.HEADER
..NAMES
Time,V U2.K9
.DATA
4.88183e-008,1.2490
4.88642e-008,1.2570
4.89101e-008,1.2519
4.89560e-008,1.2390
4.90020e-008,1.2243
4.90479e-008,1.2156
4.90938e-008,1.2157
4.91398e-008,1.2214
4.91857e-008,1.2287
4.92316e-008,1.2326
4.92775e-008,1.2301
4.93235e-008,1.2241
4.93694e-008,1.2183
4.94153e-008,1.2134
4.94612e-008,1.2120
4.95072e-008,1.2134
4.95531e-008,1.1981
4.95990e-008,1.1296
4.96449e-008,1.0317
4.96909e-008,0.9126
4.97368e-008,0.7580
4.97827e-008,0.6024
4.98286e-008,0.4746
4.98746e-008,0.3875
4.99205e-008,0.3397
4.99664e-008,0.3203
5.00123e-008,0.3164
5.00583e-008,0.3181
5.01042e-008,0.3115
5.01501e-008,0.2903
5.01960e-008,0.2634
5.02420e-008,0.2392
5.02879e-008,0.2260
5.03338e-008,0.2268
5.03797e-008,0.2380
5.04257e-008,0.2560
5.04716e-008,0.2735
5.05175e-008,0.2835
5.05634e-008,0.2801
5.06094e-008,0.2656
5.06553e-008,0.2487
5.07012e-008,0.2339
5.07471e-008,0.2257
5.07931e-008,0.2257
5.08390e-008,0.2330
5.08849e-008,0.2442
5.09308e-008,0.2528
5.09767e-008,0.2560
5.10227e-008,0.2539
5.10686e-008,0.2490
5.11145e-008,0.2451
5.11604e-008,0.2452
5.12064e-008,0.2482
5.12523e-008,0.2530
5.12982e-008,0.2590
5.13441e-008,0.2629
5.13901e-008,0.2630
5.14360e-008,0.2594
5.14819e-008,0.2539
5.15278e-008,0.2491
5.15738e-008,0.2462
5.16197e-008,0.2461
5.16656e-008,0.2487
5.17115e-008,0.2529
5.17575e-008,0.2565
5.18034e-008,0.2579
5.18493e-008,0.2567
5.18952e-008,0.2535
5.19412e-008,0.2500
5.19871e-008,0.2475
5.20330e-008,0.2471
5.20789e-008,0.2489
5.21249e-008,0.2522
5.21708e-008,0.2553
5.22167e-008,0.2567
5.22626e-008,0.2560
5.23086e-008,0.2539
5.23545e-008,0.2513
5.24004e-008,0.2492
5.24463e-008,0.2482
5.24923e-008,0.2487
5.25382e-008,0.2503
5.25841e-008,0.2522
5.26300e-008,0.2535
5.26760e-008,0.2538
5.27219e-008,0.2530
5.27678e-008,0.2517
5.28137e-008,0.2503
5.28597e-008,0.2494
5.29056e-008,0.2493
5.29515e-008,0.2500
5.29974e-008,0.2513
5.30434e-008,0.2524
5.30893e-008,0.2528
5.31352e-008,0.2525
5.31812e-008,0.2516
5.32271e-008,0.2505
5.32730e-008,0.2521
5.33189e-008,0.2866
5.33649e-008,0.3860
5.34108e-008,0.5067
5.34567e-008,0.6601
5.35026e-008,0.8369
5.35486e-008,0.9788
5.35945e-008,1.0754
5.36404e-008,1.1270
5.36863e-008,1.1417
5.37323e-008,1.1429
5.37782e-008,1.1458
5.38241e-008,1.1548
5.38700e-008,1.1774
5.39160e-008,1.2063
5.39619e-008,1.2293
5.40078e-008,1.2440
5.40537e-008,1.2458
5.40997e-008,1.2366
5.41456e-008,1.2215
5.41915e-008,1.2042
5.42374e-008,1.1915
5.42834e-008,1.1897
5.43293e-008,1.2022
5.43752e-008,1.2224
5.44211e-008,1.2407
5.44671e-008,1.2523
5.45130e-008,1.2518
5.45589e-008,1.2418
5.46048e-008,1.2283
5.46508e-008,1.2175
5.46967e-008,1.2151
5.47426e-008,1.2194
5.47885e-008,1.2261
5.48345e-008,1.2309
5.48804e-008,1.2300
5.49263e-008,1.2242
5.49722e-008,1.2181
5.50181e-008,1.2134
5.50641e-008,1.2112
5.51100e-008,1.2127
5.51559e-008,1.2107
5.52018e-008,1.1697
5.52478e-008,1.0796
5.52937e-008,0.9738
5.53396e-008,0.8340
5.53855e-008,0.6736
5.54315e-008,0.5307
5.54774e-008,0.4233
5.55233e-008,0.3583
5.55692e-008,0.3271
5.56152e-008,0.3171
5.56611e-008,0.3171
5.57070e-008,0.3157
5.57529e-008,0.3005
5.57989e-008,0.2748
5.58448e-008,0.2485
5.58907e-008,0.2294
5.59366e-008,0.2243
5.59826e-008,0.2313
5.60285e-008,0.2469
5.60744e-008,0.2653
5.61203e-008,0.2793
5.61663e-008,0.2825
5.62122e-008,0.2721
5.62581e-008,0.2556
5.63040e-008,0.2396
5.63500e-008,0.2279
5.63959e-008,0.2244
5.64418e-008,0.2284
5.64877e-008,0.2384
5.65337e-008,0.2487
5.65796e-008,0.2544
5.66255e-008,0.2546
5.66714e-008,0.2506
5.67174e-008,0.2457
5.67633e-008,0.2440
5.68092e-008,0.2460
5.68551e-008,0.2500
5.69011e-008,0.2558
5.69470e-008,0.2610
5.69929e-008,0.2630
5.70389e-008,0.2679
5.70848e-008,0.3188
5.71307e-008,0.4226
5.71766e-008,0.5459
5.72226e-008,0.7122
5.72685e-008,0.8849
5.73144e-008,1.0159
5.73603e-008,1.1034
5.74063e-008,1.1437
5.74522e-008,1.1503
5.74981e-008,1.1478
5.75440e-008,1.1473
5.75900e-008,1.1570
5.76359e-008,1.1822
5.76818e-008,1.2109
5.77277e-008,1.2346
5.77737e-008,1.2495
5.78196e-008,1.2495
5.78655e-008,1.2384
5.79114e-008,1.2201
5.79574e-008,1.2005
5.80033e-008,1.1880
5.80492e-008,1.1889
5.80951e-008,1.2050
5.81411e-008,1.2268
5.81870e-008,1.2462
5.82329e-008,1.2565
5.82788e-008,1.2532
5.83248e-008,1.2408
5.83707e-008,1.2256
5.84166e-008,1.2154
5.84625e-008,1.2142
5.85085e-008,1.2193
5.85544e-008,1.2268
5.86003e-008,1.2316
5.86462e-008,1.2302
5.86922e-008,1.2245
5.87381e-008,1.2187
5.87840e-008,1.2136
5.88299e-008,1.2114
5.88758e-008,1.2126
5.89218e-008,1.2022
5.89677e-008,1.1414
5.90136e-008,1.0455
5.90595e-008,0.9316
5.91055e-008,0.7808
5.91514e-008,0.6229
5.91973e-008,0.4901
5.92432e-008,0.3966
5.92892e-008,0.3436
5.93351e-008,0.3209
5.93810e-008,0.3155
5.94269e-008,0.3174
5.94729e-008,0.3129
5.95188e-008,0.2934
5.95647e-008,0.2667
5.96106e-008,0.2417
5.96566e-008,0.2263
5.97025e-008,0.2253
5.97484e-008,0.2352
5.97944e-008,0.2526
5.98403e-008,0.2707
5.98862e-008,0.2822
5.99321e-008,0.2810
5.99780e-008,0.2675
6.00240e-008,0.2507
6.00699e-008,0.2353
6.01158e-008,0.2258
6.01618e-008,0.2246
6.02077e-008,0.2310
6.02536e-008,0.2420
6.02995e-008,0.2513
6.03454e-008,0.2555
6.03914e-008,0.2541
6.04373e-008,0.2493
6.04832e-008,0.2450
6.05292e-008,0.2445
6.05751e-008,0.2471
6.06210e-008,0.2516
6.06669e-008,0.2577
6.07128e-008,0.2621
6.07588e-008,0.2628
6.08047e-008,0.2596
6.08506e-008,0.2542
6.08965e-008,0.2493
6.09425e-008,0.2460
6.09884e-008,0.2455
6.10343e-008,0.2478
6.10803e-008,0.2518
6.11262e-008,0.2556
6.11721e-008,0.2574
6.12180e-008,0.2566
6.12639e-008,0.2536
6.13099e-008,0.2500
6.13558e-008,0.2474
6.14017e-008,0.2466
6.14477e-008,0.2480
6.14936e-008,0.2512
6.15395e-008,0.2545
6.15854e-008,0.2562
6.16313e-008,0.2558
6.16773e-008,0.2538
6.17232e-008,0.2513
6.17691e-008,0.2490
6.18151e-008,0.2479
6.18610e-008,0.2482
6.19069e-008,0.2497
6.19528e-008,0.2515
6.19987e-008,0.2530
6.20447e-008,0.2534
6.20906e-008,0.2528
6.21365e-008,0.2515
6.21825e-008,0.2501
6.22284e-008,0.2491
6.22743e-008,0.2488
6.23202e-008,0.2495
6.23661e-008,0.2507
6.24121e-008,0.2519
6.24580e-008,0.2524
6.25039e-008,0.2522
6.25499e-008,0.2514
6.25958e-008,0.2503
6.26417e-008,0.2509
6.26876e-008,0.2778
6.27335e-008,0.3703
6.27795e-008,0.4893
6.28254e-008,0.6367
6.28713e-008,0.8139
6.29173e-008,0.9622
6.29632e-008,1.0645
6.30091e-008,1.1222
6.30550e-008,1.1407
6.31009e-008,1.1424
6.31469e-008,1.1450
6.31928e-008,1.1527
6.32387e-008,1.1733
6.32847e-008,1.2023
6.33306e-008,1.2263
6.33765e-008,1.2423
6.34224e-008,1.2460
6.34683e-008,1.2378
6.35143e-008,1.2235
6.35602e-008,1.2061
6.36061e-008,1.1924
6.36521e-008,1.1888
6.36980e-008,1.1996
6.37439e-008,1.2194
6.37898e-008,1.2382
6.38357e-008,1.2510
6.38817e-008,1.2522
6.39276e-008,1.2432
6.39735e-008,1.2298
6.40195e-008,1.2183
6.40654e-008,1.2147
6.41113e-008,1.2183
6.41572e-008,1.2249
6.42031e-008,1.2303
6.42491e-008,1.2302
6.42950e-008,1.2247
6.43409e-008,1.2186
6.43869e-008,1.2137
6.44328e-008,1.2110
6.44787e-008,1.2121
6.45246e-008,1.2119
6.45705e-008,1.1788
6.46165e-008,1.0930
6.46624e-008,0.9896
6.47083e-008,0.8552
6.47542e-008,0.6951
6.48002e-008,0.5483
6.48461e-008,0.4353
6.48920e-008,0.3648
6.49380e-008,0.3296
6.49839e-008,0.3174
6.50298e-008,0.3166
6.50757e-008,0.3163
6.51216e-008,0.3032
6.51676e-008,0.2783
6.52135e-008,0.2516
6.52594e-008,0.2310
6.53054e-008,0.2239
6.53513e-008,0.2295
6.53972e-008,0.2441
6.54431e-008,0.2626
6.54890e-008,0.2776
6.55350e-008,0.2826
6.55809e-008,0.2738
6.56268e-008,0.2577
6.56728e-008,0.2414
6.57187e-008,0.2288
6.57646e-008,0.2241
6.58105e-008,0.2272
6.58564e-008,0.2366
6.59024e-008,0.2472
6.59483e-008,0.2537
6.59942e-008,0.2546
6.60402e-008,0.2510
6.60861e-008,0.2460
6.61320e-008,0.2437
6.61779e-008,0.2454
6.62238e-008,0.2491
6.62698e-008,0.2547
6.63157e-008,0.2602
6.63616e-008,0.2627
6.64076e-008,0.2657
6.64535e-008,0.3075
6.64994e-008,0.4071
6.65453e-008,0.5266
6.65912e-008,0.6872
6.66372e-008,0.8631
6.66831e-008,1.0004
6.67290e-008,1.0940
6.67750e-008,1.1405
6.68209e-008,1.1503
6.68668e-008,1.1480
6.69127e-008,1.1468
6.69586e-008,1.1545
6.70046e-008,1.1780
6.70505e-008,1.2070
6.70964e-008,1.2315
6.71424e-008,1.2481
6.71883e-008,1.2501
6.72342e-008,1.2402
6.72801e-008,1.2227
6.73260e-008,1.2028
6.73720e-008,1.1889
6.74179e-008,1.1876
6.74638e-008,1.2020
6.75098e-008,1.2236
6.75557e-008,1.2437
6.76016e-008,1.2557
6.76475e-008,1.2541
6.76934e-008,1.2426
6.77394e-008,1.2273
6.77853e-008,1.2160
6.78312e-008,1.2137
6.78772e-008,1.2182
6.79231e-008,1.2256
6.79690e-008,1.2311
6.80149e-008,1.2305
6.80608e-008,1.2252
6.81068e-008,1.2193
6.81527e-008,1.2140
6.81986e-008,1.2112
6.82446e-008,1.2122
6.82905e-008,1.2055
6.83364e-008,1.1527
6.83823e-008,1.0589
6.84282e-008,0.9493
6.84742e-008,0.8028
6.85201e-008,0.6434
6.85660e-008,0.5062
6.86119e-008,0.4067
6.86579e-008,0.3487
6.87038e-008,0.3225
6.87497e-008,0.3154
6.87957e-008,0.3169
6.88416e-008,0.3142
6.88875e-008,0.2966
6.89334e-008,0.2703
6.89793e-008,0.2446
6.90253e-008,0.2274
6.90712e-008,0.2246
6.91171e-008,0.2331
6.91631e-008,0.2498
6.92090e-008,0.2682
6.92549e-008,0.2811
6.93008e-008,0.2818
6.93467e-008,0.2696
6.93927e-008,0.2528
6.94386e-008,0.2370
6.94845e-008,0.2264
6.95305e-008,0.2242
6.95764e-008,0.2295
6.96223e-008,0.2402
6.96682e-008,0.2501
6.97141e-008,0.2550
6.97601e-008,0.2544
6.98060e-008,0.2499
6.98519e-008,0.2452
6.98979e-008,0.2441
6.99438e-008,0.2464
6.99897e-008,0.2507
7.00356e-008,0.2567
7.00815e-008,0.2615
7.01275e-008,0.2630
7.01734e-008,0.2730
7.02193e-008,0.3381
7.02653e-008,0.4461
7.03112e-008,0.5767
7.03571e-008,0.7496
7.04030e-008,0.9156
7.04489e-008,1.0375
7.04949e-008,1.1154
7.05408e-008,1.1470
7.05867e-008,1.1500
7.06327e-008,1.1476
7.06786e-008,1.1482
7.07245e-008,1.1611
7.07704e-008,1.1882
7.08163e-008,1.2161
7.08623e-008,1.2384
7.09082e-008,1.2506
7.09541e-008,1.2478
7.10001e-008,1.2351
7.10460e-008,1.2159
7.10919e-008,1.1971
7.11378e-008,1.1869
7.11837e-008,1.1910
7.12297e-008,1.2093
7.12756e-008,1.2310
7.13215e-008,1.2492
7.13675e-008,1.2567
7.14134e-008,1.2511
7.14593e-008,1.2376
7.15052e-008,1.2228
7.15511e-008,1.2144
7.15971e-008,1.2147
7.16430e-008,1.2207
7.16889e-008,1.2280
7.17349e-008,1.2317
7.17808e-008,1.2290
7.18267e-008,1.2232
7.18726e-008,1.2175
7.19185e-008,1.2127
7.19645e-008,1.2114
7.20104e-008,1.2124
7.20563e-008,1.1942
7.21023e-008,1.1224
7.21482e-008,1.0241
7.21941e-008,0.9028
7.22400e-008,0.7470
7.22859e-008,0.5926
7.23319e-008,0.4670
7.23778e-008,0.3825
7.24237e-008,0.3367
7.24697e-008,0.3186
7.25156e-008,0.3155
7.25615e-008,0.3173
7.26074e-008,0.3098
7.26534e-008,0.2880
7.26993e-008,0.2610
7.27452e-008,0.2373
7.27911e-008,0.2249
7.28370e-008,0.2265
7.28830e-008,0.2383
7.29289e-008,0.2564
7.29748e-008,0.2736
7.30208e-008,0.2830
7.30667e-008,0.2788
7.31126e-008,0.2639
7.31585e-008,0.2471
7.32044e-008,0.2325
7.32504e-008,0.2248
7.32963e-008,0.2252
7.33422e-008,0.2329
7.33882e-008,0.2441
7.34341e-008,0.2525
7.34800e-008,0.2555
7.35259e-008,0.2532
7.35718e-008,0.2481
7.36178e-008,0.2444
7.36637e-008,0.2447
7.37096e-008,0.2477
7.37556e-008,0.2527
7.38015e-008,0.2587
7.38474e-008,0.2625
7.38933e-008,0.2623
7.39392e-008,0.2584
7.39852e-008,0.2530
7.40311e-008,0.2483
7.40770e-008,0.2455
7.41230e-008,0.2456
7.41689e-008,0.2484
7.42148e-008,0.2525
7.42607e-008,0.2560
7.43066e-008,0.2573
7.43526e-008,0.2559
7.43985e-008,0.2527
7.44444e-008,0.2492
7.44904e-008,0.2469
7.45363e-008,0.2466
7.45822e-008,0.2484
7.46281e-008,0.2518
7.46740e-008,0.2548
7.47200e-008,0.2561
7.47659e-008,0.2554
7.48118e-008,0.2532
7.48578e-008,0.2506
7.49037e-008,0.2486
7.49496e-008,0.2477
7.49955e-008,0.2483
7.50414e-008,0.2499
7.50874e-008,0.2518
7.51333e-008,0.2530
7.51792e-008,0.2532
7.52252e-008,0.2524
7.52711e-008,0.2511
7.53170e-008,0.2497
7.53629e-008,0.2488
7.54088e-008,0.2488
7.54548e-008,0.2496
7.55007e-008,0.2509
7.55466e-008,0.2519
7.55926e-008,0.2523
7.56385e-008,0.2520
7.56844e-008,0.2510
7.57303e-008,0.2500
7.57762e-008,0.2524
7.58222e-008,0.2916
7.58681e-008,0.3943
7.59140e-008,0.5161
7.59600e-008,0.6727
7.60059e-008,0.8486
7.60518e-008,0.9868
7.60977e-008,1.0803
7.61436e-008,1.1286
7.61896e-008,1.1415
7.62355e-008,1.1426
7.62814e-008,1.1458
7.63274e-008,1.1556
7.63733e-008,1.1791
7.64192e-008,1.2078
7.64651e-008,1.2302
7.65110e-008,1.2442
7.65570e-008,1.2449
7.66029e-008,1.2352
7.66488e-008,1.2198
7.66947e-008,1.2026
7.67407e-008,1.1906
7.67866e-008,1.1897
7.68325e-008,1.2032
7.68785e-008,1.2235
7.69244e-008,1.2414
7.69703e-008,1.2522
7.70162e-008,1.2509
7.70621e-008,1.2405
7.71081e-008,1.2269
7.71540e-008,1.2167
7.71999e-008,1.2149
7.72459e-008,1.2194
7.72918e-008,1.2262
7.73377e-008,1.2307
7.73836e-008,1.2293
7.74295e-008,1.2233
7.74755e-008,1.2173
7.75214e-008,1.2128
7.75673e-008,1.2108
7.76133e-008,1.2126
7.76592e-008,1.2166
7.77051e-008,1.2214
7.77510e-008,1.2256
7.77969e-008,1.2281
7.78429e-008,1.2287
7.78888e-008,1.2266
7.79347e-008,1.2224
7.79807e-008,1.2178
7.80266e-008,1.2153
7.80725e-008,1.2163
7.81184e-008,1.2204
7.81643e-008,1.2256
7.82103e-008,1.2290
7.82562e-008,1.2291
7.83021e-008,1.2261
7.83481e-008,1.2215
7.83940e-008,1.2176
7.84399e-008,1.2166
7.84858e-008,1.2185
7.85317e-008,1.2219
7.85777e-008,1.2251
7.86236e-008,1.2266
7.86695e-008,1.2265
7.87155e-008,1.2253
7.87614e-008,1.2236
7.88073e-008,1.2222
7.88532e-008,1.2214
7.88991e-008,1.2212
7.89451e-008,1.2217
7.89910e-008,1.2228
7.90369e-008,1.2242
7.90829e-008,1.2255
7.91288e-008,1.2259
7.91747e-008,1.2251
7.92206e-008,1.2235
7.92665e-008,1.2218
7.93125e-008,1.2211
7.93584e-008,1.2217
7.94043e-008,1.2233
7.94503e-008,1.2249
7.94962e-008,1.2256
7.95421e-008,1.2133
7.95880e-008,1.1499
7.96339e-008,1.0480
7.96799e-008,0.9335
7.97258e-008,0.7861
7.97717e-008,0.6324
7.98177e-008,0.5039
7.98636e-008,0.4128
7.99095e-008,0.3593
7.99554e-008,0.3319
8.00013e-008,0.3190
8.00473e-008,0.3141
8.00932e-008,0.3067
8.01391e-008,0.2884
8.01851e-008,0.2656
8.02310e-008,0.2453
8.02769e-008,0.2335
8.03228e-008,0.2333
8.03687e-008,0.2409
8.04147e-008,0.2544
8.04606e-008,0.2687
8.05065e-008,0.2782
8.05524e-008,0.2773
8.05984e-008,0.2654
8.06443e-008,0.2510
8.06902e-008,0.2381
8.07362e-008,0.2301
8.07821e-008,0.2290
8.08280e-008,0.2336
8.08739e-008,0.2423
8.09198e-008,0.2497
8.09658e-008,0.2526
8.10117e-008,0.2516
8.10576e-008,0.2483
8.11036e-008,0.2460
8.11495e-008,0.2471
8.11954e-008,0.2502
8.12413e-008,0.2538
8.12872e-008,0.2581
8.13332e-008,0.2611
8.13791e-008,0.2615
8.14250e-008,0.2728
8.14710e-008,0.3413
8.15169e-008,0.4513
8.15628e-008,0.5842
8.16087e-008,0.7581
8.16546e-008,0.9222
8.17006e-008,1.0416
8.17465e-008,1.1169
8.17924e-008,1.1466
8.18384e-008,1.1490
8.18843e-008,1.1470
8.19302e-008,1.1486
8.19761e-008,1.1628
8.20220e-008,1.1907
8.20680e-008,1.2185
8.21139e-008,1.2401
8.21598e-008,1.2511
8.22058e-008,1.2470
8.22517e-008,1.2337
8.22976e-008,1.2145
8.23435e-008,1.1965
8.23894e-008,1.1875
8.24354e-008,1.1927
8.24813e-008,1.2113
8.25272e-008,1.2326
8.25732e-008,1.2499
8.26191e-008,1.2564
8.26650e-008,1.2502
8.27109e-008,1.2368
8.27568e-008,1.2224
8.28028e-008,1.2147
8.28487e-008,1.2155
8.28946e-008,1.2217
8.29406e-008,1.2288
8.29865e-008,1.2321
8.30324e-008,1.2290
8.30783e-008,1.2229
8.31242e-008,1.2171
8.31702e-008,1.2125
8.32161e-008,1.2115
8.32620e-008,1.2127
8.33080e-008,1.1931
8.33539e-008,1.1193
8.33998e-008,1.0204
8.34457e-008,0.8974
8.34916e-008,0.7407
8.35376e-008,0.5871
8.35835e-008,0.4630
8.36294e-008,0.3804
8.36754e-008,0.3361
8.37213e-008,0.3188
8.37672e-008,0.3159
8.38131e-008,0.3175
8.38590e-008,0.3093
8.39050e-008,0.2870
8.39509e-008,0.2601
8.39968e-008,0.2367
8.40428e-008,0.2249
8.40887e-008,0.2270
8.41346e-008,0.2392
8.41805e-008,0.2574
8.42264e-008,0.2744
8.42724e-008,0.2833
8.43183e-008,0.2784
8.43642e-008,0.2633
8.44101e-008,0.2465
8.44561e-008,0.2321
8.45020e-008,0.2248
8.45479e-008,0.2257
8.45939e-008,0.2336
8.46398e-008,0.2447
8.46857e-008,0.2529
8.47316e-008,0.2555
8.47775e-008,0.2530
8.48235e-008,0.2479
8.48694e-008,0.2444
8.49153e-008,0.2449
8.49613e-008,0.2481
8.50072e-008,0.2531
8.50531e-008,0.2590
8.50990e-008,0.2626
8.51449e-008,0.2640
8.51909e-008,0.2896
8.52368e-008,0.3775
8.52827e-008,0.4912
8.53287e-008,0.6390
8.53746e-008,0.8172
8.54205e-008,0.9672
8.54664e-008,1.0729
8.55123e-008,1.1324
8.55583e-008,1.1503
8.56042e-008,1.1491
8.56501e-008,1.1471
8.56961e-008,1.1512
8.57420e-008,1.1705
8.57879e-008,1.1995
8.58338e-008,1.2255
8.58797e-008,1.2449
8.59257e-008,1.2512
8.59716e-008,1.2440
8.60175e-008,1.2284
8.60635e-008,1.2083
8.61094e-008,1.1920
8.61553e-008,1.1866
8.62012e-008,1.1970
8.62471e-008,1.2177
8.62931e-008,1.2388
8.63390e-008,1.2538
8.63849e-008,1.2560
8.64309e-008,1.2467
8.64768e-008,1.2318
8.65227e-008,1.2186
8.65686e-008,1.2137
8.66145e-008,1.2166
8.66605e-008,1.2237
8.67064e-008,1.2302
8.67523e-008,1.2315
8.67983e-008,1.2270
8.68442e-008,1.2210
8.68901e-008,1.2155
8.69360e-008,1.2118
8.69819e-008,1.2120
8.70279e-008,1.2103
8.70738e-008,1.1734
8.71197e-008,1.0862
8.71657e-008,0.9827
8.72116e-008,0.8463
8.72575e-008,0.6861
8.73034e-008,0.5408
8.73493e-008,0.4298
8.73953e-008,0.3611
8.74412e-008,0.3273
8.74871e-008,0.3162
8.75331e-008,0.3164
8.75790e-008,0.3164
8.76249e-008,0.3029
8.76708e-008,0.2779
8.77167e-008,0.2513
8.77627e-008,0.2309
8.78086e-008,0.2241
8.78545e-008,0.2299
8.79005e-008,0.2449
8.79464e-008,0.2635
8.79923e-008,0.2786
8.80382e-008,0.2832
8.80841e-008,0.2739
8.81301e-008,0.2576
8.81760e-008,0.2411
8.82219e-008,0.2286
8.82678e-008,0.2241
8.83138e-008,0.2275
8.83597e-008,0.2372
8.84056e-008,0.2480
8.84516e-008,0.2544
8.84975e-008,0.2552
8.85434e-008,0.2514
8.85893e-008,0.2464
8.86352e-008,0.2441
8.86812e-008,0.2457
8.87271e-008,0.2494
8.87730e-008,0.2551
8.88190e-008,0.2606
8.88649e-008,0.2629
8.89108e-008,0.2613
8.89567e-008,0.2564
8.90026e-008,0.2511
8.90486e-008,0.2470
8.90945e-008,0.2452
8.91404e-008,0.2464
8.91864e-008,0.2499
8.92323e-008,0.2541
8.92782e-008,0.2569
8.93241e-008,0.2571
8.93700e-008,0.2549
8.94160e-008,0.2514
8.94619e-008,0.2482
8.95078e-008,0.2466
8.95538e-008,0.2471
8.95997e-008,0.2497
8.96456e-008,0.2531
8.96915e-008,0.2556
8.97374e-008,0.2561
8.97834e-008,0.2547
8.98293e-008,0.2522
8.98752e-008,0.2498
8.99212e-008,0.2481
8.99671e-008,0.2478
9.00130e-008,0.2488
9.00589e-008,0.2507
9.01048e-008,0.2524
9.01508e-008,0.2533
9.01967e-008,0.2531
9.02426e-008,0.2520
9.02886e-008,0.2506
9.03345e-008,0.2493
9.03804e-008,0.2487
9.04263e-008,0.2490
9.04722e-008,0.2501
9.05182e-008,0.2514
9.05641e-008,0.2522
9.06100e-008,0.2523
9.06560e-008,0.2517
9.07019e-008,0.2506
9.07478e-008,0.2498
9.07937e-008,0.2594
9.08396e-008,0.3250
9.08856e-008,0.4388
9.09315e-008,0.5700
9.09774e-008,0.7408
9.10234e-008,0.9071
9.10693e-008,1.0275
9.11152e-008,1.1041
9.11611e-008,1.1366
9.12070e-008,1.1420
9.12530e-008,1.1434
9.12989e-008,1.1482
9.13448e-008,1.1629
9.13908e-008,1.1903
9.14367e-008,1.2172
9.14826e-008,1.2367
9.15285e-008,1.2463
9.15744e-008,1.2421
9.16204e-008,1.2300
9.16663e-008,1.2131
9.17122e-008,1.1970
9.17582e-008,1.1886
9.18041e-008,1.1932
9.18500e-008,1.2108
9.18959e-008,1.2308
9.19418e-008,1.2468
9.19878e-008,1.2532
9.20337e-008,1.2477
9.20796e-008,1.2354
9.21255e-008,1.2222
9.21715e-008,1.2149
9.22174e-008,1.2161
9.22633e-008,1.2220
9.23093e-008,1.2284
9.23552e-008,1.2310
9.24011e-008,1.2273
9.24470e-008,1.2208
9.24929e-008,1.2154
9.25389e-008,1.2116
9.25848e-008,1.2111
9.26307e-008,1.2133
9.26767e-008,1.1995
9.27226e-008,1.1325
9.27685e-008,1.0343
9.28144e-008,0.9158
9.28603e-008,0.7616
9.29063e-008,0.6055
9.29522e-008,0.4768
9.29981e-008,0.3888
9.30441e-008,0.3404
9.30900e-008,0.3205
9.31359e-008,0.3160
9.31818e-008,0.3173
9.32277e-008,0.3105
9.32737e-008,0.2892
9.33196e-008,0.2622
9.33655e-008,0.2381
9.34115e-008,0.2248
9.34574e-008,0.2258
9.35033e-008,0.2371
9.35492e-008,0.2549
9.35951e-008,0.2721
9.36411e-008,0.2821
9.36870e-008,0.2789
9.37329e-008,0.2645
9.37789e-008,0.2478
9.38248e-008,0.2331
9.38707e-008,0.2249
9.39166e-008,0.2249
9.39625e-008,0.2320
9.40085e-008,0.2430
9.40544e-008,0.2516
9.41003e-008,0.2548
9.41463e-008,0.2528
9.41922e-008,0.2478
9.42381e-008,0.2440
9.42840e-008,0.2442
9.43299e-008,0.2473
9.43759e-008,0.2521
9.44218e-008,0.2581
9.44677e-008,0.2620
9.45137e-008,0.2630
9.45596e-008,0.2819
9.46055e-008,0.3624
9.46514e-008,0.4742
9.46973e-008,0.6157
9.47433e-008,0.7933
9.47892e-008,0.9494
9.48351e-008,1.0609
9.48811e-008,1.1268
9.49270e-008,1.1491
9.49729e-008,1.1490
9.50188e-008,1.1467
9.50647e-008,1.1495
9.51107e-008,1.1666
9.51566e-008,1.1953
9.52025e-008,1.2221
9.52485e-008,1.2425
9.52944e-008,1.2511
9.53403e-008,1.2452
9.53862e-008,1.2305
9.54321e-008,1.2106
9.54781e-008,1.1933
9.55240e-008,1.1861
9.55699e-008,1.1944
9.56159e-008,1.2145
9.56618e-008,1.2359
9.57077e-008,1.2521
9.57536e-008,1.2562
9.57995e-008,1.2480
9.58455e-008,1.2335
9.58914e-008,1.2196
9.59373e-008,1.2135
9.59833e-008,1.2156
9.60292e-008,1.2224
9.60751e-008,1.2293
9.61210e-008,1.2315
9.61669e-008,1.2275
9.62129e-008,1.2215
9.62588e-008,1.2159
9.63047e-008,1.2118
9.63506e-008,1.2114
9.63966e-008,1.2143
9.64425e-008,1.2189
9.64884e-008,1.2240
9.65344e-008,1.2280
9.65803e-008,1.2301
9.66262e-008,1.2293
9.66721e-008,1.2253
9.67180e-008,1.2200
9.67640e-008,1.2158
9.68099e-008,1.2150
9.68558e-008,1.2182
9.69018e-008,1.2236
9.69477e-008,1.2285
9.69936e-008,1.2303
9.70395e-008,1.2285
9.70854e-008,1.2241
9.71314e-008,1.2193
9.71773e-008,1.2167
9.72232e-008,1.2174
9.72692e-008,1.2204
9.73151e-008,1.2239
9.73610e-008,1.2264
9.74069e-008,1.2272
9.74528e-008,1.2266
9.74988e-008,1.2249
9.75447e-008,1.2232
9.75906e-008,1.2219
9.76366e-008,1.2211
9.76825e-008,1.2212
9.77284e-008,1.2222
9.77743e-008,1.2238
9.78202e-008,1.2254
9.78662e-008,1.2264
9.79121e-008,1.2261
9.79580e-008,1.2245
9.80040e-008,1.2226
9.80499e-008,1.2212
9.80958e-008,1.2213
