.HEADER
..NAMES
Time,V U3.E3
.DATA
4.53947e-008,0.2219
4.54372e-008,0.2219
4.54796e-008,0.2218
4.55220e-008,0.2218
4.55645e-008,0.2217
4.56069e-008,0.2217
4.56493e-008,0.2217
4.56917e-008,0.2218
4.57342e-008,0.2219
4.57766e-008,0.2219
4.58190e-008,0.2218
4.58614e-008,0.2216
4.59038e-008,0.2215
4.59463e-008,0.2214
4.59887e-008,0.2215
4.60311e-008,0.2216
4.60735e-008,0.2217
4.61160e-008,0.2216
4.61584e-008,0.2216
4.62008e-008,0.2215
4.62433e-008,0.2215
4.62857e-008,0.2215
4.63281e-008,0.2215
4.63705e-008,0.2215
4.64129e-008,0.2215
4.64554e-008,0.2215
4.64978e-008,0.2215
4.65402e-008,0.2215
4.65826e-008,0.2214
4.66251e-008,0.2214
4.66675e-008,0.2214
4.67099e-008,0.2214
4.67524e-008,0.2214
4.67948e-008,0.2214
4.68372e-008,0.2214
4.68796e-008,0.2214
4.69221e-008,0.2214
4.69645e-008,0.2213
4.70069e-008,0.2213
4.70493e-008,0.2213
4.70917e-008,0.2261
4.71342e-008,0.2832
4.71766e-008,0.4042
4.72190e-008,0.5534
4.72615e-008,0.7252
4.73039e-008,0.8847
4.73463e-008,1.0090
4.73887e-008,1.1010
4.74312e-008,1.1663
4.74736e-008,1.2096
4.75160e-008,1.2359
4.75584e-008,1.2523
4.76008e-008,1.2621
4.76433e-008,1.2665
4.76857e-008,1.2678
4.77281e-008,1.2673
4.77705e-008,1.2650
4.78130e-008,1.2608
4.78554e-008,1.2575
4.78978e-008,1.2589
4.79403e-008,1.2661
4.79827e-008,1.2774
4.80251e-008,1.2892
4.80675e-008,1.2926
4.81099e-008,1.2877
4.81524e-008,1.2795
4.81948e-008,1.2692
4.82372e-008,1.2602
4.82796e-008,1.2548
4.83221e-008,1.2525
4.83645e-008,1.2514
4.84069e-008,1.2513
4.84494e-008,1.2519
4.84918e-008,1.2524
4.85342e-008,1.2527
4.85766e-008,1.2530
4.86191e-008,1.2534
4.86615e-008,1.2541
4.87039e-008,1.2556
4.87463e-008,1.2576
4.87887e-008,1.2591
4.88312e-008,1.2590
4.88736e-008,1.2575
4.89160e-008,1.2553
4.89585e-008,1.2475
4.90009e-008,1.1833
4.90433e-008,1.0357
4.90857e-008,0.8792
4.91282e-008,0.7164
4.91706e-008,0.5513
4.92130e-008,0.4261
4.92554e-008,0.3440
4.92978e-008,0.2859
4.93403e-008,0.2461
4.93827e-008,0.2256
4.94251e-008,0.2142
4.94676e-008,0.2070
4.95100e-008,0.2048
4.95524e-008,0.2053
4.95948e-008,0.2065
4.96373e-008,0.2091
4.96797e-008,0.2141
4.97221e-008,0.2174
4.97645e-008,0.2151
4.98069e-008,0.2065
4.98494e-008,0.1950
4.98918e-008,0.1847
4.99342e-008,0.2270
4.99766e-008,0.3649
5.00191e-008,0.5329
5.00615e-008,0.7157
5.01039e-008,0.8891
5.01464e-008,1.0209
5.01888e-008,1.1127
5.02312e-008,1.1758
5.02736e-008,1.2191
5.03160e-008,1.2435
5.03585e-008,1.2583
5.04009e-008,1.2676
5.04433e-008,1.2716
5.04857e-008,1.2721
5.05282e-008,1.2707
5.05706e-008,1.2672
5.06130e-008,1.2605
5.06555e-008,1.2551
5.06979e-008,1.2564
5.07403e-008,1.2662
5.07827e-008,1.2802
5.08252e-008,1.2896
5.08676e-008,1.2322
5.09100e-008,1.0599
5.09524e-008,0.8733
5.09948e-008,0.6986
5.10373e-008,0.5305
5.10797e-008,0.4042
5.11221e-008,0.3257
5.11646e-008,0.2740
5.12070e-008,0.2375
5.12494e-008,0.2190
5.12918e-008,0.2094
5.13343e-008,0.2028
5.13767e-008,0.2007
5.14191e-008,0.2016
5.14615e-008,0.2038
5.15039e-008,0.2085
5.15464e-008,0.2168
5.15888e-008,0.2228
5.16312e-008,0.2198
5.16736e-008,0.2070
5.17161e-008,0.1910
5.17585e-008,0.1764
5.18009e-008,0.1736
5.18434e-008,0.1850
5.18858e-008,0.1968
5.19282e-008,0.2070
5.19706e-008,0.2176
5.20130e-008,0.2239
5.20555e-008,0.2248
5.20979e-008,0.2253
5.21403e-008,0.2263
5.21827e-008,0.2259
5.22252e-008,0.2254
5.22676e-008,0.2258
5.23100e-008,0.2262
5.23525e-008,0.2261
5.23949e-008,0.2253
5.24373e-008,0.2232
5.24797e-008,0.2202
5.25222e-008,0.2182
5.25646e-008,0.2190
5.26070e-008,0.2218
5.26494e-008,0.2247
5.26918e-008,0.2269
5.27343e-008,0.2446
5.27767e-008,0.3294
5.28191e-008,0.4607
5.28616e-008,0.6213
5.29040e-008,0.7916
5.29464e-008,0.9376
5.29888e-008,1.0497
5.30313e-008,1.1301
5.30737e-008,1.1867
5.31161e-008,1.2222
5.31585e-008,1.2442
5.32009e-008,1.2575
5.32434e-008,1.2645
5.32858e-008,1.2674
5.33282e-008,1.2680
5.33707e-008,1.2676
5.34131e-008,1.2649
5.34555e-008,1.2609
5.34979e-008,1.2586
5.35404e-008,1.2618
5.35828e-008,1.2702
5.36252e-008,1.2807
5.36676e-008,1.2559
5.37100e-008,1.1184
5.37525e-008,0.9326
5.37949e-008,0.7574
5.38373e-008,0.5843
5.38797e-008,0.4410
5.39222e-008,0.3479
5.39646e-008,0.2890
5.40070e-008,0.2468
5.40495e-008,0.2232
5.40919e-008,0.2114
5.41343e-008,0.2041
5.41767e-008,0.2009
5.42192e-008,0.2012
5.42616e-008,0.2028
5.43040e-008,0.2058
5.43464e-008,0.2124
5.43888e-008,0.2196
5.44313e-008,0.2204
5.44737e-008,0.2114
5.45161e-008,0.1968
5.45586e-008,0.1813
5.46010e-008,0.1731
5.46434e-008,0.1803
5.46858e-008,0.1924
5.47283e-008,0.2028
5.47707e-008,0.2137
5.48131e-008,0.2219
5.48555e-008,0.2243
5.48979e-008,0.2248
5.49404e-008,0.2258
5.49828e-008,0.2259
5.50252e-008,0.2252
5.50677e-008,0.2252
5.51101e-008,0.2256
5.51525e-008,0.2256
5.51949e-008,0.2252
5.52374e-008,0.2238
5.52798e-008,0.2211
5.53222e-008,0.2186
5.53646e-008,0.2183
5.54070e-008,0.2204
5.54495e-008,0.2233
5.54919e-008,0.2258
5.55343e-008,0.2267
5.55767e-008,0.2254
5.56192e-008,0.2238
5.56616e-008,0.2228
5.57040e-008,0.2219
5.57465e-008,0.2214
5.57889e-008,0.2216
5.58313e-008,0.2218
5.58737e-008,0.2217
5.59161e-008,0.2218
5.59586e-008,0.2219
5.60010e-008,0.2217
5.60434e-008,0.2213
5.60858e-008,0.2211
5.61283e-008,0.2211
5.61707e-008,0.2215
5.62131e-008,0.2222
5.62556e-008,0.2226
5.62980e-008,0.2225
5.63404e-008,0.2219
5.63828e-008,0.2214
5.64253e-008,0.2211
5.64677e-008,0.2211
5.65101e-008,0.2213
5.65525e-008,0.2215
5.65949e-008,0.2216
5.66374e-008,0.2216
5.66798e-008,0.2216
5.67222e-008,0.2215
5.67647e-008,0.2215
5.68071e-008,0.2214
5.68495e-008,0.2214
5.68919e-008,0.2214
5.69344e-008,0.2214
5.69768e-008,0.2215
5.70192e-008,0.2216
5.70616e-008,0.2215
5.71040e-008,0.2214
5.71465e-008,0.2212
5.71889e-008,0.2212
5.72313e-008,0.2212
5.72738e-008,0.2213
5.73162e-008,0.2214
5.73586e-008,0.2214
5.74010e-008,0.2213
5.74435e-008,0.2213
5.74859e-008,0.2212
5.75283e-008,0.2212
5.75707e-008,0.2212
5.76131e-008,0.2212
5.76556e-008,0.2212
5.76980e-008,0.2212
5.77404e-008,0.2212
5.77828e-008,0.2212
5.78253e-008,0.2212
5.78677e-008,0.2212
5.79101e-008,0.2211
5.79526e-008,0.2211
5.79950e-008,0.2211
5.80374e-008,0.2211
5.80798e-008,0.2212
5.81223e-008,0.2212
5.81647e-008,0.2211
5.82071e-008,0.2211
5.82495e-008,0.2211
5.82919e-008,0.2211
5.83344e-008,0.2232
5.83768e-008,0.2669
5.84192e-008,0.3803
5.84617e-008,0.5248
5.85041e-008,0.6950
5.85465e-008,0.8591
5.85889e-008,0.9894
5.86314e-008,1.0870
5.86738e-008,1.1563
5.87162e-008,1.2034
5.87586e-008,1.2319
5.88010e-008,1.2498
5.88435e-008,1.2607
5.88859e-008,1.2658
5.89283e-008,1.2676
5.89708e-008,1.2672
5.90132e-008,1.2654
5.90556e-008,1.2613
5.90980e-008,1.2576
5.91405e-008,1.2579
5.91829e-008,1.2643
5.92253e-008,1.2749
5.92677e-008,1.2873
5.93101e-008,1.2926
5.93526e-008,1.2886
5.93950e-008,1.2809
5.94374e-008,1.2708
5.94798e-008,1.2613
5.95223e-008,1.2553
5.95647e-008,1.2526
5.96071e-008,1.2514
5.96496e-008,1.2511
5.96920e-008,1.2516
5.97344e-008,1.2521
5.97768e-008,1.2524
5.98192e-008,1.2528
5.98617e-008,1.2531
5.99041e-008,1.2538
5.99465e-008,1.2551
5.99889e-008,1.2571
6.00314e-008,1.2588
6.00738e-008,1.2590
6.01162e-008,1.2577
6.01586e-008,1.2555
6.02011e-008,1.2502
6.02435e-008,1.2018
6.02859e-008,1.0637
6.03283e-008,0.9061
6.03708e-008,0.7456
6.04132e-008,0.5782
6.04556e-008,0.4442
6.04981e-008,0.3557
6.05405e-008,0.2947
6.05829e-008,0.2513
6.06253e-008,0.2281
6.06678e-008,0.2157
6.07102e-008,0.2077
6.07526e-008,0.2047
6.07950e-008,0.2049
6.08375e-008,0.2061
6.08799e-008,0.2083
6.09223e-008,0.2131
6.09647e-008,0.2170
6.10071e-008,0.2158
6.10496e-008,0.2081
6.10920e-008,0.1970
6.11344e-008,0.1855
6.11768e-008,0.2127
6.12193e-008,0.3378
6.12617e-008,0.5034
6.13041e-008,0.6843
6.13465e-008,0.8616
6.13890e-008,1.0013
6.14314e-008,1.0994
6.14738e-008,1.1662
6.15163e-008,1.2130
6.15587e-008,1.2400
6.16011e-008,1.2560
6.16435e-008,1.2662
6.16860e-008,1.2710
6.17284e-008,1.2720
6.17708e-008,1.2709
6.18132e-008,1.2679
6.18557e-008,1.2616
6.18981e-008,1.2555
6.19405e-008,1.2554
6.19829e-008,1.2640
6.20254e-008,1.2775
6.20678e-008,1.2926
6.21102e-008,1.2997
6.21526e-008,1.2933
6.21950e-008,1.2829
6.22375e-008,1.2719
6.22799e-008,1.2613
6.23223e-008,1.2546
6.23647e-008,1.2526
6.24072e-008,1.2521
6.24496e-008,1.2517
6.24920e-008,1.2524
6.25344e-008,1.2531
6.25769e-008,1.2533
6.26193e-008,1.2533
6.26617e-008,1.2536
6.27042e-008,1.2543
6.27466e-008,1.2559
6.27890e-008,1.2585
6.28314e-008,1.2606
6.28739e-008,1.2608
6.29163e-008,1.2588
6.29587e-008,1.2561
6.30011e-008,1.2536
6.30436e-008,1.2530
6.30860e-008,1.2543
6.31284e-008,1.2559
6.31708e-008,1.2570
6.32132e-008,1.2579
6.32557e-008,1.2582
6.32981e-008,1.2580
6.33405e-008,1.2578
6.33829e-008,1.2578
6.34254e-008,1.2577
6.34678e-008,1.2576
6.35102e-008,1.2578
6.35526e-008,1.2581
6.35951e-008,1.2583
6.36375e-008,1.2582
6.36799e-008,1.2578
6.37224e-008,1.2572
6.37648e-008,1.2569
6.38072e-008,1.2570
6.38496e-008,1.2576
6.38921e-008,1.2581
6.39345e-008,1.2584
6.39769e-008,1.2584
6.40193e-008,1.2581
6.40618e-008,1.2579
6.41042e-008,1.2579
6.41466e-008,1.2578
6.41890e-008,1.2579
6.42315e-008,1.2580
6.42739e-008,1.2580
6.43163e-008,1.2581
6.43587e-008,1.2581
6.44011e-008,1.2581
6.44436e-008,1.2581
6.44860e-008,1.2580
6.45284e-008,1.2580
6.45708e-008,1.2580
6.46133e-008,1.2582
6.46557e-008,1.2583
6.46981e-008,1.2584
6.47405e-008,1.2583
6.47830e-008,1.2582
6.48254e-008,1.2582
6.48678e-008,1.2577
6.49103e-008,1.2412
6.49527e-008,1.1424
6.49951e-008,0.9827
6.50375e-008,0.8247
6.50800e-008,0.6573
6.51224e-008,0.5016
6.51648e-008,0.3932
6.52072e-008,0.3223
6.52497e-008,0.2703
6.52921e-008,0.2382
6.53345e-008,0.2220
6.53769e-008,0.2123
6.54193e-008,0.2067
6.54618e-008,0.2056
6.55042e-008,0.2063
6.55466e-008,0.2080
6.55890e-008,0.2120
6.56315e-008,0.2174
6.56739e-008,0.2192
6.57163e-008,0.2141
6.57587e-008,0.2037
6.58012e-008,0.1912
6.58436e-008,0.1809
6.58860e-008,0.1823
6.59284e-008,0.1909
6.59709e-008,0.1993
6.60133e-008,0.2099
6.60557e-008,0.2197
6.60982e-008,0.2240
6.61406e-008,0.2251
6.61830e-008,0.2266
6.62254e-008,0.2271
6.62679e-008,0.2265
6.63103e-008,0.2263
6.63527e-008,0.2265
6.63951e-008,0.2264
6.64376e-008,0.2260
6.64800e-008,0.2252
6.65224e-008,0.2233
6.65648e-008,0.2211
6.66072e-008,0.2202
6.66497e-008,0.2211
6.66921e-008,0.2231
6.67345e-008,0.2253
6.67769e-008,0.2308
6.68194e-008,0.2826
6.68618e-008,0.3983
6.69042e-008,0.5441
6.69466e-008,0.7145
6.69891e-008,0.8751
6.70315e-008,1.0018
6.70739e-008,1.0965
6.71164e-008,1.1634
6.71588e-008,1.2083
6.72012e-008,1.2357
6.72436e-008,1.2526
6.72861e-008,1.2625
6.73285e-008,1.2671
6.73709e-008,1.2686
6.74133e-008,1.2683
6.74558e-008,1.2666
6.74982e-008,1.2629
6.75406e-008,1.2595
6.75830e-008,1.2601
6.76255e-008,1.2665
6.76679e-008,1.2770
6.77103e-008,1.2781
6.77527e-008,1.1965
6.77951e-008,1.0185
6.78376e-008,0.8394
6.78800e-008,0.6645
6.79224e-008,0.5018
6.79648e-008,0.3864
6.80073e-008,0.3142
6.80497e-008,0.2648
6.80921e-008,0.2324
6.81345e-008,0.2164
6.81770e-008,0.2075
6.82194e-008,0.2021
6.82618e-008,0.2011
6.83043e-008,0.2023
6.83467e-008,0.2045
6.83891e-008,0.2093
6.84315e-008,0.2170
6.84740e-008,0.2214
6.85164e-008,0.2170
6.85588e-008,0.2041
6.86012e-008,0.1886
6.86437e-008,0.1754
6.86861e-008,0.1757
6.87285e-008,0.1873
6.87709e-008,0.1982
6.88133e-008,0.2088
6.88558e-008,0.2190
6.88982e-008,0.2240
6.89406e-008,0.2247
6.89830e-008,0.2256
6.90255e-008,0.2263
6.90679e-008,0.2257
6.91103e-008,0.2254
6.91527e-008,0.2257
6.91952e-008,0.2259
6.92376e-008,0.2257
6.92800e-008,0.2248
6.93225e-008,0.2227
6.93649e-008,0.2198
6.94073e-008,0.2183
6.94497e-008,0.2195
6.94922e-008,0.2222
6.95346e-008,0.2250
6.95770e-008,0.2268
6.96194e-008,0.2263
6.96619e-008,0.2246
6.97043e-008,0.2234
6.97467e-008,0.2225
6.97891e-008,0.2217
6.98316e-008,0.2216
6.98740e-008,0.2219
6.99164e-008,0.2220
6.99588e-008,0.2219
7.00012e-008,0.2221
7.00437e-008,0.2220
7.00861e-008,0.2217
7.01285e-008,0.2213
7.01709e-008,0.2212
7.02134e-008,0.2215
7.02558e-008,0.2220
7.02982e-008,0.2226
7.03406e-008,0.2228
7.03831e-008,0.2224
7.04255e-008,0.2218
7.04679e-008,0.2214
7.05104e-008,0.2218
7.05528e-008,0.2483
7.05952e-008,0.3465
7.06376e-008,0.4841
7.06801e-008,0.6494
7.07225e-008,0.8183
7.07649e-008,0.9583
7.08073e-008,1.0646
7.08498e-008,1.1403
7.08922e-008,1.1934
7.09346e-008,1.2258
7.09770e-008,1.2463
7.10194e-008,1.2589
7.10619e-008,1.2655
7.11043e-008,1.2680
7.11467e-008,1.2680
7.11891e-008,1.2666
7.12316e-008,1.2628
7.12740e-008,1.2587
7.13164e-008,1.2577
7.13588e-008,1.2627
7.14013e-008,1.2723
7.14437e-008,1.2848
7.14861e-008,1.2927
7.15286e-008,1.2906
7.15710e-008,1.2837
7.16134e-008,1.2740
7.16558e-008,1.2640
7.16983e-008,1.2569
7.17407e-008,1.2535
7.17831e-008,1.2520
7.18255e-008,1.2514
7.18680e-008,1.2518
7.19104e-008,1.2524
7.19528e-008,1.2527
7.19952e-008,1.2530
7.20377e-008,1.2534
7.20801e-008,1.2539
7.21225e-008,1.2550
7.21649e-008,1.2569
7.22073e-008,1.2588
7.22498e-008,1.2594
7.22922e-008,1.2584
7.23346e-008,1.2565
7.23770e-008,1.2543
7.24195e-008,1.2533
7.24619e-008,1.2539
7.25043e-008,1.2550
7.25467e-008,1.2562
7.25892e-008,1.2571
7.26316e-008,1.2576
7.26740e-008,1.2576
7.27165e-008,1.2575
7.27589e-008,1.2574
7.28013e-008,1.2574
7.28437e-008,1.2573
7.28862e-008,1.2574
7.29286e-008,1.2576
7.29710e-008,1.2578
7.30134e-008,1.2578
7.30559e-008,1.2576
7.30983e-008,1.2572
7.31407e-008,1.2569
7.31831e-008,1.2569
7.32256e-008,1.2572
7.32680e-008,1.2576
7.33104e-008,1.2572
7.33528e-008,1.2348
7.33952e-008,1.1239
7.34377e-008,0.9628
7.34801e-008,0.8043
7.35225e-008,0.6361
7.35649e-008,0.4853
7.36074e-008,0.3825
7.36498e-008,0.3147
7.36922e-008,0.2648
7.37346e-008,0.2352
7.37771e-008,0.2202
7.38195e-008,0.2108
7.38619e-008,0.2058
7.39044e-008,0.2050
7.39468e-008,0.2059
7.39892e-008,0.2078
7.40316e-008,0.2123
7.40741e-008,0.2176
7.41165e-008,0.2187
7.41589e-008,0.2127
7.42013e-008,0.2019
7.42438e-008,0.1891
7.42862e-008,0.1799
7.43286e-008,0.1829
7.43710e-008,0.1916
7.44134e-008,0.2002
7.44559e-008,0.2109
7.44983e-008,0.2202
7.45407e-008,0.2239
7.45831e-008,0.2250
7.46256e-008,0.2264
7.46680e-008,0.2267
7.47104e-008,0.2261
7.47528e-008,0.2260
7.47953e-008,0.2263
7.48377e-008,0.2261
7.48801e-008,0.2257
7.49226e-008,0.2247
7.49650e-008,0.2227
7.50074e-008,0.2206
7.50498e-008,0.2199
7.50923e-008,0.2211
7.51347e-008,0.2232
7.51771e-008,0.2253
7.52195e-008,0.2328
7.52620e-008,0.2935
7.53044e-008,0.4140
7.53468e-008,0.5634
7.53892e-008,0.7346
7.54317e-008,0.8918
7.54741e-008,1.0147
7.55165e-008,1.1055
7.55589e-008,1.1697
7.56013e-008,1.2121
7.56438e-008,1.2380
7.56862e-008,1.2540
7.57286e-008,1.2631
7.57710e-008,1.2672
7.58135e-008,1.2684
7.58559e-008,1.2680
7.58983e-008,1.2661
7.59407e-008,1.2622
7.59832e-008,1.2591
7.60256e-008,1.2604
7.60680e-008,1.2674
7.61105e-008,1.2781
7.61529e-008,1.2747
7.61953e-008,1.1782
7.62377e-008,0.9959
7.62802e-008,0.8184
7.63226e-008,0.6436
7.63650e-008,0.4850
7.64074e-008,0.3757
7.64499e-008,0.3074
7.64923e-008,0.2598
7.65347e-008,0.2296
7.65771e-008,0.2149
7.66195e-008,0.2065
7.66620e-008,0.2016
7.67044e-008,0.2010
7.67468e-008,0.2024
7.67892e-008,0.2047
7.68317e-008,0.2100
7.68741e-008,0.2177
7.69165e-008,0.2213
7.69589e-008,0.2156
7.70014e-008,0.2022
7.70438e-008,0.1866
7.70862e-008,0.1744
7.71287e-008,0.1766
7.71711e-008,0.1886
7.72135e-008,0.1993
7.72559e-008,0.2101
7.72984e-008,0.2198
7.73408e-008,0.2241
7.73832e-008,0.2247
7.74256e-008,0.2256
7.74681e-008,0.2261
7.75105e-008,0.2255
7.75529e-008,0.2253
7.75953e-008,0.2256
7.76378e-008,0.2258
7.76802e-008,0.2255
7.77226e-008,0.2246
7.77650e-008,0.2222
7.78074e-008,0.2194
7.78499e-008,0.2182
7.78923e-008,0.2196
7.79347e-008,0.2224
7.79771e-008,0.2252
7.80196e-008,0.2285
7.80620e-008,0.2671
7.81044e-008,0.3740
7.81468e-008,0.5147
7.81893e-008,0.6835
7.82317e-008,0.8484
7.82741e-008,0.9813
7.83166e-008,1.0817
7.83590e-008,1.1528
7.84014e-008,1.2015
7.84438e-008,1.2312
7.84863e-008,1.2497
7.85287e-008,1.2606
7.85711e-008,1.2658
7.86135e-008,1.2677
7.86560e-008,1.2678
7.86984e-008,1.2667
7.87408e-008,1.2633
7.87832e-008,1.2596
7.88257e-008,1.2590
7.88681e-008,1.2643
7.89105e-008,1.2742
7.89529e-008,1.2804
7.89953e-008,1.2197
7.90378e-008,1.0511
7.90802e-008,0.8694
7.91226e-008,0.6945
7.91650e-008,0.5270
7.92075e-008,0.4025
7.92499e-008,0.3240
7.92923e-008,0.2719
7.93347e-008,0.2361
7.93772e-008,0.2180
7.94196e-008,0.2084
7.94620e-008,0.2023
7.95045e-008,0.2007
7.95469e-008,0.2016
7.95893e-008,0.2036
7.96317e-008,0.2077
7.96742e-008,0.2152
7.97166e-008,0.2208
7.97590e-008,0.2182
7.98014e-008,0.2064
7.98439e-008,0.1911
7.98863e-008,0.1776
7.99287e-008,0.2112
7.99711e-008,0.3464
8.00135e-008,0.5165
8.00560e-008,0.6979
8.00984e-008,0.8728
8.01408e-008,1.0088
8.01832e-008,1.1037
8.02257e-008,1.1685
8.02681e-008,1.2141
8.03105e-008,1.2403
8.03529e-008,1.2560
8.03954e-008,1.2661
8.04378e-008,1.2710
8.04802e-008,1.2721
8.05227e-008,1.2707
8.05651e-008,1.2670
8.06075e-008,1.2598
8.06499e-008,1.2537
8.06924e-008,1.2547
8.07348e-008,1.2649
8.07772e-008,1.2793
8.08196e-008,1.2943
8.08621e-008,1.2999
8.09045e-008,1.2921
8.09469e-008,1.2814
8.09893e-008,1.2706
8.10318e-008,1.2604
8.10742e-008,1.2541
8.11166e-008,1.2524
8.11590e-008,1.2520
8.12014e-008,1.2516
8.12439e-008,1.2523
8.12863e-008,1.2530
8.13287e-008,1.2531
8.13711e-008,1.2530
8.14136e-008,1.2533
8.14560e-008,1.2541
8.14984e-008,1.2560
8.15408e-008,1.2588
8.15833e-008,1.2609
8.16257e-008,1.2606
8.16681e-008,1.2583
8.17106e-008,1.2555
8.17530e-008,1.2533
8.17954e-008,1.2530
8.18378e-008,1.2545
8.18803e-008,1.2560
8.19227e-008,1.2570
8.19651e-008,1.2579
8.20075e-008,1.2581
8.20500e-008,1.2579
8.20924e-008,1.2577
8.21348e-008,1.2577
8.21772e-008,1.2576
8.22196e-008,1.2575
8.22621e-008,1.2578
8.23045e-008,1.2581
8.23469e-008,1.2583
8.23893e-008,1.2581
8.24318e-008,1.2577
8.24742e-008,1.2571
8.25166e-008,1.2568
8.25590e-008,1.2570
8.26015e-008,1.2576
8.26439e-008,1.2581
8.26863e-008,1.2576
8.27288e-008,1.2338
8.27712e-008,1.1206
8.28136e-008,0.9593
8.28560e-008,0.8008
8.28985e-008,0.6326
8.29409e-008,0.4827
8.29833e-008,0.3809
8.30257e-008,0.3136
8.30682e-008,0.2641
8.31106e-008,0.2349
8.31530e-008,0.2201
8.31954e-008,0.2108
8.32379e-008,0.2058
8.32803e-008,0.2051
8.33227e-008,0.2061
8.33651e-008,0.2081
8.34075e-008,0.2127
8.34500e-008,0.2179
8.34924e-008,0.2187
8.35348e-008,0.2125
8.35772e-008,0.2017
8.36197e-008,0.1890
8.36621e-008,0.1924
8.37045e-008,0.2858
8.37469e-008,0.4456
8.37894e-008,0.6206
8.38318e-008,0.8032
8.38742e-008,0.9590
8.39167e-008,1.0702
8.39591e-008,1.1459
8.40015e-008,1.1996
8.40439e-008,1.2329
8.40864e-008,1.2519
8.41288e-008,1.2639
8.41712e-008,1.2706
8.42136e-008,1.2728
8.42561e-008,1.2722
8.42985e-008,1.2699
8.43409e-008,1.2645
8.43833e-008,1.2576
8.44257e-008,1.2549
8.44682e-008,1.2607
8.45106e-008,1.2731
8.45530e-008,1.2877
8.45954e-008,1.2778
8.46379e-008,1.1594
8.46803e-008,0.9678
8.47227e-008,0.7899
8.47651e-008,0.6162
8.48076e-008,0.4633
8.48500e-008,0.3620
8.48924e-008,0.2995
8.49349e-008,0.2546
8.49773e-008,0.2273
8.50197e-008,0.2141
8.50621e-008,0.2062
8.51046e-008,0.2015
8.51470e-008,0.2012
8.51894e-008,0.2028
8.52318e-008,0.2059
8.52743e-008,0.2126
8.53167e-008,0.2208
8.53591e-008,0.2230
8.54015e-008,0.2148
8.54440e-008,0.1997
8.54864e-008,0.1836
8.55288e-008,0.1731
8.55712e-008,0.1784
8.56136e-008,0.1914
8.56561e-008,0.2018
8.56985e-008,0.2125
8.57409e-008,0.2216
8.57833e-008,0.2249
8.58258e-008,0.2251
8.58682e-008,0.2261
8.59106e-008,0.2265
8.59530e-008,0.2258
8.59955e-008,0.2257
8.60379e-008,0.2262
8.60803e-008,0.2264
8.61228e-008,0.2260
8.61652e-008,0.2247
8.62076e-008,0.2219
8.62500e-008,0.2191
8.62925e-008,0.2184
8.63349e-008,0.2204
8.63773e-008,0.2234
8.64197e-008,0.2261
8.64622e-008,0.2302
8.65046e-008,0.2768
8.65470e-008,0.3895
8.65894e-008,0.5339
8.66319e-008,0.7042
8.66743e-008,0.8665
8.67167e-008,0.9953
8.67591e-008,1.0919
8.68015e-008,1.1601
8.68440e-008,1.2062
8.68864e-008,1.2342
8.69288e-008,1.2515
8.69712e-008,1.2617
8.70137e-008,1.2664
8.70561e-008,1.2680
8.70985e-008,1.2680
8.71409e-008,1.2667
8.71834e-008,1.2631
8.72258e-008,1.2595
8.72682e-008,1.2594
8.73107e-008,1.2654
8.73531e-008,1.2758
8.73955e-008,1.2790
8.74379e-008,1.2042
8.74804e-008,1.0286
8.75228e-008,0.8487
8.75652e-008,0.6737
8.76076e-008,0.5093
8.76501e-008,0.3911
8.76925e-008,0.3171
8.77349e-008,0.2668
8.77773e-008,0.2333
8.78197e-008,0.2167
8.78622e-008,0.2077
8.79046e-008,0.2021
8.79470e-008,0.2009
8.79894e-008,0.2020
8.80319e-008,0.2040
8.80743e-008,0.2086
8.81167e-008,0.2163
8.81591e-008,0.2212
8.82016e-008,0.2173
8.82440e-008,0.2048
8.82864e-008,0.1893
8.83289e-008,0.1773
8.83713e-008,0.2225
8.84137e-008,0.3663
8.84561e-008,0.5374
8.84986e-008,0.7198
8.85410e-008,0.8917
8.85834e-008,1.0221
8.86258e-008,1.1127
8.86683e-008,1.1751
8.87107e-008,1.2182
8.87531e-008,1.2427
8.87955e-008,1.2576
8.88380e-008,1.2671
8.88804e-008,1.2714
8.89228e-008,1.2722
8.89652e-008,1.2705
8.90076e-008,1.2664
8.90501e-008,1.2590
8.90925e-008,1.2534
8.91349e-008,1.2556
8.91773e-008,1.2666
8.92198e-008,1.2813
8.92622e-008,1.2959
8.93046e-008,1.2997
8.93470e-008,1.2909
8.93895e-008,1.2802
8.94319e-008,1.2694
8.94743e-008,1.2595
8.95168e-008,1.2538
8.95592e-008,1.2525
8.96016e-008,1.2520
8.96440e-008,1.2518
8.96865e-008,1.2525
8.97289e-008,1.2532
8.97713e-008,1.2532
8.98137e-008,1.2531
8.98562e-008,1.2534
8.98986e-008,1.2544
8.99410e-008,1.2564
8.99834e-008,1.2592
9.00258e-008,1.2611
9.00683e-008,1.2605
9.01107e-008,1.2581
9.01531e-008,1.2553
9.01955e-008,1.2532
9.02380e-008,1.2532
9.02804e-008,1.2548
9.03228e-008,1.2562
9.03652e-008,1.2572
9.04077e-008,1.2580
9.04501e-008,1.2582
9.04925e-008,1.2579
9.05350e-008,1.2578
9.05774e-008,1.2578
9.06198e-008,1.2576
9.06622e-008,1.2576
9.07047e-008,1.2579
9.07471e-008,1.2582
9.07895e-008,1.2584
9.08319e-008,1.2582
9.08744e-008,1.2577
9.09168e-008,1.2571
