.HEADER
..NAMES
Time,V U3.T3
.DATA
4.92316e-008,1.2245
4.92775e-008,1.2244
4.93235e-008,1.2244
4.93694e-008,1.2245
4.94153e-008,1.2246
4.94612e-008,1.2247
4.95072e-008,1.2248
4.95531e-008,1.2248
4.95990e-008,1.2247
4.96449e-008,1.2246
4.96909e-008,1.2246
4.97368e-008,1.2246
4.97827e-008,1.2246
4.98286e-008,1.2247
4.98746e-008,1.2247
4.99205e-008,1.2248
4.99664e-008,1.2248
5.00123e-008,1.2248
5.00583e-008,1.2247
5.01042e-008,1.2247
5.01501e-008,1.2247
5.01960e-008,1.2247
5.02420e-008,1.2247
5.02879e-008,1.2248
5.03338e-008,1.2248
5.03797e-008,1.2249
5.04257e-008,1.2249
5.04716e-008,1.2248
5.05175e-008,1.2248
5.05634e-008,1.2247
5.06094e-008,1.2247
5.06553e-008,1.2248
5.07012e-008,1.2248
5.07471e-008,1.2249
5.07931e-008,1.2249
5.08390e-008,1.2249
5.08849e-008,1.2249
5.09308e-008,1.2248
5.09767e-008,1.2248
5.10227e-008,1.2248
5.10686e-008,1.2248
5.11145e-008,1.2249
5.11604e-008,1.2249
5.12064e-008,1.2249
5.12523e-008,1.2249
5.12982e-008,1.2249
5.13441e-008,1.2249
5.13901e-008,1.2249
5.14360e-008,1.2246
5.14819e-008,1.2192
5.15278e-008,1.1915
5.15738e-008,1.1320
5.16197e-008,1.0553
5.16656e-008,0.9557
5.17115e-008,0.8205
5.17575e-008,0.6733
5.18034e-008,0.5427
5.18493e-008,0.4293
5.18952e-008,0.3405
5.19412e-008,0.2906
5.19871e-008,0.2740
5.20330e-008,0.2791
5.20789e-008,0.2980
5.21249e-008,0.3184
5.21708e-008,0.3284
5.22167e-008,0.3257
5.22626e-008,0.3121
5.23086e-008,0.2913
5.23545e-008,0.2697
5.24004e-008,0.2523
5.24463e-008,0.2406
5.24923e-008,0.2342
5.25382e-008,0.2313
5.25841e-008,0.2295
5.26300e-008,0.2270
5.26760e-008,0.2237
5.27219e-008,0.2207
5.27678e-008,0.2193
5.28137e-008,0.2202
5.28597e-008,0.2241
5.29056e-008,0.2301
5.29515e-008,0.2366
5.29974e-008,0.2425
5.30434e-008,0.2476
5.30893e-008,0.2512
5.31352e-008,0.2531
5.31812e-008,0.2540
5.32271e-008,0.2547
5.32730e-008,0.2552
5.33189e-008,0.2557
5.33649e-008,0.2616
5.34108e-008,0.2934
5.34567e-008,0.3611
5.35026e-008,0.4495
5.35486e-008,0.5670
5.35945e-008,0.7191
5.36404e-008,0.8722
5.36863e-008,1.0029
5.37323e-008,1.1143
5.37782e-008,1.1895
5.38241e-008,1.2168
5.38700e-008,1.2133
5.39160e-008,1.1927
5.39619e-008,1.1630
5.40078e-008,1.1414
5.40537e-008,1.1379
5.40997e-008,1.1501
5.41456e-008,1.1742
5.41915e-008,1.2035
5.42374e-008,1.2278
5.42834e-008,1.2426
5.43293e-008,1.2484
5.43752e-008,1.2480
5.44211e-008,1.2460
5.44671e-008,1.2459
5.45130e-008,1.2485
5.45589e-008,1.2523
5.46048e-008,1.2550
5.46508e-008,1.2550
5.46967e-008,1.2518
5.47426e-008,1.2456
5.47885e-008,1.2380
5.48345e-008,1.2311
5.48804e-008,1.2257
5.49263e-008,1.2218
5.49722e-008,1.2199
5.50181e-008,1.2195
5.50641e-008,1.2196
5.51100e-008,1.2196
5.51559e-008,1.2196
5.52018e-008,1.2198
5.52478e-008,1.2206
5.52937e-008,1.2225
5.53396e-008,1.2256
5.53855e-008,1.2290
5.54315e-008,1.2313
5.54774e-008,1.2316
5.55233e-008,1.2293
5.55692e-008,1.2249
5.56152e-008,1.2201
5.56611e-008,1.2164
5.57070e-008,1.2151
5.57529e-008,1.2163
5.57989e-008,1.2195
5.58448e-008,1.2231
5.58907e-008,1.2259
5.59366e-008,1.2270
5.59826e-008,1.2264
5.60285e-008,1.2248
5.60744e-008,1.2230
5.61203e-008,1.2219
5.61663e-008,1.2219
5.62122e-008,1.2227
5.62581e-008,1.2240
5.63040e-008,1.2252
5.63500e-008,1.2259
5.63959e-008,1.2258
5.64418e-008,1.2251
5.64877e-008,1.2241
5.65337e-008,1.2231
5.65796e-008,1.2225
5.66255e-008,1.2227
5.66714e-008,1.2234
5.67174e-008,1.2243
5.67633e-008,1.2251
5.68092e-008,1.2254
5.68551e-008,1.2251
5.69011e-008,1.2245
5.69470e-008,1.2239
5.69929e-008,1.2237
5.70389e-008,1.2239
5.70848e-008,1.2228
5.71307e-008,1.2089
5.71766e-008,1.1637
5.72226e-008,1.0934
5.72685e-008,1.0071
5.73144e-008,0.8881
5.73603e-008,0.7418
5.74063e-008,0.6018
5.74522e-008,0.4812
5.74981e-008,0.3790
5.75440e-008,0.3103
5.75900e-008,0.2796
5.76359e-008,0.2751
5.76818e-008,0.2880
5.77277e-008,0.3090
5.77737e-008,0.3243
5.78196e-008,0.3273
5.78655e-008,0.3186
5.79114e-008,0.3009
5.79574e-008,0.2793
5.80033e-008,0.2600
5.80492e-008,0.2458
5.80951e-008,0.2370
5.81411e-008,0.2324
5.81870e-008,0.2300
5.82329e-008,0.2277
5.82788e-008,0.2246
5.83248e-008,0.2214
5.83707e-008,0.2193
5.84166e-008,0.2193
5.84625e-008,0.2219
5.85085e-008,0.2271
5.85544e-008,0.2334
5.86003e-008,0.2395
5.86462e-008,0.2449
5.86922e-008,0.2493
5.87381e-008,0.2520
5.87840e-008,0.2534
5.88299e-008,0.2543
5.88758e-008,0.2550
5.89218e-008,0.2553
5.89677e-008,0.2570
5.90136e-008,0.2731
5.90595e-008,0.3247
5.91055e-008,0.4044
5.91514e-008,0.5053
5.91973e-008,0.6429
5.92432e-008,0.8008
5.92892e-008,0.9425
5.93351e-008,1.0635
5.93810e-008,1.1593
5.94269e-008,1.2087
5.94729e-008,1.2172
5.95188e-008,1.2040
5.95647e-008,1.1772
5.96106e-008,1.1495
5.96566e-008,1.1373
5.97025e-008,1.1425
5.97484e-008,1.1614
5.97944e-008,1.1894
5.98403e-008,1.2171
5.98862e-008,1.2365
5.99321e-008,1.2463
5.99780e-008,1.2484
6.00240e-008,1.2467
6.00699e-008,1.2455
6.01158e-008,1.2469
6.01618e-008,1.2504
6.02077e-008,1.2539
6.02536e-008,1.2553
6.02995e-008,1.2536
6.03454e-008,1.2487
6.03914e-008,1.2415
6.04373e-008,1.2341
6.04832e-008,1.2280
6.05292e-008,1.2234
6.05751e-008,1.2205
6.06210e-008,1.2195
6.06669e-008,1.2195
6.07128e-008,1.2195
6.07588e-008,1.2194
6.08047e-008,1.2195
6.08506e-008,1.2200
6.08965e-008,1.2213
6.09425e-008,1.2239
6.09884e-008,1.2274
6.10343e-008,1.2303
6.10803e-008,1.2316
6.11262e-008,1.2306
6.11721e-008,1.2271
6.12180e-008,1.2222
6.12639e-008,1.2178
6.13099e-008,1.2153
6.13558e-008,1.2153
6.14017e-008,1.2178
6.14477e-008,1.2213
6.14936e-008,1.2247
6.15395e-008,1.2266
6.15854e-008,1.2268
6.16313e-008,1.2256
6.16773e-008,1.2237
6.17232e-008,1.2223
6.17691e-008,1.2217
6.18151e-008,1.2221
6.18610e-008,1.2233
6.19069e-008,1.2246
6.19528e-008,1.2256
6.19987e-008,1.2259
6.20447e-008,1.2254
6.20906e-008,1.2245
6.21365e-008,1.2234
6.21825e-008,1.2226
6.22284e-008,1.2224
6.22743e-008,1.2229
6.23202e-008,1.2238
6.23661e-008,1.2247
6.24121e-008,1.2252
6.24580e-008,1.2252
6.25039e-008,1.2247
6.25499e-008,1.2241
6.25958e-008,1.2236
6.26417e-008,1.2237
6.26876e-008,1.2237
6.27335e-008,1.2185
6.27795e-008,1.1898
6.28254e-008,1.1291
6.28713e-008,1.0515
6.29173e-008,0.9503
6.29632e-008,0.8137
6.30091e-008,0.6668
6.30550e-008,0.5373
6.31009e-008,0.4252
6.31469e-008,0.3384
6.31928e-008,0.2903
6.32387e-008,0.2747
6.32847e-008,0.2800
6.33306e-008,0.2986
6.33765e-008,0.3182
6.34224e-008,0.3273
6.34683e-008,0.3240
6.35143e-008,0.3103
6.35602e-008,0.2897
6.36061e-008,0.2688
6.36521e-008,0.2519
6.36980e-008,0.2405
6.37439e-008,0.2341
6.37898e-008,0.2310
6.38357e-008,0.2288
6.38817e-008,0.2261
6.39276e-008,0.2228
6.39735e-008,0.2201
6.40195e-008,0.2190
6.40654e-008,0.2202
6.41113e-008,0.2243
6.41572e-008,0.2303
6.42031e-008,0.2366
6.42491e-008,0.2423
6.42950e-008,0.2473
6.43409e-008,0.2508
6.43869e-008,0.2527
6.44328e-008,0.2538
6.44787e-008,0.2546
6.45246e-008,0.2551
6.45705e-008,0.2551
6.46165e-008,0.2545
6.46624e-008,0.2529
6.47083e-008,0.2505
6.47542e-008,0.2478
6.48002e-008,0.2456
6.48461e-008,0.2448
6.48920e-008,0.2457
6.49380e-008,0.2484
6.49839e-008,0.2520
6.50298e-008,0.2554
6.50757e-008,0.2577
6.51216e-008,0.2582
6.51676e-008,0.2570
6.52135e-008,0.2550
6.52594e-008,0.2528
6.53054e-008,0.2513
6.53513e-008,0.2508
6.53972e-008,0.2513
6.54431e-008,0.2522
6.54890e-008,0.2531
6.55350e-008,0.2535
6.55809e-008,0.2533
6.56268e-008,0.2525
6.56728e-008,0.2515
6.57187e-008,0.2508
6.57646e-008,0.2504
6.58105e-008,0.2506
6.58564e-008,0.2512
6.59024e-008,0.2520
6.59483e-008,0.2526
6.59942e-008,0.2528
6.60402e-008,0.2525
6.60861e-008,0.2520
6.61320e-008,0.2514
6.61779e-008,0.2510
6.62238e-008,0.2509
6.62698e-008,0.2511
6.63157e-008,0.2514
6.63616e-008,0.2516
6.64076e-008,0.2516
6.64535e-008,0.2521
6.64994e-008,0.2617
6.65453e-008,0.3028
6.65912e-008,0.3774
6.66372e-008,0.4709
6.66831e-008,0.5967
6.67290e-008,0.7519
6.67750e-008,0.8987
6.68209e-008,1.0218
6.68668e-008,1.1247
6.69127e-008,1.1879
6.69586e-008,1.2070
6.70046e-008,1.2014
6.70505e-008,1.1812
6.70964e-008,1.1552
6.71424e-008,1.1396
6.71883e-008,1.1407
6.72342e-008,1.1550
6.72801e-008,1.1792
6.73260e-008,1.2062
6.73720e-008,1.2274
6.74179e-008,1.2399
6.74638e-008,1.2450
6.75098e-008,1.2455
6.75557e-008,1.2452
6.76016e-008,1.2465
6.76475e-008,1.2497
6.76934e-008,1.2530
6.77394e-008,1.2544
6.77853e-008,1.2530
6.78312e-008,1.2487
6.78772e-008,1.2421
6.79231e-008,1.2350
6.79690e-008,1.2290
6.80149e-008,1.2245
6.80608e-008,1.2212
6.81068e-008,1.2195
6.81527e-008,1.2190
6.81986e-008,1.2186
6.82446e-008,1.2183
6.82905e-008,1.2184
6.83364e-008,1.2190
6.83823e-008,1.2204
6.84282e-008,1.2228
6.84742e-008,1.2261
6.85201e-008,1.2290
6.85660e-008,1.2305
6.86119e-008,1.2300
6.86579e-008,1.2271
6.87038e-008,1.2227
6.87497e-008,1.2184
6.87957e-008,1.2155
6.88416e-008,1.2150
6.88875e-008,1.2167
6.89334e-008,1.2199
6.89793e-008,1.2232
6.90253e-008,1.2253
6.90712e-008,1.2259
6.91171e-008,1.2251
6.91631e-008,1.2235
6.92090e-008,1.2221
6.92549e-008,1.2214
6.93008e-008,1.2217
6.93467e-008,1.2227
6.93927e-008,1.2238
6.94386e-008,1.2248
6.94845e-008,1.2251
6.95305e-008,1.2249
6.95764e-008,1.2241
6.96223e-008,1.2232
6.96682e-008,1.2224
6.97141e-008,1.2222
6.97601e-008,1.2225
6.98060e-008,1.2232
6.98519e-008,1.2240
6.98979e-008,1.2246
6.99438e-008,1.2247
6.99897e-008,1.2243
7.00356e-008,1.2238
7.00815e-008,1.2234
7.01275e-008,1.2233
7.01734e-008,1.2235
7.02193e-008,1.2212
7.02653e-008,1.2020
7.03112e-008,1.1501
7.03571e-008,1.0769
7.04030e-008,0.9853
7.04489e-008,0.8589
7.04949e-008,0.7112
7.05408e-008,0.5753
7.05867e-008,0.4580
7.06327e-008,0.3613
7.06786e-008,0.3008
7.07245e-008,0.2764
7.07704e-008,0.2760
7.08163e-008,0.2915
7.08623e-008,0.3125
7.09082e-008,0.3255
7.09541e-008,0.3260
7.10001e-008,0.3153
7.10460e-008,0.2962
7.10919e-008,0.2747
7.11378e-008,0.2562
7.11837e-008,0.2431
7.12297e-008,0.2353
7.12756e-008,0.2314
7.13215e-008,0.2292
7.13675e-008,0.2267
7.14134e-008,0.2236
7.14593e-008,0.2206
7.15052e-008,0.2188
7.15511e-008,0.2192
7.15971e-008,0.2224
7.16430e-008,0.2280
7.16889e-008,0.2343
7.17349e-008,0.2403
7.17808e-008,0.2456
7.18267e-008,0.2496
7.18726e-008,0.2520
7.19185e-008,0.2532
7.19645e-008,0.2541
7.20104e-008,0.2547
7.20563e-008,0.2550
7.21023e-008,0.2580
7.21482e-008,0.2802
7.21941e-008,0.3394
7.22400e-008,0.4230
7.22859e-008,0.5305
7.23319e-008,0.6752
7.23778e-008,0.8322
7.24237e-008,0.9690
7.24697e-008,1.0861
7.25156e-008,1.1735
7.25615e-008,1.2128
7.26074e-008,1.2156
7.26534e-008,1.1990
7.26993e-008,1.1705
7.27452e-008,1.1451
7.27911e-008,1.1368
7.28370e-008,1.1451
7.28830e-008,1.1664
7.29289e-008,1.1953
7.29748e-008,1.2217
7.30208e-008,1.2390
7.30667e-008,1.2470
7.31126e-008,1.2480
7.31585e-008,1.2460
7.32044e-008,1.2453
7.32504e-008,1.2473
7.32963e-008,1.2510
7.33422e-008,1.2541
7.33882e-008,1.2549
7.34341e-008,1.2526
7.34800e-008,1.2471
7.35259e-008,1.2397
7.35718e-008,1.2325
7.36178e-008,1.2267
7.36637e-008,1.2224
7.37096e-008,1.2199
7.37556e-008,1.2192
7.38015e-008,1.2193
7.38474e-008,1.2192
7.38933e-008,1.2192
7.39392e-008,1.2193
7.39852e-008,1.2199
7.40311e-008,1.2215
7.40770e-008,1.2244
7.41230e-008,1.2278
7.41689e-008,1.2305
7.42148e-008,1.2314
7.42607e-008,1.2298
7.43066e-008,1.2259
7.43526e-008,1.2210
7.43985e-008,1.2169
7.44444e-008,1.2149
7.44904e-008,1.2154
7.45363e-008,1.2182
7.45822e-008,1.2219
7.46281e-008,1.2250
7.46740e-008,1.2266
7.47200e-008,1.2264
7.47659e-008,1.2250
7.48118e-008,1.2232
7.48578e-008,1.2218
7.49037e-008,1.2215
7.49496e-008,1.2221
7.49955e-008,1.2233
7.50414e-008,1.2246
7.50874e-008,1.2255
7.51333e-008,1.2256
7.51792e-008,1.2251
7.52252e-008,1.2241
7.52711e-008,1.2230
7.53170e-008,1.2223
7.53629e-008,1.2223
7.54088e-008,1.2229
7.54548e-008,1.2238
7.55007e-008,1.2247
7.55466e-008,1.2251
7.55926e-008,1.2249
7.56385e-008,1.2244
7.56844e-008,1.2238
7.57303e-008,1.2234
7.57762e-008,1.2235
7.58222e-008,1.2233
7.58681e-008,1.2150
7.59140e-008,1.1793
7.59600e-008,1.1139
7.60059e-008,1.0331
7.60518e-008,0.9245
7.60977e-008,0.7827
7.61436e-008,0.6381
7.61896e-008,0.5126
7.62355e-008,0.4044
7.62814e-008,0.3250
7.63274e-008,0.2847
7.63733e-008,0.2741
7.64192e-008,0.2828
7.64651e-008,0.3029
7.65110e-008,0.3209
7.65570e-008,0.3274
7.66029e-008,0.3218
7.66488e-008,0.3062
7.66947e-008,0.2850
7.67407e-008,0.2647
7.67866e-008,0.2489
7.68325e-008,0.2387
7.68785e-008,0.2331
7.69244e-008,0.2303
7.69703e-008,0.2281
7.70162e-008,0.2253
7.70621e-008,0.2220
7.71081e-008,0.2195
7.71540e-008,0.2188
7.71999e-008,0.2207
7.72459e-008,0.2253
7.72918e-008,0.2314
7.73377e-008,0.2376
7.73836e-008,0.2433
7.74295e-008,0.2480
7.74755e-008,0.2512
7.75214e-008,0.2528
7.75673e-008,0.2538
7.76133e-008,0.2546
7.76592e-008,0.2550
7.77051e-008,0.2549
7.77510e-008,0.2541
7.77969e-008,0.2523
7.78429e-008,0.2498
7.78888e-008,0.2471
7.79347e-008,0.2452
7.79807e-008,0.2447
7.80266e-008,0.2460
7.80725e-008,0.2489
7.81184e-008,0.2526
7.81643e-008,0.2558
7.82103e-008,0.2578
7.82562e-008,0.2579
7.83021e-008,0.2565
7.83481e-008,0.2543
7.83940e-008,0.2523
7.84399e-008,0.2510
7.84858e-008,0.2507
7.85317e-008,0.2513
7.85777e-008,0.2522
7.86236e-008,0.2530
7.86695e-008,0.2533
7.87155e-008,0.2530
7.87614e-008,0.2522
7.88073e-008,0.2512
7.88532e-008,0.2505
7.88991e-008,0.2503
7.89451e-008,0.2505
7.89910e-008,0.2512
7.90369e-008,0.2520
7.90829e-008,0.2525
7.91288e-008,0.2526
7.91747e-008,0.2523
7.92206e-008,0.2517
7.92665e-008,0.2511
7.93125e-008,0.2508
7.93584e-008,0.2508
7.94043e-008,0.2510
7.94503e-008,0.2513
7.94962e-008,0.2515
7.95421e-008,0.2514
7.95880e-008,0.2526
7.96339e-008,0.2669
7.96799e-008,0.3161
7.97258e-008,0.3952
7.97717e-008,0.4937
7.98177e-008,0.6275
7.98636e-008,0.7843
7.99095e-008,0.9259
7.99554e-008,1.0452
8.00013e-008,1.1418
8.00473e-008,1.1949
8.00932e-008,1.2072
8.01391e-008,1.1981
8.01851e-008,1.1757
8.02310e-008,1.1505
8.02769e-008,1.1384
8.03228e-008,1.1426
8.03687e-008,1.1592
8.04147e-008,1.1848
8.04606e-008,1.2112
8.05065e-008,1.2306
8.05524e-008,1.2414
8.05984e-008,1.2452
8.06443e-008,1.2452
8.06902e-008,1.2451
8.07362e-008,1.2470
8.07821e-008,1.2503
8.08280e-008,1.2534
8.08739e-008,1.2542
8.09198e-008,1.2522
8.09658e-008,1.2473
8.10117e-008,1.2404
8.10576e-008,1.2335
8.11036e-008,1.2279
8.11495e-008,1.2236
8.11954e-008,1.2206
8.12413e-008,1.2192
8.12872e-008,1.2188
8.13332e-008,1.2184
8.13791e-008,1.2181
8.14250e-008,1.2182
8.14710e-008,1.2160
8.15169e-008,1.1969
8.15628e-008,1.1457
8.16087e-008,1.0731
8.16546e-008,0.9808
8.17006e-008,0.8520
8.17465e-008,0.7015
8.17924e-008,0.5622
8.18384e-008,0.4411
8.18843e-008,0.3426
8.19302e-008,0.2838
8.19761e-008,0.2638
8.20220e-008,0.2692
8.20680e-008,0.2906
8.21139e-008,0.3155
8.21598e-008,0.3296
8.22058e-008,0.3287
8.22517e-008,0.3148
8.22976e-008,0.2922
8.23435e-008,0.2682
8.23894e-008,0.2493
8.24354e-008,0.2375
8.24813e-008,0.2320
8.25272e-008,0.2305
8.25732e-008,0.2299
8.26191e-008,0.2278
8.26650e-008,0.2242
8.27109e-008,0.2201
8.27568e-008,0.2173
8.28028e-008,0.2171
8.28487e-008,0.2203
8.28946e-008,0.2264
8.29406e-008,0.2337
8.29865e-008,0.2405
8.30324e-008,0.2462
8.30783e-008,0.2502
8.31242e-008,0.2520
8.31702e-008,0.2525
8.32161e-008,0.2528
8.32620e-008,0.2534
8.33080e-008,0.2541
8.33539e-008,0.2580
8.33998e-008,0.2819
8.34457e-008,0.3424
8.34916e-008,0.4262
8.35376e-008,0.5346
8.35835e-008,0.6801
8.36294e-008,0.8365
8.36754e-008,0.9728
8.37213e-008,1.0898
8.37672e-008,1.1762
8.38131e-008,1.2140
8.38590e-008,1.2157
8.39050e-008,1.1982
8.39509e-008,1.1688
8.39968e-008,1.1434
8.40428e-008,1.1355
8.40887e-008,1.1444
8.41346e-008,1.1664
8.41805e-008,1.1958
8.42264e-008,1.2224
8.42724e-008,1.2396
8.43183e-008,1.2473
8.43642e-008,1.2478
8.44101e-008,1.2455
8.44561e-008,1.2446
8.45020e-008,1.2464
8.45479e-008,1.2502
8.45939e-008,1.2536
8.46398e-008,1.2545
8.46857e-008,1.2523
8.47316e-008,1.2468
8.47775e-008,1.2392
8.48235e-008,1.2318
8.48694e-008,1.2259
8.49153e-008,1.2216
8.49613e-008,1.2192
8.50072e-008,1.2187
8.50531e-008,1.2190
8.50990e-008,1.2191
8.51449e-008,1.2190
8.51909e-008,1.2191
8.52368e-008,1.2196
8.52827e-008,1.2211
8.53287e-008,1.2240
8.53746e-008,1.2275
8.54205e-008,1.2302
8.54664e-008,1.2311
8.55123e-008,1.2295
8.55583e-008,1.2255
8.56042e-008,1.2206
8.56501e-008,1.2165
8.56961e-008,1.2145
8.57420e-008,1.2151
8.57879e-008,1.2179
8.58338e-008,1.2216
8.58797e-008,1.2248
8.59257e-008,1.2264
8.59716e-008,1.2262
8.60175e-008,1.2247
8.60635e-008,1.2229
8.61094e-008,1.2215
8.61553e-008,1.2211
8.62012e-008,1.2217
8.62471e-008,1.2230
8.62931e-008,1.2244
8.63390e-008,1.2253
8.63849e-008,1.2254
8.64309e-008,1.2248
8.64768e-008,1.2238
8.65227e-008,1.2227
8.65686e-008,1.2220
8.66145e-008,1.2220
8.66605e-008,1.2226
8.67064e-008,1.2236
8.67523e-008,1.2244
8.67983e-008,1.2249
8.68442e-008,1.2247
8.68901e-008,1.2241
8.69360e-008,1.2235
8.69819e-008,1.2232
8.70279e-008,1.2233
8.70738e-008,1.2230
8.71197e-008,1.2142
8.71657e-008,1.1773
8.72116e-008,1.1113
8.72575e-008,1.0299
8.73034e-008,0.9201
8.73493e-008,0.7776
8.73953e-008,0.6334
8.74412e-008,0.5085
8.74871e-008,0.4009
8.75331e-008,0.3227
8.75790e-008,0.2836
8.76249e-008,0.2739
8.76708e-008,0.2832
8.77167e-008,0.3034
8.77627e-008,0.3212
8.78086e-008,0.3272
8.78545e-008,0.3212
8.79005e-008,0.3053
8.79464e-008,0.2841
8.79923e-008,0.2638
8.80382e-008,0.2483
8.80841e-008,0.2382
8.81301e-008,0.2328
8.81760e-008,0.2301
8.82219e-008,0.2278
8.82678e-008,0.2249
8.83138e-008,0.2217
8.83597e-008,0.2193
8.84056e-008,0.2186
8.84516e-008,0.2206
8.84975e-008,0.2253
8.85434e-008,0.2315
8.85893e-008,0.2377
8.86352e-008,0.2433
8.86812e-008,0.2479
8.87271e-008,0.2510
8.87730e-008,0.2527
8.88190e-008,0.2536
8.88649e-008,0.2544
8.89108e-008,0.2549
8.89567e-008,0.2557
8.90026e-008,0.2663
8.90486e-008,0.3088
8.90945e-008,0.3837
8.91404e-008,0.4782
8.91864e-008,0.6067
8.92323e-008,0.7635
8.92782e-008,0.9108
8.93241e-008,1.0360
8.93700e-008,1.1398
8.94160e-008,1.2010
8.94619e-008,1.2173
8.95078e-008,1.2082
8.95538e-008,1.1839
8.95997e-008,1.1548
8.96456e-008,1.1381
8.96915e-008,1.1396
8.97374e-008,1.1555
8.97834e-008,1.1820
8.98293e-008,1.2107
8.98752e-008,1.2324
8.99212e-008,1.2444
8.99671e-008,1.2481
9.00130e-008,1.2469
9.00589e-008,1.2452
9.01048e-008,1.2460
9.01508e-008,1.2491
9.01967e-008,1.2529
9.02426e-008,1.2549
9.02886e-008,1.2540
9.03345e-008,1.2498
9.03804e-008,1.2430
9.04263e-008,1.2354
9.04722e-008,1.2290
9.05182e-008,1.2240
9.05641e-008,1.2207
9.06100e-008,1.2193
9.06560e-008,1.2192
9.07019e-008,1.2192
9.07478e-008,1.2191
9.07937e-008,1.2191
9.08396e-008,1.2173
9.08856e-008,1.2015
9.09315e-008,1.1545
9.09774e-008,1.0842
9.10234e-008,0.9959
9.10693e-008,0.8725
9.11152e-008,0.7229
9.11611e-008,0.5809
9.12070e-008,0.4571
9.12530e-008,0.3540
9.12989e-008,0.2889
9.13448e-008,0.2643
9.13908e-008,0.2670
9.14367e-008,0.2871
9.14826e-008,0.3130
9.15285e-008,0.3295
9.15744e-008,0.3307
9.16204e-008,0.3183
9.16663e-008,0.2963
9.17122e-008,0.2716
9.17582e-008,0.2515
9.18041e-008,0.2385
9.18500e-008,0.2324
9.18959e-008,0.2307
9.19418e-008,0.2304
9.19878e-008,0.2288
9.20337e-008,0.2254
9.20796e-008,0.2212
9.21255e-008,0.2180
9.21715e-008,0.2171
9.22174e-008,0.2197
9.22633e-008,0.2255
9.23093e-008,0.2328
9.23552e-008,0.2399
9.24011e-008,0.2459
9.24470e-008,0.2502
9.24929e-008,0.2522
9.25389e-008,0.2528
9.25848e-008,0.2529
9.26307e-008,0.2534
9.26767e-008,0.2540
9.27226e-008,0.2543
9.27685e-008,0.2537
9.28144e-008,0.2519
9.28603e-008,0.2489
9.29063e-008,0.2458
9.29522e-008,0.2437
9.29981e-008,0.2435
9.30441e-008,0.2456
9.30900e-008,0.2494
9.31359e-008,0.2537
9.31818e-008,0.2570
9.32277e-008,0.2585
9.32737e-008,0.2578
9.33196e-008,0.2556
9.33655e-008,0.2529
9.34115e-008,0.2506
9.34574e-008,0.2496
9.35033e-008,0.2498
9.35492e-008,0.2509
9.35951e-008,0.2523
9.36411e-008,0.2532
9.36870e-008,0.2534
9.37329e-008,0.2528
9.37789e-008,0.2516
9.38248e-008,0.2503
9.38707e-008,0.2495
9.39166e-008,0.2494
9.39625e-008,0.2500
9.40085e-008,0.2511
9.40544e-008,0.2520
9.41003e-008,0.2526
9.41463e-008,0.2525
9.41922e-008,0.2519
9.42381e-008,0.2511
9.42840e-008,0.2504
9.43299e-008,0.2501
9.43759e-008,0.2503
9.44218e-008,0.2507
9.44677e-008,0.2512
9.45137e-008,0.2513
9.45596e-008,0.2512
9.46055e-008,0.2507
9.46514e-008,0.2503
9.46973e-008,0.2500
9.47433e-008,0.2500
9.47892e-008,0.2503
9.48351e-008,0.2507
9.48811e-008,0.2510
9.49270e-008,0.2512
9.49729e-008,0.2512
9.50188e-008,0.2509
9.50647e-008,0.2505
9.51107e-008,0.2502
9.51566e-008,0.2500
9.52025e-008,0.2500
9.52485e-008,0.2502
9.52944e-008,0.2505
9.53403e-008,0.2507
9.53862e-008,0.2508
9.54321e-008,0.2507
9.54781e-008,0.2505
9.55240e-008,0.2502
9.55699e-008,0.2500
9.56159e-008,0.2500
9.56618e-008,0.2501
9.57077e-008,0.2503
9.57536e-008,0.2505
9.57995e-008,0.2506
9.58455e-008,0.2505
9.58914e-008,0.2504
9.59373e-008,0.2502
9.59833e-008,0.2500
9.60292e-008,0.2500
9.60751e-008,0.2500
9.61210e-008,0.2501
9.61669e-008,0.2502
9.62129e-008,0.2503
9.62588e-008,0.2503
9.63047e-008,0.2502
9.63506e-008,0.2501
9.63966e-008,0.2500
9.64425e-008,0.2500
9.64884e-008,0.2500
9.65344e-008,0.2500
9.65803e-008,0.2501
9.66262e-008,0.2502
9.66721e-008,0.2502
9.67180e-008,0.2501
9.67640e-008,0.2501
9.68099e-008,0.2500
9.68558e-008,0.2499
9.69018e-008,0.2499
9.69477e-008,0.2499
9.69936e-008,0.2500
9.70395e-008,0.2500
9.70854e-008,0.2501
9.71314e-008,0.2500
9.71773e-008,0.2500
9.72232e-008,0.2499
9.72692e-008,0.2499
9.73151e-008,0.2499
9.73610e-008,0.2499
9.74069e-008,0.2499
9.74528e-008,0.2499
9.74988e-008,0.2500
9.75447e-008,0.2499
9.75906e-008,0.2499
9.76366e-008,0.2499
9.76825e-008,0.2498
9.77284e-008,0.2498
9.77743e-008,0.2498
9.78202e-008,0.2498
9.78662e-008,0.2499
9.79121e-008,0.2499
9.79580e-008,0.2499
9.80040e-008,0.2499
9.80499e-008,0.2498
9.80958e-008,0.2498
9.81417e-008,0.2498
9.81876e-008,0.2498
9.82336e-008,0.2498
9.82795e-008,0.2498
9.83254e-008,0.2504
9.83714e-008,0.2591
9.84173e-008,0.2978
9.84632e-008,0.3709
9.85091e-008,0.4629
