.HEADER
..NAMES
Time,V U2.P3
.DATA
4.88642e-008,0.2259
4.89101e-008,0.2243
4.89560e-008,0.2324
4.90020e-008,0.2444
4.90479e-008,0.2550
4.90938e-008,0.2613
4.91398e-008,0.2613
4.91857e-008,0.2556
4.92316e-008,0.2495
4.92775e-008,0.2471
4.93235e-008,0.2489
4.93694e-008,0.2548
4.94153e-008,0.2613
4.94612e-008,0.2656
4.95072e-008,0.2670
4.95531e-008,0.2831
4.95990e-008,0.3624
4.96449e-008,0.4702
4.96909e-008,0.6088
4.97368e-008,0.7953
4.97827e-008,0.9631
4.98286e-008,1.0922
4.98746e-008,1.1722
4.99205e-008,1.1970
4.99664e-008,1.1875
5.00123e-008,1.1676
5.00583e-008,1.1515
5.01042e-008,1.1580
5.01501e-008,1.1863
5.01960e-008,1.2218
5.02420e-008,1.2543
5.02879e-008,1.2714
5.03338e-008,1.2723
5.03797e-008,1.2576
5.04257e-008,1.2304
5.04716e-008,1.2049
5.05175e-008,1.1895
5.05634e-008,1.1906
5.06094e-008,1.2050
5.06553e-008,1.2277
5.07012e-008,1.2515
5.07471e-008,1.2622
5.07931e-008,1.2585
5.08390e-008,1.2422
5.08849e-008,1.2223
5.09308e-008,1.2076
5.09767e-008,1.2028
5.10227e-008,1.2087
5.10686e-008,1.2213
5.11145e-008,1.2313
5.11604e-008,1.2341
5.12064e-008,1.2297
5.12523e-008,1.2196
5.12982e-008,1.2102
5.13441e-008,1.2057
5.13901e-008,1.2071
5.14360e-008,1.2154
5.14819e-008,1.2259
5.15278e-008,1.2346
5.15738e-008,1.2388
5.16197e-008,1.2371
5.16656e-008,1.2309
5.17115e-008,1.2219
5.17575e-008,1.2139
5.18034e-008,1.2099
5.18493e-008,1.2117
5.18952e-008,1.2183
5.19412e-008,1.2272
5.19871e-008,1.2347
5.20330e-008,1.2375
5.20789e-008,1.2342
5.21249e-008,1.2265
5.21708e-008,1.2182
5.22167e-008,1.2129
5.22626e-008,1.2130
5.23086e-008,1.2179
5.23545e-008,1.2251
5.24004e-008,1.2314
5.24463e-008,1.2341
5.24923e-008,1.2325
5.25382e-008,1.2280
5.25841e-008,1.2227
5.26300e-008,1.2188
5.26760e-008,1.2176
5.27219e-008,1.2193
5.27678e-008,1.2228
5.28137e-008,1.2267
5.28597e-008,1.2294
5.29056e-008,1.2301
5.29515e-008,1.2285
5.29974e-008,1.2255
5.30434e-008,1.2223
5.30893e-008,1.2201
5.31352e-008,1.2201
5.31812e-008,1.2221
5.32271e-008,1.2254
5.32730e-008,1.2283
5.33189e-008,1.2296
5.33649e-008,1.2288
5.34108e-008,1.2262
5.34567e-008,1.2232
5.35026e-008,1.2211
5.35486e-008,1.2209
5.35945e-008,1.2226
5.36404e-008,1.2252
5.36863e-008,1.2275
5.37323e-008,1.2285
5.37782e-008,1.2280
5.38241e-008,1.2263
5.38700e-008,1.2243
5.39160e-008,1.2229
5.39619e-008,1.2225
5.40078e-008,1.2231
5.40537e-008,1.2245
5.40997e-008,1.2260
5.41456e-008,1.2272
5.41915e-008,1.2275
5.42374e-008,1.2269
5.42834e-008,1.2257
5.43293e-008,1.2242
5.43752e-008,1.2233
5.44211e-008,1.2232
5.44671e-008,1.2240
5.45130e-008,1.2253
5.45589e-008,1.2266
5.46048e-008,1.2273
5.46508e-008,1.2270
5.46967e-008,1.2260
5.47426e-008,1.2248
5.47885e-008,1.2239
5.48345e-008,1.2237
5.48804e-008,1.2243
5.49263e-008,1.2253
5.49722e-008,1.2262
5.50181e-008,1.2267
5.50641e-008,1.2266
5.51100e-008,1.2260
5.51559e-008,1.2253
5.52018e-008,1.2247
5.52478e-008,1.2244
5.52937e-008,1.2246
5.53396e-008,1.2251
5.53855e-008,1.2257
5.54315e-008,1.2262
5.54774e-008,1.2264
5.55233e-008,1.2262
5.55692e-008,1.2257
5.56152e-008,1.2252
5.56611e-008,1.2248
5.57070e-008,1.2247
5.57529e-008,1.2250
5.57989e-008,1.2255
5.58448e-008,1.2260
5.58907e-008,1.2263
5.59366e-008,1.2262
5.59826e-008,1.2259
5.60285e-008,1.2254
5.60744e-008,1.2250
5.61203e-008,1.2249
5.61663e-008,1.2251
5.62122e-008,1.2255
5.62581e-008,1.2259
5.63040e-008,1.2261
5.63500e-008,1.2261
5.63959e-008,1.2259
5.64418e-008,1.2256
5.64877e-008,1.2253
5.65337e-008,1.2252
5.65796e-008,1.2253
5.66255e-008,1.2254
5.66714e-008,1.2257
5.67174e-008,1.2259
5.67633e-008,1.2260
5.68092e-008,1.2260
5.68551e-008,1.2258
5.69011e-008,1.2256
5.69470e-008,1.2254
5.69929e-008,1.2250
5.70389e-008,1.2117
5.70848e-008,1.1439
5.71307e-008,1.0411
5.71766e-008,0.9277
5.72226e-008,0.7712
5.72685e-008,0.6089
5.73144e-008,0.4684
5.73603e-008,0.3717
5.74063e-008,0.3189
5.74522e-008,0.2993
5.74981e-008,0.2971
5.75440e-008,0.3039
5.75900e-008,0.3044
5.76359e-008,0.2895
5.76818e-008,0.2649
5.77277e-008,0.2386
5.77737e-008,0.2210
5.78196e-008,0.2145
5.78655e-008,0.2199
5.79114e-008,0.2378
5.79574e-008,0.2587
5.80033e-008,0.2732
5.80492e-008,0.2758
5.80951e-008,0.2683
5.81411e-008,0.2555
5.81870e-008,0.2383
5.82329e-008,0.2268
5.82788e-008,0.2241
5.83248e-008,0.2314
5.83707e-008,0.2437
5.84166e-008,0.2548
5.84625e-008,0.2617
5.85085e-008,0.2623
5.85544e-008,0.2569
5.86003e-008,0.2503
5.86462e-008,0.2473
5.86922e-008,0.2486
5.87381e-008,0.2542
5.87840e-008,0.2611
5.88299e-008,0.2660
5.88758e-008,0.2677
5.89218e-008,0.2786
5.89677e-008,0.3484
5.90136e-008,0.4551
5.90595e-008,0.5856
5.91055e-008,0.7695
5.91514e-008,0.9422
5.91973e-008,1.0774
5.92432e-008,1.1650
5.92892e-008,1.1971
5.93351e-008,1.1903
5.93810e-008,1.1710
5.94269e-008,1.1529
5.94729e-008,1.1556
5.95188e-008,1.1818
5.95647e-008,1.2170
5.96106e-008,1.2509
5.96566e-008,1.2706
5.97025e-008,1.2736
5.97484e-008,1.2611
5.97944e-008,1.2349
5.98403e-008,1.2082
5.98862e-008,1.1910
5.99321e-008,1.1896
5.99780e-008,1.2027
6.00240e-008,1.2244
6.00699e-008,1.2491
6.01158e-008,1.2620
6.01618e-008,1.2603
6.02077e-008,1.2453
6.02536e-008,1.2252
6.02995e-008,1.2094
6.03454e-008,1.2030
6.03914e-008,1.2075
6.04373e-008,1.2197
6.04832e-008,1.2307
6.05292e-008,1.2346
6.05751e-008,1.2312
6.06210e-008,1.2216
6.06669e-008,1.2116
6.07128e-008,1.2062
6.07588e-008,1.2053
6.08047e-008,1.1874
6.08506e-008,1.1146
6.08965e-008,1.0211
6.09425e-008,0.8978
6.09884e-008,0.7311
6.10343e-008,0.5652
6.10803e-008,0.4265
6.11262e-008,0.3351
6.11721e-008,0.2902
6.12180e-008,0.2803
6.12639e-008,0.2904
6.13099e-008,0.3074
6.13558e-008,0.3114
6.14017e-008,0.2955
6.14477e-008,0.2659
6.14936e-008,0.2332
6.15395e-008,0.2104
6.15854e-008,0.2015
6.16313e-008,0.2107
6.16773e-008,0.2354
6.17232e-008,0.2624
6.17691e-008,0.2809
6.18151e-008,0.2834
6.18610e-008,0.2736
6.19069e-008,0.2542
6.19528e-008,0.2316
6.19987e-008,0.2179
6.20447e-008,0.2164
6.20906e-008,0.2276
6.21365e-008,0.2438
6.21825e-008,0.2585
6.22284e-008,0.2669
6.22743e-008,0.2664
6.23202e-008,0.2582
6.23661e-008,0.2491
6.24121e-008,0.2438
6.24580e-008,0.2442
6.25039e-008,0.2506
6.25499e-008,0.2591
6.25958e-008,0.2663
6.26417e-008,0.2710
6.26876e-008,0.2986
6.27335e-008,0.3877
6.27795e-008,0.4939
6.28254e-008,0.6425
6.28713e-008,0.8277
6.29173e-008,0.9882
6.29632e-008,1.1102
6.30091e-008,1.1820
6.30550e-008,1.1999
6.31009e-008,1.1882
6.31469e-008,1.1668
6.31928e-008,1.1518
6.32387e-008,1.1612
6.32847e-008,1.1903
6.33306e-008,1.2256
6.33765e-008,1.2566
6.34224e-008,1.2720
6.34683e-008,1.2717
6.35143e-008,1.2552
6.35602e-008,1.2273
6.36061e-008,1.2026
6.36521e-008,1.1884
6.36980e-008,1.1913
6.37439e-008,1.2064
6.37898e-008,1.2304
6.38357e-008,1.2534
6.38817e-008,1.2626
6.39276e-008,1.2576
6.39735e-008,1.2403
6.40195e-008,1.2206
6.40654e-008,1.2064
6.41113e-008,1.2024
6.41572e-008,1.2092
6.42031e-008,1.2218
6.42491e-008,1.2311
6.42950e-008,1.2336
6.43409e-008,1.2289
6.43869e-008,1.2189
6.44328e-008,1.2102
6.44787e-008,1.2061
6.45246e-008,1.2031
6.45705e-008,1.1671
6.46165e-008,1.0812
6.46624e-008,0.9839
6.47083e-008,0.8424
6.47542e-008,0.6731
6.48002e-008,0.5139
6.48461e-008,0.3906
6.48920e-008,0.3154
6.49380e-008,0.2837
6.49839e-008,0.2811
6.50298e-008,0.2951
6.50757e-008,0.3097
6.51216e-008,0.3071
6.51676e-008,0.2862
6.52135e-008,0.2545
6.52594e-008,0.2246
6.53054e-008,0.2062
6.53513e-008,0.2025
6.53972e-008,0.2176
6.54431e-008,0.2441
6.54890e-008,0.2691
6.55350e-008,0.2828
6.55809e-008,0.2806
6.56268e-008,0.2681
6.56728e-008,0.2464
6.57187e-008,0.2260
6.57646e-008,0.2160
6.58105e-008,0.2188
6.58564e-008,0.2324
6.59024e-008,0.2485
6.59483e-008,0.2616
6.59942e-008,0.2673
6.60402e-008,0.2640
6.60861e-008,0.2549
6.61320e-008,0.2470
6.61779e-008,0.2433
6.62238e-008,0.2458
6.62698e-008,0.2531
6.63157e-008,0.2613
6.63616e-008,0.2674
6.64076e-008,0.2680
6.64535e-008,0.2621
6.64994e-008,0.2531
6.65453e-008,0.2440
6.65912e-008,0.2387
6.66372e-008,0.2384
6.66831e-008,0.2433
6.67290e-008,0.2516
6.67750e-008,0.2595
6.68209e-008,0.2639
6.68668e-008,0.2629
6.69127e-008,0.2574
6.69586e-008,0.2495
6.70046e-008,0.2428
6.70505e-008,0.2401
6.70964e-008,0.2423
6.71424e-008,0.2482
6.71883e-008,0.2548
6.72342e-008,0.2596
6.72801e-008,0.2605
6.73260e-008,0.2576
6.73720e-008,0.2521
6.74179e-008,0.2465
6.74638e-008,0.2432
6.75098e-008,0.2431
6.75557e-008,0.2461
6.76016e-008,0.2505
6.76475e-008,0.2545
6.76934e-008,0.2566
6.77394e-008,0.2560
6.77853e-008,0.2533
6.78312e-008,0.2498
6.78772e-008,0.2468
6.79231e-008,0.2455
6.79690e-008,0.2464
6.80149e-008,0.2489
6.80608e-008,0.2520
6.81068e-008,0.2542
6.81527e-008,0.2546
6.81986e-008,0.2531
6.82446e-008,0.2506
6.82905e-008,0.2596
6.83364e-008,0.3299
6.83823e-008,0.4469
6.84282e-008,0.5778
6.84742e-008,0.7602
6.85201e-008,0.9343
6.85660e-008,1.0667
6.86119e-008,1.1510
6.86579e-008,1.1818
6.87038e-008,1.1758
6.87497e-008,1.1614
6.87957e-008,1.1499
6.88416e-008,1.1573
6.88875e-008,1.1867
6.89334e-008,1.2218
6.89793e-008,1.2522
6.90253e-008,1.2674
6.90712e-008,1.2660
6.91171e-008,1.2523
6.91631e-008,1.2277
6.92090e-008,1.2042
6.92549e-008,1.1915
6.93008e-008,1.1933
6.93467e-008,1.2078
6.93927e-008,1.2271
6.94386e-008,1.2483
6.94845e-008,1.2581
6.95305e-008,1.2543
6.95764e-008,1.2396
6.96223e-008,1.2211
6.96682e-008,1.2081
6.97141e-008,1.2043
6.97601e-008,1.2100
6.98060e-008,1.2219
6.98519e-008,1.2315
6.98979e-008,1.2330
6.99438e-008,1.2276
6.99897e-008,1.2173
7.00356e-008,1.2077
7.00815e-008,1.2040
7.01275e-008,1.2064
7.01734e-008,1.2151
7.02193e-008,1.2262
7.02653e-008,1.2345
7.03112e-008,1.2380
7.03571e-008,1.2355
7.04030e-008,1.2291
7.04489e-008,1.2204
7.04949e-008,1.2131
7.05408e-008,1.2099
7.05867e-008,1.2120
7.06327e-008,1.2184
7.06786e-008,1.2267
7.07245e-008,1.2336
7.07704e-008,1.2360
7.08163e-008,1.2328
7.08623e-008,1.2255
7.09082e-008,1.2176
7.09541e-008,1.2128
7.10001e-008,1.2129
7.10460e-008,1.2178
7.10919e-008,1.2247
7.11378e-008,1.2308
7.11837e-008,1.2333
7.12297e-008,1.2315
7.12756e-008,1.2270
7.13215e-008,1.2218
7.13675e-008,1.2182
7.14134e-008,1.2174
7.14593e-008,1.2193
7.15052e-008,1.2229
7.15511e-008,1.2265
7.15971e-008,1.2288
7.16430e-008,1.2291
7.16889e-008,1.2275
7.17349e-008,1.2246
7.17808e-008,1.2217
7.18267e-008,1.2200
7.18726e-008,1.2201
7.19185e-008,1.2221
7.19645e-008,1.2251
7.20104e-008,1.2258
7.20563e-008,1.1969
7.21023e-008,1.1066
7.21482e-008,1.0004
7.21941e-008,0.8683
7.22400e-008,0.7030
7.22859e-008,0.5473
7.23319e-008,0.4239
7.23778e-008,0.3477
7.24237e-008,0.3114
7.24697e-008,0.3001
7.25156e-008,0.3009
7.25615e-008,0.3050
7.26074e-008,0.2976
7.26534e-008,0.2770
7.26993e-008,0.2508
7.27452e-008,0.2278
7.27911e-008,0.2163
7.28370e-008,0.2154
7.28830e-008,0.2269
7.29289e-008,0.2473
7.29748e-008,0.2657
7.30208e-008,0.2749
7.30667e-008,0.2713
7.31126e-008,0.2611
7.31585e-008,0.2460
7.32044e-008,0.2309
7.32504e-008,0.2242
7.32963e-008,0.2266
7.33422e-008,0.2373
7.33882e-008,0.2490
7.34341e-008,0.2577
7.34800e-008,0.2610
7.35259e-008,0.2583
7.35718e-008,0.2516
7.36178e-008,0.2469
7.36637e-008,0.2466
7.37096e-008,0.2506
7.37556e-008,0.2575
7.38015e-008,0.2636
7.38474e-008,0.2666
7.38933e-008,0.2653
7.39392e-008,0.2589
7.39852e-008,0.2508
7.40311e-008,0.2440
7.40770e-008,0.2410
7.41230e-008,0.2421
7.41689e-008,0.2466
7.42148e-008,0.2532
7.42607e-008,0.2589
7.43066e-008,0.2616
7.43526e-008,0.2600
7.43985e-008,0.2552
7.44444e-008,0.2491
7.44904e-008,0.2442
7.45363e-008,0.2426
7.45822e-008,0.2449
7.46281e-008,0.2499
7.46740e-008,0.2551
7.47200e-008,0.2584
7.47659e-008,0.2585
7.48118e-008,0.2556
7.48578e-008,0.2512
7.49037e-008,0.2469
7.49496e-008,0.2447
7.49955e-008,0.2452
7.50414e-008,0.2479
7.50874e-008,0.2514
7.51333e-008,0.2542
7.51792e-008,0.2553
7.52252e-008,0.2543
7.52711e-008,0.2520
7.53170e-008,0.2494
7.53629e-008,0.2475
7.54088e-008,0.2470
7.54548e-008,0.2479
7.55007e-008,0.2499
7.55466e-008,0.2521
7.55926e-008,0.2534
7.56385e-008,0.2534
7.56844e-008,0.2521
7.57303e-008,0.2500
7.57762e-008,0.2526
7.58222e-008,0.3003
7.58681e-008,0.4118
7.59140e-008,0.5332
7.59600e-008,0.7014
7.60059e-008,0.8842
7.60518e-008,1.0294
7.60977e-008,1.1290
7.61436e-008,1.1765
7.61896e-008,1.1789
7.62355e-008,1.1663
7.62814e-008,1.1532
7.63274e-008,1.1534
7.63733e-008,1.1770
7.64192e-008,1.2113
7.64651e-008,1.2435
7.65110e-008,1.2638
7.65570e-008,1.2669
7.66029e-008,1.2573
7.66488e-008,1.2360
7.66947e-008,1.2110
7.67407e-008,1.1949
7.67866e-008,1.1918
7.68325e-008,1.2030
7.68785e-008,1.2204
7.69244e-008,1.2418
7.69703e-008,1.2560
7.70162e-008,1.2562
7.70621e-008,1.2448
7.71081e-008,1.2268
7.71540e-008,1.2118
7.71999e-008,1.2050
7.72459e-008,1.2078
7.72918e-008,1.2180
7.73377e-008,1.2290
7.73836e-008,1.2328
7.74295e-008,1.2294
7.74755e-008,1.2205
7.75214e-008,1.2102
7.75673e-008,1.2048
7.76133e-008,1.2053
7.76592e-008,1.2028
7.77051e-008,1.1556
7.77510e-008,1.0644
7.77969e-008,0.9588
7.78429e-008,0.8041
7.78888e-008,0.6331
7.79347e-008,0.4788
7.79807e-008,0.3672
7.80266e-008,0.3045
7.80725e-008,0.2831
7.81184e-008,0.2864
7.81643e-008,0.3021
7.82103e-008,0.3124
7.82562e-008,0.3030
7.83021e-008,0.2770
7.83481e-008,0.2433
7.83940e-008,0.2158
7.84399e-008,0.2019
7.84858e-008,0.2042
7.85317e-008,0.2246
7.85777e-008,0.2523
7.86236e-008,0.2750
7.86695e-008,0.2836
7.87155e-008,0.2769
7.87614e-008,0.2610
7.88073e-008,0.2382
7.88532e-008,0.2207
7.88991e-008,0.2147
7.89451e-008,0.2219
7.89910e-008,0.2374
7.90369e-008,0.2531
7.90829e-008,0.2640
7.91288e-008,0.2664
7.91747e-008,0.2604
7.92206e-008,0.2506
7.92665e-008,0.2438
7.93125e-008,0.2422
7.93584e-008,0.2470
7.94043e-008,0.2557
7.94503e-008,0.2638
7.94962e-008,0.2688
7.95421e-008,0.2784
7.95880e-008,0.3405
7.96339e-008,0.4439
7.96799e-008,0.5664
7.97258e-008,0.7453
7.97717e-008,0.9211
7.98177e-008,1.0620
7.98636e-008,1.1577
7.99095e-008,1.1978
7.99554e-008,1.1948
8.00013e-008,1.1755
8.00473e-008,1.1546
8.00932e-008,1.1522
8.01391e-008,1.1750
8.01851e-008,1.2092
8.02310e-008,1.2444
8.02769e-008,1.2674
8.03228e-008,1.2738
8.03687e-008,1.2642
8.04147e-008,1.2393
8.04606e-008,1.2115
8.05065e-008,1.1917
8.05524e-008,1.1869
8.05984e-008,1.1979
8.06443e-008,1.2185
8.06902e-008,1.2445
8.07362e-008,1.2603
8.07821e-008,1.2614
8.08280e-008,1.2484
8.08739e-008,1.2282
8.09198e-008,1.2106
8.09658e-008,1.2019
8.10117e-008,1.2043
8.10576e-008,1.2157
8.11036e-008,1.2277
8.11495e-008,1.2333
8.11954e-008,1.2317
8.12413e-008,1.2231
8.12872e-008,1.2129
8.13332e-008,1.2065
8.13791e-008,1.2055
8.14250e-008,1.2116
8.14710e-008,1.2218
8.15169e-008,1.2313
8.15628e-008,1.2374
8.16087e-008,1.2378
8.16546e-008,1.2331
8.17006e-008,1.2246
8.17465e-008,1.2158
8.17924e-008,1.2102
8.18384e-008,1.2099
8.18843e-008,1.2151
8.19302e-008,1.2237
8.19761e-008,1.2322
8.20220e-008,1.2369
8.20680e-008,1.2356
8.21139e-008,1.2289
8.21598e-008,1.2204
8.22058e-008,1.2137
8.22517e-008,1.2118
8.22976e-008,1.2153
8.23435e-008,1.2221
8.23894e-008,1.2292
8.24354e-008,1.2333
8.24813e-008,1.2331
8.25272e-008,1.2294
8.25732e-008,1.2240
8.26191e-008,1.2194
8.26650e-008,1.2172
8.27109e-008,1.2179
8.27568e-008,1.2210
8.28028e-008,1.2250
8.28487e-008,1.2283
8.28946e-008,1.2298
8.29406e-008,1.2290
8.29865e-008,1.2263
8.30324e-008,1.2230
8.30783e-008,1.2203
8.31242e-008,1.2194
8.31702e-008,1.2208
8.32161e-008,1.2238
8.32620e-008,1.2248
8.33080e-008,1.1949
8.33539e-008,1.1036
8.33998e-008,0.9976
8.34457e-008,0.8634
8.34916e-008,0.6970
8.35376e-008,0.5413
8.35835e-008,0.4190
8.36294e-008,0.3444
8.36754e-008,0.3100
8.37213e-008,0.3000
8.37672e-008,0.3018
8.38131e-008,0.3061
8.38590e-008,0.2980
8.39050e-008,0.2766
8.39509e-008,0.2497
8.39968e-008,0.2266
8.40428e-008,0.2153
8.40887e-008,0.2149
8.41346e-008,0.2273
8.41805e-008,0.2484
8.42264e-008,0.2669
8.42724e-008,0.2758
8.43183e-008,0.2716
8.43642e-008,0.2608
8.44101e-008,0.2451
8.44561e-008,0.2299
8.45020e-008,0.2235
8.45479e-008,0.2265
8.45939e-008,0.2378
8.46398e-008,0.2498
8.46857e-008,0.2585
8.47316e-008,0.2615
8.47775e-008,0.2583
8.48235e-008,0.2513
8.48694e-008,0.2465
8.49153e-008,0.2462
8.49613e-008,0.2505
8.50072e-008,0.2577
8.50531e-008,0.2640
8.50990e-008,0.2670
8.51449e-008,0.2679
8.51909e-008,0.2974
8.52368e-008,0.3912
8.52827e-008,0.5016
8.53287e-008,0.6584
8.53746e-008,0.8458
8.54205e-008,1.0043
8.54664e-008,1.1211
8.55123e-008,1.1854
8.55583e-008,1.1967
8.56042e-008,1.1820
8.56501e-008,1.1607
8.56961e-008,1.1491
8.57420e-008,1.1633
8.57879e-008,1.1955
8.58338e-008,1.2321
8.58797e-008,1.2617
8.59257e-008,1.2739
8.59716e-008,1.2701
8.60175e-008,1.2504
8.60635e-008,1.2217
8.61094e-008,1.1983
8.61553e-008,1.1870
8.62012e-008,1.1933
8.62471e-008,1.2105
8.62931e-008,1.2353
8.63390e-008,1.2565
8.63849e-008,1.2628
8.64309e-008,1.2549
8.64768e-008,1.2360
8.65227e-008,1.2167
8.65686e-008,1.2044
8.66145e-008,1.2029
8.66605e-008,1.2117
8.67064e-008,1.2248
8.67523e-008,1.2331
8.67983e-008,1.2339
8.68442e-008,1.2273
8.68901e-008,1.2164
8.69360e-008,1.2079
8.69819e-008,1.2047
8.70279e-008,1.2021
8.70738e-008,1.1632
8.71197e-008,1.0760
8.71657e-008,0.9770
8.72116e-008,0.8311
8.72575e-008,0.6607
8.73034e-008,0.5023
8.73493e-008,0.3821
8.73953e-008,0.3104
8.74412e-008,0.2822
8.74871e-008,0.2821
8.75331e-008,0.2974
8.75790e-008,0.3114
8.76249e-008,0.3068
8.76708e-008,0.2842
8.77167e-008,0.2514
8.77627e-008,0.2216
8.78086e-008,0.2042
8.78545e-008,0.2022
8.79005e-008,0.2192
8.79464e-008,0.2466
8.79923e-008,0.2713
8.80382e-008,0.2837
8.80841e-008,0.2802
8.81301e-008,0.2664
8.81760e-008,0.2438
8.82219e-008,0.2240
8.82678e-008,0.2150
8.83138e-008,0.2192
8.83597e-008,0.2337
8.84056e-008,0.2500
8.84516e-008,0.2628
8.84975e-008,0.2676
8.85434e-008,0.2633
8.85893e-008,0.2537
8.86352e-008,0.2459
8.86812e-008,0.2426
8.87271e-008,0.2458
8.87730e-008,0.2537
8.88190e-008,0.2620
8.88649e-008,0.2679
8.89108e-008,0.2679
8.89567e-008,0.2615
8.90026e-008,0.2520
8.90486e-008,0.2429
8.90945e-008,0.2380
8.91404e-008,0.2381
8.91864e-008,0.2436
8.92323e-008,0.2522
8.92782e-008,0.2602
8.93241e-008,0.2642
8.93700e-008,0.2626
8.94160e-008,0.2566
8.94619e-008,0.2485
8.95078e-008,0.2420
8.95538e-008,0.2396
8.95997e-008,0.2424
8.96456e-008,0.2486
8.96915e-008,0.2553
8.97374e-008,0.2599
8.97834e-008,0.2604
8.98293e-008,0.2571
8.98752e-008,0.2514
8.99212e-008,0.2458
8.99671e-008,0.2427
9.00130e-008,0.2430
9.00589e-008,0.2462
9.01048e-008,0.2508
9.01508e-008,0.2548
9.01967e-008,0.2566
9.02426e-008,0.2558
9.02886e-008,0.2529
9.03345e-008,0.2492
9.03804e-008,0.2463
9.04263e-008,0.2452
9.04722e-008,0.2463
9.05182e-008,0.2491
9.05641e-008,0.2522
9.06100e-008,0.2542
9.06560e-008,0.2544
9.07019e-008,0.2528
9.07478e-008,0.2502
9.07937e-008,0.2613
9.08396e-008,0.3372
9.08856e-008,0.4548
9.09315e-008,0.5891
9.09774e-008,0.7736
9.10234e-008,0.9452
9.10693e-008,1.0746
9.11152e-008,1.1550
9.11611e-008,1.1821
9.12070e-008,1.1746
9.12530e-008,1.1600
9.12989e-008,1.1493
9.13448e-008,1.1586
9.13908e-008,1.1891
9.14367e-008,1.2242
9.14826e-008,1.2539
9.15285e-008,1.2677
9.15744e-008,1.2653
9.16204e-008,1.2506
9.16663e-008,1.2256
9.17122e-008,1.2027
9.17582e-008,1.1908
9.18041e-008,1.1939
9.18500e-008,1.2089
9.18959e-008,1.2286
9.19418e-008,1.2494
9.19878e-008,1.2582
9.20337e-008,1.2535
9.20796e-008,1.2380
9.21255e-008,1.2197
9.21715e-008,1.2073
9.22174e-008,1.2043
9.22633e-008,1.2106
9.23093e-008,1.2227
9.23552e-008,1.2318
9.24011e-008,1.2327
9.24470e-008,1.2268
9.24929e-008,1.2163
9.25389e-008,1.2070
9.25848e-008,1.2038
9.26307e-008,1.2067
9.26767e-008,1.2157
9.27226e-008,1.2268
9.27685e-008,1.2349
9.28144e-008,1.2379
9.28603e-008,1.2350
9.29063e-008,1.2283
9.29522e-008,1.2197
9.29981e-008,1.2126
9.30441e-008,1.2097
9.30900e-008,1.2122
9.31359e-008,1.2189
9.31818e-008,1.2271
9.32277e-008,1.2338
9.32737e-008,1.2359
9.33196e-008,1.2323
9.33655e-008,1.2247
9.34115e-008,1.2170
9.34574e-008,1.2124
9.35033e-008,1.2130
9.35492e-008,1.2181
9.35951e-008,1.2251
9.36411e-008,1.2310
9.36870e-008,1.2332
9.37329e-008,1.2311
9.37789e-008,1.2265
9.38248e-008,1.2213
9.38707e-008,1.2179
9.39166e-008,1.2173
9.39625e-008,1.2194
9.40085e-008,1.2231
9.40544e-008,1.2266
9.41003e-008,1.2288
9.41463e-008,1.2289
9.41922e-008,1.2272
9.42381e-008,1.2243
9.42840e-008,1.2214
9.43299e-008,1.2198
9.43759e-008,1.2201
9.44218e-008,1.2222
9.44677e-008,1.2252
9.45137e-008,1.2253
9.45596e-008,1.1925
9.46055e-008,1.0990
9.46514e-008,0.9927
9.46973e-008,0.8573
9.47433e-008,0.6915
9.47892e-008,0.5373
9.48351e-008,0.4170
9.48811e-008,0.3438
9.49270e-008,0.3100
9.49729e-008,0.2997
9.50188e-008,0.3011
9.50647e-008,0.3049
9.51107e-008,0.2964
9.51566e-008,0.2752
9.52025e-008,0.2488
9.52485e-008,0.2265
9.52944e-008,0.2158
9.53403e-008,0.2156
9.53862e-008,0.2280
9.54321e-008,0.2486
9.54781e-008,0.2666
9.55240e-008,0.2749
9.55699e-008,0.2706
9.56159e-008,0.2601
9.56618e-008,0.2447
9.57077e-008,0.2301
9.57536e-008,0.2240
9.57995e-008,0.2270
9.58455e-008,0.2380
9.58914e-008,0.2496
9.59373e-008,0.2580
9.59833e-008,0.2609
9.60292e-008,0.2578
9.60751e-008,0.2510
9.61210e-008,0.2467
9.61669e-008,0.2466
9.62129e-008,0.2509
9.62588e-008,0.2579
9.63047e-008,0.2638
9.63506e-008,0.2666
9.63966e-008,0.2677
9.64425e-008,0.2998
9.64884e-008,0.3953
9.65344e-008,0.5064
9.65803e-008,0.6655
9.66262e-008,0.8524
9.66721e-008,1.0092
9.67180e-008,1.1240
9.67640e-008,1.1862
9.68099e-008,1.1960
9.68558e-008,1.1810
9.69018e-008,1.1599
9.69477e-008,1.1493
9.69936e-008,1.1645
9.70395e-008,1.1970
9.70854e-008,1.2334
9.71314e-008,1.2623
9.71773e-008,1.2737
9.72232e-008,1.2693
9.72692e-008,1.2492
9.73151e-008,1.2205
9.73610e-008,1.1976
9.74069e-008,1.1871
9.74528e-008,1.1939
9.74988e-008,1.2114
9.75447e-008,1.2362
9.75906e-008,1.2568
9.76366e-008,1.2625
9.76825e-008,1.2541
9.77284e-008,1.2351
9.77743e-008,1.2160
9.78202e-008,1.2042
9.78662e-008,1.2031
9.79121e-008,1.2122
9.79580e-008,1.2252
9.80040e-008,1.2331
9.80499e-008,1.2336
9.80958e-008,1.2268
9.81417e-008,1.2159
