.HEADER
..NAMES
Time,V U2.P2
9.8739e-009,1.2204
9.9198e-009,1.2198
9.9657e-009,1.2217
1.00117e-008,1.2250
1.00576e-008,1.2285
1.01035e-008,1.2307
1.01494e-008,1.2252
1.01954e-008,1.1761
1.02413e-008,1.0758
1.02872e-008,0.9720
1.03331e-008,0.8285
1.03790e-008,0.6717
1.04250e-008,0.5405
1.04709e-008,0.4442
1.05168e-008,0.3990
1.05627e-008,0.3800
1.06087e-008,0.3792
1.06546e-008,0.3818
1.07005e-008,0.3776
1.07464e-008,0.3542
1.07924e-008,0.3183
1.08383e-008,0.2842
1.08842e-008,0.2554
1.09302e-008,0.2388
1.09761e-008,0.2338
1.10220e-008,0.2401
1.10679e-008,0.2487
1.11139e-008,0.2563
1.11598e-008,0.2534
1.12057e-008,0.2437
1.12516e-008,0.2342
1.12975e-008,0.2214
1.13435e-008,0.2154
1.13894e-008,0.2163
1.14353e-008,0.2243
1.14812e-008,0.2354
1.15272e-008,0.2433
1.15731e-008,0.2473
1.16190e-008,0.2453
1.16649e-008,0.2399
1.17109e-008,0.2365
1.17568e-008,0.2381
1.18027e-008,0.2443
1.18487e-008,0.2535
1.18946e-008,0.2619
1.19405e-008,0.2659
1.19864e-008,0.2641
1.20324e-008,0.2568
1.20783e-008,0.2480
1.21242e-008,0.2409
1.21701e-008,0.2388
1.22161e-008,0.2415
1.22620e-008,0.2476
1.23079e-008,0.2551
1.23538e-008,0.2604
1.23997e-008,0.2623
1.24457e-008,0.2603
1.24916e-008,0.2554
1.25375e-008,0.2500
1.25834e-008,0.2458
1.26294e-008,0.2445
1.26753e-008,0.2468
1.27212e-008,0.2513
1.27672e-008,0.2558
1.28131e-008,0.2586
1.28590e-008,0.2583
1.29049e-008,0.2552
1.29509e-008,0.2507
1.29968e-008,0.2469
1.30427e-008,0.2455
1.30886e-008,0.2466
1.31346e-008,0.2498
1.31805e-008,0.2532
1.32264e-008,0.2552
1.32723e-008,0.2552
1.33182e-008,0.2531
1.33642e-008,0.2503
1.34101e-008,0.2480
1.34560e-008,0.2471
1.35019e-008,0.2480
1.35479e-008,0.2500
1.35938e-008,0.2521
1.36397e-008,0.2535
1.36856e-008,0.2536
1.37316e-008,0.2524
1.37775e-008,0.2505
1.38234e-008,0.2487
1.38694e-008,0.2476
1.39153e-008,0.2477
1.39612e-008,0.2489
1.40071e-008,0.2506
1.40531e-008,0.2522
1.40990e-008,0.2529
1.41449e-008,0.2524
1.41908e-008,0.2511
1.42367e-008,0.2494
1.42827e-008,0.2481
1.43286e-008,0.2478
1.43745e-008,0.2486
1.44204e-008,0.2500
1.44664e-008,0.2514
1.45123e-008,0.2521
1.45582e-008,0.2518
1.46041e-008,0.2508
1.46501e-008,0.2495
1.46960e-008,0.2486
1.47419e-008,0.2483
1.47879e-008,0.2487
1.48338e-008,0.2496
1.48797e-008,0.2505
1.49256e-008,0.2511
1.49715e-008,0.2511
1.50175e-008,0.2505
1.50634e-008,0.2498
1.51093e-008,0.2491
1.51552e-008,0.2487
1.52012e-008,0.2488
1.52471e-008,0.2493
1.52930e-008,0.2499
1.53389e-008,0.2505
1.53849e-008,0.2506
1.54308e-008,0.2504
1.54767e-008,0.2499
1.55226e-008,0.2492
1.55686e-008,0.2488
1.56145e-008,0.2488
1.56604e-008,0.2491
1.57063e-008,0.2496
1.57523e-008,0.2505
1.57982e-008,0.2675
1.58441e-008,0.3486
1.58901e-008,0.4608
1.59360e-008,0.5915
1.59819e-008,0.7749
1.60278e-008,0.9279
1.60738e-008,1.0410
1.61197e-008,1.1025
1.61656e-008,1.1090
1.62115e-008,1.0939
1.62575e-008,1.0746
1.63034e-008,1.0706
1.63493e-008,1.0932
1.63952e-008,1.1407
1.64412e-008,1.1875
1.64871e-008,1.2248
1.65330e-008,1.2461
1.65789e-008,1.2490
1.66249e-008,1.2389
1.66708e-008,1.2244
1.67167e-008,1.2132
1.67626e-008,1.2092
1.68085e-008,1.2205
1.68545e-008,1.2335
1.69004e-008,1.2491
1.69463e-008,1.2630
1.69922e-008,1.2629
1.70382e-008,1.2540
1.70841e-008,1.2377
1.71300e-008,1.2226
1.71759e-008,1.2151
1.72219e-008,1.2166
1.72678e-008,1.2267
1.73137e-008,1.2376
1.73596e-008,1.2410
1.74056e-008,1.2355
1.74515e-008,1.2232
1.74974e-008,1.2090
1.75433e-008,1.2009
1.75893e-008,1.2021
1.76352e-008,1.2105
1.76811e-008,1.1964
1.77271e-008,1.1210
1.77730e-008,1.0246
1.78189e-008,0.8927
1.78648e-008,0.7204
1.79108e-008,0.5673
1.79567e-008,0.4454
1.80026e-008,0.3823
1.80485e-008,0.3613
1.80945e-008,0.3669
1.81404e-008,0.3829
1.81863e-008,0.3908
1.82322e-008,0.3776
1.82782e-008,0.3392
1.83241e-008,0.2950
1.83700e-008,0.2537
1.84159e-008,0.2263
1.84619e-008,0.2167
1.85078e-008,0.2256
1.85537e-008,0.2433
1.85996e-008,0.2603
1.86455e-008,0.2664
1.86915e-008,0.2559
1.87374e-008,0.2408
1.87833e-008,0.2204
1.88292e-008,0.2057
1.88752e-008,0.2036
1.89211e-008,0.2129
1.89670e-008,0.2303
1.90129e-008,0.2452
1.90589e-008,0.2536
1.91048e-008,0.2523
1.91507e-008,0.2431
1.91966e-008,0.2335
1.92426e-008,0.2298
1.92885e-008,0.2339
1.93344e-008,0.2446
1.93803e-008,0.2577
1.94263e-008,0.2672
1.94722e-008,0.2697
1.95181e-008,0.2637
1.95640e-008,0.2528
1.96100e-008,0.2413
1.96559e-008,0.2340
1.97018e-008,0.2337
1.97478e-008,0.2393
1.97937e-008,0.2494
1.98396e-008,0.2590
1.98855e-008,0.2649
1.99315e-008,0.2652
1.99774e-008,0.2597
2.00233e-008,0.2515
2.00692e-008,0.2436
2.01152e-008,0.2392
2.01611e-008,0.2404
2.02070e-008,0.2463
2.02529e-008,0.2538
2.02989e-008,0.2597
2.03448e-008,0.2614
2.03907e-008,0.2583
2.04366e-008,0.2522
2.04826e-008,0.2457
2.05285e-008,0.2419
2.05744e-008,0.2421
2.06203e-008,0.2458
2.06662e-008,0.2511
2.07122e-008,0.2553
2.07581e-008,0.2568
2.08040e-008,0.2551
2.08499e-008,0.2513
2.08959e-008,0.2474
2.09418e-008,0.2448
2.09877e-008,0.2447
2.10336e-008,0.2467
2.10796e-008,0.2499
2.11255e-008,0.2529
2.11714e-008,0.2544
2.12173e-008,0.2539
2.12633e-008,0.2516
2.13092e-008,0.2485
2.13551e-008,0.2461
2.14010e-008,0.2494
2.14470e-008,0.2975
2.14929e-008,0.4082
2.15388e-008,0.5248
2.15847e-008,0.6903
2.16307e-008,0.8662
2.16766e-008,0.9933
2.17225e-008,1.0804
2.17685e-008,1.1062
2.18144e-008,1.0977
2.18603e-008,1.0794
2.19062e-008,1.0690
2.19522e-008,1.0805
2.19981e-008,1.1200
2.20440e-008,1.1699
2.20899e-008,1.2103
2.21359e-008,1.2383
2.21818e-008,1.2473
2.22277e-008,1.2419
2.22736e-008,1.2284
2.23196e-008,1.2169
2.23655e-008,1.2097
2.24114e-008,1.2156
2.24573e-008,1.2301
2.25033e-008,1.2427
2.25492e-008,1.2583
2.25951e-008,1.2634
2.26410e-008,1.2570
2.26869e-008,1.2438
2.27329e-008,1.2275
2.27788e-008,1.2176
2.28247e-008,1.2159
2.28706e-008,1.2231
2.29166e-008,1.2346
2.29625e-008,1.2411
2.30084e-008,1.2383
2.30543e-008,1.2280
2.31003e-008,1.2136
2.31462e-008,1.2024
2.31921e-008,1.2003
2.32380e-008,1.2074
2.32840e-008,1.2209
2.33299e-008,1.2337
2.33758e-008,1.2413
2.34217e-008,1.2404
2.34677e-008,1.2328
2.35136e-008,1.2226
2.35595e-008,1.2130
2.36055e-008,1.2086
2.36514e-008,1.2097
2.36973e-008,1.2152
2.37432e-008,1.2232
2.37892e-008,1.2300
2.38351e-008,1.2339
2.38810e-008,1.2335
2.39269e-008,1.2285
2.39729e-008,1.2216
2.40188e-008,1.2158
2.40647e-008,1.2133
2.41106e-008,1.2156
2.41566e-008,1.2216
2.42025e-008,1.2285
2.42484e-008,1.2330
2.42943e-008,1.2332
2.43403e-008,1.2293
2.43862e-008,1.2233
2.44321e-008,1.2183
2.44780e-008,1.2167
2.45239e-008,1.2189
2.45699e-008,1.2236
2.46158e-008,1.2281
2.46617e-008,1.2305
2.47076e-008,1.2300
2.47536e-008,1.2270
2.47995e-008,1.2234
2.48454e-008,1.2207
2.48913e-008,1.2199
2.49373e-008,1.2212
2.49832e-008,1.2238
2.50291e-008,1.2266
2.50750e-008,1.2285
2.51210e-008,1.2289
2.51669e-008,1.2278
2.52128e-008,1.2255
2.52587e-008,1.2230
2.53047e-008,1.2213
2.53506e-008,1.2212
2.53965e-008,1.2226
2.54424e-008,1.2252
2.54884e-008,1.2276
2.55343e-008,1.2289
2.55802e-008,1.2283
2.56262e-008,1.2263
2.56721e-008,1.2238
2.57180e-008,1.2221
2.57639e-008,1.2218
2.58099e-008,1.2231
2.58558e-008,1.2253
2.59017e-008,1.2272
2.59476e-008,1.2281
2.59936e-008,1.2276
2.60395e-008,1.2261
2.60854e-008,1.2245
2.61313e-008,1.2234
2.61773e-008,1.2232
2.62232e-008,1.2240
2.62691e-008,1.2252
2.63150e-008,1.2263
2.63610e-008,1.2270
2.64069e-008,1.2269
2.64528e-008,1.2263
2.64987e-008,1.2254
2.65446e-008,1.2245
2.65906e-008,1.2240
2.66365e-008,1.2242
2.66824e-008,1.2249
2.67283e-008,1.2258
2.67743e-008,1.2267
2.68202e-008,1.2270
2.68661e-008,1.2266
2.69120e-008,1.2258
2.69580e-008,1.2248
2.70039e-008,1.2233
2.70498e-008,1.2015
2.70957e-008,1.1226
2.71417e-008,1.0243
2.71876e-008,0.9064
2.72335e-008,0.7462
2.72794e-008,0.6007
2.73254e-008,0.4801
2.73713e-008,0.4091
2.74172e-008,0.3786
2.74631e-008,0.3718
2.75091e-008,0.3788
2.75550e-008,0.3831
2.76009e-008,0.3726
2.76469e-008,0.3399
2.76928e-008,0.3026
2.77387e-008,0.2670
2.77846e-008,0.2416
2.78306e-008,0.2298
2.78765e-008,0.2322
2.79224e-008,0.2426
2.79683e-008,0.2535
2.80143e-008,0.2587
2.80602e-008,0.2510
2.81061e-008,0.2415
2.81520e-008,0.2278
2.81980e-008,0.2157
2.82439e-008,0.2124
2.82898e-008,0.2165
2.83357e-008,0.2282
2.83817e-008,0.2394
2.84276e-008,0.2473
2.84735e-008,0.2493
2.85194e-008,0.2447
2.85653e-008,0.2385
2.86113e-008,0.2359
2.86572e-008,0.2387
2.87031e-008,0.2463
2.87490e-008,0.2563
2.87950e-008,0.2640
2.88409e-008,0.2666
2.88868e-008,0.2623
2.89327e-008,0.2536
2.89787e-008,0.2444
2.90246e-008,0.2384
2.90705e-008,0.2381
2.91164e-008,0.2423
2.91624e-008,0.2501
2.92083e-008,0.2576
2.92542e-008,0.2621
2.93001e-008,0.2626
2.93461e-008,0.2588
2.93920e-008,0.2530
2.94379e-008,0.2473
2.94839e-008,0.2436
2.95298e-008,0.2439
2.95757e-008,0.2476
2.96216e-008,0.2528
2.96676e-008,0.2573
2.97135e-008,0.2592
2.97594e-008,0.2576
2.98053e-008,0.2534
2.98513e-008,0.2485
2.98972e-008,0.2452
2.99431e-008,0.2446
2.99890e-008,0.2468
3.00350e-008,0.2507
3.00809e-008,0.2541
3.01268e-008,0.2556
3.01727e-008,0.2547
3.02187e-008,0.2520
3.02646e-008,0.2489
3.03105e-008,0.2467
3.03564e-008,0.2465
3.04024e-008,0.2479
3.04483e-008,0.2503
3.04942e-008,0.2525
3.05401e-008,0.2536
3.05861e-008,0.2532
3.06320e-008,0.2516
3.06779e-008,0.2494
3.07238e-008,0.2476
3.07698e-008,0.2494
3.08157e-008,0.2872
3.08616e-008,0.3920
3.09075e-008,0.5064
3.09535e-008,0.6629
3.09994e-008,0.8439
3.10453e-008,0.9775
3.10912e-008,1.0725
3.11372e-008,1.1071
3.11831e-008,1.1014
3.12290e-008,1.0831
3.12749e-008,1.0697
3.13209e-008,1.0770
3.13668e-008,1.1125
3.14127e-008,1.1629
3.14586e-008,1.2052
3.15045e-008,1.2359
3.15505e-008,1.2479
3.15964e-008,1.2443
3.16423e-008,1.2312
3.16882e-008,1.2188
3.17342e-008,1.2105
3.17801e-008,1.2137
3.18260e-008,1.2280
3.18719e-008,1.2405
3.19179e-008,1.2565
3.19638e-008,1.2641
3.20097e-008,1.2591
3.20556e-008,1.2469
3.21016e-008,1.2301
3.21475e-008,1.2188
3.21934e-008,1.2155
3.22393e-008,1.2213
3.22853e-008,1.2329
3.23312e-008,1.2409
3.23771e-008,1.2397
3.24230e-008,1.2305
3.24690e-008,1.2163
3.25149e-008,1.2040
3.25608e-008,1.2002
3.26067e-008,1.2058
3.26527e-008,1.2122
3.26986e-008,1.1752
3.27445e-008,1.0850
3.27904e-008,0.9815
3.28364e-008,0.8267
3.28823e-008,0.6579
3.29282e-008,0.5149
3.29741e-008,0.4142
3.30201e-008,0.3715
3.30660e-008,0.3616
3.31119e-008,0.3742
3.31578e-008,0.3879
3.32038e-008,0.3893
3.32497e-008,0.3644
3.32956e-008,0.3217
3.33415e-008,0.2778
3.33875e-008,0.2409
3.34334e-008,0.2207
3.34793e-008,0.2187
3.35253e-008,0.2328
3.35712e-008,0.2507
3.36171e-008,0.2651
3.36630e-008,0.2634
3.37090e-008,0.2501
3.37549e-008,0.2329
3.38008e-008,0.2129
3.38467e-008,0.2037
3.38927e-008,0.2061
3.39386e-008,0.2197
3.39845e-008,0.2371
3.40304e-008,0.2495
3.40764e-008,0.2542
3.41223e-008,0.2490
3.41682e-008,0.2387
3.42141e-008,0.2309
3.42601e-008,0.2305
3.43060e-008,0.2376
3.43519e-008,0.2501
3.43978e-008,0.2623
3.44438e-008,0.2692
3.44897e-008,0.2684
3.45356e-008,0.2676
3.45815e-008,0.3166
3.46275e-008,0.4180
3.46734e-008,0.5347
3.47193e-008,0.7145
3.47652e-008,0.8914
3.48112e-008,1.0248
3.48571e-008,1.1111
3.49030e-008,1.1304
3.49489e-008,1.1134
3.49949e-008,1.0835
3.50408e-008,1.0646
3.50867e-008,1.0733
3.51326e-008,1.1159
3.51786e-008,1.1705
3.52245e-008,1.2188
3.52704e-008,1.2523
3.53163e-008,1.2626
3.53622e-008,1.2535
3.54082e-008,1.2331
3.54541e-008,1.2139
3.55000e-008,1.2015
3.55459e-008,1.2080
3.55919e-008,1.2245
3.56378e-008,1.2443
3.56837e-008,1.2657
3.57296e-008,1.2721
3.57756e-008,1.2644
3.58215e-008,1.2459
3.58674e-008,1.2246
3.59133e-008,1.2114
3.59593e-008,1.2093
3.60052e-008,1.2195
3.60511e-008,1.2349
3.60970e-008,1.2447
3.61430e-008,1.2436
3.61889e-008,1.2324
3.62348e-008,1.2154
3.62807e-008,1.2016
3.63267e-008,1.1974
3.63726e-008,1.2042
3.64185e-008,1.2188
3.64644e-008,1.2339
3.65104e-008,1.2438
3.65563e-008,1.2442
3.66022e-008,1.2368
3.66481e-008,1.2249
3.66941e-008,1.2130
3.67400e-008,1.2065
3.67859e-008,1.2064
3.68318e-008,1.2127
3.68778e-008,1.2226
3.69237e-008,1.2318
3.69696e-008,1.2375
3.70155e-008,1.2373
3.70615e-008,1.2310
3.71074e-008,1.2221
3.71533e-008,1.2142
3.71992e-008,1.2107
3.72452e-008,1.2135
3.72911e-008,1.2209
3.73370e-008,1.2296
3.73830e-008,1.2355
3.74289e-008,1.2359
3.74748e-008,1.2312
3.75207e-008,1.2238
3.75667e-008,1.2176
3.76126e-008,1.2152
3.76585e-008,1.2175
3.77044e-008,1.2229
3.77504e-008,1.2285
3.77963e-008,1.2319
3.78422e-008,1.2318
3.78881e-008,1.2286
3.79341e-008,1.2243
3.79800e-008,1.2206
3.80259e-008,1.2190
3.80718e-008,1.2201
3.81178e-008,1.2230
3.81637e-008,1.2266
3.82096e-008,1.2294
3.82555e-008,1.2292
3.83015e-008,1.2042
3.83474e-008,1.1189
3.83933e-008,1.0163
3.84392e-008,0.8938
3.84852e-008,0.7335
3.85311e-008,0.5921
3.85770e-008,0.4773
3.86229e-008,0.4127
3.86689e-008,0.3848
3.87148e-008,0.3773
3.87607e-008,0.3804
3.88066e-008,0.3801
3.88526e-008,0.3660
3.88985e-008,0.3327
3.89444e-008,0.2976
3.89903e-008,0.2655
3.90363e-008,0.2436
3.90822e-008,0.2337
3.91281e-008,0.2359
3.91740e-008,0.2444
3.92199e-008,0.2529
3.92659e-008,0.2556
3.93118e-008,0.2469
3.93577e-008,0.2381
3.94036e-008,0.2260
3.94496e-008,0.2163
3.94955e-008,0.2147
3.95414e-008,0.2195
3.95873e-008,0.2304
3.96333e-008,0.2397
3.96792e-008,0.2457
3.97251e-008,0.2462
3.97710e-008,0.2417
3.98170e-008,0.2369
3.98629e-008,0.2363
3.99088e-008,0.2407
3.99547e-008,0.2489
4.00007e-008,0.2582
4.00466e-008,0.2642
4.00925e-008,0.2650
4.01384e-008,0.2610
4.01844e-008,0.2809
4.02303e-008,0.3689
4.02762e-008,0.4780
4.03221e-008,0.6270
4.03681e-008,0.8172
4.04140e-008,0.9664
4.04599e-008,1.0759
4.05058e-008,1.1232
4.05518e-008,1.1190
4.05977e-008,1.0949
4.06436e-008,1.0714
4.06895e-008,1.0685
4.07355e-008,1.0972
4.07814e-008,1.1494
4.08273e-008,1.1990
4.08732e-008,1.2381
4.09192e-008,1.2574
4.09651e-008,1.2564
4.10110e-008,1.2410
4.10569e-008,1.2225
4.11029e-008,1.2080
4.11488e-008,1.2058
4.11947e-008,1.2199
4.12407e-008,1.2360
4.12866e-008,1.2565
4.13325e-008,1.2698
4.13784e-008,1.2672
4.14244e-008,1.2542
4.14703e-008,1.2338
4.15162e-008,1.2176
4.15621e-008,1.2110
4.16081e-008,1.2160
4.16540e-008,1.2296
4.16999e-008,1.2419
4.17458e-008,1.2447
4.17918e-008,1.2372
4.18377e-008,1.2222
4.18836e-008,1.2066
4.19295e-008,1.1987
4.19755e-008,1.2014
4.20214e-008,1.2135
4.20673e-008,1.2288
4.21132e-008,1.2407
4.21592e-008,1.2447
4.22051e-008,1.2399
4.22510e-008,1.2297
4.22969e-008,1.2177
4.23429e-008,1.2092
4.23888e-008,1.2069
4.24347e-008,1.2106
4.24806e-008,1.2191
4.25266e-008,1.2283
4.25725e-008,1.2352
4.26184e-008,1.2375
4.26643e-008,1.2338
4.27103e-008,1.2260
4.27562e-008,1.2178
4.28021e-008,1.2124
4.28480e-008,1.2125
4.28940e-008,1.2181
4.29399e-008,1.2263
4.29858e-008,1.2334
4.30317e-008,1.2360
4.30777e-008,1.2334
4.31236e-008,1.2270
4.31695e-008,1.2201
4.32154e-008,1.2163
4.32613e-008,1.2168
4.33073e-008,1.2210
4.33532e-008,1.2267
4.33991e-008,1.2309
4.34450e-008,1.2321
4.34910e-008,1.2300
4.35369e-008,1.2260
4.35828e-008,1.2221
4.36287e-008,1.2198
4.36747e-008,1.2199
4.37206e-008,1.2222
4.37665e-008,1.2254
4.38124e-008,1.2285
4.38584e-008,1.2300
4.39043e-008,1.2220
4.39502e-008,1.1661
4.39961e-008,1.0644
4.40421e-008,0.9594
4.40880e-008,0.8116
4.41339e-008,0.6573
4.41798e-008,0.5285
4.42258e-008,0.4373
4.42717e-008,0.3956
4.43176e-008,0.3782
4.43635e-008,0.3786
4.44095e-008,0.3809
4.44554e-008,0.3757
4.45013e-008,0.3503
4.45472e-008,0.3146
4.45932e-008,0.2807
4.46391e-008,0.2528
4.46850e-008,0.2372
4.47309e-008,0.2333
4.47769e-008,0.2402
4.48228e-008,0.2488
4.48687e-008,0.2560
4.49146e-008,0.2520
4.49606e-008,0.2426
4.50065e-008,0.2327
4.50524e-008,0.2201
4.50983e-008,0.2149
4.51443e-008,0.2162
4.51902e-008,0.2248
4.52361e-008,0.2357
4.52821e-008,0.2433
4.53280e-008,0.2470
4.53739e-008,0.2445
4.54198e-008,0.2392
4.54658e-008,0.2362
4.55117e-008,0.2382
4.55576e-008,0.2446
4.56035e-008,0.2539
4.56495e-008,0.2618
4.56954e-008,0.2654
4.57413e-008,0.2631
4.57872e-008,0.2644
4.58332e-008,0.3194
4.58791e-008,0.4253
4.59250e-008,0.5456
4.59709e-008,0.7271
4.60169e-008,0.9001
4.60628e-008,1.0287
4.61087e-008,1.1092
4.61546e-008,1.1250
4.62006e-008,1.1082
4.62465e-008,1.0813
4.62924e-008,1.0667
4.63383e-008,1.0791
4.63843e-008,1.1233
4.64302e-008,1.1761
4.64761e-008,1.2211
4.65220e-008,1.2511
4.65680e-008,1.2591
4.66139e-008,1.2498
4.66598e-008,1.2312
4.67057e-008,1.2145
4.67517e-008,1.2045
4.67976e-008,1.2122
4.68435e-008,1.2281
4.68894e-008,1.2462
4.69354e-008,1.2656
4.69813e-008,1.2701
4.70272e-008,1.2619
4.70731e-008,1.2440
4.71190e-008,1.2244
4.71650e-008,1.2130
4.72109e-008,1.2122
4.72568e-008,1.2226
4.73027e-008,1.2368
4.73487e-008,1.2448
4.73946e-008,1.2421
4.74405e-008,1.2302
4.74864e-008,1.2137
4.75324e-008,1.2014
4.75783e-008,1.1989
4.76242e-008,1.2063
4.76701e-008,1.2038
4.77161e-008,1.1440
4.77620e-008,1.0510
4.78079e-008,0.9337
4.78538e-008,0.7641
4.78998e-008,0.6032
4.79457e-008,0.4695
4.79916e-008,0.3901
4.80375e-008,0.3611
4.80835e-008,0.3618
4.81294e-008,0.3794
4.81753e-008,0.3920
4.82212e-008,0.3866
4.82672e-008,0.3526
4.83131e-008,0.3076
4.83590e-008,0.2632
4.84049e-008,0.2303
4.84509e-008,0.2157
4.84968e-008,0.2208
4.85427e-008,0.2387
4.85886e-008,0.2576
4.86346e-008,0.2687
4.86805e-008,0.2613
4.87264e-008,0.2466
4.87723e-008,0.2261
4.88183e-008,0.2077
4.88642e-008,0.2022
4.89101e-008,0.2087
4.89560e-008,0.2258
4.90020e-008,0.2427
4.90479e-008,0.2536
4.90938e-008,0.2552
4.91398e-008,0.2470
4.91857e-008,0.2362
4.92316e-008,0.2299
4.92775e-008,0.2316
