.HEADER
..NAMES
Time,V U2.C7&B7
.DATA
4.52675e-008,0.2080
4.53099e-008,0.2082
4.53523e-008,0.2078
4.53947e-008,0.2018
4.54372e-008,0.1946
4.54796e-008,0.1925
4.55220e-008,0.1977
4.55645e-008,0.1934
4.56069e-008,0.1897
4.56493e-008,0.2069
4.56917e-008,0.3052
4.57342e-008,0.4877
4.57766e-008,0.6522
4.58190e-008,0.8168
4.58614e-008,0.9452
4.59038e-008,1.0328
4.59463e-008,1.1072
4.59887e-008,1.1660
4.60311e-008,1.2052
4.60735e-008,1.2295
4.61160e-008,1.2445
4.61584e-008,1.2514
4.62008e-008,1.2577
4.62433e-008,1.2593
4.62857e-008,1.2598
4.63281e-008,1.2676
4.63705e-008,1.2759
4.64129e-008,1.2777
4.64554e-008,1.2737
4.64978e-008,1.2795
4.65402e-008,1.2815
4.65826e-008,1.2619
4.66251e-008,1.1533
4.66675e-008,0.9312
4.67099e-008,0.7471
4.67524e-008,0.5992
4.67948e-008,0.4747
4.68372e-008,0.3848
4.68796e-008,0.3203
4.69221e-008,0.2718
4.69645e-008,0.2421
4.70069e-008,0.2263
4.70493e-008,0.2167
4.70917e-008,0.2145
4.71342e-008,0.2127
4.71766e-008,0.2117
4.72190e-008,0.2116
4.72615e-008,0.2059
4.73039e-008,0.1978
4.73463e-008,0.1932
4.73887e-008,0.1983
4.74312e-008,0.1961
4.74736e-008,0.1899
4.75160e-008,0.2008
4.75584e-008,0.2761
4.76008e-008,0.4520
4.76433e-008,0.6199
4.76857e-008,0.7858
4.77281e-008,0.9235
4.77705e-008,1.0176
4.78130e-008,1.0930
4.78554e-008,1.1568
4.78978e-008,1.1995
4.79403e-008,1.2255
4.79827e-008,1.2415
4.80251e-008,1.2491
4.80675e-008,1.2556
4.81099e-008,1.2588
4.81524e-008,1.2588
4.81948e-008,1.2658
4.82372e-008,1.2746
4.82796e-008,1.2781
4.83221e-008,1.2739
4.83645e-008,1.2778
4.84069e-008,1.2824
4.84494e-008,1.2691
4.84918e-008,1.1867
4.85342e-008,0.9756
4.85766e-008,0.7787
4.86191e-008,0.6265
4.86615e-008,0.4969
4.87039e-008,0.3992
4.87463e-008,0.3320
4.87887e-008,0.2793
4.88312e-008,0.2466
4.88736e-008,0.2288
4.89160e-008,0.2182
4.89585e-008,0.2133
4.90009e-008,0.2100
4.90433e-008,0.2089
4.90857e-008,0.2095
4.91282e-008,0.2048
4.91706e-008,0.1976
4.92130e-008,0.1922
4.92554e-008,0.1962
4.92978e-008,0.1965
4.93403e-008,0.1897
4.93827e-008,0.1959
4.94251e-008,0.2512
4.94676e-008,0.4152
4.95100e-008,0.5885
4.95524e-008,0.7540
4.95948e-008,0.9006
4.96373e-008,1.0020
4.96797e-008,1.0785
4.97221e-008,1.1462
4.97645e-008,1.1918
4.98069e-008,1.2212
4.98494e-008,1.2395
4.98918e-008,1.2495
4.99342e-008,1.2573
4.99766e-008,1.2618
5.00191e-008,1.2616
5.00615e-008,1.2665
5.01039e-008,1.2750
5.01464e-008,1.2796
5.01888e-008,1.2758
5.02312e-008,1.2773
5.02736e-008,1.2833
5.03160e-008,1.2744
5.03585e-008,1.2142
5.04009e-008,1.0214
5.04433e-008,0.8115
5.04857e-008,0.6544
5.05282e-008,0.5199
5.05706e-008,0.4149
5.06130e-008,0.3442
5.06555e-008,0.2879
5.06979e-008,0.2522
5.07403e-008,0.2317
5.07827e-008,0.2196
5.08252e-008,0.2141
5.08676e-008,0.2127
5.09100e-008,0.2109
5.09524e-008,0.2117
5.09948e-008,0.2085
5.10373e-008,0.2011
5.10797e-008,0.1936
5.11221e-008,0.1959
5.11646e-008,0.1985
5.12070e-008,0.1912
5.12494e-008,0.1933
5.12918e-008,0.2324
5.13343e-008,0.3782
5.13767e-008,0.5570
5.14191e-008,0.7210
5.14615e-008,0.8754
5.15039e-008,0.9850
5.15464e-008,1.0636
5.15888e-008,1.1346
5.16312e-008,1.1846
5.16736e-008,1.2171
5.17161e-008,1.2363
5.17585e-008,1.2470
5.18009e-008,1.2531
5.18434e-008,1.2584
5.18858e-008,1.2582
5.19282e-008,1.2622
5.19706e-008,1.2713
5.20130e-008,1.2779
5.20555e-008,1.2756
5.20979e-008,1.2748
5.21403e-008,1.2821
5.21827e-008,1.2773
5.22252e-008,1.2349
5.22676e-008,1.0668
5.23100e-008,0.8469
5.23525e-008,0.6837
5.23949e-008,0.5446
5.24373e-008,0.4324
5.24797e-008,0.3569
5.25222e-008,0.2973
5.25646e-008,0.2574
5.26070e-008,0.2342
5.26494e-008,0.2218
5.26918e-008,0.2153
5.27343e-008,0.2142
5.27767e-008,0.2118
5.28191e-008,0.2120
5.28616e-008,0.2098
5.29040e-008,0.2026
5.29464e-008,0.1947
5.29888e-008,0.1948
5.30313e-008,0.1991
5.30737e-008,0.1926
5.31161e-008,0.1913
5.31585e-008,0.2181
5.32009e-008,0.3420
5.32434e-008,0.5247
5.32858e-008,0.6879
5.33282e-008,0.8485
5.33707e-008,0.9668
5.34131e-008,1.0490
5.34555e-008,1.1223
5.34979e-008,1.1764
5.35404e-008,1.2121
5.35828e-008,1.2329
5.36252e-008,1.2457
5.36676e-008,1.2536
5.37100e-008,1.2603
5.37525e-008,1.2611
5.37949e-008,1.2634
5.38373e-008,1.2718
5.38797e-008,1.2785
5.39222e-008,1.2778
5.39646e-008,1.2750
5.40070e-008,1.2819
5.40495e-008,1.2803
5.40919e-008,1.2507
5.41343e-008,1.1102
5.41767e-008,0.8851
5.42192e-008,0.7132
5.42616e-008,0.5696
5.43040e-008,0.4514
5.43464e-008,0.3696
5.43888e-008,0.3075
5.44313e-008,0.2640
5.44737e-008,0.2382
5.45161e-008,0.2239
5.45586e-008,0.2148
5.46010e-008,0.2099
5.46434e-008,0.2061
5.46858e-008,0.2062
5.47283e-008,0.2053
5.47707e-008,0.1994
5.48131e-008,0.1928
5.48555e-008,0.1914
5.48979e-008,0.1966
5.49404e-008,0.1923
5.49828e-008,0.1890
5.50252e-008,0.2070
5.50677e-008,0.3079
5.51101e-008,0.4911
5.51525e-008,0.6556
5.51949e-008,0.8202
5.52374e-008,0.9476
5.52798e-008,1.0345
5.53222e-008,1.1088
5.53646e-008,1.1669
5.54070e-008,1.2054
5.54495e-008,1.2297
5.54919e-008,1.2449
5.55343e-008,1.2533
5.55767e-008,1.2607
5.56192e-008,1.2624
5.56616e-008,1.2629
5.57040e-008,1.2703
5.57465e-008,1.2779
5.57889e-008,1.2789
5.58313e-008,1.2749
5.58737e-008,1.2807
5.59161e-008,1.2820
5.59586e-008,1.2615
5.60010e-008,1.1495
5.60434e-008,0.9262
5.60858e-008,0.7434
5.61283e-008,0.5958
5.61707e-008,0.4720
5.62131e-008,0.3831
5.62556e-008,0.3189
5.62980e-008,0.2711
5.63404e-008,0.2421
5.63828e-008,0.2261
5.64253e-008,0.2160
5.64677e-008,0.2118
5.65101e-008,0.2087
5.65525e-008,0.2085
5.65949e-008,0.2087
5.66374e-008,0.2031
5.66798e-008,0.1959
5.67222e-008,0.1920
5.67647e-008,0.1972
5.68071e-008,0.1948
5.68495e-008,0.1893
5.68919e-008,0.2008
5.69344e-008,0.2784
5.69768e-008,0.4558
5.70192e-008,0.6234
5.70616e-008,0.7893
5.71040e-008,0.9261
5.71465e-008,1.0193
5.71889e-008,1.0945
5.72313e-008,1.1575
5.72738e-008,1.1995
5.73162e-008,1.2259
5.73586e-008,1.2425
5.74010e-008,1.2512
5.74435e-008,1.2589
5.74859e-008,1.2619
5.75283e-008,1.2619
5.75707e-008,1.2684
5.76131e-008,1.2765
5.76556e-008,1.2794
5.76980e-008,1.2750
5.77404e-008,1.2790
5.77828e-008,1.2830
5.78253e-008,1.2689
5.78677e-008,1.1836
5.79101e-008,0.9705
5.79526e-008,0.7748
5.79950e-008,0.6231
5.80374e-008,0.4941
5.80798e-008,0.3974
5.81223e-008,0.3306
5.81647e-008,0.2786
5.82071e-008,0.2465
5.82495e-008,0.2286
5.82919e-008,0.2175
5.83344e-008,0.2125
5.83768e-008,0.2093
5.84192e-008,0.2083
5.84617e-008,0.2090
5.85041e-008,0.2045
5.85465e-008,0.1973
5.85889e-008,0.1919
5.86314e-008,0.1962
5.86738e-008,0.1962
5.87162e-008,0.1895
5.87586e-008,0.1962
5.88010e-008,0.2533
5.88435e-008,0.4190
5.88859e-008,0.5919
5.89283e-008,0.7574
5.89708e-008,0.9031
5.90132e-008,1.0036
5.90556e-008,1.0799
5.90980e-008,1.1472
5.91405e-008,1.1925
5.91829e-008,1.2217
5.92253e-008,1.2399
5.92677e-008,1.2497
5.93101e-008,1.2575
5.93526e-008,1.2618
5.93950e-008,1.2615
5.94374e-008,1.2666
5.94798e-008,1.2751
5.95223e-008,1.2796
5.95647e-008,1.2757
5.96071e-008,1.2774
5.96496e-008,1.2833
5.96920e-008,1.2740
5.97344e-008,1.2116
5.97768e-008,1.0162
5.98192e-008,0.8076
5.98617e-008,0.6512
5.99041e-008,0.5173
5.99465e-008,0.4130
5.99889e-008,0.3429
6.00314e-008,0.2869
6.00738e-008,0.2516
6.01162e-008,0.2313
6.01586e-008,0.2193
6.02011e-008,0.2132
6.02435e-008,0.2099
6.02859e-008,0.2082
6.03283e-008,0.2092
6.03708e-008,0.2058
6.04132e-008,0.1987
6.04556e-008,0.1923
6.04981e-008,0.1950
6.05405e-008,0.1973
6.05829e-008,0.1903
6.06253e-008,0.1931
6.06678e-008,0.2334
6.07102e-008,0.3817
6.07526e-008,0.5605
6.07950e-008,0.7247
6.08375e-008,0.8783
6.08799e-008,0.9869
6.09223e-008,1.0652
6.09647e-008,1.1359
6.10071e-008,1.1850
6.10496e-008,1.2172
6.10920e-008,1.2370
6.11344e-008,1.2483
6.11768e-008,1.2560
6.12193e-008,1.2616
6.12617e-008,1.2615
6.13041e-008,1.2650
6.13465e-008,1.2736
6.13890e-008,1.2794
6.14314e-008,1.2767
6.14738e-008,1.2760
6.15163e-008,1.2829
6.15587e-008,1.2776
6.16011e-008,1.2334
6.16435e-008,1.0619
6.16860e-008,0.8426
6.17284e-008,0.6801
6.17708e-008,0.5415
6.18132e-008,0.4302
6.18557e-008,0.3554
6.18981e-008,0.2962
6.19405e-008,0.2572
6.19829e-008,0.2343
6.20254e-008,0.2213
6.20678e-008,0.2145
6.21102e-008,0.2130
6.21526e-008,0.2110
6.21950e-008,0.2115
6.22375e-008,0.2095
6.22799e-008,0.2024
6.23223e-008,0.1944
6.23647e-008,0.1948
6.24072e-008,0.1989
6.24496e-008,0.1923
6.24920e-008,0.1914
6.25344e-008,0.2192
6.25769e-008,0.3456
6.26193e-008,0.5283
6.26617e-008,0.6915
6.27042e-008,0.8514
6.27466e-008,0.9687
6.27890e-008,1.0505
6.28314e-008,1.1235
6.28739e-008,1.1771
6.29163e-008,1.2127
6.29587e-008,1.2335
6.30011e-008,1.2461
6.30436e-008,1.2539
6.30860e-008,1.2604
6.31284e-008,1.2610
6.31708e-008,1.2634
6.32132e-008,1.2719
6.32557e-008,1.2786
6.32981e-008,1.2776
6.33405e-008,1.2750
6.33829e-008,1.2819
6.34254e-008,1.2801
6.34678e-008,1.2494
6.35102e-008,1.1056
6.35526e-008,0.8805
6.35951e-008,0.7098
6.36375e-008,0.5667
6.36799e-008,0.4491
6.37224e-008,0.3682
6.37648e-008,0.3063
6.38072e-008,0.2633
6.38496e-008,0.2377
6.38921e-008,0.2236
6.39345e-008,0.2147
6.39769e-008,0.2097
6.40193e-008,0.2061
6.40618e-008,0.2062
6.41042e-008,0.2052
6.41466e-008,0.1992
6.41890e-008,0.1927
6.42315e-008,0.1914
6.42739e-008,0.1967
6.43163e-008,0.1921
6.43587e-008,0.1890
6.44011e-008,0.2077
6.44436e-008,0.3109
6.44860e-008,0.4948
6.45284e-008,0.6591
6.45708e-008,0.8233
6.46133e-008,0.9497
6.46557e-008,1.0360
6.46981e-008,1.1103
6.47405e-008,1.1679
6.47830e-008,1.2060
6.48254e-008,1.2301
6.48678e-008,1.2451
6.49103e-008,1.2534
6.49527e-008,1.2608
6.49951e-008,1.2623
6.50375e-008,1.2630
6.50800e-008,1.2704
6.51224e-008,1.2779
6.51648e-008,1.2788
6.52072e-008,1.2748
6.52497e-008,1.2808
6.52921e-008,1.2819
6.53345e-008,1.2606
6.53769e-008,1.1455
6.54193e-008,0.9213
6.54618e-008,0.7398
6.55042e-008,0.5928
6.55466e-008,0.4695
6.55890e-008,0.3815
6.56315e-008,0.3176
6.56739e-008,0.2703
6.57163e-008,0.2416
6.57587e-008,0.2258
6.58012e-008,0.2158
6.58436e-008,0.2117
6.58860e-008,0.2086
6.59284e-008,0.2085
6.59709e-008,0.2086
6.60133e-008,0.2030
6.60557e-008,0.1957
6.60982e-008,0.1920
6.61406e-008,0.1973
6.61830e-008,0.1946
6.62254e-008,0.1892
6.62679e-008,0.2013
6.63103e-008,0.2810
6.63527e-008,0.4596
6.63951e-008,0.6268
6.64376e-008,0.7927
6.64800e-008,0.9284
6.65224e-008,1.0208
6.65648e-008,1.0960
6.66072e-008,1.1586
6.66497e-008,1.2002
6.66921e-008,1.2263
6.67345e-008,1.2429
6.67769e-008,1.2529
6.68194e-008,1.2620
6.68618e-008,1.2643
6.69042e-008,1.2644
6.69466e-008,1.2710
6.69891e-008,1.2784
6.70315e-008,1.2803
6.70739e-008,1.2760
6.71164e-008,1.2800
6.71588e-008,1.2834
6.72012e-008,1.2688
6.72436e-008,1.1806
6.72861e-008,0.9654
6.73285e-008,0.7710
6.73709e-008,0.6198
6.74133e-008,0.4913
6.74558e-008,0.3957
6.74982e-008,0.3292
6.75406e-008,0.2777
6.75830e-008,0.2465
6.76255e-008,0.2285
6.76679e-008,0.2168
6.77103e-008,0.2108
6.77527e-008,0.2061
6.77951e-008,0.2051
6.78376e-008,0.2058
6.78800e-008,0.2018
6.79224e-008,0.1952
6.79648e-008,0.1905
6.80073e-008,0.1951
6.80497e-008,0.1949
6.80921e-008,0.1886
6.81345e-008,0.1959
6.81770e-008,0.2549
6.82194e-008,0.4227
6.82618e-008,0.5954
6.83043e-008,0.7612
6.83467e-008,0.9058
6.83891e-008,1.0054
6.84315e-008,1.0815
6.84740e-008,1.1482
6.85164e-008,1.1928
6.85588e-008,1.2220
6.86012e-008,1.2406
6.86437e-008,1.2505
6.86861e-008,1.2584
6.87285e-008,1.2625
6.87709e-008,1.2619
6.88133e-008,1.2669
6.88558e-008,1.2754
6.88982e-008,1.2797
6.89406e-008,1.2757
6.89830e-008,1.2776
6.90255e-008,1.2833
6.90679e-008,1.2736
6.91103e-008,1.2090
6.91527e-008,1.0109
6.91952e-008,0.8036
6.92376e-008,0.6479
6.92800e-008,0.5146
6.93225e-008,0.4112
6.93649e-008,0.3415
6.94073e-008,0.2860
6.94497e-008,0.2510
6.94922e-008,0.2309
6.95346e-008,0.2190
6.95770e-008,0.2129
6.96194e-008,0.2097
6.96619e-008,0.2081
6.97043e-008,0.2091
6.97467e-008,0.2056
6.97891e-008,0.1985
6.98316e-008,0.1922
6.98740e-008,0.1951
6.99164e-008,0.1972
6.99588e-008,0.1902
7.00012e-008,0.1933
7.00437e-008,0.2350
7.00861e-008,0.3854
7.01285e-008,0.5638
7.01709e-008,0.7282
7.02134e-008,0.8810
7.02558e-008,0.9887
7.02982e-008,1.0667
7.03406e-008,1.1371
7.03831e-008,1.1858
7.04255e-008,1.2177
7.04679e-008,1.2373
7.05104e-008,1.2492
7.05528e-008,1.2588
7.05952e-008,1.2642
7.06376e-008,1.2639
7.06801e-008,1.2677
7.07225e-008,1.2759
7.07649e-008,1.2806
7.08073e-008,1.2776
7.08498e-008,1.2771
7.08922e-008,1.2836
7.09346e-008,1.2776
7.09770e-008,1.2314
7.10194e-008,1.0567
7.10619e-008,0.8382
7.11043e-008,0.6765
7.11467e-008,0.5384
7.11891e-008,0.4280
7.12316e-008,0.3538
7.12740e-008,0.2950
7.13164e-008,0.2569
7.13588e-008,0.2344
7.14013e-008,0.2208
7.14437e-008,0.2132
7.14861e-008,0.2099
7.15286e-008,0.2075
7.15710e-008,0.2085
7.16134e-008,0.2065
7.16558e-008,0.1999
7.16983e-008,0.1929
7.17407e-008,0.1937
7.17831e-008,0.1977
7.18255e-008,0.1913
7.18680e-008,0.1912
7.19104e-008,0.2198
7.19528e-008,0.3488
7.19952e-008,0.5317
7.20377e-008,0.6953
7.20801e-008,0.8545
7.21225e-008,0.9709
7.21649e-008,1.0520
7.22073e-008,1.1247
7.22498e-008,1.1776
7.22922e-008,1.2127
7.23346e-008,1.2341
7.23770e-008,1.2467
7.24195e-008,1.2529
7.24619e-008,1.2587
7.25043e-008,1.2589
7.25467e-008,1.2611
7.25892e-008,1.2699
7.26316e-008,1.2772
7.26740e-008,1.2764
7.27165e-008,1.2741
7.27589e-008,1.2812
7.28013e-008,1.2792
7.28437e-008,1.2472
7.28862e-008,1.1005
7.29286e-008,0.8759
7.29710e-008,0.7064
7.30134e-008,0.5640
7.30559e-008,0.4469
7.30983e-008,0.3668
7.31407e-008,0.3053
7.31831e-008,0.2624
7.32256e-008,0.2367
7.32680e-008,0.2232
7.33104e-008,0.2148
7.33528e-008,0.2116
7.33952e-008,0.2090
7.34377e-008,0.2094
7.34801e-008,0.2081
7.35225e-008,0.2016
7.35649e-008,0.1943
7.36074e-008,0.1929
7.36498e-008,0.1979
7.36922e-008,0.1929
7.37346e-008,0.1898
7.37771e-008,0.2091
7.38195e-008,0.3143
7.38619e-008,0.4981
7.39044e-008,0.6622
7.39468e-008,0.8260
7.39892e-008,0.9515
7.40316e-008,1.0373
7.40741e-008,1.1116
7.41165e-008,1.1691
7.41589e-008,1.2072
7.42013e-008,1.2305
7.42438e-008,1.2449
7.42862e-008,1.2529
7.43286e-008,1.2601
7.43710e-008,1.2617
7.44134e-008,1.2627
7.44559e-008,1.2704
7.44983e-008,1.2779
7.45407e-008,1.2786
7.45831e-008,1.2747
7.46256e-008,1.2808
7.46680e-008,1.2816
7.47104e-008,1.2594
7.47528e-008,1.1412
7.47953e-008,0.9167
7.48377e-008,0.7364
7.48801e-008,0.5898
7.49226e-008,0.4671
7.49650e-008,0.3799
7.50074e-008,0.3161
7.50498e-008,0.2693
7.50923e-008,0.2410
7.51347e-008,0.2256
7.51771e-008,0.2159
7.52195e-008,0.2136
7.52620e-008,0.2116
7.53044e-008,0.2110
7.53468e-008,0.2111
7.53892e-008,0.2053
7.54317e-008,0.1971
7.54741e-008,0.1931
7.55165e-008,0.1984
7.55589e-008,0.1954
7.56013e-008,0.1897
7.56438e-008,0.2024
7.56862e-008,0.2838
7.57286e-008,0.4631
7.57710e-008,0.6300
7.58135e-008,0.7957
7.58559e-008,0.9304
7.58983e-008,1.0223
7.59407e-008,1.0974
7.59832e-008,1.1597
7.60256e-008,1.2015
7.60680e-008,1.2268
7.61105e-008,1.2424
7.61529e-008,1.2509
7.61953e-008,1.2585
7.62377e-008,1.2612
7.62802e-008,1.2615
7.63226e-008,1.2685
7.63650e-008,1.2766
7.64074e-008,1.2791
7.64499e-008,1.2748
7.64923e-008,1.2791
7.65347e-008,1.2827
7.65771e-008,1.2675
7.66195e-008,1.1766
7.66620e-008,0.9603
7.67044e-008,0.7676
7.67468e-008,0.6169
7.67892e-008,0.4889
7.68317e-008,0.3940
7.68741e-008,0.3278
7.69165e-008,0.2766
7.69589e-008,0.2453
7.70014e-008,0.2281
7.70438e-008,0.2172
7.70862e-008,0.2115
7.71287e-008,0.2069
7.71711e-008,0.2058
7.72135e-008,0.2061
7.72559e-008,0.2017
7.72984e-008,0.1950
7.73408e-008,0.1905
7.73832e-008,0.1952
7.74256e-008,0.1948
7.74681e-008,0.1885
7.75105e-008,0.1963
7.75529e-008,0.2569
7.75953e-008,0.4262
7.76378e-008,0.5985
7.76802e-008,0.7646
7.77226e-008,0.9083
7.77650e-008,1.0071
7.78074e-008,1.0831
7.78499e-008,1.1494
7.78923e-008,1.1937
7.79347e-008,1.2223
7.79771e-008,1.2407
7.80196e-008,1.2520
7.80620e-008,1.2616
7.81044e-008,1.2651
7.81468e-008,1.2644
7.81893e-008,1.2695
7.82317e-008,1.2773
7.82741e-008,1.2806
7.83166e-008,1.2766
7.83590e-008,1.2787
7.84014e-008,1.2837
7.84438e-008,1.2734
7.84863e-008,1.2061
7.85287e-008,1.0057
7.85711e-008,0.7997
7.86135e-008,0.6444
7.86560e-008,0.5116
7.86984e-008,0.4092
7.87408e-008,0.3400
7.87832e-008,0.2851
7.88257e-008,0.2510
7.88681e-008,0.2309
7.89105e-008,0.2182
7.89529e-008,0.2122
7.89953e-008,0.2090
7.90378e-008,0.2075
7.90802e-008,0.2087
7.91226e-008,0.2053
7.91650e-008,0.1983
7.92075e-008,0.1920
7.92499e-008,0.1951
7.92923e-008,0.1969
7.93347e-008,0.1900
7.93772e-008,0.1936
7.94196e-008,0.2366
7.94620e-008,0.3890
7.95045e-008,0.5670
7.95469e-008,0.7317
7.95893e-008,0.8836
7.96317e-008,0.9905
7.96742e-008,1.0681
7.97166e-008,1.1382
7.97590e-008,1.1866
7.98014e-008,1.2183
7.98439e-008,1.2377
7.98863e-008,1.2487
7.99287e-008,1.2563
7.99711e-008,1.2616
8.00135e-008,1.2614
8.00560e-008,1.2653
8.00984e-008,1.2739
8.01408e-008,1.2794
8.01832e-008,1.2765
8.02257e-008,1.2762
8.02681e-008,1.2829
8.03105e-008,1.2768
8.03529e-008,1.2287
8.03954e-008,1.0518
8.04378e-008,0.8345
8.04802e-008,0.6735
8.05227e-008,0.5360
8.05651e-008,0.4262
8.06075e-008,0.3525
8.06499e-008,0.2940
8.06924e-008,0.2558
8.07348e-008,0.2335
8.07772e-008,0.2208
8.08196e-008,0.2132
8.08621e-008,0.2084
8.09045e-008,0.2058
8.09469e-008,0.2063
8.09893e-008,0.2040
8.10318e-008,0.1976
8.10742e-008,0.1914
8.11166e-008,0.1927
8.11590e-008,0.1965
8.12014e-008,0.1904
8.12439e-008,0.1907
8.12863e-008,0.2215
8.13287e-008,0.3541
8.13711e-008,0.5361
8.14136e-008,0.6996
8.14560e-008,0.8583
8.14984e-008,0.9735
8.15408e-008,1.0542
8.15833e-008,1.1266
8.16257e-008,1.1784
8.16681e-008,1.2129
8.17106e-008,1.2345
8.17530e-008,1.2474
8.17954e-008,1.2553
8.18378e-008,1.2617
8.18803e-008,1.2620
8.19227e-008,1.2642
8.19651e-008,1.2725
8.20075e-008,1.2790
8.20500e-008,1.2775
8.20924e-008,1.2753
8.21348e-008,1.2824
8.21772e-008,1.2795
8.22196e-008,1.2458
8.22621e-008,1.0959
8.23045e-008,0.8717
8.23469e-008,0.7030
8.23893e-008,0.5609
8.24318e-008,0.4447
8.24742e-008,0.3652
8.25166e-008,0.3041
8.25590e-008,0.2620
8.26015e-008,0.2369
8.26439e-008,0.2229
8.26863e-008,0.2144
8.27288e-008,0.2109
8.27712e-008,0.2082
8.28136e-008,0.2088
8.28560e-008,0.2076
8.28985e-008,0.2012
8.29409e-008,0.1940
8.29833e-008,0.1929
8.30257e-008,0.1978
8.30682e-008,0.1927
8.31106e-008,0.1900
8.31530e-008,0.2107
8.31954e-008,0.3197
8.32379e-008,0.5029
8.32803e-008,0.6665
8.33227e-008,0.8299
8.33651e-008,0.9542
8.34075e-008,1.0393
8.34500e-008,1.1133
8.34924e-008,1.1700
8.35348e-008,1.2078
8.35772e-008,1.2310
8.36197e-008,1.2456
8.36621e-008,1.2552
8.37045e-008,1.2632
8.37469e-008,1.2641
8.37894e-008,1.2654
8.38318e-008,1.2730
8.38742e-008,1.2795
8.39167e-008,1.2794
8.39591e-008,1.2758
8.40015e-008,1.2818
8.40439e-008,1.2818
8.40864e-008,1.2584
8.41288e-008,1.1369
8.41712e-008,0.9121
8.42136e-008,0.7330
8.42561e-008,0.5867
8.42985e-008,0.4648
8.43409e-008,0.3784
8.43833e-008,0.3148
8.44257e-008,0.2688
8.44682e-008,0.2412
8.45106e-008,0.2252
8.45530e-008,0.2150
8.45954e-008,0.2111
8.46379e-008,0.2080
8.46803e-008,0.2079
8.47227e-008,0.2080
8.47651e-008,0.2024
8.48076e-008,0.1952
8.48500e-008,0.1920
8.48924e-008,0.1973
8.49349e-008,0.1941
8.49773e-008,0.1893
8.50197e-008,0.2029
8.50621e-008,0.2884
8.51046e-008,0.4682
8.51470e-008,0.6344
8.51894e-008,0.8000
8.52318e-008,0.9335
8.52743e-008,1.0245
8.53167e-008,1.0993
8.53591e-008,1.1607
8.54015e-008,1.2017
8.54440e-008,1.2273
8.54864e-008,1.2433
8.55288e-008,1.2517
8.55712e-008,1.2593
8.56136e-008,1.2618
8.56561e-008,1.2620
8.56985e-008,1.2688
8.57409e-008,1.2769
8.57833e-008,1.2792
8.58258e-008,1.2748
8.58682e-008,1.2794
8.59106e-008,1.2826
8.59530e-008,1.2665
8.59955e-008,1.1727
8.60379e-008,0.9555
8.60803e-008,0.7642
8.61228e-008,0.6139
8.61652e-008,0.4865
8.62076e-008,0.3924
8.62500e-008,0.3266
8.62925e-008,0.2759
8.63349e-008,0.2449
8.63773e-008,0.2277
8.64197e-008,0.2169
8.64622e-008,0.2123
8.65046e-008,0.2090
8.65470e-008,0.2083
8.65894e-008,0.2089
8.66319e-008,0.2039
8.66743e-008,0.1967
8.67167e-008,0.1919
8.67591e-008,0.1965
8.68015e-008,0.1957
8.68440e-008,0.1893
8.68864e-008,0.1976
8.69288e-008,0.2616
8.69712e-008,0.4318
8.70137e-008,0.6026
8.70561e-008,0.7684
8.70985e-008,0.9111
8.71409e-008,1.0091
8.71834e-008,1.0849
8.72258e-008,1.1507
8.72682e-008,1.1949
8.73107e-008,1.2231
8.73531e-008,1.2408
8.73955e-008,1.2502
8.74379e-008,1.2579
8.74804e-008,1.2618
8.75228e-008,1.2616
8.75652e-008,1.2671
8.76076e-008,1.2756
8.76501e-008,1.2795
8.76925e-008,1.2753
8.77349e-008,1.2778
8.77773e-008,1.2832
8.78197e-008,1.2723
8.78622e-008,1.2027
8.79046e-008,1.0008
8.79470e-008,0.7964
8.79894e-008,0.6417
8.80319e-008,0.5094
8.80743e-008,0.4076
8.81167e-008,0.3387
8.81591e-008,0.2840
8.82016e-008,0.2497
8.82440e-008,0.2303
8.82864e-008,0.2186
8.83289e-008,0.2122
8.83713e-008,0.2074
8.84137e-008,0.2057
8.84561e-008,0.2063
8.84986e-008,0.2027
8.85410e-008,0.1961
8.85834e-008,0.1907
8.86258e-008,0.1941
8.86683e-008,0.1958
8.87107e-008,0.1892
8.87531e-008,0.1933
8.87955e-008,0.2394
8.88380e-008,0.3945
8.88804e-008,0.5713
8.89228e-008,0.7361
8.89652e-008,0.8872
8.90076e-008,0.9929
8.90501e-008,1.0703
8.90925e-008,1.1398
8.91349e-008,1.1872
8.91773e-008,1.2184
8.92198e-008,1.2381
8.92622e-008,1.2503
8.93046e-008,1.2602
8.93470e-008,1.2650
8.93895e-008,1.2643
8.94319e-008,1.2682
8.94743e-008,1.2762
8.95168e-008,1.2806
8.95592e-008,1.2773
8.96016e-008,1.2775
8.96440e-008,1.2837
8.96865e-008,1.2767
8.97289e-008,1.2267
8.97713e-008,1.0466
8.98137e-008,0.8304
8.98562e-008,0.6700
8.98986e-008,0.5330
8.99410e-008,0.4241
8.99834e-008,0.3511
9.00258e-008,0.2931
9.00683e-008,0.2558
9.01107e-008,0.2336
9.01531e-008,0.2200
9.01955e-008,0.2122
9.02380e-008,0.2073
9.02804e-008,0.2050
9.03228e-008,0.2059
9.03652e-008,0.2038
9.04077e-008,0.1974
9.04501e-008,0.1913
9.04925e-008,0.1928
9.05350e-008,0.1964
9.05774e-008,0.1902
9.06198e-008,0.1910
9.06622e-008,0.2229
9.07047e-008,0.3577
9.07471e-008,0.5395
9.07895e-008,0.7032
