.HEADER
..NAMES
Time,V U3.K9
4.8680e-009,0.7680
4.9140e-009,0.9264
4.9599e-009,1.0549
5.0058e-009,1.1522
5.0518e-009,1.2096
5.0977e-009,1.2273
5.1436e-009,1.2192
5.1895e-009,1.2020
5.2354e-009,1.1886
5.2814e-009,1.1856
5.3273e-009,1.1932
5.3732e-009,1.2071
5.4192e-009,1.2197
5.4651e-009,1.2273
5.5110e-009,1.2278
5.5569e-009,1.2206
5.6029e-009,1.2094
5.6488e-009,1.2014
5.6947e-009,1.2015
5.7406e-009,1.2080
5.7865e-009,1.2190
5.8325e-009,1.2320
5.8784e-009,1.2419
5.9243e-009,1.2449
5.9703e-009,1.2412
6.0162e-009,1.2337
6.0621e-009,1.2261
6.1080e-009,1.2206
6.1539e-009,1.2184
6.1999e-009,1.2188
6.2458e-009,1.2195
6.2917e-009,1.2197
6.3376e-009,1.2193
6.3836e-009,1.2173
6.4295e-009,1.2144
6.4754e-009,1.2126
6.5214e-009,1.2031
6.5673e-009,1.1622
6.6132e-009,1.0950
6.6591e-009,1.0095
6.7050e-009,0.8860
6.7510e-009,0.7301
6.7969e-009,0.5779
6.8428e-009,0.4503
6.8888e-009,0.3483
6.9347e-009,0.2792
6.9806e-009,0.2488
7.0265e-009,0.2498
7.0725e-009,0.2651
7.1184e-009,0.2795
7.1643e-009,0.2851
7.2102e-009,0.2803
7.2561e-009,0.2693
7.3021e-009,0.2579
7.3480e-009,0.2493
7.3939e-009,0.2469
7.4399e-009,0.2527
7.4858e-009,0.2638
7.5317e-009,0.2727
7.5776e-009,0.2746
7.6235e-009,0.2704
7.6695e-009,0.2612
7.7154e-009,0.2489
7.7613e-009,0.2379
7.8072e-009,0.2324
7.8532e-009,0.2334
7.8991e-009,0.2386
7.9450e-009,0.2455
7.9910e-009,0.2519
8.0369e-009,0.2559
8.0828e-009,0.2571
8.1287e-009,0.2569
8.1747e-009,0.2559
8.2206e-009,0.2554
8.2665e-009,0.2572
8.3124e-009,0.2605
8.3583e-009,0.2634
8.4043e-009,0.2767
8.4502e-009,0.3272
8.4961e-009,0.4061
8.5420e-009,0.5081
8.5880e-009,0.6522
8.6339e-009,0.8187
8.6798e-009,0.9690
8.7257e-009,1.0910
8.7717e-009,1.1797
8.8176e-009,1.2248
8.8635e-009,1.2319
8.9095e-009,1.2174
8.9554e-009,1.1980
9.0013e-009,1.1851
9.0472e-009,1.1842
9.0932e-009,1.1948
9.1391e-009,1.2109
9.1850e-009,1.2245
9.2309e-009,1.2318
9.2769e-009,1.2303
9.3228e-009,1.2204
9.3687e-009,1.2077
9.4146e-009,1.2001
9.4605e-009,1.2010
9.5065e-009,1.2087
9.5524e-009,1.2215
9.5983e-009,1.2356
9.6442e-009,1.2448
9.6902e-009,1.2464
9.7361e-009,1.2411
9.7820e-009,1.2326
9.8280e-009,1.2242
9.8739e-009,1.2186
9.9198e-009,1.2171
9.9657e-009,1.2181
1.00117e-008,1.2193
1.00576e-008,1.2202
1.01035e-008,1.2200
1.01494e-008,1.2176
1.01954e-008,1.2147
1.02413e-008,1.2116
1.02872e-008,1.1927
1.03331e-008,1.1400
1.03790e-008,1.0679
1.04250e-008,0.9719
1.04709e-008,0.8348
1.05168e-008,0.6764
1.05627e-008,0.5320
1.06087e-008,0.4128
1.06546e-008,0.3204
1.07005e-008,0.2639
1.07464e-008,0.2455
1.07924e-008,0.2536
1.08383e-008,0.2703
1.08842e-008,0.2826
1.09302e-008,0.2850
1.09761e-008,0.2776
1.10220e-008,0.2657
1.10679e-008,0.2547
1.11139e-008,0.2474
1.11598e-008,0.2475
1.12057e-008,0.2556
1.12516e-008,0.2671
1.12975e-008,0.2740
1.13435e-008,0.2738
1.13894e-008,0.2681
1.14353e-008,0.2575
1.14812e-008,0.2448
1.15272e-008,0.2352
1.15731e-008,0.2318
1.16190e-008,0.2344
1.16649e-008,0.2405
1.17109e-008,0.2477
1.17568e-008,0.2536
1.18027e-008,0.2567
1.18487e-008,0.2573
1.18946e-008,0.2567
1.19405e-008,0.2555
1.19864e-008,0.2555
1.20324e-008,0.2580
1.20783e-008,0.2612
1.21242e-008,0.2651
1.21701e-008,0.2889
1.22161e-008,0.3521
1.22620e-008,0.4372
1.23079e-008,0.5525
1.23538e-008,0.7089
1.23997e-008,0.8732
1.24457e-008,1.0139
1.24916e-008,1.1257
1.25375e-008,1.2001
1.25834e-008,1.2307
1.26294e-008,1.2284
1.26753e-008,1.2106
1.27212e-008,1.1924
1.27672e-008,1.1832
1.28131e-008,1.1865
1.28590e-008,1.2000
1.29049e-008,1.2159
1.29509e-008,1.2277
1.29968e-008,1.2322
1.30427e-008,1.2275
1.30886e-008,1.2159
1.31346e-008,1.2040
1.31805e-008,1.1994
1.32264e-008,1.2028
1.32723e-008,1.2124
1.33182e-008,1.2263
1.33642e-008,1.2393
1.34101e-008,1.2461
1.34560e-008,1.2451
1.35019e-008,1.2383
1.35479e-008,1.2294
1.35938e-008,1.2217
1.36397e-008,1.2175
1.36856e-008,1.2171
1.37316e-008,1.2184
1.37775e-008,1.2195
1.38234e-008,1.2202
1.38694e-008,1.2193
1.39153e-008,1.2164
1.39612e-008,1.2139
1.40071e-008,1.2135
1.40531e-008,1.2152
1.40990e-008,1.2182
1.41449e-008,1.2221
1.41908e-008,1.2257
1.42367e-008,1.2275
1.42827e-008,1.2269
1.43286e-008,1.2242
1.43745e-008,1.2208
1.44204e-008,1.2180
1.44664e-008,1.2171
1.45123e-008,1.2184
1.45582e-008,1.2210
1.46041e-008,1.2238
1.46501e-008,1.2256
1.46960e-008,1.2255
1.47419e-008,1.2236
1.47879e-008,1.2211
1.48338e-008,1.2193
1.48797e-008,1.2187
1.49256e-008,1.2195
1.49715e-008,1.2213
1.50175e-008,1.2234
1.50634e-008,1.2249
1.51093e-008,1.2254
1.51552e-008,1.2248
1.52012e-008,1.2235
1.52471e-008,1.2221
1.52930e-008,1.2211
1.53389e-008,1.2209
1.53849e-008,1.2214
1.54308e-008,1.2225
1.54767e-008,1.2238
1.55226e-008,1.2245
1.55686e-008,1.2244
1.56145e-008,1.2237
1.56604e-008,1.2228
1.57063e-008,1.2220
1.57523e-008,1.2218
1.57982e-008,1.2222
1.58441e-008,1.2231
1.58901e-008,1.2239
1.59360e-008,1.2244
1.59819e-008,1.2243
1.60278e-008,1.2238
1.60738e-008,1.2232
1.61197e-008,1.2228
1.61656e-008,1.2227
1.62115e-008,1.2229
1.62575e-008,1.2233
1.63034e-008,1.2238
1.63493e-008,1.2241
1.63952e-008,1.2242
1.64412e-008,1.2240
1.64871e-008,1.2237
1.65330e-008,1.2234
1.65789e-008,1.2231
1.66249e-008,1.2232
1.66708e-008,1.2234
1.67167e-008,1.2238
1.67626e-008,1.2241
1.68085e-008,1.2243
1.68545e-008,1.2242
1.69004e-008,1.2240
1.69463e-008,1.2237
1.69922e-008,1.2235
1.70382e-008,1.2235
1.70841e-008,1.2237
1.71300e-008,1.2239
1.71759e-008,1.2242
1.72219e-008,1.2243
1.72678e-008,1.2242
1.73137e-008,1.2241
1.73596e-008,1.2239
1.74056e-008,1.2238
1.74515e-008,1.2238
1.74974e-008,1.2239
1.75433e-008,1.2240
1.75893e-008,1.2241
1.76352e-008,1.2243
1.76811e-008,1.2243
1.77271e-008,1.2243
1.77730e-008,1.2242
1.78189e-008,1.2241
1.78648e-008,1.2240
1.79108e-008,1.2240
1.79567e-008,1.2241
1.80026e-008,1.2242
1.80485e-008,1.2243
1.80945e-008,1.2244
1.81404e-008,1.2243
1.81863e-008,1.2243
1.82322e-008,1.2242
1.82782e-008,1.2242
1.83241e-008,1.2242
1.83700e-008,1.2242
1.84159e-008,1.2243
1.84619e-008,1.2244
1.85078e-008,1.2244
1.85537e-008,1.2244
1.85996e-008,1.2244
1.86455e-008,1.2243
1.86915e-008,1.2243
1.87374e-008,1.2243
1.87833e-008,1.2243
1.88292e-008,1.2244
1.88752e-008,1.2244
1.89211e-008,1.2245
1.89670e-008,1.2245
1.90129e-008,1.2245
1.90589e-008,1.2244
1.91048e-008,1.2244
1.91507e-008,1.2244
1.91966e-008,1.2244
1.92426e-008,1.2245
1.92885e-008,1.2245
1.93344e-008,1.2245
1.93803e-008,1.2245
1.94263e-008,1.2245
1.94722e-008,1.2245
1.95181e-008,1.2245
1.95640e-008,1.2245
1.96100e-008,1.2245
1.96559e-008,1.2245
1.97018e-008,1.2246
1.97478e-008,1.2246
1.97937e-008,1.2246
1.98396e-008,1.2246
1.98855e-008,1.2246
1.99315e-008,1.2246
1.99774e-008,1.2246
2.00233e-008,1.2246
2.00692e-008,1.2246
2.01152e-008,1.2246
2.01611e-008,1.2246
2.02070e-008,1.2246
2.02529e-008,1.2247
2.02989e-008,1.2246
2.03448e-008,1.2246
2.03907e-008,1.2246
2.04366e-008,1.2246
2.04826e-008,1.2247
2.05285e-008,1.2247
2.05744e-008,1.2247
2.06203e-008,1.2247
2.06662e-008,1.2247
2.07122e-008,1.2247
2.07581e-008,1.2247
2.08040e-008,1.2247
2.08499e-008,1.2247
2.08959e-008,1.2247
2.09418e-008,1.2247
2.09877e-008,1.2247
2.10336e-008,1.2247
2.10796e-008,1.2247
2.11255e-008,1.2247
2.11714e-008,1.2248
2.12173e-008,1.2248
2.12633e-008,1.2248
2.13092e-008,1.2248
2.13551e-008,1.2248
2.14010e-008,1.2248
2.14470e-008,1.2248
2.14929e-008,1.2248
2.15388e-008,1.2248
2.15847e-008,1.2248
2.16307e-008,1.2248
2.16766e-008,1.2248
2.17225e-008,1.2248
2.17685e-008,1.2248
2.18144e-008,1.2248
2.18603e-008,1.2248
2.19062e-008,1.2248
2.19522e-008,1.2248
2.19981e-008,1.2248
2.20440e-008,1.2248
2.20899e-008,1.2248
2.21359e-008,1.2248
2.21818e-008,1.2249
2.22277e-008,1.2249
2.22736e-008,1.2249
2.23196e-008,1.2249
2.23655e-008,1.2249
2.24114e-008,1.2249
2.24573e-008,1.2249
2.25033e-008,1.2249
2.25492e-008,1.2249
2.25951e-008,1.2249
2.26410e-008,1.2249
2.26869e-008,1.2249
2.27329e-008,1.2249
2.27788e-008,1.2249
2.28247e-008,1.2249
2.28706e-008,1.2249
2.29166e-008,1.2249
2.29625e-008,1.2249
2.30084e-008,1.2249
2.30543e-008,1.2249
2.31003e-008,1.2249
2.31462e-008,1.2249
2.31921e-008,1.2249
2.32380e-008,1.2249
2.32840e-008,1.2250
2.33299e-008,1.2249
2.33758e-008,1.2210
2.34217e-008,1.1929
2.34677e-008,1.1300
2.35136e-008,1.0501
2.35595e-008,0.9421
2.36055e-008,0.7955
2.36514e-008,0.6388
2.36973e-008,0.5037
2.37432e-008,0.3948
2.37892e-008,0.3134
2.38351e-008,0.2666
2.38810e-008,0.2536
2.39269e-008,0.2618
2.39729e-008,0.2749
2.40188e-008,0.2828
2.40647e-008,0.2824
2.41106e-008,0.2753
2.41566e-008,0.2663
2.42025e-008,0.2584
2.42484e-008,0.2536
2.42943e-008,0.2551
2.43403e-008,0.2627
2.43862e-008,0.2714
2.44321e-008,0.2746
2.44780e-008,0.2722
2.45239e-008,0.2656
2.45699e-008,0.2556
2.46158e-008,0.2449
2.46617e-008,0.2377
2.47076e-008,0.2363
2.47536e-008,0.2395
2.47995e-008,0.2448
2.48454e-008,0.2504
2.48913e-008,0.2548
2.49373e-008,0.2572
2.49832e-008,0.2583
2.50291e-008,0.2585
2.50750e-008,0.2582
2.51210e-008,0.2591
2.51669e-008,0.2617
2.52128e-008,0.2639
2.52587e-008,0.2685
2.53047e-008,0.2998
2.53506e-008,0.3690
2.53965e-008,0.4586
2.54424e-008,0.5834
2.54884e-008,0.7456
2.55343e-008,0.9066
2.55802e-008,1.0412
2.56262e-008,1.1459
2.56721e-008,1.2108
2.57180e-008,1.2330
2.57639e-008,1.2260
2.58099e-008,1.2072
2.58558e-008,1.1908
2.59017e-008,1.1846
2.59476e-008,1.1906
2.59936e-008,1.2053
2.60395e-008,1.2204
2.60854e-008,1.2305
2.61313e-008,1.2328
2.61773e-008,1.2262
2.62232e-008,1.2139
2.62691e-008,1.2034
2.63150e-008,1.2009
2.63610e-008,1.2059
2.64069e-008,1.2167
2.64528e-008,1.2307
2.64987e-008,1.2425
2.65446e-008,1.2473
2.65906e-008,1.2447
2.66365e-008,1.2372
2.66824e-008,1.2285
2.67283e-008,1.2216
2.67743e-008,1.2183
2.68202e-008,1.2186
2.68661e-008,1.2199
2.69120e-008,1.2207
2.69580e-008,1.2211
2.70039e-008,1.2195
2.70498e-008,1.2164
2.70957e-008,1.2141
2.71417e-008,1.2057
2.71876e-008,1.1681
2.72335e-008,1.1025
2.72794e-008,1.0200
2.73254e-008,0.9013
2.73713e-008,0.7475
2.74172e-008,0.5936
2.74631e-008,0.4633
2.75091e-008,0.3582
2.75550e-008,0.2848
2.76009e-008,0.2503
2.76469e-008,0.2487
2.76928e-008,0.2636
2.77387e-008,0.2789
2.77846e-008,0.2859
2.78306e-008,0.2824
2.78765e-008,0.2717
2.79224e-008,0.2599
2.79683e-008,0.2505
2.80143e-008,0.2470
2.80602e-008,0.2518
2.81061e-008,0.2628
2.81520e-008,0.2724
2.81980e-008,0.2752
2.82439e-008,0.2718
2.82898e-008,0.2632
2.83357e-008,0.2509
2.83817e-008,0.2393
2.84276e-008,0.2330
2.84735e-008,0.2332
2.85194e-008,0.2381
2.85653e-008,0.2451
2.86113e-008,0.2517
2.86572e-008,0.2561
2.87031e-008,0.2577
2.87490e-008,0.2575
2.87950e-008,0.2565
2.88409e-008,0.2557
2.88868e-008,0.2571
2.89327e-008,0.2604
2.89787e-008,0.2632
2.90246e-008,0.2740
2.90705e-008,0.3203
2.91164e-008,0.3974
2.91624e-008,0.4958
2.92083e-008,0.6356
2.92542e-008,0.8019
2.93001e-008,0.9549
2.93461e-008,1.0800
2.93920e-008,1.1727
2.94379e-008,1.2224
2.94839e-008,1.2328
2.95298e-008,1.2198
2.95757e-008,1.2001
2.96216e-008,1.1862
2.96676e-008,1.1839
2.97135e-008,1.1935
2.97594e-008,1.2094
2.98053e-008,1.2235
2.98513e-008,1.2316
2.98972e-008,1.2311
2.99431e-008,1.2220
2.99890e-008,1.2091
3.00350e-008,1.2007
3.00809e-008,1.2008
3.01268e-008,1.2078
3.01727e-008,1.2202
3.02187e-008,1.2344
3.02646e-008,1.2444
3.03105e-008,1.2467
3.03564e-008,1.2421
3.04024e-008,1.2337
3.04483e-008,1.2251
3.04942e-008,1.2191
3.05401e-008,1.2172
3.05861e-008,1.2181
3.06320e-008,1.2193
3.06779e-008,1.2202
3.07238e-008,1.2203
3.07698e-008,1.2181
3.08157e-008,1.2151
3.08616e-008,1.2137
3.09075e-008,1.2145
3.09535e-008,1.2170
3.09994e-008,1.2206
3.10453e-008,1.2245
3.10912e-008,1.2273
3.11372e-008,1.2278
3.11831e-008,1.2259
3.12290e-008,1.2226
3.12749e-008,1.2193
3.13209e-008,1.2174
3.13668e-008,1.2178
3.14127e-008,1.2200
3.14586e-008,1.2229
3.15045e-008,1.2253
3.15505e-008,1.2261
3.15964e-008,1.2249
3.16423e-008,1.2225
3.16882e-008,1.2202
3.17342e-008,1.2191
3.17801e-008,1.2192
3.18260e-008,1.2206
3.18719e-008,1.2227
3.19179e-008,1.2246
3.19638e-008,1.2255
3.20097e-008,1.2254
3.20556e-008,1.2244
3.21016e-008,1.2230
3.21475e-008,1.2217
3.21934e-008,1.2211
3.22393e-008,1.2213
3.22853e-008,1.2222
3.23312e-008,1.2235
3.23771e-008,1.2245
3.24230e-008,1.2248
3.24690e-008,1.2243
3.25149e-008,1.2234
3.25608e-008,1.2225
3.26067e-008,1.2220
3.26527e-008,1.2222
3.26986e-008,1.2229
3.27445e-008,1.2238
3.27904e-008,1.2244
3.28364e-008,1.2246
3.28823e-008,1.2243
3.29282e-008,1.2237
3.29741e-008,1.2232
3.30201e-008,1.2229
3.30660e-008,1.2229
3.31119e-008,1.2233
3.31578e-008,1.2237
3.32038e-008,1.2241
3.32497e-008,1.2243
3.32956e-008,1.2243
3.33415e-008,1.2240
3.33875e-008,1.2237
3.34334e-008,1.2234
3.34793e-008,1.2233
3.35253e-008,1.2234
3.35712e-008,1.2238
3.36171e-008,1.2242
3.36630e-008,1.2244
3.37090e-008,1.2244
3.37549e-008,1.2242
3.38008e-008,1.2239
3.38467e-008,1.2237
3.38927e-008,1.2236
3.39386e-008,1.2237
3.39845e-008,1.2240
3.40304e-008,1.2242
3.40764e-008,1.2244
3.41223e-008,1.2244
3.41682e-008,1.2243
3.42141e-008,1.2241
3.42601e-008,1.2240
3.43060e-008,1.2239
3.43519e-008,1.2240
3.43978e-008,1.2241
3.44438e-008,1.2242
3.44897e-008,1.2243
3.45356e-008,1.2244
3.45815e-008,1.2244
3.46275e-008,1.2243
3.46734e-008,1.2242
3.47193e-008,1.2241
3.47652e-008,1.2241
3.48112e-008,1.2242
3.48571e-008,1.2243
3.49030e-008,1.2244
3.49489e-008,1.2245
3.49949e-008,1.2245
3.50408e-008,1.2244
3.50867e-008,1.2243
3.51326e-008,1.2243
3.51786e-008,1.2243
3.52245e-008,1.2243
3.52704e-008,1.2244
3.53163e-008,1.2245
3.53622e-008,1.2245
3.54082e-008,1.2245
3.54541e-008,1.2245
3.55000e-008,1.2245
3.55459e-008,1.2244
3.55919e-008,1.2244
3.56378e-008,1.2244
3.56837e-008,1.2245
3.57296e-008,1.2245
3.57756e-008,1.2245
3.58215e-008,1.2246
3.58674e-008,1.2246
3.59133e-008,1.2245
3.59593e-008,1.2245
3.60052e-008,1.2245
3.60511e-008,1.2245
3.60970e-008,1.2245
3.61430e-008,1.2246
3.61889e-008,1.2246
3.62348e-008,1.2246
3.62807e-008,1.2246
3.63267e-008,1.2246
3.63726e-008,1.2246
3.64185e-008,1.2246
3.64644e-008,1.2244
3.65104e-008,1.2177
3.65563e-008,1.1818
3.66022e-008,1.1143
3.66481e-008,1.0306
3.66941e-008,0.9142
3.67400e-008,0.7622
3.67859e-008,0.6082
3.68318e-008,0.4788
3.68778e-008,0.3751
3.69237e-008,0.3004
3.69696e-008,0.2611
3.70155e-008,0.2539
3.70615e-008,0.2643
3.71074e-008,0.2769
3.71533e-008,0.2831
3.71992e-008,0.2810
3.72452e-008,0.2731
3.72911e-008,0.2642
3.73370e-008,0.2567
3.73830e-008,0.2530
3.74289e-008,0.2559
3.74748e-008,0.2644
3.75207e-008,0.2723
3.75667e-008,0.2742
3.76126e-008,0.2708
3.76585e-008,0.2635
3.77044e-008,0.2530
3.77504e-008,0.2427
3.77963e-008,0.2367
3.78422e-008,0.2364
3.78881e-008,0.2402
3.79341e-008,0.2458
3.79800e-008,0.2512
3.80259e-008,0.2552
3.80718e-008,0.2573
3.81178e-008,0.2581
3.81637e-008,0.2582
3.82096e-008,0.2580
3.82555e-008,0.2593
3.83015e-008,0.2620
3.83474e-008,0.2640
3.83933e-008,0.2714
3.84392e-008,0.3115
3.84852e-008,0.3858
3.85311e-008,0.4807
3.85770e-008,0.6149
3.86229e-008,0.7804
3.86689e-008,0.9369
3.87148e-008,1.0655
3.87607e-008,1.1629
3.88066e-008,1.2184
3.88526e-008,1.2332
3.88985e-008,1.2223
3.89444e-008,1.2030
3.89903e-008,1.1883
3.90363e-008,1.1846
3.90822e-008,1.1930
3.91281e-008,1.2085
3.91740e-008,1.2228
3.92199e-008,1.2314
3.92659e-008,1.2319
3.93118e-008,1.2237
3.93577e-008,1.2110
3.94036e-008,1.2019
3.94496e-008,1.2012
3.94955e-008,1.2075
3.95414e-008,1.2193
3.95873e-008,1.2334
3.96333e-008,1.2439
3.96792e-008,1.2471
3.97251e-008,1.2432
3.97710e-008,1.2352
3.98170e-008,1.2266
3.98629e-008,1.2203
3.99088e-008,1.2180
3.99547e-008,1.2187
4.00007e-008,1.2199
4.00466e-008,1.2207
4.00925e-008,1.2208
4.01384e-008,1.2187
4.01844e-008,1.2157
4.02303e-008,1.2132
4.02762e-008,1.2008
4.03221e-008,1.1558
4.03681e-008,1.0870
4.04140e-008,0.9989
4.04599e-008,0.8712
4.05058e-008,0.7142
4.05518e-008,0.5643
4.05977e-008,0.4392
4.06436e-008,0.3398
4.06895e-008,0.2743
4.07355e-008,0.2475
4.07814e-008,0.2509
4.08273e-008,0.2669
4.08732e-008,0.2810
4.09192e-008,0.2858
4.09651e-008,0.2803
4.10110e-008,0.2689
4.10569e-008,0.2574
4.11029e-008,0.2490
4.11488e-008,0.2471
4.11947e-008,0.2536
4.12407e-008,0.2650
4.12866e-008,0.2734
4.13325e-008,0.2748
4.13784e-008,0.2703
4.14244e-008,0.2607
4.14703e-008,0.2481
4.15162e-008,0.2373
4.15621e-008,0.2324
4.16081e-008,0.2338
4.16540e-008,0.2393
4.16999e-008,0.2464
4.17458e-008,0.2527
4.17918e-008,0.2565
4.18377e-008,0.2576
4.18836e-008,0.2572
4.19295e-008,0.2561
4.19755e-008,0.2556
4.20214e-008,0.2576
4.20673e-008,0.2609
4.21132e-008,0.2639
4.21592e-008,0.2801
4.22051e-008,0.3348
4.22510e-008,0.4156
4.22969e-008,0.5214
4.23429e-008,0.6696
4.23888e-008,0.8359
4.24347e-008,0.9832
4.24806e-008,1.1022
4.25266e-008,1.1866
4.25725e-008,1.2272
4.26184e-008,1.2312
4.26643e-008,1.2156
4.27103e-008,1.1963
4.27562e-008,1.1846
4.28021e-008,1.1849
4.28480e-008,1.1964
4.28940e-008,1.2126
4.29399e-008,1.2256
4.29858e-008,1.2321
4.30317e-008,1.2296
4.30777e-008,1.2192
4.31236e-008,1.2066
4.31695e-008,1.1999
4.32154e-008,1.2016
4.32613e-008,1.2098
4.33073e-008,1.2231
4.33532e-008,1.2368
4.33991e-008,1.2454
4.34450e-008,1.2461
4.34910e-008,1.2404
4.35369e-008,1.2317
4.35828e-008,1.2235
4.36287e-008,1.2183
4.36747e-008,1.2171
4.37206e-008,1.2182
4.37665e-008,1.2194
4.38124e-008,1.2202
4.38584e-008,1.2199
4.39043e-008,1.2173
4.39502e-008,1.2145
4.39961e-008,1.2136
4.40421e-008,1.2148
4.40880e-008,1.2175
4.41339e-008,1.2213
4.41798e-008,1.2251
4.42258e-008,1.2275
4.42717e-008,1.2274
4.43176e-008,1.2251
4.43635e-008,1.2217
4.44095e-008,1.2186
4.44554e-008,1.2172
4.45013e-008,1.2181
4.45472e-008,1.2205
4.45932e-008,1.2233
4.46391e-008,1.2255
4.46850e-008,1.2258
4.47309e-008,1.2243
4.47769e-008,1.2218
4.48228e-008,1.2198
4.48687e-008,1.2189
4.49146e-008,1.2193
4.49606e-008,1.2209
4.50065e-008,1.2230
4.50524e-008,1.2247
4.50983e-008,1.2255
4.51443e-008,1.2251
4.51902e-008,1.2240
4.52361e-008,1.2225
4.52821e-008,1.2214
4.53280e-008,1.2210
4.53739e-008,1.2214
4.54198e-008,1.2223
4.54658e-008,1.2236
4.55117e-008,1.2245
4.55576e-008,1.2246
4.56035e-008,1.2240
4.56495e-008,1.2231
4.56954e-008,1.2222
4.57413e-008,1.2219
4.57872e-008,1.2222
4.58332e-008,1.2229
4.58791e-008,1.2190
4.59250e-008,1.1889
4.59709e-008,1.1244
4.60169e-008,1.0431
4.60628e-008,0.9320
4.61087e-008,0.7831
4.61546e-008,0.6270
4.62006e-008,0.4940
4.62465e-008,0.3872
4.62924e-008,0.3082
4.63383e-008,0.2640
4.63843e-008,0.2530
4.64302e-008,0.2617
4.64761e-008,0.2744
4.65220e-008,0.2814
4.65680e-008,0.2802
4.66139e-008,0.2728
4.66598e-008,0.2641
4.67057e-008,0.2566
4.67517e-008,0.2526
4.67976e-008,0.2547
4.68435e-008,0.2626
4.68894e-008,0.2707
4.69354e-008,0.2732
4.69813e-008,0.2703
4.70272e-008,0.2635
4.70731e-008,0.2534
4.71190e-008,0.2431
4.71650e-008,0.2365
4.72109e-008,0.2356
4.72568e-008,0.2390
4.73027e-008,0.2443
4.73487e-008,0.2497
4.73946e-008,0.2538
4.74405e-008,0.2561
4.74864e-008,0.2571
4.75324e-008,0.2574
4.75783e-008,0.2573
4.76242e-008,0.2584
4.76701e-008,0.2611
4.77161e-008,0.2632
4.77620e-008,0.2686
4.78079e-008,0.3028
4.78538e-008,0.3740
4.78998e-008,0.4654
4.79457e-008,0.5936
4.79916e-008,0.7573
4.80375e-008,0.9169
4.80835e-008,1.0494
4.81294e-008,1.1515
4.81753e-008,1.2129
4.82212e-008,1.2323
4.82672e-008,1.2239
4.83131e-008,1.2049
4.83590e-008,1.1891
4.84049e-008,1.1839
4.84509e-008,1.1908
4.84968e-008,1.2058
4.85427e-008,1.2206
4.85886e-008,1.2301
4.86346e-008,1.2318
4.86805e-008,1.2245
4.87264e-008,1.2121
4.87723e-008,1.2021
4.88183e-008,1.2002
4.88642e-008,1.2058
4.89101e-008,1.2170
4.89560e-008,1.2311
4.90020e-008,1.2424
4.90479e-008,1.2466
4.90938e-008,1.2435
4.91398e-008,1.2358
4.91857e-008,1.2272
4.92316e-008,1.2205
4.92775e-008,1.2176
