.HEADER
..NAMES
Time,V U3.F3&G3
.DATA
4.54372e-008,1.2786
4.54796e-008,1.2744
4.55220e-008,1.2701
4.55645e-008,1.2693
4.56069e-008,1.2665
4.56493e-008,1.2540
4.56917e-008,1.1747
4.57342e-008,0.9981
4.57766e-008,0.8291
4.58190e-008,0.6508
4.58614e-008,0.4840
4.59038e-008,0.3661
4.59463e-008,0.2892
4.59887e-008,0.2474
4.60311e-008,0.2276
4.60735e-008,0.2230
4.61160e-008,0.2247
4.61584e-008,0.2251
4.62008e-008,0.2202
4.62433e-008,0.2100
4.62857e-008,0.1989
4.63281e-008,0.1892
4.63705e-008,0.1905
4.64129e-008,0.1987
4.64554e-008,0.2057
4.64978e-008,0.2046
4.65402e-008,0.2029
4.65826e-008,0.2107
4.66251e-008,0.2653
4.66675e-008,0.4052
4.67099e-008,0.5512
4.67524e-008,0.7289
4.67948e-008,0.8980
4.68372e-008,1.0209
4.68796e-008,1.1125
4.69221e-008,1.1697
4.69645e-008,1.2042
4.70069e-008,1.2225
4.70493e-008,1.2297
4.70917e-008,1.2367
4.71342e-008,1.2448
4.71766e-008,1.2566
4.72190e-008,1.2702
4.72615e-008,1.2796
4.73039e-008,1.2793
4.73463e-008,1.2754
4.73887e-008,1.2707
4.74312e-008,1.2693
4.74736e-008,1.2675
4.75160e-008,1.2584
4.75584e-008,1.2003
4.76008e-008,1.0342
4.76433e-008,0.8616
4.76857e-008,0.6862
4.77281e-008,0.5138
4.77705e-008,0.3849
4.78130e-008,0.3017
4.78554e-008,0.2532
4.78978e-008,0.2302
4.79403e-008,0.2232
4.79827e-008,0.2241
4.80251e-008,0.2256
4.80675e-008,0.2216
4.81099e-008,0.2122
4.81524e-008,0.2011
4.81948e-008,0.1904
4.82372e-008,0.1894
4.82796e-008,0.1970
4.83221e-008,0.2049
4.83645e-008,0.2052
4.84069e-008,0.2027
4.84494e-008,0.2079
4.84918e-008,0.2465
4.85342e-008,0.3759
4.85766e-008,0.5214
4.86191e-008,0.6923
4.86615e-008,0.8682
4.87039e-008,1.0003
4.87463e-008,1.0966
4.87887e-008,1.1612
4.88312e-008,1.1985
4.88736e-008,1.2202
4.89160e-008,1.2287
4.89585e-008,1.2351
4.90009e-008,1.2432
4.90433e-008,1.2538
4.90857e-008,1.2677
4.91282e-008,1.2784
4.91706e-008,1.2799
4.92130e-008,1.2762
4.92554e-008,1.2715
4.92978e-008,1.2693
4.93403e-008,1.2684
4.93827e-008,1.2613
4.94251e-008,1.2207
4.94676e-008,1.0708
4.95100e-008,0.8937
4.95524e-008,0.7218
4.95948e-008,0.5454
4.96373e-008,0.4055
4.96797e-008,0.3156
4.97221e-008,0.2599
4.97645e-008,0.2335
4.98069e-008,0.2236
4.98494e-008,0.2236
4.98918e-008,0.2258
4.99342e-008,0.2227
4.99766e-008,0.2144
5.00191e-008,0.2033
5.00615e-008,0.1921
5.01039e-008,0.1886
5.01464e-008,0.1952
5.01888e-008,0.2037
5.02312e-008,0.2058
5.02736e-008,0.2028
5.03160e-008,0.2060
5.03585e-008,0.2322
5.04009e-008,0.3464
5.04433e-008,0.4930
5.04857e-008,0.6558
5.05282e-008,0.8366
5.05706e-008,0.9783
5.06130e-008,1.0795
5.06555e-008,1.1517
5.06979e-008,1.1922
5.07403e-008,1.2174
5.07827e-008,1.2275
5.08252e-008,1.2336
5.08676e-008,1.2417
5.09100e-008,1.2513
5.09524e-008,1.2651
5.09948e-008,1.2768
5.10373e-008,1.2804
5.10797e-008,1.2771
5.11221e-008,1.2724
5.11646e-008,1.2694
5.12070e-008,1.2689
5.12494e-008,1.2633
5.12918e-008,1.2359
5.13343e-008,1.1069
5.13767e-008,0.9260
5.14191e-008,0.7573
5.14615e-008,0.5783
5.15039e-008,0.4282
5.15464e-008,0.3307
5.15888e-008,0.2677
5.16312e-008,0.2374
5.16736e-008,0.2244
5.17161e-008,0.2232
5.17585e-008,0.2257
5.18009e-008,0.2236
5.18434e-008,0.2165
5.18858e-008,0.2054
5.19282e-008,0.1942
5.19706e-008,0.1883
5.20130e-008,0.1936
5.20555e-008,0.2023
5.20979e-008,0.2061
5.21403e-008,0.2032
5.21827e-008,0.2046
5.22252e-008,0.2221
5.22676e-008,0.3176
5.23100e-008,0.4650
5.23525e-008,0.6202
5.23949e-008,0.8033
5.24373e-008,0.9545
5.24797e-008,1.0615
5.25222e-008,1.1408
5.25646e-008,1.1854
5.26070e-008,1.2139
5.26494e-008,1.2262
5.26918e-008,1.2322
5.27343e-008,1.2401
5.27767e-008,1.2489
5.28191e-008,1.2625
5.28616e-008,1.2749
5.29040e-008,1.2806
5.29464e-008,1.2778
5.29888e-008,1.2734
5.30313e-008,1.2697
5.30737e-008,1.2692
5.31161e-008,1.2650
5.31585e-008,1.2465
5.32009e-008,1.1409
5.32434e-008,0.9594
5.32858e-008,0.7919
5.33282e-008,0.6122
5.33707e-008,0.4533
5.34131e-008,0.3469
5.34555e-008,0.2770
5.34979e-008,0.2419
5.35404e-008,0.2256
5.35828e-008,0.2231
5.36252e-008,0.2253
5.36676e-008,0.2244
5.37100e-008,0.2184
5.37525e-008,0.2076
5.37949e-008,0.1964
5.38373e-008,0.1884
5.38797e-008,0.1921
5.39222e-008,0.2007
5.39646e-008,0.2061
5.40070e-008,0.2038
5.40495e-008,0.2036
5.40919e-008,0.2154
5.41343e-008,0.2909
5.41767e-008,0.4370
5.42192e-008,0.5863
5.42616e-008,0.7686
5.43040e-008,0.9288
5.43464e-008,1.0427
5.43888e-008,1.1283
5.44313e-008,1.1783
5.44737e-008,1.2098
5.45161e-008,1.2246
5.45586e-008,1.2310
5.46010e-008,1.2385
5.46434e-008,1.2468
5.46858e-008,1.2597
5.47283e-008,1.2728
5.47707e-008,1.2803
5.48131e-008,1.2786
5.48555e-008,1.2744
5.48979e-008,1.2701
5.49404e-008,1.2693
5.49828e-008,1.2664
5.50252e-008,1.2535
5.50677e-008,1.1717
5.51101e-008,0.9942
5.51525e-008,0.8255
5.51949e-008,0.6469
5.52374e-008,0.4808
5.52798e-008,0.3642
5.53222e-008,0.2879
5.53646e-008,0.2469
5.54070e-008,0.2274
5.54495e-008,0.2230
5.54919e-008,0.2248
5.55343e-008,0.2251
5.55767e-008,0.2201
5.56192e-008,0.2098
5.56616e-008,0.1987
5.57040e-008,0.1891
5.57465e-008,0.1907
5.57889e-008,0.1990
5.58313e-008,0.2058
5.58737e-008,0.2045
5.59161e-008,0.2030
5.59586e-008,0.2111
5.60010e-008,0.2674
5.60434e-008,0.4083
5.60858e-008,0.5544
5.61283e-008,0.7327
5.61707e-008,0.9011
5.62131e-008,1.0231
5.62556e-008,1.1141
5.62980e-008,1.1706
5.63404e-008,1.2048
5.63828e-008,1.2227
5.64253e-008,1.2299
5.64677e-008,1.2369
5.65101e-008,1.2450
5.65525e-008,1.2569
5.65949e-008,1.2705
5.66374e-008,1.2797
5.66798e-008,1.2793
5.67222e-008,1.2753
5.67647e-008,1.2707
5.68071e-008,1.2693
5.68495e-008,1.2675
5.68919e-008,1.2581
5.69344e-008,1.1979
5.69768e-008,1.0301
5.70192e-008,0.8581
5.70616e-008,0.6823
5.71040e-008,0.5104
5.71465e-008,0.3828
5.71889e-008,0.3003
5.72313e-008,0.2526
5.72738e-008,0.2299
5.73162e-008,0.2232
5.73586e-008,0.2242
5.74010e-008,0.2256
5.74435e-008,0.2215
5.74859e-008,0.2120
5.75283e-008,0.2009
5.75707e-008,0.1903
5.76131e-008,0.1896
5.76556e-008,0.1972
5.76980e-008,0.2050
5.77404e-008,0.2052
5.77828e-008,0.2027
5.78253e-008,0.2082
5.78677e-008,0.2481
5.79101e-008,0.3789
5.79526e-008,0.5245
5.79950e-008,0.6961
5.80374e-008,0.8714
5.80798e-008,1.0025
5.81223e-008,1.0984
5.81647e-008,1.1622
5.82071e-008,1.1992
5.82495e-008,1.2205
5.82919e-008,1.2288
5.83344e-008,1.2353
5.83768e-008,1.2434
5.84192e-008,1.2542
5.84617e-008,1.2680
5.85041e-008,1.2786
5.85465e-008,1.2799
5.85889e-008,1.2762
5.86314e-008,1.2715
5.86738e-008,1.2693
5.87162e-008,1.2683
5.87586e-008,1.2611
5.88010e-008,1.2189
5.88435e-008,1.0668
5.88859e-008,0.8902
5.89283e-008,0.7179
5.89708e-008,0.5418
5.90132e-008,0.4031
5.90556e-008,0.3140
5.90980e-008,0.2591
5.91405e-008,0.2331
5.91829e-008,0.2236
5.92253e-008,0.2237
5.92677e-008,0.2258
5.93101e-008,0.2226
5.93526e-008,0.2142
5.93950e-008,0.2031
5.94374e-008,0.1919
5.94798e-008,0.1887
5.95223e-008,0.1955
5.95647e-008,0.2039
5.96071e-008,0.2058
5.96496e-008,0.2028
5.96920e-008,0.2062
5.97344e-008,0.2334
5.97768e-008,0.3494
5.98192e-008,0.4959
5.98617e-008,0.6596
5.99041e-008,0.8399
5.99465e-008,0.9807
5.99889e-008,1.0814
6.00314e-008,1.1528
6.00738e-008,1.1929
6.01162e-008,1.2177
6.01586e-008,1.2277
6.02011e-008,1.2337
6.02435e-008,1.2419
6.02859e-008,1.2516
6.03283e-008,1.2655
6.03708e-008,1.2771
6.04132e-008,1.2804
6.04556e-008,1.2770
6.04981e-008,1.2724
6.05405e-008,1.2694
6.05829e-008,1.2689
6.06253e-008,1.2632
6.06678e-008,1.2347
6.07102e-008,1.1029
6.07526e-008,0.9224
6.07950e-008,0.7534
6.08375e-008,0.5746
6.08799e-008,0.4256
6.09223e-008,0.3290
6.09647e-008,0.2668
6.10071e-008,0.2370
6.10496e-008,0.2243
6.10920e-008,0.2233
6.11344e-008,0.2257
6.11768e-008,0.2236
6.12193e-008,0.2164
6.12617e-008,0.2052
6.13041e-008,0.1940
6.13465e-008,0.1883
6.13890e-008,0.1938
6.14314e-008,0.2025
6.14738e-008,0.2061
6.15163e-008,0.2032
6.15587e-008,0.2047
6.16011e-008,0.2229
6.16435e-008,0.3204
6.16860e-008,0.4680
6.17284e-008,0.6239
6.17708e-008,0.8069
6.18132e-008,0.9572
6.18557e-008,1.0634
6.18981e-008,1.1421
6.19405e-008,1.1862
6.19829e-008,1.2144
6.20254e-008,1.2263
6.20678e-008,1.2324
6.21102e-008,1.2403
6.21526e-008,1.2492
6.21950e-008,1.2628
6.22375e-008,1.2752
6.22799e-008,1.2806
6.23223e-008,1.2778
6.23647e-008,1.2733
6.24072e-008,1.2696
6.24496e-008,1.2692
6.24920e-008,1.2649
6.25344e-008,1.2457
6.25769e-008,1.1374
6.26193e-008,0.9556
6.26617e-008,0.7882
6.27042e-008,0.6084
6.27466e-008,0.4503
6.27890e-008,0.3450
6.28314e-008,0.2759
6.28739e-008,0.2414
6.29163e-008,0.2254
6.29587e-008,0.2231
6.30011e-008,0.2254
6.30436e-008,0.2244
6.30860e-008,0.2183
6.31284e-008,0.2074
6.31708e-008,0.1962
6.32132e-008,0.1884
6.32557e-008,0.1923
6.32981e-008,0.2009
6.33405e-008,0.2062
6.33829e-008,0.2037
6.34254e-008,0.2037
6.34678e-008,0.2159
6.35102e-008,0.2934
6.35526e-008,0.4400
6.35951e-008,0.5898
6.36375e-008,0.7723
6.36799e-008,0.9317
6.37224e-008,1.0447
6.37648e-008,1.1297
6.38072e-008,1.1791
6.38496e-008,1.2103
6.38921e-008,1.2248
6.39345e-008,1.2311
6.39769e-008,1.2387
6.40193e-008,1.2471
6.40618e-008,1.2600
6.41042e-008,1.2731
6.41466e-008,1.2804
6.41890e-008,1.2785
6.42315e-008,1.2743
6.42739e-008,1.2700
6.43163e-008,1.2693
6.43587e-008,1.2663
6.44011e-008,1.2531
6.44436e-008,1.1686
6.44860e-008,0.9902
6.45284e-008,0.8218
6.45708e-008,0.6430
6.46133e-008,0.4775
6.46557e-008,0.3622
6.46981e-008,0.2866
6.47405e-008,0.2463
6.47830e-008,0.2272
6.48254e-008,0.2231
6.48678e-008,0.2249
6.49103e-008,0.2251
6.49527e-008,0.2200
6.49951e-008,0.2096
6.50375e-008,0.1985
6.50800e-008,0.1890
6.51224e-008,0.1909
6.51648e-008,0.1992
6.52072e-008,0.2059
6.52497e-008,0.2044
6.52921e-008,0.2030
6.53345e-008,0.2114
6.53769e-008,0.2695
6.54193e-008,0.4113
6.54618e-008,0.5577
6.55042e-008,0.7366
6.55466e-008,0.9041
6.55890e-008,1.0253
6.56315e-008,1.1157
6.56739e-008,1.1715
6.57163e-008,1.2054
6.57587e-008,1.2230
6.58012e-008,1.2300
6.58436e-008,1.2371
6.58860e-008,1.2452
6.59284e-008,1.2572
6.59709e-008,1.2708
6.60133e-008,1.2798
6.60557e-008,1.2793
6.60982e-008,1.2752
6.61406e-008,1.2706
6.61830e-008,1.2694
6.62254e-008,1.2674
6.62679e-008,1.2578
6.63103e-008,1.1954
6.63527e-008,1.0261
6.63951e-008,0.8545
6.64376e-008,0.6783
6.64800e-008,0.5069
6.65224e-008,0.3806
6.65648e-008,0.2988
6.66072e-008,0.2519
6.66497e-008,0.2296
6.66921e-008,0.2232
6.67345e-008,0.2243
6.67769e-008,0.2256
6.68194e-008,0.2214
6.68618e-008,0.2118
6.69042e-008,0.2007
6.69466e-008,0.1901
6.69891e-008,0.1897
6.70315e-008,0.1974
6.70739e-008,0.2052
6.71164e-008,0.2052
6.71588e-008,0.2027
6.72012e-008,0.2084
6.72436e-008,0.2497
6.72861e-008,0.3820
6.73285e-008,0.5275
6.73709e-008,0.7000
6.74133e-008,0.8746
6.74558e-008,1.0048
6.74982e-008,1.1001
6.75406e-008,1.1632
6.75830e-008,1.1998
6.76255e-008,1.2208
6.76679e-008,1.2290
6.77103e-008,1.2355
6.77527e-008,1.2436
6.77951e-008,1.2545
6.78376e-008,1.2683
6.78800e-008,1.2788
6.79224e-008,1.2799
6.79648e-008,1.2761
6.80073e-008,1.2714
6.80497e-008,1.2694
6.80921e-008,1.2683
6.81345e-008,1.2609
6.81770e-008,1.2171
6.82194e-008,1.0627
6.82618e-008,0.8866
6.83043e-008,0.7140
6.83467e-008,0.5382
6.83891e-008,0.4008
6.84315e-008,0.3124
6.84740e-008,0.2583
6.85164e-008,0.2327
6.85588e-008,0.2235
6.86012e-008,0.2238
6.86437e-008,0.2258
6.86861e-008,0.2225
6.87285e-008,0.2140
6.87709e-008,0.2029
6.88133e-008,0.1917
6.88558e-008,0.1888
6.88982e-008,0.1957
6.89406e-008,0.2041
6.89830e-008,0.2058
6.90255e-008,0.2028
6.90679e-008,0.2063
6.91103e-008,0.2346
6.91527e-008,0.3523
6.91952e-008,0.4989
6.92376e-008,0.6634
6.92800e-008,0.8433
6.93225e-008,0.9831
6.93649e-008,1.0833
6.94073e-008,1.1539
6.94497e-008,1.1937
6.94922e-008,1.2181
6.95346e-008,1.2278
6.95770e-008,1.2339
6.96194e-008,1.2420
6.96619e-008,1.2519
6.97043e-008,1.2658
6.97467e-008,1.2773
6.97891e-008,1.2804
6.98316e-008,1.2770
6.98740e-008,1.2723
6.99164e-008,1.2694
6.99588e-008,1.2689
7.00012e-008,1.2630
7.00437e-008,1.2331
7.00861e-008,1.0988
7.01285e-008,0.9186
7.01709e-008,0.7493
7.02134e-008,0.5707
7.02558e-008,0.4228
7.02982e-008,0.3272
7.03406e-008,0.2659
7.03831e-008,0.2365
7.04255e-008,0.2242
7.04679e-008,0.2234
7.05104e-008,0.2258
7.05528e-008,0.2235
7.05952e-008,0.2162
7.06376e-008,0.2050
7.06801e-008,0.1937
7.07225e-008,0.1884
7.07649e-008,0.1940
7.08073e-008,0.2027
7.08498e-008,0.2062
7.08922e-008,0.2031
7.09346e-008,0.2049
7.09770e-008,0.2238
7.10194e-008,0.3232
7.10619e-008,0.4709
7.11043e-008,0.6275
7.11467e-008,0.8104
7.11891e-008,0.9598
7.12316e-008,1.0654
7.12740e-008,1.1433
7.13164e-008,1.1870
7.13588e-008,1.2148
7.14013e-008,1.2265
7.14437e-008,1.2325
7.14861e-008,1.2405
7.15286e-008,1.2495
7.15710e-008,1.2631
7.16134e-008,1.2754
7.16558e-008,1.2806
7.16983e-008,1.2777
7.17407e-008,1.2733
7.17831e-008,1.2696
7.18255e-008,1.2692
7.18680e-008,1.2647
7.19104e-008,1.2446
7.19528e-008,1.1335
7.19952e-008,0.9517
7.20377e-008,0.7842
7.20801e-008,0.6045
7.21225e-008,0.4473
7.21649e-008,0.3431
7.22073e-008,0.2748
7.22498e-008,0.2408
7.22922e-008,0.2253
7.23346e-008,0.2231
7.23770e-008,0.2255
7.24195e-008,0.2243
7.24619e-008,0.2181
7.25043e-008,0.2072
7.25467e-008,0.1959
7.25892e-008,0.1883
7.26316e-008,0.1925
7.26740e-008,0.2012
7.27165e-008,0.2062
7.27589e-008,0.2037
7.28013e-008,0.2038
7.28437e-008,0.2165
7.28862e-008,0.2958
7.29286e-008,0.4428
7.29710e-008,0.5932
7.30134e-008,0.7759
7.30559e-008,0.9344
7.30983e-008,1.0467
7.31407e-008,1.1311
7.31831e-008,1.1799
7.32256e-008,1.2108
7.32680e-008,1.2250
7.33104e-008,1.2313
7.33528e-008,1.2389
7.33952e-008,1.2473
7.34377e-008,1.2604
7.34801e-008,1.2733
7.35225e-008,1.2805
7.35649e-008,1.2785
7.36074e-008,1.2742
7.36498e-008,1.2700
7.36922e-008,1.2693
7.37346e-008,1.2661
7.37771e-008,1.2523
7.38195e-008,1.1653
7.38619e-008,0.9862
7.39044e-008,0.8180
7.39468e-008,0.6391
7.39892e-008,0.4743
7.40316e-008,0.3601
7.40741e-008,0.2853
7.41165e-008,0.2457
7.41589e-008,0.2269
7.42013e-008,0.2231
7.42438e-008,0.2250
7.42862e-008,0.2250
7.43286e-008,0.2198
7.43710e-008,0.2093
7.44134e-008,0.1982
7.44559e-008,0.1889
7.44983e-008,0.1911
7.45407e-008,0.1994
7.45831e-008,0.2060
7.46256e-008,0.2044
7.46680e-008,0.2031
7.47104e-008,0.2118
7.47528e-008,0.2715
7.47953e-008,0.4142
7.48377e-008,0.5609
7.48801e-008,0.7402
7.49226e-008,0.9071
7.49650e-008,1.0273
7.50074e-008,1.1173
7.50498e-008,1.1724
7.50923e-008,1.2060
7.51347e-008,1.2232
7.51771e-008,1.2302
7.52195e-008,1.2373
7.52620e-008,1.2454
7.53044e-008,1.2576
7.53468e-008,1.2710
7.53892e-008,1.2799
7.54317e-008,1.2792
7.54741e-008,1.2752
7.55165e-008,1.2706
7.55589e-008,1.2694
7.56013e-008,1.2673
7.56438e-008,1.2573
7.56862e-008,1.1926
7.57286e-008,1.0220
7.57710e-008,0.8508
7.58135e-008,0.6743
7.58559e-008,0.5035
7.58983e-008,0.3784
7.59407e-008,0.2973
7.59832e-008,0.2512
7.60256e-008,0.2293
7.60680e-008,0.2232
7.61105e-008,0.2244
7.61529e-008,0.2255
7.61953e-008,0.2213
7.62377e-008,0.2116
7.62802e-008,0.2005
7.63226e-008,0.1900
7.63650e-008,0.1898
7.64074e-008,0.1976
7.64499e-008,0.2053
7.64923e-008,0.2051
7.65347e-008,0.2027
7.65771e-008,0.2087
7.66195e-008,0.2513
7.66620e-008,0.3849
7.67044e-008,0.5305
7.67468e-008,0.7038
7.67892e-008,0.8778
7.68317e-008,1.0070
7.68741e-008,1.1018
7.69165e-008,1.1642
7.69589e-008,1.2005
7.70014e-008,1.2211
7.70438e-008,1.2291
7.70862e-008,1.2356
7.71287e-008,1.2438
7.71711e-008,1.2548
7.72135e-008,1.2686
7.72559e-008,1.2789
7.72984e-008,1.2799
7.73408e-008,1.2761
7.73832e-008,1.2713
7.74256e-008,1.2694
7.74681e-008,1.2682
7.75105e-008,1.2605
7.75529e-008,1.2148
7.75953e-008,1.0585
7.76378e-008,0.8830
7.76802e-008,0.7099
7.77226e-008,0.5346
7.77650e-008,0.3983
7.78074e-008,0.3107
7.78499e-008,0.2576
7.78923e-008,0.2323
7.79347e-008,0.2235
7.79771e-008,0.2238
7.80196e-008,0.2258
7.80620e-008,0.2224
7.81044e-008,0.2138
7.81468e-008,0.2027
7.81893e-008,0.1915
7.82317e-008,0.1889
7.82741e-008,0.1959
7.83166e-008,0.2043
7.83590e-008,0.2057
7.84014e-008,0.2027
7.84438e-008,0.2066
7.84863e-008,0.2358
7.85287e-008,0.3552
7.85711e-008,0.5017
7.86135e-008,0.6671
7.86560e-008,0.8466
7.86984e-008,0.9855
7.87408e-008,1.0851
7.87832e-008,1.1550
7.88257e-008,1.1944
7.88681e-008,1.2184
7.89105e-008,1.2280
7.89529e-008,1.2341
7.89953e-008,1.2422
7.90378e-008,1.2521
7.90802e-008,1.2661
7.91226e-008,1.2774
7.91650e-008,1.2804
7.92075e-008,1.2769
7.92499e-008,1.2722
7.92923e-008,1.2694
7.93347e-008,1.2688
7.93772e-008,1.2628
7.94196e-008,1.2317
7.94620e-008,1.0949
7.95045e-008,0.9151
7.95469e-008,0.7454
7.95893e-008,0.5671
7.96317e-008,0.4203
7.96742e-008,0.3254
7.97166e-008,0.2650
7.97590e-008,0.2361
7.98014e-008,0.2241
7.98439e-008,0.2234
7.98863e-008,0.2258
7.99287e-008,0.2234
7.99711e-008,0.2160
8.00135e-008,0.2048
8.00560e-008,0.1935
8.00984e-008,0.1884
8.01408e-008,0.1942
8.01832e-008,0.2029
8.02257e-008,0.2062
8.02681e-008,0.2031
8.03105e-008,0.2050
8.03529e-008,0.2254
8.03954e-008,0.3276
8.04378e-008,0.4747
8.04802e-008,0.6324
8.05227e-008,0.8150
8.05651e-008,0.9629
8.06075e-008,1.0678
8.06499e-008,1.1447
8.06924e-008,1.1878
8.07348e-008,1.2152
8.07772e-008,1.2267
8.08196e-008,1.2327
8.08621e-008,1.2407
8.09045e-008,1.2498
8.09469e-008,1.2635
8.09893e-008,1.2757
8.10318e-008,1.2806
8.10742e-008,1.2776
8.11166e-008,1.2731
8.11590e-008,1.2697
8.12014e-008,1.2692
8.12439e-008,1.2645
8.12863e-008,1.2433
8.13287e-008,1.1299
8.13711e-008,0.9481
8.14136e-008,0.7805
8.14560e-008,0.6008
8.14984e-008,0.4447
8.15408e-008,0.3414
8.15833e-008,0.2739
8.16257e-008,0.2404
8.16681e-008,0.2252
8.17106e-008,0.2232
8.17530e-008,0.2255
8.17954e-008,0.2243
8.18378e-008,0.2179
8.18803e-008,0.2069
8.19227e-008,0.1957
8.19651e-008,0.1884
8.20075e-008,0.1926
8.20500e-008,0.2013
8.20924e-008,0.2062
8.21348e-008,0.2037
8.21772e-008,0.2040
8.22196e-008,0.2176
8.22621e-008,0.3001
8.23045e-008,0.4468
8.23469e-008,0.5978
8.23893e-008,0.7807
8.24318e-008,0.9379
8.24742e-008,1.0492
8.25166e-008,1.1328
8.25590e-008,1.1808
8.26015e-008,1.2113
8.26439e-008,1.2252
8.26863e-008,1.2314
8.27288e-008,1.2392
8.27712e-008,1.2476
8.28136e-008,1.2607
8.28560e-008,1.2736
8.28985e-008,1.2805
8.29409e-008,1.2784
8.29833e-008,1.2741
8.30257e-008,1.2700
8.30682e-008,1.2694
8.31106e-008,1.2660
8.31530e-008,1.2514
8.31954e-008,1.1618
8.32379e-008,0.9824
8.32803e-008,0.8144
8.33227e-008,0.6353
8.33651e-008,0.4714
8.34075e-008,0.3583
8.34500e-008,0.2842
8.34924e-008,0.2452
8.35348e-008,0.2268
8.35772e-008,0.2231
8.36197e-008,0.2251
8.36621e-008,0.2250
8.37045e-008,0.2196
8.37469e-008,0.2091
8.37894e-008,0.1980
8.38318e-008,0.1889
8.38742e-008,0.1912
8.39167e-008,0.1996
8.39591e-008,0.2060
8.40015e-008,0.2043
8.40439e-008,0.2032
8.40864e-008,0.2125
8.41288e-008,0.2754
8.41712e-008,0.4184
8.42136e-008,0.5652
8.42561e-008,0.7452
8.42985e-008,0.9108
8.43409e-008,1.0299
8.43833e-008,1.1192
8.44257e-008,1.1733
8.44682e-008,1.2066
8.45106e-008,1.2234
8.45530e-008,1.2303
8.45954e-008,1.2375
8.46379e-008,1.2457
8.46803e-008,1.2579
8.47227e-008,1.2714
8.47651e-008,1.2800
8.48076e-008,1.2791
8.48500e-008,1.2751
8.48924e-008,1.2705
8.49349e-008,1.2694
8.49773e-008,1.2672
8.50197e-008,1.2567
8.50621e-008,1.1896
8.51046e-008,1.0181
8.51470e-008,0.8473
8.51894e-008,0.6704
8.52318e-008,0.5004
8.52743e-008,0.3764
8.53167e-008,0.2961
8.53591e-008,0.2506
8.54015e-008,0.2291
8.54440e-008,0.2232
8.54864e-008,0.2245
8.55288e-008,0.2255
8.55712e-008,0.2211
8.56136e-008,0.2113
8.56561e-008,0.2002
8.56985e-008,0.1899
8.57409e-008,0.1900
8.57833e-008,0.1978
8.58258e-008,0.2054
8.58682e-008,0.2051
8.59106e-008,0.2029
8.59530e-008,0.2091
8.59955e-008,0.2546
8.60379e-008,0.3893
8.60803e-008,0.5347
8.61228e-008,0.7088
8.61652e-008,0.8818
8.62076e-008,1.0097
8.62500e-008,1.1039
8.62925e-008,1.1652
8.63349e-008,1.2012
8.63773e-008,1.2213
8.64197e-008,1.2292
8.64622e-008,1.2359
8.65046e-008,1.2440
8.65470e-008,1.2551
8.65894e-008,1.2689
8.66319e-008,1.2791
8.66743e-008,1.2798
8.67167e-008,1.2760
8.67591e-008,1.2713
8.68015e-008,1.2694
8.68440e-008,1.2681
8.68864e-008,1.2602
8.69288e-008,1.2123
8.69712e-008,1.0546
8.70137e-008,0.8795
8.70561e-008,0.7060
8.70985e-008,0.5312
8.71409e-008,0.3962
8.71834e-008,0.3094
8.72258e-008,0.2569
8.72682e-008,0.2320
8.73107e-008,0.2235
8.73531e-008,0.2239
8.73955e-008,0.2258
8.74379e-008,0.2223
8.74804e-008,0.2136
8.75228e-008,0.2024
8.75652e-008,0.1914
8.76076e-008,0.1891
8.76501e-008,0.1961
8.76925e-008,0.2044
8.77349e-008,0.2057
8.77773e-008,0.2028
8.78197e-008,0.2069
8.78622e-008,0.2383
8.79046e-008,0.3597
8.79470e-008,0.5057
8.79894e-008,0.6722
8.80319e-008,0.8510
8.80743e-008,0.9884
8.81167e-008,1.0874
8.81591e-008,1.1562
8.82016e-008,1.1952
8.82440e-008,1.2188
8.82864e-008,1.2281
8.83289e-008,1.2343
8.83713e-008,1.2425
8.84137e-008,1.2525
8.84561e-008,1.2664
8.84986e-008,1.2777
8.85410e-008,1.2803
8.85834e-008,1.2768
8.86258e-008,1.2721
8.86683e-008,1.2695
8.87107e-008,1.2688
8.87531e-008,1.2626
8.87955e-008,1.2298
8.88380e-008,1.0910
8.88804e-008,0.9116
8.89228e-008,0.7416
8.89652e-008,0.5636
8.90076e-008,0.4179
8.90501e-008,0.3239
8.90925e-008,0.2642
8.91349e-008,0.2357
8.91773e-008,0.2241
8.92198e-008,0.2235
8.92622e-008,0.2258
8.93046e-008,0.2233
8.93470e-008,0.2157
8.93895e-008,0.2046
8.94319e-008,0.1933
8.94743e-008,0.1885
8.95168e-008,0.1944
8.95592e-008,0.2031
8.96016e-008,0.2061
8.96440e-008,0.2031
8.96865e-008,0.2053
8.97289e-008,0.2263
8.97713e-008,0.3305
8.98137e-008,0.4776
8.98562e-008,0.6361
8.98986e-008,0.8185
8.99410e-008,0.9654
8.99834e-008,1.0697
9.00258e-008,1.1459
9.00683e-008,1.1886
9.01107e-008,1.2156
9.01531e-008,1.2269
9.01955e-008,1.2329
9.02380e-008,1.2409
9.02804e-008,1.2500
9.03228e-008,1.2638
9.03652e-008,1.2759
9.04077e-008,1.2806
9.04501e-008,1.2776
9.04925e-008,1.2731
9.05350e-008,1.2696
9.05774e-008,1.2692
9.06198e-008,1.2644
9.06622e-008,1.2423
9.07047e-008,1.1261
9.07471e-008,0.9444
9.07895e-008,0.7766
9.08319e-008,0.5970
9.08744e-008,0.4419
9.09168e-008,0.3396
9.09592e-008,0.2728
