.HEADER
..NAMES
Time,V U2.R8
7.0265e-009,1.1268
7.0725e-009,1.1655
7.1184e-009,1.2030
7.1643e-009,1.2311
7.2102e-009,1.2446
7.2561e-009,1.2428
7.3021e-009,1.2321
7.3480e-009,1.2200
7.3939e-009,1.2123
7.4399e-009,1.2126
7.4858e-009,1.2208
7.5317e-009,1.2338
7.5776e-009,1.2468
7.6235e-009,1.2539
7.6695e-009,1.2524
7.7154e-009,1.2440
7.7613e-009,1.2326
7.8072e-009,1.2230
7.8532e-009,1.2195
7.8991e-009,1.2225
7.9450e-009,1.2287
7.9910e-009,1.2337
8.0369e-009,1.2342
8.0828e-009,1.2293
8.1287e-009,1.2215
8.1747e-009,1.2143
8.2206e-009,1.2110
8.2665e-009,1.2133
8.3124e-009,1.2201
8.3583e-009,1.2285
8.4043e-009,1.2351
8.4502e-009,1.2377
8.4961e-009,1.2354
8.5420e-009,1.2296
8.5880e-009,1.2225
8.6339e-009,1.2170
8.6798e-009,1.2147
8.7257e-009,1.2161
8.7717e-009,1.2203
8.8176e-009,1.2256
8.8635e-009,1.2300
8.9095e-009,1.2319
8.9554e-009,1.2309
9.0013e-009,1.2275
9.0472e-009,1.2232
9.0932e-009,1.2199
9.1391e-009,1.2189
9.1850e-009,1.2206
9.2309e-009,1.2240
9.2769e-009,1.2276
9.3228e-009,1.2297
9.3687e-009,1.2296
9.4146e-009,1.2275
9.4605e-009,1.2246
9.5065e-009,1.2223
9.5524e-009,1.2216
9.5983e-009,1.2226
9.6442e-009,1.2245
9.6902e-009,1.2265
9.7361e-009,1.2276
9.7820e-009,1.2276
9.8280e-009,1.2265
9.8739e-009,1.2250
9.9198e-009,1.2238
9.9657e-009,1.2232
1.00117e-008,1.2235
1.00576e-008,1.2245
1.01035e-008,1.2258
1.01494e-008,1.2268
1.01954e-008,1.2273
1.02413e-008,1.2269
1.02872e-008,1.2259
1.03331e-008,1.2247
1.03790e-008,1.2238
1.04250e-008,1.2236
1.04709e-008,1.2241
1.05168e-008,1.2251
1.05627e-008,1.2262
1.06087e-008,1.2269
1.06546e-008,1.2269
1.07005e-008,1.2262
1.07464e-008,1.2253
1.07924e-008,1.2245
1.08383e-008,1.2241
1.08842e-008,1.2244
1.09302e-008,1.2251
1.09761e-008,1.2258
1.10220e-008,1.2263
1.10679e-008,1.2264
1.11139e-008,1.2261
1.11598e-008,1.2256
1.12057e-008,1.2251
1.12516e-008,1.2248
1.12975e-008,1.2248
1.13435e-008,1.2251
1.13894e-008,1.2255
1.14353e-008,1.2259
1.14812e-008,1.2261
1.15272e-008,1.2260
1.15731e-008,1.2258
1.16190e-008,1.2255
1.16649e-008,1.2252
1.17109e-008,1.2250
1.17568e-008,1.2252
1.18027e-008,1.2254
1.18487e-008,1.2258
1.18946e-008,1.2260
1.19405e-008,1.2259
1.19864e-008,1.2232
1.20324e-008,1.2031
1.20783e-008,1.1401
1.21242e-008,1.0403
1.21701e-008,0.9227
1.22161e-008,0.7779
1.22620e-008,0.6210
1.23079e-008,0.4875
1.23538e-008,0.3912
1.23997e-008,0.3361
1.24457e-008,0.3210
1.24916e-008,0.3298
1.25375e-008,0.3448
1.25834e-008,0.3544
1.26294e-008,0.3494
1.26753e-008,0.3286
1.27212e-008,0.3005
1.27672e-008,0.2730
1.28131e-008,0.2517
1.28590e-008,0.2411
1.29049e-008,0.2417
1.29509e-008,0.2487
1.29968e-008,0.2560
1.30427e-008,0.2588
1.30886e-008,0.2555
1.31346e-008,0.2472
1.31805e-008,0.2365
1.32264e-008,0.2276
1.32723e-008,0.2239
1.33182e-008,0.2260
1.33642e-008,0.2320
1.34101e-008,0.2394
1.34560e-008,0.2450
1.35019e-008,0.2469
1.35479e-008,0.2456
1.35938e-008,0.2430
1.36397e-008,0.2414
1.36856e-008,0.2426
1.37316e-008,0.2465
1.37775e-008,0.2518
1.38234e-008,0.2564
1.38694e-008,0.2610
1.39153e-008,0.2823
1.39612e-008,0.3502
1.40071e-008,0.4591
1.40531e-008,0.5941
1.40990e-008,0.7624
1.41449e-008,0.9303
1.41908e-008,1.0573
1.42367e-008,1.1400
1.42827e-008,1.1740
1.43286e-008,1.1625
1.43745e-008,1.1333
1.44204e-008,1.1086
1.44664e-008,1.1003
1.45123e-008,1.1173
1.45582e-008,1.1532
1.46041e-008,1.1921
1.46501e-008,1.2237
1.46960e-008,1.2422
1.47419e-008,1.2450
1.47879e-008,1.2363
1.48338e-008,1.2240
1.48797e-008,1.2145
1.49256e-008,1.2120
1.49715e-008,1.2179
1.50175e-008,1.2297
1.50634e-008,1.2432
1.51093e-008,1.2527
1.51552e-008,1.2539
1.52012e-008,1.2474
1.52471e-008,1.2366
1.52930e-008,1.2259
1.53389e-008,1.2203
1.53849e-008,1.2214
1.54308e-008,1.2269
1.54767e-008,1.2327
1.55226e-008,1.2348
1.55686e-008,1.2315
1.56145e-008,1.2243
1.56604e-008,1.2165
1.57063e-008,1.2118
1.57523e-008,1.2123
1.57982e-008,1.2179
1.58441e-008,1.2261
1.58901e-008,1.2336
1.59360e-008,1.2376
1.59819e-008,1.2368
1.60278e-008,1.2319
1.60738e-008,1.2250
1.61197e-008,1.2187
1.61656e-008,1.2153
1.62115e-008,1.2156
1.62575e-008,1.2191
1.63034e-008,1.2242
1.63493e-008,1.2290
1.63952e-008,1.2318
1.64412e-008,1.2317
1.64871e-008,1.2289
1.65330e-008,1.2248
1.65789e-008,1.2210
1.66249e-008,1.2192
1.66708e-008,1.2201
1.67167e-008,1.2231
1.67626e-008,1.2268
1.68085e-008,1.2295
1.68545e-008,1.2301
1.69004e-008,1.2285
1.69463e-008,1.2257
1.69922e-008,1.2232
1.70382e-008,1.2219
1.70841e-008,1.2224
1.71300e-008,1.2241
1.71759e-008,1.2261
1.72219e-008,1.2276
1.72678e-008,1.2279
1.73137e-008,1.2271
1.73596e-008,1.2257
1.74056e-008,1.2243
1.74515e-008,1.2235
1.74974e-008,1.2235
1.75433e-008,1.2243
1.75893e-008,1.2249
1.76352e-008,1.2177
1.76811e-008,1.1781
1.77271e-008,1.0921
1.77730e-008,0.9815
1.78189e-008,0.8493
1.78648e-008,0.6925
1.79108e-008,0.5444
1.79567e-008,0.4305
1.80026e-008,0.3565
1.80485e-008,0.3250
1.80945e-008,0.3261
1.81404e-008,0.3399
1.81863e-008,0.3526
1.82322e-008,0.3541
1.82782e-008,0.3389
1.83241e-008,0.3124
1.83700e-008,0.2840
1.84159e-008,0.2599
1.84619e-008,0.2447
1.85078e-008,0.2411
1.85537e-008,0.2461
1.85996e-008,0.2538
1.86455e-008,0.2587
1.86915e-008,0.2577
1.87374e-008,0.2510
1.87833e-008,0.2408
1.88292e-008,0.2306
1.88752e-008,0.2246
1.89211e-008,0.2246
1.89670e-008,0.2295
1.90129e-008,0.2367
1.90589e-008,0.2433
1.91048e-008,0.2466
1.91507e-008,0.2462
1.91966e-008,0.2436
1.92426e-008,0.2413
1.92885e-008,0.2414
1.93344e-008,0.2445
1.93803e-008,0.2497
1.94263e-008,0.2549
1.94722e-008,0.2588
1.95181e-008,0.2680
1.95640e-008,0.3104
1.96100e-008,0.4028
1.96559e-008,0.5247
1.97018e-008,0.6779
1.97478e-008,0.8531
1.97937e-008,1.0023
1.98396e-008,1.1062
1.98855e-008,1.1646
1.99315e-008,1.1724
1.99774e-008,1.1477
2.00233e-008,1.1188
2.00692e-008,1.1011
2.01152e-008,1.1056
2.01611e-008,1.1345
2.02070e-008,1.1740
2.02529e-008,1.2101
2.02989e-008,1.2356
2.03448e-008,1.2458
2.03907e-008,1.2415
2.04366e-008,1.2299
2.04826e-008,1.2182
2.05285e-008,1.2120
2.05744e-008,1.2140
2.06203e-008,1.2236
2.06662e-008,1.2370
2.07122e-008,1.2492
2.07581e-008,1.2546
2.08040e-008,1.2514
2.08499e-008,1.2421
2.08959e-008,1.2306
2.09418e-008,1.2220
2.09877e-008,1.2200
2.10336e-008,1.2239
2.10796e-008,1.2302
2.11255e-008,1.2346
2.11714e-008,1.2339
2.12173e-008,1.2282
2.12633e-008,1.2201
2.13092e-008,1.2135
2.13551e-008,1.2113
2.14010e-008,1.2147
2.14470e-008,1.2221
2.14929e-008,1.2304
2.15388e-008,1.2364
2.15847e-008,1.2379
2.16307e-008,1.2347
2.16766e-008,1.2284
2.17225e-008,1.2215
2.17685e-008,1.2165
2.18144e-008,1.2150
2.18603e-008,1.2171
2.19062e-008,1.2217
2.19522e-008,1.2269
2.19981e-008,1.2309
2.20440e-008,1.2322
2.20899e-008,1.2306
2.21359e-008,1.2269
2.21818e-008,1.2226
2.22277e-008,1.2197
2.22736e-008,1.2193
2.23196e-008,1.2215
2.23655e-008,1.2251
2.24114e-008,1.2285
2.24573e-008,1.2302
2.25033e-008,1.2295
2.25492e-008,1.2272
2.25951e-008,1.2243
2.26410e-008,1.2223
2.26869e-008,1.2220
2.27329e-008,1.2232
2.27788e-008,1.2252
2.28247e-008,1.2270
2.28706e-008,1.2280
2.29166e-008,1.2277
2.29625e-008,1.2265
2.30084e-008,1.2250
2.30543e-008,1.2238
2.31003e-008,1.2234
2.31462e-008,1.2239
2.31921e-008,1.2250
2.32380e-008,1.2263
2.32840e-008,1.2272
2.33299e-008,1.2275
2.33758e-008,1.2270
2.34217e-008,1.2259
2.34677e-008,1.2247
2.35136e-008,1.2239
2.35595e-008,1.2239
2.36055e-008,1.2245
2.36514e-008,1.2256
2.36973e-008,1.2266
2.37432e-008,1.2272
2.37892e-008,1.2270
2.38351e-008,1.2263
2.38810e-008,1.2253
2.39269e-008,1.2246
2.39729e-008,1.2244
2.40188e-008,1.2248
2.40647e-008,1.2255
2.41106e-008,1.2262
2.41566e-008,1.2266
2.42025e-008,1.2266
2.42484e-008,1.2262
2.42943e-008,1.2257
2.43403e-008,1.2252
2.43862e-008,1.2250
2.44321e-008,1.2251
2.44780e-008,1.2254
2.45239e-008,1.2258
2.45699e-008,1.2262
2.46158e-008,1.2263
2.46617e-008,1.2262
2.47076e-008,1.2259
2.47536e-008,1.2256
2.47995e-008,1.2253
2.48454e-008,1.2253
2.48913e-008,1.2254
2.49373e-008,1.2257
2.49832e-008,1.2260
2.50291e-008,1.2262
2.50750e-008,1.2262
2.51210e-008,1.2260
2.51669e-008,1.2257
2.52128e-008,1.2255
2.52587e-008,1.2254
2.53047e-008,1.2255
2.53506e-008,1.2257
2.53965e-008,1.2259
2.54424e-008,1.2261
2.54884e-008,1.2261
2.55343e-008,1.2260
2.55802e-008,1.2258
2.56262e-008,1.2257
2.56721e-008,1.2256
2.57180e-008,1.2256
2.57639e-008,1.2257
2.58099e-008,1.2259
2.58558e-008,1.2260
2.59017e-008,1.2260
2.59476e-008,1.2260
2.59936e-008,1.2259
2.60395e-008,1.2258
2.60854e-008,1.2257
2.61313e-008,1.2257
2.61773e-008,1.2257
2.62232e-008,1.2258
2.62691e-008,1.2259
2.63150e-008,1.2260
2.63610e-008,1.2260
2.64069e-008,1.2259
2.64528e-008,1.2259
2.64987e-008,1.2258
2.65446e-008,1.2258
2.65906e-008,1.2258
2.66365e-008,1.2258
2.66824e-008,1.2259
2.67283e-008,1.2260
2.67743e-008,1.2260
2.68202e-008,1.2259
2.68661e-008,1.2259
2.69120e-008,1.2258
2.69580e-008,1.2258
2.70039e-008,1.2258
2.70498e-008,1.2259
2.70957e-008,1.2259
2.71417e-008,1.2259
2.71876e-008,1.2260
2.72335e-008,1.2260
2.72794e-008,1.2259
2.73254e-008,1.2259
2.73713e-008,1.2259
2.74172e-008,1.2259
2.74631e-008,1.2259
2.75091e-008,1.2259
2.75550e-008,1.2259
2.76009e-008,1.2260
2.76469e-008,1.2260
2.76928e-008,1.2260
2.77387e-008,1.2259
2.77846e-008,1.2259
2.78306e-008,1.2259
2.78765e-008,1.2259
2.79224e-008,1.2259
2.79683e-008,1.2259
2.80143e-008,1.2260
2.80602e-008,1.2260
2.81061e-008,1.2260
2.81520e-008,1.2259
2.81980e-008,1.2259
2.82439e-008,1.2259
2.82898e-008,1.2259
2.83357e-008,1.2259
2.83817e-008,1.2259
2.84276e-008,1.2260
2.84735e-008,1.2260
2.85194e-008,1.2260
2.85653e-008,1.2260
2.86113e-008,1.2260
2.86572e-008,1.2259
2.87031e-008,1.2259
2.87490e-008,1.2259
2.87950e-008,1.2260
2.88409e-008,1.2260
2.88868e-008,1.2260
2.89327e-008,1.2260
2.89787e-008,1.2260
2.90246e-008,1.2260
2.90705e-008,1.2260
2.91164e-008,1.2260
2.91624e-008,1.2260
2.92083e-008,1.2260
2.92542e-008,1.2260
2.93001e-008,1.2260
2.93461e-008,1.2260
2.93920e-008,1.2260
2.94379e-008,1.2260
2.94839e-008,1.2260
2.95298e-008,1.2260
2.95757e-008,1.2260
2.96216e-008,1.2260
2.96676e-008,1.2260
2.97135e-008,1.2260
2.97594e-008,1.2260
2.98053e-008,1.2260
2.98513e-008,1.2260
2.98972e-008,1.2260
2.99431e-008,1.2260
2.99890e-008,1.2260
3.00350e-008,1.2260
3.00809e-008,1.2260
3.01268e-008,1.2260
3.01727e-008,1.2260
3.02187e-008,1.2260
3.02646e-008,1.2260
3.03105e-008,1.2260
3.03564e-008,1.2260
3.04024e-008,1.2260
3.04483e-008,1.2260
3.04942e-008,1.2260
3.05401e-008,1.2260
3.05861e-008,1.2260
3.06320e-008,1.2260
3.06779e-008,1.2260
3.07238e-008,1.2248
3.07698e-008,1.2121
3.08157e-008,1.1623
3.08616e-008,1.0697
3.09075e-008,0.9570
3.09535e-008,0.8198
3.09994e-008,0.6621
3.10453e-008,0.5198
3.10912e-008,0.4132
3.11372e-008,0.3468
3.11831e-008,0.3223
3.12290e-008,0.3269
3.12749e-008,0.3416
3.13209e-008,0.3537
3.13668e-008,0.3531
3.14127e-008,0.3358
3.14586e-008,0.3086
3.15045e-008,0.2803
3.15505e-008,0.2568
3.15964e-008,0.2431
3.16423e-008,0.2411
3.16882e-008,0.2471
3.17342e-008,0.2549
3.17801e-008,0.2592
3.18260e-008,0.2575
3.18719e-008,0.2502
3.19179e-008,0.2397
3.19638e-008,0.2298
3.20097e-008,0.2246
3.20556e-008,0.2253
3.21016e-008,0.2306
3.21475e-008,0.2380
3.21934e-008,0.2443
3.22393e-008,0.2472
3.22853e-008,0.2465
3.23312e-008,0.2440
3.23771e-008,0.2419
3.24230e-008,0.2423
3.24690e-008,0.2456
3.25149e-008,0.2507
3.25608e-008,0.2557
3.26067e-008,0.2582
3.26527e-008,0.2571
3.26986e-008,0.2527
3.27445e-008,0.2467
3.27904e-008,0.2416
3.28364e-008,0.2393
3.28823e-008,0.2402
3.29282e-008,0.2439
3.29741e-008,0.2488
3.30201e-008,0.2531
3.30660e-008,0.2554
3.31119e-008,0.2552
3.31578e-008,0.2528
3.32038e-008,0.2492
3.32497e-008,0.2458
3.32956e-008,0.2440
3.33415e-008,0.2444
3.33875e-008,0.2465
3.34334e-008,0.2494
3.34793e-008,0.2517
3.35253e-008,0.2526
3.35712e-008,0.2518
3.36171e-008,0.2497
3.36630e-008,0.2474
3.37090e-008,0.2458
3.37549e-008,0.2454
3.38008e-008,0.2464
3.38467e-008,0.2480
3.38927e-008,0.2495
3.39386e-008,0.2504
3.39845e-008,0.2502
3.40304e-008,0.2492
3.40764e-008,0.2479
3.41223e-008,0.2469
3.41682e-008,0.2466
3.42141e-008,0.2470
3.42601e-008,0.2479
3.43060e-008,0.2488
3.43519e-008,0.2494
3.43978e-008,0.2495
3.44438e-008,0.2489
3.44897e-008,0.2481
3.45356e-008,0.2473
3.45815e-008,0.2468
3.46275e-008,0.2468
3.46734e-008,0.2473
3.47193e-008,0.2481
3.47652e-008,0.2488
3.48112e-008,0.2491
3.48571e-008,0.2490
3.49030e-008,0.2484
3.49489e-008,0.2477
3.49949e-008,0.2471
3.50408e-008,0.2469
3.50867e-008,0.2472
3.51326e-008,0.2477
3.51786e-008,0.2482
3.52245e-008,0.2486
3.52704e-008,0.2486
3.53163e-008,0.2483
3.53622e-008,0.2479
3.54082e-008,0.2475
3.54541e-008,0.2472
3.55000e-008,0.2473
3.55459e-008,0.2475
3.55919e-008,0.2478
3.56378e-008,0.2481
3.56837e-008,0.2482
3.57296e-008,0.2481
3.57756e-008,0.2479
3.58215e-008,0.2476
3.58674e-008,0.2474
3.59133e-008,0.2474
3.59593e-008,0.2474
3.60052e-008,0.2476
3.60511e-008,0.2478
3.60970e-008,0.2480
3.61430e-008,0.2480
3.61889e-008,0.2479
3.62348e-008,0.2477
3.62807e-008,0.2475
3.63267e-008,0.2474
3.63726e-008,0.2474
3.64185e-008,0.2475
3.64644e-008,0.2477
3.65104e-008,0.2478
3.65563e-008,0.2478
3.66022e-008,0.2478
3.66481e-008,0.2477
3.66941e-008,0.2475
3.67400e-008,0.2474
3.67859e-008,0.2474
3.68318e-008,0.2475
3.68778e-008,0.2476
3.69237e-008,0.2477
3.69696e-008,0.2477
3.70155e-008,0.2477
3.70615e-008,0.2476
3.71074e-008,0.2475
3.71533e-008,0.2475
3.71992e-008,0.2474
3.72452e-008,0.2474
3.72911e-008,0.2475
3.73370e-008,0.2476
3.73830e-008,0.2476
3.74289e-008,0.2476
3.74748e-008,0.2476
3.75207e-008,0.2475
3.75667e-008,0.2475
3.76126e-008,0.2474
3.76585e-008,0.2474
3.77044e-008,0.2474
3.77504e-008,0.2475
3.77963e-008,0.2475
3.78422e-008,0.2475
3.78881e-008,0.2475
3.79341e-008,0.2475
3.79800e-008,0.2475
3.80259e-008,0.2474
3.80718e-008,0.2474
3.81178e-008,0.2474
3.81637e-008,0.2474
3.82096e-008,0.2478
3.82555e-008,0.2535
3.83015e-008,0.2880
3.83474e-008,0.3756
3.83933e-008,0.4973
3.84392e-008,0.6432
3.84852e-008,0.8154
3.85311e-008,0.9710
3.85770e-008,1.0805
3.86229e-008,1.1463
3.86689e-008,1.1643
3.87148e-008,1.1457
3.87607e-008,1.1194
3.88066e-008,1.1026
3.88526e-008,1.1047
3.88985e-008,1.1302
3.89444e-008,1.1680
3.89903e-008,1.2031
3.90363e-008,1.2283
3.90822e-008,1.2400
3.91281e-008,1.2380
3.91740e-008,1.2284
3.92199e-008,1.2184
3.92659e-008,1.2130
3.93118e-008,1.2148
3.93577e-008,1.2233
3.94036e-008,1.2353
3.94496e-008,1.2465
3.94955e-008,1.2522
3.95414e-008,1.2500
3.95873e-008,1.2419
3.96333e-008,1.2317
3.96792e-008,1.2235
3.97251e-008,1.2210
3.97710e-008,1.2241
3.98170e-008,1.2296
3.98629e-008,1.2336
3.99088e-008,1.2331
3.99547e-008,1.2279
4.00007e-008,1.2202
4.00466e-008,1.2136
4.00925e-008,1.2105
4.01384e-008,1.2043
4.01844e-008,1.1698
4.02303e-008,1.0914
4.02762e-008,0.9865
4.03221e-008,0.8535
4.03681e-008,0.6917
4.04140e-008,0.5372
4.04599e-008,0.4172
4.05058e-008,0.3398
4.05518e-008,0.3090
4.05977e-008,0.3144
4.06436e-008,0.3349
4.06895e-008,0.3543
4.07355e-008,0.3602
4.07814e-008,0.3459
4.08273e-008,0.3170
4.08732e-008,0.2840
4.09192e-008,0.2550
4.09651e-008,0.2367
4.10110e-008,0.2328
4.10569e-008,0.2402
4.11029e-008,0.2518
4.11488e-008,0.2605
4.11947e-008,0.2619
4.12407e-008,0.2551
4.12866e-008,0.2428
4.13325e-008,0.2295
4.13784e-008,0.2210
4.14244e-008,0.2202
4.14703e-008,0.2259
4.15162e-008,0.2353
4.15621e-008,0.2442
4.16081e-008,0.2489
4.16540e-008,0.2485
4.16999e-008,0.2448
4.17458e-008,0.2407
4.17918e-008,0.2394
4.18377e-008,0.2419
4.18836e-008,0.2475
4.19295e-008,0.2539
4.19755e-008,0.2582
4.20214e-008,0.2585
4.20673e-008,0.2546
4.21132e-008,0.2482
4.21592e-008,0.2417
4.22051e-008,0.2378
4.22510e-008,0.2375
4.22969e-008,0.2408
4.23429e-008,0.2462
4.23888e-008,0.2517
4.24347e-008,0.2554
4.24806e-008,0.2562
4.25266e-008,0.2540
4.25725e-008,0.2499
4.26184e-008,0.2455
4.26643e-008,0.2426
4.27103e-008,0.2422
4.27562e-008,0.2443
4.28021e-008,0.2479
4.28480e-008,0.2512
4.28940e-008,0.2529
4.29399e-008,0.2525
4.29858e-008,0.2502
4.30317e-008,0.2473
4.30777e-008,0.2449
4.31236e-008,0.2441
4.31695e-008,0.2449
4.32154e-008,0.2468
4.32613e-008,0.2488
4.33073e-008,0.2502
4.33532e-008,0.2503
4.33991e-008,0.2494
4.34450e-008,0.2479
4.34910e-008,0.2465
4.35369e-008,0.2458
4.35828e-008,0.2459
4.36287e-008,0.2469
4.36747e-008,0.2481
4.37206e-008,0.2490
4.37665e-008,0.2494
4.38124e-008,0.2490
4.38584e-008,0.2480
4.39043e-008,0.2470
4.39502e-008,0.2462
4.39961e-008,0.2460
4.40421e-008,0.2465
4.40880e-008,0.2474
4.41339e-008,0.2483
4.41798e-008,0.2489
4.42258e-008,0.2489
4.42717e-008,0.2483
4.43176e-008,0.2474
4.43635e-008,0.2467
4.44095e-008,0.2463
4.44554e-008,0.2465
4.45013e-008,0.2471
4.45472e-008,0.2477
4.45932e-008,0.2482
4.46391e-008,0.2484
4.46850e-008,0.2481
4.47309e-008,0.2476
4.47769e-008,0.2471
4.48228e-008,0.2468
4.48687e-008,0.2467
4.49146e-008,0.2470
4.49606e-008,0.2474
4.50065e-008,0.2477
4.50524e-008,0.2479
4.50983e-008,0.2479
4.51443e-008,0.2477
4.51902e-008,0.2474
4.52361e-008,0.2471
4.52821e-008,0.2469
4.53280e-008,0.2470
4.53739e-008,0.2472
4.54198e-008,0.2475
4.54658e-008,0.2477
4.55117e-008,0.2477
4.55576e-008,0.2476
4.56035e-008,0.2474
4.56495e-008,0.2472
4.56954e-008,0.2470
4.57413e-008,0.2470
4.57872e-008,0.2471
4.58332e-008,0.2473
4.58791e-008,0.2475
4.59250e-008,0.2476
4.59709e-008,0.2475
4.60169e-008,0.2474
4.60628e-008,0.2472
4.61087e-008,0.2471
4.61546e-008,0.2471
4.62006e-008,0.2471
4.62465e-008,0.2472
4.62924e-008,0.2474
4.63383e-008,0.2474
4.63843e-008,0.2474
4.64302e-008,0.2474
4.64761e-008,0.2473
4.65220e-008,0.2472
4.65680e-008,0.2471
4.66139e-008,0.2471
4.66598e-008,0.2472
4.67057e-008,0.2473
4.67517e-008,0.2473
4.67976e-008,0.2474
4.68435e-008,0.2474
4.68894e-008,0.2473
4.69354e-008,0.2472
4.69813e-008,0.2472
4.70272e-008,0.2471
4.70731e-008,0.2472
4.71190e-008,0.2472
4.71650e-008,0.2473
4.72109e-008,0.2473
4.72568e-008,0.2473
4.73027e-008,0.2473
4.73487e-008,0.2472
4.73946e-008,0.2472
4.74405e-008,0.2472
4.74864e-008,0.2472
4.75324e-008,0.2472
4.75783e-008,0.2472
4.76242e-008,0.2472
4.76701e-008,0.2473
4.77161e-008,0.2472
4.77620e-008,0.2472
4.78079e-008,0.2472
4.78538e-008,0.2472
4.78998e-008,0.2472
4.79457e-008,0.2472
4.79916e-008,0.2472
4.80375e-008,0.2472
4.80835e-008,0.2472
4.81294e-008,0.2472
4.81753e-008,0.2472
4.82212e-008,0.2472
4.82672e-008,0.2472
4.83131e-008,0.2471
4.83590e-008,0.2471
4.84049e-008,0.2472
4.84509e-008,0.2472
4.84968e-008,0.2472
4.85427e-008,0.2472
4.85886e-008,0.2472
4.86346e-008,0.2472
4.86805e-008,0.2472
4.87264e-008,0.2471
4.87723e-008,0.2471
4.88183e-008,0.2471
4.88642e-008,0.2472
4.89101e-008,0.2472
4.89560e-008,0.2472
4.90020e-008,0.2472
4.90479e-008,0.2472
4.90938e-008,0.2471
4.91398e-008,0.2471
4.91857e-008,0.2471
4.92316e-008,0.2471
4.92775e-008,0.2471
