.HEADER
..NAMES
Time,V U2.E3
.DATA
4.54796e-008,1.1730
4.55220e-008,1.2184
4.55645e-008,1.2446
4.56069e-008,1.2603
4.56493e-008,1.2647
4.56917e-008,1.2662
4.57342e-008,1.2663
4.57766e-008,1.2632
4.58190e-008,1.2616
4.58614e-008,1.2625
4.59038e-008,1.2704
4.59463e-008,1.2781
4.59887e-008,1.2825
4.60311e-008,1.2814
4.60735e-008,1.2657
4.61160e-008,1.1858
4.61584e-008,1.0182
4.62008e-008,0.8537
4.62433e-008,0.6735
4.62857e-008,0.5147
4.63281e-008,0.3979
4.63705e-008,0.3063
4.64129e-008,0.2496
4.64554e-008,0.2227
4.64978e-008,0.2079
4.65402e-008,0.1971
4.65826e-008,0.1997
4.66251e-008,0.2052
4.66675e-008,0.2054
4.67099e-008,0.2082
4.67524e-008,0.2096
4.67948e-008,0.2062
4.68372e-008,0.1955
4.68796e-008,0.1883
4.69221e-008,0.1886
4.69645e-008,0.1933
4.70069e-008,0.2048
4.70493e-008,0.2488
4.70917e-008,0.3704
4.71342e-008,0.5179
4.71766e-008,0.7002
4.72190e-008,0.8636
4.72615e-008,0.9933
4.73039e-008,1.1012
4.73463e-008,1.1729
4.73887e-008,1.2183
4.74312e-008,1.2437
4.74736e-008,1.2593
4.75160e-008,1.2641
4.75584e-008,1.2648
4.76008e-008,1.2661
4.76433e-008,1.2645
4.76857e-008,1.2644
4.77281e-008,1.2648
4.77705e-008,1.2710
4.78130e-008,1.2791
4.78554e-008,1.2831
4.78978e-008,1.2820
4.79403e-008,1.2692
4.79827e-008,1.2091
4.80251e-008,1.0526
4.80675e-008,0.8871
4.81099e-008,0.7105
4.81524e-008,0.5432
4.81948e-008,0.4201
4.82372e-008,0.3232
4.82796e-008,0.2594
4.83221e-008,0.2271
4.83645e-008,0.2116
4.84069e-008,0.1991
4.84494e-008,0.1985
4.84918e-008,0.2048
4.85342e-008,0.2053
4.85766e-008,0.2077
4.86191e-008,0.2097
4.86615e-008,0.2077
4.87039e-008,0.1983
4.87463e-008,0.1896
4.87887e-008,0.1888
4.88312e-008,0.1921
4.88736e-008,0.2020
4.89160e-008,0.2109
4.89585e-008,0.2152
4.90009e-008,0.2214
4.90433e-008,0.2259
4.90857e-008,0.2253
4.91282e-008,0.2239
4.91706e-008,0.2242
4.92130e-008,0.2229
4.92554e-008,0.2214
4.92978e-008,0.2208
4.93403e-008,0.2192
4.93827e-008,0.2181
4.94251e-008,0.2179
4.94676e-008,0.2181
4.95100e-008,0.2192
4.95524e-008,0.2208
4.95948e-008,0.2214
4.96373e-008,0.2200
4.96797e-008,0.2191
4.97221e-008,0.2191
4.97645e-008,0.2185
4.98069e-008,0.2180
4.98494e-008,0.2180
4.98918e-008,0.2180
4.99342e-008,0.2181
4.99766e-008,0.2184
5.00191e-008,0.2182
5.00615e-008,0.2180
5.01039e-008,0.2184
5.01464e-008,0.2185
5.01888e-008,0.2185
5.02312e-008,0.2186
5.02736e-008,0.2186
5.03160e-008,0.2182
5.03585e-008,0.2179
5.04009e-008,0.2180
5.04433e-008,0.2181
5.04857e-008,0.2182
5.05282e-008,0.2182
5.05706e-008,0.2181
5.06130e-008,0.2181
5.06555e-008,0.2182
5.06979e-008,0.2181
5.07403e-008,0.2180
5.07827e-008,0.2180
5.08252e-008,0.2181
5.08676e-008,0.2180
5.09100e-008,0.2180
5.09524e-008,0.2179
5.09948e-008,0.2179
5.10373e-008,0.2179
5.10797e-008,0.2179
5.11221e-008,0.2179
5.11646e-008,0.2179
5.12070e-008,0.2179
5.12494e-008,0.2178
5.12918e-008,0.2178
5.13343e-008,0.2178
5.13767e-008,0.2178
5.14191e-008,0.2178
5.14615e-008,0.2178
5.15039e-008,0.2178
5.15464e-008,0.2178
5.15888e-008,0.2177
5.16312e-008,0.2177
5.16736e-008,0.2177
5.17161e-008,0.2250
5.17585e-008,0.2962
5.18009e-008,0.4205
5.18434e-008,0.5761
5.18858e-008,0.7580
5.19282e-008,0.9081
5.19706e-008,1.0328
5.20130e-008,1.1268
5.20555e-008,1.1897
5.20979e-008,1.2273
5.21403e-008,1.2502
5.21827e-008,1.2622
5.22252e-008,1.2645
5.22676e-008,1.2662
5.23100e-008,1.2648
5.23525e-008,1.2621
5.23949e-008,1.2608
5.24373e-008,1.2639
5.24797e-008,1.2728
5.25222e-008,1.2792
5.25646e-008,1.2826
5.26070e-008,1.2784
5.26494e-008,1.2513
5.26918e-008,1.1372
5.27343e-008,0.9646
5.27767e-008,0.7984
5.28191e-008,0.6181
5.28616e-008,0.4742
5.29040e-008,0.3656
5.29464e-008,0.2844
5.29888e-008,0.2380
5.30313e-008,0.2174
5.30737e-008,0.2032
5.31161e-008,0.1959
5.31585e-008,0.2017
5.32009e-008,0.2050
5.32434e-008,0.2057
5.32858e-008,0.2087
5.33282e-008,0.2089
5.33707e-008,0.2030
5.34131e-008,0.1919
5.34555e-008,0.1876
5.34979e-008,0.1891
5.35404e-008,0.1960
5.35828e-008,0.2069
5.36252e-008,0.2126
5.36676e-008,0.2176
5.37100e-008,0.2239
5.37525e-008,0.2256
5.37949e-008,0.2238
5.38373e-008,0.2236
5.38797e-008,0.2233
5.39222e-008,0.2215
5.39646e-008,0.2207
5.40070e-008,0.2195
5.40495e-008,0.2180
5.40919e-008,0.2175
5.41343e-008,0.2174
5.41767e-008,0.2181
5.42192e-008,0.2196
5.42616e-008,0.2211
5.43040e-008,0.2204
5.43464e-008,0.2189
5.43888e-008,0.2187
5.44313e-008,0.2185
5.44737e-008,0.2179
5.45161e-008,0.2176
5.45586e-008,0.2176
5.46010e-008,0.2177
5.46434e-008,0.2180
5.46858e-008,0.2180
5.47283e-008,0.2177
5.47707e-008,0.2179
5.48131e-008,0.2182
5.48555e-008,0.2181
5.48979e-008,0.2182
5.49404e-008,0.2183
5.49828e-008,0.2181
5.50252e-008,0.2177
5.50677e-008,0.2176
5.51101e-008,0.2178
5.51525e-008,0.2179
5.51949e-008,0.2179
5.52374e-008,0.2178
5.52798e-008,0.2178
5.53222e-008,0.2179
5.53646e-008,0.2179
5.54070e-008,0.2177
5.54495e-008,0.2188
5.54919e-008,0.2581
5.55343e-008,0.3696
5.55767e-008,0.5085
5.56192e-008,0.6892
5.56616e-008,0.8532
5.57040e-008,0.9866
5.57465e-008,1.0945
5.57889e-008,1.1680
5.58313e-008,1.2153
5.58737e-008,1.2424
5.59161e-008,1.2590
5.59586e-008,1.2641
5.60010e-008,1.2655
5.60434e-008,1.2660
5.60858e-008,1.2628
5.61283e-008,1.2612
5.61707e-008,1.2617
5.62131e-008,1.2692
5.62556e-008,1.2772
5.62980e-008,1.2818
5.63404e-008,1.2814
5.63828e-008,1.2730
5.64253e-008,1.2652
5.64677e-008,1.2593
5.65101e-008,1.2538
5.65525e-008,1.2510
5.65949e-008,1.2505
5.66374e-008,1.2509
5.66798e-008,1.2518
5.67222e-008,1.2538
5.67647e-008,1.2547
5.68071e-008,1.2557
5.68495e-008,1.2572
5.68919e-008,1.2583
5.69344e-008,1.2593
5.69768e-008,1.2594
5.70192e-008,1.2584
5.70616e-008,1.2569
5.71040e-008,1.2562
5.71465e-008,1.2570
5.71889e-008,1.2578
5.72313e-008,1.2585
5.72738e-008,1.2590
5.73162e-008,1.2591
5.73586e-008,1.2592
5.74010e-008,1.2594
5.74435e-008,1.2592
5.74859e-008,1.2590
5.75283e-008,1.2591
5.75707e-008,1.2591
5.76131e-008,1.2590
5.76556e-008,1.2590
5.76980e-008,1.2589
5.77404e-008,1.2587
5.77828e-008,1.2588
5.78253e-008,1.2592
5.78677e-008,1.2594
5.79101e-008,1.2595
5.79526e-008,1.2594
5.79950e-008,1.2593
5.80374e-008,1.2593
5.80798e-008,1.2594
5.81223e-008,1.2594
5.81647e-008,1.2594
5.82071e-008,1.2594
5.82495e-008,1.2580
5.82919e-008,1.2232
5.83344e-008,1.0913
5.83768e-008,0.9363
5.84192e-008,0.7662
5.84617e-008,0.5911
5.85041e-008,0.4568
5.85465e-008,0.3516
5.85889e-008,0.2778
5.86314e-008,0.2374
5.86738e-008,0.2179
5.87162e-008,0.2025
5.87586e-008,0.1989
5.88010e-008,0.2042
5.88435e-008,0.2047
5.88859e-008,0.2074
5.89283e-008,0.2115
5.89708e-008,0.2117
5.90132e-008,0.2033
5.90556e-008,0.1931
5.90980e-008,0.1902
5.91405e-008,0.1913
5.91829e-008,0.1996
5.92253e-008,0.2285
5.92677e-008,0.3341
5.93101e-008,0.4775
5.93526e-008,0.6520
5.93950e-008,0.8267
5.94374e-008,0.9627
5.94798e-008,1.0777
5.95223e-008,1.1586
5.95647e-008,1.2101
5.96071e-008,1.2395
5.96496e-008,1.2576
5.96920e-008,1.2647
5.97344e-008,1.2649
5.97768e-008,1.2664
5.98192e-008,1.2650
5.98617e-008,1.2646
5.99041e-008,1.2650
5.99465e-008,1.2696
5.99889e-008,1.2782
6.00314e-008,1.2831
6.00738e-008,1.2837
6.01162e-008,1.2761
6.01586e-008,1.2670
6.02011e-008,1.2615
6.02435e-008,1.2561
6.02859e-008,1.2525
6.03283e-008,1.2514
6.03708e-008,1.2518
6.04132e-008,1.2528
6.04556e-008,1.2546
6.04981e-008,1.2560
6.05405e-008,1.2568
6.05829e-008,1.2583
6.06253e-008,1.2592
6.06678e-008,1.2599
6.07102e-008,1.2603
6.07526e-008,1.2596
6.07950e-008,1.2582
6.08375e-008,1.2571
6.08799e-008,1.2576
6.09223e-008,1.2587
6.09647e-008,1.2594
6.10071e-008,1.2598
6.10496e-008,1.2599
6.10920e-008,1.2600
6.11344e-008,1.2603
6.11768e-008,1.2602
6.12193e-008,1.2598
6.12617e-008,1.2598
6.13041e-008,1.2599
6.13465e-008,1.2597
6.13890e-008,1.2597
6.14314e-008,1.2596
6.14738e-008,1.2595
6.15163e-008,1.2595
6.15587e-008,1.2598
6.16011e-008,1.2600
6.16435e-008,1.2602
6.16860e-008,1.2601
6.17284e-008,1.2599
6.17708e-008,1.2599
6.18132e-008,1.2600
6.18557e-008,1.2600
6.18981e-008,1.2600
6.19405e-008,1.2600
6.19829e-008,1.2600
6.20254e-008,1.2601
6.20678e-008,1.2601
6.21102e-008,1.2601
6.21526e-008,1.2601
6.21950e-008,1.2601
6.22375e-008,1.2602
6.22799e-008,1.2602
6.23223e-008,1.2602
6.23647e-008,1.2602
6.24072e-008,1.2602
6.24496e-008,1.2602
6.24920e-008,1.2603
6.25344e-008,1.2603
6.25769e-008,1.2603
6.26193e-008,1.2603
6.26617e-008,1.2603
6.27042e-008,1.2603
6.27466e-008,1.2603
6.27890e-008,1.2603
6.28314e-008,1.2603
6.28739e-008,1.2604
6.29163e-008,1.2604
6.29587e-008,1.2604
6.30011e-008,1.2604
6.30436e-008,1.2604
6.30860e-008,1.2604
6.31284e-008,1.2604
6.31708e-008,1.2604
6.32132e-008,1.2605
6.32557e-008,1.2605
6.32981e-008,1.2605
6.33405e-008,1.2605
6.33829e-008,1.2605
6.34254e-008,1.2605
6.34678e-008,1.2605
6.35102e-008,1.2605
6.35526e-008,1.2605
6.35951e-008,1.2605
6.36375e-008,1.2605
6.36799e-008,1.2605
6.37224e-008,1.2606
6.37648e-008,1.2606
6.38072e-008,1.2606
6.38496e-008,1.2605
6.38921e-008,1.2535
6.39345e-008,1.1800
6.39769e-008,1.0265
6.40193e-008,0.8714
6.40618e-008,0.6912
6.41042e-008,0.5313
6.41466e-008,0.4112
6.41890e-008,0.3175
6.42315e-008,0.2581
6.42739e-008,0.2293
6.43163e-008,0.2118
6.43587e-008,0.1999
6.44011e-008,0.2020
6.44436e-008,0.2057
6.44860e-008,0.2060
6.45284e-008,0.2101
6.45708e-008,0.2131
6.46133e-008,0.2101
6.46557e-008,0.1991
6.46981e-008,0.1920
6.47405e-008,0.1909
6.47830e-008,0.1945
6.48254e-008,0.2066
6.48678e-008,0.2632
6.49103e-008,0.3924
6.49527e-008,0.5444
6.49951e-008,0.7296
6.50375e-008,0.8868
6.50800e-008,1.0133
6.51224e-008,1.1164
6.51648e-008,1.1832
6.52072e-008,1.2249
6.52497e-008,1.2487
6.52921e-008,1.2626
6.53345e-008,1.2655
6.53769e-008,1.2661
6.54193e-008,1.2667
6.54618e-008,1.2650
6.55042e-008,1.2653
6.55466e-008,1.2666
6.55890e-008,1.2738
6.56315e-008,1.2812
6.56739e-008,1.2846
6.57163e-008,1.2821
6.57587e-008,1.2724
6.58012e-008,1.2650
6.58436e-008,1.2598
6.58860e-008,1.2548
6.59284e-008,1.2523
6.59709e-008,1.2520
6.60133e-008,1.2527
6.60557e-008,1.2539
6.60982e-008,1.2558
6.61406e-008,1.2567
6.61830e-008,1.2579
6.62254e-008,1.2593
6.62679e-008,1.2599
6.63103e-008,1.2606
6.63527e-008,1.2606
6.63951e-008,1.2596
6.64376e-008,1.2580
6.64800e-008,1.2576
6.65224e-008,1.2586
6.65648e-008,1.2595
6.66072e-008,1.2600
6.66497e-008,1.2603
6.66921e-008,1.2604
6.67345e-008,1.2606
6.67769e-008,1.2607
6.68194e-008,1.2604
6.68618e-008,1.2602
6.69042e-008,1.2603
6.69466e-008,1.2602
6.69891e-008,1.2601
6.70315e-008,1.2601
6.70739e-008,1.2600
6.71164e-008,1.2599
6.71588e-008,1.2600
6.72012e-008,1.2603
6.72436e-008,1.2605
6.72861e-008,1.2605
6.73285e-008,1.2604
6.73709e-008,1.2602
6.74133e-008,1.2603
6.74558e-008,1.2604
6.74982e-008,1.2604
6.75406e-008,1.2603
6.75830e-008,1.2603
6.76255e-008,1.2587
6.76679e-008,1.2222
6.77103e-008,1.0886
6.77527e-008,0.9337
6.77951e-008,0.7628
6.78376e-008,0.5884
6.78800e-008,0.4550
6.79224e-008,0.3503
6.79648e-008,0.2773
6.80073e-008,0.2376
6.80497e-008,0.2183
6.80921e-008,0.2030
6.81345e-008,0.1997
6.81770e-008,0.2051
6.82194e-008,0.2054
6.82618e-008,0.2083
6.83043e-008,0.2123
6.83467e-008,0.2123
6.83891e-008,0.2037
6.84315e-008,0.1936
6.84740e-008,0.1909
6.85164e-008,0.1921
6.85588e-008,0.2004
6.86012e-008,0.2098
6.86437e-008,0.2148
6.86861e-008,0.2211
6.87285e-008,0.2265
6.87709e-008,0.2265
6.88133e-008,0.2251
6.88558e-008,0.2256
6.88982e-008,0.2245
6.89406e-008,0.2229
6.89830e-008,0.2225
6.90255e-008,0.2210
6.90679e-008,0.2196
6.91103e-008,0.2189
6.91527e-008,0.2188
6.91952e-008,0.2197
6.92376e-008,0.2215
6.92800e-008,0.2225
6.93225e-008,0.2213
6.93649e-008,0.2203
6.94073e-008,0.2202
6.94497e-008,0.2197
6.94922e-008,0.2191
6.95346e-008,0.2315
6.95770e-008,0.3140
6.96194e-008,0.4414
6.96619e-008,0.6045
6.97043e-008,0.7832
6.97467e-008,0.9285
6.97891e-008,1.0501
6.98316e-008,1.1389
6.98740e-008,1.1982
6.99164e-008,1.2329
6.99588e-008,1.2544
7.00012e-008,1.2642
7.00437e-008,1.2657
7.00861e-008,1.2675
7.01285e-008,1.2655
7.01709e-008,1.2632
7.02134e-008,1.2622
7.02558e-008,1.2662
7.02982e-008,1.2752
7.03406e-008,1.2812
7.03831e-008,1.2839
7.04255e-008,1.2778
7.04679e-008,1.2433
7.05104e-008,1.1143
7.05528e-008,0.9426
7.05952e-008,0.7736
7.06376e-008,0.5956
7.06801e-008,0.4581
7.07225e-008,0.3529
7.07649e-008,0.2767
7.08073e-008,0.2348
7.08498e-008,0.2164
7.08922e-008,0.2025
7.09346e-008,0.1971
7.09770e-008,0.2036
7.10194e-008,0.2059
7.10619e-008,0.2071
7.11043e-008,0.2098
7.11467e-008,0.2095
7.11891e-008,0.2024
7.12316e-008,0.1916
7.12740e-008,0.1885
7.13164e-008,0.1905
7.13588e-008,0.1984
7.14013e-008,0.2090
7.14437e-008,0.2140
7.14861e-008,0.2194
7.15286e-008,0.2253
7.15710e-008,0.2262
7.16134e-008,0.2244
7.16558e-008,0.2244
7.16983e-008,0.2239
7.17407e-008,0.2220
7.17831e-008,0.2214
7.18255e-008,0.2200
7.18680e-008,0.2186
7.19104e-008,0.2182
7.19528e-008,0.2182
7.19952e-008,0.2190
7.20377e-008,0.2206
7.20801e-008,0.2218
7.21225e-008,0.2208
7.21649e-008,0.2194
7.22073e-008,0.2193
7.22498e-008,0.2191
7.22922e-008,0.2184
7.23346e-008,0.2182
7.23770e-008,0.2183
7.24195e-008,0.2183
7.24619e-008,0.2186
7.25043e-008,0.2186
7.25467e-008,0.2183
7.25892e-008,0.2186
7.26316e-008,0.2188
7.26740e-008,0.2187
7.27165e-008,0.2188
7.27589e-008,0.2189
7.28013e-008,0.2186
7.28437e-008,0.2182
7.28862e-008,0.2182
7.29286e-008,0.2184
7.29710e-008,0.2184
7.30134e-008,0.2185
7.30559e-008,0.2184
7.30983e-008,0.2183
7.31407e-008,0.2184
7.31831e-008,0.2184
7.32256e-008,0.2182
7.32680e-008,0.2182
7.33104e-008,0.2183
7.33528e-008,0.2183
7.33952e-008,0.2182
7.34377e-008,0.2182
7.34801e-008,0.2181
7.35225e-008,0.2181
7.35649e-008,0.2181
7.36074e-008,0.2181
7.36498e-008,0.2182
7.36922e-008,0.2182
7.37346e-008,0.2181
7.37771e-008,0.2180
7.38195e-008,0.2181
7.38619e-008,0.2181
7.39044e-008,0.2180
7.39468e-008,0.2180
7.39892e-008,0.2180
7.40316e-008,0.2180
7.40741e-008,0.2180
7.41165e-008,0.2180
7.41589e-008,0.2179
7.42013e-008,0.2196
7.42438e-008,0.2627
7.42862e-008,0.3758
7.43286e-008,0.5163
7.43710e-008,0.6978
7.44134e-008,0.8599
7.44559e-008,0.9923
7.44983e-008,1.0987
7.45407e-008,1.1708
7.45831e-008,1.2169
7.46256e-008,1.2436
7.46680e-008,1.2596
7.47104e-008,1.2643
7.47528e-008,1.2659
7.47953e-008,1.2660
7.48377e-008,1.2629
7.48801e-008,1.2614
7.49226e-008,1.2621
7.49650e-008,1.2699
7.50074e-008,1.2776
7.50498e-008,1.2821
7.50923e-008,1.2814
7.51347e-008,1.2728
7.51771e-008,1.2651
7.52195e-008,1.2592
7.52620e-008,1.2539
7.53044e-008,1.2512
7.53468e-008,1.2508
7.53892e-008,1.2512
7.54317e-008,1.2521
7.54741e-008,1.2541
7.55165e-008,1.2550
7.55589e-008,1.2560
7.56013e-008,1.2575
7.56438e-008,1.2586
7.56862e-008,1.2596
7.57286e-008,1.2596
7.57710e-008,1.2586
7.58135e-008,1.2570
7.58559e-008,1.2564
7.58983e-008,1.2573
7.59407e-008,1.2581
7.59832e-008,1.2587
7.60256e-008,1.2592
7.60680e-008,1.2594
7.61105e-008,1.2595
7.61529e-008,1.2596
7.61953e-008,1.2595
7.62377e-008,1.2592
7.62802e-008,1.2593
7.63226e-008,1.2593
7.63650e-008,1.2593
7.64074e-008,1.2592
7.64499e-008,1.2591
7.64923e-008,1.2590
7.65347e-008,1.2591
7.65771e-008,1.2594
7.66195e-008,1.2597
7.66620e-008,1.2597
7.67044e-008,1.2596
7.67468e-008,1.2595
7.67892e-008,1.2595
7.68317e-008,1.2596
7.68741e-008,1.2596
7.69165e-008,1.2596
7.69589e-008,1.2597
7.70014e-008,1.2597
7.70438e-008,1.2598
7.70862e-008,1.2598
7.71287e-008,1.2598
7.71711e-008,1.2598
7.72135e-008,1.2599
7.72559e-008,1.2599
7.72984e-008,1.2600
7.73408e-008,1.2600
7.73832e-008,1.2599
7.74256e-008,1.2599
7.74681e-008,1.2600
7.75105e-008,1.2600
7.75529e-008,1.2601
7.75953e-008,1.2601
7.76378e-008,1.2601
7.76802e-008,1.2601
7.77226e-008,1.2601
7.77650e-008,1.2601
7.78074e-008,1.2601
7.78499e-008,1.2602
7.78923e-008,1.2602
7.79347e-008,1.2590
7.79771e-008,1.2281
7.80196e-008,1.1005
7.80620e-008,0.9451
7.81044e-008,0.7766
7.81468e-008,0.6001
7.81893e-008,0.4636
7.82317e-008,0.3570
7.82741e-008,0.2814
7.83166e-008,0.2394
7.83590e-008,0.2195
7.84014e-008,0.2037
7.84438e-008,0.1992
7.84863e-008,0.2046
7.85287e-008,0.2052
7.85711e-008,0.2077
7.86135e-008,0.2119
7.86560e-008,0.2124
7.86984e-008,0.2044
7.87408e-008,0.1939
7.87832e-008,0.1908
7.88257e-008,0.1916
7.88681e-008,0.1993
7.89105e-008,0.2091
7.89529e-008,0.2142
7.89953e-008,0.2204
7.90378e-008,0.2261
7.90802e-008,0.2264
7.91226e-008,0.2249
7.91650e-008,0.2254
7.92075e-008,0.2244
7.92499e-008,0.2228
7.92923e-008,0.2224
7.93347e-008,0.2209
7.93772e-008,0.2194
7.94196e-008,0.2188
7.94620e-008,0.2186
7.95045e-008,0.2194
7.95469e-008,0.2212
7.95893e-008,0.2223
7.96317e-008,0.2212
7.96742e-008,0.2201
7.97166e-008,0.2201
7.97590e-008,0.2195
7.98014e-008,0.2189
7.98439e-008,0.2188
7.98863e-008,0.2188
7.99287e-008,0.2188
7.99711e-008,0.2191
8.00135e-008,0.2189
8.00560e-008,0.2187
8.00984e-008,0.2190
8.01408e-008,0.2191
8.01832e-008,0.2191
8.02257e-008,0.2192
8.02681e-008,0.2193
8.03105e-008,0.2189
8.03529e-008,0.2186
8.03954e-008,0.2186
8.04378e-008,0.2187
8.04802e-008,0.2187
8.05227e-008,0.2187
8.05651e-008,0.2186
8.06075e-008,0.2186
8.06499e-008,0.2187
8.06924e-008,0.2187
8.07348e-008,0.2185
8.07772e-008,0.2185
8.08196e-008,0.2186
8.08621e-008,0.2185
8.09045e-008,0.2185
8.09469e-008,0.2184
8.09893e-008,0.2184
8.10318e-008,0.2183
8.10742e-008,0.2183
8.11166e-008,0.2183
8.11590e-008,0.2184
8.12014e-008,0.2184
8.12439e-008,0.2183
8.12863e-008,0.2182
8.13287e-008,0.2183
8.13711e-008,0.2182
8.14136e-008,0.2182
8.14560e-008,0.2182
8.14984e-008,0.2182
8.15408e-008,0.2182
8.15833e-008,0.2181
8.16257e-008,0.2181
8.16681e-008,0.2181
8.17106e-008,0.2226
8.17530e-008,0.2831
8.17954e-008,0.4039
8.18378e-008,0.5533
8.18803e-008,0.7362
8.19227e-008,0.8907
8.19651e-008,1.0182
8.20075e-008,1.1170
8.20500e-008,1.1832
8.20924e-008,1.2239
8.21348e-008,1.2481
8.21772e-008,1.2617
8.22196e-008,1.2647
8.22621e-008,1.2664
8.23045e-008,1.2655
8.23469e-008,1.2626
8.23893e-008,1.2613
8.24318e-008,1.2633
8.24742e-008,1.2720
8.25166e-008,1.2789
8.25590e-008,1.2827
8.26015e-008,1.2799
8.26439e-008,1.2584
8.26863e-008,1.1584
8.27288e-008,0.9865
8.27712e-008,0.8218
8.28136e-008,0.6406
8.28560e-008,0.4905
8.28985e-008,0.3788
8.29409e-008,0.2931
8.29833e-008,0.2425
8.30257e-008,0.2197
8.30682e-008,0.2052
8.31106e-008,0.1963
8.31530e-008,0.2010
8.31954e-008,0.2053
8.32379e-008,0.2057
8.32803e-008,0.2087
8.33227e-008,0.2094
8.33651e-008,0.2046
8.34075e-008,0.1934
8.34500e-008,0.1880
8.34924e-008,0.1890
8.35348e-008,0.1950
8.35772e-008,0.2060
8.36197e-008,0.2124
8.36621e-008,0.2170
8.37045e-008,0.2235
8.37469e-008,0.2259
8.37894e-008,0.2243
8.38318e-008,0.2238
8.38742e-008,0.2238
8.39167e-008,0.2219
8.39591e-008,0.2210
8.40015e-008,0.2200
8.40439e-008,0.2184
8.40864e-008,0.2178
8.41288e-008,0.2177
8.41712e-008,0.2182
8.42136e-008,0.2196
8.42561e-008,0.2212
8.42985e-008,0.2208
8.43409e-008,0.2192
8.43833e-008,0.2189
8.44257e-008,0.2188
8.44682e-008,0.2182
8.45106e-008,0.2178
8.45530e-008,0.2179
8.45954e-008,0.2179
8.46379e-008,0.2181
8.46803e-008,0.2183
8.47227e-008,0.2179
8.47651e-008,0.2180
8.48076e-008,0.2184
8.48500e-008,0.2184
8.48924e-008,0.2184
8.49349e-008,0.2185
8.49773e-008,0.2183
8.50197e-008,0.2179
8.50621e-008,0.2178
8.51046e-008,0.2180
8.51470e-008,0.2181
8.51894e-008,0.2181
8.52318e-008,0.2180
8.52743e-008,0.2180
8.53167e-008,0.2181
8.53591e-008,0.2181
8.54015e-008,0.2180
8.54440e-008,0.2179
8.54864e-008,0.2180
8.55288e-008,0.2180
8.55712e-008,0.2179
8.56136e-008,0.2179
8.56561e-008,0.2179
8.56985e-008,0.2178
8.57409e-008,0.2178
8.57833e-008,0.2178
8.58258e-008,0.2179
8.58682e-008,0.2179
8.59106e-008,0.2178
8.59530e-008,0.2178
8.59955e-008,0.2178
8.60379e-008,0.2178
8.60803e-008,0.2178
8.61228e-008,0.2177
8.61652e-008,0.2177
8.62076e-008,0.2177
8.62500e-008,0.2177
8.62925e-008,0.2177
8.63349e-008,0.2177
8.63773e-008,0.2177
8.64197e-008,0.2177
8.64622e-008,0.2177
8.65046e-008,0.2177
8.65470e-008,0.2177
8.65894e-008,0.2177
8.66319e-008,0.2176
8.66743e-008,0.2176
8.67167e-008,0.2176
8.67591e-008,0.2176
8.68015e-008,0.2176
8.68440e-008,0.2176
8.68864e-008,0.2176
8.69288e-008,0.2176
8.69712e-008,0.2176
8.70137e-008,0.2176
8.70561e-008,0.2176
8.70985e-008,0.2176
8.71409e-008,0.2176
8.71834e-008,0.2175
8.72258e-008,0.2175
8.72682e-008,0.2175
8.73107e-008,0.2175
8.73531e-008,0.2175
8.73955e-008,0.2175
8.74379e-008,0.2175
8.74804e-008,0.2175
8.75228e-008,0.2175
8.75652e-008,0.2175
8.76076e-008,0.2175
8.76501e-008,0.2175
8.76925e-008,0.2175
8.77349e-008,0.2175
8.77773e-008,0.2175
8.78197e-008,0.2175
8.78622e-008,0.2175
8.79046e-008,0.2175
8.79470e-008,0.2174
8.79894e-008,0.2174
8.80319e-008,0.2174
8.80743e-008,0.2174
8.81167e-008,0.2174
8.81591e-008,0.2174
8.82016e-008,0.2174
8.82440e-008,0.2175
8.82864e-008,0.2314
8.83289e-008,0.3172
8.83713e-008,0.4455
8.84137e-008,0.6103
8.84561e-008,0.7883
8.84986e-008,0.9326
8.85410e-008,1.0529
8.85834e-008,1.1401
8.86258e-008,1.1983
8.86683e-008,1.2320
8.87107e-008,1.2531
8.87531e-008,1.2629
8.87955e-008,1.2645
8.88380e-008,1.2661
8.88804e-008,1.2639
8.89228e-008,1.2616
8.89652e-008,1.2606
8.90076e-008,1.2651
8.90501e-008,1.2741
8.90925e-008,1.2799
8.91349e-008,1.2824
8.91773e-008,1.2769
8.92198e-008,1.2679
8.92622e-008,1.2616
8.93046e-008,1.2557
8.93470e-008,1.2517
8.93895e-008,1.2504
8.94319e-008,1.2506
8.94743e-008,1.2512
8.95168e-008,1.2528
8.95592e-008,1.2543
8.96016e-008,1.2550
8.96440e-008,1.2565
8.96865e-008,1.2577
8.97289e-008,1.2588
8.97713e-008,1.2594
8.98137e-008,1.2588
8.98562e-008,1.2574
8.98986e-008,1.2561
8.99410e-008,1.2564
8.99834e-008,1.2574
9.00258e-008,1.2581
9.00683e-008,1.2587
9.01107e-008,1.2587
9.01531e-008,1.2433
9.01955e-008,1.1420
9.02380e-008,0.9851
9.02804e-008,0.8246
9.03228e-008,0.6435
9.03652e-008,0.4954
9.04077e-008,0.3821
9.04501e-008,0.2970
9.04925e-008,0.2462
9.05350e-008,0.2226
9.05774e-008,0.2058
9.06198e-008,0.1974
9.06622e-008,0.2022
9.07047e-008,0.2044
9.07471e-008,0.2056
9.07895e-008,0.2098
9.08319e-008,0.2117
9.08744e-008,0.2063
9.09168e-008,0.1951
9.09592e-008,0.1900
9.10016e-008,0.1898
