.HEADER
..NAMES
Time,V U3.P8
.DATA
4.89560e-008,1.2253
4.90020e-008,1.2244
4.90479e-008,1.2236
4.90938e-008,1.2233
4.91398e-008,1.2235
4.91857e-008,1.2240
4.92316e-008,1.2246
4.92775e-008,1.2250
4.93235e-008,1.2251
4.93694e-008,1.2248
4.94153e-008,1.2244
4.94612e-008,1.2239
4.95072e-008,1.2237
4.95531e-008,1.2239
4.95990e-008,1.2243
4.96449e-008,1.2248
4.96909e-008,1.2252
4.97368e-008,1.2254
4.97827e-008,1.2253
4.98286e-008,1.2249
4.98746e-008,1.2245
4.99205e-008,1.2242
4.99664e-008,1.2242
5.00123e-008,1.2243
5.00583e-008,1.2246
5.01042e-008,1.2250
5.01501e-008,1.2252
5.01960e-008,1.2252
5.02420e-008,1.2251
5.02879e-008,1.2248
5.03338e-008,1.2246
5.03797e-008,1.2245
5.04257e-008,1.2246
5.04716e-008,1.2248
5.05175e-008,1.2250
5.05634e-008,1.2252
5.06094e-008,1.2252
5.06553e-008,1.2251
5.07012e-008,1.2250
5.07471e-008,1.2249
5.07931e-008,1.2248
5.08390e-008,1.2248
5.08849e-008,1.2249
5.09308e-008,1.2250
5.09767e-008,1.2251
5.10227e-008,1.2252
5.10686e-008,1.2252
5.11145e-008,1.2251
5.11604e-008,1.2250
5.12064e-008,1.2250
5.12523e-008,1.2249
5.12982e-008,1.2250
5.13441e-008,1.2251
5.13901e-008,1.2252
5.14360e-008,1.2250
5.14819e-008,1.2213
5.15278e-008,1.2013
5.15738e-008,1.1533
5.16197e-008,1.0840
5.16656e-008,0.9949
5.17115e-008,0.8735
5.17575e-008,0.7299
5.18034e-008,0.5934
5.18493e-008,0.4753
5.18952e-008,0.3795
5.19412e-008,0.3159
5.19871e-008,0.2847
5.20330e-008,0.2772
5.20789e-008,0.2857
5.21249e-008,0.2997
5.21708e-008,0.3083
5.22167e-008,0.3086
5.22626e-008,0.3017
5.23086e-008,0.2900
5.23545e-008,0.2778
5.24004e-008,0.2683
5.24463e-008,0.2617
5.24923e-008,0.2570
5.25382e-008,0.2535
5.25841e-008,0.2501
5.26300e-008,0.2458
5.26760e-008,0.2401
5.27219e-008,0.2338
5.27678e-008,0.2287
5.28137e-008,0.2264
5.28597e-008,0.2273
5.29056e-008,0.2305
5.29515e-008,0.2349
5.29974e-008,0.2388
5.30434e-008,0.2419
5.30893e-008,0.2441
5.31352e-008,0.2460
5.31812e-008,0.2479
5.32271e-008,0.2502
5.32730e-008,0.2529
5.33189e-008,0.2556
5.33649e-008,0.2575
5.34108e-008,0.2578
5.34567e-008,0.2564
5.35026e-008,0.2535
5.35486e-008,0.2502
5.35945e-008,0.2474
5.36404e-008,0.2460
5.36863e-008,0.2462
5.37323e-008,0.2479
5.37782e-008,0.2503
5.38241e-008,0.2525
5.38700e-008,0.2539
5.39160e-008,0.2542
5.39619e-008,0.2536
5.40078e-008,0.2525
5.40537e-008,0.2514
5.40997e-008,0.2508
5.41456e-008,0.2509
5.41915e-008,0.2515
5.42374e-008,0.2523
5.42834e-008,0.2530
5.43293e-008,0.2530
5.43752e-008,0.2525
5.44211e-008,0.2516
5.44671e-008,0.2507
5.45130e-008,0.2502
5.45589e-008,0.2500
5.46048e-008,0.2503
5.46508e-008,0.2508
5.46967e-008,0.2512
5.47426e-008,0.2515
5.47885e-008,0.2514
5.48345e-008,0.2511
5.48804e-008,0.2507
5.49263e-008,0.2504
5.49722e-008,0.2503
5.50181e-008,0.2505
5.50641e-008,0.2508
5.51100e-008,0.2511
5.51559e-008,0.2512
5.52018e-008,0.2511
5.52478e-008,0.2508
5.52937e-008,0.2504
5.53396e-008,0.2501
5.53855e-008,0.2500
5.54315e-008,0.2500
5.54774e-008,0.2502
5.55233e-008,0.2504
5.55692e-008,0.2506
5.56152e-008,0.2507
5.56611e-008,0.2506
5.57070e-008,0.2504
5.57529e-008,0.2501
5.57989e-008,0.2500
5.58448e-008,0.2499
5.58907e-008,0.2500
5.59366e-008,0.2502
5.59826e-008,0.2503
5.60285e-008,0.2503
5.60744e-008,0.2503
5.61203e-008,0.2502
5.61663e-008,0.2501
5.62122e-008,0.2499
5.62581e-008,0.2498
5.63040e-008,0.2499
5.63500e-008,0.2499
5.63959e-008,0.2500
5.64418e-008,0.2501
5.64877e-008,0.2501
5.65337e-008,0.2500
5.65796e-008,0.2499
5.66255e-008,0.2498
5.66714e-008,0.2498
5.67174e-008,0.2498
5.67633e-008,0.2498
5.68092e-008,0.2498
5.68551e-008,0.2499
5.69011e-008,0.2499
5.69470e-008,0.2499
5.69929e-008,0.2498
5.70389e-008,0.2498
5.70848e-008,0.2505
5.71307e-008,0.2594
5.71766e-008,0.2942
5.72226e-008,0.3603
5.72685e-008,0.4480
5.73144e-008,0.5641
5.73603e-008,0.7111
5.74063e-008,0.8598
5.74522e-008,0.9887
5.74981e-008,1.0947
5.75440e-008,1.1651
5.75900e-008,1.1948
5.76359e-008,1.1984
5.76818e-008,1.1878
5.77277e-008,1.1711
5.77737e-008,1.1608
5.78196e-008,1.1612
5.78655e-008,1.1696
5.79114e-008,1.1841
5.79574e-008,1.2002
5.80033e-008,1.2118
5.80492e-008,1.2180
5.80951e-008,1.2209
5.81411e-008,1.2223
5.81870e-008,1.2247
5.82329e-008,1.2293
5.82788e-008,1.2352
5.83248e-008,1.2413
5.83707e-008,1.2461
5.84166e-008,1.2480
5.84625e-008,1.2467
5.85085e-008,1.2428
5.85544e-008,1.2375
5.86003e-008,1.2324
5.86462e-008,1.2291
5.86922e-008,1.2276
5.87381e-008,1.2269
5.87840e-008,1.2260
5.88299e-008,1.2239
5.88758e-008,1.2206
5.89218e-008,1.2171
5.89677e-008,1.2132
5.90136e-008,1.2004
5.90595e-008,1.1639
5.91055e-008,1.1038
5.91514e-008,1.0257
5.91973e-008,0.9175
5.92432e-008,0.7783
5.92892e-008,0.6355
5.93351e-008,0.5081
5.93810e-008,0.4007
5.94269e-008,0.3238
5.94729e-008,0.2829
5.95188e-008,0.2704
5.95647e-008,0.2773
5.96106e-008,0.2934
5.96566e-008,0.3061
5.97025e-008,0.3095
5.97484e-008,0.3041
5.97944e-008,0.2921
5.98403e-008,0.2779
5.98862e-008,0.2663
5.99321e-008,0.2587
5.99780e-008,0.2543
6.00240e-008,0.2521
6.00699e-008,0.2502
6.01158e-008,0.2470
6.01618e-008,0.2418
6.02077e-008,0.2349
6.02536e-008,0.2284
6.02995e-008,0.2245
6.03454e-008,0.2242
6.03914e-008,0.2271
6.04373e-008,0.2319
6.04832e-008,0.2367
6.05292e-008,0.2404
6.05751e-008,0.2428
6.06210e-008,0.2444
6.06669e-008,0.2457
6.07128e-008,0.2474
6.07588e-008,0.2500
6.08047e-008,0.2531
6.08506e-008,0.2579
6.08965e-008,0.2747
6.09425e-008,0.3196
6.09884e-008,0.3909
6.10343e-008,0.4836
6.10803e-008,0.6089
6.11262e-008,0.7588
6.11721e-008,0.9020
6.12180e-008,1.0262
6.12639e-008,1.1251
6.13099e-008,1.1837
6.13558e-008,1.2040
6.14017e-008,1.2017
6.14477e-008,1.1863
6.14936e-008,1.1685
6.15395e-008,1.1601
6.15854e-008,1.1626
6.16313e-008,1.1733
6.16773e-008,1.1901
6.17232e-008,1.2066
6.17691e-008,1.2174
6.18151e-008,1.2226
6.18610e-008,1.2242
6.19069e-008,1.2245
6.19528e-008,1.2264
6.19987e-008,1.2308
6.20447e-008,1.2367
6.20906e-008,1.2429
6.21365e-008,1.2475
6.21825e-008,1.2489
6.22284e-008,1.2470
6.22743e-008,1.2425
6.23202e-008,1.2366
6.23661e-008,1.2315
6.24121e-008,1.2284
6.24580e-008,1.2271
6.25039e-008,1.2267
6.25499e-008,1.2260
6.25958e-008,1.2239
6.26417e-008,1.2206
6.26876e-008,1.2171
6.27335e-008,1.2113
6.27795e-008,1.1911
6.28254e-008,1.1452
6.28713e-008,1.0791
6.29173e-008,0.9926
6.29632e-008,0.8723
6.30091e-008,0.7288
6.30550e-008,0.5907
6.31009e-008,0.4696
6.31469e-008,0.3709
6.31928e-008,0.3062
6.32387e-008,0.2758
6.32847e-008,0.2707
6.33306e-008,0.2823
6.33765e-008,0.2987
6.34224e-008,0.3087
6.34683e-008,0.3091
6.35143e-008,0.3013
6.35602e-008,0.2879
6.36061e-008,0.2740
6.36521e-008,0.2635
6.36980e-008,0.2569
6.37439e-008,0.2533
6.37898e-008,0.2515
6.38357e-008,0.2494
6.38817e-008,0.2457
6.39276e-008,0.2400
6.39735e-008,0.2330
6.40195e-008,0.2271
6.40654e-008,0.2242
6.41113e-008,0.2250
6.41572e-008,0.2287
6.42031e-008,0.2337
6.42491e-008,0.2382
6.42950e-008,0.2415
6.43409e-008,0.2437
6.43869e-008,0.2451
6.44328e-008,0.2465
6.44787e-008,0.2484
6.45246e-008,0.2511
6.45705e-008,0.2544
6.46165e-008,0.2614
6.46624e-008,0.2866
6.47083e-008,0.3419
6.47542e-008,0.4201
6.48002e-008,0.5227
6.48461e-008,0.6594
6.48920e-008,0.8102
6.49380e-008,0.9471
6.49839e-008,1.0639
6.50298e-008,1.1504
6.50757e-008,1.1943
6.51216e-008,1.2052
6.51676e-008,1.1976
6.52135e-008,1.1799
6.52594e-008,1.1644
6.53054e-008,1.1601
6.53513e-008,1.1655
6.53972e-008,1.1787
6.54431e-008,1.1962
6.54890e-008,1.2111
6.55350e-008,1.2198
6.55809e-008,1.2236
6.56268e-008,1.2244
6.56728e-008,1.2250
6.57187e-008,1.2278
6.57646e-008,1.2328
6.58105e-008,1.2390
6.58564e-008,1.2449
6.59024e-008,1.2485
6.59483e-008,1.2487
6.59942e-008,1.2458
6.60402e-008,1.2406
6.60861e-008,1.2347
6.61320e-008,1.2303
6.61779e-008,1.2279
6.62238e-008,1.2270
6.62698e-008,1.2267
6.63157e-008,1.2255
6.63616e-008,1.2229
6.64076e-008,1.2194
6.64535e-008,1.2158
6.64994e-008,1.2070
6.65453e-008,1.1784
6.65912e-008,1.1244
6.66372e-008,1.0526
6.66831e-008,0.9555
6.67290e-008,0.8242
6.67750e-008,0.6797
6.68209e-008,0.5471
6.68668e-008,0.4325
6.69127e-008,0.3444
6.69586e-008,0.2923
6.70046e-008,0.2717
6.70505e-008,0.2733
6.70964e-008,0.2881
6.71424e-008,0.3033
6.71883e-008,0.3099
6.72342e-008,0.3073
6.72801e-008,0.2971
6.73260e-008,0.2829
6.73720e-008,0.2699
6.74179e-008,0.2609
6.74638e-008,0.2554
6.75098e-008,0.2526
6.75557e-008,0.2509
6.76016e-008,0.2484
6.76475e-008,0.2440
6.76934e-008,0.2376
6.77394e-008,0.2307
6.77853e-008,0.2257
6.78312e-008,0.2241
6.78772e-008,0.2260
6.79231e-008,0.2304
6.79690e-008,0.2354
6.80149e-008,0.2395
6.80608e-008,0.2424
6.81068e-008,0.2443
6.81527e-008,0.2456
6.81986e-008,0.2471
6.82446e-008,0.2493
6.82905e-008,0.2522
6.83364e-008,0.2560
6.83823e-008,0.2672
6.84282e-008,0.3025
6.84742e-008,0.3670
6.85201e-008,0.4522
6.85660e-008,0.5665
6.86119e-008,0.7118
6.86579e-008,0.8597
6.87038e-008,0.9898
6.87497e-008,1.0981
6.87957e-008,1.1703
6.88416e-008,1.2009
6.88875e-008,1.2043
6.89334e-008,1.1922
6.89793e-008,1.1736
6.90253e-008,1.1617
6.90712e-008,1.1611
6.91171e-008,1.1693
6.91631e-008,1.1846
6.92090e-008,1.2020
6.92549e-008,1.2148
6.93008e-008,1.2215
6.93467e-008,1.2241
6.93927e-008,1.2245
6.94386e-008,1.2257
6.94845e-008,1.2293
6.95305e-008,1.2349
6.95764e-008,1.2412
6.96223e-008,1.2465
6.96682e-008,1.2489
6.97141e-008,1.2480
6.97601e-008,1.2442
6.98060e-008,1.2385
6.98519e-008,1.2330
6.98979e-008,1.2293
6.99438e-008,1.2275
6.99897e-008,1.2269
7.00356e-008,1.2264
7.00815e-008,1.2248
7.01275e-008,1.2217
7.01734e-008,1.2182
7.02193e-008,1.2139
7.02653e-008,1.2000
7.03112e-008,1.1622
7.03571e-008,1.1014
7.04030e-008,1.0226
7.04489e-008,0.9133
7.04949e-008,0.7739
7.05408e-008,0.6319
7.05867e-008,0.5052
7.06327e-008,0.3984
7.06786e-008,0.3223
7.07245e-008,0.2822
7.07704e-008,0.2702
7.08163e-008,0.2776
7.08623e-008,0.2940
7.09082e-008,0.3067
7.09541e-008,0.3100
7.10001e-008,0.3045
7.10460e-008,0.2924
7.10919e-008,0.2781
7.11378e-008,0.2664
7.11837e-008,0.2587
7.12297e-008,0.2542
7.12756e-008,0.2520
7.13215e-008,0.2502
7.13675e-008,0.2471
7.14134e-008,0.2420
7.14593e-008,0.2352
7.15052e-008,0.2287
7.15511e-008,0.2248
7.15971e-008,0.2245
7.16430e-008,0.2274
7.16889e-008,0.2321
7.17349e-008,0.2370
7.17808e-008,0.2407
7.18267e-008,0.2432
7.18726e-008,0.2448
7.19185e-008,0.2461
7.19645e-008,0.2478
7.20104e-008,0.2503
7.20563e-008,0.2532
7.21023e-008,0.2559
7.21482e-008,0.2572
7.21941e-008,0.2566
7.22400e-008,0.2542
7.22859e-008,0.2506
7.23319e-008,0.2472
7.23778e-008,0.2450
7.24237e-008,0.2445
7.24697e-008,0.2458
7.25156e-008,0.2483
7.25615e-008,0.2510
7.26074e-008,0.2530
7.26534e-008,0.2539
7.26993e-008,0.2535
7.27452e-008,0.2522
7.27911e-008,0.2508
7.28370e-008,0.2498
7.28830e-008,0.2495
7.29289e-008,0.2501
7.29748e-008,0.2511
7.30208e-008,0.2521
7.30667e-008,0.2525
7.31126e-008,0.2523
7.31585e-008,0.2514
7.32044e-008,0.2503
7.32504e-008,0.2494
7.32963e-008,0.2491
7.33422e-008,0.2493
7.33882e-008,0.2498
7.34341e-008,0.2504
7.34800e-008,0.2508
7.35259e-008,0.2509
7.35718e-008,0.2507
7.36178e-008,0.2502
7.36637e-008,0.2498
7.37096e-008,0.2495
7.37556e-008,0.2496
7.38015e-008,0.2500
7.38474e-008,0.2503
7.38933e-008,0.2506
7.39392e-008,0.2506
7.39852e-008,0.2504
7.40311e-008,0.2500
7.40770e-008,0.2496
7.41230e-008,0.2493
7.41689e-008,0.2493
7.42148e-008,0.2494
7.42607e-008,0.2497
7.43066e-008,0.2500
7.43526e-008,0.2502
7.43985e-008,0.2502
7.44444e-008,0.2500
7.44904e-008,0.2497
7.45363e-008,0.2494
7.45822e-008,0.2493
7.46281e-008,0.2494
7.46740e-008,0.2495
7.47200e-008,0.2497
7.47659e-008,0.2498
7.48118e-008,0.2499
7.48578e-008,0.2498
7.49037e-008,0.2496
7.49496e-008,0.2494
7.49955e-008,0.2493
7.50414e-008,0.2493
7.50874e-008,0.2494
7.51333e-008,0.2495
7.51792e-008,0.2496
7.52252e-008,0.2496
7.52711e-008,0.2496
7.53170e-008,0.2495
7.53629e-008,0.2494
7.54088e-008,0.2493
7.54548e-008,0.2493
7.55007e-008,0.2493
7.55466e-008,0.2493
7.55926e-008,0.2494
7.56385e-008,0.2495
7.56844e-008,0.2495
7.57303e-008,0.2494
7.57762e-008,0.2493
7.58222e-008,0.2496
7.58681e-008,0.2549
7.59140e-008,0.2810
7.59600e-008,0.3396
7.60059e-008,0.4217
7.60518e-008,0.5286
7.60977e-008,0.6690
7.61436e-008,0.8206
7.61896e-008,0.9553
7.62355e-008,1.0682
7.62814e-008,1.1497
7.63274e-008,1.1896
7.63733e-008,1.1987
7.64192e-008,1.1914
7.64651e-008,1.1752
7.65110e-008,1.1621
7.65570e-008,1.1598
7.66029e-008,1.1663
7.66488e-008,1.1794
7.66947e-008,1.1957
7.67407e-008,1.2089
7.67866e-008,1.2164
7.68325e-008,1.2199
7.68785e-008,1.2216
7.69244e-008,1.2235
7.69703e-008,1.2275
7.70162e-008,1.2332
7.70621e-008,1.2393
7.71081e-008,1.2447
7.71540e-008,1.2475
7.71999e-008,1.2470
7.72459e-008,1.2437
7.72918e-008,1.2386
7.73377e-008,1.2333
7.73836e-008,1.2295
7.74295e-008,1.2276
7.74755e-008,1.2267
7.75214e-008,1.2260
7.75673e-008,1.2242
7.76133e-008,1.2212
7.76592e-008,1.2177
7.77051e-008,1.2151
7.77510e-008,1.2143
7.77969e-008,1.2158
7.78429e-008,1.2192
7.78888e-008,1.2234
7.79347e-008,1.2271
7.79807e-008,1.2292
7.80266e-008,1.2292
7.80725e-008,1.2271
7.81184e-008,1.2240
7.81643e-008,1.2210
7.82103e-008,1.2191
7.82562e-008,1.2188
7.83021e-008,1.2199
7.83481e-008,1.2216
7.83940e-008,1.2233
7.84399e-008,1.2242
7.84858e-008,1.2242
7.85317e-008,1.2234
7.85777e-008,1.2223
7.86236e-008,1.2214
7.86695e-008,1.2212
7.87155e-008,1.2217
7.87614e-008,1.2228
7.88073e-008,1.2240
7.88532e-008,1.2248
7.88991e-008,1.2250
7.89451e-008,1.2245
7.89910e-008,1.2237
7.90369e-008,1.2230
7.90829e-008,1.2226
7.91288e-008,1.2228
7.91747e-008,1.2233
7.92206e-008,1.2239
7.92665e-008,1.2243
7.93125e-008,1.2244
7.93584e-008,1.2241
7.94043e-008,1.2237
7.94503e-008,1.2233
7.94962e-008,1.2231
7.95421e-008,1.2232
7.95880e-008,1.2222
7.96339e-008,1.2116
7.96799e-008,1.1757
7.97258e-008,1.1139
7.97717e-008,1.0342
7.98177e-008,0.9266
7.98636e-008,0.7884
7.99095e-008,0.6459
7.99554e-008,0.5200
8.00013e-008,0.4142
8.00473e-008,0.3368
8.00932e-008,0.2936
8.01391e-008,0.2776
8.01851e-008,0.2804
8.02310e-008,0.2935
8.02769e-008,0.3047
8.03228e-008,0.3080
8.03687e-008,0.3038
8.04147e-008,0.2937
8.04606e-008,0.2813
8.05065e-008,0.2708
8.05524e-008,0.2634
8.05984e-008,0.2581
8.06443e-008,0.2542
8.06902e-008,0.2508
8.07362e-008,0.2467
8.07821e-008,0.2415
8.08280e-008,0.2353
8.08739e-008,0.2295
8.09198e-008,0.2261
8.09658e-008,0.2258
8.10117e-008,0.2283
8.10576e-008,0.2324
8.11036e-008,0.2366
8.11495e-008,0.2399
8.11954e-008,0.2424
8.12413e-008,0.2443
8.12872e-008,0.2461
8.13332e-008,0.2483
8.13791e-008,0.2510
8.14250e-008,0.2539
8.14710e-008,0.2562
8.15169e-008,0.2572
8.15628e-008,0.2564
8.16087e-008,0.2540
8.16546e-008,0.2507
8.17006e-008,0.2475
8.17465e-008,0.2455
8.17924e-008,0.2452
8.18384e-008,0.2465
8.18843e-008,0.2487
8.19302e-008,0.2511
8.19761e-008,0.2528
8.20220e-008,0.2535
8.20680e-008,0.2532
8.21139e-008,0.2522
8.21598e-008,0.2510
8.22058e-008,0.2503
8.22517e-008,0.2501
8.22976e-008,0.2506
8.23435e-008,0.2514
8.23894e-008,0.2521
8.24354e-008,0.2524
8.24813e-008,0.2521
8.25272e-008,0.2513
8.25732e-008,0.2504
8.26191e-008,0.2497
8.26650e-008,0.2494
8.27109e-008,0.2496
8.27568e-008,0.2500
8.28028e-008,0.2505
8.28487e-008,0.2508
8.28946e-008,0.2508
8.29406e-008,0.2506
8.29865e-008,0.2502
8.30324e-008,0.2499
8.30783e-008,0.2497
8.31242e-008,0.2498
8.31702e-008,0.2501
8.32161e-008,0.2504
8.32620e-008,0.2506
8.33080e-008,0.2506
8.33539e-008,0.2503
8.33998e-008,0.2500
8.34457e-008,0.2496
8.34916e-008,0.2494
8.35376e-008,0.2494
8.35835e-008,0.2495
8.36294e-008,0.2498
8.36754e-008,0.2500
8.37213e-008,0.2501
8.37672e-008,0.2501
8.38131e-008,0.2499
8.38590e-008,0.2497
8.39050e-008,0.2495
8.39509e-008,0.2494
8.39968e-008,0.2494
8.40428e-008,0.2496
8.40887e-008,0.2497
8.41346e-008,0.2498
8.41805e-008,0.2498
8.42264e-008,0.2497
8.42724e-008,0.2496
8.43183e-008,0.2495
8.43642e-008,0.2494
8.44101e-008,0.2493
8.44561e-008,0.2494
8.45020e-008,0.2495
8.45479e-008,0.2496
8.45939e-008,0.2496
8.46398e-008,0.2496
8.46857e-008,0.2495
8.47316e-008,0.2494
8.47775e-008,0.2493
8.48235e-008,0.2493
8.48694e-008,0.2493
8.49153e-008,0.2494
8.49613e-008,0.2494
8.50072e-008,0.2494
8.50531e-008,0.2494
8.50990e-008,0.2494
8.51449e-008,0.2493
8.51909e-008,0.2495
8.52368e-008,0.2533
8.52827e-008,0.2753
8.53287e-008,0.3296
8.53746e-008,0.4090
8.54205e-008,0.5117
8.54664e-008,0.6480
8.55123e-008,0.8002
8.55583e-008,0.9380
8.56042e-008,1.0542
8.56501e-008,1.1410
8.56961e-008,1.1865
8.57420e-008,1.1987
8.57879e-008,1.1931
8.58338e-008,1.1775
8.58797e-008,1.1633
8.59257e-008,1.1595
8.59716e-008,1.1649
8.60175e-008,1.1772
8.60635e-008,1.1935
8.61094e-008,1.2074
8.61553e-008,1.2156
8.62012e-008,1.2196
8.62471e-008,1.2213
8.62931e-008,1.2231
8.63390e-008,1.2268
8.63849e-008,1.2323
8.64309e-008,1.2385
8.64768e-008,1.2440
8.65227e-008,1.2473
8.65686e-008,1.2472
8.66145e-008,1.2443
8.66605e-008,1.2394
8.67064e-008,1.2340
8.67523e-008,1.2299
8.67983e-008,1.2277
8.68442e-008,1.2268
8.68901e-008,1.2261
8.69360e-008,1.2245
8.69819e-008,1.2217
8.70279e-008,1.2181
8.70738e-008,1.2148
8.71197e-008,1.2075
8.71657e-008,1.1820
8.72116e-008,1.1304
8.72575e-008,1.0603
8.73034e-008,0.9663
8.73493e-008,0.8377
8.73953e-008,0.6928
8.74412e-008,0.5583
8.74871e-008,0.4418
8.75331e-008,0.3508
8.75790e-008,0.2954
8.76249e-008,0.2725
8.76708e-008,0.2723
8.77167e-008,0.2862
8.77627e-008,0.3015
8.78086e-008,0.3089
8.78545e-008,0.3069
8.79005e-008,0.2973
8.79464e-008,0.2833
8.79923e-008,0.2702
8.80382e-008,0.2610
8.80841e-008,0.2554
8.81301e-008,0.2525
8.81760e-008,0.2507
8.82219e-008,0.2482
8.82678e-008,0.2438
8.83138e-008,0.2375
8.83597e-008,0.2306
8.84056e-008,0.2254
8.84516e-008,0.2236
8.84975e-008,0.2253
8.85434e-008,0.2295
8.85893e-008,0.2345
8.86352e-008,0.2387
8.86812e-008,0.2416
8.87271e-008,0.2435
8.87730e-008,0.2448
8.88190e-008,0.2463
8.88649e-008,0.2485
8.89108e-008,0.2515
8.89567e-008,0.2551
8.90026e-008,0.2649
8.90486e-008,0.2971
8.90945e-008,0.3590
8.91404e-008,0.4421
8.91864e-008,0.5529
8.92323e-008,0.6961
8.92782e-008,0.8452
8.93241e-008,0.9773
8.93700e-008,1.0883
8.94160e-008,1.1647
8.94619e-008,1.1989
8.95078e-008,1.2043
8.95538e-008,1.1934
8.95997e-008,1.1749
8.96456e-008,1.1618
8.96915e-008,1.1602
8.97374e-008,1.1677
8.97834e-008,1.1825
8.98293e-008,1.2000
8.98752e-008,1.2134
8.99212e-008,1.2207
8.99671e-008,1.2236
9.00130e-008,1.2240
9.00589e-008,1.2250
9.01048e-008,1.2284
9.01508e-008,1.2339
9.01967e-008,1.2402
9.02426e-008,1.2457
9.02886e-008,1.2485
9.03345e-008,1.2479
9.03804e-008,1.2443
9.04263e-008,1.2388
9.04722e-008,1.2331
9.05182e-008,1.2292
9.05641e-008,1.2272
9.06100e-008,1.2266
9.06560e-008,1.2262
9.07019e-008,1.2247
9.07478e-008,1.2217
9.07937e-008,1.2183
9.08396e-008,1.2157
9.08856e-008,1.2149
9.09315e-008,1.2164
9.09774e-008,1.2199
9.10234e-008,1.2241
9.10693e-008,1.2278
9.11152e-008,1.2298
9.11611e-008,1.2297
9.12070e-008,1.2275
9.12530e-008,1.2243
9.12989e-008,1.2212
9.13448e-008,1.2192
9.13908e-008,1.2189
9.14367e-008,1.2201
9.14826e-008,1.2220
9.15285e-008,1.2238
9.15744e-008,1.2248
9.16204e-008,1.2248
9.16663e-008,1.2239
9.17122e-008,1.2227
9.17582e-008,1.2217
9.18041e-008,1.2214
9.18500e-008,1.2219
9.18959e-008,1.2231
9.19418e-008,1.2244
9.19878e-008,1.2252
9.20337e-008,1.2254
9.20796e-008,1.2248
9.21255e-008,1.2240
9.21715e-008,1.2232
9.22174e-008,1.2228
9.22633e-008,1.2230
9.23093e-008,1.2235
9.23552e-008,1.2242
9.24011e-008,1.2246
9.24470e-008,1.2246
9.24929e-008,1.2244
9.25389e-008,1.2239
9.25848e-008,1.2235
9.26307e-008,1.2233
9.26767e-008,1.2234
9.27226e-008,1.2238
9.27685e-008,1.2243
9.28144e-008,1.2248
9.28603e-008,1.2249
9.29063e-008,1.2248
9.29522e-008,1.2245
9.29981e-008,1.2241
9.30441e-008,1.2238
9.30900e-008,1.2237
9.31359e-008,1.2239
9.31818e-008,1.2242
9.32277e-008,1.2245
9.32737e-008,1.2248
9.33196e-008,1.2248
9.33655e-008,1.2247
9.34115e-008,1.2244
9.34574e-008,1.2242
9.35033e-008,1.2241
9.35492e-008,1.2241
9.35951e-008,1.2243
9.36411e-008,1.2246
9.36870e-008,1.2248
9.37329e-008,1.2248
9.37789e-008,1.2247
9.38248e-008,1.2246
9.38707e-008,1.2245
9.39166e-008,1.2244
9.39625e-008,1.2244
9.40085e-008,1.2245
9.40544e-008,1.2246
9.41003e-008,1.2247
9.41463e-008,1.2248
9.41922e-008,1.2248
9.42381e-008,1.2247
9.42840e-008,1.2246
9.43299e-008,1.2246
9.43759e-008,1.2246
9.44218e-008,1.2246
9.44677e-008,1.2247
9.45137e-008,1.2248
9.45596e-008,1.2249
9.46055e-008,1.2249
9.46514e-008,1.2248
9.46973e-008,1.2248
9.47433e-008,1.2247
9.47892e-008,1.2247
9.48351e-008,1.2247
9.48811e-008,1.2248
9.49270e-008,1.2248
9.49729e-008,1.2249
9.50188e-008,1.2249
9.50647e-008,1.2249
9.51107e-008,1.2249
9.51566e-008,1.2248
9.52025e-008,1.2248
9.52485e-008,1.2248
9.52944e-008,1.2249
9.53403e-008,1.2249
9.53862e-008,1.2249
9.54321e-008,1.2250
9.54781e-008,1.2250
9.55240e-008,1.2250
9.55699e-008,1.2249
9.56159e-008,1.2249
9.56618e-008,1.2249
9.57077e-008,1.2249
9.57536e-008,1.2250
9.57995e-008,1.2250
9.58455e-008,1.2250
9.58914e-008,1.2250
9.59373e-008,1.2250
9.59833e-008,1.2250
9.60292e-008,1.2250
9.60751e-008,1.2250
9.61210e-008,1.2250
9.61669e-008,1.2250
9.62129e-008,1.2250
9.62588e-008,1.2251
9.63047e-008,1.2251
9.63506e-008,1.2251
9.63966e-008,1.2251
9.64425e-008,1.2251
9.64884e-008,1.2251
9.65344e-008,1.2251
9.65803e-008,1.2251
9.66262e-008,1.2251
9.66721e-008,1.2251
9.67180e-008,1.2251
9.67640e-008,1.2251
9.68099e-008,1.2251
9.68558e-008,1.2251
9.69018e-008,1.2251
9.69477e-008,1.2251
9.69936e-008,1.2251
9.70395e-008,1.2251
9.70854e-008,1.2251
9.71314e-008,1.2252
9.71773e-008,1.2252
9.72232e-008,1.2252
9.72692e-008,1.2252
9.73151e-008,1.2252
9.73610e-008,1.2252
9.74069e-008,1.2252
9.74528e-008,1.2252
9.74988e-008,1.2252
9.75447e-008,1.2252
9.75906e-008,1.2252
9.76366e-008,1.2252
9.76825e-008,1.2252
9.77284e-008,1.2252
9.77743e-008,1.2252
9.78202e-008,1.2252
9.78662e-008,1.2252
9.79121e-008,1.2252
9.79580e-008,1.2252
9.80040e-008,1.2252
9.80499e-008,1.2253
9.80958e-008,1.2253
9.81417e-008,1.2253
9.81876e-008,1.2253
9.82336e-008,1.2253
