.HEADER
..NAMES
Time,V U3.J7&K7
3.51220e-008,-0.7447
3.51560e-008,-0.6910
3.51900e-008,-0.6488
3.52240e-008,-0.6197
3.52580e-008,-0.5981
3.52920e-008,-0.5860
3.53260e-008,-0.5877
3.53600e-008,-0.6004
3.53940e-008,-0.6156
3.54280e-008,-0.6257
3.54620e-008,-0.6287
3.54960e-008,-0.6271
3.55300e-008,-0.6223
3.55640e-008,-0.6116
3.55980e-008,-0.5862
3.56320e-008,-0.5307
3.56660e-008,-0.4396
3.57000e-008,-0.3222
3.57340e-008,-0.1797
3.57680e-008,-0.0055
3.58020e-008,0.1918
3.58360e-008,0.3873
3.58700e-008,0.5534
3.59040e-008,0.6755
3.59380e-008,0.7579
3.59720e-008,0.8050
3.60060e-008,0.8120
3.60400e-008,0.7795
3.60740e-008,0.7247
3.61080e-008,0.6716
3.61420e-008,0.6329
3.61760e-008,0.6062
3.62100e-008,0.5879
3.62440e-008,0.5808
3.62780e-008,0.5867
3.63120e-008,0.6008
3.63460e-008,0.6150
3.63800e-008,0.6235
3.64140e-008,0.6252
3.64480e-008,0.6223
3.64820e-008,0.6152
3.65160e-008,0.5996
3.65500e-008,0.5630
3.65840e-008,0.4914
3.66180e-008,0.3871
3.66520e-008,0.2585
3.66860e-008,0.1014
3.67200e-008,-0.0849
3.67540e-008,-0.2830
3.67880e-008,-0.4655
3.68220e-008,-0.6099
3.68560e-008,-0.7121
3.68900e-008,-0.7788
3.69240e-008,-0.8087
3.69580e-008,-0.7969
3.69920e-008,-0.7526
3.70260e-008,-0.6983
3.70600e-008,-0.6540
3.70940e-008,-0.6234
3.71280e-008,-0.6008
3.71620e-008,-0.5869
3.71960e-008,-0.5865
3.72300e-008,-0.5981
3.72640e-008,-0.6135
3.72980e-008,-0.6246
3.73320e-008,-0.6286
3.73660e-008,-0.6275
3.74000e-008,-0.6233
3.74340e-008,-0.6137
3.74680e-008,-0.5914
3.75020e-008,-0.5411
3.75360e-008,-0.4548
3.75700e-008,-0.3409
3.76040e-008,-0.2026
3.76380e-008,-0.0330
3.76720e-008,0.1622
3.77060e-008,0.3598
3.77400e-008,0.5316
3.77740e-008,0.6603
3.78080e-008,0.7480
3.78420e-008,0.8005
3.78760e-008,0.8137
3.79100e-008,0.7863
3.79440e-008,0.7333
3.79780e-008,0.6786
3.80120e-008,0.6377
3.80460e-008,0.6097
3.80800e-008,0.5900
3.81140e-008,0.5810
3.81480e-008,0.5852
3.81820e-008,0.5985
3.82160e-008,0.6132
3.82500e-008,0.6227
3.82840e-008,0.6253
3.83180e-008,0.6230
3.83520e-008,0.6166
3.83860e-008,0.6028
3.84200e-008,0.5703
3.84540e-008,0.5042
3.84880e-008,0.4040
3.85220e-008,0.2790
3.85560e-008,0.1265
3.85900e-008,-0.0562
3.86240e-008,-0.2541
3.86580e-008,-0.4406
3.86920e-008,-0.5914
3.87260e-008,-0.6993
3.87600e-008,-0.7711
3.87940e-008,-0.8068
3.88280e-008,-0.8010
3.88620e-008,-0.7603
3.88960e-008,-0.7060
3.89300e-008,-0.6595
3.89640e-008,-0.6272
3.89980e-008,-0.6036
3.90320e-008,-0.5881
3.90660e-008,-0.5857
3.91000e-008,-0.5959
3.91340e-008,-0.6113
3.91680e-008,-0.6234
3.92020e-008,-0.6283
3.92360e-008,-0.6278
3.92700e-008,-0.6241
3.93040e-008,-0.6156
3.93380e-008,-0.5960
3.93720e-008,-0.5508
3.94060e-008,-0.4695
3.94400e-008,-0.3590
3.94740e-008,-0.2247
3.95080e-008,-0.0599
3.95420e-008,0.1327
3.95760e-008,0.3317
3.96100e-008,0.5089
3.96440e-008,0.6442
3.96780e-008,0.7373
3.97120e-008,0.7951
3.97460e-008,0.8144
3.97800e-008,0.7925
3.98140e-008,0.7418
3.98480e-008,0.6860
3.98820e-008,0.6428
3.99160e-008,0.6133
3.99500e-008,0.5924
3.99840e-008,0.5816
4.00180e-008,0.5839
4.00520e-008,0.5963
4.00860e-008,0.6113
4.01200e-008,0.6218
4.01540e-008,0.6253
4.01880e-008,0.6236
4.02220e-008,0.6179
4.02560e-008,0.6057
4.02900e-008,0.5771
4.03240e-008,0.5164
4.03580e-008,0.4205
4.03920e-008,0.2989
4.04260e-008,0.1510
4.04600e-008,-0.0278
4.04940e-008,-0.2251
4.05280e-008,-0.4150
4.05620e-008,-0.5721
4.05960e-008,-0.6859
4.06300e-008,-0.7627
4.06640e-008,-0.8041
4.06980e-008,-0.8044
4.07320e-008,-0.7677
4.07660e-008,-0.7138
4.08000e-008,-0.6653
4.08340e-008,-0.6312
4.08680e-008,-0.6066
4.09020e-008,-0.5896
4.09360e-008,-0.5851
4.09700e-008,-0.5938
4.10040e-008,-0.6090
4.10380e-008,-0.6220
4.10720e-008,-0.6280
4.11060e-008,-0.6281
4.11400e-008,-0.6248
4.11740e-008,-0.6173
4.12080e-008,-0.6000
4.12420e-008,-0.5596
4.12760e-008,-0.4836
4.13100e-008,-0.3767
4.13440e-008,-0.2462
4.13780e-008,-0.0862
4.14120e-008,0.1033
4.14460e-008,0.3031
4.14800e-008,0.4852
4.15140e-008,0.6271
4.15480e-008,0.7260
4.15820e-008,0.7888
4.16160e-008,0.8143
4.16500e-008,0.7981
4.16840e-008,0.7502
4.17180e-008,0.6937
4.17520e-008,0.6483
4.17860e-008,0.6171
4.18200e-008,0.5950
4.18540e-008,0.5824
4.18880e-008,0.5828
4.19220e-008,0.5942
4.19560e-008,0.6093
4.19900e-008,0.6208
4.20240e-008,0.6252
4.20580e-008,0.6242
4.20920e-008,0.6191
4.21260e-008,0.6082
4.21600e-008,0.5829
4.21940e-008,0.5276
4.22280e-008,0.4364
4.22620e-008,0.3183
4.22960e-008,0.1747
4.23300e-008,0.0002
4.23640e-008,-0.1958
4.23980e-008,-0.3886
4.24320e-008,-0.5516
4.24660e-008,-0.6716
4.25000e-008,-0.7534
4.25340e-008,-0.8004
4.25680e-008,-0.8070
4.26020e-008,-0.7747
4.26360e-008,-0.7218
4.26700e-008,-0.6716
4.27040e-008,-0.6355
4.27380e-008,-0.6098
4.27720e-008,-0.5914
4.28060e-008,-0.5848
4.28400e-008,-0.5919
4.28740e-008,-0.6067
4.29080e-008,-0.6204
4.29420e-008,-0.6275
4.29760e-008,-0.6282
4.30100e-008,-0.6254
4.30440e-008,-0.6188
4.30780e-008,-0.6036
4.31120e-008,-0.5676
4.31460e-008,-0.4969
4.31800e-008,-0.3938
4.32140e-008,-0.2670
4.32480e-008,-0.1118
4.32820e-008,0.0742
4.33160e-008,0.2742
4.33500e-008,0.4606
4.33840e-008,0.6092
4.34180e-008,0.7138
4.34520e-008,0.7818
4.34860e-008,0.8132
4.35200e-008,0.8029
4.35540e-008,0.7584
4.35880e-008,0.7017
4.36220e-008,0.6540
4.36560e-008,0.6210
4.36900e-008,0.5978
4.37240e-008,0.5835
4.37580e-008,0.5819
4.37920e-008,0.5921
4.38260e-008,0.6072
4.38600e-008,0.6195
4.38940e-008,0.6250
4.39280e-008,0.6246
4.39620e-008,0.6202
4.39960e-008,0.6104
4.40300e-008,0.5882
4.40640e-008,0.5381
4.40980e-008,0.4518
4.41320e-008,0.3371
4.41660e-008,0.1976
4.42000e-008,0.0276
4.42340e-008,-0.1666
4.42680e-008,-0.3616
4.43020e-008,-0.5303
4.43360e-008,-0.6567
4.43700e-008,-0.7436
4.44040e-008,-0.7959
4.44380e-008,-0.8086
4.44720e-008,-0.7813
4.45060e-008,-0.7298
4.45400e-008,-0.6781
4.45740e-008,-0.6399
4.46080e-008,-0.6131
4.46420e-008,-0.5935
4.46760e-008,-0.5848
4.47100e-008,-0.5901
4.47440e-008,-0.6044
4.47780e-008,-0.6188
4.48120e-008,-0.6269
4.48460e-008,-0.6284
4.48800e-008,-0.6260
4.49140e-008,-0.6201
4.49480e-008,-0.6067
4.49820e-008,-0.5748
4.50160e-008,-0.5096
4.50500e-008,-0.4106
4.50840e-008,-0.2872
4.51180e-008,-0.1367
4.51520e-008,0.0454
4.51860e-008,0.2449
4.52200e-008,0.4351
4.52540e-008,0.5901
4.52880e-008,0.7009
4.53220e-008,0.7740
4.53560e-008,0.8112
4.53900e-008,0.8070
4.54240e-008,0.7664
4.54580e-008,0.7099
4.54920e-008,0.6601
4.55260e-008,0.6252
4.55600e-008,0.6007
4.55940e-008,0.5849
4.56280e-008,0.5814
4.56620e-008,0.5901
4.56960e-008,0.6050
4.57300e-008,0.6181
4.57640e-008,0.6247
4.57980e-008,0.6250
4.58320e-008,0.6211
4.58660e-008,0.6124
4.59000e-008,0.5928
4.59340e-008,0.5478
4.59680e-008,0.4666
4.60020e-008,0.3555
4.60360e-008,0.2200
4.60700e-008,0.0546
4.61040e-008,-0.1372
4.61380e-008,-0.3339
4.61720e-008,-0.5079
4.62060e-008,-0.6407
4.62400e-008,-0.7329
4.62740e-008,-0.7905
4.63080e-008,-0.8094
4.63420e-008,-0.7874
4.63760e-008,-0.7379
4.64100e-008,-0.6849
4.64440e-008,-0.6446
4.64780e-008,-0.6166
4.65120e-008,-0.5958
4.65460e-008,-0.5852
4.65800e-008,-0.5885
4.66140e-008,-0.6020
4.66480e-008,-0.6169
4.66820e-008,-0.6261
4.67160e-008,-0.6284
4.67500e-008,-0.6265
4.67840e-008,-0.6212
4.68180e-008,-0.6094
4.68520e-008,-0.5813
4.68860e-008,-0.5215
4.69200e-008,-0.4268
4.69540e-008,-0.3068
4.69880e-008,-0.1608
4.70220e-008,0.0170
4.70560e-008,0.2155
4.70900e-008,0.4089
4.71240e-008,0.5702
4.71580e-008,0.6872
4.71920e-008,0.7654
4.72260e-008,0.8082
4.72600e-008,0.8103
4.72940e-008,0.7740
4.73280e-008,0.7182
4.73620e-008,0.6665
4.73960e-008,0.6295
4.74300e-008,0.6039
4.74640e-008,0.5866
4.74980e-008,0.5811
4.75320e-008,0.5883
4.75660e-008,0.6028
4.76000e-008,0.6166
4.76340e-008,0.6242
4.76680e-008,0.6253
4.77020e-008,0.6220
4.77360e-008,0.6142
4.77700e-008,0.5969
4.78040e-008,0.5567
4.78380e-008,0.4807
4.78720e-008,0.3733
4.79060e-008,0.2417
4.79400e-008,0.0809
4.79740e-008,-0.1081
4.80080e-008,-0.3058
4.80420e-008,-0.4847
4.80760e-008,-0.6240
4.81100e-008,-0.7216
4.81440e-008,-0.7842
4.81780e-008,-0.8093
4.82120e-008,-0.7928
4.82460e-008,-0.7460
4.82800e-008,-0.6921
4.83140e-008,-0.6495
4.83480e-008,-0.6201
4.83820e-008,-0.5984
4.84160e-008,-0.5859
4.84500e-008,-0.5872
4.84840e-008,-0.5997
4.85180e-008,-0.6149
4.85520e-008,-0.6252
4.85860e-008,-0.6284
4.86200e-008,-0.6269
4.86540e-008,-0.6223
4.86880e-008,-0.6118
4.87220e-008,-0.5870
4.87560e-008,-0.5326
4.87900e-008,-0.4425
4.88240e-008,-0.3258
4.88580e-008,-0.1842
4.88920e-008,-0.0110
4.89260e-008,0.1859
4.89600e-008,0.3818
4.89940e-008,0.5492
4.90280e-008,0.6726
4.90620e-008,0.7561
4.90960e-008,0.8043
4.91300e-008,0.8126
4.91640e-008,0.7812
4.91980e-008,0.7267
4.92320e-008,0.6733
4.92660e-008,0.6341
4.93000e-008,0.6071
4.93340e-008,0.5885
4.93680e-008,0.5810
4.94020e-008,0.5866
4.94360e-008,0.6005
4.94700e-008,0.6149
4.95040e-008,0.6236
4.95380e-008,0.6255
4.95720e-008,0.6227
4.96060e-008,0.6157
4.96400e-008,0.6005
4.96740e-008,0.5647
4.97080e-008,0.4942
4.97420e-008,0.3907
4.97760e-008,0.2627
4.98100e-008,0.1065
4.98440e-008,-0.0791
4.98780e-008,-0.2772
4.99120e-008,-0.4605
4.99460e-008,-0.6062
4.99800e-008,-0.7095
5.00140e-008,-0.7772
5.00480e-008,-0.8082
5.00820e-008,-0.7976
5.01160e-008,-0.7539
5.01500e-008,-0.6995
5.01840e-008,-0.6548
5.02180e-008,-0.6239
5.02520e-008,-0.6011
5.02860e-008,-0.5869
5.03200e-008,-0.5861
5.03540e-008,-0.5974
5.03880e-008,-0.6128
5.04220e-008,-0.6241
5.04560e-008,-0.6283
5.04900e-008,-0.6273
5.05240e-008,-0.6232
5.05580e-008,-0.6139
5.05920e-008,-0.5921
5.06260e-008,-0.5430
5.06600e-008,-0.4577
5.06940e-008,-0.3444
5.07280e-008,-0.2070
5.07620e-008,-0.0384
5.07960e-008,0.1563
5.08300e-008,0.3543
5.08640e-008,0.5272
5.08980e-008,0.6573
5.09320e-008,0.7460
5.09660e-008,0.7996
5.10000e-008,0.8141
5.10340e-008,0.7879
5.10680e-008,0.7352
5.11020e-008,0.6803
5.11360e-008,0.6390
5.11700e-008,0.6106
5.12040e-008,0.5907
5.12380e-008,0.5813
5.12720e-008,0.5851
5.13060e-008,0.5983
5.13400e-008,0.6131
5.13740e-008,0.6228
5.14080e-008,0.6256
5.14420e-008,0.6234
5.14760e-008,0.6171
5.15100e-008,0.6037
5.15440e-008,0.5720
5.15780e-008,0.5069
5.16120e-008,0.4075
5.16460e-008,0.2831
5.16800e-008,0.1315
5.17140e-008,-0.0504
5.17480e-008,-0.2483
5.17820e-008,-0.4356
5.18160e-008,-0.5876
5.18500e-008,-0.6967
5.18840e-008,-0.7694
5.19180e-008,-0.8062
5.19520e-008,-0.8016
5.19860e-008,-0.7615
5.20200e-008,-0.7072
5.20540e-008,-0.6604
5.20880e-008,-0.6277
5.21220e-008,-0.6040
5.21560e-008,-0.5882
5.21900e-008,-0.5853
5.22240e-008,-0.5953
5.22580e-008,-0.6106
5.22920e-008,-0.6229
5.23260e-008,-0.6280
5.23600e-008,-0.6276
5.23940e-008,-0.6240
5.24280e-008,-0.6157
5.24620e-008,-0.5966
5.24960e-008,-0.5524
5.25300e-008,-0.4722
5.25640e-008,-0.3624
5.25980e-008,-0.2290
5.26320e-008,-0.0652
5.26660e-008,0.1268
5.27000e-008,0.3260
5.27340e-008,0.5042
5.27680e-008,0.6409
5.28020e-008,0.7352
5.28360e-008,0.7940
5.28700e-008,0.8147
5.29040e-008,0.7939
5.29380e-008,0.7437
5.29720e-008,0.6878
5.30060e-008,0.6441
5.30400e-008,0.6142
5.30740e-008,0.5931
5.31080e-008,0.5819
5.31420e-008,0.5838
5.31760e-008,0.5961
5.32100e-008,0.6111
5.32440e-008,0.6218
5.32780e-008,0.6255
5.33120e-008,0.6240
5.33460e-008,0.6184
5.33800e-008,0.6065
5.34140e-008,0.5785
5.34480e-008,0.5189
5.34820e-008,0.4239
5.35160e-008,0.3029
5.35500e-008,0.1558
5.35840e-008,-0.0221
5.36180e-008,-0.2192
5.36520e-008,-0.4098
5.36860e-008,-0.5680
5.37200e-008,-0.6831
5.37540e-008,-0.7607
5.37880e-008,-0.8033
5.38220e-008,-0.8048
5.38560e-008,-0.7689
5.38900e-008,-0.7151
5.39240e-008,-0.6663
5.39580e-008,-0.6318
5.39920e-008,-0.6071
5.40260e-008,-0.5898
5.40600e-008,-0.5848
5.40940e-008,-0.5932
5.41280e-008,-0.6084
5.41620e-008,-0.6215
5.41960e-008,-0.6277
5.42300e-008,-0.6279
5.42640e-008,-0.6247
5.42980e-008,-0.6174
5.43320e-008,-0.6006
5.43660e-008,-0.5611
5.44000e-008,-0.4861
5.44340e-008,-0.3800
5.44680e-008,-0.2503
5.45020e-008,-0.0913
5.45360e-008,0.0975
5.45700e-008,0.2974
5.46040e-008,0.4804
5.46380e-008,0.6237
5.46720e-008,0.7237
5.47060e-008,0.7876
5.47400e-008,0.8143
5.47740e-008,0.7994
5.48080e-008,0.7521
5.48420e-008,0.6955
5.48760e-008,0.6496
5.49100e-008,0.6180
5.49440e-008,0.5957
5.49780e-008,0.5828
5.50120e-008,0.5828
5.50460e-008,0.5939
5.50800e-008,0.6091
5.51140e-008,0.6207
5.51480e-008,0.6254
5.51820e-008,0.6245
5.52160e-008,0.6195
5.52500e-008,0.6089
5.52840e-008,0.5842
5.53180e-008,0.5300
5.53520e-008,0.4397
5.53860e-008,0.3222
5.54200e-008,0.1794
5.54540e-008,0.0057
5.54880e-008,-0.1899
5.55220e-008,-0.3832
5.55560e-008,-0.5474
5.55900e-008,-0.6687
5.56240e-008,-0.7514
5.56580e-008,-0.7994
5.56920e-008,-0.8072
5.57260e-008,-0.7759
5.57600e-008,-0.7232
5.57940e-008,-0.6726
5.58280e-008,-0.6361
5.58620e-008,-0.6103
5.58960e-008,-0.5917
5.59300e-008,-0.5846
5.59640e-008,-0.5913
5.59980e-008,-0.6061
5.60320e-008,-0.6199
5.60660e-008,-0.6272
5.61000e-008,-0.6281
5.61340e-008,-0.6253
5.61680e-008,-0.6188
5.62020e-008,-0.6040
5.62360e-008,-0.5689
5.62700e-008,-0.4994
5.63040e-008,-0.3971
5.63380e-008,-0.2710
5.63720e-008,-0.1168
5.64060e-008,0.0684
5.64400e-008,0.2683
5.64740e-008,0.4555
5.65080e-008,0.6054
5.65420e-008,0.7114
5.65760e-008,0.7804
5.66100e-008,0.8130
5.66440e-008,0.8040
5.66780e-008,0.7603
5.67120e-008,0.7035
5.67460e-008,0.6554
5.67800e-008,0.6220
5.68140e-008,0.5985
5.68480e-008,0.5839
5.68820e-008,0.5820
5.69160e-008,0.5918
5.69500e-008,0.6069
5.69840e-008,0.6195
5.70180e-008,0.6252
5.70520e-008,0.6249
5.70860e-008,0.6206
5.71200e-008,0.6111
5.71540e-008,0.5894
5.71880e-008,0.5404
5.72220e-008,0.4550
5.72560e-008,0.3409
5.72900e-008,0.2023
5.73240e-008,0.0331
5.73580e-008,-0.1607
5.73920e-008,-0.3561
5.74260e-008,-0.5259
5.74600e-008,-0.6535
5.74940e-008,-0.7414
5.75280e-008,-0.7947
5.75620e-008,-0.8087
5.75960e-008,-0.7823
5.76300e-008,-0.7312
5.76640e-008,-0.6792
5.76980e-008,-0.6406
5.77320e-008,-0.6136
5.77660e-008,-0.5938
5.78000e-008,-0.5847
5.78340e-008,-0.5896
5.78680e-008,-0.6037
5.79020e-008,-0.6182
5.79360e-008,-0.6266
5.79700e-008,-0.6282
5.80040e-008,-0.6259
5.80380e-008,-0.6201
5.80720e-008,-0.6070
5.81060e-008,-0.5759
5.81400e-008,-0.5118
5.81740e-008,-0.4137
5.82080e-008,-0.2910
5.82420e-008,-0.1414
5.82760e-008,0.0397
5.83100e-008,0.2391
5.83440e-008,0.4300
5.83780e-008,0.5863
5.84120e-008,0.6983
5.84460e-008,0.7724
5.84800e-008,0.8108
5.85140e-008,0.8079
5.85480e-008,0.7682
5.85820e-008,0.7117
5.86160e-008,0.6615
5.86500e-008,0.6262
5.86840e-008,0.6015
5.87180e-008,0.5854
5.87520e-008,0.5814
5.87860e-008,0.5899
5.88200e-008,0.6047
5.88540e-008,0.6180
5.88880e-008,0.6248
5.89220e-008,0.6252
5.89560e-008,0.6215
5.89900e-008,0.6130
5.90240e-008,0.5939
5.90580e-008,0.5498
5.90920e-008,0.4696
5.91260e-008,0.3592
5.91600e-008,0.2245
5.91940e-008,0.0599
5.92280e-008,-0.1314
5.92620e-008,-0.3283
5.92960e-008,-0.5034
5.93300e-008,-0.6374
5.93640e-008,-0.7306
5.93980e-008,-0.7892
5.94320e-008,-0.8093
5.94660e-008,-0.7883
5.95000e-008,-0.7393
5.95340e-008,-0.6861
5.95680e-008,-0.6453
5.96020e-008,-0.6171
5.96360e-008,-0.5962
5.96700e-008,-0.5851
5.97040e-008,-0.5881
5.97380e-008,-0.6014
5.97720e-008,-0.6163
5.98060e-008,-0.6258
5.98400e-008,-0.6282
5.98740e-008,-0.6264
5.99080e-008,-0.6212
5.99420e-008,-0.6097
5.99760e-008,-0.5823
6.00100e-008,-0.5236
6.00440e-008,-0.4298
6.00780e-008,-0.3106
6.01120e-008,-0.1655
6.01460e-008,0.0113
6.01800e-008,0.2095
6.02140e-008,0.4035
6.02480e-008,0.5660
6.02820e-008,0.6844
6.03160e-008,0.7637
6.03500e-008,0.8076
6.03840e-008,0.8110
6.04180e-008,0.7757
6.04520e-008,0.7201
6.04860e-008,0.6680
6.05200e-008,0.6306
6.05540e-008,0.6047
6.05880e-008,0.5871
6.06220e-008,0.5812
6.06560e-008,0.5881
6.06900e-008,0.6025
6.07240e-008,0.6164
6.07580e-008,0.6243
6.07920e-008,0.6255
6.08260e-008,0.6223
6.08600e-008,0.6147
6.08940e-008,0.5979
6.09280e-008,0.5586
6.09620e-008,0.4836
6.09960e-008,0.3769
6.10300e-008,0.2460
6.10640e-008,0.0861
6.10980e-008,-0.1023
6.11320e-008,-0.3002
6.11660e-008,-0.4800
6.12000e-008,-0.6205
6.12340e-008,-0.7191
6.12680e-008,-0.7828
6.13020e-008,-0.8090
6.13360e-008,-0.7936
6.13700e-008,-0.7473
6.14040e-008,-0.6933
6.14380e-008,-0.6504
6.14720e-008,-0.6207
6.15060e-008,-0.5987
6.15400e-008,-0.5859
6.15740e-008,-0.5868
6.16080e-008,-0.5991
6.16420e-008,-0.6144
6.16760e-008,-0.6249
6.17100e-008,-0.6282
6.17440e-008,-0.6268
6.17780e-008,-0.6223
6.18120e-008,-0.6120
6.18460e-008,-0.5879
6.18800e-008,-0.5346
6.19140e-008,-0.4454
6.19480e-008,-0.3295
6.19820e-008,-0.1888
6.20160e-008,-0.0165
6.20500e-008,0.1800
6.20840e-008,0.3764
6.21180e-008,0.5449
6.21520e-008,0.6697
6.21860e-008,0.7542
6.22200e-008,0.8036
6.22540e-008,0.8132
6.22880e-008,0.7828
6.23220e-008,0.7286
6.23560e-008,0.6748
6.23900e-008,0.6352
6.24240e-008,0.6080
6.24580e-008,0.5891
6.24920e-008,0.5812
6.25260e-008,0.5864
6.25600e-008,0.6002
6.25940e-008,0.6147
6.26280e-008,0.6236
6.26620e-008,0.6257
6.26960e-008,0.6230
6.27300e-008,0.6162
6.27640e-008,0.6014
6.27980e-008,0.5664
6.28320e-008,0.4969
6.28660e-008,0.3942
6.29000e-008,0.2669
6.29340e-008,0.1116
6.29680e-008,-0.0733
6.30020e-008,-0.2715
6.30360e-008,-0.4556
6.30700e-008,-0.6025
6.31040e-008,-0.7069
6.31380e-008,-0.7756
6.31720e-008,-0.8077
6.32060e-008,-0.7982
6.32400e-008,-0.7552
6.32740e-008,-0.7009
6.33080e-008,-0.6557
6.33420e-008,-0.6245
6.33760e-008,-0.6015
6.34100e-008,-0.5870
6.34440e-008,-0.5858
6.34780e-008,-0.5969
6.35120e-008,-0.6122
6.35460e-008,-0.6238
6.35800e-008,-0.6281
6.36140e-008,-0.6272
6.36480e-008,-0.6232
6.36820e-008,-0.6141
6.37160e-008,-0.5929
6.37500e-008,-0.5447
6.37840e-008,-0.4605
6.38180e-008,-0.3479
6.38520e-008,-0.2114
6.38860e-008,-0.0438
6.39200e-008,0.1504
6.39540e-008,0.3486
6.39880e-008,0.5227
6.40220e-008,0.6541
6.40560e-008,0.7440
6.40900e-008,0.7987
6.41240e-008,0.8145
6.41580e-008,0.7893
6.41920e-008,0.7371
6.42260e-008,0.6820
6.42600e-008,0.6402
6.42940e-008,0.6115
6.43280e-008,0.5913
6.43620e-008,0.5815
6.43960e-008,0.5850
6.44300e-008,0.5980
6.44640e-008,0.6128
6.44980e-008,0.6228
6.45320e-008,0.6257
6.45660e-008,0.6237
6.46000e-008,0.6176
6.46340e-008,0.6045
6.46680e-008,0.5735
6.47020e-008,0.5095
6.47360e-008,0.4110
6.47700e-008,0.2872
6.48040e-008,0.1365
6.48380e-008,-0.0447
6.48720e-008,-0.2426
6.49060e-008,-0.4305
6.49400e-008,-0.5838
6.49740e-008,-0.6940
6.50080e-008,-0.7676
6.50420e-008,-0.8056
6.50760e-008,-0.8021
6.51100e-008,-0.7628
6.51440e-008,-0.7086
6.51780e-008,-0.6614
6.52120e-008,-0.6284
6.52460e-008,-0.6044
6.52800e-008,-0.5883
6.53140e-008,-0.5851
6.53480e-008,-0.5947
6.53820e-008,-0.6101
6.54160e-008,-0.6225
6.54500e-008,-0.6278
6.54840e-008,-0.6275
6.55180e-008,-0.6240
6.55520e-008,-0.6159
6.55860e-008,-0.5973
6.56200e-008,-0.5540
6.56540e-008,-0.4749
6.56880e-008,-0.3659
6.57220e-008,-0.2332
6.57560e-008,-0.0704
6.57900e-008,0.1209
6.58240e-008,0.3204
6.58580e-008,0.4996
6.58920e-008,0.6376
6.59260e-008,0.7330
6.59600e-008,0.7929
6.59940e-008,0.8148
6.60280e-008,0.7953
6.60620e-008,0.7456
6.60960e-008,0.6895
6.61300e-008,0.6454
6.61640e-008,0.6151
6.61980e-008,0.5937
6.62320e-008,0.5822
6.62660e-008,0.5837
6.63000e-008,0.5958
6.63340e-008,0.6109
6.63680e-008,0.6218
6.64020e-008,0.6257
6.64360e-008,0.6242
6.64700e-008,0.6188
6.65040e-008,0.6071
6.65380e-008,0.5798
6.65720e-008,0.5213
6.66060e-008,0.4272
6.66400e-008,0.3069
6.66740e-008,0.1606
6.67080e-008,-0.0165
6.67420e-008,-0.2134
6.67760e-008,-0.4045
6.68100e-008,-0.5639
6.68440e-008,-0.6802
6.68780e-008,-0.7589
6.69120e-008,-0.8025
6.69460e-008,-0.8052
6.69800e-008,-0.7701
6.70140e-008,-0.7165
6.70480e-008,-0.6674
6.70820e-008,-0.6325
6.71160e-008,-0.6075
6.71500e-008,-0.5900
6.71840e-008,-0.5846
6.72180e-008,-0.5927
6.72520e-008,-0.6078
6.72860e-008,-0.6211
6.73200e-008,-0.6274
6.73540e-008,-0.6278
6.73880e-008,-0.6247
6.74220e-008,-0.6175
6.74560e-008,-0.6011
6.74900e-008,-0.5626
6.75240e-008,-0.4887
6.75580e-008,-0.3834
6.75920e-008,-0.2544
6.76260e-008,-0.0964
6.76600e-008,0.0916
6.76940e-008,0.2916
6.77280e-008,0.4755
6.77620e-008,0.6201
6.77960e-008,0.7213
6.78300e-008,0.7863
6.78640e-008,0.8143
6.78980e-008,0.8005
6.79320e-008,0.7539
6.79660e-008,0.6973
6.80000e-008,0.6509
6.80340e-008,0.6190
6.80680e-008,0.5964
6.81020e-008,0.5831
6.81360e-008,0.5827
6.81700e-008,0.5936
6.82040e-008,0.6088
6.82380e-008,0.6206
6.82720e-008,0.6255
6.83060e-008,0.6247
6.83400e-008,0.6199
6.83740e-008,0.6095
6.84080e-008,0.5855
6.84420e-008,0.5323
6.84760e-008,0.4429
6.85100e-008,0.3261
6.85440e-008,0.1841
6.85780e-008,0.0113
6.86120e-008,-0.1841
6.86460e-008,-0.3779
6.86800e-008,-0.5432
6.87140e-008,-0.6657
6.87480e-008,-0.7494
6.87820e-008,-0.7985
6.88160e-008,-0.8074
6.88500e-008,-0.7770
6.88840e-008,-0.7246
6.89180e-008,-0.6737
6.89520e-008,-0.6368
6.89860e-008,-0.6108
6.90200e-008,-0.5919
6.90540e-008,-0.5845
6.90880e-008,-0.5908
6.91220e-008,-0.6055
6.91560e-008,-0.6195
6.91900e-008,-0.6269
6.92240e-008,-0.6280
6.92580e-008,-0.6253
6.92920e-008,-0.6189
6.93260e-008,-0.6045
6.93600e-008,-0.5702
6.93940e-008,-0.5018
6.94280e-008,-0.4004
6.94620e-008,-0.2750
6.94960e-008,-0.1217
6.95300e-008,0.0627
6.95640e-008,0.2625
6.95980e-008,0.4505
6.96320e-008,0.6017
6.96660e-008,0.7089
6.97000e-008,0.7790
6.97340e-008,0.8128
6.97680e-008,0.8050
6.98020e-008,0.7620
6.98360e-008,0.7053
6.98700e-008,0.6567
6.99040e-008,0.6230
6.99380e-008,0.5992
6.99720e-008,0.5843
7.00060e-008,0.5820
7.00400e-008,0.5916
7.00740e-008,0.6066
7.01080e-008,0.6193
7.01420e-008,0.6252
7.01760e-008,0.6251
7.02100e-008,0.6209
7.02440e-008,0.6116
7.02780e-008,0.5905
