.HEADER
..NAMES
Time,V U2.M2
.DATA
4.91398e-008,0.2463
4.91857e-008,0.2415
4.92316e-008,0.2383
4.92775e-008,0.2383
4.93235e-008,0.2432
4.93694e-008,0.2519
4.94153e-008,0.2596
4.94612e-008,0.2627
4.95072e-008,0.2596
4.95531e-008,0.2610
4.95990e-008,0.3159
4.96449e-008,0.4200
4.96909e-008,0.5550
4.97368e-008,0.7491
4.97827e-008,0.9226
4.98286e-008,1.0417
4.98746e-008,1.0979
4.99205e-008,1.0947
4.99664e-008,1.0644
5.00123e-008,1.0345
5.00583e-008,1.0368
5.01042e-008,1.0760
5.01501e-008,1.1328
5.01960e-008,1.1887
5.02420e-008,1.2276
5.02879e-008,1.2420
5.03338e-008,1.2357
5.03797e-008,1.2199
5.04257e-008,1.2078
5.04716e-008,1.2027
5.05175e-008,1.2086
5.05634e-008,1.2240
5.06094e-008,1.2426
5.06553e-008,1.2584
5.07012e-008,1.2697
5.07471e-008,1.2717
5.07931e-008,1.2622
5.08390e-008,1.2462
5.08849e-008,1.2272
5.09308e-008,1.2147
5.09767e-008,1.2121
5.10227e-008,1.2203
5.10686e-008,1.2339
5.11145e-008,1.2424
5.11604e-008,1.2415
5.12064e-008,1.2300
5.12523e-008,1.2128
5.12982e-008,1.2006
5.13441e-008,1.1997
5.13901e-008,1.2098
5.14360e-008,1.2086
5.14819e-008,1.1496
5.15278e-008,1.0527
5.15738e-008,0.9152
5.16197e-008,0.7348
5.16656e-008,0.5753
5.17115e-008,0.4596
5.17575e-008,0.4033
5.18034e-008,0.3904
5.18493e-008,0.4040
5.18952e-008,0.4232
5.19412e-008,0.4202
5.19871e-008,0.3917
5.20330e-008,0.3470
5.20789e-008,0.3002
5.21249e-008,0.2635
5.21708e-008,0.2440
5.22167e-008,0.2427
5.22626e-008,0.2516
5.23086e-008,0.2618
5.23545e-008,0.2687
5.24004e-008,0.2664
5.24463e-008,0.2541
5.24923e-008,0.2358
5.25382e-008,0.2176
5.25841e-008,0.2029
5.26300e-008,0.1988
5.26760e-008,0.2070
5.27219e-008,0.2236
5.27678e-008,0.2422
5.28137e-008,0.2535
5.28597e-008,0.2552
5.29056e-008,0.2469
5.29515e-008,0.2358
5.29974e-008,0.2297
5.30434e-008,0.2320
5.30893e-008,0.2430
5.31352e-008,0.2572
5.31812e-008,0.2671
5.32271e-008,0.2681
5.32730e-008,0.2607
5.33189e-008,0.2703
5.33649e-008,0.3460
5.34108e-008,0.4560
5.34567e-008,0.6156
5.35026e-008,0.8147
5.35486e-008,0.9716
5.35945e-008,1.0714
5.36404e-008,1.1041
5.36863e-008,1.0873
5.37323e-008,1.0529
5.37782e-008,1.0302
5.38241e-008,1.0457
5.38700e-008,1.0926
5.39160e-008,1.1507
5.39619e-008,1.2030
5.40078e-008,1.2349
5.40537e-008,1.2432
5.40997e-008,1.2329
5.41456e-008,1.2173
5.41915e-008,1.2059
5.42374e-008,1.2021
5.42834e-008,1.2103
5.43293e-008,1.2273
5.43752e-008,1.2468
5.44211e-008,1.2633
5.44671e-008,1.2739
5.45130e-008,1.2719
5.45589e-008,1.2587
5.46048e-008,1.2392
5.46508e-008,1.2199
5.46967e-008,1.2104
5.47426e-008,1.2121
5.47885e-008,1.2247
5.48345e-008,1.2386
5.48804e-008,1.2445
5.49263e-008,1.2396
5.49722e-008,1.2243
5.50181e-008,1.2070
5.50641e-008,1.1981
5.51100e-008,1.2015
5.51559e-008,1.2155
5.52018e-008,1.2325
5.52478e-008,1.2444
5.52937e-008,1.2456
5.53396e-008,1.2362
5.53855e-008,1.2219
5.54315e-008,1.2096
5.54774e-008,1.2040
5.55233e-008,1.2061
5.55692e-008,1.2137
5.56152e-008,1.2225
5.56611e-008,1.2289
5.57070e-008,1.2312
5.57529e-008,1.2296
5.57989e-008,1.2256
5.58448e-008,1.2206
5.58907e-008,1.2165
5.59366e-008,1.2143
5.59826e-008,1.2147
5.60285e-008,1.2181
5.60744e-008,1.2233
5.61203e-008,1.2285
5.61663e-008,1.2313
5.62122e-008,1.2302
5.62581e-008,1.2255
5.63040e-008,1.2193
5.63500e-008,1.2147
5.63959e-008,1.2141
5.64418e-008,1.2177
5.64877e-008,1.2237
5.65337e-008,1.2287
5.65796e-008,1.2304
5.66255e-008,1.2280
5.66714e-008,1.2233
5.67174e-008,1.2188
5.67633e-008,1.2169
5.68092e-008,1.2182
5.68551e-008,1.2217
5.69011e-008,1.2254
5.69470e-008,1.2275
5.69929e-008,1.2273
5.70389e-008,1.2253
5.70848e-008,1.2227
5.71307e-008,1.2208
5.71766e-008,1.2202
5.72226e-008,1.2208
5.72685e-008,1.2220
5.73144e-008,1.2234
5.73603e-008,1.2246
5.74063e-008,1.2252
5.74522e-008,1.2252
5.74981e-008,1.2246
5.75440e-008,1.2235
5.75900e-008,1.2221
5.76359e-008,1.2211
5.76818e-008,1.2210
5.77277e-008,1.2221
5.77737e-008,1.2238
5.78196e-008,1.2254
5.78655e-008,1.2260
5.79114e-008,1.2254
5.79574e-008,1.2237
5.80033e-008,1.2219
5.80492e-008,1.2210
5.80951e-008,1.2213
5.81411e-008,1.2227
5.81870e-008,1.2243
5.82329e-008,1.2254
5.82788e-008,1.2254
5.83248e-008,1.2245
5.83707e-008,1.2232
5.84166e-008,1.2223
5.84625e-008,1.2221
5.85085e-008,1.2226
5.85544e-008,1.2235
5.86003e-008,1.2242
5.86462e-008,1.2245
5.86922e-008,1.2244
5.87381e-008,1.2240
5.87840e-008,1.2236
5.88299e-008,1.2233
5.88758e-008,1.2231
5.89218e-008,1.2146
5.89677e-008,1.1608
5.90136e-008,1.0665
5.90595e-008,0.9545
5.91055e-008,0.7976
5.91514e-008,0.6443
5.91973e-008,0.5211
5.92432e-008,0.4434
5.92892e-008,0.4075
5.93351e-008,0.3994
5.93810e-008,0.4108
5.94269e-008,0.4143
5.94729e-008,0.3976
5.95188e-008,0.3636
5.95647e-008,0.3220
5.96106e-008,0.2840
5.96566e-008,0.2585
5.97025e-008,0.2498
5.97484e-008,0.2538
5.97944e-008,0.2606
5.98403e-008,0.2658
5.98862e-008,0.2641
5.99321e-008,0.2540
5.99780e-008,0.2390
6.00240e-008,0.2247
6.00699e-008,0.2132
6.01158e-008,0.2077
6.01618e-008,0.2114
6.02077e-008,0.2211
6.02536e-008,0.2343
6.02995e-008,0.2442
6.03454e-008,0.2490
6.03914e-008,0.2476
6.04373e-008,0.2420
6.04832e-008,0.2381
6.05292e-008,0.2379
6.05751e-008,0.2432
6.06210e-008,0.2523
6.06669e-008,0.2605
6.07128e-008,0.2637
6.07588e-008,0.2604
6.08047e-008,0.2524
6.08506e-008,0.2432
6.08965e-008,0.2367
6.09425e-008,0.2363
6.09884e-008,0.2418
6.10343e-008,0.2505
6.10803e-008,0.2583
6.11262e-008,0.2625
6.11721e-008,0.2621
6.12180e-008,0.2579
6.12639e-008,0.2524
6.13099e-008,0.2480
6.13558e-008,0.2462
6.14017e-008,0.2471
6.14477e-008,0.2500
6.14936e-008,0.2535
6.15395e-008,0.2562
6.15854e-008,0.2573
6.16313e-008,0.2564
6.16773e-008,0.2536
6.17232e-008,0.2501
6.17691e-008,0.2473
6.18151e-008,0.2462
6.18610e-008,0.2473
6.19069e-008,0.2501
6.19528e-008,0.2533
6.19987e-008,0.2554
6.20447e-008,0.2555
6.20906e-008,0.2535
6.21365e-008,0.2506
6.21825e-008,0.2481
6.22284e-008,0.2472
6.22743e-008,0.2482
6.23202e-008,0.2504
6.23661e-008,0.2527
6.24121e-008,0.2538
6.24580e-008,0.2533
6.25039e-008,0.2516
6.25499e-008,0.2495
6.25958e-008,0.2481
6.26417e-008,0.2484
6.26876e-008,0.2658
6.27335e-008,0.3450
6.27795e-008,0.4567
6.28254e-008,0.6012
6.28713e-008,0.7883
6.29173e-008,0.9395
6.29632e-008,1.0397
6.30091e-008,1.0817
6.30550e-008,1.0767
6.31009e-008,1.0529
6.31469e-008,1.0344
6.31928e-008,1.0483
6.32387e-008,1.0916
6.32847e-008,1.1459
6.33306e-008,1.1950
6.33765e-008,1.2257
6.34224e-008,1.2341
6.34683e-008,1.2251
6.35143e-008,1.2119
6.35602e-008,1.2045
6.36061e-008,1.2047
6.36521e-008,1.2153
6.36980e-008,1.2320
6.37439e-008,1.2484
6.37898e-008,1.2597
6.38357e-008,1.2663
6.38817e-008,1.2641
6.39276e-008,1.2540
6.39735e-008,1.2402
6.40195e-008,1.2257
6.40654e-008,1.2178
6.41113e-008,1.2174
6.41572e-008,1.2250
6.42031e-008,1.2347
6.42491e-008,1.2387
6.42950e-008,1.2352
6.43409e-008,1.2236
6.43869e-008,1.2097
6.44328e-008,1.2020
6.44787e-008,1.2044
6.45246e-008,1.2159
6.45705e-008,1.2305
6.46165e-008,1.2412
6.46624e-008,1.2430
6.47083e-008,1.2350
6.47542e-008,1.2222
6.48002e-008,1.2106
6.48461e-008,1.2051
6.48920e-008,1.2070
6.49380e-008,1.2142
6.49839e-008,1.2227
6.50298e-008,1.2286
6.50757e-008,1.2302
6.51216e-008,1.2279
6.51676e-008,1.2237
6.52135e-008,1.2193
6.52594e-008,1.2165
6.53054e-008,1.2157
6.53513e-008,1.2167
6.53972e-008,1.2195
6.54431e-008,1.2233
6.54890e-008,1.2269
6.55350e-008,1.2289
6.55809e-008,1.2281
6.56268e-008,1.2248
6.56728e-008,1.2202
6.57187e-008,1.2165
6.57646e-008,1.2158
6.58105e-008,1.2183
6.58564e-008,1.2229
6.59024e-008,1.2271
6.59483e-008,1.2288
6.59942e-008,1.2272
6.60402e-008,1.2234
6.60861e-008,1.2196
6.61320e-008,1.2176
6.61779e-008,1.2185
6.62238e-008,1.2216
6.62698e-008,1.2250
6.63157e-008,1.2270
6.63616e-008,1.2269
6.64076e-008,1.2250
6.64535e-008,1.2225
6.64994e-008,1.2207
6.65453e-008,1.2202
6.65912e-008,1.2209
6.66372e-008,1.2224
6.66831e-008,1.2237
6.67290e-008,1.2246
6.67750e-008,1.2249
6.68209e-008,1.2246
6.68668e-008,1.2240
6.69127e-008,1.2231
6.69586e-008,1.2222
6.70046e-008,1.2216
6.70505e-008,1.2216
6.70964e-008,1.2224
6.71424e-008,1.2236
6.71883e-008,1.2248
6.72342e-008,1.2254
6.72801e-008,1.2249
6.73260e-008,1.2237
6.73720e-008,1.2223
6.74179e-008,1.2215
6.74638e-008,1.2216
6.75098e-008,1.2227
6.75557e-008,1.2241
6.76016e-008,1.2250
6.76475e-008,1.2251
6.76934e-008,1.2244
6.77394e-008,1.2233
6.77853e-008,1.2224
6.78312e-008,1.2222
6.78772e-008,1.2227
6.79231e-008,1.2234
6.79690e-008,1.2241
6.80149e-008,1.2245
6.80608e-008,1.2243
6.81068e-008,1.2239
6.81527e-008,1.2235
6.81986e-008,1.2232
6.82446e-008,1.2232
6.82905e-008,1.2233
6.83364e-008,1.2234
6.83823e-008,1.2236
6.84282e-008,1.2239
6.84742e-008,1.2241
6.85201e-008,1.2241
6.85660e-008,1.2240
6.86119e-008,1.2238
6.86579e-008,1.2234
6.87038e-008,1.2232
6.87497e-008,1.2232
6.87957e-008,1.2235
6.88416e-008,1.2239
6.88875e-008,1.2243
6.89334e-008,1.2244
6.89793e-008,1.2242
6.90253e-008,1.2238
6.90712e-008,1.2234
6.91171e-008,1.2233
6.91631e-008,1.2234
6.92090e-008,1.2238
6.92549e-008,1.2241
6.93008e-008,1.2243
6.93467e-008,1.2242
6.93927e-008,1.2240
6.94386e-008,1.2237
6.94845e-008,1.2236
6.95305e-008,1.2236
6.95764e-008,1.2237
6.96223e-008,1.2239
6.96682e-008,1.2240
6.97141e-008,1.2240
6.97601e-008,1.2240
6.98060e-008,1.2240
6.98519e-008,1.2239
6.98979e-008,1.2239
6.99438e-008,1.2238
6.99897e-008,1.2238
7.00356e-008,1.2238
7.00815e-008,1.2239
7.01275e-008,1.2240
7.01734e-008,1.2241
7.02193e-008,1.2241
7.02653e-008,1.2241
7.03112e-008,1.2240
7.03571e-008,1.2239
7.04030e-008,1.2238
7.04489e-008,1.2238
7.04949e-008,1.2240
7.05408e-008,1.2241
7.05867e-008,1.2242
7.06327e-008,1.2242
7.06786e-008,1.2241
7.07245e-008,1.2240
7.07704e-008,1.2239
7.08163e-008,1.2239
7.08623e-008,1.2240
7.09082e-008,1.2241
7.09541e-008,1.2241
7.10001e-008,1.2241
7.10460e-008,1.2241
7.10919e-008,1.2241
7.11378e-008,1.2240
7.11837e-008,1.2240
7.12297e-008,1.2240
7.12756e-008,1.2241
7.13215e-008,1.2241
7.13675e-008,1.2241
7.14134e-008,1.2241
7.14593e-008,1.2241
7.15052e-008,1.2241
7.15511e-008,1.2241
7.15971e-008,1.2241
7.16430e-008,1.2241
7.16889e-008,1.2241
7.17349e-008,1.2241
7.17808e-008,1.2241
7.18267e-008,1.2241
7.18726e-008,1.2242
7.19185e-008,1.2242
7.19645e-008,1.2242
7.20104e-008,1.2241
7.20563e-008,1.2241
7.21023e-008,1.2241
7.21482e-008,1.2241
7.21941e-008,1.2242
7.22400e-008,1.2242
7.22859e-008,1.2242
7.23319e-008,1.2242
7.23778e-008,1.2242
7.24237e-008,1.2242
7.24697e-008,1.2242
7.25156e-008,1.2242
7.25615e-008,1.2242
7.26074e-008,1.2242
7.26534e-008,1.2242
7.26993e-008,1.2242
7.27452e-008,1.2242
7.27911e-008,1.2242
7.28370e-008,1.2242
7.28830e-008,1.2242
7.29289e-008,1.2242
7.29748e-008,1.2242
7.30208e-008,1.2242
7.30667e-008,1.2242
7.31126e-008,1.2242
7.31585e-008,1.2242
7.32044e-008,1.2243
7.32504e-008,1.2243
7.32963e-008,1.2242
7.33422e-008,1.2242
7.33882e-008,1.2242
7.34341e-008,1.2242
7.34800e-008,1.2243
7.35259e-008,1.2243
7.35718e-008,1.2243
7.36178e-008,1.2243
7.36637e-008,1.2243
7.37096e-008,1.2243
7.37556e-008,1.2243
7.38015e-008,1.2243
7.38474e-008,1.2243
7.38933e-008,1.2234
7.39392e-008,1.2025
7.39852e-008,1.1271
7.40311e-008,1.0281
7.40770e-008,0.8980
7.41230e-008,0.7351
7.41689e-008,0.5925
7.42148e-008,0.4852
7.42607e-008,0.4267
7.43066e-008,0.4026
7.43526e-008,0.4044
7.43985e-008,0.4156
7.44444e-008,0.4109
7.44904e-008,0.3862
7.45363e-008,0.3475
7.45822e-008,0.3063
7.46281e-008,0.2727
7.46740e-008,0.2540
7.47200e-008,0.2517
7.47659e-008,0.2576
7.48118e-008,0.2640
7.48578e-008,0.2667
7.49037e-008,0.2613
7.49496e-008,0.2486
7.49955e-008,0.2334
7.50414e-008,0.2204
7.50874e-008,0.2107
7.51333e-008,0.2090
7.51792e-008,0.2153
7.52252e-008,0.2268
7.52711e-008,0.2393
7.53170e-008,0.2470
7.53629e-008,0.2497
7.54088e-008,0.2459
7.54548e-008,0.2404
7.55007e-008,0.2379
7.55466e-008,0.2398
7.55926e-008,0.2472
7.56385e-008,0.2565
7.56844e-008,0.2631
7.57303e-008,0.2637
7.57762e-008,0.2592
7.58222e-008,0.2760
7.58681e-008,0.3579
7.59140e-008,0.4692
7.59600e-008,0.6319
7.60059e-008,0.8273
7.60518e-008,0.9785
7.60977e-008,1.0738
7.61436e-008,1.1029
7.61896e-008,1.0853
7.62355e-008,1.0516
7.62814e-008,1.0317
7.63274e-008,1.0504
7.63733e-008,1.0989
7.64192e-008,1.1571
7.64651e-008,1.2078
7.65110e-008,1.2370
7.65570e-008,1.2426
7.66029e-008,1.2307
7.66488e-008,1.2155
7.66947e-008,1.2057
7.67407e-008,1.2043
7.67866e-008,1.2146
7.68325e-008,1.2320
7.68785e-008,1.2501
7.69244e-008,1.2644
7.69703e-008,1.2730
7.70162e-008,1.2698
7.70621e-008,1.2572
7.71081e-008,1.2389
7.71540e-008,1.2214
7.71999e-008,1.2130
7.72459e-008,1.2148
7.72918e-008,1.2265
7.73377e-008,1.2391
7.73836e-008,1.2440
7.74295e-008,1.2387
7.74755e-008,1.2237
7.75214e-008,1.2074
7.75673e-008,1.1995
7.76133e-008,1.2036
7.76592e-008,1.2177
7.77051e-008,1.2342
7.77510e-008,1.2453
7.77969e-008,1.2457
7.78429e-008,1.2357
7.78888e-008,1.2214
7.79347e-008,1.2095
7.79807e-008,1.2046
7.80266e-008,1.2075
7.80725e-008,1.2155
7.81184e-008,1.2243
7.81643e-008,1.2302
7.82103e-008,1.2318
7.82562e-008,1.2295
7.83021e-008,1.2252
7.83481e-008,1.2204
7.83940e-008,1.2170
7.84399e-008,1.2154
7.84858e-008,1.2163
7.85317e-008,1.2196
7.85777e-008,1.2244
7.86236e-008,1.2290
7.86695e-008,1.2314
7.87155e-008,1.2301
7.87614e-008,1.2256
7.88073e-008,1.2198
7.88532e-008,1.2157
7.88991e-008,1.2153
7.89451e-008,1.2189
7.89910e-008,1.2246
7.90369e-008,1.2293
7.90829e-008,1.2307
7.91288e-008,1.2283
7.91747e-008,1.2236
7.92206e-008,1.2193
7.92665e-008,1.2175
7.93125e-008,1.2190
7.93584e-008,1.2226
7.94043e-008,1.2262
7.94503e-008,1.2282
7.94962e-008,1.2277
7.95421e-008,1.2192
7.95880e-008,1.1683
7.96339e-008,1.0733
7.96799e-008,0.9641
7.97258e-008,0.8109
7.97717e-008,0.6568
7.98177e-008,0.5321
7.98636e-008,0.4510
7.99095e-008,0.4129
7.99554e-008,0.4021
8.00013e-008,0.4116
8.00473e-008,0.4150
8.00932e-008,0.3985
8.01391e-008,0.3646
8.01851e-008,0.3233
8.02310e-008,0.2859
8.02769e-008,0.2610
8.03228e-008,0.2525
8.03687e-008,0.2565
8.04147e-008,0.2625
8.04606e-008,0.2661
8.05065e-008,0.2632
8.05524e-008,0.2527
8.05984e-008,0.2382
8.06443e-008,0.2251
8.06902e-008,0.2151
8.07362e-008,0.2100
8.07821e-008,0.2130
8.08280e-008,0.2213
8.08739e-008,0.2331
8.09198e-008,0.2424
8.09658e-008,0.2474
8.10117e-008,0.2470
8.10576e-008,0.2424
8.11036e-008,0.2390
8.11495e-008,0.2388
8.11954e-008,0.2435
8.12413e-008,0.2522
8.12872e-008,0.2601
8.13332e-008,0.2635
8.13791e-008,0.2606
8.14250e-008,0.2606
8.14710e-008,0.3105
8.15169e-008,0.4131
8.15628e-008,0.5443
8.16087e-008,0.7362
8.16546e-008,0.9131
8.17006e-008,1.0358
8.17465e-008,1.0967
8.17924e-008,1.0965
8.18384e-008,1.0673
8.18843e-008,1.0364
8.19302e-008,1.0360
8.19761e-008,1.0732
8.20220e-008,1.1295
8.20680e-008,1.1859
8.21139e-008,1.2263
8.21598e-008,1.2423
8.22058e-008,1.2371
8.22517e-008,1.2215
8.22976e-008,1.2090
8.23435e-008,1.2033
8.23894e-008,1.2084
8.24354e-008,1.2234
8.24813e-008,1.2419
8.25272e-008,1.2580
8.25732e-008,1.2697
8.26191e-008,1.2725
8.26650e-008,1.2636
8.27109e-008,1.2479
8.27568e-008,1.2288
8.28028e-008,1.2157
8.28487e-008,1.2125
8.28946e-008,1.2200
8.29406e-008,1.2336
8.29865e-008,1.2427
8.30324e-008,1.2424
8.30783e-008,1.2315
8.31242e-008,1.2144
8.31702e-008,1.2016
8.32161e-008,1.1999
8.32620e-008,1.2100
8.33080e-008,1.2266
8.33539e-008,1.2412
8.33998e-008,1.2470
8.34457e-008,1.2413
8.34916e-008,1.2281
8.35376e-008,1.2142
8.35835e-008,1.2056
8.36294e-008,1.2051
8.36754e-008,1.2113
8.37213e-008,1.2204
8.37672e-008,1.2280
8.38131e-008,1.2315
8.38590e-008,1.2308
8.39050e-008,1.2272
8.39509e-008,1.2224
8.39968e-008,1.2182
8.40428e-008,1.2158
8.40887e-008,1.2155
8.41346e-008,1.2177
8.41805e-008,1.2220
8.42264e-008,1.2269
8.42724e-008,1.2305
8.43183e-008,1.2310
8.43642e-008,1.2280
8.44101e-008,1.2225
8.44561e-008,1.2171
8.45020e-008,1.2148
8.45479e-008,1.2166
8.45939e-008,1.2217
8.46398e-008,1.2273
8.46857e-008,1.2304
8.47316e-008,1.2297
8.47775e-008,1.2258
8.48235e-008,1.2210
8.48694e-008,1.2178
8.49153e-008,1.2178
8.49613e-008,1.2207
8.50072e-008,1.2246
8.50531e-008,1.2275
8.50990e-008,1.2282
8.51449e-008,1.2255
8.51909e-008,1.2002
8.52368e-008,1.1207
8.52827e-008,1.0204
8.53287e-008,0.8889
8.53746e-008,0.7277
8.54205e-008,0.5881
8.54664e-008,0.4837
8.55123e-008,0.4273
8.55583e-008,0.4039
8.56042e-008,0.4057
8.56501e-008,0.4154
8.56961e-008,0.4088
8.57420e-008,0.3825
8.57879e-008,0.3433
8.58338e-008,0.3028
8.58797e-008,0.2710
8.59257e-008,0.2545
8.59716e-008,0.2536
8.60175e-008,0.2596
8.60635e-008,0.2647
8.61094e-008,0.2655
8.61553e-008,0.2584
8.62012e-008,0.2453
8.62471e-008,0.2309
8.62931e-008,0.2196
8.63390e-008,0.2115
8.63849e-008,0.2107
8.64309e-008,0.2167
8.64768e-008,0.2272
8.65227e-008,0.2384
8.65686e-008,0.2453
8.66145e-008,0.2479
8.66605e-008,0.2447
8.67064e-008,0.2402
8.67523e-008,0.2384
8.67983e-008,0.2406
8.68442e-008,0.2477
8.68901e-008,0.2565
8.69360e-008,0.2625
8.69819e-008,0.2627
8.70279e-008,0.2569
8.70738e-008,0.2480
8.71197e-008,0.2396
8.71657e-008,0.2359
8.72116e-008,0.2386
8.72575e-008,0.2461
8.73034e-008,0.2549
8.73493e-008,0.2611
8.73953e-008,0.2629
8.74412e-008,0.2601
8.74871e-008,0.2548
8.75331e-008,0.2498
8.75790e-008,0.2470
8.76249e-008,0.2469
8.76708e-008,0.2491
8.77167e-008,0.2524
8.77627e-008,0.2551
8.78086e-008,0.2567
8.78545e-008,0.2567
8.79005e-008,0.2549
8.79464e-008,0.2520
8.79923e-008,0.2490
8.80382e-008,0.2471
8.80841e-008,0.2471
8.81301e-008,0.2488
8.81760e-008,0.2518
8.82219e-008,0.2544
8.82678e-008,0.2556
8.83138e-008,0.2547
8.83597e-008,0.2523
8.84056e-008,0.2496
8.84516e-008,0.2478
8.84975e-008,0.2478
8.85434e-008,0.2494
8.85893e-008,0.2518
8.86352e-008,0.2536
8.86812e-008,0.2539
8.87271e-008,0.2527
8.87730e-008,0.2507
8.88190e-008,0.2488
8.88649e-008,0.2480
8.89108e-008,0.2485
8.89567e-008,0.2498
8.90026e-008,0.2513
8.90486e-008,0.2522
8.90945e-008,0.2524
8.91404e-008,0.2518
8.91864e-008,0.2508
8.92323e-008,0.2499
8.92782e-008,0.2493
8.93241e-008,0.2491
8.93700e-008,0.2494
8.94160e-008,0.2500
8.94619e-008,0.2508
8.95078e-008,0.2513
8.95538e-008,0.2515
8.95997e-008,0.2512
8.96456e-008,0.2504
8.96915e-008,0.2496
8.97374e-008,0.2490
8.97834e-008,0.2490
8.98293e-008,0.2495
8.98752e-008,0.2503
8.99212e-008,0.2510
8.99671e-008,0.2513
9.00130e-008,0.2510
9.00589e-008,0.2502
9.01048e-008,0.2495
9.01508e-008,0.2491
9.01967e-008,0.2492
9.02426e-008,0.2496
9.02886e-008,0.2502
9.03345e-008,0.2507
9.03804e-008,0.2507
9.04263e-008,0.2504
9.04722e-008,0.2499
9.05182e-008,0.2495
9.05641e-008,0.2494
9.06100e-008,0.2495
9.06560e-008,0.2497
9.07019e-008,0.2499
9.07478e-008,0.2501
9.07937e-008,0.2502
9.08396e-008,0.2501
9.08856e-008,0.2500
9.09315e-008,0.2498
9.09774e-008,0.2496
9.10234e-008,0.2495
9.10693e-008,0.2495
9.11152e-008,0.2496
9.11611e-008,0.2498
9.12070e-008,0.2500
9.12530e-008,0.2500
9.12989e-008,0.2500
9.13448e-008,0.2497
9.13908e-008,0.2495
9.14367e-008,0.2493
9.14826e-008,0.2493
9.15285e-008,0.2495
9.15744e-008,0.2497
9.16204e-008,0.2499
9.16663e-008,0.2499
9.17122e-008,0.2498
9.17582e-008,0.2496
9.18041e-008,0.2494
9.18500e-008,0.2493
9.18959e-008,0.2494
9.19418e-008,0.2495
9.19878e-008,0.2496
9.20337e-008,0.2497
9.20796e-008,0.2497
9.21255e-008,0.2496
9.21715e-008,0.2495
9.22174e-008,0.2494
9.22633e-008,0.2494
9.23093e-008,0.2494
9.23552e-008,0.2494
9.24011e-008,0.2494
9.24470e-008,0.2495
9.24929e-008,0.2495
9.25389e-008,0.2495
9.25848e-008,0.2495
9.26307e-008,0.2495
9.26767e-008,0.2580
9.27226e-008,0.3193
9.27685e-008,0.4270
9.28144e-008,0.5574
9.28603e-008,0.7419
9.29063e-008,0.9067
9.29522e-008,1.0205
9.29981e-008,1.0779
9.30441e-008,1.0814
9.30900e-008,1.0599
9.31359e-008,1.0363
9.31818e-008,1.0405
9.32277e-008,1.0777
9.32737e-008,1.1307
9.33196e-008,1.1826
9.33655e-008,1.2193
9.34115e-008,1.2337
9.34574e-008,1.2287
9.35033e-008,1.2152
9.35492e-008,1.2059
9.35951e-008,1.2032
9.36411e-008,1.2106
9.36870e-008,1.2260
9.37329e-008,1.2431
9.37789e-008,1.2563
9.38248e-008,1.2650
9.38707e-008,1.2659
9.39166e-008,1.2573
9.39625e-008,1.2440
9.40085e-008,1.2282
9.40544e-008,1.2179
9.41003e-008,1.2153
9.41463e-008,1.2213
9.41922e-008,1.2319
9.42381e-008,1.2381
9.42840e-008,1.2369
9.43299e-008,1.2271
9.43759e-008,1.2126
9.44218e-008,1.2025
9.44677e-008,1.2021
9.45137e-008,1.2111
9.45596e-008,1.2091
9.46055e-008,1.1501
9.46514e-008,1.0532
9.46973e-008,0.9183
9.47433e-008,0.7396
9.47892e-008,0.5805
9.48351e-008,0.4638
9.48811e-008,0.4056
9.49270e-008,0.3910
9.49729e-008,0.4029
9.50188e-008,0.4217
9.50647e-008,0.4192
9.51107e-008,0.3912
9.51566e-008,0.3471
9.52025e-008,0.3004
9.52485e-008,0.2637
9.52944e-008,0.2443
9.53403e-008,0.2429
9.53862e-008,0.2517
9.54321e-008,0.2615
9.54781e-008,0.2678
9.55240e-008,0.2650
9.55699e-008,0.2526
9.56159e-008,0.2348
9.56618e-008,0.2174
9.57077e-008,0.2034
9.57536e-008,0.1994
9.57995e-008,0.2072
9.58455e-008,0.2229
9.58914e-008,0.2407
9.59373e-008,0.2517
9.59833e-008,0.2538
9.60292e-008,0.2463
9.60751e-008,0.2358
9.61210e-008,0.2301
9.61669e-008,0.2320
9.62129e-008,0.2425
9.62588e-008,0.2563
9.63047e-008,0.2661
9.63506e-008,0.2672
9.63966e-008,0.2595
9.64425e-008,0.2472
9.64884e-008,0.2359
9.65344e-008,0.2307
9.65803e-008,0.2339
9.66262e-008,0.2430
9.66721e-008,0.2536
9.67180e-008,0.2612
9.67640e-008,0.2637
9.68099e-008,0.2609
9.68558e-008,0.2552
9.69018e-008,0.2492
9.69477e-008,0.2451
9.69936e-008,0.2439
9.70395e-008,0.2455
9.70854e-008,0.2492
9.71314e-008,0.2534
9.71773e-008,0.2567
9.72232e-008,0.2581
9.72692e-008,0.2564
9.73151e-008,0.2524
9.73610e-008,0.2475
9.74069e-008,0.2439
9.74528e-008,0.2432
9.74988e-008,0.2458
9.75447e-008,0.2505
9.75906e-008,0.2549
9.76366e-008,0.2569
9.76825e-008,0.2556
9.77284e-008,0.2519
9.77743e-008,0.2477
9.78202e-008,0.2451
9.78662e-008,0.2452
9.79121e-008,0.2478
9.79580e-008,0.2511
9.80040e-008,0.2536
9.80499e-008,0.2541
9.80958e-008,0.2525
9.81417e-008,0.2499
9.81876e-008,0.2476
9.82336e-008,0.2466
9.82795e-008,0.2486
9.83254e-008,0.2798
9.83714e-008,0.3751
9.84173e-008,0.4903
