.HEADER
..NAMES
Time,V U3.K3
2.45239e-008,1.2232
2.45699e-008,1.2232
2.46158e-008,1.2233
2.46617e-008,1.2233
2.47076e-008,1.2233
2.47536e-008,1.2233
2.47995e-008,1.2233
2.48454e-008,1.2233
2.48913e-008,1.2233
2.49373e-008,1.2234
2.49832e-008,1.2234
2.50291e-008,1.2234
2.50750e-008,1.2233
2.51210e-008,1.2233
2.51669e-008,1.2233
2.52128e-008,1.2234
2.52587e-008,1.2230
2.53047e-008,1.2127
2.53506e-008,1.1696
2.53965e-008,1.1012
2.54424e-008,1.0078
2.54884e-008,0.8715
2.55343e-008,0.7151
2.55802e-008,0.5666
2.56262e-008,0.4363
2.56721e-008,0.3391
2.57180e-008,0.2834
2.57639e-008,0.2676
2.58099e-008,0.2784
2.58558e-008,0.2985
2.59017e-008,0.3171
2.59476e-008,0.3275
2.59936e-008,0.3263
2.60395e-008,0.3156
2.60854e-008,0.3000
2.61313e-008,0.2860
2.61773e-008,0.2775
2.62232e-008,0.2731
2.62691e-008,0.2719
2.63150e-008,0.2725
2.63610e-008,0.2723
2.64069e-008,0.2694
2.64528e-008,0.2637
2.64987e-008,0.2563
2.65446e-008,0.2484
2.65906e-008,0.2425
2.66365e-008,0.2408
2.66824e-008,0.2438
2.67283e-008,0.2493
2.67743e-008,0.2550
2.68202e-008,0.2592
2.68661e-008,0.2607
2.69120e-008,0.2601
2.69580e-008,0.2580
2.70039e-008,0.2559
2.70498e-008,0.2567
2.70957e-008,0.2597
2.71417e-008,0.2633
2.71876e-008,0.2773
2.72335e-008,0.3268
2.72794e-008,0.4014
2.73254e-008,0.5071
2.73713e-008,0.6598
2.74172e-008,0.8252
2.74631e-008,0.9764
2.75091e-008,1.1056
2.75550e-008,1.1892
2.76009e-008,1.2235
2.76469e-008,1.2193
2.76928e-008,1.1940
2.77387e-008,1.1672
2.77846e-008,1.1503
2.78306e-008,1.1471
2.78765e-008,1.1571
2.79224e-008,1.1739
2.79683e-008,1.1920
2.80143e-008,1.2057
2.80602e-008,1.2126
2.81061e-008,1.2151
2.81520e-008,1.2141
2.81980e-008,1.2114
2.82439e-008,1.2104
2.82898e-008,1.2128
2.83357e-008,1.2183
2.83817e-008,1.2261
2.84276e-008,1.2343
2.84735e-008,1.2398
2.85194e-008,1.2403
2.85653e-008,1.2352
2.86113e-008,1.2268
2.86572e-008,1.2188
2.87031e-008,1.2141
2.87490e-008,1.2142
2.87950e-008,1.2174
2.88409e-008,1.2218
2.88868e-008,1.2246
2.89327e-008,1.2228
2.89787e-008,1.2183
2.90246e-008,1.2140
2.90705e-008,1.2117
2.91164e-008,1.2129
2.91624e-008,1.2171
2.92083e-008,1.2226
2.92542e-008,1.2271
2.93001e-008,1.2286
2.93461e-008,1.2273
2.93920e-008,1.2243
2.94379e-008,1.2210
2.94839e-008,1.2186
2.95298e-008,1.2177
2.95757e-008,1.2180
2.96216e-008,1.2190
2.96676e-008,1.2202
2.97135e-008,1.2215
2.97594e-008,1.2228
2.98053e-008,1.2237
2.98513e-008,1.2239
2.98972e-008,1.2232
2.99431e-008,1.2217
2.99890e-008,1.2200
3.00350e-008,1.2190
3.00809e-008,1.2194
3.01268e-008,1.2211
3.01727e-008,1.2232
3.02187e-008,1.2247
3.02646e-008,1.2250
3.03105e-008,1.2240
3.03564e-008,1.2222
3.04024e-008,1.2205
3.04483e-008,1.2199
3.04942e-008,1.2205
3.05401e-008,1.2220
3.05861e-008,1.2234
3.06320e-008,1.2240
3.06779e-008,1.2238
3.07238e-008,1.2229
3.07698e-008,1.2220
3.08157e-008,1.2216
3.08616e-008,1.2218
3.09075e-008,1.2223
3.09535e-008,1.2228
3.09994e-008,1.2231
3.10453e-008,1.2230
3.10912e-008,1.2229
3.11372e-008,1.2229
3.11831e-008,1.2229
3.12290e-008,1.2230
3.12749e-008,1.2230
3.13209e-008,1.2227
3.13668e-008,1.2225
3.14127e-008,1.2223
3.14586e-008,1.2225
3.15045e-008,1.2229
3.15505e-008,1.2234
3.15964e-008,1.2237
3.16423e-008,1.2236
3.16882e-008,1.2232
3.17342e-008,1.2226
3.17801e-008,1.2223
3.18260e-008,1.2224
3.18719e-008,1.2228
3.19179e-008,1.2234
3.19638e-008,1.2238
3.20097e-008,1.2237
3.20556e-008,1.2234
3.21016e-008,1.2230
3.21475e-008,1.2228
3.21934e-008,1.2228
3.22393e-008,1.2230
3.22853e-008,1.2233
3.23312e-008,1.2235
3.23771e-008,1.2235
3.24230e-008,1.2234
3.24690e-008,1.2232
3.25149e-008,1.2232
3.25608e-008,1.2232
3.26067e-008,1.2234
3.26527e-008,1.2234
3.26986e-008,1.2234
3.27445e-008,1.2232
3.27904e-008,1.2183
3.28364e-008,1.1866
3.28823e-008,1.1239
3.29282e-008,1.0412
3.29741e-008,0.9177
3.30201e-008,0.7635
3.30660e-008,0.6108
3.31119e-008,0.4735
3.31578e-008,0.3644
3.32038e-008,0.2958
3.32497e-008,0.2687
3.32956e-008,0.2737
3.33415e-008,0.2924
3.33875e-008,0.3123
3.34334e-008,0.3255
3.34793e-008,0.3277
3.35253e-008,0.3194
3.35712e-008,0.3048
3.36171e-008,0.2898
3.36630e-008,0.2797
3.37090e-008,0.2743
3.37549e-008,0.2721
3.38008e-008,0.2723
3.38467e-008,0.2725
3.38927e-008,0.2705
3.39386e-008,0.2656
3.39845e-008,0.2588
3.40304e-008,0.2508
3.40764e-008,0.2440
3.41223e-008,0.2408
3.41682e-008,0.2424
3.42141e-008,0.2475
3.42601e-008,0.2534
3.43060e-008,0.2583
3.43519e-008,0.2606
3.43978e-008,0.2606
3.44438e-008,0.2588
3.44897e-008,0.2562
3.45356e-008,0.2560
3.45815e-008,0.2587
3.46275e-008,0.2620
3.46734e-008,0.2646
3.47193e-008,0.2654
3.47652e-008,0.2639
3.48112e-008,0.2604
3.48571e-008,0.2559
3.49030e-008,0.2525
3.49489e-008,0.2513
3.49949e-008,0.2522
3.50408e-008,0.2544
3.50867e-008,0.2569
3.51326e-008,0.2589
3.51786e-008,0.2599
3.52245e-008,0.2598
3.52704e-008,0.2590
3.53163e-008,0.2578
3.53622e-008,0.2564
3.54082e-008,0.2552
3.54541e-008,0.2547
3.55000e-008,0.2550
3.55459e-008,0.2559
3.55919e-008,0.2571
3.56378e-008,0.2580
3.56837e-008,0.2582
3.57296e-008,0.2575
3.57756e-008,0.2562
3.58215e-008,0.2548
3.58674e-008,0.2539
3.59133e-008,0.2538
3.59593e-008,0.2546
3.60052e-008,0.2558
3.60511e-008,0.2568
3.60970e-008,0.2570
3.61430e-008,0.2564
3.61889e-008,0.2555
3.62348e-008,0.2547
3.62807e-008,0.2543
3.63267e-008,0.2544
3.63726e-008,0.2548
3.64185e-008,0.2554
3.64644e-008,0.2557
3.65104e-008,0.2559
3.65563e-008,0.2647
3.66022e-008,0.3099
3.66481e-008,0.3850
3.66941e-008,0.4889
3.67400e-008,0.6417
3.67859e-008,0.8109
3.68318e-008,0.9637
3.68778e-008,1.0943
3.69237e-008,1.1810
3.69696e-008,1.2178
3.70155e-008,1.2156
3.70615e-008,1.1912
3.71074e-008,1.1646
3.71533e-008,1.1476
3.71992e-008,1.1439
3.72452e-008,1.1539
3.72911e-008,1.1712
3.73370e-008,1.1897
3.73830e-008,1.2038
3.74289e-008,1.2104
3.74748e-008,1.2120
3.75207e-008,1.2105
3.75667e-008,1.2076
3.76126e-008,1.2070
3.76585e-008,1.2105
3.77044e-008,1.2172
3.77504e-008,1.2256
3.77963e-008,1.2337
3.78422e-008,1.2387
3.78881e-008,1.2384
3.79341e-008,1.2328
3.79800e-008,1.2245
3.80259e-008,1.2172
3.80718e-008,1.2131
3.81178e-008,1.2135
3.81637e-008,1.2167
3.82096e-008,1.2207
3.82555e-008,1.2233
3.83015e-008,1.2214
3.83474e-008,1.2168
3.83933e-008,1.2126
3.84392e-008,1.2105
3.84852e-008,1.2116
3.85311e-008,1.2157
3.85770e-008,1.2211
3.86229e-008,1.2258
3.86689e-008,1.2276
3.87148e-008,1.2265
3.87607e-008,1.2236
3.88066e-008,1.2202
3.88526e-008,1.2176
3.88985e-008,1.2164
3.89444e-008,1.2166
3.89903e-008,1.2178
3.90363e-008,1.2193
3.90822e-008,1.2208
3.91281e-008,1.2222
3.91740e-008,1.2231
3.92199e-008,1.2230
3.92659e-008,1.2220
3.93118e-008,1.2205
3.93577e-008,1.2190
3.94036e-008,1.2182
3.94496e-008,1.2188
3.94955e-008,1.2205
3.95414e-008,1.2225
3.95873e-008,1.2239
3.96333e-008,1.2241
3.96792e-008,1.2231
3.97251e-008,1.2214
3.97710e-008,1.2199
3.98170e-008,1.2193
3.98629e-008,1.2199
3.99088e-008,1.2213
3.99547e-008,1.2226
4.00007e-008,1.2233
4.00466e-008,1.2231
4.00925e-008,1.2223
4.01384e-008,1.2215
4.01844e-008,1.2210
4.02303e-008,1.2211
4.02762e-008,1.2196
4.03221e-008,1.1994
4.03681e-008,1.1445
4.04140e-008,1.0697
4.04599e-008,0.9604
4.05058e-008,0.8123
4.05518e-008,0.6570
4.05977e-008,0.5141
4.06436e-008,0.3942
4.06895e-008,0.3119
4.07355e-008,0.2715
4.07814e-008,0.2678
4.08273e-008,0.2839
4.08732e-008,0.3049
4.09192e-008,0.3215
4.09651e-008,0.3280
4.10110e-008,0.3227
4.10569e-008,0.3092
4.11029e-008,0.2928
4.11488e-008,0.2805
4.11947e-008,0.2738
4.12407e-008,0.2710
4.12866e-008,0.2711
4.13325e-008,0.2721
4.13784e-008,0.2711
4.14244e-008,0.2668
4.14703e-008,0.2601
4.15162e-008,0.2520
4.15621e-008,0.2446
4.16081e-008,0.2402
4.16540e-008,0.2406
4.16999e-008,0.2450
4.17458e-008,0.2509
4.17918e-008,0.2561
4.18377e-008,0.2592
4.18836e-008,0.2598
4.19295e-008,0.2587
4.19755e-008,0.2562
4.20214e-008,0.2550
4.20673e-008,0.2569
4.21132e-008,0.2601
4.21592e-008,0.2629
4.22051e-008,0.2644
4.22510e-008,0.2638
4.22969e-008,0.2611
4.23429e-008,0.2568
4.23888e-008,0.2529
4.24347e-008,0.2508
4.24806e-008,0.2509
4.25266e-008,0.2527
4.25725e-008,0.2552
4.26184e-008,0.2576
4.26643e-008,0.2592
4.27103e-008,0.2595
4.27562e-008,0.2588
4.28021e-008,0.2576
4.28480e-008,0.2560
4.28940e-008,0.2547
4.29399e-008,0.2540
4.29858e-008,0.2542
4.30317e-008,0.2551
4.30777e-008,0.2562
4.31236e-008,0.2572
4.31695e-008,0.2576
4.32154e-008,0.2571
4.32613e-008,0.2560
4.33073e-008,0.2546
4.33532e-008,0.2536
4.33991e-008,0.2533
4.34450e-008,0.2538
4.34910e-008,0.2548
4.35369e-008,0.2559
4.35828e-008,0.2564
4.36287e-008,0.2561
4.36747e-008,0.2553
4.37206e-008,0.2545
4.37665e-008,0.2539
4.38124e-008,0.2538
4.38584e-008,0.2541
4.39043e-008,0.2546
4.39502e-008,0.2550
4.39961e-008,0.2551
4.40421e-008,0.2550
4.40880e-008,0.2546
4.41339e-008,0.2543
4.41798e-008,0.2540
4.42258e-008,0.2539
4.42717e-008,0.2539
4.43176e-008,0.2539
4.43635e-008,0.2540
4.44095e-008,0.2542
4.44554e-008,0.2543
4.45013e-008,0.2544
4.45472e-008,0.2544
4.45932e-008,0.2542
4.46391e-008,0.2539
4.46850e-008,0.2536
4.47309e-008,0.2534
4.47769e-008,0.2535
4.48228e-008,0.2537
4.48687e-008,0.2540
4.49146e-008,0.2541
4.49606e-008,0.2541
4.50065e-008,0.2539
4.50524e-008,0.2536
4.50983e-008,0.2534
4.51443e-008,0.2533
4.51902e-008,0.2534
4.52361e-008,0.2535
4.52821e-008,0.2537
4.53280e-008,0.2537
4.53739e-008,0.2537
4.54198e-008,0.2535
4.54658e-008,0.2534
4.55117e-008,0.2533
4.55576e-008,0.2533
4.56035e-008,0.2533
4.56495e-008,0.2534
4.56954e-008,0.2533
4.57413e-008,0.2533
4.57872e-008,0.2533
4.58332e-008,0.2533
4.58791e-008,0.2533
4.59250e-008,0.2533
4.59709e-008,0.2532
4.60169e-008,0.2532
4.60628e-008,0.2531
4.61087e-008,0.2531
4.61546e-008,0.2531
4.62006e-008,0.2531
4.62465e-008,0.2532
4.62924e-008,0.2532
4.63383e-008,0.2531
4.63843e-008,0.2531
4.64302e-008,0.2530
4.64761e-008,0.2529
4.65220e-008,0.2529
4.65680e-008,0.2529
4.66139e-008,0.2530
4.66598e-008,0.2530
4.67057e-008,0.2530
4.67517e-008,0.2529
4.67976e-008,0.2529
4.68435e-008,0.2528
4.68894e-008,0.2528
4.69354e-008,0.2528
4.69813e-008,0.2529
4.70272e-008,0.2529
4.70731e-008,0.2528
4.71190e-008,0.2528
4.71650e-008,0.2528
4.72109e-008,0.2528
4.72568e-008,0.2528
4.73027e-008,0.2528
4.73487e-008,0.2527
4.73946e-008,0.2527
4.74405e-008,0.2527
4.74864e-008,0.2527
4.75324e-008,0.2527
4.75783e-008,0.2527
4.76242e-008,0.2527
4.76701e-008,0.2527
4.77161e-008,0.2527
4.77620e-008,0.2530
4.78079e-008,0.2631
4.78538e-008,0.3103
4.78998e-008,0.3867
4.79457e-008,0.4927
4.79916e-008,0.6473
4.80375e-008,0.8163
4.80835e-008,0.9682
4.81294e-008,1.0973
4.81753e-008,1.1816
4.82212e-008,1.2163
4.82672e-008,1.2126
4.83131e-008,1.1877
4.83590e-008,1.1616
4.84049e-008,1.1454
4.84509e-008,1.1426
4.84968e-008,1.1532
4.85427e-008,1.1705
4.85886e-008,1.1886
4.86346e-008,1.2021
4.86805e-008,1.2083
4.87264e-008,1.2100
4.87723e-008,1.2086
4.88183e-008,1.2061
4.88642e-008,1.2058
4.89101e-008,1.2095
4.89560e-008,1.2161
4.90020e-008,1.2243
4.90479e-008,1.2323
4.90938e-008,1.2371
4.91398e-008,1.2367
4.91857e-008,1.2310
4.92316e-008,1.2228
4.92775e-008,1.2156
