.HEADER
..NAMES
Time,V U2.L2
.DATA
4.86805e-008,1.2234
4.87264e-008,1.2216
4.87723e-008,1.2205
4.88183e-008,1.2205
4.88642e-008,1.2214
4.89101e-008,1.2227
4.89560e-008,1.2238
4.90020e-008,1.2240
4.90479e-008,1.2236
4.90938e-008,1.2228
4.91398e-008,1.2222
4.91857e-008,1.2219
4.92316e-008,1.2219
4.92775e-008,1.2222
4.93235e-008,1.2225
4.93694e-008,1.2227
4.94153e-008,1.2229
4.94612e-008,1.2231
4.95072e-008,1.2232
4.95531e-008,1.2196
4.95990e-008,1.1816
4.96449e-008,1.0929
4.96909e-008,0.9873
4.97368e-008,0.8395
4.97827e-008,0.6802
4.98286e-008,0.5440
4.98746e-008,0.4480
4.99205e-008,0.3955
4.99664e-008,0.3798
5.00123e-008,0.3775
5.00583e-008,0.3810
5.01042e-008,0.3734
5.01501e-008,0.3472
5.01960e-008,0.3124
5.02420e-008,0.2793
5.02879e-008,0.2551
5.03338e-008,0.2451
5.03797e-008,0.2472
5.04257e-008,0.2542
5.04716e-008,0.2624
5.05175e-008,0.2663
5.05634e-008,0.2621
5.06094e-008,0.2552
5.06553e-008,0.2415
5.07012e-008,0.2282
5.07471e-008,0.2186
5.07931e-008,0.2140
5.08390e-008,0.2168
5.08849e-008,0.2265
5.09308e-008,0.2374
5.09767e-008,0.2456
5.10227e-008,0.2473
5.10686e-008,0.2422
5.11145e-008,0.2343
5.11604e-008,0.2293
5.12064e-008,0.2316
5.12523e-008,0.2400
5.12982e-008,0.2521
5.13441e-008,0.2629
5.13901e-008,0.2683
5.14360e-008,0.2703
5.14819e-008,0.3075
5.15278e-008,0.3995
5.15738e-008,0.5154
5.16197e-008,0.6912
5.16656e-008,0.8711
5.17115e-008,1.0083
5.17575e-008,1.0928
5.18034e-008,1.1183
5.18493e-008,1.1008
5.18952e-008,1.0826
5.19412e-008,1.0745
5.19871e-008,1.0928
5.20330e-008,1.1357
5.20789e-008,1.1792
5.21249e-008,1.2135
5.21708e-008,1.2331
5.22167e-008,1.2358
5.22626e-008,1.2278
5.23086e-008,1.2188
5.23545e-008,1.2090
5.24004e-008,1.2054
5.24463e-008,1.2097
5.24923e-008,1.2167
5.25382e-008,1.2324
5.25841e-008,1.2480
5.26300e-008,1.2590
5.26760e-008,1.2642
5.27219e-008,1.2576
5.27678e-008,1.2415
5.28137e-008,1.2248
5.28597e-008,1.2131
5.29056e-008,1.2128
5.29515e-008,1.2242
5.29974e-008,1.2393
5.30434e-008,1.2487
5.30893e-008,1.2453
5.31352e-008,1.2311
5.31812e-008,1.2119
5.32271e-008,1.1976
5.32730e-008,1.1948
5.33189e-008,1.1948
5.33649e-008,1.1540
5.34108e-008,1.0726
5.34567e-008,0.9607
5.35026e-008,0.7977
5.35486e-008,0.6327
5.35945e-008,0.4977
5.36404e-008,0.4094
5.36863e-008,0.3716
5.37323e-008,0.3676
5.37782e-008,0.3749
5.38241e-008,0.3819
5.38700e-008,0.3703
5.39160e-008,0.3398
5.39619e-008,0.3039
5.40078e-008,0.2707
5.40537e-008,0.2486
5.40997e-008,0.2395
5.41456e-008,0.2413
5.41915e-008,0.2476
5.42374e-008,0.2576
5.42834e-008,0.2630
5.43293e-008,0.2641
5.43752e-008,0.2587
5.44211e-008,0.2439
5.44671e-008,0.2273
5.45130e-008,0.2127
5.45589e-008,0.2054
5.46048e-008,0.2103
5.46508e-008,0.2248
5.46967e-008,0.2413
5.47426e-008,0.2527
5.47885e-008,0.2533
5.48345e-008,0.2441
5.48804e-008,0.2318
5.49263e-008,0.2246
5.49722e-008,0.2275
5.50181e-008,0.2387
5.50641e-008,0.2542
5.51100e-008,0.2666
5.51559e-008,0.2713
5.52018e-008,0.2663
5.52478e-008,0.2557
5.52937e-008,0.2448
5.53396e-008,0.2382
5.53855e-008,0.2379
5.54315e-008,0.2424
5.54774e-008,0.2491
5.55233e-008,0.2552
5.55692e-008,0.2585
5.56152e-008,0.2589
5.56611e-008,0.2573
5.57070e-008,0.2543
5.57529e-008,0.2510
5.57989e-008,0.2479
5.58448e-008,0.2459
5.58907e-008,0.2460
5.59366e-008,0.2486
5.59826e-008,0.2533
5.60285e-008,0.2580
5.60744e-008,0.2603
5.61203e-008,0.2589
5.61663e-008,0.2543
5.62122e-008,0.2484
5.62581e-008,0.2443
5.63040e-008,0.2439
5.63500e-008,0.2472
5.63959e-008,0.2523
5.64418e-008,0.2565
5.64877e-008,0.2577
5.65337e-008,0.2556
5.65796e-008,0.2516
5.66255e-008,0.2478
5.66714e-008,0.2461
5.67174e-008,0.2468
5.67633e-008,0.2492
5.68092e-008,0.2521
5.68551e-008,0.2538
5.69011e-008,0.2540
5.69470e-008,0.2529
5.69929e-008,0.2514
5.70389e-008,0.2506
5.70848e-008,0.2685
5.71307e-008,0.3495
5.71766e-008,0.4605
5.72226e-008,0.6120
5.72685e-008,0.7983
5.73144e-008,0.9535
5.73603e-008,1.0562
5.74063e-008,1.1064
5.74522e-008,1.1010
5.74981e-008,1.0818
5.75440e-008,1.0700
5.75900e-008,1.0775
5.76359e-008,1.1135
5.76818e-008,1.1621
5.77277e-008,1.2016
5.77737e-008,1.2286
5.78196e-008,1.2359
5.78655e-008,1.2278
5.79114e-008,1.2151
5.79574e-008,1.2049
5.80033e-008,1.1988
5.80492e-008,1.2054
5.80951e-008,1.2150
5.81411e-008,1.2296
5.81870e-008,1.2458
5.82329e-008,1.2556
5.82788e-008,1.2595
5.83248e-008,1.2562
5.83707e-008,1.2432
5.84166e-008,1.2286
5.84625e-008,1.2174
5.85085e-008,1.2141
5.85544e-008,1.2216
5.86003e-008,1.2348
5.86462e-008,1.2453
5.86922e-008,1.2458
5.87381e-008,1.2348
5.87840e-008,1.2174
5.88299e-008,1.2010
5.88758e-008,1.1941
5.89218e-008,1.1972
5.89677e-008,1.1824
5.90136e-008,1.1152
5.90595e-008,1.0224
5.91055e-008,0.8799
5.91514e-008,0.7093
5.91973e-008,0.5555
5.92432e-008,0.4434
5.92892e-008,0.3810
5.93351e-008,0.3657
5.93810e-008,0.3701
5.94269e-008,0.3812
5.94729e-008,0.3805
5.95188e-008,0.3574
5.95647e-008,0.3209
5.96106e-008,0.2841
5.96566e-008,0.2546
5.97025e-008,0.2396
5.97484e-008,0.2379
5.97944e-008,0.2440
5.98403e-008,0.2537
5.98862e-008,0.2628
5.99321e-008,0.2644
5.99780e-008,0.2622
6.00240e-008,0.2501
6.00699e-008,0.2333
6.01158e-008,0.2175
6.01618e-008,0.2068
6.02077e-008,0.2062
6.02536e-008,0.2175
6.02995e-008,0.2338
6.03454e-008,0.2483
6.03914e-008,0.2541
6.04373e-008,0.2488
6.04832e-008,0.2368
6.05292e-008,0.2261
6.05751e-008,0.2240
6.06210e-008,0.2316
6.06669e-008,0.2461
6.07128e-008,0.2612
6.07588e-008,0.2703
6.08047e-008,0.2701
6.08506e-008,0.2612
6.08965e-008,0.2494
6.09425e-008,0.2398
6.09884e-008,0.2362
6.10343e-008,0.2387
6.10803e-008,0.2452
6.11262e-008,0.2524
6.11721e-008,0.2576
6.12180e-008,0.2594
6.12639e-008,0.2583
6.13099e-008,0.2554
6.13558e-008,0.2518
6.14017e-008,0.2484
6.14477e-008,0.2458
6.14936e-008,0.2452
6.15395e-008,0.2469
6.15854e-008,0.2509
6.16313e-008,0.2559
6.16773e-008,0.2594
6.17232e-008,0.2597
6.17691e-008,0.2563
6.18151e-008,0.2507
6.18610e-008,0.2455
6.19069e-008,0.2432
6.19528e-008,0.2449
6.19987e-008,0.2495
6.20447e-008,0.2545
6.20906e-008,0.2573
6.21365e-008,0.2568
6.21825e-008,0.2534
6.22284e-008,0.2492
6.22743e-008,0.2462
6.23202e-008,0.2456
6.23661e-008,0.2474
6.24121e-008,0.2504
6.24580e-008,0.2530
6.25039e-008,0.2541
6.25499e-008,0.2535
6.25958e-008,0.2520
6.26417e-008,0.2503
6.26876e-008,0.2541
6.27335e-008,0.3025
6.27795e-008,0.4059
6.28254e-008,0.5309
6.28713e-008,0.7099
6.29173e-008,0.8848
6.29632e-008,1.0132
6.30091e-008,1.0891
6.30550e-008,1.1083
6.31009e-008,1.0900
6.31469e-008,1.0743
6.31928e-008,1.0703
6.32387e-008,1.0930
6.32847e-008,1.1390
6.33306e-008,1.1837
6.33765e-008,1.2175
6.34224e-008,1.2345
6.34683e-008,1.2329
6.35143e-008,1.2207
6.35602e-008,1.2095
6.36061e-008,1.2003
6.36521e-008,1.2008
6.36980e-008,1.2102
6.37439e-008,1.2215
6.37898e-008,1.2384
6.38357e-008,1.2517
6.38817e-008,1.2581
6.39276e-008,1.2588
6.39735e-008,1.2500
6.40195e-008,1.2350
6.40654e-008,1.2219
6.41113e-008,1.2142
6.41572e-008,1.2167
6.42031e-008,1.2282
6.42491e-008,1.2410
6.42950e-008,1.2469
6.43409e-008,1.2410
6.43869e-008,1.2260
6.44328e-008,1.2079
6.44787e-008,1.1958
6.45246e-008,1.1950
6.45705e-008,1.1951
6.46165e-008,1.1525
6.46624e-008,1.0701
6.47083e-008,0.9557
6.47542e-008,0.7909
6.48002e-008,0.6257
6.48461e-008,0.4914
6.48920e-008,0.4045
6.49380e-008,0.3687
6.49839e-008,0.3665
6.50298e-008,0.3757
6.50757e-008,0.3833
6.51216e-008,0.3709
6.51676e-008,0.3389
6.52135e-008,0.3014
6.52594e-008,0.2671
6.53054e-008,0.2450
6.53513e-008,0.2370
6.53972e-008,0.2404
6.54431e-008,0.2483
6.54890e-008,0.2592
6.55350e-008,0.2641
6.55809e-008,0.2640
6.56268e-008,0.2570
6.56728e-008,0.2413
6.57187e-008,0.2247
6.57646e-008,0.2109
6.58105e-008,0.2048
6.58564e-008,0.2108
6.59024e-008,0.2256
6.59483e-008,0.2418
6.59942e-008,0.2525
6.60402e-008,0.2524
6.60861e-008,0.2428
6.61320e-008,0.2305
6.61779e-008,0.2236
6.62238e-008,0.2268
6.62698e-008,0.2384
6.63157e-008,0.2542
6.63616e-008,0.2668
6.64076e-008,0.2716
6.64535e-008,0.2795
6.64994e-008,0.3401
6.65453e-008,0.4377
6.65912e-008,0.5740
6.66372e-008,0.7602
6.66831e-008,0.9269
6.67290e-008,1.0444
6.67750e-008,1.1089
6.68209e-008,1.1130
6.68668e-008,1.0935
6.69127e-008,1.0785
6.69586e-008,1.0792
6.70046e-008,1.1080
6.70505e-008,1.1526
6.70964e-008,1.1908
6.71424e-008,1.2197
6.71883e-008,1.2326
6.72342e-008,1.2319
6.72801e-008,1.2246
6.73260e-008,1.2172
6.73720e-008,1.2082
6.74179e-008,1.2077
6.74638e-008,1.2104
6.75098e-008,1.2192
6.75557e-008,1.2357
6.76016e-008,1.2505
6.76475e-008,1.2612
6.76934e-008,1.2641
6.77394e-008,1.2533
6.77853e-008,1.2358
6.78312e-008,1.2192
6.78772e-008,1.2102
6.79231e-008,1.2145
6.79690e-008,1.2285
6.80149e-008,1.2431
6.80608e-008,1.2485
6.81068e-008,1.2407
6.81527e-008,1.2237
6.81986e-008,1.2052
6.82446e-008,1.1949
6.82905e-008,1.1959
6.83364e-008,1.1859
6.83823e-008,1.1244
6.84282e-008,1.0352
6.84742e-008,0.9014
6.85201e-008,0.7324
6.85660e-008,0.5764
6.86119e-008,0.4590
6.86579e-008,0.3900
6.87038e-008,0.3686
6.87497e-008,0.3692
6.87957e-008,0.3778
6.88416e-008,0.3787
6.88875e-008,0.3589
6.89334e-008,0.3252
6.89793e-008,0.2904
6.90253e-008,0.2610
6.90712e-008,0.2441
6.91171e-008,0.2394
6.91631e-008,0.2429
6.92090e-008,0.2503
6.92549e-008,0.2596
6.93008e-008,0.2627
6.93467e-008,0.2628
6.93927e-008,0.2535
6.94386e-008,0.2375
6.94845e-008,0.2211
6.95305e-008,0.2086
6.95764e-008,0.2054
6.96223e-008,0.2148
6.96682e-008,0.2307
6.97141e-008,0.2462
6.97601e-008,0.2538
6.98060e-008,0.2501
6.98519e-008,0.2389
6.98979e-008,0.2277
6.99438e-008,0.2244
6.99897e-008,0.2309
7.00356e-008,0.2444
7.00815e-008,0.2594
7.01275e-008,0.2689
7.01734e-008,0.2712
7.02193e-008,0.2920
7.02653e-008,0.3728
7.03112e-008,0.4778
7.03571e-008,0.6379
7.04030e-008,0.8234
7.04489e-008,0.9741
7.04949e-008,1.0726
7.05408e-008,1.1155
7.05867e-008,1.1052
7.06327e-008,1.0872
7.06786e-008,1.0763
7.07245e-008,1.0870
7.07704e-008,1.1241
7.08163e-008,1.1676
7.08623e-008,1.2023
7.09082e-008,1.2258
7.09541e-008,1.2332
7.10001e-008,1.2292
7.10460e-008,1.2222
7.10919e-008,1.2141
7.11378e-008,1.2073
7.11837e-008,1.2091
7.12297e-008,1.2124
7.12756e-008,1.2249
7.13215e-008,1.2414
7.13675e-008,1.2549
7.14134e-008,1.2636
7.14593e-008,1.2618
7.15052e-008,1.2473
7.15511e-008,1.2296
7.15971e-008,1.2149
7.16430e-008,1.2105
7.16889e-008,1.2192
7.17349e-008,1.2345
7.17808e-008,1.2466
7.18267e-008,1.2471
7.18726e-008,1.2353
7.19185e-008,1.2167
7.19645e-008,1.2003
7.20104e-008,1.1945
7.20563e-008,1.2011
7.21023e-008,1.2160
7.21482e-008,1.2303
7.21941e-008,1.2384
7.22400e-008,1.2376
7.22859e-008,1.2303
7.23319e-008,1.2214
7.23778e-008,1.2146
7.24237e-008,1.2119
7.24697e-008,1.2131
7.25156e-008,1.2161
7.25615e-008,1.2197
7.26074e-008,1.2229
7.26534e-008,1.2253
7.26993e-008,1.2269
7.27452e-008,1.2268
7.27911e-008,1.2247
7.28370e-008,1.2205
7.28830e-008,1.2157
7.29289e-008,1.2128
7.29748e-008,1.2135
7.30208e-008,1.2181
7.30667e-008,1.2247
7.31126e-008,1.2301
7.31585e-008,1.2312
7.32044e-008,1.2276
7.32504e-008,1.2211
7.32963e-008,1.2153
7.33422e-008,1.2134
7.33882e-008,1.2161
7.34341e-008,1.2216
7.34800e-008,1.2268
7.35259e-008,1.2290
7.35718e-008,1.2276
7.36178e-008,1.2238
7.36637e-008,1.2198
7.37096e-008,1.2177
7.37556e-008,1.2181
7.38015e-008,1.2202
7.38474e-008,1.2226
7.38933e-008,1.2241
7.39392e-008,1.2245
7.39852e-008,1.2242
7.40311e-008,1.2235
7.40770e-008,1.2230
7.41230e-008,1.2224
7.41689e-008,1.2217
7.42148e-008,1.2210
7.42607e-008,1.2205
7.43066e-008,1.2209
7.43526e-008,1.2221
7.43985e-008,1.2239
7.44444e-008,1.2252
7.44904e-008,1.2254
7.45363e-008,1.2241
7.45822e-008,1.2219
7.46281e-008,1.2200
7.46740e-008,1.2195
7.47200e-008,1.2207
7.47659e-008,1.2229
7.48118e-008,1.2248
7.48578e-008,1.2256
7.49037e-008,1.2248
7.49496e-008,1.2231
7.49955e-008,1.2214
7.50414e-008,1.2207
7.50874e-008,1.2211
7.51333e-008,1.2223
7.51792e-008,1.2235
7.52252e-008,1.2241
7.52711e-008,1.2240
7.53170e-008,1.2234
7.53629e-008,1.2228
7.54088e-008,1.2225
7.54548e-008,1.2225
7.55007e-008,1.2226
7.55466e-008,1.2227
7.55926e-008,1.2227
7.56385e-008,1.2227
7.56844e-008,1.2229
7.57303e-008,1.2233
7.57762e-008,1.2234
7.58222e-008,1.2113
7.58681e-008,1.1488
7.59140e-008,1.0520
7.59600e-008,0.9311
7.60059e-008,0.7714
7.60518e-008,0.6193
7.60977e-008,0.4989
7.61436e-008,0.4209
7.61896e-008,0.3865
7.62355e-008,0.3782
7.62814e-008,0.3794
7.63274e-008,0.3803
7.63733e-008,0.3647
7.64192e-008,0.3330
7.64651e-008,0.2983
7.65110e-008,0.2678
7.65570e-008,0.2495
7.66029e-008,0.2450
7.66488e-008,0.2503
7.66947e-008,0.2577
7.67407e-008,0.2656
7.67866e-008,0.2653
7.68325e-008,0.2602
7.68785e-008,0.2503
7.69244e-008,0.2357
7.69703e-008,0.2238
7.70162e-008,0.2161
7.70621e-008,0.2143
7.71081e-008,0.2207
7.71540e-008,0.2315
7.71999e-008,0.2417
7.72459e-008,0.2475
7.72918e-008,0.2460
7.73377e-008,0.2390
7.73836e-008,0.2316
7.74295e-008,0.2295
7.74755e-008,0.2347
7.75214e-008,0.2451
7.75673e-008,0.2574
7.76133e-008,0.2662
7.76592e-008,0.2689
7.77051e-008,0.2779
7.77510e-008,0.3425
7.77969e-008,0.4425
7.78429e-008,0.5825
7.78888e-008,0.7696
7.79347e-008,0.9346
7.79807e-008,1.0498
7.80266e-008,1.1115
7.80725e-008,1.1131
7.81184e-008,1.0928
7.81643e-008,1.0772
7.82103e-008,1.0786
7.82562e-008,1.1089
7.83021e-008,1.1551
7.83481e-008,1.1946
7.83940e-008,1.2241
7.84399e-008,1.2361
7.84858e-008,1.2335
7.85317e-008,1.2241
7.85777e-008,1.2151
7.86236e-008,1.2061
7.86695e-008,1.2072
7.87155e-008,1.2118
7.87614e-008,1.2227
7.88073e-008,1.2396
7.88532e-008,1.2534
7.88991e-008,1.2623
7.89451e-008,1.2634
7.89910e-008,1.2516
7.90369e-008,1.2345
7.90829e-008,1.2190
7.91288e-008,1.2115
7.91747e-008,1.2167
7.92206e-008,1.2308
7.92665e-008,1.2447
7.93125e-008,1.2491
7.93584e-008,1.2406
7.94043e-008,1.2233
7.94503e-008,1.2049
7.94962e-008,1.1951
7.95421e-008,1.1964
7.95880e-008,1.1853
7.96339e-008,1.1224
7.96799e-008,1.0327
7.97258e-008,0.8967
7.97717e-008,0.7271
7.98177e-008,0.5714
7.98636e-008,0.4551
7.99095e-008,0.3877
7.99554e-008,0.3679
8.00013e-008,0.3697
8.00473e-008,0.3794
8.00932e-008,0.3800
8.01391e-008,0.3594
8.01851e-008,0.3250
8.02310e-008,0.2895
8.02769e-008,0.2599
8.03228e-008,0.2435
8.03687e-008,0.2395
8.04147e-008,0.2437
8.04606e-008,0.2517
8.05065e-008,0.2611
8.05524e-008,0.2638
8.05984e-008,0.2634
8.06443e-008,0.2533
8.06902e-008,0.2371
8.07362e-008,0.2208
8.07821e-008,0.2086
8.08280e-008,0.2060
8.08739e-008,0.2158
8.09198e-008,0.2319
8.09658e-008,0.2472
8.10117e-008,0.2545
8.10576e-008,0.2505
8.11036e-008,0.2390
8.11495e-008,0.2278
8.11954e-008,0.2247
8.12413e-008,0.2314
8.12872e-008,0.2452
8.13332e-008,0.2603
8.13791e-008,0.2699
8.14250e-008,0.2722
8.14710e-008,0.2948
8.15169e-008,0.3767
8.15628e-008,0.4824
8.16087e-008,0.6443
8.16546e-008,0.8292
8.17006e-008,0.9783
8.17465e-008,1.0754
8.17924e-008,1.1165
8.18384e-008,1.1054
8.18843e-008,1.0874
8.19302e-008,1.0766
8.19761e-008,1.0881
8.20220e-008,1.1258
8.20680e-008,1.1692
8.21139e-008,1.2037
8.21598e-008,1.2267
8.22058e-008,1.2337
8.22517e-008,1.2295
8.22976e-008,1.2225
8.23435e-008,1.2142
8.23894e-008,1.2077
8.24354e-008,1.2096
8.24813e-008,1.2130
8.25272e-008,1.2257
8.25732e-008,1.2422
8.26191e-008,1.2556
8.26650e-008,1.2641
8.27109e-008,1.2619
8.27568e-008,1.2472
8.28028e-008,1.2295
8.28487e-008,1.2150
8.28946e-008,1.2109
8.29406e-008,1.2199
8.29865e-008,1.2352
8.30324e-008,1.2471
8.30783e-008,1.2472
8.31242e-008,1.2352
8.31702e-008,1.2165
8.32161e-008,1.2003
8.32620e-008,1.1948
8.33080e-008,1.1969
8.33539e-008,1.1689
8.33998e-008,1.0926
8.34457e-008,0.9914
8.34916e-008,0.8372
8.35376e-008,0.6696
8.35835e-008,0.5260
8.36294e-008,0.4271
8.36754e-008,0.3777
8.37213e-008,0.3682
8.37672e-008,0.3725
8.38131e-008,0.3807
8.38590e-008,0.3739
8.39050e-008,0.3471
8.39509e-008,0.3120
8.39968e-008,0.2783
8.40428e-008,0.2534
8.40887e-008,0.2414
8.41346e-008,0.2407
8.41805e-008,0.2456
8.42264e-008,0.2547
8.42724e-008,0.2619
8.43183e-008,0.2636
8.43642e-008,0.2610
8.44101e-008,0.2480
8.44561e-008,0.2314
8.45020e-008,0.2159
8.45479e-008,0.2063
8.45939e-008,0.2081
8.46398e-008,0.2210
8.46857e-008,0.2375
8.47316e-008,0.2507
8.47775e-008,0.2539
8.48235e-008,0.2466
8.48694e-008,0.2344
8.49153e-008,0.2255
8.49613e-008,0.2263
8.50072e-008,0.2358
8.50531e-008,0.2508
8.50990e-008,0.2643
8.51449e-008,0.2708
8.51909e-008,0.2678
8.52368e-008,0.2581
8.52827e-008,0.2471
8.53287e-008,0.2394
8.53746e-008,0.2379
8.54205e-008,0.2414
8.54664e-008,0.2477
8.55123e-008,0.2539
8.55583e-008,0.2578
8.56042e-008,0.2588
8.56501e-008,0.2577
8.56961e-008,0.2552
8.57420e-008,0.2520
8.57879e-008,0.2488
8.58338e-008,0.2463
8.58797e-008,0.2458
8.59257e-008,0.2477
8.59716e-008,0.2521
8.60175e-008,0.2570
8.60635e-008,0.2601
8.61094e-008,0.2596
8.61553e-008,0.2556
8.62012e-008,0.2498
8.62471e-008,0.2451
8.62931e-008,0.2438
8.63390e-008,0.2463
8.63849e-008,0.2512
8.64309e-008,0.2558
8.64768e-008,0.2577
8.65227e-008,0.2562
8.65686e-008,0.2525
8.66145e-008,0.2486
8.66605e-008,0.2464
8.67064e-008,0.2466
8.67523e-008,0.2487
8.67983e-008,0.2515
8.68442e-008,0.2535
8.68901e-008,0.2541
8.69360e-008,0.2532
8.69819e-008,0.2517
8.70279e-008,0.2504
8.70738e-008,0.2495
8.71197e-008,0.2492
8.71657e-008,0.2492
8.72116e-008,0.2495
8.72575e-008,0.2501
8.73034e-008,0.2510
8.73493e-008,0.2520
8.73953e-008,0.2526
8.74412e-008,0.2524
8.74871e-008,0.2513
8.75331e-008,0.2496
8.75790e-008,0.2483
8.76249e-008,0.2480
8.76708e-008,0.2490
8.77167e-008,0.2507
8.77627e-008,0.2523
8.78086e-008,0.2529
8.78545e-008,0.2522
8.79005e-008,0.2507
8.79464e-008,0.2492
8.79923e-008,0.2484
8.80382e-008,0.2486
8.80841e-008,0.2497
8.81301e-008,0.2508
8.81760e-008,0.2516
8.82219e-008,0.2516
8.82678e-008,0.2510
8.83138e-008,0.2502
8.83597e-008,0.2497
8.84056e-008,0.2495
8.84516e-008,0.2496
8.84975e-008,0.2499
8.85434e-008,0.2502
8.85893e-008,0.2503
8.86352e-008,0.2504
8.86812e-008,0.2505
8.87271e-008,0.2506
8.87730e-008,0.2505
8.88190e-008,0.2502
8.88649e-008,0.2498
8.89108e-008,0.2499
8.89567e-008,0.2661
8.90026e-008,0.3438
8.90486e-008,0.4546
8.90945e-008,0.6018
8.91404e-008,0.7873
8.91864e-008,0.9438
8.92323e-008,1.0481
8.92782e-008,1.1011
8.93241e-008,1.0991
8.93700e-008,1.0817
8.94160e-008,1.0717
8.94619e-008,1.0790
8.95078e-008,1.1133
8.95538e-008,1.1603
8.95997e-008,1.1981
8.96456e-008,1.2243
8.96915e-008,1.2325
8.97374e-008,1.2263
8.97834e-008,1.2154
8.98293e-008,1.2069
8.98752e-008,1.2008
8.99212e-008,1.2063
8.99671e-008,1.2145
9.00130e-008,1.2273
9.00589e-008,1.2432
9.01048e-008,1.2535
9.01508e-008,1.2584
9.01967e-008,1.2565
9.02426e-008,1.2444
9.02886e-008,1.2298
9.03345e-008,1.2182
9.03804e-008,1.2142
9.04263e-008,1.2208
9.04722e-008,1.2337
9.05182e-008,1.2443
9.05641e-008,1.2452
9.06100e-008,1.2347
9.06560e-008,1.2177
9.07019e-008,1.2015
9.07478e-008,1.1946
9.07937e-008,1.1977
9.08396e-008,1.1855
9.08856e-008,1.1203
9.09315e-008,1.0284
9.09774e-008,0.8892
9.10234e-008,0.7189
9.10693e-008,0.5641
9.11152e-008,0.4497
9.11611e-008,0.3846
9.12070e-008,0.3668
9.12530e-008,0.3699
9.12989e-008,0.3802
9.13448e-008,0.3802
9.13908e-008,0.3584
9.14367e-008,0.3226
9.14826e-008,0.2862
9.15285e-008,0.2563
9.15744e-008,0.2405
9.16204e-008,0.2378
9.16663e-008,0.2435
9.17122e-008,0.2527
9.17582e-008,0.2621
9.18041e-008,0.2640
9.18500e-008,0.2623
9.18959e-008,0.2508
9.19418e-008,0.2341
9.19878e-008,0.2182
9.20337e-008,0.2072
9.20796e-008,0.2060
9.21255e-008,0.2167
9.21715e-008,0.2328
9.22174e-008,0.2474
9.22633e-008,0.2537
9.23093e-008,0.2488
9.23552e-008,0.2372
9.24011e-008,0.2263
9.24470e-008,0.2239
9.24929e-008,0.2312
9.25389e-008,0.2453
9.25848e-008,0.2604
9.26307e-008,0.2697
9.26767e-008,0.2699
9.27226e-008,0.2614
9.27685e-008,0.2499
9.28144e-008,0.2402
9.28603e-008,0.2363
9.29063e-008,0.2385
9.29522e-008,0.2447
9.29981e-008,0.2518
9.30441e-008,0.2571
9.30900e-008,0.2591
9.31359e-008,0.2582
9.31818e-008,0.2555
9.32277e-008,0.2519
9.32737e-008,0.2485
9.33196e-008,0.2458
9.33655e-008,0.2451
9.34115e-008,0.2466
9.34574e-008,0.2506
9.35033e-008,0.2555
9.35492e-008,0.2591
9.35951e-008,0.2596
9.36411e-008,0.2564
9.36870e-008,0.2508
9.37329e-008,0.2456
9.37789e-008,0.2432
9.38248e-008,0.2447
9.38707e-008,0.2492
9.39166e-008,0.2542
9.39625e-008,0.2571
9.40085e-008,0.2567
9.40544e-008,0.2535
9.41003e-008,0.2493
9.41463e-008,0.2462
9.41922e-008,0.2456
9.42381e-008,0.2473
9.42840e-008,0.2502
9.43299e-008,0.2527
9.43759e-008,0.2539
9.44218e-008,0.2535
9.44677e-008,0.2520
9.45137e-008,0.2503
9.45596e-008,0.2530
9.46055e-008,0.2966
9.46514e-008,0.3983
9.46973e-008,0.5205
9.47433e-008,0.6969
9.47892e-008,0.8743
9.48351e-008,1.0064
9.48811e-008,1.0857
9.49270e-008,1.1088
9.49729e-008,1.0912
9.50188e-008,1.0749
9.50647e-008,1.0696
9.51107e-008,1.0904
9.51566e-008,1.1356
9.52025e-008,1.1811
9.52485e-008,1.2157
9.52944e-008,1.2340
9.53403e-008,1.2334
9.53862e-008,1.2215
9.54321e-008,1.2101
9.54781e-008,1.2007
9.55240e-008,1.2003
9.55699e-008,1.2095
9.56159e-008,1.2204
9.56618e-008,1.2373
9.57077e-008,1.2510
9.57536e-008,1.2578
9.57995e-008,1.2590
9.58455e-008,1.2509
9.58914e-008,1.2360
9.59373e-008,1.2226
9.59833e-008,1.2144
9.60292e-008,1.2161
9.60751e-008,1.2272
9.61210e-008,1.2402
9.61669e-008,1.2469
9.62129e-008,1.2417
9.62588e-008,1.2271
9.63047e-008,1.2090
9.63506e-008,1.1962
9.63966e-008,1.1947
9.64425e-008,1.2048
9.64884e-008,1.2207
9.65344e-008,1.2341
9.65803e-008,1.2400
9.66262e-008,1.2367
9.66721e-008,1.2276
9.67180e-008,1.2175
9.67640e-008,1.2105
9.68099e-008,1.2089
9.68558e-008,1.2121
9.69018e-008,1.2174
9.69477e-008,1.2227
9.69936e-008,1.2262
9.70395e-008,1.2273
9.70854e-008,1.2264
9.71314e-008,1.2238
9.71773e-008,1.2204
9.72232e-008,1.2166
9.72692e-008,1.2138
9.73151e-008,1.2136
9.73610e-008,1.2163
9.74069e-008,1.2214
9.74528e-008,1.2267
9.74988e-008,1.2298
9.75447e-008,1.2288
9.75906e-008,1.2243
9.76366e-008,1.2183
9.76825e-008,1.2142
9.77284e-008,1.2140
9.77743e-008,1.2178
9.78202e-008,1.2232
9.78662e-008,1.2276
9.79121e-008,1.2287
9.79580e-008,1.2264
