.HEADER
..NAMES
Time,V U2.F3&G3
.DATA
4.52675e-008,0.1905
4.53099e-008,0.1947
4.53523e-008,0.1980
4.53947e-008,0.1990
4.54372e-008,0.2009
4.54796e-008,0.2066
4.55220e-008,0.2079
4.55645e-008,0.2121
4.56069e-008,0.2292
4.56493e-008,0.3109
4.56917e-008,0.4461
4.57342e-008,0.5897
4.57766e-008,0.7731
4.58190e-008,0.9265
4.58614e-008,1.0374
4.59038e-008,1.1183
4.59463e-008,1.1759
4.59887e-008,1.2074
4.60311e-008,1.2257
4.60735e-008,1.2405
4.61160e-008,1.2517
4.61584e-008,1.2658
4.62008e-008,1.2755
4.62433e-008,1.2757
4.62857e-008,1.2759
4.63281e-008,1.2741
4.63705e-008,1.2703
4.64129e-008,1.2647
4.64554e-008,1.2646
4.64978e-008,1.2611
4.65402e-008,1.2428
4.65826e-008,1.1498
4.66251e-008,0.9800
4.66675e-008,0.8226
4.67099e-008,0.6405
4.67524e-008,0.4765
4.67948e-008,0.3662
4.68372e-008,0.2987
4.68796e-008,0.2521
4.69221e-008,0.2312
4.69645e-008,0.2278
4.70069e-008,0.2231
4.70493e-008,0.2137
4.70917e-008,0.2001
4.71342e-008,0.1907
4.71766e-008,0.1937
4.72190e-008,0.1976
4.72615e-008,0.1990
4.73039e-008,0.2001
4.73463e-008,0.2057
4.73887e-008,0.2078
4.74312e-008,0.2106
4.74736e-008,0.2234
4.75160e-008,0.2873
4.75584e-008,0.4201
4.76008e-008,0.5577
4.76433e-008,0.7377
4.76857e-008,0.9001
4.77281e-008,1.0185
4.77705e-008,1.1043
4.78130e-008,1.1666
4.78554e-008,1.2029
4.78978e-008,1.2224
4.79403e-008,1.2380
4.79827e-008,1.2494
4.80251e-008,1.2629
4.80675e-008,1.2746
4.81099e-008,1.2759
4.81524e-008,1.2759
4.81948e-008,1.2746
4.82372e-008,1.2714
4.82796e-008,1.2654
4.83221e-008,1.2645
4.83645e-008,1.2625
4.84069e-008,1.2492
4.84494e-008,1.1774
4.84918e-008,1.0129
4.85342e-008,0.8545
4.85766e-008,0.6766
4.86191e-008,0.5049
4.86615e-008,0.3834
4.87039e-008,0.3099
4.87463e-008,0.2597
4.87887e-008,0.2331
4.88312e-008,0.2282
4.88736e-008,0.2244
4.89160e-008,0.2159
4.89585e-008,0.2029
4.90009e-008,0.1914
4.90433e-008,0.1926
4.90857e-008,0.1970
4.91282e-008,0.1989
4.91706e-008,0.1995
4.92130e-008,0.2046
4.92554e-008,0.2078
4.92978e-008,0.2095
4.93403e-008,0.2194
4.93827e-008,0.2671
4.94251e-008,0.3935
4.94676e-008,0.5282
4.95100e-008,0.7011
4.95524e-008,0.8719
4.95948e-008,0.9984
4.96373e-008,1.0894
4.96797e-008,1.1563
4.97221e-008,1.1978
4.97645e-008,1.2189
4.98069e-008,1.2354
4.98494e-008,1.2471
4.98918e-008,1.2600
4.99342e-008,1.2731
4.99766e-008,1.2760
5.00191e-008,1.2759
5.00615e-008,1.2750
5.01039e-008,1.2723
5.01464e-008,1.2664
5.01888e-008,1.2642
5.02312e-008,1.2636
5.02736e-008,1.2536
5.03160e-008,1.2005
5.03585e-008,1.0469
5.04009e-008,0.8850
5.04433e-008,0.7132
5.04857e-008,0.5354
5.05282e-008,0.4025
5.05706e-008,0.3218
5.06130e-008,0.2681
5.06555e-008,0.2359
5.06979e-008,0.2286
5.07403e-008,0.2255
5.07827e-008,0.2179
5.08252e-008,0.2057
5.08676e-008,0.1928
5.09100e-008,0.1916
5.09524e-008,0.1964
5.09948e-008,0.1987
5.10373e-008,0.1992
5.10797e-008,0.2033
5.11221e-008,0.2076
5.11646e-008,0.2086
5.12070e-008,0.2164
5.12494e-008,0.2508
5.12918e-008,0.3664
5.13343e-008,0.5007
5.13767e-008,0.6641
5.14191e-008,0.8420
5.14615e-008,0.9769
5.15039e-008,1.0737
5.15464e-008,1.1450
5.15888e-008,1.1918
5.16312e-008,1.2154
5.16736e-008,1.2325
5.17161e-008,1.2450
5.17585e-008,1.2572
5.18009e-008,1.2712
5.18434e-008,1.2761
5.18858e-008,1.2758
5.19282e-008,1.2754
5.19706e-008,1.2730
5.20130e-008,1.2677
5.20555e-008,1.2641
5.20979e-008,1.2643
5.21403e-008,1.2567
5.21827e-008,1.2187
5.22252e-008,1.0814
5.22676e-008,0.9149
5.23100e-008,0.7497
5.23525e-008,0.5676
5.23949e-008,0.4238
5.24373e-008,0.3348
5.24797e-008,0.2773
5.25222e-008,0.2399
5.25646e-008,0.2291
5.26070e-008,0.2264
5.26494e-008,0.2197
5.26918e-008,0.2084
5.27343e-008,0.1947
5.27767e-008,0.1909
5.28191e-008,0.1957
5.28616e-008,0.1984
5.29040e-008,0.1990
5.29464e-008,0.2021
5.29888e-008,0.2073
5.30313e-008,0.2081
5.30737e-008,0.2141
5.31161e-008,0.2385
5.31585e-008,0.3393
5.32009e-008,0.4745
5.32434e-008,0.6278
5.32858e-008,0.8103
5.33282e-008,0.9539
5.33707e-008,1.0570
5.34131e-008,1.1328
5.34555e-008,1.1849
5.34979e-008,1.2117
5.35404e-008,1.2294
5.35828e-008,1.2429
5.36252e-008,1.2545
5.36676e-008,1.2688
5.37100e-008,1.2760
5.37525e-008,1.2757
5.37949e-008,1.2757
5.38373e-008,1.2735
5.38797e-008,1.2689
5.39222e-008,1.2642
5.39646e-008,1.2646
5.40070e-008,1.2591
5.40495e-008,1.2323
5.40919e-008,1.1150
5.41343e-008,0.9451
5.41767e-008,0.7851
5.42192e-008,0.6014
5.42616e-008,0.4474
5.43040e-008,0.3489
5.43464e-008,0.2871
5.43888e-008,0.2450
5.44313e-008,0.2298
5.44737e-008,0.2272
5.45161e-008,0.2214
5.45586e-008,0.2110
5.46010e-008,0.1971
5.46434e-008,0.1905
5.46858e-008,0.1948
5.47283e-008,0.1981
5.47707e-008,0.1990
5.48131e-008,0.2010
5.48555e-008,0.2067
5.48979e-008,0.2079
5.49404e-008,0.2122
5.49828e-008,0.2298
5.50252e-008,0.3133
5.50677e-008,0.4488
5.51101e-008,0.5931
5.51525e-008,0.7767
5.51949e-008,0.9292
5.52374e-008,1.0393
5.52798e-008,1.1197
5.53222e-008,1.1768
5.53646e-008,1.2078
5.54070e-008,1.2261
5.54495e-008,1.2407
5.54919e-008,1.2519
5.55343e-008,1.2661
5.55767e-008,1.2756
5.56192e-008,1.2757
5.56616e-008,1.2758
5.57040e-008,1.2740
5.57465e-008,1.2701
5.57889e-008,1.2646
5.58313e-008,1.2646
5.58737e-008,1.2609
5.59161e-008,1.2420
5.59586e-008,1.1465
5.60010e-008,0.9764
5.60434e-008,0.8190
5.60858e-008,0.6365
5.61283e-008,0.4734
5.61707e-008,0.3644
5.62131e-008,0.2975
5.62556e-008,0.2513
5.62980e-008,0.2310
5.63404e-008,0.2277
5.63828e-008,0.2229
5.64253e-008,0.2134
5.64677e-008,0.1997
5.65101e-008,0.1906
5.65525e-008,0.1938
5.65949e-008,0.1976
5.66374e-008,0.1990
5.66798e-008,0.2001
5.67222e-008,0.2058
5.67647e-008,0.2078
5.68071e-008,0.2107
5.68495e-008,0.2238
5.68919e-008,0.2895
5.69344e-008,0.4228
5.69768e-008,0.5609
5.70192e-008,0.7414
5.70616e-008,0.9030
5.71040e-008,1.0205
5.71465e-008,1.1058
5.71889e-008,1.1676
5.72313e-008,1.2034
5.72738e-008,1.2227
5.73162e-008,1.2383
5.73586e-008,1.2496
5.74010e-008,1.2632
5.74435e-008,1.2747
5.74859e-008,1.2758
5.75283e-008,1.2759
5.75707e-008,1.2745
5.76131e-008,1.2712
5.76556e-008,1.2653
5.76980e-008,1.2644
5.77404e-008,1.2624
5.77828e-008,1.2486
5.78253e-008,1.1746
5.78677e-008,1.0091
5.79101e-008,0.8511
5.79526e-008,0.6725
5.79950e-008,0.5016
5.80374e-008,0.3814
5.80798e-008,0.3086
5.81223e-008,0.2588
5.81647e-008,0.2328
5.82071e-008,0.2282
5.82495e-008,0.2242
5.82919e-008,0.2157
5.83344e-008,0.2025
5.83768e-008,0.1913
5.84192e-008,0.1927
5.84617e-008,0.1971
5.85041e-008,0.1989
5.85465e-008,0.1995
5.85889e-008,0.2047
5.86314e-008,0.2077
5.86738e-008,0.2095
5.87162e-008,0.2197
5.87586e-008,0.2688
5.88010e-008,0.3963
5.88435e-008,0.5311
5.88859e-008,0.7049
5.89283e-008,0.8750
5.89708e-008,1.0006
5.90132e-008,1.0910
5.90556e-008,1.1574
5.90980e-008,1.1984
5.91405e-008,1.2193
5.91829e-008,1.2357
5.92253e-008,1.2473
5.92677e-008,1.2603
5.93101e-008,1.2733
5.93526e-008,1.2760
5.93950e-008,1.2758
5.94374e-008,1.2749
5.94798e-008,1.2721
5.95223e-008,1.2663
5.95647e-008,1.2642
5.96071e-008,1.2635
5.96496e-008,1.2532
5.96920e-008,1.1983
5.97344e-008,1.0430
5.97768e-008,0.8817
5.98192e-008,0.7092
5.98617e-008,0.5319
5.99041e-008,0.4002
5.99465e-008,0.3205
5.99889e-008,0.2671
6.00314e-008,0.2355
6.00738e-008,0.2286
6.01162e-008,0.2254
6.01586e-008,0.2177
6.02011e-008,0.2054
6.02435e-008,0.1926
6.02859e-008,0.1917
6.03283e-008,0.1965
6.03708e-008,0.1987
6.04132e-008,0.1991
6.04556e-008,0.2034
6.04981e-008,0.2076
6.05405e-008,0.2087
6.05829e-008,0.2166
6.06253e-008,0.2521
6.06678e-008,0.3691
6.07102e-008,0.5035
6.07526e-008,0.6679
6.07950e-008,0.8453
6.08375e-008,0.9792
6.08799e-008,1.0754
6.09223e-008,1.1462
6.09647e-008,1.1925
6.10071e-008,1.2158
6.10496e-008,1.2328
6.10920e-008,1.2452
6.11344e-008,1.2574
6.11768e-008,1.2714
6.12193e-008,1.2761
6.12617e-008,1.2757
6.13041e-008,1.2753
6.13465e-008,1.2729
6.13890e-008,1.2675
6.14314e-008,1.2641
6.14738e-008,1.2642
6.15163e-008,1.2564
6.15587e-008,1.2171
6.16011e-008,1.0775
6.16435e-008,0.9115
6.16860e-008,0.7457
6.17284e-008,0.5639
6.17708e-008,0.4212
6.18132e-008,0.3333
6.18557e-008,0.2762
6.18981e-008,0.2393
6.19405e-008,0.2290
6.19829e-008,0.2263
6.20254e-008,0.2195
6.20678e-008,0.2081
6.21102e-008,0.1945
6.21526e-008,0.1909
6.21950e-008,0.1957
6.22375e-008,0.1985
6.22799e-008,0.1990
6.23223e-008,0.2022
6.23647e-008,0.2073
6.24072e-008,0.2081
6.24496e-008,0.2143
6.24920e-008,0.2395
6.25344e-008,0.3420
6.25769e-008,0.4772
6.26193e-008,0.6315
6.26617e-008,0.8137
6.27042e-008,0.9564
6.27466e-008,1.0588
6.27890e-008,1.1341
6.28314e-008,1.1856
6.28739e-008,1.2121
6.29163e-008,1.2297
6.29587e-008,1.2431
6.30011e-008,1.2547
6.30436e-008,1.2690
6.30860e-008,1.2760
6.31284e-008,1.2757
6.31708e-008,1.2756
6.32132e-008,1.2735
6.32557e-008,1.2688
6.32981e-008,1.2641
6.33405e-008,1.2646
6.33829e-008,1.2588
6.34254e-008,1.2312
6.34678e-008,1.1113
6.35102e-008,0.9416
6.35526e-008,0.7813
6.35951e-008,0.5975
6.36375e-008,0.4445
6.36799e-008,0.3472
6.37224e-008,0.2860
6.37648e-008,0.2443
6.38072e-008,0.2297
6.38496e-008,0.2271
6.38921e-008,0.2212
6.39345e-008,0.2107
6.39769e-008,0.1968
6.40193e-008,0.1904
6.40618e-008,0.1949
6.41042e-008,0.1981
6.41466e-008,0.1990
6.41890e-008,0.2011
6.42315e-008,0.2067
6.42739e-008,0.2079
6.43163e-008,0.2124
6.43587e-008,0.2304
6.44011e-008,0.3158
6.44436e-008,0.4515
6.44860e-008,0.5967
6.45284e-008,0.7803
6.45708e-008,0.9320
6.46133e-008,1.0413
6.46557e-008,1.1212
6.46981e-008,1.1777
6.47405e-008,1.2083
6.47830e-008,1.2264
6.48254e-008,1.2409
6.48678e-008,1.2521
6.49103e-008,1.2664
6.49527e-008,1.2757
6.49951e-008,1.2757
6.50375e-008,1.2758
6.50800e-008,1.2740
6.51224e-008,1.2700
6.51648e-008,1.2645
6.52072e-008,1.2646
6.52497e-008,1.2607
6.52921e-008,1.2412
6.53345e-008,1.1432
6.53769e-008,0.9727
6.54193e-008,0.8153
6.54618e-008,0.6324
6.55042e-008,0.4702
6.55466e-008,0.3625
6.55890e-008,0.2963
6.56315e-008,0.2505
6.56739e-008,0.2308
6.57163e-008,0.2277
6.57587e-008,0.2227
6.58012e-008,0.2132
6.58436e-008,0.1994
6.58860e-008,0.1905
6.59284e-008,0.1939
6.59709e-008,0.1976
6.60133e-008,0.1990
6.60557e-008,0.2001
6.60982e-008,0.2059
6.61406e-008,0.2078
6.61830e-008,0.2108
6.62254e-008,0.2242
6.62679e-008,0.2916
6.63103e-008,0.4255
6.63527e-008,0.5641
6.63951e-008,0.7452
6.64376e-008,0.9059
6.64800e-008,1.0226
6.65224e-008,1.1073
6.65648e-008,1.1687
6.66072e-008,1.2039
6.66497e-008,1.2231
6.66921e-008,1.2385
6.67345e-008,1.2498
6.67769e-008,1.2635
6.68194e-008,1.2748
6.68618e-008,1.2758
6.69042e-008,1.2759
6.69466e-008,1.2744
6.69891e-008,1.2711
6.70315e-008,1.2652
6.70739e-008,1.2644
6.71164e-008,1.2622
6.71588e-008,1.2481
6.72012e-008,1.1718
6.72436e-008,1.0053
6.72861e-008,0.8476
6.73285e-008,0.6685
6.73709e-008,0.4983
6.74133e-008,0.3793
6.74558e-008,0.3073
6.74982e-008,0.2578
6.75406e-008,0.2325
6.75830e-008,0.2281
6.76255e-008,0.2241
6.76679e-008,0.2154
6.77103e-008,0.2022
6.77527e-008,0.1911
6.77951e-008,0.1928
6.78376e-008,0.1971
6.78800e-008,0.1989
6.79224e-008,0.1995
6.79648e-008,0.2048
6.80073e-008,0.2077
6.80497e-008,0.2096
6.80921e-008,0.2200
6.81345e-008,0.2706
6.81770e-008,0.3990
6.82194e-008,0.5341
6.82618e-008,0.7088
6.83043e-008,0.8780
6.83467e-008,1.0028
6.83891e-008,1.0927
6.84315e-008,1.1585
6.84740e-008,1.1990
6.85164e-008,1.2196
6.85588e-008,1.2359
6.86012e-008,1.2475
6.86437e-008,1.2606
6.86861e-008,1.2735
6.87285e-008,1.2760
6.87709e-008,1.2758
6.88133e-008,1.2748
6.88558e-008,1.2720
6.88982e-008,1.2662
6.89406e-008,1.2642
6.89830e-008,1.2634
6.90255e-008,1.2528
6.90679e-008,1.1960
6.91103e-008,1.0392
6.91527e-008,0.8783
6.91952e-008,0.7051
6.92376e-008,0.5283
6.92800e-008,0.3979
6.93225e-008,0.3191
6.93649e-008,0.2661
6.94073e-008,0.2351
6.94497e-008,0.2285
6.94922e-008,0.2252
6.95346e-008,0.2175
6.95770e-008,0.2050
6.96194e-008,0.1924
6.96619e-008,0.1918
6.97043e-008,0.1965
6.97467e-008,0.1988
6.97891e-008,0.1991
6.98316e-008,0.2036
6.98740e-008,0.2076
6.99164e-008,0.2087
6.99588e-008,0.2169
7.00012e-008,0.2535
7.00437e-008,0.3719
7.00861e-008,0.5062
7.01285e-008,0.6717
7.01709e-008,0.8484
7.02134e-008,0.9816
7.02558e-008,1.0771
7.02982e-008,1.1474
7.03406e-008,1.1932
7.03831e-008,1.2162
7.04255e-008,1.2331
7.04679e-008,1.2454
7.05104e-008,1.2577
7.05528e-008,1.2716
7.05952e-008,1.2761
7.06376e-008,1.2757
7.06801e-008,1.2752
7.07225e-008,1.2728
7.07649e-008,1.2673
7.08073e-008,1.2640
7.08498e-008,1.2641
7.08922e-008,1.2560
7.09346e-008,1.2151
7.09770e-008,1.0735
7.10194e-008,0.9080
7.10619e-008,0.7415
7.11043e-008,0.5601
7.11467e-008,0.4186
7.11891e-008,0.3317
7.12316e-008,0.2751
7.12740e-008,0.2388
7.13164e-008,0.2290
7.13588e-008,0.2262
7.14013e-008,0.2193
7.14437e-008,0.2078
7.14861e-008,0.1942
7.15286e-008,0.1909
7.15710e-008,0.1958
7.16134e-008,0.1985
7.16558e-008,0.1990
7.16983e-008,0.2023
7.17407e-008,0.2073
7.17831e-008,0.2082
7.18255e-008,0.2145
7.18680e-008,0.2404
7.19104e-008,0.3447
7.19528e-008,0.4798
7.19952e-008,0.6352
7.20377e-008,0.8170
7.20801e-008,0.9589
7.21225e-008,1.0606
7.21649e-008,1.1354
7.22073e-008,1.1864
7.22498e-008,1.2126
7.22922e-008,1.2300
7.23346e-008,1.2433
7.23770e-008,1.2549
7.24195e-008,1.2693
7.24619e-008,1.2761
7.25043e-008,1.2757
7.25467e-008,1.2755
7.25892e-008,1.2734
7.26316e-008,1.2686
7.26740e-008,1.2641
7.27165e-008,1.2645
7.27589e-008,1.2585
7.28013e-008,1.2297
7.28437e-008,1.1075
7.28862e-008,0.9381
7.29286e-008,0.7772
7.29710e-008,0.5936
7.30134e-008,0.4417
7.30559e-008,0.3455
7.30983e-008,0.2848
7.31407e-008,0.2437
7.31831e-008,0.2296
7.32256e-008,0.2270
7.32680e-008,0.2210
7.33104e-008,0.2104
7.33528e-008,0.1965
7.33952e-008,0.1904
7.34377e-008,0.1950
7.34801e-008,0.1981
7.35225e-008,0.1989
7.35649e-008,0.2011
7.36074e-008,0.2068
7.36498e-008,0.2079
7.36922e-008,0.2125
7.37346e-008,0.2311
7.37771e-008,0.3182
7.38195e-008,0.4540
7.38619e-008,0.6001
7.39044e-008,0.7838
7.39468e-008,0.9346
7.39892e-008,1.0432
7.40316e-008,1.1225
7.40741e-008,1.1786
7.41165e-008,1.2087
7.41589e-008,1.2268
7.42013e-008,1.2411
7.42438e-008,1.2524
7.42862e-008,1.2666
7.43286e-008,1.2757
7.43710e-008,1.2757
7.44134e-008,1.2758
7.44559e-008,1.2739
7.44983e-008,1.2699
7.45407e-008,1.2644
7.45831e-008,1.2646
7.46256e-008,1.2605
7.46680e-008,1.2401
7.47104e-008,1.1398
7.47528e-008,0.9691
7.47953e-008,0.8115
7.48377e-008,0.6284
7.48801e-008,0.4672
7.49226e-008,0.3606
7.49650e-008,0.2951
7.50074e-008,0.2497
7.50498e-008,0.2306
7.50923e-008,0.2276
7.51347e-008,0.2225
7.51771e-008,0.2129
7.52195e-008,0.1991
7.52620e-008,0.1904
7.53044e-008,0.1940
7.53468e-008,0.1977
7.53892e-008,0.1989
7.54317e-008,0.2002
7.54741e-008,0.2060
7.55165e-008,0.2078
7.55589e-008,0.2109
7.56013e-008,0.2247
7.56438e-008,0.2937
7.56862e-008,0.4281
7.57286e-008,0.5673
7.57710e-008,0.7488
7.58135e-008,0.9086
7.58559e-008,1.0247
7.58983e-008,1.1088
7.59407e-008,1.1697
7.59832e-008,1.2045
7.60256e-008,1.2234
7.60680e-008,1.2388
7.61105e-008,1.2500
7.61529e-008,1.2638
7.61953e-008,1.2749
7.62377e-008,1.2758
7.62802e-008,1.2759
7.63226e-008,1.2743
7.63650e-008,1.2710
7.64074e-008,1.2651
7.64499e-008,1.2644
7.64923e-008,1.2621
7.65347e-008,1.2473
7.65771e-008,1.1687
7.66195e-008,1.0015
7.66620e-008,0.8439
7.67044e-008,0.6643
7.67468e-008,0.4949
7.67892e-008,0.3773
7.68317e-008,0.3060
7.68741e-008,0.2569
7.69165e-008,0.2323
7.69589e-008,0.2281
7.70014e-008,0.2239
7.70438e-008,0.2151
7.70862e-008,0.2019
7.71287e-008,0.1910
7.71711e-008,0.1929
7.72135e-008,0.1972
7.72559e-008,0.1989
7.72984e-008,0.1995
7.73408e-008,0.2049
7.73832e-008,0.2077
7.74256e-008,0.2097
7.74681e-008,0.2204
7.75105e-008,0.2723
7.75529e-008,0.4016
7.75953e-008,0.5370
7.76378e-008,0.7125
7.76802e-008,0.8810
7.77226e-008,1.0050
7.77650e-008,1.0943
7.78074e-008,1.1597
7.78499e-008,1.1996
7.78923e-008,1.2200
7.79347e-008,1.2362
7.79771e-008,1.2477
7.80196e-008,1.2608
7.80620e-008,1.2736
7.81044e-008,1.2760
7.81468e-008,1.2758
7.81893e-008,1.2748
7.82317e-008,1.2719
7.82741e-008,1.2660
7.83166e-008,1.2642
7.83590e-008,1.2632
7.84014e-008,1.2522
7.84438e-008,1.1934
7.84863e-008,1.0353
7.85287e-008,0.8748
7.85711e-008,0.7009
7.86135e-008,0.5248
7.86560e-008,0.3957
7.86984e-008,0.3176
7.87408e-008,0.2651
7.87832e-008,0.2348
7.88257e-008,0.2285
7.88681e-008,0.2251
7.89105e-008,0.2172
7.89529e-008,0.2047
7.89953e-008,0.1922
7.90378e-008,0.1919
7.90802e-008,0.1966
7.91226e-008,0.1988
7.91650e-008,0.1991
7.92075e-008,0.2037
7.92499e-008,0.2076
7.92923e-008,0.2088
7.93347e-008,0.2172
7.93772e-008,0.2548
7.94196e-008,0.3745
7.94620e-008,0.5090
7.95045e-008,0.6755
7.95469e-008,0.8516
7.95893e-008,0.9839
7.96317e-008,1.0788
7.96742e-008,1.1487
7.97166e-008,1.1939
7.97590e-008,1.2166
7.98014e-008,1.2334
7.98439e-008,1.2456
7.98863e-008,1.2580
7.99287e-008,1.2718
7.99711e-008,1.2761
8.00135e-008,1.2757
8.00560e-008,1.2752
8.00984e-008,1.2727
8.01408e-008,1.2672
8.01832e-008,1.2640
8.02257e-008,1.2640
8.02681e-008,1.2557
8.03105e-008,1.2130
8.03529e-008,1.0698
8.03954e-008,0.9048
8.04378e-008,0.7375
8.04802e-008,0.5566
8.05227e-008,0.4164
8.05651e-008,0.3303
8.06075e-008,0.2741
8.06499e-008,0.2384
8.06924e-008,0.2289
8.07348e-008,0.2261
8.07772e-008,0.2191
8.08196e-008,0.2075
8.08621e-008,0.1940
8.09045e-008,0.1910
8.09469e-008,0.1959
8.09893e-008,0.1985
8.10318e-008,0.1990
8.10742e-008,0.2024
8.11166e-008,0.2073
8.11590e-008,0.2082
8.12014e-008,0.2148
8.12439e-008,0.2424
8.12863e-008,0.3487
8.13287e-008,0.4835
8.13711e-008,0.6401
8.14136e-008,0.8213
8.14560e-008,0.9619
8.14984e-008,1.0627
8.15408e-008,1.1370
8.15833e-008,1.1873
8.16257e-008,1.2129
8.16681e-008,1.2304
8.17106e-008,1.2436
8.17530e-008,1.2553
8.17954e-008,1.2696
8.18378e-008,1.2760
8.18803e-008,1.2756
8.19227e-008,1.2755
8.19651e-008,1.2733
8.20075e-008,1.2684
8.20500e-008,1.2640
8.20924e-008,1.2645
8.21348e-008,1.2582
8.21772e-008,1.2281
8.22196e-008,1.1039
8.22621e-008,0.9348
8.23045e-008,0.7734
8.23469e-008,0.5900
8.23893e-008,0.4392
8.24318e-008,0.3440
8.24742e-008,0.2837
8.25166e-008,0.2431
8.25590e-008,0.2295
8.26015e-008,0.2269
8.26439e-008,0.2208
8.26863e-008,0.2101
8.27288e-008,0.1962
8.27712e-008,0.1905
8.28136e-008,0.1950
8.28560e-008,0.1981
8.28985e-008,0.1989
8.29409e-008,0.2013
8.29833e-008,0.2068
8.30257e-008,0.2079
8.30682e-008,0.2128
8.31106e-008,0.2325
8.31530e-008,0.3222
8.31954e-008,0.4576
8.32379e-008,0.6048
8.32803e-008,0.7884
8.33227e-008,0.9378
8.33651e-008,1.0454
8.34075e-008,1.1242
8.34500e-008,1.1796
8.34924e-008,1.2091
8.35348e-008,1.2271
8.35772e-008,1.2414
8.36197e-008,1.2527
8.36621e-008,1.2670
8.37045e-008,1.2757
8.37469e-008,1.2756
8.37894e-008,1.2757
8.38318e-008,1.2738
8.38742e-008,1.2697
8.39167e-008,1.2643
8.39591e-008,1.2646
8.40015e-008,1.2603
8.40439e-008,1.2389
8.40864e-008,1.1362
8.41288e-008,0.9657
8.41712e-008,0.8078
8.42136e-008,0.6246
8.42561e-008,0.4644
8.42985e-008,0.3590
8.43409e-008,0.2939
8.43833e-008,0.2490
8.44257e-008,0.2305
8.44682e-008,0.2275
8.45106e-008,0.2223
8.45530e-008,0.2126
8.45954e-008,0.1988
8.46379e-008,0.1904
8.46803e-008,0.1941
8.47227e-008,0.1977
8.47651e-008,0.1989
8.48076e-008,0.2003
8.48500e-008,0.2060
8.48924e-008,0.2078
8.49349e-008,0.2111
8.49773e-008,0.2257
8.50197e-008,0.2975
8.50621e-008,0.4318
8.51046e-008,0.5717
8.51470e-008,0.7537
8.51894e-008,0.9121
8.52318e-008,1.0270
8.52743e-008,1.1106
8.53167e-008,1.1708
8.53591e-008,1.2049
8.54015e-008,1.2238
8.54440e-008,1.2391
8.54864e-008,1.2503
8.55288e-008,1.2642
8.55712e-008,1.2750
8.56136e-008,1.2757
8.56561e-008,1.2758
8.56985e-008,1.2743
8.57409e-008,1.2708
8.57833e-008,1.2650
8.58258e-008,1.2645
8.58682e-008,1.2619
8.59106e-008,1.2465
8.59530e-008,1.1655
8.59955e-008,0.9980
8.60379e-008,0.8404
8.60803e-008,0.6604
8.61228e-008,0.4919
8.61652e-008,0.3755
8.62076e-008,0.3048
8.62500e-008,0.2561
8.62925e-008,0.2321
8.63349e-008,0.2280
8.63773e-008,0.2237
8.64197e-008,0.2149
8.64622e-008,0.2015
8.65046e-008,0.1909
8.65470e-008,0.1930
8.65894e-008,0.1972
8.66319e-008,0.1989
8.66743e-008,0.1996
8.67167e-008,0.2050
8.67591e-008,0.2077
8.68015e-008,0.2098
8.68440e-008,0.2209
8.68864e-008,0.2757
8.69288e-008,0.4055
8.69712e-008,0.5411
8.70137e-008,0.7175
8.70561e-008,0.8847
8.70985e-008,1.0075
8.71409e-008,1.0961
8.71834e-008,1.1610
8.72258e-008,1.2001
8.72682e-008,1.2204
8.73107e-008,1.2365
8.73531e-008,1.2480
8.73955e-008,1.2613
8.74379e-008,1.2737
8.74804e-008,1.2759
8.75228e-008,1.2758
8.75652e-008,1.2747
8.76076e-008,1.2718
8.76501e-008,1.2659
8.76925e-008,1.2642
8.77349e-008,1.2631
8.77773e-008,1.2517
8.78197e-008,1.1907
8.78622e-008,1.0316
8.79046e-008,0.8715
8.79470e-008,0.6969
8.79894e-008,0.5216
8.80319e-008,0.3937
8.80743e-008,0.3163
8.81167e-008,0.2642
8.81591e-008,0.2345
8.82016e-008,0.2284
8.82440e-008,0.2249
8.82864e-008,0.2170
8.83289e-008,0.2044
8.83713e-008,0.1921
8.84137e-008,0.1920
8.84561e-008,0.1966
8.84986e-008,0.1988
8.85410e-008,0.1992
8.85834e-008,0.2038
8.86258e-008,0.2076
8.86683e-008,0.2089
8.87107e-008,0.2175
8.87531e-008,0.2576
8.87955e-008,0.3785
8.88380e-008,0.5128
8.88804e-008,0.6806
8.89228e-008,0.8556
8.89652e-008,0.9866
8.90076e-008,1.0808
8.90501e-008,1.1501
8.90925e-008,1.1946
8.91349e-008,1.2169
8.91773e-008,1.2337
8.92198e-008,1.2459
8.92622e-008,1.2584
8.93046e-008,1.2720
8.93470e-008,1.2760
8.93895e-008,1.2757
8.94319e-008,1.2751
8.94743e-008,1.2726
8.95168e-008,1.2670
8.95592e-008,1.2640
8.96016e-008,1.2639
8.96440e-008,1.2553
8.96865e-008,1.2111
8.97289e-008,1.0660
8.97713e-008,0.9015
8.98137e-008,0.7335
8.98562e-008,0.5531
8.98986e-008,0.4140
8.99410e-008,0.3288
8.99834e-008,0.2731
9.00258e-008,0.2379
9.00683e-008,0.2288
9.01107e-008,0.2259
9.01531e-008,0.2189
9.01955e-008,0.2072
9.02380e-008,0.1938
9.02804e-008,0.1911
9.03228e-008,0.1959
9.03652e-008,0.1985
9.04077e-008,0.1990
9.04501e-008,0.2026
9.04925e-008,0.2074
9.05350e-008,0.2082
9.05774e-008,0.2150
9.06198e-008,0.2436
9.06622e-008,0.3514
9.07047e-008,0.4862
9.07471e-008,0.6439
9.07895e-008,0.8247
