.HEADER
..NAMES
Time,V U2.E7
.DATA
4.43341e-008,0.0235
4.43765e-008,0.0250
4.44190e-008,0.0266
4.44614e-008,0.0269
4.45038e-008,0.0263
4.45463e-008,0.0248
4.45887e-008,0.0223
4.46311e-008,0.0194
4.46735e-008,0.0156
4.47160e-008,0.0103
4.47584e-008,0.0046
4.48008e-008,-0.0009
4.48432e-008,-0.0070
4.48856e-008,-0.0116
4.49281e-008,-0.0133
4.49705e-008,-0.0129
4.50129e-008,-0.0120
4.50554e-008,-0.0107
4.50978e-008,-0.0097
4.51402e-008,-0.0096
4.51826e-008,-0.0099
4.52251e-008,0.0167
4.52675e-008,0.0881
4.53099e-008,0.2238
4.53523e-008,0.4084
4.53947e-008,0.6386
4.54372e-008,0.8899
4.54796e-008,1.1263
4.55220e-008,1.3251
4.55645e-008,1.4722
4.56069e-008,1.5744
4.56493e-008,1.6422
4.56917e-008,1.6857
4.57342e-008,1.7155
4.57766e-008,1.7343
4.58190e-008,1.7508
4.58614e-008,1.7618
4.59038e-008,1.7678
4.59463e-008,1.7723
4.59887e-008,1.7729
4.60311e-008,1.7647
4.60735e-008,1.7363
4.61160e-008,1.6277
4.61584e-008,1.3774
4.62008e-008,1.1184
4.62433e-008,0.7831
4.62857e-008,0.4202
4.63281e-008,0.1142
4.63705e-008,-0.1048
4.64129e-008,-0.2425
4.64554e-008,-0.3121
4.64978e-008,-0.3321
4.65402e-008,-0.3451
4.65826e-008,-0.3448
4.66251e-008,-0.3383
4.66675e-008,-0.3405
4.67099e-008,-0.3378
4.67524e-008,-0.3300
4.67948e-008,-0.3137
4.68372e-008,-0.3066
4.68796e-008,-0.2965
4.69221e-008,-0.2418
4.69645e-008,-0.1792
4.70069e-008,-0.1142
4.70493e-008,-0.0214
4.70917e-008,0.1248
4.71342e-008,0.2466
4.71766e-008,0.3982
4.72190e-008,0.5712
4.72615e-008,0.7326
4.73039e-008,0.9094
4.73463e-008,1.0805
4.73887e-008,1.2239
4.74312e-008,1.3439
4.74736e-008,1.4477
4.75160e-008,1.5240
4.75584e-008,1.5685
4.76008e-008,1.6071
4.76433e-008,1.6368
4.76857e-008,1.6533
4.77281e-008,1.6527
4.77705e-008,1.6534
4.78130e-008,1.6548
4.78554e-008,1.6384
4.78978e-008,1.6275
4.79403e-008,1.6186
4.79827e-008,1.5664
4.80251e-008,1.4003
4.80675e-008,1.1996
4.81099e-008,0.9371
4.81524e-008,0.6007
4.81948e-008,0.2949
4.82372e-008,0.0378
4.82796e-008,-0.1528
4.83221e-008,-0.2695
4.83645e-008,-0.3210
4.84069e-008,-0.3482
4.84494e-008,-0.3616
4.84918e-008,-0.3525
4.85342e-008,-0.3520
4.85766e-008,-0.3518
4.86191e-008,-0.3475
4.86615e-008,-0.3356
4.87039e-008,-0.3316
4.87463e-008,-0.3339
4.87887e-008,-0.3043
4.88312e-008,-0.2581
4.88736e-008,-0.2079
4.89160e-008,-0.1312
4.89585e-008,-0.0462
4.90009e-008,0.0301
4.90433e-008,0.0913
4.90857e-008,0.1325
4.91282e-008,0.1469
4.91706e-008,0.1505
4.92130e-008,0.1546
4.92554e-008,0.1486
4.92978e-008,0.1440
4.93403e-008,0.1448
4.93827e-008,0.1483
4.94251e-008,0.1466
4.94676e-008,0.1423
4.95100e-008,0.1438
4.95524e-008,0.1409
4.95948e-008,0.1293
4.96373e-008,0.1136
4.96797e-008,0.0893
4.97221e-008,0.0557
4.97645e-008,0.0195
4.98069e-008,-0.0145
4.98494e-008,-0.0442
4.98918e-008,-0.0606
4.99342e-008,-0.0645
4.99766e-008,-0.0662
5.00191e-008,-0.0648
5.00615e-008,-0.0609
5.01039e-008,-0.0588
5.01464e-008,-0.0606
5.01888e-008,-0.0629
5.02312e-008,-0.0628
5.02736e-008,-0.0630
5.03160e-008,-0.0628
5.03585e-008,-0.0603
5.04009e-008,-0.0561
5.04433e-008,-0.0491
5.04857e-008,-0.0378
5.05282e-008,-0.0234
5.05706e-008,-0.0084
5.06130e-008,0.0077
5.06555e-008,0.0211
5.06979e-008,0.0275
5.07403e-008,0.0295
5.07827e-008,0.0291
5.08252e-008,0.0270
5.08676e-008,0.0620
5.09100e-008,0.1426
5.09524e-008,0.2914
5.09948e-008,0.4762
5.10373e-008,0.7103
5.10797e-008,0.9512
5.11221e-008,1.1705
5.11646e-008,1.3496
5.12070e-008,1.4790
5.12494e-008,1.5692
5.12918e-008,1.6264
5.13343e-008,1.6680
5.13767e-008,1.6935
5.14191e-008,1.7144
5.14615e-008,1.7330
5.15039e-008,1.7485
5.15464e-008,1.7592
5.15888e-008,1.7686
5.16312e-008,1.7730
5.16736e-008,1.7635
5.17161e-008,1.7180
5.17585e-008,1.5497
5.18009e-008,1.2832
5.18434e-008,1.0076
5.18858e-008,0.6361
5.19282e-008,0.2906
5.19706e-008,0.0114
5.20130e-008,-0.1753
5.20555e-008,-0.2867
5.20979e-008,-0.3321
5.21403e-008,-0.3451
5.21827e-008,-0.3568
5.22252e-008,-0.3495
5.22676e-008,-0.3508
5.23100e-008,-0.3511
5.23525e-008,-0.3479
5.23949e-008,-0.3363
5.24373e-008,-0.3211
5.24797e-008,-0.3165
5.25222e-008,-0.2873
5.25646e-008,-0.2203
5.26070e-008,-0.1583
5.26494e-008,-0.0819
5.26918e-008,0.0358
5.27343e-008,0.1827
5.27767e-008,0.3037
5.28191e-008,0.4786
5.28616e-008,0.6390
5.29040e-008,0.8076
5.29464e-008,0.9829
5.29888e-008,1.1418
5.30313e-008,1.2748
5.30737e-008,1.3854
5.31161e-008,1.4824
5.31585e-008,1.5414
5.32009e-008,1.5831
5.32434e-008,1.6166
5.32858e-008,1.6422
5.33282e-008,1.6489
5.33707e-008,1.6466
5.34131e-008,1.6495
5.34555e-008,1.6445
5.34979e-008,1.6270
5.35404e-008,1.6214
5.35828e-008,1.6095
5.36252e-008,1.5963
5.36676e-008,1.5864
5.37100e-008,1.5680
5.37525e-008,1.5419
5.37949e-008,1.5193
5.38373e-008,1.5016
5.38797e-008,1.4787
5.39222e-008,1.4623
5.39646e-008,1.4545
5.40070e-008,1.4484
5.40495e-008,1.4424
5.40919e-008,1.4383
5.41343e-008,1.4398
5.41767e-008,1.4403
5.42192e-008,1.4408
5.42616e-008,1.4462
5.43040e-008,1.4500
5.43464e-008,1.4541
5.43888e-008,1.4601
5.44313e-008,1.4637
5.44737e-008,1.4666
5.45161e-008,1.4747
5.45586e-008,1.4851
5.46010e-008,1.4922
5.46434e-008,1.5005
5.46858e-008,1.5091
5.47283e-008,1.5141
5.47707e-008,1.5165
5.48131e-008,1.5178
5.48555e-008,1.5190
5.48979e-008,1.5189
5.49404e-008,1.5187
5.49828e-008,1.5187
5.50252e-008,1.5173
5.50677e-008,1.5159
5.51101e-008,1.5147
5.51525e-008,1.5124
5.51949e-008,1.5099
5.52374e-008,1.5093
5.52798e-008,1.5082
5.53222e-008,1.5046
5.53646e-008,1.5014
5.54070e-008,1.4986
5.54495e-008,1.4951
5.54919e-008,1.4923
5.55343e-008,1.4906
5.55767e-008,1.4900
5.56192e-008,1.4898
5.56616e-008,1.4902
5.57040e-008,1.4905
5.57465e-008,1.4904
5.57889e-008,1.4907
5.58313e-008,1.4912
5.58737e-008,1.4914
5.59161e-008,1.4919
5.59586e-008,1.4932
5.60010e-008,1.4940
5.60434e-008,1.4941
5.60858e-008,1.4948
5.61283e-008,1.4960
5.61707e-008,1.4970
5.62131e-008,1.4983
5.62556e-008,1.4997
5.62980e-008,1.5006
5.63404e-008,1.5011
5.63828e-008,1.5014
5.64253e-008,1.5011
5.64677e-008,1.5007
5.65101e-008,1.5006
5.65525e-008,1.5006
5.65949e-008,1.5004
5.66374e-008,1.5003
5.66798e-008,1.5004
5.67222e-008,1.5001
5.67647e-008,1.4995
5.68071e-008,1.4993
5.68495e-008,1.4992
5.68919e-008,1.4989
5.69344e-008,1.4986
5.69768e-008,1.4982
5.70192e-008,1.4976
5.70616e-008,1.4972
5.71040e-008,1.4969
5.71465e-008,1.4966
5.71889e-008,1.4966
5.72313e-008,1.4969
5.72738e-008,1.4971
5.73162e-008,1.4971
5.73586e-008,1.4972
5.74010e-008,1.4972
5.74435e-008,1.4972
5.74859e-008,1.4971
5.75283e-008,1.4973
5.75707e-008,1.4975
5.76131e-008,1.4976
5.76556e-008,1.4977
5.76980e-008,1.4977
5.77404e-008,1.4978
5.77828e-008,1.4980
5.78253e-008,1.4982
5.78677e-008,1.4983
5.79101e-008,1.4985
5.79526e-008,1.4986
5.79950e-008,1.4986
5.80374e-008,1.4984
5.80798e-008,1.4983
5.81223e-008,1.4983
5.81647e-008,1.4982
5.82071e-008,1.4983
5.82495e-008,1.4986
5.82919e-008,1.5121
5.83344e-008,1.4829
5.83768e-008,1.3861
5.84192e-008,1.2733
5.84617e-008,1.0651
5.85041e-008,0.8093
5.85465e-008,0.5420
5.85889e-008,0.2910
5.86314e-008,0.0750
5.86738e-008,-0.0822
5.87162e-008,-0.1828
5.87586e-008,-0.2542
5.88010e-008,-0.2882
5.88435e-008,-0.3115
5.88859e-008,-0.3291
5.89283e-008,-0.3429
5.89708e-008,-0.3511
5.90132e-008,-0.3511
5.90556e-008,-0.3590
5.90980e-008,-0.3634
5.91405e-008,-0.3431
5.91829e-008,-0.3175
5.92253e-008,-0.2774
5.92677e-008,-0.2176
5.93101e-008,-0.1464
5.93526e-008,-0.0753
5.93950e-008,-0.0072
5.94374e-008,0.0471
5.94798e-008,0.0799
5.95223e-008,0.1051
5.95647e-008,0.1194
5.96071e-008,0.1256
5.96496e-008,0.1306
5.96920e-008,0.1369
5.97344e-008,0.1435
5.97768e-008,0.1458
5.98192e-008,0.1484
5.98617e-008,0.1528
5.99041e-008,0.1519
5.99465e-008,0.1465
5.99889e-008,0.1368
6.00314e-008,0.1192
6.00738e-008,0.0932
6.01162e-008,0.0635
6.01586e-008,0.0311
6.02011e-008,-0.0003
6.02435e-008,-0.0222
6.02859e-008,-0.0370
6.03283e-008,-0.0468
6.03708e-008,-0.0512
6.04132e-008,-0.0525
6.04556e-008,-0.0541
6.04981e-008,-0.0574
6.05405e-008,-0.0601
6.05829e-008,-0.0622
6.06253e-008,-0.0646
6.06678e-008,-0.0660
6.07102e-008,-0.0656
6.07526e-008,-0.0635
6.07950e-008,-0.0590
6.08375e-008,-0.0507
6.08799e-008,-0.0399
6.09223e-008,-0.0271
6.09647e-008,-0.0120
6.10071e-008,0.0014
6.10496e-008,0.0110
6.10920e-008,0.0171
6.11344e-008,0.0198
6.11768e-008,0.0555
6.12193e-008,0.1335
6.12617e-008,0.2797
6.13041e-008,0.4625
6.13465e-008,0.6956
6.13890e-008,0.9382
6.14314e-008,1.1613
6.14738e-008,1.3442
6.15163e-008,1.4765
6.15587e-008,1.5694
6.16011e-008,1.6289
6.16435e-008,1.6707
6.16860e-008,1.6967
6.17284e-008,1.7166
6.17708e-008,1.7325
6.18132e-008,1.7443
6.18557e-008,1.7520
6.18981e-008,1.7597
6.19405e-008,1.7643
6.19829e-008,1.7574
6.20254e-008,1.7308
6.20678e-008,1.6907
6.21102e-008,1.6376
6.21526e-008,1.5766
6.21950e-008,1.5186
6.22375e-008,1.4721
6.22799e-008,1.4427
6.23223e-008,1.4282
6.23647e-008,1.4234
6.24072e-008,1.4209
6.24496e-008,1.4188
6.24920e-008,1.4166
6.25344e-008,1.4122
6.25769e-008,1.4070
6.26193e-008,1.4031
6.26617e-008,1.4009
6.27042e-008,1.3988
6.27466e-008,1.3978
6.27890e-008,1.4022
6.28314e-008,1.4129
6.28739e-008,1.4298
6.29163e-008,1.4521
6.29587e-008,1.4813
6.30011e-008,1.5135
6.30436e-008,1.4490
6.30860e-008,1.3569
6.31284e-008,1.1868
6.31708e-008,0.9363
6.32132e-008,0.6568
6.32557e-008,0.3866
6.32981e-008,0.1472
6.33405e-008,-0.0396
6.33829e-008,-0.1578
6.34254e-008,-0.2382
6.34678e-008,-0.2859
6.35102e-008,-0.3085
6.35526e-008,-0.3287
6.35951e-008,-0.3457
6.36375e-008,-0.3612
6.36799e-008,-0.3687
6.37224e-008,-0.3745
6.37648e-008,-0.3888
6.38072e-008,-0.3795
6.38496e-008,-0.3514
6.38921e-008,-0.3135
6.39345e-008,-0.2551
6.39769e-008,-0.1800
6.40193e-008,-0.1010
6.40618e-008,-0.0271
6.41042e-008,0.0370
6.41466e-008,0.0768
6.41890e-008,0.1012
6.42315e-008,0.1190
6.42739e-008,0.1259
6.43163e-008,0.1305
6.43587e-008,0.1359
6.44011e-008,0.1437
6.44436e-008,0.1494
6.44860e-008,0.1519
6.45284e-008,0.1574
6.45708e-008,0.1608
6.46133e-008,0.1583
6.46557e-008,0.1505
6.46981e-008,0.1350
6.47405e-008,0.1094
6.47830e-008,0.0772
6.48254e-008,0.0431
6.48678e-008,0.0081
6.49103e-008,-0.0192
6.49527e-008,-0.0355
6.49951e-008,-0.0460
6.50375e-008,-0.0512
6.50800e-008,-0.0528
6.51224e-008,-0.0536
6.51648e-008,-0.0564
6.52072e-008,-0.0603
6.52497e-008,-0.0632
6.52921e-008,-0.0660
6.53345e-008,-0.0685
6.53769e-008,-0.0694
6.54193e-008,-0.0685
6.54618e-008,-0.0652
6.55042e-008,-0.0579
6.55466e-008,-0.0466
6.55890e-008,-0.0332
6.56315e-008,-0.0175
6.56739e-008,-0.0018
6.57163e-008,0.0097
6.57587e-008,0.0171
6.58012e-008,0.0211
6.58436e-008,0.0225
6.58860e-008,0.0223
6.59284e-008,0.0224
6.59709e-008,0.0236
6.60133e-008,0.0254
6.60557e-008,0.0275
6.60982e-008,0.0293
6.61406e-008,0.0304
6.61830e-008,0.0308
6.62254e-008,0.0304
6.62679e-008,0.0288
6.63103e-008,0.0253
6.63527e-008,0.0206
6.63951e-008,0.0147
6.64376e-008,0.0075
6.64800e-008,0.0006
6.65224e-008,-0.0046
6.65648e-008,-0.0079
6.66072e-008,-0.0095
6.66497e-008,-0.0096
6.66921e-008,-0.0092
6.67345e-008,-0.0098
6.67769e-008,0.0058
6.68194e-008,0.0669
6.68618e-008,0.1811
6.69042e-008,0.3575
6.69466e-008,0.5737
6.69891e-008,0.8251
6.70315e-008,1.0679
6.70739e-008,1.2783
6.71164e-008,1.4402
6.71588e-008,1.5528
6.72012e-008,1.6301
6.72436e-008,1.6786
6.72861e-008,1.7147
6.73285e-008,1.7357
6.73709e-008,1.7540
6.74133e-008,1.7659
6.74558e-008,1.7715
6.74982e-008,1.7746
6.75406e-008,1.7753
6.75830e-008,1.7691
6.76255e-008,1.7474
6.76679e-008,1.6692
6.77103e-008,1.4469
6.77527e-008,1.1841
6.77951e-008,0.8770
6.78376e-008,0.5049
6.78800e-008,0.1826
6.79224e-008,-0.0603
6.79648e-008,-0.2162
6.80073e-008,-0.3021
6.80497e-008,-0.3305
6.80921e-008,-0.3428
6.81345e-008,-0.3482
6.81770e-008,-0.3386
6.82194e-008,-0.3401
6.82618e-008,-0.3367
6.83043e-008,-0.3304
6.83467e-008,-0.3148
6.83891e-008,-0.3041
6.84315e-008,-0.2999
6.84740e-008,-0.2569
6.85164e-008,-0.1924
6.85588e-008,-0.1317
6.86012e-008,-0.0479
6.86437e-008,0.0889
6.86861e-008,0.2197
6.87285e-008,0.3549
6.87709e-008,0.5329
6.88133e-008,0.6907
6.88558e-008,0.8652
6.88982e-008,1.0397
6.89406e-008,1.1898
6.89830e-008,1.3157
6.90255e-008,1.4220
6.90679e-008,1.5082
6.91103e-008,1.5572
6.91527e-008,1.5980
6.91952e-008,1.6296
6.92376e-008,1.6518
6.92800e-008,1.6541
6.93225e-008,1.6539
6.93649e-008,1.6570
6.94073e-008,1.6441
6.94497e-008,1.6293
6.94922e-008,1.6228
6.95346e-008,1.5883
6.95770e-008,1.4519
6.96194e-008,1.2500
6.96619e-008,1.0172
6.97043e-008,0.6838
6.97467e-008,0.3694
6.97891e-008,0.0970
6.98316e-008,-0.1112
6.98740e-008,-0.2467
6.99164e-008,-0.3122
6.99588e-008,-0.3417
7.00012e-008,-0.3616
7.00437e-008,-0.3547
7.00861e-008,-0.3523
7.01285e-008,-0.3520
7.01709e-008,-0.3497
7.02134e-008,-0.3384
7.02558e-008,-0.3307
7.02982e-008,-0.3345
7.03406e-008,-0.3148
7.03831e-008,-0.2689
7.04255e-008,-0.2228
7.04679e-008,-0.1524
7.05104e-008,-0.0673
7.05528e-008,0.0121
7.05952e-008,0.0775
7.06376e-008,0.1246
7.06801e-008,0.1454
7.07225e-008,0.1493
7.07649e-008,0.1544
7.08073e-008,0.1507
7.08498e-008,0.1446
7.08922e-008,0.1443
7.09346e-008,0.1477
7.09770e-008,0.1478
7.10194e-008,0.1429
7.10619e-008,0.1431
7.11043e-008,0.1425
7.11467e-008,0.1325
7.11891e-008,0.1180
7.12316e-008,0.0964
7.12740e-008,0.0648
7.13164e-008,0.0286
7.13588e-008,-0.0061
7.14013e-008,-0.0375
7.14437e-008,-0.0581
7.14861e-008,-0.0640
7.15286e-008,-0.0659
7.15710e-008,-0.0655
7.16134e-008,-0.0618
7.16558e-008,-0.0590
7.16983e-008,-0.0599
7.17407e-008,-0.0626
7.17831e-008,-0.0630
7.18255e-008,-0.0628
7.18680e-008,-0.0629
7.19104e-008,-0.0610
7.19528e-008,-0.0572
7.19952e-008,-0.0512
7.20377e-008,-0.0411
7.20801e-008,-0.0271
7.21225e-008,-0.0123
7.21649e-008,0.0036
7.22073e-008,0.0184
7.22498e-008,0.0265
7.22922e-008,0.0292
7.23346e-008,0.0295
7.23770e-008,0.0257
7.24195e-008,0.0483
7.24619e-008,0.1161
7.25043e-008,0.2499
7.25467e-008,0.4245
7.25892e-008,0.6494
7.26316e-008,0.8917
7.26740e-008,1.1190
7.27165e-008,1.3094
7.27589e-008,1.4509
7.28013e-008,1.5498
7.28437e-008,1.6146
7.28862e-008,1.6588
7.29286e-008,1.6884
7.29710e-008,1.7093
7.30134e-008,1.7286
7.30559e-008,1.7452
7.30983e-008,1.7567
7.31407e-008,1.7665
7.31831e-008,1.7730
7.32256e-008,1.7680
7.32680e-008,1.7429
7.33104e-008,1.7030
7.33528e-008,1.6506
7.33952e-008,1.5894
7.34377e-008,1.5302
7.34801e-008,1.4814
7.35225e-008,1.4489
7.35649e-008,1.4320
7.36074e-008,1.4258
7.36498e-008,1.4234
7.36922e-008,1.4206
7.37346e-008,1.4187
7.37771e-008,1.4143
7.38195e-008,1.4080
7.38619e-008,1.4023
7.39044e-008,1.3985
7.39468e-008,1.3955
7.39892e-008,1.3938
7.40316e-008,1.3976
7.40741e-008,1.4081
7.41165e-008,1.4248
7.41589e-008,1.4471
7.42013e-008,1.4742
7.42438e-008,1.5125
7.42862e-008,1.4645
7.43286e-008,1.3739
7.43710e-008,1.2246
7.44134e-008,0.9829
7.44559e-008,0.7063
7.44983e-008,0.4327
7.45407e-008,0.1865
7.45831e-008,-0.0111
7.46256e-008,-0.1403
7.46680e-008,-0.2247
7.47104e-008,-0.2793
7.47528e-008,-0.3034
7.47953e-008,-0.3248
7.48377e-008,-0.3425
7.48801e-008,-0.3591
7.49226e-008,-0.3688
7.49650e-008,-0.3734
7.50074e-008,-0.3876
7.50498e-008,-0.3837
7.50923e-008,-0.3569
7.51347e-008,-0.3218
7.51771e-008,-0.2443
7.52195e-008,-0.0319
7.52620e-008,0.1867
7.53044e-008,0.4733
7.53468e-008,0.7879
7.53892e-008,1.0607
7.54317e-008,1.2782
7.54741e-008,1.4349
7.55165e-008,1.5293
7.55589e-008,1.5769
7.56013e-008,1.6182
7.56438e-008,1.6467
7.56862e-008,1.6634
7.57286e-008,1.6820
7.57710e-008,1.6938
7.58135e-008,1.7032
7.58559e-008,1.6950
7.58983e-008,1.6866
7.59407e-008,1.6815
7.59832e-008,1.6406
7.60256e-008,1.5920
7.60680e-008,1.5420
7.61105e-008,1.4427
7.61529e-008,1.2521
7.61953e-008,1.0725
7.62377e-008,0.8609
7.62802e-008,0.6003
7.63226e-008,0.3711
7.63650e-008,0.1731
7.64074e-008,0.0063
7.64499e-008,-0.1177
7.64923e-008,-0.1994
7.65347e-008,-0.2596
7.65771e-008,-0.2973
7.66195e-008,-0.3043
7.66620e-008,-0.3111
7.67044e-008,-0.3179
7.67468e-008,-0.3151
7.67892e-008,-0.2998
7.68317e-008,-0.2936
7.68741e-008,-0.2923
7.69165e-008,-0.2600
7.69589e-008,-0.2225
7.70014e-008,-0.1905
7.70438e-008,-0.1332
7.70862e-008,-0.0053
7.71287e-008,0.1376
7.71711e-008,0.3249
7.72135e-008,0.5671
7.72559e-008,0.7921
7.72984e-008,1.0167
7.73408e-008,1.2116
7.73832e-008,1.3544
7.74256e-008,1.4515
7.74681e-008,1.5259
7.75105e-008,1.5824
7.75529e-008,1.6096
7.75953e-008,1.6385
7.76378e-008,1.6620
7.76802e-008,1.6784
7.77226e-008,1.6795
7.77650e-008,1.6812
7.78074e-008,1.6855
7.78499e-008,1.6707
7.78923e-008,1.6509
7.79347e-008,1.6278
7.79771e-008,1.5599
7.80196e-008,1.3816
7.80620e-008,1.1679
7.81044e-008,0.9248
7.81468e-008,0.6070
7.81893e-008,0.3255
7.82317e-008,0.0922
7.82741e-008,-0.0855
7.83166e-008,-0.2036
7.83590e-008,-0.2680
7.84014e-008,-0.3081
7.84438e-008,-0.3350
7.84863e-008,-0.3343
7.85287e-008,-0.3385
7.85711e-008,-0.3419
7.86135e-008,-0.3396
7.86560e-008,-0.3271
7.86984e-008,-0.3195
7.87408e-008,-0.3188
7.87832e-008,-0.2877
7.88257e-008,-0.2379
7.88681e-008,-0.1920
7.89105e-008,-0.1219
7.89529e-008,0.0067
7.89953e-008,0.1532
7.90378e-008,0.3108
7.90802e-008,0.5275
7.91226e-008,0.7207
7.91650e-008,0.9211
7.92075e-008,1.1077
7.92499e-008,1.2574
7.92923e-008,1.3710
7.93347e-008,1.4614
7.93772e-008,1.5362
7.94196e-008,1.5760
7.94620e-008,1.6120
7.95045e-008,1.6399
7.95469e-008,1.6606
7.95893e-008,1.6640
7.96317e-008,1.6638
7.96742e-008,1.6666
7.97166e-008,1.6536
7.97590e-008,1.6336
7.98014e-008,1.6191
7.98439e-008,1.5919
7.98863e-008,1.5672
7.99287e-008,1.5458
7.99711e-008,1.5208
8.00135e-008,1.4970
8.00560e-008,1.4839
8.00984e-008,1.4750
8.01408e-008,1.4610
8.01832e-008,1.4542
8.02257e-008,1.4493
8.02681e-008,1.4434
8.03105e-008,1.4367
8.03529e-008,1.4332
8.03954e-008,1.4339
8.04378e-008,1.4333
8.04802e-008,1.4358
8.05227e-008,1.4425
8.05651e-008,1.4481
8.06075e-008,1.4569
8.06499e-008,1.4677
8.06924e-008,1.4760
8.07348e-008,1.4839
8.07772e-008,1.4946
8.08196e-008,1.5026
8.08621e-008,1.5056
8.09045e-008,1.5098
8.09469e-008,1.5133
8.09893e-008,1.5149
8.10318e-008,1.5164
8.10742e-008,1.5185
8.11166e-008,1.5205
8.11590e-008,1.5211
8.12014e-008,1.5218
8.12439e-008,1.5214
8.12863e-008,1.5193
8.13287e-008,1.5173
8.13711e-008,1.5148
8.14136e-008,1.5107
8.14560e-008,1.5067
8.14984e-008,1.5043
8.15408e-008,1.5009
8.15833e-008,1.4969
8.16257e-008,1.4949
8.16681e-008,1.4937
8.17106e-008,1.4925
8.17530e-008,1.4919
8.17954e-008,1.4915
8.18378e-008,1.4909
8.18803e-008,1.4902
8.19227e-008,1.4899
8.19651e-008,1.4893
8.20075e-008,1.4889
8.20500e-008,1.4895
8.20924e-008,1.4904
8.21348e-008,1.4911
8.21772e-008,1.4923
8.22196e-008,1.4942
8.22621e-008,1.4954
8.23045e-008,1.4963
8.23469e-008,1.4978
8.23893e-008,1.4990
8.24318e-008,1.4996
8.24742e-008,1.5001
8.25166e-008,1.5003
8.25590e-008,1.5003
8.26015e-008,1.5005
8.26439e-008,1.5039
8.26863e-008,1.5140
8.27288e-008,1.4396
8.27712e-008,1.3433
8.28136e-008,1.1856
8.28560e-008,0.9488
8.28985e-008,0.6817
8.29409e-008,0.4192
8.29833e-008,0.1811
8.30257e-008,-0.0106
8.30682e-008,-0.1371
8.31106e-008,-0.2233
8.31530e-008,-0.2765
8.31954e-008,-0.3016
8.32379e-008,-0.3223
8.32803e-008,-0.3374
8.33227e-008,-0.3488
8.33651e-008,-0.3521
8.34075e-008,-0.3532
8.34500e-008,-0.3641
8.34924e-008,-0.3557
8.35348e-008,-0.3315
8.35772e-008,-0.3011
8.36197e-008,-0.2509
8.36621e-008,-0.1842
8.37045e-008,-0.1117
8.37469e-008,-0.0416
8.37894e-008,0.0224
8.38318e-008,0.0658
8.38742e-008,0.0937
8.39167e-008,0.1148
8.39591e-008,0.1236
8.40015e-008,0.1288
8.40439e-008,0.1339
8.40864e-008,0.1409
8.41288e-008,0.1455
8.41712e-008,0.1467
8.42136e-008,0.1508
8.42561e-008,0.1532
8.42985e-008,0.1497
8.43409e-008,0.1426
8.43833e-008,0.1296
8.44257e-008,0.1076
8.44682e-008,0.0792
8.45106e-008,0.0483
8.45530e-008,0.0145
8.45954e-008,0.0102
8.46379e-008,0.0673
8.46803e-008,0.1905
8.47227e-008,0.3772
8.47651e-008,0.6134
8.48076e-008,0.8772
8.48500e-008,1.1231
8.48924e-008,1.3283
8.49349e-008,1.4802
8.49773e-008,1.5820
8.50197e-008,1.6488
8.50621e-008,1.6911
8.51046e-008,1.7236
8.51470e-008,1.7457
8.51894e-008,1.7687
8.52318e-008,1.7879
8.52743e-008,1.8003
8.53167e-008,1.8106
8.53591e-008,1.8160
8.54015e-008,1.8064
8.54440e-008,1.7751
8.54864e-008,1.7251
8.55288e-008,1.6627
8.55712e-008,1.5908
8.56136e-008,1.5226
8.56561e-008,1.4675
8.56985e-008,1.4319
8.57409e-008,1.4152
8.57833e-008,1.4104
8.58258e-008,1.4102
8.58682e-008,1.4083
8.59106e-008,1.4063
8.59530e-008,1.4008
8.59955e-008,1.3928
8.60379e-008,1.3861
8.60803e-008,1.3818
8.61228e-008,1.3788
8.61652e-008,1.3779
8.62076e-008,1.3833
8.62500e-008,1.3969
8.62925e-008,1.4174
8.63349e-008,1.4441
8.63773e-008,1.4735
8.64197e-008,1.5142
8.64622e-008,1.4942
8.65046e-008,1.4003
8.65470e-008,1.2741
8.65894e-008,1.0442
8.66319e-008,0.7713
8.66743e-008,0.4930
8.67167e-008,0.2395
8.67591e-008,0.0295
8.68015e-008,-0.1157
8.68440e-008,-0.2064
8.68864e-008,-0.2701
8.69288e-008,-0.2985
8.69712e-008,-0.3210
8.70137e-008,-0.3402
8.70561e-008,-0.3583
8.70985e-008,-0.3716
8.71409e-008,-0.3761
8.71834e-008,-0.3879
8.72258e-008,-0.3906
8.72682e-008,-0.3647
8.73107e-008,-0.3306
8.73531e-008,-0.2729
8.73955e-008,-0.0927
8.74379e-008,0.1309
8.74804e-008,0.3845
8.75228e-008,0.7057
8.75652e-008,0.9844
8.76076e-008,1.2191
8.76501e-008,1.3917
8.76925e-008,1.5035
8.77349e-008,1.5631
8.77773e-008,1.6036
8.78197e-008,1.6409
8.78622e-008,1.6569
8.79046e-008,1.6782
8.79470e-008,1.6895
8.79894e-008,1.7019
8.80319e-008,1.6973
8.80743e-008,1.6858
8.81167e-008,1.6830
8.81591e-008,1.6527
8.82016e-008,1.6025
8.82440e-008,1.5577
8.82864e-008,1.5006
8.83289e-008,1.4480
8.83713e-008,1.4138
8.84137e-008,1.3989
8.84561e-008,1.3963
8.84986e-008,1.4108
8.85410e-008,1.4277
8.85834e-008,1.4309
8.86258e-008,1.4337
8.86683e-008,1.4310
8.87107e-008,1.4266
8.87531e-008,1.4198
8.87955e-008,1.4177
8.88380e-008,1.4233
8.88804e-008,1.4258
8.89228e-008,1.4313
