.HEADER
..NAMES
Time,V U3.L3
.DATA
4.91398e-008,1.2357
4.91857e-008,1.2276
4.92316e-008,1.2176
4.92775e-008,1.2086
4.93235e-008,1.2037
4.93694e-008,1.2039
4.94153e-008,1.2074
4.94612e-008,1.2121
4.95072e-008,1.2146
4.95531e-008,1.2134
4.95990e-008,1.2107
4.96449e-008,1.2065
4.96909e-008,1.1864
4.97368e-008,1.1353
4.97827e-008,1.0672
4.98286e-008,0.9653
4.98746e-008,0.8216
4.99205e-008,0.6644
4.99664e-008,0.5150
5.00123e-008,0.3867
5.00583e-008,0.2939
5.01042e-008,0.2466
5.01501e-008,0.2422
5.01960e-008,0.2622
5.02420e-008,0.2907
5.02879e-008,0.3152
5.03338e-008,0.3280
5.03797e-008,0.3262
5.04257e-008,0.3120
5.04716e-008,0.2917
5.05175e-008,0.2733
5.05634e-008,0.2616
5.06094e-008,0.2566
5.06553e-008,0.2579
5.07012e-008,0.2625
5.07471e-008,0.2658
5.07931e-008,0.2653
5.08390e-008,0.2603
5.08849e-008,0.2511
5.09308e-008,0.2407
5.09767e-008,0.2331
5.10227e-008,0.2320
5.10686e-008,0.2370
5.11145e-008,0.2455
5.11604e-008,0.2547
5.12064e-008,0.2614
5.12523e-008,0.2641
5.12982e-008,0.2629
5.13441e-008,0.2593
5.13901e-008,0.2567
5.14360e-008,0.2564
5.14819e-008,0.2578
5.15278e-008,0.2619
5.15738e-008,0.2881
5.16197e-008,0.3506
5.16656e-008,0.4327
5.17115e-008,0.5573
5.17575e-008,0.7210
5.18034e-008,0.8840
5.18493e-008,1.0315
5.18952e-008,1.1488
5.19412e-008,1.2175
5.19871e-008,1.2373
5.20330e-008,1.2203
5.20789e-008,1.1885
5.21249e-008,1.1582
5.21708e-008,1.1403
5.22167e-008,1.1390
5.22626e-008,1.1520
5.23086e-008,1.1730
5.23545e-008,1.1947
5.24004e-008,1.2102
5.24463e-008,1.2177
5.24923e-008,1.2184
5.25382e-008,1.2136
5.25841e-008,1.2077
5.26300e-008,1.2057
5.26760e-008,1.2085
5.27219e-008,1.2158
5.27678e-008,1.2259
5.28137e-008,1.2349
5.28597e-008,1.2395
5.29056e-008,1.2368
5.29515e-008,1.2284
5.29974e-008,1.2180
5.30434e-008,1.2086
5.30893e-008,1.2041
5.31352e-008,1.2047
5.31812e-008,1.2088
5.32271e-008,1.2136
5.32730e-008,1.2155
5.33189e-008,1.2142
5.33649e-008,1.2116
5.34108e-008,1.2045
5.34567e-008,1.1732
5.35026e-008,1.1146
5.35486e-008,1.0378
5.35945e-008,0.9194
5.36404e-008,0.7674
5.36863e-008,0.6115
5.37323e-008,0.4682
5.37782e-008,0.3511
5.38241e-008,0.2737
5.38700e-008,0.2428
5.39160e-008,0.2489
5.39619e-008,0.2729
5.40078e-008,0.3006
5.40537e-008,0.3212
5.40997e-008,0.3290
5.41456e-008,0.3227
5.41915e-008,0.3061
5.42374e-008,0.2862
5.42834e-008,0.2701
5.43293e-008,0.2606
5.43752e-008,0.2574
5.44211e-008,0.2598
5.44671e-008,0.2641
5.45130e-008,0.2663
5.45589e-008,0.2645
5.46048e-008,0.2582
5.46508e-008,0.2485
5.46967e-008,0.2386
5.47426e-008,0.2329
5.47885e-008,0.2340
5.48345e-008,0.2403
5.48804e-008,0.2492
5.49263e-008,0.2578
5.49722e-008,0.2632
5.50181e-008,0.2646
5.50641e-008,0.2623
5.51100e-008,0.2588
5.51559e-008,0.2570
5.52018e-008,0.2575
5.52478e-008,0.2592
5.52937e-008,0.2609
5.53396e-008,0.2614
5.53855e-008,0.2598
5.54315e-008,0.2561
5.54774e-008,0.2517
5.55233e-008,0.2485
5.55692e-008,0.2473
5.56152e-008,0.2481
5.56611e-008,0.2505
5.57070e-008,0.2535
5.57529e-008,0.2563
5.57989e-008,0.2582
5.58448e-008,0.2587
5.58907e-008,0.2578
5.59366e-008,0.2559
5.59826e-008,0.2534
5.60285e-008,0.2513
5.60744e-008,0.2502
5.61203e-008,0.2505
5.61663e-008,0.2522
5.62122e-008,0.2543
5.62581e-008,0.2560
5.63040e-008,0.2563
5.63500e-008,0.2552
5.63959e-008,0.2532
5.64418e-008,0.2512
5.64877e-008,0.2499
5.65337e-008,0.2500
5.65796e-008,0.2513
5.66255e-008,0.2530
5.66714e-008,0.2544
5.67174e-008,0.2549
5.67633e-008,0.2543
5.68092e-008,0.2533
5.68551e-008,0.2522
5.69011e-008,0.2516
5.69470e-008,0.2515
5.69929e-008,0.2518
5.70389e-008,0.2523
5.70848e-008,0.2527
5.71307e-008,0.2532
5.71766e-008,0.2639
5.72226e-008,0.3123
5.72685e-008,0.3880
5.73144e-008,0.4928
5.73603e-008,0.6474
5.74063e-008,0.8173
5.74522e-008,0.9721
5.74981e-008,1.1037
5.75440e-008,1.1924
5.75900e-008,1.2306
5.76359e-008,1.2254
5.76818e-008,1.1965
5.77277e-008,1.1644
5.77737e-008,1.1415
5.78196e-008,1.1349
5.78655e-008,1.1446
5.79114e-008,1.1648
5.79574e-008,1.1879
5.80033e-008,1.2062
5.80492e-008,1.2150
5.80951e-008,1.2162
5.81411e-008,1.2120
5.81870e-008,1.2058
5.82329e-008,1.2031
5.82788e-008,1.2062
5.83248e-008,1.2135
5.83707e-008,1.2237
5.84166e-008,1.2332
5.84625e-008,1.2386
5.85085e-008,1.2374
5.85544e-008,1.2297
5.86003e-008,1.2196
5.86462e-008,1.2103
5.86922e-008,1.2045
5.87381e-008,1.2040
5.87840e-008,1.2072
5.88299e-008,1.2120
5.88758e-008,1.2151
5.89218e-008,1.2145
5.89677e-008,1.2120
5.90136e-008,1.2083
5.90595e-008,1.1917
5.91055e-008,1.1442
5.91514e-008,1.0783
5.91973e-008,0.9827
5.92432e-008,0.8435
5.92892e-008,0.6864
5.93351e-008,0.5353
5.93810e-008,0.4031
5.94269e-008,0.3045
5.94729e-008,0.2506
5.95188e-008,0.2411
5.95647e-008,0.2589
5.96106e-008,0.2871
5.96566e-008,0.3129
5.97025e-008,0.3278
5.97484e-008,0.3280
5.97944e-008,0.3151
5.98403e-008,0.2951
5.98862e-008,0.2760
5.99321e-008,0.2632
5.99780e-008,0.2573
6.00240e-008,0.2578
6.00699e-008,0.2622
6.01158e-008,0.2660
6.01618e-008,0.2661
6.02077e-008,0.2618
6.02536e-008,0.2530
6.02995e-008,0.2426
6.03454e-008,0.2343
6.03914e-008,0.2321
6.04373e-008,0.2364
6.04832e-008,0.2445
6.05292e-008,0.2538
6.05751e-008,0.2611
6.06210e-008,0.2644
6.06669e-008,0.2637
6.07128e-008,0.2603
6.07588e-008,0.2573
6.08047e-008,0.2567
6.08506e-008,0.2578
6.08965e-008,0.2597
6.09425e-008,0.2611
6.09884e-008,0.2608
6.10343e-008,0.2582
6.10803e-008,0.2539
6.11262e-008,0.2498
6.11721e-008,0.2474
6.12180e-008,0.2471
6.12639e-008,0.2488
6.13099e-008,0.2517
6.13558e-008,0.2549
6.14017e-008,0.2575
6.14477e-008,0.2588
6.14936e-008,0.2585
6.15395e-008,0.2569
6.15854e-008,0.2544
6.16313e-008,0.2519
6.16773e-008,0.2503
6.17232e-008,0.2500
6.17691e-008,0.2512
6.18151e-008,0.2532
6.18610e-008,0.2553
6.19069e-008,0.2563
6.19528e-008,0.2558
6.19987e-008,0.2541
6.20447e-008,0.2520
6.20906e-008,0.2503
6.21365e-008,0.2497
6.21825e-008,0.2504
6.22284e-008,0.2520
6.22743e-008,0.2537
6.23202e-008,0.2547
6.23661e-008,0.2547
6.24121e-008,0.2538
6.24580e-008,0.2527
6.25039e-008,0.2518
6.25499e-008,0.2513
6.25958e-008,0.2514
6.26417e-008,0.2519
6.26876e-008,0.2524
6.27335e-008,0.2528
6.27795e-008,0.2558
6.28254e-008,0.2839
6.28713e-008,0.3499
6.29173e-008,0.4366
6.29632e-008,0.5683
6.30091e-008,0.7367
6.30550e-008,0.8999
6.31009e-008,1.0443
6.31469e-008,1.1560
6.31928e-008,1.2182
6.32387e-008,1.2322
6.32847e-008,1.2117
6.33306e-008,1.1793
6.33765e-008,1.1508
6.34224e-008,1.1359
6.34683e-008,1.1382
6.35143e-008,1.1542
6.35602e-008,1.1769
6.36061e-008,1.1984
6.36521e-008,1.2119
6.36980e-008,1.2163
6.37439e-008,1.2145
6.37898e-008,1.2086
6.38357e-008,1.2037
6.38817e-008,1.2041
6.39276e-008,1.2094
6.39735e-008,1.2185
6.40195e-008,1.2289
6.40654e-008,1.2366
6.41113e-008,1.2389
6.41572e-008,1.2340
6.42031e-008,1.2245
6.42491e-008,1.2145
6.42950e-008,1.2066
6.43409e-008,1.2036
6.43869e-008,1.2053
6.44328e-008,1.2096
6.44787e-008,1.2140
6.45246e-008,1.2151
6.45705e-008,1.2133
6.46165e-008,1.2104
6.46624e-008,1.2029
6.47083e-008,1.1705
6.47542e-008,1.1117
6.48002e-008,1.0343
6.48461e-008,0.9147
6.48920e-008,0.7622
6.49380e-008,0.6064
6.49839e-008,0.4635
6.50298e-008,0.3470
6.50757e-008,0.2706
6.51216e-008,0.2410
6.51676e-008,0.2482
6.52135e-008,0.2731
6.52594e-008,0.3015
6.53054e-008,0.3222
6.53513e-008,0.3297
6.53972e-008,0.3226
6.54431e-008,0.3051
6.54890e-008,0.2845
6.55350e-008,0.2685
6.55809e-008,0.2593
6.56268e-008,0.2568
6.56728e-008,0.2599
6.57187e-008,0.2645
6.57646e-008,0.2666
6.58105e-008,0.2644
6.58564e-008,0.2577
6.59024e-008,0.2476
6.59483e-008,0.2377
6.59942e-008,0.2322
6.60402e-008,0.2337
6.60861e-008,0.2403
6.61320e-008,0.2494
6.61779e-008,0.2580
6.62238e-008,0.2633
6.62698e-008,0.2645
6.63157e-008,0.2621
6.63616e-008,0.2585
6.64076e-008,0.2567
6.64535e-008,0.2571
6.64994e-008,0.2588
6.65453e-008,0.2605
6.65912e-008,0.2612
6.66372e-008,0.2597
6.66831e-008,0.2560
6.67290e-008,0.2516
6.67750e-008,0.2483
6.68209e-008,0.2470
6.68668e-008,0.2478
6.69127e-008,0.2502
6.69586e-008,0.2534
6.70046e-008,0.2563
6.70505e-008,0.2583
6.70964e-008,0.2588
6.71424e-008,0.2578
6.71883e-008,0.2556
6.72342e-008,0.2531
6.72801e-008,0.2509
6.73260e-008,0.2499
6.73720e-008,0.2504
6.74179e-008,0.2522
6.74638e-008,0.2544
6.75098e-008,0.2560
6.75557e-008,0.2562
6.76016e-008,0.2550
6.76475e-008,0.2530
6.76934e-008,0.2510
6.77394e-008,0.2498
6.77853e-008,0.2499
6.78312e-008,0.2512
6.78772e-008,0.2530
6.79231e-008,0.2544
6.79690e-008,0.2548
6.80149e-008,0.2543
6.80608e-008,0.2532
6.81068e-008,0.2522
6.81527e-008,0.2515
6.81986e-008,0.2513
6.82446e-008,0.2516
6.82905e-008,0.2522
6.83364e-008,0.2526
6.83823e-008,0.2533
6.84282e-008,0.2650
6.84742e-008,0.3148
6.85201e-008,0.3912
6.85660e-008,0.4977
6.86119e-008,0.6536
6.86579e-008,0.8232
6.87038e-008,0.9772
6.87497e-008,1.1076
6.87957e-008,1.1945
6.88416e-008,1.2309
6.88875e-008,1.2246
6.89334e-008,1.1952
6.89793e-008,1.1633
6.90253e-008,1.1410
6.90712e-008,1.1350
6.91171e-008,1.1451
6.91631e-008,1.1656
6.92090e-008,1.1886
6.92549e-008,1.2066
6.93008e-008,1.2151
6.93467e-008,1.2160
6.93927e-008,1.2117
6.94386e-008,1.2056
6.94845e-008,1.2031
6.95305e-008,1.2063
6.95764e-008,1.2138
6.96223e-008,1.2240
6.96682e-008,1.2334
6.97141e-008,1.2387
6.97601e-008,1.2372
6.98060e-008,1.2293
6.98519e-008,1.2192
6.98979e-008,1.2099
6.99438e-008,1.2044
6.99897e-008,1.2041
7.00356e-008,1.2073
7.00815e-008,1.2122
7.01275e-008,1.2151
7.01734e-008,1.2144
7.02193e-008,1.2118
7.02653e-008,1.2092
7.03112e-008,1.2081
7.03571e-008,1.2098
7.04030e-008,1.2140
7.04489e-008,1.2194
7.04949e-008,1.2237
7.05408e-008,1.2253
7.05867e-008,1.2239
7.06327e-008,1.2203
7.06786e-008,1.2161
7.07245e-008,1.2126
7.07704e-008,1.2108
7.08163e-008,1.2110
7.08623e-008,1.2130
7.09082e-008,1.2158
7.09541e-008,1.2187
7.10001e-008,1.2208
7.10460e-008,1.2215
7.10919e-008,1.2206
7.11378e-008,1.2185
7.11837e-008,1.2160
7.12297e-008,1.2143
7.12756e-008,1.2142
7.13215e-008,1.2157
7.13675e-008,1.2182
7.14134e-008,1.2205
7.14593e-008,1.2217
7.15052e-008,1.2213
7.15511e-008,1.2197
7.15971e-008,1.2176
7.16430e-008,1.2159
7.16889e-008,1.2155
7.17349e-008,1.2163
7.17808e-008,1.2179
7.18267e-008,1.2194
7.18726e-008,1.2202
7.19185e-008,1.2202
7.19645e-008,1.2195
7.20104e-008,1.2186
7.20563e-008,1.2180
7.21023e-008,1.2178
7.21482e-008,1.2180
7.21941e-008,1.2185
7.22400e-008,1.2190
7.22859e-008,1.2195
7.23319e-008,1.2198
7.23778e-008,1.2198
7.24237e-008,1.2195
7.24697e-008,1.2191
7.25156e-008,1.2186
7.25615e-008,1.2183
7.26074e-008,1.2184
7.26534e-008,1.2187
7.26993e-008,1.2193
7.27452e-008,1.2199
7.27911e-008,1.2203
7.28370e-008,1.2202
7.28830e-008,1.2197
7.29289e-008,1.2191
7.29748e-008,1.2187
7.30208e-008,1.2186
7.30667e-008,1.2190
7.31126e-008,1.2196
7.31585e-008,1.2201
7.32044e-008,1.2203
7.32504e-008,1.2201
7.32963e-008,1.2198
7.33422e-008,1.2195
7.33882e-008,1.2193
7.34341e-008,1.2193
7.34800e-008,1.2195
7.35259e-008,1.2197
7.35718e-008,1.2199
7.36178e-008,1.2200
7.36637e-008,1.2201
7.37096e-008,1.2200
7.37556e-008,1.2200
7.38015e-008,1.2199
7.38474e-008,1.2198
7.38933e-008,1.2197
7.39392e-008,1.2197
7.39852e-008,1.2198
7.40311e-008,1.2156
7.40770e-008,1.1856
7.41230e-008,1.1244
7.41689e-008,1.0449
7.42148e-008,0.9249
7.42607e-008,0.7715
7.43066e-008,0.6164
7.43526e-008,0.4762
7.43985e-008,0.3621
7.44444e-008,0.2860
7.44904e-008,0.2542
7.45363e-008,0.2585
7.45822e-008,0.2798
7.46281e-008,0.3046
7.46740e-008,0.3228
7.47200e-008,0.3292
7.47659e-008,0.3225
7.48118e-008,0.3063
7.48578e-008,0.2875
7.49037e-008,0.2734
7.49496e-008,0.2660
7.49955e-008,0.2639
7.50414e-008,0.2659
7.50874e-008,0.2683
7.51333e-008,0.2679
7.51792e-008,0.2642
7.52252e-008,0.2572
7.52711e-008,0.2482
7.53170e-008,0.2401
7.53629e-008,0.2362
7.54088e-008,0.2384
7.54548e-008,0.2447
7.55007e-008,0.2522
7.55466e-008,0.2592
7.55926e-008,0.2634
7.56385e-008,0.2646
7.56844e-008,0.2630
7.57303e-008,0.2604
7.57762e-008,0.2594
7.58222e-008,0.2601
7.58681e-008,0.2615
7.59140e-008,0.2628
7.59600e-008,0.2630
7.60059e-008,0.2613
7.60518e-008,0.2575
7.60977e-008,0.2530
7.61436e-008,0.2497
7.61896e-008,0.2486
7.62355e-008,0.2496
7.62814e-008,0.2522
7.63274e-008,0.2554
7.63733e-008,0.2583
7.64192e-008,0.2600
7.64651e-008,0.2601
7.65110e-008,0.2587
7.65570e-008,0.2565
7.66029e-008,0.2541
7.66488e-008,0.2524
7.66947e-008,0.2519
7.67407e-008,0.2526
7.67866e-008,0.2542
7.68325e-008,0.2559
7.68785e-008,0.2570
7.69244e-008,0.2569
7.69703e-008,0.2557
7.70162e-008,0.2540
7.70621e-008,0.2524
7.71081e-008,0.2515
7.71540e-008,0.2516
7.71999e-008,0.2527
7.72459e-008,0.2542
7.72918e-008,0.2554
7.73377e-008,0.2557
7.73836e-008,0.2552
7.74295e-008,0.2542
7.74755e-008,0.2533
7.75214e-008,0.2526
7.75673e-008,0.2525
7.76133e-008,0.2528
7.76592e-008,0.2533
7.77051e-008,0.2538
7.77510e-008,0.2540
7.77969e-008,0.2539
7.78429e-008,0.2536
7.78888e-008,0.2532
7.79347e-008,0.2527
7.79807e-008,0.2525
7.80266e-008,0.2525
7.80725e-008,0.2527
7.81184e-008,0.2530
7.81643e-008,0.2533
7.82103e-008,0.2535
7.82562e-008,0.2535
7.83021e-008,0.2533
7.83481e-008,0.2528
7.83940e-008,0.2524
7.84399e-008,0.2521
7.84858e-008,0.2522
7.85317e-008,0.2525
7.85777e-008,0.2528
7.86236e-008,0.2531
7.86695e-008,0.2531
7.87155e-008,0.2529
7.87614e-008,0.2526
7.88073e-008,0.2523
7.88532e-008,0.2521
7.88991e-008,0.2521
7.89451e-008,0.2523
7.89910e-008,0.2525
7.90369e-008,0.2526
7.90829e-008,0.2527
7.91288e-008,0.2526
7.91747e-008,0.2524
7.92206e-008,0.2523
7.92665e-008,0.2522
7.93125e-008,0.2521
7.93584e-008,0.2521
7.94043e-008,0.2521
7.94503e-008,0.2522
7.94962e-008,0.2522
7.95421e-008,0.2523
7.95880e-008,0.2523
7.96339e-008,0.2527
7.96799e-008,0.2652
7.97258e-008,0.3166
7.97717e-008,0.3940
7.98177e-008,0.5027
7.98636e-008,0.6603
7.99095e-008,0.8298
7.99554e-008,0.9832
8.00013e-008,1.1118
8.00473e-008,1.1963
8.00932e-008,1.2305
8.01391e-008,1.2226
8.01851e-008,1.1932
8.02310e-008,1.1621
8.02769e-008,1.1410
8.03228e-008,1.1361
8.03687e-008,1.1467
8.04147e-008,1.1669
8.04606e-008,1.1893
8.05065e-008,1.2065
8.05524e-008,1.2146
8.05984e-008,1.2155
8.06443e-008,1.2114
8.06902e-008,1.2057
8.07362e-008,1.2037
8.07821e-008,1.2070
8.08280e-008,1.2144
8.08739e-008,1.2245
8.09198e-008,1.2336
8.09658e-008,1.2386
8.10117e-008,1.2369
8.10576e-008,1.2289
8.11036e-008,1.2189
8.11495e-008,1.2098
8.11954e-008,1.2045
8.12413e-008,1.2044
8.12872e-008,1.2078
8.13332e-008,1.2126
8.13791e-008,1.2153
8.14250e-008,1.2143
8.14710e-008,1.2116
8.15169e-008,1.2090
8.15628e-008,1.2082
8.16087e-008,1.2101
8.16546e-008,1.2146
8.17006e-008,1.2200
8.17465e-008,1.2241
8.17924e-008,1.2254
8.18384e-008,1.2237
8.18843e-008,1.2201
8.19302e-008,1.2159
8.19761e-008,1.2126
8.20220e-008,1.2110
8.20680e-008,1.2114
8.21139e-008,1.2134
8.21598e-008,1.2161
8.22058e-008,1.2189
8.22517e-008,1.2209
8.22976e-008,1.2215
8.23435e-008,1.2206
8.23894e-008,1.2185
8.24354e-008,1.2161
8.24813e-008,1.2145
8.25272e-008,1.2144
8.25732e-008,1.2160
8.26191e-008,1.2185
8.26650e-008,1.2208
8.27109e-008,1.2219
8.27568e-008,1.2214
8.28028e-008,1.2197
8.28487e-008,1.2176
8.28946e-008,1.2160
8.29406e-008,1.2157
8.29865e-008,1.2166
8.30324e-008,1.2182
8.30783e-008,1.2196
8.31242e-008,1.2204
8.31702e-008,1.2203
8.32161e-008,1.2196
8.32620e-008,1.2187
8.33080e-008,1.2182
8.33539e-008,1.2180
8.33998e-008,1.2153
8.34457e-008,1.1906
8.34916e-008,1.1329
8.35376e-008,1.0574
8.35835e-008,0.9443
8.36294e-008,0.7937
8.36754e-008,0.6374
8.37213e-008,0.4940
8.37672e-008,0.3748
8.38131e-008,0.2922
8.38590e-008,0.2540
8.39050e-008,0.2547
8.39509e-008,0.2753
8.39968e-008,0.3010
8.40428e-008,0.3212
8.40887e-008,0.3295
8.41346e-008,0.3241
8.41805e-008,0.3081
8.42264e-008,0.2884
8.42724e-008,0.2732
8.43183e-008,0.2652
8.43642e-008,0.2631
8.44101e-008,0.2652
8.44561e-008,0.2681
8.45020e-008,0.2682
8.45479e-008,0.2646
8.45939e-008,0.2577
8.46398e-008,0.2486
8.46857e-008,0.2401
8.47316e-008,0.2355
8.47775e-008,0.2371
8.48235e-008,0.2431
8.48694e-008,0.2507
8.49153e-008,0.2580
8.49613e-008,0.2627
8.50072e-008,0.2643
8.50531e-008,0.2630
8.50990e-008,0.2602
8.51449e-008,0.2588
8.51909e-008,0.2592
8.52368e-008,0.2606
8.52827e-008,0.2653
8.53287e-008,0.2950
8.53746e-008,0.3595
8.54205e-008,0.4439
8.54664e-008,0.5736
8.55123e-008,0.7389
8.55583e-008,0.9007
8.56042e-008,1.0466
8.56501e-008,1.1600
8.56961e-008,1.2239
8.57420e-008,1.2392
8.57879e-008,1.2194
8.58338e-008,1.1865
8.58797e-008,1.1564
8.59257e-008,1.1397
8.59716e-008,1.1401
8.60175e-008,1.1549
8.60635e-008,1.1770
8.61094e-008,1.1989
8.61553e-008,1.2138
8.62012e-008,1.2200
8.62471e-008,1.2194
8.62931e-008,1.2137
8.63390e-008,1.2077
8.63849e-008,1.2064
8.64309e-008,1.2101
8.64768e-008,1.2182
8.65227e-008,1.2285
8.65686e-008,1.2372
8.66145e-008,1.2410
8.66605e-008,1.2373
8.67064e-008,1.2283
8.67523e-008,1.2178
8.67983e-008,1.2088
8.68442e-008,1.2049
8.68901e-008,1.2060
8.69360e-008,1.2103
8.69819e-008,1.2151
8.70279e-008,1.2166
8.70738e-008,1.2152
8.71197e-008,1.2126
8.71657e-008,1.2104
8.72116e-008,1.2104
8.72575e-008,1.2132
8.73034e-008,1.2179
8.73493e-008,1.2228
8.73953e-008,1.2258
8.74412e-008,1.2260
8.74871e-008,1.2236
8.75331e-008,1.2198
8.75790e-008,1.2160
8.76249e-008,1.2133
8.76708e-008,1.2123
8.77167e-008,1.2131
8.77627e-008,1.2152
8.78086e-008,1.2179
8.78545e-008,1.2205
8.79005e-008,1.2223
8.79464e-008,1.2226
8.79923e-008,1.2213
8.80382e-008,1.2189
8.80841e-008,1.2165
8.81301e-008,1.2152
8.81760e-008,1.2156
8.82219e-008,1.2176
8.82678e-008,1.2201
8.83138e-008,1.2222
8.83597e-008,1.2229
8.84056e-008,1.2220
8.84516e-008,1.2200
8.84975e-008,1.2178
8.85434e-008,1.2166
8.85893e-008,1.2167
8.86352e-008,1.2179
8.86812e-008,1.2195
8.87271e-008,1.2207
8.87730e-008,1.2212
8.88190e-008,1.2208
8.88649e-008,1.2200
8.89108e-008,1.2193
8.89567e-008,1.2189
8.90026e-008,1.2189
8.90486e-008,1.2192
8.90945e-008,1.2195
8.91404e-008,1.2200
8.91864e-008,1.2203
8.92323e-008,1.2206
8.92782e-008,1.2206
8.93241e-008,1.2203
8.93700e-008,1.2199
8.94160e-008,1.2194
8.94619e-008,1.2191
8.95078e-008,1.2192
8.95538e-008,1.2196
8.95997e-008,1.2203
8.96456e-008,1.2209
8.96915e-008,1.2211
8.97374e-008,1.2209
8.97834e-008,1.2203
8.98293e-008,1.2197
8.98752e-008,1.2193
8.99212e-008,1.2195
8.99671e-008,1.2199
9.00130e-008,1.2205
9.00589e-008,1.2209
9.01048e-008,1.2210
9.01508e-008,1.2207
9.01967e-008,1.2204
9.02426e-008,1.2201
9.02886e-008,1.2200
9.03345e-008,1.2201
9.03804e-008,1.2203
9.04263e-008,1.2205
9.04722e-008,1.2206
9.05182e-008,1.2207
9.05641e-008,1.2207
9.06100e-008,1.2206
9.06560e-008,1.2206
9.07019e-008,1.2205
9.07478e-008,1.2205
9.07937e-008,1.2204
9.08396e-008,1.2204
9.08856e-008,1.2205
9.09315e-008,1.2206
9.09774e-008,1.2208
9.10234e-008,1.2209
9.10693e-008,1.2209
9.11152e-008,1.2207
9.11611e-008,1.2205
9.12070e-008,1.2204
9.12530e-008,1.2205
9.12989e-008,1.2206
9.13448e-008,1.2208
9.13908e-008,1.2210
9.14367e-008,1.2210
9.14826e-008,1.2209
9.15285e-008,1.2208
9.15744e-008,1.2207
9.16204e-008,1.2206
9.16663e-008,1.2207
9.17122e-008,1.2208
9.17582e-008,1.2209
9.18041e-008,1.2209
9.18500e-008,1.2209
9.18959e-008,1.2209
9.19418e-008,1.2209
9.19878e-008,1.2209
9.20337e-008,1.2209
9.20796e-008,1.2209
9.21255e-008,1.2209
9.21715e-008,1.2209
9.22174e-008,1.2209
9.22633e-008,1.2210
9.23093e-008,1.2210
9.23552e-008,1.2210
9.24011e-008,1.2210
9.24470e-008,1.2210
9.24929e-008,1.2210
9.25389e-008,1.2209
9.25848e-008,1.2209
9.26307e-008,1.2210
9.26767e-008,1.2211
9.27226e-008,1.2211
9.27685e-008,1.2193
9.28144e-008,1.1987
9.28603e-008,1.1436
9.29063e-008,1.0703
9.29522e-008,0.9630
9.29981e-008,0.8156
9.30441e-008,0.6586
9.30900e-008,0.5133
9.31359e-008,0.3908
9.31818e-008,0.3032
9.32277e-008,0.2592
9.32737e-008,0.2555
9.33196e-008,0.2740
9.33655e-008,0.2991
9.34115e-008,0.3201
9.34574e-008,0.3301
9.35033e-008,0.3268
9.35492e-008,0.3125
9.35951e-008,0.2934
9.36411e-008,0.2774
9.36870e-008,0.2682
9.37329e-008,0.2649
9.37789e-008,0.2660
9.38248e-008,0.2688
9.38707e-008,0.2694
9.39166e-008,0.2665
9.39625e-008,0.2604
9.40085e-008,0.2517
9.40544e-008,0.2430
9.41003e-008,0.2375
9.41463e-008,0.2381
9.41922e-008,0.2436
9.42381e-008,0.2509
9.42840e-008,0.2583
9.43299e-008,0.2635
9.43759e-008,0.2655
9.44218e-008,0.2646
9.44677e-008,0.2619
9.45137e-008,0.2603
9.45596e-008,0.2606
9.46055e-008,0.2619
9.46514e-008,0.2653
9.46973e-008,0.2896
9.47433e-008,0.3505
9.47892e-008,0.4310
9.48351e-008,0.5536
9.48811e-008,0.7165
9.49270e-008,0.8802
9.49729e-008,1.0288
9.50188e-008,1.1481
9.50647e-008,1.2189
9.51107e-008,1.2404
9.51566e-008,1.2242
9.52025e-008,1.1921
9.52485e-008,1.1611
9.52944e-008,1.1422
9.53403e-008,1.1404
9.53862e-008,1.1535
9.54321e-008,1.1749
9.54781e-008,1.1972
9.55240e-008,1.2132
9.55699e-008,1.2205
9.56159e-008,1.2208
9.56618e-008,1.2156
9.57077e-008,1.2093
9.57536e-008,1.2073
9.57995e-008,1.2103
9.58455e-008,1.2178
9.58914e-008,1.2281
9.59373e-008,1.2372
9.59833e-008,1.2418
9.60292e-008,1.2391
9.60751e-008,1.2306
9.61210e-008,1.2201
9.61669e-008,1.2106
9.62129e-008,1.2060
9.62588e-008,1.2065
9.63047e-008,1.2105
9.63506e-008,1.2155
9.63966e-008,1.2175
9.64425e-008,1.2163
9.64884e-008,1.2138
9.65344e-008,1.2114
9.65803e-008,1.2111
9.66262e-008,1.2135
9.66721e-008,1.2181
9.67180e-008,1.2231
9.67640e-008,1.2264
9.68099e-008,1.2269
9.68558e-008,1.2248
9.69018e-008,1.2211
9.69477e-008,1.2172
9.69936e-008,1.2143
9.70395e-008,1.2132
9.70854e-008,1.2137
9.71314e-008,1.2156
9.71773e-008,1.2182
9.72232e-008,1.2209
9.72692e-008,1.2229
9.73151e-008,1.2234
9.73610e-008,1.2223
9.74069e-008,1.2200
9.74528e-008,1.2175
9.74988e-008,1.2160
9.75447e-008,1.2161
9.75906e-008,1.2179
9.76366e-008,1.2205
9.76825e-008,1.2227
9.77284e-008,1.2236
9.77743e-008,1.2228
9.78202e-008,1.2209
9.78662e-008,1.2188
9.79121e-008,1.2173
9.79580e-008,1.2172
9.80040e-008,1.2183
9.80499e-008,1.2199
9.80958e-008,1.2213
9.81417e-008,1.2218
9.81876e-008,1.2216
9.82336e-008,1.2208
9.82795e-008,1.2200
9.83254e-008,1.2196
9.83714e-008,1.2195
9.84173e-008,1.2198
