.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
4.51402e-008,0.1989
4.51826e-008,0.2007
4.52251e-008,0.2105
4.52675e-008,0.2074
4.53099e-008,0.2057
4.53523e-008,0.2048
4.53947e-008,0.2051
4.54372e-008,0.2055
4.54796e-008,0.2081
4.55220e-008,0.2089
4.55645e-008,0.2057
4.56069e-008,0.2024
4.56493e-008,0.2026
4.56917e-008,0.2419
4.57342e-008,0.3744
4.57766e-008,0.5483
4.58190e-008,0.7332
4.58614e-008,0.8973
4.59038e-008,1.0201
4.59463e-008,1.1028
4.59887e-008,1.1540
4.60311e-008,1.2082
4.60735e-008,1.2441
4.61160e-008,1.2527
4.61584e-008,1.2496
4.62008e-008,1.2562
4.62433e-008,1.2595
4.62857e-008,1.2609
4.63281e-008,1.2644
4.63705e-008,1.2686
4.64129e-008,1.2682
4.64554e-008,1.2644
4.64978e-008,1.2645
4.65402e-008,1.2689
4.65826e-008,1.2700
4.66251e-008,1.2257
4.66675e-008,1.0693
4.67099e-008,0.8646
4.67524e-008,0.6752
4.67948e-008,0.5186
4.68372e-008,0.4015
4.68796e-008,0.3192
4.69221e-008,0.2723
4.69645e-008,0.2289
4.70069e-008,0.2014
4.70493e-008,0.1987
4.70917e-008,0.2096
4.71342e-008,0.2084
4.71766e-008,0.2057
4.72190e-008,0.2050
4.72615e-008,0.2049
4.73039e-008,0.2054
4.73463e-008,0.2074
4.73887e-008,0.2092
4.74312e-008,0.2064
4.74736e-008,0.2030
4.75160e-008,0.2014
4.75584e-008,0.2273
4.76008e-008,0.3425
4.76433e-008,0.5135
4.76857e-008,0.6968
4.77281e-008,0.8689
4.77705e-008,0.9986
4.78130e-008,1.0904
4.78554e-008,1.1441
4.78978e-008,1.1981
4.79403e-008,1.2393
4.79827e-008,1.2529
4.80251e-008,1.2496
4.80675e-008,1.2546
4.81099e-008,1.2594
4.81524e-008,1.2604
4.81948e-008,1.2637
4.82372e-008,1.2679
4.82796e-008,1.2689
4.83221e-008,1.2650
4.83645e-008,1.2640
4.84069e-008,1.2679
4.84494e-008,1.2711
4.84918e-008,1.2422
4.85342e-008,1.1076
4.85766e-008,0.9037
4.86191e-008,0.7106
4.86615e-008,0.5455
4.87039e-008,0.4222
4.87463e-008,0.3317
4.87887e-008,0.2806
4.88312e-008,0.2369
4.88736e-008,0.2048
4.89160e-008,0.1973
4.89585e-008,0.2080
4.90009e-008,0.2094
4.90433e-008,0.2058
4.90857e-008,0.2052
4.91282e-008,0.2048
4.91706e-008,0.2053
4.92130e-008,0.2068
4.92554e-008,0.2093
4.92978e-008,0.2070
4.93403e-008,0.2036
4.93827e-008,0.2011
4.94251e-008,0.2168
4.94676e-008,0.3127
4.95100e-008,0.4791
4.95524e-008,0.6600
4.95948e-008,0.8386
4.96373e-008,0.9760
4.96797e-008,1.0761
4.97221e-008,1.1344
4.97645e-008,1.1874
4.98069e-008,1.2334
4.98494e-008,1.2522
4.98918e-008,1.2501
4.99342e-008,1.2530
4.99766e-008,1.2591
5.00191e-008,1.2600
5.00615e-008,1.2630
5.01039e-008,1.2671
5.01464e-008,1.2692
5.01888e-008,1.2657
5.02312e-008,1.2638
5.02736e-008,1.2668
5.03160e-008,1.2712
5.03585e-008,1.2541
5.04009e-008,1.1431
5.04433e-008,0.9436
5.04857e-008,0.7471
5.05282e-008,0.5742
5.05706e-008,0.4439
5.06130e-008,0.3460
5.06555e-008,0.2889
5.06979e-008,0.2454
5.07403e-008,0.2092
5.07827e-008,0.1968
5.08252e-008,0.2058
5.08676e-008,0.2102
5.09100e-008,0.2061
5.09524e-008,0.2054
5.09948e-008,0.2047
5.10373e-008,0.2053
5.10797e-008,0.2062
5.11221e-008,0.2091
5.11646e-008,0.2077
5.12070e-008,0.2043
5.12494e-008,0.2013
5.12918e-008,0.2096
5.13343e-008,0.2858
5.13767e-008,0.4449
5.14191e-008,0.6234
5.14615e-008,0.8064
5.15039e-008,0.9520
5.15464e-008,1.0600
5.15888e-008,1.1249
5.16312e-008,1.1765
5.16736e-008,1.2264
5.17161e-008,1.2507
5.17585e-008,1.2510
5.18009e-008,1.2515
5.18434e-008,1.2586
5.18858e-008,1.2597
5.19282e-008,1.2623
5.19706e-008,1.2662
5.20130e-008,1.2694
5.20555e-008,1.2665
5.20979e-008,1.2638
5.21403e-008,1.2659
5.21827e-008,1.2708
5.22252e-008,1.2621
5.22676e-008,1.1747
5.23100e-008,0.9841
5.23525e-008,0.7842
5.23949e-008,0.6048
5.24373e-008,0.4667
5.24797e-008,0.3621
5.25222e-008,0.2976
5.25646e-008,0.2541
5.26070e-008,0.2146
5.26494e-008,0.1972
5.26918e-008,0.2034
5.27343e-008,0.2107
5.27767e-008,0.2066
5.28191e-008,0.2056
5.28616e-008,0.2047
5.29040e-008,0.2052
5.29464e-008,0.2057
5.29888e-008,0.2087
5.30313e-008,0.2083
5.30737e-008,0.2050
5.31161e-008,0.2017
5.31585e-008,0.2052
5.32009e-008,0.2626
5.32434e-008,0.4110
5.32858e-008,0.5874
5.33282e-008,0.7724
5.33707e-008,0.9269
5.34131e-008,1.0420
5.34555e-008,1.1149
5.34979e-008,1.1656
5.35404e-008,1.2183
5.35828e-008,1.2481
5.36252e-008,1.2519
5.36676e-008,1.2503
5.37100e-008,1.2576
5.37525e-008,1.2595
5.37949e-008,1.2616
5.38373e-008,1.2653
5.38797e-008,1.2692
5.39222e-008,1.2673
5.39646e-008,1.2640
5.40070e-008,1.2651
5.40495e-008,1.2700
5.40919e-008,1.2671
5.41343e-008,1.2017
5.41767e-008,1.0248
5.42192e-008,0.8220
5.42616e-008,0.6372
5.43040e-008,0.4905
5.43464e-008,0.3800
5.43888e-008,0.3071
5.44313e-008,0.2628
5.44737e-008,0.2209
5.45161e-008,0.1986
5.45586e-008,0.2009
5.46010e-008,0.2105
5.46434e-008,0.2073
5.46858e-008,0.2057
5.47283e-008,0.2048
5.47707e-008,0.2051
5.48131e-008,0.2055
5.48555e-008,0.2081
5.48979e-008,0.2088
5.49404e-008,0.2056
5.49828e-008,0.2022
5.50252e-008,0.2027
5.50677e-008,0.2434
5.51101e-008,0.3777
5.51525e-008,0.5519
5.51949e-008,0.7370
5.52374e-008,0.9002
5.52798e-008,1.0222
5.53222e-008,1.1040
5.53646e-008,1.1551
5.54070e-008,1.2092
5.54495e-008,1.2445
5.54919e-008,1.2527
5.55343e-008,1.2496
5.55767e-008,1.2563
5.56192e-008,1.2595
5.56616e-008,1.2610
5.57040e-008,1.2645
5.57465e-008,1.2687
5.57889e-008,1.2681
5.58313e-008,1.2643
5.58737e-008,1.2645
5.59161e-008,1.2690
5.59586e-008,1.2698
5.60010e-008,1.2237
5.60434e-008,1.0650
5.60858e-008,0.8603
5.61283e-008,0.6713
5.61707e-008,0.5157
5.62131e-008,0.3993
5.62556e-008,0.3178
5.62980e-008,0.2713
5.63404e-008,0.2280
5.63828e-008,0.2010
5.64253e-008,0.1988
5.64677e-008,0.2097
5.65101e-008,0.2082
5.65525e-008,0.2057
5.65949e-008,0.2050
5.66374e-008,0.2049
5.66798e-008,0.2053
5.67222e-008,0.2075
5.67647e-008,0.2091
5.68071e-008,0.2063
5.68495e-008,0.2029
5.68919e-008,0.2015
5.69344e-008,0.2285
5.69768e-008,0.3456
5.70192e-008,0.5171
5.70616e-008,0.7006
5.71040e-008,0.8720
5.71465e-008,1.0009
5.71889e-008,1.0917
5.72313e-008,1.1450
5.72738e-008,1.1992
5.73162e-008,1.2398
5.73586e-008,1.2529
5.74010e-008,1.2496
5.74435e-008,1.2548
5.74859e-008,1.2594
5.75283e-008,1.2604
5.75707e-008,1.2637
5.76131e-008,1.2680
5.76556e-008,1.2688
5.76980e-008,1.2648
5.77404e-008,1.2640
5.77828e-008,1.2679
5.78253e-008,1.2710
5.78677e-008,1.2407
5.79101e-008,1.1035
5.79526e-008,0.8993
5.79950e-008,0.7066
5.80374e-008,0.5424
5.80798e-008,0.4198
5.81223e-008,0.3301
5.81647e-008,0.2797
5.82071e-008,0.2359
5.82495e-008,0.2043
5.82919e-008,0.1973
5.83344e-008,0.2082
5.83768e-008,0.2092
5.84192e-008,0.2058
5.84617e-008,0.2052
5.85041e-008,0.2048
5.85465e-008,0.2053
5.85889e-008,0.2068
5.86314e-008,0.2093
5.86738e-008,0.2069
5.87162e-008,0.2035
5.87586e-008,0.2011
5.88010e-008,0.2175
5.88435e-008,0.3155
5.88859e-008,0.4826
5.89283e-008,0.6639
5.89708e-008,0.8419
5.90132e-008,0.9784
5.90556e-008,1.0777
5.90980e-008,1.1354
5.91405e-008,1.1886
5.91829e-008,1.2341
5.92253e-008,1.2523
5.92677e-008,1.2500
5.93101e-008,1.2531
5.93526e-008,1.2591
5.93950e-008,1.2600
5.94374e-008,1.2630
5.94798e-008,1.2671
5.95223e-008,1.2692
5.95647e-008,1.2655
5.96071e-008,1.2638
5.96496e-008,1.2669
5.96920e-008,1.2712
5.97344e-008,1.2531
5.97768e-008,1.1394
5.98192e-008,0.9391
5.98617e-008,0.7430
5.99041e-008,0.5709
5.99465e-008,0.4415
5.99889e-008,0.3442
6.00314e-008,0.2879
6.00738e-008,0.2444
6.01162e-008,0.2086
6.01586e-008,0.1967
6.02011e-008,0.2061
6.02435e-008,0.2101
6.02859e-008,0.2060
6.03283e-008,0.2054
6.03708e-008,0.2046
6.04132e-008,0.2053
6.04556e-008,0.2062
6.04981e-008,0.2091
6.05405e-008,0.2076
6.05829e-008,0.2042
6.06253e-008,0.2012
6.06678e-008,0.2101
6.07102e-008,0.2883
6.07526e-008,0.4484
6.07950e-008,0.6272
6.08375e-008,0.8099
6.08799e-008,0.9546
6.09223e-008,1.0618
6.09647e-008,1.1259
6.10071e-008,1.1776
6.10496e-008,1.2272
6.10920e-008,1.2509
6.11344e-008,1.2509
6.11768e-008,1.2516
6.12193e-008,1.2586
6.12617e-008,1.2597
6.13041e-008,1.2623
6.13465e-008,1.2662
6.13890e-008,1.2693
6.14314e-008,1.2663
6.14738e-008,1.2637
6.15163e-008,1.2659
6.15587e-008,1.2708
6.16011e-008,1.2615
6.16435e-008,1.1715
6.16860e-008,0.9795
6.17284e-008,0.7800
6.17708e-008,0.6012
6.18132e-008,0.4641
6.18557e-008,0.3602
6.18981e-008,0.2965
6.19405e-008,0.2531
6.19829e-008,0.2139
6.20254e-008,0.1970
6.20678e-008,0.2036
6.21102e-008,0.2106
6.21526e-008,0.2064
6.21950e-008,0.2055
6.22375e-008,0.2046
6.22799e-008,0.2052
6.23223e-008,0.2058
6.23647e-008,0.2087
6.24072e-008,0.2082
6.24496e-008,0.2048
6.24920e-008,0.2016
6.25344e-008,0.2054
6.25769e-008,0.2646
6.26193e-008,0.4145
6.26617e-008,0.5911
6.27042e-008,0.7760
6.27466e-008,0.9296
6.27890e-008,1.0439
6.28314e-008,1.1160
6.28739e-008,1.1667
6.29163e-008,1.2192
6.29587e-008,1.2485
6.30011e-008,1.2518
6.30436e-008,1.2503
6.30860e-008,1.2577
6.31284e-008,1.2595
6.31708e-008,1.2616
6.32132e-008,1.2654
6.32557e-008,1.2692
6.32981e-008,1.2672
6.33405e-008,1.2639
6.33829e-008,1.2651
6.34254e-008,1.2701
6.34678e-008,1.2667
6.35102e-008,1.1990
6.35526e-008,1.0203
6.35951e-008,0.8177
6.36375e-008,0.6334
6.36799e-008,0.4878
6.37224e-008,0.3778
6.37648e-008,0.3059
6.38072e-008,0.2618
6.38496e-008,0.2201
6.38921e-008,0.1983
6.39345e-008,0.2011
6.39769e-008,0.2106
6.40193e-008,0.2072
6.40618e-008,0.2056
6.41042e-008,0.2047
6.41466e-008,0.2051
6.41890e-008,0.2055
6.42315e-008,0.2082
6.42739e-008,0.2087
6.43163e-008,0.2055
6.43587e-008,0.2021
6.44011e-008,0.2028
6.44436e-008,0.2450
6.44860e-008,0.3810
6.45284e-008,0.5556
6.45708e-008,0.7408
6.46133e-008,0.9031
6.46557e-008,1.0244
6.46981e-008,1.1052
6.47405e-008,1.1561
6.47830e-008,1.2102
6.48254e-008,1.2450
6.48678e-008,1.2526
6.49103e-008,1.2496
6.49527e-008,1.2565
6.49951e-008,1.2595
6.50375e-008,1.2610
6.50800e-008,1.2645
6.51224e-008,1.2687
6.51648e-008,1.2680
6.52072e-008,1.2642
6.52497e-008,1.2645
6.52921e-008,1.2691
6.53345e-008,1.2697
6.53769e-008,1.2217
6.54193e-008,1.0606
6.54618e-008,0.8559
6.55042e-008,0.6673
6.55466e-008,0.5127
6.55890e-008,0.3970
6.56315e-008,0.3164
6.56739e-008,0.2704
6.57163e-008,0.2271
6.57587e-008,0.2006
6.58012e-008,0.1989
6.58436e-008,0.2099
6.58860e-008,0.2081
6.59284e-008,0.2056
6.59709e-008,0.2049
6.60133e-008,0.2049
6.60557e-008,0.2053
6.60982e-008,0.2075
6.61406e-008,0.2091
6.61830e-008,0.2062
6.62254e-008,0.2028
6.62679e-008,0.2015
6.63103e-008,0.2296
6.63527e-008,0.3487
6.63951e-008,0.5207
6.64376e-008,0.7045
6.64800e-008,0.8751
6.65224e-008,1.0032
6.65648e-008,1.0931
6.66072e-008,1.1460
6.66497e-008,1.2003
6.66921e-008,1.2404
6.67345e-008,1.2529
6.67769e-008,1.2495
6.68194e-008,1.2549
6.68618e-008,1.2594
6.69042e-008,1.2604
6.69466e-008,1.2638
6.69891e-008,1.2680
6.70315e-008,1.2687
6.70739e-008,1.2647
6.71164e-008,1.2640
6.71588e-008,1.2680
6.72012e-008,1.2710
6.72436e-008,1.2392
6.72861e-008,1.0994
6.73285e-008,0.8949
6.73709e-008,0.7025
6.74133e-008,0.5393
6.74558e-008,0.4174
6.74982e-008,0.3286
6.75406e-008,0.2787
6.75830e-008,0.2350
6.76255e-008,0.2039
6.76679e-008,0.1974
6.77103e-008,0.2084
6.77527e-008,0.2091
6.77951e-008,0.2057
6.78376e-008,0.2051
6.78800e-008,0.2047
6.79224e-008,0.2053
6.79648e-008,0.2068
6.80073e-008,0.2092
6.80497e-008,0.2068
6.80921e-008,0.2034
6.81345e-008,0.2010
6.81770e-008,0.2183
6.82194e-008,0.3183
6.82618e-008,0.4862
6.83043e-008,0.6677
6.83467e-008,0.8452
6.83891e-008,0.9808
6.84315e-008,1.0792
6.84740e-008,1.1364
6.85164e-008,1.1897
6.85588e-008,1.2348
6.86012e-008,1.2524
6.86437e-008,1.2499
6.86861e-008,1.2532
6.87285e-008,1.2591
6.87709e-008,1.2600
6.88133e-008,1.2630
6.88558e-008,1.2672
6.88982e-008,1.2691
6.89406e-008,1.2654
6.89830e-008,1.2638
6.90255e-008,1.2670
6.90679e-008,1.2713
6.91103e-008,1.2521
6.91527e-008,1.1356
6.91952e-008,0.9346
6.92376e-008,0.7388
6.92800e-008,0.5675
6.93225e-008,0.4390
6.93649e-008,0.3425
6.94073e-008,0.2870
6.94497e-008,0.2434
6.94922e-008,0.2081
6.95346e-008,0.1966
6.95770e-008,0.2063
6.96194e-008,0.2100
6.96619e-008,0.2059
6.97043e-008,0.2053
6.97467e-008,0.2046
6.97891e-008,0.2053
6.98316e-008,0.2062
6.98740e-008,0.2091
6.99164e-008,0.2075
6.99588e-008,0.2041
7.00012e-008,0.2011
7.00437e-008,0.2106
7.00861e-008,0.2907
7.01285e-008,0.4519
7.01709e-008,0.6311
7.02134e-008,0.8133
7.02558e-008,0.9571
7.02982e-008,1.0635
7.03406e-008,1.1269
7.03831e-008,1.1787
7.04255e-008,1.2280
7.04679e-008,1.2511
7.05104e-008,1.2507
7.05528e-008,1.2517
7.05952e-008,1.2586
7.06376e-008,1.2597
7.06801e-008,1.2624
7.07225e-008,1.2663
7.07649e-008,1.2693
7.08073e-008,1.2662
7.08498e-008,1.2637
7.08922e-008,1.2660
7.09346e-008,1.2709
7.09770e-008,1.2606
7.10194e-008,1.1679
7.10619e-008,0.9748
7.11043e-008,0.7757
7.11467e-008,0.5976
7.11891e-008,0.4614
7.12316e-008,0.3582
7.12740e-008,0.2954
7.13164e-008,0.2521
7.13588e-008,0.2132
7.14013e-008,0.1969
7.14437e-008,0.2038
7.14861e-008,0.2106
7.15286e-008,0.2063
7.15710e-008,0.2055
7.16134e-008,0.2046
7.16558e-008,0.2052
7.16983e-008,0.2058
7.17407e-008,0.2087
7.17831e-008,0.2081
7.18255e-008,0.2047
7.18680e-008,0.2015
7.19104e-008,0.2057
7.19528e-008,0.2666
7.19952e-008,0.4178
7.20377e-008,0.5948
7.20801e-008,0.7797
7.21225e-008,0.9322
7.21649e-008,1.0458
7.22073e-008,1.1170
7.22498e-008,1.1678
7.22922e-008,1.2201
7.23346e-008,1.2488
7.23770e-008,1.2517
7.24195e-008,1.2504
7.24619e-008,1.2578
7.25043e-008,1.2595
7.25467e-008,1.2617
7.25892e-008,1.2654
7.26316e-008,1.2692
7.26740e-008,1.2671
7.27165e-008,1.2638
7.27589e-008,1.2652
7.28013e-008,1.2701
7.28437e-008,1.2662
7.28862e-008,1.1961
7.29286e-008,1.0156
7.29710e-008,0.8133
7.30134e-008,0.6296
7.30559e-008,0.4850
7.30983e-008,0.3757
7.31407e-008,0.3047
7.31831e-008,0.2608
7.32256e-008,0.2193
7.32680e-008,0.1981
7.33104e-008,0.2013
7.33528e-008,0.2106
7.33952e-008,0.2070
7.34377e-008,0.2056
7.34801e-008,0.2047
7.35225e-008,0.2051
7.35649e-008,0.2055
7.36074e-008,0.2082
7.36498e-008,0.2086
7.36922e-008,0.2054
7.37346e-008,0.2021
7.37771e-008,0.2029
7.38195e-008,0.2466
7.38619e-008,0.3842
7.39044e-008,0.5592
7.39468e-008,0.7445
7.39892e-008,0.9060
7.40316e-008,1.0264
7.40741e-008,1.1064
7.41165e-008,1.1572
7.41589e-008,1.2112
7.42013e-008,1.2454
7.42438e-008,1.2525
7.42862e-008,1.2496
7.43286e-008,1.2566
7.43710e-008,1.2594
7.44134e-008,1.2611
7.44559e-008,1.2646
7.44983e-008,1.2688
7.45407e-008,1.2679
7.45831e-008,1.2641
7.46256e-008,1.2645
7.46680e-008,1.2692
7.47104e-008,1.2693
7.47528e-008,1.2193
7.47953e-008,1.0561
7.48377e-008,0.8516
7.48801e-008,0.6634
7.49226e-008,0.5098
7.49650e-008,0.3947
7.50074e-008,0.3151
7.50498e-008,0.2694
7.50923e-008,0.2263
7.51347e-008,0.2003
7.51771e-008,0.1991
7.52195e-008,0.2100
7.52620e-008,0.2080
7.53044e-008,0.2056
7.53468e-008,0.2048
7.53892e-008,0.2049
7.54317e-008,0.2053
7.54741e-008,0.2076
7.55165e-008,0.2090
7.55589e-008,0.2061
7.56013e-008,0.2027
7.56438e-008,0.2015
7.56862e-008,0.2308
7.57286e-008,0.3517
7.57710e-008,0.5242
7.58135e-008,0.7083
7.58559e-008,0.8781
7.58983e-008,1.0054
7.59407e-008,1.0944
7.59832e-008,1.1470
7.60256e-008,1.2013
7.60680e-008,1.2409
7.61105e-008,1.2529
7.61529e-008,1.2495
7.61953e-008,1.2550
7.62377e-008,1.2594
7.62802e-008,1.2605
7.63226e-008,1.2638
7.63650e-008,1.2681
7.64074e-008,1.2686
7.64499e-008,1.2646
7.64923e-008,1.2640
7.65347e-008,1.2681
7.65771e-008,1.2708
7.66195e-008,1.2373
7.66620e-008,1.0951
7.67044e-008,0.8904
7.67468e-008,0.6985
7.67892e-008,0.5361
7.68317e-008,0.4150
7.68741e-008,0.3270
7.69165e-008,0.2777
7.69589e-008,0.2341
7.70014e-008,0.2034
7.70438e-008,0.1974
7.70862e-008,0.2085
7.71287e-008,0.2090
7.71711e-008,0.2057
7.72135e-008,0.2051
7.72559e-008,0.2047
7.72984e-008,0.2053
7.73408e-008,0.2069
7.73832e-008,0.2092
7.74256e-008,0.2067
7.74681e-008,0.2033
7.75105e-008,0.2010
7.75529e-008,0.2192
7.75953e-008,0.3210
7.76378e-008,0.4896
7.76802e-008,0.6715
7.77226e-008,0.8484
7.77650e-008,0.9832
7.78074e-008,1.0807
7.78499e-008,1.1373
7.78923e-008,1.1908
7.79347e-008,1.2354
7.79771e-008,1.2525
7.80196e-008,1.2498
7.80620e-008,1.2534
7.81044e-008,1.2591
7.81468e-008,1.2600
7.81893e-008,1.2631
7.82317e-008,1.2673
7.82741e-008,1.2691
7.83166e-008,1.2653
7.83590e-008,1.2638
7.84014e-008,1.2670
7.84438e-008,1.2712
7.84863e-008,1.2507
7.85287e-008,1.1316
7.85711e-008,0.9301
7.86135e-008,0.7346
7.86560e-008,0.5642
7.86984e-008,0.4364
7.87408e-008,0.3407
7.87832e-008,0.2860
7.88257e-008,0.2424
7.88681e-008,0.2075
7.89105e-008,0.1966
7.89529e-008,0.2065
7.89953e-008,0.2099
7.90378e-008,0.2059
7.90802e-008,0.2053
7.91226e-008,0.2046
7.91650e-008,0.2053
7.92075e-008,0.2063
7.92499e-008,0.2091
7.92923e-008,0.2074
7.93347e-008,0.2040
7.93772e-008,0.2011
7.94196e-008,0.2112
7.94620e-008,0.2931
7.95045e-008,0.4552
7.95469e-008,0.6348
7.95893e-008,0.8168
7.96317e-008,0.9596
7.96742e-008,1.0652
7.97166e-008,1.1278
7.97590e-008,1.1799
7.98014e-008,1.2287
7.98439e-008,1.2513
7.98863e-008,1.2506
7.99287e-008,1.2518
7.99711e-008,1.2587
8.00135e-008,1.2597
8.00560e-008,1.2624
8.00984e-008,1.2664
8.01408e-008,1.2693
8.01832e-008,1.2661
8.02257e-008,1.2637
8.02681e-008,1.2661
8.03105e-008,1.2709
8.03529e-008,1.2596
8.03954e-008,1.1644
8.04378e-008,0.9705
8.04802e-008,0.7717
8.05227e-008,0.5943
8.05651e-008,0.4589
8.06075e-008,0.3565
8.06499e-008,0.2945
8.06924e-008,0.2511
8.07348e-008,0.2126
8.07772e-008,0.1968
8.08196e-008,0.2041
8.08621e-008,0.2105
8.09045e-008,0.2063
8.09469e-008,0.2055
8.09893e-008,0.2046
8.10318e-008,0.2051
8.10742e-008,0.2057
8.11166e-008,0.2088
8.11590e-008,0.2081
8.12014e-008,0.2047
8.12439e-008,0.2014
8.12863e-008,0.2064
8.13287e-008,0.2703
8.13711e-008,0.4227
8.14136e-008,0.5997
8.14560e-008,0.7841
8.14984e-008,0.9355
8.15408e-008,1.0483
8.15833e-008,1.1184
8.16257e-008,1.1692
8.16681e-008,1.2211
8.17106e-008,1.2490
8.17530e-008,1.2515
8.17954e-008,1.2506
8.18378e-008,1.2579
8.18803e-008,1.2595
8.19227e-008,1.2617
8.19651e-008,1.2655
8.20075e-008,1.2692
8.20500e-008,1.2670
8.20924e-008,1.2638
8.21348e-008,1.2653
8.21772e-008,1.2702
8.22196e-008,1.2655
8.22621e-008,1.1930
8.23045e-008,1.0111
8.23469e-008,0.8092
8.23893e-008,0.6261
8.24318e-008,0.4824
8.24742e-008,0.3738
8.25166e-008,0.3037
8.25590e-008,0.2598
8.26015e-008,0.2186
8.26439e-008,0.1980
8.26863e-008,0.2017
8.27288e-008,0.2106
8.27712e-008,0.2069
8.28136e-008,0.2056
8.28560e-008,0.2047
8.28985e-008,0.2050
8.29409e-008,0.2054
8.29833e-008,0.2083
8.30257e-008,0.2086
8.30682e-008,0.2053
8.31106e-008,0.2020
8.31530e-008,0.2033
8.31954e-008,0.2497
8.32379e-008,0.3892
8.32803e-008,0.5640
8.33227e-008,0.7492
8.33651e-008,0.9094
8.34075e-008,1.0291
8.34500e-008,1.1078
8.34924e-008,1.1586
8.35348e-008,1.2124
8.35772e-008,1.2458
8.36197e-008,1.2524
8.36621e-008,1.2497
8.37045e-008,1.2567
8.37469e-008,1.2594
8.37894e-008,1.2611
8.38318e-008,1.2647
8.38742e-008,1.2688
8.39167e-008,1.2678
8.39591e-008,1.2641
8.40015e-008,1.2646
8.40439e-008,1.2693
8.40864e-008,1.2690
8.41288e-008,1.2166
8.41712e-008,1.0516
8.42136e-008,0.8473
8.42561e-008,0.6597
8.42985e-008,0.5070
8.43409e-008,0.3926
8.43833e-008,0.3140
8.44257e-008,0.2684
8.44682e-008,0.2255
8.45106e-008,0.2000
8.45530e-008,0.1994
8.45954e-008,0.2100
8.46379e-008,0.2078
8.46803e-008,0.2056
8.47227e-008,0.2048
8.47651e-008,0.2049
8.48076e-008,0.2053
8.48500e-008,0.2076
8.48924e-008,0.2090
8.49349e-008,0.2060
8.49773e-008,0.2026
8.50197e-008,0.2017
8.50621e-008,0.2333
8.51046e-008,0.3566
8.51470e-008,0.5290
8.51894e-008,0.7131
8.52318e-008,0.8818
8.52743e-008,1.0083
8.53167e-008,1.0961
8.53591e-008,1.1484
8.54015e-008,1.2027
8.54440e-008,1.2415
8.54864e-008,1.2528
8.55288e-008,1.2495
8.55712e-008,1.2553
8.56136e-008,1.2594
8.56561e-008,1.2605
8.56985e-008,1.2639
8.57409e-008,1.2681
8.57833e-008,1.2685
8.58258e-008,1.2646
8.58682e-008,1.2641
8.59106e-008,1.2682
8.59530e-008,1.2706
8.59955e-008,1.2353
8.60379e-008,1.0907
8.60803e-008,0.8861
8.61228e-008,0.6946
8.61652e-008,0.5332
8.62076e-008,0.4128
8.62500e-008,0.3258
8.62925e-008,0.2768
8.63349e-008,0.2332
8.63773e-008,0.2031
8.64197e-008,0.1977
8.64622e-008,0.2087
8.65046e-008,0.2088
8.65470e-008,0.2057
8.65894e-008,0.2050
8.66319e-008,0.2047
8.66743e-008,0.2052
8.67167e-008,0.2069
8.67591e-008,0.2092
8.68015e-008,0.2066
8.68440e-008,0.2032
8.68864e-008,0.2011
8.69288e-008,0.2210
8.69712e-008,0.3257
8.70137e-008,0.4945
8.70561e-008,0.6764
8.70985e-008,0.8523
8.71409e-008,0.9862
8.71834e-008,1.0827
8.72258e-008,1.1386
8.72682e-008,1.1922
8.73107e-008,1.2361
8.73531e-008,1.2525
8.73955e-008,1.2498
8.74379e-008,1.2536
8.74804e-008,1.2592
8.75228e-008,1.2600
8.75652e-008,1.2632
8.76076e-008,1.2673
8.76501e-008,1.2690
8.76925e-008,1.2652
8.77349e-008,1.2638
8.77773e-008,1.2672
8.78197e-008,1.2712
8.78622e-008,1.2492
8.79046e-008,1.1276
8.79470e-008,0.9257
8.79894e-008,0.7307
8.80319e-008,0.5611
8.80743e-008,0.4341
8.81167e-008,0.3393
8.81591e-008,0.2851
8.82016e-008,0.2414
8.82440e-008,0.2071
8.82864e-008,0.1968
8.83289e-008,0.2067
8.83713e-008,0.2098
8.84137e-008,0.2058
8.84561e-008,0.2053
8.84986e-008,0.2046
8.85410e-008,0.2052
8.85834e-008,0.2063
8.86258e-008,0.2091
8.86683e-008,0.2073
8.87107e-008,0.2039
8.87531e-008,0.2011
8.87955e-008,0.2124
8.88380e-008,0.2975
8.88804e-008,0.4602
8.89228e-008,0.6398
8.89652e-008,0.8210
8.90076e-008,0.9628
8.90501e-008,1.0674
8.90925e-008,1.1291
8.91349e-008,1.1813
8.91773e-008,1.2296
8.92198e-008,1.2514
8.92622e-008,1.2505
8.93046e-008,1.2520
8.93470e-008,1.2588
8.93895e-008,1.2597
8.94319e-008,1.2625
8.94743e-008,1.2665
8.95168e-008,1.2692
8.95592e-008,1.2660
8.96016e-008,1.2637
8.96440e-008,1.2662
8.96865e-008,1.2709
8.97289e-008,1.2588
8.97713e-008,1.1610
8.98137e-008,0.9659
8.98562e-008,0.7675
8.98986e-008,0.5908
8.99410e-008,0.4564
8.99834e-008,0.3547
9.00258e-008,0.2935
9.00683e-008,0.2501
9.01107e-008,0.2120
9.01531e-008,0.1968
9.01955e-008,0.2044
9.02380e-008,0.2104
9.02804e-008,0.2062
9.03228e-008,0.2054
9.03652e-008,0.2046
9.04077e-008,0.2051
9.04501e-008,0.2058
9.04925e-008,0.2088
9.05350e-008,0.2080
9.05774e-008,0.2046
9.06198e-008,0.2014
9.06622e-008,0.2068
