.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
4.36129e-008,1.0551
4.36553e-008,1.0517
4.36977e-008,1.0557
4.37402e-008,1.0670
4.37826e-008,1.0592
4.38250e-008,0.9267
4.38675e-008,0.5927
4.39099e-008,0.2087
4.39523e-008,-0.1546
4.39947e-008,-0.4485
4.40372e-008,-0.6714
4.40796e-008,-0.8186
4.41220e-008,-0.9058
4.41644e-008,-0.9912
4.42068e-008,-1.0454
4.42493e-008,-1.0511
4.42917e-008,-1.0465
4.43341e-008,-1.0620
4.43765e-008,-1.0706
4.44190e-008,-1.0632
4.44614e-008,-1.0548
4.45038e-008,-1.0577
4.45463e-008,-1.0581
4.45887e-008,-1.0534
4.46311e-008,-1.0563
4.46735e-008,-1.0680
4.47160e-008,-1.0650
4.47584e-008,-0.9523
4.48008e-008,-0.6334
4.48432e-008,-0.2485
4.48856e-008,0.1207
4.49281e-008,0.4245
4.49705e-008,0.6506
4.50129e-008,0.8029
4.50554e-008,0.8947
4.50978e-008,0.9841
4.51402e-008,1.0419
4.51826e-008,1.0474
4.52251e-008,1.0406
4.52675e-008,1.0585
4.53099e-008,1.0719
4.53523e-008,1.0656
4.53947e-008,1.0543
4.54372e-008,1.0547
4.54796e-008,1.0557
4.55220e-008,1.0521
4.55645e-008,1.0541
4.56069e-008,1.0649
4.56493e-008,1.0655
4.56917e-008,0.9701
4.57342e-008,0.6675
4.57766e-008,0.2829
4.58190e-008,-0.0873
4.58614e-008,-0.3974
4.59038e-008,-0.6328
4.59463e-008,-0.7966
4.59887e-008,-0.8895
4.60311e-008,-0.9755
4.60735e-008,-1.0387
4.61160e-008,-1.0527
4.61584e-008,-1.0456
4.62008e-008,-1.0585
4.62433e-008,-1.0705
4.62857e-008,-1.0653
4.63281e-008,-1.0556
4.63705e-008,-1.0567
4.64129e-008,-1.0588
4.64554e-008,-1.0541
4.64978e-008,-1.0547
4.65402e-008,-1.0657
4.65826e-008,-1.0694
4.66251e-008,-0.9909
4.66675e-008,-0.7069
4.67099e-008,-0.3232
4.67524e-008,0.0516
4.67948e-008,0.3720
4.68372e-008,0.6116
4.68796e-008,0.7796
4.69221e-008,0.8778
4.69645e-008,0.9675
4.70069e-008,1.0349
4.70493e-008,1.0494
4.70917e-008,1.0400
4.71342e-008,1.0541
4.71766e-008,1.0710
4.72190e-008,1.0680
4.72615e-008,1.0558
4.73039e-008,1.0539
4.73463e-008,1.0561
4.73887e-008,1.0527
4.74312e-008,1.0529
4.74736e-008,1.0626
4.75160e-008,1.0685
4.75584e-008,1.0042
4.76008e-008,0.7396
4.76433e-008,0.3577
4.76857e-008,-0.0175
4.77281e-008,-0.3434
4.77705e-008,-0.5916
4.78130e-008,-0.7714
4.78554e-008,-0.8734
4.78978e-008,-0.9589
4.79403e-008,-1.0301
4.79827e-008,-1.0534
4.80251e-008,-1.0458
4.80675e-008,-1.0549
4.81099e-008,-1.0695
4.81524e-008,-1.0673
4.81948e-008,-1.0569
4.82372e-008,-1.0557
4.82796e-008,-1.0591
4.83221e-008,-1.0550
4.83645e-008,-1.0536
4.84069e-008,-1.0632
4.84494e-008,-1.0711
4.84918e-008,-1.0204
4.85342e-008,-0.7769
4.85766e-008,-0.3983
4.86191e-008,-0.0197
4.86615e-008,0.3163
4.87039e-008,0.5700
4.87463e-008,0.7532
4.87887e-008,0.8611
4.88312e-008,0.9499
4.88736e-008,1.0258
4.89160e-008,1.0503
4.89585e-008,1.0407
4.90009e-008,1.0498
4.90433e-008,1.0692
4.90857e-008,1.0699
4.91282e-008,1.0578
4.91706e-008,1.0533
4.92130e-008,1.0562
4.92554e-008,1.0535
4.92978e-008,1.0521
4.93403e-008,1.0603
4.93827e-008,1.0693
4.94251e-008,1.0296
4.94676e-008,0.8072
4.95100e-008,0.4330
4.95524e-008,0.0542
4.95948e-008,-0.2862
4.96373e-008,-0.5481
4.96797e-008,-0.7428
4.97221e-008,-0.8571
4.97645e-008,-0.9417
4.98069e-008,-1.0194
4.98494e-008,-1.0527
4.98918e-008,-1.0470
4.99342e-008,-1.0514
4.99766e-008,-1.0678
5.00191e-008,-1.0689
5.00615e-008,-1.0586
5.01039e-008,-1.0550
5.01464e-008,-1.0590
5.01888e-008,-1.0561
5.02312e-008,-1.0531
5.02736e-008,-1.0607
5.03160e-008,-1.0711
5.03585e-008,-1.0416
5.04009e-008,-0.8415
5.04433e-008,-0.4740
5.04857e-008,-0.0925
5.05282e-008,0.2571
5.05706e-008,0.5260
5.06130e-008,0.7236
5.06555e-008,0.8440
5.06979e-008,0.9319
5.07403e-008,1.0144
5.07827e-008,1.0497
5.08252e-008,1.0424
5.08676e-008,1.0459
5.09100e-008,1.0665
5.09524e-008,1.0713
5.09948e-008,1.0603
5.10373e-008,1.0531
5.10797e-008,1.0560
5.11221e-008,1.0543
5.11646e-008,1.0517
5.12070e-008,1.0580
5.12494e-008,1.0687
5.12918e-008,1.0472
5.13343e-008,0.8684
5.13767e-008,0.5088
5.14191e-008,0.1271
5.14615e-008,-0.2256
5.15039e-008,-0.5022
5.15464e-008,-0.7107
5.15888e-008,-0.8399
5.16312e-008,-0.9244
5.16736e-008,-1.0069
5.17161e-008,-1.0503
5.17585e-008,-1.0488
5.18009e-008,-1.0485
5.18434e-008,-1.0654
5.18858e-008,-1.0700
5.19282e-008,-1.0607
5.19706e-008,-1.0546
5.20130e-008,-1.0585
5.20555e-008,-1.0571
5.20979e-008,-1.0530
5.21403e-008,-1.0584
5.21827e-008,-1.0700
5.22252e-008,-1.0557
5.22676e-008,-0.8989
5.23100e-008,-0.5499
5.23525e-008,-0.1662
5.23949e-008,0.1943
5.24373e-008,0.4794
5.24797e-008,0.6907
5.25222e-008,0.8256
5.25646e-008,0.9141
5.26070e-008,1.0011
5.26494e-008,1.0472
5.26918e-008,1.0448
5.27343e-008,1.0428
5.27767e-008,1.0631
5.28191e-008,1.0721
5.28616e-008,1.0629
5.29040e-008,1.0533
5.29464e-008,1.0555
5.29888e-008,1.0551
5.30313e-008,1.0518
5.30737e-008,1.0560
5.31161e-008,1.0673
5.31585e-008,1.0585
5.32009e-008,0.9218
5.32434e-008,0.5847
5.32858e-008,0.2008
5.33282e-008,-0.1617
5.33707e-008,-0.4539
5.34131e-008,-0.6754
5.34555e-008,-0.8208
5.34979e-008,-0.9075
5.35404e-008,-0.9928
5.35828e-008,-1.0459
5.36252e-008,-1.0509
5.36676e-008,-1.0465
5.37100e-008,-1.0623
5.37525e-008,-1.0706
5.37949e-008,-1.0629
5.38373e-008,-1.0547
5.38797e-008,-1.0577
5.39222e-008,-1.0580
5.39646e-008,-1.0533
5.40070e-008,-1.0564
5.40495e-008,-1.0682
5.40919e-008,-1.0644
5.41343e-008,-0.9478
5.41767e-008,-0.6253
5.42192e-008,-0.2405
5.42616e-008,0.1282
5.43040e-008,0.4301
5.43464e-008,0.6548
5.43888e-008,0.8053
5.44313e-008,0.8966
5.44737e-008,0.9860
5.45161e-008,1.0427
5.45586e-008,1.0472
5.46010e-008,1.0408
5.46434e-008,1.0591
5.46858e-008,1.0720
5.47283e-008,1.0655
5.47707e-008,1.0542
5.48131e-008,1.0548
5.48555e-008,1.0558
5.48979e-008,1.0521
5.49404e-008,1.0543
5.49828e-008,1.0653
5.50252e-008,1.0651
5.50677e-008,0.9662
5.51101e-008,0.6597
5.51525e-008,0.2750
5.51949e-008,-0.0947
5.52374e-008,-0.4031
5.52798e-008,-0.6371
5.53222e-008,-0.7992
5.53646e-008,-0.8911
5.54070e-008,-0.9772
5.54495e-008,-1.0395
5.54919e-008,-1.0525
5.55343e-008,-1.0455
5.55767e-008,-1.0588
5.56192e-008,-1.0705
5.56616e-008,-1.0650
5.57040e-008,-1.0554
5.57465e-008,-1.0568
5.57889e-008,-1.0587
5.58313e-008,-1.0540
5.58737e-008,-1.0548
5.59161e-008,-1.0659
5.59586e-008,-1.0691
5.60010e-008,-0.9874
5.60434e-008,-0.6992
5.60858e-008,-0.3151
5.61283e-008,0.0593
5.61707e-008,0.3779
5.62131e-008,0.6160
5.62556e-008,0.7823
5.62980e-008,0.8797
5.63404e-008,0.9694
5.63828e-008,1.0359
5.64253e-008,1.0493
5.64677e-008,1.0401
5.65101e-008,1.0547
5.65525e-008,1.0712
5.65949e-008,1.0678
5.66374e-008,1.0557
5.66798e-008,1.0541
5.67222e-008,1.0562
5.67647e-008,1.0527
5.68071e-008,1.0530
5.68495e-008,1.0630
5.68919e-008,1.0684
5.69344e-008,1.0013
5.69768e-008,0.7322
5.70192e-008,0.3496
5.70616e-008,-0.0251
5.71040e-008,-0.3494
5.71465e-008,-0.5962
5.71889e-008,-0.7743
5.72313e-008,-0.8750
5.72738e-008,-0.9606
5.73162e-008,-1.0311
5.73586e-008,-1.0534
5.74010e-008,-1.0456
5.74435e-008,-1.0552
5.74859e-008,-1.0696
5.75283e-008,-1.0670
5.75707e-008,-1.0566
5.76131e-008,-1.0558
5.76556e-008,-1.0590
5.76980e-008,-1.0549
5.77404e-008,-1.0536
5.77828e-008,-1.0634
5.78253e-008,-1.0710
5.78677e-008,-1.0179
5.79101e-008,-0.7697
5.79526e-008,-0.3902
5.79950e-008,-0.0118
5.80374e-008,0.3225
5.80798e-008,0.5747
5.81223e-008,0.7563
5.81647e-008,0.8630
5.82071e-008,0.9519
5.82495e-008,1.0270
5.82919e-008,1.0503
5.83344e-008,1.0406
5.83768e-008,1.0503
5.84192e-008,1.0695
5.84617e-008,1.0698
5.85041e-008,1.0577
5.85465e-008,1.0534
5.85889e-008,1.0563
5.86314e-008,1.0535
5.86738e-008,1.0522
5.87162e-008,1.0606
5.87586e-008,1.0694
5.88010e-008,1.0276
5.88435e-008,0.8004
5.88859e-008,0.4249
5.89283e-008,0.0464
5.89708e-008,-0.2925
5.90132e-008,-0.5528
5.90556e-008,-0.7461
5.90980e-008,-0.8589
5.91405e-008,-0.9435
5.91829e-008,-1.0207
5.92253e-008,-1.0529
5.92677e-008,-1.0467
5.93101e-008,-1.0517
5.93526e-008,-1.0680
5.93950e-008,-1.0687
5.94374e-008,-1.0583
5.94798e-008,-1.0550
5.95223e-008,-1.0590
5.95647e-008,-1.0559
5.96071e-008,-1.0530
5.96496e-008,-1.0609
5.96920e-008,-1.0712
5.97344e-008,-1.0399
5.97768e-008,-0.8350
5.98192e-008,-0.4657
5.98617e-008,-0.0845
5.99041e-008,0.2637
5.99465e-008,0.5309
5.99889e-008,0.7270
6.00314e-008,0.8459
6.00738e-008,0.9339
6.01162e-008,1.0159
6.01586e-008,1.0499
6.02011e-008,1.0422
6.02435e-008,1.0464
6.02859e-008,1.0669
6.03283e-008,1.0713
6.03708e-008,1.0601
6.04132e-008,1.0531
6.04556e-008,1.0561
6.04981e-008,1.0543
6.05405e-008,1.0518
6.05829e-008,1.0583
6.06253e-008,1.0689
6.06678e-008,1.0459
6.07102e-008,0.8625
6.07526e-008,0.5006
6.07950e-008,0.1192
6.08375e-008,-0.2323
6.08799e-008,-0.5072
6.09223e-008,-0.7143
6.09647e-008,-0.8418
6.10071e-008,-0.9262
6.10496e-008,-1.0083
6.10920e-008,-1.0507
6.11344e-008,-1.0485
6.11768e-008,-1.0487
6.12193e-008,-1.0656
6.12617e-008,-1.0699
6.13041e-008,-1.0604
6.13465e-008,-1.0545
6.13890e-008,-1.0585
6.14314e-008,-1.0569
6.14738e-008,-1.0529
6.15163e-008,-1.0585
6.15587e-008,-1.0702
6.16011e-008,-1.0547
6.16435e-008,-0.8933
6.16860e-008,-0.5416
6.17284e-008,-0.1581
6.17708e-008,0.2013
6.18132e-008,0.4846
6.18557e-008,0.6945
6.18981e-008,0.8278
6.19405e-008,0.9160
6.19829e-008,1.0027
6.20254e-008,1.0477
6.20678e-008,1.0445
6.21102e-008,1.0431
6.21526e-008,1.0636
6.21950e-008,1.0721
6.22375e-008,1.0627
6.22799e-008,1.0533
6.23223e-008,1.0557
6.23647e-008,1.0551
6.24072e-008,1.0518
6.24496e-008,1.0562
6.24920e-008,1.0675
6.25344e-008,1.0578
6.25769e-008,0.9168
6.26193e-008,0.5766
6.26617e-008,0.1927
6.27042e-008,-0.1688
6.27466e-008,-0.4592
6.27890e-008,-0.6793
6.28314e-008,-0.8230
6.28739e-008,-0.9092
6.29163e-008,-0.9943
6.29587e-008,-1.0466
6.30011e-008,-1.0506
6.30436e-008,-1.0466
6.30860e-008,-1.0626
6.31284e-008,-1.0705
6.31708e-008,-1.0626
6.32132e-008,-1.0546
6.32557e-008,-1.0578
6.32981e-008,-1.0579
6.33405e-008,-1.0532
6.33829e-008,-1.0565
6.34254e-008,-1.0684
6.34678e-008,-1.0638
6.35102e-008,-0.9432
6.35526e-008,-0.6172
6.35951e-008,-0.2322
6.36375e-008,0.1357
6.36799e-008,0.4357
6.37224e-008,0.6589
6.37648e-008,0.8077
6.38072e-008,0.8985
6.38496e-008,0.9878
6.38921e-008,1.0434
6.39345e-008,1.0471
6.39769e-008,1.0410
6.40193e-008,1.0596
6.40618e-008,1.0722
6.41042e-008,1.0653
6.41466e-008,1.0541
6.41890e-008,1.0550
6.42315e-008,1.0558
6.42739e-008,1.0521
6.43163e-008,1.0545
6.43587e-008,1.0656
6.44011e-008,1.0648
6.44436e-008,0.9623
6.44860e-008,0.6518
6.45284e-008,0.2668
6.45708e-008,-0.1021
6.46133e-008,-0.4087
6.46557e-008,-0.6414
6.46981e-008,-0.8017
6.47405e-008,-0.8928
6.47830e-008,-0.9789
6.48254e-008,-1.0404
6.48678e-008,-1.0524
6.49103e-008,-1.0455
6.49527e-008,-1.0591
6.49951e-008,-1.0705
6.50375e-008,-1.0648
6.50800e-008,-1.0552
6.51224e-008,-1.0568
6.51648e-008,-1.0586
6.52072e-008,-1.0538
6.52497e-008,-1.0548
6.52921e-008,-1.0661
6.53345e-008,-1.0688
6.53769e-008,-0.9839
6.54193e-008,-0.6914
6.54618e-008,-0.3068
6.55042e-008,0.0671
6.55466e-008,0.3839
6.55890e-008,0.6205
6.56315e-008,0.7851
6.56739e-008,0.8816
6.57163e-008,0.9713
6.57587e-008,1.0369
6.58012e-008,1.0492
6.58436e-008,1.0401
6.58860e-008,1.0552
6.59284e-008,1.0715
6.59709e-008,1.0677
6.60133e-008,1.0555
6.60557e-008,1.0542
6.60982e-008,1.0562
6.61406e-008,1.0527
6.61830e-008,1.0532
6.62254e-008,1.0633
6.62679e-008,1.0683
6.63103e-008,0.9984
6.63527e-008,0.7248
6.63951e-008,0.3415
6.64376e-008,-0.0328
6.64800e-008,-0.3554
6.65224e-008,-0.6007
6.65648e-008,-0.7772
6.66072e-008,-0.8767
6.66497e-008,-0.9624
6.66921e-008,-1.0321
6.67345e-008,-1.0534
6.67769e-008,-1.0455
6.68194e-008,-1.0554
6.68618e-008,-1.0697
6.69042e-008,-1.0668
6.69466e-008,-1.0564
6.69891e-008,-1.0558
6.70315e-008,-1.0589
6.70739e-008,-1.0547
6.71164e-008,-1.0537
6.71588e-008,-1.0636
6.72012e-008,-1.0709
6.72436e-008,-1.0153
6.72861e-008,-0.7625
6.73285e-008,-0.3820
6.73709e-008,-0.0039
6.74133e-008,0.3288
6.74558e-008,0.5794
6.74982e-008,0.7594
6.75406e-008,0.8648
6.75830e-008,0.9539
6.76255e-008,1.0281
6.76679e-008,1.0504
6.77103e-008,1.0405
6.77527e-008,1.0508
6.77951e-008,1.0698
6.78376e-008,1.0697
6.78800e-008,1.0575
6.79224e-008,1.0535
6.79648e-008,1.0564
6.80073e-008,1.0535
6.80497e-008,1.0523
6.80921e-008,1.0609
6.81345e-008,1.0695
6.81770e-008,1.0255
6.82194e-008,0.7937
6.82618e-008,0.4168
6.83043e-008,0.0385
6.83467e-008,-0.2989
6.83891e-008,-0.5576
6.84315e-008,-0.7493
6.84740e-008,-0.8606
6.85164e-008,-0.9453
6.85588e-008,-1.0219
6.86012e-008,-1.0530
6.86437e-008,-1.0465
6.86861e-008,-1.0519
6.87285e-008,-1.0682
6.87709e-008,-1.0685
6.88133e-008,-1.0581
6.88558e-008,-1.0549
6.88982e-008,-1.0589
6.89406e-008,-1.0557
6.89830e-008,-1.0530
6.90255e-008,-1.0611
6.90679e-008,-1.0712
6.91103e-008,-1.0382
6.91527e-008,-0.8286
6.91952e-008,-0.4576
6.92376e-008,-0.0764
6.92800e-008,0.2703
6.93225e-008,0.5358
6.93649e-008,0.7305
6.94073e-008,0.8479
6.94497e-008,0.9359
6.94922e-008,1.0172
6.95346e-008,1.0502
6.95770e-008,1.0420
6.96194e-008,1.0467
6.96619e-008,1.0673
6.97043e-008,1.0713
6.97467e-008,1.0598
6.97891e-008,1.0532
6.98316e-008,1.0562
6.98740e-008,1.0543
6.99164e-008,1.0519
6.99588e-008,1.0586
7.00012e-008,1.0691
7.00437e-008,1.0443
7.00861e-008,0.8563
7.01285e-008,0.4924
7.01709e-008,0.1111
7.02134e-008,-0.2391
7.02558e-008,-0.5123
7.02982e-008,-0.7180
7.03406e-008,-0.8437
7.03831e-008,-0.9280
7.04255e-008,-1.0098
7.04679e-008,-1.0510
7.05104e-008,-1.0483
7.05528e-008,-1.0489
7.05952e-008,-1.0659
7.06376e-008,-1.0697
7.06801e-008,-1.0601
7.07225e-008,-1.0545
7.07649e-008,-1.0586
7.08073e-008,-1.0568
7.08498e-008,-1.0528
7.08922e-008,-1.0587
7.09346e-008,-1.0702
7.09770e-008,-1.0533
7.10194e-008,-0.8874
7.10619e-008,-0.5333
7.11043e-008,-0.1499
7.11467e-008,0.2085
7.11891e-008,0.4899
7.12316e-008,0.6983
7.12740e-008,0.8300
7.13164e-008,0.9180
7.13588e-008,1.0043
7.14013e-008,1.0481
7.14437e-008,1.0443
7.14861e-008,1.0434
7.15286e-008,1.0640
7.15710e-008,1.0721
7.16134e-008,1.0624
7.16558e-008,1.0533
7.16983e-008,1.0558
7.17407e-008,1.0551
7.17831e-008,1.0518
7.18255e-008,1.0565
7.18680e-008,1.0678
7.19104e-008,1.0568
7.19528e-008,0.9115
7.19952e-008,0.5684
7.20377e-008,0.1847
7.20801e-008,-0.1759
7.21225e-008,-0.4646
7.21649e-008,-0.6833
7.22073e-008,-0.8252
7.22498e-008,-0.9110
7.22922e-008,-0.9959
7.23346e-008,-1.0471
7.23770e-008,-1.0504
7.24195e-008,-1.0467
7.24619e-008,-1.0629
7.25043e-008,-1.0704
7.25467e-008,-1.0623
7.25892e-008,-1.0545
7.26316e-008,-1.0578
7.26740e-008,-1.0577
7.27165e-008,-1.0531
7.27589e-008,-1.0566
7.28013e-008,-1.0685
7.28437e-008,-1.0629
7.28862e-008,-0.9384
7.29286e-008,-0.6092
7.29710e-008,-0.2241
7.30134e-008,0.1430
7.30559e-008,0.4412
7.30983e-008,0.6629
7.31407e-008,0.8101
7.31831e-008,0.9005
7.32256e-008,0.9895
7.32680e-008,1.0440
7.33104e-008,1.0469
7.33528e-008,1.0412
7.33952e-008,1.0601
7.34377e-008,1.0723
7.34801e-008,1.0651
7.35225e-008,1.0540
7.35649e-008,1.0551
7.36074e-008,1.0558
7.36498e-008,1.0521
7.36922e-008,1.0547
7.37346e-008,1.0658
7.37771e-008,1.0642
7.38195e-008,0.9580
7.38619e-008,0.6439
7.39044e-008,0.2589
7.39468e-008,-0.1095
7.39892e-008,-0.4143
7.40316e-008,-0.6456
7.40741e-008,-0.8041
7.41165e-008,-0.8945
7.41589e-008,-0.9806
7.42013e-008,-1.0411
7.42438e-008,-1.0522
7.42862e-008,-1.0455
7.43286e-008,-1.0594
7.43710e-008,-1.0705
7.44134e-008,-1.0645
7.44559e-008,-1.0550
7.44983e-008,-1.0569
7.45407e-008,-1.0584
7.45831e-008,-1.0537
7.46256e-008,-1.0549
7.46680e-008,-1.0663
7.47104e-008,-1.0683
7.47528e-008,-0.9801
7.47953e-008,-0.6837
7.48377e-008,-0.2988
7.48801e-008,0.0747
7.49226e-008,0.3897
7.49650e-008,0.6248
7.50074e-008,0.7878
7.50498e-008,0.8834
7.50923e-008,0.9732
7.51347e-008,1.0377
7.51771e-008,1.0491
7.52195e-008,1.0402
7.52620e-008,1.0557
7.53044e-008,1.0716
7.53468e-008,1.0675
7.53892e-008,1.0554
7.54317e-008,1.0543
7.54741e-008,1.0562
7.55165e-008,1.0527
7.55589e-008,1.0534
7.56013e-008,1.0635
7.56438e-008,1.0680
7.56862e-008,0.9951
7.57286e-008,0.7173
7.57710e-008,0.3335
7.58135e-008,-0.0404
7.58559e-008,-0.3613
7.58983e-008,-0.6052
7.59407e-008,-0.7800
7.59832e-008,-0.8784
7.60256e-008,-0.9642
7.60680e-008,-1.0331
7.61105e-008,-1.0533
7.61529e-008,-1.0454
7.61953e-008,-1.0557
7.62377e-008,-1.0698
7.62802e-008,-1.0666
7.63226e-008,-1.0562
7.63650e-008,-1.0558
7.64074e-008,-1.0589
7.64499e-008,-1.0546
7.64923e-008,-1.0537
7.65347e-008,-1.0638
7.65771e-008,-1.0707
7.66195e-008,-1.0123
7.66620e-008,-0.7552
7.67044e-008,-0.3739
7.67468e-008,0.0040
7.67892e-008,0.3351
7.68317e-008,0.5840
7.68741e-008,0.7624
7.69165e-008,0.8667
7.69589e-008,0.9559
7.70014e-008,1.0292
7.70438e-008,1.0504
7.70862e-008,1.0404
7.71287e-008,1.0513
7.71711e-008,1.0701
7.72135e-008,1.0696
7.72559e-008,1.0573
7.72984e-008,1.0536
7.73408e-008,1.0564
7.73832e-008,1.0534
7.74256e-008,1.0524
7.74681e-008,1.0612
7.75105e-008,1.0694
7.75529e-008,1.0230
7.75953e-008,0.7867
7.76378e-008,0.4087
7.76802e-008,0.0308
7.77226e-008,-0.3052
7.77650e-008,-0.5624
7.78074e-008,-0.7525
7.78499e-008,-0.8624
7.78923e-008,-0.9471
7.79347e-008,-1.0231
7.79771e-008,-1.0532
7.80196e-008,-1.0464
7.80620e-008,-1.0522
7.81044e-008,-1.0683
7.81468e-008,-1.0683
7.81893e-008,-1.0578
7.82317e-008,-1.0550
7.82741e-008,-1.0589
7.83166e-008,-1.0556
7.83590e-008,-1.0530
7.84014e-008,-1.0613
7.84438e-008,-1.0711
7.84863e-008,-1.0359
7.85287e-008,-0.8218
7.85711e-008,-0.4495
7.86135e-008,-0.0684
7.86560e-008,0.2770
7.86984e-008,0.5407
7.87408e-008,0.7338
7.87832e-008,0.8498
7.88257e-008,0.9379
7.88681e-008,1.0185
7.89105e-008,1.0504
7.89529e-008,1.0419
7.89953e-008,1.0472
7.90378e-008,1.0677
7.90802e-008,1.0712
7.91226e-008,1.0596
7.91650e-008,1.0532
7.92075e-008,1.0563
7.92499e-008,1.0543
7.92923e-008,1.0519
7.93347e-008,1.0588
7.93772e-008,1.0692
7.94196e-008,1.0428
7.94620e-008,0.8503
7.95045e-008,0.4845
7.95469e-008,0.1034
7.95893e-008,-0.2457
7.96317e-008,-0.5173
7.96742e-008,-0.7215
7.97166e-008,-0.8456
7.97590e-008,-0.9298
7.98014e-008,-1.0111
7.98439e-008,-1.0514
7.98863e-008,-1.0481
7.99287e-008,-1.0491
7.99711e-008,-1.0661
8.00135e-008,-1.0696
8.00560e-008,-1.0599
8.00984e-008,-1.0544
8.01408e-008,-1.0586
8.01832e-008,-1.0566
8.02257e-008,-1.0528
8.02681e-008,-1.0589
8.03105e-008,-1.0703
8.03529e-008,-1.0513
8.03954e-008,-0.8799
8.04378e-008,-0.5239
8.04802e-008,-0.1410
8.05227e-008,0.2159
8.05651e-008,0.4956
8.06075e-008,0.7024
8.06499e-008,0.8322
8.06924e-008,0.9202
8.07348e-008,1.0059
8.07772e-008,1.0484
8.08196e-008,1.0441
8.08621e-008,1.0439
8.09045e-008,1.0644
8.09469e-008,1.0720
8.09893e-008,1.0621
8.10318e-008,1.0534
8.10742e-008,1.0559
8.11166e-008,1.0550
8.11590e-008,1.0519
8.12014e-008,1.0568
8.12439e-008,1.0680
8.12863e-008,1.0553
8.13287e-008,0.9044
8.13711e-008,0.5590
8.14136e-008,0.1758
8.14560e-008,-0.1835
8.14984e-008,-0.4704
8.15408e-008,-0.6875
8.15833e-008,-0.8274
8.16257e-008,-0.9131
8.16681e-008,-0.9976
8.17106e-008,-1.0474
8.17530e-008,-1.0500
8.17954e-008,-1.0470
8.18378e-008,-1.0633
8.18803e-008,-1.0703
8.19227e-008,-1.0619
8.19651e-008,-1.0544
8.20075e-008,-1.0579
8.20500e-008,-1.0576
8.20924e-008,-1.0530
8.21348e-008,-1.0569
8.21772e-008,-1.0687
8.22196e-008,-1.0616
8.22621e-008,-0.9317
8.23045e-008,-0.5996
8.23469e-008,-0.2151
8.23893e-008,0.1509
8.24318e-008,0.4472
8.24742e-008,0.6674
8.25166e-008,0.8126
8.25590e-008,0.9026
8.26015e-008,0.9914
8.26439e-008,1.0445
8.26863e-008,1.0465
8.27288e-008,1.0415
8.27712e-008,1.0606
8.28136e-008,1.0723
8.28560e-008,1.0647
8.28985e-008,1.0540
8.29409e-008,1.0553
8.29833e-008,1.0557
8.30257e-008,1.0521
8.30682e-008,1.0550
8.31106e-008,1.0661
8.31530e-008,1.0633
8.31954e-008,0.9519
8.32379e-008,0.6344
8.32803e-008,0.2498
8.33227e-008,-0.1176
8.33651e-008,-0.4204
8.34075e-008,-0.6503
8.34500e-008,-0.8067
8.34924e-008,-0.8965
8.35348e-008,-0.9825
8.35772e-008,-1.0417
8.36197e-008,-1.0519
8.36621e-008,-1.0456
8.37045e-008,-1.0599
8.37469e-008,-1.0704
8.37894e-008,-1.0641
8.38318e-008,-1.0549
8.38742e-008,-1.0570
8.39167e-008,-1.0583
8.39591e-008,-1.0535
8.40015e-008,-1.0551
8.40439e-008,-1.0666
8.40864e-008,-1.0676
8.41288e-008,-0.9745
8.41712e-008,-0.6741
8.42136e-008,-0.2896
8.42561e-008,0.0830
8.42985e-008,0.3960
8.43409e-008,0.6296
8.43833e-008,0.7905
8.44257e-008,0.8855
8.44682e-008,0.9753
8.45106e-008,1.0385
8.45530e-008,1.0488
8.45954e-008,1.0404
8.46379e-008,1.0563
8.46803e-008,1.0717
8.47227e-008,1.0672
8.47651e-008,1.0552
8.48076e-008,1.0545
8.48500e-008,1.0562
8.48924e-008,1.0526
8.49349e-008,1.0536
8.49773e-008,1.0639
8.50197e-008,1.0676
8.50621e-008,0.9902
8.51046e-008,0.7079
8.51470e-008,0.3243
8.51894e-008,-0.0488
8.52318e-008,-0.3678
8.52743e-008,-0.6102
8.53167e-008,-0.7829
8.53591e-008,-0.8804
8.54015e-008,-0.9662
8.54440e-008,-1.0340
8.54864e-008,-1.0530
8.55288e-008,-1.0454
8.55712e-008,-1.0563
8.56136e-008,-1.0698
8.56561e-008,-1.0662
8.56985e-008,-1.0560
8.57409e-008,-1.0560
8.57833e-008,-1.0588
8.58258e-008,-1.0544
8.58682e-008,-1.0538
8.59106e-008,-1.0641
8.59530e-008,-1.0704
8.59955e-008,-1.0080
8.60379e-008,-0.7459
8.60803e-008,-0.3645
8.61228e-008,0.0125
8.61652e-008,0.3418
8.62076e-008,0.5891
8.62500e-008,0.7656
8.62925e-008,0.8687
8.63349e-008,0.9580
8.63773e-008,1.0303
8.64197e-008,1.0502
8.64622e-008,1.0405
8.65046e-008,1.0519
8.65470e-008,1.0703
8.65894e-008,1.0693
8.66319e-008,1.0571
8.66743e-008,1.0538
8.67167e-008,1.0564
8.67591e-008,1.0533
8.68015e-008,1.0526
8.68440e-008,1.0615
8.68864e-008,1.0693
8.69288e-008,1.0194
8.69712e-008,0.7777
8.70137e-008,0.3993
8.70561e-008,0.0221
8.70985e-008,-0.3120
8.71409e-008,-0.5677
8.71834e-008,-0.7558
8.72258e-008,-0.8643
8.72682e-008,-0.9492
8.73107e-008,-1.0242
8.73531e-008,-1.0530
8.73955e-008,-1.0462
8.74379e-008,-1.0527
