.HEADER
..NAMES
Time,V U2.A7
.DATA
4.53099e-008,1.2583
4.53523e-008,1.2587
4.53947e-008,1.2587
4.54372e-008,1.2587
4.54796e-008,1.2592
4.55220e-008,1.2590
4.55645e-008,1.2588
4.56069e-008,1.2582
4.56493e-008,1.2582
4.56917e-008,1.2588
4.57342e-008,1.2588
4.57766e-008,1.2588
4.58190e-008,1.2591
4.58614e-008,1.2589
4.59038e-008,1.2584
4.59463e-008,1.2586
4.59887e-008,1.2589
4.60311e-008,1.2591
4.60735e-008,1.2592
4.61160e-008,1.2568
4.61584e-008,1.2054
4.62008e-008,1.0246
4.62433e-008,0.8590
4.62857e-008,0.7035
4.63281e-008,0.5457
4.63705e-008,0.4244
4.64129e-008,0.3429
4.64554e-008,0.2896
4.64978e-008,0.2501
4.65402e-008,0.2334
4.65826e-008,0.2231
4.66251e-008,0.2224
4.66675e-008,0.2163
4.67099e-008,0.2111
4.67524e-008,0.2105
4.67948e-008,0.2098
4.68372e-008,0.2134
4.68796e-008,0.2103
4.69221e-008,0.2149
4.69645e-008,0.2147
4.70069e-008,0.1957
4.70493e-008,0.1897
4.70917e-008,0.1990
4.71342e-008,0.2040
4.71766e-008,0.2088
4.72190e-008,0.2168
4.72615e-008,0.2229
4.73039e-008,0.2255
4.73463e-008,0.2273
4.73887e-008,0.2270
4.74312e-008,0.2272
4.74736e-008,0.2247
4.75160e-008,0.2224
4.75584e-008,0.2227
4.76008e-008,0.2232
4.76433e-008,0.2245
4.76857e-008,0.2225
4.77281e-008,0.2230
4.77705e-008,0.2237
4.78130e-008,0.2204
4.78554e-008,0.2198
4.78978e-008,0.2235
4.79403e-008,0.2246
4.79827e-008,0.2231
4.80251e-008,0.2230
4.80675e-008,0.2226
4.81099e-008,0.2222
4.81524e-008,0.2217
4.81948e-008,0.2212
4.82372e-008,0.2214
4.82796e-008,0.2211
4.83221e-008,0.2209
4.83645e-008,0.2214
4.84069e-008,0.2218
4.84494e-008,0.2221
4.84918e-008,0.2212
4.85342e-008,0.2211
4.85766e-008,0.2216
4.86191e-008,0.2211
4.86615e-008,0.2208
4.87039e-008,0.2217
4.87463e-008,0.2219
4.87887e-008,0.2211
4.88312e-008,0.2209
4.88736e-008,0.2210
4.89160e-008,0.2211
4.89585e-008,0.2211
4.90009e-008,0.2210
4.90433e-008,0.2211
4.90857e-008,0.2210
4.91282e-008,0.2210
4.91706e-008,0.2210
4.92130e-008,0.2211
4.92554e-008,0.2210
4.92978e-008,0.2208
4.93403e-008,0.2207
4.93827e-008,0.2210
4.94251e-008,0.2209
4.94676e-008,0.2207
4.95100e-008,0.2209
4.95524e-008,0.2209
4.95948e-008,0.2207
4.96373e-008,0.2206
4.96797e-008,0.2207
4.97221e-008,0.2208
4.97645e-008,0.2207
4.98069e-008,0.2206
4.98494e-008,0.2206
4.98918e-008,0.2287
4.99342e-008,0.3221
4.99766e-008,0.4751
5.00191e-008,0.6334
5.00615e-008,0.8107
5.01039e-008,0.9406
5.01464e-008,1.0489
5.01888e-008,1.1237
5.02312e-008,1.1817
5.02736e-008,1.2156
5.03160e-008,1.2348
5.03585e-008,1.2446
5.04009e-008,1.2488
5.04433e-008,1.2585
5.04857e-008,1.2605
5.05282e-008,1.2662
5.05706e-008,1.2634
5.06130e-008,1.2642
5.06555e-008,1.2634
5.06979e-008,1.2600
5.07403e-008,1.2696
5.07827e-008,1.2801
5.08252e-008,1.2809
5.08676e-008,1.2784
5.09100e-008,1.2709
5.09524e-008,1.2631
5.09948e-008,1.2574
5.10373e-008,1.2548
5.10797e-008,1.2523
5.11221e-008,1.2516
5.11646e-008,1.2513
5.12070e-008,1.2525
5.12494e-008,1.2558
5.12918e-008,1.2564
5.13343e-008,1.2573
5.13767e-008,1.2558
5.14191e-008,1.2561
5.14615e-008,1.2568
5.15039e-008,1.2562
5.15464e-008,1.2580
5.15888e-008,1.2594
5.16312e-008,1.2582
5.16736e-008,1.2566
5.17161e-008,1.2562
5.17585e-008,1.2562
5.18009e-008,1.2571
5.18434e-008,1.2580
5.18858e-008,1.2582
5.19282e-008,1.2585
5.19706e-008,1.2584
5.20130e-008,1.2587
5.20555e-008,1.2590
5.20979e-008,1.2587
5.21403e-008,1.2584
5.21827e-008,1.2579
5.22252e-008,1.2581
5.22676e-008,1.2586
5.23100e-008,1.2585
5.23525e-008,1.2586
5.23949e-008,1.2589
5.24373e-008,1.2585
5.24797e-008,1.2582
5.25222e-008,1.2585
5.25646e-008,1.2587
5.26070e-008,1.2589
5.26494e-008,1.2589
5.26918e-008,1.2514
5.27343e-008,1.1595
5.27767e-008,0.9636
5.28191e-008,0.8142
5.28616e-008,0.6498
5.29040e-008,0.5038
5.29464e-008,0.3938
5.29888e-008,0.3245
5.30313e-008,0.2747
5.30737e-008,0.2427
5.31161e-008,0.2298
5.31585e-008,0.2215
5.32009e-008,0.2220
5.32434e-008,0.2130
5.32858e-008,0.2113
5.33282e-008,0.2092
5.33707e-008,0.2111
5.34131e-008,0.2125
5.34555e-008,0.2104
5.34979e-008,0.2167
5.35404e-008,0.2096
5.35828e-008,0.1908
5.36252e-008,0.1922
5.36676e-008,0.2010
5.37100e-008,0.2051
5.37525e-008,0.2109
5.37949e-008,0.2191
5.38373e-008,0.2236
5.38797e-008,0.2261
5.39222e-008,0.2272
5.39646e-008,0.2268
5.40070e-008,0.2267
5.40495e-008,0.2233
5.40919e-008,0.2224
5.41343e-008,0.2225
5.41767e-008,0.2237
5.42192e-008,0.2239
5.42616e-008,0.2220
5.43040e-008,0.2235
5.43464e-008,0.2228
5.43888e-008,0.2195
5.44313e-008,0.2206
5.44737e-008,0.2242
5.45161e-008,0.2240
5.45586e-008,0.2233
5.46010e-008,0.2629
5.46434e-008,0.4018
5.46858e-008,0.5492
5.47283e-008,0.7276
5.47707e-008,0.8796
5.48131e-008,0.9997
5.48555e-008,1.0900
5.48979e-008,1.1550
5.49404e-008,1.2032
5.49828e-008,1.2272
5.50252e-008,1.2431
5.50677e-008,1.2459
5.51101e-008,1.2555
5.51525e-008,1.2602
5.51949e-008,1.2641
5.52374e-008,1.2659
5.52798e-008,1.2643
5.53222e-008,1.2661
5.53646e-008,1.2611
5.54070e-008,1.2637
5.54495e-008,1.2767
5.54919e-008,1.2779
5.55343e-008,1.2097
5.55767e-008,1.0003
5.56192e-008,0.8187
5.56616e-008,0.6558
5.57040e-008,0.5064
5.57465e-008,0.3939
5.57889e-008,0.3174
5.58313e-008,0.2689
5.58737e-008,0.2345
5.59161e-008,0.2258
5.59586e-008,0.2196
5.60010e-008,0.2207
5.60434e-008,0.2129
5.60858e-008,0.2070
5.61283e-008,0.2076
5.61707e-008,0.2074
5.62131e-008,0.2119
5.62556e-008,0.2105
5.62980e-008,0.2158
5.63404e-008,0.2118
5.63828e-008,0.1898
5.64253e-008,0.1851
5.64677e-008,0.1969
5.65101e-008,0.2051
5.65525e-008,0.2107
5.65949e-008,0.2178
5.66374e-008,0.2228
5.66798e-008,0.2252
5.67222e-008,0.2274
5.67647e-008,0.2268
5.68071e-008,0.2264
5.68495e-008,0.2228
5.68919e-008,0.2206
5.69344e-008,0.2217
5.69768e-008,0.2227
5.70192e-008,0.2239
5.70616e-008,0.2217
5.71040e-008,0.2223
5.71465e-008,0.2224
5.71889e-008,0.2189
5.72313e-008,0.2190
5.72738e-008,0.2233
5.73162e-008,0.2245
5.73586e-008,0.2227
5.74010e-008,0.2395
5.74435e-008,0.3546
5.74859e-008,0.5049
5.75283e-008,0.6727
5.75707e-008,0.8407
5.76131e-008,0.9658
5.76556e-008,1.0668
5.76980e-008,1.1367
5.77404e-008,1.1919
5.77828e-008,1.2213
5.78253e-008,1.2393
5.78677e-008,1.2449
5.79101e-008,1.2513
5.79526e-008,1.2596
5.79950e-008,1.2618
5.80374e-008,1.2661
5.80798e-008,1.2639
5.81223e-008,1.2658
5.81647e-008,1.2623
5.82071e-008,1.2608
5.82495e-008,1.2726
5.82919e-008,1.2802
5.83344e-008,1.2448
5.83768e-008,1.0683
5.84192e-008,0.8636
5.84617e-008,0.7058
5.85041e-008,0.5447
5.85465e-008,0.4239
5.85889e-008,0.3352
5.86314e-008,0.2818
5.86738e-008,0.2415
5.87162e-008,0.2267
5.87586e-008,0.2212
5.88010e-008,0.2196
5.88435e-008,0.2166
5.88859e-008,0.2067
5.89283e-008,0.2079
5.89708e-008,0.2062
5.90132e-008,0.2110
5.90556e-008,0.2105
5.90980e-008,0.2135
5.91405e-008,0.2153
5.91829e-008,0.1959
5.92253e-008,0.1833
5.92677e-008,0.1932
5.93101e-008,0.2030
5.93526e-008,0.2089
5.93950e-008,0.2154
5.94374e-008,0.2216
5.94798e-008,0.2242
5.95223e-008,0.2269
5.95647e-008,0.2269
5.96071e-008,0.2264
5.96496e-008,0.2240
5.96920e-008,0.2204
5.97344e-008,0.2213
5.97768e-008,0.2220
5.98192e-008,0.2238
5.98617e-008,0.2222
5.99041e-008,0.2216
5.99465e-008,0.2227
5.99889e-008,0.2197
6.00314e-008,0.2181
6.00738e-008,0.2219
6.01162e-008,0.2246
6.01586e-008,0.2230
6.02011e-008,0.2219
6.02435e-008,0.2215
6.02859e-008,0.2212
6.03283e-008,0.2211
6.03708e-008,0.2205
6.04132e-008,0.2205
6.04556e-008,0.2203
6.04981e-008,0.2199
6.05405e-008,0.2206
6.05829e-008,0.2212
6.06253e-008,0.2215
6.06678e-008,0.2207
6.07102e-008,0.2202
6.07526e-008,0.2208
6.07950e-008,0.2206
6.08375e-008,0.2201
6.08799e-008,0.2209
6.09223e-008,0.2214
6.09647e-008,0.2206
6.10071e-008,0.2202
6.10496e-008,0.2203
6.10920e-008,0.2205
6.11344e-008,0.2206
6.11768e-008,0.2204
6.12193e-008,0.2205
6.12617e-008,0.2205
6.13041e-008,0.2204
6.13465e-008,0.2205
6.13890e-008,0.2206
6.14314e-008,0.2205
6.14738e-008,0.2203
6.15163e-008,0.2201
6.15587e-008,0.2204
6.16011e-008,0.2205
6.16435e-008,0.2202
6.16860e-008,0.2203
6.17284e-008,0.2205
6.17708e-008,0.2202
6.18132e-008,0.2201
6.18557e-008,0.2202
6.18981e-008,0.2203
6.19405e-008,0.2203
6.19829e-008,0.2202
6.20254e-008,0.2202
6.20678e-008,0.2227
6.21102e-008,0.2860
6.21526e-008,0.4353
6.21950e-008,0.5854
6.22375e-008,0.7671
6.22799e-008,0.9075
6.23223e-008,1.0226
6.23647e-008,1.1055
6.24072e-008,1.1673
6.24496e-008,1.2087
6.24920e-008,1.2296
6.25344e-008,1.2432
6.25769e-008,1.2462
6.26193e-008,1.2565
6.26617e-008,1.2592
6.27042e-008,1.2648
6.27466e-008,1.2641
6.27890e-008,1.2630
6.28314e-008,1.2642
6.28739e-008,1.2596
6.29163e-008,1.2657
6.29587e-008,1.2780
6.30011e-008,1.2722
6.30436e-008,1.1724
6.30860e-008,0.9519
6.31284e-008,0.7846
6.31708e-008,0.6184
6.32132e-008,0.4790
6.32557e-008,0.3726
6.32981e-008,0.3048
6.33405e-008,0.2589
6.33829e-008,0.2305
6.34254e-008,0.2240
6.34678e-008,0.2180
6.35102e-008,0.2200
6.35526e-008,0.2094
6.35951e-008,0.2067
6.36375e-008,0.2062
6.36799e-008,0.2080
6.37224e-008,0.2112
6.37648e-008,0.2102
6.38072e-008,0.2160
6.38496e-008,0.2070
6.38921e-008,0.1857
6.39345e-008,0.1867
6.39769e-008,0.1985
6.40193e-008,0.2058
6.40618e-008,0.2115
6.41042e-008,0.2186
6.41466e-008,0.2227
6.41890e-008,0.2253
6.42315e-008,0.2269
6.42739e-008,0.2260
6.43163e-008,0.2254
6.43587e-008,0.2213
6.44011e-008,0.2203
6.44436e-008,0.2213
6.44860e-008,0.2227
6.45284e-008,0.2231
6.45708e-008,0.2210
6.46133e-008,0.2222
6.46557e-008,0.2213
6.46981e-008,0.2179
6.47405e-008,0.2193
6.47830e-008,0.2235
6.48254e-008,0.2237
6.48678e-008,0.2223
6.49103e-008,0.2559
6.49527e-008,0.3891
6.49951e-008,0.5371
6.50375e-008,0.7136
6.50800e-008,0.8696
6.51224e-008,0.9907
6.51648e-008,1.0836
6.52072e-008,1.1498
6.52497e-008,1.2001
6.52921e-008,1.2253
6.53345e-008,1.2415
6.53769e-008,1.2448
6.54193e-008,1.2537
6.54618e-008,1.2593
6.55042e-008,1.2628
6.55466e-008,1.2654
6.55890e-008,1.2636
6.56315e-008,1.2654
6.56739e-008,1.2606
6.57163e-008,1.2622
6.57587e-008,1.2751
6.58012e-008,1.2810
6.58436e-008,1.2803
6.58860e-008,1.2755
6.59284e-008,1.2674
6.59709e-008,1.2602
6.60133e-008,1.2560
6.60557e-008,1.2537
6.60982e-008,1.2518
6.61406e-008,1.2514
6.61830e-008,1.2510
6.62254e-008,1.2539
6.62679e-008,1.2562
6.63103e-008,1.2568
6.63527e-008,1.2567
6.63951e-008,1.2555
6.64376e-008,1.2567
6.64800e-008,1.2561
6.65224e-008,1.2565
6.65648e-008,1.2588
6.66072e-008,1.2590
6.66497e-008,1.2572
6.66921e-008,1.2561
6.67345e-008,1.2549
6.67769e-008,1.2195
6.68194e-008,1.0563
6.68618e-008,0.8815
6.69042e-008,0.7307
6.69466e-008,0.5678
6.69891e-008,0.4407
6.70315e-008,0.3531
6.70739e-008,0.2973
6.71164e-008,0.2539
6.71588e-008,0.2339
6.72012e-008,0.2228
6.72436e-008,0.2211
6.72861e-008,0.2171
6.73285e-008,0.2102
6.73709e-008,0.2104
6.74133e-008,0.2085
6.74558e-008,0.2119
6.74982e-008,0.2093
6.75406e-008,0.2128
6.75830e-008,0.2154
6.76255e-008,0.1982
6.76679e-008,0.1883
6.77103e-008,0.1968
6.77527e-008,0.2025
6.77951e-008,0.2068
6.78376e-008,0.2147
6.78800e-008,0.2215
6.79224e-008,0.2242
6.79648e-008,0.2262
6.80073e-008,0.2262
6.80497e-008,0.2266
6.80921e-008,0.2247
6.81345e-008,0.2218
6.81770e-008,0.2220
6.82194e-008,0.2222
6.82618e-008,0.2237
6.83043e-008,0.2220
6.83467e-008,0.2220
6.83891e-008,0.2233
6.84315e-008,0.2204
6.84740e-008,0.2188
6.85164e-008,0.2222
6.85588e-008,0.2241
6.86012e-008,0.2227
6.86437e-008,0.2325
6.86861e-008,0.3297
6.87285e-008,0.4808
6.87709e-008,0.6406
6.88133e-008,0.8161
6.88558e-008,0.9455
6.88982e-008,1.0524
6.89406e-008,1.1258
6.89830e-008,1.1838
6.90255e-008,1.2173
6.90679e-008,1.2366
6.91103e-008,1.2450
6.91527e-008,1.2494
6.91952e-008,1.2592
6.92376e-008,1.2609
6.92800e-008,1.2659
6.93225e-008,1.2639
6.93649e-008,1.2654
6.94073e-008,1.2634
6.94497e-008,1.2602
6.94922e-008,1.2703
6.95346e-008,1.2800
6.95770e-008,1.2584
6.96194e-008,1.1080
6.96619e-008,0.8927
6.97043e-008,0.7351
6.97467e-008,0.5695
6.97891e-008,0.4429
6.98316e-008,0.3474
6.98740e-008,0.2900
6.99164e-008,0.2471
6.99588e-008,0.2276
7.00012e-008,0.2224
7.00437e-008,0.2189
7.00861e-008,0.2184
7.01285e-008,0.2072
7.01709e-008,0.2079
7.02134e-008,0.2060
7.02558e-008,0.2101
7.02982e-008,0.2108
7.03406e-008,0.2122
7.03831e-008,0.2163
7.04255e-008,0.2000
7.04679e-008,0.1834
7.05104e-008,0.1966
7.05528e-008,0.3015
7.05952e-008,0.4824
7.06376e-008,0.6469
7.06801e-008,0.8300
7.07225e-008,0.9585
7.07649e-008,1.0663
7.08073e-008,1.1390
7.08498e-008,1.1928
7.08922e-008,1.2237
7.09346e-008,1.2356
7.09770e-008,1.2460
7.10194e-008,1.2493
7.10619e-008,1.2624
7.11043e-008,1.2631
7.11467e-008,1.2672
7.11891e-008,1.2655
7.12316e-008,1.2631
7.12740e-008,1.2616
7.13164e-008,1.2599
7.13588e-008,1.2728
7.14013e-008,1.2854
7.14437e-008,1.2839
7.14861e-008,1.2787
7.15286e-008,1.2701
7.15710e-008,1.2628
7.16134e-008,1.2569
7.16558e-008,1.2544
7.16983e-008,1.2519
7.17407e-008,1.2507
7.17831e-008,1.2516
7.18255e-008,1.2533
7.18680e-008,1.2574
7.19104e-008,1.2572
7.19528e-008,1.2572
7.19952e-008,1.2560
7.20377e-008,1.2561
7.20801e-008,1.2570
7.21225e-008,1.2567
7.21649e-008,1.2590
7.22073e-008,1.2602
7.22498e-008,1.2583
7.22922e-008,1.2561
7.23346e-008,1.2560
7.23770e-008,1.2566
7.24195e-008,1.2574
7.24619e-008,1.2583
7.25043e-008,1.2584
7.25467e-008,1.2587
7.25892e-008,1.2587
7.26316e-008,1.2590
7.26740e-008,1.2594
7.27165e-008,1.2588
7.27589e-008,1.2582
7.28013e-008,1.2579
7.28437e-008,1.2583
7.28862e-008,1.2588
7.29286e-008,1.2587
7.29710e-008,1.2588
7.30134e-008,1.2590
7.30559e-008,1.2585
7.30983e-008,1.2582
7.31407e-008,1.2586
7.31831e-008,1.2589
7.32256e-008,1.2590
7.32680e-008,1.2590
7.33104e-008,1.2588
7.33528e-008,1.2589
7.33952e-008,1.2589
7.34377e-008,1.2589
7.34801e-008,1.2590
7.35225e-008,1.2589
7.35649e-008,1.2588
7.36074e-008,1.2589
7.36498e-008,1.2591
7.36922e-008,1.2592
7.37346e-008,1.2591
7.37771e-008,1.2590
7.38195e-008,1.2591
7.38619e-008,1.2591
7.39044e-008,1.2590
7.39468e-008,1.2592
7.39892e-008,1.2593
7.40316e-008,1.2592
7.40741e-008,1.2592
7.41165e-008,1.2592
7.41589e-008,1.2592
7.42013e-008,1.2592
7.42438e-008,1.2593
7.42862e-008,1.2593
7.43286e-008,1.2593
7.43710e-008,1.2593
7.44134e-008,1.2593
7.44559e-008,1.2594
7.44983e-008,1.2594
7.45407e-008,1.2593
7.45831e-008,1.2593
7.46256e-008,1.2594
7.46680e-008,1.2594
7.47104e-008,1.2594
7.47528e-008,1.2594
7.47953e-008,1.2594
7.48377e-008,1.2594
7.48801e-008,1.2594
7.49226e-008,1.2594
7.49650e-008,1.2595
7.50074e-008,1.2595
7.50498e-008,1.2595
7.50923e-008,1.2595
7.51347e-008,1.2595
7.51771e-008,1.2595
7.52195e-008,1.2595
7.52620e-008,1.2595
7.53044e-008,1.2595
7.53468e-008,1.2595
7.53892e-008,1.2595
7.54317e-008,1.2596
7.54741e-008,1.2596
7.55165e-008,1.2596
7.55589e-008,1.2596
7.56013e-008,1.2596
7.56438e-008,1.2596
7.56862e-008,1.2596
7.57286e-008,1.2596
7.57710e-008,1.2596
7.58135e-008,1.2596
7.58559e-008,1.2596
7.58983e-008,1.2596
7.59407e-008,1.2596
7.59832e-008,1.2597
7.60256e-008,1.2597
7.60680e-008,1.2597
7.61105e-008,1.2584
7.61529e-008,1.2203
7.61953e-008,1.0522
7.62377e-008,0.8780
7.62802e-008,0.7264
7.63226e-008,0.5645
7.63650e-008,0.4388
7.64074e-008,0.3519
7.64499e-008,0.2966
7.64923e-008,0.2542
7.65347e-008,0.2353
7.65771e-008,0.2246
7.66195e-008,0.2227
7.66620e-008,0.2182
7.67044e-008,0.2116
7.67468e-008,0.2114
7.67892e-008,0.2097
7.68317e-008,0.2137
7.68741e-008,0.2109
7.69165e-008,0.2144
7.69589e-008,0.2164
7.70014e-008,0.1986
7.70438e-008,0.1894
7.70862e-008,0.1982
7.71287e-008,0.2039
7.71711e-008,0.2083
7.72135e-008,0.2161
7.72559e-008,0.2227
7.72984e-008,0.2254
7.73408e-008,0.2275
7.73832e-008,0.2273
7.74256e-008,0.2275
7.74681e-008,0.2255
7.75105e-008,0.2227
7.75529e-008,0.2230
7.75953e-008,0.2232
7.76378e-008,0.2247
7.76802e-008,0.2230
7.77226e-008,0.2230
7.77650e-008,0.2242
7.78074e-008,0.2211
7.78499e-008,0.2197
7.78923e-008,0.2232
7.79347e-008,0.2249
7.79771e-008,0.2235
7.80196e-008,0.2232
7.80620e-008,0.2229
7.81044e-008,0.2224
7.81468e-008,0.2220
7.81893e-008,0.2214
7.82317e-008,0.2216
7.82741e-008,0.2213
7.83166e-008,0.2210
7.83590e-008,0.2215
7.84014e-008,0.2219
7.84438e-008,0.2222
7.84863e-008,0.2215
7.85287e-008,0.2212
7.85711e-008,0.2218
7.86135e-008,0.2214
7.86560e-008,0.2209
7.86984e-008,0.2217
7.87408e-008,0.2220
7.87832e-008,0.2213
7.88257e-008,0.2210
7.88681e-008,0.2211
7.89105e-008,0.2212
7.89529e-008,0.2212
7.89953e-008,0.2211
7.90378e-008,0.2212
7.90802e-008,0.2212
7.91226e-008,0.2211
7.91650e-008,0.2211
7.92075e-008,0.2212
7.92499e-008,0.2211
7.92923e-008,0.2209
7.93347e-008,0.2208
7.93772e-008,0.2210
7.94196e-008,0.2210
7.94620e-008,0.2208
7.95045e-008,0.2209
7.95469e-008,0.2210
7.95893e-008,0.2208
7.96317e-008,0.2207
7.96742e-008,0.2208
7.97166e-008,0.2208
7.97590e-008,0.2208
7.98014e-008,0.2207
7.98439e-008,0.2207
7.98863e-008,0.2254
7.99287e-008,0.3042
7.99711e-008,0.4565
8.00135e-008,0.6100
8.00560e-008,0.7907
8.00984e-008,0.9250
8.01408e-008,1.0369
8.01832e-008,1.1153
8.02257e-008,1.1752
8.02681e-008,1.2127
8.03105e-008,1.2325
8.03529e-008,1.2443
8.03954e-008,1.2476
8.04378e-008,1.2579
8.04802e-008,1.2600
8.05227e-008,1.2658
8.05651e-008,1.2639
8.06075e-008,1.2638
8.06499e-008,1.2641
8.06924e-008,1.2599
8.07348e-008,1.2678
8.07772e-008,1.2794
8.08196e-008,1.2810
8.08621e-008,1.2791
8.09045e-008,1.2720
8.09469e-008,1.2641
8.09893e-008,1.2580
8.10318e-008,1.2551
8.10742e-008,1.2526
8.11166e-008,1.2516
8.11590e-008,1.2514
8.12014e-008,1.2522
8.12439e-008,1.2555
8.12863e-008,1.2563
8.13287e-008,1.2573
8.13711e-008,1.2560
8.14136e-008,1.2559
8.14560e-008,1.2569
8.14984e-008,1.2562
8.15408e-008,1.2577
8.15833e-008,1.2594
8.16257e-008,1.2585
8.16681e-008,1.2567
8.17106e-008,1.2562
8.17530e-008,1.2497
8.17954e-008,1.1640
8.18378e-008,0.9707
8.18803e-008,0.8203
8.19227e-008,0.6565
8.19651e-008,0.5086
8.20075e-008,0.3973
8.20500e-008,0.3271
8.20924e-008,0.2764
8.21348e-008,0.2429
8.21772e-008,0.2290
8.22196e-008,0.2205
8.22621e-008,0.2216
8.23045e-008,0.2127
8.23469e-008,0.2109
8.23893e-008,0.2090
8.24318e-008,0.2103
8.24742e-008,0.2116
8.25166e-008,0.2095
8.25590e-008,0.2160
8.26015e-008,0.2099
8.26439e-008,0.1910
8.26863e-008,0.1914
8.27288e-008,0.2002
8.27712e-008,0.2043
8.28136e-008,0.2101
8.28560e-008,0.2185
8.28985e-008,0.2230
8.29409e-008,0.2254
8.29833e-008,0.2266
8.30257e-008,0.2264
8.30682e-008,0.2265
8.31106e-008,0.2231
8.31530e-008,0.2220
8.31954e-008,0.2221
8.32379e-008,0.2232
8.32803e-008,0.2235
8.33227e-008,0.2217
8.33651e-008,0.2231
8.34075e-008,0.2226
8.34500e-008,0.2192
8.34924e-008,0.2201
8.35348e-008,0.2238
8.35772e-008,0.2237
8.36197e-008,0.2229
8.36621e-008,0.2603
8.37045e-008,0.3968
8.37469e-008,0.5442
8.37894e-008,0.7216
8.38318e-008,0.8755
8.38742e-008,0.9961
8.39167e-008,1.0875
8.39591e-008,1.1529
8.40015e-008,1.2019
8.40439e-008,1.2264
8.40864e-008,1.2426
8.41288e-008,1.2456
8.41712e-008,1.2549
8.42136e-008,1.2600
8.42561e-008,1.2636
8.42985e-008,1.2657
8.43409e-008,1.2641
8.43833e-008,1.2659
8.44257e-008,1.2610
8.44682e-008,1.2632
8.45106e-008,1.2761
8.45530e-008,1.2783
8.45954e-008,1.2142
8.46379e-008,1.0075
8.46803e-008,0.8235
8.47227e-008,0.6612
8.47651e-008,0.5103
8.48076e-008,0.3969
8.48500e-008,0.3191
8.48924e-008,0.2702
8.49349e-008,0.2350
8.49773e-008,0.2257
8.50197e-008,0.2196
8.50621e-008,0.2204
8.51046e-008,0.2131
8.51470e-008,0.2068
8.51894e-008,0.2075
8.52318e-008,0.2071
8.52743e-008,0.2117
8.53167e-008,0.2103
8.53591e-008,0.2154
8.54015e-008,0.2122
8.54440e-008,0.1903
8.54864e-008,0.1847
8.55288e-008,0.1964
8.55712e-008,0.2048
8.56136e-008,0.2104
8.56561e-008,0.2174
8.56985e-008,0.2225
8.57409e-008,0.2249
8.57833e-008,0.2273
8.58258e-008,0.2267
8.58682e-008,0.2262
8.59106e-008,0.2227
8.59530e-008,0.2204
8.59955e-008,0.2215
8.60379e-008,0.2225
8.60803e-008,0.2238
8.61228e-008,0.2216
8.61652e-008,0.2221
8.62076e-008,0.2223
8.62500e-008,0.2188
8.62925e-008,0.2187
8.63349e-008,0.2230
8.63773e-008,0.2244
8.64197e-008,0.2226
8.64622e-008,0.2219
8.65046e-008,0.2214
8.65470e-008,0.2212
8.65894e-008,0.2210
8.66319e-008,0.2205
8.66743e-008,0.2205
8.67167e-008,0.2201
8.67591e-008,0.2201
8.68015e-008,0.2208
8.68440e-008,0.2214
8.68864e-008,0.2214
8.69288e-008,0.2204
8.69712e-008,0.2204
8.70137e-008,0.2209
8.70561e-008,0.2204
8.70985e-008,0.2202
8.71409e-008,0.2212
8.71834e-008,0.2213
8.72258e-008,0.2204
8.72682e-008,0.2202
8.73107e-008,0.2203
8.73531e-008,0.2206
8.73955e-008,0.2206
8.74379e-008,0.2204
8.74804e-008,0.2205
8.75228e-008,0.2204
8.75652e-008,0.2204
8.76076e-008,0.2205
8.76501e-008,0.2206
8.76925e-008,0.2205
8.77349e-008,0.2202
8.77773e-008,0.2202
8.78197e-008,0.2204
8.78622e-008,0.2204
8.79046e-008,0.2202
8.79470e-008,0.2204
8.79894e-008,0.2204
8.80319e-008,0.2202
8.80743e-008,0.2201
8.81167e-008,0.2202
8.81591e-008,0.2203
8.82016e-008,0.2203
8.82440e-008,0.2202
8.82864e-008,0.2202
8.83289e-008,0.2202
8.83713e-008,0.2202
8.84137e-008,0.2202
8.84561e-008,0.2202
8.84986e-008,0.2201
8.85410e-008,0.2201
8.85834e-008,0.2201
8.86258e-008,0.2202
8.86683e-008,0.2201
8.87107e-008,0.2200
8.87531e-008,0.2201
8.87955e-008,0.2201
8.88380e-008,0.2200
8.88804e-008,0.2200
8.89228e-008,0.2201
8.89652e-008,0.2201
8.90076e-008,0.2200
8.90501e-008,0.2200
8.90925e-008,0.2200
8.91349e-008,0.2200
8.91773e-008,0.2200
8.92198e-008,0.2200
8.92622e-008,0.2200
8.93046e-008,0.2200
8.93470e-008,0.2200
8.93895e-008,0.2199
8.94319e-008,0.2200
8.94743e-008,0.2200
8.95168e-008,0.2199
8.95592e-008,0.2199
8.96016e-008,0.2199
8.96440e-008,0.2199
8.96865e-008,0.2199
8.97289e-008,0.2199
8.97713e-008,0.2199
8.98137e-008,0.2199
8.98562e-008,0.2199
8.98986e-008,0.2199
8.99410e-008,0.2199
8.99834e-008,0.2199
9.00258e-008,0.2199
9.00683e-008,0.2199
9.01107e-008,0.2199
9.01531e-008,0.2198
9.01955e-008,0.2229
9.02380e-008,0.2929
9.02804e-008,0.4445
9.03228e-008,0.5959
9.03652e-008,0.7775
9.04077e-008,0.9150
9.04501e-008,1.0288
9.04925e-008,1.1095
9.05350e-008,1.1705
9.05774e-008,1.2101
9.06198e-008,1.2305
9.06622e-008,1.2432
9.07047e-008,1.2463
9.07471e-008,1.2568
9.07895e-008,1.2590
9.08319e-008,1.2648
