.HEADER
..NAMES
Time,V U3.F3&G3
.DATA
4.36129e-008,1.0684
4.36553e-008,1.0604
4.36977e-008,1.0629
4.37402e-008,1.0585
4.37826e-008,1.0260
4.38250e-008,0.8373
4.38675e-008,0.5073
4.39099e-008,0.1878
4.39523e-008,-0.1730
4.39947e-008,-0.4880
4.40372e-008,-0.7075
4.40796e-008,-0.8589
4.41220e-008,-0.9427
4.41644e-008,-0.9896
4.42068e-008,-1.0022
4.42493e-008,-1.0057
4.42917e-008,-1.0148
4.43341e-008,-1.0306
4.43765e-008,-1.0555
4.44190e-008,-1.0803
4.44614e-008,-1.0942
4.45038e-008,-1.0852
4.45463e-008,-1.0713
4.45887e-008,-1.0618
4.46311e-008,-1.0640
4.46735e-008,-1.0613
4.47160e-008,-1.0344
4.47584e-008,-0.8664
4.48008e-008,-0.5390
4.48432e-008,-0.2230
4.48856e-008,0.1363
4.49281e-008,0.4593
4.49705e-008,0.6883
4.50129e-008,0.8460
4.50554e-008,0.9342
4.50978e-008,0.9850
4.51402e-008,1.0007
4.51826e-008,1.0034
4.52251e-008,1.0120
4.52675e-008,1.0268
4.53099e-008,1.0512
4.53523e-008,1.0770
4.53947e-008,1.0920
4.54372e-008,1.0836
4.54796e-008,1.0709
4.55220e-008,1.0610
4.55645e-008,1.0623
4.56069e-008,1.0606
4.56493e-008,1.0383
4.56917e-008,0.8928
4.57342e-008,0.5709
4.57766e-008,0.2540
4.58190e-008,-0.1034
4.58614e-008,-0.4332
4.59038e-008,-0.6710
4.59463e-008,-0.8346
4.59887e-008,-0.9300
4.60311e-008,-0.9834
4.60735e-008,-1.0012
4.61160e-008,-1.0048
4.61584e-008,-1.0125
4.62008e-008,-1.0267
4.62433e-008,-1.0504
4.62857e-008,-1.0756
4.63281e-008,-1.0935
4.63705e-008,-1.0878
4.64129e-008,-1.0740
4.64554e-008,-1.0627
4.64978e-008,-1.0633
4.65402e-008,-1.0630
4.65826e-008,-1.0444
4.66251e-008,-0.9183
4.66675e-008,-0.6034
4.67099e-008,-0.2874
4.67524e-008,0.0658
4.67948e-008,0.4024
4.68372e-008,0.6504
4.68796e-008,0.8205
4.69221e-008,0.9211
4.69645e-008,0.9777
4.70069e-008,0.9996
4.70493e-008,1.0027
4.70917e-008,1.0097
4.71342e-008,1.0233
4.71766e-008,1.0460
4.72190e-008,1.0722
4.72615e-008,1.0911
4.73039e-008,1.0861
4.73463e-008,1.0733
4.73887e-008,1.0622
4.74312e-008,1.0615
4.74736e-008,1.0621
4.75160e-008,1.0462
4.75584e-008,0.9400
4.76008e-008,0.6365
4.76433e-008,0.3173
4.76857e-008,-0.0322
4.77281e-008,-0.3745
4.77705e-008,-0.6320
4.78130e-008,-0.8075
4.78554e-008,-0.9160
4.78978e-008,-0.9755
4.79403e-008,-0.9998
4.79827e-008,-1.0041
4.80251e-008,-1.0104
4.80675e-008,-1.0233
4.81099e-008,-1.0452
4.81524e-008,-1.0708
4.81948e-008,-1.0917
4.82372e-008,-1.0902
4.82796e-008,-1.0768
4.83221e-008,-1.0641
4.83645e-008,-1.0624
4.84069e-008,-1.0641
4.84494e-008,-1.0509
4.84918e-008,-0.9609
4.85342e-008,-0.6695
4.85766e-008,-0.3491
4.86191e-008,-0.0059
4.86615e-008,0.3420
4.87039e-008,0.6098
4.87463e-008,0.7920
4.87887e-008,0.9066
4.88312e-008,0.9689
4.88736e-008,0.9979
4.89160e-008,1.0023
4.89585e-008,1.0076
4.90009e-008,1.0202
4.90433e-008,1.0408
4.90857e-008,1.0672
4.91282e-008,1.0890
4.91706e-008,1.0885
4.92130e-008,1.0758
4.92554e-008,1.0638
4.92978e-008,1.0608
4.93403e-008,1.0630
4.93827e-008,1.0516
4.94251e-008,0.9775
4.94676e-008,0.7030
4.95100e-008,0.3785
4.95524e-008,0.0398
4.95948e-008,-0.3125
4.96373e-008,-0.5898
4.96797e-008,-0.7777
4.97221e-008,-0.9003
4.97645e-008,-0.9661
4.98069e-008,-0.9977
4.98494e-008,-1.0035
4.98918e-008,-1.0085
4.99342e-008,-1.0203
4.99766e-008,-1.0402
5.00191e-008,-1.0659
5.00615e-008,-1.0889
5.01039e-008,-1.0923
5.01464e-008,-1.0795
5.01888e-008,-1.0660
5.02312e-008,-1.0618
5.02736e-008,-1.0646
5.03160e-008,-1.0554
5.03585e-008,-0.9937
5.04009e-008,-0.7359
5.04433e-008,-0.4095
5.04857e-008,-0.0776
5.05282e-008,0.2785
5.05706e-008,0.5657
5.06130e-008,0.7610
5.06555e-008,0.8900
5.06979e-008,0.9588
5.07403e-008,0.9953
5.07827e-008,1.0019
5.08252e-008,1.0059
5.08676e-008,1.0173
5.09100e-008,1.0359
5.09524e-008,1.0621
5.09948e-008,1.0859
5.10373e-008,1.0905
5.10797e-008,1.0783
5.11221e-008,1.0659
5.11646e-008,1.0604
5.12070e-008,1.0633
5.12494e-008,1.0554
5.12918e-008,1.0053
5.13343e-008,0.7687
5.13767e-008,0.4392
5.14191e-008,0.1112
5.14615e-008,-0.2477
5.15039e-008,-0.5439
5.15464e-008,-0.7456
5.15888e-008,-0.8822
5.16312e-008,-0.9555
5.16736e-008,-0.9946
5.17161e-008,-1.0029
5.17585e-008,-1.0069
5.18009e-008,-1.0175
5.18434e-008,-1.0354
5.18858e-008,-1.0610
5.19282e-008,-1.0851
5.19706e-008,-1.0937
5.20130e-008,-1.0821
5.20555e-008,-1.0684
5.20979e-008,-1.0615
5.21403e-008,-1.0645
5.21827e-008,-1.0586
5.22252e-008,-1.0172
5.22676e-008,-0.8004
5.23100e-008,-0.4700
5.23525e-008,-0.1480
5.23949e-008,0.2124
5.24373e-008,0.5177
5.24797e-008,0.7278
5.25222e-008,0.8708
5.25646e-008,0.9477
5.26070e-008,0.9913
5.26494e-008,1.0015
5.26918e-008,1.0045
5.27343e-008,1.0147
5.27767e-008,1.0314
5.28191e-008,1.0570
5.28616e-008,1.0820
5.29040e-008,1.0918
5.29464e-008,1.0808
5.29888e-008,1.0682
5.30313e-008,1.0604
5.30737e-008,1.0630
5.31161e-008,1.0583
5.31585e-008,1.0246
5.32009e-008,0.8311
5.32434e-008,0.5007
5.32858e-008,0.1806
5.33282e-008,-0.1804
5.33707e-008,-0.4937
5.34131e-008,-0.7114
5.34555e-008,-0.8613
5.34979e-008,-0.9440
5.35404e-008,-0.9901
5.35828e-008,-1.0022
5.36252e-008,-1.0057
5.36676e-008,-1.0150
5.37100e-008,-1.0310
5.37525e-008,-1.0559
5.37949e-008,-1.0808
5.38373e-008,-1.0942
5.38797e-008,-1.0848
5.39222e-008,-1.0710
5.39646e-008,-1.0616
5.40070e-008,-1.0640
5.40495e-008,-1.0610
5.40919e-008,-1.0332
5.41343e-008,-0.8604
5.41767e-008,-0.5321
5.42192e-008,-0.2158
5.42616e-008,0.1439
5.43040e-008,0.4653
5.43464e-008,0.6924
5.43888e-008,0.8487
5.44313e-008,0.9357
5.44737e-008,0.9858
5.45161e-008,1.0009
5.45586e-008,1.0035
5.46010e-008,1.0123
5.46434e-008,1.0273
5.46858e-008,1.0518
5.47283e-008,1.0776
5.47707e-008,1.0921
5.48131e-008,1.0834
5.48555e-008,1.0707
5.48979e-008,1.0610
5.49404e-008,1.0624
5.49828e-008,1.0605
5.50252e-008,1.0374
5.50677e-008,0.8875
5.51101e-008,0.5640
5.51525e-008,0.2472
5.51949e-008,-0.1110
5.52374e-008,-0.4393
5.52798e-008,-0.6750
5.53222e-008,-0.8374
5.53646e-008,-0.9314
5.54070e-008,-0.9841
5.54495e-008,-1.0013
5.54919e-008,-1.0048
5.55343e-008,-1.0127
5.55767e-008,-1.0270
5.56192e-008,-1.0508
5.56616e-008,-1.0761
5.57040e-008,-1.0936
5.57465e-008,-1.0875
5.57889e-008,-1.0737
5.58313e-008,-1.0624
5.58737e-008,-1.0633
5.59161e-008,-1.0628
5.59586e-008,-1.0435
5.60010e-008,-0.9133
5.60434e-008,-0.5963
5.60858e-008,-0.2806
5.61283e-008,0.0735
5.61707e-008,0.4089
5.62131e-008,0.6547
5.62556e-008,0.8235
5.62980e-008,0.9227
5.63404e-008,0.9787
5.63828e-008,0.9999
5.64253e-008,1.0029
5.64677e-008,1.0100
5.65101e-008,1.0237
5.65525e-008,1.0466
5.65949e-008,1.0728
5.66374e-008,1.0913
5.66798e-008,1.0859
5.67222e-008,1.0731
5.67647e-008,1.0621
5.68071e-008,1.0617
5.68495e-008,1.0621
5.68919e-008,1.0457
5.69344e-008,0.9357
5.69768e-008,0.6294
5.70192e-008,0.3107
5.70616e-008,-0.0398
5.71040e-008,-0.3810
5.71465e-008,-0.6363
5.71889e-008,-0.8106
5.72313e-008,-0.9175
5.72738e-008,-0.9763
5.73162e-008,-0.9999
5.73586e-008,-1.0041
5.74010e-008,-1.0105
5.74435e-008,-1.0236
5.74859e-008,-1.0457
5.75283e-008,-1.0713
5.75707e-008,-1.0919
5.76131e-008,-1.0899
5.76556e-008,-1.0764
5.76980e-008,-1.0638
5.77404e-008,-1.0624
5.77828e-008,-1.0640
5.78253e-008,-1.0503
5.78677e-008,-0.9570
5.79101e-008,-0.6622
5.79526e-008,-0.3425
5.79950e-008,0.0019
5.80374e-008,0.3488
5.80798e-008,0.6144
5.81223e-008,0.7953
5.81647e-008,0.9083
5.82071e-008,0.9700
5.82495e-008,0.9982
5.82919e-008,1.0024
5.83344e-008,1.0079
5.83768e-008,1.0205
5.84192e-008,1.0414
5.84617e-008,1.0678
5.85041e-008,1.0894
5.85465e-008,1.0884
5.85889e-008,1.0756
5.86314e-008,1.0637
5.86738e-008,1.0610
5.87162e-008,1.0630
5.87586e-008,1.0512
5.88010e-008,0.9743
5.88435e-008,0.6959
5.88859e-008,0.3721
5.89283e-008,0.0321
5.89708e-008,-0.3193
5.90132e-008,-0.5945
5.90556e-008,-0.7810
5.90980e-008,-0.9020
5.91405e-008,-0.9671
5.91829e-008,-0.9980
5.92253e-008,-1.0035
5.92677e-008,-1.0086
5.93101e-008,-1.0205
5.93526e-008,-1.0407
5.93950e-008,-1.0664
5.94374e-008,-1.0892
5.94798e-008,-1.0920
5.95223e-008,-1.0791
5.95647e-008,-1.0657
5.96071e-008,-1.0617
5.96496e-008,-1.0645
5.96920e-008,-1.0549
5.97344e-008,-0.9909
5.97768e-008,-0.7288
5.98192e-008,-0.4029
5.98617e-008,-0.0699
5.99041e-008,0.2856
5.99465e-008,0.5708
5.99889e-008,0.7645
6.00314e-008,0.8920
6.00738e-008,0.9600
6.01162e-008,0.9957
6.01586e-008,1.0020
6.02011e-008,1.0061
6.02435e-008,1.0177
6.02859e-008,1.0365
6.03283e-008,1.0628
6.03708e-008,1.0864
6.04132e-008,1.0904
6.04556e-008,1.0781
6.04981e-008,1.0657
6.05405e-008,1.0605
6.05829e-008,1.0633
6.06253e-008,1.0552
6.06678e-008,1.0031
6.07102e-008,0.7618
6.07526e-008,0.4326
6.07950e-008,0.1037
6.08375e-008,-0.2548
6.08799e-008,-0.5490
6.09223e-008,-0.7491
6.09647e-008,-0.8842
6.10071e-008,-0.9567
6.10496e-008,-0.9950
6.10920e-008,-1.0029
6.11344e-008,-1.0070
6.11768e-008,-1.0177
6.12193e-008,-1.0358
6.12617e-008,-1.0614
6.13041e-008,-1.0855
6.13465e-008,-1.0935
6.13890e-008,-1.0818
6.14314e-008,-1.0680
6.14738e-008,-1.0614
6.15163e-008,-1.0645
6.15587e-008,-1.0583
6.16011e-008,-1.0153
6.16435e-008,-0.7937
6.16860e-008,-0.4634
6.17284e-008,-0.1405
6.17708e-008,0.2197
6.18132e-008,0.5232
6.18557e-008,0.7315
6.18981e-008,0.8731
6.19405e-008,0.9490
6.19829e-008,0.9919
6.20254e-008,1.0016
6.20678e-008,1.0047
6.21102e-008,1.0151
6.21526e-008,1.0319
6.21950e-008,1.0576
6.22375e-008,1.0826
6.22799e-008,1.0918
6.23223e-008,1.0806
6.23647e-008,1.0680
6.24072e-008,1.0605
6.24496e-008,1.0632
6.24920e-008,1.0581
6.25344e-008,1.0232
6.25769e-008,0.8248
6.26193e-008,0.4939
6.26617e-008,0.1733
6.27042e-008,-0.1878
6.27466e-008,-0.4994
6.27890e-008,-0.7152
6.28314e-008,-0.8637
6.28739e-008,-0.9452
6.29163e-008,-0.9907
6.29587e-008,-1.0022
6.30011e-008,-1.0058
6.30436e-008,-1.0152
6.30860e-008,-1.0314
6.31284e-008,-1.0564
6.31708e-008,-1.0812
6.32132e-008,-1.0942
6.32557e-008,-1.0845
6.32981e-008,-1.0706
6.33405e-008,-1.0615
6.33829e-008,-1.0641
6.34254e-008,-1.0608
6.34678e-008,-1.0319
6.35102e-008,-0.8545
6.35526e-008,-0.5252
6.35951e-008,-0.2086
6.36375e-008,0.1514
6.36799e-008,0.4714
6.37224e-008,0.6964
6.37648e-008,0.8513
6.38072e-008,0.9371
6.38496e-008,0.9866
6.38921e-008,1.0010
6.39345e-008,1.0037
6.39769e-008,1.0126
6.40193e-008,1.0278
6.40618e-008,1.0524
6.41042e-008,1.0781
6.41466e-008,1.0922
6.41890e-008,1.0831
6.42315e-008,1.0704
6.42739e-008,1.0609
6.43163e-008,1.0626
6.43587e-008,1.0604
6.44011e-008,1.0365
6.44436e-008,0.8821
6.44860e-008,0.5570
6.45284e-008,0.2401
6.45708e-008,-0.1185
6.46133e-008,-0.4455
6.46557e-008,-0.6791
6.46981e-008,-0.8402
6.47405e-008,-0.9328
6.47830e-008,-0.9848
6.48254e-008,-1.0013
6.48678e-008,-1.0048
6.49103e-008,-1.0129
6.49527e-008,-1.0274
6.49951e-008,-1.0513
6.50375e-008,-1.0766
6.50800e-008,-1.0937
6.51224e-008,-1.0871
6.51648e-008,-1.0733
6.52072e-008,-1.0622
6.52497e-008,-1.0633
6.52921e-008,-1.0626
6.53345e-008,-1.0427
6.53769e-008,-0.9083
6.54193e-008,-0.5891
6.54618e-008,-0.2736
6.55042e-008,0.0812
6.55466e-008,0.4154
6.55890e-008,0.6591
6.56315e-008,0.8265
6.56739e-008,0.9243
6.57163e-008,0.9796
6.57587e-008,1.0001
6.58012e-008,1.0030
6.58436e-008,1.0103
6.58860e-008,1.0241
6.59284e-008,1.0472
6.59709e-008,1.0734
6.60133e-008,1.0916
6.60557e-008,1.0857
6.60982e-008,1.0729
6.61406e-008,1.0620
6.61830e-008,1.0618
6.62254e-008,1.0620
6.62679e-008,1.0452
6.63103e-008,0.9314
6.63527e-008,0.6223
6.63951e-008,0.3039
6.64376e-008,-0.0475
6.64800e-008,-0.3876
6.65224e-008,-0.6407
6.65648e-008,-0.8137
6.66072e-008,-0.9191
6.66497e-008,-0.9772
6.66921e-008,-1.0001
6.67345e-008,-1.0041
6.67769e-008,-1.0107
6.68194e-008,-1.0238
6.68618e-008,-1.0462
6.69042e-008,-1.0717
6.69466e-008,-1.0922
6.69891e-008,-1.0896
6.70315e-008,-1.0760
6.70739e-008,-1.0635
6.71164e-008,-1.0625
6.71588e-008,-1.0639
6.72012e-008,-1.0498
6.72436e-008,-0.9531
6.72861e-008,-0.6551
6.73285e-008,-0.3359
6.73709e-008,0.0097
6.74133e-008,0.3556
6.74558e-008,0.6191
6.74982e-008,0.7986
6.75406e-008,0.9100
6.75830e-008,0.9711
6.76255e-008,0.9985
6.76679e-008,1.0025
6.77103e-008,1.0081
6.77527e-008,1.0209
6.77951e-008,1.0420
6.78376e-008,1.0684
6.78800e-008,1.0897
6.79224e-008,1.0882
6.79648e-008,1.0754
6.80073e-008,1.0635
6.80497e-008,1.0611
6.80921e-008,1.0630
6.81345e-008,1.0509
6.81770e-008,0.9711
6.82194e-008,0.6888
6.82618e-008,0.3655
6.83043e-008,0.0244
6.83467e-008,-0.3262
6.83891e-008,-0.5993
6.84315e-008,-0.7844
6.84740e-008,-0.9038
6.85164e-008,-0.9682
6.85588e-008,-0.9982
6.86012e-008,-1.0035
6.86437e-008,-1.0087
6.86861e-008,-1.0207
6.87285e-008,-1.0412
6.87709e-008,-1.0668
6.88133e-008,-1.0895
6.88558e-008,-1.0918
6.88982e-008,-1.0787
6.89406e-008,-1.0654
6.89830e-008,-1.0617
6.90255e-008,-1.0645
6.90679e-008,-1.0545
6.91103e-008,-0.9880
6.91527e-008,-0.7217
6.91952e-008,-0.3964
6.92376e-008,-0.0622
6.92800e-008,0.2926
6.93225e-008,0.5758
6.93649e-008,0.7681
6.94073e-008,0.8940
6.94497e-008,0.9612
6.94922e-008,0.9961
6.95346e-008,1.0021
6.95770e-008,1.0063
6.96194e-008,1.0180
6.96619e-008,1.0371
6.97043e-008,1.0634
6.97467e-008,1.0868
6.97891e-008,1.0903
6.98316e-008,1.0779
6.98740e-008,1.0655
6.99164e-008,1.0606
6.99588e-008,1.0634
7.00012e-008,1.0548
7.00437e-008,1.0005
7.00861e-008,0.7548
7.01285e-008,0.4259
7.01709e-008,0.0958
7.02134e-008,-0.2620
7.02558e-008,-0.5543
7.02982e-008,-0.7528
7.03406e-008,-0.8863
7.03831e-008,-0.9579
7.04255e-008,-0.9953
7.04679e-008,-1.0029
7.05104e-008,-1.0071
7.05528e-008,-1.0180
7.05952e-008,-1.0363
7.06376e-008,-1.0619
7.06801e-008,-1.0859
7.07225e-008,-1.0934
7.07649e-008,-1.0814
7.08073e-008,-1.0677
7.08498e-008,-1.0613
7.08922e-008,-1.0645
7.09346e-008,-1.0579
7.09770e-008,-1.0131
7.10194e-008,-0.7868
7.10619e-008,-0.4566
7.11043e-008,-0.1328
7.11467e-008,0.2270
7.11891e-008,0.5287
7.12316e-008,0.7353
7.12740e-008,0.8754
7.13164e-008,0.9503
7.13588e-008,0.9924
7.14013e-008,1.0017
7.14437e-008,1.0049
7.14861e-008,1.0154
7.15286e-008,1.0324
7.15710e-008,1.0583
7.16134e-008,1.0831
7.16558e-008,1.0917
7.16983e-008,1.0804
7.17407e-008,1.0678
7.17831e-008,1.0605
7.18255e-008,1.0632
7.18680e-008,1.0579
7.19104e-008,1.0214
7.19528e-008,0.8184
7.19952e-008,0.4872
7.20377e-008,0.1658
7.20801e-008,-0.1951
7.21225e-008,-0.5051
7.21649e-008,-0.7190
7.22073e-008,-0.8661
7.22498e-008,-0.9465
7.22922e-008,-0.9912
7.23346e-008,-1.0023
7.23770e-008,-1.0058
7.24195e-008,-1.0154
7.24619e-008,-1.0318
7.25043e-008,-1.0569
7.25467e-008,-1.0817
7.25892e-008,-1.0941
7.26316e-008,-1.0841
7.26740e-008,-1.0702
7.27165e-008,-1.0614
7.27589e-008,-1.0641
7.28013e-008,-1.0605
7.28437e-008,-1.0303
7.28862e-008,-0.8483
7.29286e-008,-0.5184
7.29710e-008,-0.2013
7.30134e-008,0.1589
7.30559e-008,0.4773
7.30983e-008,0.7004
7.31407e-008,0.8540
7.31831e-008,0.9385
7.32256e-008,0.9873
7.32680e-008,1.0011
7.33104e-008,1.0038
7.33528e-008,1.0129
7.33952e-008,1.0282
7.34377e-008,1.0531
7.34801e-008,1.0787
7.35225e-008,1.0923
7.35649e-008,1.0829
7.36074e-008,1.0702
7.36498e-008,1.0609
7.36922e-008,1.0627
7.37346e-008,1.0602
7.37771e-008,1.0353
7.38195e-008,0.8766
7.38619e-008,0.5502
7.39044e-008,0.2330
7.39468e-008,-0.1261
7.39892e-008,-0.4516
7.40316e-008,-0.6831
7.40741e-008,-0.8429
7.41165e-008,-0.9342
7.41589e-008,-0.9855
7.42013e-008,-1.0014
7.42438e-008,-1.0048
7.42862e-008,-1.0131
7.43286e-008,-1.0277
7.43710e-008,-1.0518
7.44134e-008,-1.0770
7.44559e-008,-1.0938
7.44983e-008,-1.0868
7.45407e-008,-1.0729
7.45831e-008,-1.0621
7.46256e-008,-1.0633
7.46680e-008,-1.0624
7.47104e-008,-1.0416
7.47528e-008,-0.9031
7.47953e-008,-0.5822
7.48377e-008,-0.2667
7.48801e-008,0.0889
7.49226e-008,0.4217
7.49650e-008,0.6633
7.50074e-008,0.8294
7.50498e-008,0.9258
7.50923e-008,0.9805
7.51347e-008,1.0002
7.51771e-008,1.0031
7.52195e-008,1.0105
7.52620e-008,1.0245
7.53044e-008,1.0478
7.53468e-008,1.0739
7.53892e-008,1.0918
7.54317e-008,1.0855
7.54741e-008,1.0727
7.55165e-008,1.0619
7.55589e-008,1.0619
7.56013e-008,1.0619
7.56438e-008,1.0443
7.56862e-008,0.9268
7.57286e-008,0.6153
7.57710e-008,0.2972
7.58135e-008,-0.0553
7.58559e-008,-0.3940
7.58983e-008,-0.6450
7.59407e-008,-0.8167
7.59832e-008,-0.9207
7.60256e-008,-0.9781
7.60680e-008,-1.0002
7.61105e-008,-1.0041
7.61529e-008,-1.0109
7.61953e-008,-1.0241
7.62377e-008,-1.0467
7.62802e-008,-1.0722
7.63226e-008,-1.0924
7.63650e-008,-1.0893
7.64074e-008,-1.0757
7.64499e-008,-1.0633
7.64923e-008,-1.0625
7.65347e-008,-1.0637
7.65771e-008,-1.0489
7.66195e-008,-0.9489
7.66620e-008,-0.6479
7.67044e-008,-0.3292
7.67468e-008,0.0175
7.67892e-008,0.3622
7.68317e-008,0.6237
7.68741e-008,0.8019
7.69165e-008,0.9117
7.69589e-008,0.9721
7.70014e-008,0.9988
7.70438e-008,1.0026
7.70862e-008,1.0084
7.71287e-008,1.0212
7.71711e-008,1.0426
7.72135e-008,1.0690
7.72559e-008,1.0900
7.72984e-008,1.0880
7.73408e-008,1.0752
7.73832e-008,1.0634
7.74256e-008,1.0612
7.74681e-008,1.0630
7.75105e-008,1.0503
7.75529e-008,0.9674
7.75953e-008,0.6817
7.76378e-008,0.3590
7.76802e-008,0.0166
7.77226e-008,-0.3330
7.77650e-008,-0.6040
7.78074e-008,-0.7877
7.78499e-008,-0.9056
7.78923e-008,-0.9692
7.79347e-008,-0.9984
7.79771e-008,-1.0035
7.80196e-008,-1.0089
7.80620e-008,-1.0210
7.81044e-008,-1.0416
7.81468e-008,-1.0673
7.81893e-008,-1.0898
7.82317e-008,-1.0916
7.82741e-008,-1.0784
7.83166e-008,-1.0651
7.83590e-008,-1.0617
7.84014e-008,-1.0644
7.84438e-008,-1.0539
7.84863e-008,-0.9847
7.85287e-008,-0.7146
7.85711e-008,-0.3899
7.86135e-008,-0.0544
7.86560e-008,0.2995
7.86984e-008,0.5808
7.87408e-008,0.7716
7.87832e-008,0.8959
7.88257e-008,0.9624
7.88681e-008,0.9965
7.89105e-008,1.0022
7.89529e-008,1.0065
7.89953e-008,1.0183
7.90378e-008,1.0376
7.90802e-008,1.0639
7.91226e-008,1.0872
7.91650e-008,1.0902
7.92075e-008,1.0776
7.92499e-008,1.0653
7.92923e-008,1.0606
7.93347e-008,1.0634
7.93772e-008,1.0545
7.94196e-008,0.9981
7.94620e-008,0.7481
7.95045e-008,0.4196
7.95469e-008,0.0883
7.95893e-008,-0.2689
7.96317e-008,-0.5593
7.96742e-008,-0.7563
7.97166e-008,-0.8884
7.97590e-008,-0.9590
7.98014e-008,-0.9957
7.98439e-008,-1.0030
7.98863e-008,-1.0072
7.99287e-008,-1.0182
7.99711e-008,-1.0368
8.00135e-008,-1.0624
8.00560e-008,-1.0863
8.00984e-008,-1.0932
8.01408e-008,-1.0811
8.01832e-008,-1.0674
8.02257e-008,-1.0613
8.02681e-008,-1.0645
8.03105e-008,-1.0575
8.03529e-008,-1.0097
8.03954e-008,-0.7786
8.04378e-008,-0.4492
8.04802e-008,-0.1242
8.05227e-008,0.2352
8.05651e-008,0.5345
8.06075e-008,0.7393
8.06499e-008,0.8777
8.06924e-008,0.9517
8.07348e-008,0.9930
8.07772e-008,1.0018
8.08196e-008,1.0051
8.08621e-008,1.0157
8.09045e-008,1.0330
8.09469e-008,1.0589
8.09893e-008,1.0836
8.10318e-008,1.0916
8.10742e-008,1.0801
8.11166e-008,1.0676
8.11590e-008,1.0606
8.12014e-008,1.0633
8.12439e-008,1.0575
8.12863e-008,1.0188
8.13287e-008,0.8104
8.13711e-008,0.4797
8.14136e-008,0.1574
8.14560e-008,-0.2033
8.14984e-008,-0.5110
8.15408e-008,-0.7230
8.15833e-008,-0.8685
8.16257e-008,-0.9478
8.16681e-008,-0.9917
8.17106e-008,-1.0023
8.17530e-008,-1.0060
8.17954e-008,-1.0157
8.18378e-008,-1.0323
8.18803e-008,-1.0575
8.19227e-008,-1.0821
8.19651e-008,-1.0939
8.20075e-008,-1.0838
8.20500e-008,-1.0699
8.20924e-008,-1.0614
8.21348e-008,-1.0641
8.21772e-008,-1.0601
8.22196e-008,-1.0281
8.22621e-008,-0.8404
8.23045e-008,-0.5107
8.23469e-008,-0.1930
8.23893e-008,0.1674
8.24318e-008,0.4835
8.24742e-008,0.7047
8.25166e-008,0.8566
8.25590e-008,0.9399
8.26015e-008,0.9880
8.26439e-008,1.0012
8.26863e-008,1.0040
8.27288e-008,1.0133
8.27712e-008,1.0288
8.28136e-008,1.0537
8.28560e-008,1.0793
8.28985e-008,1.0922
8.29409e-008,1.0826
8.29833e-008,1.0700
8.30257e-008,1.0609
8.30682e-008,1.0628
8.31106e-008,1.0599
8.31530e-008,1.0336
8.31954e-008,0.8690
8.32379e-008,0.5424
8.32803e-008,0.2249
8.33227e-008,-0.1346
8.33651e-008,-0.4581
8.34075e-008,-0.6875
8.34500e-008,-0.8456
8.34924e-008,-0.9356
8.35348e-008,-0.9861
8.35772e-008,-1.0015
8.36197e-008,-1.0050
8.36621e-008,-1.0133
8.37045e-008,-1.0282
8.37469e-008,-1.0524
8.37894e-008,-1.0775
8.38318e-008,-1.0938
8.38742e-008,-1.0864
8.39167e-008,-1.0726
8.39591e-008,-1.0620
8.40015e-008,-1.0634
8.40439e-008,-1.0621
8.40864e-008,-1.0402
8.41288e-008,-0.8958
8.41712e-008,-0.5741
8.42136e-008,-0.2587
8.42561e-008,0.0977
8.42985e-008,0.4285
8.43409e-008,0.6678
8.43833e-008,0.8324
8.44257e-008,0.9273
8.44682e-008,0.9814
8.45106e-008,1.0004
8.45530e-008,1.0032
8.45954e-008,1.0109
8.46379e-008,1.0250
8.46803e-008,1.0485
8.47227e-008,1.0746
8.47651e-008,1.0918
8.48076e-008,1.0852
8.48500e-008,1.0724
8.48924e-008,1.0618
8.49349e-008,1.0621
8.49773e-008,1.0617
8.50197e-008,1.0432
8.50621e-008,0.9201
8.51046e-008,0.6071
8.51470e-008,0.2894
8.51894e-008,-0.0640
8.52318e-008,-0.4010
8.52743e-008,-0.6496
8.53167e-008,-0.8198
8.53591e-008,-0.9223
8.54015e-008,-0.9790
8.54440e-008,-1.0003
8.54864e-008,-1.0042
8.55288e-008,-1.0111
8.55712e-008,-1.0246
8.56136e-008,-1.0473
8.56561e-008,-1.0728
8.56985e-008,-1.0925
8.57409e-008,-1.0890
8.57833e-008,-1.0753
8.58258e-008,-1.0632
8.58682e-008,-1.0626
8.59106e-008,-1.0635
8.59530e-008,-1.0481
8.59955e-008,-0.9427
8.60379e-008,-0.6396
8.60803e-008,-0.3215
8.61228e-008,0.0264
8.61652e-008,0.3696
8.62076e-008,0.6285
8.62500e-008,0.8052
8.62925e-008,0.9135
8.63349e-008,0.9732
8.63773e-008,0.9990
8.64197e-008,1.0027
8.64622e-008,1.0087
8.65046e-008,1.0217
8.65470e-008,1.0433
8.65894e-008,1.0696
8.66319e-008,1.0903
8.66743e-008,1.0877
8.67167e-008,1.0749
8.67591e-008,1.0632
8.68015e-008,1.0613
8.68440e-008,1.0629
8.68864e-008,1.0496
8.69288e-008,0.9620
8.69712e-008,0.6733
8.70137e-008,0.3514
8.70561e-008,0.0077
8.70985e-008,-0.3404
8.71409e-008,-0.6089
8.71834e-008,-0.7911
8.72258e-008,-0.9074
8.72682e-008,-0.9703
8.73107e-008,-0.9986
8.73531e-008,-1.0036
8.73955e-008,-1.0091
8.74379e-008,-1.0214
