.HEADER
..NAMES
Time,V U3.M3
.DATA
4.90479e-008,1.2226
4.90938e-008,1.2226
4.91398e-008,1.2227
4.91857e-008,1.2228
4.92316e-008,1.2228
4.92775e-008,1.2229
4.93235e-008,1.2229
4.93694e-008,1.2228
4.94153e-008,1.2228
4.94612e-008,1.2228
4.95072e-008,1.2228
4.95531e-008,1.2228
4.95990e-008,1.2223
4.96449e-008,1.2103
4.96909e-008,1.1629
4.97368e-008,1.0922
4.97827e-008,0.9990
4.98286e-008,0.8617
4.98746e-008,0.7023
4.99205e-008,0.5511
4.99664e-008,0.4206
5.00123e-008,0.3170
5.00583e-008,0.2543
5.01042e-008,0.2312
5.01501e-008,0.2374
5.01960e-008,0.2555
5.02420e-008,0.2731
5.02879e-008,0.2830
5.03338e-008,0.2836
5.03797e-008,0.2747
5.04257e-008,0.2607
5.04716e-008,0.2502
5.05175e-008,0.2465
5.05634e-008,0.2486
5.06094e-008,0.2549
5.06553e-008,0.2600
5.07012e-008,0.2621
5.07471e-008,0.2602
5.07931e-008,0.2543
5.08390e-008,0.2469
5.08849e-008,0.2410
5.09308e-008,0.2393
5.09767e-008,0.2419
5.10227e-008,0.2469
5.10686e-008,0.2523
5.11145e-008,0.2563
5.11604e-008,0.2581
5.12064e-008,0.2582
5.12523e-008,0.2575
5.12982e-008,0.2575
5.13441e-008,0.2593
5.13901e-008,0.2614
5.14360e-008,0.2628
5.14819e-008,0.2635
5.15278e-008,0.2758
5.15738e-008,0.3274
5.16197e-008,0.4030
5.16656e-008,0.5103
5.17115e-008,0.6683
5.17575e-008,0.8408
5.18034e-008,0.9969
5.18493e-008,1.1282
5.18952e-008,1.2186
5.19412e-008,1.2559
5.19871e-008,1.2535
5.20330e-008,1.2280
5.20789e-008,1.1987
5.21249e-008,1.1797
5.21708e-008,1.1766
5.22167e-008,1.1868
5.22626e-008,1.2060
5.23086e-008,1.2255
5.23545e-008,1.2355
5.24004e-008,1.2351
5.24463e-008,1.2271
5.24923e-008,1.2151
5.25382e-008,1.2076
5.25841e-008,1.2067
5.26300e-008,1.2126
5.26760e-008,1.2234
5.27219e-008,1.2339
5.27678e-008,1.2395
5.28137e-008,1.2381
5.28597e-008,1.2312
5.29056e-008,1.2224
5.29515e-008,1.2152
5.29974e-008,1.2120
5.30434e-008,1.2130
5.30893e-008,1.2158
5.31352e-008,1.2185
5.31812e-008,1.2188
5.32271e-008,1.2159
5.32730e-008,1.2126
5.33189e-008,1.2103
5.33649e-008,1.2089
5.34108e-008,1.1910
5.34567e-008,1.1391
5.35026e-008,1.0700
5.35486e-008,0.9661
5.35945e-008,0.8178
5.36404e-008,0.6543
5.36863e-008,0.5034
5.37323e-008,0.3741
5.37782e-008,0.2791
5.38241e-008,0.2303
5.38700e-008,0.2221
5.39160e-008,0.2395
5.39619e-008,0.2639
5.40078e-008,0.2826
5.40537e-008,0.2891
5.40997e-008,0.2834
5.41456e-008,0.2677
5.41915e-008,0.2503
5.42374e-008,0.2408
5.42834e-008,0.2403
5.43293e-008,0.2472
5.43752e-008,0.2571
5.44211e-008,0.2635
5.44671e-008,0.2649
5.45130e-008,0.2601
5.45589e-008,0.2510
5.46048e-008,0.2414
5.46508e-008,0.2355
5.46967e-008,0.2357
5.47426e-008,0.2407
5.47885e-008,0.2479
5.48345e-008,0.2545
5.48804e-008,0.2583
5.49263e-008,0.2588
5.49722e-008,0.2573
5.50181e-008,0.2552
5.50641e-008,0.2550
5.51100e-008,0.2572
5.51559e-008,0.2601
5.52018e-008,0.2625
5.52478e-008,0.2655
5.52937e-008,0.2899
5.53396e-008,0.3526
5.53855e-008,0.4339
5.54315e-008,0.5591
5.54774e-008,0.7267
5.55233e-008,0.8957
5.55692e-008,1.0448
5.56152e-008,1.1657
5.56611e-008,1.2380
5.57070e-008,1.2597
5.57529e-008,1.2467
5.57989e-008,1.2169
5.58448e-008,1.1890
5.58907e-008,1.1749
5.59366e-008,1.1768
5.59826e-008,1.1914
5.60285e-008,1.2127
5.60744e-008,1.2305
5.61203e-008,1.2367
5.61663e-008,1.2335
5.62122e-008,1.2229
5.62581e-008,1.2110
5.63040e-008,1.2053
5.63500e-008,1.2065
5.63959e-008,1.2148
5.64418e-008,1.2267
5.64877e-008,1.2364
5.65337e-008,1.2400
5.65796e-008,1.2364
5.66255e-008,1.2281
5.66714e-008,1.2190
5.67174e-008,1.2126
5.67633e-008,1.2109
5.68092e-008,1.2129
5.68551e-008,1.2163
5.69011e-008,1.2188
5.69470e-008,1.2181
5.69929e-008,1.2148
5.70389e-008,1.2115
5.70848e-008,1.2096
5.71307e-008,1.2055
5.71766e-008,1.1755
5.72226e-008,1.1162
5.72685e-008,1.0392
5.73144e-008,0.9185
5.73603e-008,0.7613
5.74063e-008,0.6000
5.74522e-008,0.4560
5.74981e-008,0.3361
5.75440e-008,0.2566
5.75900e-008,0.2228
5.76359e-008,0.2257
5.76818e-008,0.2474
5.77277e-008,0.2712
5.77737e-008,0.2861
5.78196e-008,0.2884
5.78655e-008,0.2787
5.79114e-008,0.2611
5.79574e-008,0.2455
5.80033e-008,0.2392
5.80492e-008,0.2414
5.80951e-008,0.2503
5.81411e-008,0.2595
5.81870e-008,0.2645
5.82329e-008,0.2638
5.82788e-008,0.2572
5.83248e-008,0.2474
5.83707e-008,0.2385
5.84166e-008,0.2345
5.84625e-008,0.2366
5.85085e-008,0.2427
5.85544e-008,0.2501
5.86003e-008,0.2560
5.86462e-008,0.2587
5.86922e-008,0.2583
5.87381e-008,0.2563
5.87840e-008,0.2545
5.88299e-008,0.2553
5.88758e-008,0.2578
5.89218e-008,0.2607
5.89677e-008,0.2628
5.90136e-008,0.2693
5.90595e-008,0.3079
5.91055e-008,0.3779
5.91514e-008,0.4702
5.91973e-008,0.6138
5.92432e-008,0.7862
5.92892e-008,0.9494
5.93351e-008,1.0903
5.93810e-008,1.1970
5.94269e-008,1.2504
5.94729e-008,1.2584
5.95188e-008,1.2372
5.95647e-008,1.2061
5.96106e-008,1.1820
5.96566e-008,1.1736
5.97025e-008,1.1803
5.97484e-008,1.1982
5.97944e-008,1.2196
5.98403e-008,1.2339
5.98862e-008,1.2364
5.99321e-008,1.2305
5.99780e-008,1.2182
6.00240e-008,1.2081
6.00699e-008,1.2047
6.01158e-008,1.2084
6.01618e-008,1.2186
6.02077e-008,1.2304
6.02536e-008,1.2384
6.02995e-008,1.2394
6.03454e-008,1.2337
6.03914e-008,1.2248
6.04373e-008,1.2162
6.04832e-008,1.2113
6.05292e-008,1.2111
6.05751e-008,1.2139
6.06210e-008,1.2172
6.06669e-008,1.2189
6.07128e-008,1.2169
6.07588e-008,1.2134
6.08047e-008,1.2105
6.08506e-008,1.2096
6.08965e-008,1.2119
6.09425e-008,1.2168
6.09884e-008,1.2229
6.10343e-008,1.2280
6.10803e-008,1.2300
6.11262e-008,1.2285
6.11721e-008,1.2239
6.12180e-008,1.2185
6.12639e-008,1.2141
6.13099e-008,1.2123
6.13558e-008,1.2139
6.14017e-008,1.2180
6.14477e-008,1.2227
6.14936e-008,1.2261
6.15395e-008,1.2269
6.15854e-008,1.2249
6.16313e-008,1.2213
6.16773e-008,1.2177
6.17232e-008,1.2159
6.17691e-008,1.2164
6.18151e-008,1.2190
6.18610e-008,1.2223
6.19069e-008,1.2247
6.19528e-008,1.2255
6.19987e-008,1.2245
6.20447e-008,1.2224
6.20906e-008,1.2202
6.21365e-008,1.2187
6.21825e-008,1.2186
6.22284e-008,1.2198
6.22743e-008,1.2215
6.23202e-008,1.2231
6.23661e-008,1.2238
6.24121e-008,1.2236
6.24580e-008,1.2225
6.25039e-008,1.2212
6.25499e-008,1.2202
6.25958e-008,1.2200
6.26417e-008,1.2207
6.26876e-008,1.2220
6.27335e-008,1.2219
6.27795e-008,1.2045
6.28254e-008,1.1494
6.28713e-008,1.0753
6.29173e-008,0.9726
6.29632e-008,0.8274
6.30091e-008,0.6678
6.30550e-008,0.5215
6.31009e-008,0.3968
6.31469e-008,0.3017
6.31928e-008,0.2478
6.32387e-008,0.2313
6.32847e-008,0.2404
6.33306e-008,0.2582
6.33765e-008,0.2740
6.34224e-008,0.2819
6.34683e-008,0.2810
6.35143e-008,0.2712
6.35602e-008,0.2579
6.36061e-008,0.2493
6.36521e-008,0.2469
6.36980e-008,0.2498
6.37439e-008,0.2557
6.37898e-008,0.2595
6.38357e-008,0.2606
6.38817e-008,0.2579
6.39276e-008,0.2520
6.39735e-008,0.2451
6.40195e-008,0.2404
6.40654e-008,0.2399
6.41113e-008,0.2428
6.41572e-008,0.2477
6.42031e-008,0.2525
6.42491e-008,0.2559
6.42950e-008,0.2573
6.43409e-008,0.2575
6.43869e-008,0.2571
6.44328e-008,0.2578
6.44787e-008,0.2598
6.45246e-008,0.2617
6.45705e-008,0.2627
6.46165e-008,0.2621
6.46624e-008,0.2600
6.47083e-008,0.2562
6.47542e-008,0.2516
6.48002e-008,0.2481
6.48461e-008,0.2469
6.48920e-008,0.2482
6.49380e-008,0.2513
6.49839e-008,0.2546
6.50298e-008,0.2572
6.50757e-008,0.2582
6.51216e-008,0.2572
6.51676e-008,0.2547
6.52135e-008,0.2520
6.52594e-008,0.2499
6.53054e-008,0.2495
6.53513e-008,0.2505
6.53972e-008,0.2525
6.54431e-008,0.2545
6.54890e-008,0.2554
6.55350e-008,0.2551
6.55809e-008,0.2536
6.56268e-008,0.2518
6.56728e-008,0.2504
6.57187e-008,0.2498
6.57646e-008,0.2501
6.58105e-008,0.2511
6.58564e-008,0.2524
6.59024e-008,0.2533
6.59483e-008,0.2534
6.59942e-008,0.2528
6.60402e-008,0.2518
6.60861e-008,0.2510
6.61320e-008,0.2506
6.61779e-008,0.2507
6.62238e-008,0.2512
6.62698e-008,0.2518
6.63157e-008,0.2523
6.63616e-008,0.2524
6.64076e-008,0.2519
6.64535e-008,0.2513
6.64994e-008,0.2534
6.65453e-008,0.2820
6.65912e-008,0.3519
6.66372e-008,0.4406
6.66831e-008,0.5728
6.67290e-008,0.7430
6.67750e-008,0.9087
6.68209e-008,1.0508
6.68668e-008,1.1640
6.69127e-008,1.2299
6.69586e-008,1.2490
6.70046e-008,1.2375
6.70505e-008,1.2121
6.70964e-008,1.1895
6.71424e-008,1.1792
6.71883e-008,1.1818
6.72342e-008,1.1942
6.72801e-008,1.2118
6.73260e-008,1.2259
6.73720e-008,1.2301
6.74179e-008,1.2274
6.74638e-008,1.2191
6.75098e-008,1.2105
6.75557e-008,1.2075
6.76016e-008,1.2098
6.76475e-008,1.2172
6.76934e-008,1.2269
6.77394e-008,1.2340
6.77853e-008,1.2358
6.78312e-008,1.2319
6.78772e-008,1.2249
6.79231e-008,1.2178
6.79690e-008,1.2132
6.80149e-008,1.2122
6.80608e-008,1.2138
6.81068e-008,1.2158
6.81527e-008,1.2169
6.81986e-008,1.2151
6.82446e-008,1.2118
6.82905e-008,1.2095
6.83364e-008,1.2091
6.83823e-008,1.2056
6.84282e-008,1.1747
6.84742e-008,1.1142
6.85201e-008,1.0353
6.85660e-008,0.9120
6.86119e-008,0.7537
6.86579e-008,0.5929
6.87038e-008,0.4505
6.87497e-008,0.3327
6.87957e-008,0.2557
6.88416e-008,0.2235
6.88875e-008,0.2269
6.89334e-008,0.2480
6.89793e-008,0.2706
6.90253e-008,0.2844
6.90712e-008,0.2862
6.91171e-008,0.2766
6.91631e-008,0.2596
6.92090e-008,0.2451
6.92549e-008,0.2396
6.93008e-008,0.2420
6.93467e-008,0.2506
6.93927e-008,0.2591
6.94386e-008,0.2633
6.94845e-008,0.2622
6.95305e-008,0.2555
6.95764e-008,0.2462
6.96223e-008,0.2380
6.96682e-008,0.2346
6.97141e-008,0.2369
6.97601e-008,0.2429
6.98060e-008,0.2499
6.98519e-008,0.2553
6.98979e-008,0.2576
6.99438e-008,0.2573
6.99897e-008,0.2555
7.00356e-008,0.2542
7.00815e-008,0.2553
7.01275e-008,0.2579
7.01734e-008,0.2607
7.02193e-008,0.2625
7.02653e-008,0.2692
7.03112e-008,0.3094
7.03571e-008,0.3801
7.04030e-008,0.4740
7.04489e-008,0.6197
7.04949e-008,0.7925
7.05408e-008,0.9551
7.05867e-008,1.0949
7.06327e-008,1.1996
7.06786e-008,1.2508
7.07245e-008,1.2573
7.07704e-008,1.2354
7.08163e-008,1.2045
7.08623e-008,1.1811
7.09082e-008,1.1735
7.09541e-008,1.1808
7.10001e-008,1.1989
7.10460e-008,1.2201
7.10919e-008,1.2337
7.11378e-008,1.2358
7.11837e-008,1.2296
7.12297e-008,1.2173
7.12756e-008,1.2075
7.13215e-008,1.2045
7.13675e-008,1.2086
7.14134e-008,1.2189
7.14593e-008,1.2306
7.15052e-008,1.2382
7.15511e-008,1.2389
7.15971e-008,1.2330
7.16430e-008,1.2240
7.16889e-008,1.2156
7.17349e-008,1.2110
7.17808e-008,1.2110
7.18267e-008,1.2138
7.18726e-008,1.2171
7.19185e-008,1.2186
7.19645e-008,1.2165
7.20104e-008,1.2129
7.20563e-008,1.2100
7.21023e-008,1.2087
7.21482e-008,1.1982
7.21941e-008,1.1547
7.22400e-008,1.0900
7.22859e-008,0.9991
7.23319e-008,0.8612
7.23778e-008,0.6987
7.24237e-008,0.5426
7.24697e-008,0.4067
7.25156e-008,0.3001
7.25615e-008,0.2384
7.26074e-008,0.2200
7.26534e-008,0.2325
7.26993e-008,0.2565
7.27452e-008,0.2780
7.27911e-008,0.2881
7.28370e-008,0.2857
7.28830e-008,0.2721
7.29289e-008,0.2540
7.29748e-008,0.2417
7.30208e-008,0.2388
7.30667e-008,0.2439
7.31126e-008,0.2539
7.31585e-008,0.2616
7.32044e-008,0.2646
7.32504e-008,0.2615
7.32963e-008,0.2533
7.33422e-008,0.2433
7.33882e-008,0.2359
7.34341e-008,0.2344
7.34800e-008,0.2383
7.35259e-008,0.2452
7.35718e-008,0.2524
7.36178e-008,0.2571
7.36637e-008,0.2585
7.37096e-008,0.2574
7.37556e-008,0.2551
7.38015e-008,0.2542
7.38474e-008,0.2558
7.38933e-008,0.2586
7.39392e-008,0.2614
7.39852e-008,0.2627
7.40311e-008,0.2616
7.40770e-008,0.2577
7.41230e-008,0.2521
7.41689e-008,0.2469
7.42148e-008,0.2441
7.42607e-008,0.2448
7.43066e-008,0.2483
7.43526e-008,0.2529
7.43985e-008,0.2569
7.44444e-008,0.2589
7.44904e-008,0.2581
7.45363e-008,0.2552
7.45822e-008,0.2513
7.46281e-008,0.2482
7.46740e-008,0.2471
7.47200e-008,0.2482
7.47659e-008,0.2509
7.48118e-008,0.2538
7.48578e-008,0.2556
7.49037e-008,0.2556
7.49496e-008,0.2539
7.49955e-008,0.2515
7.50414e-008,0.2493
7.50874e-008,0.2481
7.51333e-008,0.2484
7.51792e-008,0.2497
7.52252e-008,0.2516
7.52711e-008,0.2531
7.53170e-008,0.2536
7.53629e-008,0.2529
7.54088e-008,0.2515
7.54548e-008,0.2501
7.55007e-008,0.2493
7.55466e-008,0.2493
7.55926e-008,0.2501
7.56385e-008,0.2511
7.56844e-008,0.2520
7.57303e-008,0.2523
7.57762e-008,0.2519
7.58222e-008,0.2510
7.58681e-008,0.2517
7.59140e-008,0.2746
7.59600e-008,0.3405
7.60059e-008,0.4263
7.60518e-008,0.5516
7.60977e-008,0.7195
7.61436e-008,0.8876
7.61896e-008,1.0330
7.62355e-008,1.1507
7.62814e-008,1.2234
7.63274e-008,1.2477
7.63733e-008,1.2394
7.64192e-008,1.2149
7.64651e-008,1.1915
7.65110e-008,1.1795
7.65570e-008,1.1807
7.66029e-008,1.1919
7.66488e-008,1.2091
7.66947e-008,1.2240
7.67407e-008,1.2294
7.67866e-008,1.2274
7.68325e-008,1.2198
7.68785e-008,1.2109
7.69244e-008,1.2073
7.69703e-008,1.2089
7.70162e-008,1.2158
7.70621e-008,1.2254
7.71081e-008,1.2329
7.71540e-008,1.2354
7.71999e-008,1.2321
7.72459e-008,1.2254
7.72918e-008,1.2182
7.73377e-008,1.2133
7.73836e-008,1.2119
7.74295e-008,1.2133
7.74755e-008,1.2153
7.75214e-008,1.2166
7.75673e-008,1.2151
7.76133e-008,1.2118
7.76592e-008,1.2093
7.77051e-008,1.2086
7.77510e-008,1.2067
7.77969e-008,1.1809
7.78429e-008,1.1230
7.78888e-008,1.0480
7.79347e-008,0.9313
7.79807e-008,0.7759
7.80266e-008,0.6138
7.80725e-008,0.4684
7.81184e-008,0.3466
7.81643e-008,0.2632
7.82103e-008,0.2253
7.82562e-008,0.2247
7.83021e-008,0.2445
7.83481e-008,0.2675
7.83940e-008,0.2829
7.84399e-008,0.2862
7.84858e-008,0.2781
7.85317e-008,0.2617
7.85777e-008,0.2463
7.86236e-008,0.2396
7.86695e-008,0.2410
7.87155e-008,0.2490
7.87614e-008,0.2579
7.88073e-008,0.2626
7.88532e-008,0.2623
7.88991e-008,0.2563
7.89451e-008,0.2472
7.89910e-008,0.2386
7.90369e-008,0.2344
7.90829e-008,0.2361
7.91288e-008,0.2417
7.91747e-008,0.2487
7.92206e-008,0.2544
7.92665e-008,0.2572
7.93125e-008,0.2571
7.93584e-008,0.2555
7.94043e-008,0.2539
7.94503e-008,0.2547
7.94962e-008,0.2572
7.95421e-008,0.2601
7.95880e-008,0.2620
7.96339e-008,0.2669
7.96799e-008,0.3011
7.97258e-008,0.3694
7.97717e-008,0.4582
7.98177e-008,0.5969
7.98636e-008,0.7687
7.99095e-008,0.9339
7.99554e-008,1.0772
8.00013e-008,1.1881
8.00473e-008,1.2467
8.00932e-008,1.2583
8.01391e-008,1.2391
8.01851e-008,1.2084
8.02310e-008,1.1832
8.02769e-008,1.1734
8.03228e-008,1.1788
8.03687e-008,1.1958
8.04147e-008,1.2172
8.04606e-008,1.2324
8.05065e-008,1.2358
8.05524e-008,1.2307
8.05984e-008,1.2188
8.06443e-008,1.2082
8.06902e-008,1.2043
8.07362e-008,1.2074
8.07821e-008,1.2171
8.08280e-008,1.2289
8.08739e-008,1.2373
8.09198e-008,1.2390
8.09658e-008,1.2339
8.10117e-008,1.2251
8.10576e-008,1.2164
8.11036e-008,1.2112
8.11495e-008,1.2106
8.11954e-008,1.2132
8.12413e-008,1.2165
8.12872e-008,1.2184
8.13332e-008,1.2167
8.13791e-008,1.2132
8.14250e-008,1.2101
8.14710e-008,1.2087
8.15169e-008,1.2011
8.15628e-008,1.1624
8.16087e-008,1.0995
8.16546e-008,1.0144
8.17006e-008,0.8823
8.17465e-008,0.7212
8.17924e-008,0.5629
8.18384e-008,0.4240
8.18843e-008,0.3122
8.19302e-008,0.2440
8.19761e-008,0.2202
8.20220e-008,0.2295
8.20680e-008,0.2529
8.21139e-008,0.2754
8.21598e-008,0.2872
8.22058e-008,0.2866
8.22517e-008,0.2743
8.22976e-008,0.2561
8.23435e-008,0.2426
8.23894e-008,0.2386
8.24354e-008,0.2426
8.24813e-008,0.2523
8.25272e-008,0.2606
8.25732e-008,0.2644
8.26191e-008,0.2621
8.26650e-008,0.2544
8.27109e-008,0.2445
8.27568e-008,0.2365
8.28028e-008,0.2341
8.28487e-008,0.2373
8.28946e-008,0.2440
8.29406e-008,0.2513
8.29865e-008,0.2565
8.30324e-008,0.2583
8.30783e-008,0.2575
8.31242e-008,0.2553
8.31702e-008,0.2540
8.32161e-008,0.2553
8.32620e-008,0.2581
8.33080e-008,0.2609
8.33539e-008,0.2625
8.33998e-008,0.2617
8.34457e-008,0.2583
8.34916e-008,0.2527
8.35376e-008,0.2473
8.35835e-008,0.2442
8.36294e-008,0.2444
8.36754e-008,0.2476
8.37213e-008,0.2521
8.37672e-008,0.2563
8.38131e-008,0.2586
8.38590e-008,0.2582
8.39050e-008,0.2555
8.39509e-008,0.2517
8.39968e-008,0.2484
8.40428e-008,0.2470
8.40887e-008,0.2478
8.41346e-008,0.2503
8.41805e-008,0.2533
8.42264e-008,0.2553
8.42724e-008,0.2556
8.43183e-008,0.2541
8.43642e-008,0.2517
8.44101e-008,0.2494
8.44561e-008,0.2481
8.45020e-008,0.2481
8.45479e-008,0.2494
8.45939e-008,0.2512
8.46398e-008,0.2528
8.46857e-008,0.2535
8.47316e-008,0.2529
8.47775e-008,0.2516
8.48235e-008,0.2502
8.48694e-008,0.2493
8.49153e-008,0.2492
8.49613e-008,0.2498
8.50072e-008,0.2509
8.50531e-008,0.2518
8.50990e-008,0.2522
8.51449e-008,0.2519
8.51909e-008,0.2510
8.52368e-008,0.2499
8.52827e-008,0.2492
8.53287e-008,0.2491
8.53746e-008,0.2496
8.54205e-008,0.2504
8.54664e-008,0.2512
8.55123e-008,0.2516
8.55583e-008,0.2514
8.56042e-008,0.2507
8.56501e-008,0.2500
8.56961e-008,0.2494
8.57420e-008,0.2492
8.57879e-008,0.2494
8.58338e-008,0.2500
8.58797e-008,0.2506
8.59257e-008,0.2509
8.59716e-008,0.2509
8.60175e-008,0.2505
8.60635e-008,0.2500
8.61094e-008,0.2495
8.61553e-008,0.2493
8.62012e-008,0.2493
8.62471e-008,0.2497
8.62931e-008,0.2501
8.63390e-008,0.2504
8.63849e-008,0.2505
8.64309e-008,0.2503
8.64768e-008,0.2499
8.65227e-008,0.2495
8.65686e-008,0.2493
8.66145e-008,0.2493
8.66605e-008,0.2495
8.67064e-008,0.2498
8.67523e-008,0.2500
8.67983e-008,0.2501
8.68442e-008,0.2500
8.68901e-008,0.2498
8.69360e-008,0.2495
8.69819e-008,0.2493
8.70279e-008,0.2493
8.70738e-008,0.2494
8.71197e-008,0.2496
8.71657e-008,0.2498
8.72116e-008,0.2498
8.72575e-008,0.2498
8.73034e-008,0.2496
8.73493e-008,0.2494
8.73953e-008,0.2493
8.74412e-008,0.2493
8.74871e-008,0.2493
8.75331e-008,0.2494
8.75790e-008,0.2496
8.76249e-008,0.2496
8.76708e-008,0.2496
8.77167e-008,0.2495
8.77627e-008,0.2494
8.78086e-008,0.2493
8.78545e-008,0.2492
8.79005e-008,0.2492
8.79464e-008,0.2493
8.79923e-008,0.2494
8.80382e-008,0.2495
8.80841e-008,0.2495
8.81301e-008,0.2494
8.81760e-008,0.2493
8.82219e-008,0.2492
8.82678e-008,0.2492
8.83138e-008,0.2492
8.83597e-008,0.2492
8.84056e-008,0.2493
8.84516e-008,0.2493
8.84975e-008,0.2493
8.85434e-008,0.2493
8.85893e-008,0.2492
8.86352e-008,0.2492
8.86812e-008,0.2491
8.87271e-008,0.2491
8.87730e-008,0.2491
8.88190e-008,0.2492
8.88649e-008,0.2492
8.89108e-008,0.2492
8.89567e-008,0.2492
8.90026e-008,0.2528
8.90486e-008,0.2850
8.90945e-008,0.3567
8.91404e-008,0.4470
8.91864e-008,0.5827
8.92323e-008,0.7538
8.92782e-008,0.9181
8.93241e-008,1.0588
8.93700e-008,1.1697
8.94160e-008,1.2319
8.94619e-008,1.2483
8.95078e-008,1.2348
8.95538e-008,1.2087
8.95997e-008,1.1863
8.96456e-008,1.1767
8.96915e-008,1.1802
8.97374e-008,1.1935
8.97834e-008,1.2116
8.98293e-008,1.2254
8.98752e-008,1.2291
8.99212e-008,1.2260
8.99671e-008,1.2172
9.00130e-008,1.2086
9.00589e-008,1.2057
9.01048e-008,1.2083
9.01508e-008,1.2162
9.01967e-008,1.2261
9.02426e-008,1.2332
9.02886e-008,1.2347
9.03345e-008,1.2305
9.03804e-008,1.2233
9.04263e-008,1.2161
9.04722e-008,1.2115
9.05182e-008,1.2107
9.05641e-008,1.2125
9.06100e-008,1.2147
9.06560e-008,1.2158
9.07019e-008,1.2139
9.07478e-008,1.2107
9.07937e-008,1.2084
9.08396e-008,1.2081
9.08856e-008,1.2106
9.09315e-008,1.2153
9.09774e-008,1.2208
9.10234e-008,1.2254
9.10693e-008,1.2273
9.11152e-008,1.2260
9.11611e-008,1.2221
9.12070e-008,1.2173
9.12530e-008,1.2134
9.12989e-008,1.2117
9.13448e-008,1.2129
9.13908e-008,1.2164
9.14367e-008,1.2205
9.14826e-008,1.2236
9.15285e-008,1.2245
9.15744e-008,1.2230
9.16204e-008,1.2200
9.16663e-008,1.2169
9.17122e-008,1.2152
9.17582e-008,1.2155
9.18041e-008,1.2177
9.18500e-008,1.2205
9.18959e-008,1.2227
9.19418e-008,1.2235
9.19878e-008,1.2228
9.20337e-008,1.2210
9.20796e-008,1.2192
9.21255e-008,1.2180
9.21715e-008,1.2178
9.22174e-008,1.2187
9.22633e-008,1.2202
9.23093e-008,1.2215
9.23552e-008,1.2222
9.24011e-008,1.2220
9.24470e-008,1.2212
9.24929e-008,1.2201
9.25389e-008,1.2193
9.25848e-008,1.2192
9.26307e-008,1.2198
9.26767e-008,1.2208
9.27226e-008,1.2214
9.27685e-008,1.2108
9.28144e-008,1.1644
9.28603e-008,1.0936
9.29063e-008,1.0011
9.29522e-008,0.8649
9.29981e-008,0.7058
9.30441e-008,0.5547
9.30900e-008,0.4244
9.31359e-008,0.3202
9.31818e-008,0.2559
9.32277e-008,0.2310
9.32737e-008,0.2354
9.33196e-008,0.2525
9.33655e-008,0.2698
9.34115e-008,0.2800
9.34574e-008,0.2813
9.35033e-008,0.2734
9.35492e-008,0.2600
9.35951e-008,0.2497
9.36411e-008,0.2459
9.36870e-008,0.2474
9.37329e-008,0.2532
9.37789e-008,0.2578
9.38248e-008,0.2598
9.38707e-008,0.2582
9.39166e-008,0.2529
9.39625e-008,0.2459
9.40085e-008,0.2402
9.40544e-008,0.2386
9.41003e-008,0.2409
9.41463e-008,0.2454
9.41922e-008,0.2506
9.42381e-008,0.2544
9.42840e-008,0.2564
9.43299e-008,0.2568
9.43759e-008,0.2564
9.44218e-008,0.2566
9.44677e-008,0.2584
9.45137e-008,0.2603
9.45596e-008,0.2616
9.46055e-008,0.2621
9.46514e-008,0.2736
9.46973e-008,0.3241
9.47433e-008,0.3995
9.47892e-008,0.5055
9.48351e-008,0.6626
9.48811e-008,0.8353
9.49270e-008,0.9920
9.49729e-008,1.1240
9.50188e-008,1.2158
9.50647e-008,1.2543
9.51107e-008,1.2528
9.51566e-008,1.2277
9.52025e-008,1.1985
9.52485e-008,1.1792
9.52944e-008,1.1757
9.53403e-008,1.1855
9.53862e-008,1.2046
9.54321e-008,1.2241
9.54781e-008,1.2343
9.55240e-008,1.2341
9.55699e-008,1.2265
9.56159e-008,1.2146
9.56618e-008,1.2070
9.57077e-008,1.2059
9.57536e-008,1.2116
9.57995e-008,1.2223
9.58455e-008,1.2328
9.58914e-008,1.2385
9.59373e-008,1.2373
9.59833e-008,1.2306
9.60292e-008,1.2219
9.60751e-008,1.2146
9.61210e-008,1.2113
9.61669e-008,1.2122
9.62129e-008,1.2150
9.62588e-008,1.2177
9.63047e-008,1.2180
9.63506e-008,1.2152
9.63966e-008,1.2118
9.64425e-008,1.2096
9.64884e-008,1.2083
9.65344e-008,1.1913
9.65803e-008,1.1403
9.66262e-008,1.0717
9.66721e-008,0.9694
9.67180e-008,0.8222
9.67640e-008,0.6588
9.68099e-008,0.5073
9.68558e-008,0.3773
9.69018e-008,0.2810
9.69477e-008,0.2307
9.69936e-008,0.2213
9.70395e-008,0.2381
9.70854e-008,0.2624
9.71314e-008,0.2814
9.71773e-008,0.2883
9.72232e-008,0.2830
9.72692e-008,0.2676
9.73151e-008,0.2502
9.73610e-008,0.2404
9.74069e-008,0.2396
9.74528e-008,0.2463
9.74988e-008,0.2561
9.75447e-008,0.2627
9.75906e-008,0.2642
9.76366e-008,0.2597
9.76825e-008,0.2507
9.77284e-008,0.2411
9.77743e-008,0.2350
9.78202e-008,0.2350
9.78662e-008,0.2399
9.79121e-008,0.2471
9.79580e-008,0.2537
9.80040e-008,0.2576
9.80499e-008,0.2582
9.80958e-008,0.2567
9.81417e-008,0.2546
9.81876e-008,0.2544
9.82336e-008,0.2565
9.82795e-008,0.2594
9.83254e-008,0.2619
