.HEADER
..NAMES
Time,V U2.H3
.DATA
4.51402e-008,0.1938
4.51826e-008,0.2300
4.52251e-008,0.3517
4.52675e-008,0.5234
4.53099e-008,0.6971
4.53523e-008,0.8594
4.53947e-008,0.9901
4.54372e-008,1.0855
4.54796e-008,1.1544
4.55220e-008,1.1988
4.55645e-008,1.2252
4.56069e-008,1.2436
4.56493e-008,1.2531
4.56917e-008,1.2569
4.57342e-008,1.2586
4.57766e-008,1.2592
4.58190e-008,1.2603
4.58614e-008,1.2651
4.59038e-008,1.2724
4.59463e-008,1.2792
4.59887e-008,1.2871
4.60311e-008,1.2912
4.60735e-008,1.2854
4.61160e-008,1.2757
4.61584e-008,1.2667
4.62008e-008,1.2594
4.62433e-008,1.2552
4.62857e-008,1.2532
4.63281e-008,1.2526
4.63705e-008,1.2538
4.64129e-008,1.2550
4.64554e-008,1.2555
4.64978e-008,1.2564
4.65402e-008,1.2577
4.65826e-008,1.2586
4.66251e-008,1.2595
4.66675e-008,1.2600
4.67099e-008,1.2595
4.67524e-008,1.2586
4.67948e-008,1.2578
4.68372e-008,1.2567
4.68796e-008,1.2564
4.69221e-008,1.2573
4.69645e-008,1.2585
4.70069e-008,1.2585
4.70493e-008,1.2355
4.70917e-008,1.1194
4.71342e-008,0.9390
4.71766e-008,0.7747
4.72190e-008,0.6179
4.72615e-008,0.4728
4.73039e-008,0.3699
4.73463e-008,0.3058
4.73887e-008,0.2657
4.74312e-008,0.2412
4.74736e-008,0.2226
4.75160e-008,0.2151
4.75584e-008,0.2159
4.76008e-008,0.2155
4.76433e-008,0.2150
4.76857e-008,0.2167
4.77281e-008,0.2150
4.77705e-008,0.2086
4.78130e-008,0.2017
4.78554e-008,0.1924
4.78978e-008,0.1851
4.79403e-008,0.1901
4.79827e-008,0.2124
4.80251e-008,0.3070
4.80675e-008,0.4722
4.81099e-008,0.6462
4.81524e-008,0.8141
4.81948e-008,0.9558
4.82372e-008,1.0604
4.82796e-008,1.1367
4.83221e-008,1.1883
4.83645e-008,1.2184
4.84069e-008,1.2391
4.84494e-008,1.2510
4.84918e-008,1.2561
4.85342e-008,1.2581
4.85766e-008,1.2591
4.86191e-008,1.2597
4.86615e-008,1.2632
4.87039e-008,1.2703
4.87463e-008,1.2771
4.87887e-008,1.2847
4.88312e-008,1.2909
4.88736e-008,1.2879
4.89160e-008,1.2785
4.89585e-008,1.2692
4.90009e-008,1.2613
4.90433e-008,1.2561
4.90857e-008,1.2536
4.91282e-008,1.2525
4.91706e-008,1.2533
4.92130e-008,1.2548
4.92554e-008,1.2554
4.92978e-008,1.2561
4.93403e-008,1.2573
4.93827e-008,1.2583
4.94251e-008,1.2592
4.94676e-008,1.2599
4.95100e-008,1.2597
4.95524e-008,1.2589
4.95948e-008,1.2581
4.96373e-008,1.2570
4.96797e-008,1.2564
4.97221e-008,1.2570
4.97645e-008,1.2582
4.98069e-008,1.2589
4.98494e-008,1.2485
4.98918e-008,1.1649
4.99342e-008,0.9919
4.99766e-008,0.8210
5.00191e-008,0.6639
5.00615e-008,0.5118
5.01039e-008,0.3954
5.01464e-008,0.3216
5.01888e-008,0.2753
5.02312e-008,0.2476
5.02736e-008,0.2272
5.03160e-008,0.2161
5.03585e-008,0.2154
5.04009e-008,0.2160
5.04433e-008,0.2149
5.04857e-008,0.2162
5.05282e-008,0.2162
5.05706e-008,0.2106
5.06130e-008,0.2039
5.06555e-008,0.1954
5.06979e-008,0.1862
5.07403e-008,0.1874
5.07827e-008,0.2018
5.08252e-008,0.2688
5.08676e-008,0.4209
5.09100e-008,0.5951
5.09524e-008,0.7666
5.09948e-008,0.9180
5.10373e-008,1.0330
5.10797e-008,1.1170
5.11221e-008,1.1757
5.11646e-008,1.2110
5.12070e-008,1.2338
5.12494e-008,1.2484
5.12918e-008,1.2551
5.13343e-008,1.2576
5.13767e-008,1.2589
5.14191e-008,1.2594
5.14615e-008,1.2617
5.15039e-008,1.2681
5.15464e-008,1.2751
5.15888e-008,1.2823
5.16312e-008,1.2898
5.16736e-008,1.2898
5.17161e-008,1.2815
5.17585e-008,1.2718
5.18009e-008,1.2634
5.18434e-008,1.2573
5.18858e-008,1.2542
5.19282e-008,1.2527
5.19706e-008,1.2529
5.20130e-008,1.2544
5.20555e-008,1.2553
5.20979e-008,1.2558
5.21403e-008,1.2569
5.21827e-008,1.2581
5.22252e-008,1.2590
5.22676e-008,1.2598
5.23100e-008,1.2599
5.23525e-008,1.2591
5.23949e-008,1.2583
5.24373e-008,1.2573
5.24797e-008,1.2564
5.25222e-008,1.2567
5.25646e-008,1.2579
5.26070e-008,1.2589
5.26494e-008,1.2596
5.26918e-008,1.2598
5.27343e-008,1.2598
5.27767e-008,1.2598
5.28191e-008,1.2596
5.28616e-008,1.2593
5.29040e-008,1.2594
5.29464e-008,1.2594
5.29888e-008,1.2593
5.30313e-008,1.2592
5.30737e-008,1.2591
5.31161e-008,1.2590
5.31585e-008,1.2591
5.32009e-008,1.2593
5.32434e-008,1.2594
5.32858e-008,1.2596
5.33282e-008,1.2597
5.33707e-008,1.2596
5.34131e-008,1.2595
5.34555e-008,1.2594
5.34979e-008,1.2593
5.35404e-008,1.2594
5.35828e-008,1.2594
5.36252e-008,1.2594
5.36676e-008,1.2595
5.37100e-008,1.2595
5.37525e-008,1.2595
5.37949e-008,1.2595
5.38373e-008,1.2595
5.38797e-008,1.2596
5.39222e-008,1.2596
5.39646e-008,1.2596
5.40070e-008,1.2596
5.40495e-008,1.2596
5.40919e-008,1.2596
5.41343e-008,1.2596
5.41767e-008,1.2596
5.42192e-008,1.2596
5.42616e-008,1.2596
5.43040e-008,1.2597
5.43464e-008,1.2597
5.43888e-008,1.2597
5.44313e-008,1.2597
5.44737e-008,1.2597
5.45161e-008,1.2597
5.45586e-008,1.2597
5.46010e-008,1.2597
5.46434e-008,1.2597
5.46858e-008,1.2597
5.47283e-008,1.2597
5.47707e-008,1.2597
5.48131e-008,1.2597
5.48555e-008,1.2597
5.48979e-008,1.2597
5.49404e-008,1.2597
5.49828e-008,1.2598
5.50252e-008,1.2598
5.50677e-008,1.2598
5.51101e-008,1.2598
5.51525e-008,1.2598
5.51949e-008,1.2598
5.52374e-008,1.2598
5.52798e-008,1.2598
5.53222e-008,1.2598
5.53646e-008,1.2598
5.54070e-008,1.2598
5.54495e-008,1.2598
5.54919e-008,1.2598
5.55343e-008,1.2598
5.55767e-008,1.2598
5.56192e-008,1.2598
5.56616e-008,1.2598
5.57040e-008,1.2598
5.57465e-008,1.2598
5.57889e-008,1.2598
5.58313e-008,1.2598
5.58737e-008,1.2598
5.59161e-008,1.2598
5.59586e-008,1.2598
5.60010e-008,1.2598
5.60434e-008,1.2599
5.60858e-008,1.2599
5.61283e-008,1.2599
5.61707e-008,1.2599
5.62131e-008,1.2599
5.62556e-008,1.2599
5.62980e-008,1.2599
5.63404e-008,1.2599
5.63828e-008,1.2599
5.64253e-008,1.2599
5.64677e-008,1.2599
5.65101e-008,1.2599
5.65525e-008,1.2599
5.65949e-008,1.2599
5.66374e-008,1.2599
5.66798e-008,1.2599
5.67222e-008,1.2599
5.67647e-008,1.2599
5.68071e-008,1.2599
5.68495e-008,1.2599
5.68919e-008,1.2599
5.69344e-008,1.2599
5.69768e-008,1.2599
5.70192e-008,1.2599
5.70616e-008,1.2599
5.71040e-008,1.2599
5.71465e-008,1.2599
5.71889e-008,1.2599
5.72313e-008,1.2599
5.72738e-008,1.2599
5.73162e-008,1.2592
5.73586e-008,1.2396
5.74010e-008,1.1319
5.74435e-008,0.9527
5.74859e-008,0.7870
5.75283e-008,0.6305
5.75707e-008,0.4833
5.76131e-008,0.3768
5.76556e-008,0.3103
5.76980e-008,0.2688
5.77404e-008,0.2437
5.77828e-008,0.2246
5.78253e-008,0.2162
5.78677e-008,0.2165
5.79101e-008,0.2163
5.79526e-008,0.2155
5.79950e-008,0.2169
5.80374e-008,0.2157
5.80798e-008,0.2096
5.81223e-008,0.2029
5.81647e-008,0.1938
5.82071e-008,0.1859
5.82495e-008,0.1898
5.82919e-008,0.2003
5.83344e-008,0.2084
5.83768e-008,0.2156
5.84192e-008,0.2224
5.84617e-008,0.2264
5.85041e-008,0.2274
5.85465e-008,0.2259
5.85889e-008,0.2247
5.86314e-008,0.2253
5.86738e-008,0.2249
5.87162e-008,0.2231
5.87586e-008,0.2222
5.88010e-008,0.2218
5.88435e-008,0.2209
5.88859e-008,0.2208
5.89283e-008,0.2214
5.89708e-008,0.2224
5.90132e-008,0.2238
5.90556e-008,0.2246
5.90980e-008,0.2239
5.91405e-008,0.2226
5.91829e-008,0.2219
5.92253e-008,0.2213
5.92677e-008,0.2210
5.93101e-008,0.2208
5.93526e-008,0.2208
5.93950e-008,0.2213
5.94374e-008,0.2214
5.94798e-008,0.2211
5.95223e-008,0.2210
5.95647e-008,0.2213
5.96071e-008,0.2213
5.96496e-008,0.2214
5.96920e-008,0.2214
5.97344e-008,0.2214
5.97768e-008,0.2213
5.98192e-008,0.2211
5.98617e-008,0.2208
5.99041e-008,0.2208
5.99465e-008,0.2209
5.99889e-008,0.2210
6.00314e-008,0.2210
6.00738e-008,0.2210
6.01162e-008,0.2210
6.01586e-008,0.2249
6.02011e-008,0.2751
6.02435e-008,0.4024
6.02859e-008,0.5612
6.03283e-008,0.7325
6.03708e-008,0.8887
6.04132e-008,1.0099
6.04556e-008,1.1001
6.04981e-008,1.1631
6.05405e-008,1.2027
6.05829e-008,1.2290
6.06253e-008,1.2451
6.06678e-008,1.2534
6.07102e-008,1.2579
6.07526e-008,1.2596
6.07950e-008,1.2591
6.08375e-008,1.2603
6.08799e-008,1.2648
6.09223e-008,1.2704
6.09647e-008,1.2779
6.10071e-008,1.2865
6.10496e-008,1.2883
6.10920e-008,1.2724
6.11344e-008,1.1821
6.11768e-008,0.9902
6.12193e-008,0.8028
6.12617e-008,0.6468
6.13041e-008,0.5000
6.13465e-008,0.3843
6.13890e-008,0.3113
6.14314e-008,0.2678
6.14738e-008,0.2433
6.15163e-008,0.2249
6.15587e-008,0.2134
6.16011e-008,0.2135
6.16435e-008,0.2162
6.16860e-008,0.2155
6.17284e-008,0.2157
6.17708e-008,0.2150
6.18132e-008,0.2084
6.18557e-008,0.2003
6.18981e-008,0.1920
6.19405e-008,0.1833
6.19829e-008,0.1852
6.20254e-008,0.1999
6.20678e-008,0.2541
6.21102e-008,0.3931
6.21526e-008,0.5640
6.21950e-008,0.7356
6.22375e-008,0.8919
6.22799e-008,1.0135
6.23223e-008,1.1022
6.23647e-008,1.1656
6.24072e-008,1.2050
6.24496e-008,1.2293
6.24920e-008,1.2453
6.25344e-008,1.2531
6.25769e-008,1.2565
6.26193e-008,1.2584
6.26617e-008,1.2591
6.27042e-008,1.2611
6.27466e-008,1.2669
6.27890e-008,1.2738
6.28314e-008,1.2803
6.28739e-008,1.2878
6.29163e-008,1.2895
6.29587e-008,1.2767
6.30011e-008,1.2066
6.30436e-008,1.0291
6.30860e-008,0.8361
6.31284e-008,0.6777
6.31708e-008,0.5288
6.32132e-008,0.4043
6.32557e-008,0.3237
6.32981e-008,0.2756
6.33405e-008,0.2478
6.33829e-008,0.2289
6.34254e-008,0.2153
6.34678e-008,0.2136
6.35102e-008,0.2165
6.35526e-008,0.2158
6.35951e-008,0.2153
6.36375e-008,0.2152
6.36799e-008,0.2098
6.37224e-008,0.2017
6.37648e-008,0.1940
6.38072e-008,0.1851
6.38496e-008,0.1842
6.38921e-008,0.1953
6.39345e-008,0.2063
6.39769e-008,0.2130
6.40193e-008,0.2194
6.40618e-008,0.2245
6.41042e-008,0.2267
6.41466e-008,0.2262
6.41890e-008,0.2240
6.42315e-008,0.2238
6.42739e-008,0.2245
6.43163e-008,0.2231
6.43587e-008,0.2212
6.44011e-008,0.2207
6.44436e-008,0.2203
6.44860e-008,0.2198
6.45284e-008,0.2205
6.45708e-008,0.2215
6.46133e-008,0.2226
6.46557e-008,0.2239
6.46981e-008,0.2237
6.47405e-008,0.2222
6.47830e-008,0.2212
6.48254e-008,0.2207
6.48678e-008,0.2204
6.49103e-008,0.2203
6.49527e-008,0.2201
6.49951e-008,0.2204
6.50375e-008,0.2208
6.50800e-008,0.2206
6.51224e-008,0.2204
6.51648e-008,0.2205
6.52072e-008,0.2208
6.52497e-008,0.2208
6.52921e-008,0.2209
6.53345e-008,0.2209
6.53769e-008,0.2208
6.54193e-008,0.2206
6.54618e-008,0.2204
6.55042e-008,0.2202
6.55466e-008,0.2203
6.55890e-008,0.2205
6.56315e-008,0.2206
6.56739e-008,0.2206
6.57163e-008,0.2205
6.57587e-008,0.2205
6.58012e-008,0.2205
6.58436e-008,0.2205
6.58860e-008,0.2204
6.59284e-008,0.2204
6.59709e-008,0.2205
6.60133e-008,0.2204
6.60557e-008,0.2204
6.60982e-008,0.2203
6.61406e-008,0.2203
6.61830e-008,0.2203
6.62254e-008,0.2203
6.62679e-008,0.2203
6.63103e-008,0.2203
6.63527e-008,0.2203
6.63951e-008,0.2203
6.64376e-008,0.2203
6.64800e-008,0.2202
6.65224e-008,0.2202
6.65648e-008,0.2202
6.66072e-008,0.2202
6.66497e-008,0.2202
6.66921e-008,0.2203
6.67345e-008,0.2315
6.67769e-008,0.3077
6.68194e-008,0.4500
6.68618e-008,0.6142
6.69042e-008,0.7840
6.69466e-008,0.9303
6.69891e-008,1.0408
6.70315e-008,1.1222
6.70739e-008,1.1773
6.71164e-008,1.2115
6.71588e-008,1.2348
6.72012e-008,1.2477
6.72436e-008,1.2546
6.72861e-008,1.2582
6.73285e-008,1.2589
6.73709e-008,1.2586
6.74133e-008,1.2609
6.74558e-008,1.2660
6.74982e-008,1.2719
6.75406e-008,1.2803
6.75830e-008,1.2877
6.76255e-008,1.2859
6.76679e-008,1.2558
6.77103e-008,1.1282
6.77527e-008,0.9261
6.77951e-008,0.7515
6.78376e-008,0.5990
6.78800e-008,0.4583
6.79224e-008,0.3568
6.79648e-008,0.2947
6.80073e-008,0.2580
6.80497e-008,0.2369
6.80921e-008,0.2195
6.81345e-008,0.2120
6.81770e-008,0.2142
6.82194e-008,0.2158
6.82618e-008,0.2149
6.83043e-008,0.2155
6.83467e-008,0.2131
6.83891e-008,0.2053
6.84315e-008,0.1974
6.84740e-008,0.1885
6.85164e-008,0.1819
6.85588e-008,0.1882
6.86012e-008,0.2010
6.86437e-008,0.2096
6.86861e-008,0.2160
6.87285e-008,0.2219
6.87709e-008,0.2255
6.88133e-008,0.2264
6.88558e-008,0.2246
6.88982e-008,0.2231
6.89406e-008,0.2239
6.89830e-008,0.2236
6.90255e-008,0.2216
6.90679e-008,0.2205
6.91103e-008,0.2201
6.91527e-008,0.2195
6.91952e-008,0.2196
6.92376e-008,0.2206
6.92800e-008,0.2216
6.93225e-008,0.2230
6.93649e-008,0.2237
6.94073e-008,0.2226
6.94497e-008,0.2212
6.94922e-008,0.2205
6.95346e-008,0.2244
6.95770e-008,0.2760
6.96194e-008,0.4046
6.96619e-008,0.5642
6.97043e-008,0.7360
6.97467e-008,0.8917
6.97891e-008,1.0117
6.98316e-008,1.1013
6.98740e-008,1.1641
6.99164e-008,1.2034
6.99588e-008,1.2294
7.00012e-008,1.2453
7.00437e-008,1.2534
7.00861e-008,1.2576
7.01285e-008,1.2591
7.01709e-008,1.2584
7.02134e-008,1.2597
7.02558e-008,1.2644
7.02982e-008,1.2702
7.03406e-008,1.2779
7.03831e-008,1.2864
7.04255e-008,1.2880
7.04679e-008,1.2713
7.05104e-008,1.1785
7.05528e-008,0.9854
7.05952e-008,0.7989
7.06376e-008,0.6433
7.06801e-008,0.4968
7.07225e-008,0.3820
7.07649e-008,0.3097
7.08073e-008,0.2668
7.08498e-008,0.2425
7.08922e-008,0.2241
7.09346e-008,0.2129
7.09770e-008,0.2133
7.10194e-008,0.2159
7.10619e-008,0.2151
7.11043e-008,0.2154
7.11467e-008,0.2146
7.11891e-008,0.2079
7.12316e-008,0.1998
7.12740e-008,0.1914
7.13164e-008,0.1829
7.13588e-008,0.1851
7.14013e-008,0.1976
7.14437e-008,0.2076
7.14861e-008,0.2141
7.15286e-008,0.2204
7.15710e-008,0.2248
7.16134e-008,0.2265
7.16558e-008,0.2253
7.16983e-008,0.2233
7.17407e-008,0.2236
7.17831e-008,0.2240
7.18255e-008,0.2222
7.18680e-008,0.2207
7.19104e-008,0.2203
7.19528e-008,0.2197
7.19952e-008,0.2195
7.20377e-008,0.2203
7.20801e-008,0.2213
7.21225e-008,0.2226
7.21649e-008,0.2237
7.22073e-008,0.2231
7.22498e-008,0.2216
7.22922e-008,0.2207
7.23346e-008,0.2203
7.23770e-008,0.2201
7.24195e-008,0.2199
7.24619e-008,0.2198
7.25043e-008,0.2202
7.25467e-008,0.2205
7.25892e-008,0.2202
7.26316e-008,0.2200
7.26740e-008,0.2203
7.27165e-008,0.2205
7.27589e-008,0.2205
7.28013e-008,0.2206
7.28437e-008,0.2205
7.28862e-008,0.2204
7.29286e-008,0.2203
7.29710e-008,0.2200
7.30134e-008,0.2199
7.30559e-008,0.2201
7.30983e-008,0.2202
7.31407e-008,0.2203
7.31831e-008,0.2203
7.32256e-008,0.2202
7.32680e-008,0.2202
7.33104e-008,0.2202
7.33528e-008,0.2202
7.33952e-008,0.2201
7.34377e-008,0.2202
7.34801e-008,0.2202
7.35225e-008,0.2201
7.35649e-008,0.2201
7.36074e-008,0.2201
7.36498e-008,0.2201
7.36922e-008,0.2201
7.37346e-008,0.2201
7.37771e-008,0.2201
7.38195e-008,0.2201
7.38619e-008,0.2201
7.39044e-008,0.2200
7.39468e-008,0.2200
7.39892e-008,0.2200
7.40316e-008,0.2200
7.40741e-008,0.2200
7.41165e-008,0.2200
7.41589e-008,0.2200
7.42013e-008,0.2204
7.42438e-008,0.2402
7.42862e-008,0.3347
7.43286e-008,0.4840
7.43710e-008,0.6515
7.44134e-008,0.8184
7.44559e-008,0.9570
7.44983e-008,1.0607
7.45407e-008,1.1361
7.45831e-008,1.1860
7.46256e-008,1.2171
7.46680e-008,1.2382
7.47104e-008,1.2494
7.47528e-008,1.2554
7.47953e-008,1.2584
7.48377e-008,1.2586
7.48801e-008,1.2586
7.49226e-008,1.2616
7.49650e-008,1.2670
7.50074e-008,1.2733
7.50498e-008,1.2821
7.50923e-008,1.2881
7.51347e-008,1.2833
7.51771e-008,1.2386
7.52195e-008,1.0860
7.52620e-008,0.8844
7.53044e-008,0.7175
7.53468e-008,0.5665
7.53892e-008,0.4321
7.54317e-008,0.3402
7.54741e-008,0.2848
7.55165e-008,0.2524
7.55589e-008,0.2327
7.56013e-008,0.2166
7.56438e-008,0.2118
7.56862e-008,0.2148
7.57286e-008,0.2154
7.57710e-008,0.2148
7.58135e-008,0.2153
7.58559e-008,0.2115
7.58983e-008,0.2034
7.59407e-008,0.1955
7.59832e-008,0.1863
7.60256e-008,0.1818
7.60680e-008,0.1910
7.61105e-008,0.2181
7.61529e-008,0.3185
7.61953e-008,0.4831
7.62377e-008,0.6551
7.62802e-008,0.8216
7.63226e-008,0.9611
7.63650e-008,1.0636
7.64074e-008,1.1385
7.64499e-008,1.1890
7.64923e-008,1.2184
7.65347e-008,1.2385
7.65771e-008,1.2498
7.66195e-008,1.2548
7.66620e-008,1.2572
7.67044e-008,1.2584
7.67468e-008,1.2593
7.67892e-008,1.2633
7.68317e-008,1.2703
7.68741e-008,1.2766
7.69165e-008,1.2839
7.69589e-008,1.2896
7.70014e-008,1.2861
7.70438e-008,1.2770
7.70862e-008,1.2680
7.71287e-008,1.2602
7.71711e-008,1.2552
7.72135e-008,1.2528
7.72559e-008,1.2518
7.72984e-008,1.2527
7.73408e-008,1.2541
7.73832e-008,1.2547
7.74256e-008,1.2555
7.74681e-008,1.2567
7.75105e-008,1.2577
7.75529e-008,1.2585
7.75953e-008,1.2592
7.76378e-008,1.2589
7.76802e-008,1.2581
7.77226e-008,1.2574
7.77650e-008,1.2564
7.78074e-008,1.2558
7.78499e-008,1.2565
7.78923e-008,1.2576
7.79347e-008,1.2582
7.79771e-008,1.2456
7.80196e-008,1.1549
7.80620e-008,0.9795
7.81044e-008,0.8103
7.81468e-008,0.6532
7.81893e-008,0.5024
7.82317e-008,0.3890
7.82741e-008,0.3174
7.83166e-008,0.2726
7.83590e-008,0.2457
7.84014e-008,0.2256
7.84438e-008,0.2153
7.84863e-008,0.2150
7.85287e-008,0.2153
7.85711e-008,0.2144
7.86135e-008,0.2158
7.86560e-008,0.2154
7.86984e-008,0.2097
7.87408e-008,0.2029
7.87832e-008,0.1943
7.88257e-008,0.1853
7.88681e-008,0.1874
7.89105e-008,0.2034
7.89529e-008,0.2768
7.89953e-008,0.4323
7.90378e-008,0.6064
7.90802e-008,0.7773
7.91226e-008,0.9267
7.91650e-008,1.0391
7.92075e-008,1.1213
7.92499e-008,1.1783
7.92923e-008,1.2124
7.93347e-008,1.2347
7.93772e-008,1.2486
7.94196e-008,1.2550
7.94620e-008,1.2573
7.95045e-008,1.2586
7.95469e-008,1.2590
7.95893e-008,1.2616
7.96317e-008,1.2682
7.96742e-008,1.2752
7.97166e-008,1.2825
7.97590e-008,1.2897
7.98014e-008,1.2888
7.98439e-008,1.2686
7.98863e-008,1.1724
7.99287e-008,0.9795
7.99711e-008,0.7959
8.00135e-008,0.6416
8.00560e-008,0.4953
8.00984e-008,0.3812
8.01408e-008,0.3099
8.01832e-008,0.2673
8.02257e-008,0.2429
8.02681e-008,0.2246
8.03105e-008,0.2139
8.03529e-008,0.2143
8.03954e-008,0.2166
8.04378e-008,0.2154
8.04802e-008,0.2154
8.05227e-008,0.2144
8.05651e-008,0.2077
8.06075e-008,0.1998
8.06499e-008,0.1917
8.06924e-008,0.1835
8.07348e-008,0.1860
8.07772e-008,0.1983
8.08196e-008,0.2080
8.08621e-008,0.2144
8.09045e-008,0.2207
8.09469e-008,0.2251
8.09893e-008,0.2267
8.10318e-008,0.2255
8.10742e-008,0.2236
8.11166e-008,0.2239
8.11590e-008,0.2242
8.12014e-008,0.2224
8.12439e-008,0.2209
8.12863e-008,0.2205
8.13287e-008,0.2199
8.13711e-008,0.2198
8.14136e-008,0.2206
8.14560e-008,0.2216
8.14984e-008,0.2228
8.15408e-008,0.2239
8.15833e-008,0.2232
8.16257e-008,0.2217
8.16681e-008,0.2209
8.17106e-008,0.2218
8.17530e-008,0.2534
8.17954e-008,0.3646
8.18378e-008,0.5192
8.18803e-008,0.6896
8.19227e-008,0.8524
8.19651e-008,0.9826
8.20075e-008,1.0798
8.20500e-008,1.1497
8.20924e-008,1.1947
8.21348e-008,1.2233
8.21772e-008,1.2422
8.22196e-008,1.2518
8.22621e-008,1.2569
8.23045e-008,1.2591
8.23469e-008,1.2587
8.23893e-008,1.2591
8.24318e-008,1.2630
8.24742e-008,1.2687
8.25166e-008,1.2756
8.25590e-008,1.2845
8.26015e-008,1.2888
8.26439e-008,1.2798
8.26863e-008,1.2161
8.27288e-008,1.0418
8.27712e-008,0.8453
8.28136e-008,0.6845
8.28560e-008,0.5351
8.28985e-008,0.4086
8.29409e-008,0.3259
8.29833e-008,0.2764
8.30257e-008,0.2479
8.30682e-008,0.2290
8.31106e-008,0.2147
8.31530e-008,0.2125
8.31954e-008,0.2157
8.32379e-008,0.2155
8.32803e-008,0.2152
8.33227e-008,0.2154
8.33651e-008,0.2102
8.34075e-008,0.2019
8.34500e-008,0.1939
8.34924e-008,0.1847
8.35348e-008,0.1830
8.35772e-008,0.1946
8.36197e-008,0.2317
8.36621e-008,0.3514
8.37045e-008,0.5206
8.37469e-008,0.6926
8.37894e-008,0.8549
8.38318e-008,0.9863
8.38742e-008,1.0822
8.39167e-008,1.1517
8.39591e-008,1.1969
8.40015e-008,1.2236
8.40439e-008,1.2419
8.40864e-008,1.2515
8.41288e-008,1.2556
8.41712e-008,1.2578
8.42136e-008,1.2587
8.42561e-008,1.2600
8.42985e-008,1.2648
8.43409e-008,1.2719
8.43833e-008,1.2782
8.44257e-008,1.2858
8.44682e-008,1.2899
8.45106e-008,1.2822
8.45530e-008,1.2342
8.45954e-008,1.0798
8.46379e-008,0.8802
8.46803e-008,0.7155
8.47227e-008,0.5651
8.47651e-008,0.4310
8.48076e-008,0.3399
8.48500e-008,0.2853
8.48924e-008,0.2531
8.49349e-008,0.2332
8.49773e-008,0.2174
8.50197e-008,0.2129
8.50621e-008,0.2157
8.51046e-008,0.2159
8.51470e-008,0.2150
8.51894e-008,0.2153
8.52318e-008,0.2114
8.52743e-008,0.2034
8.53167e-008,0.1958
8.53591e-008,0.1868
8.54015e-008,0.1827
8.54440e-008,0.1918
8.54864e-008,0.2038
8.55288e-008,0.2112
8.55712e-008,0.2176
8.56136e-008,0.2232
8.56561e-008,0.2262
8.56985e-008,0.2263
8.57409e-008,0.2242
8.57833e-008,0.2234
8.58258e-008,0.2242
8.58682e-008,0.2233
8.59106e-008,0.2213
8.59530e-008,0.2205
8.59955e-008,0.2202
8.60379e-008,0.2196
8.60803e-008,0.2200
8.61228e-008,0.2210
8.61652e-008,0.2220
8.62076e-008,0.2234
8.62500e-008,0.2237
8.62925e-008,0.2223
8.63349e-008,0.2211
8.63773e-008,0.2206
8.64197e-008,0.2203
8.64622e-008,0.2200
8.65046e-008,0.2199
8.65470e-008,0.2200
8.65894e-008,0.2205
8.66319e-008,0.2205
8.66743e-008,0.2201
8.67167e-008,0.2202
8.67591e-008,0.2205
8.68015e-008,0.2206
8.68440e-008,0.2206
8.68864e-008,0.2206
8.69288e-008,0.2205
8.69712e-008,0.2204
8.70137e-008,0.2202
8.70561e-008,0.2200
8.70985e-008,0.2200
8.71409e-008,0.2202
8.71834e-008,0.2203
8.72258e-008,0.2203
8.72682e-008,0.2203
8.73107e-008,0.2203
8.73531e-008,0.2270
8.73955e-008,0.2900
8.74379e-008,0.4261
8.74804e-008,0.5880
8.75228e-008,0.7589
8.75652e-008,0.9103
8.76076e-008,1.0259
8.76501e-008,1.1115
8.76925e-008,1.1705
8.77349e-008,1.2070
8.77773e-008,1.2318
8.78197e-008,1.2463
8.78622e-008,1.2538
8.79046e-008,1.2578
8.79470e-008,1.2590
8.79894e-008,1.2585
8.80319e-008,1.2602
8.80743e-008,1.2651
8.81167e-008,1.2708
8.81591e-008,1.2788
8.82016e-008,1.2870
8.82440e-008,1.2871
8.82864e-008,1.2649
8.83289e-008,1.1554
8.83713e-008,0.9564
8.84137e-008,0.7757
8.84561e-008,0.6219
8.84986e-008,0.4777
8.85410e-008,0.3693
8.85834e-008,0.3021
8.86258e-008,0.2623
8.86683e-008,0.2397
8.87107e-008,0.2217
8.87531e-008,0.2122
8.87955e-008,0.2136
8.88380e-008,0.2158
8.88804e-008,0.2149
8.89228e-008,0.2154
8.89652e-008,0.2138
8.90076e-008,0.2065
8.90501e-008,0.1985
8.90925e-008,0.1899
8.91349e-008,0.1821
8.91773e-008,0.1864
8.92198e-008,0.1992
8.92622e-008,0.2085
8.93046e-008,0.2149
8.93470e-008,0.2211
8.93895e-008,0.2251
8.94319e-008,0.2263
8.94743e-008,0.2249
8.95168e-008,0.2231
8.95592e-008,0.2237
8.96016e-008,0.2238
8.96440e-008,0.2218
8.96865e-008,0.2204
8.97289e-008,0.2201
8.97713e-008,0.2194
8.98137e-008,0.2194
8.98562e-008,0.2203
8.98986e-008,0.2214
8.99410e-008,0.2227
8.99834e-008,0.2236
9.00258e-008,0.2228
9.00683e-008,0.2213
9.01107e-008,0.2205
9.01531e-008,0.2223
9.01955e-008,0.2619
9.02380e-008,0.3814
9.02804e-008,0.5385
9.03228e-008,0.7098
9.03652e-008,0.8698
9.04077e-008,0.9955
9.04501e-008,1.0893
9.04925e-008,1.1561
9.05350e-008,1.1985
9.05774e-008,1.2259
9.06198e-008,1.2435
9.06622e-008,1.2524
