.HEADER
..NAMES
Time,V U3.K1
.DATA
4.52361e-008,0.2603
4.52821e-008,0.2522
4.53280e-008,0.2430
4.53739e-008,0.2366
4.54198e-008,0.2355
4.54658e-008,0.2389
4.55117e-008,0.2453
4.55576e-008,0.2538
4.56035e-008,0.2611
4.56495e-008,0.2638
4.56954e-008,0.2630
4.57413e-008,0.2598
4.57872e-008,0.2561
4.58332e-008,0.2546
4.58791e-008,0.2562
4.59250e-008,0.2594
4.59709e-008,0.2621
4.60169e-008,0.2630
4.60628e-008,0.2615
4.61087e-008,0.2578
4.61546e-008,0.2529
4.62006e-008,0.2489
4.62465e-008,0.2474
4.62924e-008,0.2488
4.63383e-008,0.2519
4.63843e-008,0.2553
4.64302e-008,0.2582
4.64761e-008,0.2599
4.65220e-008,0.2599
4.65680e-008,0.2584
4.66139e-008,0.2563
4.66598e-008,0.2541
4.67057e-008,0.2524
4.67517e-008,0.2517
4.67976e-008,0.2522
4.68435e-008,0.2536
4.68894e-008,0.2554
4.69354e-008,0.2570
4.69813e-008,0.2575
4.70272e-008,0.2566
4.70731e-008,0.2549
4.71190e-008,0.2529
4.71650e-008,0.2515
4.72109e-008,0.2511
4.72568e-008,0.2521
4.73027e-008,0.2538
4.73487e-008,0.2555
4.73946e-008,0.2564
4.74405e-008,0.2561
4.74864e-008,0.2549
4.75324e-008,0.2535
4.75783e-008,0.2525
4.76242e-008,0.2522
4.76701e-008,0.2526
4.77161e-008,0.2534
4.77620e-008,0.2542
4.78079e-008,0.2546
4.78538e-008,0.2545
4.78998e-008,0.2541
4.79457e-008,0.2535
4.79916e-008,0.2531
4.80375e-008,0.2528
4.80835e-008,0.2527
4.81294e-008,0.2529
4.81753e-008,0.2531
4.82212e-008,0.2535
4.82672e-008,0.2537
4.83131e-008,0.2539
4.83590e-008,0.2539
4.84049e-008,0.2536
4.84509e-008,0.2532
4.84968e-008,0.2527
4.85427e-008,0.2524
4.85886e-008,0.2524
4.86346e-008,0.2528
4.86805e-008,0.2533
4.87264e-008,0.2537
4.87723e-008,0.2538
4.88183e-008,0.2535
4.88642e-008,0.2531
4.89101e-008,0.2526
4.89560e-008,0.2523
4.90020e-008,0.2524
