.HEADER
..NAMES
Time,V U2.A2
.DATA
4.53099e-008,0.8341
4.53523e-008,0.6961
4.53947e-008,0.5325
4.54372e-008,0.4193
4.54796e-008,0.3552
4.55220e-008,0.3007
4.55645e-008,0.2552
4.56069e-008,0.2337
4.56493e-008,0.2187
4.56917e-008,0.2106
4.57342e-008,0.2064
4.57766e-008,0.2039
4.58190e-008,0.2045
4.58614e-008,0.2079
4.59038e-008,0.2052
4.59463e-008,0.2070
4.59887e-008,0.2184
4.60311e-008,0.2262
4.60735e-008,0.2138
4.61160e-008,0.1941
4.61584e-008,0.2230
4.62008e-008,0.3722
4.62433e-008,0.5536
4.62857e-008,0.7331
4.63281e-008,0.9073
4.63705e-008,1.0100
4.64129e-008,1.0885
4.64554e-008,1.1526
4.64978e-008,1.2009
4.65402e-008,1.2299
4.65826e-008,1.2495
4.66251e-008,1.2591
4.66675e-008,1.2659
4.67099e-008,1.2687
4.67524e-008,1.2675
4.67948e-008,1.2684
4.68372e-008,1.2739
4.68796e-008,1.2709
4.69221e-008,1.2581
4.69645e-008,1.2486
4.70069e-008,1.2560
4.70493e-008,1.2745
4.70917e-008,1.2804
4.71342e-008,1.2817
4.71766e-008,1.2757
4.72190e-008,1.2611
4.72615e-008,1.2555
4.73039e-008,1.2561
4.73463e-008,1.2555
4.73887e-008,1.2542
4.74312e-008,1.2544
4.74736e-008,1.2544
4.75160e-008,1.2552
4.75584e-008,1.2551
4.76008e-008,1.2550
4.76433e-008,1.2572
4.76857e-008,1.2593
4.77281e-008,1.2568
4.77705e-008,1.2539
4.78130e-008,1.2548
4.78554e-008,1.2588
4.78978e-008,1.2612
4.79403e-008,1.2601
4.79827e-008,1.2583
4.80251e-008,1.2322
4.80675e-008,1.0805
4.81099e-008,0.8765
4.81524e-008,0.7406
4.81948e-008,0.5786
4.82372e-008,0.4462
4.82796e-008,0.3712
4.83221e-008,0.3172
4.83645e-008,0.2659
4.84069e-008,0.2388
4.84494e-008,0.2228
4.84918e-008,0.2125
4.85342e-008,0.2075
4.85766e-008,0.2046
4.86191e-008,0.2039
4.86615e-008,0.2075
4.87039e-008,0.2065
4.87463e-008,0.2054
4.87887e-008,0.2148
4.88312e-008,0.2255
4.88736e-008,0.2199
4.89160e-008,0.1981
4.89585e-008,0.2035
4.90009e-008,0.3182
4.90433e-008,0.5048
4.90857e-008,0.6766
4.91282e-008,0.8628
4.91706e-008,0.9846
4.92130e-008,1.0673
4.92554e-008,1.1352
4.92978e-008,1.1892
4.93403e-008,1.2227
4.93827e-008,1.2447
4.94251e-008,1.2571
4.94676e-008,1.2642
4.95100e-008,1.2686
4.95524e-008,1.2681
4.95948e-008,1.2675
4.96373e-008,1.2725
4.96797e-008,1.2734
4.97221e-008,1.2623
4.97645e-008,1.2503
4.98069e-008,1.2518
4.98494e-008,1.2696
4.98918e-008,1.2639
4.99342e-008,1.1302
4.99766e-008,0.8967
5.00191e-008,0.7309
5.00615e-008,0.5704
5.01039e-008,0.4405
5.01464e-008,0.3652
5.01888e-008,0.3118
5.02312e-008,0.2610
5.02736e-008,0.2326
5.03160e-008,0.2188
5.03585e-008,0.2087
5.04009e-008,0.2037
5.04433e-008,0.2032
5.04857e-008,0.2051
5.05282e-008,0.2066
5.05706e-008,0.2027
5.06130e-008,0.1998
5.06555e-008,0.2120
5.06979e-008,0.2287
5.07403e-008,0.2271
5.07827e-008,0.2015
5.08252e-008,0.1915
5.08676e-008,0.2799
5.09100e-008,0.4710
5.09524e-008,0.6470
5.09948e-008,0.8336
5.10373e-008,0.9673
5.10797e-008,1.0523
5.11221e-008,1.1227
5.11646e-008,1.1799
5.12070e-008,1.2170
5.12494e-008,1.2404
5.12918e-008,1.2556
5.13343e-008,1.2631
5.13767e-008,1.2672
5.14191e-008,1.2666
5.14615e-008,1.2664
5.15039e-008,1.2718
5.15464e-008,1.2753
5.15888e-008,1.2651
5.16312e-008,1.2504
5.16736e-008,1.2477
5.17161e-008,1.2653
5.17585e-008,1.2724
5.18009e-008,1.1712
5.18434e-008,0.9383
5.18858e-008,0.7588
5.19282e-008,0.6012
5.19706e-008,0.4599
5.20130e-008,0.3770
5.20555e-008,0.3219
5.20979e-008,0.2696
5.21403e-008,0.2361
5.21827e-008,0.2211
5.22252e-008,0.2097
5.22676e-008,0.2039
5.23100e-008,0.2029
5.23525e-008,0.2049
5.23949e-008,0.2066
5.24373e-008,0.2035
5.24797e-008,0.1986
5.25222e-008,0.2081
5.25646e-008,0.2264
5.26070e-008,0.2301
5.26494e-008,0.2068
5.26918e-008,0.1887
5.27343e-008,0.2508
5.27767e-008,0.4324
5.28191e-008,0.6124
5.28616e-008,0.7987
5.29040e-008,0.9475
5.29464e-008,1.0365
5.29888e-008,1.1099
5.30313e-008,1.1698
5.30737e-008,1.2111
5.31161e-008,1.2362
5.31585e-008,1.2535
5.32009e-008,1.2618
5.32434e-008,1.2667
5.32858e-008,1.2666
5.33282e-008,1.2659
5.33707e-008,1.2703
5.34131e-008,1.2758
5.34555e-008,1.2678
5.34979e-008,1.2526
5.35404e-008,1.2463
5.35828e-008,1.2608
5.36252e-008,1.2794
5.36676e-008,1.2821
5.37100e-008,1.2810
5.37525e-008,1.2698
5.37949e-008,1.2574
5.38373e-008,1.2550
5.38797e-008,1.2561
5.39222e-008,1.2547
5.39646e-008,1.2540
5.40070e-008,1.2544
5.40495e-008,1.2545
5.40919e-008,1.2548
5.41343e-008,1.2544
5.41767e-008,1.2553
5.42192e-008,1.2584
5.42616e-008,1.2592
5.43040e-008,1.2553
5.43464e-008,1.2529
5.43888e-008,1.2553
5.44313e-008,1.2602
5.44737e-008,1.2615
5.45161e-008,1.2596
5.45586e-008,1.2553
5.46010e-008,1.2011
5.46434e-008,1.0106
5.46858e-008,0.8315
5.47283e-008,0.6929
5.47707e-008,0.5294
5.48131e-008,0.4175
5.48555e-008,0.3542
5.48979e-008,0.2995
5.49404e-008,0.2545
5.49828e-008,0.2333
5.50252e-008,0.2186
5.50677e-008,0.2106
5.51101e-008,0.2064
5.51525e-008,0.2037
5.51949e-008,0.2045
5.52374e-008,0.2080
5.52798e-008,0.2054
5.53222e-008,0.2073
5.53646e-008,0.2185
5.54070e-008,0.2260
5.54495e-008,0.2133
5.54919e-008,0.1940
5.55343e-008,0.1989
5.55767e-008,0.2028
5.56192e-008,0.2015
5.56616e-008,0.2133
5.57040e-008,0.2223
5.57465e-008,0.2208
5.57889e-008,0.2218
5.58313e-008,0.2249
5.58737e-008,0.2241
5.59161e-008,0.2237
5.59586e-008,0.2233
5.60010e-008,0.2231
5.60434e-008,0.2238
5.60858e-008,0.2227
5.61283e-008,0.2202
5.61707e-008,0.2225
5.62131e-008,0.2257
5.62556e-008,0.2234
5.62980e-008,0.2184
5.63404e-008,0.2184
5.63828e-008,0.2217
5.64253e-008,0.2212
5.64677e-008,0.2376
5.65101e-008,0.3580
5.65525e-008,0.5239
5.65949e-008,0.6833
5.66374e-008,0.8574
5.66798e-008,0.9755
5.67222e-008,1.0619
5.67647e-008,1.1288
5.68071e-008,1.1829
5.68495e-008,1.2172
5.68919e-008,1.2408
5.69344e-008,1.2528
5.69768e-008,1.2604
5.70192e-008,1.2666
5.70616e-008,1.2684
5.71040e-008,1.2659
5.71465e-008,1.2676
5.71889e-008,1.2685
5.72313e-008,1.2624
5.72738e-008,1.2534
5.73162e-008,1.2548
5.73586e-008,1.2700
5.74010e-008,1.2755
5.74435e-008,1.2769
5.74859e-008,1.2760
5.75283e-008,1.2646
5.75707e-008,1.2569
5.76131e-008,1.2558
5.76556e-008,1.2555
5.76980e-008,1.2541
5.77404e-008,1.2540
5.77828e-008,1.2534
5.78253e-008,1.2543
5.78677e-008,1.2553
5.79101e-008,1.2549
5.79526e-008,1.2551
5.79950e-008,1.2575
5.80374e-008,1.2571
5.80798e-008,1.2549
5.81223e-008,1.2545
5.81647e-008,1.2574
5.82071e-008,1.2597
5.82495e-008,1.2589
5.82919e-008,1.2585
5.83344e-008,1.2569
5.83768e-008,1.2548
5.84192e-008,1.2559
5.84617e-008,1.2579
5.85041e-008,1.2583
5.85465e-008,1.2581
5.85889e-008,1.2580
5.86314e-008,1.2579
5.86738e-008,1.2582
5.87162e-008,1.2580
5.87586e-008,1.2577
5.88010e-008,1.2582
5.88435e-008,1.2586
5.88859e-008,1.2578
5.89283e-008,1.2574
5.89708e-008,1.2580
5.90132e-008,1.2587
5.90556e-008,1.2587
5.90980e-008,1.2584
5.91405e-008,1.2582
5.91829e-008,1.2577
5.92253e-008,1.2577
5.92677e-008,1.2450
5.93101e-008,1.1221
5.93526e-008,0.9075
5.93950e-008,0.7627
5.94374e-008,0.6057
5.94798e-008,0.4634
5.95223e-008,0.3809
5.95647e-008,0.3266
5.96071e-008,0.2732
5.96496e-008,0.2425
5.96920e-008,0.2258
5.97344e-008,0.2131
5.97768e-008,0.2077
5.98192e-008,0.2060
5.98617e-008,0.2050
5.99041e-008,0.2072
5.99465e-008,0.2067
5.99889e-008,0.2042
6.00314e-008,0.2124
6.00738e-008,0.2250
6.01162e-008,0.2242
6.01586e-008,0.2025
6.02011e-008,0.1934
6.02435e-008,0.2024
6.02859e-008,0.2012
6.03283e-008,0.2071
6.03708e-008,0.2198
6.04132e-008,0.2225
6.04556e-008,0.2208
6.04981e-008,0.2242
6.05405e-008,0.2248
6.05829e-008,0.2237
6.06253e-008,0.2238
6.06678e-008,0.2237
6.07102e-008,0.2238
6.07526e-008,0.2237
6.07950e-008,0.2210
6.08375e-008,0.2207
6.08799e-008,0.2249
6.09223e-008,0.2258
6.09647e-008,0.2211
6.10071e-008,0.2175
6.10496e-008,0.2202
6.10920e-008,0.2220
6.11344e-008,0.2232
6.11768e-008,0.2866
6.12193e-008,0.4477
6.12617e-008,0.6004
6.13041e-008,0.7765
6.13465e-008,0.9251
6.13890e-008,1.0229
6.14314e-008,1.0979
6.14738e-008,1.1591
6.15163e-008,1.2025
6.15587e-008,1.2305
6.16011e-008,1.2485
6.16435e-008,1.2568
6.16860e-008,1.2641
6.17284e-008,1.2684
6.17708e-008,1.2674
6.18132e-008,1.2662
6.18557e-008,1.2688
6.18981e-008,1.2661
6.19405e-008,1.2577
6.19829e-008,1.2521
6.20254e-008,1.2625
6.20678e-008,1.2746
6.21102e-008,1.2756
6.21526e-008,1.2781
6.21950e-008,1.2707
6.22375e-008,1.2598
6.22799e-008,1.2560
6.23223e-008,1.2560
6.23647e-008,1.2547
6.24072e-008,1.2542
6.24496e-008,1.2537
6.24920e-008,1.2537
6.25344e-008,1.2551
6.25769e-008,1.2553
6.26193e-008,1.2548
6.26617e-008,1.2564
6.27042e-008,1.2578
6.27466e-008,1.2560
6.27890e-008,1.2545
6.28314e-008,1.2558
6.28739e-008,1.2590
6.29163e-008,1.2595
6.29587e-008,1.2587
6.30011e-008,1.2546
6.30436e-008,1.1863
6.30860e-008,0.9839
6.31284e-008,0.8144
6.31708e-008,0.6724
6.32132e-008,0.5120
6.32557e-008,0.4076
6.32981e-008,0.3474
6.33405e-008,0.2928
6.33829e-008,0.2512
6.34254e-008,0.2314
6.34678e-008,0.2166
6.35102e-008,0.2094
6.35526e-008,0.2061
6.35951e-008,0.2040
6.36375e-008,0.2050
6.36799e-008,0.2076
6.37224e-008,0.2044
6.37648e-008,0.2079
6.38072e-008,0.2202
6.38496e-008,0.2262
6.38921e-008,0.2106
6.39345e-008,0.1928
6.39769e-008,0.1998
6.40193e-008,0.2023
6.40618e-008,0.2024
6.41042e-008,0.2148
6.41466e-008,0.2224
6.41890e-008,0.2206
6.42315e-008,0.2223
6.42739e-008,0.2248
6.43163e-008,0.2237
6.43587e-008,0.2236
6.44011e-008,0.2234
6.44436e-008,0.2232
6.44860e-008,0.2237
6.45284e-008,0.2221
6.45708e-008,0.2200
6.46133e-008,0.2230
6.46557e-008,0.2258
6.46981e-008,0.2228
6.47405e-008,0.2178
6.47830e-008,0.2186
6.48254e-008,0.2218
6.48678e-008,0.2210
6.49103e-008,0.2220
6.49527e-008,0.2239
6.49951e-008,0.2219
6.50375e-008,0.2199
6.50800e-008,0.2208
6.51224e-008,0.2209
6.51648e-008,0.2202
6.52072e-008,0.2204
6.52497e-008,0.2206
6.52921e-008,0.2208
6.53345e-008,0.2207
6.53769e-008,0.2197
6.54193e-008,0.2200
6.54618e-008,0.2215
6.55042e-008,0.2211
6.55466e-008,0.2195
6.55890e-008,0.2194
6.56315e-008,0.2205
6.56739e-008,0.2206
6.57163e-008,0.2203
6.57587e-008,0.2208
6.58012e-008,0.2205
6.58436e-008,0.2196
6.58860e-008,0.2198
6.59284e-008,0.2203
6.59709e-008,0.2201
6.60133e-008,0.2199
6.60557e-008,0.2201
6.60982e-008,0.2201
6.61406e-008,0.2201
6.61830e-008,0.2198
6.62254e-008,0.2197
6.62679e-008,0.2201
6.63103e-008,0.2202
6.63527e-008,0.2197
6.63951e-008,0.2195
6.64376e-008,0.2198
6.64800e-008,0.2199
6.65224e-008,0.2198
6.65648e-008,0.2198
6.66072e-008,0.2199
6.66497e-008,0.2196
6.66921e-008,0.2195
6.67345e-008,0.2198
6.67769e-008,0.2328
6.68194e-008,0.3424
6.68618e-008,0.5112
6.69042e-008,0.6718
6.69466e-008,0.8468
6.69891e-008,0.9679
6.70315e-008,1.0564
6.70739e-008,1.1241
6.71164e-008,1.1791
6.71588e-008,1.2142
6.72012e-008,1.2382
6.72436e-008,1.2518
6.72861e-008,1.2596
6.73285e-008,1.2644
6.73709e-008,1.2666
6.74133e-008,1.2658
6.74558e-008,1.2674
6.74982e-008,1.2676
6.75406e-008,1.2617
6.75830e-008,1.2531
6.76255e-008,1.2528
6.76679e-008,1.2672
6.77103e-008,1.2505
6.77527e-008,1.0942
6.77951e-008,0.8692
6.78376e-008,0.7134
6.78800e-008,0.5506
6.79224e-008,0.4273
6.79648e-008,0.3568
6.80073e-008,0.3038
6.80497e-008,0.2546
6.80921e-008,0.2292
6.81345e-008,0.2155
6.81770e-008,0.2068
6.82194e-008,0.2027
6.82618e-008,0.2014
6.83043e-008,0.2028
6.83467e-008,0.2056
6.83891e-008,0.2020
6.84315e-008,0.2000
6.84740e-008,0.2126
6.85164e-008,0.2279
6.85588e-008,0.2226
6.86012e-008,0.1969
6.86437e-008,0.1894
6.86861e-008,0.1974
6.87285e-008,0.1991
6.87709e-008,0.2101
6.88133e-008,0.2213
6.88558e-008,0.2211
6.88982e-008,0.2197
6.89406e-008,0.2231
6.89830e-008,0.2234
6.90255e-008,0.2226
6.90679e-008,0.2222
6.91103e-008,0.2223
6.91527e-008,0.2229
6.91952e-008,0.2220
6.92376e-008,0.2185
6.92800e-008,0.2196
6.93225e-008,0.2247
6.93649e-008,0.2250
6.94073e-008,0.2191
6.94497e-008,0.2156
6.94922e-008,0.2185
6.95346e-008,0.2205
6.95770e-008,0.2211
6.96194e-008,0.2233
6.96619e-008,0.2223
6.97043e-008,0.2192
6.97467e-008,0.2192
6.97891e-008,0.2202
6.98316e-008,0.2197
6.98740e-008,0.2195
6.99164e-008,0.2197
6.99588e-008,0.2201
7.00012e-008,0.2202
7.00437e-008,0.2193
7.00861e-008,0.2187
7.01285e-008,0.2203
7.01709e-008,0.2212
7.02134e-008,0.2198
7.02558e-008,0.2184
7.02982e-008,0.2190
7.03406e-008,0.2199
7.03831e-008,0.2199
7.04255e-008,0.2202
7.04679e-008,0.2202
7.05104e-008,0.2191
7.05528e-008,0.2188
7.05952e-008,0.2196
7.06376e-008,0.2198
7.06801e-008,0.2194
7.07225e-008,0.2194
7.07649e-008,0.2196
7.08073e-008,0.2196
7.08498e-008,0.2194
7.08922e-008,0.2191
7.09346e-008,0.2193
7.09770e-008,0.2198
7.10194e-008,0.2196
7.10619e-008,0.2190
7.11043e-008,0.2191
7.11467e-008,0.2194
7.11891e-008,0.2194
7.12316e-008,0.2194
7.12740e-008,0.2195
7.13164e-008,0.2192
7.13588e-008,0.2190
7.14013e-008,0.2192
7.14437e-008,0.2206
7.14861e-008,0.2732
7.15286e-008,0.4305
7.15710e-008,0.5884
7.16134e-008,0.7640
7.16558e-008,0.9158
7.16983e-008,1.0156
7.17407e-008,1.0923
7.17831e-008,1.1539
7.18255e-008,1.1987
7.18680e-008,1.2271
7.19104e-008,1.2463
7.19528e-008,1.2557
7.19952e-008,1.2621
7.20377e-008,1.2655
7.20801e-008,1.2660
7.21225e-008,1.2657
7.21649e-008,1.2679
7.22073e-008,1.2648
7.22498e-008,1.2570
7.22922e-008,1.2505
7.23346e-008,1.2592
7.23770e-008,1.2731
7.24195e-008,1.2752
7.24619e-008,1.2770
7.25043e-008,1.2701
7.25467e-008,1.2592
7.25892e-008,1.2549
7.26316e-008,1.2548
7.26740e-008,1.2536
7.27165e-008,1.2530
7.27589e-008,1.2529
7.28013e-008,1.2528
7.28437e-008,1.2537
7.28862e-008,1.2541
7.29286e-008,1.2541
7.29710e-008,1.2554
7.30134e-008,1.2568
7.30559e-008,1.2552
7.30983e-008,1.2535
7.31407e-008,1.2545
7.31831e-008,1.2579
7.32256e-008,1.2590
7.32680e-008,1.2580
7.33104e-008,1.2571
7.33528e-008,1.2548
7.33952e-008,1.2542
7.34377e-008,1.2562
7.34801e-008,1.2575
7.35225e-008,1.2574
7.35649e-008,1.2574
7.36074e-008,1.2573
7.36498e-008,1.2573
7.36922e-008,1.2574
7.37346e-008,1.2572
7.37771e-008,1.2573
7.38195e-008,1.2579
7.38619e-008,1.2577
7.39044e-008,1.2569
7.39468e-008,1.2570
7.39892e-008,1.2577
7.40316e-008,1.2582
7.40741e-008,1.2580
7.41165e-008,1.2577
7.41589e-008,1.2573
7.42013e-008,1.2571
7.42438e-008,1.2576
7.42862e-008,1.2583
7.43286e-008,1.2582
7.43710e-008,1.2579
7.44134e-008,1.2579
7.44559e-008,1.2579
7.44983e-008,1.2579
7.45407e-008,1.2580
7.45831e-008,1.2580
7.46256e-008,1.2581
7.46680e-008,1.2583
7.47104e-008,1.2580
7.47528e-008,1.2580
7.47953e-008,1.2582
7.48377e-008,1.2584
7.48801e-008,1.2583
7.49226e-008,1.2583
7.49650e-008,1.2582
7.50074e-008,1.2581
7.50498e-008,1.2582
7.50923e-008,1.2585
7.51347e-008,1.2585
7.51771e-008,1.2574
7.52195e-008,1.2218
7.52620e-008,1.0486
7.53044e-008,0.8523
7.53468e-008,0.7142
7.53892e-008,0.5510
7.54317e-008,0.4301
7.54741e-008,0.3619
7.55165e-008,0.3079
7.55589e-008,0.2596
7.56013e-008,0.2363
7.56438e-008,0.2207
7.56862e-008,0.2109
7.57286e-008,0.2069
7.57710e-008,0.2053
7.58135e-008,0.2051
7.58559e-008,0.2078
7.58983e-008,0.2053
7.59407e-008,0.2059
7.59832e-008,0.2169
7.60256e-008,0.2269
7.60680e-008,0.2180
7.61105e-008,0.1960
7.61529e-008,0.2127
7.61953e-008,0.3478
7.62377e-008,0.5328
7.62802e-008,0.7088
7.63226e-008,0.8892
7.63650e-008,0.9992
7.64074e-008,1.0796
7.64499e-008,1.1453
7.64923e-008,1.1960
7.65347e-008,1.2268
7.65771e-008,1.2479
7.66195e-008,1.2586
7.66620e-008,1.2653
7.67044e-008,1.2687
7.67468e-008,1.2677
7.67892e-008,1.2680
7.68317e-008,1.2736
7.68741e-008,1.2725
7.69165e-008,1.2602
7.69589e-008,1.2491
7.70014e-008,1.2539
7.70438e-008,1.2722
7.70862e-008,1.2544
7.71287e-008,1.0936
7.71711e-008,0.8647
7.72135e-008,0.7058
7.72559e-008,0.5448
7.72984e-008,0.4255
7.73408e-008,0.3559
7.73832e-008,0.3031
7.74256e-008,0.2546
7.74681e-008,0.2300
7.75105e-008,0.2168
7.75529e-008,0.2076
7.75953e-008,0.2033
7.76378e-008,0.2034
7.76802e-008,0.2055
7.77226e-008,0.2065
7.77650e-008,0.2015
7.78074e-008,0.2007
7.78499e-008,0.2149
7.78923e-008,0.2303
7.79347e-008,0.2241
7.79771e-008,0.1974
7.80196e-008,0.1893
7.80620e-008,0.1976
7.81044e-008,0.2007
7.81468e-008,0.2121
7.81893e-008,0.2225
7.82317e-008,0.2220
7.82741e-008,0.2206
7.83166e-008,0.2241
7.83590e-008,0.2243
7.84014e-008,0.2231
7.84438e-008,0.2230
7.84863e-008,0.2235
7.85287e-008,0.2239
7.85711e-008,0.2223
7.86135e-008,0.2189
7.86560e-008,0.2205
7.86984e-008,0.2258
7.87408e-008,0.2259
7.87832e-008,0.2197
7.88257e-008,0.2159
7.88681e-008,0.2189
7.89105e-008,0.2213
7.89529e-008,0.2221
7.89953e-008,0.2241
7.90378e-008,0.2227
7.90802e-008,0.2196
7.91226e-008,0.2198
7.91650e-008,0.2208
7.92075e-008,0.2202
7.92499e-008,0.2200
7.92923e-008,0.2203
7.93347e-008,0.2208
7.93772e-008,0.2207
7.94196e-008,0.2196
7.94620e-008,0.2192
7.95045e-008,0.2209
7.95469e-008,0.2218
7.95893e-008,0.2202
7.96317e-008,0.2188
7.96742e-008,0.2193
7.97166e-008,0.2204
7.97590e-008,0.2205
7.98014e-008,0.2207
7.98439e-008,0.2206
7.98863e-008,0.2195
7.99287e-008,0.2192
7.99711e-008,0.2200
8.00135e-008,0.2202
8.00560e-008,0.2198
8.00984e-008,0.2198
8.01408e-008,0.2200
8.01832e-008,0.2200
8.02257e-008,0.2197
8.02681e-008,0.2194
8.03105e-008,0.2197
8.03529e-008,0.2202
8.03954e-008,0.2199
8.04378e-008,0.2194
8.04802e-008,0.2194
8.05227e-008,0.2197
8.05651e-008,0.2198
8.06075e-008,0.2198
8.06499e-008,0.2198
8.06924e-008,0.2195
8.07348e-008,0.2193
8.07772e-008,0.2195
8.08196e-008,0.2198
8.08621e-008,0.2196
8.09045e-008,0.2194
8.09469e-008,0.2195
8.09893e-008,0.2195
8.10318e-008,0.2195
8.10742e-008,0.2194
8.11166e-008,0.2194
8.11590e-008,0.2195
8.12014e-008,0.2195
8.12439e-008,0.2193
8.12863e-008,0.2193
8.13287e-008,0.2194
8.13711e-008,0.2194
8.14136e-008,0.2194
8.14560e-008,0.2194
8.14984e-008,0.2193
8.15408e-008,0.2192
8.15833e-008,0.2193
8.16257e-008,0.2194
8.16681e-008,0.2193
8.17106e-008,0.2193
8.17530e-008,0.2192
8.17954e-008,0.2193
8.18378e-008,0.2193
8.18803e-008,0.2192
8.19227e-008,0.2192
8.19651e-008,0.2192
8.20075e-008,0.2193
8.20500e-008,0.2192
8.20924e-008,0.2192
8.21348e-008,0.2192
8.21772e-008,0.2192
8.22196e-008,0.2192
8.22621e-008,0.2192
8.23045e-008,0.2192
8.23469e-008,0.2191
8.23893e-008,0.2191
8.24318e-008,0.2192
8.24742e-008,0.2192
8.25166e-008,0.2191
8.25590e-008,0.2191
8.26015e-008,0.2191
8.26439e-008,0.2191
8.26863e-008,0.2194
8.27288e-008,0.2548
8.27712e-008,0.3996
8.28136e-008,0.5614
8.28560e-008,0.7322
8.28985e-008,0.8942
8.29409e-008,0.9997
8.29833e-008,1.0804
8.30257e-008,1.1438
8.30682e-008,1.1923
8.31106e-008,1.2227
8.31530e-008,1.2438
8.31954e-008,1.2542
8.32379e-008,1.2611
8.32803e-008,1.2650
8.33227e-008,1.2660
8.33651e-008,1.2653
8.34075e-008,1.2677
8.34500e-008,1.2658
8.34924e-008,1.2584
8.35348e-008,1.2507
8.35772e-008,1.2564
8.36197e-008,1.2692
8.36621e-008,1.2169
8.37045e-008,1.0137
8.37469e-008,0.8123
8.37894e-008,0.6596
8.38318e-008,0.5005
8.38742e-008,0.3991
8.39167e-008,0.3386
8.39591e-008,0.2854
8.40015e-008,0.2429
8.40439e-008,0.2239
8.40864e-008,0.2114
8.41288e-008,0.2048
8.41712e-008,0.2016
8.42136e-008,0.2012
8.42561e-008,0.2036
8.42985e-008,0.2050
8.43409e-008,0.1997
8.43833e-008,0.2024
8.44257e-008,0.2184
8.44682e-008,0.2290
8.45106e-008,0.2143
8.45530e-008,0.1904
8.45954e-008,0.1921
8.46379e-008,0.1978
8.46803e-008,0.2012
8.47227e-008,0.2146
8.47651e-008,0.2220
8.48076e-008,0.2197
8.48500e-008,0.2204
8.48924e-008,0.2234
8.49349e-008,0.2228
8.49773e-008,0.2221
8.50197e-008,0.2218
8.50621e-008,0.2222
8.51046e-008,0.2227
8.51470e-008,0.2206
8.51894e-008,0.2178
8.52318e-008,0.2211
8.52743e-008,0.2254
8.53167e-008,0.2232
8.53591e-008,0.2169
8.54015e-008,0.2158
8.54440e-008,0.2194
8.54864e-008,0.2203
8.55288e-008,0.2216
8.55712e-008,0.2233
8.56136e-008,0.2209
8.56561e-008,0.2185
8.56985e-008,0.2194
8.57409e-008,0.2200
8.57833e-008,0.2193
8.58258e-008,0.2193
8.58682e-008,0.2196
8.59106e-008,0.2200
8.59530e-008,0.2198
8.59955e-008,0.2186
8.60379e-008,0.2188
8.60803e-008,0.2206
8.61228e-008,0.2207
8.61652e-008,0.2189
8.62076e-008,0.2182
8.62500e-008,0.2191
8.62925e-008,0.2197
8.63349e-008,0.2198
8.63773e-008,0.2201
8.64197e-008,0.2197
8.64622e-008,0.2186
8.65046e-008,0.2188
8.65470e-008,0.2196
8.65894e-008,0.2195
8.66319e-008,0.2192
8.66743e-008,0.2193
8.67167e-008,0.2194
8.67591e-008,0.2194
8.68015e-008,0.2191
8.68440e-008,0.2189
8.68864e-008,0.2193
8.69288e-008,0.2197
8.69712e-008,0.2192
8.70137e-008,0.2188
8.70561e-008,0.2190
8.70985e-008,0.2192
8.71409e-008,0.2192
8.71834e-008,0.2193
8.72258e-008,0.2192
8.72682e-008,0.2189
8.73107e-008,0.2188
8.73531e-008,0.2191
8.73955e-008,0.2192
8.74379e-008,0.2190
8.74804e-008,0.2190
8.75228e-008,0.2191
8.75652e-008,0.2191
8.76076e-008,0.2190
8.76501e-008,0.2189
8.76925e-008,0.2190
8.77349e-008,0.2191
8.77773e-008,0.2190
8.78197e-008,0.2189
8.78622e-008,0.2189
8.79046e-008,0.2190
8.79470e-008,0.2190
8.79894e-008,0.2190
8.80319e-008,0.2190
8.80743e-008,0.2189
8.81167e-008,0.2188
8.81591e-008,0.2189
8.82016e-008,0.2190
8.82440e-008,0.2189
8.82864e-008,0.2188
8.83289e-008,0.2230
8.83713e-008,0.3028
8.84137e-008,0.4709
8.84561e-008,0.6272
8.84986e-008,0.8052
8.85410e-008,0.9419
8.85834e-008,1.0360
8.86258e-008,1.1076
8.86683e-008,1.1663
8.87107e-008,1.2061
8.87531e-008,1.2324
8.87955e-008,1.2488
8.88380e-008,1.2572
8.88804e-008,1.2628
8.89228e-008,1.2657
8.89652e-008,1.2653
8.90076e-008,1.2660
8.90501e-008,1.2676
8.90925e-008,1.2630
8.91349e-008,1.2545
8.91773e-008,1.2504
8.92198e-008,1.2630
8.92622e-008,1.2742
8.93046e-008,1.2753
8.93470e-008,1.2763
8.93895e-008,1.2669
8.94319e-008,1.2573
8.94743e-008,1.2544
8.95168e-008,1.2545
8.95592e-008,1.2531
8.96016e-008,1.2529
8.96440e-008,1.2526
8.96865e-008,1.2527
8.97289e-008,1.2536
8.97713e-008,1.2539
8.98137e-008,1.2540
8.98562e-008,1.2558
8.98986e-008,1.2564
8.99410e-008,1.2544
8.99834e-008,1.2532
9.00258e-008,1.2550
9.00683e-008,1.2583
9.01107e-008,1.2585
9.01531e-008,1.2576
9.01955e-008,1.2501
9.02380e-008,1.1593
9.02804e-008,0.9481
9.03228e-008,0.7927
9.03652e-008,0.6447
9.04077e-008,0.4898
9.04501e-008,0.3949
9.04925e-008,0.3380
9.05350e-008,0.2832
9.05774e-008,0.2461
9.06198e-008,0.2279
9.06622e-008,0.2141
9.07047e-008,0.2078
9.07471e-008,0.2048
9.07895e-008,0.2029
9.08319e-008,0.2047
