.HEADER
..NAMES
Time,V U3.T8
5.2354e-009,1.2220
5.2814e-009,1.2251
5.3273e-009,1.2273
5.3732e-009,1.2279
5.4192e-009,1.2270
5.4651e-009,1.2252
5.5110e-009,1.2234
5.5569e-009,1.2223
5.6029e-009,1.2223
5.6488e-009,1.2231
5.6947e-009,1.2244
5.7406e-009,1.2256
5.7865e-009,1.2262
5.8325e-009,1.2261
5.8784e-009,1.2253
5.9243e-009,1.2243
5.9703e-009,1.2236
6.0162e-009,1.2234
6.0621e-009,1.2238
6.1080e-009,1.2247
6.1539e-009,1.2255
6.1999e-009,1.2259
6.2458e-009,1.2258
6.2917e-009,1.2252
6.3376e-009,1.2245
6.3836e-009,1.2239
6.4295e-009,1.2236
6.4754e-009,1.2191
6.5214e-009,1.1936
6.5673e-009,1.1372
6.6132e-009,1.0642
6.6591e-009,0.9716
6.7050e-009,0.8426
6.7510e-009,0.6931
6.7969e-009,0.5553
6.8428e-009,0.4360
6.8888e-009,0.3387
6.9347e-009,0.2767
6.9806e-009,0.2508
7.0265e-009,0.2507
7.0725e-009,0.2681
7.1184e-009,0.2922
7.1643e-009,0.3101
7.2102e-009,0.3170
7.2561e-009,0.3117
7.3021e-009,0.2970
7.3480e-009,0.2791
7.3939e-009,0.2639
7.4399e-009,0.2524
7.4858e-009,0.2449
7.5317e-009,0.2419
7.5776e-009,0.2424
7.6235e-009,0.2429
7.6695e-009,0.2418
7.7154e-009,0.2404
7.7613e-009,0.2395
7.8072e-009,0.2391
7.8532e-009,0.2400
7.8991e-009,0.2428
7.9450e-009,0.2460
7.9910e-009,0.2484
8.0369e-009,0.2502
8.0828e-009,0.2514
8.1287e-009,0.2519
8.1747e-009,0.2522
8.2206e-009,0.2533
8.2665e-009,0.2553
8.3124e-009,0.2580
8.3583e-009,0.2656
8.4043e-009,0.2962
8.4502e-009,0.3596
8.4961e-009,0.4417
8.5420e-009,0.5479
8.5880e-009,0.6889
8.6339e-009,0.8413
8.6798e-009,0.9788
8.7257e-009,1.0998
8.7717e-009,1.1908
8.8176e-009,1.2358
8.8635e-009,1.2432
8.9095e-009,1.2283
8.9554e-009,1.1995
9.0013e-009,1.1712
9.0472e-009,1.1554
9.0932e-009,1.1536
9.1391e-009,1.1660
9.1850e-009,1.1887
9.2309e-009,1.2125
9.2769e-009,1.2298
9.3228e-009,1.2396
9.3687e-009,1.2421
9.4146e-009,1.2395
9.4605e-009,1.2354
9.5065e-009,1.2337
9.5524e-009,1.2344
9.5983e-009,1.2357
9.6442e-009,1.2366
9.6902e-009,1.2369
9.7361e-009,1.2354
9.7820e-009,1.2318
9.8280e-009,1.2281
9.8739e-009,1.2256
9.9198e-009,1.2239
9.9657e-009,1.2233
1.00117e-008,1.2238
1.00576e-008,1.2241
1.01035e-008,1.2233
1.01494e-008,1.2213
1.01954e-008,1.2188
1.02413e-008,1.2168
1.02872e-008,1.2165
1.03331e-008,1.2185
1.03790e-008,1.2223
1.04250e-008,1.2266
1.04709e-008,1.2301
1.05168e-008,1.2314
1.05627e-008,1.2300
1.06087e-008,1.2267
1.06546e-008,1.2226
1.07005e-008,1.2190
1.07464e-008,1.2172
1.07924e-008,1.2178
1.08383e-008,1.2202
1.08842e-008,1.2234
1.09302e-008,1.2262
1.09761e-008,1.2276
1.10220e-008,1.2273
1.10679e-008,1.2258
1.11139e-008,1.2239
1.11598e-008,1.2224
1.12057e-008,1.2218
1.12516e-008,1.2223
1.12975e-008,1.2235
1.13435e-008,1.2248
1.13894e-008,1.2257
1.14353e-008,1.2260
1.14812e-008,1.2255
1.15272e-008,1.2245
1.15731e-008,1.2236
1.16190e-008,1.2231
1.16649e-008,1.2232
1.17109e-008,1.2240
1.17568e-008,1.2249
1.18027e-008,1.2255
1.18487e-008,1.2257
1.18946e-008,1.2253
1.19405e-008,1.2245
1.19864e-008,1.2238
1.20324e-008,1.2235
1.20783e-008,1.2223
1.21242e-008,1.2096
1.21701e-008,1.1674
1.22161e-008,1.1007
1.22620e-008,1.0201
1.23079e-008,0.9094
1.23538e-008,0.7654
1.23997e-008,0.6192
1.24457e-008,0.4913
1.24916e-008,0.3818
1.25375e-008,0.3015
1.25834e-008,0.2591
1.26294e-008,0.2479
1.26753e-008,0.2577
1.27212e-008,0.2804
1.27672e-008,0.3025
1.28131e-008,0.3149
1.28590e-008,0.3154
1.29049e-008,0.3047
1.29509e-008,0.2874
1.29968e-008,0.2705
1.30427e-008,0.2573
1.30886e-008,0.2477
1.31346e-008,0.2426
1.31805e-008,0.2417
1.32264e-008,0.2426
1.32723e-008,0.2422
1.33182e-008,0.2408
1.33642e-008,0.2396
1.34101e-008,0.2390
1.34560e-008,0.2391
1.35019e-008,0.2411
1.35479e-008,0.2443
1.35938e-008,0.2472
1.36397e-008,0.2492
1.36856e-008,0.2507
1.37316e-008,0.2515
1.37775e-008,0.2518
1.38234e-008,0.2524
1.38694e-008,0.2541
1.39153e-008,0.2564
1.39612e-008,0.2586
1.40071e-008,0.2598
1.40531e-008,0.2594
1.40990e-008,0.2573
1.41449e-008,0.2541
1.41908e-008,0.2506
1.42367e-008,0.2479
1.42827e-008,0.2470
1.43286e-008,0.2481
1.43745e-008,0.2507
1.44204e-008,0.2540
1.44664e-008,0.2569
1.45123e-008,0.2582
1.45582e-008,0.2577
1.46041e-008,0.2560
1.46501e-008,0.2538
1.46960e-008,0.2519
1.47419e-008,0.2509
1.47879e-008,0.2509
1.48338e-008,0.2518
1.48797e-008,0.2530
1.49256e-008,0.2540
1.49715e-008,0.2544
1.50175e-008,0.2540
1.50634e-008,0.2532
1.51093e-008,0.2522
1.51552e-008,0.2515
1.52012e-008,0.2514
1.52471e-008,0.2517
1.52930e-008,0.2524
1.53389e-008,0.2530
1.53849e-008,0.2533
1.54308e-008,0.2531
1.54767e-008,0.2526
1.55226e-008,0.2520
1.55686e-008,0.2515
1.56145e-008,0.2514
1.56604e-008,0.2517
1.57063e-008,0.2521
1.57523e-008,0.2526
1.57982e-008,0.2528
1.58441e-008,0.2527
1.58901e-008,0.2522
1.59360e-008,0.2517
1.59819e-008,0.2512
1.60278e-008,0.2510
1.60738e-008,0.2512
1.61197e-008,0.2516
1.61656e-008,0.2520
1.62115e-008,0.2523
1.62575e-008,0.2524
1.63034e-008,0.2522
1.63493e-008,0.2518
1.63952e-008,0.2514
1.64412e-008,0.2511
1.64871e-008,0.2510
1.65330e-008,0.2512
1.65789e-008,0.2514
1.66249e-008,0.2517
1.66708e-008,0.2519
1.67167e-008,0.2518
1.67626e-008,0.2517
1.68085e-008,0.2514
1.68545e-008,0.2511
1.69004e-008,0.2510
1.69463e-008,0.2510
1.69922e-008,0.2512
1.70382e-008,0.2514
1.70841e-008,0.2515
1.71300e-008,0.2515
1.71759e-008,0.2514
1.72219e-008,0.2513
1.72678e-008,0.2511
1.73137e-008,0.2510
1.73596e-008,0.2509
1.74056e-008,0.2510
1.74515e-008,0.2511
1.74974e-008,0.2512
1.75433e-008,0.2513
1.75893e-008,0.2512
1.76352e-008,0.2511
1.76811e-008,0.2510
1.77271e-008,0.2509
1.77730e-008,0.2509
1.78189e-008,0.2509
1.78648e-008,0.2509
1.79108e-008,0.2510
1.79567e-008,0.2511
1.80026e-008,0.2511
1.80485e-008,0.2510
1.80945e-008,0.2509
1.81404e-008,0.2508
1.81863e-008,0.2508
1.82322e-008,0.2508
1.82782e-008,0.2508
1.83241e-008,0.2509
1.83700e-008,0.2509
1.84159e-008,0.2509
1.84619e-008,0.2509
1.85078e-008,0.2508
1.85537e-008,0.2508
1.85996e-008,0.2507
1.86455e-008,0.2507
1.86915e-008,0.2507
1.87374e-008,0.2507
1.87833e-008,0.2508
1.88292e-008,0.2508
1.88752e-008,0.2508
1.89211e-008,0.2507
1.89670e-008,0.2507
1.90129e-008,0.2506
1.90589e-008,0.2506
1.91048e-008,0.2506
1.91507e-008,0.2506
1.91966e-008,0.2506
1.92426e-008,0.2507
1.92885e-008,0.2507
1.93344e-008,0.2506
1.93803e-008,0.2506
1.94263e-008,0.2506
1.94722e-008,0.2505
1.95181e-008,0.2505
1.95640e-008,0.2509
1.96100e-008,0.2573
1.96559e-008,0.2897
1.97018e-008,0.3565
1.97478e-008,0.4417
1.97937e-008,0.5517
1.98396e-008,0.6968
1.98855e-008,0.8505
1.99315e-008,0.9860
1.99774e-008,1.1030
2.00233e-008,1.1887
2.00692e-008,1.2288
2.01152e-008,1.2337
2.01611e-008,1.2188
2.02070e-008,1.1919
2.02529e-008,1.1666
2.02989e-008,1.1537
2.03448e-008,1.1539
2.03907e-008,1.1670
2.04366e-008,1.1890
2.04826e-008,1.2109
2.05285e-008,1.2263
2.05744e-008,1.2350
2.06203e-008,1.2376
2.06662e-008,1.2360
2.07122e-008,1.2331
2.07581e-008,1.2324
2.08040e-008,1.2335
2.08499e-008,1.2345
2.08959e-008,1.2347
2.09418e-008,1.2344
2.09877e-008,1.2324
2.10336e-008,1.2288
2.10796e-008,1.2257
2.11255e-008,1.2238
2.11714e-008,1.2226
2.12173e-008,1.2222
2.12633e-008,1.2225
2.13092e-008,1.2222
2.13551e-008,1.2208
2.14010e-008,1.2186
2.14470e-008,1.2162
2.14929e-008,1.2146
2.15388e-008,1.2151
2.15847e-008,1.2177
2.16307e-008,1.2217
2.16766e-008,1.2258
2.17225e-008,1.2288
2.17685e-008,1.2294
2.18144e-008,1.2276
2.18603e-008,1.2242
2.19062e-008,1.2203
2.19522e-008,1.2172
2.19981e-008,1.2159
2.20440e-008,1.2169
2.20899e-008,1.2195
2.21359e-008,1.2225
2.21818e-008,1.2248
2.22277e-008,1.2259
2.22736e-008,1.2254
2.23196e-008,1.2239
2.23655e-008,1.2222
2.24114e-008,1.2210
2.24573e-008,1.2208
2.25033e-008,1.2214
2.25492e-008,1.2225
2.25951e-008,1.2237
2.26410e-008,1.2244
2.26869e-008,1.2244
2.27329e-008,1.2239
2.27788e-008,1.2230
2.28247e-008,1.2223
2.28706e-008,1.2220
2.29166e-008,1.2223
2.29625e-008,1.2230
2.30084e-008,1.2238
2.30543e-008,1.2243
2.31003e-008,1.2243
2.31462e-008,1.2239
2.31921e-008,1.2232
2.32380e-008,1.2226
2.32840e-008,1.2225
2.33299e-008,1.2228
2.33758e-008,1.2234
2.34217e-008,1.2241
2.34677e-008,1.2246
2.35136e-008,1.2246
2.35595e-008,1.2243
2.36055e-008,1.2238
2.36514e-008,1.2232
2.36973e-008,1.2229
2.37432e-008,1.2230
2.37892e-008,1.2233
2.38351e-008,1.2238
2.38810e-008,1.2243
2.39269e-008,1.2246
2.39729e-008,1.2245
2.40188e-008,1.2243
2.40647e-008,1.2239
2.41106e-008,1.2236
2.41566e-008,1.2234
2.42025e-008,1.2235
2.42484e-008,1.2238
2.42943e-008,1.2242
2.43403e-008,1.2245
2.43862e-008,1.2245
2.44321e-008,1.2244
2.44780e-008,1.2242
2.45239e-008,1.2239
2.45699e-008,1.2238
2.46158e-008,1.2238
2.46617e-008,1.2240
2.47076e-008,1.2242
2.47536e-008,1.2245
2.47995e-008,1.2245
2.48454e-008,1.2245
2.48913e-008,1.2243
2.49373e-008,1.2242
2.49832e-008,1.2241
2.50291e-008,1.2241
2.50750e-008,1.2242
2.51210e-008,1.2243
2.51669e-008,1.2244
2.52128e-008,1.2220
2.52587e-008,1.2040
2.53047e-008,1.1550
2.53506e-008,1.0855
2.53965e-008,1.0005
2.54424e-008,0.8822
2.54884e-008,0.7354
2.55343e-008,0.5930
2.55802e-008,0.4690
2.56262e-008,0.3637
2.56721e-008,0.2900
2.57180e-008,0.2538
2.57639e-008,0.2468
2.58099e-008,0.2598
2.58558e-008,0.2838
2.59017e-008,0.3048
2.59476e-008,0.3157
2.59936e-008,0.3144
2.60395e-008,0.3023
2.60854e-008,0.2844
2.61313e-008,0.2677
2.61773e-008,0.2545
2.62232e-008,0.2453
2.62691e-008,0.2409
2.63150e-008,0.2408
2.63610e-008,0.2420
2.64069e-008,0.2417
2.64528e-008,0.2405
2.64987e-008,0.2395
2.65446e-008,0.2388
2.65906e-008,0.2390
2.66365e-008,0.2411
2.66824e-008,0.2442
2.67283e-008,0.2469
2.67743e-008,0.2489
2.68202e-008,0.2506
2.68661e-008,0.2514
2.69120e-008,0.2517
2.69580e-008,0.2525
2.70039e-008,0.2541
2.70498e-008,0.2563
2.70957e-008,0.2582
2.71417e-008,0.2592
2.71876e-008,0.2585
2.72335e-008,0.2563
2.72794e-008,0.2531
2.73254e-008,0.2498
2.73713e-008,0.2473
2.74172e-008,0.2467
2.74631e-008,0.2480
2.75091e-008,0.2508
2.75550e-008,0.2540
2.76009e-008,0.2566
2.76469e-008,0.2577
2.76928e-008,0.2571
2.77387e-008,0.2553
2.77846e-008,0.2532
2.78306e-008,0.2513
2.78765e-008,0.2504
2.79224e-008,0.2505
2.79683e-008,0.2515
2.80143e-008,0.2527
2.80602e-008,0.2536
2.81061e-008,0.2540
2.81520e-008,0.2535
2.81980e-008,0.2526
2.82439e-008,0.2517
2.82898e-008,0.2511
2.83357e-008,0.2510
2.83817e-008,0.2514
2.84276e-008,0.2520
2.84735e-008,0.2526
2.85194e-008,0.2528
2.85653e-008,0.2526
2.86113e-008,0.2521
2.86572e-008,0.2515
2.87031e-008,0.2511
2.87490e-008,0.2510
2.87950e-008,0.2513
2.88409e-008,0.2517
2.88868e-008,0.2522
2.89327e-008,0.2523
2.89787e-008,0.2522
2.90246e-008,0.2517
2.90705e-008,0.2512
2.91164e-008,0.2508
2.91624e-008,0.2506
2.92083e-008,0.2508
2.92542e-008,0.2512
2.93001e-008,0.2516
2.93461e-008,0.2519
2.93920e-008,0.2519
2.94379e-008,0.2517
2.94839e-008,0.2513
2.95298e-008,0.2510
2.95757e-008,0.2507
2.96216e-008,0.2506
2.96676e-008,0.2508
2.97135e-008,0.2510
2.97594e-008,0.2513
2.98053e-008,0.2515
2.98513e-008,0.2514
2.98972e-008,0.2512
2.99431e-008,0.2510
2.99890e-008,0.2507
3.00350e-008,0.2506
3.00809e-008,0.2507
3.01268e-008,0.2508
3.01727e-008,0.2510
3.02187e-008,0.2511
3.02646e-008,0.2511
3.03105e-008,0.2510
3.03564e-008,0.2509
3.04024e-008,0.2507
3.04483e-008,0.2506
3.04942e-008,0.2506
3.05401e-008,0.2506
3.05861e-008,0.2508
3.06320e-008,0.2509
3.06779e-008,0.2509
3.07238e-008,0.2508
3.07698e-008,0.2507
3.08157e-008,0.2506
3.08616e-008,0.2505
3.09075e-008,0.2505
3.09535e-008,0.2505
3.09994e-008,0.2506
3.10453e-008,0.2507
3.10912e-008,0.2507
3.11372e-008,0.2507
3.11831e-008,0.2506
3.12290e-008,0.2506
3.12749e-008,0.2505
3.13209e-008,0.2504
3.13668e-008,0.2504
3.14127e-008,0.2504
3.14586e-008,0.2505
3.15045e-008,0.2505
3.15505e-008,0.2506
3.15964e-008,0.2505
3.16423e-008,0.2505
3.16882e-008,0.2504
3.17342e-008,0.2504
3.17801e-008,0.2503
3.18260e-008,0.2503
3.18719e-008,0.2504
3.19179e-008,0.2504
3.19638e-008,0.2504
3.20097e-008,0.2504
3.20556e-008,0.2504
3.21016e-008,0.2503
3.21475e-008,0.2503
3.21934e-008,0.2503
3.22393e-008,0.2503
3.22853e-008,0.2503
3.23312e-008,0.2503
3.23771e-008,0.2503
3.24230e-008,0.2503
3.24690e-008,0.2503
3.25149e-008,0.2503
3.25608e-008,0.2502
3.26067e-008,0.2502
3.26527e-008,0.2502
3.26986e-008,0.2509
3.27445e-008,0.2608
3.27904e-008,0.3008
3.28364e-008,0.3727
3.28823e-008,0.4615
3.29282e-008,0.5791
3.29741e-008,0.7291
3.30201e-008,0.8802
3.30660e-008,1.0117
3.31119e-008,1.1240
3.31578e-008,1.2006
3.32038e-008,1.2319
3.32497e-008,1.2316
3.32956e-008,1.2137
3.33415e-008,1.1857
3.33875e-008,1.1624
3.34334e-008,1.1523
3.34793e-008,1.1553
3.35253e-008,1.1708
3.35712e-008,1.1936
3.36171e-008,1.2144
3.36630e-008,1.2284
3.37090e-008,1.2358
3.37549e-008,1.2373
3.38008e-008,1.2350
3.38467e-008,1.2325
3.38927e-008,1.2323
3.39386e-008,1.2335
3.39845e-008,1.2344
3.40304e-008,1.2345
3.40764e-008,1.2339
3.41223e-008,1.2315
3.41682e-008,1.2278
3.42141e-008,1.2249
3.42601e-008,1.2232
3.43060e-008,1.2222
3.43519e-008,1.2219
3.43978e-008,1.2222
3.44438e-008,1.2218
3.44897e-008,1.2202
3.45356e-008,1.2178
3.45815e-008,1.2138
3.46275e-008,1.1987
3.46734e-008,1.1561
3.47193e-008,1.0915
3.47652e-008,1.0127
3.48112e-008,0.9029
3.48571e-008,0.7604
3.49030e-008,0.6148
3.49489e-008,0.4847
3.49949e-008,0.3715
3.50408e-008,0.2885
3.50867e-008,0.2454
3.51326e-008,0.2358
3.51786e-008,0.2493
3.52245e-008,0.2763
3.52704e-008,0.3019
3.53163e-008,0.3166
3.53622e-008,0.3174
3.54082e-008,0.3052
3.54541e-008,0.2853
3.55000e-008,0.2658
3.55459e-008,0.2507
3.55919e-008,0.2409
3.56378e-008,0.2371
3.56837e-008,0.2382
3.57296e-008,0.2409
3.57756e-008,0.2415
3.58215e-008,0.2403
3.58674e-008,0.2386
3.59133e-008,0.2369
3.59593e-008,0.2361
3.60052e-008,0.2377
3.60511e-008,0.2412
3.60970e-008,0.2447
3.61430e-008,0.2476
3.61889e-008,0.2498
3.62348e-008,0.2506
3.62807e-008,0.2504
3.63267e-008,0.2503
3.63726e-008,0.2513
3.64185e-008,0.2534
3.64644e-008,0.2559
3.65104e-008,0.2577
3.65563e-008,0.2580
3.66022e-008,0.2564
3.66481e-008,0.2532
3.66941e-008,0.2493
3.67400e-008,0.2460
3.67859e-008,0.2445
3.68318e-008,0.2454
3.68778e-008,0.2481
3.69237e-008,0.2518
3.69696e-008,0.2552
3.70155e-008,0.2571
3.70615e-008,0.2569
3.71074e-008,0.2551
3.71533e-008,0.2526
3.71992e-008,0.2502
3.72452e-008,0.2487
3.72911e-008,0.2486
3.73370e-008,0.2496
3.73830e-008,0.2512
3.74289e-008,0.2526
3.74748e-008,0.2533
3.75207e-008,0.2530
3.75667e-008,0.2520
3.76126e-008,0.2508
3.76585e-008,0.2498
3.77044e-008,0.2495
3.77504e-008,0.2499
3.77963e-008,0.2507
3.78422e-008,0.2515
3.78881e-008,0.2521
3.79341e-008,0.2520
3.79800e-008,0.2515
3.80259e-008,0.2507
3.80718e-008,0.2501
3.81178e-008,0.2498
3.81637e-008,0.2500
3.82096e-008,0.2506
3.82555e-008,0.2512
3.83015e-008,0.2516
3.83474e-008,0.2516
3.83933e-008,0.2511
3.84392e-008,0.2505
3.84852e-008,0.2499
3.85311e-008,0.2496
3.85770e-008,0.2497
3.86229e-008,0.2501
3.86689e-008,0.2506
3.87148e-008,0.2511
3.87607e-008,0.2513
3.88066e-008,0.2511
3.88526e-008,0.2507
3.88985e-008,0.2503
3.89444e-008,0.2499
3.89903e-008,0.2497
3.90363e-008,0.2498
3.90822e-008,0.2501
3.91281e-008,0.2505
3.91740e-008,0.2508
3.92199e-008,0.2508
3.92659e-008,0.2506
3.93118e-008,0.2503
3.93577e-008,0.2500
3.94036e-008,0.2498
3.94496e-008,0.2498
3.94955e-008,0.2500
3.95414e-008,0.2502
3.95873e-008,0.2504
3.96333e-008,0.2505
3.96792e-008,0.2504
3.97251e-008,0.2503
3.97710e-008,0.2501
3.98170e-008,0.2499
3.98629e-008,0.2498
3.99088e-008,0.2499
3.99547e-008,0.2500
4.00007e-008,0.2502
4.00466e-008,0.2503
4.00925e-008,0.2503
4.01384e-008,0.2502
4.01844e-008,0.2503
4.02303e-008,0.2553
4.02762e-008,0.2840
4.03221e-008,0.3480
4.03681e-008,0.4317
4.04140e-008,0.5384
4.04599e-008,0.6807
4.05058e-008,0.8353
4.05518e-008,0.9728
4.05977e-008,1.0917
4.06436e-008,1.1815
4.06895e-008,1.2261
4.07355e-008,1.2337
4.07814e-008,1.2205
4.08273e-008,1.1944
4.08732e-008,1.1682
4.09192e-008,1.1540
4.09651e-008,1.1529
4.10110e-008,1.1647
4.10569e-008,1.1861
4.11029e-008,1.2084
4.11488e-008,1.2244
4.11947e-008,1.2339
4.12407e-008,1.2371
4.12866e-008,1.2358
4.13325e-008,1.2329
4.13784e-008,1.2320
4.14244e-008,1.2330
4.14703e-008,1.2340
4.15162e-008,1.2342
4.15621e-008,1.2340
4.16081e-008,1.2322
4.16540e-008,1.2287
4.16999e-008,1.2255
4.17458e-008,1.2235
4.17918e-008,1.2223
4.18377e-008,1.2217
4.18836e-008,1.2220
4.19295e-008,1.2218
4.19755e-008,1.2205
4.20214e-008,1.2183
4.20673e-008,1.2153
4.21132e-008,1.2055
4.21592e-008,1.1722
4.22051e-008,1.1127
4.22510e-008,1.0393
4.22969e-008,0.9410
4.23429e-008,0.8063
4.23888e-008,0.6582
4.24347e-008,0.5232
4.24806e-008,0.4040
4.25266e-008,0.3099
4.25725e-008,0.2546
4.26184e-008,0.2358
4.26643e-008,0.2429
4.27103e-008,0.2671
4.27562e-008,0.2946
4.28021e-008,0.3132
4.28480e-008,0.3184
4.28940e-008,0.3099
4.29399e-008,0.2916
4.29858e-008,0.2712
4.30317e-008,0.2547
4.30777e-008,0.2432
4.31236e-008,0.2375
4.31695e-008,0.2373
4.32154e-008,0.2400
4.32613e-008,0.2414
4.33073e-008,0.2406
4.33532e-008,0.2389
4.33991e-008,0.2372
4.34450e-008,0.2360
4.34910e-008,0.2368
4.35369e-008,0.2399
4.35828e-008,0.2435
4.36287e-008,0.2466
4.36747e-008,0.2490
4.37206e-008,0.2503
4.37665e-008,0.2503
4.38124e-008,0.2501
4.38584e-008,0.2507
4.39043e-008,0.2525
4.39502e-008,0.2549
4.39961e-008,0.2571
4.40421e-008,0.2579
4.40880e-008,0.2569
4.41339e-008,0.2541
4.41798e-008,0.2503
4.42258e-008,0.2467
4.42717e-008,0.2446
4.43176e-008,0.2447
4.43635e-008,0.2469
4.44095e-008,0.2505
4.44554e-008,0.2541
4.45013e-008,0.2565
4.45472e-008,0.2569
4.45932e-008,0.2556
4.46391e-008,0.2532
4.46850e-008,0.2506
4.47309e-008,0.2489
4.47769e-008,0.2483
4.48228e-008,0.2491
4.48687e-008,0.2505
4.49146e-008,0.2521
4.49606e-008,0.2530
4.50065e-008,0.2530
4.50524e-008,0.2522
4.50983e-008,0.2510
4.51443e-008,0.2499
4.51902e-008,0.2493
4.52361e-008,0.2495
4.52821e-008,0.2502
4.53280e-008,0.2511
4.53739e-008,0.2518
4.54198e-008,0.2519
4.54658e-008,0.2515
4.55117e-008,0.2508
4.55576e-008,0.2500
4.56035e-008,0.2497
4.56495e-008,0.2497
4.56954e-008,0.2502
4.57413e-008,0.2508
4.57872e-008,0.2513
4.58332e-008,0.2514
4.58791e-008,0.2511
4.59250e-008,0.2505
4.59709e-008,0.2499
4.60169e-008,0.2495
4.60628e-008,0.2495
4.61087e-008,0.2498
4.61546e-008,0.2503
4.62006e-008,0.2508
4.62465e-008,0.2511
4.62924e-008,0.2510
4.63383e-008,0.2507
4.63843e-008,0.2502
4.64302e-008,0.2498
4.64761e-008,0.2496
4.65220e-008,0.2496
4.65680e-008,0.2499
4.66139e-008,0.2502
4.66598e-008,0.2505
4.67057e-008,0.2507
4.67517e-008,0.2506
4.67976e-008,0.2503
4.68435e-008,0.2499
4.68894e-008,0.2497
4.69354e-008,0.2496
4.69813e-008,0.2498
4.70272e-008,0.2500
4.70731e-008,0.2502
4.71190e-008,0.2503
4.71650e-008,0.2503
4.72109e-008,0.2502
4.72568e-008,0.2500
4.73027e-008,0.2498
4.73487e-008,0.2497
4.73946e-008,0.2497
4.74405e-008,0.2498
4.74864e-008,0.2500
4.75324e-008,0.2501
4.75783e-008,0.2501
4.76242e-008,0.2501
4.76701e-008,0.2500
4.77161e-008,0.2522
4.77620e-008,0.2711
4.78079e-008,0.3251
4.78538e-008,0.4041
4.78998e-008,0.5016
4.79457e-008,0.6335
4.79916e-008,0.7885
4.80375e-008,0.9324
4.80835e-008,1.0569
4.81294e-008,1.1581
4.81753e-008,1.2169
4.82212e-008,1.2340
4.82672e-008,1.2261
4.83131e-008,1.2031
4.83590e-008,1.1752
4.84049e-008,1.1568
4.84509e-008,1.1517
4.84968e-008,1.1597
4.85427e-008,1.1788
4.85886e-008,1.2019
4.86346e-008,1.2201
4.86805e-008,1.2315
4.87264e-008,1.2365
4.87723e-008,1.2364
4.88183e-008,1.2336
4.88642e-008,1.2318
4.89101e-008,1.2324
4.89560e-008,1.2336
4.90020e-008,1.2341
4.90479e-008,1.2340
4.90938e-008,1.2328
4.91398e-008,1.2297
4.91857e-008,1.2262
4.92316e-008,1.2239
4.92775e-008,1.2225
