.HEADER
..NAMES
Time,V U2.C7&B7
.DATA
4.52251e-008,1.2518
4.52675e-008,1.2587
4.53099e-008,1.2603
4.53523e-008,1.2619
4.53947e-008,1.2694
4.54372e-008,1.2766
4.54796e-008,1.2766
4.55220e-008,1.2737
4.55645e-008,1.2810
4.56069e-008,1.2805
4.56493e-008,1.2554
4.56917e-008,1.1309
4.57342e-008,0.9080
4.57766e-008,0.7305
4.58190e-008,0.5838
4.58614e-008,0.4614
4.59038e-008,0.3747
4.59463e-008,0.3104
4.59887e-008,0.2653
4.60311e-008,0.2384
4.60735e-008,0.2235
4.61160e-008,0.2137
4.61584e-008,0.2069
4.62008e-008,0.2021
4.62433e-008,0.2015
4.62857e-008,0.2009
4.63281e-008,0.1967
4.63705e-008,0.1908
4.64129e-008,0.1880
4.64554e-008,0.1932
4.64978e-008,0.1898
4.65402e-008,0.1867
4.65826e-008,0.2031
4.66251e-008,0.2923
4.66675e-008,0.4716
4.67099e-008,0.6375
4.67524e-008,0.8034
4.67948e-008,0.9369
4.68372e-008,1.0285
4.68796e-008,1.1041
4.69221e-008,1.1636
4.69645e-008,1.2032
4.70069e-008,1.2289
4.70493e-008,1.2458
4.70917e-008,1.2590
4.71342e-008,1.2682
4.71766e-008,1.2686
4.72190e-008,1.2685
4.72615e-008,1.2736
4.73039e-008,1.2798
4.73463e-008,1.2824
4.73887e-008,1.2775
4.74312e-008,1.2809
4.74736e-008,1.2823
4.75160e-008,1.2638
4.75584e-008,1.1658
4.76008e-008,0.9497
4.76433e-008,0.7600
4.76857e-008,0.6087
4.77281e-008,0.4818
4.77705e-008,0.3880
4.78130e-008,0.3213
4.78554e-008,0.2730
4.78978e-008,0.2432
4.79403e-008,0.2245
4.79827e-008,0.2133
4.80251e-008,0.2057
4.80675e-008,0.2003
4.81099e-008,0.2006
4.81524e-008,0.2010
4.81948e-008,0.1974
4.82372e-008,0.1919
4.82796e-008,0.1873
4.83221e-008,0.1923
4.83645e-008,0.1918
4.84069e-008,0.1868
4.84494e-008,0.1974
4.84918e-008,0.2651
4.85342e-008,0.4355
4.85766e-008,0.6055
4.86191e-008,0.7722
4.86615e-008,0.9144
4.87039e-008,1.0125
4.87463e-008,1.0893
4.87887e-008,1.1536
4.88312e-008,1.1965
4.88736e-008,1.2253
4.89160e-008,1.2429
4.89585e-008,1.2523
4.90009e-008,1.2598
4.90433e-008,1.2624
4.90857e-008,1.2617
4.91282e-008,1.2670
4.91706e-008,1.2749
4.92130e-008,1.2787
4.92554e-008,1.2743
4.92978e-008,1.2773
4.93403e-008,1.2823
4.93827e-008,1.2705
4.94251e-008,1.1977
4.94676e-008,0.9952
4.95100e-008,0.7936
4.95524e-008,0.6384
4.95948e-008,0.5058
4.96373e-008,0.4043
4.96797e-008,0.3345
4.97221e-008,0.2805
4.97645e-008,0.2474
4.98069e-008,0.2280
4.98494e-008,0.2165
4.98918e-008,0.2114
4.99342e-008,0.2083
4.99766e-008,0.2074
5.00191e-008,0.2084
5.00615e-008,0.2045
5.01039e-008,0.1977
5.01464e-008,0.1920
5.01888e-008,0.1954
5.02312e-008,0.1958
5.02736e-008,0.1889
5.03160e-008,0.1941
5.03585e-008,0.2424
5.04009e-008,0.3983
5.04433e-008,0.5731
5.04857e-008,0.7382
5.05282e-008,0.8891
5.05706e-008,0.9952
5.06130e-008,1.0737
5.06555e-008,1.1429
5.06979e-008,1.1897
5.07403e-008,1.2202
5.07827e-008,1.2392
5.08252e-008,1.2518
5.08676e-008,1.2633
5.09100e-008,1.2675
5.09524e-008,1.2674
5.09948e-008,1.2711
5.10373e-008,1.2775
5.10797e-008,1.2821
5.11221e-008,1.2789
5.11646e-008,1.2787
5.12070e-008,1.2840
5.12494e-008,1.2753
5.12918e-008,1.2214
5.13343e-008,1.0394
5.13767e-008,0.8263
5.14191e-008,0.6655
5.14615e-008,0.5285
5.15039e-008,0.4199
5.15464e-008,0.3458
5.15888e-008,0.2886
5.16312e-008,0.2532
5.16736e-008,0.2309
5.17161e-008,0.2174
5.17585e-008,0.2091
5.18009e-008,0.2017
5.18434e-008,0.1999
5.18858e-008,0.2009
5.19282e-008,0.1993
5.19706e-008,0.1943
5.20130e-008,0.1882
5.20555e-008,0.1897
5.20979e-008,0.1933
5.21403e-008,0.1878
5.21827e-008,0.1904
5.22252e-008,0.2256
5.22676e-008,0.3623
5.23100e-008,0.5420
5.23525e-008,0.7065
5.23949e-008,0.8643
5.24373e-008,0.9787
5.24797e-008,1.0597
5.25222e-008,1.1316
5.25646e-008,1.1814
5.26070e-008,1.2156
5.26494e-008,1.2372
5.26918e-008,1.2517
5.27343e-008,1.2641
5.27767e-008,1.2689
5.28191e-008,1.2679
5.28616e-008,1.2700
5.29040e-008,1.2763
5.29464e-008,1.2819
5.29888e-008,1.2805
5.30313e-008,1.2776
5.30737e-008,1.2830
5.31161e-008,1.2782
5.31585e-008,1.2400
5.32009e-008,1.0839
5.32434e-008,0.8631
5.32858e-008,0.6950
5.33282e-008,0.5532
5.33707e-008,0.4381
5.34131e-008,0.3590
5.34555e-008,0.2984
5.34979e-008,0.2592
5.35404e-008,0.2341
5.35828e-008,0.2191
5.36252e-008,0.2112
5.36676e-008,0.2078
5.37100e-008,0.2060
5.37525e-008,0.2077
5.37949e-008,0.2063
5.38373e-008,0.2001
5.38797e-008,0.1931
5.39222e-008,0.1928
5.39646e-008,0.1973
5.40070e-008,0.1915
5.40495e-008,0.1898
5.40919e-008,0.2129
5.41343e-008,0.3268
5.41767e-008,0.5086
5.42192e-008,0.6722
5.42616e-008,0.8354
5.43040e-008,0.9585
5.43464e-008,1.0435
5.43888e-008,1.1181
5.44313e-008,1.1734
5.44737e-008,1.2103
5.45161e-008,1.2329
5.45586e-008,1.2456
5.46010e-008,1.2498
5.46434e-008,1.2549
5.46858e-008,1.2546
5.47283e-008,1.2560
5.47707e-008,1.2650
5.48131e-008,1.2731
5.48555e-008,1.2728
5.48979e-008,1.2703
5.49404e-008,1.2781
5.49828e-008,1.2787
5.50252e-008,1.2545
5.50677e-008,1.1277
5.51101e-008,0.9048
5.51525e-008,0.7287
5.51949e-008,0.5821
5.52374e-008,0.4603
5.52798e-008,0.3747
5.53222e-008,0.3103
5.53646e-008,0.2647
5.54070e-008,0.2378
5.54495e-008,0.2234
5.54919e-008,0.2148
5.55343e-008,0.2120
5.55767e-008,0.2090
5.56192e-008,0.2090
5.56616e-008,0.2082
5.57040e-008,0.2023
5.57465e-008,0.1953
5.57889e-008,0.1928
5.58313e-008,0.1973
5.58737e-008,0.1926
5.59161e-008,0.1887
5.59586e-008,0.2042
5.60010e-008,0.2947
5.60434e-008,0.4745
5.60858e-008,0.6396
5.61283e-008,0.8053
5.61707e-008,0.9380
5.62131e-008,1.0289
5.62556e-008,1.1048
5.62980e-008,1.1647
5.63404e-008,1.2042
5.63828e-008,1.2287
5.64253e-008,1.2440
5.64677e-008,1.2521
5.65101e-008,1.2594
5.65525e-008,1.2614
5.65949e-008,1.2617
5.66374e-008,1.2684
5.66798e-008,1.2760
5.67222e-008,1.2778
5.67647e-008,1.2737
5.68071e-008,1.2794
5.68495e-008,1.2817
5.68919e-008,1.2636
5.69344e-008,1.1635
5.69768e-008,0.9457
5.70192e-008,0.7580
5.70616e-008,0.6076
5.71040e-008,0.4805
5.71465e-008,0.3874
5.71889e-008,0.3208
5.72313e-008,0.2717
5.72738e-008,0.2422
5.73162e-008,0.2254
5.73586e-008,0.2150
5.74010e-008,0.2109
5.74435e-008,0.2078
5.74859e-008,0.2077
5.75283e-008,0.2082
5.75707e-008,0.2032
5.76131e-008,0.1962
5.76556e-008,0.1919
5.76980e-008,0.1965
5.77404e-008,0.1943
5.77828e-008,0.1885
5.78253e-008,0.1985
5.78677e-008,0.2670
5.79101e-008,0.4388
5.79526e-008,0.6078
5.79950e-008,0.7741
5.80374e-008,0.9158
5.80798e-008,1.0133
5.81223e-008,1.0901
5.81647e-008,1.1547
5.82071e-008,1.1976
5.82495e-008,1.2249
5.82919e-008,1.2420
5.83344e-008,1.2508
5.83768e-008,1.2583
5.84192e-008,1.2615
5.84617e-008,1.2612
5.85041e-008,1.2668
5.85465e-008,1.2748
5.85889e-008,1.2783
5.86314e-008,1.2740
5.86738e-008,1.2777
5.87162e-008,1.2825
5.87586e-008,1.2701
5.88010e-008,1.1949
5.88435e-008,0.9902
5.88859e-008,0.7899
5.89283e-008,0.6354
5.89708e-008,0.5033
5.90132e-008,0.4025
5.90556e-008,0.3330
5.90980e-008,0.2794
5.91405e-008,0.2468
5.91829e-008,0.2280
5.92253e-008,0.2166
5.92677e-008,0.2115
5.93101e-008,0.2083
5.93526e-008,0.2074
5.93950e-008,0.2084
5.94374e-008,0.2045
5.94798e-008,0.1976
5.95223e-008,0.1920
5.95647e-008,0.1955
5.96071e-008,0.1957
5.96496e-008,0.1888
5.96920e-008,0.1945
5.97344e-008,0.2443
5.97768e-008,0.4020
5.98192e-008,0.5764
5.98617e-008,0.7416
5.99041e-008,0.8918
5.99465e-008,0.9970
5.99889e-008,1.0753
6.00314e-008,1.1441
6.00738e-008,1.1905
6.01162e-008,1.2207
6.01586e-008,1.2393
6.02011e-008,1.2494
6.02435e-008,1.2569
6.02859e-008,1.2614
6.03283e-008,1.2610
6.03708e-008,1.2652
6.04132e-008,1.2734
6.04556e-008,1.2784
6.04981e-008,1.2748
6.05405e-008,1.2761
6.05829e-008,1.2826
6.06253e-008,1.2746
6.06678e-008,1.2201
6.07102e-008,1.0356
6.07526e-008,0.8236
6.07950e-008,0.6641
6.08375e-008,0.5271
6.08799e-008,0.4189
6.09223e-008,0.3456
6.09647e-008,0.2880
6.10071e-008,0.2520
6.10496e-008,0.2308
6.10920e-008,0.2184
6.11344e-008,0.2121
6.11768e-008,0.2089
6.12193e-008,0.2073
6.12617e-008,0.2085
6.13041e-008,0.2057
6.13465e-008,0.1990
6.13890e-008,0.1925
6.14314e-008,0.1944
6.14738e-008,0.1967
6.15163e-008,0.1897
6.15587e-008,0.1917
6.16011e-008,0.2267
6.16435e-008,0.3654
6.16860e-008,0.5448
6.17284e-008,0.7086
6.17708e-008,0.8659
6.18132e-008,0.9796
6.18557e-008,1.0604
6.18981e-008,1.1325
6.19405e-008,1.1828
6.19829e-008,1.2160
6.20254e-008,1.2364
6.20678e-008,1.2498
6.21102e-008,1.2616
6.21526e-008,1.2674
6.21950e-008,1.2674
6.22375e-008,1.2700
6.22799e-008,1.2765
6.23223e-008,1.2817
6.23647e-008,1.2800
6.24072e-008,1.2778
6.24496e-008,1.2837
6.24920e-008,1.2784
6.25344e-008,1.2386
6.25769e-008,1.0790
6.26193e-008,0.8585
6.26617e-008,0.6917
6.27042e-008,0.5505
6.27466e-008,0.4360
6.27890e-008,0.3574
6.28314e-008,0.2969
6.28739e-008,0.2582
6.29163e-008,0.2340
6.29587e-008,0.2194
6.30011e-008,0.2115
6.30436e-008,0.2079
6.30860e-008,0.2058
6.31284e-008,0.2076
6.31708e-008,0.2062
6.32132e-008,0.2000
6.32557e-008,0.1931
6.32981e-008,0.1929
6.33405e-008,0.1972
6.33829e-008,0.1912
6.34254e-008,0.1900
6.34678e-008,0.2140
6.35102e-008,0.3302
6.35526e-008,0.5122
6.35951e-008,0.6757
6.36375e-008,0.8384
6.36799e-008,0.9607
6.37224e-008,1.0452
6.37648e-008,1.1196
6.38072e-008,1.1743
6.38496e-008,1.2108
6.38921e-008,1.2332
6.39345e-008,1.2458
6.39769e-008,1.2500
6.40193e-008,1.2550
6.40618e-008,1.2546
6.41042e-008,1.2561
6.41466e-008,1.2652
6.41890e-008,1.2732
6.42315e-008,1.2728
6.42739e-008,1.2704
6.43163e-008,1.2783
6.43587e-008,1.2786
6.44011e-008,1.2535
6.44436e-008,1.1234
6.44860e-008,0.9002
6.45284e-008,0.7253
6.45708e-008,0.5791
6.46133e-008,0.4579
6.46557e-008,0.3732
6.46981e-008,0.3091
6.47405e-008,0.2640
6.47830e-008,0.2374
6.48254e-008,0.2232
6.48678e-008,0.2147
6.49103e-008,0.2119
6.49527e-008,0.2090
6.49951e-008,0.2090
6.50375e-008,0.2082
6.50800e-008,0.2022
6.51224e-008,0.1951
6.51648e-008,0.1929
6.52072e-008,0.1974
6.52497e-008,0.1925
6.52921e-008,0.1887
6.53345e-008,0.2048
6.53769e-008,0.2976
6.54193e-008,0.4782
6.54618e-008,0.6432
6.55042e-008,0.8086
6.55466e-008,0.9403
6.55890e-008,1.0305
6.56315e-008,1.1063
6.56739e-008,1.1657
6.57163e-008,1.2049
6.57587e-008,1.2292
6.58012e-008,1.2443
6.58436e-008,1.2522
6.58860e-008,1.2596
6.59284e-008,1.2614
6.59709e-008,1.2618
6.60133e-008,1.2686
6.60557e-008,1.2762
6.60982e-008,1.2778
6.61406e-008,1.2737
6.61830e-008,1.2796
6.62254e-008,1.2816
6.62679e-008,1.2629
6.63103e-008,1.1598
6.63527e-008,0.9408
6.63951e-008,0.7544
6.64376e-008,0.6045
6.64800e-008,0.4780
6.65224e-008,0.3858
6.65648e-008,0.3195
6.66072e-008,0.2709
6.66497e-008,0.2417
6.66921e-008,0.2252
6.67345e-008,0.2155
6.67769e-008,0.2152
6.68194e-008,0.2146
6.68618e-008,0.2138
6.69042e-008,0.2147
6.69466e-008,0.2087
6.69891e-008,0.1999
6.70315e-008,0.1960
6.70739e-008,0.2005
6.71164e-008,0.1966
6.71588e-008,0.1899
6.72012e-008,0.1994
6.72436e-008,0.2691
6.72861e-008,0.4421
6.73285e-008,0.6102
6.73709e-008,0.7760
6.74133e-008,0.9173
6.74558e-008,1.0140
6.74982e-008,1.0906
6.75406e-008,1.1559
6.75830e-008,1.1989
6.76255e-008,1.2246
6.76679e-008,1.2408
6.77103e-008,1.2462
6.77527e-008,1.2508
6.77951e-008,1.2543
6.78376e-008,1.2539
6.78800e-008,1.2612
6.79224e-008,1.2707
6.79648e-008,1.2739
6.80073e-008,1.2700
6.80497e-008,1.2752
6.80921e-008,1.2810
6.81345e-008,1.2694
6.81770e-008,1.1931
6.82194e-008,0.9864
6.82618e-008,0.7877
6.83043e-008,0.6340
6.83467e-008,0.5020
6.83891e-008,0.4019
6.84315e-008,0.3325
6.84740e-008,0.2786
6.85164e-008,0.2458
6.85588e-008,0.2283
6.86012e-008,0.2176
6.86437e-008,0.2132
6.86861e-008,0.2100
6.87285e-008,0.2085
6.87709e-008,0.2090
6.88133e-008,0.2049
6.88558e-008,0.1979
6.88982e-008,0.1924
6.89406e-008,0.1960
6.89830e-008,0.1954
6.90255e-008,0.1886
6.90679e-008,0.1948
6.91103e-008,0.2461
6.91527e-008,0.4058
6.91952e-008,0.5798
6.92376e-008,0.7451
6.92800e-008,0.8944
6.93225e-008,0.9989
6.93649e-008,1.0771
6.94073e-008,1.1455
6.94497e-008,1.1914
6.94922e-008,1.2210
6.95346e-008,1.2394
6.95770e-008,1.2494
6.96194e-008,1.2571
6.96619e-008,1.2615
6.97043e-008,1.2610
6.97467e-008,1.2653
6.97891e-008,1.2735
6.98316e-008,1.2784
6.98740e-008,1.2748
6.99164e-008,1.2763
6.99588e-008,1.2827
7.00012e-008,1.2741
7.00437e-008,1.2175
7.00861e-008,1.0304
7.01285e-008,0.8196
7.01709e-008,0.6607
7.02134e-008,0.5243
7.02558e-008,0.4169
7.02982e-008,0.3441
7.03406e-008,0.2870
7.03831e-008,0.2514
7.04255e-008,0.2305
7.04679e-008,0.2184
7.05104e-008,0.2145
7.05528e-008,0.2154
7.05952e-008,0.2135
7.06376e-008,0.2150
7.06801e-008,0.2117
7.07225e-008,0.2034
7.07649e-008,0.1962
7.08073e-008,0.1987
7.08498e-008,0.1997
7.08922e-008,0.1913
7.09346e-008,0.1929
7.09770e-008,0.2279
7.10194e-008,0.3685
7.10619e-008,0.5474
7.11043e-008,0.7107
7.11467e-008,0.8676
7.11891e-008,0.9806
7.12316e-008,1.0608
7.12740e-008,1.1333
7.13164e-008,1.1842
7.13588e-008,1.2163
7.14013e-008,1.2355
7.14437e-008,1.2467
7.14861e-008,1.2539
7.15286e-008,1.2598
7.15710e-008,1.2603
7.16134e-008,1.2635
7.16558e-008,1.2717
7.16983e-008,1.2777
7.17407e-008,1.2754
7.17831e-008,1.2750
7.18255e-008,1.2825
7.18680e-008,1.2775
7.19104e-008,1.2375
7.19528e-008,1.0753
7.19952e-008,0.8554
7.20377e-008,0.6902
7.20801e-008,0.5493
7.21225e-008,0.4347
7.21649e-008,0.3569
7.22073e-008,0.2963
7.22498e-008,0.2570
7.22922e-008,0.2337
7.23346e-008,0.2205
7.23770e-008,0.2120
7.24195e-008,0.2053
7.24619e-008,0.2018
7.25043e-008,0.2016
7.25467e-008,0.2003
7.25892e-008,0.1953
7.26316e-008,0.1893
7.26740e-008,0.1892
7.27165e-008,0.1936
7.27589e-008,0.1881
7.28013e-008,0.1885
7.28437e-008,0.2147
7.28862e-008,0.3339
7.29286e-008,0.5165
7.29710e-008,0.6805
7.30134e-008,0.8423
7.30559e-008,0.9640
7.30983e-008,1.0483
7.31407e-008,1.1220
7.31831e-008,1.1753
7.32256e-008,1.2112
7.32680e-008,1.2339
7.33104e-008,1.2476
7.33528e-008,1.2558
7.33952e-008,1.2621
7.34377e-008,1.2621
7.34801e-008,1.2633
7.35225e-008,1.2708
7.35649e-008,1.2778
7.36074e-008,1.2773
7.36498e-008,1.2742
7.36922e-008,1.2810
7.37346e-008,1.2797
7.37771e-008,1.2517
7.38195e-008,1.1175
7.38619e-008,0.8942
7.39044e-008,0.7200
7.39468e-008,0.5746
7.39892e-008,0.4543
7.40316e-008,0.3704
7.40741e-008,0.3070
7.41165e-008,0.2635
7.41589e-008,0.2372
7.42013e-008,0.2223
7.42438e-008,0.2134
7.42862e-008,0.2101
7.43286e-008,0.2074
7.43710e-008,0.2081
7.44134e-008,0.2075
7.44559e-008,0.2016
7.44983e-008,0.1945
7.45407e-008,0.1925
7.45831e-008,0.1973
7.46256e-008,0.1925
7.46680e-008,0.1889
7.47104e-008,0.2057
7.47528e-008,0.3005
7.47953e-008,0.4817
7.48377e-008,0.6465
7.48801e-008,0.8118
7.49226e-008,0.9425
7.49650e-008,1.0319
7.50074e-008,1.1075
7.50498e-008,1.1665
7.50923e-008,1.2056
7.51347e-008,1.2298
7.51771e-008,1.2455
7.52195e-008,1.2574
7.52620e-008,1.2664
7.53044e-008,1.2675
7.53468e-008,1.2683
7.53892e-008,1.2742
7.54317e-008,1.2800
7.54741e-008,1.2818
7.55165e-008,1.2773
7.55589e-008,1.2818
7.56013e-008,1.2825
7.56438e-008,1.2618
7.56862e-008,1.1545
7.57286e-008,0.9347
7.57710e-008,0.7492
7.58135e-008,0.5997
7.58559e-008,0.4745
7.58983e-008,0.3831
7.59407e-008,0.3172
7.59832e-008,0.2703
7.60256e-008,0.2416
7.60680e-008,0.2241
7.61105e-008,0.2136
7.61529e-008,0.2093
7.61953e-008,0.2061
7.62377e-008,0.2068
7.62802e-008,0.2076
7.63226e-008,0.2025
7.63650e-008,0.1955
7.64074e-008,0.1915
7.64499e-008,0.1966
7.64923e-008,0.1942
7.65347e-008,0.1887
7.65771e-008,0.1996
7.66195e-008,0.2720
7.66620e-008,0.4461
7.67044e-008,0.6145
7.67468e-008,0.7810
7.67892e-008,0.9207
7.68317e-008,1.0164
7.68741e-008,1.0930
7.69165e-008,1.1568
7.69589e-008,1.1991
7.70014e-008,1.2261
7.70438e-008,1.2426
7.70862e-008,1.2486
7.71287e-008,1.2534
7.71711e-008,1.2555
7.72135e-008,1.2544
7.72559e-008,1.2616
7.72984e-008,1.2709
7.73408e-008,1.2742
7.73832e-008,1.2702
7.74256e-008,1.2750
7.74681e-008,1.2804
7.75105e-008,1.2685
7.75529e-008,1.1895
7.75953e-008,0.9815
7.76378e-008,0.7842
7.76802e-008,0.6306
7.77226e-008,0.4992
7.77650e-008,0.4003
7.78074e-008,0.3314
7.78499e-008,0.2780
7.78923e-008,0.2454
7.79347e-008,0.2276
7.79771e-008,0.2175
7.80196e-008,0.2171
7.80620e-008,0.2174
7.81044e-008,0.2149
7.81468e-008,0.2156
7.81893e-008,0.2102
7.82317e-008,0.2015
7.82741e-008,0.1964
7.83166e-008,0.2002
7.83590e-008,0.1980
7.84014e-008,0.1898
7.84438e-008,0.1954
7.84863e-008,0.2475
7.85287e-008,0.4092
7.85711e-008,0.5823
7.86135e-008,0.7471
7.86560e-008,0.8959
7.86984e-008,0.9997
7.87408e-008,1.0776
7.87832e-008,1.1468
7.88257e-008,1.1930
7.88681e-008,1.2208
7.89105e-008,1.2383
7.89529e-008,1.2479
7.89953e-008,1.2556
7.90378e-008,1.2606
7.90802e-008,1.2606
7.91226e-008,1.2651
7.91650e-008,1.2733
7.92075e-008,1.2780
7.92499e-008,1.2745
7.92923e-008,1.2767
7.93347e-008,1.2830
7.93772e-008,1.2737
7.94196e-008,1.2151
7.94620e-008,1.0255
7.95045e-008,0.8159
7.95469e-008,0.6577
7.95893e-008,0.5218
7.96317e-008,0.4148
7.96742e-008,0.3425
7.97166e-008,0.2859
7.97590e-008,0.2508
7.98014e-008,0.2305
7.98439e-008,0.2183
7.98863e-008,0.2121
7.99287e-008,0.2089
7.99711e-008,0.2073
8.00135e-008,0.2085
8.00560e-008,0.2056
8.00984e-008,0.1988
8.01408e-008,0.1923
8.01832e-008,0.1947
8.02257e-008,0.1965
8.02681e-008,0.1895
8.03105e-008,0.1924
8.03529e-008,0.2310
8.03954e-008,0.3745
8.04378e-008,0.5524
8.04802e-008,0.7165
8.05227e-008,0.8723
8.05651e-008,0.9840
8.06075e-008,1.0640
8.06499e-008,1.1353
8.06924e-008,1.1846
8.07348e-008,1.2171
8.07772e-008,1.2371
8.08196e-008,1.2470
8.08621e-008,1.2512
8.09045e-008,1.2556
8.09469e-008,1.2542
8.09893e-008,1.2580
8.10318e-008,1.2676
8.10742e-008,1.2742
8.11166e-008,1.2716
8.11590e-008,1.2718
8.12014e-008,1.2800
8.12439e-008,1.2759
8.12863e-008,1.2357
8.13287e-008,1.0719
8.13711e-008,0.8531
8.14136e-008,0.6887
8.14560e-008,0.5477
8.14984e-008,0.4341
8.15408e-008,0.3569
8.15833e-008,0.2962
8.16257e-008,0.2563
8.16681e-008,0.2333
8.17106e-008,0.2206
8.17530e-008,0.2138
8.17954e-008,0.2112
8.18378e-008,0.2088
8.18803e-008,0.2093
8.19227e-008,0.2071
8.19651e-008,0.2005
8.20075e-008,0.1938
8.20500e-008,0.1940
8.20924e-008,0.1973
8.21348e-008,0.1907
8.21772e-008,0.1903
8.22196e-008,0.2168
8.22621e-008,0.3388
8.23045e-008,0.5202
8.23469e-008,0.6834
8.23893e-008,0.8449
8.24318e-008,0.9654
8.24742e-008,1.0492
8.25166e-008,1.1231
8.25590e-008,1.1766
8.26015e-008,1.2120
8.26439e-008,1.2336
8.26863e-008,1.2466
8.27288e-008,1.2542
8.27712e-008,1.2607
8.28136e-008,1.2612
8.28560e-008,1.2629
8.28985e-008,1.2706
8.29409e-008,1.2775
8.29833e-008,1.2767
8.30257e-008,1.2742
8.30682e-008,1.2815
8.31106e-008,1.2796
8.31530e-008,1.2502
8.31954e-008,1.1130
8.32379e-008,0.8900
8.32803e-008,0.7169
8.33227e-008,0.5720
8.33651e-008,0.4522
8.34075e-008,0.3688
8.34500e-008,0.3057
8.34924e-008,0.2626
8.35348e-008,0.2368
8.35772e-008,0.2223
8.36197e-008,0.2147
8.36621e-008,0.2155
8.37045e-008,0.2140
8.37469e-008,0.2144
8.37894e-008,0.2139
8.38318e-008,0.2067
8.38742e-008,0.1982
8.39167e-008,0.1968
8.39591e-008,0.2008
8.40015e-008,0.1944
8.40439e-008,0.1904
8.40864e-008,0.2073
8.41288e-008,0.3053
8.41712e-008,0.4860
8.42136e-008,0.6494
8.42561e-008,0.8144
8.42985e-008,0.9445
8.43409e-008,1.0330
8.43833e-008,1.1085
8.44257e-008,1.1680
8.44682e-008,1.2066
8.45106e-008,1.2292
8.45530e-008,1.2437
8.45954e-008,1.2512
8.46379e-008,1.2583
8.46803e-008,1.2605
8.47227e-008,1.2615
8.47651e-008,1.2686
8.48076e-008,1.2762
8.48500e-008,1.2772
8.48924e-008,1.2736
8.49349e-008,1.2803
8.49773e-008,1.2815
8.50197e-008,1.2608
8.50621e-008,1.1518
8.51046e-008,0.9313
8.51470e-008,0.7476
8.51894e-008,0.5987
8.52318e-008,0.4733
8.52743e-008,0.3825
8.53167e-008,0.3168
8.53591e-008,0.2693
8.54015e-008,0.2408
8.54440e-008,0.2249
8.54864e-008,0.2149
8.55288e-008,0.2109
8.55712e-008,0.2078
8.56136e-008,0.2078
8.56561e-008,0.2081
8.56985e-008,0.2029
8.57409e-008,0.1958
8.57833e-008,0.1921
8.58258e-008,0.1968
8.58682e-008,0.1938
8.59106e-008,0.1886
8.59530e-008,0.2005
8.59955e-008,0.2765
8.60379e-008,0.4513
8.60803e-008,0.6187
8.61228e-008,0.7850
8.61652e-008,0.9237
8.62076e-008,1.0188
8.62500e-008,1.0952
8.62925e-008,1.1582
8.63349e-008,1.2000
8.63773e-008,1.2264
8.64197e-008,1.2429
8.64622e-008,1.2514
8.65046e-008,1.2588
8.65470e-008,1.2615
8.65894e-008,1.2614
8.66319e-008,1.2674
8.66743e-008,1.2753
8.67167e-008,1.2783
8.67591e-008,1.2739
8.68015e-008,1.2784
8.68440e-008,1.2824
8.68864e-008,1.2681
8.69288e-008,1.1849
8.69712e-008,0.9752
8.70137e-008,0.7792
8.70561e-008,0.6260
8.70985e-008,0.4956
8.71409e-008,0.3974
8.71834e-008,0.3289
8.72258e-008,0.2769
8.72682e-008,0.2453
8.73107e-008,0.2272
8.73531e-008,0.2161
8.73955e-008,0.2114
8.74379e-008,0.2082
8.74804e-008,0.2076
8.75228e-008,0.2084
8.75652e-008,0.2041
8.76076e-008,0.1972
8.76501e-008,0.1920
8.76925e-008,0.1959
8.77349e-008,0.1953
8.77773e-008,0.1888
8.78197e-008,0.1958
8.78622e-008,0.2519
8.79046e-008,0.4150
8.79470e-008,0.5872
8.79894e-008,0.7529
8.80319e-008,0.9003
8.80743e-008,1.0028
8.81167e-008,1.0805
8.81591e-008,1.1479
8.82016e-008,1.1930
8.82440e-008,1.2222
8.82864e-008,1.2403
8.83289e-008,1.2479
8.83713e-008,1.2524
8.84137e-008,1.2557
8.84561e-008,1.2542
8.84986e-008,1.2599
8.85410e-008,1.2695
8.85834e-008,1.2744
8.86258e-008,1.2707
8.86683e-008,1.2735
8.87107e-008,1.2806
8.87531e-008,1.2724
8.87955e-008,1.2130
8.88380e-008,1.0220
8.88804e-008,0.8138
8.89228e-008,0.6561
8.89652e-008,0.5203
8.90076e-008,0.4146
8.90501e-008,0.3426
8.90925e-008,0.2857
8.91349e-008,0.2500
8.91773e-008,0.2300
8.92198e-008,0.2188
8.92622e-008,0.2166
8.93046e-008,0.2179
8.93470e-008,0.2151
8.93895e-008,0.2157
8.94319e-008,0.2115
8.94743e-008,0.2030
8.95168e-008,0.1967
8.95592e-008,0.1994
8.96016e-008,0.1993
8.96440e-008,0.1907
8.96865e-008,0.1930
8.97289e-008,0.2320
8.97713e-008,0.3779
8.98137e-008,0.5553
8.98562e-008,0.7185
8.98986e-008,0.8739
8.99410e-008,0.9849
8.99834e-008,1.0647
9.00258e-008,1.1366
9.00683e-008,1.1864
9.01107e-008,1.2172
9.01531e-008,1.2357
9.01955e-008,1.2450
9.02380e-008,1.2487
9.02804e-008,1.2543
9.03228e-008,1.2538
9.03652e-008,1.2580
9.04077e-008,1.2676
9.04501e-008,1.2740
9.04925e-008,1.2712
9.05350e-008,1.2722
9.05774e-008,1.2807
9.06198e-008,1.2760
9.06622e-008,1.2341
9.07047e-008,1.0668
9.07471e-008,0.8488
