.HEADER
..NAMES
Time,V U3.L7
3.8118e-009,1.2068
3.8577e-009,1.2154
3.9036e-009,1.2281
3.9496e-009,1.2407
3.9955e-009,1.2483
4.0414e-009,1.2483
4.0873e-009,1.2417
4.1333e-009,1.2328
4.1792e-009,1.2254
4.2251e-009,1.2207
4.2710e-009,1.2194
4.3169e-009,1.2201
4.3629e-009,1.2205
4.4088e-009,1.2199
4.4547e-009,1.2182
4.5007e-009,1.2158
4.5466e-009,1.2142
4.5925e-009,1.2144
4.6384e-009,1.2076
4.6843e-009,1.1717
4.7303e-009,1.1088
4.7762e-009,1.0205
4.8221e-009,0.8918
4.8680e-009,0.7364
4.9140e-009,0.5838
4.9599e-009,0.4514
5.0058e-009,0.3470
5.0518e-009,0.2809
5.0977e-009,0.2544
5.1436e-009,0.2556
5.1895e-009,0.2679
5.2354e-009,0.2794
5.2814e-009,0.2837
5.3273e-009,0.2786
5.3732e-009,0.2672
5.4192e-009,0.2566
5.4651e-009,0.2507
5.5110e-009,0.2509
5.5569e-009,0.2578
5.6029e-009,0.2673
5.6488e-009,0.2723
5.6947e-009,0.2704
5.7406e-009,0.2635
5.7865e-009,0.2532
5.8325e-009,0.2420
5.8784e-009,0.2336
5.9243e-009,0.2315
5.9703e-009,0.2355
6.0162e-009,0.2422
6.0621e-009,0.2488
6.1080e-009,0.2539
6.1539e-009,0.2566
6.1999e-009,0.2573
6.2458e-009,0.2574
6.2917e-009,0.2578
6.3376e-009,0.2594
6.3836e-009,0.2619
6.4295e-009,0.2640
6.4754e-009,0.2642
6.5214e-009,0.2624
6.5673e-009,0.2592
6.6132e-009,0.2554
6.6591e-009,0.2519
6.7050e-009,0.2502
6.7510e-009,0.2509
6.7969e-009,0.2533
6.8428e-009,0.2559
6.8888e-009,0.2579
6.9347e-009,0.2586
6.9806e-009,0.2578
7.0265e-009,0.2559
7.0725e-009,0.2537
7.1184e-009,0.2525
7.1643e-009,0.2527
7.2102e-009,0.2542
7.2561e-009,0.2560
7.3021e-009,0.2573
7.3480e-009,0.2576
7.3939e-009,0.2570
7.4399e-009,0.2554
7.4858e-009,0.2537
7.5317e-009,0.2524
7.5776e-009,0.2521
7.6235e-009,0.2526
7.6695e-009,0.2536
7.7154e-009,0.2547
7.7613e-009,0.2553
7.8072e-009,0.2553
7.8532e-009,0.2547
7.8991e-009,0.2538
7.9450e-009,0.2531
7.9910e-009,0.2529
8.0369e-009,0.2531
8.0828e-009,0.2536
8.1287e-009,0.2542
8.1747e-009,0.2545
8.2206e-009,0.2545
8.2665e-009,0.2540
8.3124e-009,0.2533
8.3583e-009,0.2528
8.4043e-009,0.2527
8.4502e-009,0.2528
8.4961e-009,0.2532
8.5420e-009,0.2535
8.5880e-009,0.2538
8.6339e-009,0.2537
8.6798e-009,0.2535
8.7257e-009,0.2531
8.7717e-009,0.2528
8.8176e-009,0.2526
8.8635e-009,0.2527
8.9095e-009,0.2529
8.9554e-009,0.2531
9.0013e-009,0.2533
9.0472e-009,0.2533
9.0932e-009,0.2531
9.1391e-009,0.2528
9.1850e-009,0.2526
9.2309e-009,0.2525
9.2769e-009,0.2525
9.3228e-009,0.2526
9.3687e-009,0.2528
9.4146e-009,0.2529
9.4605e-009,0.2529
9.5065e-009,0.2528
9.5524e-009,0.2526
9.5983e-009,0.2524
9.6442e-009,0.2523
9.6902e-009,0.2523
9.7361e-009,0.2524
9.7820e-009,0.2525
9.8280e-009,0.2526
9.8739e-009,0.2526
9.9198e-009,0.2525
9.9657e-009,0.2524
1.00117e-008,0.2523
1.00576e-008,0.2522
1.01035e-008,0.2522
1.01494e-008,0.2522
1.01954e-008,0.2523
1.02413e-008,0.2544
1.02872e-008,0.2770
1.03331e-008,0.3378
1.03790e-008,0.4238
1.04250e-008,0.5475
1.04709e-008,0.7087
1.05168e-008,0.8717
1.05627e-008,1.0127
1.06087e-008,1.1237
1.06546e-008,1.1936
1.07005e-008,1.2209
1.07464e-008,1.2187
1.07924e-008,1.2044
1.08383e-008,1.1910
1.08842e-008,1.1854
1.09302e-008,1.1897
1.09761e-008,1.2019
1.10220e-008,1.2152
1.10679e-008,1.2232
1.11139e-008,1.2251
1.11598e-008,1.2203
1.12057e-008,1.2107
1.12516e-008,1.2034
1.12975e-008,1.2041
1.13435e-008,1.2111
1.13894e-008,1.2220
1.14353e-008,1.2341
1.14812e-008,1.2427
1.15272e-008,1.2448
1.15731e-008,1.2400
1.16190e-008,1.2321
1.16649e-008,1.2249
1.17109e-008,1.2198
1.17568e-008,1.2175
1.18027e-008,1.2174
1.18487e-008,1.2175
1.18946e-008,1.2168
1.19405e-008,1.2153
1.19864e-008,1.2134
1.20324e-008,1.2119
1.20783e-008,1.2122
1.21242e-008,1.2100
1.21701e-008,1.1848
1.22161e-008,1.1285
1.22620e-008,1.0499
1.23079e-008,0.9340
1.23538e-008,0.7839
1.23997e-008,0.6281
1.24457e-008,0.4887
1.24916e-008,0.3747
1.25375e-008,0.2958
1.25834e-008,0.2574
1.26294e-008,0.2514
1.26753e-008,0.2614
1.27212e-008,0.2737
1.27672e-008,0.2806
1.28131e-008,0.2786
1.28590e-008,0.2688
1.29049e-008,0.2576
1.29509e-008,0.2503
1.29968e-008,0.2485
1.30427e-008,0.2532
1.30886e-008,0.2625
1.31346e-008,0.2693
1.31805e-008,0.2693
1.32264e-008,0.2639
1.32723e-008,0.2547
1.33182e-008,0.2437
1.33642e-008,0.2341
1.34101e-008,0.2298
1.34560e-008,0.2321
1.35019e-008,0.2383
1.35479e-008,0.2450
1.35938e-008,0.2506
1.36397e-008,0.2541
1.36856e-008,0.2554
1.37316e-008,0.2557
1.37775e-008,0.2560
1.38234e-008,0.2572
1.38694e-008,0.2595
1.39153e-008,0.2618
1.39612e-008,0.2626
1.40071e-008,0.2614
1.40531e-008,0.2586
1.40990e-008,0.2549
1.41449e-008,0.2513
1.41908e-008,0.2490
1.42367e-008,0.2489
1.42827e-008,0.2509
1.43286e-008,0.2536
1.43745e-008,0.2558
1.44204e-008,0.2570
1.44664e-008,0.2567
1.45123e-008,0.2550
1.45582e-008,0.2529
1.46041e-008,0.2513
1.46501e-008,0.2511
1.46960e-008,0.2522
1.47419e-008,0.2540
1.47879e-008,0.2555
1.48338e-008,0.2562
1.48797e-008,0.2558
1.49256e-008,0.2546
1.49715e-008,0.2528
1.50175e-008,0.2513
1.50634e-008,0.2507
1.51093e-008,0.2511
1.51552e-008,0.2520
1.52012e-008,0.2530
1.52471e-008,0.2538
1.52930e-008,0.2541
1.53389e-008,0.2536
1.53849e-008,0.2528
1.54308e-008,0.2521
1.54767e-008,0.2517
1.55226e-008,0.2518
1.55686e-008,0.2522
1.56145e-008,0.2528
1.56604e-008,0.2532
1.57063e-008,0.2533
1.57523e-008,0.2529
1.57982e-008,0.2523
1.58441e-008,0.2521
1.58901e-008,0.2607
1.59360e-008,0.3038
1.59819e-008,0.3789
1.60278e-008,0.4822
1.60738e-008,0.6288
1.61197e-008,0.7957
1.61656e-008,0.9483
1.62115e-008,1.0743
1.62575e-008,1.1650
1.63034e-008,1.2117
1.63493e-008,1.2217
1.63952e-008,1.2116
1.64412e-008,1.1969
1.64871e-008,1.1873
1.65330e-008,1.1868
1.65789e-008,1.1956
1.66249e-008,1.2092
1.66708e-008,1.2197
1.67167e-008,1.2244
1.67626e-008,1.2230
1.68085e-008,1.2152
1.68545e-008,1.2059
1.69004e-008,1.2028
1.69463e-008,1.2073
1.69922e-008,1.2164
1.70382e-008,1.2283
1.70841e-008,1.2389
1.71300e-008,1.2443
1.71759e-008,1.2426
1.72219e-008,1.2357
1.72678e-008,1.2279
1.73137e-008,1.2219
1.73596e-008,1.2183
1.74056e-008,1.2172
1.74515e-008,1.2174
1.74974e-008,1.2170
1.75433e-008,1.2158
1.75893e-008,1.2140
1.76352e-008,1.2121
1.76811e-008,1.2116
1.77271e-008,1.2131
1.77730e-008,1.2162
1.78189e-008,1.2200
1.78648e-008,1.2237
1.79108e-008,1.2264
1.79567e-008,1.2268
1.80026e-008,1.2249
1.80485e-008,1.2216
1.80945e-008,1.2186
1.81404e-008,1.2170
1.81863e-008,1.2172
1.82322e-008,1.2192
1.82782e-008,1.2219
1.83241e-008,1.2240
1.83700e-008,1.2245
1.84159e-008,1.2233
1.84619e-008,1.2211
1.85078e-008,1.2192
1.85537e-008,1.2185
1.85996e-008,1.2191
1.86455e-008,1.2206
1.86915e-008,1.2225
1.87374e-008,1.2240
1.87833e-008,1.2246
1.88292e-008,1.2242
1.88752e-008,1.2232
1.89211e-008,1.2221
1.89670e-008,1.2212
1.90129e-008,1.2208
1.90589e-008,1.2212
1.91048e-008,1.2221
1.91507e-008,1.2231
1.91966e-008,1.2237
1.92426e-008,1.2237
1.92885e-008,1.2231
1.93344e-008,1.2224
1.93803e-008,1.2218
1.94263e-008,1.2217
1.94722e-008,1.2222
1.95181e-008,1.2230
1.95640e-008,1.2237
1.96100e-008,1.2240
1.96559e-008,1.2238
1.97018e-008,1.2233
1.97478e-008,1.2228
1.97937e-008,1.2226
1.98396e-008,1.2226
1.98855e-008,1.2229
1.99315e-008,1.2233
1.99774e-008,1.2236
2.00233e-008,1.2238
2.00692e-008,1.2238
2.01152e-008,1.2236
2.01611e-008,1.2233
2.02070e-008,1.2231
2.02529e-008,1.2230
2.02989e-008,1.2231
2.03448e-008,1.2234
2.03907e-008,1.2238
2.04366e-008,1.2240
2.04826e-008,1.2240
2.05285e-008,1.2239
2.05744e-008,1.2236
2.06203e-008,1.2234
2.06662e-008,1.2233
2.07122e-008,1.2235
2.07581e-008,1.2237
2.08040e-008,1.2239
2.08499e-008,1.2241
2.08959e-008,1.2241
2.09418e-008,1.2240
2.09877e-008,1.2238
2.10336e-008,1.2238
2.10796e-008,1.2237
2.11255e-008,1.2238
2.11714e-008,1.2239
2.12173e-008,1.2240
2.12633e-008,1.2241
2.13092e-008,1.2242
2.13551e-008,1.2242
2.14010e-008,1.2241
2.14470e-008,1.2240
2.14929e-008,1.2206
2.15388e-008,1.1954
2.15847e-008,1.1377
2.16307e-008,1.0589
2.16766e-008,0.9467
2.17225e-008,0.8007
2.17685e-008,0.6476
2.18144e-008,0.5100
2.18603e-008,0.3957
2.19062e-008,0.3129
2.19522e-008,0.2680
2.19981e-008,0.2555
2.20440e-008,0.2610
2.20899e-008,0.2714
2.21359e-008,0.2792
2.21818e-008,0.2802
2.22277e-008,0.2737
2.22736e-008,0.2644
2.23196e-008,0.2571
2.23655e-008,0.2537
2.24114e-008,0.2558
2.24573e-008,0.2627
2.25033e-008,0.2687
2.25492e-008,0.2689
2.25951e-008,0.2646
2.26410e-008,0.2571
2.26869e-008,0.2476
2.27329e-008,0.2386
2.27788e-008,0.2336
2.28247e-008,0.2347
2.28706e-008,0.2394
2.29166e-008,0.2451
2.29625e-008,0.2503
2.30084e-008,0.2543
2.30543e-008,0.2566
2.31003e-008,0.2578
2.31462e-008,0.2586
2.31921e-008,0.2596
2.32380e-008,0.2612
2.32840e-008,0.2628
2.33299e-008,0.2633
2.33758e-008,0.2659
2.34217e-008,0.2931
2.34677e-008,0.3561
2.35136e-008,0.4445
2.35595e-008,0.5753
2.36055e-008,0.7399
2.36514e-008,0.9017
2.36973e-008,1.0404
2.37432e-008,1.1465
2.37892e-008,1.2085
2.38351e-008,1.2282
2.38810e-008,1.2206
2.39269e-008,1.2035
2.39729e-008,1.1896
2.40188e-008,1.1857
2.40647e-008,1.1929
2.41106e-008,1.2076
2.41566e-008,1.2215
2.42025e-008,1.2289
2.42484e-008,1.2292
2.42943e-008,1.2220
2.43403e-008,1.2106
2.43862e-008,1.2033
2.44321e-008,1.2048
2.44780e-008,1.2129
2.45239e-008,1.2253
2.45699e-008,1.2382
2.46158e-008,1.2465
2.46617e-008,1.2473
2.47076e-008,1.2412
2.47536e-008,1.2323
2.47995e-008,1.2247
2.48454e-008,1.2197
2.48913e-008,1.2181
2.49373e-008,1.2187
2.49832e-008,1.2192
2.50291e-008,1.2187
2.50750e-008,1.2171
2.51210e-008,1.2148
2.51669e-008,1.2130
2.52128e-008,1.2131
2.52587e-008,1.2081
2.53047e-008,1.1758
2.53506e-008,1.1151
2.53965e-008,1.0304
2.54424e-008,0.9060
2.54884e-008,0.7520
2.55343e-008,0.5981
2.55802e-008,0.4631
2.56262e-008,0.3553
2.56721e-008,0.2847
2.57180e-008,0.2544
2.57639e-008,0.2535
2.58099e-008,0.2653
2.58558e-008,0.2772
2.59017e-008,0.2824
2.59476e-008,0.2783
2.59936e-008,0.2672
2.60395e-008,0.2563
2.60854e-008,0.2499
2.61313e-008,0.2494
2.61773e-008,0.2556
2.62232e-008,0.2652
2.62691e-008,0.2710
2.63150e-008,0.2696
2.63610e-008,0.2633
2.64069e-008,0.2533
2.64528e-008,0.2420
2.64987e-008,0.2331
2.65446e-008,0.2302
2.65906e-008,0.2338
2.66365e-008,0.2404
2.66824e-008,0.2470
2.67283e-008,0.2523
2.67743e-008,0.2553
2.68202e-008,0.2562
2.68661e-008,0.2563
2.69120e-008,0.2566
2.69580e-008,0.2580
2.70039e-008,0.2605
2.70498e-008,0.2627
2.70957e-008,0.2632
2.71417e-008,0.2616
2.71876e-008,0.2585
2.72335e-008,0.2547
2.72794e-008,0.2511
2.73254e-008,0.2492
2.73713e-008,0.2496
2.74172e-008,0.2519
2.74631e-008,0.2546
2.75091e-008,0.2567
2.75550e-008,0.2576
2.76009e-008,0.2569
2.76469e-008,0.2551
2.76928e-008,0.2529
2.77387e-008,0.2515
2.77846e-008,0.2516
2.78306e-008,0.2530
2.78765e-008,0.2548
2.79224e-008,0.2562
2.79683e-008,0.2566
2.80143e-008,0.2561
2.80602e-008,0.2546
2.81061e-008,0.2528
2.81520e-008,0.2515
2.81980e-008,0.2510
2.82439e-008,0.2516
2.82898e-008,0.2526
2.83357e-008,0.2536
2.83817e-008,0.2543
2.84276e-008,0.2544
2.84735e-008,0.2538
2.85194e-008,0.2530
2.85653e-008,0.2522
2.86113e-008,0.2519
2.86572e-008,0.2521
2.87031e-008,0.2526
2.87490e-008,0.2532
2.87950e-008,0.2535
2.88409e-008,0.2535
2.88868e-008,0.2531
2.89327e-008,0.2525
2.89787e-008,0.2527
2.90246e-008,0.2663
2.90705e-008,0.3178
2.91164e-008,0.3976
2.91624e-008,0.5094
2.92083e-008,0.6634
2.92542e-008,0.8294
2.93001e-008,0.9770
2.93461e-008,1.0967
2.93920e-008,1.1785
2.94379e-008,1.2165
2.94839e-008,1.2209
2.95298e-008,1.2087
2.95757e-008,1.1945
2.96216e-008,1.1866
2.96676e-008,1.1882
2.97135e-008,1.1984
2.97594e-008,1.2120
2.98053e-008,1.2214
2.98513e-008,1.2249
2.98972e-008,1.2220
2.99431e-008,1.2133
2.99890e-008,1.2048
3.00350e-008,1.2034
3.00809e-008,1.2091
3.01268e-008,1.2189
3.01727e-008,1.2310
3.02187e-008,1.2407
3.02646e-008,1.2447
3.03105e-008,1.2416
3.03564e-008,1.2341
3.04024e-008,1.2267
3.04483e-008,1.2211
3.04942e-008,1.2180
3.05401e-008,1.2174
3.05861e-008,1.2175
3.06320e-008,1.2169
3.06779e-008,1.2156
3.07238e-008,1.2137
3.07698e-008,1.2119
3.08157e-008,1.2118
3.08616e-008,1.2118
3.09075e-008,1.1951
3.09535e-008,1.1459
3.09994e-008,1.0741
3.10453e-008,0.9697
3.10912e-008,0.8266
3.11372e-008,0.6695
3.11831e-008,0.5245
3.12290e-008,0.4029
3.12749e-008,0.3135
3.13209e-008,0.2642
3.13668e-008,0.2507
3.14127e-008,0.2578
3.14586e-008,0.2704
3.15045e-008,0.2793
3.15505e-008,0.2798
3.15964e-008,0.2717
3.16423e-008,0.2602
3.16882e-008,0.2516
3.17342e-008,0.2482
3.17801e-008,0.2512
3.18260e-008,0.2597
3.18719e-008,0.2679
3.19179e-008,0.2697
3.19638e-008,0.2655
3.20097e-008,0.2573
3.20556e-008,0.2465
3.21016e-008,0.2362
3.21475e-008,0.2301
3.21934e-008,0.2308
3.22393e-008,0.2363
3.22853e-008,0.2430
3.23312e-008,0.2490
3.23771e-008,0.2531
3.24230e-008,0.2550
3.24690e-008,0.2554
3.25149e-008,0.2557
3.25608e-008,0.2566
3.26067e-008,0.2586
3.26527e-008,0.2611
3.26986e-008,0.2624
3.27445e-008,0.2642
3.27904e-008,0.2862
3.28364e-008,0.3450
3.28823e-008,0.4290
3.29282e-008,0.5532
3.29741e-008,0.7155
3.30201e-008,0.8798
3.30660e-008,1.0225
3.31119e-008,1.1341
3.31578e-008,1.2023
3.32038e-008,1.2268
3.32497e-008,1.2215
3.32956e-008,1.2043
3.33415e-008,1.1893
3.33875e-008,1.1837
3.34334e-008,1.1897
3.34793e-008,1.2043
3.35253e-008,1.2191
3.35712e-008,1.2277
3.36171e-008,1.2289
3.36630e-008,1.2225
3.37090e-008,1.2109
3.37549e-008,1.2023
3.38008e-008,1.2026
3.38467e-008,1.2102
3.38927e-008,1.2225
3.39386e-008,1.2358
3.39845e-008,1.2451
3.40304e-008,1.2470
3.40764e-008,1.2415
3.41223e-008,1.2325
3.41682e-008,1.2245
3.42141e-008,1.2191
3.42601e-008,1.2171
3.43060e-008,1.2176
3.43519e-008,1.2184
3.43978e-008,1.2181
3.44438e-008,1.2167
3.44897e-008,1.2143
3.45356e-008,1.2123
3.45815e-008,1.2121
3.46275e-008,1.2089
3.46734e-008,1.1813
3.47193e-008,1.1237
3.47652e-008,1.0435
3.48112e-008,0.9249
3.48571e-008,0.7734
3.49030e-008,0.6179
3.49489e-008,0.4797
3.49949e-008,0.3674
3.50408e-008,0.2912
3.50867e-008,0.2557
3.51326e-008,0.2517
3.51786e-008,0.2627
3.52245e-008,0.2752
3.52704e-008,0.2816
3.53163e-008,0.2787
3.53622e-008,0.2682
3.54082e-008,0.2568
3.54541e-008,0.2496
3.55000e-008,0.2483
3.55459e-008,0.2537
3.55919e-008,0.2632
3.56378e-008,0.2699
3.56837e-008,0.2695
3.57296e-008,0.2637
3.57756e-008,0.2541
3.58215e-008,0.2428
3.58674e-008,0.2334
3.59133e-008,0.2295
3.59593e-008,0.2324
3.60052e-008,0.2388
3.60511e-008,0.2456
3.60970e-008,0.2511
3.61430e-008,0.2544
3.61889e-008,0.2555
3.62348e-008,0.2556
3.62807e-008,0.2559
3.63267e-008,0.2571
3.63726e-008,0.2595
3.64185e-008,0.2619
3.64644e-008,0.2628
3.65104e-008,0.2681
3.65563e-008,0.3032
3.66022e-008,0.3711
3.66481e-008,0.4665
3.66941e-008,0.6066
3.67400e-008,0.7738
3.67859e-008,0.9321
3.68318e-008,1.0653
3.68778e-008,1.1632
3.69237e-008,1.2154
3.69696e-008,1.2276
3.70155e-008,1.2162
3.70615e-008,1.1985
3.71074e-008,1.1861
3.71533e-008,1.1846
3.71992e-008,1.1941
3.72452e-008,1.2099
3.72911e-008,1.2230
3.73370e-008,1.2291
3.73830e-008,1.2278
3.74289e-008,1.2189
3.74748e-008,1.2072
3.75207e-008,1.2014
3.75667e-008,1.2046
3.76126e-008,1.2141
3.76585e-008,1.2273
3.77044e-008,1.2398
3.77504e-008,1.2468
3.77963e-008,1.2459
3.78422e-008,1.2386
3.78881e-008,1.2296
3.79341e-008,1.2223
3.79800e-008,1.2180
3.80259e-008,1.2171
3.80718e-008,1.2180
3.81178e-008,1.2185
3.81637e-008,1.2178
3.82096e-008,1.2160
3.82555e-008,1.2136
3.83015e-008,1.2121
3.83474e-008,1.2121
3.83933e-008,1.2034
3.84392e-008,1.1641
3.84852e-008,1.0994
3.85311e-008,1.0076
3.85770e-008,0.8752
3.86229e-008,0.7189
3.86689e-008,0.5678
3.87148e-008,0.4376
3.87607e-008,0.3365
3.88066e-008,0.2745
3.88526e-008,0.2516
3.88985e-008,0.2547
3.89444e-008,0.2674
3.89903e-008,0.2784
3.90363e-008,0.2817
3.90822e-008,0.2757
3.91281e-008,0.2640
3.91740e-008,0.2538
3.92199e-008,0.2485
3.92659e-008,0.2494
3.93118e-008,0.2568
3.93577e-008,0.2663
3.94036e-008,0.2706
3.94496e-008,0.2681
3.94955e-008,0.2608
3.95414e-008,0.2503
3.95873e-008,0.2392
3.96333e-008,0.2312
3.96792e-008,0.2299
3.97251e-008,0.2344
3.97710e-008,0.2412
3.98170e-008,0.2477
3.98629e-008,0.2526
3.99088e-008,0.2550
3.99547e-008,0.2556
4.00007e-008,0.2557
4.00466e-008,0.2562
4.00925e-008,0.2579
4.01384e-008,0.2605
4.01844e-008,0.2624
4.02303e-008,0.2633
4.02762e-008,0.2758
4.03221e-008,0.3241
4.03681e-008,0.4000
4.04140e-008,0.5097
4.04599e-008,0.6633
4.05058e-008,0.8307
4.05518e-008,0.9813
4.05977e-008,1.1038
4.06436e-008,1.1865
4.06895e-008,1.2235
4.07355e-008,1.2254
4.07814e-008,1.2101
4.08273e-008,1.1932
4.08732e-008,1.1843
4.09192e-008,1.1867
4.09651e-008,1.1993
4.10110e-008,1.2152
4.10569e-008,1.2260
4.11029e-008,1.2296
4.11488e-008,1.2254
4.11947e-008,1.2147
4.12407e-008,1.2042
4.12866e-008,1.2016
4.13325e-008,1.2073
4.13784e-008,1.2184
4.14244e-008,1.2320
4.14703e-008,1.2430
4.15162e-008,1.2474
4.15621e-008,1.2439
4.16081e-008,1.2354
4.16540e-008,1.2268
4.16999e-008,1.2204
4.17458e-008,1.2174
4.17918e-008,1.2173
4.18377e-008,1.2183
4.18836e-008,1.2184
4.19295e-008,1.2173
4.19755e-008,1.2152
4.20214e-008,1.2129
4.20673e-008,1.2120
4.21132e-008,1.2136
4.21592e-008,1.2168
4.22051e-008,1.2210
4.22510e-008,1.2251
4.22969e-008,1.2278
4.23429e-008,1.2280
4.23888e-008,1.2255
4.24347e-008,1.2217
4.24806e-008,1.2184
4.25266e-008,1.2168
4.25725e-008,1.2174
4.26184e-008,1.2200
4.26643e-008,1.2230
4.27103e-008,1.2252
4.27562e-008,1.2254
4.28021e-008,1.2238
4.28480e-008,1.2212
4.28940e-008,1.2192
4.29399e-008,1.2186
4.29858e-008,1.2194
4.30317e-008,1.2212
4.30777e-008,1.2233
4.31236e-008,1.2249
4.31695e-008,1.2254
4.32154e-008,1.2247
4.32613e-008,1.2235
4.33073e-008,1.2221
4.33532e-008,1.2211
4.33991e-008,1.2209
4.34450e-008,1.2214
4.34910e-008,1.2225
4.35369e-008,1.2237
4.35828e-008,1.2243
4.36287e-008,1.2241
4.36747e-008,1.2234
4.37206e-008,1.2225
4.37665e-008,1.2219
4.38124e-008,1.2219
4.38584e-008,1.2225
4.39043e-008,1.2233
4.39502e-008,1.2240
4.39961e-008,1.2202
4.40421e-008,1.1924
4.40880e-008,1.1324
4.41339e-008,1.0514
4.41798e-008,0.9362
4.42258e-008,0.7889
4.42717e-008,0.6369
4.43176e-008,0.5013
4.43635e-008,0.3892
4.44095e-008,0.3088
4.44554e-008,0.2661
4.45013e-008,0.2549
4.45472e-008,0.2606
4.45932e-008,0.2707
4.46391e-008,0.2781
4.46850e-008,0.2788
4.47309e-008,0.2724
4.47769e-008,0.2635
4.48228e-008,0.2567
4.48687e-008,0.2536
4.49146e-008,0.2558
4.49606e-008,0.2625
4.50065e-008,0.2678
4.50524e-008,0.2676
4.50983e-008,0.2633
4.51443e-008,0.2559
4.51902e-008,0.2466
4.52361e-008,0.2379
4.52821e-008,0.2333
4.53280e-008,0.2345
4.53739e-008,0.2392
4.54198e-008,0.2447
4.54658e-008,0.2498
4.55117e-008,0.2538
4.55576e-008,0.2562
4.56035e-008,0.2574
4.56495e-008,0.2583
4.56954e-008,0.2593
4.57413e-008,0.2609
4.57872e-008,0.2624
4.58332e-008,0.2627
4.58791e-008,0.2660
4.59250e-008,0.2960
4.59709e-008,0.3610
4.60169e-008,0.4519
4.60628e-008,0.5860
4.61087e-008,0.7517
4.61546e-008,0.9121
4.62006e-008,1.0487
4.62465e-008,1.1520
4.62924e-008,1.2106
4.63383e-008,1.2278
4.63843e-008,1.2191
4.64302e-008,1.2019
4.64761e-008,1.1887
4.65220e-008,1.1855
4.65680e-008,1.1934
4.66139e-008,1.2083
4.66598e-008,1.2218
4.67057e-008,1.2287
4.67517e-008,1.2285
4.67976e-008,1.2208
4.68435e-008,1.2095
4.68894e-008,1.2028
4.69354e-008,1.2049
4.69813e-008,1.2134
4.70272e-008,1.2259
4.70731e-008,1.2386
4.71190e-008,1.2464
4.71650e-008,1.2467
4.72109e-008,1.2402
4.72568e-008,1.2314
4.73027e-008,1.2239
4.73487e-008,1.2192
4.73946e-008,1.2178
4.74405e-008,1.2184
4.74864e-008,1.2188
4.75324e-008,1.2182
4.75783e-008,1.2166
4.76242e-008,1.2142
4.76701e-008,1.2126
4.77161e-008,1.2131
4.77620e-008,1.2157
4.78079e-008,1.2195
4.78538e-008,1.2237
4.78998e-008,1.2271
4.79457e-008,1.2285
4.79916e-008,1.2272
4.80375e-008,1.2239
4.80835e-008,1.2202
4.81294e-008,1.2178
4.81753e-008,1.2174
4.82212e-008,1.2191
4.82672e-008,1.2220
4.83131e-008,1.2246
4.83590e-008,1.2258
4.84049e-008,1.2250
4.84509e-008,1.2228
4.84968e-008,1.2204
4.85427e-008,1.2191
4.85886e-008,1.2192
4.86346e-008,1.2206
4.86805e-008,1.2226
4.87264e-008,1.2245
4.87723e-008,1.2255
4.88183e-008,1.2254
4.88642e-008,1.2244
4.89101e-008,1.2231
4.89560e-008,1.2219
4.90020e-008,1.2213
4.90479e-008,1.2214
4.90938e-008,1.2223
4.91398e-008,1.2234
4.91857e-008,1.2243
4.92316e-008,1.2245
4.92775e-008,1.2241
