.HEADER
..NAMES
Time,V U2.T8
.DATA
4.89560e-008,1.2390
4.90020e-008,1.2283
4.90479e-008,1.2197
4.90938e-008,1.2176
4.91398e-008,1.2222
4.91857e-008,1.2294
4.92316e-008,1.2348
4.92775e-008,1.2352
4.93235e-008,1.2297
4.93694e-008,1.2206
4.94153e-008,1.2123
4.94612e-008,1.2081
4.95072e-008,1.2025
4.95531e-008,1.1682
4.95990e-008,1.0898
4.96449e-008,0.9860
4.96909e-008,0.8517
4.97368e-008,0.6878
4.97827e-008,0.5288
4.98286e-008,0.4064
4.98746e-008,0.3298
4.99205e-008,0.2983
4.99664e-008,0.3051
5.00123e-008,0.3300
5.00583e-008,0.3539
5.01042e-008,0.3614
5.01501e-008,0.3473
5.01960e-008,0.3172
5.02420e-008,0.2819
5.02879e-008,0.2503
5.03338e-008,0.2306
5.03797e-008,0.2269
5.04257e-008,0.2356
5.04716e-008,0.2491
5.05175e-008,0.2591
5.05634e-008,0.2614
5.06094e-008,0.2554
5.06553e-008,0.2428
5.07012e-008,0.2290
5.07471e-008,0.2206
5.07931e-008,0.2208
5.08390e-008,0.2279
5.08849e-008,0.2388
5.09308e-008,0.2489
5.09767e-008,0.2535
5.10227e-008,0.2516
5.10686e-008,0.2457
5.11145e-008,0.2398
5.11604e-008,0.2373
5.12064e-008,0.2399
5.12523e-008,0.2468
5.12982e-008,0.2551
5.13441e-008,0.2612
5.13901e-008,0.2622
5.14360e-008,0.2579
5.14819e-008,0.2502
5.15278e-008,0.2422
5.15738e-008,0.2370
5.16197e-008,0.2362
5.16656e-008,0.2400
5.17115e-008,0.2466
5.17575e-008,0.2535
5.18034e-008,0.2582
5.18493e-008,0.2593
5.18952e-008,0.2567
5.19412e-008,0.2514
5.19871e-008,0.2457
5.20330e-008,0.2419
5.20789e-008,0.2413
5.21249e-008,0.2440
5.21708e-008,0.2485
5.22167e-008,0.2528
5.22626e-008,0.2551
5.23086e-008,0.2546
5.23545e-008,0.2517
5.24004e-008,0.2479
5.24463e-008,0.2448
5.24923e-008,0.2437
5.25382e-008,0.2448
5.25841e-008,0.2475
5.26300e-008,0.2503
5.26760e-008,0.2521
5.27219e-008,0.2522
5.27678e-008,0.2508
5.28137e-008,0.2486
5.28597e-008,0.2466
5.29056e-008,0.2456
5.29515e-008,0.2459
5.29974e-008,0.2473
5.30434e-008,0.2490
5.30893e-008,0.2505
5.31352e-008,0.2510
5.31812e-008,0.2505
5.32271e-008,0.2502
5.32730e-008,0.2636
5.33189e-008,0.3252
5.33649e-008,0.4351
5.34108e-008,0.5689
5.34567e-008,0.7345
5.35026e-008,0.9074
5.35486e-008,1.0445
5.35945e-008,1.1316
5.36404e-008,1.1717
5.36863e-008,1.1674
5.37323e-008,1.1379
5.37782e-008,1.1103
5.38241e-008,1.0998
5.38700e-008,1.1145
5.39160e-008,1.1495
5.39619e-008,1.1898
5.40078e-008,1.2229
5.40537e-008,1.2429
5.40997e-008,1.2465
5.41456e-008,1.2377
5.41915e-008,1.2248
5.42374e-008,1.2150
5.42834e-008,1.2130
5.43293e-008,1.2187
5.43752e-008,1.2295
5.44211e-008,1.2421
5.44671e-008,1.2507
5.45130e-008,1.2507
5.45589e-008,1.2436
5.46048e-008,1.2328
5.46508e-008,1.2224
5.46967e-008,1.2170
5.47426e-008,1.2191
5.47885e-008,1.2263
5.48345e-008,1.2335
5.48804e-008,1.2367
5.49263e-008,1.2335
5.49722e-008,1.2253
5.50181e-008,1.2156
5.50641e-008,1.2090
5.51100e-008,1.2061
5.51559e-008,1.1903
5.52018e-008,1.1322
5.52478e-008,1.0391
5.52937e-008,0.9217
5.53396e-008,0.7689
5.53855e-008,0.6023
5.54315e-008,0.4593
5.54774e-008,0.3606
5.55233e-008,0.3074
5.55692e-008,0.2980
5.56152e-008,0.3172
5.56611e-008,0.3439
5.57070e-008,0.3610
5.57529e-008,0.3571
5.57989e-008,0.3333
5.58448e-008,0.2989
5.58907e-008,0.2643
5.59366e-008,0.2378
5.59826e-008,0.2265
5.60285e-008,0.2302
5.60744e-008,0.2427
5.61203e-008,0.2555
5.61663e-008,0.2617
5.62122e-008,0.2596
5.62581e-008,0.2496
5.63040e-008,0.2353
5.63500e-008,0.2234
5.63959e-008,0.2195
5.64418e-008,0.2237
5.64877e-008,0.2334
5.65337e-008,0.2447
5.65796e-008,0.2524
5.66255e-008,0.2535
5.66714e-008,0.2489
5.67174e-008,0.2424
5.67633e-008,0.2378
5.68092e-008,0.2379
5.68551e-008,0.2431
5.69011e-008,0.2512
5.69470e-008,0.2589
5.69929e-008,0.2655
5.70389e-008,0.2899
5.70848e-008,0.3629
5.71307e-008,0.4720
5.71766e-008,0.6091
5.72226e-008,0.7803
5.72685e-008,0.9475
5.73144e-008,1.0753
5.73603e-008,1.1554
5.74063e-008,1.1873
5.74522e-008,1.1741
5.74981e-008,1.1404
5.75440e-008,1.1106
5.75900e-008,1.1001
5.76359e-008,1.1167
5.76818e-008,1.1533
5.77277e-008,1.1947
5.77737e-008,1.2294
5.78196e-008,1.2500
5.78655e-008,1.2526
5.79114e-008,1.2422
5.79574e-008,1.2270
5.80033e-008,1.2150
5.80492e-008,1.2113
5.80951e-008,1.2164
5.81411e-008,1.2286
5.81870e-008,1.2431
5.82329e-008,1.2527
5.82788e-008,1.2530
5.83248e-008,1.2454
5.83707e-008,1.2333
5.84166e-008,1.2215
5.84625e-008,1.2157
5.85085e-008,1.2180
5.85544e-008,1.2256
5.86003e-008,1.2333
5.86462e-008,1.2368
5.86922e-008,1.2338
5.87381e-008,1.2255
5.87840e-008,1.2160
5.88299e-008,1.2095
5.88758e-008,1.2034
5.89218e-008,1.1741
5.89677e-008,1.1013
5.90136e-008,1.0019
5.90595e-008,0.8744
5.91055e-008,0.7143
5.91514e-008,0.5527
5.91973e-008,0.4235
5.92432e-008,0.3390
5.92892e-008,0.2993
5.93351e-008,0.3005
5.93810e-008,0.3238
5.94269e-008,0.3496
5.94729e-008,0.3616
5.95188e-008,0.3518
5.95647e-008,0.3243
5.96106e-008,0.2893
5.96566e-008,0.2559
5.97025e-008,0.2330
5.97484e-008,0.2260
5.97944e-008,0.2327
5.98403e-008,0.2460
5.98862e-008,0.2575
5.99321e-008,0.2619
5.99780e-008,0.2578
6.00240e-008,0.2464
6.00699e-008,0.2321
6.01158e-008,0.2221
6.01618e-008,0.2203
6.02077e-008,0.2260
6.02536e-008,0.2364
6.02995e-008,0.2472
6.03454e-008,0.2533
6.03914e-008,0.2528
6.04373e-008,0.2476
6.04832e-008,0.2415
6.05292e-008,0.2380
6.05751e-008,0.2394
6.06210e-008,0.2454
6.06669e-008,0.2535
6.07128e-008,0.2605
6.07588e-008,0.2698
6.08047e-008,0.3095
6.08506e-008,0.3985
6.08965e-008,0.5157
6.09425e-008,0.6656
6.09884e-008,0.8407
6.10343e-008,0.9963
6.10803e-008,1.1075
6.11262e-008,1.1714
6.11721e-008,1.1867
6.12180e-008,1.1635
6.12639e-008,1.1294
6.13099e-008,1.1049
6.13558e-008,1.1035
6.14017e-008,1.1281
6.14477e-008,1.1677
6.14936e-008,1.2075
6.15395e-008,1.2381
6.15854e-008,1.2525
6.16313e-008,1.2500
6.16773e-008,1.2373
6.17232e-008,1.2226
6.17691e-008,1.2132
6.18151e-008,1.2126
6.18610e-008,1.2202
6.19069e-008,1.2336
6.19528e-008,1.2471
6.19987e-008,1.2536
6.20447e-008,1.2510
6.20906e-008,1.2417
6.21365e-008,1.2291
6.21825e-008,1.2189
6.22284e-008,1.2159
6.22743e-008,1.2205
6.23202e-008,1.2285
6.23661e-008,1.2351
6.24121e-008,1.2364
6.24580e-008,1.2313
6.25039e-008,1.2222
6.25499e-008,1.2135
6.25958e-008,1.2082
6.26417e-008,1.1978
6.26876e-008,1.1533
6.27335e-008,1.0688
6.27795e-008,0.9616
6.28254e-008,0.8214
6.28713e-008,0.6564
6.29173e-008,0.5032
6.29632e-008,0.3894
6.30091e-008,0.3205
6.30550e-008,0.2962
6.31009e-008,0.3074
6.31469e-008,0.3334
6.31928e-008,0.3559
6.32387e-008,0.3605
6.32847e-008,0.3438
6.33306e-008,0.3125
6.33765e-008,0.2772
6.34224e-008,0.2466
6.34683e-008,0.2289
6.35143e-008,0.2272
6.35602e-008,0.2371
6.36061e-008,0.2506
6.36521e-008,0.2599
6.36980e-008,0.2614
6.37439e-008,0.2546
6.37898e-008,0.2414
6.38357e-008,0.2279
6.38817e-008,0.2206
6.39276e-008,0.2217
6.39735e-008,0.2294
6.40195e-008,0.2404
6.40654e-008,0.2500
6.41113e-008,0.2538
6.41572e-008,0.2513
6.42031e-008,0.2454
6.42491e-008,0.2399
6.42950e-008,0.2381
6.43409e-008,0.2412
6.43869e-008,0.2483
6.44328e-008,0.2562
6.44787e-008,0.2615
6.45246e-008,0.2618
6.45705e-008,0.2570
6.46165e-008,0.2493
6.46624e-008,0.2417
6.47083e-008,0.2371
6.47542e-008,0.2370
6.48002e-008,0.2411
6.48461e-008,0.2478
6.48920e-008,0.2545
6.49380e-008,0.2587
6.49839e-008,0.2593
6.50298e-008,0.2563
6.50757e-008,0.2508
6.51216e-008,0.2453
6.51676e-008,0.2419
6.52135e-008,0.2418
6.52594e-008,0.2447
6.53054e-008,0.2493
6.53513e-008,0.2534
6.53972e-008,0.2554
6.54431e-008,0.2545
6.54890e-008,0.2514
6.55350e-008,0.2476
6.55809e-008,0.2448
6.56268e-008,0.2440
6.56728e-008,0.2453
6.57187e-008,0.2480
6.57646e-008,0.2507
6.58105e-008,0.2523
6.58564e-008,0.2522
6.59024e-008,0.2507
6.59483e-008,0.2485
6.59942e-008,0.2466
6.60402e-008,0.2458
6.60861e-008,0.2462
6.61320e-008,0.2476
6.61779e-008,0.2494
6.62238e-008,0.2507
6.62698e-008,0.2511
6.63157e-008,0.2505
6.63616e-008,0.2491
6.64076e-008,0.2475
6.64535e-008,0.2464
6.64994e-008,0.2462
6.65453e-008,0.2469
6.65912e-008,0.2483
6.66372e-008,0.2497
6.66831e-008,0.2505
6.67290e-008,0.2504
6.67750e-008,0.2495
6.68209e-008,0.2482
6.68668e-008,0.2471
6.69127e-008,0.2466
6.69586e-008,0.2469
6.70046e-008,0.2478
6.70505e-008,0.2489
6.70964e-008,0.2496
6.71424e-008,0.2497
6.71883e-008,0.2493
6.72342e-008,0.2485
6.72801e-008,0.2477
6.73260e-008,0.2473
6.73720e-008,0.2473
6.74179e-008,0.2477
6.74638e-008,0.2483
6.75098e-008,0.2488
6.75557e-008,0.2491
6.76016e-008,0.2491
6.76475e-008,0.2487
6.76934e-008,0.2481
6.77394e-008,0.2477
6.77853e-008,0.2475
6.78312e-008,0.2476
6.78772e-008,0.2479
6.79231e-008,0.2484
6.79690e-008,0.2488
6.80149e-008,0.2489
6.80608e-008,0.2487
6.81068e-008,0.2483
6.81527e-008,0.2479
6.81986e-008,0.2477
6.82446e-008,0.2511
6.82905e-008,0.2807
6.83364e-008,0.3649
6.83823e-008,0.4843
6.84282e-008,0.6281
6.84742e-008,0.8006
6.85201e-008,0.9624
6.85660e-008,1.0803
6.86119e-008,1.1499
6.86579e-008,1.1740
6.87038e-008,1.1584
6.87497e-008,1.1283
6.87957e-008,1.1059
6.88416e-008,1.1036
6.88875e-008,1.1260
6.89334e-008,1.1637
6.89793e-008,1.2016
6.90253e-008,1.2305
6.90712e-008,1.2451
6.91171e-008,1.2442
6.91631e-008,1.2337
6.92090e-008,1.2216
6.92549e-008,1.2143
6.93008e-008,1.2149
6.93467e-008,1.2221
6.93927e-008,1.2334
6.94386e-008,1.2450
6.94845e-008,1.2508
6.95305e-008,1.2483
6.95764e-008,1.2400
6.96223e-008,1.2294
6.96682e-008,1.2204
6.97141e-008,1.2175
6.97601e-008,1.2215
6.98060e-008,1.2287
6.98519e-008,1.2345
6.98979e-008,1.2354
6.99438e-008,1.2305
6.99897e-008,1.2216
7.00356e-008,1.2130
7.00815e-008,1.2084
7.01275e-008,1.2038
7.01734e-008,1.1739
7.02193e-008,1.0992
7.02653e-008,0.9976
7.03112e-008,0.8671
7.03571e-008,0.7049
7.04030e-008,0.5437
7.04489e-008,0.4168
7.04949e-008,0.3356
7.05408e-008,0.2995
7.05867e-008,0.3033
7.06327e-008,0.3272
7.06786e-008,0.3520
7.07245e-008,0.3617
7.07704e-008,0.3496
7.08163e-008,0.3207
7.08623e-008,0.2854
7.09082e-008,0.2531
7.09541e-008,0.2319
7.10001e-008,0.2267
7.10460e-008,0.2344
7.10919e-008,0.2478
7.11378e-008,0.2584
7.11837e-008,0.2616
7.12297e-008,0.2564
7.12756e-008,0.2443
7.13215e-008,0.2302
7.13675e-008,0.2211
7.14134e-008,0.2204
7.14593e-008,0.2270
7.15052e-008,0.2377
7.15511e-008,0.2481
7.15971e-008,0.2534
7.16430e-008,0.2520
7.16889e-008,0.2464
7.17349e-008,0.2403
7.17808e-008,0.2374
7.18267e-008,0.2395
7.18726e-008,0.2460
7.19185e-008,0.2544
7.19645e-008,0.2611
7.20104e-008,0.2705
7.20563e-008,0.3115
7.21023e-008,0.4016
7.21482e-008,0.5198
7.21941e-008,0.6715
7.22400e-008,0.8470
7.22859e-008,1.0017
7.23319e-008,1.1113
7.23778e-008,1.1733
7.24237e-008,1.1865
7.24697e-008,1.1620
7.25156e-008,1.1276
7.25615e-008,1.1036
7.26074e-008,1.1033
7.26534e-008,1.1291
7.26993e-008,1.1693
7.27452e-008,1.2091
7.27911e-008,1.2392
7.28370e-008,1.2529
7.28830e-008,1.2496
7.29289e-008,1.2365
7.29748e-008,1.2216
7.30208e-008,1.2125
7.30667e-008,1.2123
7.31126e-008,1.2204
7.31585e-008,1.2342
7.32044e-008,1.2477
7.32504e-008,1.2538
7.32963e-008,1.2508
7.33422e-008,1.2411
7.33882e-008,1.2284
7.34341e-008,1.2183
7.34800e-008,1.2157
7.35259e-008,1.2206
7.35718e-008,1.2288
7.36178e-008,1.2353
7.36637e-008,1.2364
7.37096e-008,1.2310
7.37556e-008,1.2218
7.38015e-008,1.2130
7.38474e-008,1.2087
7.38933e-008,1.2108
7.39392e-008,1.2183
7.39852e-008,1.2280
7.40311e-008,1.2359
7.40770e-008,1.2391
7.41230e-008,1.2367
7.41689e-008,1.2301
7.42148e-008,1.2218
7.42607e-008,1.2152
7.43066e-008,1.2125
7.43526e-008,1.2141
7.43985e-008,1.2192
7.44444e-008,1.2257
7.44904e-008,1.2311
7.45363e-008,1.2335
7.45822e-008,1.2322
7.46281e-008,1.2279
7.46740e-008,1.2226
7.47200e-008,1.2184
7.47659e-008,1.2173
7.48118e-008,1.2194
7.48578e-008,1.2237
7.49037e-008,1.2281
7.49496e-008,1.2307
7.49955e-008,1.2305
7.50414e-008,1.2278
7.50874e-008,1.2241
7.51333e-008,1.2212
7.51792e-008,1.2203
7.52252e-008,1.2216
7.52711e-008,1.2242
7.53170e-008,1.2268
7.53629e-008,1.2284
7.54088e-008,1.2284
7.54548e-008,1.2270
7.55007e-008,1.2249
7.55466e-008,1.2231
7.55926e-008,1.2222
7.56385e-008,1.2226
7.56844e-008,1.2239
7.57303e-008,1.2238
7.57762e-008,1.2059
7.58222e-008,1.1416
7.58681e-008,1.0401
7.59140e-008,0.9199
7.59600e-008,0.7709
7.60059e-008,0.6100
7.60518e-008,0.4730
7.60977e-008,0.3791
7.61436e-008,0.3273
7.61896e-008,0.3145
7.62355e-008,0.3270
7.62814e-008,0.3456
7.63274e-008,0.3561
7.63733e-008,0.3492
7.64192e-008,0.3263
7.64651e-008,0.2962
7.65110e-008,0.2675
7.65570e-008,0.2460
7.66029e-008,0.2367
7.66488e-008,0.2391
7.66947e-008,0.2477
7.67407e-008,0.2555
7.67866e-008,0.2577
7.68325e-008,0.2541
7.68785e-008,0.2457
7.69244e-008,0.2349
7.69703e-008,0.2267
7.70162e-008,0.2249
7.70621e-008,0.2291
7.71081e-008,0.2366
7.71540e-008,0.2447
7.71999e-008,0.2500
7.72459e-008,0.2501
7.72918e-008,0.2464
7.73377e-008,0.2420
7.73836e-008,0.2396
7.74295e-008,0.2411
7.74755e-008,0.2464
7.75214e-008,0.2535
7.75673e-008,0.2596
7.76133e-008,0.2638
7.76592e-008,0.2836
7.77051e-008,0.3517
7.77510e-008,0.4597
7.77969e-008,0.5950
7.78429e-008,0.7654
7.78888e-008,0.9358
7.79347e-008,1.0677
7.79807e-008,1.1510
7.80266e-008,1.1858
7.80725e-008,1.1747
7.81184e-008,1.1413
7.81643e-008,1.1111
7.82103e-008,1.0997
7.82562e-008,1.1155
7.83021e-008,1.1519
7.83481e-008,1.1936
7.83940e-008,1.2284
7.84399e-008,1.2493
7.84858e-008,1.2523
7.85317e-008,1.2421
7.85777e-008,1.2271
7.86236e-008,1.2153
7.86695e-008,1.2118
7.87155e-008,1.2170
7.87614e-008,1.2289
7.88073e-008,1.2432
7.88532e-008,1.2529
7.88991e-008,1.2533
7.89451e-008,1.2458
7.89910e-008,1.2337
7.90369e-008,1.2219
7.90829e-008,1.2159
7.91288e-008,1.2182
7.91747e-008,1.2259
7.92206e-008,1.2339
7.92665e-008,1.2375
7.93125e-008,1.2346
7.93584e-008,1.2262
7.94043e-008,1.2163
7.94503e-008,1.2094
7.94962e-008,1.2044
7.95421e-008,1.1795
7.95880e-008,1.1108
7.96339e-008,1.0133
7.96799e-008,0.8891
7.97258e-008,0.7308
7.97717e-008,0.5672
7.98177e-008,0.4337
7.98636e-008,0.3450
7.99095e-008,0.3012
7.99554e-008,0.2995
8.00013e-008,0.3219
8.00473e-008,0.3483
8.00932e-008,0.3620
8.01391e-008,0.3541
8.01851e-008,0.3276
8.02310e-008,0.2926
8.02769e-008,0.2587
8.03228e-008,0.2345
8.03687e-008,0.2261
8.04147e-008,0.2320
8.04606e-008,0.2452
8.05065e-008,0.2572
8.05524e-008,0.2623
8.05984e-008,0.2589
8.06443e-008,0.2478
8.06902e-008,0.2333
8.07362e-008,0.2226
8.07821e-008,0.2201
8.08280e-008,0.2254
8.08739e-008,0.2357
8.09198e-008,0.2467
8.09658e-008,0.2534
8.10117e-008,0.2534
8.10576e-008,0.2483
8.11036e-008,0.2420
8.11495e-008,0.2381
8.11954e-008,0.2391
8.12413e-008,0.2449
8.12872e-008,0.2530
8.13332e-008,0.2600
8.13791e-008,0.2627
8.14250e-008,0.2599
8.14710e-008,0.2530
8.15169e-008,0.2449
8.15628e-008,0.2386
8.16087e-008,0.2364
8.16546e-008,0.2388
8.17006e-008,0.2448
8.17465e-008,0.2519
8.17924e-008,0.2575
8.18384e-008,0.2598
8.18843e-008,0.2582
8.19302e-008,0.2535
8.19761e-008,0.2476
8.20220e-008,0.2430
8.20680e-008,0.2414
8.21139e-008,0.2431
8.21598e-008,0.2473
8.22058e-008,0.2519
8.22517e-008,0.2550
8.22976e-008,0.2554
8.23435e-008,0.2531
8.23894e-008,0.2493
8.24354e-008,0.2458
8.24813e-008,0.2440
8.25272e-008,0.2445
8.25732e-008,0.2468
8.26191e-008,0.2498
8.26650e-008,0.2520
8.27109e-008,0.2526
8.27568e-008,0.2516
8.28028e-008,0.2495
8.28487e-008,0.2474
8.28946e-008,0.2460
8.29406e-008,0.2459
8.29865e-008,0.2470
8.30324e-008,0.2487
8.30783e-008,0.2503
8.31242e-008,0.2512
8.31702e-008,0.2510
8.32161e-008,0.2503
8.32620e-008,0.2578
8.33080e-008,0.3056
8.33539e-008,0.4069
8.33998e-008,0.5348
8.34457e-008,0.6927
8.34916e-008,0.8683
8.35376e-008,1.0163
8.35835e-008,1.1152
8.36294e-008,1.1664
8.36754e-008,1.1720
8.37213e-008,1.1458
8.37672e-008,1.1161
8.38131e-008,1.1005
8.38590e-008,1.1089
8.39050e-008,1.1403
8.39509e-008,1.1807
8.39968e-008,1.2162
8.40428e-008,1.2397
8.40887e-008,1.2473
8.41346e-008,1.2407
8.41805e-008,1.2281
8.42264e-008,1.2169
8.42724e-008,1.2129
8.43183e-008,1.2170
8.43642e-008,1.2268
8.44101e-008,1.2393
8.44561e-008,1.2495
8.45020e-008,1.2517
8.45479e-008,1.2459
8.45939e-008,1.2357
8.46398e-008,1.2248
8.46857e-008,1.2178
8.47316e-008,1.2181
8.47775e-008,1.2245
8.48235e-008,1.2322
8.48694e-008,1.2366
8.49153e-008,1.2350
8.49613e-008,1.2277
8.50072e-008,1.2179
8.50531e-008,1.2103
8.50990e-008,1.2070
8.51449e-008,1.1972
8.51909e-008,1.1504
8.52368e-008,1.0634
8.52827e-008,0.9528
8.53287e-008,0.8080
8.53746e-008,0.6412
8.54205e-008,0.4898
8.54664e-008,0.3800
8.55123e-008,0.3161
8.55583e-008,0.2969
8.56042e-008,0.3114
8.56501e-008,0.3380
8.56961e-008,0.3588
8.57420e-008,0.3602
8.57879e-008,0.3405
8.58338e-008,0.3076
8.58797e-008,0.2723
8.59257e-008,0.2431
8.59716e-008,0.2279
8.60175e-008,0.2284
8.60635e-008,0.2395
8.61094e-008,0.2530
8.61553e-008,0.2611
8.62012e-008,0.2610
8.62471e-008,0.2527
8.62931e-008,0.2389
8.63390e-008,0.2258
8.63849e-008,0.2197
8.64309e-008,0.2222
8.64768e-008,0.2309
8.65227e-008,0.2423
8.65686e-008,0.2512
8.66145e-008,0.2539
8.66605e-008,0.2504
8.67064e-008,0.2440
8.67523e-008,0.2386
8.67983e-008,0.2375
8.68442e-008,0.2416
8.68901e-008,0.2493
8.69360e-008,0.2574
8.69819e-008,0.2623
8.70279e-008,0.2618
8.70738e-008,0.2562
8.71197e-008,0.2480
8.71657e-008,0.2405
8.72116e-008,0.2364
8.72575e-008,0.2369
8.73034e-008,0.2417
8.73493e-008,0.2488
8.73953e-008,0.2553
8.74412e-008,0.2592
8.74871e-008,0.2592
8.75331e-008,0.2555
8.75790e-008,0.2498
8.76249e-008,0.2444
8.76708e-008,0.2414
8.77167e-008,0.2418
8.77627e-008,0.2452
8.78086e-008,0.2499
8.78545e-008,0.2539
8.79005e-008,0.2555
8.79464e-008,0.2542
8.79923e-008,0.2508
8.80382e-008,0.2469
8.80841e-008,0.2443
8.81301e-008,0.2439
8.81760e-008,0.2456
8.82219e-008,0.2484
8.82678e-008,0.2511
8.83138e-008,0.2525
8.83597e-008,0.2521
8.84056e-008,0.2503
8.84516e-008,0.2481
8.84975e-008,0.2463
8.85434e-008,0.2456
8.85893e-008,0.2463
8.86352e-008,0.2478
8.86812e-008,0.2496
8.87271e-008,0.2509
8.87730e-008,0.2511
8.88190e-008,0.2503
8.88649e-008,0.2488
8.89108e-008,0.2472
8.89567e-008,0.2462
8.90026e-008,0.2461
8.90486e-008,0.2470
8.90945e-008,0.2485
8.91404e-008,0.2499
8.91864e-008,0.2506
8.92323e-008,0.2503
8.92782e-008,0.2493
8.93241e-008,0.2479
8.93700e-008,0.2469
8.94160e-008,0.2465
8.94619e-008,0.2469
8.95078e-008,0.2479
8.95538e-008,0.2490
8.95997e-008,0.2496
8.96456e-008,0.2497
8.96915e-008,0.2492
8.97374e-008,0.2483
8.97834e-008,0.2476
8.98293e-008,0.2472
8.98752e-008,0.2472
8.99212e-008,0.2477
8.99671e-008,0.2483
9.00130e-008,0.2489
9.00589e-008,0.2491
9.01048e-008,0.2490
9.01508e-008,0.2486
9.01967e-008,0.2480
9.02426e-008,0.2476
9.02886e-008,0.2474
9.03345e-008,0.2476
9.03804e-008,0.2480
9.04263e-008,0.2484
9.04722e-008,0.2488
9.05182e-008,0.2488
9.05641e-008,0.2486
9.06100e-008,0.2481
9.06560e-008,0.2477
9.07019e-008,0.2475
9.07478e-008,0.2476
9.07937e-008,0.2479
9.08396e-008,0.2482
9.08856e-008,0.2485
9.09315e-008,0.2486
9.09774e-008,0.2484
9.10234e-008,0.2482
9.10693e-008,0.2479
9.11152e-008,0.2477
9.11611e-008,0.2477
9.12070e-008,0.2478
9.12530e-008,0.2480
9.12989e-008,0.2482
9.13448e-008,0.2483
9.13908e-008,0.2483
9.14367e-008,0.2482
9.14826e-008,0.2480
9.15285e-008,0.2479
9.15744e-008,0.2478
9.16204e-008,0.2478
9.16663e-008,0.2479
9.17122e-008,0.2480
9.17582e-008,0.2482
9.18041e-008,0.2482
9.18500e-008,0.2482
9.18959e-008,0.2481
9.19418e-008,0.2479
9.19878e-008,0.2478
9.20337e-008,0.2478
9.20796e-008,0.2479
9.21255e-008,0.2480
9.21715e-008,0.2481
9.22174e-008,0.2481
9.22633e-008,0.2481
9.23093e-008,0.2480
9.23552e-008,0.2479
9.24011e-008,0.2478
9.24470e-008,0.2478
9.24929e-008,0.2478
9.25389e-008,0.2479
9.25848e-008,0.2482
9.26307e-008,0.2547
9.26767e-008,0.2960
9.27226e-008,0.3916
9.27685e-008,0.5158
9.28144e-008,0.6678
9.28603e-008,0.8425
9.29063e-008,0.9958
9.29522e-008,1.1018
9.29981e-008,1.1604
9.30441e-008,1.1736
9.30900e-008,1.1514
9.31359e-008,1.1213
9.31818e-008,1.1026
9.32277e-008,1.1063
9.32737e-008,1.1338
9.33196e-008,1.1731
9.33655e-008,1.2097
9.34115e-008,1.2357
9.34574e-008,1.2464
9.35033e-008,1.2423
9.35492e-008,1.2306
9.35951e-008,1.2189
9.36411e-008,1.2133
9.36870e-008,1.2157
9.37329e-008,1.2242
9.37789e-008,1.2362
9.38248e-008,1.2471
9.38707e-008,1.2510
9.39166e-008,1.2467
9.39625e-008,1.2375
9.40085e-008,1.2267
9.40544e-008,1.2187
9.41003e-008,1.2176
9.41463e-008,1.2229
9.41922e-008,1.2302
9.42381e-008,1.2352
9.42840e-008,1.2348
9.43299e-008,1.2285
9.43759e-008,1.2193
9.44218e-008,1.2113
9.44677e-008,1.2076
9.45137e-008,1.2001
9.45596e-008,1.1595
9.46055e-008,1.0765
9.46514e-008,0.9696
9.46973e-008,0.8301
9.47433e-008,0.6645
9.47892e-008,0.5090
9.48351e-008,0.3929
9.48811e-008,0.3225
9.49270e-008,0.2970
9.49729e-008,0.3078
9.50188e-008,0.3336
9.50647e-008,0.3561
9.51107e-008,0.3607
9.51566e-008,0.3438
9.52025e-008,0.3123
9.52485e-008,0.2770
9.52944e-008,0.2465
9.53403e-008,0.2290
9.53862e-008,0.2273
9.54321e-008,0.2372
9.54781e-008,0.2508
9.55240e-008,0.2598
9.55699e-008,0.2610
9.56159e-008,0.2539
9.56618e-008,0.2408
9.57077e-008,0.2272
9.57536e-008,0.2200
9.57995e-008,0.2213
9.58455e-008,0.2292
9.58914e-008,0.2403
9.59373e-008,0.2499
9.59833e-008,0.2536
9.60292e-008,0.2508
9.60751e-008,0.2447
9.61210e-008,0.2391
9.61669e-008,0.2373
9.62129e-008,0.2406
9.62588e-008,0.2479
9.63047e-008,0.2561
9.63506e-008,0.2615
9.63966e-008,0.2618
9.64425e-008,0.2569
9.64884e-008,0.2490
9.65344e-008,0.2412
9.65803e-008,0.2365
9.66262e-008,0.2364
9.66721e-008,0.2407
9.67180e-008,0.2475
9.67640e-008,0.2542
9.68099e-008,0.2585
9.68558e-008,0.2591
9.69018e-008,0.2560
9.69477e-008,0.2505
9.69936e-008,0.2449
9.70395e-008,0.2415
9.70854e-008,0.2414
9.71314e-008,0.2444
9.71773e-008,0.2490
9.72232e-008,0.2532
9.72692e-008,0.2552
9.73151e-008,0.2543
9.73610e-008,0.2511
9.74069e-008,0.2473
9.74528e-008,0.2444
9.74988e-008,0.2436
9.75447e-008,0.2450
9.75906e-008,0.2478
9.76366e-008,0.2505
9.76825e-008,0.2521
9.77284e-008,0.2520
9.77743e-008,0.2504
9.78202e-008,0.2482
9.78662e-008,0.2463
9.79121e-008,0.2454
9.79580e-008,0.2459
9.80040e-008,0.2474
9.80499e-008,0.2492
9.80958e-008,0.2505
9.81417e-008,0.2509
9.81876e-008,0.2503
9.82336e-008,0.2488
