.HEADER
..NAMES
Time,V U1.N26
9.6729e-009,0.2687
9.7153e-009,0.2849
9.7578e-009,0.2894
9.8002e-009,0.2821
9.8426e-009,0.2614
9.8850e-009,0.2271
9.9274e-009,0.2220
9.9699e-009,0.2585
1.00123e-008,0.2813
1.00547e-008,0.2934
1.00971e-008,0.3012
1.01396e-008,0.2825
1.01820e-008,0.2322
1.02244e-008,0.1968
1.02668e-008,0.1885
1.03093e-008,0.1876
1.03517e-008,0.2020
1.03941e-008,0.2149
1.04366e-008,0.2195
1.04790e-008,0.2235
1.05214e-008,0.2256
1.05638e-008,0.2239
1.06063e-008,0.2191
1.06487e-008,0.2144
1.06911e-008,0.2049
1.07335e-008,0.2065
1.07759e-008,0.2183
1.08184e-008,0.2219
1.08608e-008,0.2198
1.09032e-008,0.2203
1.09456e-008,0.2172
1.09881e-008,0.2087
1.10305e-008,0.2071
1.10729e-008,0.2122
1.11154e-008,0.2158
1.11578e-008,0.2195
1.12002e-008,0.2207
1.12426e-008,0.2182
1.12851e-008,0.2173
1.13275e-008,0.2171
1.13699e-008,0.2162
1.14123e-008,0.2157
1.14548e-008,0.2154
1.14972e-008,0.2135
1.15396e-008,0.2147
1.15820e-008,0.2186
1.16244e-008,0.2186
1.16669e-008,0.2166
1.17093e-008,0.2166
1.17517e-008,0.2163
1.17941e-008,0.2146
1.18366e-008,0.2149
1.18790e-008,0.2167
1.19214e-008,0.2172
1.19639e-008,0.2174
1.20063e-008,0.2170
1.20487e-008,0.2159
1.20911e-008,0.2159
1.21336e-008,0.2163
1.21760e-008,0.2162
1.22184e-008,0.2163
1.22608e-008,0.2164
1.23032e-008,0.2158
1.23457e-008,0.2161
1.23881e-008,0.2173
1.24305e-008,0.2170
1.24729e-008,0.2161
1.25154e-008,0.2162
1.25578e-008,0.2163
1.26002e-008,0.2160
1.26427e-008,0.2162
1.26851e-008,0.2167
1.27275e-008,0.2166
1.27699e-008,0.2166
1.28124e-008,0.2164
1.28548e-008,0.2161
1.28972e-008,0.2163
1.29396e-008,0.2165
1.29821e-008,0.2164
1.30245e-008,0.2165
1.30669e-008,0.2165
1.31093e-008,0.2163
1.31517e-008,0.2163
1.31942e-008,0.2167
1.32366e-008,0.2166
1.32790e-008,0.2162
1.33214e-008,0.2163
1.33639e-008,0.2165
1.34063e-008,0.2164
1.34487e-008,0.2164
1.34912e-008,0.2165
1.35336e-008,0.2165
1.35760e-008,0.2165
1.36184e-008,0.2164
1.36609e-008,0.2164
1.37033e-008,0.2164
1.37457e-008,0.2165
1.37881e-008,0.2165
1.38306e-008,0.2165
1.38730e-008,0.2165
1.39154e-008,0.2164
1.39578e-008,0.2164
1.40002e-008,0.2166
1.40427e-008,0.3018
1.40851e-008,0.4708
1.41275e-008,0.6577
1.41699e-008,0.8686
1.42124e-008,1.0185
1.42548e-008,1.1109
1.42972e-008,1.1611
1.43397e-008,1.1826
1.43821e-008,1.1904
1.44245e-008,1.1891
1.44669e-008,1.1945
1.45094e-008,1.1955
1.45518e-008,1.2155
1.45942e-008,1.2373
1.46366e-008,1.2344
1.46790e-008,1.2176
1.47215e-008,1.2020
1.47639e-008,1.1861
1.48063e-008,1.1836
1.48487e-008,1.2042
1.48912e-008,1.2384
1.49336e-008,1.2516
1.49760e-008,1.1424
1.50185e-008,0.9044
1.50609e-008,0.6980
1.51033e-008,0.4995
1.51457e-008,0.3642
1.51881e-008,0.3031
1.52306e-008,0.2741
1.52730e-008,0.2682
1.53154e-008,0.2722
1.53579e-008,0.2864
1.54003e-008,0.2843
1.54427e-008,0.2774
1.54851e-008,0.2486
1.55276e-008,0.2211
1.55700e-008,0.2369
1.56124e-008,0.2710
1.56548e-008,0.2847
1.56972e-008,0.2967
1.57397e-008,0.2972
1.57821e-008,0.2650
1.58245e-008,0.2152
1.58670e-008,0.1937
1.59094e-008,0.1872
1.59518e-008,0.1919
1.59942e-008,0.2085
1.60366e-008,0.2172
1.60791e-008,0.2221
1.61215e-008,0.2245
1.61639e-008,0.2250
1.62064e-008,0.2219
1.62488e-008,0.2186
1.62912e-008,0.2111
1.63336e-008,0.2042
1.63761e-008,0.2116
1.64185e-008,0.2211
1.64609e-008,0.2208
1.65033e-008,0.2199
1.65457e-008,0.2202
1.65882e-008,0.2144
1.66306e-008,0.2074
1.66730e-008,0.2093
1.67155e-008,0.2140
1.67579e-008,0.2173
1.68003e-008,0.2207
1.68427e-008,0.2201
1.68851e-008,0.2180
1.69276e-008,0.2175
1.69700e-008,0.2167
1.70124e-008,0.2161
1.70548e-008,0.2161
1.70973e-008,0.2150
1.71397e-008,0.2136
1.71821e-008,0.2166
1.72246e-008,0.2193
1.72670e-008,0.2179
1.73094e-008,0.2167
1.73518e-008,0.2170
1.73942e-008,0.2159
1.74367e-008,0.2147
1.74791e-008,0.2159
1.75215e-008,0.2172
1.75640e-008,0.2175
1.76064e-008,0.2176
1.76488e-008,0.2168
1.76912e-008,0.2160
1.77336e-008,0.2163
1.77761e-008,0.2164
1.78185e-008,0.2164
1.78609e-008,0.2167
1.79033e-008,0.2164
1.79458e-008,0.2159
1.79882e-008,0.2168
1.80306e-008,0.2175
1.80731e-008,0.2167
1.81155e-008,0.2163
1.81579e-008,0.2165
1.82003e-008,0.2164
1.82427e-008,0.2162
1.82852e-008,0.2166
1.83276e-008,0.2169
1.83700e-008,0.2168
1.84125e-008,0.2168
1.84549e-008,0.2165
1.84973e-008,0.2164
1.85397e-008,0.2166
1.85822e-008,0.2167
1.86246e-008,0.2166
1.86670e-008,0.2167
1.87094e-008,0.2166
1.87518e-008,0.2164
1.87943e-008,0.2167
1.88367e-008,0.2169
1.88791e-008,0.2166
1.89216e-008,0.2164
1.89640e-008,0.2166
1.90064e-008,0.2166
1.90488e-008,0.2166
1.90912e-008,0.2167
1.91337e-008,0.2167
1.91761e-008,0.2167
1.92185e-008,0.2166
1.92610e-008,0.2166
1.93034e-008,0.2166
1.93458e-008,0.2167
1.93882e-008,0.2167
1.94307e-008,0.2166
1.94731e-008,0.2167
1.95155e-008,0.2166
1.95579e-008,0.2166
1.96003e-008,0.2167
1.96428e-008,0.2167
1.96852e-008,0.2166
1.97276e-008,0.2166
1.97701e-008,0.2167
1.98125e-008,0.2167
1.98549e-008,0.2167
1.98973e-008,0.2167
1.99397e-008,0.2167
1.99822e-008,0.2167
2.00246e-008,0.2167
2.00670e-008,0.2167
2.01095e-008,0.2167
2.01519e-008,0.2167
2.01943e-008,0.2167
2.02367e-008,0.2167
2.02792e-008,0.2167
2.03216e-008,0.2167
2.03640e-008,0.2167
2.04064e-008,0.2167
2.04488e-008,0.2167
2.04913e-008,0.2167
2.05337e-008,0.2167
2.05761e-008,0.2264
2.06186e-008,0.3523
2.06610e-008,0.5252
2.07034e-008,0.7311
2.07458e-008,0.9233
2.07882e-008,1.0531
2.08307e-008,1.1339
2.08731e-008,1.1692
2.09155e-008,1.1876
2.09580e-008,1.1891
2.10004e-008,1.1907
2.10428e-008,1.1948
2.10852e-008,1.2010
2.11277e-008,1.2235
2.11701e-008,1.2396
2.12125e-008,1.2295
2.12549e-008,1.2133
2.12973e-008,1.1965
2.13398e-008,1.1836
2.13822e-008,1.1875
2.14246e-008,1.2155
2.14671e-008,1.2475
2.15095e-008,1.2681
2.15519e-008,1.2822
2.15943e-008,1.2770
2.16367e-008,1.2669
2.16792e-008,1.2596
2.17216e-008,1.2544
2.17640e-008,1.2537
2.18064e-008,1.2547
2.18489e-008,1.2576
2.18913e-008,1.2592
2.19337e-008,1.2665
2.19762e-008,1.2694
2.20186e-008,1.2650
2.20610e-008,1.2610
2.21034e-008,1.2591
2.21458e-008,1.2580
2.21883e-008,1.2598
2.22307e-008,1.2653
2.22731e-008,1.2683
2.23156e-008,1.2673
2.23580e-008,1.2655
2.24004e-008,1.2616
2.24428e-008,1.2589
2.24852e-008,1.2594
2.25277e-008,1.2603
2.25701e-008,1.2615
2.26125e-008,1.2625
2.26549e-008,1.2627
2.26974e-008,1.2625
2.27398e-008,1.2637
2.27822e-008,1.2639
2.28247e-008,1.2619
2.28671e-008,1.2610
2.29095e-008,1.2612
2.29519e-008,1.2614
2.29943e-008,1.2621
2.30368e-008,1.2632
2.30792e-008,1.2633
2.31216e-008,1.2625
2.31641e-008,1.2621
2.32065e-008,1.2614
2.32489e-008,1.2613
2.32913e-008,1.2621
2.33338e-008,1.2624
2.33762e-008,1.2625
2.34186e-008,1.2625
2.34610e-008,1.2623
2.35034e-008,1.2620
2.35459e-008,1.2624
2.35883e-008,1.2625
2.36307e-008,1.2619
2.36732e-008,1.2618
2.37156e-008,1.2621
2.37580e-008,1.2622
2.38004e-008,1.2623
2.38428e-008,1.2625
2.38853e-008,1.2623
2.39277e-008,1.2621
2.39701e-008,1.2620
2.40126e-008,1.2620
2.40550e-008,1.2620
2.40974e-008,1.2623
2.41398e-008,1.2623
2.41823e-008,1.2622
2.42247e-008,1.2622
2.42671e-008,1.2621
2.43095e-008,1.2620
2.43519e-008,1.2622
2.43944e-008,1.2622
2.44368e-008,1.2620
2.44792e-008,1.2620
2.45217e-008,1.2621
2.45641e-008,1.2621
2.46065e-008,1.2621
2.46489e-008,1.2622
2.46913e-008,1.2621
2.47338e-008,1.2620
2.47762e-008,1.2621
2.48186e-008,1.2621
2.48611e-008,1.2621
2.49035e-008,1.2621
2.49459e-008,1.2621
2.49883e-008,1.2621
2.50308e-008,1.2621
2.50732e-008,1.2620
2.51156e-008,1.2620
2.51580e-008,1.2621
2.52004e-008,1.2621
2.52429e-008,1.2570
2.52853e-008,1.1603
2.53277e-008,0.9432
2.53702e-008,0.7571
2.54126e-008,0.5590
2.54550e-008,0.4065
2.54974e-008,0.3282
2.55398e-008,0.2882
2.55823e-008,0.2746
2.56247e-008,0.2744
2.56671e-008,0.2835
2.57096e-008,0.2773
2.57520e-008,0.2747
2.57944e-008,0.2554
2.58368e-008,0.2292
2.58793e-008,0.2382
2.59217e-008,0.2681
2.59641e-008,0.2775
2.60065e-008,0.2872
2.60489e-008,0.2940
2.60914e-008,0.2704
2.61338e-008,0.2250
2.61762e-008,0.2033
2.62187e-008,0.2560
2.62611e-008,0.4338
2.63035e-008,0.6349
2.63459e-008,0.8663
2.63883e-008,1.0275
2.64308e-008,1.1198
2.64732e-008,1.1718
2.65156e-008,1.1870
2.65580e-008,1.1948
2.66005e-008,1.1856
2.66429e-008,1.1827
2.66853e-008,1.1889
2.67278e-008,1.2157
2.67702e-008,1.2408
2.68126e-008,1.2416
2.68550e-008,1.2221
2.68974e-008,1.2005
2.69399e-008,1.1778
2.69823e-008,1.1748
2.70247e-008,1.1962
2.70672e-008,1.2364
2.71096e-008,1.2647
2.71520e-008,1.2006
2.71944e-008,0.9673
2.72368e-008,0.7514
2.72793e-008,0.5435
2.73217e-008,0.3883
2.73641e-008,0.3144
2.74065e-008,0.2776
2.74490e-008,0.2664
2.74914e-008,0.2699
2.75338e-008,0.2871
2.75763e-008,0.2884
2.76187e-008,0.2809
2.76611e-008,0.2568
2.77035e-008,0.2236
2.77459e-008,0.2261
2.77884e-008,0.2637
2.78308e-008,0.2832
2.78732e-008,0.2953
2.79157e-008,0.3009
2.79581e-008,0.2770
2.80005e-008,0.2253
2.80429e-008,0.1950
2.80854e-008,0.1880
2.81278e-008,0.1889
2.81702e-008,0.2047
2.82126e-008,0.2159
2.82550e-008,0.2203
2.82975e-008,0.2241
2.83399e-008,0.2259
2.83823e-008,0.2233
2.84248e-008,0.2188
2.84672e-008,0.2134
2.85096e-008,0.2044
2.85520e-008,0.2082
2.85944e-008,0.2197
2.86369e-008,0.2218
2.86793e-008,0.2199
2.87217e-008,0.2205
2.87642e-008,0.2163
2.88066e-008,0.2080
2.88490e-008,0.2079
2.88914e-008,0.2130
2.89339e-008,0.2164
2.89763e-008,0.2201
2.90187e-008,0.2389
2.90611e-008,0.3732
2.91035e-008,0.5435
2.91460e-008,0.7559
2.91884e-008,0.9400
2.92308e-008,1.0623
2.92733e-008,1.1382
2.93157e-008,1.1685
2.93581e-008,1.1878
2.94005e-008,1.1914
2.94429e-008,1.1932
2.94854e-008,1.1943
2.95278e-008,1.2034
2.95702e-008,1.2256
2.96127e-008,1.2371
2.96551e-008,1.2261
2.96975e-008,1.2122
2.97399e-008,1.1953
2.97824e-008,1.1840
2.98248e-008,1.1897
2.98672e-008,1.2185
2.99096e-008,1.2494
2.99521e-008,1.2369
2.99945e-008,1.0428
3.00369e-008,0.8152
3.00793e-008,0.6072
3.01218e-008,0.4305
3.01642e-008,0.3316
3.02066e-008,0.2859
3.02490e-008,0.2705
3.02914e-008,0.2686
3.03339e-008,0.2798
3.03763e-008,0.2874
3.04187e-008,0.2822
3.04612e-008,0.2672
3.05036e-008,0.2343
3.05460e-008,0.2219
3.05884e-008,0.2535
3.06309e-008,0.2782
3.06733e-008,0.2898
3.07157e-008,0.2997
3.07581e-008,0.2880
3.08005e-008,0.2423
3.08430e-008,0.2018
3.08854e-008,0.1905
3.09278e-008,0.1869
3.09702e-008,0.1988
3.10127e-008,0.2138
3.10551e-008,0.2195
3.10975e-008,0.2233
3.11400e-008,0.2249
3.11824e-008,0.2242
3.12248e-008,0.2201
3.12672e-008,0.2165
3.13096e-008,0.2070
3.13521e-008,0.2058
3.13945e-008,0.2167
3.14369e-008,0.2218
3.14793e-008,0.2198
3.15218e-008,0.2204
3.15642e-008,0.2187
3.16066e-008,0.2106
3.16491e-008,0.2072
3.16915e-008,0.2116
3.17339e-008,0.2153
3.17763e-008,0.2189
3.18188e-008,0.2211
3.18612e-008,0.2190
3.19036e-008,0.2176
3.19460e-008,0.2172
3.19884e-008,0.2164
3.20309e-008,0.2161
3.20733e-008,0.2160
3.21157e-008,0.2141
3.21582e-008,0.2144
3.22006e-008,0.2183
3.22430e-008,0.2190
3.22854e-008,0.2171
3.23279e-008,0.2169
3.23703e-008,0.2168
3.24127e-008,0.2152
3.24551e-008,0.2150
3.24975e-008,0.2166
3.25400e-008,0.2173
3.25824e-008,0.2176
3.26248e-008,0.2175
3.26672e-008,0.2164
3.27097e-008,0.2161
3.27521e-008,0.2164
3.27945e-008,0.2164
3.28370e-008,0.2166
3.28794e-008,0.2167
3.29218e-008,0.2161
3.29642e-008,0.2162
3.30066e-008,0.2173
3.30491e-008,0.2173
3.30915e-008,0.2164
3.31339e-008,0.2164
3.31763e-008,0.2166
3.32188e-008,0.2163
3.32612e-008,0.2164
3.33036e-008,0.2168
3.33461e-008,0.2169
3.33885e-008,0.2168
3.34309e-008,0.2167
3.34733e-008,0.2164
3.35158e-008,0.2164
3.35582e-008,0.2167
3.36006e-008,0.2167
3.36430e-008,0.2167
3.36854e-008,0.2167
3.37279e-008,0.2165
3.37703e-008,0.2165
3.38127e-008,0.2169
3.38552e-008,0.2168
3.38976e-008,0.2165
3.39400e-008,0.2165
3.39824e-008,0.2167
3.40249e-008,0.2166
3.40673e-008,0.2166
3.41097e-008,0.2167
3.41521e-008,0.2167
3.41945e-008,0.2167
3.42370e-008,0.2167
3.42794e-008,0.2166
3.43218e-008,0.2166
3.43643e-008,0.2167
3.44067e-008,0.2167
3.44491e-008,0.2167
3.44915e-008,0.2167
3.45340e-008,0.2166
3.45764e-008,0.2166
3.46188e-008,0.2168
3.46612e-008,0.2167
3.47036e-008,0.2166
3.47461e-008,0.2166
3.47885e-008,0.2167
3.48309e-008,0.2167
3.48733e-008,0.2167
3.49158e-008,0.2167
3.49582e-008,0.2167
3.50006e-008,0.2167
3.50431e-008,0.2167
3.50855e-008,0.2167
3.51279e-008,0.2167
3.51703e-008,0.2167
3.52128e-008,0.2167
3.52552e-008,0.2167
3.52976e-008,0.2167
3.53400e-008,0.2167
3.53824e-008,0.2167
3.54249e-008,0.2167
3.54673e-008,0.2167
3.55097e-008,0.2167
3.55522e-008,0.2167
3.55946e-008,0.2710
3.56370e-008,0.4288
3.56794e-008,0.6023
3.57219e-008,0.8228
3.57643e-008,0.9882
3.58067e-008,1.0905
3.58491e-008,1.1529
3.58915e-008,1.1785
3.59340e-008,1.1913
3.59764e-008,1.1891
3.60188e-008,1.1935
3.60613e-008,1.1940
3.61037e-008,1.2102
3.61461e-008,1.2334
3.61885e-008,1.2373
3.62310e-008,1.2218
3.62734e-008,1.2067
3.63158e-008,1.1895
3.63582e-008,1.1828
3.64006e-008,1.1970
3.64431e-008,1.2307
3.64855e-008,1.2546
3.65279e-008,1.1903
3.65703e-008,0.9633
3.66128e-008,0.7520
3.66552e-008,0.5447
3.66976e-008,0.3899
3.67401e-008,0.3153
3.67825e-008,0.2785
3.68249e-008,0.2688
3.68673e-008,0.2701
3.69097e-008,0.2842
3.69522e-008,0.2861
3.69946e-008,0.2809
3.70370e-008,0.2574
3.70794e-008,0.2254
3.71219e-008,0.2290
3.71643e-008,0.2645
3.72067e-008,0.2821
3.72492e-008,0.2942
3.72916e-008,0.2998
3.73340e-008,0.2767
3.73764e-008,0.2264
3.74189e-008,0.1965
3.74613e-008,0.2263
3.75037e-008,0.3996
3.75461e-008,0.6029
3.75885e-008,0.8353
3.76310e-008,1.0073
3.76734e-008,1.1084
3.77158e-008,1.1673
3.77583e-008,1.1866
3.78007e-008,1.1951
3.78431e-008,1.1852
3.78855e-008,1.1799
3.79280e-008,1.1866
3.79704e-008,1.2116
3.80128e-008,1.2397
3.80552e-008,1.2459
3.80976e-008,1.2259
3.81401e-008,1.2035
3.81825e-008,1.1798
3.82249e-008,1.1729
3.82673e-008,1.1908
3.83098e-008,1.2312
3.83522e-008,1.2651
3.83946e-008,1.2819
3.84371e-008,1.2852
3.84795e-008,1.2728
3.85219e-008,1.2625
3.85643e-008,1.2556
3.86067e-008,1.2529
3.86492e-008,1.2525
3.86916e-008,1.2528
3.87340e-008,1.2577
3.87764e-008,1.2640
3.88189e-008,1.2714
3.88613e-008,1.2696
3.89037e-008,1.2628
3.89462e-008,1.2585
3.89886e-008,1.2566
3.90310e-008,1.2574
3.90734e-008,1.2621
3.91159e-008,1.2685
3.91583e-008,1.2701
3.92007e-008,1.2672
3.92431e-008,1.2633
3.92855e-008,1.2592
3.93280e-008,1.2582
3.93704e-008,1.2597
3.94128e-008,1.2610
3.94553e-008,1.2621
3.94977e-008,1.2622
3.95401e-008,1.2627
3.95825e-008,1.2637
3.96250e-008,1.2646
3.96674e-008,1.2632
3.97098e-008,1.2609
3.97522e-008,1.2605
3.97946e-008,1.2610
3.98371e-008,1.2617
3.98795e-008,1.2628
3.99219e-008,1.2638
3.99644e-008,1.2634
4.00068e-008,1.2622
4.00492e-008,1.2614
4.00916e-008,1.2611
4.01341e-008,1.2616
4.01765e-008,1.2624
4.02189e-008,1.2627
4.02613e-008,1.2625
4.03037e-008,1.2623
4.03462e-008,1.2621
4.03886e-008,1.2623
4.04310e-008,1.2626
4.04734e-008,1.2622
4.05159e-008,1.2616
4.05583e-008,1.2618
4.06007e-008,1.2622
4.06432e-008,1.2623
4.06856e-008,1.2625
4.07280e-008,1.2625
4.07704e-008,1.2623
4.08128e-008,1.2620
4.08553e-008,1.2619
4.08977e-008,1.2620
4.09401e-008,1.2622
4.09825e-008,1.2624
4.10250e-008,1.2623
4.10674e-008,1.2622
4.11098e-008,1.2621
4.11523e-008,1.2620
4.11947e-008,1.2622
4.12371e-008,1.2623
4.12795e-008,1.2621
4.13220e-008,1.2620
4.13644e-008,1.2621
4.14068e-008,1.2622
4.14492e-008,1.2622
4.14916e-008,1.2622
4.15341e-008,1.2621
4.15765e-008,1.2621
4.16189e-008,1.2620
4.16614e-008,1.2621
4.17038e-008,1.2621
4.17462e-008,1.2621
4.17886e-008,1.2622
4.18311e-008,1.2621
4.18735e-008,1.2621
4.19159e-008,1.2621
4.19583e-008,1.2621
4.20007e-008,1.2621
4.20432e-008,1.2621
4.20856e-008,1.2621
4.21280e-008,1.2514
4.21704e-008,1.1149
4.22129e-008,0.8962
4.22553e-008,0.7085
4.22977e-008,0.5172
4.23402e-008,0.3823
4.23826e-008,0.3140
4.24250e-008,0.2833
4.24674e-008,0.2736
4.25098e-008,0.2777
4.25523e-008,0.2834
4.25947e-008,0.2759
4.26371e-008,0.2724
4.26795e-008,0.2486
4.27220e-008,0.2268
4.27644e-008,0.2456
4.28068e-008,0.2721
4.28493e-008,0.2792
4.28917e-008,0.2902
4.29341e-008,0.2920
4.29765e-008,0.2597
4.30190e-008,0.2168
4.30614e-008,0.2011
4.31038e-008,0.1915
4.31462e-008,0.1936
4.31886e-008,0.2079
4.32311e-008,0.2157
4.32735e-008,0.2214
4.33159e-008,0.2244
4.33584e-008,0.2239
4.34008e-008,0.2196
4.34432e-008,0.2185
4.34856e-008,0.2119
4.35281e-008,0.2062
4.35705e-008,0.2137
4.36129e-008,0.2204
4.36553e-008,0.2186
4.36977e-008,0.2189
4.37402e-008,0.2202
4.37826e-008,0.2140
4.38250e-008,0.2082
4.38675e-008,0.2110
4.39099e-008,0.2141
4.39523e-008,0.2166
4.39947e-008,0.2199
4.40372e-008,0.2878
4.40796e-008,0.4490
4.41220e-008,0.6272
4.41644e-008,0.8429
4.42068e-008,1.0005
4.42493e-008,1.0989
4.42917e-008,1.1553
4.43341e-008,1.1778
4.43765e-008,1.1914
4.44190e-008,1.1912
4.44614e-008,1.1945
4.45038e-008,1.1945
4.45463e-008,1.2131
4.45887e-008,1.2344
4.46311e-008,1.2340
4.46735e-008,1.2194
4.47160e-008,1.2051
4.47584e-008,1.1884
4.48008e-008,1.1837
4.48432e-008,1.2001
4.48856e-008,1.2336
4.49281e-008,1.2588
4.49705e-008,1.2775
4.50129e-008,1.2807
4.50554e-008,1.2709
4.50978e-008,1.2628
4.51402e-008,1.2553
4.51826e-008,1.2541
4.52251e-008,1.2545
4.52675e-008,1.2561
4.53099e-008,1.2576
4.53523e-008,1.2628
4.53947e-008,1.2689
4.54372e-008,1.2668
4.54796e-008,1.2624
4.55220e-008,1.2600
4.55645e-008,1.2584
