.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
1.97701e-008,-0.8971
1.98125e-008,-0.8712
1.98549e-008,-0.8538
1.98973e-008,-0.8519
1.99397e-008,-0.8583
1.99822e-008,-0.9012
2.00246e-008,-0.9666
2.00670e-008,-1.0143
2.01095e-008,-0.8514
2.01519e-008,-0.4429
2.01943e-008,-0.0461
2.02367e-008,0.3303
2.02792e-008,0.5559
2.03216e-008,0.6929
2.03640e-008,0.7821
2.04064e-008,0.7893
2.04488e-008,0.8035
2.04913e-008,0.8340
2.05337e-008,0.8325
2.05761e-008,0.8508
2.06186e-008,0.8771
2.06610e-008,0.8912
2.07034e-008,0.9012
2.07458e-008,0.8753
2.07882e-008,0.8537
2.08307e-008,0.8522
2.08731e-008,0.8577
2.09155e-008,0.8963
2.09580e-008,0.9608
2.10004e-008,1.0141
2.10428e-008,0.8853
2.10852e-008,0.4869
2.11277e-008,0.0903
2.11701e-008,-0.2999
2.12125e-008,-0.5406
2.12549e-008,-0.6797
2.12973e-008,-0.7723
2.13398e-008,-0.7812
2.13822e-008,-0.7967
2.14246e-008,-0.8341
2.14671e-008,-0.8383
2.15095e-008,-0.8517
2.15519e-008,-0.8757
2.15943e-008,-0.8873
2.16367e-008,-0.8982
2.16792e-008,-0.8773
2.17216e-008,-0.8552
2.17640e-008,-0.8521
2.18064e-008,-0.8550
2.18489e-008,-0.8897
2.18913e-008,-0.9540
2.19337e-008,-1.0111
2.19762e-008,-0.9155
2.20186e-008,-0.5268
2.20610e-008,-0.1282
2.21034e-008,0.2715
2.21458e-008,0.5236
2.21883e-008,0.6682
2.22307e-008,0.7727
2.22731e-008,0.7884
2.23156e-008,0.7987
2.23580e-008,0.8298
2.24004e-008,0.8334
2.24428e-008,0.8446
2.24852e-008,0.8734
2.25277e-008,0.8883
2.25701e-008,0.9015
2.26125e-008,0.8820
2.26549e-008,0.8557
2.26974e-008,0.8520
2.27398e-008,0.8551
2.27822e-008,0.8854
2.28247e-008,0.9480
2.28671e-008,1.0087
2.29095e-008,0.9482
2.29519e-008,0.5717
2.29943e-008,0.1689
2.30368e-008,-0.2374
2.30792e-008,-0.5051
2.31216e-008,-0.6560
2.31641e-008,-0.7625
2.32065e-008,-0.7806
2.32489e-008,-0.7917
2.32913e-008,-0.8278
2.33338e-008,-0.8393
2.33762e-008,-0.8463
2.34186e-008,-0.8724
2.34610e-008,-0.8850
2.35034e-008,-0.8976
2.35459e-008,-0.8836
2.35883e-008,-0.8575
2.36307e-008,-0.8523
2.36732e-008,-0.8531
2.37156e-008,-0.8794
2.37580e-008,-0.9411
2.38004e-008,-1.0032
2.38428e-008,-0.9736
2.38853e-008,-0.6129
2.39277e-008,-0.2040
2.39701e-008,0.2051
2.40126e-008,0.4849
2.40550e-008,0.6431
2.40974e-008,0.7608
2.41398e-008,0.7883
2.41823e-008,0.7954
2.42247e-008,0.8238
2.42671e-008,0.8348
2.43095e-008,0.8391
2.43519e-008,0.8688
2.43944e-008,0.8857
2.44368e-008,0.9002
2.44792e-008,0.8885
2.45217e-008,0.8587
2.45641e-008,0.8519
2.46065e-008,0.8536
2.46489e-008,0.8760
2.46913e-008,0.9350
2.47338e-008,0.9983
2.47762e-008,0.9950
2.48186e-008,0.6590
2.48611e-008,0.2438
2.49035e-008,-0.1661
2.49459e-008,-0.4631
2.49883e-008,-0.6301
2.50308e-008,-0.7500
2.50732e-008,-0.7812
2.51156e-008,-0.7881
2.51580e-008,-0.8201
2.52004e-008,-0.8401
2.52429e-008,-0.8419
2.52853e-008,-0.8682
2.53277e-008,-0.8830
2.53702e-008,-0.8957
2.54126e-008,-0.8894
2.54550e-008,-0.8608
2.54974e-008,-0.8525
2.55398e-008,-0.8522
2.55823e-008,-0.8707
2.56247e-008,-0.9280
2.56671e-008,-0.9920
2.57096e-008,-1.0072
2.57520e-008,-0.6996
2.57944e-008,-0.2791
2.58368e-008,0.1297
2.58793e-008,0.4404
2.59217e-008,0.6155
2.59641e-008,0.7444
2.60065e-008,0.7889
2.60489e-008,0.7930
2.60914e-008,0.8169
2.61338e-008,0.8359
2.61762e-008,0.8351
2.62187e-008,0.8635
2.62611e-008,0.8832
2.63035e-008,0.8977
2.63459e-008,0.8942
2.63883e-008,0.8629
2.64308e-008,0.8519
2.64732e-008,0.8527
2.65156e-008,0.8682
2.65580e-008,0.9220
2.66005e-008,0.9866
2.66429e-008,1.0146
2.66853e-008,0.7413
2.67278e-008,0.3186
2.67702e-008,-0.0875
2.68126e-008,-0.4156
2.68550e-008,-0.6021
2.68974e-008,-0.7314
2.69399e-008,-0.7820
2.69823e-008,-0.7853
2.70247e-008,-0.8119
2.70672e-008,-0.8401
2.71096e-008,-0.8391
2.71520e-008,-0.8633
2.71944e-008,-0.8811
2.72368e-008,-0.8931
2.72793e-008,-0.8940
2.73217e-008,-0.8653
2.73641e-008,-0.8530
2.74065e-008,-0.8520
2.74490e-008,-0.8639
2.74914e-008,-0.9151
2.75338e-008,-0.9802
2.75763e-008,-1.0152
2.76187e-008,-0.7768
2.76611e-008,-0.3546
2.77035e-008,0.0485
2.77459e-008,0.3906
2.77884e-008,0.5874
2.78308e-008,0.7214
2.78732e-008,0.7880
2.79157e-008,0.7909
2.79581e-008,0.8100
2.80005e-008,0.8359
2.80429e-008,0.8329
2.80854e-008,0.8576
2.81278e-008,0.8805
2.81702e-008,0.8946
2.82126e-008,0.8985
2.82550e-008,0.8683
2.82975e-008,0.8524
2.83399e-008,0.8524
2.83823e-008,0.8623
2.84248e-008,0.9094
2.84672e-008,0.9746
2.85096e-008,1.0157
2.85520e-008,0.8130
2.85944e-008,0.3960
2.86369e-008,-0.0039
2.86793e-008,-0.3630
2.87217e-008,-0.5739
2.87642e-008,-0.7071
2.88066e-008,-0.7799
