.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
2.77884e-008,1.0419
2.78308e-008,1.0928
2.78732e-008,1.1366
2.79157e-008,1.1566
2.79581e-008,1.1788
2.80005e-008,1.1962
2.80429e-008,1.2001
2.80854e-008,1.1983
2.81278e-008,1.1886
2.81702e-008,1.1867
2.82126e-008,1.1824
2.82550e-008,1.1724
2.82975e-008,1.1774
2.83399e-008,1.1817
2.83823e-008,1.1943
2.84248e-008,1.2297
2.84672e-008,1.2452
2.85096e-008,1.2320
2.85520e-008,1.0585
2.85944e-008,0.7959
2.86369e-008,0.6136
2.86793e-008,0.4633
2.87217e-008,0.3633
2.87642e-008,0.3265
2.88066e-008,0.3005
2.88490e-008,0.2918
2.88914e-008,0.2804
2.89339e-008,0.2723
2.89763e-008,0.2710
2.90187e-008,0.2699
2.90611e-008,0.2844
2.91035e-008,0.2888
2.91460e-008,0.2903
2.91884e-008,0.3087
2.92308e-008,0.3085
2.92733e-008,0.2905
2.93157e-008,0.2737
2.93581e-008,0.2377
2.94005e-008,0.2149
2.94429e-008,0.2209
2.94854e-008,0.3423
2.95278e-008,0.5560
2.95702e-008,0.7311
2.96127e-008,0.9161
2.96551e-008,1.0294
2.96975e-008,1.0833
2.97399e-008,1.1295
2.97824e-008,1.1508
2.98248e-008,1.1733
2.98672e-008,1.1929
2.99096e-008,1.2018
2.99521e-008,1.2083
2.99945e-008,1.1993
3.00369e-008,1.1893
3.00793e-008,1.1851
3.01218e-008,1.1725
3.01642e-008,1.1736
3.02066e-008,1.1830
3.02490e-008,1.1906
3.02914e-008,1.2236
3.03339e-008,1.2440
3.03763e-008,1.2382
3.04187e-008,1.1045
3.04612e-008,0.8369
3.05036e-008,0.6488
3.05460e-008,0.4855
3.05884e-008,0.3757
3.06309e-008,0.3328
3.06733e-008,0.3062
3.07157e-008,0.2960
3.07581e-008,0.2846
3.08005e-008,0.2729
3.08430e-008,0.2690
3.08854e-008,0.2718
3.09278e-008,0.2855
3.09702e-008,0.2957
3.10127e-008,0.2928
3.10551e-008,0.3056
3.10975e-008,0.3097
3.11400e-008,0.2932
3.11824e-008,0.2789
3.12248e-008,0.2458
3.12672e-008,0.2182
3.13096e-008,0.2175
3.13521e-008,0.3025
3.13945e-008,0.5146
3.14369e-008,0.6902
3.14793e-008,0.8854
3.15218e-008,1.0110
3.15642e-008,1.0721
3.16066e-008,1.1197
3.16491e-008,1.1485
3.16915e-008,1.1710
3.17339e-008,1.1904
3.17763e-008,1.2004
3.18188e-008,1.1994
3.18612e-008,1.1932
3.19036e-008,1.1856
3.19460e-008,1.1857
3.19884e-008,1.1754
3.20309e-008,1.1739
3.20733e-008,1.1813
3.21157e-008,1.1853
3.21582e-008,1.2160
3.22006e-008,1.2423
3.22430e-008,1.2445
3.22854e-008,1.1532
3.23279e-008,0.8894
3.23703e-008,0.6872
3.24127e-008,0.5131
3.24551e-008,0.3948
3.24975e-008,0.3387
3.25400e-008,0.3104
3.25824e-008,0.2936
3.26248e-008,0.2843
3.26672e-008,0.2756
3.27097e-008,0.2702
3.27521e-008,0.2725
3.27945e-008,0.2829
3.28370e-008,0.2955
3.28794e-008,0.2916
3.29218e-008,0.3021
3.29642e-008,0.3117
3.30066e-008,0.2967
3.30491e-008,0.2830
3.30915e-008,0.2534
3.31339e-008,0.2214
3.31763e-008,0.2144
3.32188e-008,0.2650
3.32612e-008,0.4734
3.33036e-008,0.6563
3.33461e-008,0.8524
3.33885e-008,0.9909
3.34309e-008,1.0646
3.34733e-008,1.1115
3.35158e-008,1.1458
3.35582e-008,1.1665
3.36006e-008,1.1862
3.36430e-008,1.1996
3.36854e-008,1.1966
3.37279e-008,1.1892
3.37703e-008,1.1815
3.38127e-008,1.1822
3.38552e-008,1.1758
3.38976e-008,1.1738
3.39400e-008,1.1811
3.39824e-008,1.1828
3.40249e-008,1.2076
3.40673e-008,1.2387
3.41097e-008,1.2462
3.41521e-008,1.1946
3.41945e-008,0.9467
3.42370e-008,0.7234
3.42794e-008,0.5443
3.43218e-008,0.4173
3.43643e-008,0.3455
3.44067e-008,0.3153
3.44491e-008,0.2943
3.44915e-008,0.2849
3.45340e-008,0.2764
3.45764e-008,0.2699
3.46188e-008,0.2728
3.46612e-008,0.2811
3.47036e-008,0.2957
3.47461e-008,0.2919
3.47885e-008,0.2983
3.48309e-008,0.3118
3.48733e-008,0.3004
3.49158e-008,0.2865
3.49582e-008,0.2613
3.50006e-008,0.2261
3.50431e-008,0.2134
3.50855e-008,0.2356
3.51279e-008,0.4291
3.51703e-008,0.6242
3.52128e-008,0.8150
3.52552e-008,0.9678
3.52976e-008,1.0553
3.53400e-008,1.1035
3.53824e-008,1.1427
3.54249e-008,1.1622
3.54673e-008,1.1826
3.55097e-008,1.1981
3.55522e-008,1.2021
3.55946e-008,1.2053
3.56370e-008,1.1915
3.56794e-008,1.1900
3.57219e-008,1.1818
3.57643e-008,1.1708
3.58067e-008,1.1781
3.58491e-008,1.1829
3.58915e-008,1.2021
3.59340e-008,1.2356
3.59764e-008,1.2456
3.60188e-008,1.2167
3.60613e-008,0.9966
3.61037e-008,0.7509
3.61461e-008,0.5721
3.61885e-008,0.4355
3.62310e-008,0.3511
3.62734e-008,0.3193
3.63158e-008,0.2978
3.63582e-008,0.2924
3.64006e-008,0.2803
3.64431e-008,0.2703
3.64855e-008,0.2703
3.65279e-008,0.2753
3.65703e-008,0.2922
3.66128e-008,0.2933
3.66552e-008,0.2961
3.66976e-008,0.3111
3.67401e-008,0.3036
3.67825e-008,0.2880
3.68249e-008,0.2673
3.68673e-008,0.2314
3.69097e-008,0.2143
3.69522e-008,0.2257
3.69946e-008,0.3873
3.70370e-008,0.5926
3.70794e-008,0.7753
3.71219e-008,0.9441
3.71643e-008,1.0432
3.72067e-008,1.0934
3.72492e-008,1.1368
3.72916e-008,1.1567
3.73340e-008,1.1793
3.73764e-008,1.1968
3.74189e-008,1.2003
3.74613e-008,1.1980
3.75037e-008,1.1883
3.75461e-008,1.1866
3.75885e-008,1.1819
3.76310e-008,1.1723
3.76734e-008,1.1778
3.77158e-008,1.1818
3.77583e-008,1.1951
3.78007e-008,1.2303
3.78431e-008,1.2452
3.78855e-008,1.2308
3.79280e-008,1.0530
3.79704e-008,0.7916
3.80128e-008,0.6098
3.80552e-008,0.4609
3.80976e-008,0.3624
3.81401e-008,0.3258
3.81825e-008,0.3001
3.82249e-008,0.2915
3.82673e-008,0.2801
3.83098e-008,0.2721
3.83522e-008,0.2710
3.83946e-008,0.2699
3.84371e-008,0.2847
3.84795e-008,0.2887
3.85219e-008,0.2905
3.85643e-008,0.3089
3.86067e-008,0.3082
3.86492e-008,0.2902
3.86916e-008,0.2729
3.87340e-008,0.2371
3.87764e-008,0.2148
3.88189e-008,0.2212
3.88613e-008,0.3486
3.89037e-008,0.5610
3.89462e-008,0.7363
3.89886e-008,0.9196
3.90310e-008,1.0311
3.90734e-008,1.0846
3.91159e-008,1.1305
3.91583e-008,1.1512
3.92007e-008,1.1738
3.92431e-008,1.1932
3.92855e-008,1.2006
3.93280e-008,1.2004
3.93704e-008,1.1919
3.94128e-008,1.1865
3.94553e-008,1.1835
3.94977e-008,1.1728
3.95401e-008,1.1758
3.95825e-008,1.1820
3.96250e-008,1.1902
3.96674e-008,1.2244
3.97098e-008,1.2442
3.97522e-008,1.2386
3.97946e-008,1.1019
3.98371e-008,0.8350
3.98795e-008,0.6472
3.99219e-008,0.4848
3.99644e-008,0.3755
4.00068e-008,0.3323
4.00492e-008,0.3052
4.00916e-008,0.2934
4.01341e-008,0.2821
4.01765e-008,0.2734
4.02189e-008,0.2710
4.02613e-008,0.2799
4.03037e-008,0.2941
4.03462e-008,0.2989
4.03886e-008,0.2943
4.04310e-008,0.3065
4.04734e-008,0.3079
4.05159e-008,0.2938
4.05583e-008,0.2798
4.06007e-008,0.2458
4.06432e-008,0.2184
4.06856e-008,0.2173
4.07280e-008,0.3074
4.07704e-008,0.5175
4.08128e-008,0.6925
4.08553e-008,0.8869
4.08977e-008,1.0117
4.09401e-008,1.0734
4.09825e-008,1.1215
4.10250e-008,1.1512
4.10674e-008,1.1739
4.11098e-008,1.1901
4.11523e-008,1.1992
4.11947e-008,1.1979
4.12371e-008,1.1915
4.12795e-008,1.1857
4.13220e-008,1.1860
4.13644e-008,1.1752
4.14068e-008,1.1742
4.14492e-008,1.1813
4.14916e-008,1.1855
4.15341e-008,1.2169
4.15765e-008,1.2427
4.16189e-008,1.2442
4.16614e-008,1.1482
4.17038e-008,0.8840
4.17462e-008,0.6839
4.17886e-008,0.5106
4.18311e-008,0.3929
4.18735e-008,0.3373
4.19159e-008,0.3093
4.19583e-008,0.2931
4.20007e-008,0.2838
4.20432e-008,0.2756
4.20856e-008,0.2706
4.21280e-008,0.2688
4.21704e-008,0.2769
4.22129e-008,0.2908
4.22553e-008,0.2876
4.22977e-008,0.3009
4.23402e-008,0.3128
4.23826e-008,0.2967
4.24250e-008,0.2821
4.24674e-008,0.2514
4.25098e-008,0.2200
4.25523e-008,0.2147
4.25947e-008,0.2727
4.26371e-008,0.4819
4.26795e-008,0.6633
4.27220e-008,0.8593
4.27644e-008,0.9956
4.28068e-008,1.0668
4.28493e-008,1.1132
4.28917e-008,1.1453
4.29341e-008,1.1649
4.29765e-008,1.1857
4.30190e-008,1.1995
4.30614e-008,1.2009
4.31038e-008,1.1968
4.31462e-008,1.1865
4.31886e-008,1.1862
4.32311e-008,1.1766
4.32735e-008,1.1725
4.33159e-008,1.1810
4.33584e-008,1.1838
4.34008e-008,1.2100
4.34432e-008,1.2399
4.34856e-008,1.2456
4.35281e-008,1.1886
4.35705e-008,0.9373
4.36129e-008,0.7168
4.36553e-008,0.5383
4.36977e-008,0.4129
4.37402e-008,0.3440
4.37826e-008,0.3148
4.38250e-008,0.2953
4.38675e-008,0.2872
4.39099e-008,0.2771
4.39523e-008,0.2699
4.39947e-008,0.2753
4.40372e-008,0.2881
4.40796e-008,0.2993
4.41220e-008,0.2949
4.41644e-008,0.3008
4.42068e-008,0.3105
4.42493e-008,0.2991
4.42917e-008,0.2867
4.43341e-008,0.2609
4.43765e-008,0.2261
4.44190e-008,0.2137
4.44614e-008,0.2400
4.45038e-008,0.4333
4.45463e-008,0.6262
4.45887e-008,0.8180
4.46311e-008,0.9692
4.46735e-008,1.0554
4.47160e-008,1.1038
4.47584e-008,1.1437
4.48008e-008,1.1650
4.48432e-008,1.1839
4.48856e-008,1.1977
4.49281e-008,1.1988
4.49705e-008,1.1952
4.50129e-008,1.1858
4.50554e-008,1.1873
4.50978e-008,1.1798
4.51402e-008,1.1721
4.51826e-008,1.1795
4.52251e-008,1.1819
4.52675e-008,1.2020
4.53099e-008,1.2360
