.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
4.52696e-008,1.1697
4.53120e-008,1.1982
4.53544e-008,1.2306
4.53968e-008,1.2318
4.54393e-008,1.0581
4.54817e-008,0.8247
4.55241e-008,0.6186
4.55665e-008,0.4716
4.56089e-008,0.3929
4.56514e-008,0.3409
4.56938e-008,0.3340
4.57362e-008,0.3515
4.57786e-008,0.3448
4.58211e-008,0.3221
4.58635e-008,0.3061
4.59059e-008,0.2866
4.59484e-008,0.2775
4.59908e-008,0.2796
4.60332e-008,0.2883
4.60756e-008,0.3098
4.61180e-008,0.3205
4.61605e-008,0.3174
4.62029e-008,0.3015
4.62453e-008,0.2680
4.62877e-008,0.2351
4.63302e-008,0.2178
4.63726e-008,0.3375
4.64150e-008,0.5281
4.64575e-008,0.7308
4.64999e-008,0.9111
4.65423e-008,1.0129
4.65847e-008,1.0748
4.66272e-008,1.0929
4.66696e-008,1.0928
4.67120e-008,1.1145
4.67544e-008,1.1315
4.67968e-008,1.1433
4.68393e-008,1.1709
4.68817e-008,1.1920
4.69241e-008,1.1950
4.69666e-008,1.1848
4.70090e-008,1.1657
4.70514e-008,1.1627
4.70938e-008,1.1648
4.71363e-008,1.1667
4.71787e-008,1.1916
4.72211e-008,1.2247
4.72635e-008,1.2394
4.73059e-008,1.1022
4.73484e-008,0.8653
4.73908e-008,0.6575
4.74332e-008,0.4953
4.74757e-008,0.4048
4.75181e-008,0.3502
4.75605e-008,0.3307
4.76029e-008,0.3494
4.76454e-008,0.3487
4.76878e-008,0.3258
4.77302e-008,0.3095
4.77726e-008,0.2901
4.78150e-008,0.2780
4.78575e-008,0.2791
4.78999e-008,0.2851
4.79423e-008,0.3058
4.79847e-008,0.3198
4.80272e-008,0.3188
4.80696e-008,0.3062
4.81120e-008,0.2751
4.81545e-008,0.2409
4.81969e-008,0.2199
4.82393e-008,0.3062
4.82817e-008,0.4921
4.83242e-008,0.6870
4.83666e-008,0.8821
4.84090e-008,0.9983
4.84514e-008,1.0637
4.84938e-008,1.0935
4.85363e-008,1.0906
4.85787e-008,1.1097
4.86211e-008,1.1296
4.86636e-008,1.1398
4.87060e-008,1.1651
4.87484e-008,1.1896
4.87908e-008,1.1952
4.88333e-008,1.1882
4.88757e-008,1.1687
4.89181e-008,1.1620
4.89605e-008,1.1650
4.90029e-008,1.1649
4.90454e-008,1.1852
4.90878e-008,1.2185
4.91302e-008,1.2409
4.91727e-008,1.1408
4.92151e-008,0.9087
4.92575e-008,0.7002
4.92999e-008,0.5212
4.93424e-008,0.4168
4.93848e-008,0.3607
4.94272e-008,0.3298
4.94696e-008,0.3466
4.95120e-008,0.3516
4.95545e-008,0.3300
4.95969e-008,0.3125
4.96393e-008,0.2939
4.96817e-008,0.2791
4.97242e-008,0.2786
4.97666e-008,0.2828
4.98090e-008,0.3015
4.98515e-008,0.3184
4.98939e-008,0.3198
4.99363e-008,0.3100
4.99787e-008,0.2821
5.00211e-008,0.2471
5.00636e-008,0.2219
5.01060e-008,0.2779
5.01484e-008,0.4548
5.01908e-008,0.6444
5.02333e-008,0.8508
5.02757e-008,0.9823
5.03181e-008,1.0520
5.03606e-008,1.0917
5.04030e-008,1.0896
5.04454e-008,1.1049
5.04878e-008,1.1270
5.05303e-008,1.1371
5.05727e-008,1.1593
5.06151e-008,1.1862
5.06575e-008,1.1951
5.06999e-008,1.1909
5.07424e-008,1.1723
5.07848e-008,1.1618
5.08272e-008,1.1649
5.08697e-008,1.1641
5.09121e-008,1.1793
5.09545e-008,1.2122
5.09969e-008,1.2401
5.10394e-008,1.1771
5.10818e-008,0.9553
5.11242e-008,0.7425
5.11666e-008,0.5486
5.12090e-008,0.4309
5.12515e-008,0.3702
5.12939e-008,0.3313
5.13363e-008,0.3431
5.13788e-008,0.3531
5.14212e-008,0.3346
5.14636e-008,0.3154
5.15060e-008,0.2979
5.15485e-008,0.2808
5.15909e-008,0.2780
5.16333e-008,0.2812
5.16757e-008,0.2970
5.17181e-008,0.3163
5.17606e-008,0.3204
5.18030e-008,0.3131
5.18454e-008,0.2889
5.18878e-008,0.2535
5.19303e-008,0.2243
5.19727e-008,0.2482
5.20151e-008,0.4168
5.20576e-008,0.6050
5.21000e-008,0.8166
5.21424e-008,0.9632
5.21848e-008,1.0406
5.22273e-008,1.0883
5.22697e-008,1.0897
5.23121e-008,1.1005
5.23545e-008,1.1236
5.23969e-008,1.1350
5.24394e-008,1.1536
5.24818e-008,1.1820
5.25242e-008,1.1947
5.25667e-008,1.1930
5.26091e-008,1.1763
5.26515e-008,1.1623
5.26939e-008,1.1643
5.27364e-008,1.1640
5.27788e-008,1.1742
5.28212e-008,1.2056
5.28636e-008,1.2365
5.29060e-008,1.2090
5.29485e-008,1.0037
5.29909e-008,0.7815
5.30333e-008,0.5793
5.30758e-008,0.4484
5.31182e-008,0.3801
5.31606e-008,0.3344
5.32030e-008,0.3390
5.32455e-008,0.3531
5.32879e-008,0.3396
5.33303e-008,0.3184
5.33727e-008,0.3018
5.34151e-008,0.2832
5.34576e-008,0.2776
5.35000e-008,0.2802
5.35424e-008,0.2926
5.35848e-008,0.3136
5.36273e-008,0.3207
5.36697e-008,0.3154
5.37121e-008,0.2953
5.37546e-008,0.2602
5.37970e-008,0.2289
5.38394e-008,0.2251
5.38818e-008,0.3779
5.39242e-008,0.5678
5.39667e-008,0.7779
5.40091e-008,0.9402
5.40515e-008,1.0282
5.40939e-008,1.0835
5.41364e-008,1.0910
5.41788e-008,1.0965
5.42212e-008,1.1195
5.42637e-008,1.1333
5.43061e-008,1.1482
5.43485e-008,1.1770
5.43909e-008,1.1938
5.44334e-008,1.1942
5.44758e-008,1.1804
5.45182e-008,1.1635
5.45606e-008,1.1636
5.46030e-008,1.1643
5.46455e-008,1.1700
5.46879e-008,1.1989
5.47303e-008,1.2311
5.47728e-008,1.2304
5.48152e-008,1.0526
5.48576e-008,0.8203
5.49000e-008,0.6144
5.49425e-008,0.4690
5.49849e-008,0.3915
5.50273e-008,0.3400
5.50697e-008,0.3345
5.51121e-008,0.3517
5.51546e-008,0.3443
5.51970e-008,0.3217
5.52394e-008,0.3056
5.52818e-008,0.2863
5.53243e-008,0.2774
5.53667e-008,0.2796
5.54091e-008,0.2887
5.54516e-008,0.3102
5.54940e-008,0.3206
5.55364e-008,0.3172
5.55788e-008,0.3009
5.56212e-008,0.2672
5.56637e-008,0.2345
5.57061e-008,0.2175
5.57485e-008,0.3408
5.57909e-008,0.5316
5.58334e-008,0.7354
5.58758e-008,0.9141
5.59182e-008,1.0143
5.59607e-008,1.0757
5.60031e-008,1.0928
5.60455e-008,1.0932
5.60879e-008,1.1149
5.61304e-008,1.1317
5.61728e-008,1.1437
5.62152e-008,1.1715
5.62576e-008,1.1923
5.63000e-008,1.1949
5.63425e-008,1.1844
5.63849e-008,1.1655
5.64273e-008,1.1627
5.64698e-008,1.1647
5.65122e-008,1.1669
5.65546e-008,1.1922
5.65970e-008,1.2253
5.66395e-008,1.2386
5.66819e-008,1.0972
5.67243e-008,0.8606
5.67667e-008,0.6529
5.68091e-008,0.4925
5.68516e-008,0.4034
5.68940e-008,0.3489
5.69364e-008,0.3309
5.69789e-008,0.3496
5.70213e-008,0.3483
5.70637e-008,0.3254
5.71061e-008,0.3090
5.71486e-008,0.2897
5.71910e-008,0.2779
5.72334e-008,0.2791
5.72758e-008,0.2854
5.73182e-008,0.3063
5.73607e-008,0.3199
5.74031e-008,0.3186
5.74455e-008,0.3057
5.74879e-008,0.2743
5.75304e-008,0.2403
5.75728e-008,0.2196
5.76152e-008,0.3089
5.76577e-008,0.4956
5.77001e-008,0.6916
5.77425e-008,0.8852
5.77849e-008,0.9999
5.78274e-008,1.0648
5.78698e-008,1.0935
5.79122e-008,1.0909
5.79546e-008,1.1102
5.79970e-008,1.1297
5.80395e-008,1.1401
5.80819e-008,1.1658
5.81243e-008,1.1899
5.81668e-008,1.1952
5.82092e-008,1.1878
5.82516e-008,1.1684
5.82940e-008,1.1621
5.83365e-008,1.1650
5.83789e-008,1.1650
5.84213e-008,1.1858
5.84637e-008,1.2192
5.85061e-008,1.2408
5.85486e-008,1.1367
5.85910e-008,0.9039
5.86334e-008,0.6953
5.86759e-008,0.5182
5.87183e-008,0.4154
5.87607e-008,0.3594
5.88031e-008,0.3297
5.88456e-008,0.3470
5.88880e-008,0.3513
5.89304e-008,0.3294
5.89728e-008,0.3121
5.90152e-008,0.2935
5.90577e-008,0.2789
5.91001e-008,0.2786
5.91425e-008,0.2829
5.91849e-008,0.3019
5.92274e-008,0.3186
5.92698e-008,0.3196
5.93122e-008,0.3096
5.93547e-008,0.2813
5.93971e-008,0.2464
5.94395e-008,0.2217
5.94819e-008,0.2824
5.95243e-008,0.4602
5.95668e-008,0.6499
5.96092e-008,0.8549
5.96516e-008,0.9843
5.96941e-008,1.0537
5.97365e-008,1.0920
5.97789e-008,1.0896
5.98213e-008,1.1055
5.98638e-008,1.1274
5.99062e-008,1.1375
5.99486e-008,1.1601
5.99910e-008,1.1865
6.00335e-008,1.1950
6.00759e-008,1.1906
6.01183e-008,1.1717
6.01607e-008,1.1618
6.02031e-008,1.1649
6.02456e-008,1.1643
6.02880e-008,1.1802
6.03304e-008,1.2130
6.03728e-008,1.2404
6.04153e-008,1.1734
6.04577e-008,0.9501
6.05001e-008,0.7381
6.05425e-008,0.5456
6.05850e-008,0.4293
6.06274e-008,0.3694
6.06698e-008,0.3313
6.07123e-008,0.3435
6.07547e-008,0.3528
6.07971e-008,0.3342
6.08395e-008,0.3151
6.08820e-008,0.2973
6.09244e-008,0.2806
6.09668e-008,0.2780
6.10092e-008,0.2815
6.10517e-008,0.2974
6.10941e-008,0.3164
6.11365e-008,0.3203
6.11789e-008,0.3128
6.12213e-008,0.2882
6.12638e-008,0.2527
6.13062e-008,0.2239
6.13486e-008,0.2535
6.13910e-008,0.4224
6.14335e-008,0.6101
6.14759e-008,0.8212
6.15183e-008,0.9656
6.15607e-008,1.0423
6.16032e-008,1.0888
6.16456e-008,1.0894
6.16880e-008,1.1010
6.17305e-008,1.1242
6.17729e-008,1.1352
6.18153e-008,1.1543
6.18577e-008,1.1824
6.19002e-008,1.1946
6.19426e-008,1.1927
6.19850e-008,1.1757
6.20274e-008,1.1621
6.20699e-008,1.1644
6.21123e-008,1.1641
6.21547e-008,1.1749
6.21971e-008,1.2064
6.22396e-008,1.2371
6.22820e-008,1.2060
6.23244e-008,0.9982
6.23668e-008,0.7774
6.24092e-008,0.5758
6.24517e-008,0.4465
6.24941e-008,0.3789
6.25365e-008,0.3342
6.25789e-008,0.3394
6.26214e-008,0.3530
6.26638e-008,0.3391
6.27062e-008,0.3181
6.27486e-008,0.3014
6.27911e-008,0.2829
6.28335e-008,0.2775
6.28759e-008,0.2804
6.29184e-008,0.2931
6.29608e-008,0.3137
6.30032e-008,0.3207
6.30456e-008,0.3152
6.30881e-008,0.2945
6.31305e-008,0.2594
6.31729e-008,0.2283
6.32153e-008,0.2287
6.32578e-008,0.3837
6.33002e-008,0.5729
6.33426e-008,0.7831
6.33850e-008,0.9430
6.34274e-008,1.0300
6.34699e-008,1.0843
6.35123e-008,1.0906
6.35547e-008,1.0970
6.35971e-008,1.1201
6.36396e-008,1.1335
6.36820e-008,1.1489
6.37244e-008,1.1775
6.37668e-008,1.1938
6.38093e-008,1.1941
6.38517e-008,1.1799
6.38941e-008,1.1632
6.39365e-008,1.1637
6.39790e-008,1.1644
6.40214e-008,1.1706
6.40638e-008,1.1998
6.41063e-008,1.2318
6.41487e-008,1.2273
6.41911e-008,1.0473
6.42335e-008,0.8160
6.42760e-008,0.6104
6.43184e-008,0.4669
6.43608e-008,0.3901
6.44032e-008,0.3395
6.44457e-008,0.3350
6.44881e-008,0.3517
6.45305e-008,0.3438
6.45729e-008,0.3214
6.46153e-008,0.3052
6.46578e-008,0.2858
6.47002e-008,0.2774
6.47426e-008,0.2797
6.47850e-008,0.2892
6.48275e-008,0.3105
6.48699e-008,0.3205
6.49123e-008,0.3171
6.49547e-008,0.3003
6.49972e-008,0.2664
6.50396e-008,0.2338
6.50820e-008,0.2193
6.51245e-008,0.3463
6.51669e-008,0.5367
6.52093e-008,0.7409
6.52517e-008,0.9173
6.52942e-008,1.0161
6.53366e-008,1.0770
6.53790e-008,1.0924
6.54214e-008,1.0935
6.54639e-008,1.1157
6.55063e-008,1.1319
6.55487e-008,1.1443
6.55911e-008,1.1721
6.56336e-008,1.1923
6.56760e-008,1.1948
6.57184e-008,1.1839
6.57608e-008,1.1651
6.58032e-008,1.1628
6.58457e-008,1.1648
6.58881e-008,1.1674
6.59305e-008,1.1932
6.59729e-008,1.2260
6.60154e-008,1.2377
6.60578e-008,1.0926
6.61002e-008,0.8560
6.61426e-008,0.6485
6.61851e-008,0.4900
6.62275e-008,0.4020
6.62699e-008,0.3481
6.63124e-008,0.3313
6.63548e-008,0.3498
6.63972e-008,0.3478
6.64396e-008,0.3250
6.64821e-008,0.3087
6.65245e-008,0.2892
6.65669e-008,0.2778
6.66093e-008,0.2791
6.66518e-008,0.2858
6.66942e-008,0.3066
6.67366e-008,0.3199
6.67790e-008,0.3185
6.68214e-008,0.3052
6.68639e-008,0.2734
6.69063e-008,0.2396
6.69487e-008,0.2193
6.69911e-008,0.3138
6.70336e-008,0.5010
6.70760e-008,0.6973
6.71184e-008,0.8889
6.71608e-008,1.0017
6.72033e-008,1.0665
6.72457e-008,1.0934
6.72881e-008,1.0910
6.73306e-008,1.1109
6.73730e-008,1.1301
6.74154e-008,1.1406
6.74578e-008,1.1664
6.75003e-008,1.1901
6.75427e-008,1.1951
6.75851e-008,1.1874
6.76275e-008,1.1678
6.76700e-008,1.1621
6.77124e-008,1.1650
6.77548e-008,1.1653
6.77972e-008,1.1867
6.78397e-008,1.2200
6.78821e-008,1.2408
6.79245e-008,1.1326
6.79669e-008,0.8989
6.80093e-008,0.6906
6.80518e-008,0.5155
6.80942e-008,0.4140
6.81366e-008,0.3585
6.81790e-008,0.3299
6.82215e-008,0.3472
6.82639e-008,0.3509
6.83063e-008,0.3291
6.83487e-008,0.3118
6.83912e-008,0.2929
6.84336e-008,0.2788
6.84760e-008,0.2786
6.85185e-008,0.2833
6.85609e-008,0.3024
6.86033e-008,0.3186
6.86457e-008,0.3196
6.86882e-008,0.3092
6.87306e-008,0.2805
6.87730e-008,0.2457
6.88154e-008,0.2215
6.88579e-008,0.2853
6.89003e-008,0.4641
6.89427e-008,0.6541
6.89851e-008,0.8582
6.90275e-008,0.9861
6.90700e-008,1.0549
6.91124e-008,1.0922
6.91548e-008,1.0896
6.91972e-008,1.1061
6.92397e-008,1.1277
6.92821e-008,1.1377
6.93245e-008,1.1606
6.93669e-008,1.1870
6.94094e-008,1.1951
6.94518e-008,1.1903
6.94942e-008,1.1713
6.95367e-008,1.1618
6.95791e-008,1.1650
6.96215e-008,1.1643
6.96639e-008,1.1807
6.97064e-008,1.2137
6.97488e-008,1.2406
6.97912e-008,1.1695
6.98336e-008,0.9448
6.98761e-008,0.7335
6.99185e-008,0.5424
6.99609e-008,0.4276
7.00033e-008,0.3683
7.00458e-008,0.3310
7.00882e-008,0.3439
7.01306e-008,0.3528
7.01730e-008,0.3336
7.02154e-008,0.3147
7.02579e-008,0.2969
7.03003e-008,0.2804
7.03427e-008,0.2781
7.03851e-008,0.2816
7.04276e-008,0.2979
7.04700e-008,0.3167
7.05124e-008,0.3203
7.05548e-008,0.3124
7.05973e-008,0.2874
7.06397e-008,0.2520
7.06821e-008,0.2235
7.07246e-008,0.2563
7.07670e-008,0.4263
7.08094e-008,0.6140
7.08518e-008,0.8251
7.08943e-008,0.9678
7.09367e-008,1.0435
7.09791e-008,1.0892
7.10215e-008,1.0894
7.10640e-008,1.1015
7.11064e-008,1.1245
7.11488e-008,1.1354
7.11912e-008,1.1549
7.12337e-008,1.1829
7.12761e-008,1.1947
7.13185e-008,1.1925
7.13609e-008,1.1752
7.14033e-008,1.1620
7.14458e-008,1.1645
7.14882e-008,1.1640
7.15306e-008,1.1754
7.15730e-008,1.2071
7.16155e-008,1.2376
7.16579e-008,1.2028
7.17003e-008,0.9928
7.17427e-008,0.7732
7.17852e-008,0.5721
7.18276e-008,0.4443
7.18700e-008,0.3778
7.19125e-008,0.3338
7.19549e-008,0.3399
7.19973e-008,0.3530
7.20397e-008,0.3385
7.20822e-008,0.3177
7.21246e-008,0.3009
7.21670e-008,0.2826
7.22094e-008,0.2776
7.22519e-008,0.2804
7.22943e-008,0.2935
7.23367e-008,0.3141
7.23791e-008,0.3206
7.24215e-008,0.3150
7.24640e-008,0.2939
7.25064e-008,0.2587
7.25488e-008,0.2277
7.25912e-008,0.2304
7.26337e-008,0.3877
7.26761e-008,0.5767
7.27185e-008,0.7875
7.27609e-008,0.9457
7.28034e-008,1.0313
7.28458e-008,1.0849
7.28882e-008,1.0904
7.29307e-008,1.0974
7.29731e-008,1.1206
7.30155e-008,1.1337
7.30579e-008,1.1494
7.31004e-008,1.1781
7.31428e-008,1.1939
7.31852e-008,1.1940
7.32276e-008,1.1794
7.32701e-008,1.1630
7.33125e-008,1.1637
7.33549e-008,1.1643
7.33973e-008,1.1710
7.34398e-008,1.2005
7.34822e-008,1.2324
7.35246e-008,1.2257
7.35670e-008,1.0419
7.36094e-008,0.8116
7.36519e-008,0.6063
7.36943e-008,0.4644
7.37367e-008,0.3888
7.37791e-008,0.3387
7.38216e-008,0.3355
7.38640e-008,0.3519
7.39064e-008,0.3433
7.39488e-008,0.3210
7.39913e-008,0.3048
7.40337e-008,0.2854
7.40761e-008,0.2774
7.41186e-008,0.2797
7.41610e-008,0.2895
7.42034e-008,0.3109
7.42458e-008,0.3206
7.42883e-008,0.3169
7.43307e-008,0.2997
7.43731e-008,0.2656
7.44155e-008,0.2332
7.44580e-008,0.2193
7.45004e-008,0.3498
7.45428e-008,0.5403
7.45852e-008,0.7455
7.46276e-008,0.9203
7.46701e-008,1.0177
7.47125e-008,1.0779
7.47549e-008,1.0923
7.47973e-008,1.0938
7.48398e-008,1.1161
7.48822e-008,1.1321
7.49246e-008,1.1447
7.49670e-008,1.1727
7.50095e-008,1.1925
7.50519e-008,1.1948
7.50943e-008,1.1834
7.51368e-008,1.1649
7.51792e-008,1.1629
7.52216e-008,1.1647
7.52640e-008,1.1676
7.53065e-008,1.1938
7.53489e-008,1.2267
7.53913e-008,1.2374
7.54337e-008,1.0879
7.54762e-008,0.8514
7.55186e-008,0.6440
7.55610e-008,0.4872
7.56034e-008,0.4007
7.56459e-008,0.3469
7.56883e-008,0.3316
7.57307e-008,0.3500
7.57731e-008,0.3474
7.58155e-008,0.3245
7.58580e-008,0.3083
7.59004e-008,0.2888
7.59428e-008,0.2777
7.59852e-008,0.2792
7.60277e-008,0.2861
7.60701e-008,0.3071
7.61125e-008,0.3200
7.61549e-008,0.3184
7.61974e-008,0.3047
7.62398e-008,0.2726
7.62822e-008,0.2389
7.63247e-008,0.2190
7.63671e-008,0.3167
7.64095e-008,0.5047
7.64519e-008,0.7019
7.64944e-008,0.8921
7.65368e-008,1.0033
7.65792e-008,1.0677
7.66216e-008,1.0934
7.66641e-008,1.0912
7.67065e-008,1.1114
7.67489e-008,1.1303
7.67913e-008,1.1409
7.68338e-008,1.1671
7.68762e-008,1.1904
7.69186e-008,1.1951
7.69610e-008,1.1871
7.70034e-008,1.1675
7.70459e-008,1.1622
7.70883e-008,1.1650
7.71307e-008,1.1654
7.71731e-008,1.1873
7.72156e-008,1.2206
7.72580e-008,1.2407
7.73004e-008,1.1283
7.73428e-008,0.8939
7.73853e-008,0.6858
7.74277e-008,0.5125
7.74701e-008,0.4127
7.75126e-008,0.3573
7.75550e-008,0.3298
7.75974e-008,0.3476
7.76398e-008,0.3506
7.76823e-008,0.3285
7.77247e-008,0.3115
7.77671e-008,0.2925
7.78095e-008,0.2786
7.78520e-008,0.2787
7.78944e-008,0.2835
7.79368e-008,0.3029
7.79792e-008,0.3188
7.80216e-008,0.3194
7.80641e-008,0.3088
7.81065e-008,0.2797
7.81489e-008,0.2450
7.81913e-008,0.2213
7.82338e-008,0.2880
7.82762e-008,0.4679
7.83186e-008,0.6584
7.83610e-008,0.8616
7.84035e-008,0.9879
7.84459e-008,1.0561
7.84883e-008,1.0925
7.85308e-008,1.0897
7.85732e-008,1.1066
7.86156e-008,1.1280
7.86580e-008,1.1379
7.87005e-008,1.1613
7.87429e-008,1.1874
7.87853e-008,1.1951
7.88277e-008,1.1901
7.88702e-008,1.1709
7.89126e-008,1.1618
7.89550e-008,1.1650
7.89974e-008,1.1643
7.90399e-008,1.1813
7.90823e-008,1.2143
7.91247e-008,1.2408
7.91671e-008,1.1655
7.92095e-008,0.9395
7.92520e-008,0.7289
7.92944e-008,0.5393
7.93368e-008,0.4259
7.93792e-008,0.3672
7.94217e-008,0.3307
7.94641e-008,0.3443
7.95065e-008,0.3527
7.95489e-008,0.3330
7.95914e-008,0.3144
7.96338e-008,0.2964
7.96762e-008,0.2801
7.97187e-008,0.2781
7.97611e-008,0.2817
7.98035e-008,0.2984
7.98459e-008,0.3170
7.98884e-008,0.3202
7.99308e-008,0.3121
7.99732e-008,0.2867
8.00156e-008,0.2513
8.00581e-008,0.2231
8.01005e-008,0.2591
8.01429e-008,0.4302
8.01853e-008,0.6180
8.02277e-008,0.8287
8.02702e-008,0.9700
8.03126e-008,1.0446
8.03550e-008,1.0896
8.03974e-008,1.0894
8.04399e-008,1.1019
8.04823e-008,1.1248
8.05247e-008,1.1356
8.05671e-008,1.1555
8.06096e-008,1.1834
8.06520e-008,1.1948
8.06944e-008,1.1923
8.07369e-008,1.1748
8.07793e-008,1.1620
8.08217e-008,1.1645
8.08641e-008,1.1640
8.09066e-008,1.1758
8.09490e-008,1.2078
8.09914e-008,1.2382
8.10338e-008,1.1995
8.10763e-008,0.9873
8.11187e-008,0.7689
8.11611e-008,0.5686
8.12035e-008,0.4423
8.12460e-008,0.3767
8.12884e-008,0.3333
8.13308e-008,0.3404
8.13732e-008,0.3531
8.14156e-008,0.3379
8.14581e-008,0.3174
8.15005e-008,0.3005
8.15429e-008,0.2823
8.15853e-008,0.2776
8.16278e-008,0.2805
8.16702e-008,0.2940
8.17126e-008,0.3145
8.17550e-008,0.3206
8.17975e-008,0.3147
8.18399e-008,0.2932
8.18823e-008,0.2579
8.19248e-008,0.2271
8.19672e-008,0.2321
8.20096e-008,0.3918
8.20520e-008,0.5806
8.20945e-008,0.7917
8.21369e-008,0.9482
8.21793e-008,1.0327
8.22217e-008,1.0854
8.22642e-008,1.0902
8.23066e-008,1.0978
8.23490e-008,1.1210
8.23914e-008,1.1338
8.24338e-008,1.1500
8.24763e-008,1.1787
8.25187e-008,1.1940
8.25611e-008,1.1938
8.26035e-008,1.1790
8.26460e-008,1.1629
8.26884e-008,1.1638
8.27308e-008,1.1642
8.27732e-008,1.1713
8.28157e-008,1.2012
8.28581e-008,1.2330
8.29005e-008,1.2241
8.29430e-008,1.0365
8.29854e-008,0.8072
8.30278e-008,0.6023
8.30702e-008,0.4619
8.31127e-008,0.3875
8.31551e-008,0.3378
8.31975e-008,0.3360
8.32399e-008,0.3522
8.32824e-008,0.3427
8.33248e-008,0.3205
8.33672e-008,0.3044
8.34096e-008,0.2851
8.34521e-008,0.2774
8.34945e-008,0.2798
8.35369e-008,0.2899
8.35793e-008,0.3113
8.36217e-008,0.3206
8.36642e-008,0.3167
8.37066e-008,0.2991
8.37490e-008,0.2648
8.37914e-008,0.2325
8.38339e-008,0.2193
8.38763e-008,0.3534
8.39187e-008,0.5441
8.39611e-008,0.7501
8.40036e-008,0.9232
8.40460e-008,1.0192
8.40884e-008,1.0788
8.41309e-008,1.0921
8.41733e-008,1.0941
8.42157e-008,1.1166
8.42581e-008,1.1322
8.43006e-008,1.1451
8.43430e-008,1.1734
8.43854e-008,1.1928
8.44278e-008,1.1947
8.44703e-008,1.1830
8.45127e-008,1.1646
8.45551e-008,1.1630
8.45975e-008,1.1646
8.46400e-008,1.1679
8.46824e-008,1.1945
8.47248e-008,1.2273
8.47672e-008,1.2370
8.48096e-008,1.0831
8.48521e-008,0.8468
8.48945e-008,0.6396
8.49369e-008,0.4844
8.49793e-008,0.3994
8.50218e-008,0.3457
8.50642e-008,0.3319
8.51066e-008,0.3503
8.51490e-008,0.3470
8.51915e-008,0.3241
8.52339e-008,0.3079
8.52763e-008,0.2884
8.53188e-008,0.2776
8.53612e-008,0.2792
8.54036e-008,0.2864
8.54460e-008,0.3076
8.54885e-008,0.3201
8.55309e-008,0.3182
8.55733e-008,0.3042
8.56157e-008,0.2718
8.56582e-008,0.2383
8.57006e-008,0.2186
8.57430e-008,0.3196
8.57854e-008,0.5085
8.58278e-008,0.7067
8.58703e-008,0.8953
8.59127e-008,1.0048
8.59551e-008,1.0688
8.59975e-008,1.0934
8.60400e-008,1.0914
8.60824e-008,1.1119
8.61248e-008,1.1305
8.61672e-008,1.1412
8.62097e-008,1.1677
8.62521e-008,1.1907
8.62945e-008,1.1951
8.63370e-008,1.1867
8.63794e-008,1.1672
8.64218e-008,1.1622
8.64642e-008,1.1650
8.65067e-008,1.1655
8.65491e-008,1.1880
8.65915e-008,1.2213
8.66339e-008,1.2407
8.66764e-008,1.1240
8.67188e-008,0.8889
8.67612e-008,0.6808
8.68036e-008,0.5094
8.68461e-008,0.4113
8.68885e-008,0.3561
8.69309e-008,0.3298
8.69733e-008,0.3479
8.70157e-008,0.3504
8.70582e-008,0.3280
8.71006e-008,0.3111
8.71430e-008,0.2921
8.71854e-008,0.2785
8.72279e-008,0.2787
8.72703e-008,0.2837
8.73127e-008,0.3034
8.73551e-008,0.3190
8.73976e-008,0.3193
8.74400e-008,0.3084
8.74824e-008,0.2790
8.75249e-008,0.2442
8.75673e-008,0.2211
8.76097e-008,0.2907
8.76521e-008,0.4718
8.76946e-008,0.6631
8.77370e-008,0.8650
8.77794e-008,0.9897
8.78218e-008,1.0572
8.78643e-008,1.0927
8.79067e-008,1.0898
8.79491e-008,1.1070
8.79915e-008,1.1282
8.80339e-008,1.1382
8.80764e-008,1.1619
8.81188e-008,1.1878
8.81612e-008,1.1951
8.82036e-008,1.1898
8.82461e-008,1.1705
8.82885e-008,1.1618
8.83309e-008,1.1650
8.83733e-008,1.1643
8.84158e-008,1.1818
8.84582e-008,1.2150
8.85006e-008,1.2411
8.85431e-008,1.1615
8.85855e-008,0.9343
8.86279e-008,0.7240
8.86703e-008,0.5361
8.87128e-008,0.4243
8.87552e-008,0.3661
8.87976e-008,0.3304
8.88400e-008,0.3447
8.88825e-008,0.3526
8.89249e-008,0.3325
8.89673e-008,0.3141
8.90097e-008,0.2960
8.90522e-008,0.2799
8.90946e-008,0.2782
8.91370e-008,0.2818
8.91794e-008,0.2989
8.92218e-008,0.3173
8.92643e-008,0.3202
8.93067e-008,0.3118
8.93491e-008,0.2859
8.93915e-008,0.2505
8.94340e-008,0.2227
8.94764e-008,0.2619
8.95188e-008,0.4340
8.95612e-008,0.6222
8.96037e-008,0.8324
8.96461e-008,0.9722
8.96885e-008,1.0458
8.97310e-008,1.0899
8.97734e-008,1.0894
8.98158e-008,1.1024
8.98582e-008,1.1252
8.99007e-008,1.1358
8.99431e-008,1.1560
8.99855e-008,1.1839
9.00279e-008,1.1949
9.00704e-008,1.1921
9.01128e-008,1.1744
9.01552e-008,1.1619
9.01976e-008,1.1646
9.02401e-008,1.1639
9.02825e-008,1.1763
9.03249e-008,1.2085
9.03673e-008,1.2387
9.04097e-008,1.1963
9.04522e-008,0.9820
9.04946e-008,0.7645
9.05370e-008,0.5650
9.05794e-008,0.4402
9.06219e-008,0.3755
9.06643e-008,0.3328
9.07067e-008,0.3409
9.07491e-008,0.3532
9.07916e-008,0.3373
