.HEADER
..NAMES
Time,V U1.U26
9.7153e-009,1.2601
9.7578e-009,1.2569
9.8002e-009,1.2118
9.8426e-009,1.0104
9.8850e-009,0.8178
9.9274e-009,0.6283
9.9699e-009,0.4687
1.00123e-008,0.3595
1.00547e-008,0.3081
1.00971e-008,0.2873
1.01396e-008,0.2767
1.01820e-008,0.2619
1.02244e-008,0.2521
1.02668e-008,0.2558
1.03093e-008,0.2545
1.03517e-008,0.2445
1.03941e-008,0.2426
1.04366e-008,0.2770
1.04790e-008,0.2946
1.05214e-008,0.2963
1.05638e-008,0.2986
1.06063e-008,0.2900
1.06487e-008,0.2482
1.06911e-008,0.2095
1.07335e-008,0.2215
1.07759e-008,0.3818
1.08184e-008,0.5801
1.08608e-008,0.8072
1.09032e-008,0.9804
1.09456e-008,1.0893
1.09881e-008,1.1447
1.10305e-008,1.1673
1.10729e-008,1.1875
1.11154e-008,1.2052
1.11578e-008,1.2159
1.12002e-008,1.2148
1.12426e-008,1.2236
1.12851e-008,1.2308
1.13275e-008,1.2323
1.13699e-008,1.2079
1.14123e-008,1.1892
1.14548e-008,1.1724
1.14972e-008,1.1660
1.15396e-008,1.1812
1.15820e-008,1.2207
1.16244e-008,1.2596
1.16669e-008,1.2762
1.17093e-008,1.2817
1.17517e-008,1.2706
1.17941e-008,1.2575
1.18366e-008,1.2492
1.18790e-008,1.2497
1.19214e-008,1.2555
1.19639e-008,1.2608
1.20063e-008,1.2590
1.20487e-008,1.2592
1.20911e-008,1.2608
1.21336e-008,1.2618
1.21760e-008,1.2586
1.22184e-008,1.2575
1.22608e-008,1.2599
1.23032e-008,1.2602
1.23457e-008,1.2625
1.23881e-008,1.2668
1.24305e-008,1.2695
1.24729e-008,1.2660
1.25154e-008,1.2615
1.25578e-008,1.2582
1.26002e-008,1.2564
1.26427e-008,1.2571
1.26851e-008,1.2597
1.27275e-008,1.2623
1.27699e-008,1.2637
1.28124e-008,1.2620
1.28548e-008,1.2604
1.28972e-008,1.2609
1.29396e-008,1.2613
1.29821e-008,1.2608
1.30245e-008,1.2606
1.30669e-008,1.2615
1.31093e-008,1.2614
1.31517e-008,1.2610
1.31942e-008,1.2615
1.32366e-008,1.2619
1.32790e-008,1.2611
1.33214e-008,1.2602
1.33639e-008,1.2602
1.34063e-008,1.2607
1.34487e-008,1.2611
1.34912e-008,1.2616
1.35336e-008,1.2619
1.35760e-008,1.2618
1.36184e-008,1.2611
1.36609e-008,1.2604
1.37033e-008,1.2608
1.37457e-008,1.2612
1.37881e-008,1.2612
1.38306e-008,1.2610
1.38730e-008,1.2613
1.39154e-008,1.2612
1.39578e-008,1.2609
1.40002e-008,1.2610
1.40427e-008,1.2612
1.40851e-008,1.2611
1.41275e-008,1.2609
1.41699e-008,1.2610
1.42124e-008,1.2612
1.42548e-008,1.2612
1.42972e-008,1.2611
1.43397e-008,1.2612
1.43821e-008,1.2611
1.44245e-008,1.2610
1.44669e-008,1.2609
1.45094e-008,1.2610
1.45518e-008,1.2612
1.45942e-008,1.2612
1.46366e-008,1.2610
1.46790e-008,1.2611
1.47215e-008,1.2611
1.47639e-008,1.2610
1.48063e-008,1.2610
1.48487e-008,1.2611
1.48912e-008,1.2611
1.49336e-008,1.2610
1.49760e-008,1.2610
1.50185e-008,1.2611
1.50609e-008,1.2611
1.51033e-008,1.2610
1.51457e-008,1.2610
1.51881e-008,1.2611
1.52306e-008,1.2610
1.52730e-008,1.2610
1.53154e-008,1.2610
1.53579e-008,1.2611
1.54003e-008,1.2611
1.54427e-008,1.2610
1.54851e-008,1.2610
1.55276e-008,1.2610
1.55700e-008,1.2610
1.56124e-008,1.2610
1.56548e-008,1.2610
1.56972e-008,1.2611
1.57397e-008,1.2610
1.57821e-008,1.2610
1.58245e-008,1.2610
1.58670e-008,1.2610
1.59094e-008,1.2610
1.59518e-008,1.2610
1.59942e-008,1.2610
1.60366e-008,1.2610
1.60791e-008,1.2610
1.61215e-008,1.2610
1.61639e-008,1.2610
1.62064e-008,1.2610
1.62488e-008,1.2610
1.62912e-008,1.2610
1.63336e-008,1.2563
1.63761e-008,1.1599
1.64185e-008,0.9409
1.64609e-008,0.7561
1.65033e-008,0.5696
1.65457e-008,0.4239
1.65882e-008,0.3388
1.66306e-008,0.2999
1.66730e-008,0.2829
1.67155e-008,0.2734
1.67579e-008,0.2572
1.68003e-008,0.2530
1.68427e-008,0.2545
1.68851e-008,0.2528
1.69276e-008,0.2403
1.69700e-008,0.2508
1.70124e-008,0.2863
1.70548e-008,0.2961
1.70973e-008,0.2975
1.71397e-008,0.2987
1.71821e-008,0.2798
1.72246e-008,0.2317
1.72670e-008,0.2036
1.73094e-008,0.2617
1.73518e-008,0.4464
1.73942e-008,0.6440
1.74367e-008,0.8706
1.74791e-008,1.0208
1.75215e-008,1.1104
1.75640e-008,1.1525
1.76064e-008,1.1733
1.76488e-008,1.1918
1.76912e-008,1.2104
1.77336e-008,1.2156
1.77761e-008,1.2174
1.78185e-008,1.2251
1.78609e-008,1.2330
1.79033e-008,1.2259
1.79458e-008,1.1998
1.79882e-008,1.1847
1.80306e-008,1.1681
1.80731e-008,1.1680
1.81155e-008,1.1909
1.81579e-008,1.2350
1.82003e-008,1.2666
1.82427e-008,1.2796
1.82852e-008,1.2789
1.83276e-008,1.2659
1.83700e-008,1.2536
1.84125e-008,1.2484
1.84549e-008,1.2509
1.84973e-008,1.2578
1.85397e-008,1.2607
1.85822e-008,1.2582
1.86246e-008,1.2594
1.86670e-008,1.2611
1.87094e-008,1.2612
1.87518e-008,1.2574
1.87943e-008,1.2582
1.88367e-008,1.2598
1.88791e-008,1.2606
1.89216e-008,1.2634
1.89640e-008,1.2681
1.90064e-008,1.2688
1.90488e-008,1.2642
1.90912e-008,1.2601
1.91337e-008,1.2569
1.91761e-008,1.2082
1.92185e-008,1.0045
1.92610e-008,0.8131
1.93034e-008,0.6238
1.93458e-008,0.4653
1.93882e-008,0.3576
1.94307e-008,0.3073
1.94731e-008,0.2868
1.95155e-008,0.2761
1.95579e-008,0.2612
1.96003e-008,0.2519
1.96428e-008,0.2556
1.96852e-008,0.2542
1.97276e-008,0.2439
1.97701e-008,0.2429
1.98125e-008,0.2777
1.98549e-008,0.2945
1.98973e-008,0.2961
1.99397e-008,0.2984
1.99822e-008,0.2892
2.00246e-008,0.2468
2.00670e-008,0.2087
2.01095e-008,0.2229
2.01519e-008,0.3859
2.01943e-008,0.5838
2.02367e-008,0.8114
2.02792e-008,0.9830
2.03216e-008,1.0907
2.03640e-008,1.1450
2.04064e-008,1.1674
2.04488e-008,1.1876
2.04913e-008,1.2054
2.05337e-008,1.2157
2.05761e-008,1.2147
2.06186e-008,1.2235
2.06610e-008,1.2307
2.07034e-008,1.2318
2.07458e-008,1.2071
2.07882e-008,1.1887
2.08307e-008,1.1718
2.08731e-008,1.1659
2.09155e-008,1.1815
2.09580e-008,1.2215
2.10004e-008,1.2600
2.10428e-008,1.2427
2.10852e-008,1.0362
2.11277e-008,0.7996
2.11701e-008,0.5932
2.12125e-008,0.4351
2.12549e-008,0.3388
2.12973e-008,0.2984
2.13398e-008,0.2854
2.13822e-008,0.2736
2.14246e-008,0.2611
2.14671e-008,0.2497
2.15095e-008,0.2546
2.15519e-008,0.2519
2.15943e-008,0.2426
2.16367e-008,0.2373
2.16792e-008,0.2728
2.17216e-008,0.3014
2.17640e-008,0.3073
2.18064e-008,0.3069
2.18489e-008,0.2933
2.18913e-008,0.2477
2.19337e-008,0.2001
2.19762e-008,0.1965
2.20186e-008,0.3434
2.20610e-008,0.5540
2.21034e-008,0.7761
2.21458e-008,0.9602
2.21883e-008,1.0741
2.22307e-008,1.1357
2.22731e-008,1.1619
2.23156e-008,1.1835
2.23580e-008,1.2013
2.24004e-008,1.2151
2.24428e-008,1.2141
2.24852e-008,1.2224
2.25277e-008,1.2296
2.25701e-008,1.2351
2.26125e-008,1.2126
2.26549e-008,1.1893
2.26974e-008,1.1731
2.27398e-008,1.1646
2.27822e-008,1.1769
2.28247e-008,1.2138
2.28671e-008,1.2568
2.29095e-008,1.2756
2.29519e-008,1.2818
2.29943e-008,1.2713
2.30368e-008,1.2579
2.30792e-008,1.2492
2.31216e-008,1.2494
2.31641e-008,1.2546
2.32065e-008,1.2607
2.32489e-008,1.2593
2.32913e-008,1.2585
2.33338e-008,1.2602
2.33762e-008,1.2618
2.34186e-008,1.2594
2.34610e-008,1.2568
2.35034e-008,1.2593
2.35459e-008,1.2600
2.35883e-008,1.2620
2.36307e-008,1.2659
2.36732e-008,1.2696
2.37156e-008,1.2668
2.37580e-008,1.2617
2.38004e-008,1.2582
2.38428e-008,1.2562
2.38853e-008,1.2567
2.39277e-008,1.2594
2.39701e-008,1.2620
2.40126e-008,1.2635
2.40550e-008,1.2622
2.40974e-008,1.2602
2.41398e-008,1.2605
2.41823e-008,1.2612
2.42247e-008,1.2610
2.42671e-008,1.2603
2.43095e-008,1.2612
2.43519e-008,1.2614
2.43944e-008,1.2610
2.44368e-008,1.2612
2.44792e-008,1.2618
2.45217e-008,1.2612
2.45641e-008,1.2601
2.46065e-008,1.2600
2.46489e-008,1.2605
2.46913e-008,1.2609
2.47338e-008,1.2614
2.47762e-008,1.2542
2.48186e-008,1.1380
2.48611e-008,0.9163
2.49035e-008,0.7313
2.49459e-008,0.5495
2.49883e-008,0.4106
2.50308e-008,0.3321
2.50732e-008,0.2967
2.51156e-008,0.2816
2.51580e-008,0.2724
2.52004e-008,0.2555
2.52429e-008,0.2534
2.52853e-008,0.2544
2.53277e-008,0.2518
2.53702e-008,0.2390
2.54126e-008,0.2547
2.54550e-008,0.2892
2.54974e-008,0.2965
2.55398e-008,0.2977
2.55823e-008,0.2982
2.56247e-008,0.2750
2.56671e-008,0.2262
2.57096e-008,0.2024
2.57520e-008,0.2790
2.57944e-008,0.4705
2.58368e-008,0.6720
2.58793e-008,0.8916
2.59217e-008,1.0343
2.59641e-008,1.1175
2.60065e-008,1.1556
2.60489e-008,1.1757
2.60914e-008,1.1936
2.61338e-008,1.2119
2.61762e-008,1.2151
2.62187e-008,1.2187
2.62611e-008,1.2259
2.63035e-008,1.2339
2.63459e-008,1.2230
2.63883e-008,1.1972
2.64308e-008,1.1826
2.64732e-008,1.1671
2.65156e-008,1.1694
2.65580e-008,1.1953
2.66005e-008,1.2402
2.66429e-008,1.2687
2.66853e-008,1.2806
2.67278e-008,1.2776
2.67702e-008,1.2643
2.68126e-008,1.2524
2.68550e-008,1.2483
2.68974e-008,1.2515
2.69399e-008,1.2586
2.69823e-008,1.2605
2.70247e-008,1.2581
2.70672e-008,1.2596
2.71096e-008,1.2613
2.71520e-008,1.2609
2.71944e-008,1.2571
2.72368e-008,1.2585
2.72793e-008,1.2598
2.73217e-008,1.2608
2.73641e-008,1.2639
2.74065e-008,1.2685
2.74490e-008,1.2685
2.74914e-008,1.2636
2.75338e-008,1.2597
2.75763e-008,1.2569
2.76187e-008,1.2562
2.76611e-008,1.2580
2.77035e-008,1.2608
2.77459e-008,1.2630
2.77884e-008,1.2632
2.78308e-008,1.2608
2.78732e-008,1.2603
2.79157e-008,1.2610
2.79581e-008,1.2611
2.80005e-008,1.2603
2.80429e-008,1.2608
2.80854e-008,1.2615
2.81278e-008,1.2610
2.81702e-008,1.2610
2.82126e-008,1.2616
2.82550e-008,1.2615
2.82975e-008,1.2604
2.83399e-008,1.2599
2.83823e-008,1.2602
2.84248e-008,1.2607
2.84672e-008,1.2611
2.85096e-008,1.2611
2.85520e-008,1.2097
2.85944e-008,1.0010
2.86369e-008,0.8059
2.86793e-008,0.6143
2.87217e-008,0.4579
2.87642e-008,0.3553
2.88066e-008,0.3071
2.88490e-008,0.2864
2.88914e-008,0.2759
2.89339e-008,0.2612
2.89763e-008,0.2519
2.90187e-008,0.2550
2.90611e-008,0.2542
2.91035e-008,0.2435
2.91460e-008,0.2425
2.91884e-008,0.2779
2.92308e-008,0.2954
2.92733e-008,0.2974
2.93157e-008,0.2991
2.93581e-008,0.2887
2.94005e-008,0.2451
2.94429e-008,0.2070
2.94854e-008,0.2233
2.95278e-008,0.3899
2.95702e-008,0.5888
2.96127e-008,0.8170
2.96551e-008,0.9860
2.96975e-008,1.0921
2.97399e-008,1.1455
2.97824e-008,1.1676
2.98248e-008,1.1876
2.98672e-008,1.2058
2.99096e-008,1.2159
2.99521e-008,1.2147
2.99945e-008,1.2234
3.00369e-008,1.2310
3.00793e-008,1.2318
3.01218e-008,1.2065
3.01642e-008,1.1881
3.02066e-008,1.1713
3.02490e-008,1.1658
3.02914e-008,1.1818
3.03339e-008,1.2224
3.03763e-008,1.2608
3.04187e-008,1.2767
3.04612e-008,1.2810
3.05036e-008,1.2695
3.05460e-008,1.2567
3.05884e-008,1.2488
3.06309e-008,1.2496
3.06733e-008,1.2556
3.07157e-008,1.2608
3.07581e-008,1.2586
3.08005e-008,1.2589
3.08430e-008,1.2606
3.08854e-008,1.2616
3.09278e-008,1.2582
3.09702e-008,1.2573
3.10127e-008,1.2597
3.10551e-008,1.2601
3.10975e-008,1.2624
3.11400e-008,1.2667
3.11824e-008,1.2694
3.12248e-008,1.2656
3.12672e-008,1.2610
3.13096e-008,1.2578
3.13521e-008,1.2390
3.13945e-008,1.0685
3.14369e-008,0.8599
3.14793e-008,0.6742
3.15218e-008,0.5055
3.15642e-008,0.3806
3.16066e-008,0.3158
3.16491e-008,0.2906
3.16915e-008,0.2786
3.17339e-008,0.2667
3.17763e-008,0.2523
3.18188e-008,0.2553
3.18612e-008,0.2544
3.19036e-008,0.2476
3.19460e-008,0.2387
3.19884e-008,0.2674
3.20309e-008,0.2932
3.20733e-008,0.2958
3.21157e-008,0.2975
3.21582e-008,0.2946
3.22006e-008,0.2606
3.22430e-008,0.2153
3.22854e-008,0.2022
3.23279e-008,0.1991
3.23703e-008,0.2020
3.24127e-008,0.2123
3.24551e-008,0.2227
3.24975e-008,0.2261
3.25400e-008,0.2244
3.25824e-008,0.2176
3.26248e-008,0.2183
3.26672e-008,0.2212
3.27097e-008,0.2192
3.27521e-008,0.2152
3.27945e-008,0.2194
3.28370e-008,0.2245
3.28794e-008,0.2192
3.29218e-008,0.2164
3.29642e-008,0.2180
3.30066e-008,0.2155
3.30491e-008,0.2097
3.30915e-008,0.2123
3.31339e-008,0.2185
3.31763e-008,0.2204
3.32188e-008,0.2211
3.32612e-008,0.3156
3.33036e-008,0.4853
3.33461e-008,0.6731
3.33885e-008,0.8685
3.34309e-008,1.0108
3.34733e-008,1.1025
3.35158e-008,1.1504
3.35582e-008,1.1744
3.36006e-008,1.1914
3.36430e-008,1.2106
3.36854e-008,1.2150
3.37279e-008,1.2192
3.37703e-008,1.2218
3.38127e-008,1.2320
3.38552e-008,1.2195
3.38976e-008,1.1992
3.39400e-008,1.1878
3.39824e-008,1.1777
3.40249e-008,1.1784
3.40673e-008,1.1991
3.41097e-008,1.2366
3.41521e-008,1.2602
3.41945e-008,1.2743
3.42370e-008,1.2739
3.42794e-008,1.2653
3.43218e-008,1.2559
3.43643e-008,1.2512
3.44067e-008,1.2515
3.44491e-008,1.2580
3.44915e-008,1.2598
3.45340e-008,1.2584
3.45764e-008,1.2590
3.46188e-008,1.2613
3.46612e-008,1.2608
3.47036e-008,1.2574
3.47461e-008,1.2592
3.47885e-008,1.2604
3.48309e-008,1.2611
3.48733e-008,1.2631
3.49158e-008,1.2672
3.49582e-008,1.2671
3.50006e-008,1.2635
3.50431e-008,1.2604
3.50855e-008,1.2521
3.51279e-008,1.1486
3.51703e-008,0.9310
3.52128e-008,0.7490
3.52552e-008,0.5660
3.52976e-008,0.4221
3.53400e-008,0.3369
3.53824e-008,0.2984
3.54249e-008,0.2825
3.54673e-008,0.2733
3.55097e-008,0.2560
3.55522e-008,0.2531
3.55946e-008,0.2550
3.56370e-008,0.2524
3.56794e-008,0.2399
3.57219e-008,0.2527
3.57643e-008,0.2877
3.58067e-008,0.2955
3.58491e-008,0.2965
3.58915e-008,0.2981
3.59340e-008,0.2781
3.59764e-008,0.2301
3.60188e-008,0.2040
3.60613e-008,0.2677
3.61037e-008,0.4547
3.61461e-008,0.6528
3.61885e-008,0.8772
3.62310e-008,1.0256
3.62734e-008,1.1132
3.63158e-008,1.1536
3.63582e-008,1.1742
3.64006e-008,1.1926
3.64431e-008,1.2110
3.64855e-008,1.2153
3.65279e-008,1.2179
3.65703e-008,1.2254
3.66128e-008,1.2332
3.66552e-008,1.2248
3.66976e-008,1.1989
3.67401e-008,1.1840
3.67825e-008,1.1678
3.68249e-008,1.1685
3.68673e-008,1.1923
3.69097e-008,1.2368
3.69522e-008,1.2673
3.69946e-008,1.2799
3.70370e-008,1.2785
3.70794e-008,1.2655
3.71219e-008,1.2532
3.71643e-008,1.2484
3.72067e-008,1.2511
3.72492e-008,1.2580
3.72916e-008,1.2605
3.73340e-008,1.2582
3.73764e-008,1.2595
3.74189e-008,1.2611
3.74613e-008,1.2611
3.75037e-008,1.2572
3.75461e-008,1.2583
3.75885e-008,1.2598
3.76310e-008,1.2606
3.76734e-008,1.2635
3.77158e-008,1.2682
3.77583e-008,1.2687
3.78007e-008,1.2640
3.78431e-008,1.2600
3.78855e-008,1.2571
3.79280e-008,1.2562
3.79704e-008,1.2577
3.80128e-008,1.2606
3.80552e-008,1.2628
3.80976e-008,1.2633
3.81401e-008,1.2610
3.81825e-008,1.2603
3.82249e-008,1.2609
3.82673e-008,1.2611
3.83098e-008,1.2604
3.83522e-008,1.2607
3.83946e-008,1.2615
3.84371e-008,1.2610
3.84795e-008,1.2609
3.85219e-008,1.2615
3.85643e-008,1.2616
3.86067e-008,1.2605
3.86492e-008,1.2599
3.86916e-008,1.2602
3.87340e-008,1.2606
3.87764e-008,1.2610
3.88189e-008,1.2615
3.88613e-008,1.2617
3.89037e-008,1.2615
3.89462e-008,1.2606
3.89886e-008,1.2603
3.90310e-008,1.2608
3.90734e-008,1.2611
3.91159e-008,1.2609
3.91583e-008,1.2609
3.92007e-008,1.2611
3.92431e-008,1.2610
3.92855e-008,1.2607
3.93280e-008,1.2609
3.93704e-008,1.2611
3.94128e-008,1.2609
3.94553e-008,1.2607
3.94977e-008,1.2609
3.95401e-008,1.2610
3.95825e-008,1.2610
3.96250e-008,1.2610
3.96674e-008,1.2610
3.97098e-008,1.2609
3.97522e-008,1.2608
3.97946e-008,1.2330
3.98371e-008,1.0423
3.98795e-008,0.8375
3.99219e-008,0.6470
3.99644e-008,0.4829
4.00068e-008,0.3683
4.00492e-008,0.3119
4.00916e-008,0.2888
4.01341e-008,0.2772
4.01765e-008,0.2645
4.02189e-008,0.2522
4.02613e-008,0.2549
4.03037e-008,0.2542
4.03462e-008,0.2461
4.03886e-008,0.2394
4.04310e-008,0.2714
4.04734e-008,0.2944
4.05159e-008,0.2972
4.05583e-008,0.2987
4.06007e-008,0.2926
4.06432e-008,0.2542
4.06856e-008,0.2111
4.07280e-008,0.2104
4.07704e-008,0.3547
4.08128e-008,0.5560
4.08553e-008,0.7783
4.08977e-008,0.9615
4.09401e-008,1.0776
4.09825e-008,1.1399
4.10250e-008,1.1646
4.10674e-008,1.1846
4.11098e-008,1.2021
4.11523e-008,1.2153
4.11947e-008,1.2140
4.12371e-008,1.2224
4.12795e-008,1.2296
4.13220e-008,1.2337
4.13644e-008,1.2111
4.14068e-008,1.1903
4.14492e-008,1.1742
4.14916e-008,1.1654
4.15341e-008,1.1775
4.15765e-008,1.2144
4.16189e-008,1.2558
4.16614e-008,1.2745
4.17038e-008,1.2817
4.17462e-008,1.2718
4.17886e-008,1.2587
4.18311e-008,1.2494
4.18735e-008,1.2489
4.19159e-008,1.2542
4.19583e-008,1.2604
4.20007e-008,1.2591
4.20432e-008,1.2586
4.20856e-008,1.2603
4.21280e-008,1.2616
4.21704e-008,1.2589
4.22129e-008,1.2570
4.22553e-008,1.2595
4.22977e-008,1.2598
4.23402e-008,1.2618
4.23826e-008,1.2659
4.24250e-008,1.2693
4.24674e-008,1.2664
4.25098e-008,1.2617
4.25523e-008,1.2583
4.25947e-008,1.2562
4.26371e-008,1.2566
4.26795e-008,1.2591
4.27220e-008,1.2617
4.27644e-008,1.2634
4.28068e-008,1.2621
4.28493e-008,1.2602
4.28917e-008,1.2605
4.29341e-008,1.2611
4.29765e-008,1.2607
4.30190e-008,1.2602
4.30614e-008,1.2612
4.31038e-008,1.2613
4.31462e-008,1.2608
4.31886e-008,1.2611
4.32311e-008,1.2617
4.32735e-008,1.2610
4.33159e-008,1.2600
4.33584e-008,1.2599
4.34008e-008,1.2604
4.34432e-008,1.2608
4.34856e-008,1.2612
4.35281e-008,1.2529
4.35705e-008,1.1295
4.36129e-008,0.9077
4.36553e-008,0.7224
4.36977e-008,0.5424
4.37402e-008,0.4057
4.37826e-008,0.3295
4.38250e-008,0.2956
4.38675e-008,0.2810
4.39099e-008,0.2717
4.39523e-008,0.2549
4.39947e-008,0.2535
4.40372e-008,0.2543
4.40796e-008,0.2512
4.41220e-008,0.2385
4.41644e-008,0.2562
4.42068e-008,0.2899
4.42493e-008,0.2965
4.42917e-008,0.2976
4.43341e-008,0.2978
4.43765e-008,0.2730
4.44190e-008,0.2242
4.44614e-008,0.2021
4.45038e-008,0.1986
4.45463e-008,0.2005
4.45887e-008,0.2098
4.46311e-008,0.2213
4.46735e-008,0.2254
4.47160e-008,0.2254
4.47584e-008,0.2191
4.48008e-008,0.2170
4.48432e-008,0.2207
4.48856e-008,0.2203
4.49281e-008,0.2159
4.49705e-008,0.2170
4.50129e-008,0.2241
4.50554e-008,0.2212
4.50978e-008,0.2166
4.51402e-008,0.2174
4.51826e-008,0.2167
4.52251e-008,0.2106
4.52675e-008,0.2105
4.53099e-008,0.2171
4.53523e-008,0.2203
4.53947e-008,0.2211
4.54372e-008,0.2219
4.54796e-008,0.2208
4.55220e-008,0.2190
4.55645e-008,0.2170
