.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
1.97701e-008,1.1856
1.98125e-008,1.1740
1.98549e-008,1.1751
1.98973e-008,1.1805
1.99397e-008,1.1895
1.99822e-008,1.2239
2.00246e-008,1.2437
2.00670e-008,1.2373
2.01095e-008,1.0900
2.01519e-008,0.8208
2.01943e-008,0.6338
2.02367e-008,0.4748
2.02792e-008,0.3683
2.03216e-008,0.3289
2.03640e-008,0.3046
2.04064e-008,0.2934
2.04488e-008,0.2826
2.04913e-008,0.2732
2.05337e-008,0.2697
2.05761e-008,0.2724
2.06186e-008,0.2870
2.06610e-008,0.2942
2.07034e-008,0.2916
2.07458e-008,0.3067
2.07882e-008,0.3100
2.08307e-008,0.2930
2.08731e-008,0.2782
2.09155e-008,0.2446
2.09580e-008,0.2168
2.10004e-008,0.2177
2.10428e-008,0.3149
2.10852e-008,0.5288
2.11277e-008,0.7045
2.11701e-008,0.8972
2.12125e-008,1.0180
2.12549e-008,1.0761
2.12973e-008,1.1213
2.13398e-008,1.1481
2.13822e-008,1.1708
2.14246e-008,1.1901
2.14671e-008,1.1994
2.15095e-008,1.1968
2.15519e-008,1.1888
2.15943e-008,1.1821
2.16367e-008,1.1815
2.16792e-008,1.1712
2.17216e-008,1.1717
2.17640e-008,1.1792
2.18064e-008,1.1843
2.18489e-008,1.2156
2.18913e-008,1.2415
2.19337e-008,1.2428
2.19762e-008,1.1378
2.20186e-008,0.8705
2.20610e-008,0.6722
2.21034e-008,0.5015
2.21458e-008,0.3862
2.21883e-008,0.3349
2.22307e-008,0.3091
2.22731e-008,0.2929
2.23156e-008,0.2822
2.23580e-008,0.2741
2.24004e-008,0.2698
2.24428e-008,0.2752
2.24852e-008,0.2885
2.25277e-008,0.2989
2.25701e-008,0.2941
2.26125e-008,0.3053
2.26549e-008,0.3125
2.26974e-008,0.2962
2.27398e-008,0.2828
2.27822e-008,0.2532
2.28247e-008,0.2204
2.28671e-008,0.2144
2.29095e-008,0.2775
2.29519e-008,0.4871
2.29943e-008,0.6682
2.30368e-008,0.8652
2.30792e-008,0.9983
2.31216e-008,1.0676
2.31641e-008,1.1133
2.32065e-008,1.1461
2.32489e-008,1.1681
2.32913e-008,1.1868
2.33338e-008,1.1984
2.33762e-008,1.1979
2.34186e-008,1.1929
2.34610e-008,1.1841
2.35034e-008,1.1855
2.35459e-008,1.1763
2.35883e-008,1.1719
2.36307e-008,1.1793
2.36732e-008,1.1823
2.37156e-008,1.2086
2.37580e-008,1.2390
2.38004e-008,1.2454
2.38428e-008,1.1808
2.38853e-008,0.9232
2.39277e-008,0.7060
2.39701e-008,0.5283
2.40126e-008,0.4052
2.40550e-008,0.3398
2.40974e-008,0.3130
2.41398e-008,0.2942
2.41823e-008,0.2856
2.42247e-008,0.2768
2.42671e-008,0.2700
2.43095e-008,0.2716
2.43519e-008,0.2805
2.43944e-008,0.2951
2.44368e-008,0.2912
2.44792e-008,0.2992
2.45217e-008,0.3123
2.45641e-008,0.2997
2.46065e-008,0.2853
2.46489e-008,0.2598
2.46913e-008,0.2247
2.47338e-008,0.2128
2.47762e-008,0.2443
2.48186e-008,0.4447
