.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
3.72492e-008,1.1528
3.72916e-008,1.1674
3.73340e-008,1.1713
3.73764e-008,1.1551
3.74189e-008,1.1337
3.74613e-008,1.1347
3.75037e-008,1.1482
3.75461e-008,1.1731
3.75885e-008,1.1877
3.76310e-008,1.1918
3.76734e-008,1.1896
3.77158e-008,1.1875
3.77583e-008,1.1965
3.78007e-008,1.2220
3.78431e-008,1.2410
3.78855e-008,1.2454
3.79280e-008,1.1580
3.79704e-008,0.9422
3.80128e-008,0.7400
3.80552e-008,0.5503
3.80976e-008,0.4117
3.81401e-008,0.3216
3.81825e-008,0.2710
3.82249e-008,0.2661
3.82673e-008,0.2782
3.83098e-008,0.3042
3.83522e-008,0.3362
3.83946e-008,0.3387
3.84371e-008,0.3173
3.84795e-008,0.2928
3.85219e-008,0.2869
3.85643e-008,0.2889
3.86067e-008,0.2904
3.86492e-008,0.2906
3.86916e-008,0.2837
3.87340e-008,0.2546
3.87764e-008,0.2232
3.88189e-008,0.2119
3.88613e-008,0.2673
3.89037e-008,0.4347
3.89462e-008,0.6111
3.89886e-008,0.8153
3.90310e-008,0.9720
3.90734e-008,1.0793
3.91159e-008,1.1454
3.91583e-008,1.1657
3.92007e-008,1.1719
3.92431e-008,1.1596
3.92855e-008,1.1366
3.93280e-008,1.1331
3.93704e-008,1.1446
3.94128e-008,1.1683
3.94553e-008,1.1859
3.94977e-008,1.1916
3.95401e-008,1.1903
3.95825e-008,1.1876
3.96250e-008,1.1931
3.96674e-008,1.2167
3.97098e-008,1.2385
3.97522e-008,1.2470
3.97946e-008,1.1930
3.98371e-008,0.9869
3.98795e-008,0.7800
3.99219e-008,0.5812
3.99644e-008,0.4352
4.00068e-008,0.3360
4.00492e-008,0.2768
4.00916e-008,0.2648
4.01341e-008,0.2748
4.01765e-008,0.2982
4.02189e-008,0.3310
4.02613e-008,0.3410
4.03037e-008,0.3223
4.03462e-008,0.2965
4.03886e-008,0.2869
4.04310e-008,0.2885
4.04734e-008,0.2903
4.05159e-008,0.2906
4.05583e-008,0.2866
4.06007e-008,0.2616
4.06432e-008,0.2280
4.06856e-008,0.2115
4.07280e-008,0.2388
4.07704e-008,0.3984
4.08128e-008,0.5762
4.08553e-008,0.7791
4.08977e-008,0.9444
4.09401e-008,1.0623
4.09825e-008,1.1369
4.10250e-008,1.1638
4.10674e-008,1.1715
4.11098e-008,1.1635
4.11523e-008,1.1404
4.11947e-008,1.1319
4.12371e-008,1.1416
4.12795e-008,1.1631
4.13220e-008,1.1838
4.13644e-008,1.1911
4.14068e-008,1.1909
4.14492e-008,1.1879
4.14916e-008,1.1906
4.15341e-008,1.2113
4.15765e-008,1.2354
4.16189e-008,1.2462
4.16614e-008,1.2188
4.17038e-008,1.0334
4.17462e-008,0.8174
4.17886e-008,0.6154
4.18311e-008,0.4611
4.18735e-008,0.3518
4.19159e-008,0.2840
4.19583e-008,0.2641
4.20007e-008,0.2721
4.20432e-008,0.2926
4.20856e-008,0.3249
4.21280e-008,0.3421
4.21704e-008,0.3270
4.22129e-008,0.3010
4.22553e-008,0.2872
4.22977e-008,0.2881
4.23402e-008,0.2900
4.23826e-008,0.2906
4.24250e-008,0.2886
4.24674e-008,0.2681
4.25098e-008,0.2336
4.25523e-008,0.2132
4.25947e-008,0.2196
4.26371e-008,0.3613
4.26795e-008,0.5418
4.27220e-008,0.7391
4.27644e-008,0.9148
4.28068e-008,1.0432
4.28493e-008,1.1267
4.28917e-008,1.1618
4.29341e-008,1.1706
4.29765e-008,1.1669
4.30190e-008,1.1448
4.30614e-008,1.1313
4.31038e-008,1.1391
4.31462e-008,1.1579
4.31886e-008,1.1811
4.32311e-008,1.1903
4.32735e-008,1.1914
4.33159e-008,1.1884
4.33584e-008,1.1889
4.34008e-008,1.2060
4.34432e-008,1.2317
4.34856e-008,1.2448
4.35281e-008,1.2327
4.35705e-008,1.0782
4.36129e-008,0.8551
4.36553e-008,0.6529
4.36977e-008,0.4886
4.37402e-008,0.3696
4.37826e-008,0.2940
4.38250e-008,0.2643
4.38675e-008,0.2699
4.39099e-008,0.2874
4.39523e-008,0.3183
4.39947e-008,0.3419
4.40372e-008,0.3312
4.40796e-008,0.3061
4.41220e-008,0.2881
4.41644e-008,0.2877
4.42068e-008,0.2897
4.42493e-008,0.2906
4.42917e-008,0.2898
4.43341e-008,0.2741
4.43765e-008,0.2400
4.44190e-008,0.2156
4.44614e-008,0.2142
4.45038e-008,0.3277
4.45463e-008,0.5081
4.45887e-008,0.6968
4.46311e-008,0.8838
4.46735e-008,1.0221
4.47160e-008,1.1134
4.47584e-008,1.1586
4.48008e-008,1.1692
4.48432e-008,1.1696
4.48856e-008,1.1497
4.49281e-008,1.1317
4.49705e-008,1.1369
4.50129e-008,1.1529
4.50554e-008,1.1777
4.50978e-008,1.1892
4.51402e-008,1.1917
4.51826e-008,1.1890
4.52251e-008,1.1879
4.52675e-008,1.2011
4.53099e-008,1.2274
4.53523e-008,1.2431
4.53947e-008,1.2405
