.HEADER
..NAMES
Time,V U1.R26
7.6365e-009,1.2604
7.6789e-009,1.2605
7.7213e-009,1.2614
7.7638e-009,1.2619
7.8062e-009,1.2615
7.8486e-009,1.2615
7.8910e-009,1.2560
7.9335e-009,1.1540
7.9759e-009,0.9331
8.0183e-009,0.7480
8.0608e-009,0.5507
8.1032e-009,0.3992
8.1456e-009,0.3217
8.1880e-009,0.2865
8.2305e-009,0.2760
8.2729e-009,0.2835
8.3153e-009,0.2852
8.3577e-009,0.2778
8.4001e-009,0.2746
8.4426e-009,0.2543
8.4850e-009,0.2380
8.5274e-009,0.2606
8.5698e-009,0.2850
8.6123e-009,0.2888
8.6547e-009,0.2987
8.6971e-009,0.2884
8.7396e-009,0.2440
8.7820e-009,0.2121
8.8244e-009,0.2022
8.8668e-009,0.2643
8.9093e-009,0.4606
8.9517e-009,0.6585
8.9941e-009,0.8834
9.0365e-009,1.0381
9.0790e-009,1.1233
9.1214e-009,1.1641
9.1638e-009,1.1802
9.2062e-009,1.1793
9.2486e-009,1.1745
9.2911e-009,1.1872
9.3335e-009,1.1977
9.3759e-009,1.2161
9.4183e-009,1.2336
9.4608e-009,1.2229
9.5032e-009,1.1940
9.5456e-009,1.1774
9.5881e-009,1.1694
9.6305e-009,1.1820
9.6729e-009,1.2218
9.7153e-009,1.2570
9.7578e-009,1.2691
9.8002e-009,1.1846
9.8426e-009,0.9320
9.8850e-009,0.7210
9.9274e-009,0.5220
9.9699e-009,0.3765
1.00123e-008,0.3051
1.00547e-008,0.2792
1.00971e-008,0.2753
1.01396e-008,0.2844
1.01820e-008,0.2937
1.02244e-008,0.2825
1.02668e-008,0.2730
1.03093e-008,0.2501
1.03517e-008,0.2313
1.03941e-008,0.2549
1.04366e-008,0.2930
1.04790e-008,0.3011
1.05214e-008,0.3042
1.05638e-008,0.2907
1.06063e-008,0.2416
1.06487e-008,0.2019
1.06911e-008,0.1964
1.07335e-008,0.2350
1.07759e-008,0.4240
1.08184e-008,0.6234
1.08608e-008,0.8466
1.09032e-008,1.0126
1.09456e-008,1.1099
1.09881e-008,1.1585
1.10305e-008,1.1748
1.10729e-008,1.1792
1.11154e-008,1.1722
1.11578e-008,1.1851
1.12002e-008,1.1968
1.12426e-008,1.2149
1.12851e-008,1.2321
1.13275e-008,1.2257
1.13699e-008,1.1965
1.14123e-008,1.1782
1.14548e-008,1.1701
1.14972e-008,1.1793
1.15396e-008,1.2152
1.15820e-008,1.2530
1.16244e-008,1.2689
1.16669e-008,1.2230
1.17093e-008,0.9836
1.17517e-008,0.7592
1.17941e-008,0.5590
1.18366e-008,0.3999
1.18790e-008,0.3141
1.19214e-008,0.2808
1.19639e-008,0.2763
1.20063e-008,0.2808
1.20487e-008,0.2938
1.20911e-008,0.2841
1.21336e-008,0.2752
1.21760e-008,0.2551
1.22184e-008,0.2329
1.22608e-008,0.2478
1.23032e-008,0.2881
1.23457e-008,0.3008
1.23881e-008,0.3035
1.24305e-008,0.2960
1.24729e-008,0.2526
1.25154e-008,0.2065
1.25578e-008,0.1970
1.26002e-008,0.1953
1.26427e-008,0.2046
1.26851e-008,0.2192
1.27275e-008,0.2252
1.27699e-008,0.2278
1.28124e-008,0.2284
1.28548e-008,0.2226
1.28972e-008,0.2169
1.29396e-008,0.2151
1.29821e-008,0.2084
1.30245e-008,0.2100
1.30669e-008,0.2203
1.31093e-008,0.2230
1.31517e-008,0.2188
1.31942e-008,0.2187
1.32366e-008,0.2143
1.32790e-008,0.2075
1.33214e-008,0.2105
1.33639e-008,0.2165
1.34063e-008,0.2191
1.34487e-008,0.2215
1.34912e-008,0.2205
1.35336e-008,0.2181
1.35760e-008,0.2177
1.36184e-008,0.2164
1.36609e-008,0.2152
1.37033e-008,0.2164
1.37457e-008,0.2161
1.37881e-008,0.2156
1.38306e-008,0.2185
1.38730e-008,0.2195
1.39154e-008,0.2175
1.39578e-008,0.2169
1.40002e-008,0.2170
1.40427e-008,0.2156
1.40851e-008,0.2161
1.41275e-008,0.2179
1.41699e-008,0.2182
1.42124e-008,0.2180
1.42548e-008,0.2174
1.42972e-008,0.2165
1.43397e-008,0.2167
1.43821e-008,0.2171
1.44245e-008,0.2167
1.44669e-008,0.2192
1.45094e-008,0.3288
1.45518e-008,0.5032
1.45942e-008,0.7002
1.46366e-008,0.9023
1.46790e-008,1.0403
1.47215e-008,1.1251
1.47639e-008,1.1643
1.48063e-008,1.1817
1.48487e-008,1.1818
1.48912e-008,1.1872
1.49336e-008,1.1903
1.49760e-008,1.1995
1.50185e-008,1.2191
1.50609e-008,1.2280
1.51033e-008,1.2140
1.51457e-008,1.1990
1.51881e-008,1.1839
1.52306e-008,1.1752
1.52730e-008,1.1926
1.53154e-008,1.2274
1.53579e-008,1.2533
1.54003e-008,1.2720
1.54427e-008,1.2740
1.54851e-008,1.2634
1.55276e-008,1.2560
1.55700e-008,1.2503
1.56124e-008,1.2489
1.56548e-008,1.2522
1.56972e-008,1.2567
1.57397e-008,1.2583
1.57821e-008,1.2641
1.58245e-008,1.2672
1.58670e-008,1.2637
1.59094e-008,1.2602
1.59518e-008,1.2591
1.59942e-008,1.2579
1.60366e-008,1.2601
1.60791e-008,1.2660
1.61215e-008,1.2675
1.61639e-008,1.2658
1.62064e-008,1.2631
1.62488e-008,1.2588
1.62912e-008,1.2576
1.63336e-008,1.2510
1.63761e-008,1.1317
1.64185e-008,0.9113
1.64609e-008,0.7272
1.65033e-008,0.5323
1.65457e-008,0.3883
1.65882e-008,0.3165
1.66306e-008,0.2843
1.66730e-008,0.2746
1.67155e-008,0.2836
1.67579e-008,0.2838
1.68003e-008,0.2780
1.68427e-008,0.2743
1.68851e-008,0.2527
1.69276e-008,0.2391
1.69700e-008,0.2641
1.70124e-008,0.2850
1.70548e-008,0.2891
1.70973e-008,0.2996
1.71397e-008,0.2853
1.71821e-008,0.2394
1.72246e-008,0.2113
1.72670e-008,0.2013
1.73094e-008,0.1967
1.73518e-008,0.2084
1.73942e-008,0.2192
1.74367e-008,0.2241
1.74791e-008,0.2279
1.75215e-008,0.2263
1.75640e-008,0.2199
1.76064e-008,0.2190
1.76488e-008,0.2145
1.76912e-008,0.2085
1.77336e-008,0.2141
1.77761e-008,0.2207
1.78185e-008,0.2188
1.78609e-008,0.2188
1.79033e-008,0.2196
1.79458e-008,0.2124
1.79882e-008,0.2091
1.80306e-008,0.2133
1.80731e-008,0.2161
1.81155e-008,0.2191
1.81579e-008,0.2212
1.82003e-008,0.2195
1.82427e-008,0.2185
1.82852e-008,0.2178
1.83276e-008,0.2157
1.83700e-008,0.2160
1.84125e-008,0.2170
1.84549e-008,0.2155
1.84973e-008,0.2165
1.85397e-008,0.2191
1.85822e-008,0.2183
1.86246e-008,0.2171
1.86670e-008,0.2178
1.87094e-008,0.2168
1.87518e-008,0.2156
1.87943e-008,0.2169
1.88367e-008,0.2178
1.88791e-008,0.2179
1.89216e-008,0.2180
1.89640e-008,0.2172
1.90064e-008,0.2167
1.90488e-008,0.2171
1.90912e-008,0.2168
1.91337e-008,0.2169
1.91761e-008,0.2625
1.92185e-008,0.4188
1.92610e-008,0.5905
1.93034e-008,0.8129
1.93458e-008,0.9817
1.93882e-008,1.0873
1.94307e-008,1.1496
1.94731e-008,1.1746
1.95155e-008,1.1820
1.95579e-008,1.1833
1.96003e-008,1.1909
1.96428e-008,1.1923
1.96852e-008,1.2091
1.97276e-008,1.2276
1.97701e-008,1.2226
1.98125e-008,1.2053
1.98549e-008,1.1923
1.98973e-008,1.1769
1.99397e-008,1.1802
1.99822e-008,1.2103
2.00246e-008,1.2426
2.00670e-008,1.2634
2.01095e-008,1.2759
2.01519e-008,1.2689
2.01943e-008,1.2592
2.02367e-008,1.2529
2.02792e-008,1.2491
2.03216e-008,1.2501
2.03640e-008,1.2548
2.04064e-008,1.2576
2.04488e-008,1.2608
2.04913e-008,1.2667
2.05337e-008,1.2659
2.05761e-008,1.2616
2.06186e-008,1.2595
2.06610e-008,1.2585
2.07034e-008,1.2584
2.07458e-008,1.2633
2.07882e-008,1.2675
2.08307e-008,1.2668
2.08731e-008,1.2647
2.09155e-008,1.2609
2.09580e-008,1.2577
2.10004e-008,1.2583
2.10428e-008,1.2195
2.10852e-008,1.0171
2.11277e-008,0.8203
2.11701e-008,0.6239
2.12125e-008,0.4488
2.12549e-008,0.3450
2.12973e-008,0.2953
2.13398e-008,0.2774
2.13822e-008,0.2769
2.14246e-008,0.2861
2.14671e-008,0.2791
2.15095e-008,0.2782
2.15519e-008,0.2651
2.15943e-008,0.2413
2.16367e-008,0.2487
2.16792e-008,0.2787
2.17216e-008,0.2866
2.17640e-008,0.2952
2.18064e-008,0.2977
2.18489e-008,0.2630
2.18913e-008,0.2205
2.19337e-008,0.2064
2.19762e-008,0.2134
2.20186e-008,0.3800
2.20610e-008,0.5864
2.21034e-008,0.8066
2.21458e-008,0.9890
2.21883e-008,1.0996
2.22307e-008,1.1565
2.22731e-008,1.1750
2.23156e-008,1.1847
2.23580e-008,1.1746
2.24004e-008,1.1819
2.24428e-008,1.1925
2.24852e-008,1.2092
2.25277e-008,1.2288
2.25701e-008,1.2310
2.26125e-008,1.2046
2.26549e-008,1.1824
2.26974e-008,1.1707
2.27398e-008,1.1742
2.27822e-008,1.2054
2.28247e-008,1.2472
2.28671e-008,1.2676
2.29095e-008,1.2472
2.29519e-008,1.0334
2.29943e-008,0.7927
2.30368e-008,0.5934
2.30792e-008,0.4233
2.31216e-008,0.3244
2.31641e-008,0.2827
2.32065e-008,0.2764
2.32489e-008,0.2779
2.32913e-008,0.2932
2.33338e-008,0.2872
2.33762e-008,0.2778
2.34186e-008,0.2598
2.34610e-008,0.2351
2.35034e-008,0.2415
2.35459e-008,0.2819
2.35883e-008,0.3007
2.36307e-008,0.3035
2.36732e-008,0.3000
2.37156e-008,0.2625
2.37580e-008,0.2118
2.38004e-008,0.1972
2.38428e-008,0.1953
2.38853e-008,0.2023
2.39277e-008,0.2173
2.39701e-008,0.2246
2.40126e-008,0.2276
2.40550e-008,0.2288
2.40974e-008,0.2243
2.41398e-008,0.2176
2.41823e-008,0.2159
2.42247e-008,0.2095
2.42671e-008,0.2088
2.43095e-008,0.2187
2.43519e-008,0.2236
2.43944e-008,0.2196
2.44368e-008,0.2188
2.44792e-008,0.2158
2.45217e-008,0.2081
2.45641e-008,0.2094
2.46065e-008,0.2159
2.46489e-008,0.2189
2.46913e-008,0.2214
2.47338e-008,0.2210
2.47762e-008,0.2184
2.48186e-008,0.3163
2.48611e-008,0.4887
2.49035e-008,0.6792
2.49459e-008,0.8869
2.49883e-008,1.0312
2.50308e-008,1.1185
2.50732e-008,1.1636
2.51156e-008,1.1839
2.51580e-008,1.1828
2.52004e-008,1.1861
2.52429e-008,1.1901
2.52853e-008,1.1966
2.53277e-008,1.2161
2.53702e-008,1.2293
2.54126e-008,1.2170
2.54550e-008,1.2009
2.54974e-008,1.1857
2.55398e-008,1.1745
2.55823e-008,1.1894
2.56247e-008,1.2245
2.56671e-008,1.2514
2.57096e-008,1.2708
2.57520e-008,1.2750
2.57944e-008,1.2644
2.58368e-008,1.2566
2.58793e-008,1.2513
2.59217e-008,1.2491
2.59641e-008,1.2514
2.60065e-008,1.2563
2.60489e-008,1.2579
2.60914e-008,1.2634
2.61338e-008,1.2675
2.61762e-008,1.2645
2.62187e-008,1.2605
2.62611e-008,1.2592
2.63035e-008,1.2578
2.63459e-008,1.2595
2.63883e-008,1.2657
2.64308e-008,1.2677
2.64732e-008,1.2660
2.65156e-008,1.2635
2.65580e-008,1.2592
2.66005e-008,1.2574
2.66429e-008,1.2590
2.66853e-008,1.2600
2.67278e-008,1.2613
2.67702e-008,1.2627
2.68126e-008,1.2623
2.68550e-008,1.2620
2.68974e-008,1.2629
2.69399e-008,1.2618
2.69823e-008,1.2604
2.70247e-008,1.2605
2.70672e-008,1.2607
2.71096e-008,1.2610
2.71520e-008,1.2622
2.71944e-008,1.2627
2.72368e-008,1.2618
2.72793e-008,1.2612
2.73217e-008,1.2606
2.73641e-008,1.2605
2.74065e-008,1.2614
2.74490e-008,1.2619
2.74914e-008,1.2618
2.75338e-008,1.2619
2.75763e-008,1.2616
2.76187e-008,1.2612
2.76611e-008,1.2615
2.77035e-008,1.2615
2.77459e-008,1.2611
2.77884e-008,1.2612
2.78308e-008,1.2614
2.78732e-008,1.2614
2.79157e-008,1.2616
2.79581e-008,1.2617
2.80005e-008,1.2614
2.80429e-008,1.2612
2.80854e-008,1.2612
2.81278e-008,1.2612
2.81702e-008,1.2615
2.82126e-008,1.2616
2.82550e-008,1.2615
2.82975e-008,1.2614
2.83399e-008,1.2614
2.83823e-008,1.2613
2.84248e-008,1.2613
2.84672e-008,1.2615
2.85096e-008,1.2591
2.85520e-008,1.1825
2.85944e-008,0.9660
2.86369e-008,0.7777
2.86793e-008,0.5790
2.87217e-008,0.4176
2.87642e-008,0.3302
2.88066e-008,0.2896
2.88490e-008,0.2764
2.88914e-008,0.2813
2.89339e-008,0.2864
2.89763e-008,0.2786
2.90187e-008,0.2765
2.90611e-008,0.2584
2.91035e-008,0.2381
2.91460e-008,0.2553
2.91884e-008,0.2833
2.92308e-008,0.2883
2.92733e-008,0.2977
2.93157e-008,0.2929
2.93581e-008,0.2515
2.94005e-008,0.2147
2.94429e-008,0.2038
2.94854e-008,0.2402
2.95278e-008,0.4275
2.95702e-008,0.6268
2.96127e-008,0.8535
2.96551e-008,1.0193
2.96975e-008,1.1143
2.97399e-008,1.1612
2.97824e-008,1.1781
2.98248e-008,1.1816
2.98672e-008,1.1740
2.99096e-008,1.1853
2.99521e-008,1.1953
2.99945e-008,1.2133
3.00369e-008,1.2323
3.00793e-008,1.2268
3.01218e-008,1.1980
3.01642e-008,1.1794
3.02066e-008,1.1696
3.02490e-008,1.1782
3.02914e-008,1.2150
3.03339e-008,1.2535
3.03763e-008,1.2702
3.04187e-008,1.2781
3.04612e-008,1.2682
3.05036e-008,1.2553
3.05460e-008,1.2497
3.05884e-008,1.2484
3.06309e-008,1.2487
3.06733e-008,1.2540
3.07157e-008,1.2599
3.07581e-008,1.2626
3.08005e-008,1.2674
3.08430e-008,1.2668
3.08854e-008,1.2604
3.09278e-008,1.2566
3.09702e-008,1.2578
3.10127e-008,1.2591
3.10551e-008,1.2643
3.10975e-008,1.2693
3.11400e-008,1.2672
3.11824e-008,1.2633
3.12248e-008,1.2598
3.12672e-008,1.2567
3.13096e-008,1.2577
3.13521e-008,1.2601
3.13945e-008,1.2611
3.14369e-008,1.2621
3.14793e-008,1.2630
3.15218e-008,1.2622
3.15642e-008,1.2622
3.16066e-008,1.2622
3.16491e-008,1.2605
3.16915e-008,1.2596
3.17339e-008,1.2605
3.17763e-008,1.2612
3.18188e-008,1.2618
3.18612e-008,1.2628
3.19036e-008,1.2621
3.19460e-008,1.2608
3.19884e-008,1.2605
3.20309e-008,1.2604
3.20733e-008,1.2609
3.21157e-008,1.2619
3.21582e-008,1.2619
3.22006e-008,1.2616
3.22430e-008,1.2616
3.22854e-008,1.2404
3.23279e-008,1.0581
3.23703e-008,0.8478
3.24127e-008,0.6559
3.24551e-008,0.4738
3.24975e-008,0.3562
3.25400e-008,0.2991
3.25824e-008,0.2799
3.26248e-008,0.2764
3.26672e-008,0.2864
3.27097e-008,0.2807
3.27521e-008,0.2779
3.27945e-008,0.2672
3.28370e-008,0.2433
3.28794e-008,0.2445
3.29218e-008,0.2753
3.29642e-008,0.2872
3.30066e-008,0.2934
3.30491e-008,0.2989
3.30915e-008,0.2704
3.31339e-008,0.2251
3.31763e-008,0.2073
3.32188e-008,0.1980
3.32612e-008,0.1995
3.33036e-008,0.2130
3.33461e-008,0.2211
3.33885e-008,0.2259
3.34309e-008,0.2282
3.34733e-008,0.2239
3.35158e-008,0.2187
3.35582e-008,0.2182
3.36006e-008,0.2115
3.36430e-008,0.2092
3.36854e-008,0.2173
3.37279e-008,0.2208
3.37703e-008,0.2180
3.38127e-008,0.2194
3.38552e-008,0.2175
3.38976e-008,0.2100
3.39400e-008,0.2101
3.39824e-008,0.2146
3.40249e-008,0.2169
3.40673e-008,0.2202
3.41097e-008,0.2208
3.41521e-008,0.2188
3.41945e-008,0.3197
3.42370e-008,0.4919
3.42794e-008,0.6836
3.43218e-008,0.8905
3.43643e-008,1.0333
3.44067e-008,1.1197
3.44491e-008,1.1635
3.44915e-008,1.1834
3.45340e-008,1.1825
3.45764e-008,1.1865
3.46188e-008,1.1904
3.46612e-008,1.1971
3.47036e-008,1.2164
3.47461e-008,1.2288
3.47885e-008,1.2160
3.48309e-008,1.2005
3.48733e-008,1.1854
3.49158e-008,1.1746
3.49582e-008,1.1899
3.50006e-008,1.2250
3.50431e-008,1.2516
3.50855e-008,1.2555
3.51279e-008,1.1061
3.51703e-008,0.8530
3.52128e-008,0.6538
3.52552e-008,0.4656
3.52976e-008,0.3438
3.53400e-008,0.2913
3.53824e-008,0.2755
3.54249e-008,0.2730
3.54673e-008,0.2888
3.55097e-008,0.2901
3.55522e-008,0.2805
3.55946e-008,0.2690
3.56370e-008,0.2432
3.56794e-008,0.2338
3.57219e-008,0.2684
3.57643e-008,0.2966
3.58067e-008,0.3009
3.58491e-008,0.3041
3.58915e-008,0.2786
3.59340e-008,0.2246
3.59764e-008,0.1988
3.60188e-008,0.1952
3.60613e-008,0.2908
3.61037e-008,0.4995
3.61461e-008,0.7001
3.61885e-008,0.9137
3.62310e-008,1.0552
3.62734e-008,1.1324
3.63158e-008,1.1660
3.63582e-008,1.1804
3.64006e-008,1.1753
3.64431e-008,1.1745
3.64855e-008,1.1893
3.65279e-008,1.2028
3.65703e-008,1.2214
3.66128e-008,1.2349
3.66552e-008,1.2171
3.66976e-008,1.1879
3.67401e-008,1.1743
3.67825e-008,1.1708
3.68249e-008,1.1887
3.68673e-008,1.2307
3.69097e-008,1.2611
3.69522e-008,1.2734
3.69946e-008,1.2755
3.70370e-008,1.2632
3.70794e-008,1.2530
3.71219e-008,1.2488
3.71643e-008,1.2484
3.72067e-008,1.2498
3.72492e-008,1.2568
3.72916e-008,1.2610
3.73340e-008,1.2646
3.73764e-008,1.2680
3.74189e-008,1.2647
3.74613e-008,1.2582
3.75037e-008,1.2567
3.75461e-008,1.2585
3.75885e-008,1.2607
3.76310e-008,1.2668
3.76734e-008,1.2693
3.77158e-008,1.2656
3.77583e-008,1.2620
3.78007e-008,1.2586
3.78431e-008,1.2568
3.78855e-008,1.2587
3.79280e-008,1.2606
3.79704e-008,1.2613
3.80128e-008,1.2626
3.80552e-008,1.2630
3.80976e-008,1.2621
3.81401e-008,1.2624
3.81825e-008,1.2617
3.82249e-008,1.2600
3.82673e-008,1.2599
3.83098e-008,1.2610
3.83522e-008,1.2615
3.83946e-008,1.2622
3.84371e-008,1.2628
3.84795e-008,1.2616
3.85219e-008,1.2607
3.85643e-008,1.2605
3.86067e-008,1.2606
3.86492e-008,1.2613
3.86916e-008,1.2620
3.87340e-008,1.2618
3.87764e-008,1.2616
3.88189e-008,1.2605
3.88613e-008,1.1964
3.89037e-008,0.9830
3.89462e-008,0.7921
3.89886e-008,0.5931
3.90310e-008,0.4271
3.90734e-008,0.3347
3.91159e-008,0.2915
3.91583e-008,0.2771
3.92007e-008,0.2804
3.92431e-008,0.2866
3.92855e-008,0.2785
3.93280e-008,0.2769
3.93704e-008,0.2603
3.94128e-008,0.2388
3.94553e-008,0.2532
3.94977e-008,0.2823
3.95401e-008,0.2879
3.95825e-008,0.2970
3.96250e-008,0.2945
3.96674e-008,0.2552
3.97098e-008,0.2163
3.97522e-008,0.2046
3.97946e-008,0.1966
3.98371e-008,0.2035
3.98795e-008,0.2165
3.99219e-008,0.2227
3.99644e-008,0.2271
4.00068e-008,0.2277
4.00492e-008,0.2217
4.00916e-008,0.2186
4.01341e-008,0.2168
4.01765e-008,0.2095
4.02189e-008,0.2112
4.02613e-008,0.2196
4.03037e-008,0.2201
4.03462e-008,0.2180
4.03886e-008,0.2199
4.04310e-008,0.2152
4.04734e-008,0.2090
4.05159e-008,0.2116
4.05583e-008,0.2155
4.06007e-008,0.2179
4.06432e-008,0.2209
4.06856e-008,0.2202
4.07280e-008,0.2186
4.07704e-008,0.2182
4.08128e-008,0.2163
4.08553e-008,0.2155
4.08977e-008,0.2169
4.09401e-008,0.2160
4.09825e-008,0.2157
4.10250e-008,0.2184
4.10674e-008,0.2189
4.11098e-008,0.2172
4.11523e-008,0.2175
4.11947e-008,0.2173
4.12371e-008,0.2157
4.12795e-008,0.2163
4.13220e-008,0.2177
4.13644e-008,0.2179
4.14068e-008,0.2180
4.14492e-008,0.2175
4.14916e-008,0.2167
4.15341e-008,0.2170
4.15765e-008,0.2170
4.16189e-008,0.2167
4.16614e-008,0.2274
4.17038e-008,0.3569
4.17462e-008,0.5309
4.17886e-008,0.7384
4.18311e-008,0.9295
4.18735e-008,1.0573
4.19159e-008,1.1352
4.19583e-008,1.1678
4.20007e-008,1.1826
4.20432e-008,1.1821
4.20856e-008,1.1886
4.21280e-008,1.1902
4.21704e-008,1.2025
4.22129e-008,1.2224
4.22553e-008,1.2266
4.22977e-008,1.2110
4.23402e-008,1.1971
4.23826e-008,1.1811
4.24250e-008,1.1761
4.24674e-008,1.1982
4.25098e-008,1.2327
4.25523e-008,1.2565
4.25947e-008,1.2740
4.26371e-008,1.2726
4.26795e-008,1.2620
4.27220e-008,1.2551
4.27644e-008,1.2497
4.28068e-008,1.2492
4.28493e-008,1.2530
4.28917e-008,1.2571
4.29341e-008,1.2589
4.29765e-008,1.2652
4.30190e-008,1.2670
4.30614e-008,1.2630
4.31038e-008,1.2599
4.31462e-008,1.2590
4.31886e-008,1.2579
4.32311e-008,1.2611
4.32735e-008,1.2667
4.33159e-008,1.2674
4.33584e-008,1.2655
4.34008e-008,1.2624
4.34432e-008,1.2584
4.34856e-008,1.2578
4.35281e-008,1.2592
4.35705e-008,1.2602
4.36129e-008,1.2619
4.36553e-008,1.2628
4.36977e-008,1.2621
4.37402e-008,1.2623
4.37826e-008,1.2627
4.38250e-008,1.2613
4.38675e-008,1.2604
4.39099e-008,1.2606
4.39523e-008,1.2608
4.39947e-008,1.2613
4.40372e-008,1.2625
4.40796e-008,1.2625
4.41220e-008,1.2616
4.41644e-008,1.2611
4.42068e-008,1.2605
4.42493e-008,1.2607
4.42917e-008,1.2616
4.43341e-008,1.2618
4.43765e-008,1.2618
4.44190e-008,1.2619
4.44614e-008,1.2514
4.45038e-008,1.1187
4.45463e-008,0.8969
4.45887e-008,0.7108
4.46311e-008,0.5189
4.46735e-008,0.3807
4.47160e-008,0.3114
4.47584e-008,0.2833
4.48008e-008,0.2759
4.48432e-008,0.2853
4.48856e-008,0.2837
4.49281e-008,0.2782
4.49705e-008,0.2722
4.50129e-008,0.2496
4.50554e-008,0.2396
4.50978e-008,0.2670
4.51402e-008,0.2865
4.51826e-008,0.2907
4.52251e-008,0.2996
4.52675e-008,0.2821
4.53099e-008,0.2358
4.53523e-008,0.2100
4.53947e-008,0.2005
4.54372e-008,0.1974
4.54796e-008,0.2095
4.55220e-008,0.2197
4.55645e-008,0.2248
