.HEADER
..NAMES
Time,V U1.M20
.DATA
4.80375e-008,1.2213
4.80835e-008,1.2212
4.81294e-008,1.2264
4.81753e-008,1.2333
4.82212e-008,1.2378
4.82672e-008,1.2378
4.83131e-008,1.2342
4.83590e-008,1.2297
4.84049e-008,1.2268
4.84509e-008,1.2265
4.84968e-008,1.2280
4.85427e-008,1.2299
4.85886e-008,1.2312
4.86346e-008,1.2319
4.86805e-008,1.2323
4.87264e-008,1.2326
4.87723e-008,1.2326
4.88183e-008,1.2319
4.88642e-008,1.2304
4.89101e-008,1.2286
4.89560e-008,1.2274
4.90020e-008,1.2275
4.90479e-008,1.2292
4.90938e-008,1.2316
4.91398e-008,1.2335
4.91857e-008,1.2338
4.92316e-008,1.2323
4.92775e-008,1.2298
4.93235e-008,1.2277
4.93694e-008,1.2271
4.94153e-008,1.2283
4.94612e-008,1.2305
4.95072e-008,1.2323
4.95531e-008,1.2328
4.95990e-008,1.2320
4.96449e-008,1.2305
4.96909e-008,1.2292
4.97368e-008,1.2288
4.97827e-008,1.2292
4.98286e-008,1.2300
4.98746e-008,1.2305
4.99205e-008,1.2307
4.99664e-008,1.2307
5.00123e-008,1.2306
5.00583e-008,1.2305
5.01042e-008,1.2305
5.01501e-008,1.2303
5.01960e-008,1.2299
5.02420e-008,1.2296
5.02879e-008,1.2295
5.03338e-008,1.2298
5.03797e-008,1.2303
5.04257e-008,1.2309
5.04716e-008,1.2311
5.05175e-008,1.2308
5.05634e-008,1.2302
5.06094e-008,1.2295
5.06553e-008,1.2292
5.07012e-008,1.2294
5.07471e-008,1.2300
5.07931e-008,1.2306
5.08390e-008,1.2309
5.08849e-008,1.2307
5.09308e-008,1.2303
5.09767e-008,1.2294
5.10227e-008,1.1741
5.10686e-008,1.0370
5.11145e-008,0.8978
5.11604e-008,0.7428
5.12064e-008,0.5738
5.12523e-008,0.4231
5.12982e-008,0.3187
5.13441e-008,0.2514
5.13901e-008,0.2169
5.14360e-008,0.2066
5.14819e-008,0.2022
5.15278e-008,0.1988
5.15738e-008,0.1973
5.16197e-008,0.1974
5.16656e-008,0.1958
5.17115e-008,0.1958
5.17575e-008,0.1966
5.18034e-008,0.2033
5.18493e-008,0.2214
5.18952e-008,0.2499
5.19412e-008,0.2777
5.19871e-008,0.2970
5.20330e-008,0.3016
5.20789e-008,0.2936
5.21249e-008,0.2800
5.21708e-008,0.2702
5.22167e-008,0.2694
5.22626e-008,0.2784
5.23086e-008,0.2909
5.23545e-008,0.2984
5.24004e-008,0.2950
5.24463e-008,0.2803
5.24923e-008,0.2593
5.25382e-008,0.2403
5.25841e-008,0.2291
5.26300e-008,0.2278
5.26760e-008,0.2341
5.27219e-008,0.2438
5.27678e-008,0.2526
5.28137e-008,0.2578
5.28597e-008,0.2584
5.29056e-008,0.2551
5.29515e-008,0.2495
5.29974e-008,0.2437
5.30434e-008,0.2391
5.30893e-008,0.2366
5.31352e-008,0.2369
5.31812e-008,0.2398
5.32271e-008,0.2440
5.32730e-008,0.2477
5.33189e-008,0.2486
5.33649e-008,0.2456
5.34108e-008,0.2401
5.34567e-008,0.2346
5.35026e-008,0.2323
5.35486e-008,0.2341
5.35945e-008,0.2388
5.36404e-008,0.2439
5.36863e-008,0.2466
5.37323e-008,0.2463
5.37782e-008,0.2436
5.38241e-008,0.2403
5.38700e-008,0.2382
5.39160e-008,0.2379
5.39619e-008,0.2393
5.40078e-008,0.2415
5.40537e-008,0.2434
5.40997e-008,0.2443
5.41456e-008,0.2441
5.41915e-008,0.2429
5.42374e-008,0.2415
5.42834e-008,0.2404
5.43293e-008,0.2398
5.43752e-008,0.2397
5.44211e-008,0.2402
5.44671e-008,0.2411
5.45130e-008,0.2423
5.45589e-008,0.2434
5.46048e-008,0.2440
5.46508e-008,0.2436
5.46967e-008,0.2424
5.47426e-008,0.2410
5.47885e-008,0.2400
5.48345e-008,0.2400
5.48804e-008,0.2410
5.49263e-008,0.2425
5.49722e-008,0.2435
5.50181e-008,0.2437
5.50641e-008,0.2431
5.51100e-008,0.2420
5.51559e-008,0.2411
5.52018e-008,0.2408
5.52478e-008,0.2411
5.52937e-008,0.2417
5.53396e-008,0.2423
5.53855e-008,0.2427
5.54315e-008,0.2428
5.54774e-008,0.2426
5.55233e-008,0.2422
5.55692e-008,0.2419
5.56152e-008,0.2418
5.56611e-008,0.2417
5.57070e-008,0.2418
5.57529e-008,0.2420
5.57989e-008,0.2422
5.58448e-008,0.2425
5.58907e-008,0.2426
5.59366e-008,0.2426
5.59826e-008,0.2424
5.60285e-008,0.2421
5.60744e-008,0.2418
5.61203e-008,0.2417
5.61663e-008,0.2419
5.62122e-008,0.2422
5.62581e-008,0.2426
5.63040e-008,0.2428
5.63500e-008,0.2427
5.63959e-008,0.2424
5.64418e-008,0.2421
5.64877e-008,0.2419
5.65337e-008,0.2420
5.65796e-008,0.2422
5.66255e-008,0.2533
5.66714e-008,0.3636
5.67174e-008,0.5228
5.67633e-008,0.6989
5.68092e-008,0.8811
5.68551e-008,1.0605
5.69011e-008,1.1568
5.69470e-008,1.2179
5.69929e-008,1.2478
5.70389e-008,1.2600
5.70848e-008,1.2607
5.71307e-008,1.2710
5.71766e-008,1.2746
5.72226e-008,1.2771
5.72685e-008,1.2781
5.73144e-008,1.2791
5.73603e-008,1.2781
5.74063e-008,1.2765
5.74522e-008,1.2658
5.74981e-008,1.2399
5.75440e-008,1.2058
5.75900e-008,1.1753
5.76359e-008,1.1602
5.76818e-008,1.1673
5.77277e-008,1.1900
5.77737e-008,1.2114
5.78196e-008,1.2179
5.78655e-008,1.2042
5.79114e-008,1.1789
5.79574e-008,1.1587
5.80033e-008,1.1571
5.80492e-008,1.1762
5.80951e-008,1.2075
5.81411e-008,1.2360
5.81870e-008,1.2502
5.82329e-008,1.2480
5.82788e-008,1.2356
5.83248e-008,1.2216
5.83707e-008,1.2128
5.84166e-008,1.2109
5.84625e-008,1.2139
5.85085e-008,1.1945
5.85544e-008,1.0795
5.86003e-008,0.9424
5.86462e-008,0.7908
5.86922e-008,0.6303
5.87381e-008,0.4644
5.87840e-008,0.3479
5.88299e-008,0.2640
5.88758e-008,0.2177
5.89218e-008,0.1982
5.89677e-008,0.1981
5.90136e-008,0.2001
5.90595e-008,0.2071
5.91055e-008,0.2113
5.91514e-008,0.2094
5.91973e-008,0.2013
5.92432e-008,0.1931
5.92892e-008,0.1911
5.93351e-008,0.2054
5.93810e-008,0.2367
5.94269e-008,0.2733
5.94729e-008,0.3013
5.95188e-008,0.3114
5.95647e-008,0.3027
5.96106e-008,0.2840
5.96566e-008,0.2679
5.97025e-008,0.2631
5.97484e-008,0.2718
5.97944e-008,0.2878
5.98403e-008,0.3007
5.98862e-008,0.3020
5.99321e-008,0.2898
5.99780e-008,0.2684
6.00240e-008,0.2464
6.00699e-008,0.2314
6.01158e-008,0.2266
6.01618e-008,0.2306
6.02077e-008,0.2396
6.02536e-008,0.2493
6.02995e-008,0.2568
6.03454e-008,0.2604
6.03914e-008,0.2890
6.04373e-008,0.4277
6.04832e-008,0.5780
6.05292e-008,0.7574
6.05751e-008,0.9430
6.06210e-008,1.0963
6.06669e-008,1.1810
6.07128e-008,1.2357
6.07588e-008,1.2633
6.08047e-008,1.2694
6.08506e-008,1.2715
6.08965e-008,1.2727
6.09425e-008,1.2687
6.09884e-008,1.2658
6.10343e-008,1.2690
6.10803e-008,1.2734
6.11262e-008,1.2795
6.11721e-008,1.2797
6.12180e-008,1.2647
6.12639e-008,1.2318
6.13099e-008,1.1939
6.13558e-008,1.1635
6.14017e-008,1.1542
6.14477e-008,1.1688
6.14936e-008,1.1960
6.15395e-008,1.2168
6.15854e-008,1.2188
6.16313e-008,1.1998
6.16773e-008,1.1727
6.17232e-008,1.1553
6.17691e-008,1.1590
6.18151e-008,1.1826
6.18610e-008,1.2150
6.19069e-008,1.2407
6.19528e-008,1.2507
6.19987e-008,1.2455
6.20447e-008,1.2326
6.20906e-008,1.2200
6.21365e-008,1.2129
6.21825e-008,1.2117
6.22284e-008,1.2133
6.22743e-008,1.1600
6.23202e-008,1.0285
6.23661e-008,0.8929
6.24121e-008,0.7401
6.24580e-008,0.5713
6.25039e-008,0.4213
6.25499e-008,0.3153
6.25958e-008,0.2445
6.26417e-008,0.2062
6.26876e-008,0.1958
6.27335e-008,0.1961
6.27795e-008,0.2017
6.28254e-008,0.2088
6.28713e-008,0.2127
6.29173e-008,0.2078
6.29632e-008,0.1994
6.30091e-008,0.1912
6.30550e-008,0.1936
6.31009e-008,0.2135
6.31469e-008,0.2486
6.31928e-008,0.2835
6.32387e-008,0.3068
6.32847e-008,0.3103
6.33306e-008,0.2974
6.33765e-008,0.2783
6.34224e-008,0.2652
6.34683e-008,0.2647
6.35143e-008,0.2765
6.35602e-008,0.2922
6.36061e-008,0.3018
6.36521e-008,0.2988
6.36980e-008,0.2831
6.37439e-008,0.2609
6.37898e-008,0.2408
6.38357e-008,0.2290
6.38817e-008,0.2271
6.39276e-008,0.2329
6.39735e-008,0.2425
6.40195e-008,0.2517
6.40654e-008,0.2582
6.41113e-008,0.2621
6.41572e-008,0.3334
6.42031e-008,0.4808
6.42491e-008,0.6394
6.42950e-008,0.8184
6.43409e-008,1.0056
6.43869e-008,1.1293
6.44328e-008,1.2032
6.44787e-008,1.2467
6.45246e-008,1.2681
6.45705e-008,1.2687
6.46165e-008,1.2735
6.46624e-008,1.2712
6.47083e-008,1.2679
6.47542e-008,1.2658
6.48002e-008,1.2706
6.48461e-008,1.2749
6.48920e-008,1.2805
6.49380e-008,1.2764
6.49839e-008,1.2550
6.50298e-008,1.2187
6.50757e-008,1.1820
6.51216e-008,1.1575
6.51676e-008,1.1567
6.52135e-008,1.1776
6.52594e-008,1.2045
6.53054e-008,1.2199
6.53513e-008,1.2141
6.53972e-008,1.1904
6.54431e-008,1.1647
6.54890e-008,1.1540
6.55350e-008,1.1652
6.55809e-008,1.1936
6.56268e-008,1.2251
6.56728e-008,1.2460
6.57187e-008,1.2502
6.57646e-008,1.2414
6.58105e-008,1.2278
6.58564e-008,1.2168
6.59024e-008,1.2119
6.59483e-008,1.2122
6.59942e-008,1.2044
6.60402e-008,1.1177
6.60861e-008,0.9817
6.61320e-008,0.8381
6.61779e-008,0.6855
6.62238e-008,0.5129
6.62698e-008,0.3808
6.63157e-008,0.2868
6.63616e-008,0.2289
6.64076e-008,0.1991
6.64535e-008,0.1960
6.64994e-008,0.1969
6.65453e-008,0.2046
6.65912e-008,0.2104
6.66372e-008,0.2121
6.66831e-008,0.2049
6.67290e-008,0.1963
6.67750e-008,0.1902
6.68209e-008,0.1983
6.68668e-008,0.2244
6.69127e-008,0.2613
6.69586e-008,0.2933
6.70046e-008,0.3104
6.70505e-008,0.3074
6.70964e-008,0.2909
6.71424e-008,0.2726
6.71883e-008,0.2634
6.72342e-008,0.2676
6.72801e-008,0.2819
6.73260e-008,0.2967
6.73720e-008,0.3024
6.74179e-008,0.2946
6.74638e-008,0.2758
6.75098e-008,0.2533
6.75557e-008,0.2355
6.76016e-008,0.2272
6.76475e-008,0.2284
6.76934e-008,0.2360
6.77394e-008,0.2458
6.77853e-008,0.2544
6.78312e-008,0.2595
6.78772e-008,0.2723
6.79231e-008,0.3805
6.79690e-008,0.5320
6.80149e-008,0.7031
6.80608e-008,0.8829
6.81068e-008,1.0600
6.81527e-008,1.1568
6.81986e-008,1.2218
6.82446e-008,1.2561
6.82905e-008,1.2701
6.83364e-008,1.2695
6.83823e-008,1.2738
6.84282e-008,1.2697
6.84742e-008,1.2667
6.85201e-008,1.2671
6.85660e-008,1.2720
6.86119e-008,1.2773
6.86579e-008,1.2805
6.87038e-008,1.2712
6.87497e-008,1.2433
6.87957e-008,1.2055
6.88416e-008,1.1714
6.88875e-008,1.1544
6.89334e-008,1.1621
6.89793e-008,1.1872
6.90253e-008,1.2116
6.90712e-008,1.2204
6.91171e-008,1.2073
6.91631e-008,1.1809
6.92090e-008,1.1588
6.92549e-008,1.1555
6.93008e-008,1.1737
6.93467e-008,1.2049
6.93927e-008,1.2340
6.94386e-008,1.2492
6.94845e-008,1.2482
6.95305e-008,1.2368
6.95764e-008,1.2234
6.96223e-008,1.2144
6.96682e-008,1.2115
6.97141e-008,1.2131
6.97601e-008,1.1899
6.98060e-008,1.0717
6.98519e-008,0.9361
6.98979e-008,0.7858
6.99438e-008,0.6257
6.99897e-008,0.4618
7.00356e-008,0.3458
7.00815e-008,0.2620
7.01275e-008,0.2154
7.01734e-008,0.1962
7.02193e-008,0.1961
7.02653e-008,0.1990
7.03112e-008,0.2069
7.03571e-008,0.2119
7.04030e-008,0.2102
7.04489e-008,0.2020
7.04949e-008,0.1933
7.05408e-008,0.1911
7.05867e-008,0.2054
7.06327e-008,0.2369
7.06786e-008,0.2734
7.07245e-008,0.3014
7.07704e-008,0.3113
7.08163e-008,0.3026
7.08623e-008,0.2841
7.09082e-008,0.2681
7.09541e-008,0.2633
7.10001e-008,0.2719
7.10460e-008,0.2875
7.10919e-008,0.3000
7.11378e-008,0.3012
7.11837e-008,0.2890
7.12297e-008,0.2679
7.12756e-008,0.2463
7.13215e-008,0.2315
7.13675e-008,0.2267
7.14134e-008,0.2305
7.14593e-008,0.2394
7.15052e-008,0.2490
7.15511e-008,0.2566
7.15971e-008,0.2603
7.16430e-008,0.2595
7.16889e-008,0.2549
7.17349e-008,0.2479
7.17808e-008,0.2404
7.18267e-008,0.2350
7.18726e-008,0.2336
7.19185e-008,0.2367
7.19645e-008,0.2430
7.20104e-008,0.2492
7.20563e-008,0.2520
7.21023e-008,0.2495
7.21482e-008,0.2428
7.21941e-008,0.2354
7.22400e-008,0.2311
7.22859e-008,0.2320
7.23319e-008,0.2371
7.23778e-008,0.2433
7.24237e-008,0.2475
7.24697e-008,0.2480
7.25156e-008,0.2455
7.25615e-008,0.2418
7.26074e-008,0.2389
7.26534e-008,0.2379
7.26993e-008,0.2389
7.27452e-008,0.2409
7.27911e-008,0.2430
7.28370e-008,0.2443
7.28830e-008,0.2447
7.29289e-008,0.2441
7.29748e-008,0.2430
7.30208e-008,0.2417
7.30667e-008,0.2404
7.31126e-008,0.2396
7.31585e-008,0.2396
7.32044e-008,0.2404
7.32504e-008,0.2420
7.32963e-008,0.2438
7.33422e-008,0.2450
7.33882e-008,0.2449
7.34341e-008,0.2435
7.34800e-008,0.2415
7.35259e-008,0.2400
7.35718e-008,0.2397
7.36178e-008,0.2407
7.36637e-008,0.2424
7.37096e-008,0.2439
7.37556e-008,0.2444
7.38015e-008,0.2439
7.38474e-008,0.2427
7.38933e-008,0.2416
7.39392e-008,0.2410
7.39852e-008,0.2411
7.40311e-008,0.2417
7.40770e-008,0.2424
7.41230e-008,0.2429
7.41689e-008,0.2431
7.42148e-008,0.2430
7.42607e-008,0.2428
7.43066e-008,0.2425
7.43526e-008,0.2422
7.43985e-008,0.2420
7.44444e-008,0.2419
7.44904e-008,0.2420
7.45363e-008,0.2423
7.45822e-008,0.2427
7.46281e-008,0.2430
7.46740e-008,0.2431
7.47200e-008,0.2429
7.47659e-008,0.2425
7.48118e-008,0.2420
7.48578e-008,0.2418
7.49037e-008,0.2419
7.49496e-008,0.2423
7.49955e-008,0.2428
7.50414e-008,0.2431
7.50874e-008,0.2431
7.51333e-008,0.2428
7.51792e-008,0.2424
7.52252e-008,0.2422
7.52711e-008,0.2421
7.53170e-008,0.2423
7.53629e-008,0.2457
7.54088e-008,0.3254
7.54548e-008,0.4812
7.55007e-008,0.6476
7.55466e-008,0.8299
7.55926e-008,1.0178
7.56385e-008,1.1363
7.56844e-008,1.2048
7.57303e-008,1.2420
7.57762e-008,1.2590
7.58222e-008,1.2593
7.58681e-008,1.2691
7.59140e-008,1.2740
7.59600e-008,1.2772
7.60059e-008,1.2775
7.60518e-008,1.2797
7.60977e-008,1.2782
7.61436e-008,1.2778
7.61896e-008,1.2702
7.62355e-008,1.2486
7.62814e-008,1.2152
7.63274e-008,1.1830
7.63733e-008,1.1624
7.64192e-008,1.1636
7.64651e-008,1.1834
7.65110e-008,1.2067
7.65570e-008,1.2182
7.66029e-008,1.2099
7.66488e-008,1.1863
7.66947e-008,1.1631
7.67407e-008,1.1557
7.67866e-008,1.1696
7.68325e-008,1.1988
7.68785e-008,1.2295
7.69244e-008,1.2482
7.69703e-008,1.2502
7.70162e-008,1.2397
7.70621e-008,1.2254
7.71081e-008,1.2147
7.71540e-008,1.2110
7.71999e-008,1.2130
7.72459e-008,1.2177
7.72918e-008,1.2227
7.73377e-008,1.2275
7.73836e-008,1.2320
7.74295e-008,1.2358
7.74755e-008,1.2375
7.75214e-008,1.2359
7.75673e-008,1.2311
7.76133e-008,1.2252
7.76592e-008,1.2215
7.77051e-008,1.2227
7.77510e-008,1.2289
7.77969e-008,1.2374
7.78429e-008,1.2435
7.78888e-008,1.2438
7.79347e-008,1.2380
7.79807e-008,1.2294
7.80266e-008,1.2228
7.80725e-008,1.2218
7.81184e-008,1.2263
7.81643e-008,1.2330
7.82103e-008,1.2379
7.82562e-008,1.2385
7.83021e-008,1.2352
7.83481e-008,1.2306
7.83940e-008,1.2273
7.84399e-008,1.2266
7.84858e-008,1.2281
7.85317e-008,1.2303
7.85777e-008,1.2320
7.86236e-008,1.2328
7.86695e-008,1.2330
7.87155e-008,1.2328
7.87614e-008,1.2326
7.88073e-008,1.2320
7.88532e-008,1.2308
7.88991e-008,1.2294
7.89451e-008,1.2283
7.89910e-008,1.2283
7.90369e-008,1.2295
7.90829e-008,1.2316
7.91288e-008,1.2127
7.91747e-008,1.1008
7.92206e-008,0.9577
7.92665e-008,0.8041
7.93125e-008,0.6445
7.93584e-008,0.4753
7.94043e-008,0.3576
7.94503e-008,0.2752
7.94962e-008,0.2312
7.95421e-008,0.2110
7.95880e-008,0.2073
7.96339e-008,0.2004
7.96799e-008,0.1979
7.97258e-008,0.1962
7.97717e-008,0.1962
7.98177e-008,0.1953
7.98636e-008,0.1966
7.99095e-008,0.2000
7.99554e-008,0.2133
8.00013e-008,0.2385
8.00473e-008,0.2681
8.00932e-008,0.2916
8.01391e-008,0.3023
8.01851e-008,0.2981
8.02310e-008,0.2851
8.02769e-008,0.2728
8.03228e-008,0.2684
8.03687e-008,0.2746
8.04147e-008,0.2873
8.04606e-008,0.2980
8.05065e-008,0.2990
8.05524e-008,0.2879
8.05984e-008,0.2679
8.06443e-008,0.2469
8.06902e-008,0.2323
8.07362e-008,0.2276
8.07821e-008,0.2318
8.08280e-008,0.2409
8.08739e-008,0.2504
8.09198e-008,0.2569
8.09658e-008,0.2589
8.10117e-008,0.2568
8.10576e-008,0.2519
8.11036e-008,0.2462
8.11495e-008,0.2411
8.11954e-008,0.2378
8.12413e-008,0.2370
8.12872e-008,0.2389
8.13332e-008,0.2428
8.13791e-008,0.2469
8.14250e-008,0.2491
8.14710e-008,0.2476
8.15169e-008,0.2427
8.15628e-008,0.2368
8.16087e-008,0.2329
8.16546e-008,0.2332
8.17006e-008,0.2372
8.17465e-008,0.2426
8.17924e-008,0.2465
8.18384e-008,0.2472
8.18843e-008,0.2451
8.19302e-008,0.2417
8.19761e-008,0.2390
8.20220e-008,0.2381
8.20680e-008,0.2390
8.21139e-008,0.2411
8.21598e-008,0.2432
8.22058e-008,0.2445
8.22517e-008,0.2446
8.22976e-008,0.2437
8.23435e-008,0.2423
8.23894e-008,0.2411
8.24354e-008,0.2403
8.24813e-008,0.2400
8.25272e-008,0.2403
8.25732e-008,0.2411
8.26191e-008,0.2422
8.26650e-008,0.2433
8.27109e-008,0.2442
8.27568e-008,0.2442
8.28028e-008,0.2433
8.28487e-008,0.2418
8.28946e-008,0.2405
8.29406e-008,0.2401
8.29865e-008,0.2408
8.30324e-008,0.2422
8.30783e-008,0.2436
8.31242e-008,0.2441
8.31702e-008,0.2437
8.32161e-008,0.2427
8.32620e-008,0.2416
8.33080e-008,0.2411
8.33539e-008,0.2412
8.33998e-008,0.2418
8.34457e-008,0.2425
8.34916e-008,0.2430
8.35376e-008,0.2431
8.35835e-008,0.2430
8.36294e-008,0.2426
8.36754e-008,0.2423
8.37213e-008,0.2421
8.37672e-008,0.2420
8.38131e-008,0.2421
8.38590e-008,0.2422
8.39050e-008,0.2424
8.39509e-008,0.2427
8.39968e-008,0.2428
8.40428e-008,0.2429
8.40887e-008,0.2428
8.41346e-008,0.2425
8.41805e-008,0.2422
8.42264e-008,0.2420
8.42724e-008,0.2420
8.43183e-008,0.2423
8.43642e-008,0.2427
8.44101e-008,0.2430
8.44561e-008,0.2430
8.45020e-008,0.2428
8.45479e-008,0.2424
8.45939e-008,0.2422
8.46398e-008,0.2422
8.46857e-008,0.2423
8.47316e-008,0.2426
8.47775e-008,0.3054
8.48235e-008,0.4588
8.48694e-008,0.6204
8.49153e-008,0.8047
8.49613e-008,0.9938
8.50072e-008,1.1245
8.50531e-008,1.1975
8.50990e-008,1.2386
8.51449e-008,1.2578
8.51909e-008,1.2591
8.52368e-008,1.2677
8.52827e-008,1.2736
8.53287e-008,1.2769
8.53746e-008,1.2773
8.54205e-008,1.2797
8.54664e-008,1.2782
8.55123e-008,1.2782
8.55583e-008,1.2721
8.56042e-008,1.2526
8.56501e-008,1.2200
8.56961e-008,1.1870
8.57420e-008,1.1640
8.57879e-008,1.1620
8.58338e-008,1.1800
8.58797e-008,1.2041
8.59257e-008,1.2178
8.59716e-008,1.2123
8.60175e-008,1.1900
8.60635e-008,1.1655
8.61094e-008,1.1553
8.61553e-008,1.1664
8.62012e-008,1.1943
8.62471e-008,1.2258
8.62931e-008,1.2467
8.63390e-008,1.2509
8.63849e-008,1.2416
8.64309e-008,1.2273
8.64768e-008,1.2158
8.65227e-008,1.2111
8.65686e-008,1.2125
8.66145e-008,1.2101
8.66605e-008,1.1331
8.67064e-008,0.9976
8.67523e-008,0.8549
8.67983e-008,0.7012
8.68442e-008,0.5280
8.68901e-008,0.3902
8.69360e-008,0.2942
8.69819e-008,0.2340
8.70279e-008,0.2027
8.70738e-008,0.1981
8.71197e-008,0.1984
8.71657e-008,0.2047
8.72116e-008,0.2100
8.72575e-008,0.2117
8.73034e-008,0.2048
8.73493e-008,0.1967
8.73953e-008,0.1904
8.74412e-008,0.1975
8.74871e-008,0.2223
8.75331e-008,0.2589
8.75790e-008,0.2915
8.76249e-008,0.3099
8.76708e-008,0.3082
8.77167e-008,0.2924
8.77627e-008,0.2737
8.78086e-008,0.2637
8.78545e-008,0.2670
8.79005e-008,0.2812
8.79464e-008,0.2965
8.79923e-008,0.3033
8.80382e-008,0.2965
8.80841e-008,0.2780
8.81301e-008,0.2552
8.81760e-008,0.2367
8.82219e-008,0.2276
8.82678e-008,0.2283
8.83138e-008,0.2358
8.83597e-008,0.2457
8.84056e-008,0.2543
8.84516e-008,0.2596
8.84975e-008,0.2695
8.85434e-008,0.3663
8.85893e-008,0.5175
8.86352e-008,0.6853
8.86812e-008,0.8641
8.87271e-008,1.0462
8.87730e-008,1.1498
8.88190e-008,1.2173
8.88649e-008,1.2540
8.89108e-008,1.2703
8.89567e-008,1.2692
8.90026e-008,1.2740
8.90486e-008,1.2702
8.90945e-008,1.2672
8.91404e-008,1.2669
8.91864e-008,1.2720
8.92323e-008,1.2770
8.92782e-008,1.2811
8.93241e-008,1.2733
8.93700e-008,1.2471
8.94160e-008,1.2094
8.94619e-008,1.1744
8.95078e-008,1.1551
8.95538e-008,1.1605
8.95997e-008,1.1848
8.96456e-008,1.2101
8.96915e-008,1.2209
8.97374e-008,1.2097
8.97834e-008,1.1838
8.98293e-008,1.1604
8.98752e-008,1.1549
8.99212e-008,1.1712
8.99671e-008,1.2019
9.00130e-008,1.2319
9.00589e-008,1.2488
9.01048e-008,1.2492
9.01508e-008,1.2384
9.01967e-008,1.2249
9.02426e-008,1.2153
9.02886e-008,1.2118
9.03345e-008,1.2130
9.03804e-008,1.2164
9.04263e-008,1.2208
9.04722e-008,1.2263
9.05182e-008,1.2323
9.05641e-008,1.2375
9.06100e-008,1.2396
9.06560e-008,1.2370
9.07019e-008,1.2306
9.07478e-008,1.2234
9.07937e-008,1.2195
9.08396e-008,1.2216
9.08856e-008,1.2293
9.09315e-008,1.2387
9.09774e-008,1.2447
9.10234e-008,1.2441
9.10693e-008,1.2372
9.11152e-008,1.2280
9.11611e-008,1.2217
9.12070e-008,1.2214
9.12530e-008,1.2265
9.12989e-008,1.2335
9.13448e-008,1.2380
9.13908e-008,1.2382
9.14367e-008,1.2346
9.14826e-008,1.2301
9.15285e-008,1.2272
9.15744e-008,1.2268
9.16204e-008,1.2282
9.16663e-008,1.2301
9.17122e-008,1.2315
9.17582e-008,1.2322
9.18041e-008,1.2326
9.18500e-008,1.2329
9.18959e-008,1.2329
9.19418e-008,1.2322
9.19878e-008,1.2308
9.20337e-008,1.2289
9.20796e-008,1.2277
9.21255e-008,1.2278
9.21715e-008,1.2294
9.22174e-008,1.2318
9.22633e-008,1.2337
9.23093e-008,1.2341
9.23552e-008,1.2327
9.24011e-008,1.2302
9.24470e-008,1.2280
9.24929e-008,1.2274
9.25389e-008,1.2286
9.25848e-008,1.2307
9.26307e-008,1.2325
9.26767e-008,1.2331
9.27226e-008,1.2323
9.27685e-008,1.2308
9.28144e-008,1.2296
9.28603e-008,1.2291
9.29063e-008,1.2295
9.29522e-008,1.2302
9.29981e-008,1.2308
9.30441e-008,1.2310
9.30900e-008,1.2309
9.31359e-008,1.2308
9.31818e-008,1.2308
9.32277e-008,1.2307
9.32737e-008,1.2306
9.33196e-008,1.2302
9.33655e-008,1.2299
9.34115e-008,1.2298
9.34574e-008,1.2300
9.35033e-008,1.2306
9.35492e-008,1.2311
9.35951e-008,1.2313
9.36411e-008,1.2311
9.36870e-008,1.2305
9.37329e-008,1.2298
9.37789e-008,1.2295
9.38248e-008,1.2297
9.38707e-008,1.2302
9.39166e-008,1.2308
9.39625e-008,1.2311
9.40085e-008,1.2310
9.40544e-008,1.2306
9.41003e-008,1.2301
9.41463e-008,1.2299
9.41922e-008,1.2299
9.42381e-008,1.2302
9.42840e-008,1.2304
9.43299e-008,1.2305
9.43759e-008,1.2305
9.44218e-008,1.2304
9.44677e-008,1.2303
9.45137e-008,1.2303
9.45596e-008,1.2303
9.46055e-008,1.2302
9.46514e-008,1.2302
9.46973e-008,1.2301
9.47433e-008,1.2301
9.47892e-008,1.2302
9.48351e-008,1.2304
9.48811e-008,1.2305
9.49270e-008,1.2305
9.49729e-008,1.2303
9.50188e-008,1.2301
9.50647e-008,1.2300
9.51107e-008,1.2300
9.51566e-008,1.2301
9.52025e-008,1.2303
9.52485e-008,1.2304
9.52944e-008,1.2304
9.53403e-008,1.2303
9.53862e-008,1.2302
9.54321e-008,1.2301
9.54781e-008,1.2300
9.55240e-008,1.2301
9.55699e-008,1.2302
9.56159e-008,1.2303
9.56618e-008,1.2303
9.57077e-008,1.2302
9.57536e-008,1.2302
9.57995e-008,1.2301
9.58455e-008,1.2301
9.58914e-008,1.2301
9.59373e-008,1.2301
9.59833e-008,1.2301
9.60292e-008,1.2301
9.60751e-008,1.2301
9.61210e-008,1.2302
9.61669e-008,1.2302
9.62129e-008,1.2302
9.62588e-008,1.2302
9.63047e-008,1.2301
9.63506e-008,1.2301
9.63966e-008,1.2300
9.64425e-008,1.2301
9.64884e-008,1.2301
9.65344e-008,1.2302
9.65803e-008,1.2302
9.66262e-008,1.2301
9.66721e-008,1.2301
9.67180e-008,1.2301
9.67640e-008,1.2300
9.68099e-008,1.2301
9.68558e-008,1.2301
9.69018e-008,1.2301
9.69477e-008,1.2301
9.69936e-008,1.2301
9.70395e-008,1.2301
9.70854e-008,1.2301
9.71314e-008,1.2301
9.71773e-008,1.2301
9.72232e-008,1.2301
9.72692e-008,1.2301
9.73151e-008,1.2300
