.HEADER
..NAMES
Time,V U1.M24
.DATA
4.52251e-008,1.2634
4.52675e-008,1.2634
4.53099e-008,1.2634
4.53523e-008,1.2634
4.53947e-008,1.2634
4.54372e-008,1.2634
4.54796e-008,1.2634
4.55220e-008,1.2634
4.55645e-008,1.2634
4.56069e-008,1.2634
4.56493e-008,1.2634
4.56917e-008,1.2634
4.57342e-008,1.2634
4.57766e-008,1.2634
4.58190e-008,1.2633
4.58614e-008,1.2459
4.59038e-008,1.0657
4.59463e-008,0.8470
4.59887e-008,0.6634
4.60311e-008,0.4943
4.60735e-008,0.3792
4.61160e-008,0.3257
4.61584e-008,0.2945
4.62008e-008,0.2931
4.62433e-008,0.3017
4.62857e-008,0.2964
4.63281e-008,0.2940
4.63705e-008,0.2740
4.64129e-008,0.2416
4.64554e-008,0.2581
4.64978e-008,0.2809
4.65402e-008,0.2891
4.65826e-008,0.2974
4.66251e-008,0.2699
4.66675e-008,0.2302
4.67099e-008,0.2142
4.67524e-008,0.2053
4.67948e-008,0.2091
4.68372e-008,0.3509
4.68796e-008,0.5482
4.69221e-008,0.7458
4.69645e-008,0.9330
4.70069e-008,1.0467
4.70493e-008,1.1119
4.70917e-008,1.1511
4.71342e-008,1.1564
4.71766e-008,1.1647
4.72190e-008,1.1772
4.72615e-008,1.1768
4.73039e-008,1.1942
4.73463e-008,1.2214
4.73887e-008,1.2113
4.74312e-008,1.1977
4.74736e-008,1.1866
4.75160e-008,1.1746
4.75584e-008,1.1988
4.76008e-008,1.2332
4.76433e-008,1.2544
4.76857e-008,1.2686
4.77281e-008,1.2630
4.77705e-008,1.2563
4.78130e-008,1.2558
4.78554e-008,1.2531
4.78978e-008,1.2536
4.79403e-008,1.2596
4.79827e-008,1.2604
4.80251e-008,1.2634
4.80675e-008,1.2709
4.81099e-008,1.2670
4.81524e-008,1.2618
4.81948e-008,1.2607
4.82372e-008,1.2587
4.82796e-008,1.2641
4.83221e-008,1.2693
4.83645e-008,1.2684
4.84069e-008,1.2663
4.84494e-008,1.2619
4.84918e-008,1.2597
4.85342e-008,1.2618
4.85766e-008,1.2627
4.86191e-008,1.2626
4.86615e-008,1.2564
4.87039e-008,1.1329
4.87463e-008,0.9006
4.87887e-008,0.7227
4.88312e-008,0.5388
4.88736e-008,0.4029
4.89160e-008,0.3383
4.89585e-008,0.3003
4.90009e-008,0.2920
4.90433e-008,0.3011
4.90857e-008,0.2996
4.91282e-008,0.2947
4.91706e-008,0.2825
4.92130e-008,0.2471
4.92554e-008,0.2487
4.92978e-008,0.2783
4.93403e-008,0.2857
4.93827e-008,0.2975
4.94251e-008,0.2822
4.94676e-008,0.2392
4.95100e-008,0.2180
4.95524e-008,0.2070
4.95948e-008,0.2056
4.96373e-008,0.2133
4.96797e-008,0.2176
4.97221e-008,0.2203
4.97645e-008,0.2249
4.98069e-008,0.2213
4.98494e-008,0.2168
4.98918e-008,0.2152
4.99342e-008,0.2064
4.99766e-008,0.2076
5.00191e-008,0.2181
5.00615e-008,0.2188
5.01039e-008,0.2189
5.01464e-008,0.2162
5.01888e-008,0.2090
5.02312e-008,0.2094
5.02736e-008,0.2132
5.03160e-008,0.2158
5.03585e-008,0.2181
5.04009e-008,0.2173
5.04433e-008,0.2160
5.04857e-008,0.2169
5.05282e-008,0.2157
5.05706e-008,0.2697
5.06130e-008,0.4402
5.06555e-008,0.6134
5.06979e-008,0.8310
5.07403e-008,0.9862
5.07827e-008,1.0783
5.08252e-008,1.1340
5.08676e-008,1.1612
5.09100e-008,1.1688
5.09524e-008,1.1712
5.09948e-008,1.1748
5.10373e-008,1.1795
5.10797e-008,1.2084
5.11221e-008,1.2229
5.11646e-008,1.2101
5.12070e-008,1.2012
5.12494e-008,1.1791
5.12918e-008,1.1809
5.13343e-008,1.2130
5.13767e-008,1.2406
5.14191e-008,1.2622
5.14615e-008,1.2646
5.15039e-008,1.1665
5.15464e-008,0.9142
5.15888e-008,0.7229
5.16312e-008,0.5392
5.16736e-008,0.4087
5.17161e-008,0.3405
5.17585e-008,0.3032
5.18009e-008,0.2942
5.18434e-008,0.3055
5.18858e-008,0.3041
5.19282e-008,0.2936
5.19706e-008,0.2820
5.20130e-008,0.2482
5.20555e-008,0.2439
5.20979e-008,0.2821
5.21403e-008,0.2935
5.21827e-008,0.2994
5.22252e-008,0.2849
5.22676e-008,0.2396
5.23100e-008,0.2143
5.23525e-008,0.2069
5.23949e-008,0.2068
5.24373e-008,0.2143
5.24797e-008,0.2179
5.25222e-008,0.2200
5.25646e-008,0.2255
5.26070e-008,0.2225
5.26494e-008,0.2160
5.26918e-008,0.2145
5.27343e-008,0.2072
5.27767e-008,0.2065
5.28191e-008,0.2185
5.28616e-008,0.2209
5.29040e-008,0.2186
5.29464e-008,0.2158
5.29888e-008,0.2088
5.30313e-008,0.2087
5.30737e-008,0.2135
5.31161e-008,0.2164
5.31585e-008,0.2185
5.32009e-008,0.2175
5.32434e-008,0.2158
5.32858e-008,0.2170
5.33282e-008,0.2163
5.33707e-008,0.2142
5.34131e-008,0.2149
5.34555e-008,0.2143
5.34979e-008,0.2141
5.35404e-008,0.2174
5.35828e-008,0.2178
5.36252e-008,0.2160
5.36676e-008,0.2151
5.37100e-008,0.2140
5.37525e-008,0.2147
5.37949e-008,0.2163
5.38373e-008,0.2164
5.38797e-008,0.2163
5.39222e-008,0.2156
5.39646e-008,0.2149
5.40070e-008,0.2156
5.40495e-008,0.2159
5.40919e-008,0.2152
5.41343e-008,0.2155
5.41767e-008,0.2156
5.42192e-008,0.2154
5.42616e-008,0.2161
5.43040e-008,0.2162
5.43464e-008,0.2155
5.43888e-008,0.2153
5.44313e-008,0.2152
5.44737e-008,0.2156
5.45161e-008,0.2160
5.45586e-008,0.2159
5.46010e-008,0.2157
5.46434e-008,0.2156
5.46858e-008,0.2154
5.47283e-008,0.2157
5.47707e-008,0.2159
5.48131e-008,0.2156
5.48555e-008,0.2156
5.48979e-008,0.2157
5.49404e-008,0.2156
5.49828e-008,0.2158
5.50252e-008,0.2158
5.50677e-008,0.2156
5.51101e-008,0.2156
5.51525e-008,0.2156
5.51949e-008,0.2157
5.52374e-008,0.2205
5.52798e-008,0.3502
5.53222e-008,0.5297
5.53646e-008,0.7315
5.54070e-008,0.9158
5.54495e-008,1.0387
5.54919e-008,1.1103
5.55343e-008,1.1528
5.55767e-008,1.1671
5.56192e-008,1.1708
5.56616e-008,1.1748
5.57040e-008,1.1740
5.57465e-008,1.1918
5.57889e-008,1.2203
5.58313e-008,1.2176
5.58737e-008,1.2070
5.59161e-008,1.1898
5.59586e-008,1.1755
5.60010e-008,1.1964
5.60434e-008,1.2288
5.60858e-008,1.2528
5.61283e-008,1.2678
5.61707e-008,1.2645
5.62131e-008,1.2585
5.62556e-008,1.2566
5.62980e-008,1.2550
5.63404e-008,1.2547
5.63828e-008,1.2577
5.64253e-008,1.2589
5.64677e-008,1.2635
5.65101e-008,1.2712
5.65525e-008,1.2685
5.65949e-008,1.2636
5.66374e-008,1.2606
5.66798e-008,1.2581
5.67222e-008,1.2636
5.67647e-008,1.2691
5.68071e-008,1.2692
5.68495e-008,1.2669
5.68919e-008,1.2626
5.69344e-008,1.2604
5.69768e-008,1.2618
5.70192e-008,1.2630
5.70616e-008,1.2631
5.71040e-008,1.2530
5.71465e-008,1.1072
5.71889e-008,0.8787
5.72313e-008,0.7000
5.72738e-008,0.5212
5.73162e-008,0.3923
5.73586e-008,0.3325
5.74010e-008,0.2971
5.74435e-008,0.2927
5.74859e-008,0.3024
5.75283e-008,0.2990
5.75707e-008,0.2948
5.76131e-008,0.2793
5.76556e-008,0.2443
5.76980e-008,0.2525
5.77404e-008,0.2801
5.77828e-008,0.2874
5.78253e-008,0.2982
5.78677e-008,0.2778
5.79101e-008,0.2356
5.79526e-008,0.2169
5.79950e-008,0.2065
5.80374e-008,0.2065
5.80798e-008,0.3177
5.81223e-008,0.5168
5.81647e-008,0.7060
5.82071e-008,0.9081
5.82495e-008,1.0326
5.82919e-008,1.1013
5.83344e-008,1.1467
5.83768e-008,1.1562
5.84192e-008,1.1634
5.84617e-008,1.1760
5.85041e-008,1.1770
5.85465e-008,1.1891
5.85889e-008,1.2191
5.86314e-008,1.2156
5.86738e-008,1.1989
5.87162e-008,1.1903
5.87586e-008,1.1746
5.88010e-008,1.1926
5.88435e-008,1.2287
5.88859e-008,1.2514
5.89283e-008,1.2681
5.89708e-008,1.2648
5.90132e-008,1.2570
5.90556e-008,1.2560
5.90980e-008,1.2540
5.91405e-008,1.2532
5.91829e-008,1.2590
5.92253e-008,1.2608
5.92677e-008,1.2623
5.93101e-008,1.2704
5.93526e-008,1.2686
5.93950e-008,1.2624
5.94374e-008,1.2612
5.94798e-008,1.2588
5.95223e-008,1.2630
5.95647e-008,1.2692
5.96071e-008,1.2690
5.96496e-008,1.2670
5.96920e-008,1.2629
5.97344e-008,1.2598
5.97768e-008,1.2616
5.98192e-008,1.2630
5.98617e-008,1.2627
5.99041e-008,1.2642
5.99465e-008,1.2643
5.99889e-008,1.2635
6.00314e-008,1.2650
6.00738e-008,1.2644
6.01162e-008,1.2623
6.01586e-008,1.2624
6.02011e-008,1.2625
6.02435e-008,1.2637
6.02859e-008,1.2651
6.03283e-008,1.2643
6.03708e-008,1.2634
6.04132e-008,1.2628
6.04556e-008,1.2625
6.04981e-008,1.2636
6.05405e-008,1.2642
6.05829e-008,1.2636
6.06253e-008,1.2637
6.06678e-008,1.2637
6.07102e-008,1.2633
6.07526e-008,1.2637
6.07950e-008,1.2637
6.08375e-008,1.2632
6.08799e-008,1.2633
6.09223e-008,1.2635
6.09647e-008,1.2637
6.10071e-008,1.2640
6.10496e-008,1.2636
6.10920e-008,1.2633
6.11344e-008,1.2633
6.11768e-008,1.2633
6.12193e-008,1.2636
6.12617e-008,1.2638
6.13041e-008,1.2635
6.13465e-008,1.2634
6.13890e-008,1.2635
6.14314e-008,1.2635
6.14738e-008,1.2636
6.15163e-008,1.2636
6.15587e-008,1.2634
6.16011e-008,1.2634
6.16435e-008,1.2635
6.16860e-008,1.2636
6.17284e-008,1.2636
6.17708e-008,1.2635
6.18132e-008,1.2634
6.18557e-008,1.2635
6.18981e-008,1.2635
6.19405e-008,1.2635
6.19829e-008,1.2636
6.20254e-008,1.2634
6.20678e-008,1.2634
6.21102e-008,1.2635
6.21526e-008,1.2635
6.21950e-008,1.2635
6.22375e-008,1.2635
6.22799e-008,1.2634
6.23223e-008,1.2634
6.23647e-008,1.2635
6.24072e-008,1.2635
6.24496e-008,1.2635
6.24920e-008,1.2634
6.25344e-008,1.2634
6.25769e-008,1.2634
6.26193e-008,1.2635
6.26617e-008,1.2635
6.27042e-008,1.2635
6.27466e-008,1.2634
6.27890e-008,1.2634
6.28314e-008,1.2634
6.28739e-008,1.2634
6.29163e-008,1.2634
6.29587e-008,1.2634
6.30011e-008,1.2634
6.30436e-008,1.2634
6.30860e-008,1.2634
6.31284e-008,1.2634
6.31708e-008,1.2634
6.32132e-008,1.2634
6.32557e-008,1.2634
6.32981e-008,1.2634
6.33405e-008,1.2634
6.33829e-008,1.2634
6.34254e-008,1.2634
6.34678e-008,1.2634
6.35102e-008,1.2634
6.35526e-008,1.2634
6.35951e-008,1.2634
6.36375e-008,1.2634
6.36799e-008,1.2634
6.37224e-008,1.2634
6.37648e-008,1.2634
6.38072e-008,1.2634
6.38496e-008,1.2634
6.38921e-008,1.2634
6.39345e-008,1.2634
6.39769e-008,1.2634
6.40193e-008,1.2634
6.40618e-008,1.2634
6.41042e-008,1.2634
6.41466e-008,1.2634
6.41890e-008,1.2634
6.42315e-008,1.2634
6.42739e-008,1.2634
6.43163e-008,1.2634
6.43587e-008,1.2634
6.44011e-008,1.2634
6.44436e-008,1.2634
6.44860e-008,1.2634
6.45284e-008,1.2634
6.45708e-008,1.2634
6.46133e-008,1.2634
6.46557e-008,1.2634
6.46981e-008,1.2634
6.47405e-008,1.2634
6.47830e-008,1.2634
6.48254e-008,1.2634
6.48678e-008,1.2634
6.49103e-008,1.2634
6.49527e-008,1.2634
6.49951e-008,1.2633
6.50375e-008,1.2633
6.50800e-008,1.2633
6.51224e-008,1.2633
6.51648e-008,1.2633
6.52072e-008,1.2633
6.52497e-008,1.2633
6.52921e-008,1.2633
6.53345e-008,1.2633
6.53769e-008,1.2633
6.54193e-008,1.2633
6.54618e-008,1.2633
6.55042e-008,1.2633
6.55466e-008,1.2633
6.55890e-008,1.2633
6.56315e-008,1.2633
6.56739e-008,1.2633
6.57163e-008,1.2633
6.57587e-008,1.2633
6.58012e-008,1.2633
6.58436e-008,1.2633
6.58860e-008,1.2633
6.59284e-008,1.2633
6.59709e-008,1.2633
6.60133e-008,1.2633
6.60557e-008,1.2633
6.60982e-008,1.2633
6.61406e-008,1.2633
6.61830e-008,1.2633
6.62254e-008,1.2633
6.62679e-008,1.2633
6.63103e-008,1.2633
6.63527e-008,1.2633
6.63951e-008,1.2633
6.64376e-008,1.2633
6.64800e-008,1.2633
6.65224e-008,1.2633
6.65648e-008,1.2633
6.66072e-008,1.2633
6.66497e-008,1.2633
6.66921e-008,1.2633
6.67345e-008,1.2633
6.67769e-008,1.2633
6.68194e-008,1.2633
6.68618e-008,1.2633
6.69042e-008,1.2633
6.69466e-008,1.2633
6.69891e-008,1.2633
6.70315e-008,1.2633
6.70739e-008,1.2633
6.71164e-008,1.2633
6.71588e-008,1.2633
6.72012e-008,1.2633
6.72436e-008,1.2633
6.72861e-008,1.2633
6.73285e-008,1.2633
6.73709e-008,1.2633
6.74133e-008,1.2633
6.74558e-008,1.2633
6.74982e-008,1.2633
6.75406e-008,1.2633
6.75830e-008,1.2633
6.76255e-008,1.2633
6.76679e-008,1.2633
6.77103e-008,1.2633
6.77527e-008,1.2633
6.77951e-008,1.2633
6.78376e-008,1.2633
6.78800e-008,1.2633
6.79224e-008,1.2633
6.79648e-008,1.2633
6.80073e-008,1.2633
6.80497e-008,1.2633
6.80921e-008,1.2633
6.81345e-008,1.2633
6.81770e-008,1.2633
6.82194e-008,1.2633
6.82618e-008,1.2633
6.83043e-008,1.2633
6.83467e-008,1.2568
6.83891e-008,1.1437
6.84315e-008,0.9117
6.84740e-008,0.7319
6.85164e-008,0.5473
6.85588e-008,0.4100
6.86012e-008,0.3420
6.86437e-008,0.3029
6.86861e-008,0.2912
6.87285e-008,0.2989
6.87709e-008,0.2994
6.88133e-008,0.2948
6.88558e-008,0.2847
6.88982e-008,0.2497
6.89406e-008,0.2468
6.89830e-008,0.2767
6.90255e-008,0.2850
6.90679e-008,0.2968
6.91103e-008,0.2839
6.91527e-008,0.2413
6.91952e-008,0.2183
6.92376e-008,0.2073
6.92800e-008,0.2057
6.93225e-008,0.2888
6.93649e-008,0.4843
6.94073e-008,0.6661
6.94497e-008,0.8795
6.94922e-008,1.0150
6.95346e-008,1.0905
6.95770e-008,1.1407
6.96194e-008,1.1558
6.96619e-008,1.1612
6.97043e-008,1.1733
6.97467e-008,1.1774
6.97891e-008,1.1847
6.98316e-008,1.2148
6.98740e-008,1.2182
6.99164e-008,1.1997
6.99588e-008,1.1929
7.00012e-008,1.1755
7.00437e-008,1.1869
7.00861e-008,1.2228
7.01285e-008,1.2473
7.01709e-008,1.2658
7.02134e-008,1.2617
7.02558e-008,1.1533
7.02982e-008,0.9039
7.03406e-008,0.7156
7.03831e-008,0.5327
7.04255e-008,0.4070
7.04679e-008,0.3409
7.05104e-008,0.3031
7.05528e-008,0.2955
7.05952e-008,0.3045
7.06376e-008,0.3012
7.06801e-008,0.2926
7.07225e-008,0.2812
7.07649e-008,0.2485
7.08073e-008,0.2466
7.08498e-008,0.2828
7.08922e-008,0.2925
7.09346e-008,0.2982
7.09770e-008,0.2822
7.10194e-008,0.2382
7.10619e-008,0.2145
7.11043e-008,0.2064
7.11467e-008,0.2072
7.11891e-008,0.2594
7.12316e-008,0.4444
7.12740e-008,0.6258
7.13164e-008,0.8438
7.13588e-008,0.9899
7.14013e-008,1.0757
7.14437e-008,1.1308
7.14861e-008,1.1538
7.15286e-008,1.1610
7.15710e-008,1.1732
7.16134e-008,1.1794
7.16558e-008,1.1805
7.16983e-008,1.2068
7.17407e-008,1.2189
7.17831e-008,1.2027
7.18255e-008,1.1968
7.18680e-008,1.1794
7.19104e-008,1.1823
7.19528e-008,1.2153
7.19952e-008,1.2426
7.20377e-008,1.2630
7.20801e-008,1.2673
7.21225e-008,1.2588
7.21649e-008,1.2557
7.22073e-008,1.2549
7.22498e-008,1.2528
7.22922e-008,1.2571
7.23346e-008,1.2607
7.23770e-008,1.2601
7.24195e-008,1.2668
7.24619e-008,1.2702
7.25043e-008,1.2642
7.25467e-008,1.2620
7.25892e-008,1.2594
7.26316e-008,1.2602
7.26740e-008,1.2670
7.27165e-008,1.2691
7.27589e-008,1.2678
7.28013e-008,1.2646
7.28437e-008,1.2602
7.28862e-008,1.2604
7.29286e-008,1.2626
7.29710e-008,1.2626
7.30134e-008,1.2634
7.30559e-008,1.2643
7.30983e-008,1.2632
7.31407e-008,1.2641
7.31831e-008,1.2648
7.32256e-008,1.2628
7.32680e-008,1.2622
7.33104e-008,1.2622
7.33528e-008,1.2628
7.33952e-008,1.2646
7.34377e-008,1.2646
7.34801e-008,1.2636
7.35225e-008,1.2629
7.35649e-008,1.2623
7.36074e-008,1.2629
7.36498e-008,1.2640
7.36922e-008,1.2637
7.37346e-008,1.2634
7.37771e-008,1.2636
7.38195e-008,1.2632
7.38619e-008,1.2634
7.39044e-008,1.2637
7.39468e-008,1.2632
7.39892e-008,1.2407
7.40316e-008,1.0493
7.40741e-008,0.8360
7.41165e-008,0.6511
7.41589e-008,0.4853
7.42013e-008,0.3744
7.42438e-008,0.3229
7.42862e-008,0.2934
7.43286e-008,0.2936
7.43710e-008,0.3022
7.44134e-008,0.2961
7.44559e-008,0.2935
7.44983e-008,0.2716
7.45407e-008,0.2409
7.45831e-008,0.2604
7.46256e-008,0.2814
7.46680e-008,0.2899
7.47104e-008,0.2969
7.47528e-008,0.2670
7.47953e-008,0.2287
7.48377e-008,0.2136
7.48801e-008,0.2052
7.49226e-008,0.2133
7.49650e-008,0.3644
7.50074e-008,0.5600
7.50498e-008,0.7613
7.50923e-008,0.9426
7.51347e-008,1.0518
7.51771e-008,1.1155
7.52195e-008,1.1524
7.52620e-008,1.1566
7.53044e-008,1.1654
7.53468e-008,1.1777
7.53892e-008,1.1770
7.54317e-008,1.1964
7.54741e-008,1.2219
7.55165e-008,1.2098
7.55589e-008,1.1976
7.56013e-008,1.1852
7.56438e-008,1.1751
7.56862e-008,1.2015
7.57286e-008,1.2348
7.57710e-008,1.2557
7.58135e-008,1.2688
7.58559e-008,1.2623
7.58983e-008,1.2561
7.59407e-008,1.2558
7.59832e-008,1.2528
7.60256e-008,1.2540
7.60680e-008,1.2599
7.61105e-008,1.2603
7.61529e-008,1.2640
7.61953e-008,1.2710
7.62377e-008,1.2664
7.62802e-008,1.2617
7.63226e-008,1.2605
7.63650e-008,1.2588
7.64074e-008,1.2647
7.64499e-008,1.2694
7.64923e-008,1.2683
7.65347e-008,1.2661
7.65771e-008,1.2616
7.66195e-008,1.2597
7.66620e-008,1.2620
7.67044e-008,1.2627
7.67468e-008,1.2627
7.67892e-008,1.2548
7.68317e-008,1.1189
7.68741e-008,0.8879
7.69165e-008,0.7098
7.69589e-008,0.5285
7.70014e-008,0.3966
7.70438e-008,0.3350
7.70862e-008,0.2985
7.71287e-008,0.2924
7.71711e-008,0.3017
7.72135e-008,0.2989
7.72559e-008,0.2945
7.72984e-008,0.2806
7.73408e-008,0.2454
7.73832e-008,0.2507
7.74256e-008,0.2792
7.74681e-008,0.2864
7.75105e-008,0.2978
7.75529e-008,0.2797
7.75953e-008,0.2370
7.76378e-008,0.2172
7.76802e-008,0.2064
7.77226e-008,0.2060
7.77650e-008,0.3091
7.78074e-008,0.5071
7.78499e-008,0.6932
7.78923e-008,0.8994
7.79347e-008,1.0270
7.79771e-008,1.0977
7.80196e-008,1.1448
7.80620e-008,1.1557
7.81044e-008,1.1627
7.81468e-008,1.1752
7.81893e-008,1.1769
7.82317e-008,1.1876
7.82741e-008,1.2177
7.83166e-008,1.2161
7.83590e-008,1.1989
7.84014e-008,1.1910
7.84438e-008,1.1747
7.84863e-008,1.1908
7.85287e-008,1.2268
7.85711e-008,1.2499
7.86135e-008,1.2673
7.86560e-008,1.2650
7.86984e-008,1.2570
7.87408e-008,1.2559
7.87832e-008,1.2539
7.88257e-008,1.2528
7.88681e-008,1.2585
7.89105e-008,1.2606
7.89529e-008,1.2618
7.89953e-008,1.2699
7.90378e-008,1.2687
7.90802e-008,1.2623
7.91226e-008,1.2612
7.91650e-008,1.2587
7.92075e-008,1.2624
7.92499e-008,1.2688
7.92923e-008,1.2689
7.93347e-008,1.2670
7.93772e-008,1.2630
7.94196e-008,1.2596
7.94620e-008,1.2613
7.95045e-008,1.2628
7.95469e-008,1.2625
7.95893e-008,1.2613
7.96317e-008,1.1793
7.96742e-008,0.9491
7.97166e-008,0.7661
7.97590e-008,0.5762
7.98014e-008,0.4283
7.98439e-008,0.3495
7.98863e-008,0.3077
7.99287e-008,0.2910
7.99711e-008,0.2989
8.00135e-008,0.3017
8.00560e-008,0.2948
8.00984e-008,0.2879
8.01408e-008,0.2547
8.01832e-008,0.2429
8.02257e-008,0.2738
8.02681e-008,0.2838
8.03105e-008,0.2955
8.03529e-008,0.2898
8.03954e-008,0.2482
8.04378e-008,0.2209
8.04802e-008,0.2091
8.05227e-008,0.2048
8.05651e-008,0.2114
8.06075e-008,0.2171
8.06499e-008,0.2192
8.06924e-008,0.2243
8.07348e-008,0.2228
8.07772e-008,0.2172
8.08196e-008,0.2162
8.08621e-008,0.2084
8.09045e-008,0.2057
8.09469e-008,0.2163
8.09893e-008,0.2192
8.10318e-008,0.2187
8.10742e-008,0.2175
8.11166e-008,0.2103
8.11590e-008,0.2086
8.12014e-008,0.2124
8.12439e-008,0.2151
8.12863e-008,0.2177
8.13287e-008,0.2178
8.13711e-008,0.2161
8.14136e-008,0.2167
8.14560e-008,0.2162
8.14984e-008,0.2143
8.15408e-008,0.2151
8.15833e-008,0.2143
8.16257e-008,0.2136
8.16681e-008,0.2167
8.17106e-008,0.2175
8.17530e-008,0.2162
8.17954e-008,0.2156
8.18378e-008,0.2142
8.18803e-008,0.2143
8.19227e-008,0.2158
8.19651e-008,0.2162
8.20075e-008,0.2162
8.20500e-008,0.2158
8.20924e-008,0.2149
8.21348e-008,0.2154
8.21772e-008,0.2157
8.22196e-008,0.2151
8.22621e-008,0.2154
8.23045e-008,0.2155
8.23469e-008,0.2152
8.23893e-008,0.2159
8.24318e-008,0.2328
8.24742e-008,0.3806
8.25166e-008,0.5566
8.25590e-008,0.7677
8.26015e-008,0.9395
8.26439e-008,1.0526
8.26863e-008,1.1187
8.27288e-008,1.1566
8.27712e-008,1.1683
8.28136e-008,1.1706
8.28560e-008,1.1749
8.28985e-008,1.1750
8.29409e-008,1.1970
8.29833e-008,1.2220
8.30257e-008,1.2149
8.30682e-008,1.2054
8.31106e-008,1.1858
8.31530e-008,1.1765
8.31954e-008,1.2018
8.32379e-008,1.2328
8.32803e-008,1.2561
8.33227e-008,1.2679
8.33651e-008,1.2259
8.34075e-008,0.9995
8.34500e-008,0.7791
8.34924e-008,0.5959
8.35348e-008,0.4462
8.35772e-008,0.3556
8.36197e-008,0.3124
8.36621e-008,0.2923
8.37045e-008,0.3025
8.37469e-008,0.3072
8.37894e-008,0.2958
8.38318e-008,0.2883
8.38742e-008,0.2599
8.39167e-008,0.2381
8.39591e-008,0.2703
8.40015e-008,0.2923
8.40439e-008,0.2977
8.40864e-008,0.2942
8.41288e-008,0.2548
8.41712e-008,0.2189
8.42136e-008,0.2092
8.42561e-008,0.2054
8.42985e-008,0.2172
8.43409e-008,0.3692
8.43833e-008,0.5623
8.44257e-008,0.7658
8.44682e-008,0.9437
8.45106e-008,1.0505
8.45530e-008,1.1142
8.45954e-008,1.1500
8.46379e-008,1.1568
8.46803e-008,1.1687
8.47227e-008,1.1802
8.47651e-008,1.1777
8.48076e-008,1.1954
8.48500e-008,1.2194
8.48924e-008,1.2088
8.49349e-008,1.1991
8.49773e-008,1.1866
8.50197e-008,1.1766
8.50621e-008,1.2021
8.51046e-008,1.2346
8.51470e-008,1.2562
8.51894e-008,1.2689
8.52318e-008,1.2398
8.52743e-008,1.0500
8.53167e-008,0.8138
8.53591e-008,0.6332
8.54015e-008,0.4734
8.54440e-008,0.3712
8.54864e-008,0.3212
8.55288e-008,0.2938
8.55712e-008,0.3000
8.56136e-008,0.3058
8.56561e-008,0.2968
8.56985e-008,0.2910
8.57409e-008,0.2682
8.57833e-008,0.2399
8.58258e-008,0.2625
8.58682e-008,0.2904
8.59106e-008,0.2955
8.59530e-008,0.2963
8.59955e-008,0.2641
8.60379e-008,0.2241
8.60803e-008,0.2109
8.61228e-008,0.2055
8.61652e-008,0.2108
8.62076e-008,0.2168
8.62500e-008,0.2180
8.62925e-008,0.2228
8.63349e-008,0.2251
8.63773e-008,0.2187
8.64197e-008,0.2155
8.64622e-008,0.2120
8.65046e-008,0.2050
8.65470e-008,0.2120
8.65894e-008,0.2210
8.66319e-008,0.2194
8.66743e-008,0.2179
8.67167e-008,0.2124
8.67591e-008,0.2078
8.68015e-008,0.2112
8.68440e-008,0.2149
8.68864e-008,0.2176
8.69288e-008,0.2184
8.69712e-008,0.2163
8.70137e-008,0.2162
8.70561e-008,0.2172
8.70985e-008,0.2151
8.71409e-008,0.2963
8.71834e-008,0.4736
8.72258e-008,0.6542
8.72682e-008,0.8646
8.73107e-008,1.0090
8.73531e-008,1.0908
8.73955e-008,1.1416
8.74379e-008,1.1624
8.74804e-008,1.1693
8.75228e-008,1.1732
8.75652e-008,1.1746
8.76076e-008,1.1835
8.76501e-008,1.2137
8.76925e-008,1.2213
8.77349e-008,1.2086
8.77773e-008,1.1979
8.78197e-008,1.1766
8.78622e-008,1.1858
8.79046e-008,1.2192
8.79470e-008,1.2450
8.79894e-008,1.2652
8.80319e-008,1.2582
8.80743e-008,1.1240
8.81167e-008,0.8711
8.81591e-008,0.6891
8.82016e-008,0.5118
8.82440e-008,0.3909
8.82864e-008,0.3328
8.83289e-008,0.2984
8.83713e-008,0.2964
8.84137e-008,0.3067
8.84561e-008,0.3018
8.84986e-008,0.2931
8.85410e-008,0.2770
8.85834e-008,0.2429
8.86258e-008,0.2500
8.86683e-008,0.2869
8.87107e-008,0.2945
8.87531e-008,0.2997
8.87955e-008,0.2778
8.88380e-008,0.2322
8.88804e-008,0.2127
8.89228e-008,0.2061
8.89652e-008,0.2081
8.90076e-008,0.2156
8.90501e-008,0.2180
8.90925e-008,0.2211
8.91349e-008,0.2259
8.91773e-008,0.2211
8.92198e-008,0.2157
8.92622e-008,0.2137
8.93046e-008,0.2058
8.93470e-008,0.2084
8.93895e-008,0.2201
8.94319e-008,0.2204
8.94743e-008,0.2185
8.95168e-008,0.2146
8.95592e-008,0.2080
8.96016e-008,0.2096
8.96440e-008,0.2142
8.96865e-008,0.2169
8.97289e-008,0.2186
8.97713e-008,0.2170
8.98137e-008,0.2159
8.98562e-008,0.2172
8.98986e-008,0.2159
8.99410e-008,0.2553
8.99834e-008,0.4205
9.00258e-008,0.5928
9.00683e-008,0.8119
9.01107e-008,0.9729
9.01531e-008,1.0711
9.01955e-008,1.1289
9.02380e-008,1.1595
9.02804e-008,1.1683
9.03228e-008,1.1711
9.03652e-008,1.1756
9.04077e-008,1.1781
9.04501e-008,1.2050
9.04925e-008,1.2230
9.05350e-008,1.2114
9.05774e-008,1.2032
9.06198e-008,1.1812
9.06622e-008,1.1789
9.07047e-008,1.2094
9.07471e-008,1.2383
