.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
2.81702e-008,0.3006
2.82126e-008,0.2881
2.82550e-008,0.2989
2.82975e-008,0.3100
2.83399e-008,0.3126
2.83823e-008,0.3035
2.84248e-008,0.2792
2.84672e-008,0.2473
2.85096e-008,0.2246
2.85520e-008,0.3077
2.85944e-008,0.4894
2.86369e-008,0.6813
2.86793e-008,0.8704
2.87217e-008,0.9844
2.87642e-008,1.0623
2.88066e-008,1.1098
2.88490e-008,1.1313
2.88914e-008,1.1544
2.89339e-008,1.1663
2.89763e-008,1.1490
2.90187e-008,1.1499
2.90611e-008,1.1573
2.91035e-008,1.1691
2.91460e-008,1.1810
2.91884e-008,1.1745
2.92308e-008,1.1730
2.92733e-008,1.1713
2.93157e-008,1.1670
2.93581e-008,1.1811
2.94005e-008,1.2119
2.94429e-008,1.2353
2.94854e-008,1.1372
2.95278e-008,0.9089
2.95702e-008,0.7034
2.96127e-008,0.5313
2.96551e-008,0.4320
2.96975e-008,0.3626
2.97399e-008,0.3101
2.97824e-008,0.3007
2.98248e-008,0.3036
2.98672e-008,0.2943
2.99096e-008,0.3061
2.99521e-008,0.3111
2.99945e-008,0.3108
3.00369e-008,0.3038
3.00793e-008,0.2887
3.01218e-008,0.2959
3.01642e-008,0.3085
3.02066e-008,0.3129
3.02490e-008,0.3064
3.02914e-008,0.2850
3.03339e-008,0.2535
3.03763e-008,0.2270
3.04187e-008,0.2801
3.04612e-008,0.4527
3.05036e-008,0.6395
3.05460e-008,0.8404
3.05884e-008,0.9676
3.06309e-008,1.0477
3.06733e-008,1.1037
3.07157e-008,1.1266
3.07581e-008,1.1499
3.08005e-008,1.1669
3.08430e-008,1.1522
3.08854e-008,1.1482
3.09278e-008,1.1561
3.09702e-008,1.1660
3.10127e-008,1.1803
3.10551e-008,1.1762
3.10975e-008,1.1727
3.11400e-008,1.1723
3.11824e-008,1.1670
3.12248e-008,1.1764
3.12672e-008,1.2056
3.13096e-008,1.2342
3.13521e-008,1.1729
3.13945e-008,0.9548
3.14369e-008,0.7450
3.14793e-008,0.5572
3.15218e-008,0.4464
3.15642e-008,0.3759
3.16066e-008,0.3166
3.16491e-008,0.3011
3.16915e-008,0.3038
3.17339e-008,0.2952
3.17763e-008,0.3029
3.18188e-008,0.3114
3.18612e-008,0.3107
3.19036e-008,0.3065
3.19460e-008,0.2906
3.19884e-008,0.2930
3.20309e-008,0.3067
3.20733e-008,0.3128
3.21157e-008,0.3088
3.21582e-008,0.2904
3.22006e-008,0.2598
3.22430e-008,0.2298
3.22854e-008,0.2515
3.23279e-008,0.4155
3.23703e-008,0.6008
3.24127e-008,0.8074
3.24551e-008,0.9484
3.24975e-008,1.0335
3.25400e-008,1.0965
3.25824e-008,1.1221
3.26248e-008,1.1456
3.26672e-008,1.1657
3.27097e-008,1.1561
3.27521e-008,1.1467
3.27945e-008,1.1548
3.28370e-008,1.1632
3.28794e-008,1.1786
3.29218e-008,1.1780
3.29642e-008,1.1725
3.30066e-008,1.1730
3.30491e-008,1.1677
3.30915e-008,1.1726
3.31339e-008,1.1992
3.31763e-008,1.2305
3.32188e-008,1.2040
3.32612e-008,1.0023
3.33036e-008,0.7835
3.33461e-008,0.5864
3.33885e-008,0.4633
3.34309e-008,0.3891
3.34733e-008,0.3242
3.35158e-008,0.3020
3.35582e-008,0.3030
3.36006e-008,0.2974
3.36430e-008,0.2996
3.36854e-008,0.3114
3.37279e-008,0.3105
3.37703e-008,0.3085
3.38127e-008,0.2934
3.38552e-008,0.2905
3.38976e-008,0.3045
3.39400e-008,0.3123
3.39824e-008,0.3105
3.40249e-008,0.2953
3.40673e-008,0.2662
3.41097e-008,0.2348
3.41521e-008,0.2291
3.41945e-008,0.3776
3.42370e-008,0.5641
3.42794e-008,0.7700
3.43218e-008,0.9261
3.43643e-008,1.0185
3.44067e-008,1.0884
3.44491e-008,1.1182
3.44915e-008,1.1412
3.45340e-008,1.1629
3.45764e-008,1.1602
3.46188e-008,1.1461
3.46612e-008,1.1534
3.47036e-008,1.1608
3.47461e-008,1.1760
3.47885e-008,1.1796
3.48309e-008,1.1727
3.48733e-008,1.1733
3.49158e-008,1.1687
3.49582e-008,1.1697
3.50006e-008,1.1930
3.50431e-008,1.2248
3.50855e-008,1.2252
3.51279e-008,1.0504
3.51703e-008,0.8217
3.52128e-008,0.6201
3.52552e-008,0.4827
3.52976e-008,0.4033
3.53400e-008,0.3339
3.53824e-008,0.3031
3.54249e-008,0.3017
3.54673e-008,0.2999
3.55097e-008,0.2969
3.55522e-008,0.3107
3.55946e-008,0.3105
3.56370e-008,0.3098
3.56794e-008,0.2968
3.57219e-008,0.2888
3.57643e-008,0.3020
3.58067e-008,0.3114
3.58491e-008,0.3118
3.58915e-008,0.2996
3.59340e-008,0.2725
3.59764e-008,0.2406
3.60188e-008,0.2218
3.60613e-008,0.3414
3.61037e-008,0.5284
3.61461e-008,0.7285
3.61885e-008,0.9011
3.62310e-008,1.0024
3.62734e-008,1.0776
3.63158e-008,1.1147
3.63582e-008,1.1366
3.64006e-008,1.1592
3.64431e-008,1.1637
3.64855e-008,1.1467
3.65279e-008,1.1518
3.65703e-008,1.1590
3.66128e-008,1.1729
3.66552e-008,1.1808
3.66976e-008,1.1733
3.67401e-008,1.1733
3.67825e-008,1.1700
3.68249e-008,1.1679
3.68673e-008,1.1871
3.69097e-008,1.2188
3.69522e-008,1.2327
3.69946e-008,1.0944
3.70370e-008,0.8616
3.70794e-008,0.6576
3.71219e-008,0.5048
3.71643e-008,0.4171
3.72067e-008,0.3470
3.72492e-008,0.3054
3.72916e-008,0.3009
3.73340e-008,0.3020
3.73764e-008,0.2951
3.74189e-008,0.3091
3.74613e-008,0.3107
3.75037e-008,0.3105
3.75461e-008,0.3002
3.75885e-008,0.2882
3.76310e-008,0.2991
3.76734e-008,0.3100
3.77158e-008,0.3126
3.77583e-008,0.3032
3.78007e-008,0.2786
3.78431e-008,0.2467
3.78855e-008,0.2243
3.79280e-008,0.3124
3.79704e-008,0.4947
3.80128e-008,0.6868
3.80552e-008,0.8739
3.80976e-008,0.9865
3.81401e-008,1.0645
3.81825e-008,1.1105
3.82249e-008,1.1317
3.82673e-008,1.1550
3.83098e-008,1.1661
3.83522e-008,1.1488
3.83946e-008,1.1501
3.84371e-008,1.1575
3.84795e-008,1.1696
3.85219e-008,1.1811
3.85643e-008,1.1742
3.86067e-008,1.1730
3.86492e-008,1.1713
3.86916e-008,1.1672
3.87340e-008,1.1819
3.87764e-008,1.2127
3.88189e-008,1.2354
3.88613e-008,1.1333
3.89037e-008,0.9042
3.89462e-008,0.6989
3.89886e-008,0.5289
3.90310e-008,0.4305
3.90734e-008,0.3614
3.91159e-008,0.3097
3.91583e-008,0.3007
3.92007e-008,0.3034
3.92431e-008,0.2945
3.92855e-008,0.3065
3.93280e-008,0.3110
3.93704e-008,0.3108
3.94128e-008,0.3035
3.94553e-008,0.2888
3.94977e-008,0.2962
3.95401e-008,0.3085
3.95825e-008,0.3130
3.96250e-008,0.3062
3.96674e-008,0.2844
3.97098e-008,0.2529
3.97522e-008,0.2269
3.97946e-008,0.2849
3.98371e-008,0.4582
3.98795e-008,0.6449
3.99219e-008,0.8443
3.99644e-008,0.9698
4.00068e-008,1.0500
4.00492e-008,1.1047
4.00916e-008,1.1270
4.01341e-008,1.1506
4.01765e-008,1.1670
4.02189e-008,1.1519
4.02613e-008,1.1484
4.03037e-008,1.1562
4.03462e-008,1.1664
4.03886e-008,1.1804
4.04310e-008,1.1758
4.04734e-008,1.1726
4.05159e-008,1.1723
4.05583e-008,1.1672
4.06007e-008,1.1771
4.06432e-008,1.2064
4.06856e-008,1.2346
4.07280e-008,1.1692
4.07704e-008,0.9497
4.08128e-008,0.7408
4.08553e-008,0.5545
4.08977e-008,0.4448
4.09401e-008,0.3747
4.09825e-008,0.3160
4.10250e-008,0.3011
4.10674e-008,0.3038
4.11098e-008,0.2952
4.11523e-008,0.3034
4.11947e-008,0.3114
4.12371e-008,0.3107
4.12795e-008,0.3061
4.13220e-008,0.2905
4.13644e-008,0.2933
4.14068e-008,0.3067
4.14492e-008,0.3129
4.14916e-008,0.3086
4.15341e-008,0.2899
4.15765e-008,0.2592
4.16189e-008,0.2294
4.16614e-008,0.2568
4.17038e-008,0.4211
4.17462e-008,0.6059
4.17886e-008,0.8119
4.18311e-008,0.9509
4.18735e-008,1.0357
4.19159e-008,1.0977
4.19583e-008,1.1225
4.20007e-008,1.1461
4.20432e-008,1.1660
4.20856e-008,1.1556
4.21280e-008,1.1470
4.21704e-008,1.1550
4.22129e-008,1.1635
4.22553e-008,1.1789
4.22977e-008,1.1776
4.23402e-008,1.1724
4.23826e-008,1.1730
4.24250e-008,1.1677
4.24674e-008,1.1732
4.25098e-008,1.2001
4.25523e-008,1.2311
4.25947e-008,1.2012
4.26371e-008,0.9970
4.26795e-008,0.7795
4.27220e-008,0.5832
4.27644e-008,0.4615
4.28068e-008,0.3876
4.28493e-008,0.3235
4.28917e-008,0.3019
4.29341e-008,0.3031
4.29765e-008,0.2972
4.30190e-008,0.3001
4.30614e-008,0.3114
4.31038e-008,0.3105
4.31462e-008,0.3082
4.31886e-008,0.2932
4.32311e-008,0.2908
4.32735e-008,0.3046
4.33159e-008,0.3123
4.33584e-008,0.3104
4.34008e-008,0.2948
4.34432e-008,0.2655
4.34856e-008,0.2341
4.35281e-008,0.2327
4.35705e-008,0.3834
4.36129e-008,0.5693
4.36553e-008,0.7751
4.36977e-008,0.9288
4.37402e-008,1.0207
4.37826e-008,1.0898
4.38250e-008,1.1185
4.38675e-008,1.1417
4.39099e-008,1.1634
4.39523e-008,1.1597
4.39947e-008,1.1462
4.40372e-008,1.1536
4.40796e-008,1.1611
4.41220e-008,1.1764
4.41644e-008,1.1794
4.42068e-008,1.1725
4.42493e-008,1.1734
4.42917e-008,1.1688
4.43341e-008,1.1702
4.43765e-008,1.1939
4.44190e-008,1.2256
4.44614e-008,1.2223
4.45038e-008,1.0452
4.45463e-008,0.8175
4.45887e-008,0.6164
4.46311e-008,0.4807
4.46735e-008,0.4016
4.47160e-008,0.3329
4.47584e-008,0.3031
4.48008e-008,0.3018
4.48432e-008,0.2997
4.48856e-008,0.2973
4.49281e-008,0.3108
4.49705e-008,0.3105
4.50129e-008,0.3096
4.50554e-008,0.2964
4.50978e-008,0.2890
4.51402e-008,0.3022
4.51826e-008,0.3114
4.52251e-008,0.3118
4.52675e-008,0.2991
4.53099e-008,0.2718
