.HEADER
..NAMES
Time,V U1.N21
.DATA
4.90479e-008,0.2491
4.90938e-008,0.2545
4.91398e-008,0.2856
4.91857e-008,0.4471
4.92316e-008,0.5774
4.92775e-008,0.7533
4.93235e-008,0.9190
4.93694e-008,1.0519
4.94153e-008,1.1339
4.94612e-008,1.1791
4.95072e-008,1.2085
4.95531e-008,1.2235
4.95990e-008,1.2276
4.96449e-008,1.2234
4.96909e-008,1.2183
4.97368e-008,1.2136
4.97827e-008,1.2072
4.98286e-008,1.2172
4.98746e-008,1.2335
4.99205e-008,1.2521
4.99664e-008,1.2513
5.00123e-008,1.2245
5.00583e-008,1.1978
5.01042e-008,1.1681
5.01501e-008,1.1677
5.01960e-008,1.1813
5.02420e-008,1.2131
5.02879e-008,1.2376
5.03338e-008,1.2399
5.03797e-008,1.2249
5.04257e-008,1.2039
5.04716e-008,1.1930
5.05175e-008,1.1985
5.05634e-008,1.2197
5.06094e-008,1.2449
5.06553e-008,1.2625
5.07012e-008,1.2645
5.07471e-008,1.2536
5.07931e-008,1.2419
5.08390e-008,1.2313
5.08849e-008,1.2253
5.09308e-008,1.2213
5.09767e-008,1.2177
5.10227e-008,1.2192
5.10686e-008,1.2231
5.11145e-008,1.2337
5.11604e-008,1.2445
5.12064e-008,1.2519
5.12523e-008,1.2497
5.12982e-008,1.2380
5.13441e-008,1.2237
5.13901e-008,1.2134
5.14360e-008,1.2132
5.14819e-008,1.2223
5.15278e-008,1.2363
5.15738e-008,1.2470
5.16197e-008,1.2488
5.16656e-008,1.2414
5.17115e-008,1.2299
5.17575e-008,1.2215
5.18034e-008,1.2192
5.18493e-008,1.2233
5.18952e-008,1.2299
5.19412e-008,1.2347
5.19871e-008,1.2365
5.20330e-008,1.2350
5.20789e-008,1.2332
5.21249e-008,1.2318
5.21708e-008,1.2309
5.22167e-008,1.2296
5.22626e-008,1.2278
5.23086e-008,1.2268
5.23545e-008,1.2275
5.24004e-008,1.2306
5.24463e-008,1.2347
5.24923e-008,1.2376
5.25382e-008,1.2369
5.25841e-008,1.2327
5.26300e-008,1.2272
5.26760e-008,1.2234
5.27219e-008,1.2237
5.27678e-008,1.2276
5.28137e-008,1.2331
5.28597e-008,1.2369
5.29056e-008,1.2371
5.29515e-008,1.2341
5.29974e-008,1.2298
5.30434e-008,1.2267
5.30893e-008,1.2260
5.31352e-008,1.2276
5.31812e-008,1.2300
5.32271e-008,1.2320
5.32730e-008,1.2328
5.33189e-008,1.2325
5.33649e-008,1.2319
5.34108e-008,1.2312
5.34567e-008,1.2306
5.35026e-008,1.2298
5.35486e-008,1.2288
5.35945e-008,1.2282
5.36404e-008,1.2285
5.36863e-008,1.2300
5.37323e-008,1.2320
5.37782e-008,1.2333
5.38241e-008,1.2332
5.38700e-008,1.2315
5.39160e-008,1.2291
5.39619e-008,1.2275
5.40078e-008,1.2275
5.40537e-008,1.2289
5.40997e-008,1.2310
5.41456e-008,1.2325
5.41915e-008,1.2327
5.42374e-008,1.2316
5.42834e-008,1.2301
5.43293e-008,1.2289
5.43752e-008,1.2287
5.44211e-008,1.2292
5.44671e-008,1.2300
5.45130e-008,1.2306
5.45589e-008,1.2309
5.46048e-008,1.2309
5.46508e-008,1.2307
5.46967e-008,1.2306
5.47426e-008,1.2304
5.47885e-008,1.2300
5.48345e-008,1.2295
5.48804e-008,1.2292
5.49263e-008,1.2293
5.49722e-008,1.2299
5.50181e-008,1.2308
5.50641e-008,1.2313
5.51100e-008,1.2312
5.51559e-008,1.2305
5.52018e-008,1.2296
5.52478e-008,1.2289
5.52937e-008,1.2289
5.53396e-008,1.2295
5.53855e-008,1.2303
5.54315e-008,1.2309
5.54774e-008,1.2310
5.55233e-008,1.2306
5.55692e-008,1.2300
5.56152e-008,1.2296
5.56611e-008,1.2295
5.57070e-008,1.2296
5.57529e-008,1.2299
5.57989e-008,1.2301
5.58448e-008,1.2302
5.58907e-008,1.2302
5.59366e-008,1.2302
5.59826e-008,1.2302
5.60285e-008,1.2301
5.60744e-008,1.2299
5.61203e-008,1.2297
5.61663e-008,1.2295
5.62122e-008,1.2296
5.62581e-008,1.2299
5.63040e-008,1.2302
5.63500e-008,1.2304
5.63959e-008,1.2304
5.64418e-008,1.2301
5.64877e-008,1.2297
5.65337e-008,1.2295
5.65796e-008,1.2295
5.66255e-008,1.2064
5.66714e-008,1.0745
5.67174e-008,0.9397
5.67633e-008,0.8039
5.68092e-008,0.6576
5.68551e-008,0.5048
5.69011e-008,0.3841
5.69470e-008,0.3183
5.69929e-008,0.2791
5.70389e-008,0.2604
5.70848e-008,0.2491
5.71307e-008,0.2446
5.71766e-008,0.2412
5.72226e-008,0.2419
5.72685e-008,0.2495
5.73144e-008,0.2492
5.73603e-008,0.2386
5.74063e-008,0.2262
5.74522e-008,0.2258
5.74981e-008,0.2503
5.75440e-008,0.2676
5.75900e-008,0.2838
5.76359e-008,0.2822
5.76818e-008,0.2791
5.77277e-008,0.2685
5.77737e-008,0.2533
5.78196e-008,0.2462
5.78655e-008,0.2459
5.79114e-008,0.2546
5.79574e-008,0.2613
5.80033e-008,0.2631
5.80492e-008,0.2533
5.80951e-008,0.2363
5.81411e-008,0.2195
5.81870e-008,0.2119
5.82329e-008,0.2157
5.82788e-008,0.2230
5.83248e-008,0.2314
5.83707e-008,0.2401
5.84166e-008,0.2480
5.84625e-008,0.2543
5.85085e-008,0.2736
5.85544e-008,0.4234
5.86003e-008,0.5600
5.86462e-008,0.7273
5.86922e-008,0.8975
5.87381e-008,1.0372
5.87840e-008,1.1247
5.88299e-008,1.1731
5.88758e-008,1.2052
5.89218e-008,1.2218
5.89677e-008,1.2270
5.90136e-008,1.2235
5.90595e-008,1.2184
5.91055e-008,1.2138
5.91514e-008,1.2071
5.91973e-008,1.2145
5.92432e-008,1.2312
5.92892e-008,1.2491
5.93351e-008,1.2537
5.93810e-008,1.2278
5.94269e-008,1.2020
5.94729e-008,1.1702
5.95188e-008,1.1659
5.95647e-008,1.1780
5.96106e-008,1.2077
5.96566e-008,1.2355
5.97025e-008,1.2405
5.97484e-008,1.2277
5.97944e-008,1.2061
5.98403e-008,1.1933
5.98862e-008,1.1961
5.99321e-008,1.2158
5.99780e-008,1.2411
6.00240e-008,1.2605
6.00699e-008,1.2650
6.01158e-008,1.2552
6.01618e-008,1.2432
6.02077e-008,1.2324
6.02536e-008,1.2255
6.02995e-008,1.2216
6.03454e-008,1.2175
6.03914e-008,1.1715
6.04373e-008,1.0240
6.04832e-008,0.9123
6.05292e-008,0.7698
6.05751e-008,0.6267
6.06210e-008,0.4758
6.06669e-008,0.3645
6.07128e-008,0.2955
6.07588e-008,0.2553
6.08047e-008,0.2380
6.08506e-008,0.2365
6.08965e-008,0.2469
6.09425e-008,0.2563
6.09884e-008,0.2624
6.10343e-008,0.2643
6.10803e-008,0.2481
6.11262e-008,0.2285
6.11721e-008,0.2125
6.12180e-008,0.2237
6.12639e-008,0.2527
6.13099e-008,0.2750
6.13558e-008,0.2918
6.14017e-008,0.2886
6.14477e-008,0.2843
6.14936e-008,0.2658
6.15395e-008,0.2501
6.15854e-008,0.2420
6.16313e-008,0.2444
6.16773e-008,0.2539
6.17232e-008,0.2617
6.17691e-008,0.2633
6.18151e-008,0.2534
6.18610e-008,0.2375
6.19069e-008,0.2216
6.19528e-008,0.2140
6.19987e-008,0.2149
6.20447e-008,0.2192
6.20906e-008,0.2286
6.21365e-008,0.2401
6.21825e-008,0.2527
6.22284e-008,0.2604
6.22743e-008,0.3215
6.23202e-008,0.4821
6.23661e-008,0.6063
6.24121e-008,0.7855
6.24580e-008,0.9445
6.25039e-008,1.0686
6.25499e-008,1.1433
6.25958e-008,1.1882
6.26417e-008,1.2153
6.26876e-008,1.2286
6.27335e-008,1.2302
6.27795e-008,1.2237
6.28254e-008,1.2173
6.28713e-008,1.2108
6.29173e-008,1.2053
6.29632e-008,1.2185
6.30091e-008,1.2351
6.30550e-008,1.2552
6.31009e-008,1.2484
6.31469e-008,1.2231
6.31928e-008,1.1939
6.32387e-008,1.1668
6.32847e-008,1.1681
6.33306e-008,1.1832
6.33765e-008,1.2171
6.34224e-008,1.2383
6.34683e-008,1.2390
6.35143e-008,1.2228
6.35602e-008,1.2033
6.36061e-008,1.1942
6.36521e-008,1.2019
6.36980e-008,1.2237
6.37439e-008,1.2476
6.37898e-008,1.2629
6.38357e-008,1.2626
6.38817e-008,1.2516
6.39276e-008,1.2407
6.39735e-008,1.2306
6.40195e-008,1.2255
6.40654e-008,1.2207
6.41113e-008,1.2121
6.41572e-008,1.1216
6.42031e-008,0.9797
6.42491e-008,0.8662
6.42950e-008,0.7225
6.43409e-008,0.5749
6.43869e-008,0.4312
6.44328e-008,0.3410
6.44787e-008,0.2796
6.45246e-008,0.2485
6.45705e-008,0.2355
6.46165e-008,0.2384
6.46624e-008,0.2492
6.47083e-008,0.2583
6.47542e-008,0.2647
6.48002e-008,0.2617
6.48461e-008,0.2421
6.48920e-008,0.2233
6.49380e-008,0.2123
6.49839e-008,0.2342
6.50298e-008,0.2596
6.50757e-008,0.2826
6.51216e-008,0.2915
6.51676e-008,0.2878
6.52135e-008,0.2802
6.52594e-008,0.2598
6.53054e-008,0.2475
6.53513e-008,0.2417
6.53972e-008,0.2479
6.54431e-008,0.2567
6.54890e-008,0.2633
6.55350e-008,0.2608
6.55809e-008,0.2483
6.56268e-008,0.2319
6.56728e-008,0.2183
6.57187e-008,0.2144
6.57646e-008,0.2167
6.58105e-008,0.2222
6.58564e-008,0.2326
6.59024e-008,0.2441
6.59483e-008,0.2562
6.59942e-008,0.2600
6.60402e-008,0.2558
6.60861e-008,0.2458
6.61320e-008,0.2338
6.61779e-008,0.2259
6.62238e-008,0.2225
6.62698e-008,0.2274
6.63157e-008,0.2365
6.63616e-008,0.2471
6.64076e-008,0.2538
6.64535e-008,0.2540
6.64994e-008,0.2474
6.65453e-008,0.2372
6.65912e-008,0.2296
6.66372e-008,0.2280
6.66831e-008,0.2325
6.67290e-008,0.2392
6.67750e-008,0.2448
6.68209e-008,0.2479
6.68668e-008,0.2478
6.69127e-008,0.2457
6.69586e-008,0.2419
6.70046e-008,0.2382
6.70505e-008,0.2358
6.70964e-008,0.2354
6.71424e-008,0.2374
6.71883e-008,0.2406
6.72342e-008,0.2439
6.72801e-008,0.2457
6.73260e-008,0.2455
6.73720e-008,0.2433
6.74179e-008,0.2400
6.74638e-008,0.2369
6.75098e-008,0.2354
6.75557e-008,0.2366
6.76016e-008,0.2400
6.76475e-008,0.2440
6.76934e-008,0.2464
6.77394e-008,0.2461
6.77853e-008,0.2436
6.78312e-008,0.2402
6.78772e-008,0.2540
6.79231e-008,0.3995
6.79690e-008,0.5553
6.80149e-008,0.7193
6.80608e-008,0.8938
6.81068e-008,1.0381
6.81527e-008,1.1262
6.81986e-008,1.1705
6.82446e-008,1.1968
6.82905e-008,1.2100
6.83364e-008,1.2174
6.83823e-008,1.2217
6.84282e-008,1.2255
6.84742e-008,1.2268
6.85201e-008,1.2198
6.85660e-008,1.2197
6.86119e-008,1.2316
6.86579e-008,1.2449
6.87038e-008,1.2512
6.87497e-008,1.2250
6.87957e-008,1.2009
6.88416e-008,1.1733
6.88875e-008,1.1711
6.89334e-008,1.1850
6.89793e-008,1.2111
6.90253e-008,1.2371
6.90712e-008,1.2397
6.91171e-008,1.2261
6.91631e-008,1.2048
6.92090e-008,1.1928
6.92549e-008,1.1966
6.93008e-008,1.2175
6.93467e-008,1.2445
6.93927e-008,1.2648
6.94386e-008,1.2686
6.94845e-008,1.2564
6.95305e-008,1.2415
6.95764e-008,1.2303
6.96223e-008,1.2241
6.96682e-008,1.2226
6.97141e-008,1.2203
6.97601e-008,1.2226
6.98060e-008,1.2261
6.98519e-008,1.2342
6.98979e-008,1.2435
6.99438e-008,1.2496
6.99897e-008,1.2487
7.00356e-008,1.2387
7.00815e-008,1.2261
7.01275e-008,1.2163
7.01734e-008,1.2152
7.02193e-008,1.2229
7.02653e-008,1.2358
7.03112e-008,1.2468
7.03571e-008,1.2493
7.04030e-008,1.2426
7.04489e-008,1.2308
7.04949e-008,1.2218
7.05408e-008,1.2194
7.05867e-008,1.2236
7.06327e-008,1.2310
7.06786e-008,1.2362
7.07245e-008,1.2380
7.07704e-008,1.2359
7.08163e-008,1.2331
7.08623e-008,1.2312
7.09082e-008,1.2303
7.09541e-008,1.2298
7.10001e-008,1.2290
7.10460e-008,1.2285
7.10919e-008,1.2291
7.11378e-008,1.2313
7.11837e-008,1.2345
7.12297e-008,1.2370
7.12756e-008,1.2368
7.13215e-008,1.2333
7.13675e-008,1.2283
7.14134e-008,1.2245
7.14593e-008,1.2244
7.15052e-008,1.2279
7.15511e-008,1.2332
7.15971e-008,1.2371
7.16430e-008,1.1793
7.16889e-008,1.0197
7.17349e-008,0.8961
7.17808e-008,0.7437
7.18267e-008,0.5981
7.18726e-008,0.4525
7.19185e-008,0.3561
7.19645e-008,0.3026
7.20104e-008,0.2748
7.20563e-008,0.2588
7.21023e-008,0.2489
7.21482e-008,0.2445
7.21941e-008,0.2414
7.22400e-008,0.2440
7.22859e-008,0.2509
7.23319e-008,0.2443
7.23778e-008,0.2335
7.24237e-008,0.2227
7.24697e-008,0.2366
7.25156e-008,0.2620
7.25615e-008,0.2786
7.26074e-008,0.2871
7.26534e-008,0.2791
7.26993e-008,0.2743
7.27452e-008,0.2592
7.27911e-008,0.2501
7.28370e-008,0.2471
7.28830e-008,0.2525
7.29289e-008,0.2608
7.29748e-008,0.2647
7.30208e-008,0.2606
7.30667e-008,0.2461
7.31126e-008,0.2285
7.31585e-008,0.2150
7.32044e-008,0.2133
7.32504e-008,0.2201
7.32963e-008,0.2275
7.33422e-008,0.2361
7.33882e-008,0.2438
7.34341e-008,0.2518
7.34800e-008,0.2552
7.35259e-008,0.2511
7.35718e-008,0.2438
7.36178e-008,0.2344
7.36637e-008,0.2293
7.37096e-008,0.2271
7.37556e-008,0.2306
7.38015e-008,0.2373
7.38474e-008,0.2449
7.38933e-008,0.2503
7.39392e-008,0.2506
7.39852e-008,0.2458
7.40311e-008,0.2373
7.40770e-008,0.2307
7.41230e-008,0.2294
7.41689e-008,0.2341
7.42148e-008,0.2410
7.42607e-008,0.2456
7.43066e-008,0.2471
7.43526e-008,0.2455
7.43985e-008,0.2429
7.44444e-008,0.2402
7.44904e-008,0.2380
7.45363e-008,0.2373
7.45822e-008,0.2376
7.46281e-008,0.2393
7.46740e-008,0.2414
7.47200e-008,0.2434
7.47659e-008,0.2441
7.48118e-008,0.2435
7.48578e-008,0.2419
7.49037e-008,0.2399
7.49496e-008,0.2380
7.49955e-008,0.2369
7.50414e-008,0.2378
7.50874e-008,0.2403
7.51333e-008,0.2435
7.51792e-008,0.2455
7.52252e-008,0.2452
7.52711e-008,0.2429
7.53170e-008,0.2399
7.53629e-008,0.2423
7.54088e-008,0.3444
7.54548e-008,0.5161
7.55007e-008,0.6609
7.55466e-008,0.8424
7.55926e-008,0.9959
7.56385e-008,1.1030
7.56844e-008,1.1579
7.57303e-008,1.1896
7.57762e-008,1.2055
7.58222e-008,1.2159
7.58681e-008,1.2218
7.59140e-008,1.2256
7.59600e-008,1.2278
7.60059e-008,1.2231
7.60518e-008,1.2171
7.60977e-008,1.2273
7.61436e-008,1.2390
7.61896e-008,1.2527
7.62355e-008,1.2340
7.62814e-008,1.2087
7.63274e-008,1.1818
7.63733e-008,1.1694
7.64192e-008,1.1806
7.64651e-008,1.2010
7.65110e-008,1.2309
7.65570e-008,1.2401
7.66029e-008,1.2313
7.66488e-008,1.2109
7.66947e-008,1.1954
7.67407e-008,1.1939
7.67866e-008,1.2103
7.68325e-008,1.2367
7.68785e-008,1.2599
7.69244e-008,1.2692
7.69703e-008,1.2608
7.70162e-008,1.2453
7.70621e-008,1.2334
7.71081e-008,1.2253
7.71540e-008,1.2235
7.71999e-008,1.2212
7.72459e-008,1.2068
7.72918e-008,1.0942
7.73377e-008,0.9606
7.73836e-008,0.8365
7.74295e-008,0.6920
7.74755e-008,0.5390
7.75214e-008,0.4043
7.75673e-008,0.3238
7.76133e-008,0.2708
7.76592e-008,0.2469
7.77051e-008,0.2395
7.77510e-008,0.2458
7.77969e-008,0.2550
7.78429e-008,0.2608
7.78888e-008,0.2638
7.79347e-008,0.2550
7.79807e-008,0.2348
7.80266e-008,0.2184
7.80725e-008,0.2157
7.81184e-008,0.2441
7.81643e-008,0.2681
7.82103e-008,0.2896
7.82562e-008,0.2916
7.83021e-008,0.2862
7.83481e-008,0.2743
7.83940e-008,0.2547
7.84399e-008,0.2451
7.84858e-008,0.2428
7.85317e-008,0.2519
7.85777e-008,0.2607
7.86236e-008,0.2659
7.86695e-008,0.2600
7.87155e-008,0.2452
7.87614e-008,0.2277
7.88073e-008,0.2156
7.88532e-008,0.2138
7.88991e-008,0.2175
7.89451e-008,0.2251
7.89910e-008,0.2367
7.90369e-008,0.2488
7.90829e-008,0.2596
7.91288e-008,0.2760
7.91747e-008,0.4114
7.92206e-008,0.5500
7.92665e-008,0.7072
7.93125e-008,0.8789
7.93584e-008,1.0238
7.94043e-008,1.1177
7.94503e-008,1.1709
7.94962e-008,1.2068
7.95421e-008,1.2251
7.95880e-008,1.2305
7.96339e-008,1.2265
7.96799e-008,1.2199
7.97258e-008,1.2144
7.97717e-008,1.2069
7.98177e-008,1.2119
7.98636e-008,1.2290
7.99095e-008,1.2475
7.99554e-008,1.2576
8.00013e-008,1.2344
8.00473e-008,1.2092
8.00932e-008,1.1752
8.01391e-008,1.1654
8.01851e-008,1.1745
8.02310e-008,1.2020
8.02769e-008,1.2332
8.03228e-008,1.2421
8.03687e-008,1.2327
8.04147e-008,1.2116
8.04606e-008,1.1967
8.05065e-008,1.1962
8.05524e-008,1.2132
8.05984e-008,1.2379
8.06443e-008,1.2586
8.06902e-008,1.2657
8.07362e-008,1.2579
8.07821e-008,1.2461
8.08280e-008,1.2353
8.08739e-008,1.2275
8.09198e-008,1.2234
8.09658e-008,1.2186
8.10117e-008,1.2189
8.10576e-008,1.2214
8.11036e-008,1.2303
8.11495e-008,1.2419
8.11954e-008,1.2511
8.12413e-008,1.2526
8.12872e-008,1.2430
8.13332e-008,1.2287
8.13791e-008,1.2161
8.14250e-008,1.2124
8.14710e-008,1.2188
8.15169e-008,1.2322
8.15628e-008,1.2449
8.16087e-008,1.2498
8.16546e-008,1.2452
8.17006e-008,1.2342
8.17465e-008,1.2243
8.17924e-008,1.2197
8.18384e-008,1.2219
8.18843e-008,1.2281
8.19302e-008,1.2337
8.19761e-008,1.2367
8.20220e-008,1.2360
8.20680e-008,1.2343
8.21139e-008,1.2329
8.21598e-008,1.2318
8.22058e-008,1.2307
8.22517e-008,1.2287
8.22976e-008,1.2272
8.23435e-008,1.2272
8.23894e-008,1.2297
8.24354e-008,1.2338
8.24813e-008,1.2375
8.25272e-008,1.2381
8.25732e-008,1.2348
8.26191e-008,1.2294
8.26650e-008,1.2246
8.27109e-008,1.2235
8.27568e-008,1.2264
8.28028e-008,1.2317
8.28487e-008,1.2362
8.28946e-008,1.1745
8.29406e-008,1.0154
8.29865e-008,0.8924
8.30324e-008,0.7389
8.30783e-008,0.5923
8.31242e-008,0.4469
8.31702e-008,0.3525
8.32161e-008,0.3000
8.32620e-008,0.2735
8.33080e-008,0.2584
8.33539e-008,0.2491
8.33998e-008,0.2451
8.34457e-008,0.2421
8.34916e-008,0.2447
8.35376e-008,0.2510
8.35835e-008,0.2434
8.36294e-008,0.2323
8.36754e-008,0.2218
8.37213e-008,0.2371
8.37672e-008,0.2627
8.38131e-008,0.2799
8.38590e-008,0.2879
8.39050e-008,0.2796
8.39509e-008,0.2741
8.39968e-008,0.2581
8.40428e-008,0.2491
8.40887e-008,0.2464
8.41346e-008,0.2526
8.41805e-008,0.2612
8.42264e-008,0.2653
8.42724e-008,0.2608
8.43183e-008,0.2458
8.43642e-008,0.2279
8.44101e-008,0.2145
8.44561e-008,0.2131
8.45020e-008,0.2200
8.45479e-008,0.2276
8.45939e-008,0.2365
8.46398e-008,0.2442
8.46857e-008,0.2524
8.47316e-008,0.2558
8.47775e-008,0.3271
8.48235e-008,0.4893
8.48694e-008,0.6189
8.49153e-008,0.8013
8.49613e-008,0.9598
8.50072e-008,1.0805
8.50531e-008,1.1497
8.50990e-008,1.1912
8.51449e-008,1.2143
8.51909e-008,1.2255
8.52368e-008,1.2262
8.52827e-008,1.2208
8.53287e-008,1.2164
8.53746e-008,1.2120
8.54205e-008,1.2090
8.54664e-008,1.2235
8.55123e-008,1.2389
8.55583e-008,1.2565
8.56042e-008,1.2442
8.56501e-008,1.2176
8.56961e-008,1.1879
8.57420e-008,1.1650
8.57879e-008,1.1705
8.58338e-008,1.1886
8.58797e-008,1.2229
8.59257e-008,1.2408
8.59716e-008,1.2381
8.60175e-008,1.2193
8.60635e-008,1.1998
8.61094e-008,1.1924
8.61553e-008,1.2029
8.62012e-008,1.2266
8.62471e-008,1.2510
8.62931e-008,1.2653
8.63390e-008,1.2632
8.63849e-008,1.2509
8.64309e-008,1.2393
8.64768e-008,1.2290
8.65227e-008,1.2241
8.65686e-008,1.2195
8.66145e-008,1.2094
8.66605e-008,1.1119
8.67064e-008,0.9732
8.67523e-008,0.8572
8.67983e-008,0.7134
8.68442e-008,0.5636
8.68901e-008,0.4219
8.69360e-008,0.3347
8.69819e-008,0.2754
8.70279e-008,0.2467
8.70738e-008,0.2359
8.71197e-008,0.2407
8.71657e-008,0.2516
8.72116e-008,0.2598
8.72575e-008,0.2651
8.73034e-008,0.2601
8.73493e-008,0.2397
8.73953e-008,0.2213
8.74412e-008,0.2125
8.74871e-008,0.2367
8.75331e-008,0.2619
8.75790e-008,0.2851
8.76249e-008,0.2922
8.76708e-008,0.2881
8.77167e-008,0.2789
8.77627e-008,0.2581
8.78086e-008,0.2463
8.78545e-008,0.2414
8.79005e-008,0.2487
8.79464e-008,0.2578
8.79923e-008,0.2643
8.80382e-008,0.2610
8.80841e-008,0.2478
8.81301e-008,0.2308
8.81760e-008,0.2174
8.82219e-008,0.2140
8.82678e-008,0.2166
8.83138e-008,0.2228
8.83597e-008,0.2337
8.84056e-008,0.2456
8.84516e-008,0.2575
8.84975e-008,0.2604
8.85434e-008,0.2555
8.85893e-008,0.2448
8.86352e-008,0.2329
8.86812e-008,0.2252
8.87271e-008,0.2225
8.87730e-008,0.2281
8.88190e-008,0.2377
8.88649e-008,0.2483
8.89108e-008,0.2545
8.89567e-008,0.2540
8.90026e-008,0.2468
8.90486e-008,0.2365
8.90945e-008,0.2292
8.91404e-008,0.2280
8.91864e-008,0.2330
8.92323e-008,0.2399
8.92782e-008,0.2455
8.93241e-008,0.2484
8.93700e-008,0.2480
8.94160e-008,0.2457
8.94619e-008,0.2416
8.95078e-008,0.2379
8.95538e-008,0.2356
8.95997e-008,0.2355
8.96456e-008,0.2378
8.96915e-008,0.2412
8.97374e-008,0.2445
8.97834e-008,0.2461
8.98293e-008,0.2456
8.98752e-008,0.2432
8.99212e-008,0.2398
8.99671e-008,0.2367
9.00130e-008,0.2354
9.00589e-008,0.2369
9.01048e-008,0.2405
9.01508e-008,0.2445
9.01967e-008,0.2468
9.02426e-008,0.2462
9.02886e-008,0.2435
9.03345e-008,0.2400
9.03804e-008,0.2567
9.04263e-008,0.4123
9.04722e-008,0.5643
9.05182e-008,0.7331
9.05641e-008,0.9056
9.06100e-008,1.0466
9.06560e-008,1.1311
9.07019e-008,1.1733
9.07478e-008,1.1982
9.07937e-008,1.2110
9.08396e-008,1.2179
9.08856e-008,1.2220
9.09315e-008,1.2259
9.09774e-008,1.2269
9.10234e-008,1.2194
9.10693e-008,1.2207
9.11152e-008,1.2325
9.11611e-008,1.2465
9.12070e-008,1.2503
9.12530e-008,1.2232
9.12989e-008,1.1991
9.13448e-008,1.1719
9.13908e-008,1.1720
9.14367e-008,1.1865
9.14826e-008,1.2138
9.15285e-008,1.2383
9.15744e-008,1.2394
9.16204e-008,1.2247
9.16663e-008,1.2035
9.17122e-008,1.1925
9.17582e-008,1.1977
9.18041e-008,1.2196
9.18500e-008,1.2466
9.18959e-008,1.2659
9.19418e-008,1.2685
9.19878e-008,1.2554
9.20337e-008,1.2407
9.20796e-008,1.2297
9.21255e-008,1.2241
9.21715e-008,1.2226
9.22174e-008,1.2205
9.22633e-008,1.2230
9.23093e-008,1.2266
9.23552e-008,1.2351
9.24011e-008,1.2443
9.24470e-008,1.2501
9.24929e-008,1.2485
9.25389e-008,1.2380
9.25848e-008,1.2254
9.26307e-008,1.2160
9.26767e-008,1.2157
9.27226e-008,1.2238
9.27685e-008,1.2370
9.28144e-008,1.2475
9.28603e-008,1.2493
9.29063e-008,1.2420
9.29522e-008,1.2301
9.29981e-008,1.2215
9.30441e-008,1.2196
9.30900e-008,1.2243
9.31359e-008,1.2317
9.31818e-008,1.2367
9.32277e-008,1.2381
9.32737e-008,1.2358
9.33196e-008,1.2331
9.33655e-008,1.2312
9.34115e-008,1.2304
9.34574e-008,1.2299
9.35033e-008,1.2291
9.35492e-008,1.2287
9.35951e-008,1.2293
9.36411e-008,1.2317
9.36870e-008,1.2349
9.37329e-008,1.2373
9.37789e-008,1.2368
9.38248e-008,1.2331
9.38707e-008,1.2280
9.39166e-008,1.2244
9.39625e-008,1.2246
9.40085e-008,1.2284
9.40544e-008,1.2337
9.41003e-008,1.2372
9.41463e-008,1.1693
9.41922e-008,1.0097
9.42381e-008,0.8871
9.42840e-008,0.7341
9.43299e-008,0.5880
9.43759e-008,0.4438
9.44218e-008,0.3518
9.44677e-008,0.2999
9.45137e-008,0.2737
9.45596e-008,0.2581
9.46055e-008,0.2486
9.46514e-008,0.2442
9.46973e-008,0.2415
9.47433e-008,0.2446
9.47892e-008,0.2511
9.48351e-008,0.2437
9.48811e-008,0.2328
9.49270e-008,0.2226
9.49729e-008,0.2387
9.50188e-008,0.2634
9.50647e-008,0.2799
9.51107e-008,0.2870
9.51566e-008,0.2789
9.52025e-008,0.2738
9.52485e-008,0.2582
9.52944e-008,0.2499
9.53403e-008,0.2473
9.53862e-008,0.2533
9.54321e-008,0.2613
9.54781e-008,0.2650
9.55240e-008,0.2600
9.55699e-008,0.2451
9.56159e-008,0.2274
9.56618e-008,0.2146
9.57077e-008,0.2138
9.57536e-008,0.2207
9.57995e-008,0.2282
9.58455e-008,0.2368
9.58914e-008,0.2444
9.59373e-008,0.2525
9.59833e-008,0.2568
9.60292e-008,0.3334
9.60751e-008,0.4949
9.61210e-008,0.6258
9.61669e-008,0.8078
9.62129e-008,0.9655
9.62588e-008,1.0840
9.63047e-008,1.1513
9.63506e-008,1.1922
9.63966e-008,1.2146
9.64425e-008,1.2255
9.64884e-008,1.2262
9.65344e-008,1.2210
9.65803e-008,1.2167
9.66262e-008,1.2121
9.66721e-008,1.2095
9.67180e-008,1.2242
9.67640e-008,1.2395
9.68099e-008,1.2566
9.68558e-008,1.2430
9.69018e-008,1.2167
9.69477e-008,1.1869
9.69936e-008,1.1653
9.70395e-008,1.1712
9.70854e-008,1.1899
9.71314e-008,1.2241
9.71773e-008,1.2409
9.72232e-008,1.2376
9.72692e-008,1.2185
9.73151e-008,1.1994
9.73610e-008,1.1926
9.74069e-008,1.2038
9.74528e-008,1.2278
9.74988e-008,1.2520
9.75447e-008,1.2656
9.75906e-008,1.2628
9.76366e-008,1.2505
9.76825e-008,1.2389
9.77284e-008,1.2288
9.77743e-008,1.2240
9.78202e-008,1.2194
9.78662e-008,1.2180
9.79121e-008,1.2205
9.79580e-008,1.2265
9.80040e-008,1.2381
9.80499e-008,1.2478
9.80958e-008,1.2528
9.81417e-008,1.2467
9.81876e-008,1.2336
9.82336e-008,1.2197
9.82795e-008,1.2125
9.83254e-008,1.2155
