.HEADER
..NAMES
Time,V U1.R23
.DATA
4.53099e-008,1.2330
4.53523e-008,1.2575
4.53947e-008,1.2149
4.54372e-008,0.9685
4.54796e-008,0.7518
4.55220e-008,0.5677
4.55645e-008,0.4299
4.56069e-008,0.3507
4.56493e-008,0.3047
4.56917e-008,0.2849
4.57342e-008,0.2805
4.57766e-008,0.2979
4.58190e-008,0.3065
4.58614e-008,0.2968
4.59038e-008,0.2865
4.59463e-008,0.2502
4.59887e-008,0.2372
4.60311e-008,0.2763
4.60735e-008,0.2986
4.61160e-008,0.3110
4.61584e-008,0.2962
4.62008e-008,0.2443
4.62433e-008,0.2183
4.62857e-008,0.2102
4.63281e-008,0.2098
4.63705e-008,0.2172
4.64129e-008,0.2181
4.64554e-008,0.2180
4.64978e-008,0.2200
4.65402e-008,0.2244
4.65826e-008,0.2206
4.66251e-008,0.2147
4.66675e-008,0.2120
4.67099e-008,0.2037
4.67524e-008,0.2071
4.67948e-008,0.2188
4.68372e-008,0.2206
4.68796e-008,0.2202
4.69221e-008,0.2133
4.69645e-008,0.2048
4.70069e-008,0.2080
4.70493e-008,0.2135
4.70917e-008,0.2167
4.71342e-008,0.2181
4.71766e-008,0.2162
4.72190e-008,0.2144
4.72615e-008,0.2191
4.73039e-008,0.3442
4.73463e-008,0.5234
4.73887e-008,0.7216
4.74312e-008,0.9101
4.74736e-008,1.0287
4.75160e-008,1.1071
4.75584e-008,1.1525
4.76008e-008,1.1734
4.76433e-008,1.1825
4.76857e-008,1.1761
4.77281e-008,1.1751
4.77705e-008,1.1765
4.78130e-008,1.1956
4.78554e-008,1.2214
4.78978e-008,1.2160
4.79403e-008,1.2044
4.79827e-008,1.1820
4.80251e-008,1.1704
4.80675e-008,1.1963
4.81099e-008,1.2252
4.81524e-008,1.2510
4.81948e-008,1.2419
4.82372e-008,1.0496
4.82796e-008,0.8034
4.83221e-008,0.6230
4.83645e-008,0.4646
4.84069e-008,0.3679
4.84494e-008,0.3160
4.84918e-008,0.2867
4.85342e-008,0.2814
4.85766e-008,0.2919
4.86191e-008,0.3070
4.86615e-008,0.2992
4.87039e-008,0.2909
4.87463e-008,0.2629
4.87887e-008,0.2338
4.88312e-008,0.2644
4.88736e-008,0.2941
4.89160e-008,0.3080
4.89585e-008,0.3061
4.90009e-008,0.2593
4.90433e-008,0.2225
4.90857e-008,0.2122
4.91282e-008,0.2085
4.91706e-008,0.2153
4.92130e-008,0.2184
4.92554e-008,0.2178
4.92978e-008,0.2193
4.93403e-008,0.2235
4.93827e-008,0.2227
4.94251e-008,0.2156
4.94676e-008,0.2133
4.95100e-008,0.2060
4.95524e-008,0.2042
4.95948e-008,0.2162
4.96373e-008,0.2207
4.96797e-008,0.2205
4.97221e-008,0.2163
4.97645e-008,0.2063
4.98069e-008,0.2063
4.98494e-008,0.2122
4.98918e-008,0.2158
4.99342e-008,0.2180
4.99766e-008,0.2169
5.00191e-008,0.2147
5.00615e-008,0.2149
5.01039e-008,0.2165
5.01464e-008,0.2154
5.01888e-008,0.2137
5.02312e-008,0.2141
5.02736e-008,0.2130
5.03160e-008,0.2142
5.03585e-008,0.2172
5.04009e-008,0.2167
5.04433e-008,0.2158
5.04857e-008,0.2142
5.05282e-008,0.2125
5.05706e-008,0.2141
5.06130e-008,0.2160
5.06555e-008,0.2161
5.06979e-008,0.2156
5.07403e-008,0.2147
5.07827e-008,0.2141
5.08252e-008,0.2147
5.08676e-008,0.2155
5.09100e-008,0.2149
5.09524e-008,0.2145
5.09948e-008,0.2148
5.10373e-008,0.2146
5.10797e-008,0.2152
5.11221e-008,0.2156
5.11646e-008,0.2150
5.12070e-008,0.2148
5.12494e-008,0.2145
5.12918e-008,0.2144
5.13343e-008,0.2151
5.13767e-008,0.2154
5.14191e-008,0.2151
5.14615e-008,0.2149
5.15039e-008,0.2147
5.15464e-008,0.2147
5.15888e-008,0.2151
5.16312e-008,0.2152
5.16736e-008,0.2149
5.17161e-008,0.2148
5.17585e-008,0.2149
5.18009e-008,0.2149
5.18434e-008,0.2151
5.18858e-008,0.2151
5.19282e-008,0.2149
5.19706e-008,0.2149
5.20130e-008,0.2149
5.20555e-008,0.2149
5.20979e-008,0.2151
5.21403e-008,0.2151
5.21827e-008,0.2149
5.22252e-008,0.2149
5.22676e-008,0.2149
5.23100e-008,0.2150
5.23525e-008,0.2151
5.23949e-008,0.2150
5.24373e-008,0.2149
5.24797e-008,0.2149
5.25222e-008,0.2150
5.25646e-008,0.2150
5.26070e-008,0.2150
5.26494e-008,0.2150
5.26918e-008,0.2149
5.27343e-008,0.2150
5.27767e-008,0.2150
5.28191e-008,0.2150
5.28616e-008,0.2150
5.29040e-008,0.2543
5.29464e-008,0.4200
5.29888e-008,0.5932
5.30313e-008,0.8131
5.30737e-008,0.9698
5.31161e-008,1.0658
5.31585e-008,1.1283
5.32009e-008,1.1571
5.32434e-008,1.1805
5.32858e-008,1.1802
5.33282e-008,1.1775
5.33707e-008,1.1765
5.34131e-008,1.1802
5.34555e-008,1.2079
5.34979e-008,1.2214
5.35404e-008,1.2113
5.35828e-008,1.1973
5.36252e-008,1.1737
5.36676e-008,1.1774
5.37100e-008,1.2096
5.37525e-008,1.2363
5.37949e-008,1.2591
5.38373e-008,1.1936
5.38797e-008,0.9361
5.39222e-008,0.7318
5.39646e-008,0.5474
5.40070e-008,0.4166
5.40495e-008,0.3445
5.40919e-008,0.3010
5.41343e-008,0.2845
5.41767e-008,0.2813
5.42192e-008,0.3004
5.42616e-008,0.3058
5.43040e-008,0.2960
5.43464e-008,0.2839
5.43888e-008,0.2456
5.44313e-008,0.2405
5.44737e-008,0.2806
5.45161e-008,0.3004
5.45586e-008,0.3117
5.46010e-008,0.2910
5.46434e-008,0.2392
5.46858e-008,0.2172
5.47283e-008,0.2096
5.47707e-008,0.2107
5.48131e-008,0.2179
5.48555e-008,0.2181
5.48979e-008,0.2182
5.49404e-008,0.2206
5.49828e-008,0.2247
5.50252e-008,0.2197
5.50677e-008,0.2145
5.51101e-008,0.2113
5.51525e-008,0.2031
5.51949e-008,0.2088
5.52374e-008,0.2196
5.52798e-008,0.2207
5.53222e-008,0.2200
5.53646e-008,0.2121
5.54070e-008,0.2047
5.54495e-008,0.2089
5.54919e-008,0.2141
5.55343e-008,0.2171
5.55767e-008,0.2181
5.56192e-008,0.2159
5.56616e-008,0.2145
5.57040e-008,0.2157
5.57465e-008,0.2166
5.57889e-008,0.2145
5.58313e-008,0.2139
5.58737e-008,0.2139
5.59161e-008,0.2130
5.59586e-008,0.2158
5.60010e-008,0.2175
5.60434e-008,0.2163
5.60858e-008,0.2155
5.61283e-008,0.2133
5.61707e-008,0.2129
5.62131e-008,0.2152
5.62556e-008,0.2163
5.62980e-008,0.2160
5.63404e-008,0.2153
5.63828e-008,0.2144
5.64253e-008,0.2143
5.64677e-008,0.2152
5.65101e-008,0.2154
5.65525e-008,0.2147
5.65949e-008,0.2147
5.66374e-008,0.2189
5.66798e-008,0.3465
5.67222e-008,0.5286
5.67647e-008,0.7287
5.68071e-008,0.9145
5.68495e-008,1.0325
5.68919e-008,1.1074
5.69344e-008,1.1502
5.69768e-008,1.1731
5.70192e-008,1.1824
5.70616e-008,1.1777
5.71040e-008,1.1773
5.71465e-008,1.1764
5.71889e-008,1.1951
5.72313e-008,1.2210
5.72738e-008,1.2156
5.73162e-008,1.2045
5.73586e-008,1.1822
5.74010e-008,1.1704
5.74435e-008,1.1968
5.74859e-008,1.2264
5.75283e-008,1.2520
5.75707e-008,1.2640
5.76131e-008,1.2587
5.76556e-008,1.2557
5.76980e-008,1.2548
5.77404e-008,1.2566
5.77828e-008,1.2568
5.78253e-008,1.2568
5.78677e-008,1.2591
5.79101e-008,1.2609
5.79526e-008,1.2683
5.79950e-008,1.2718
5.80374e-008,1.2668
5.80798e-008,1.2632
5.81223e-008,1.2586
5.81647e-008,1.2598
5.82071e-008,1.2674
5.82495e-008,1.2702
5.82919e-008,1.2696
5.83344e-008,1.2658
5.83768e-008,1.2614
5.84192e-008,1.2611
5.84617e-008,1.2628
5.85041e-008,1.2541
5.85465e-008,1.1120
5.85889e-008,0.8798
5.86314e-008,0.7011
5.86738e-008,0.5227
5.87162e-008,0.4011
5.87586e-008,0.3375
5.88010e-008,0.2969
5.88435e-008,0.2860
5.88859e-008,0.2842
5.89283e-008,0.2961
5.89708e-008,0.2972
5.90132e-008,0.2946
5.90556e-008,0.2776
5.90980e-008,0.2437
5.91405e-008,0.2553
5.91829e-008,0.2804
5.92253e-008,0.2950
5.92677e-008,0.3053
5.93101e-008,0.2748
5.93526e-008,0.2369
5.93950e-008,0.2200
5.94374e-008,0.2088
5.94798e-008,0.3161
5.95223e-008,0.5227
5.95647e-008,0.7103
5.96071e-008,0.9128
5.96496e-008,1.0362
5.96920e-008,1.1081
5.97344e-008,1.1523
5.97768e-008,1.1696
5.98192e-008,1.1788
5.98617e-008,1.1658
5.99041e-008,1.1734
5.99465e-008,1.1791
5.99889e-008,1.1939
6.00314e-008,1.2262
6.00738e-008,1.2148
6.01162e-008,1.1952
6.01586e-008,1.1791
6.02011e-008,1.1650
6.02435e-008,1.1931
6.02859e-008,1.2298
6.03283e-008,1.2512
6.03708e-008,1.2552
6.04132e-008,1.1172
6.04556e-008,0.8563
6.04981e-008,0.6750
6.05405e-008,0.5016
6.05829e-008,0.3861
6.06253e-008,0.3280
6.06678e-008,0.2938
6.07102e-008,0.2852
6.07526e-008,0.2882
6.07950e-008,0.3064
6.08375e-008,0.2995
6.08799e-008,0.2907
6.09223e-008,0.2733
6.09647e-008,0.2372
6.10071e-008,0.2553
6.10496e-008,0.2909
6.10920e-008,0.3036
6.11344e-008,0.3089
6.11768e-008,0.2732
6.12193e-008,0.2282
6.12617e-008,0.2151
6.13041e-008,0.2092
6.13465e-008,0.2824
6.13890e-008,0.4846
6.14314e-008,0.6655
6.14738e-008,0.8788
6.15163e-008,1.0175
6.15587e-008,1.0961
6.16011e-008,1.1426
6.16435e-008,1.1625
6.16860e-008,1.1774
6.17284e-008,1.1663
6.17708e-008,1.1744
6.18132e-008,1.1815
6.18557e-008,1.1890
6.18981e-008,1.2204
6.19405e-008,1.2163
6.19829e-008,1.1959
6.20254e-008,1.1846
6.20678e-008,1.1677
6.21102e-008,1.1859
6.21526e-008,1.2240
6.21950e-008,1.2460
6.22375e-008,1.2602
6.22799e-008,1.1657
6.23223e-008,0.9032
6.23647e-008,0.7099
6.24072e-008,0.5293
6.24496e-008,0.4037
6.24920e-008,0.3371
6.25344e-008,0.2996
6.25769e-008,0.2866
6.26193e-008,0.2844
6.26617e-008,0.3035
6.27042e-008,0.3017
6.27466e-008,0.2920
6.27890e-008,0.2802
6.28314e-008,0.2424
6.28739e-008,0.2470
6.29163e-008,0.2860
6.29587e-008,0.3010
6.30011e-008,0.3100
6.30436e-008,0.2840
6.30860e-008,0.2342
6.31284e-008,0.2164
6.31708e-008,0.2097
6.32132e-008,0.2485
6.32557e-008,0.4444
6.32981e-008,0.6295
6.33405e-008,0.8436
6.33829e-008,0.9950
6.34254e-008,1.0838
6.34678e-008,1.1360
6.35102e-008,1.1595
6.35526e-008,1.1777
6.35951e-008,1.1677
6.36375e-008,1.1712
6.36799e-008,1.1812
6.37224e-008,1.1853
6.37648e-008,1.2151
6.38072e-008,1.2209
6.38496e-008,1.1982
6.38921e-008,1.1877
6.39345e-008,1.1697
6.39769e-008,1.1788
6.40193e-008,1.2180
6.40618e-008,1.2420
6.41042e-008,1.2605
6.41466e-008,1.2631
6.41890e-008,1.2562
6.42315e-008,1.2538
6.42739e-008,1.2542
6.43163e-008,1.2562
6.43587e-008,1.2540
6.44011e-008,1.2589
6.44436e-008,1.2625
6.44860e-008,1.2644
6.45284e-008,1.2720
6.45708e-008,1.2682
6.46133e-008,1.2620
6.46557e-008,1.2611
6.46981e-008,1.2587
6.47405e-008,1.2641
6.47830e-008,1.2707
6.48254e-008,1.2696
6.48678e-008,1.2670
6.49103e-008,1.2631
6.49527e-008,1.2605
6.49951e-008,1.2615
6.50375e-008,1.2636
6.50800e-008,1.2639
6.51224e-008,1.2631
6.51648e-008,1.2643
6.52072e-008,1.2642
6.52497e-008,1.2644
6.52921e-008,1.2655
6.53345e-008,1.2633
6.53769e-008,1.2623
6.54193e-008,1.2628
6.54618e-008,1.2629
6.55042e-008,1.2648
6.55466e-008,1.2655
6.55890e-008,1.2641
6.56315e-008,1.2633
6.56739e-008,1.2629
6.57163e-008,1.2631
6.57587e-008,1.2640
6.58012e-008,1.2645
6.58436e-008,1.2640
6.58860e-008,1.2636
6.59284e-008,1.2639
6.59709e-008,1.2638
6.60133e-008,1.2640
6.60557e-008,1.2641
6.60982e-008,1.2634
6.61406e-008,1.2635
6.61830e-008,1.2638
6.62254e-008,1.2638
6.62679e-008,1.2642
6.63103e-008,1.2641
6.63527e-008,1.2636
6.63951e-008,1.2635
6.64376e-008,1.2636
6.64800e-008,1.2638
6.65224e-008,1.2640
6.65648e-008,1.2640
6.66072e-008,1.2637
6.66497e-008,1.2636
6.66921e-008,1.2638
6.67345e-008,1.2638
6.67769e-008,1.2638
6.68194e-008,1.2638
6.68618e-008,1.2636
6.69042e-008,1.2637
6.69466e-008,1.2500
6.69891e-008,1.0835
6.70315e-008,0.8573
6.70739e-008,0.6763
6.71164e-008,0.5039
6.71588e-008,0.3898
6.72012e-008,0.3295
6.72436e-008,0.2953
6.72861e-008,0.2858
6.73285e-008,0.2870
6.73709e-008,0.2967
6.74133e-008,0.2949
6.74558e-008,0.2928
6.74982e-008,0.2729
6.75406e-008,0.2427
6.75830e-008,0.2600
6.76255e-008,0.2821
6.76679e-008,0.2962
6.77103e-008,0.3034
6.77527e-008,0.2688
6.77951e-008,0.2340
6.78376e-008,0.2180
6.78800e-008,0.2079
6.79224e-008,0.3378
6.79648e-008,0.5446
6.80073e-008,0.7382
6.80497e-008,0.9303
6.80921e-008,1.0458
6.81345e-008,1.1145
6.81770e-008,1.1546
6.82194e-008,1.1721
6.82618e-008,1.1771
6.83043e-008,1.1656
6.83467e-008,1.1746
6.83891e-008,1.1791
6.84315e-008,1.1974
6.84740e-008,1.2274
6.85164e-008,1.2116
6.85588e-008,1.1936
6.86012e-008,1.1763
6.86437e-008,1.1654
6.86861e-008,1.1979
6.87285e-008,1.2325
6.87709e-008,1.2534
6.88133e-008,1.2500
6.88558e-008,1.0866
6.88982e-008,0.8301
6.89406e-008,0.6517
6.89830e-008,0.4852
6.90255e-008,0.3768
6.90679e-008,0.3225
6.91103e-008,0.2912
6.91527e-008,0.2840
6.91952e-008,0.2905
6.92376e-008,0.3070
6.92800e-008,0.2976
6.93225e-008,0.2898
6.93649e-008,0.2686
6.94073e-008,0.2353
6.94497e-008,0.2604
6.94922e-008,0.2929
6.95346e-008,0.3048
6.95770e-008,0.3072
6.96194e-008,0.2664
6.96619e-008,0.2251
6.97043e-008,0.2139
6.97467e-008,0.2088
6.97891e-008,0.3036
6.98316e-008,0.5076
6.98740e-008,0.6905
6.99164e-008,0.8976
6.99588e-008,1.0290
7.00012e-008,1.1028
7.00437e-008,1.1464
7.00861e-008,1.1648
7.01285e-008,1.1763
7.01709e-008,1.1656
7.02134e-008,1.1760
7.02558e-008,1.1814
7.02982e-008,1.1917
7.03406e-008,1.2226
7.03831e-008,1.2131
7.04255e-008,1.1947
7.04679e-008,1.1823
7.05104e-008,1.1670
7.05528e-008,1.1905
7.05952e-008,1.2271
7.06376e-008,1.2483
7.06801e-008,1.2568
7.07225e-008,1.1363
7.07649e-008,0.8736
7.08073e-008,0.6880
7.08498e-008,0.5115
7.08922e-008,0.3919
7.09346e-008,0.3318
7.09770e-008,0.2964
7.10194e-008,0.2856
7.10619e-008,0.2860
7.11043e-008,0.3048
7.11467e-008,0.3000
7.11891e-008,0.2913
7.12316e-008,0.2765
7.12740e-008,0.2390
7.13164e-008,0.2516
7.13588e-008,0.2887
7.14013e-008,0.3023
7.14437e-008,0.3094
7.14861e-008,0.2775
7.15286e-008,0.2302
7.15710e-008,0.2153
7.16134e-008,0.2091
7.16558e-008,0.2120
7.16983e-008,0.2180
7.17407e-008,0.2183
7.17831e-008,0.2186
7.18255e-008,0.2217
7.18680e-008,0.2239
7.19104e-008,0.2166
7.19528e-008,0.2137
7.19952e-008,0.2097
7.20377e-008,0.2030
7.20801e-008,0.2122
7.21225e-008,0.2201
7.21649e-008,0.2197
7.22073e-008,0.2184
7.22498e-008,0.2094
7.22922e-008,0.2049
7.23346e-008,0.2104
7.23770e-008,0.2147
7.24195e-008,0.2171
7.24619e-008,0.2175
7.25043e-008,0.2154
7.25467e-008,0.2144
7.25892e-008,0.2468
7.26316e-008,0.4096
7.26740e-008,0.5816
7.27165e-008,0.8007
7.27589e-008,0.9611
7.28013e-008,1.0597
7.28437e-008,1.1272
7.28862e-008,1.1581
7.29286e-008,1.1805
7.29710e-008,1.1803
7.30134e-008,1.1752
7.30559e-008,1.1748
7.30983e-008,1.1798
7.31407e-008,1.2071
7.31831e-008,1.2223
7.32256e-008,1.2118
7.32680e-008,1.1976
7.33104e-008,1.1739
7.33528e-008,1.1760
7.33952e-008,1.2077
7.34377e-008,1.2341
7.34801e-008,1.2584
7.35225e-008,1.2629
7.35649e-008,1.2568
7.36074e-008,1.2559
7.36498e-008,1.2548
7.36922e-008,1.2567
7.37346e-008,1.2558
7.37771e-008,1.2569
7.38195e-008,1.2593
7.38619e-008,1.2631
7.39044e-008,1.2708
7.39468e-008,1.2701
7.39892e-008,1.2651
7.40316e-008,1.2613
7.40741e-008,1.2576
7.41165e-008,1.2624
7.41589e-008,1.2689
7.42013e-008,1.2699
7.42438e-008,1.2686
7.42862e-008,1.2638
7.43286e-008,1.2607
7.43710e-008,1.2616
7.44134e-008,1.2631
7.44559e-008,1.2639
7.44983e-008,1.2634
7.45407e-008,1.2635
7.45831e-008,1.2638
7.46256e-008,1.2645
7.46680e-008,1.2656
7.47104e-008,1.2640
7.47528e-008,1.2627
7.47953e-008,1.2623
7.48377e-008,1.2624
7.48801e-008,1.2645
7.49226e-008,1.2654
7.49650e-008,1.2646
7.50074e-008,1.2637
7.50498e-008,1.2627
7.50923e-008,1.2629
7.51347e-008,1.2639
7.51771e-008,1.2644
7.52195e-008,1.2641
7.52620e-008,1.2637
7.53044e-008,1.2637
7.53468e-008,1.2638
7.53892e-008,1.2446
7.54317e-008,1.0546
7.54741e-008,0.8367
7.55165e-008,0.6525
7.55589e-008,0.4866
7.56013e-008,0.3811
7.56438e-008,0.3240
7.56862e-008,0.2943
7.57286e-008,0.2845
7.57710e-008,0.2881
7.58135e-008,0.2969
7.58559e-008,0.2945
7.58983e-008,0.2923
7.59407e-008,0.2687
7.59832e-008,0.2421
7.60256e-008,0.2636
7.60680e-008,0.2837
7.61105e-008,0.2981
7.61529e-008,0.3017
7.61953e-008,0.2634
7.62377e-008,0.2316
7.62802e-008,0.2163
7.63226e-008,0.2093
7.63650e-008,0.3617
7.64074e-008,0.5661
7.64499e-008,0.7660
7.64923e-008,0.9473
7.65347e-008,1.0552
7.65771e-008,1.1214
7.66195e-008,1.1571
7.66620e-008,1.1751
7.67044e-008,1.1753
7.67468e-008,1.1657
7.67892e-008,1.1757
7.68317e-008,1.1797
7.68741e-008,1.2018
7.69165e-008,1.2280
7.69589e-008,1.2086
7.70014e-008,1.1922
7.70438e-008,1.1738
7.70862e-008,1.1669
7.71287e-008,1.2031
7.71711e-008,1.2353
7.72135e-008,1.2558
7.72559e-008,1.2435
7.72984e-008,1.0556
7.73408e-008,0.8068
7.73832e-008,0.6288
7.74256e-008,0.4700
7.74681e-008,0.3687
7.75105e-008,0.3170
7.75529e-008,0.2895
7.75953e-008,0.2833
7.76378e-008,0.2932
7.76802e-008,0.3072
7.77226e-008,0.2961
7.77650e-008,0.2888
7.78074e-008,0.2639
7.78499e-008,0.2350
7.78923e-008,0.2658
7.79347e-008,0.2947
7.79771e-008,0.3061
7.80196e-008,0.3048
7.80620e-008,0.2599
7.81044e-008,0.2229
7.81468e-008,0.2131
7.81893e-008,0.2089
7.82317e-008,0.3253
7.82741e-008,0.5300
7.83166e-008,0.7178
7.83590e-008,0.9160
7.84014e-008,1.0396
7.84438e-008,1.1096
7.84863e-008,1.1499
7.85287e-008,1.1676
7.85711e-008,1.1751
7.86135e-008,1.1657
7.86560e-008,1.1776
7.86984e-008,1.1815
7.87408e-008,1.1951
7.87832e-008,1.2243
7.88257e-008,1.2102
7.88681e-008,1.1937
7.89105e-008,1.1800
7.89529e-008,1.1671
7.89953e-008,1.1954
7.90378e-008,1.2300
7.90802e-008,1.2508
7.91226e-008,1.2525
7.91650e-008,1.1068
7.92075e-008,0.8465
7.92499e-008,0.6658
7.92923e-008,0.4951
7.93347e-008,0.3821
7.93772e-008,0.3266
7.94196e-008,0.2937
7.94620e-008,0.2847
7.95045e-008,0.2883
7.95469e-008,0.3058
7.95893e-008,0.2983
7.96317e-008,0.2908
7.96742e-008,0.2724
7.97166e-008,0.2366
7.97590e-008,0.2567
7.98014e-008,0.2911
7.98439e-008,0.3037
7.98863e-008,0.3084
7.99287e-008,0.2711
7.99711e-008,0.2269
8.00135e-008,0.2143
8.00560e-008,0.2089
8.00984e-008,0.2916
8.01408e-008,0.4940
8.01832e-008,0.6750
8.02257e-008,0.8857
8.02681e-008,1.0215
8.03105e-008,1.0986
8.03529e-008,1.1441
8.03954e-008,1.1635
8.04378e-008,1.1770
8.04802e-008,1.1658
8.05227e-008,1.1748
8.05651e-008,1.1814
8.06075e-008,1.1901
8.06499e-008,1.2212
8.06924e-008,1.2149
8.07348e-008,1.1953
8.07772e-008,1.1836
8.08196e-008,1.1676
8.08621e-008,1.1878
8.09045e-008,1.2251
8.09469e-008,1.2467
8.09893e-008,1.2588
8.10318e-008,1.1551
8.10742e-008,0.8924
8.11166e-008,0.7021
8.11590e-008,0.5226
8.12014e-008,0.3991
8.12439e-008,0.3351
8.12863e-008,0.2983
8.13287e-008,0.2863
8.13711e-008,0.2850
8.14136e-008,0.3039
8.14560e-008,0.3010
8.14984e-008,0.2917
8.15408e-008,0.2789
8.15833e-008,0.2411
8.16257e-008,0.2486
8.16681e-008,0.2869
8.17106e-008,0.3014
8.17530e-008,0.3097
8.17954e-008,0.2817
8.18378e-008,0.2327
8.18803e-008,0.2159
8.19227e-008,0.2094
8.19651e-008,0.2570
8.20075e-008,0.4541
8.20500e-008,0.6374
8.20924e-008,0.8520
8.21348e-008,1.0001
8.21772e-008,1.0868
8.22196e-008,1.1374
8.22621e-008,1.1600
8.23045e-008,1.1776
8.23469e-008,1.1672
8.23893e-008,1.1719
8.24318e-008,1.1812
8.24742e-008,1.1861
8.25166e-008,1.2163
8.25590e-008,1.2196
8.26015e-008,1.1975
8.26439e-008,1.1869
8.26863e-008,1.1692
8.27288e-008,1.1805
8.27712e-008,1.2193
8.28136e-008,1.2427
8.28560e-008,1.2609
8.28985e-008,1.2627
8.29409e-008,1.2560
8.29833e-008,1.2537
8.30257e-008,1.2542
8.30682e-008,1.2560
8.31106e-008,1.2540
8.31530e-008,1.2592
8.31954e-008,1.2624
8.32379e-008,1.2647
8.32803e-008,1.2720
8.33227e-008,1.2677
8.33651e-008,1.2619
8.34075e-008,1.2609
8.34500e-008,1.2587
8.34924e-008,1.2645
8.35348e-008,1.2706
8.35772e-008,1.2694
8.36197e-008,1.2668
8.36621e-008,1.2629
8.37045e-008,1.2605
8.37469e-008,1.2615
8.37894e-008,1.2635
8.38318e-008,1.2335
8.38742e-008,1.0238
8.39167e-008,0.8179
8.39591e-008,0.6301
8.40015e-008,0.4706
8.40439e-008,0.3742
8.40864e-008,0.3175
8.41288e-008,0.2915
8.41712e-008,0.2827
8.42136e-008,0.2888
8.42561e-008,0.2984
8.42985e-008,0.2959
8.43409e-008,0.2913
8.43833e-008,0.2634
8.44257e-008,0.2416
8.44682e-008,0.2664
8.45106e-008,0.2854
8.45530e-008,0.3007
8.45954e-008,0.2993
8.46379e-008,0.2581
8.46803e-008,0.2298
8.47227e-008,0.2147
8.47651e-008,0.2079
8.48076e-008,0.2144
8.48500e-008,0.2168
8.48924e-008,0.2183
8.49349e-008,0.2198
8.49773e-008,0.2221
8.50197e-008,0.2204
8.50621e-008,0.2163
8.51046e-008,0.2144
8.51470e-008,0.2065
8.51894e-008,0.2059
8.52318e-008,0.2153
8.52743e-008,0.2183
8.53167e-008,0.2198
8.53591e-008,0.2159
8.54015e-008,0.2076
8.54440e-008,0.2081
8.54864e-008,0.2116
8.55288e-008,0.2146
8.55712e-008,0.2174
8.56136e-008,0.2166
8.56561e-008,0.2151
8.56985e-008,0.2187
8.57409e-008,0.3415
8.57833e-008,0.5215
8.58258e-008,0.7192
8.58682e-008,0.9086
8.59106e-008,1.0277
8.59530e-008,1.1053
8.59955e-008,1.1512
8.60379e-008,1.1729
8.60803e-008,1.1829
8.61228e-008,1.1768
8.61652e-008,1.1752
8.62076e-008,1.1758
8.62500e-008,1.1945
8.62925e-008,1.2209
8.63349e-008,1.2163
8.63773e-008,1.2048
8.64197e-008,1.1823
8.64622e-008,1.1699
8.65046e-008,1.1955
8.65470e-008,1.2249
8.65894e-008,1.2507
8.66319e-008,1.2423
8.66743e-008,1.0521
8.67167e-008,0.8048
8.67591e-008,0.6247
8.68015e-008,0.4659
8.68440e-008,0.3685
8.68864e-008,0.3165
8.69288e-008,0.2866
8.69712e-008,0.2811
8.70137e-008,0.2915
8.70561e-008,0.3070
8.70985e-008,0.2993
8.71409e-008,0.2910
8.71834e-008,0.2631
8.72258e-008,0.2335
8.72682e-008,0.2638
8.73107e-008,0.2939
8.73531e-008,0.3078
8.73955e-008,0.3062
8.74379e-008,0.2597
8.74804e-008,0.2225
8.75228e-008,0.2122
8.75652e-008,0.2084
8.76076e-008,0.3321
8.76501e-008,0.5355
8.76925e-008,0.7232
8.77349e-008,0.9198
8.77773e-008,1.0416
8.78197e-008,1.1118
8.78622e-008,1.1516
8.79046e-008,1.1682
8.79470e-008,1.1742
8.79894e-008,1.1653
8.80319e-008,1.1775
8.80743e-008,1.1820
8.81167e-008,1.1970
8.81591e-008,1.2246
8.82016e-008,1.2091
8.82440e-008,1.1933
8.82864e-008,1.1793
8.83289e-008,1.1678
8.83713e-008,1.1971
8.84137e-008,1.2305
8.84561e-008,1.2511
8.84986e-008,1.2641
8.85410e-008,1.2597
8.85834e-008,1.2548
8.86258e-008,1.2536
8.86683e-008,1.2553
8.87107e-008,1.2549
8.87531e-008,1.2553
8.87955e-008,1.2616
8.88380e-008,1.2627
8.88804e-008,1.2681
8.89228e-008,1.2719
8.89652e-008,1.2642
8.90076e-008,1.2617
8.90501e-008,1.2597
8.90925e-008,1.2601
8.91349e-008,1.2681
8.91773e-008,1.2706
8.92198e-008,1.2684
8.92622e-008,1.2654
8.93046e-008,1.2615
8.93470e-008,1.2607
8.93895e-008,1.2624
8.94319e-008,1.2639
8.94743e-008,1.2633
8.95168e-008,1.2635
8.95592e-008,1.2646
8.96016e-008,1.2640
8.96440e-008,1.2651
8.96865e-008,1.2647
8.97289e-008,1.2624
8.97713e-008,1.2626
8.98137e-008,1.2627
8.98562e-008,1.2636
8.98986e-008,1.2654
8.99410e-008,1.2648
8.99834e-008,1.2636
9.00258e-008,1.2630
9.00683e-008,1.2628
9.01107e-008,1.2634
9.01531e-008,1.2643
9.01955e-008,1.2643
9.02380e-008,1.2637
9.02804e-008,1.2637
9.03228e-008,1.2639
9.03652e-008,1.2637
9.04077e-008,1.2641
9.04501e-008,1.2637
9.04925e-008,1.2633
9.05350e-008,1.2636
9.05774e-008,1.2637
9.06198e-008,1.2640
9.06622e-008,1.2642
9.07047e-008,1.2638
9.07471e-008,1.2635
9.07895e-008,1.2635
9.08319e-008,1.2636
