.HEADER
..NAMES
Time,V U1.N24
.DATA
4.53099e-008,1.2077
4.53523e-008,1.2219
4.53947e-008,1.2298
4.54372e-008,1.2230
4.54796e-008,1.2058
4.55220e-008,1.1834
4.55645e-008,1.1573
4.56069e-008,1.1578
4.56493e-008,1.1796
4.56917e-008,1.2075
4.57342e-008,1.2430
4.57766e-008,1.2619
4.58190e-008,1.2600
4.58614e-008,1.2300
4.59038e-008,1.0258
4.59463e-008,0.7915
4.59887e-008,0.6197
4.60311e-008,0.4658
4.60735e-008,0.3644
4.61160e-008,0.3202
4.61584e-008,0.2879
4.62008e-008,0.2733
4.62433e-008,0.2519
4.62857e-008,0.2383
4.63281e-008,0.2343
4.63705e-008,0.2492
4.64129e-008,0.2753
4.64554e-008,0.3042
4.64978e-008,0.3302
4.65402e-008,0.3220
4.65826e-008,0.2867
4.66251e-008,0.2547
4.66675e-008,0.2203
4.67099e-008,0.2038
4.67524e-008,0.2132
4.67948e-008,0.2189
4.68372e-008,0.2206
4.68796e-008,0.2221
4.69221e-008,0.2184
4.69645e-008,0.2162
4.70069e-008,0.2167
4.70493e-008,0.2189
4.70917e-008,0.2230
4.71342e-008,0.2248
4.71766e-008,0.2229
4.72190e-008,0.2180
4.72615e-008,0.2122
4.73039e-008,0.2072
4.73463e-008,0.2063
4.73887e-008,0.2111
4.74312e-008,0.2158
4.74736e-008,0.2189
4.75160e-008,0.2208
4.75584e-008,0.2189
4.76008e-008,0.2162
4.76433e-008,0.2160
4.76857e-008,0.2164
4.77281e-008,0.2171
4.77705e-008,0.2178
4.78130e-008,0.2175
4.78554e-008,0.2169
4.78978e-008,0.2159
4.79403e-008,0.2152
4.79827e-008,0.2153
4.80251e-008,0.2161
4.80675e-008,0.2170
4.81099e-008,0.2178
4.81524e-008,0.2181
4.81948e-008,0.2175
4.82372e-008,0.2166
4.82796e-008,0.2162
4.83221e-008,0.2161
4.83645e-008,0.2163
4.84069e-008,0.2169
4.84494e-008,0.2170
4.84918e-008,0.2168
4.85342e-008,0.2166
4.85766e-008,0.2164
4.86191e-008,0.2165
4.86615e-008,0.2166
4.87039e-008,0.2168
4.87463e-008,0.2170
4.87887e-008,0.2170
4.88312e-008,0.2168
4.88736e-008,0.2167
4.89160e-008,0.2166
4.89585e-008,0.2165
4.90009e-008,0.2166
4.90433e-008,0.2168
4.90857e-008,0.2168
4.91282e-008,0.2168
4.91706e-008,0.2168
4.92130e-008,0.2167
4.92554e-008,0.2166
4.92978e-008,0.2167
4.93403e-008,0.2168
4.93827e-008,0.2168
4.94251e-008,0.2168
4.94676e-008,0.2168
4.95100e-008,0.2167
4.95524e-008,0.2167
4.95948e-008,0.2167
4.96373e-008,0.2779
4.96797e-008,0.4501
4.97221e-008,0.6252
4.97645e-008,0.8408
4.98069e-008,0.9897
4.98494e-008,1.0781
4.98918e-008,1.1321
4.99342e-008,1.1610
4.99766e-008,1.1869
5.00191e-008,1.2094
5.00615e-008,1.2282
5.01039e-008,1.2361
5.01464e-008,1.2291
5.01888e-008,1.2073
5.02312e-008,1.1769
5.02736e-008,1.1549
5.03160e-008,1.1619
5.03585e-008,1.1838
5.04009e-008,1.2193
5.04433e-008,1.2524
5.04857e-008,1.2623
5.05282e-008,1.2556
5.05706e-008,1.1468
5.06130e-008,0.8890
5.06555e-008,0.7049
5.06979e-008,0.5313
5.07403e-008,0.4059
5.07827e-008,0.3415
5.08252e-008,0.3044
5.08676e-008,0.2799
5.09100e-008,0.2612
5.09524e-008,0.2419
5.09948e-008,0.2320
5.10373e-008,0.2387
5.10797e-008,0.2615
5.11221e-008,0.2913
5.11646e-008,0.3209
5.12070e-008,0.3331
5.12494e-008,0.3046
5.12918e-008,0.2698
5.13343e-008,0.2364
5.13767e-008,0.2074
5.14191e-008,0.2075
5.14615e-008,0.2178
5.15039e-008,0.2636
5.15464e-008,0.4531
5.15888e-008,0.6316
5.16312e-008,0.8398
5.16736e-008,0.9880
5.17161e-008,1.0783
5.17585e-008,1.1343
5.18009e-008,1.1692
5.18434e-008,1.1917
5.18858e-008,1.2126
5.19282e-008,1.2260
5.19706e-008,1.2293
5.20130e-008,1.2188
5.20555e-008,1.1993
5.20979e-008,1.1746
5.21403e-008,1.1534
5.21827e-008,1.1640
5.22252e-008,1.1875
5.22676e-008,1.2185
5.23100e-008,1.2521
5.23525e-008,1.2626
5.23949e-008,1.2582
5.24373e-008,1.1895
5.24797e-008,0.9400
5.25222e-008,0.7400
5.25646e-008,0.5642
5.26070e-008,0.4271
5.26494e-008,0.3478
5.26918e-008,0.3096
5.27343e-008,0.2821
5.27767e-008,0.2668
5.28191e-008,0.2468
5.28616e-008,0.2352
5.29040e-008,0.2370
5.29464e-008,0.2565
5.29888e-008,0.2846
5.30313e-008,0.3135
5.30737e-008,0.3328
5.31161e-008,0.3115
5.31585e-008,0.2764
5.32009e-008,0.2441
5.32434e-008,0.2117
5.32858e-008,0.2054
5.33282e-008,0.2162
5.33707e-008,0.2368
5.34131e-008,0.4123
5.34555e-008,0.5998
5.34979e-008,0.8018
5.35404e-008,0.9629
5.35828e-008,1.0658
5.36252e-008,1.1250
5.36676e-008,1.1646
5.37100e-008,1.1856
5.37525e-008,1.2096
5.37949e-008,1.2237
5.38373e-008,1.2301
5.38797e-008,1.2218
5.39222e-008,1.2034
5.39646e-008,1.1801
5.40070e-008,1.1552
5.40495e-008,1.1598
5.40919e-008,1.1825
5.41343e-008,1.2116
5.41767e-008,1.2468
5.42192e-008,1.2625
5.42616e-008,1.2594
5.43040e-008,1.2555
5.43464e-008,1.2510
5.43888e-008,1.2514
5.44313e-008,1.2565
5.44737e-008,1.2591
5.45161e-008,1.2602
5.45586e-008,1.2587
5.46010e-008,1.2559
5.46434e-008,1.2549
5.46858e-008,1.2564
5.47283e-008,1.2603
5.47707e-008,1.2652
5.48131e-008,1.2700
5.48555e-008,1.2712
5.48979e-008,1.2677
5.49404e-008,1.2637
5.49828e-008,1.2601
5.50252e-008,1.2581
5.50677e-008,1.2598
5.51101e-008,1.2619
5.51525e-008,1.2628
5.51949e-008,1.2629
5.52374e-008,1.2619
5.52798e-008,1.2612
5.53222e-008,1.2614
5.53646e-008,1.2620
5.54070e-008,1.2629
5.54495e-008,1.2634
5.54919e-008,1.2633
5.55343e-008,1.2627
5.55767e-008,1.2619
5.56192e-008,1.2612
5.56616e-008,1.2609
5.57040e-008,1.2614
5.57465e-008,1.2622
5.57889e-008,1.2626
5.58313e-008,1.2628
5.58737e-008,1.2626
5.59161e-008,1.2621
5.59586e-008,1.2619
5.60010e-008,1.2620
5.60434e-008,1.2622
5.60858e-008,1.2624
5.61283e-008,1.2624
5.61707e-008,1.2622
5.62131e-008,1.2621
5.62556e-008,1.2619
5.62980e-008,1.2619
5.63404e-008,1.2620
5.63828e-008,1.2622
5.64253e-008,1.2623
5.64677e-008,1.2623
5.65101e-008,1.2622
5.65525e-008,1.2621
5.65949e-008,1.2620
5.66374e-008,1.2620
5.66798e-008,1.2621
5.67222e-008,1.2622
5.67647e-008,1.2622
5.68071e-008,1.2622
5.68495e-008,1.2621
5.68919e-008,1.2621
5.69344e-008,1.2621
5.69768e-008,1.2621
5.70192e-008,1.2621
5.70616e-008,1.2621
5.71040e-008,1.2526
5.71465e-008,1.1175
5.71889e-008,0.8858
5.72313e-008,0.7074
5.72738e-008,0.5283
5.73162e-008,0.3972
5.73586e-008,0.3373
5.74010e-008,0.3020
5.74435e-008,0.2862
5.74859e-008,0.2659
5.75283e-008,0.2474
5.75707e-008,0.2341
5.76131e-008,0.2371
5.76556e-008,0.2554
5.76980e-008,0.2845
5.77404e-008,0.3173
5.77828e-008,0.3272
5.78253e-008,0.3030
5.78677e-008,0.2727
5.79101e-008,0.2356
5.79526e-008,0.2075
5.79950e-008,0.2085
5.80374e-008,0.2154
5.80798e-008,0.3155
5.81223e-008,0.5181
5.81647e-008,0.6990
5.82071e-008,0.8957
5.82495e-008,1.0247
5.82919e-008,1.0960
5.83344e-008,1.1469
5.83768e-008,1.1737
5.84192e-008,1.2013
5.84617e-008,1.2194
5.85041e-008,1.2312
5.85465e-008,1.2286
5.85889e-008,1.2131
5.86314e-008,1.1905
5.86738e-008,1.1632
5.87162e-008,1.1516
5.87586e-008,1.1707
5.88010e-008,1.1971
5.88435e-008,1.2313
5.88859e-008,1.2588
5.89283e-008,1.2612
5.89708e-008,1.2477
5.90132e-008,1.1177
5.90556e-008,0.8632
5.90980e-008,0.6874
5.91405e-008,0.5164
5.91829e-008,0.3942
5.92253e-008,0.3354
5.92677e-008,0.2984
5.93101e-008,0.2776
5.93526e-008,0.2589
5.93950e-008,0.2424
5.94374e-008,0.2339
5.94798e-008,0.2421
5.95223e-008,0.2649
5.95647e-008,0.2934
5.96071e-008,0.3220
5.96496e-008,0.3301
5.96920e-008,0.2996
5.97344e-008,0.2664
5.97768e-008,0.2329
5.98192e-008,0.2060
5.98617e-008,0.2086
5.99041e-008,0.2177
5.99465e-008,0.2195
5.99889e-008,0.2220
6.00314e-008,0.2200
6.00738e-008,0.2165
6.01162e-008,0.2164
6.01586e-008,0.2177
6.02011e-008,0.2214
6.02435e-008,0.2244
6.02859e-008,0.2238
6.03283e-008,0.2199
6.03708e-008,0.2142
6.04132e-008,0.2088
6.04556e-008,0.2059
6.04981e-008,0.2089
6.05405e-008,0.2142
6.05829e-008,0.2177
6.06253e-008,0.2203
6.06678e-008,0.2199
6.07102e-008,0.2169
6.07526e-008,0.2159
6.07950e-008,0.2162
6.08375e-008,0.2167
6.08799e-008,0.2565
6.09223e-008,0.4196
6.09647e-008,0.5918
6.10071e-008,0.8087
6.10496e-008,0.9662
6.10920e-008,1.0654
6.11344e-008,1.1236
6.11768e-008,1.1581
6.12193e-008,1.1824
6.12617e-008,1.2072
6.13041e-008,1.2262
6.13465e-008,1.2359
6.13890e-008,1.2308
6.14314e-008,1.2109
6.14738e-008,1.1818
6.15163e-008,1.1566
6.15587e-008,1.1596
6.16011e-008,1.1790
6.16435e-008,1.2123
6.16860e-008,1.2477
6.17284e-008,1.2615
6.17708e-008,1.2599
6.18132e-008,1.1857
6.18557e-008,0.9328
6.18981e-008,0.7337
6.19405e-008,0.5579
6.19829e-008,0.4239
6.20254e-008,0.3476
6.20678e-008,0.3098
6.21102e-008,0.2820
6.21526e-008,0.2654
6.21950e-008,0.2445
6.22375e-008,0.2329
6.22799e-008,0.2358
6.23223e-008,0.2566
6.23647e-008,0.2859
6.24072e-008,0.3158
6.24496e-008,0.3341
6.24920e-008,0.3110
6.25344e-008,0.2754
6.25769e-008,0.2424
6.26193e-008,0.2105
6.26617e-008,0.2055
6.27042e-008,0.2166
6.27466e-008,0.2420
6.27890e-008,0.4181
6.28314e-008,0.6037
6.28739e-008,0.8064
6.29163e-008,0.9657
6.29587e-008,1.0672
6.30011e-008,1.1264
6.30436e-008,1.1654
6.30860e-008,1.1866
6.31284e-008,1.2099
6.31708e-008,1.2238
6.32132e-008,1.2297
6.32557e-008,1.2210
6.32981e-008,1.2027
6.33405e-008,1.1793
6.33829e-008,1.1552
6.34254e-008,1.1606
6.34678e-008,1.1831
6.35102e-008,1.2124
6.35526e-008,1.2473
6.35951e-008,1.2622
6.36375e-008,1.2593
6.36799e-008,1.2165
6.37224e-008,0.9871
6.37648e-008,0.7681
6.38072e-008,0.5940
6.38496e-008,0.4478
6.38921e-008,0.3558
6.39345e-008,0.3150
6.39769e-008,0.2849
6.40193e-008,0.2706
6.40618e-008,0.2495
6.41042e-008,0.2368
6.41466e-008,0.2352
6.41890e-008,0.2523
6.42315e-008,0.2794
6.42739e-008,0.3083
6.43163e-008,0.3319
6.43587e-008,0.3175
6.44011e-008,0.2820
6.44436e-008,0.2500
6.44860e-008,0.2161
6.45284e-008,0.2042
6.45708e-008,0.2146
6.46133e-008,0.2257
6.46557e-008,0.3771
6.46981e-008,0.5717
6.47405e-008,0.7647
6.47830e-008,0.9394
6.48254e-008,1.0527
6.48678e-008,1.1163
6.49103e-008,1.1597
6.49527e-008,1.1810
6.49951e-008,1.2067
6.50375e-008,1.2213
6.50800e-008,1.2299
6.51224e-008,1.2237
6.51648e-008,1.2068
6.52072e-008,1.1845
6.52497e-008,1.1582
6.52921e-008,1.1570
6.53345e-008,1.1784
6.53769e-008,1.2059
6.54193e-008,1.2413
6.54618e-008,1.2615
6.55042e-008,1.2601
6.55466e-008,1.2327
6.55890e-008,1.0400
6.56315e-008,0.8009
6.56739e-008,0.6295
6.57163e-008,0.4729
6.57587e-008,0.3681
6.58012e-008,0.3224
6.58436e-008,0.2891
6.58860e-008,0.2741
6.59284e-008,0.2528
6.59709e-008,0.2389
6.60133e-008,0.2341
6.60557e-008,0.2480
6.60982e-008,0.2737
6.61406e-008,0.3025
6.61830e-008,0.3292
6.62254e-008,0.3235
6.62679e-008,0.2886
6.63103e-008,0.2565
6.63527e-008,0.2221
6.63951e-008,0.2038
6.64376e-008,0.2125
6.64800e-008,0.2187
6.65224e-008,0.2205
6.65648e-008,0.2222
6.66072e-008,0.2187
6.66497e-008,0.2162
6.66921e-008,0.2167
6.67345e-008,0.2187
6.67769e-008,0.2227
6.68194e-008,0.2248
6.68618e-008,0.2231
6.69042e-008,0.2183
6.69466e-008,0.2125
6.69891e-008,0.2074
6.70315e-008,0.2062
6.70739e-008,0.2107
6.71164e-008,0.2156
6.71588e-008,0.2187
6.72012e-008,0.2208
6.72436e-008,0.2191
6.72861e-008,0.2163
6.73285e-008,0.2160
6.73709e-008,0.2164
6.74133e-008,0.2170
6.74558e-008,0.3000
6.74982e-008,0.4765
6.75406e-008,0.6569
6.75830e-008,0.8642
6.76255e-008,1.0049
6.76679e-008,1.0863
6.77103e-008,1.1376
6.77527e-008,1.1639
6.77951e-008,1.1920
6.78376e-008,1.2134
6.78800e-008,1.2308
6.79224e-008,1.2356
6.79648e-008,1.2261
6.80073e-008,1.2028
6.80497e-008,1.1720
6.80921e-008,1.1546
6.81345e-008,1.1646
6.81770e-008,1.1881
6.82194e-008,1.2247
6.82618e-008,1.2548
6.83043e-008,1.2619
6.83467e-008,1.2595
6.83891e-008,1.2535
6.84315e-008,1.2496
6.84740e-008,1.2532
6.85164e-008,1.2580
6.85588e-008,1.2610
6.86012e-008,1.2613
6.86437e-008,1.2582
6.86861e-008,1.2552
6.87285e-008,1.2543
6.87709e-008,1.2563
6.88133e-008,1.2611
6.88558e-008,1.2670
6.88982e-008,1.2712
6.89406e-008,1.2706
6.89830e-008,1.2670
6.90255e-008,1.2625
6.90679e-008,1.2588
6.91103e-008,1.2584
6.91527e-008,1.2606
6.91952e-008,1.2623
6.92376e-008,1.2632
6.92800e-008,1.2598
6.93225e-008,1.1730
6.93649e-008,0.9416
6.94073e-008,0.7589
6.94497e-008,0.5717
6.94922e-008,0.4275
6.95346e-008,0.3512
6.95770e-008,0.3121
6.96194e-008,0.2895
6.96619e-008,0.2716
6.97043e-008,0.2509
6.97467e-008,0.2352
6.97891e-008,0.2340
6.98316e-008,0.2491
6.98740e-008,0.2768
6.99164e-008,0.3095
6.99588e-008,0.3292
7.00012e-008,0.3108
7.00437e-008,0.2812
7.00861e-008,0.2462
7.01285e-008,0.2125
7.01709e-008,0.2067
7.02134e-008,0.2144
7.02558e-008,0.2181
7.02982e-008,0.2225
7.03406e-008,0.2220
7.03831e-008,0.2175
7.04255e-008,0.2155
7.04679e-008,0.2158
7.05104e-008,0.2193
7.05528e-008,0.2235
7.05952e-008,0.2247
7.06376e-008,0.2223
7.06801e-008,0.2172
7.07225e-008,0.2111
7.07649e-008,0.2064
7.08073e-008,0.2075
7.08498e-008,0.2122
7.08922e-008,0.2162
7.09346e-008,0.2198
7.09770e-008,0.2206
7.10194e-008,0.2179
7.10619e-008,0.2162
7.11043e-008,0.2160
7.11467e-008,0.2162
7.11891e-008,0.2173
7.12316e-008,0.2178
7.12740e-008,0.2176
7.13164e-008,0.2168
7.13588e-008,0.2157
7.14013e-008,0.2151
7.14437e-008,0.2154
7.14861e-008,0.2162
7.15286e-008,0.2172
7.15710e-008,0.2180
7.16134e-008,0.2180
7.16558e-008,0.2172
7.16983e-008,0.2165
7.17407e-008,0.2162
7.17831e-008,0.2160
7.18255e-008,0.2165
7.18680e-008,0.2169
7.19104e-008,0.2169
7.19528e-008,0.2168
7.19952e-008,0.2166
7.20377e-008,0.2164
7.20801e-008,0.2164
7.21225e-008,0.2353
7.21649e-008,0.3864
7.22073e-008,0.5625
7.22498e-008,0.7741
7.22922e-008,0.9434
7.23346e-008,1.0542
7.23770e-008,1.1164
7.24195e-008,1.1542
7.24619e-008,1.1761
7.25043e-008,1.2025
7.25467e-008,1.2222
7.25892e-008,1.2353
7.26316e-008,1.2332
7.26740e-008,1.2157
7.27165e-008,1.1880
7.27589e-008,1.1593
7.28013e-008,1.1572
7.28437e-008,1.1747
7.28862e-008,1.2058
7.29286e-008,1.2430
7.29710e-008,1.2610
7.30134e-008,1.2612
7.30559e-008,1.2566
7.30983e-008,1.2505
7.31407e-008,1.2505
7.31831e-008,1.2558
7.32256e-008,1.2597
7.32680e-008,1.2619
7.33104e-008,1.2602
7.33528e-008,1.2566
7.33952e-008,1.2545
7.34377e-008,1.2548
7.34801e-008,1.2584
7.35225e-008,1.2640
7.35649e-008,1.2697
7.36074e-008,1.2716
7.36498e-008,1.2690
7.36922e-008,1.2648
7.37346e-008,1.2603
7.37771e-008,1.2581
7.38195e-008,1.2595
7.38619e-008,1.2617
7.39044e-008,1.2630
7.39468e-008,1.2632
7.39892e-008,1.2443
7.40316e-008,1.0609
7.40741e-008,0.8421
7.41165e-008,0.6601
7.41589e-008,0.4930
7.42013e-008,0.3780
7.42438e-008,0.3285
7.42862e-008,0.2969
7.43286e-008,0.2827
7.43710e-008,0.2602
7.44134e-008,0.2422
7.44559e-008,0.2322
7.44983e-008,0.2401
7.45407e-008,0.2623
7.45831e-008,0.2931
7.46256e-008,0.3240
7.46680e-008,0.3234
7.47104e-008,0.2958
7.47528e-008,0.2646
7.47953e-008,0.2268
7.48377e-008,0.2058
7.48801e-008,0.2110
7.49226e-008,0.2191
7.49650e-008,0.3623
7.50074e-008,0.5627
7.50498e-008,0.7528
7.50923e-008,0.9313
7.51347e-008,1.0469
7.51771e-008,1.1111
7.52195e-008,1.1566
7.52620e-008,1.1794
7.53044e-008,1.2071
7.53468e-008,1.2229
7.53892e-008,1.2322
7.54317e-008,1.2258
7.54741e-008,1.2078
7.55165e-008,1.1845
7.55589e-008,1.1576
7.56013e-008,1.1547
7.56438e-008,1.1769
7.56862e-008,1.2047
7.57286e-008,1.2400
7.57710e-008,1.2614
7.58135e-008,1.2601
7.58559e-008,1.2364
7.58983e-008,1.0595
7.59407e-008,0.8148
7.59832e-008,0.6441
7.60256e-008,0.4834
7.60680e-008,0.3738
7.61105e-008,0.3254
7.61529e-008,0.2907
7.61953e-008,0.2749
7.62377e-008,0.2541
7.62802e-008,0.2399
7.63226e-008,0.2342
7.63650e-008,0.2468
7.64074e-008,0.2717
7.64499e-008,0.3002
7.64923e-008,0.3276
7.65347e-008,0.3253
7.65771e-008,0.2912
7.66195e-008,0.2591
7.66620e-008,0.2247
7.67044e-008,0.2041
7.67468e-008,0.2116
7.67892e-008,0.2185
7.68317e-008,0.3248
7.68741e-008,0.5236
7.69165e-008,0.7041
7.69589e-008,0.8996
7.70014e-008,1.0285
7.70438e-008,1.0999
7.70862e-008,1.1500
7.71287e-008,1.1749
7.71711e-008,1.2012
7.72135e-008,1.2176
7.72559e-008,1.2288
7.72984e-008,1.2266
7.73408e-008,1.2124
7.73832e-008,1.1913
7.74256e-008,1.1644
7.74681e-008,1.1536
7.75105e-008,1.1720
7.75529e-008,1.1974
7.75953e-008,1.2318
7.76378e-008,1.2589
7.76802e-008,1.2613
7.77226e-008,1.2573
7.77650e-008,1.2528
7.78074e-008,1.2501
7.78499e-008,1.2542
7.78923e-008,1.2582
7.79347e-008,1.2598
7.79771e-008,1.2598
7.80196e-008,1.2570
7.80620e-008,1.2550
7.81044e-008,1.2553
7.81468e-008,1.2583
7.81893e-008,1.2630
7.82317e-008,1.2680
7.82741e-008,1.2713
7.83166e-008,1.2695
7.83590e-008,1.2654
7.84014e-008,1.2616
7.84438e-008,1.2585
7.84863e-008,1.2587
7.85287e-008,1.2611
7.85711e-008,1.2625
7.86135e-008,1.2629
7.86560e-008,1.2624
7.86984e-008,1.2614
7.87408e-008,1.2612
7.87832e-008,1.2616
7.88257e-008,1.2624
7.88681e-008,1.2632
7.89105e-008,1.2634
7.89529e-008,1.2630
7.89953e-008,1.2622
7.90378e-008,1.2614
7.90802e-008,1.2609
7.91226e-008,1.2611
7.91650e-008,1.2618
7.92075e-008,1.2624
7.92499e-008,1.2627
7.92923e-008,1.2627
7.93347e-008,1.2622
7.93772e-008,1.2619
7.94196e-008,1.2619
7.94620e-008,1.2621
7.95045e-008,1.2623
7.95469e-008,1.2624
7.95893e-008,1.2607
7.96317e-008,1.1881
7.96742e-008,0.9596
7.97166e-008,0.7731
7.97590e-008,0.5842
7.98014e-008,0.4357
7.98439e-008,0.3534
7.98863e-008,0.3137
7.99287e-008,0.2899
7.99711e-008,0.2739
8.00135e-008,0.2533
8.00560e-008,0.2371
8.00984e-008,0.2339
8.01408e-008,0.2473
8.01832e-008,0.2739
8.02257e-008,0.3064
8.02681e-008,0.3287
8.03105e-008,0.3130
8.03529e-008,0.2836
8.03954e-008,0.2492
8.04378e-008,0.2141
8.04802e-008,0.2059
8.05227e-008,0.2138
8.05651e-008,0.2579
8.06075e-008,0.4494
8.06499e-008,0.6316
8.06924e-008,0.8385
8.07348e-008,0.9856
8.07772e-008,1.0757
8.08196e-008,1.1312
8.08621e-008,1.1675
8.09045e-008,1.1912
8.09469e-008,1.2142
8.09893e-008,1.2284
8.10318e-008,1.2315
8.10742e-008,1.2197
8.11166e-008,1.1984
8.11590e-008,1.1729
8.12014e-008,1.1516
8.12439e-008,1.1626
8.12863e-008,1.1874
8.13287e-008,1.2187
8.13711e-008,1.2520
8.14136e-008,1.2623
8.14560e-008,1.2581
8.14984e-008,1.1946
8.15408e-008,0.9484
8.15833e-008,0.7456
8.16257e-008,0.5700
8.16681e-008,0.4310
8.17106e-008,0.3490
8.17530e-008,0.3101
8.17954e-008,0.2819
8.18378e-008,0.2671
8.18803e-008,0.2471
8.19227e-008,0.2356
8.19651e-008,0.2369
8.20075e-008,0.2559
8.20500e-008,0.2835
8.20924e-008,0.3123
8.21348e-008,0.3324
8.21772e-008,0.3123
8.22196e-008,0.2774
8.22621e-008,0.2452
8.23045e-008,0.2125
8.23469e-008,0.2050
8.23893e-008,0.2157
8.24318e-008,0.2346
8.24742e-008,0.4059
8.25166e-008,0.5948
8.25590e-008,0.7951
8.26015e-008,0.9586
8.26439e-008,1.0634
8.26863e-008,1.1234
8.27288e-008,1.1636
8.27712e-008,1.1846
8.28136e-008,1.2089
8.28560e-008,1.2231
8.28985e-008,1.2300
8.29409e-008,1.2220
8.29833e-008,1.2039
8.30257e-008,1.1807
8.30682e-008,1.1556
8.31106e-008,1.1592
8.31530e-008,1.1816
8.31954e-008,1.2105
8.32379e-008,1.2457
8.32803e-008,1.2622
8.33227e-008,1.2594
8.33651e-008,1.2556
8.34075e-008,1.2510
8.34500e-008,1.2511
8.34924e-008,1.2562
8.35348e-008,1.2589
8.35772e-008,1.2601
8.36197e-008,1.2587
8.36621e-008,1.2559
8.37045e-008,1.2548
8.37469e-008,1.2562
8.37894e-008,1.2601
8.38318e-008,1.2650
8.38742e-008,1.2698
8.39167e-008,1.2712
8.39591e-008,1.2678
8.40015e-008,1.2638
8.40439e-008,1.2601
8.40864e-008,1.2580
8.41288e-008,1.2596
8.41712e-008,1.2618
8.42136e-008,1.2627
8.42561e-008,1.2628
8.42985e-008,1.2478
8.43409e-008,1.0792
8.43833e-008,0.8551
8.44257e-008,0.6750
8.44682e-008,0.5040
8.45106e-008,0.3837
8.45530e-008,0.3311
8.45954e-008,0.2981
8.46379e-008,0.2837
8.46803e-008,0.2616
8.47227e-008,0.2434
8.47651e-008,0.2325
8.48076e-008,0.2391
8.48500e-008,0.2602
8.48924e-008,0.2905
8.49349e-008,0.3221
8.49773e-008,0.3247
8.50197e-008,0.2979
8.50621e-008,0.2671
8.51046e-008,0.2294
8.51470e-008,0.2061
8.51894e-008,0.2102
8.52318e-008,0.2161
8.52743e-008,0.3467
8.53167e-008,0.5489
8.53591e-008,0.7356
8.54015e-008,0.9202
8.54440e-008,1.0403
8.54864e-008,1.1064
8.55288e-008,1.1537
8.55712e-008,1.1774
8.56136e-008,1.2053
8.56561e-008,1.2217
8.56985e-008,1.2319
8.57409e-008,1.2267
8.57833e-008,1.2095
8.58258e-008,1.1865
8.58682e-008,1.1592
8.59106e-008,1.1535
8.59530e-008,1.1748
8.59955e-008,1.2021
8.60379e-008,1.2372
8.60803e-008,1.2607
8.61228e-008,1.2604
8.61652e-008,1.2562
8.62076e-008,1.2519
8.62500e-008,1.2505
8.62925e-008,1.2553
8.63349e-008,1.2588
8.63773e-008,1.2600
8.64197e-008,1.2592
8.64622e-008,1.2561
8.65046e-008,1.2544
8.65470e-008,1.2553
8.65894e-008,1.2589
8.66319e-008,1.2638
8.66743e-008,1.2689
8.67167e-008,1.2715
8.67591e-008,1.2689
8.68015e-008,1.2646
8.68440e-008,1.2609
8.68864e-008,1.2582
8.69288e-008,1.2590
8.69712e-008,1.2614
8.70137e-008,1.2626
8.70561e-008,1.2628
8.70985e-008,1.2621
8.71409e-008,1.2611
8.71834e-008,1.2612
8.72258e-008,1.2617
8.72682e-008,1.2625
8.73107e-008,1.2633
8.73531e-008,1.2634
8.73955e-008,1.2628
8.74379e-008,1.2620
8.74804e-008,1.2612
8.75228e-008,1.2608
8.75652e-008,1.2611
8.76076e-008,1.2619
8.76501e-008,1.2625
8.76925e-008,1.2627
8.77349e-008,1.2626
8.77773e-008,1.2621
8.78197e-008,1.2618
8.78622e-008,1.2619
8.79046e-008,1.2621
8.79470e-008,1.2623
8.79894e-008,1.2623
8.80319e-008,1.2584
8.80743e-008,1.1647
8.81167e-008,0.9324
8.81591e-008,0.7512
8.82016e-008,0.5643
8.82440e-008,0.4214
8.82864e-008,0.3480
8.83289e-008,0.3096
8.83713e-008,0.2887
8.84137e-008,0.2710
8.84561e-008,0.2512
8.84986e-008,0.2358
8.85410e-008,0.2347
8.85834e-008,0.2498
8.86258e-008,0.2775
8.86683e-008,0.3103
8.87107e-008,0.3288
8.87531e-008,0.3095
8.87955e-008,0.2799
8.88380e-008,0.2445
8.88804e-008,0.2113
8.89228e-008,0.2066
8.89652e-008,0.2144
8.90076e-008,0.2767
8.90501e-008,0.4737
8.90925e-008,0.6526
8.91349e-008,0.8594
8.91773e-008,0.9998
8.92198e-008,1.0825
8.92622e-008,1.1365
8.93046e-008,1.1697
8.93470e-008,1.1948
8.93895e-008,1.2161
8.94319e-008,1.2296
8.94743e-008,1.2307
8.95168e-008,1.2176
8.95592e-008,1.1957
8.96016e-008,1.1695
8.96440e-008,1.1510
8.96865e-008,1.1653
8.97289e-008,1.1906
8.97713e-008,1.2230
8.98137e-008,1.2547
8.98562e-008,1.2620
8.98986e-008,1.2576
8.99410e-008,1.2536
8.99834e-008,1.2502
9.00258e-008,1.2531
9.00683e-008,1.2579
9.01107e-008,1.2596
9.01531e-008,1.2599
9.01955e-008,1.2573
9.02380e-008,1.2547
9.02804e-008,1.2546
9.03228e-008,1.2571
9.03652e-008,1.2618
9.04077e-008,1.2669
9.04501e-008,1.2710
9.04925e-008,1.2704
9.05350e-008,1.2662
9.05774e-008,1.2623
9.06198e-008,1.2589
9.06622e-008,1.2582
9.07047e-008,1.2605
9.07471e-008,1.2622
9.07895e-008,1.2628
9.08319e-008,1.2624
