.HEADER
..NAMES
Time,V U1.M25
3.6910e-009,1.2199
3.7334e-009,1.0146
3.7758e-009,0.8168
3.8183e-009,0.6242
3.8607e-009,0.4504
3.9031e-009,0.3414
3.9455e-009,0.2947
3.9879e-009,0.2815
4.0304e-009,0.2982
4.0728e-009,0.3114
4.1152e-009,0.3031
4.1577e-009,0.2992
4.2001e-009,0.2758
4.2425e-009,0.2548
4.2849e-009,0.2819
4.3274e-009,0.2978
4.3698e-009,0.2978
4.4122e-009,0.2974
4.4546e-009,0.2704
4.4970e-009,0.2308
4.5395e-009,0.2141
4.5819e-009,0.2060
4.6243e-009,0.2234
4.6668e-009,0.3969
4.7092e-009,0.5928
4.7516e-009,0.8075
4.7940e-009,0.9876
4.8364e-009,1.0914
4.8789e-009,1.1458
4.9213e-009,1.1689
4.9637e-009,1.1585
5.0062e-009,1.1541
5.0486e-009,1.1698
5.0910e-009,1.1721
5.1334e-009,1.1946
5.1758e-009,1.2164
5.2183e-009,1.1946
5.2607e-009,1.1796
5.3031e-009,1.1732
5.3456e-009,1.1729
5.3880e-009,1.2005
5.4304e-009,1.2374
5.4728e-009,1.2564
5.5153e-009,1.2682
5.5577e-009,1.2655
5.6001e-009,1.2544
5.6425e-009,1.2517
5.6849e-009,1.2474
5.7274e-009,1.2444
5.7698e-009,1.2545
5.8122e-009,1.2619
5.8547e-009,1.2650
5.8971e-009,1.2713
5.9395e-009,1.2676
5.9819e-009,1.2593
6.0243e-009,1.2594
6.0668e-009,1.2603
6.1092e-009,1.2628
6.1516e-009,1.2677
6.1941e-009,1.2669
6.2365e-009,1.2640
6.2789e-009,1.2625
6.3213e-009,1.2593
6.3637e-009,1.2593
6.4062e-009,1.2612
6.4486e-009,1.2605
6.4910e-009,1.2480
6.5335e-009,1.0879
6.5759e-009,0.8694
6.6183e-009,0.6806
6.6607e-009,0.4973
6.7032e-009,0.3619
6.7456e-009,0.3023
6.7880e-009,0.2811
6.8304e-009,0.2905
6.8728e-009,0.3123
6.9153e-009,0.3061
6.9577e-009,0.3012
7.0001e-009,0.2845
7.0426e-009,0.2556
7.0850e-009,0.2710
7.1274e-009,0.2964
7.1698e-009,0.2981
7.2122e-009,0.2985
7.2547e-009,0.2824
7.2971e-009,0.2406
7.3395e-009,0.2166
7.3820e-009,0.2079
7.4244e-009,0.2038
7.4668e-009,0.3362
7.5092e-009,0.5393
7.5516e-009,0.7415
7.5941e-009,0.9415
7.6365e-009,1.0682
7.6789e-009,1.1308
7.7213e-009,1.1669
7.7638e-009,1.1641
7.8062e-009,1.1509
7.8486e-009,1.1660
7.8910e-009,1.1707
7.9335e-009,1.1857
7.9759e-009,1.2142
8.0183e-009,1.2034
8.0608e-009,1.1813
8.1032e-009,1.1749
8.1456e-009,1.1711
8.1880e-009,1.1891
8.2305e-009,1.2284
8.2729e-009,1.2520
8.3153e-009,1.2654
8.3577e-009,1.2511
8.4001e-009,1.0858
8.4426e-009,0.8418
8.4850e-009,0.6543
8.5274e-009,0.4725
8.5698e-009,0.3494
8.6123e-009,0.3034
8.6547e-009,0.2829
8.6971e-009,0.2982
8.7396e-009,0.3219
8.7820e-009,0.3059
8.8244e-009,0.2964
8.8668e-009,0.2821
8.9093e-009,0.2537
8.9517e-009,0.2719
8.9941e-009,0.3054
9.0365e-009,0.3040
9.0790e-009,0.2990
9.1214e-009,0.2795
9.1638e-009,0.2349
9.2062e-009,0.2121
9.2486e-009,0.2064
9.2911e-009,0.2041
9.3335e-009,0.2156
9.3759e-009,0.2237
9.4183e-009,0.2281
9.4608e-009,0.2348
9.5032e-009,0.2274
9.5456e-009,0.2146
9.5881e-009,0.2129
9.6305e-009,0.2089
9.6729e-009,0.2086
9.7153e-009,0.2203
9.7578e-009,0.2220
9.8002e-009,0.2172
9.8426e-009,0.2166
9.8850e-009,0.2130
9.9274e-009,0.2115
9.9699e-009,0.2156
1.00123e-008,0.2172
1.00547e-008,0.2189
1.00971e-008,0.2208
1.01396e-008,0.2191
1.01820e-008,0.2191
1.02244e-008,0.2188
1.02668e-008,0.2755
1.03093e-008,0.4392
1.03517e-008,0.6186
1.03941e-008,0.8338
1.04366e-008,1.0004
1.04790e-008,1.1013
1.05214e-008,1.1572
1.05638e-008,1.1733
1.06063e-008,1.1656
1.06487e-008,1.1633
1.06911e-008,1.1657
1.07335e-008,1.1753
1.07759e-008,1.2017
1.08184e-008,1.2126
1.08608e-008,1.1963
1.09032e-008,1.1854
1.09456e-008,1.1740
1.09881e-008,1.1771
1.10305e-008,1.2070
1.10729e-008,1.2381
1.11154e-008,1.2580
1.11578e-008,1.2628
1.12002e-008,1.1573
1.12426e-008,0.9098
1.12851e-008,0.7119
1.13275e-008,0.5210
1.13699e-008,0.3734
1.14123e-008,0.3079
1.14548e-008,0.2830
1.14972e-008,0.2899
1.15396e-008,0.3186
1.15820e-008,0.3151
1.16244e-008,0.2991
1.16669e-008,0.2885
1.17093e-008,0.2595
1.17517e-008,0.2585
1.17941e-008,0.2987
1.18366e-008,0.3070
1.18790e-008,0.3013
1.19214e-008,0.2897
1.19639e-008,0.2485
1.20063e-008,0.2152
1.20487e-008,0.2070
1.20911e-008,0.2033
1.21336e-008,0.2109
1.21760e-008,0.2219
1.22184e-008,0.2270
1.22608e-008,0.2339
1.23032e-008,0.2320
1.23457e-008,0.2176
1.23881e-008,0.2125
1.24305e-008,0.2102
1.24729e-008,0.2068
1.25154e-008,0.2168
1.25578e-008,0.2234
1.26002e-008,0.2186
1.26427e-008,0.2167
1.26851e-008,0.2145
1.27275e-008,0.2112
1.27699e-008,0.2141
1.28124e-008,0.2171
1.28548e-008,0.2182
1.28972e-008,0.2206
1.29396e-008,0.2199
1.29821e-008,0.2190
1.30245e-008,0.2194
1.30669e-008,0.2160
1.31093e-008,0.2139
1.31517e-008,0.2164
1.31942e-008,0.2170
1.32366e-008,0.2179
1.32790e-008,0.2201
1.33214e-008,0.2187
1.33639e-008,0.2169
1.34063e-008,0.2170
1.34487e-008,0.2168
1.34912e-008,0.2172
1.35336e-008,0.2180
1.35760e-008,0.2176
1.36184e-008,0.2178
1.36609e-008,0.2180
1.37033e-008,0.2173
1.37457e-008,0.2175
1.37881e-008,0.2175
1.38306e-008,0.2166
1.38730e-008,0.2173
1.39154e-008,0.2181
1.39578e-008,0.2177
1.40002e-008,0.2178
1.40427e-008,0.2177
1.40851e-008,0.2171
1.41275e-008,0.2172
1.41699e-008,0.2175
1.42124e-008,0.2175
1.42548e-008,0.2177
1.42972e-008,0.2176
1.43397e-008,0.2175
1.43821e-008,0.2177
1.44245e-008,0.2175
1.44669e-008,0.2174
1.45094e-008,0.2176
1.45518e-008,0.2175
1.45942e-008,0.2174
1.46366e-008,0.2177
1.46790e-008,0.2177
1.47215e-008,0.2175
1.47639e-008,0.2175
1.48063e-008,0.2175
1.48487e-008,0.2175
1.48912e-008,0.2176
1.49336e-008,0.2176
1.49760e-008,0.2176
1.50185e-008,0.2176
1.50609e-008,0.2175
1.51033e-008,0.2176
1.51457e-008,0.2176
1.51881e-008,0.2175
1.52306e-008,0.2175
1.52730e-008,0.2176
1.53154e-008,0.2175
1.53579e-008,0.2176
1.54003e-008,0.2176
1.54427e-008,0.2175
1.54851e-008,0.2175
1.55276e-008,0.2176
1.55700e-008,0.2175
1.56124e-008,0.2176
1.56548e-008,0.2176
1.56972e-008,0.2176
1.57397e-008,0.2176
1.57821e-008,0.2176
1.58245e-008,0.2176
1.58670e-008,0.2223
1.59094e-008,0.3386
1.59518e-008,0.5143
1.59942e-008,0.7138
1.60366e-008,0.9094
1.60791e-008,1.0479
1.61215e-008,1.1279
1.61639e-008,1.1682
1.62064e-008,1.1734
1.62488e-008,1.1637
1.62912e-008,1.1656
1.63336e-008,1.1662
1.63761e-008,1.1852
1.64185e-008,1.2106
1.64609e-008,1.2054
1.65033e-008,1.1921
1.65457e-008,1.1803
1.65882e-008,1.1726
1.66306e-008,1.1881
1.66730e-008,1.2222
1.67155e-008,1.2469
1.67579e-008,1.2633
1.68003e-008,1.2675
1.68427e-008,1.2605
1.68851e-008,1.2556
1.69276e-008,1.2500
1.69700e-008,1.2456
1.70124e-008,1.2500
1.70548e-008,1.2570
1.70973e-008,1.2625
1.71397e-008,1.2699
1.71821e-008,1.2700
1.72246e-008,1.2628
1.72670e-008,1.2602
1.73094e-008,1.2595
1.73518e-008,1.2611
1.73942e-008,1.2658
1.74367e-008,1.2672
1.74791e-008,1.2652
1.75215e-008,1.2634
1.75640e-008,1.2608
1.76064e-008,1.2598
1.76488e-008,1.2606
1.76912e-008,1.2603
1.77336e-008,1.2518
1.77761e-008,1.1242
1.78185e-008,0.9019
1.78609e-008,0.7164
1.79033e-008,0.5286
1.79458e-008,0.3799
1.79882e-008,0.3106
1.80306e-008,0.2820
1.80731e-008,0.2867
1.81155e-008,0.3105
1.81579e-008,0.3080
1.82003e-008,0.3023
1.82427e-008,0.2892
1.82852e-008,0.2590
1.83276e-008,0.2651
1.83700e-008,0.2941
1.84125e-008,0.2981
1.84549e-008,0.2985
1.84973e-008,0.2880
1.85397e-008,0.2477
1.85822e-008,0.2193
1.86246e-008,0.2094
1.86670e-008,0.2036
1.87094e-008,0.2106
1.87518e-008,0.2200
1.87943e-008,0.2265
1.88367e-008,0.2335
1.88791e-008,0.2299
1.89216e-008,0.2188
1.89640e-008,0.2151
1.90064e-008,0.2099
1.90488e-008,0.2072
1.90912e-008,0.2173
1.91337e-008,0.2213
1.91761e-008,0.2180
1.92185e-008,0.2178
1.92610e-008,0.2148
1.93034e-008,0.2117
1.93458e-008,0.2144
1.93882e-008,0.2167
1.94307e-008,0.2182
1.94731e-008,0.2202
1.95155e-008,0.2195
1.95579e-008,0.2194
1.96003e-008,0.2193
1.96428e-008,0.2158
1.96852e-008,0.2148
1.97276e-008,0.2166
1.97701e-008,0.2165
1.98125e-008,0.2180
1.98549e-008,0.2200
1.98973e-008,0.2184
1.99397e-008,0.2172
1.99822e-008,0.2173
2.00246e-008,0.2168
2.00670e-008,0.2172
2.01095e-008,0.2178
2.01519e-008,0.2176
2.01943e-008,0.2179
2.02367e-008,0.2178
2.02792e-008,0.2173
2.03216e-008,0.2176
2.03640e-008,0.2173
2.04064e-008,0.2167
2.04488e-008,0.2174
2.04913e-008,0.2179
2.05337e-008,0.2176
2.05761e-008,0.2179
2.06186e-008,0.2177
2.06610e-008,0.2172
2.07034e-008,0.2173
2.07458e-008,0.2174
2.07882e-008,0.2175
2.08307e-008,0.2177
2.08731e-008,0.2175
2.09155e-008,0.2175
2.09580e-008,0.2177
2.10004e-008,0.2175
2.10428e-008,0.2174
2.10852e-008,0.2176
2.11277e-008,0.2174
2.11701e-008,0.2174
2.12125e-008,0.2177
2.12549e-008,0.2176
2.12973e-008,0.2175
2.13398e-008,0.2176
2.13822e-008,0.2175
2.14246e-008,0.2175
2.14671e-008,0.2176
2.15095e-008,0.2577
2.15519e-008,0.4123
2.15943e-008,0.5843
2.16367e-008,0.8013
2.16792e-008,0.9747
2.17216e-008,1.0859
2.17640e-008,1.1495
2.18064e-008,1.1728
2.18489e-008,1.1683
2.18913e-008,1.1638
2.19337e-008,1.1663
2.19762e-008,1.1716
2.20186e-008,1.1969
2.20610e-008,1.2128
2.21034e-008,1.1983
2.21458e-008,1.1882
2.21883e-008,1.1755
2.22307e-008,1.1751
2.22731e-008,1.2019
2.23156e-008,1.2337
2.23580e-008,1.2546
2.24004e-008,1.2660
2.24428e-008,1.1953
2.24852e-008,0.9533
2.25277e-008,0.7456
2.25701e-008,0.5514
2.26125e-008,0.3942
2.26549e-008,0.3140
2.26974e-008,0.2850
2.27398e-008,0.2864
2.27822e-008,0.3139
2.28247e-008,0.3183
2.28671e-008,0.3007
2.29095e-008,0.2923
2.29519e-008,0.2649
2.29943e-008,0.2540
2.30368e-008,0.2931
2.30792e-008,0.3074
2.31216e-008,0.3023
2.31641e-008,0.2938
2.32065e-008,0.2570
2.32489e-008,0.2188
2.32913e-008,0.2079
2.33338e-008,0.2035
2.33762e-008,0.2087
2.34186e-008,0.2206
2.34610e-008,0.2261
2.35034e-008,0.2329
2.35459e-008,0.2338
2.35883e-008,0.2199
2.36307e-008,0.2129
2.36732e-008,0.2112
2.37156e-008,0.2066
2.37580e-008,0.2145
2.38004e-008,0.2234
2.38428e-008,0.2196
2.38853e-008,0.2169
2.39277e-008,0.2153
2.39701e-008,0.2114
2.40126e-008,0.2134
2.40550e-008,0.2169
2.40974e-008,0.2179
2.41398e-008,0.2204
2.41823e-008,0.2202
2.42247e-008,0.2190
2.42671e-008,0.2196
2.43095e-008,0.2168
2.43519e-008,0.2139
2.43944e-008,0.2160
2.44368e-008,0.2171
2.44792e-008,0.2176
2.45217e-008,0.2200
2.45641e-008,0.2192
2.46065e-008,0.2171
2.46489e-008,0.2171
2.46913e-008,0.2169
2.47338e-008,0.2170
2.47762e-008,0.2180
2.48186e-008,0.2177
2.48611e-008,0.2178
2.49035e-008,0.2181
2.49459e-008,0.2174
2.49883e-008,0.2174
2.50308e-008,0.2176
2.50732e-008,0.2167
2.51156e-008,0.2171
2.51580e-008,0.2181
2.52004e-008,0.2178
2.52429e-008,0.2231
2.52853e-008,0.3422
2.53277e-008,0.5174
2.53702e-008,0.7182
2.54126e-008,0.9129
2.54550e-008,1.0501
2.54974e-008,1.1294
2.55398e-008,1.1687
2.55823e-008,1.1732
2.56247e-008,1.1638
2.56671e-008,1.1657
2.57096e-008,1.1661
2.57520e-008,1.1857
2.57944e-008,1.2108
2.58368e-008,1.2049
2.58793e-008,1.1921
2.59217e-008,1.1802
2.59641e-008,1.1725
2.60065e-008,1.1886
2.60489e-008,1.2227
2.60914e-008,1.2472
2.61338e-008,1.2635
2.61762e-008,1.2674
2.62187e-008,1.2604
2.62611e-008,1.2555
2.63035e-008,1.2498
2.63459e-008,1.2455
2.63883e-008,1.2502
2.64308e-008,1.2570
2.64732e-008,1.2626
2.65156e-008,1.2701
2.65580e-008,1.2698
2.66005e-008,1.2627
2.66429e-008,1.2602
2.66853e-008,1.2595
2.67278e-008,1.2611
2.67702e-008,1.2658
2.68126e-008,1.2671
2.68550e-008,1.2652
2.68974e-008,1.2633
2.69399e-008,1.2607
2.69823e-008,1.2598
2.70247e-008,1.2606
2.70672e-008,1.2603
2.71096e-008,1.2513
2.71520e-008,1.1198
2.71944e-008,0.8976
2.72368e-008,0.7119
2.72793e-008,0.5247
2.73217e-008,0.3776
2.73641e-008,0.3095
2.74065e-008,0.2817
2.74490e-008,0.2871
2.74914e-008,0.3108
2.75338e-008,0.3077
2.75763e-008,0.3022
2.76187e-008,0.2886
2.76611e-008,0.2585
2.77035e-008,0.2658
2.77459e-008,0.2944
2.77884e-008,0.2981
2.78308e-008,0.2985
2.78732e-008,0.2874
2.79157e-008,0.2467
2.79581e-008,0.2189
2.80005e-008,0.2092
2.80429e-008,0.2036
2.80854e-008,0.3102
2.81278e-008,0.5109
2.81702e-008,0.7062
2.82126e-008,0.9154
2.82550e-008,1.0545
2.82975e-008,1.1225
2.83399e-008,1.1642
2.83823e-008,1.1658
2.84248e-008,1.1508
2.84672e-008,1.1637
2.85096e-008,1.1708
2.85520e-008,1.1821
2.85944e-008,1.2111
2.86369e-008,1.2076
2.86793e-008,1.1831
2.87217e-008,1.1762
2.87642e-008,1.1710
2.88066e-008,1.1843
2.88490e-008,1.2230
2.88914e-008,1.2494
2.89339e-008,1.2637
2.89763e-008,1.2586
2.90187e-008,1.1210
2.90611e-008,0.8737
2.91035e-008,0.6850
2.91460e-008,0.4978
2.91884e-008,0.3621
2.92308e-008,0.3087
2.92733e-008,0.2841
2.93157e-008,0.2942
2.93581e-008,0.3207
2.94005e-008,0.3092
2.94429e-008,0.2968
2.94854e-008,0.2859
2.95278e-008,0.2567
2.95702e-008,0.2655
2.96127e-008,0.3029
2.96551e-008,0.3050
2.96975e-008,0.2998
2.97399e-008,0.2849
2.97824e-008,0.2413
2.98248e-008,0.2137
2.98672e-008,0.2072
2.99096e-008,0.2036
2.99521e-008,0.2821
2.99945e-008,0.4747
3.00369e-008,0.6598
3.00793e-008,0.8776
3.01218e-008,1.0290
3.01642e-008,1.1056
3.02066e-008,1.1552
3.02490e-008,1.1661
3.02914e-008,1.1531
3.03339e-008,1.1639
3.03763e-008,1.1724
3.04187e-008,1.1768
3.04612e-008,1.2045
3.05036e-008,1.2099
3.05460e-008,1.1855
3.05884e-008,1.1791
3.06309e-008,1.1724
3.06733e-008,1.1798
3.07157e-008,1.2158
3.07581e-008,1.2447
3.08005e-008,1.2604
3.08430e-008,1.2688
3.08854e-008,1.2599
3.09278e-008,1.2525
3.09702e-008,1.2513
3.10127e-008,1.2457
3.10551e-008,1.2476
3.10975e-008,1.2584
3.11400e-008,1.2618
3.11824e-008,1.2667
3.12248e-008,1.2713
3.12672e-008,1.2637
3.13096e-008,1.2591
3.13521e-008,1.2602
3.13945e-008,1.2604
3.14369e-008,1.2647
3.14793e-008,1.2679
3.15218e-008,1.2653
3.15642e-008,1.2634
3.16066e-008,1.2613
3.16491e-008,1.2586
3.16915e-008,1.2603
3.17339e-008,1.2611
3.17763e-008,1.2605
3.18188e-008,1.2632
3.18612e-008,1.2645
3.19036e-008,1.2631
3.19460e-008,1.2633
3.19884e-008,1.2619
3.20309e-008,1.2599
3.20733e-008,1.2610
3.21157e-008,1.2620
3.21582e-008,1.2625
3.22006e-008,1.2633
3.22430e-008,1.2625
3.22854e-008,1.2617
3.23279e-008,1.2620
3.23703e-008,1.2617
3.24127e-008,1.2618
3.24551e-008,1.2626
3.24975e-008,1.2621
3.25400e-008,1.2622
3.25824e-008,1.2628
3.26248e-008,1.2623
3.26672e-008,1.2619
3.27097e-008,1.2620
3.27521e-008,1.2240
3.27945e-008,1.0220
3.28370e-008,0.8221
3.28794e-008,0.6296
3.29218e-008,0.4550
3.29642e-008,0.3432
3.30066e-008,0.2951
3.30491e-008,0.2812
3.30915e-008,0.2971
3.31339e-008,0.3113
3.31763e-008,0.3031
3.32188e-008,0.2994
3.32612e-008,0.2765
3.33036e-008,0.2545
3.33461e-008,0.2806
3.33885e-008,0.2974
3.34309e-008,0.2975
3.34733e-008,0.2974
3.35158e-008,0.2715
3.35582e-008,0.2314
3.36006e-008,0.2141
3.36430e-008,0.2060
3.36854e-008,0.2054
3.37279e-008,0.2154
3.37703e-008,0.2225
3.38127e-008,0.2293
3.38552e-008,0.2336
3.38976e-008,0.2243
3.39400e-008,0.2164
3.39824e-008,0.2135
3.40249e-008,0.2070
3.40673e-008,0.2108
3.41097e-008,0.2205
3.41521e-008,0.2195
3.41945e-008,0.2175
3.42370e-008,0.2169
3.42794e-008,0.2126
3.43218e-008,0.2124
3.43643e-008,0.2157
3.44067e-008,0.2170
3.44491e-008,0.2192
3.44915e-008,0.2199
3.45340e-008,0.2190
3.45764e-008,0.2196
3.46188e-008,0.2235
3.46612e-008,0.3420
3.47036e-008,0.5191
3.47461e-008,0.7224
3.47885e-008,0.9159
3.48309e-008,1.0544
3.48733e-008,1.1326
3.49158e-008,1.1688
3.49582e-008,1.1726
3.50006e-008,1.1627
3.50431e-008,1.1647
3.50855e-008,1.1663
3.51279e-008,1.1863
3.51703e-008,1.2112
3.52128e-008,1.2051
3.52552e-008,1.1916
3.52976e-008,1.1793
3.53400e-008,1.1724
3.53824e-008,1.1883
3.54249e-008,1.2226
3.54673e-008,1.2479
3.55097e-008,1.2638
3.55522e-008,1.2433
3.55946e-008,1.0510
3.56370e-008,0.8130
3.56794e-008,0.6206
3.57219e-008,0.4458
3.57643e-008,0.3338
3.58067e-008,0.2924
3.58491e-008,0.2813
3.58915e-008,0.3022
3.59340e-008,0.3226
3.59764e-008,0.3056
3.60188e-008,0.2966
3.60613e-008,0.2765
3.61037e-008,0.2506
3.61461e-008,0.2774
3.61885e-008,0.3067
3.62310e-008,0.3044
3.62734e-008,0.2985
3.63158e-008,0.2737
3.63582e-008,0.2292
3.64006e-008,0.2098
3.64431e-008,0.2048
3.64855e-008,0.2048
3.65279e-008,0.2167
3.65703e-008,0.2242
3.66128e-008,0.2299
3.66552e-008,0.2353
3.66976e-008,0.2254
3.67401e-008,0.2137
3.67825e-008,0.2121
3.68249e-008,0.2075
3.68673e-008,0.2098
3.69097e-008,0.2216
3.69522e-008,0.2216
3.69946e-008,0.2171
3.70370e-008,0.2162
3.70794e-008,0.2123
3.71219e-008,0.2118
3.71643e-008,0.2159
3.72067e-008,0.2174
3.72492e-008,0.2193
3.72916e-008,0.2206
3.73340e-008,0.2190
3.73764e-008,0.2193
3.74189e-008,0.2182
3.74613e-008,0.2968
3.75037e-008,0.4684
3.75461e-008,0.6559
3.75885e-008,0.8646
3.76310e-008,1.0214
3.76734e-008,1.1128
3.77158e-008,1.1626
3.77583e-008,1.1736
3.78007e-008,1.1641
3.78431e-008,1.1638
3.78855e-008,1.1655
3.79280e-008,1.1790
3.79704e-008,1.2059
3.80128e-008,1.2104
3.80552e-008,1.1943
3.80976e-008,1.1832
3.81401e-008,1.1729
3.81825e-008,1.1804
3.82249e-008,1.2129
3.82673e-008,1.2418
3.83098e-008,1.2603
3.83522e-008,1.2571
3.83946e-008,1.1206
3.84371e-008,0.8721
3.84795e-008,0.6797
3.85219e-008,0.4935
3.85643e-008,0.3571
3.86067e-008,0.3026
3.86492e-008,0.2813
3.86916e-008,0.2939
3.87340e-008,0.3215
3.87764e-008,0.3116
3.88189e-008,0.2983
3.88613e-008,0.2847
3.89037e-008,0.2550
3.89462e-008,0.2644
3.89886e-008,0.3027
3.90310e-008,0.3061
3.90734e-008,0.3005
3.91159e-008,0.2848
3.91583e-008,0.2410
3.92007e-008,0.2127
3.92431e-008,0.2062
3.92855e-008,0.2034
3.93280e-008,0.2130
3.93704e-008,0.2228
3.94128e-008,0.2279
3.94553e-008,0.2348
3.94977e-008,0.2299
3.95401e-008,0.2158
3.95825e-008,0.2124
3.96250e-008,0.2092
3.96674e-008,0.2074
3.97098e-008,0.2187
3.97522e-008,0.2230
3.97946e-008,0.2179
3.98371e-008,0.2166
3.98795e-008,0.2137
3.99219e-008,0.2112
3.99644e-008,0.2148
4.00068e-008,0.2172
4.00492e-008,0.2186
4.00916e-008,0.2207
4.01341e-008,0.2195
4.01765e-008,0.2191
4.02189e-008,0.2191
4.02613e-008,0.2152
4.03037e-008,0.2141
4.03462e-008,0.2167
4.03886e-008,0.2169
4.04310e-008,0.2183
4.04734e-008,0.2201
4.05159e-008,0.2182
4.05583e-008,0.2168
4.06007e-008,0.2170
4.06432e-008,0.2167
4.06856e-008,0.2173
4.07280e-008,0.2179
4.07704e-008,0.2175
4.08128e-008,0.2179
4.08553e-008,0.2178
4.08977e-008,0.2171
4.09401e-008,0.2175
4.09825e-008,0.2173
4.10250e-008,0.2165
4.10674e-008,0.2174
4.11098e-008,0.2180
4.11523e-008,0.2177
4.11947e-008,0.2178
4.12371e-008,0.2176
4.12795e-008,0.2170
4.13220e-008,0.2172
4.13644e-008,0.2174
4.14068e-008,0.2174
4.14492e-008,0.2177
4.14916e-008,0.2175
4.15341e-008,0.2174
4.15765e-008,0.2176
4.16189e-008,0.2174
4.16614e-008,0.2173
4.17038e-008,0.2175
4.17462e-008,0.2174
4.17886e-008,0.2174
4.18311e-008,0.2177
4.18735e-008,0.2176
4.19159e-008,0.2174
4.19583e-008,0.2175
4.20007e-008,0.2174
4.20432e-008,0.2174
4.20856e-008,0.2175
4.21280e-008,0.2175
4.21704e-008,0.2175
4.22129e-008,0.2175
4.22553e-008,0.2174
4.22977e-008,0.2175
4.23402e-008,0.2175
4.23826e-008,0.2174
4.24250e-008,0.2175
4.24674e-008,0.2175
4.25098e-008,0.2175
4.25523e-008,0.2175
4.25947e-008,0.2175
4.26371e-008,0.2175
4.26795e-008,0.2175
4.27220e-008,0.2175
4.27644e-008,0.2175
4.28068e-008,0.2175
4.28493e-008,0.2175
4.28917e-008,0.2175
4.29341e-008,0.2175
4.29765e-008,0.2175
4.30190e-008,0.2175
4.30614e-008,0.2175
4.31038e-008,0.2175
4.31462e-008,0.2175
4.31886e-008,0.2175
4.32311e-008,0.2175
4.32735e-008,0.2175
4.33159e-008,0.2175
4.33584e-008,0.2175
4.34008e-008,0.2175
4.34432e-008,0.2175
4.34856e-008,0.2175
4.35281e-008,0.2175
4.35705e-008,0.2175
4.36129e-008,0.2175
4.36553e-008,0.2175
4.36977e-008,0.2175
4.37402e-008,0.2175
4.37826e-008,0.2175
4.38250e-008,0.2175
4.38675e-008,0.2175
4.39099e-008,0.2175
4.39523e-008,0.2175
4.39947e-008,0.2238
4.40372e-008,0.3489
4.40796e-008,0.5249
4.41220e-008,0.7281
4.41644e-008,0.9202
4.42068e-008,1.0547
4.42493e-008,1.1319
4.42917e-008,1.1692
4.43341e-008,1.1729
4.43765e-008,1.1634
4.44190e-008,1.1658
4.44614e-008,1.1666
4.45038e-008,1.1868
4.45463e-008,1.2116
4.45887e-008,1.2043
4.46311e-008,1.1915
4.46735e-008,1.1794
4.47160e-008,1.1726
4.47584e-008,1.1899
4.48008e-008,1.2241
4.48432e-008,1.2482
4.48856e-008,1.2639
4.49281e-008,1.2672
4.49705e-008,1.2601
4.50129e-008,1.2553
4.50554e-008,1.2496
4.50978e-008,1.2455
4.51402e-008,1.2505
4.51826e-008,1.2573
4.52251e-008,1.2629
4.52675e-008,1.2703
4.53099e-008,1.2696
4.53523e-008,1.2624
4.53947e-008,1.2601
4.54372e-008,1.2595
4.54796e-008,1.2613
4.55220e-008,1.2660
4.55645e-008,1.2671
