.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
4.01361e-008,-0.7998
4.01785e-008,-0.8364
4.02210e-008,-0.8381
4.02634e-008,-0.8545
4.03058e-008,-0.8773
4.03483e-008,-0.8886
4.03907e-008,-0.8981
4.04331e-008,-0.8745
4.04755e-008,-0.8546
4.05179e-008,-0.8522
4.05604e-008,-0.8566
4.06028e-008,-0.8952
4.06452e-008,-0.9602
4.06876e-008,-1.0132
4.07301e-008,-0.8854
4.07725e-008,-0.4870
4.08149e-008,-0.0905
4.08574e-008,0.2997
4.08998e-008,0.5393
4.09422e-008,0.6795
4.09846e-008,0.7773
4.10271e-008,0.7885
4.10695e-008,0.8006
4.11119e-008,0.8319
4.11543e-008,0.8327
4.11967e-008,0.8474
4.12392e-008,0.8750
4.12816e-008,0.8895
4.13240e-008,0.9014
4.13665e-008,0.8786
4.14089e-008,0.8545
4.14513e-008,0.8519
4.14937e-008,0.8560
4.15362e-008,0.8902
4.15786e-008,0.9539
4.16210e-008,1.0116
4.16634e-008,0.9185
4.17058e-008,0.5310
4.17483e-008,0.1324
4.17907e-008,-0.2682
4.18331e-008,-0.5230
4.18756e-008,-0.6675
4.19180e-008,-0.7677
4.19604e-008,-0.7809
4.20028e-008,-0.7940
4.20453e-008,-0.8312
4.20877e-008,-0.8389
4.21301e-008,-0.8489
4.21725e-008,-0.8742
4.22149e-008,-0.8862
4.22574e-008,-0.8982
4.22998e-008,-0.8808
4.23422e-008,-0.8565
4.23846e-008,-0.8523
4.24271e-008,-0.8541
4.24695e-008,-0.8843
4.25119e-008,-0.9474
4.25544e-008,-1.0079
4.25968e-008,-0.9483
4.26392e-008,-0.5719
4.26816e-008,-0.1688
4.27241e-008,0.2374
4.27665e-008,0.5038
4.28089e-008,0.6551
4.28513e-008,0.7665
4.28937e-008,0.7880
4.29362e-008,0.7967
4.29786e-008,0.8267
4.30210e-008,0.8340
4.30635e-008,0.8415
4.31059e-008,0.8709
4.31483e-008,0.8868
4.31907e-008,0.9008
4.32332e-008,0.8853
4.32756e-008,0.8570
4.33180e-008,0.8518
4.33604e-008,0.8540
4.34028e-008,0.8801
4.34453e-008,0.9410
4.34877e-008,1.0034
4.35301e-008,0.9757
4.35726e-008,0.6169
4.36150e-008,0.2080
