.HEADER
..NAMES
Time,V U1.J23
.DATA
4.53099e-008,1.2630
4.53523e-008,1.2630
4.53947e-008,1.2631
4.54372e-008,1.2632
4.54796e-008,1.2632
4.55220e-008,1.2632
4.55645e-008,1.2631
4.56069e-008,1.2632
4.56493e-008,1.2632
4.56917e-008,1.2632
4.57342e-008,1.2631
4.57766e-008,1.2631
4.58190e-008,1.2631
4.58614e-008,1.2631
4.59038e-008,1.2632
4.59463e-008,1.2632
4.59887e-008,1.2631
4.60311e-008,1.2631
4.60735e-008,1.2631
4.61160e-008,1.2631
4.61584e-008,1.2631
4.62008e-008,1.2631
4.62433e-008,1.2631
4.62857e-008,1.2631
4.63281e-008,1.2631
4.63705e-008,1.2631
4.64129e-008,1.2631
4.64554e-008,1.2631
4.64978e-008,1.2631
4.65402e-008,1.2631
4.65826e-008,1.2631
4.66251e-008,1.2631
4.66675e-008,1.2631
4.67099e-008,1.2631
4.67524e-008,1.2631
4.67948e-008,1.2631
4.68372e-008,1.2631
4.68796e-008,1.2631
4.69221e-008,1.2631
4.69645e-008,1.2631
4.70069e-008,1.2631
4.70493e-008,1.2631
4.70917e-008,1.2631
4.71342e-008,1.2631
4.71766e-008,1.2631
4.72190e-008,1.2631
4.72615e-008,1.2631
4.73039e-008,1.2631
4.73463e-008,1.2631
4.73887e-008,1.2631
4.74312e-008,1.2631
4.74736e-008,1.2631
4.75160e-008,1.2631
4.75584e-008,1.2631
4.76008e-008,1.2631
4.76433e-008,1.2631
4.76857e-008,1.2631
4.77281e-008,1.2631
4.77705e-008,1.2631
4.78130e-008,1.2631
4.78554e-008,1.2631
4.78978e-008,1.2631
4.79403e-008,1.2631
4.79827e-008,1.2631
4.80251e-008,1.2631
4.80675e-008,1.2631
4.81099e-008,1.2631
4.81524e-008,1.2631
4.81948e-008,1.2631
4.82372e-008,1.2631
4.82796e-008,1.2631
4.83221e-008,1.2631
4.83645e-008,1.2631
4.84069e-008,1.2631
4.84494e-008,1.2631
4.84918e-008,1.2631
4.85342e-008,1.2631
4.85766e-008,1.2631
4.86191e-008,1.2631
4.86615e-008,1.2631
4.87039e-008,1.2630
4.87463e-008,1.2630
4.87887e-008,1.2630
4.88312e-008,1.2630
4.88736e-008,1.2630
4.89160e-008,1.2630
4.89585e-008,1.2630
4.90009e-008,1.2630
4.90433e-008,1.2630
4.90857e-008,1.2630
4.91282e-008,1.2630
4.91706e-008,1.2630
4.92130e-008,1.2630
4.92554e-008,1.2630
4.92978e-008,1.2630
4.93403e-008,1.2630
4.93827e-008,1.2630
4.94251e-008,1.2630
4.94676e-008,1.2630
4.95100e-008,1.2630
4.95524e-008,1.2630
4.95948e-008,1.2630
4.96373e-008,1.2630
4.96797e-008,1.2630
4.97221e-008,1.2630
4.97645e-008,1.2630
4.98069e-008,1.2630
4.98494e-008,1.2630
4.98918e-008,1.2630
4.99342e-008,1.2630
4.99766e-008,1.2630
5.00191e-008,1.2630
5.00615e-008,1.2630
5.01039e-008,1.2630
5.01464e-008,1.2630
5.01888e-008,1.2630
5.02312e-008,1.2630
5.02736e-008,1.2630
5.03160e-008,1.2630
5.03585e-008,1.2630
5.04009e-008,1.2630
5.04433e-008,1.2630
5.04857e-008,1.2630
5.05282e-008,1.2569
5.05706e-008,1.1442
5.06130e-008,0.9033
5.06555e-008,0.7217
5.06979e-008,0.5459
5.07403e-008,0.4333
5.07827e-008,0.3754
5.08252e-008,0.3326
5.08676e-008,0.3115
5.09100e-008,0.2759
5.09524e-008,0.2558
5.09948e-008,0.2454
5.10373e-008,0.2326
5.10797e-008,0.2323
5.11221e-008,0.2389
5.11646e-008,0.2501
5.12070e-008,0.2611
5.12494e-008,0.2774
5.12918e-008,0.2965
5.13343e-008,0.2968
5.13767e-008,0.2849
5.14191e-008,0.2613
5.14615e-008,0.2312
5.15039e-008,0.2905
5.15464e-008,0.4974
5.15888e-008,0.6959
5.16312e-008,0.9090
5.16736e-008,1.0182
5.17161e-008,1.0688
5.17585e-008,1.1074
5.18009e-008,1.1341
5.18434e-008,1.1845
5.18858e-008,1.2119
5.19282e-008,1.2257
5.19706e-008,1.2372
5.20130e-008,1.2384
5.20555e-008,1.2368
5.20979e-008,1.2267
5.21403e-008,1.2147
5.21827e-008,1.1982
5.22252e-008,1.1790
5.22676e-008,1.1759
5.23100e-008,1.1840
5.23525e-008,1.2071
5.23949e-008,1.2385
5.24373e-008,1.2557
5.24797e-008,1.2580
5.25222e-008,1.2506
5.25646e-008,1.2459
5.26070e-008,1.2511
5.26494e-008,1.2603
5.26918e-008,1.2678
5.27343e-008,1.2675
5.27767e-008,1.2616
5.28191e-008,1.2578
5.28616e-008,1.2574
5.29040e-008,1.2585
5.29464e-008,1.2594
5.29888e-008,1.2603
5.30313e-008,1.2618
5.30737e-008,1.2639
5.31161e-008,1.2668
5.31585e-008,1.2682
5.32009e-008,1.2676
5.32434e-008,1.2660
5.32858e-008,1.2636
5.33282e-008,1.2611
5.33707e-008,1.2021
5.34131e-008,0.9732
5.34555e-008,0.7778
5.34979e-008,0.5940
5.35404e-008,0.4609
5.35828e-008,0.3893
5.36252e-008,0.3411
5.36676e-008,0.3172
5.37100e-008,0.2869
5.37525e-008,0.2603
5.37949e-008,0.2506
5.38373e-008,0.2360
5.38797e-008,0.2314
5.39222e-008,0.2366
5.39646e-008,0.2465
5.40070e-008,0.2580
5.40495e-008,0.2708
5.40919e-008,0.2916
5.41343e-008,0.2982
5.41767e-008,0.2893
5.42192e-008,0.2703
5.42616e-008,0.2397
5.43040e-008,0.2197
5.43464e-008,0.2165
5.43888e-008,0.2201
5.44313e-008,0.2239
5.44737e-008,0.2214
5.45161e-008,0.2162
5.45586e-008,0.2116
5.46010e-008,0.2104
5.46434e-008,0.2141
5.46858e-008,0.2171
5.47283e-008,0.2182
5.47707e-008,0.2191
5.48131e-008,0.2195
5.48555e-008,0.2185
5.48979e-008,0.2164
5.49404e-008,0.2146
5.49828e-008,0.2123
5.50252e-008,0.2105
5.50677e-008,0.2107
5.51101e-008,0.2118
5.51525e-008,0.2136
5.51949e-008,0.2158
5.52374e-008,0.2167
5.52798e-008,0.2162
5.53222e-008,0.2150
5.53646e-008,0.2144
5.54070e-008,0.2149
5.54495e-008,0.2158
5.54919e-008,0.2166
5.55343e-008,0.2165
5.55767e-008,0.2155
5.56192e-008,0.2148
5.56616e-008,0.2147
5.57040e-008,0.2148
5.57465e-008,0.2149
5.57889e-008,0.2150
5.58313e-008,0.2152
5.58737e-008,0.2153
5.59161e-008,0.2156
5.59586e-008,0.2157
5.60010e-008,0.2156
5.60434e-008,0.2154
5.60858e-008,0.2153
5.61283e-008,0.2152
5.61707e-008,0.2152
5.62131e-008,0.2153
5.62556e-008,0.2154
5.62980e-008,0.2154
5.63404e-008,0.2153
5.63828e-008,0.2152
5.64253e-008,0.2151
5.64677e-008,0.2152
5.65101e-008,0.2153
5.65525e-008,0.2154
5.65949e-008,0.2155
5.66374e-008,0.2154
5.66798e-008,0.2154
5.67222e-008,0.2153
5.67647e-008,0.2154
5.68071e-008,0.2154
5.68495e-008,0.2153
5.68919e-008,0.2153
5.69344e-008,0.2153
5.69768e-008,0.2154
5.70192e-008,0.2154
5.70616e-008,0.2154
5.71040e-008,0.2170
5.71465e-008,0.3399
5.71889e-008,0.5269
5.72313e-008,0.7258
5.72738e-008,0.9084
5.73162e-008,1.0112
5.73586e-008,1.0760
5.74010e-008,1.1145
5.74435e-008,1.1470
5.74859e-008,1.1882
5.75283e-008,1.2080
5.75707e-008,1.2256
5.76131e-008,1.2336
5.76556e-008,1.2348
5.76980e-008,1.2334
5.77404e-008,1.2244
5.77828e-008,1.2149
5.78253e-008,1.1979
5.78677e-008,1.1844
5.79101e-008,1.1831
5.79526e-008,1.1911
5.79950e-008,1.2146
5.80374e-008,1.2213
5.80798e-008,1.0551
5.81223e-008,0.8013
5.81647e-008,0.6102
5.82071e-008,0.4582
5.82495e-008,0.3891
5.82919e-008,0.3546
5.83344e-008,0.3263
5.83768e-008,0.3005
5.84192e-008,0.2594
5.84617e-008,0.2448
5.85041e-008,0.2350
5.85465e-008,0.2273
5.85889e-008,0.2310
5.86314e-008,0.2403
5.86738e-008,0.2548
5.87162e-008,0.2685
5.87586e-008,0.2902
5.88010e-008,0.3059
5.88435e-008,0.2992
5.88859e-008,0.2803
5.89283e-008,0.2480
5.89708e-008,0.2185
5.90132e-008,0.2119
5.90556e-008,0.2183
5.90980e-008,0.2262
5.91405e-008,0.2257
5.91829e-008,0.2176
5.92253e-008,0.2103
5.92677e-008,0.2074
5.93101e-008,0.2119
5.93526e-008,0.2179
5.93950e-008,0.2199
5.94374e-008,0.2198
5.94798e-008,0.2197
5.95223e-008,0.2192
5.95647e-008,0.2175
5.96071e-008,0.2154
5.96496e-008,0.2130
5.96920e-008,0.2103
5.97344e-008,0.2099
5.97768e-008,0.2113
5.98192e-008,0.2133
5.98617e-008,0.2158
5.99041e-008,0.2172
5.99465e-008,0.2169
5.99889e-008,0.2154
6.00314e-008,0.2143
6.00738e-008,0.2146
6.01162e-008,0.2158
6.01586e-008,0.2170
6.02011e-008,0.2172
6.02435e-008,0.2161
6.02859e-008,0.2149
6.03283e-008,0.2145
6.03708e-008,0.2148
6.04132e-008,0.2151
6.04556e-008,0.2153
6.04981e-008,0.2153
6.05405e-008,0.2154
6.05829e-008,0.2157
6.06253e-008,0.2159
6.06678e-008,0.2159
6.07102e-008,0.2157
6.07526e-008,0.2154
6.07950e-008,0.2153
6.08375e-008,0.2153
6.08799e-008,0.2155
6.09223e-008,0.2156
6.09647e-008,0.2156
6.10071e-008,0.2155
6.10496e-008,0.2154
6.10920e-008,0.2153
6.11344e-008,0.2153
6.11768e-008,0.2154
6.12193e-008,0.2156
6.12617e-008,0.2156
6.13041e-008,0.2156
6.13465e-008,0.2155
6.13890e-008,0.2155
6.14314e-008,0.2155
6.14738e-008,0.2155
6.15163e-008,0.2155
6.15587e-008,0.2155
6.16011e-008,0.2155
6.16435e-008,0.2155
6.16860e-008,0.2155
6.17284e-008,0.2155
6.17708e-008,0.2155
6.18132e-008,0.2155
6.18557e-008,0.2155
6.18981e-008,0.2155
6.19405e-008,0.2155
6.19829e-008,0.2155
6.20254e-008,0.2155
6.20678e-008,0.2155
6.21102e-008,0.2155
6.21526e-008,0.2155
6.21950e-008,0.2155
6.22375e-008,0.2155
6.22799e-008,0.2155
6.23223e-008,0.2155
6.23647e-008,0.2155
6.24072e-008,0.2155
6.24496e-008,0.2155
6.24920e-008,0.2155
6.25344e-008,0.2155
6.25769e-008,0.2155
6.26193e-008,0.2155
6.26617e-008,0.2155
6.27042e-008,0.2155
6.27466e-008,0.2532
6.27890e-008,0.4203
6.28314e-008,0.5982
6.28739e-008,0.8152
6.29163e-008,0.9600
6.29587e-008,1.0413
6.30011e-008,1.0948
6.30436e-008,1.1244
6.30860e-008,1.1669
6.31284e-008,1.1982
6.31708e-008,1.2156
6.32132e-008,1.2306
6.32557e-008,1.2343
6.32981e-008,1.2353
6.33405e-008,1.2302
6.33829e-008,1.2208
6.34254e-008,1.2089
6.34678e-008,1.1909
6.35102e-008,1.1831
6.35526e-008,1.1851
6.35951e-008,1.1995
6.36375e-008,1.2263
6.36799e-008,1.2466
6.37224e-008,1.2556
6.37648e-008,1.2542
6.38072e-008,1.2491
6.38496e-008,1.2503
6.38921e-008,1.2563
6.39345e-008,1.2636
6.39769e-008,1.2667
6.40193e-008,1.2639
6.40618e-008,1.2605
6.41042e-008,1.2588
6.41466e-008,1.2589
6.41890e-008,1.2597
6.42315e-008,1.2605
6.42739e-008,1.2617
6.43163e-008,1.2632
6.43587e-008,1.2656
6.44011e-008,1.2675
6.44436e-008,1.2677
6.44860e-008,1.2668
6.45284e-008,1.2650
6.45708e-008,1.2630
6.46133e-008,1.2295
6.46557e-008,1.0173
6.46981e-008,0.8068
6.47405e-008,0.6242
6.47830e-008,0.4810
6.48254e-008,0.3999
6.48678e-008,0.3484
6.49103e-008,0.3206
6.49527e-008,0.2933
6.49951e-008,0.2631
6.50375e-008,0.2526
6.50800e-008,0.2386
6.51224e-008,0.2316
6.51648e-008,0.2357
6.52072e-008,0.2447
6.52497e-008,0.2566
6.52921e-008,0.2682
6.53345e-008,0.2888
6.53769e-008,0.2989
6.54193e-008,0.2916
6.54618e-008,0.2749
6.55042e-008,0.2452
6.55466e-008,0.2335
6.55890e-008,0.3947
6.56315e-008,0.6057
6.56739e-008,0.8214
6.57163e-008,0.9779
6.57587e-008,1.0483
6.58012e-008,1.0934
6.58436e-008,1.1218
6.58860e-008,1.1612
6.59284e-008,1.2031
6.59709e-008,1.2189
6.60133e-008,1.2337
6.60557e-008,1.2389
6.60982e-008,1.2384
6.61406e-008,1.2328
6.61830e-008,1.2202
6.62254e-008,1.2076
6.62679e-008,1.1870
6.63103e-008,1.1759
6.63527e-008,1.1794
6.63951e-008,1.1944
6.64376e-008,1.2249
6.64800e-008,1.2249
6.65224e-008,1.0251
6.65648e-008,0.7734
6.66072e-008,0.5811
6.66497e-008,0.4442
6.66921e-008,0.3870
6.67345e-008,0.3537
6.67769e-008,0.3263
6.68194e-008,0.2945
6.68618e-008,0.2539
6.69042e-008,0.2426
6.69466e-008,0.2331
6.69891e-008,0.2272
6.70315e-008,0.2319
6.70739e-008,0.2421
6.71164e-008,0.2572
6.71588e-008,0.2717
6.72012e-008,0.2944
6.72436e-008,0.3069
6.72861e-008,0.2973
6.73285e-008,0.2763
6.73709e-008,0.2425
6.74133e-008,0.2176
6.74558e-008,0.3509
6.74982e-008,0.5729
6.75406e-008,0.7828
6.75830e-008,0.9579
6.76255e-008,1.0347
6.76679e-008,1.0799
6.77103e-008,1.1144
6.77527e-008,1.1511
6.77951e-008,1.2002
6.78376e-008,1.2181
6.78800e-008,1.2315
6.79224e-008,1.2382
6.79648e-008,1.2381
6.80073e-008,1.2345
6.80497e-008,1.2221
6.80921e-008,1.2096
6.81345e-008,1.1897
6.81770e-008,1.1758
6.82194e-008,1.1782
6.82618e-008,1.1911
6.83043e-008,1.2197
6.83467e-008,1.2319
6.83891e-008,1.0764
6.84315e-008,0.8120
6.84740e-008,0.6180
6.85164e-008,0.4633
6.85588e-008,0.3942
6.86012e-008,0.3620
6.86437e-008,0.3307
6.86861e-008,0.3028
6.87285e-008,0.2588
6.87709e-008,0.2432
6.88133e-008,0.2355
6.88558e-008,0.2276
6.88982e-008,0.2307
6.89406e-008,0.2396
6.89830e-008,0.2543
6.90255e-008,0.2685
6.90679e-008,0.2898
6.91103e-008,0.3066
6.91527e-008,0.3001
6.91952e-008,0.2812
6.92376e-008,0.2494
6.92800e-008,0.2191
6.93225e-008,0.2117
6.93649e-008,0.2183
6.94073e-008,0.2265
6.94497e-008,0.2262
6.94922e-008,0.2177
6.95346e-008,0.2100
6.95770e-008,0.2071
6.96194e-008,0.2117
6.96619e-008,0.2183
6.97043e-008,0.2203
6.97467e-008,0.2198
6.97891e-008,0.2195
6.98316e-008,0.2192
6.98740e-008,0.2177
6.99164e-008,0.2156
6.99588e-008,0.2131
7.00012e-008,0.2103
7.00437e-008,0.2098
7.00861e-008,0.2113
7.01285e-008,0.2133
7.01709e-008,0.2157
7.02134e-008,0.2172
7.02558e-008,0.2169
7.02982e-008,0.2154
7.03406e-008,0.2143
7.03831e-008,0.2146
7.04255e-008,0.2158
7.04679e-008,0.2170
7.05104e-008,0.2173
7.05528e-008,0.2162
7.05952e-008,0.2149
7.06376e-008,0.2145
7.06801e-008,0.2148
7.07225e-008,0.2151
7.07649e-008,0.2153
7.08073e-008,0.2153
7.08498e-008,0.2154
7.08922e-008,0.2156
7.09346e-008,0.2160
7.09770e-008,0.2159
7.10194e-008,0.2157
7.10619e-008,0.2154
7.11043e-008,0.2153
7.11467e-008,0.2154
7.11891e-008,0.2689
7.12316e-008,0.4431
7.12740e-008,0.6208
7.13164e-008,0.8368
7.13588e-008,0.9722
7.14013e-008,1.0483
7.14437e-008,1.0992
7.14861e-008,1.1278
7.15286e-008,1.1721
7.15710e-008,1.2006
7.16134e-008,1.2178
7.16558e-008,1.2315
7.16983e-008,1.2343
7.17407e-008,1.2352
7.17831e-008,1.2290
7.18255e-008,1.2197
7.18680e-008,1.2067
7.19104e-008,1.1891
7.19528e-008,1.1829
7.19952e-008,1.1859
7.20377e-008,1.2023
7.20801e-008,1.2273
7.21225e-008,1.1622
7.21649e-008,0.9104
7.22073e-008,0.7017
7.22498e-008,0.5163
7.22922e-008,0.4120
7.23346e-008,0.3708
7.23770e-008,0.3380
7.24195e-008,0.3162
7.24619e-008,0.2767
7.25043e-008,0.2486
7.25467e-008,0.2409
7.25892e-008,0.2295
7.26316e-008,0.2284
7.26740e-008,0.2353
7.27165e-008,0.2478
7.27589e-008,0.2621
7.28013e-008,0.2789
7.28437e-008,0.3014
7.28862e-008,0.3045
7.29286e-008,0.2906
7.29710e-008,0.2647
7.30134e-008,0.2300
7.30559e-008,0.2125
7.30983e-008,0.2146
7.31407e-008,0.2231
7.31831e-008,0.2274
7.32256e-008,0.2217
7.32680e-008,0.2135
7.33104e-008,0.2081
7.33528e-008,0.2091
7.33952e-008,0.2156
7.34377e-008,0.2195
7.34801e-008,0.2200
7.35225e-008,0.2198
7.35649e-008,0.2196
7.36074e-008,0.2185
7.36498e-008,0.2165
7.36922e-008,0.2143
7.37346e-008,0.2115
7.37771e-008,0.2099
7.38195e-008,0.2107
7.38619e-008,0.2123
7.39044e-008,0.2147
7.39468e-008,0.2169
7.39892e-008,0.2347
7.40316e-008,0.3854
7.40741e-008,0.5650
7.41165e-008,0.7765
7.41589e-008,0.9379
7.42013e-008,1.0299
7.42438e-008,1.0893
7.42862e-008,1.1209
7.43286e-008,1.1583
7.43710e-008,1.1932
7.44134e-008,1.2114
7.44559e-008,1.2284
7.44983e-008,1.2339
7.45407e-008,1.2352
7.45831e-008,1.2317
7.46256e-008,1.2225
7.46680e-008,1.2122
7.47104e-008,1.1943
7.47528e-008,1.1839
7.47953e-008,1.1841
7.48377e-008,1.1953
7.48801e-008,1.2210
7.49226e-008,1.2436
7.49650e-008,1.2548
7.50074e-008,1.2552
7.50498e-008,1.2498
7.50923e-008,1.2496
7.51347e-008,1.2548
7.51771e-008,1.2621
7.52195e-008,1.2665
7.52620e-008,1.2647
7.53044e-008,1.2612
7.53468e-008,1.2591
7.53892e-008,1.2588
7.54317e-008,1.2595
7.54741e-008,1.2603
7.55165e-008,1.2614
7.55589e-008,1.2629
7.56013e-008,1.2651
7.56438e-008,1.2672
7.56862e-008,1.2677
7.57286e-008,1.2671
7.57710e-008,1.2654
7.58135e-008,1.2634
7.58559e-008,1.2449
7.58983e-008,1.0621
7.59407e-008,0.8364
7.59832e-008,0.6565
7.60256e-008,0.5018
7.60680e-008,0.4109
7.61105e-008,0.3561
7.61529e-008,0.3233
7.61953e-008,0.2997
7.62377e-008,0.2667
7.62802e-008,0.2541
7.63226e-008,0.2410
7.63650e-008,0.2317
7.64074e-008,0.2347
7.64499e-008,0.2428
7.64923e-008,0.2547
7.65347e-008,0.2655
7.65771e-008,0.2851
7.66195e-008,0.2987
7.66620e-008,0.2935
7.67044e-008,0.2788
7.67468e-008,0.2507
7.67892e-008,0.2246
7.68317e-008,0.2168
7.68741e-008,0.2188
7.69165e-008,0.2234
7.69589e-008,0.2232
7.70014e-008,0.2181
7.70438e-008,0.2133
7.70862e-008,0.2104
7.71287e-008,0.2129
7.71711e-008,0.2167
7.72135e-008,0.2182
7.72559e-008,0.2190
7.72984e-008,0.2197
7.73408e-008,0.2192
7.73832e-008,0.2174
7.74256e-008,0.2154
7.74681e-008,0.2134
7.75105e-008,0.2111
7.75529e-008,0.2107
7.75953e-008,0.2116
7.76378e-008,0.2131
7.76802e-008,0.2154
7.77226e-008,0.2168
7.77650e-008,0.2167
7.78074e-008,0.2156
7.78499e-008,0.2147
7.78923e-008,0.2149
7.79347e-008,0.2157
7.79771e-008,0.2166
7.80196e-008,0.2169
7.80620e-008,0.2161
7.81044e-008,0.2152
7.81468e-008,0.2149
7.81893e-008,0.2150
7.82317e-008,0.2151
7.82741e-008,0.2152
7.83166e-008,0.2153
7.83590e-008,0.2155
7.84014e-008,0.2157
7.84438e-008,0.2159
7.84863e-008,0.2158
7.85287e-008,0.2157
7.85711e-008,0.2155
7.86135e-008,0.2154
7.86560e-008,0.2154
7.86984e-008,0.3000
7.87408e-008,0.4835
7.87832e-008,0.6681
7.88257e-008,0.8723
7.88681e-008,0.9917
7.89105e-008,1.0613
7.89529e-008,1.1074
7.89953e-008,1.1358
7.90378e-008,1.1805
7.90802e-008,1.2042
7.91226e-008,1.2218
7.91650e-008,1.2328
7.92075e-008,1.2345
7.92499e-008,1.2347
7.92923e-008,1.2269
7.93347e-008,1.2178
7.93772e-008,1.2027
7.94196e-008,1.1866
7.94620e-008,1.1829
7.95045e-008,1.1880
7.95469e-008,1.2079
7.95893e-008,1.2345
7.96317e-008,1.2508
7.96742e-008,1.2562
7.97166e-008,1.2521
7.97590e-008,1.2487
7.98014e-008,1.2520
7.98439e-008,1.2588
7.98863e-008,1.2654
7.99287e-008,1.2662
7.99711e-008,1.2626
8.00135e-008,1.2597
8.00560e-008,1.2586
8.00984e-008,1.2591
8.01408e-008,1.2599
8.01832e-008,1.2609
8.02257e-008,1.2621
8.02681e-008,1.2639
8.03105e-008,1.2664
8.03529e-008,1.2677
8.03954e-008,1.2675
8.04378e-008,1.2663
8.04802e-008,1.2642
8.05227e-008,1.2626
8.05651e-008,1.2620
8.06075e-008,1.2625
8.06499e-008,1.2636
8.06924e-008,1.2641
8.07348e-008,1.2637
8.07772e-008,1.2627
8.08196e-008,1.2620
8.08621e-008,1.2622
8.09045e-008,1.2631
8.09469e-008,1.2639
8.09893e-008,1.2641
8.10318e-008,1.2638
8.10742e-008,1.2635
8.11166e-008,1.2634
8.11590e-008,1.2634
8.12014e-008,1.2633
8.12439e-008,1.2631
8.12863e-008,1.2629
8.13287e-008,1.2630
8.13711e-008,1.2632
8.14136e-008,1.2634
8.14560e-008,1.2635
8.14984e-008,1.2634
8.15408e-008,1.2633
8.15833e-008,1.2632
8.16257e-008,1.2632
8.16681e-008,1.2633
8.17106e-008,1.2634
8.17530e-008,1.2635
8.17954e-008,1.2634
8.18378e-008,1.2633
8.18803e-008,1.2632
8.19227e-008,1.2632
8.19651e-008,1.2632
8.20075e-008,1.2633
8.20500e-008,1.2633
8.20924e-008,1.2633
8.21348e-008,1.2633
8.21772e-008,1.2633
8.22196e-008,1.2633
8.22621e-008,1.2633
8.23045e-008,1.2633
8.23469e-008,1.2632
8.23893e-008,1.2629
8.24318e-008,1.2090
8.24742e-008,0.9804
8.25166e-008,0.7807
8.25590e-008,0.5964
8.26015e-008,0.4630
8.26439e-008,0.3918
8.26863e-008,0.3441
8.27288e-008,0.3192
8.27712e-008,0.2880
8.28136e-008,0.2598
8.28560e-008,0.2501
8.28985e-008,0.2361
8.29409e-008,0.2314
8.29833e-008,0.2365
8.30257e-008,0.2463
8.30682e-008,0.2580
8.31106e-008,0.2709
8.31530e-008,0.2919
8.31954e-008,0.2989
8.32379e-008,0.2899
8.32803e-008,0.2709
8.33227e-008,0.2403
8.33651e-008,0.2438
8.34075e-008,0.4260
8.34500e-008,0.6319
8.34924e-008,0.8517
8.35348e-008,0.9921
8.35772e-008,1.0549
8.36197e-008,1.0976
8.36621e-008,1.1245
8.37045e-008,1.1686
8.37469e-008,1.2065
8.37894e-008,1.2210
8.38318e-008,1.2350
8.38742e-008,1.2388
8.39167e-008,1.2381
8.39591e-008,1.2311
8.40015e-008,1.2185
8.40439e-008,1.2050
8.40864e-008,1.1841
8.41288e-008,1.1756
8.41712e-008,1.1805
8.42136e-008,1.1979
8.42561e-008,1.2293
8.42985e-008,1.2137
8.43409e-008,0.9846
8.43833e-008,0.7460
8.44257e-008,0.5548
8.44682e-008,0.4318
8.45106e-008,0.3822
8.45530e-008,0.3489
8.45954e-008,0.3235
8.46379e-008,0.2876
8.46803e-008,0.2505
8.47227e-008,0.2418
8.47651e-008,0.2316
8.48076e-008,0.2273
8.48500e-008,0.2329
8.48924e-008,0.2440
8.49349e-008,0.2591
8.49773e-008,0.2743
8.50197e-008,0.2975
8.50621e-008,0.3066
8.51046e-008,0.2949
8.51470e-008,0.2721
8.51894e-008,0.2374
8.52318e-008,0.2206
8.52743e-008,0.3806
8.53167e-008,0.6005
8.53591e-008,0.8151
8.54015e-008,0.9734
8.54440e-008,1.0413
8.54864e-008,1.0857
8.55288e-008,1.1178
8.55712e-008,1.1590
8.56136e-008,1.2043
8.56561e-008,1.2197
8.56985e-008,1.2330
8.57409e-008,1.2383
8.57833e-008,1.2380
8.58258e-008,1.2331
8.58682e-008,1.2202
8.59106e-008,1.2074
8.59530e-008,1.1868
8.59955e-008,1.1752
8.60379e-008,1.1792
8.60803e-008,1.1940
8.61228e-008,1.2242
8.61652e-008,1.2281
8.62076e-008,1.0393
8.62500e-008,0.7826
8.62925e-008,0.5904
8.63349e-008,0.4491
8.63773e-008,0.3896
8.64197e-008,0.3564
8.64622e-008,0.3275
8.65046e-008,0.2964
8.65470e-008,0.2545
8.65894e-008,0.2425
8.66319e-008,0.2338
8.66743e-008,0.2274
8.67167e-008,0.2316
8.67591e-008,0.2413
8.68015e-008,0.2563
8.68440e-008,0.2708
8.68864e-008,0.2932
8.69288e-008,0.3069
8.69712e-008,0.2979
8.70137e-008,0.2775
8.70561e-008,0.2442
8.70985e-008,0.2165
8.71409e-008,0.2121
8.71834e-008,0.2195
8.72258e-008,0.2272
8.72682e-008,0.2252
8.73107e-008,0.2164
8.73531e-008,0.2092
8.73955e-008,0.2072
8.74379e-008,0.2127
8.74804e-008,0.2188
8.75228e-008,0.2202
8.75652e-008,0.2197
8.76076e-008,0.2195
8.76501e-008,0.2190
8.76925e-008,0.2174
8.77349e-008,0.2153
8.77773e-008,0.2127
8.78197e-008,0.2101
8.78622e-008,0.2099
8.79046e-008,0.2115
8.79470e-008,0.2136
8.79894e-008,0.2160
8.80319e-008,0.2173
8.80743e-008,0.2167
8.81167e-008,0.2152
8.81591e-008,0.2142
8.82016e-008,0.2147
8.82440e-008,0.2160
8.82864e-008,0.2171
8.83289e-008,0.2172
8.83713e-008,0.2160
8.84137e-008,0.2147
8.84561e-008,0.2145
8.84986e-008,0.2148
8.85410e-008,0.2152
8.85834e-008,0.2153
8.86258e-008,0.2153
8.86683e-008,0.2154
8.87107e-008,0.2157
8.87531e-008,0.2160
8.87955e-008,0.2159
8.88380e-008,0.2156
8.88804e-008,0.2154
8.89228e-008,0.2153
8.89652e-008,0.2153
8.90076e-008,0.2884
8.90501e-008,0.4693
8.90925e-008,0.6507
8.91349e-008,0.8602
8.91773e-008,0.9852
8.92198e-008,1.0565
8.92622e-008,1.1045
8.93046e-008,1.1327
8.93470e-008,1.1777
8.93895e-008,1.2030
8.94319e-008,1.2203
8.94743e-008,1.2324
8.95168e-008,1.2344
8.95592e-008,1.2349
8.96016e-008,1.2276
8.96440e-008,1.2185
8.96865e-008,1.2041
8.97289e-008,1.1873
8.97713e-008,1.1828
8.98137e-008,1.1871
8.98562e-008,1.2059
8.98986e-008,1.2274
8.99410e-008,1.1320
8.99834e-008,0.8743
9.00258e-008,0.6746
9.00683e-008,0.4966
9.01107e-008,0.4033
9.01531e-008,0.3666
9.01955e-008,0.3341
9.02380e-008,0.3124
9.02804e-008,0.2708
9.03228e-008,0.2471
9.03652e-008,0.2393
9.04077e-008,0.2285
9.04501e-008,0.2291
9.04925e-008,0.2367
9.05350e-008,0.2500
9.05774e-008,0.2639
9.06198e-008,0.2823
9.06622e-008,0.3034
9.07047e-008,0.3032
9.07471e-008,0.2878
9.07895e-008,0.2598
9.08319e-008,0.2260
