.HEADER
..NAMES
Time,V U1.T25
3.7334e-009,1.0300
3.7758e-009,0.8066
3.8183e-009,0.6051
3.8607e-009,0.4373
3.9031e-009,0.3312
3.9455e-009,0.2953
3.9879e-009,0.2757
4.0304e-009,0.2713
4.0728e-009,0.2682
4.1152e-009,0.2624
4.1577e-009,0.2621
4.2001e-009,0.2717
4.2425e-009,0.2732
4.2849e-009,0.2653
4.3274e-009,0.2525
4.3698e-009,0.2560
4.4122e-009,0.2792
4.4546e-009,0.2936
4.4970e-009,0.2992
4.5395e-009,0.2969
4.5819e-009,0.2645
4.6243e-009,0.2214
4.6668e-009,0.2030
4.7092e-009,0.1988
4.7516e-009,0.2052
4.7940e-009,0.2205
4.8364e-009,0.2294
4.8789e-009,0.2280
4.9213e-009,0.2253
4.9637e-009,0.2196
5.0062e-009,0.2151
5.0486e-009,0.2166
5.0910e-009,0.2194
5.1334e-009,0.2174
5.1758e-009,0.2144
5.2183e-009,0.2137
5.2607e-009,0.2162
5.3031e-009,0.2177
5.3456e-009,0.2175
5.3880e-009,0.2172
5.4304e-009,0.2146
5.4728e-009,0.2103
5.5153e-009,0.2110
5.5577e-009,0.2162
5.6001e-009,0.3351
5.6425e-009,0.5229
5.6849e-009,0.7298
5.7274e-009,0.9321
5.7698e-009,1.0644
5.8122e-009,1.1353
5.8547e-009,1.1694
5.8971e-009,1.1875
5.9395e-009,1.1965
5.9819e-009,1.2078
6.0243e-009,1.2101
6.0668e-009,1.2077
6.1092e-009,1.2037
6.1516e-009,1.2059
6.1941e-009,1.2139
6.2365e-009,1.2210
6.2789e-009,1.2087
6.3213e-009,1.1933
6.3637e-009,1.1791
6.4062e-009,1.1744
6.4486e-009,1.1928
6.4910e-009,1.2289
6.5335e-009,1.2558
6.5759e-009,1.2715
6.6183e-009,1.2704
6.6607e-009,1.2582
6.7032e-009,1.2476
6.7456e-009,1.2459
6.7880e-009,1.2487
6.8304e-009,1.2552
6.8728e-009,1.2600
6.9153e-009,1.2611
6.9577e-009,1.2595
7.0001e-009,1.2594
7.0426e-009,1.2610
7.0850e-009,1.2634
7.1274e-009,1.2632
7.1698e-009,1.2616
7.2122e-009,1.2603
7.2547e-009,1.2600
7.2971e-009,1.2619
7.3395e-009,1.2658
7.3820e-009,1.2670
7.4244e-009,1.2649
7.4668e-009,1.2614
7.5092e-009,1.2579
7.5516e-009,1.2565
7.5941e-009,1.2583
7.6365e-009,1.2608
7.6789e-009,1.2626
7.7213e-009,1.2631
7.7638e-009,1.2622
7.8062e-009,1.2607
7.8486e-009,1.2600
7.8910e-009,1.2604
7.9335e-009,1.2611
7.9759e-009,1.2614
8.0183e-009,1.2611
8.0608e-009,1.2607
8.1032e-009,1.2605
8.1456e-009,1.2607
8.1880e-009,1.2613
8.2305e-009,1.2615
8.2729e-009,1.2611
8.3153e-009,1.2606
8.3577e-009,1.2546
8.4001e-009,1.1462
8.4426e-009,0.9074
8.4850e-009,0.7146
8.5274e-009,0.5133
8.5698e-009,0.3736
8.6123e-009,0.3045
8.6547e-009,0.2831
8.6971e-009,0.2671
8.7396e-009,0.2732
8.7820e-009,0.2655
8.8244e-009,0.2631
8.8668e-009,0.2659
8.9093e-009,0.2743
8.9517e-009,0.2689
8.9941e-009,0.2598
9.0365e-009,0.2508
9.0790e-009,0.2683
9.1214e-009,0.2880
9.1638e-009,0.2965
9.2062e-009,0.2999
9.2486e-009,0.2854
9.2911e-009,0.2411
9.3335e-009,0.2101
9.3759e-009,0.1996
9.4183e-009,0.1999
9.4608e-009,0.2119
9.5032e-009,0.2266
9.5456e-009,0.2291
9.5881e-009,0.2275
9.6305e-009,0.2234
9.6729e-009,0.2171
9.7153e-009,0.2149
9.7578e-009,0.2183
9.8002e-009,0.2187
9.8426e-009,0.2159
9.8850e-009,0.2138
9.9274e-009,0.2151
9.9699e-009,0.2173
1.00123e-008,0.2176
1.00547e-008,0.2174
1.00971e-008,0.2165
1.01396e-008,0.2124
1.01820e-008,0.2101
1.02244e-008,0.2132
1.02668e-008,0.2604
1.03093e-008,0.4323
1.03517e-008,0.6148
1.03941e-008,0.8462
1.04366e-008,1.0065
1.04790e-008,1.1099
1.05214e-008,1.1534
1.05638e-008,1.1815
1.06063e-008,1.1895
1.06487e-008,1.2048
1.06911e-008,1.2084
1.07335e-008,1.2106
1.07759e-008,1.2047
1.08184e-008,1.2049
1.08608e-008,1.2081
1.09032e-008,1.2204
1.09456e-008,1.2159
1.09881e-008,1.2011
1.10305e-008,1.1856
1.10729e-008,1.1749
1.11154e-008,1.1800
1.11578e-008,1.2103
1.12002e-008,1.1729
1.12426e-008,0.9417
1.12851e-008,0.7295
1.13275e-008,0.5107
1.13699e-008,0.3590
1.14123e-008,0.2840
1.14548e-008,0.2716
1.14972e-008,0.2611
1.15396e-008,0.2712
1.15820e-008,0.2670
1.16244e-008,0.2624
1.16669e-008,0.2623
1.17093e-008,0.2738
1.17517e-008,0.2735
1.17941e-008,0.2653
1.18366e-008,0.2501
1.18790e-008,0.2612
1.19214e-008,0.2860
1.19639e-008,0.2991
1.20063e-008,0.3050
1.20487e-008,0.2961
1.20911e-008,0.2511
1.21336e-008,0.2331
1.21760e-008,0.4028
1.22184e-008,0.6093
1.22608e-008,0.8613
1.23032e-008,1.0466
1.23457e-008,1.1491
1.23881e-008,1.1790
1.24305e-008,1.1947
1.24729e-008,1.1914
1.25154e-008,1.1991
1.25578e-008,1.2092
1.26002e-008,1.2149
1.26427e-008,1.2054
1.26851e-008,1.1999
1.27275e-008,1.2033
1.27699e-008,1.2203
1.28124e-008,1.2204
1.28548e-008,1.2019
1.28972e-008,1.1839
1.29396e-008,1.1685
1.29821e-008,1.1684
1.30245e-008,1.2040
1.30669e-008,1.2478
1.31093e-008,1.2740
1.31517e-008,1.2826
1.31942e-008,1.2701
1.32366e-008,1.2503
1.32790e-008,1.2416
1.33214e-008,1.2431
1.33639e-008,1.2490
1.34063e-008,1.2586
1.34487e-008,1.2642
1.34912e-008,1.2623
1.35336e-008,1.2586
1.35760e-008,1.2589
1.36184e-008,1.2622
1.36609e-008,1.2647
1.37033e-008,1.2632
1.37457e-008,1.2612
1.37881e-008,1.2597
1.38306e-008,1.2596
1.38730e-008,1.2633
1.39154e-008,1.2681
1.39578e-008,1.2679
1.40002e-008,1.2448
1.40427e-008,1.0503
1.40851e-008,0.8209
1.41275e-008,0.6213
1.41699e-008,0.4485
1.42124e-008,0.3375
1.42548e-008,0.2971
1.42972e-008,0.2776
1.43397e-008,0.2710
1.43821e-008,0.2692
1.44245e-008,0.2626
1.44669e-008,0.2620
1.45094e-008,0.2711
1.45518e-008,0.2740
1.45942e-008,0.2662
1.46366e-008,0.2537
1.46790e-008,0.2548
1.47215e-008,0.2778
1.47639e-008,0.2932
1.48063e-008,0.2992
1.48487e-008,0.2981
1.48912e-008,0.2683
1.49336e-008,0.2241
1.49760e-008,0.2040
1.50185e-008,0.1991
1.50609e-008,0.2045
1.51033e-008,0.2195
1.51457e-008,0.2295
1.51881e-008,0.2283
1.52306e-008,0.2258
1.52730e-008,0.2203
1.53154e-008,0.2154
1.53579e-008,0.2165
1.54003e-008,0.2196
1.54427e-008,0.2178
1.54851e-008,0.2147
1.55276e-008,0.2138
1.55700e-008,0.2162
1.56124e-008,0.2178
1.56548e-008,0.2177
1.56972e-008,0.2174
1.57397e-008,0.2152
1.57821e-008,0.2107
1.58245e-008,0.2110
1.58670e-008,0.2151
1.59094e-008,0.2185
1.59518e-008,0.2211
1.59942e-008,0.2217
1.60366e-008,0.2190
1.60791e-008,0.2167
1.61215e-008,0.2157
1.61639e-008,0.2152
1.62064e-008,0.2163
1.62488e-008,0.2183
1.62912e-008,0.2184
1.63336e-008,0.2173
1.63761e-008,0.2169
1.64185e-008,0.2172
1.64609e-008,0.2175
1.65033e-008,0.2177
1.65457e-008,0.2177
1.65882e-008,0.2175
1.66306e-008,0.2169
1.66730e-008,0.2168
1.67155e-008,0.2175
1.67579e-008,0.2180
1.68003e-008,0.2181
1.68427e-008,0.3077
1.68851e-008,0.4895
1.69276e-008,0.6844
1.69700e-008,0.9041
1.70124e-008,1.0480
1.70548e-008,1.1304
1.70973e-008,1.1678
1.71397e-008,1.1884
1.71821e-008,1.1929
1.72246e-008,1.2060
1.72670e-008,1.2094
1.73094e-008,1.2097
1.73518e-008,1.2043
1.73942e-008,1.2058
1.74367e-008,1.2115
1.74791e-008,1.2212
1.75215e-008,1.2112
1.75640e-008,1.1967
1.76064e-008,1.1820
1.76488e-008,1.1743
1.76912e-008,1.1873
1.77336e-008,1.2227
1.77761e-008,1.2518
1.78185e-008,1.2706
1.78609e-008,1.2728
1.79033e-008,1.2614
1.79458e-008,1.2493
1.79882e-008,1.2460
1.80306e-008,1.2475
1.80731e-008,1.2537
1.81155e-008,1.2597
1.81579e-008,1.2617
1.82003e-008,1.2602
1.82427e-008,1.2596
1.82852e-008,1.2607
1.83276e-008,1.2631
1.83700e-008,1.2635
1.84125e-008,1.2622
1.84549e-008,1.2608
1.84973e-008,1.2602
1.85397e-008,1.2614
1.85822e-008,1.2653
1.86246e-008,1.2672
1.86670e-008,1.2618
1.87094e-008,1.1640
1.87518e-008,0.9226
1.87943e-008,0.7266
1.88367e-008,0.5245
1.88791e-008,0.3826
1.89216e-008,0.3091
1.89640e-008,0.2880
1.90064e-008,0.2696
1.90488e-008,0.2736
1.90912e-008,0.2651
1.91337e-008,0.2626
1.91761e-008,0.2652
1.92185e-008,0.2748
1.92610e-008,0.2700
1.93034e-008,0.2609
1.93458e-008,0.2504
1.93882e-008,0.2663
1.94307e-008,0.2873
1.94731e-008,0.2968
1.95155e-008,0.3004
1.95579e-008,0.2879
1.96003e-008,0.2443
1.96428e-008,0.2691
1.96852e-008,0.4567
1.97276e-008,0.6585
1.97701e-008,0.9078
1.98125e-008,1.0709
1.98549e-008,1.1568
1.98973e-008,1.1814
1.99397e-008,1.1966
1.99822e-008,1.1923
2.00246e-008,1.2040
2.00670e-008,1.2113
2.01095e-008,1.2137
2.01519e-008,1.2030
2.01943e-008,1.2006
2.02367e-008,1.2066
2.02792e-008,1.2232
2.03216e-008,1.2164
2.03640e-008,1.1977
2.04064e-008,1.1804
2.04488e-008,1.1674
2.04913e-008,1.1741
2.05337e-008,1.2149
2.05761e-008,1.2543
2.06186e-008,1.2765
2.06610e-008,1.2805
2.07034e-008,1.2658
2.07458e-008,1.2477
2.07882e-008,1.2422
2.08307e-008,1.2445
2.08731e-008,1.2513
2.09155e-008,1.2602
2.09580e-008,1.2641
2.10004e-008,1.2612
2.10428e-008,1.2585
2.10852e-008,1.2597
2.11277e-008,1.2632
2.11701e-008,1.2646
2.12125e-008,1.2627
2.12549e-008,1.2608
2.12973e-008,1.2597
2.13398e-008,1.2602
2.13822e-008,1.2646
2.14246e-008,1.2684
2.14671e-008,1.2670
2.15095e-008,1.2194
2.15519e-008,0.9932
2.15943e-008,0.7815
2.16367e-008,0.5773
2.16792e-008,0.4187
2.17216e-008,0.3223
2.17640e-008,0.2936
2.18064e-008,0.2734
2.18489e-008,0.2725
2.18913e-008,0.2670
2.19337e-008,0.2626
2.19762e-008,0.2631
2.20186e-008,0.2734
2.20610e-008,0.2724
2.21034e-008,0.2643
2.21458e-008,0.2513
2.21883e-008,0.2592
2.22307e-008,0.2823
2.22731e-008,0.2950
2.23156e-008,0.2999
2.23580e-008,0.2949
2.24004e-008,0.2581
2.24428e-008,0.2176
2.24852e-008,0.2022
2.25277e-008,0.1993
2.25701e-008,0.2072
2.26125e-008,0.2229
2.26549e-008,0.2297
2.26974e-008,0.2279
2.27398e-008,0.2249
2.27822e-008,0.2190
2.28247e-008,0.2151
2.28671e-008,0.2174
2.29095e-008,0.2196
2.29519e-008,0.2172
2.29943e-008,0.2143
2.30368e-008,0.2142
2.30792e-008,0.2168
2.31216e-008,0.2179
2.31641e-008,0.2177
2.32065e-008,0.2173
2.32489e-008,0.2142
2.32913e-008,0.2102
2.33338e-008,0.2118
2.33762e-008,0.2160
2.34186e-008,0.2192
2.34610e-008,0.2216
2.35034e-008,0.2213
2.35459e-008,0.2184
2.35883e-008,0.2165
2.36307e-008,0.2156
2.36732e-008,0.2153
2.37156e-008,0.2168
2.37580e-008,0.2186
2.38004e-008,0.2182
2.38428e-008,0.2172
2.38853e-008,0.2170
2.39277e-008,0.2174
2.39701e-008,0.2176
2.40126e-008,0.2177
2.40550e-008,0.2178
2.40974e-008,0.2175
2.41398e-008,0.2168
2.41823e-008,0.2170
2.42247e-008,0.2177
2.42671e-008,0.2181
2.43095e-008,0.2217
2.43519e-008,0.3429
2.43944e-008,0.5282
2.44368e-008,0.7386
2.44792e-008,0.9405
2.45217e-008,1.0725
2.45641e-008,1.1411
2.46065e-008,1.1741
2.46489e-008,1.1892
2.46913e-008,1.1963
2.47338e-008,1.2069
2.47762e-008,1.2106
2.48186e-008,1.2082
2.48611e-008,1.2042
2.49035e-008,1.2062
2.49459e-008,1.2145
2.49883e-008,1.2205
2.50308e-008,1.2082
2.50732e-008,1.1935
2.51156e-008,1.1794
2.51580e-008,1.1747
2.52004e-008,1.1941
2.52429e-008,1.2120
2.52853e-008,1.0617
2.53277e-008,0.8216
2.53702e-008,0.6135
2.54126e-008,0.4217
2.54550e-008,0.3107
2.54974e-008,0.2749
2.55398e-008,0.2650
2.55823e-008,0.2642
2.56247e-008,0.2717
2.56671e-008,0.2642
2.57096e-008,0.2613
2.57520e-008,0.2685
2.57944e-008,0.2757
2.58368e-008,0.2700
2.58793e-008,0.2566
2.59217e-008,0.2520
2.59641e-008,0.2756
2.60065e-008,0.2945
2.60489e-008,0.3029
2.60914e-008,0.3041
2.61338e-008,0.2757
2.61762e-008,0.2254
2.62187e-008,0.3112
2.62611e-008,0.5166
2.63035e-008,0.7380
2.63459e-008,0.9724
2.63883e-008,1.1101
2.64308e-008,1.1694
2.64732e-008,1.1887
2.65156e-008,1.1962
2.65580e-008,1.1926
2.66005e-008,1.2061
2.66429e-008,1.2133
2.66853e-008,1.2112
2.67278e-008,1.2011
2.67702e-008,1.2011
2.68126e-008,1.2115
2.68550e-008,1.2246
2.68974e-008,1.2109
2.69399e-008,1.1923
2.69823e-008,1.1752
2.70247e-008,1.1654
2.70672e-008,1.1837
2.71096e-008,1.2195
2.71520e-008,1.1164
2.71944e-008,0.8706
2.72368e-008,0.6604
2.72793e-008,0.4475
2.73217e-008,0.3195
2.73641e-008,0.2733
2.74065e-008,0.2658
2.74490e-008,0.2620
2.74914e-008,0.2752
2.75338e-008,0.2672
2.75763e-008,0.2617
2.76187e-008,0.2648
2.76611e-008,0.2756
2.77035e-008,0.2724
2.77459e-008,0.2607
2.77884e-008,0.2498
2.78308e-008,0.2700
2.78732e-008,0.2915
2.79157e-008,0.3017
2.79581e-008,0.3062
2.80005e-008,0.2858
2.80429e-008,0.2344
2.80854e-008,0.2788
2.81278e-008,0.4743
2.81702e-008,0.6845
2.82126e-008,0.9358
2.82550e-008,1.0904
2.82975e-008,1.1645
2.83399e-008,1.1856
2.83823e-008,1.1970
2.84248e-008,1.1905
2.84672e-008,1.2034
2.85096e-008,1.2115
2.85520e-008,1.2134
2.85944e-008,1.2026
2.86369e-008,1.2006
2.86793e-008,1.2078
2.87217e-008,1.2241
2.87642e-008,1.2146
2.88066e-008,1.1959
2.88490e-008,1.1785
2.88914e-008,1.1660
2.89339e-008,1.1767
2.89763e-008,1.2167
2.90187e-008,1.1563
2.90611e-008,0.9169
2.91035e-008,0.7054
2.91460e-008,0.4819
2.91884e-008,0.3376
2.92308e-008,0.2758
2.92733e-008,0.2678
2.93157e-008,0.2601
2.93581e-008,0.2746
2.94005e-008,0.2689
2.94429e-008,0.2629
2.94854e-008,0.2627
2.95278e-008,0.2745
2.95702e-008,0.2735
2.96127e-008,0.2641
2.96551e-008,0.2496
2.96975e-008,0.2648
2.97399e-008,0.2883
2.97824e-008,0.3001
2.98248e-008,0.3061
2.98672e-008,0.2932
2.99096e-008,0.2444
2.99521e-008,0.2510
2.99945e-008,0.4328
3.00369e-008,0.6380
3.00793e-008,0.8949
3.01218e-008,1.0668
3.01642e-008,1.1574
3.02066e-008,1.1822
3.02490e-008,1.1965
3.02914e-008,1.1905
3.03339e-008,1.2008
3.03763e-008,1.2099
3.04187e-008,1.2146
3.04612e-008,1.2044
3.05036e-008,1.2003
3.05460e-008,1.2050
3.05884e-008,1.2223
3.06309e-008,1.2181
3.06733e-008,1.1995
3.07157e-008,1.1818
3.07581e-008,1.1674
3.08005e-008,1.1715
3.08430e-008,1.2111
3.08854e-008,1.2525
3.09278e-008,1.2767
3.09702e-008,1.2823
3.10127e-008,1.2676
3.10551e-008,1.2483
3.10975e-008,1.2417
3.11400e-008,1.2436
3.11824e-008,1.2503
3.12248e-008,1.2599
3.12672e-008,1.2647
3.13096e-008,1.2620
3.13521e-008,1.2587
3.13945e-008,1.2594
3.14369e-008,1.2628
3.14793e-008,1.2647
3.15218e-008,1.2631
3.15642e-008,1.2611
3.16066e-008,1.2598
3.16491e-008,1.2600
3.16915e-008,1.2642
3.17339e-008,1.2685
3.17763e-008,1.2676
3.18188e-008,1.2637
3.18612e-008,1.2588
3.19036e-008,1.2554
3.19460e-008,1.2564
3.19884e-008,1.2600
3.20309e-008,1.2625
3.20733e-008,1.2641
3.21157e-008,1.2640
3.21582e-008,1.2618
3.22006e-008,1.2597
3.22430e-008,1.2597
3.22854e-008,1.2609
3.23279e-008,1.2618
3.23703e-008,1.2618
3.24127e-008,1.2612
3.24551e-008,1.2606
3.24975e-008,1.2606
3.25400e-008,1.2611
3.25824e-008,1.2619
3.26248e-008,1.2618
3.26672e-008,1.2611
3.27097e-008,1.2604
3.27521e-008,1.2602
3.27945e-008,1.2607
3.28370e-008,1.2617
3.28794e-008,1.2620
3.29218e-008,1.2618
3.29642e-008,1.2614
3.30066e-008,1.2609
3.30491e-008,1.2605
3.30915e-008,1.2607
3.31339e-008,1.2612
3.31763e-008,1.2615
3.32188e-008,1.2615
3.32612e-008,1.2612
3.33036e-008,1.2610
3.33461e-008,1.2609
3.33885e-008,1.2611
3.34309e-008,1.2613
3.34733e-008,1.2613
3.35158e-008,1.2612
3.35582e-008,1.2610
3.36006e-008,1.2610
3.36430e-008,1.2611
3.36854e-008,1.2613
3.37279e-008,1.2613
3.37703e-008,1.2612
3.38127e-008,1.2611
3.38552e-008,1.2610
3.38976e-008,1.2610
3.39400e-008,1.2611
3.39824e-008,1.2612
3.40249e-008,1.2612
3.40673e-008,1.2612
3.41097e-008,1.2611
3.41521e-008,1.2610
3.41945e-008,1.2610
3.42370e-008,1.2611
3.42794e-008,1.2611
3.43218e-008,1.2612
3.43643e-008,1.2611
3.44067e-008,1.2611
3.44491e-008,1.2611
3.44915e-008,1.2611
3.45340e-008,1.2611
3.45764e-008,1.2611
3.46188e-008,1.2485
3.46612e-008,1.0896
3.47036e-008,0.8542
3.47461e-008,0.6578
3.47885e-008,0.4709
3.48309e-008,0.3482
3.48733e-008,0.2973
3.49158e-008,0.2778
3.49582e-008,0.2687
3.50006e-008,0.2720
3.50431e-008,0.2644
3.50855e-008,0.2624
3.51279e-008,0.2688
3.51703e-008,0.2741
3.52128e-008,0.2673
3.52552e-008,0.2563
3.52976e-008,0.2531
3.53400e-008,0.2745
3.53824e-008,0.2911
3.54249e-008,0.2980
3.54673e-008,0.2994
3.55097e-008,0.2756
3.55522e-008,0.2303
3.55946e-008,0.3211
3.56370e-008,0.5250
3.56794e-008,0.7425
3.57219e-008,0.9710
3.57643e-008,1.1078
3.58067e-008,1.1678
3.58491e-008,1.1886
3.58915e-008,1.1971
3.59340e-008,1.1944
3.59764e-008,1.2071
3.60188e-008,1.2133
3.60613e-008,1.2104
3.61037e-008,1.2008
3.61461e-008,1.2016
3.61885e-008,1.2121
3.62310e-008,1.2242
3.62734e-008,1.2100
3.63158e-008,1.1916
3.63582e-008,1.1751
3.64006e-008,1.1660
3.64431e-008,1.1847
3.64855e-008,1.2301
3.65279e-008,1.2632
3.65703e-008,1.2802
3.66128e-008,1.2771
3.66552e-008,1.2591
3.66976e-008,1.2442
3.67401e-008,1.2426
3.67825e-008,1.2460
3.68249e-008,1.2543
3.68673e-008,1.2622
3.69097e-008,1.2636
3.69522e-008,1.2598
3.69946e-008,1.2586
3.70370e-008,1.2607
3.70794e-008,1.2641
3.71219e-008,1.2640
3.71643e-008,1.2619
3.72067e-008,1.2603
3.72492e-008,1.2595
3.72916e-008,1.2612
3.73340e-008,1.2663
3.73764e-008,1.2685
3.74189e-008,1.2659
3.74613e-008,1.2616
3.75037e-008,1.2570
3.75461e-008,1.2552
3.75885e-008,1.2578
3.76310e-008,1.2611
3.76734e-008,1.2631
3.77158e-008,1.2640
3.77583e-008,1.2630
3.78007e-008,1.2606
3.78431e-008,1.2594
3.78855e-008,1.2601
3.79280e-008,1.2613
3.79704e-008,1.2617
3.80128e-008,1.2614
3.80552e-008,1.2608
3.80976e-008,1.2604
3.81401e-008,1.2606
3.81825e-008,1.2614
3.82249e-008,1.2618
3.82673e-008,1.2614
3.83098e-008,1.2607
3.83522e-008,1.2575
3.83946e-008,1.1725
3.84371e-008,0.9372
3.84795e-008,0.7419
3.85219e-008,0.5360
3.85643e-008,0.3882
3.86067e-008,0.3087
3.86492e-008,0.2859
3.86916e-008,0.2674
3.87340e-008,0.2733
3.87764e-008,0.2665
3.88189e-008,0.2637
3.88613e-008,0.2649
3.89037e-008,0.2741
3.89462e-008,0.2699
3.89886e-008,0.2616
3.90310e-008,0.2507
3.90734e-008,0.2653
3.91159e-008,0.2862
3.91583e-008,0.2958
3.92007e-008,0.2999
3.92431e-008,0.2894
3.92855e-008,0.2472
3.93280e-008,0.2127
3.93704e-008,0.2005
3.94128e-008,0.1993
3.94553e-008,0.2099
3.94977e-008,0.2253
3.95401e-008,0.2293
3.95825e-008,0.2279
3.96250e-008,0.2243
3.96674e-008,0.2179
3.97098e-008,0.2149
3.97522e-008,0.2179
3.97946e-008,0.2190
3.98371e-008,0.2164
3.98795e-008,0.2141
3.99219e-008,0.2149
3.99644e-008,0.2172
4.00068e-008,0.2177
4.00492e-008,0.2174
4.00916e-008,0.2169
4.01341e-008,0.2131
4.01765e-008,0.2101
4.02189e-008,0.2127
4.02613e-008,0.2167
4.03037e-008,0.2197
4.03462e-008,0.2218
4.03886e-008,0.2207
4.04310e-008,0.2178
4.04734e-008,0.2163
4.05159e-008,0.2154
4.05583e-008,0.2154
4.06007e-008,0.2172
4.06432e-008,0.2186
4.06856e-008,0.2180
4.07280e-008,0.2171
4.07704e-008,0.2171
4.08128e-008,0.2174
4.08553e-008,0.2176
4.08977e-008,0.2177
4.09401e-008,0.2177
4.09825e-008,0.2173
4.10250e-008,0.2168
4.10674e-008,0.2171
4.11098e-008,0.2178
4.11523e-008,0.2181
4.11947e-008,0.2180
4.12371e-008,0.2176
4.12795e-008,0.2169
4.13220e-008,0.2168
4.13644e-008,0.2170
4.14068e-008,0.2172
4.14492e-008,0.2176
4.14916e-008,0.2180
4.15341e-008,0.2177
4.15765e-008,0.2173
4.16189e-008,0.2172
4.16614e-008,0.2173
4.17038e-008,0.2174
4.17462e-008,0.2175
4.17886e-008,0.2175
4.18311e-008,0.2175
4.18735e-008,0.2173
4.19159e-008,0.2174
4.19583e-008,0.2175
4.20007e-008,0.2176
4.20432e-008,0.2176
4.20856e-008,0.2175
4.21280e-008,0.2174
4.21704e-008,0.2174
4.22129e-008,0.2175
4.22553e-008,0.2175
4.22977e-008,0.2175
4.23402e-008,0.2176
4.23826e-008,0.2175
4.24250e-008,0.2174
4.24674e-008,0.2174
4.25098e-008,0.2175
4.25523e-008,0.2175
4.25947e-008,0.2175
4.26371e-008,0.2175
4.26795e-008,0.2175
4.27220e-008,0.2175
4.27644e-008,0.2175
4.28068e-008,0.2175
4.28493e-008,0.2175
4.28917e-008,0.2175
4.29341e-008,0.2175
4.29765e-008,0.2175
4.30190e-008,0.2175
4.30614e-008,0.2217
4.31038e-008,0.3500
4.31462e-008,0.5363
4.31886e-008,0.7501
4.32311e-008,0.9479
4.32735e-008,1.0773
4.33159e-008,1.1427
4.33584e-008,1.1748
4.34008e-008,1.1890
4.34432e-008,1.1973
4.34856e-008,1.2074
4.35281e-008,1.2110
4.35705e-008,1.2080
4.36129e-008,1.2042
4.36553e-008,1.2062
4.36977e-008,1.2153
4.37402e-008,1.2205
4.37826e-008,1.2078
4.38250e-008,1.1929
4.38675e-008,1.1789
4.39099e-008,1.1749
4.39523e-008,1.1956
4.39947e-008,1.2318
4.40372e-008,1.2581
4.40796e-008,1.2732
4.41220e-008,1.2707
4.41644e-008,1.2577
4.42068e-008,1.2476
4.42493e-008,1.2461
4.42917e-008,1.2489
4.43341e-008,1.2558
4.43765e-008,1.2608
4.44190e-008,1.2616
4.44614e-008,1.2598
4.45038e-008,1.2598
4.45463e-008,1.2614
4.45887e-008,1.2637
4.46311e-008,1.2634
4.46735e-008,1.2619
4.47160e-008,1.2607
4.47584e-008,1.2604
4.48008e-008,1.2624
4.48432e-008,1.2663
4.48856e-008,1.2672
4.49281e-008,1.2650
4.49705e-008,1.2615
4.50129e-008,1.2579
4.50554e-008,1.2568
4.50978e-008,1.2588
4.51402e-008,1.2612
4.51826e-008,1.2630
4.52251e-008,1.2635
4.52675e-008,1.2625
4.53099e-008,1.2609
4.53523e-008,1.2603
4.53947e-008,1.2607
4.54372e-008,1.2614
4.54796e-008,1.2617
4.55220e-008,1.2614
4.55645e-008,1.2610
