.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
4.52696e-008,1.2040
4.53120e-008,1.2371
4.53544e-008,1.2458
4.53968e-008,1.2101
4.54393e-008,0.9796
4.54817e-008,0.7415
4.55241e-008,0.5623
4.55665e-008,0.4294
4.56089e-008,0.3492
4.56514e-008,0.3178
4.56938e-008,0.2961
4.57362e-008,0.2887
4.57786e-008,0.2784
4.58211e-008,0.2706
4.58635e-008,0.2714
4.59059e-008,0.2776
4.59484e-008,0.2939
4.59908e-008,0.2925
4.60332e-008,0.2967
4.60756e-008,0.3116
4.61180e-008,0.3025
4.61605e-008,0.2875
4.62029e-008,0.2653
4.62453e-008,0.2294
4.62877e-008,0.2138
4.63302e-008,0.2269
4.63726e-008,0.4013
4.64150e-008,0.6036
4.64575e-008,0.7894
4.64999e-008,0.9526
4.65423e-008,1.0478
4.65847e-008,1.0974
4.66272e-008,1.1393
4.66696e-008,1.1587
4.67120e-008,1.1804
4.67544e-008,1.1972
4.67968e-008,1.2001
4.68393e-008,1.1978
4.68817e-008,1.1877
4.69241e-008,1.1868
4.69666e-008,1.1813
4.70090e-008,1.1721
4.70514e-008,1.1782
4.70938e-008,1.1817
4.71363e-008,1.1972
4.71787e-008,1.2323
4.72211e-008,1.2454
4.72635e-008,1.2280
4.73059e-008,1.0343
4.73484e-008,0.7773
4.73908e-008,0.5966
4.74332e-008,0.4522
4.74757e-008,0.3581
4.75181e-008,0.3233
4.75605e-008,0.2987
4.76029e-008,0.2910
4.76454e-008,0.2797
4.76878e-008,0.2716
4.77302e-008,0.2711
4.77726e-008,0.2755
4.78150e-008,0.2915
4.78575e-008,0.2936
4.78999e-008,0.2941
4.79423e-008,0.3098
4.79847e-008,0.3060
4.80272e-008,0.2898
4.80696e-008,0.2717
4.81120e-008,0.2355
4.81545e-008,0.2148
4.81969e-008,0.2216
4.82393e-008,0.3593
4.82817e-008,0.5700
4.83242e-008,0.7480
4.83666e-008,0.9267
4.84090e-008,1.0347
4.84514e-008,1.0872
4.84938e-008,1.1330
4.85363e-008,1.1542
4.85787e-008,1.1769
4.86211e-008,1.1947
4.86636e-008,1.2001
4.87060e-008,1.1986
4.87484e-008,1.1898
4.87908e-008,1.1864
4.88333e-008,1.1833
4.88757e-008,1.1728
4.89181e-008,1.1764
4.89605e-008,1.1816
4.90029e-008,1.1913
4.90454e-008,1.2264
4.90878e-008,1.2447
4.91302e-008,1.2363
4.91727e-008,1.0843
4.92151e-008,0.8183
4.92575e-008,0.6332
4.92999e-008,0.4759
4.93424e-008,0.3700
4.93848e-008,0.3299
4.94272e-008,0.3028
4.94696e-008,0.2924
4.95120e-008,0.2812
4.95545e-008,0.2730
4.95969e-008,0.2708
4.96393e-008,0.2740
4.96817e-008,0.2882
4.97242e-008,0.2948
4.97666e-008,0.2924
4.98090e-008,0.3071
4.98515e-008,0.3089
4.98939e-008,0.2922
4.99363e-008,0.2770
4.99787e-008,0.2424
5.00211e-008,0.2167
5.00636e-008,0.2189
5.01060e-008,0.3206
5.01484e-008,0.5333
5.01908e-008,0.7076
5.02333e-008,0.8989
5.02757e-008,1.0193
5.03181e-008,1.0772
5.03606e-008,1.1246
5.04030e-008,1.1504
5.04454e-008,1.1730
5.04878e-008,1.1915
5.05303e-008,1.2001
5.05727e-008,1.1992
5.06151e-008,1.1922
5.06575e-008,1.1859
5.06999e-008,1.1850
5.07424e-008,1.1744
5.07848e-008,1.1745
5.08272e-008,1.1814
5.08697e-008,1.1869
5.09121e-008,1.2195
5.09545e-008,1.2433
5.09969e-008,1.2425
5.10394e-008,1.1317
5.10818e-008,0.8654
5.11242e-008,0.6705
5.11666e-008,0.5007
5.12090e-008,0.3858
5.12515e-008,0.3359
5.12939e-008,0.3080
5.13363e-008,0.2932
5.13788e-008,0.2832
5.14212e-008,0.2747
5.14636e-008,0.2703
5.15060e-008,0.2729
5.15485e-008,0.2846
5.15909e-008,0.2954
5.16333e-008,0.2917
5.16757e-008,0.3038
5.17181e-008,0.3110
5.17606e-008,0.2951
5.18030e-008,0.2813
5.18454e-008,0.2498
5.18878e-008,0.2196
5.19303e-008,0.2156
5.19727e-008,0.2829
5.20151e-008,0.4932
5.20576e-008,0.6718
5.21000e-008,0.8684
5.21424e-008,1.0008
5.21848e-008,1.0685
5.22273e-008,1.1156
5.22697e-008,1.1472
5.23121e-008,1.1686
5.23545e-008,1.1879
5.23969e-008,1.1998
5.24394e-008,1.1996
5.24818e-008,1.1945
5.25242e-008,1.1857
5.25667e-008,1.1862
5.26091e-008,1.1764
5.26515e-008,1.1730
5.26939e-008,1.1809
5.27364e-008,1.1840
5.27788e-008,1.2121
5.28212e-008,1.2409
5.28636e-008,1.2454
5.29060e-008,1.1759
5.29485e-008,0.9174
5.29909e-008,0.7048
5.30333e-008,0.5276
5.30758e-008,0.4052
5.31182e-008,0.3416
5.31606e-008,0.3128
5.32030e-008,0.2942
5.32455e-008,0.2857
5.32879e-008,0.2766
5.33303e-008,0.2700
5.33727e-008,0.2721
5.34151e-008,0.2810
5.34576e-008,0.2953
5.35000e-008,0.2917
5.35424e-008,0.3003
5.35848e-008,0.3120
5.36273e-008,0.2984
5.36697e-008,0.2846
5.37121e-008,0.2573
5.37546e-008,0.2236
5.37970e-008,0.2136
5.38394e-008,0.2481
5.38818e-008,0.4506
5.39242e-008,0.6395
5.39667e-008,0.8333
5.40091e-008,0.9790
5.40515e-008,1.0598
5.40939e-008,1.1070
5.41364e-008,1.1440
5.41788e-008,1.1640
5.42212e-008,1.1843
5.42637e-008,1.1990
5.43061e-008,1.1999
5.43485e-008,1.1964
5.43909e-008,1.1861
5.44334e-008,1.1867
5.44758e-008,1.1788
5.45182e-008,1.1721
5.45606e-008,1.1799
5.46030e-008,1.1824
5.46455e-008,1.2047
5.46879e-008,1.2375
5.47303e-008,1.2458
5.47728e-008,1.2073
5.48152e-008,0.9731
5.48576e-008,0.7376
5.49000e-008,0.5584
5.49425e-008,0.4268
5.49849e-008,0.3482
5.50273e-008,0.3172
5.50697e-008,0.2959
5.51121e-008,0.2884
5.51546e-008,0.2783
5.51970e-008,0.2704
5.52394e-008,0.2715
5.52818e-008,0.2779
5.53243e-008,0.2940
5.53667e-008,0.2924
5.54091e-008,0.2970
5.54516e-008,0.3116
5.54940e-008,0.3020
5.55364e-008,0.2872
5.55788e-008,0.2645
5.56212e-008,0.2287
5.56637e-008,0.2137
5.57061e-008,0.2275
5.57485e-008,0.4056
5.57909e-008,0.6069
5.58334e-008,0.7937
5.58758e-008,0.9552
5.59182e-008,1.0491
5.59607e-008,1.0983
5.60031e-008,1.1398
5.60455e-008,1.1592
5.60879e-008,1.1808
5.61304e-008,1.1974
5.61728e-008,1.2000
5.62152e-008,1.1977
5.62576e-008,1.1875
5.63000e-008,1.1868
5.63425e-008,1.1811
5.63849e-008,1.1720
5.64273e-008,1.1783
5.64698e-008,1.1817
5.65122e-008,1.1978
5.65546e-008,1.2328
5.65970e-008,1.2455
5.66395e-008,1.2264
5.66819e-008,1.0282
5.67243e-008,0.7730
5.67667e-008,0.5926
5.68091e-008,0.4495
5.68516e-008,0.3568
5.68940e-008,0.3226
5.69364e-008,0.2984
5.69789e-008,0.2907
5.70213e-008,0.2796
5.70637e-008,0.2714
5.71061e-008,0.2711
5.71486e-008,0.2757
5.71910e-008,0.2918
5.72334e-008,0.2935
5.72758e-008,0.2944
5.73182e-008,0.3101
5.73607e-008,0.3055
5.74031e-008,0.2895
5.74455e-008,0.2710
5.74879e-008,0.2348
5.75304e-008,0.2146
5.75728e-008,0.2219
5.76152e-008,0.3631
5.76577e-008,0.5734
5.77001e-008,0.7523
5.77425e-008,0.9295
5.77849e-008,1.0362
5.78274e-008,1.0883
5.78698e-008,1.1337
5.79122e-008,1.1547
5.79546e-008,1.1773
5.79970e-008,1.1950
5.80395e-008,1.2001
5.80819e-008,1.1986
5.81243e-008,1.1895
5.81668e-008,1.1864
5.82092e-008,1.1832
5.82516e-008,1.1727
5.82940e-008,1.1765
5.83365e-008,1.1815
5.83789e-008,1.1918
5.84213e-008,1.2270
5.84637e-008,1.2448
5.85061e-008,1.2354
5.85486e-008,1.0790
5.85910e-008,0.8135
5.86334e-008,0.6289
5.86759e-008,0.4732
5.87183e-008,0.3684
5.87607e-008,0.3292
5.88031e-008,0.3023
5.88456e-008,0.2923
5.88880e-008,0.2810
5.89304e-008,0.2728
5.89728e-008,0.2708
5.90152e-008,0.2741
5.90577e-008,0.2886
5.91001e-008,0.2946
5.91425e-008,0.2926
5.91849e-008,0.3074
5.92274e-008,0.3086
5.92698e-008,0.2919
5.93122e-008,0.2765
5.93547e-008,0.2416
5.93971e-008,0.2164
5.94395e-008,0.2192
5.94819e-008,0.3268
5.95243e-008,0.5386
5.95668e-008,0.7126
5.96092e-008,0.9026
5.96516e-008,1.0212
5.96941e-008,1.0784
5.97365e-008,1.1257
5.97789e-008,1.1508
5.98213e-008,1.1734
5.98638e-008,1.1919
5.99062e-008,1.2001
5.99486e-008,1.1990
5.99910e-008,1.1918
6.00335e-008,1.1860
6.00759e-008,1.1847
6.01183e-008,1.1741
6.01607e-008,1.1749
6.02031e-008,1.1815
6.02456e-008,1.1875
6.02880e-008,1.2205
6.03304e-008,1.2434
6.03728e-008,1.2419
6.04153e-008,1.1267
6.04577e-008,0.8601
6.05001e-008,0.6668
6.05425e-008,0.4982
6.05850e-008,0.3841
6.06274e-008,0.3351
6.06698e-008,0.3074
6.07123e-008,0.2931
6.07547e-008,0.2829
6.07971e-008,0.2745
6.08395e-008,0.2704
6.08820e-008,0.2729
6.09244e-008,0.2849
6.09668e-008,0.2954
6.10092e-008,0.2917
6.10517e-008,0.3041
6.10941e-008,0.3107
6.11365e-008,0.2948
6.11789e-008,0.2808
6.12213e-008,0.2490
6.12638e-008,0.2193
6.13062e-008,0.2159
6.13486e-008,0.2893
6.13910e-008,0.4990
6.14335e-008,0.6763
6.14759e-008,0.8726
6.15183e-008,1.0033
6.15607e-008,1.0696
6.16032e-008,1.1167
6.16456e-008,1.1476
6.16880e-008,1.1692
6.17305e-008,1.1883
6.17729e-008,1.1999
6.18153e-008,1.1994
6.18577e-008,1.1941
6.19002e-008,1.1858
6.19426e-008,1.1860
6.19850e-008,1.1760
6.20274e-008,1.1733
6.20699e-008,1.1811
6.21123e-008,1.1844
6.21547e-008,1.2132
6.21971e-008,1.2412
6.22396e-008,1.2452
6.22820e-008,1.1710
6.23244e-008,0.9116
6.23668e-008,0.7014
6.24092e-008,0.5246
6.24517e-008,0.4031
6.24941e-008,0.3408
6.25365e-008,0.3123
6.25789e-008,0.2941
6.26214e-008,0.2854
6.26638e-008,0.2763
6.27062e-008,0.2701
6.27486e-008,0.2721
6.27911e-008,0.2813
6.28335e-008,0.2953
6.28759e-008,0.2917
6.29184e-008,0.3006
6.29608e-008,0.3118
6.30032e-008,0.2981
6.30456e-008,0.2842
6.30881e-008,0.2565
6.31305e-008,0.2232
6.31729e-008,0.2137
6.32153e-008,0.2541
6.32578e-008,0.4568
6.33002e-008,0.6439
6.33426e-008,0.8380
6.33850e-008,0.9820
6.34274e-008,1.0610
6.34699e-008,1.1081
6.35123e-008,1.1444
6.35547e-008,1.1645
6.35971e-008,1.1847
6.36396e-008,1.1990
6.36820e-008,1.1998
6.37244e-008,1.1960
6.37668e-008,1.1861
6.38093e-008,1.1867
6.38517e-008,1.1783
6.38941e-008,1.1723
6.39365e-008,1.1802
6.39790e-008,1.1826
6.40214e-008,1.2057
6.40638e-008,1.2380
6.41063e-008,1.2457
6.41487e-008,1.2043
6.41911e-008,0.9669
6.42335e-008,0.7341
6.42760e-008,0.5550
6.43184e-008,0.4245
6.43608e-008,0.3475
6.44032e-008,0.3167
6.44457e-008,0.2957
6.44881e-008,0.2881
6.45305e-008,0.2780
6.45729e-008,0.2704
6.46153e-008,0.2715
6.46578e-008,0.2782
6.47002e-008,0.2942
6.47426e-008,0.2923
6.47850e-008,0.2973
6.48275e-008,0.3116
6.48699e-008,0.3017
6.49123e-008,0.2869
6.49547e-008,0.2637
6.49972e-008,0.2282
6.50396e-008,0.2138
6.50820e-008,0.2306
6.51245e-008,0.4122
6.51669e-008,0.6115
6.52093e-008,0.7988
6.52517e-008,0.9583
6.52942e-008,1.0505
6.53366e-008,1.0995
6.53790e-008,1.1404
6.54214e-008,1.1597
6.54639e-008,1.1812
6.55063e-008,1.1975
6.55487e-008,1.2000
6.55911e-008,1.1974
6.56336e-008,1.1873
6.56760e-008,1.1868
6.57184e-008,1.1806
6.57608e-008,1.1720
6.58032e-008,1.1787
6.58457e-008,1.1818
6.58881e-008,1.1987
6.59305e-008,1.2335
6.59729e-008,1.2455
6.60154e-008,1.2235
6.60578e-008,1.0224
6.61002e-008,0.7691
6.61426e-008,0.5890
6.61851e-008,0.4471
6.62275e-008,0.3561
6.62699e-008,0.3219
6.63124e-008,0.2980
6.63548e-008,0.2905
6.63972e-008,0.2794
6.64396e-008,0.2713
6.64821e-008,0.2712
6.65245e-008,0.2759
6.65669e-008,0.2920
6.66093e-008,0.2934
6.66518e-008,0.2946
6.66942e-008,0.3102
6.67366e-008,0.3052
6.67790e-008,0.2892
6.68214e-008,0.2702
6.68639e-008,0.2342
6.69063e-008,0.2146
6.69487e-008,0.2224
6.69911e-008,0.3696
6.70336e-008,0.5783
6.70760e-008,0.7576
6.71184e-008,0.9329
6.71608e-008,1.0378
6.72033e-008,1.0897
6.72457e-008,1.1346
6.72881e-008,1.1552
6.73306e-008,1.1777
6.73730e-008,1.1952
6.74154e-008,1.2001
6.74578e-008,1.1983
6.75003e-008,1.1892
6.75427e-008,1.1866
6.75851e-008,1.1827
6.76275e-008,1.1725
6.76700e-008,1.1769
6.77124e-008,1.1816
6.77548e-008,1.1926
6.77972e-008,1.2279
6.78397e-008,1.2448
6.78821e-008,1.2346
6.79245e-008,1.0738
6.79669e-008,0.8088
6.80093e-008,0.6249
6.80518e-008,0.4707
6.80942e-008,0.3673
6.81366e-008,0.3283
6.81790e-008,0.3018
6.82215e-008,0.2922
6.82639e-008,0.2807
6.83063e-008,0.2726
6.83487e-008,0.2708
6.83912e-008,0.2742
6.84336e-008,0.2889
6.84760e-008,0.2945
6.85185e-008,0.2927
6.85609e-008,0.3077
6.86033e-008,0.3083
6.86457e-008,0.2917
6.86882e-008,0.2758
6.87306e-008,0.2409
6.87730e-008,0.2162
6.88154e-008,0.2195
6.88579e-008,0.3304
6.89003e-008,0.5425
6.89427e-008,0.7166
6.89851e-008,0.9057
6.90275e-008,1.0230
6.90700e-008,1.0795
6.91124e-008,1.1267
6.91548e-008,1.1512
6.91972e-008,1.1739
6.92397e-008,1.1922
6.92821e-008,1.2001
6.93245e-008,1.1989
6.93669e-008,1.1915
6.94094e-008,1.1861
6.94518e-008,1.1846
6.94942e-008,1.1738
6.95367e-008,1.1751
6.95791e-008,1.1815
6.96215e-008,1.1879
6.96639e-008,1.2212
6.97064e-008,1.2436
6.97488e-008,1.2414
6.97912e-008,1.1215
6.98336e-008,0.8547
6.98761e-008,0.6626
6.99185e-008,0.4953
6.99609e-008,0.3821
7.00033e-008,0.3345
7.00458e-008,0.3068
7.00882e-008,0.2931
7.01306e-008,0.2826
7.01730e-008,0.2743
7.02154e-008,0.2704
7.02579e-008,0.2731
7.03003e-008,0.2853
7.03427e-008,0.2953
7.03851e-008,0.2917
7.04276e-008,0.3045
7.04700e-008,0.3105
7.05124e-008,0.2945
7.05548e-008,0.2804
7.05973e-008,0.2482
7.06397e-008,0.2189
7.06821e-008,0.2163
7.07246e-008,0.2929
7.07670e-008,0.5032
7.08094e-008,0.6798
7.08518e-008,0.8760
7.08943e-008,1.0054
7.09367e-008,1.0705
7.09791e-008,1.1177
7.10215e-008,1.1479
7.10640e-008,1.1696
7.11064e-008,1.1887
7.11488e-008,1.1999
7.11912e-008,1.1994
7.12337e-008,1.1939
7.12761e-008,1.1857
7.13185e-008,1.1859
7.13609e-008,1.1758
7.14033e-008,1.1734
7.14458e-008,1.1811
7.14882e-008,1.1846
7.15306e-008,1.2139
7.15730e-008,1.2415
7.16155e-008,1.2450
7.16579e-008,1.1663
7.17003e-008,0.9056
7.17427e-008,0.6978
7.17852e-008,0.5213
7.18276e-008,0.4008
7.18700e-008,0.3402
7.19125e-008,0.3118
7.19549e-008,0.2939
7.19973e-008,0.2851
7.20397e-008,0.2761
7.20822e-008,0.2701
7.21246e-008,0.2722
7.21670e-008,0.2817
7.22094e-008,0.2953
7.22519e-008,0.2916
7.22943e-008,0.3010
7.23367e-008,0.3118
7.23791e-008,0.2977
7.24215e-008,0.2839
7.24640e-008,0.2556
7.25064e-008,0.2227
7.25488e-008,0.2137
7.25912e-008,0.2569
7.26337e-008,0.4613
7.26761e-008,0.6472
7.27185e-008,0.8420
7.27609e-008,0.9844
7.28034e-008,1.0619
7.28458e-008,1.1090
7.28882e-008,1.1448
7.29307e-008,1.1650
7.29731e-008,1.1851
7.30155e-008,1.1992
7.30579e-008,1.1998
7.31004e-008,1.1959
7.31428e-008,1.1860
7.31852e-008,1.1866
7.32276e-008,1.1780
7.32701e-008,1.1723
7.33125e-008,1.1802
7.33549e-008,1.1827
7.33973e-008,1.2065
7.34398e-008,1.2384
7.34822e-008,1.2458
7.35246e-008,1.2014
7.35670e-008,0.9605
7.36094e-008,0.7304
7.36519e-008,0.5513
7.36943e-008,0.4220
7.37367e-008,0.3467
7.37791e-008,0.3161
7.38216e-008,0.2954
7.38640e-008,0.2878
7.39064e-008,0.2778
7.39488e-008,0.2703
7.39913e-008,0.2716
7.40337e-008,0.2785
7.40761e-008,0.2944
7.41186e-008,0.2922
7.41610e-008,0.2976
7.42034e-008,0.3117
7.42458e-008,0.3012
7.42883e-008,0.2866
7.43307e-008,0.2629
7.43731e-008,0.2276
7.44155e-008,0.2137
7.44580e-008,0.2318
7.45004e-008,0.4167
7.45428e-008,0.6149
7.45852e-008,0.8032
7.46276e-008,0.9610
7.46701e-008,1.0517
7.47125e-008,1.1004
7.47549e-008,1.1409
7.47973e-008,1.1602
7.48398e-008,1.1816
7.48822e-008,1.1977
7.49246e-008,1.2000
7.49670e-008,1.1973
7.50095e-008,1.1871
7.50519e-008,1.1868
7.50943e-008,1.1804
7.51368e-008,1.1720
7.51792e-008,1.1788
7.52216e-008,1.1818
7.52640e-008,1.1994
7.53065e-008,1.2340
7.53489e-008,1.2455
7.53913e-008,1.2224
7.54337e-008,1.0164
7.54762e-008,0.7650
7.55186e-008,0.5850
7.55610e-008,0.4444
7.56034e-008,0.3550
7.56459e-008,0.3213
7.56883e-008,0.2977
7.57307e-008,0.2903
7.57731e-008,0.2792
7.58155e-008,0.2712
7.58580e-008,0.2712
7.59004e-008,0.2761
7.59428e-008,0.2923
7.59852e-008,0.2932
7.60277e-008,0.2948
7.60701e-008,0.3104
7.61125e-008,0.3048
7.61549e-008,0.2890
7.61974e-008,0.2695
7.62398e-008,0.2334
7.62822e-008,0.2144
7.63247e-008,0.2227
7.63671e-008,0.3737
7.64095e-008,0.5818
7.64519e-008,0.7619
7.64944e-008,0.9358
7.65368e-008,1.0392
7.65792e-008,1.0908
7.66216e-008,1.1353
7.66641e-008,1.1556
7.67065e-008,1.1781
7.67489e-008,1.1955
7.67913e-008,1.2001
7.68338e-008,1.1983
7.68762e-008,1.1889
7.69186e-008,1.1866
7.69610e-008,1.1826
7.70034e-008,1.1724
7.70459e-008,1.1771
7.70883e-008,1.1816
7.71307e-008,1.1932
7.71731e-008,1.2285
7.72156e-008,1.2449
7.72580e-008,1.2338
7.73004e-008,1.0683
7.73428e-008,0.8040
7.73853e-008,0.6207
7.74277e-008,0.4679
7.74701e-008,0.3658
7.75126e-008,0.3276
7.75550e-008,0.3012
7.75974e-008,0.2920
7.76398e-008,0.2806
7.76823e-008,0.2725
7.77247e-008,0.2709
7.77671e-008,0.2744
7.78095e-008,0.2893
7.78520e-008,0.2944
7.78944e-008,0.2929
7.79368e-008,0.3080
7.79792e-008,0.3079
7.80216e-008,0.2913
7.80641e-008,0.2753
7.81065e-008,0.2401
7.81489e-008,0.2160
7.81913e-008,0.2198
7.82338e-008,0.3341
7.82762e-008,0.5464
7.83186e-008,0.7207
7.83610e-008,0.9087
7.84035e-008,1.0247
7.84459e-008,1.0805
7.84883e-008,1.1276
7.85308e-008,1.1515
7.85732e-008,1.1743
7.86156e-008,1.1926
7.86580e-008,1.2001
7.87005e-008,1.1989
7.87429e-008,1.1913
7.87853e-008,1.1861
7.88277e-008,1.1844
7.88702e-008,1.1737
7.89126e-008,1.1752
7.89550e-008,1.1815
7.89974e-008,1.1883
7.90399e-008,1.2219
7.90823e-008,1.2438
7.91247e-008,1.2410
7.91671e-008,1.1163
7.92095e-008,0.8492
7.92520e-008,0.6585
7.92944e-008,0.4924
7.93368e-008,0.3802
7.93792e-008,0.3339
7.94217e-008,0.3062
7.94641e-008,0.2930
7.95065e-008,0.2824
7.95489e-008,0.2741
7.95914e-008,0.2704
7.96338e-008,0.2732
7.96762e-008,0.2857
7.97187e-008,0.2953
7.97611e-008,0.2918
7.98035e-008,0.3049
7.98459e-008,0.3104
7.98884e-008,0.2941
7.99308e-008,0.2800
7.99732e-008,0.2473
8.00156e-008,0.2185
8.00581e-008,0.2166
8.01005e-008,0.2964
8.01429e-008,0.5075
8.01853e-008,0.6834
8.02277e-008,0.8793
8.02702e-008,1.0074
8.03126e-008,1.0713
8.03550e-008,1.1186
8.03974e-008,1.1482
8.04399e-008,1.1701
8.04823e-008,1.1891
8.05247e-008,1.1999
8.05671e-008,1.1994
8.06096e-008,1.1937
8.06520e-008,1.1857
8.06944e-008,1.1858
8.07369e-008,1.1756
8.07793e-008,1.1735
8.08217e-008,1.1812
8.08641e-008,1.1848
8.09066e-008,1.2147
8.09490e-008,1.2418
8.09914e-008,1.2449
8.10338e-008,1.1615
8.10763e-008,0.8996
8.11187e-008,0.6940
8.11611e-008,0.5183
8.12035e-008,0.3985
8.12460e-008,0.3395
8.12884e-008,0.3113
8.13308e-008,0.2938
8.13732e-008,0.2848
8.14156e-008,0.2759
8.14581e-008,0.2701
8.15005e-008,0.2723
8.15429e-008,0.2821
8.15853e-008,0.2954
8.16278e-008,0.2916
8.16702e-008,0.3014
8.17126e-008,0.3117
8.17550e-008,0.2973
8.17975e-008,0.2836
8.18399e-008,0.2548
8.18823e-008,0.2222
8.19248e-008,0.2138
8.19672e-008,0.2598
8.20096e-008,0.4659
8.20520e-008,0.6506
8.20945e-008,0.8458
8.21369e-008,0.9868
8.21793e-008,1.0628
8.22217e-008,1.1098
8.22642e-008,1.1451
8.23066e-008,1.1655
8.23490e-008,1.1855
8.23914e-008,1.1993
8.24338e-008,1.1997
8.24763e-008,1.1957
8.25187e-008,1.1859
8.25611e-008,1.1866
8.26035e-008,1.1778
8.26460e-008,1.1724
8.26884e-008,1.1803
8.27308e-008,1.1828
8.27732e-008,1.2072
8.28157e-008,1.2388
8.28581e-008,1.2458
8.29005e-008,1.1985
8.29430e-008,0.9541
8.29854e-008,0.7266
8.30278e-008,0.5477
8.30702e-008,0.4195
8.31127e-008,0.3458
8.31551e-008,0.3156
8.31975e-008,0.2952
8.32399e-008,0.2875
8.32824e-008,0.2777
8.33248e-008,0.2702
8.33672e-008,0.2716
8.34096e-008,0.2788
8.34521e-008,0.2945
8.34945e-008,0.2921
8.35369e-008,0.2980
8.35793e-008,0.3118
8.36217e-008,0.3008
8.36642e-008,0.2863
8.37066e-008,0.2621
8.37490e-008,0.2269
8.37914e-008,0.2136
8.38339e-008,0.2331
8.38763e-008,0.4212
8.39187e-008,0.6183
8.39611e-008,0.8075
8.40036e-008,0.9635
8.40460e-008,1.0529
8.40884e-008,1.1013
8.41309e-008,1.1413
8.41733e-008,1.1607
8.42157e-008,1.1819
8.42581e-008,1.1979
8.43006e-008,1.1999
8.43430e-008,1.1972
8.43854e-008,1.1869
8.44278e-008,1.1868
8.44703e-008,1.1802
8.45127e-008,1.1719
8.45551e-008,1.1790
8.45975e-008,1.1818
8.46400e-008,1.2001
8.46824e-008,1.2345
8.47248e-008,1.2456
8.47672e-008,1.2213
8.48096e-008,1.0103
8.48521e-008,0.7608
8.48945e-008,0.5811
8.49369e-008,0.4418
8.49793e-008,0.3538
8.50218e-008,0.3206
8.50642e-008,0.2973
8.51066e-008,0.2900
8.51490e-008,0.2791
8.51915e-008,0.2710
8.52339e-008,0.2712
8.52763e-008,0.2763
8.53188e-008,0.2926
8.53612e-008,0.2931
8.54036e-008,0.2951
8.54460e-008,0.3107
8.54885e-008,0.3044
8.55309e-008,0.2887
8.55733e-008,0.2689
8.56157e-008,0.2326
8.56582e-008,0.2142
8.57006e-008,0.2230
8.57430e-008,0.3778
8.57854e-008,0.5854
8.58278e-008,0.7664
8.58703e-008,0.9385
8.59127e-008,1.0407
8.59551e-008,1.0919
8.59975e-008,1.1360
8.60400e-008,1.1561
8.60824e-008,1.1784
8.61248e-008,1.1958
8.61672e-008,1.2000
8.62097e-008,1.1982
8.62521e-008,1.1887
8.62945e-008,1.1866
8.63370e-008,1.1824
8.63794e-008,1.1723
8.64218e-008,1.1772
8.64642e-008,1.1816
8.65067e-008,1.1938
8.65491e-008,1.2291
8.65915e-008,1.2450
8.66339e-008,1.2330
8.66764e-008,1.0628
8.67188e-008,0.7991
8.67612e-008,0.6165
8.68036e-008,0.4651
8.68461e-008,0.3643
8.68885e-008,0.3269
8.69309e-008,0.3007
8.69733e-008,0.2918
8.70157e-008,0.2804
8.70582e-008,0.2723
8.71006e-008,0.2709
8.71430e-008,0.2745
8.71854e-008,0.2897
8.72279e-008,0.2943
8.72703e-008,0.2930
8.73127e-008,0.3084
8.73551e-008,0.3076
8.73976e-008,0.2910
8.74400e-008,0.2747
8.74824e-008,0.2392
8.75249e-008,0.2157
8.75673e-008,0.2202
8.76097e-008,0.3379
8.76521e-008,0.5503
8.76946e-008,0.7252
8.77370e-008,0.9116
8.77794e-008,1.0265
8.78218e-008,1.0815
8.78643e-008,1.1285
8.79067e-008,1.1519
8.79491e-008,1.1747
8.79915e-008,1.1930
8.80339e-008,1.2001
8.80764e-008,1.1989
8.81188e-008,1.1910
8.81612e-008,1.1861
8.82036e-008,1.1843
8.82461e-008,1.1735
8.82885e-008,1.1753
8.83309e-008,1.1815
8.83733e-008,1.1887
8.84158e-008,1.2227
8.84582e-008,1.2439
8.85006e-008,1.2405
8.85431e-008,1.1110
8.85855e-008,0.8437
8.86279e-008,0.6541
8.86703e-008,0.4895
8.87128e-008,0.3783
8.87552e-008,0.3332
8.87976e-008,0.3056
8.88400e-008,0.2929
8.88825e-008,0.2822
8.89249e-008,0.2739
8.89673e-008,0.2705
8.90097e-008,0.2732
8.90522e-008,0.2862
8.90946e-008,0.2952
8.91370e-008,0.2918
8.91794e-008,0.3053
8.92218e-008,0.3102
8.92643e-008,0.2937
8.93067e-008,0.2795
8.93491e-008,0.2465
8.93915e-008,0.2181
8.94340e-008,0.2170
8.94764e-008,0.3001
8.95188e-008,0.5116
8.95612e-008,0.6872
8.96037e-008,0.8825
8.96461e-008,1.0094
8.96885e-008,1.0722
8.97310e-008,1.1195
8.97734e-008,1.1485
8.98158e-008,1.1706
8.98582e-008,1.1895
8.99007e-008,1.2000
8.99431e-008,1.1993
8.99855e-008,1.1934
9.00279e-008,1.1857
9.00704e-008,1.1857
9.01128e-008,1.1754
9.01552e-008,1.1737
9.01976e-008,1.1812
9.02401e-008,1.1851
9.02825e-008,1.2155
9.03249e-008,1.2421
9.03673e-008,1.2448
9.04097e-008,1.1568
9.04522e-008,0.8937
9.04946e-008,0.6901
9.05370e-008,0.5152
9.05794e-008,0.3962
9.06219e-008,0.3389
9.06643e-008,0.3107
9.07067e-008,0.2937
9.07491e-008,0.2845
9.07916e-008,0.2757
