.HEADER
..NAMES
Time,V U1.U24
.DATA
4.53947e-008,0.2191
4.54372e-008,0.3369
4.54796e-008,0.5167
4.55220e-008,0.7133
4.55645e-008,0.9036
4.56069e-008,1.0326
4.56493e-008,1.1055
4.56917e-008,1.1494
4.57342e-008,1.1713
4.57766e-008,1.1890
4.58190e-008,1.1971
4.58614e-008,1.2013
4.59038e-008,1.2038
4.59463e-008,1.2157
4.59887e-008,1.2285
4.60311e-008,1.2184
4.60735e-008,1.2032
4.61160e-008,1.1872
4.61584e-008,1.1738
4.62008e-008,1.1932
4.62433e-008,1.2303
4.62857e-008,1.2544
4.63281e-008,1.2528
4.63705e-008,1.0747
4.64129e-008,0.8199
4.64554e-008,0.6332
4.64978e-008,0.4700
4.65402e-008,0.3647
4.65826e-008,0.3225
4.66251e-008,0.2936
4.66675e-008,0.2808
4.67099e-008,0.2757
4.67524e-008,0.2747
4.67948e-008,0.2711
4.68372e-008,0.2673
4.68796e-008,0.2497
4.69221e-008,0.2340
4.69645e-008,0.2633
4.70069e-008,0.2972
4.70493e-008,0.3041
4.70917e-008,0.3072
4.71342e-008,0.2723
4.71766e-008,0.2164
4.72190e-008,0.2019
4.72615e-008,0.2010
4.73039e-008,0.2068
4.73463e-008,0.2198
4.73887e-008,0.2233
4.74312e-008,0.2203
4.74736e-008,0.2204
4.75160e-008,0.2171
4.75584e-008,0.2164
4.76008e-008,0.2176
4.76433e-008,0.2138
4.76857e-008,0.2097
4.77281e-008,0.2152
4.77705e-008,0.2214
4.78130e-008,0.2191
4.78554e-008,0.2181
4.78978e-008,0.2134
4.79403e-008,0.2045
4.79827e-008,0.2079
4.80251e-008,0.2159
4.80675e-008,0.2185
4.81099e-008,0.2205
4.81524e-008,0.2190
4.81948e-008,0.2155
4.82372e-008,0.2152
4.82796e-008,0.2149
4.83221e-008,0.2151
4.83645e-008,0.2167
4.84069e-008,0.2160
4.84494e-008,0.2146
4.84918e-008,0.2160
4.85342e-008,0.2173
4.85766e-008,0.2164
4.86191e-008,0.2161
4.86615e-008,0.2157
4.87039e-008,0.2139
4.87463e-008,0.2149
4.87887e-008,0.2174
4.88312e-008,0.2173
4.88736e-008,0.2166
4.89160e-008,0.2159
4.89585e-008,0.2149
4.90009e-008,0.2153
4.90433e-008,0.2158
4.90857e-008,0.2159
4.91282e-008,0.2164
4.91706e-008,0.2162
4.92130e-008,0.2155
4.92554e-008,0.2159
4.92978e-008,0.2162
4.93403e-008,0.2159
4.93827e-008,0.2159
4.94251e-008,0.2160
4.94676e-008,0.2155
4.95100e-008,0.2157
4.95524e-008,0.2164
4.95948e-008,0.2163
4.96373e-008,0.2159
4.96797e-008,0.2158
4.97221e-008,0.2156
4.97645e-008,0.2158
4.98069e-008,0.2161
4.98494e-008,0.2160
4.98918e-008,0.2161
4.99342e-008,0.2160
4.99766e-008,0.2158
5.00191e-008,0.2159
5.00615e-008,0.2161
5.01039e-008,0.2645
5.01464e-008,0.4306
5.01888e-008,0.6038
5.02312e-008,0.8219
5.02736e-008,0.9765
5.03160e-008,1.0739
5.03585e-008,1.1301
5.04009e-008,1.1630
5.04433e-008,1.1812
5.04857e-008,1.1936
5.05282e-008,1.2004
5.05706e-008,1.2023
5.06130e-008,1.2087
5.06555e-008,1.2238
5.06979e-008,1.2260
5.07403e-008,1.2095
5.07827e-008,1.1965
5.08252e-008,1.1777
5.08676e-008,1.1790
5.09100e-008,1.2128
5.09524e-008,1.2441
5.09948e-008,1.2631
5.10373e-008,1.1917
5.10797e-008,0.9337
5.11221e-008,0.7267
5.11646e-008,0.5405
5.12070e-008,0.4078
5.12494e-008,0.3388
5.12918e-008,0.3078
5.13343e-008,0.2842
5.13767e-008,0.2780
5.14191e-008,0.2755
5.14615e-008,0.2726
5.15039e-008,0.2696
5.15464e-008,0.2606
5.15888e-008,0.2383
5.16312e-008,0.2434
5.16736e-008,0.2850
5.17161e-008,0.3015
5.17585e-008,0.3078
5.18009e-008,0.2959
5.18434e-008,0.2411
5.18858e-008,0.2039
5.19282e-008,0.2018
5.19706e-008,0.2023
5.20130e-008,0.2136
5.20555e-008,0.2235
5.20979e-008,0.2214
5.21403e-008,0.2206
5.21827e-008,0.2188
5.22252e-008,0.2162
5.22676e-008,0.2173
5.23100e-008,0.2165
5.23525e-008,0.2109
5.23949e-008,0.2115
5.24373e-008,0.2194
5.24797e-008,0.2208
5.25222e-008,0.2182
5.25646e-008,0.2170
5.26070e-008,0.2083
5.26494e-008,0.2044
5.26918e-008,0.2127
5.27343e-008,0.2176
5.27767e-008,0.2196
5.28191e-008,0.2205
5.28616e-008,0.2170
5.29040e-008,0.2297
5.29464e-008,0.3747
5.29888e-008,0.5509
5.30313e-008,0.7626
5.30737e-008,0.9368
5.31161e-008,1.0516
5.31585e-008,1.1161
5.32009e-008,1.1569
5.32434e-008,1.1763
5.32858e-008,1.1913
5.33282e-008,1.1989
5.33707e-008,1.2006
5.34131e-008,1.2034
5.34555e-008,1.2196
5.34979e-008,1.2301
5.35404e-008,1.2156
5.35828e-008,1.2012
5.36252e-008,1.1821
5.36676e-008,1.1736
5.37100e-008,1.2009
5.37525e-008,1.2365
5.37949e-008,1.2591
5.38373e-008,1.2403
5.38797e-008,1.0147
5.39222e-008,0.7786
5.39646e-008,0.5918
5.40070e-008,0.4420
5.40495e-008,0.3507
5.40919e-008,0.3155
5.41343e-008,0.2885
5.41767e-008,0.2793
5.42192e-008,0.2757
5.42616e-008,0.2744
5.43040e-008,0.2707
5.43464e-008,0.2650
5.43888e-008,0.2442
5.44313e-008,0.2358
5.44737e-008,0.2732
5.45161e-008,0.2998
5.45586e-008,0.3059
5.46010e-008,0.3042
5.46434e-008,0.2590
5.46858e-008,0.2091
5.47283e-008,0.2020
5.47707e-008,0.2012
5.48131e-008,0.2095
5.48555e-008,0.2219
5.48979e-008,0.2225
5.49404e-008,0.2202
5.49828e-008,0.2199
5.50252e-008,0.2167
5.50677e-008,0.2168
5.51101e-008,0.2173
5.51525e-008,0.2124
5.51949e-008,0.2100
5.52374e-008,0.2172
5.52798e-008,0.2215
5.53222e-008,0.2186
5.53646e-008,0.2179
5.54070e-008,0.2112
5.54495e-008,0.2038
5.54919e-008,0.2100
5.55343e-008,0.2169
5.55767e-008,0.2189
5.56192e-008,0.2207
5.56616e-008,0.2182
5.57040e-008,0.2151
5.57465e-008,0.2153
5.57889e-008,0.2148
5.58313e-008,0.2155
5.58737e-008,0.2168
5.59161e-008,0.2155
5.59586e-008,0.2146
5.60010e-008,0.2164
5.60434e-008,0.2172
5.60858e-008,0.2162
5.61283e-008,0.2161
5.61707e-008,0.2154
5.62131e-008,0.2138
5.62556e-008,0.2155
5.62980e-008,0.2176
5.63404e-008,0.2171
5.63828e-008,0.2166
5.64253e-008,0.2157
5.64677e-008,0.2149
5.65101e-008,0.2155
5.65525e-008,0.2159
5.65949e-008,0.2160
5.66374e-008,0.2164
5.66798e-008,0.2160
5.67222e-008,0.2155
5.67647e-008,0.2160
5.68071e-008,0.2162
5.68495e-008,0.2159
5.68919e-008,0.2159
5.69344e-008,0.2159
5.69768e-008,0.2155
5.70192e-008,0.2158
5.70616e-008,0.2164
5.71040e-008,0.2162
5.71465e-008,0.2159
5.71889e-008,0.2157
5.72313e-008,0.2156
5.72738e-008,0.2159
5.73162e-008,0.2161
5.73586e-008,0.2160
5.74010e-008,0.2161
5.74435e-008,0.2159
5.74859e-008,0.2157
5.75283e-008,0.2159
5.75707e-008,0.2161
5.76131e-008,0.2159
5.76556e-008,0.2160
5.76980e-008,0.2160
5.77404e-008,0.2158
5.77828e-008,0.2159
5.78253e-008,0.2161
5.78677e-008,0.2160
5.79101e-008,0.2159
5.79526e-008,0.2159
5.79950e-008,0.2159
5.80374e-008,0.2160
5.80798e-008,0.2160
5.81223e-008,0.2160
5.81647e-008,0.2160
5.82071e-008,0.2160
5.82495e-008,0.2159
5.82919e-008,0.2160
5.83344e-008,0.2160
5.83768e-008,0.2160
5.84192e-008,0.2160
5.84617e-008,0.2160
5.85041e-008,0.2160
5.85465e-008,0.2160
5.85889e-008,0.2160
5.86314e-008,0.2160
5.86738e-008,0.2160
5.87162e-008,0.2160
5.87586e-008,0.2160
5.88010e-008,0.2160
5.88435e-008,0.2160
5.88859e-008,0.2160
5.89283e-008,0.2160
5.89708e-008,0.2160
5.90132e-008,0.2160
5.90556e-008,0.2160
5.90980e-008,0.2160
5.91405e-008,0.2160
5.91829e-008,0.2160
5.92253e-008,0.2160
5.92677e-008,0.2160
5.93101e-008,0.2160
5.93526e-008,0.2160
5.93950e-008,0.2160
5.94374e-008,0.2160
5.94798e-008,0.2160
5.95223e-008,0.2160
5.95647e-008,0.2160
5.96071e-008,0.2160
5.96496e-008,0.2160
5.96920e-008,0.2160
5.97344e-008,0.2160
5.97768e-008,0.2160
5.98192e-008,0.2160
5.98617e-008,0.2160
5.99041e-008,0.2160
5.99465e-008,0.2160
5.99889e-008,0.2160
6.00314e-008,0.2160
6.00738e-008,0.2160
6.01162e-008,0.2160
6.01586e-008,0.2160
6.02011e-008,0.2160
6.02435e-008,0.2160
6.02859e-008,0.2160
6.03283e-008,0.2160
6.03708e-008,0.2160
6.04132e-008,0.2160
6.04556e-008,0.2160
6.04981e-008,0.2160
6.05405e-008,0.2160
6.05829e-008,0.2160
6.06253e-008,0.2160
6.06678e-008,0.2160
6.07102e-008,0.2160
6.07526e-008,0.2160
6.07950e-008,0.2160
6.08375e-008,0.2160
6.08799e-008,0.2160
6.09223e-008,0.2160
6.09647e-008,0.2160
6.10071e-008,0.2160
6.10496e-008,0.2160
6.10920e-008,0.2160
6.11344e-008,0.2160
6.11768e-008,0.2160
6.12193e-008,0.2160
6.12617e-008,0.2160
6.13041e-008,0.2160
6.13465e-008,0.2160
6.13890e-008,0.2160
6.14314e-008,0.2160
6.14738e-008,0.2161
6.15163e-008,0.2161
6.15587e-008,0.2161
6.16011e-008,0.2161
6.16435e-008,0.2161
6.16860e-008,0.2161
6.17284e-008,0.2161
6.17708e-008,0.2161
6.18132e-008,0.2161
6.18557e-008,0.2161
6.18981e-008,0.2161
6.19405e-008,0.2161
6.19829e-008,0.2161
6.20254e-008,0.2161
6.20678e-008,0.2161
6.21102e-008,0.2161
6.21526e-008,0.2161
6.21950e-008,0.2161
6.22375e-008,0.2161
6.22799e-008,0.2161
6.23223e-008,0.2161
6.23647e-008,0.2161
6.24072e-008,0.2161
6.24496e-008,0.2161
6.24920e-008,0.2161
6.25344e-008,0.2161
6.25769e-008,0.2161
6.26193e-008,0.2161
6.26617e-008,0.2161
6.27042e-008,0.2161
6.27466e-008,0.2161
6.27890e-008,0.2161
6.28314e-008,0.2161
6.28739e-008,0.2161
6.29163e-008,0.2161
6.29587e-008,0.2161
6.30011e-008,0.2161
6.30436e-008,0.2161
6.30860e-008,0.2161
6.31284e-008,0.2161
6.31708e-008,0.2161
6.32132e-008,0.2161
6.32557e-008,0.2161
6.32981e-008,0.2161
6.33405e-008,0.2161
6.33829e-008,0.2161
6.34254e-008,0.2161
6.34678e-008,0.2161
6.35102e-008,0.2161
6.35526e-008,0.2161
6.35951e-008,0.2161
6.36375e-008,0.2161
6.36799e-008,0.2161
6.37224e-008,0.2161
6.37648e-008,0.2161
6.38072e-008,0.2161
6.38496e-008,0.2161
6.38921e-008,0.2161
6.39345e-008,0.2161
6.39769e-008,0.2161
6.40193e-008,0.2161
6.40618e-008,0.2161
6.41042e-008,0.2161
6.41466e-008,0.2198
6.41890e-008,0.3442
6.42315e-008,0.5241
6.42739e-008,0.7235
6.43163e-008,0.9106
6.43587e-008,1.0372
6.44011e-008,1.1083
6.44436e-008,1.1510
6.44860e-008,1.1723
6.45284e-008,1.1897
6.45708e-008,1.1976
6.46133e-008,1.2016
6.46557e-008,1.2042
6.46981e-008,1.2166
6.47405e-008,1.2289
6.47830e-008,1.2179
6.48254e-008,1.2028
6.48678e-008,1.1865
6.49103e-008,1.1739
6.49527e-008,1.1948
6.49951e-008,1.2319
6.50375e-008,1.2555
6.50800e-008,1.2724
6.51224e-008,1.2693
6.51648e-008,1.2594
6.52072e-008,1.2550
6.52497e-008,1.2546
6.52921e-008,1.2570
6.53345e-008,1.2613
6.53769e-008,1.2617
6.54193e-008,1.2615
6.54618e-008,1.2641
6.55042e-008,1.2666
6.55466e-008,1.2650
6.55890e-008,1.2627
6.56315e-008,1.2619
6.56739e-008,1.2603
6.57163e-008,1.2643
6.57587e-008,1.2707
6.58012e-008,1.2706
6.58436e-008,1.2677
6.58860e-008,1.2638
6.59284e-008,1.2598
6.59709e-008,1.2605
6.60133e-008,1.2628
6.60557e-008,1.2642
6.60982e-008,1.2654
6.61406e-008,1.2647
6.61830e-008,1.2635
6.62254e-008,1.2639
6.62679e-008,1.2644
6.63103e-008,1.2640
6.63527e-008,1.2636
6.63951e-008,1.2636
6.64376e-008,1.2633
6.64800e-008,1.2639
6.65224e-008,1.2652
6.65648e-008,1.2648
6.66072e-008,1.2637
6.66497e-008,1.2631
6.66921e-008,1.2628
6.67345e-008,1.2635
6.67769e-008,1.2645
6.68194e-008,1.2645
6.68618e-008,1.2644
6.69042e-008,1.2640
6.69466e-008,1.2634
6.69891e-008,1.2637
6.70315e-008,1.2640
6.70739e-008,1.2639
6.71164e-008,1.2639
6.71588e-008,1.2639
6.72012e-008,1.2637
6.72436e-008,1.2638
6.72861e-008,1.2641
6.73285e-008,1.2640
6.73709e-008,1.2637
6.74133e-008,1.2636
6.74558e-008,1.2637
6.74982e-008,1.2639
6.75406e-008,1.2641
6.75830e-008,1.2640
6.76255e-008,1.2638
6.76679e-008,1.2637
6.77103e-008,1.2636
6.77527e-008,1.2638
6.77951e-008,1.2639
6.78376e-008,1.2638
6.78800e-008,1.2638
6.79224e-008,1.2638
6.79648e-008,1.2637
6.80073e-008,1.2637
6.80497e-008,1.2638
6.80921e-008,1.2638
6.81345e-008,1.2637
6.81770e-008,1.2637
6.82194e-008,1.2637
6.82618e-008,1.2638
6.83043e-008,1.2638
6.83467e-008,1.2638
6.83891e-008,1.2637
6.84315e-008,1.2637
6.84740e-008,1.2637
6.85164e-008,1.2637
6.85588e-008,1.2638
6.86012e-008,1.2637
6.86437e-008,1.2637
6.86861e-008,1.2637
6.87285e-008,1.2637
6.87709e-008,1.2637
6.88133e-008,1.2609
6.88558e-008,1.1756
6.88982e-008,0.9467
6.89406e-008,0.7630
6.89830e-008,0.5740
6.90255e-008,0.4287
6.90679e-008,0.3495
6.91103e-008,0.3109
6.91527e-008,0.2881
6.91952e-008,0.2801
6.92376e-008,0.2742
6.92800e-008,0.2699
6.93225e-008,0.2697
6.93649e-008,0.2614
6.94073e-008,0.2424
6.94497e-008,0.2492
6.94922e-008,0.2793
6.95346e-008,0.2890
6.95770e-008,0.3003
6.96194e-008,0.2931
6.96619e-008,0.2463
6.97043e-008,0.2149
6.97467e-008,0.2064
6.97891e-008,0.2519
6.98316e-008,0.4521
6.98740e-008,0.6472
6.99164e-008,0.8623
6.99588e-008,1.0069
7.00012e-008,1.0900
7.00437e-008,1.1365
7.00861e-008,1.1685
7.01285e-008,1.1835
7.01709e-008,1.1903
7.02134e-008,1.1976
7.02558e-008,1.2045
7.02982e-008,1.2109
7.03406e-008,1.2280
7.03831e-008,1.2296
7.04255e-008,1.1993
7.04679e-008,1.1821
7.05104e-008,1.1712
7.05528e-008,1.1781
7.05952e-008,1.2206
7.06376e-008,1.2555
7.06801e-008,1.2692
7.07225e-008,1.2725
7.07649e-008,1.2612
7.08073e-008,1.2526
7.08498e-008,1.2542
7.08922e-008,1.2557
7.09346e-008,1.2587
7.09770e-008,1.2614
7.10194e-008,1.2618
7.10619e-008,1.2623
7.11043e-008,1.2660
7.11467e-008,1.2670
7.11891e-008,1.2616
7.12316e-008,1.2595
7.12740e-008,1.2609
7.13164e-008,1.2622
7.13588e-008,1.2692
7.14013e-008,1.2728
7.14437e-008,1.2681
7.14861e-008,1.2639
7.15286e-008,1.2600
7.15710e-008,1.2587
7.16134e-008,1.2620
7.16558e-008,1.2642
7.16983e-008,1.2644
7.17407e-008,1.2648
7.17831e-008,1.2637
7.18255e-008,1.2630
7.18680e-008,1.2639
7.19104e-008,1.2643
7.19528e-008,1.2631
7.19952e-008,1.2627
7.20377e-008,1.2633
7.20801e-008,1.2634
7.21225e-008,1.2644
7.21649e-008,1.2651
7.22073e-008,1.2635
7.22498e-008,1.2625
7.22922e-008,1.2625
7.23346e-008,1.2628
7.23770e-008,1.2640
7.24195e-008,1.2646
7.24619e-008,1.2640
7.25043e-008,1.2637
7.25467e-008,1.2633
7.25892e-008,1.2379
7.26316e-008,1.0406
7.26740e-008,0.8307
7.27165e-008,0.6440
7.27589e-008,0.4801
7.28013e-008,0.3701
7.28437e-008,0.3229
7.28862e-008,0.2939
7.29286e-008,0.2839
7.29710e-008,0.2758
7.30134e-008,0.2711
7.30559e-008,0.2696
7.30983e-008,0.2668
7.31407e-008,0.2494
7.31831e-008,0.2415
7.32256e-008,0.2685
7.32680e-008,0.2866
7.33104e-008,0.2952
7.33528e-008,0.3009
7.33952e-008,0.2667
7.34377e-008,0.2224
7.34801e-008,0.2097
7.35225e-008,0.2015
7.35649e-008,0.2053
7.36074e-008,0.2173
7.36498e-008,0.2212
7.36922e-008,0.2213
7.37346e-008,0.2202
7.37771e-008,0.2162
7.38195e-008,0.2164
7.38619e-008,0.2172
7.39044e-008,0.2130
7.39468e-008,0.2110
7.39892e-008,0.2163
7.40316e-008,0.2188
7.40741e-008,0.2171
7.41165e-008,0.2182
7.41589e-008,0.2130
7.42013e-008,0.2059
7.42438e-008,0.2097
7.42862e-008,0.2147
7.43286e-008,0.2168
7.43710e-008,0.2195
7.44134e-008,0.2185
7.44559e-008,0.2168
7.44983e-008,0.3290
7.45407e-008,0.5075
7.45831e-008,0.7032
7.46256e-008,0.8981
7.46680e-008,1.0285
7.47104e-008,1.1021
7.47528e-008,1.1483
7.47953e-008,1.1711
7.48377e-008,1.1884
7.48801e-008,1.1970
7.49226e-008,1.2008
7.49650e-008,1.2014
7.50074e-008,1.2141
7.50498e-008,1.2293
7.50923e-008,1.2198
7.51347e-008,1.2041
7.51771e-008,1.1878
7.52195e-008,1.1726
7.52620e-008,1.1907
7.53044e-008,1.2283
7.53468e-008,1.2533
7.53892e-008,1.2541
7.54317e-008,1.0829
7.54741e-008,0.8254
7.55165e-008,0.6388
7.55589e-008,0.4738
7.56013e-008,0.3664
7.56438e-008,0.3235
7.56862e-008,0.2942
7.57286e-008,0.2802
7.57710e-008,0.2753
7.58135e-008,0.2749
7.58559e-008,0.2712
7.58983e-008,0.2672
7.59407e-008,0.2501
7.59832e-008,0.2334
7.60256e-008,0.2614
7.60680e-008,0.2965
7.61105e-008,0.3037
7.61529e-008,0.3074
7.61953e-008,0.2739
7.62377e-008,0.2171
7.62802e-008,0.2015
7.63226e-008,0.2008
7.63650e-008,0.2061
7.64074e-008,0.2193
7.64499e-008,0.2232
7.64923e-008,0.2200
7.65347e-008,0.2202
7.65771e-008,0.2171
7.66195e-008,0.2162
7.66620e-008,0.2174
7.67044e-008,0.2138
7.67468e-008,0.2095
7.67892e-008,0.2147
7.68317e-008,0.2212
7.68741e-008,0.2191
7.69165e-008,0.2179
7.69589e-008,0.2135
7.70014e-008,0.2044
7.70438e-008,0.2073
7.70862e-008,0.2156
7.71287e-008,0.2182
7.71711e-008,0.2203
7.72135e-008,0.2190
7.72559e-008,0.2153
7.72984e-008,0.2841
7.73408e-008,0.4572
7.73832e-008,0.6356
7.74256e-008,0.8505
7.74681e-008,0.9965
7.75105e-008,1.0827
7.75529e-008,1.1368
7.75953e-008,1.1671
7.76378e-008,1.1846
7.76802e-008,1.1948
7.77226e-008,1.2005
7.77650e-008,1.2003
7.78074e-008,1.2093
7.78499e-008,1.2272
7.78923e-008,1.2253
7.79347e-008,1.2078
7.79771e-008,1.1936
7.80196e-008,1.1742
7.80620e-008,1.1815
7.81044e-008,1.2184
7.81468e-008,1.2474
7.81893e-008,1.2620
7.82317e-008,1.1548
7.82741e-008,0.8911
7.83166e-008,0.6956
7.83590e-008,0.5153
7.84014e-008,0.3912
7.84438e-008,0.3336
7.84863e-008,0.3029
7.85287e-008,0.2820
7.85711e-008,0.2764
7.86135e-008,0.2755
7.86560e-008,0.2721
7.86984e-008,0.2688
7.87408e-008,0.2569
7.87832e-008,0.2352
7.88257e-008,0.2489
7.88681e-008,0.2902
7.89105e-008,0.3022
7.89529e-008,0.3083
7.89953e-008,0.2891
7.90378e-008,0.2312
7.90802e-008,0.2022
7.91226e-008,0.2014
7.91650e-008,0.2033
7.92075e-008,0.2156
7.92499e-008,0.2236
7.92923e-008,0.2206
7.93347e-008,0.2204
7.93772e-008,0.2181
7.94196e-008,0.2161
7.94620e-008,0.2173
7.95045e-008,0.2155
7.95469e-008,0.2100
7.95893e-008,0.2124
7.96317e-008,0.2203
7.96742e-008,0.2201
7.97166e-008,0.2180
7.97590e-008,0.2159
7.98014e-008,0.2065
7.98439e-008,0.2051
7.98863e-008,0.2139
7.99287e-008,0.2178
7.99711e-008,0.2198
8.00135e-008,0.2200
8.00560e-008,0.2162
8.00984e-008,0.2468
8.01408e-008,0.4051
8.01832e-008,0.5782
8.02257e-008,0.7968
8.02681e-008,0.9595
8.03105e-008,1.0636
8.03529e-008,1.1234
8.03954e-008,1.1612
8.04378e-008,1.1792
8.04802e-008,1.1925
8.05227e-008,1.1998
8.05651e-008,1.2004
8.06075e-008,1.2051
8.06499e-008,1.2225
8.06924e-008,1.2288
8.07348e-008,1.2125
8.07772e-008,1.1987
8.08196e-008,1.1788
8.08621e-008,1.1756
8.09045e-008,1.2072
8.09469e-008,1.2406
8.09893e-008,1.2624
8.10318e-008,1.2736
8.10742e-008,1.2652
8.11166e-008,1.2566
8.11590e-008,1.2547
8.12014e-008,1.2546
8.12439e-008,1.2584
8.12863e-008,1.2615
8.13287e-008,1.2609
8.13711e-008,1.2614
8.14136e-008,1.2653
8.14560e-008,1.2667
8.14984e-008,1.2637
8.15408e-008,1.2621
8.15833e-008,1.2606
8.16257e-008,1.2603
8.16681e-008,1.2667
8.17106e-008,1.2713
8.17530e-008,1.2694
8.17954e-008,1.2665
8.18378e-008,1.2617
8.18803e-008,1.2592
8.19227e-008,1.2611
8.19651e-008,1.2361
8.20075e-008,1.0375
8.20500e-008,0.8300
8.20924e-008,0.6412
8.21348e-008,0.4771
8.21772e-008,0.3691
8.22196e-008,0.3229
8.22621e-008,0.2934
8.23045e-008,0.2832
8.23469e-008,0.2755
8.23893e-008,0.2708
8.24318e-008,0.2704
8.24742e-008,0.2682
8.25166e-008,0.2495
8.25590e-008,0.2412
8.26015e-008,0.2681
8.26439e-008,0.2857
8.26863e-008,0.2958
8.27288e-008,0.3018
8.27712e-008,0.2666
8.28136e-008,0.2225
8.28560e-008,0.2095
8.28985e-008,0.2010
8.29409e-008,0.2056
8.29833e-008,0.2178
8.30257e-008,0.2213
8.30682e-008,0.2214
8.31106e-008,0.2203
8.31530e-008,0.2162
8.31954e-008,0.2166
8.32379e-008,0.2176
8.32803e-008,0.2130
8.33227e-008,0.2109
8.33651e-008,0.2164
8.34075e-008,0.2188
8.34500e-008,0.2174
8.34924e-008,0.2187
8.35348e-008,0.2131
8.35772e-008,0.2059
8.36197e-008,0.2099
8.36621e-008,0.2147
8.37045e-008,0.2170
8.37469e-008,0.2198
8.37894e-008,0.2186
8.38318e-008,0.2161
8.38742e-008,0.2155
8.39167e-008,0.2143
8.39591e-008,0.2151
8.40015e-008,0.2166
8.40439e-008,0.2155
8.40864e-008,0.2148
8.41288e-008,0.2162
8.41712e-008,0.2165
8.42136e-008,0.2158
8.42561e-008,0.2163
8.42985e-008,0.2156
8.43409e-008,0.2139
8.43833e-008,0.2152
8.44257e-008,0.2168
8.44682e-008,0.2166
8.45106e-008,0.2165
8.45530e-008,0.2159
8.45954e-008,0.2151
8.46379e-008,0.2153
8.46803e-008,0.2154
8.47227e-008,0.2157
8.47651e-008,0.2170
8.48076e-008,0.3191
8.48500e-008,0.4976
8.48924e-008,0.6879
8.49349e-008,0.8864
8.49773e-008,1.0210
8.50197e-008,1.0987
8.50621e-008,1.1455
8.51046e-008,1.1689
8.51470e-008,1.1874
8.51894e-008,1.1966
8.52318e-008,1.2012
8.52743e-008,1.2031
8.53167e-008,1.2138
8.53591e-008,1.2276
8.54015e-008,1.2201
8.54440e-008,1.2044
8.54864e-008,1.1894
8.55288e-008,1.1740
8.55712e-008,1.1893
8.56136e-008,1.2263
8.56561e-008,1.2519
8.56985e-008,1.2706
8.57409e-008,1.2703
8.57833e-008,1.2605
8.58258e-008,1.2551
8.58682e-008,1.2542
8.59106e-008,1.2559
8.59530e-008,1.2607
8.59955e-008,1.2615
8.60379e-008,1.2611
8.60803e-008,1.2633
8.61228e-008,1.2662
8.61652e-008,1.2651
8.62076e-008,1.2626
8.62500e-008,1.2618
8.62925e-008,1.2601
8.63349e-008,1.2630
8.63773e-008,1.2698
8.64197e-008,1.2706
8.64622e-008,1.2679
8.65046e-008,1.2642
8.65470e-008,1.2599
8.65894e-008,1.2599
8.66319e-008,1.2622
8.66743e-008,1.2637
8.67167e-008,1.2651
8.67591e-008,1.2647
8.68015e-008,1.2634
8.68440e-008,1.2635
8.68864e-008,1.2641
8.69288e-008,1.2638
8.69712e-008,1.2634
8.70137e-008,1.2634
8.70561e-008,1.2631
8.70985e-008,1.2634
8.71409e-008,1.2648
8.71834e-008,1.2647
8.72258e-008,1.2636
8.72682e-008,1.2630
8.73107e-008,1.2626
8.73531e-008,1.2631
8.73955e-008,1.2642
8.74379e-008,1.2643
8.74804e-008,1.2642
8.75228e-008,1.2639
8.75652e-008,1.2594
8.76076e-008,1.1668
8.76501e-008,0.9373
8.76925e-008,0.7551
8.77349e-008,0.5670
8.77773e-008,0.4237
8.78197e-008,0.3474
8.78622e-008,0.3094
8.79046e-008,0.2879
8.79470e-008,0.2799
8.79894e-008,0.2739
8.80319e-008,0.2696
8.80743e-008,0.2695
8.81167e-008,0.2606
8.81591e-008,0.2422
8.82016e-008,0.2506
8.82440e-008,0.2802
8.82864e-008,0.2892
8.83289e-008,0.3005
8.83713e-008,0.2916
8.84137e-008,0.2443
8.84561e-008,0.2145
8.84986e-008,0.2060
8.85410e-008,0.2014
8.85834e-008,0.2106
8.86258e-008,0.2204
8.86683e-008,0.2210
8.87107e-008,0.2217
8.87531e-008,0.2183
8.87955e-008,0.2158
8.88380e-008,0.2172
8.88804e-008,0.2160
8.89228e-008,0.2112
8.89652e-008,0.2129
8.90076e-008,0.2185
8.90501e-008,0.2180
8.90925e-008,0.2176
8.91349e-008,0.2172
8.91773e-008,0.2091
8.92198e-008,0.2065
8.92622e-008,0.2126
8.93046e-008,0.2156
8.93470e-008,0.2182
8.93895e-008,0.2197
8.94319e-008,0.2173
8.94743e-008,0.2499
8.95168e-008,0.4085
8.95592e-008,0.5808
8.96016e-008,0.8003
8.96440e-008,0.9620
8.96865e-008,1.0651
8.97289e-008,1.1244
8.97713e-008,1.1612
8.98137e-008,1.1791
8.98562e-008,1.1926
8.98986e-008,1.2001
8.99410e-008,1.2008
8.99834e-008,1.2054
9.00258e-008,1.2222
9.00683e-008,1.2280
9.01107e-008,1.2120
9.01531e-008,1.1986
9.01955e-008,1.1787
9.02380e-008,1.1759
9.02804e-008,1.2076
9.03228e-008,1.2407
9.03652e-008,1.2626
9.04077e-008,1.2735
9.04501e-008,1.2651
9.04925e-008,1.2565
9.05350e-008,1.2545
9.05774e-008,1.2544
9.06198e-008,1.2584
9.06622e-008,1.2615
9.07047e-008,1.2609
9.07471e-008,1.2614
9.07895e-008,1.2652
9.08319e-008,1.2665
9.08744e-008,1.2636
9.09168e-008,1.2621
