.HEADER
..NAMES
Time,V U1.U26
.DATA
4.53947e-008,0.2161
4.54372e-008,0.2167
4.54796e-008,0.2240
4.55220e-008,0.2216
4.55645e-008,0.2167
4.56069e-008,0.2173
4.56493e-008,0.2169
4.56917e-008,0.2109
4.57342e-008,0.2103
4.57766e-008,0.2168
4.58190e-008,0.2202
4.58614e-008,0.2211
4.59038e-008,0.2219
4.59463e-008,0.2209
4.59887e-008,0.2191
4.60311e-008,0.2171
4.60735e-008,0.2161
4.61160e-008,0.2185
4.61584e-008,0.2195
4.62008e-008,0.2179
4.62433e-008,0.2174
4.62857e-008,0.2196
4.63281e-008,0.2192
4.63705e-008,0.2171
4.64129e-008,0.2179
4.64554e-008,0.2190
4.64978e-008,0.2179
4.65402e-008,0.2174
4.65826e-008,0.2190
4.66251e-008,0.2197
4.66675e-008,0.2189
4.67099e-008,0.2184
4.67524e-008,0.2183
4.67948e-008,0.2181
4.68372e-008,0.2585
4.68796e-008,0.4125
4.69221e-008,0.5849
4.69645e-008,0.8007
4.70069e-008,0.9620
4.70493e-008,1.0708
4.70917e-008,1.1334
4.71342e-008,1.1661
4.71766e-008,1.1847
4.72190e-008,1.2028
4.72615e-008,1.2147
4.73039e-008,1.2180
4.73463e-008,1.2199
4.73887e-008,1.2272
4.74312e-008,1.2286
4.74736e-008,1.2072
4.75160e-008,1.1924
4.75584e-008,1.1789
4.76008e-008,1.1759
4.76433e-008,1.1872
4.76857e-008,1.2216
4.77281e-008,1.2526
4.77705e-008,1.2050
4.78130e-008,0.9790
4.78554e-008,0.7624
4.78978e-008,0.5603
4.79403e-008,0.4143
4.79827e-008,0.3275
4.80251e-008,0.2935
4.80675e-008,0.2821
4.81099e-008,0.2722
4.81524e-008,0.2567
4.81948e-008,0.2489
4.82372e-008,0.2552
4.82796e-008,0.2520
4.83221e-008,0.2398
4.83645e-008,0.2419
4.84069e-008,0.2817
4.84494e-008,0.3018
4.84918e-008,0.3056
4.85342e-008,0.3050
4.85766e-008,0.2873
4.86191e-008,0.2372
4.86615e-008,0.1970
4.87039e-008,0.1921
4.87463e-008,0.1962
4.87887e-008,0.2076
4.88312e-008,0.2207
4.88736e-008,0.2276
4.89160e-008,0.2269
4.89585e-008,0.2210
4.90009e-008,0.2154
4.90433e-008,0.2197
4.90857e-008,0.2215
4.91282e-008,0.2176
4.91706e-008,0.2152
4.92130e-008,0.2222
4.92554e-008,0.2243
4.92978e-008,0.2182
4.93403e-008,0.2168
4.93827e-008,0.2171
4.94251e-008,0.2121
4.94676e-008,0.2085
4.95100e-008,0.2144
4.95524e-008,0.2205
4.95948e-008,0.2222
4.96373e-008,0.2326
4.96797e-008,0.3619
4.97221e-008,0.5322
4.97645e-008,0.7363
4.98069e-008,0.9144
4.98494e-008,1.0435
4.98918e-008,1.1213
4.99342e-008,1.1585
4.99766e-008,1.1797
5.00191e-008,1.1980
5.00615e-008,1.2137
5.01039e-008,1.2152
5.01464e-008,1.2196
5.01888e-008,1.2246
5.02312e-008,1.2318
5.02736e-008,1.2129
5.03160e-008,1.1963
5.03585e-008,1.1839
5.04009e-008,1.1767
5.04433e-008,1.1816
5.04857e-008,1.2096
5.05282e-008,1.2453
5.05706e-008,1.2647
5.06130e-008,1.2760
5.06555e-008,1.2720
5.06979e-008,1.2627
5.07403e-008,1.2542
5.07827e-008,1.2506
5.08252e-008,1.2530
5.08676e-008,1.2593
5.09100e-008,1.2593
5.09524e-008,1.2587
5.09948e-008,1.2596
5.10373e-008,1.2619
5.10797e-008,1.2596
5.11221e-008,1.2575
5.11646e-008,1.2599
5.12070e-008,1.2606
5.12494e-008,1.2615
5.12918e-008,1.2643
5.13343e-008,1.2679
5.13767e-008,1.2662
5.14191e-008,1.2626
5.14615e-008,1.2597
5.15039e-008,1.2447
5.15464e-008,1.0917
5.15888e-008,0.8766
5.16312e-008,0.6924
5.16736e-008,0.5207
5.17161e-008,0.3913
5.17585e-008,0.3209
5.18009e-008,0.2922
5.18434e-008,0.2797
5.18858e-008,0.2691
5.19282e-008,0.2530
5.19706e-008,0.2548
5.20130e-008,0.2547
5.20555e-008,0.2491
5.20979e-008,0.2382
5.21403e-008,0.2634
5.21827e-008,0.2926
5.22252e-008,0.2961
5.22676e-008,0.2973
5.23100e-008,0.2960
5.23525e-008,0.2656
5.23949e-008,0.2185
5.24373e-008,0.2024
5.24797e-008,0.1993
5.25222e-008,0.2017
5.25646e-008,0.2114
5.26070e-008,0.2221
5.26494e-008,0.2259
5.26918e-008,0.2250
5.27343e-008,0.2182
5.27767e-008,0.2179
5.28191e-008,0.2212
5.28616e-008,0.2198
5.29040e-008,0.2154
5.29464e-008,0.2185
5.29888e-008,0.2247
5.30313e-008,0.2200
5.30737e-008,0.2164
5.31161e-008,0.2179
5.31585e-008,0.2161
5.32009e-008,0.2101
5.32434e-008,0.2117
5.32858e-008,0.2181
5.33282e-008,0.2205
5.33707e-008,0.2212
5.34131e-008,0.2219
5.34555e-008,0.2207
5.34979e-008,0.2190
5.35404e-008,0.2168
5.35828e-008,0.2165
5.36252e-008,0.2192
5.36676e-008,0.2193
5.37100e-008,0.2176
5.37525e-008,0.2180
5.37949e-008,0.2200
5.38373e-008,0.2188
5.38797e-008,0.2171
5.39222e-008,0.2184
5.39646e-008,0.2191
5.40070e-008,0.2177
5.40495e-008,0.2177
5.40919e-008,0.2194
5.41343e-008,0.2197
5.41767e-008,0.2187
5.42192e-008,0.2185
5.42616e-008,0.2184
5.43040e-008,0.2182
5.43464e-008,0.2856
5.43888e-008,0.4506
5.44313e-008,0.6302
5.44737e-008,0.8396
5.45161e-008,0.9902
5.45586e-008,1.0875
5.46010e-008,1.1430
5.46434e-008,1.1714
5.46858e-008,1.1878
5.47283e-008,1.2065
5.47707e-008,1.2154
5.48131e-008,1.2196
5.48555e-008,1.2204
5.48979e-008,1.2298
5.49404e-008,1.2249
5.49828e-008,1.2029
5.50252e-008,1.1895
5.50677e-008,1.1775
5.51101e-008,1.1770
5.51525e-008,1.1930
5.51949e-008,1.2300
5.52374e-008,1.2523
5.52798e-008,1.1635
5.53222e-008,0.9255
5.53646e-008,0.7184
5.54070e-008,0.5244
5.54495e-008,0.3902
5.54919e-008,0.3173
5.55343e-008,0.2906
5.55767e-008,0.2800
5.56192e-008,0.2702
5.56616e-008,0.2532
5.57040e-008,0.2505
5.57465e-008,0.2549
5.57889e-008,0.2504
5.58313e-008,0.2376
5.58737e-008,0.2491
5.59161e-008,0.2895
5.59586e-008,0.3029
5.60010e-008,0.3058
5.60434e-008,0.3036
5.60858e-008,0.2788
5.61283e-008,0.2255
5.61707e-008,0.1941
5.62131e-008,0.2455
5.62556e-008,0.4354
5.62980e-008,0.6375
5.63404e-008,0.8654
5.63828e-008,1.0168
5.64253e-008,1.1064
5.64677e-008,1.1487
5.65101e-008,1.1705
5.65525e-008,1.1912
5.65949e-008,1.2097
5.66374e-008,1.2155
5.66798e-008,1.2169
5.67222e-008,1.2251
5.67647e-008,1.2330
5.68071e-008,1.2279
5.68495e-008,1.2008
5.68919e-008,1.1840
5.69344e-008,1.1674
5.69768e-008,1.1670
5.70192e-008,1.1893
5.70616e-008,1.2340
5.71040e-008,1.2675
5.71465e-008,1.2798
5.71889e-008,1.2791
5.72313e-008,1.2657
5.72738e-008,1.2533
5.73162e-008,1.2483
5.73586e-008,1.2512
5.74010e-008,1.2579
5.74435e-008,1.2609
5.74859e-008,1.2583
5.75283e-008,1.2593
5.75707e-008,1.2610
5.76131e-008,1.2615
5.76556e-008,1.2576
5.76980e-008,1.2578
5.77404e-008,1.2598
5.77828e-008,1.2606
5.78253e-008,1.2634
5.78677e-008,1.2681
5.79101e-008,1.2692
5.79526e-008,1.2645
5.79950e-008,1.2601
5.80374e-008,1.2571
5.80798e-008,1.2173
5.81223e-008,1.0187
5.81647e-008,0.8239
5.82071e-008,0.6348
5.82495e-008,0.4739
5.82919e-008,0.3621
5.83344e-008,0.3089
5.83768e-008,0.2877
5.84192e-008,0.2768
5.84617e-008,0.2625
5.85041e-008,0.2519
5.85465e-008,0.2556
5.85889e-008,0.2544
5.86314e-008,0.2448
5.86738e-008,0.2417
5.87162e-008,0.2756
5.87586e-008,0.2943
5.88010e-008,0.2961
5.88435e-008,0.2983
5.88859e-008,0.2907
5.89283e-008,0.2500
5.89708e-008,0.2100
5.90132e-008,0.2016
5.90556e-008,0.1991
5.90980e-008,0.2036
5.91405e-008,0.2151
5.91829e-008,0.2239
5.92253e-008,0.2264
5.92677e-008,0.2232
5.93101e-008,0.2170
5.93526e-008,0.2193
5.93950e-008,0.2212
5.94374e-008,0.2183
5.94798e-008,0.2152
5.95223e-008,0.2212
5.95647e-008,0.2241
5.96071e-008,0.2181
5.96496e-008,0.2167
5.96920e-008,0.2182
5.97344e-008,0.2141
5.97768e-008,0.2095
5.98192e-008,0.2139
5.98617e-008,0.2193
5.99041e-008,0.2206
5.99465e-008,0.2286
5.99889e-008,0.3500
6.00314e-008,0.5215
6.00738e-008,0.7214
6.01162e-008,0.9033
6.01586e-008,1.0351
6.02011e-008,1.1166
6.02435e-008,1.1565
6.02859e-008,1.1785
6.03283e-008,1.1964
6.03708e-008,1.2131
6.04132e-008,1.2150
6.04556e-008,1.2196
6.04981e-008,1.2240
6.05405e-008,1.2321
6.05829e-008,1.2145
6.06253e-008,1.1969
6.06678e-008,1.1848
6.07102e-008,1.1768
6.07526e-008,1.1808
6.07950e-008,1.2071
6.08375e-008,1.2434
6.08799e-008,1.2427
6.09223e-008,1.0742
6.09647e-008,0.8362
6.10071e-008,0.6333
6.10496e-008,0.4632
6.10920e-008,0.3525
6.11344e-008,0.3008
6.11768e-008,0.2857
6.12193e-008,0.2757
6.12617e-008,0.2641
6.13041e-008,0.2495
6.13465e-008,0.2542
6.13890e-008,0.2531
6.14314e-008,0.2451
6.14738e-008,0.2363
6.15163e-008,0.2660
6.15587e-008,0.2983
6.16011e-008,0.3045
6.16435e-008,0.3058
6.16860e-008,0.2975
6.17284e-008,0.2582
6.17708e-008,0.2073
6.18132e-008,0.1937
6.18557e-008,0.3141
6.18981e-008,0.5217
6.19405e-008,0.7369
6.19829e-008,0.9359
6.20254e-008,1.0605
6.20678e-008,1.1292
6.21102e-008,1.1590
6.21526e-008,1.1803
6.21950e-008,1.1983
6.22375e-008,1.2139
6.22799e-008,1.2142
6.23223e-008,1.2214
6.23647e-008,1.2283
6.24072e-008,1.2351
6.24496e-008,1.2169
6.24920e-008,1.1923
6.25344e-008,1.1766
6.25769e-008,1.1649
6.26193e-008,1.1736
6.26617e-008,1.2066
6.27042e-008,1.2511
6.27466e-008,1.2600
6.27890e-008,1.1230
6.28314e-008,0.8711
6.28739e-008,0.6641
6.29163e-008,0.4834
6.29587e-008,0.3659
6.30011e-008,0.3095
6.30436e-008,0.2897
6.30860e-008,0.2777
6.31284e-008,0.2671
6.31708e-008,0.2515
6.32132e-008,0.2529
6.32557e-008,0.2532
6.32981e-008,0.2472
6.33405e-008,0.2359
6.33829e-008,0.2575
6.34254e-008,0.2960
6.34678e-008,0.3060
6.35102e-008,0.3077
6.35526e-008,0.3010
6.35951e-008,0.2670
6.36375e-008,0.2127
6.36799e-008,0.1910
6.37224e-008,0.1923
6.37648e-008,0.2013
6.38072e-008,0.2149
6.38496e-008,0.2263
6.38921e-008,0.2276
6.39345e-008,0.2242
6.39769e-008,0.2174
6.40193e-008,0.2167
6.40618e-008,0.2213
6.41042e-008,0.2203
6.41466e-008,0.2159
6.41890e-008,0.2175
6.42315e-008,0.2247
6.42739e-008,0.2219
6.43163e-008,0.2172
6.43587e-008,0.2171
6.44011e-008,0.2153
6.44436e-008,0.2093
6.44860e-008,0.2103
6.45284e-008,0.2179
6.45708e-008,0.2218
6.46133e-008,0.2228
6.46557e-008,0.2810
6.46981e-008,0.4380
6.47405e-008,0.6096
6.47830e-008,0.8208
6.48254e-008,0.9772
6.48678e-008,1.0824
6.49103e-008,1.1405
6.49527e-008,1.1688
6.49951e-008,1.1865
6.50375e-008,1.2065
6.50800e-008,1.2154
6.51224e-008,1.2179
6.51648e-008,1.2203
6.52072e-008,1.2292
6.52497e-008,1.2250
6.52921e-008,1.2038
6.53345e-008,1.1923
6.53769e-008,1.1797
6.54193e-008,1.1770
6.54618e-008,1.1908
6.55042e-008,1.2265
6.55466e-008,1.2517
6.55890e-008,1.1775
6.56315e-008,0.9443
6.56739e-008,0.7357
6.57163e-008,0.5378
6.57587e-008,0.3981
6.58012e-008,0.3203
6.58436e-008,0.2919
6.58860e-008,0.2808
6.59284e-008,0.2705
6.59709e-008,0.2545
6.60133e-008,0.2503
6.60557e-008,0.2548
6.60982e-008,0.2508
6.61406e-008,0.2387
6.61830e-008,0.2467
6.62254e-008,0.2867
6.62679e-008,0.3023
6.63103e-008,0.3058
6.63527e-008,0.3042
6.63951e-008,0.2819
6.64376e-008,0.2296
6.64800e-008,0.1953
6.65224e-008,0.1925
6.65648e-008,0.1974
6.66072e-008,0.2092
6.66497e-008,0.2225
6.66921e-008,0.2280
6.67345e-008,0.2263
6.67769e-008,0.2198
6.68194e-008,0.2158
6.68618e-008,0.2204
6.69042e-008,0.2211
6.69466e-008,0.2171
6.69891e-008,0.2159
6.70315e-008,0.2232
6.70739e-008,0.2235
6.71164e-008,0.2178
6.71588e-008,0.2171
6.72012e-008,0.2169
6.72436e-008,0.2112
6.72861e-008,0.2090
6.73285e-008,0.2156
6.73709e-008,0.2209
6.74133e-008,0.2223
6.74558e-008,0.2226
6.74982e-008,0.2216
6.75406e-008,0.2191
6.75830e-008,0.2169
6.76255e-008,0.2158
6.76679e-008,0.2184
6.77103e-008,0.2201
6.77527e-008,0.2185
6.77951e-008,0.2174
6.78376e-008,0.2193
6.78800e-008,0.2198
6.79224e-008,0.2176
6.79648e-008,0.2177
6.80073e-008,0.2190
6.80497e-008,0.2183
6.80921e-008,0.2174
6.81345e-008,0.2189
6.81770e-008,0.2201
6.82194e-008,0.2194
6.82618e-008,0.2185
6.83043e-008,0.2184
6.83467e-008,0.2182
6.83891e-008,0.2179
6.84315e-008,0.2179
6.84740e-008,0.2187
6.85164e-008,0.2195
6.85588e-008,0.2187
6.86012e-008,0.2180
6.86437e-008,0.2186
6.86861e-008,0.2190
6.87285e-008,0.2183
6.87709e-008,0.2182
6.88133e-008,0.2189
6.88558e-008,0.2188
6.88982e-008,0.2183
6.89406e-008,0.2185
6.89830e-008,0.2189
6.90255e-008,0.2187
6.90679e-008,0.2184
6.91103e-008,0.2184
6.91527e-008,0.2186
6.91952e-008,0.2186
6.92376e-008,0.2185
6.92800e-008,0.2186
6.93225e-008,0.2269
6.93649e-008,0.3515
6.94073e-008,0.5255
6.94497e-008,0.7293
6.94922e-008,0.9115
6.95346e-008,1.0399
6.95770e-008,1.1173
6.96194e-008,1.1572
6.96619e-008,1.1803
6.97043e-008,1.1966
6.97467e-008,1.2119
6.97891e-008,1.2159
6.98316e-008,1.2209
6.98740e-008,1.2237
6.99164e-008,1.2320
6.99588e-008,1.2153
7.00012e-008,1.1967
7.00437e-008,1.1830
7.00861e-008,1.1759
7.01285e-008,1.1814
7.01709e-008,1.2084
7.02134e-008,1.2447
7.02558e-008,1.2428
7.02982e-008,1.0698
7.03406e-008,0.8318
7.03831e-008,0.6278
7.04255e-008,0.4597
7.04679e-008,0.3513
7.05104e-008,0.3004
7.05528e-008,0.2852
7.05952e-008,0.2758
7.06376e-008,0.2643
7.06801e-008,0.2492
7.07225e-008,0.2542
7.07649e-008,0.2534
7.08073e-008,0.2451
7.08498e-008,0.2362
7.08922e-008,0.2669
7.09346e-008,0.2990
7.09770e-008,0.3050
7.10194e-008,0.3059
7.10619e-008,0.2971
7.11043e-008,0.2572
7.11467e-008,0.2066
7.11891e-008,0.1923
7.12316e-008,0.1937
7.12740e-008,0.2033
7.13164e-008,0.2165
7.13588e-008,0.2266
7.14013e-008,0.2278
7.14437e-008,0.2239
7.14861e-008,0.2164
7.15286e-008,0.2178
7.15710e-008,0.2217
7.16134e-008,0.2196
7.16558e-008,0.2153
7.16983e-008,0.2193
7.17407e-008,0.2252
7.17831e-008,0.2203
7.18255e-008,0.2169
7.18680e-008,0.2175
7.19104e-008,0.2146
7.19528e-008,0.2088
7.19952e-008,0.2118
7.20377e-008,0.2190
7.20801e-008,0.2220
7.21225e-008,0.2227
7.21649e-008,0.3086
7.22073e-008,0.4752
7.22498e-008,0.6590
7.22922e-008,0.8584
7.23346e-008,1.0044
7.23770e-008,1.0991
7.24195e-008,1.1490
7.24619e-008,1.1735
7.25043e-008,1.1905
7.25467e-008,1.2100
7.25892e-008,1.2153
7.26316e-008,1.2192
7.26740e-008,1.2216
7.27165e-008,1.2315
7.27589e-008,1.2208
7.28013e-008,1.2004
7.28437e-008,1.1892
7.28862e-008,1.1784
7.29286e-008,1.1783
7.29710e-008,1.1974
7.30134e-008,1.2345
7.30559e-008,1.2490
7.30983e-008,1.1345
7.31407e-008,0.8933
7.31831e-008,0.6905
7.32256e-008,0.5035
7.32680e-008,0.3762
7.33104e-008,0.3111
7.33528e-008,0.2889
7.33952e-008,0.2786
7.34377e-008,0.2684
7.34801e-008,0.2518
7.35225e-008,0.2522
7.35649e-008,0.2542
7.36074e-008,0.2488
7.36498e-008,0.2370
7.36922e-008,0.2548
7.37346e-008,0.2932
7.37771e-008,0.3034
7.38195e-008,0.3059
7.38619e-008,0.3021
7.39044e-008,0.2724
7.39468e-008,0.2187
7.39892e-008,0.1935
7.40316e-008,0.1929
7.40741e-008,0.1996
7.41165e-008,0.2122
7.41589e-008,0.2247
7.42013e-008,0.2281
7.42438e-008,0.2254
7.42862e-008,0.2182
7.43286e-008,0.2165
7.43710e-008,0.2212
7.44134e-008,0.2206
7.44559e-008,0.2162
7.44983e-008,0.2171
7.45407e-008,0.2245
7.45831e-008,0.2222
7.46256e-008,0.2173
7.46680e-008,0.2173
7.47104e-008,0.2161
7.47528e-008,0.2100
7.47953e-008,0.2100
7.48377e-008,0.2173
7.48801e-008,0.2215
7.49226e-008,0.2224
7.49650e-008,0.2714
7.50074e-008,0.4254
7.50498e-008,0.5944
7.50923e-008,0.8074
7.51347e-008,0.9671
7.51771e-008,1.0764
7.52195e-008,1.1374
7.52620e-008,1.1672
7.53044e-008,1.1854
7.53468e-008,1.2054
7.53892e-008,1.2154
7.54317e-008,1.2174
7.54741e-008,1.2202
7.55165e-008,1.2286
7.55589e-008,1.2266
7.56013e-008,1.2053
7.56438e-008,1.1933
7.56862e-008,1.1803
7.57286e-008,1.1768
7.57710e-008,1.1889
7.58135e-008,1.2239
7.58559e-008,1.2539
7.58983e-008,1.2703
7.59407e-008,1.2760
7.59832e-008,1.2690
7.60256e-008,1.2592
7.60680e-008,1.2526
7.61105e-008,1.2508
7.61529e-008,1.2557
7.61953e-008,1.2601
7.62377e-008,1.2588
7.62802e-008,1.2590
7.63226e-008,1.2605
7.63650e-008,1.2619
7.64074e-008,1.2583
7.64499e-008,1.2584
7.64923e-008,1.2604
7.65347e-008,1.2609
7.65771e-008,1.2623
7.66195e-008,1.2661
7.66620e-008,1.2679
7.67044e-008,1.2649
7.67468e-008,1.2616
7.67892e-008,1.2589
7.68317e-008,1.2575
7.68741e-008,1.2580
7.69165e-008,1.2596
7.69589e-008,1.2616
7.70014e-008,1.2632
7.70438e-008,1.2618
7.70862e-008,1.2606
7.71287e-008,1.2609
7.71711e-008,1.2614
7.72135e-008,1.2607
7.72559e-008,1.2606
7.72984e-008,1.2616
7.73408e-008,1.2614
7.73832e-008,1.2610
7.74256e-008,1.2614
7.74681e-008,1.2617
7.75105e-008,1.2610
7.75529e-008,1.2603
7.75953e-008,1.2604
7.76378e-008,1.2608
7.76802e-008,1.2611
7.77226e-008,1.2614
7.77650e-008,1.2616
7.78074e-008,1.2617
7.78499e-008,1.2611
7.78923e-008,1.2605
7.79347e-008,1.2608
7.79771e-008,1.2612
7.80196e-008,1.2611
7.80620e-008,1.2610
7.81044e-008,1.2612
7.81468e-008,1.2612
7.81893e-008,1.2609
7.82317e-008,1.2610
7.82741e-008,1.2612
7.83166e-008,1.2611
7.83590e-008,1.2609
7.84014e-008,1.2610
7.84438e-008,1.2611
7.84863e-008,1.2611
7.85287e-008,1.2611
7.85711e-008,1.2611
7.86135e-008,1.2611
7.86560e-008,1.2610
7.86984e-008,1.2388
7.87408e-008,1.0567
7.87832e-008,0.8481
7.88257e-008,0.6587
7.88681e-008,0.4919
7.89105e-008,0.3736
7.89529e-008,0.3141
7.89953e-008,0.2898
7.90378e-008,0.2778
7.90802e-008,0.2658
7.91226e-008,0.2526
7.91650e-008,0.2550
7.92075e-008,0.2542
7.92499e-008,0.2470
7.92923e-008,0.2388
7.93347e-008,0.2692
7.93772e-008,0.2941
7.94196e-008,0.2972
7.94620e-008,0.2986
7.95045e-008,0.2938
7.95469e-008,0.2573
7.95893e-008,0.2128
7.96317e-008,0.2011
7.96742e-008,0.1985
7.97166e-008,0.2028
7.97590e-008,0.2141
7.98014e-008,0.2235
7.98439e-008,0.2260
7.98863e-008,0.2241
7.99287e-008,0.2175
7.99711e-008,0.2184
8.00135e-008,0.2211
8.00560e-008,0.2192
8.00984e-008,0.2152
8.01408e-008,0.2198
8.01832e-008,0.2245
8.02257e-008,0.2191
8.02681e-008,0.2166
8.03105e-008,0.2180
8.03529e-008,0.2150
8.03954e-008,0.2096
8.04378e-008,0.2127
8.04802e-008,0.2188
8.05227e-008,0.2206
8.05651e-008,0.2215
8.06075e-008,0.2219
8.06499e-008,0.2203
8.06924e-008,0.2185
8.07348e-008,0.2165
8.07772e-008,0.2169
8.08196e-008,0.2194
8.08621e-008,0.2191
8.09045e-008,0.2175
8.09469e-008,0.2183
8.09893e-008,0.2200
8.10318e-008,0.2184
8.10742e-008,0.2172
8.11166e-008,0.2186
8.11590e-008,0.2189
8.12014e-008,0.2175
8.12439e-008,0.2180
8.12863e-008,0.2196
8.13287e-008,0.2195
8.13711e-008,0.2187
8.14136e-008,0.2185
8.14560e-008,0.2183
8.14984e-008,0.2181
8.15408e-008,0.2179
8.15833e-008,0.2181
8.16257e-008,0.2191
8.16681e-008,0.2191
8.17106e-008,0.2182
8.17530e-008,0.2182
8.17954e-008,0.2189
8.18378e-008,0.2186
8.18803e-008,0.2180
8.19227e-008,0.2185
8.19651e-008,0.2189
8.20075e-008,0.2184
8.20500e-008,0.2183
8.20924e-008,0.2187
8.21348e-008,0.2188
8.21772e-008,0.2184
8.22196e-008,0.2183
8.22621e-008,0.2185
8.23045e-008,0.2185
8.23469e-008,0.2184
8.23893e-008,0.2184
8.24318e-008,0.2187
8.24742e-008,0.2187
8.25166e-008,0.2184
8.25590e-008,0.2183
8.26015e-008,0.2186
8.26439e-008,0.2186
8.26863e-008,0.2184
8.27288e-008,0.2185
8.27712e-008,0.2187
8.28136e-008,0.2185
8.28560e-008,0.2184
8.28985e-008,0.2186
8.29409e-008,0.2186
8.29833e-008,0.2185
8.30257e-008,0.2185
8.30682e-008,0.2186
8.31106e-008,0.2186
8.31530e-008,0.2185
8.31954e-008,0.2185
8.32379e-008,0.2186
8.32803e-008,0.2186
8.33227e-008,0.2185
8.33651e-008,0.2185
8.34075e-008,0.2186
8.34500e-008,0.2186
8.34924e-008,0.2185
8.35348e-008,0.2185
8.35772e-008,0.2186
8.36197e-008,0.2186
8.36621e-008,0.2185
8.37045e-008,0.2186
8.37469e-008,0.2186
8.37894e-008,0.2186
8.38318e-008,0.2185
8.38742e-008,0.2186
8.39167e-008,0.2186
8.39591e-008,0.2186
8.40015e-008,0.2186
8.40439e-008,0.2186
8.40864e-008,0.2186
8.41288e-008,0.2186
8.41712e-008,0.2186
8.42136e-008,0.2186
8.42561e-008,0.2186
8.42985e-008,0.2186
8.43409e-008,0.2186
8.43833e-008,0.2186
8.44257e-008,0.2186
8.44682e-008,0.2186
8.45106e-008,0.2186
8.45530e-008,0.2186
8.45954e-008,0.2186
8.46379e-008,0.2186
8.46803e-008,0.2186
8.47227e-008,0.2186
8.47651e-008,0.2186
8.48076e-008,0.2186
8.48500e-008,0.2186
8.48924e-008,0.2186
8.49349e-008,0.2186
8.49773e-008,0.2186
8.50197e-008,0.2186
8.50621e-008,0.2186
8.51046e-008,0.2186
8.51470e-008,0.2186
8.51894e-008,0.2186
8.52318e-008,0.2186
8.52743e-008,0.2581
8.53167e-008,0.4116
8.53591e-008,0.5830
8.54015e-008,0.7983
8.54440e-008,0.9610
8.54864e-008,1.0708
8.55288e-008,1.1331
8.55712e-008,1.1659
8.56136e-008,1.1853
8.56561e-008,1.2032
8.56985e-008,1.2145
8.57409e-008,1.2181
8.57833e-008,1.2205
8.58258e-008,1.2273
8.58682e-008,1.2287
8.59106e-008,1.2076
8.59530e-008,1.1931
8.59955e-008,1.1793
8.60379e-008,1.1761
8.60803e-008,1.1873
8.61228e-008,1.2216
8.61652e-008,1.2534
8.62076e-008,1.2701
8.62500e-008,1.2767
8.62925e-008,1.2691
8.63349e-008,1.2589
8.63773e-008,1.2529
8.64197e-008,1.2513
8.64622e-008,1.2552
8.65046e-008,1.2598
8.65470e-008,1.2593
8.65894e-008,1.2592
8.66319e-008,1.2600
8.66743e-008,1.2620
8.67167e-008,1.2589
8.67591e-008,1.2581
8.68015e-008,1.2600
8.68440e-008,1.2609
8.68864e-008,1.2624
8.69288e-008,1.2659
8.69712e-008,1.2681
8.70137e-008,1.2653
8.70561e-008,1.2619
8.70985e-008,1.2589
8.71409e-008,1.2227
8.71834e-008,1.0259
8.72258e-008,0.8280
8.72682e-008,0.6391
8.73107e-008,0.4783
8.73531e-008,0.3656
8.73955e-008,0.3104
8.74379e-008,0.2880
8.74804e-008,0.2772
8.75228e-008,0.2634
8.75652e-008,0.2519
8.76076e-008,0.2556
8.76501e-008,0.2547
8.76925e-008,0.2454
8.77349e-008,0.2408
8.77773e-008,0.2745
8.78197e-008,0.2947
8.78622e-008,0.2965
8.79046e-008,0.2984
8.79470e-008,0.2914
8.79894e-008,0.2516
8.80319e-008,0.2106
8.80743e-008,0.2016
8.81167e-008,0.1993
8.81591e-008,0.2039
8.82016e-008,0.2151
8.82440e-008,0.2237
8.82864e-008,0.2263
8.83289e-008,0.2235
8.83713e-008,0.2172
8.84137e-008,0.2192
8.84561e-008,0.2214
8.84986e-008,0.2186
8.85410e-008,0.2152
8.85834e-008,0.2210
8.86258e-008,0.2244
8.86683e-008,0.2184
8.87107e-008,0.2167
8.87531e-008,0.2182
8.87955e-008,0.2145
8.88380e-008,0.2096
8.88804e-008,0.2137
8.89228e-008,0.2193
8.89652e-008,0.2208
8.90076e-008,0.2258
8.90501e-008,0.3438
8.90925e-008,0.5157
8.91349e-008,0.7141
8.91773e-008,0.8982
8.92198e-008,1.0316
8.92622e-008,1.1149
8.93046e-008,1.1558
8.93470e-008,1.1780
8.93895e-008,1.1956
8.94319e-008,1.2129
8.94743e-008,1.2151
8.95168e-008,1.2197
8.95592e-008,1.2237
8.96016e-008,1.2326
8.96440e-008,1.2155
8.96865e-008,1.1972
8.97289e-008,1.1853
8.97713e-008,1.1770
8.98137e-008,1.1804
8.98562e-008,1.2058
8.98986e-008,1.2425
8.99410e-008,1.2633
8.99834e-008,1.2756
9.00258e-008,1.2727
9.00683e-008,1.2637
9.01107e-008,1.2549
9.01531e-008,1.2510
9.01955e-008,1.2525
9.02380e-008,1.2590
9.02804e-008,1.2596
9.03228e-008,1.2587
9.03652e-008,1.2594
9.04077e-008,1.2618
9.04501e-008,1.2602
9.04925e-008,1.2575
9.05350e-008,1.2598
9.05774e-008,1.2606
9.06198e-008,1.2615
9.06622e-008,1.2640
9.07047e-008,1.2678
9.07471e-008,1.2667
9.07895e-008,1.2630
9.08319e-008,1.2600
9.08744e-008,1.2578
9.09168e-008,1.2575
