.HEADER
..NAMES
Time,V U1.Y21
.DATA
4.90938e-008,1.2323
4.91398e-008,1.2282
4.91857e-008,1.1438
4.92316e-008,0.9949
4.92775e-008,0.8744
4.93235e-008,0.7224
4.93694e-008,0.5696
4.94153e-008,0.4358
4.94612e-008,0.3463
4.95072e-008,0.2952
4.95531e-008,0.2701
4.95990e-008,0.2557
4.96449e-008,0.2475
4.96909e-008,0.2439
4.97368e-008,0.2441
4.97827e-008,0.2527
4.98286e-008,0.2592
4.98746e-008,0.2654
4.99205e-008,0.2744
4.99664e-008,0.2832
5.00123e-008,0.3021
5.00583e-008,0.3289
5.01042e-008,0.3490
5.01501e-008,0.3579
5.01960e-008,0.3556
5.02420e-008,0.3369
5.02879e-008,0.3172
5.03338e-008,0.3038
5.03797e-008,0.3000
5.04257e-008,0.3034
5.04716e-008,0.3102
5.05175e-008,0.3101
5.05634e-008,0.2951
5.06094e-008,0.2714
5.06553e-008,0.2461
5.07012e-008,0.2261
5.07471e-008,0.2187
5.07931e-008,0.2273
5.08390e-008,0.2426
5.08849e-008,0.2568
5.09308e-008,0.2654
5.09767e-008,0.2665
5.10227e-008,0.2658
5.10686e-008,0.3589
5.11145e-008,0.5155
5.11604e-008,0.6581
5.12064e-008,0.8396
5.12523e-008,0.9993
5.12982e-008,1.0969
5.13441e-008,1.1619
5.13901e-008,1.1948
5.14360e-008,1.2133
5.14819e-008,1.2232
5.15278e-008,1.2266
5.15738e-008,1.2228
5.16197e-008,1.2172
5.16656e-008,1.2037
5.17115e-008,1.2000
5.17575e-008,1.1974
5.18034e-008,1.1954
5.18493e-008,1.1929
5.18952e-008,1.1745
5.19412e-008,1.1393
5.19871e-008,1.1120
5.20330e-008,1.0947
5.20789e-008,1.1008
5.21249e-008,1.1344
5.21708e-008,1.1698
5.22167e-008,1.1891
5.22626e-008,1.1878
5.23086e-008,1.1675
5.23545e-008,1.1453
5.24004e-008,1.1423
5.24463e-008,1.1671
5.24923e-008,1.2054
5.25382e-008,1.2422
5.25841e-008,1.2633
5.26300e-008,1.2604
5.26760e-008,1.2380
5.27219e-008,1.2150
5.27678e-008,1.2009
5.28137e-008,1.1992
5.28597e-008,1.2076
5.29056e-008,1.2025
5.29515e-008,1.0929
5.29974e-008,0.9598
5.30434e-008,0.8253
5.30893e-008,0.6720
5.31352e-008,0.5193
5.31812e-008,0.4040
5.32271e-008,0.3270
5.32730e-008,0.2834
5.33189e-008,0.2560
5.33649e-008,0.2441
5.34108e-008,0.2411
5.34567e-008,0.2476
5.35026e-008,0.2601
5.35486e-008,0.2750
5.35945e-008,0.2748
5.36404e-008,0.2731
5.36863e-008,0.2672
5.37323e-008,0.2723
5.37782e-008,0.2962
5.38241e-008,0.3343
5.38700e-008,0.3611
5.39160e-008,0.3757
5.39619e-008,0.3643
5.40078e-008,0.3343
5.40537e-008,0.3051
5.40997e-008,0.2893
5.41456e-008,0.2898
5.41915e-008,0.3026
5.42374e-008,0.3165
5.42834e-008,0.3157
5.43293e-008,0.2955
5.43752e-008,0.2661
5.44211e-008,0.2370
5.44671e-008,0.2183
5.45130e-008,0.2171
5.45589e-008,0.2313
5.46048e-008,0.2481
5.46508e-008,0.2611
5.46967e-008,0.2659
5.47426e-008,0.2642
5.47885e-008,0.2578
5.48345e-008,0.2522
5.48804e-008,0.2470
5.49263e-008,0.2427
5.49722e-008,0.2385
5.50181e-008,0.2349
5.50641e-008,0.2341
5.51100e-008,0.2373
5.51559e-008,0.2445
5.52018e-008,0.2513
5.52478e-008,0.2537
5.52937e-008,0.2495
5.53396e-008,0.2398
5.53855e-008,0.2298
5.54315e-008,0.2259
5.54774e-008,0.2302
5.55233e-008,0.2402
5.55692e-008,0.2511
5.56152e-008,0.2566
5.56611e-008,0.2544
5.57070e-008,0.2468
5.57529e-008,0.2386
5.57989e-008,0.2339
5.58448e-008,0.2349
5.58907e-008,0.2404
5.59366e-008,0.2466
5.59826e-008,0.2503
5.60285e-008,0.2503
5.60744e-008,0.2472
5.61203e-008,0.2431
5.61663e-008,0.2404
5.62122e-008,0.2400
5.62581e-008,0.2413
5.63040e-008,0.2428
5.63500e-008,0.2436
5.63959e-008,0.2438
5.64418e-008,0.2440
5.64877e-008,0.2451
5.65337e-008,0.2465
5.65796e-008,0.2473
5.66255e-008,0.2465
5.66714e-008,0.2763
5.67174e-008,0.4393
5.67633e-008,0.5781
5.68092e-008,0.7566
5.68551e-008,0.9318
5.69011e-008,1.0637
5.69470e-008,1.1411
5.69929e-008,1.1862
5.70389e-008,1.2021
5.70848e-008,1.2130
5.71307e-008,1.2183
5.71766e-008,1.2228
5.72226e-008,1.2272
5.72685e-008,1.2251
5.73144e-008,1.2158
5.73603e-008,1.2115
5.74063e-008,1.1976
5.74522e-008,1.1899
5.74981e-008,1.1756
5.75440e-008,1.1507
5.75900e-008,1.1224
5.76359e-008,1.1090
5.76818e-008,1.1034
5.77277e-008,1.1253
5.77737e-008,1.1575
5.78196e-008,1.1800
5.78655e-008,1.1855
5.79114e-008,1.1739
5.79574e-008,1.1534
5.80033e-008,1.1428
5.80492e-008,1.1575
5.80951e-008,1.1912
5.81411e-008,1.2287
5.81870e-008,1.2570
5.82329e-008,1.2652
5.82788e-008,1.2503
5.83248e-008,1.2253
5.83707e-008,1.2060
5.84166e-008,1.1971
5.84625e-008,1.2011
5.85085e-008,1.2133
5.85544e-008,1.1640
5.86003e-008,1.0228
5.86462e-008,0.9050
5.86922e-008,0.7482
5.87381e-008,0.5910
5.87840e-008,0.4508
5.88299e-008,0.3550
5.88758e-008,0.2982
5.89218e-008,0.2690
5.89677e-008,0.2520
5.90136e-008,0.2456
5.90595e-008,0.2470
5.91055e-008,0.2544
5.91514e-008,0.2673
5.91973e-008,0.2740
5.92432e-008,0.2714
5.92892e-008,0.2701
5.93351e-008,0.2687
5.93810e-008,0.2850
5.94269e-008,0.3176
5.94729e-008,0.3516
5.95188e-008,0.3705
5.95647e-008,0.3733
5.96106e-008,0.3494
5.96566e-008,0.3185
5.97025e-008,0.2952
5.97484e-008,0.2881
5.97944e-008,0.2957
5.98403e-008,0.3109
5.98862e-008,0.3195
5.99321e-008,0.3084
5.99780e-008,0.2823
6.00240e-008,0.2514
6.00699e-008,0.2257
6.01158e-008,0.2145
6.01618e-008,0.2224
6.02077e-008,0.2397
6.02536e-008,0.2560
6.02995e-008,0.2661
6.03454e-008,0.2676
6.03914e-008,0.2626
6.04373e-008,0.2552
6.04832e-008,0.2491
6.05292e-008,0.2437
6.05751e-008,0.2399
6.06210e-008,0.2365
6.06669e-008,0.2349
6.07128e-008,0.2365
6.07588e-008,0.2419
6.08047e-008,0.2490
6.08506e-008,0.2533
6.08965e-008,0.2522
6.09425e-008,0.2448
6.09884e-008,0.2344
6.10343e-008,0.2272
6.10803e-008,0.2277
6.11262e-008,0.2353
6.11721e-008,0.2465
6.12180e-008,0.2551
6.12639e-008,0.2567
6.13099e-008,0.2514
6.13558e-008,0.2428
6.14017e-008,0.2358
6.14477e-008,0.2337
6.14936e-008,0.2373
6.15395e-008,0.2437
6.15854e-008,0.2492
6.16313e-008,0.2513
6.16773e-008,0.2497
6.17232e-008,0.2456
6.17691e-008,0.2417
6.18151e-008,0.2399
6.18610e-008,0.2403
6.19069e-008,0.2420
6.19528e-008,0.2435
6.19987e-008,0.2442
6.20447e-008,0.2444
6.20906e-008,0.2450
6.21365e-008,0.2462
6.21825e-008,0.2472
6.22284e-008,0.2471
6.22743e-008,0.2522
6.23202e-008,0.3572
6.23661e-008,0.5184
6.24121e-008,0.6666
6.24580e-008,0.8496
6.25039e-008,1.0103
6.25499e-008,1.1067
6.25958e-008,1.1696
6.26417e-008,1.1968
6.26876e-008,1.2095
6.27335e-008,1.2161
6.27795e-008,1.2213
6.28254e-008,1.2246
6.28713e-008,1.2278
6.29173e-008,1.2196
6.29632e-008,1.2149
6.30091e-008,1.2047
6.30550e-008,1.1935
6.31009e-008,1.1839
6.31469e-008,1.1645
6.31928e-008,1.1342
6.32387e-008,1.1149
6.32847e-008,1.1037
6.33306e-008,1.1122
6.33765e-008,1.1426
6.34224e-008,1.1715
6.34683e-008,1.1851
6.35143e-008,1.1816
6.35602e-008,1.1633
6.36061e-008,1.1457
6.36521e-008,1.1474
6.36980e-008,1.1741
6.37439e-008,1.2113
6.37898e-008,1.2456
6.38357e-008,1.2643
6.38817e-008,1.2600
6.39276e-008,1.2374
6.39735e-008,1.2144
6.40195e-008,1.2000
6.40654e-008,1.1980
6.41113e-008,1.2070
6.41572e-008,1.2017
6.42031e-008,1.0910
6.42491e-008,0.9610
6.42950e-008,0.8239
6.43409e-008,0.6682
6.43869e-008,0.5130
6.44328e-008,0.3973
6.44787e-008,0.3218
6.45246e-008,0.2815
6.45705e-008,0.2575
6.46165e-008,0.2482
6.46624e-008,0.2457
6.47083e-008,0.2507
6.47542e-008,0.2607
6.48002e-008,0.2733
6.48461e-008,0.2721
6.48920e-008,0.2717
6.49380e-008,0.2678
6.49839e-008,0.2752
6.50298e-008,0.3001
6.50757e-008,0.3375
6.51216e-008,0.3625
6.51676e-008,0.3756
6.52135e-008,0.3631
6.52594e-008,0.3334
6.53054e-008,0.3049
6.53513e-008,0.2898
6.53972e-008,0.2906
6.54431e-008,0.3035
6.54890e-008,0.3174
6.55350e-008,0.3163
6.55809e-008,0.2961
6.56268e-008,0.2665
6.56728e-008,0.2370
6.57187e-008,0.2178
6.57646e-008,0.2167
6.58105e-008,0.2312
6.58564e-008,0.2486
6.59024e-008,0.2625
6.59483e-008,0.2678
6.59942e-008,0.2659
6.60402e-008,0.2790
6.60861e-008,0.4245
6.61320e-008,0.5657
6.61779e-008,0.7324
6.62238e-008,0.9056
6.62698e-008,1.0419
6.63157e-008,1.1199
6.63616e-008,1.1747
6.64076e-008,1.2019
6.64535e-008,1.2230
6.64994e-008,1.2315
6.65453e-008,1.2311
6.65912e-008,1.2233
6.66372e-008,1.2106
6.66831e-008,1.1958
6.67290e-008,1.1966
6.67750e-008,1.1947
6.68209e-008,1.1988
6.68668e-008,1.1923
6.69127e-008,1.1670
6.69586e-008,1.1284
6.70046e-008,1.1043
6.70505e-008,1.0905
6.70964e-008,1.1101
6.71424e-008,1.1487
6.71883e-008,1.1808
6.72342e-008,1.1931
6.72801e-008,1.1834
6.73260e-008,1.1590
6.73720e-008,1.1411
6.74179e-008,1.1495
6.74638e-008,1.1818
6.75098e-008,1.2214
6.75557e-008,1.2534
6.76016e-008,1.2652
6.76475e-008,1.2527
6.76934e-008,1.2280
6.77394e-008,1.2089
6.77853e-008,1.2002
6.78312e-008,1.2038
6.78772e-008,1.2142
6.79231e-008,1.1794
6.79690e-008,1.0363
6.80149e-008,0.9163
6.80608e-008,0.7651
6.81068e-008,0.6132
6.81527e-008,0.4728
6.81986e-008,0.3724
6.82446e-008,0.3088
6.82905e-008,0.2732
6.83364e-008,0.2501
6.83823e-008,0.2408
6.84282e-008,0.2417
6.84742e-008,0.2514
6.85201e-008,0.2671
6.85660e-008,0.2780
6.86119e-008,0.2748
6.86579e-008,0.2720
6.87038e-008,0.2667
6.87497e-008,0.2794
6.87957e-008,0.3102
6.88416e-008,0.3472
6.88875e-008,0.3686
6.89334e-008,0.3753
6.89793e-008,0.3539
6.90253e-008,0.3225
6.90712e-008,0.2975
6.91171e-008,0.2886
6.91631e-008,0.2946
6.92090e-008,0.3093
6.92549e-008,0.3190
6.93008e-008,0.3097
6.93467e-008,0.2846
6.93927e-008,0.2544
6.94386e-008,0.2287
6.94845e-008,0.2164
6.95305e-008,0.2224
6.95764e-008,0.2388
6.96223e-008,0.2541
6.96682e-008,0.2638
6.97141e-008,0.2657
6.97601e-008,0.2619
6.98060e-008,0.3169
6.98519e-008,0.4814
6.98979e-008,0.6143
6.99438e-008,0.7955
6.99897e-008,0.9592
7.00356e-008,1.0713
7.00815e-008,1.1424
7.01275e-008,1.1852
7.01734e-008,1.2094
7.02193e-008,1.2269
7.02653e-008,1.2334
7.03112e-008,1.2290
7.03571e-008,1.2199
7.04030e-008,1.2041
7.04489e-008,1.1947
7.04949e-008,1.1961
7.05408e-008,1.1954
7.05867e-008,1.1988
7.06327e-008,1.1857
7.06786e-008,1.1528
7.07245e-008,1.1180
7.07704e-008,1.0972
7.08163e-008,1.0936
7.08623e-008,1.1234
7.09082e-008,1.1621
7.09541e-008,1.1873
7.10001e-008,1.1916
7.10460e-008,1.1746
7.10919e-008,1.1503
7.11378e-008,1.1403
7.11837e-008,1.1593
7.12297e-008,1.1961
7.12756e-008,1.2346
7.13215e-008,1.2601
7.13675e-008,1.2628
7.14134e-008,1.2436
7.14593e-008,1.2197
7.15052e-008,1.2044
7.15511e-008,1.2004
7.15971e-008,1.2072
7.16430e-008,1.2186
7.16889e-008,1.2269
7.17349e-008,1.2302
7.17808e-008,1.2322
7.18267e-008,1.2338
7.18726e-008,1.2370
7.19185e-008,1.2397
7.19645e-008,1.2387
7.20104e-008,1.2331
7.20563e-008,1.2252
7.21023e-008,1.2205
7.21482e-008,1.2221
7.21941e-008,1.2309
7.22400e-008,1.2428
7.22859e-008,1.2505
7.23319e-008,1.2485
7.23778e-008,1.2381
7.24237e-008,1.2241
7.24697e-008,1.2145
7.25156e-008,1.2151
7.25615e-008,1.2249
7.26074e-008,1.2372
7.26534e-008,1.2450
7.26993e-008,1.2444
7.27452e-008,1.2362
7.27911e-008,1.2264
7.28370e-008,1.2207
7.28830e-008,1.2214
7.29289e-008,1.2269
7.29748e-008,1.2333
7.30208e-008,1.2370
7.30667e-008,1.2366
7.31126e-008,1.2336
7.31585e-008,1.2307
7.32044e-008,1.2293
7.32504e-008,1.2297
7.32963e-008,1.2306
7.33422e-008,1.2306
7.33882e-008,1.2293
7.34341e-008,1.2280
7.34800e-008,1.2279
7.35259e-008,1.2298
7.35718e-008,1.2331
7.36178e-008,1.2356
7.36637e-008,1.2354
7.37096e-008,1.2322
7.37556e-008,1.2277
7.38015e-008,1.2246
7.38474e-008,1.2248
7.38933e-008,1.2284
7.39392e-008,1.2332
7.39852e-008,1.2364
7.40311e-008,1.2361
7.40770e-008,1.2327
7.41230e-008,1.2284
7.41689e-008,1.2257
7.42148e-008,1.2260
7.42607e-008,1.2286
7.43066e-008,1.2318
7.43526e-008,1.2336
7.43985e-008,1.2333
7.44444e-008,1.2315
7.44904e-008,1.2296
7.45363e-008,1.2286
7.45822e-008,1.2290
7.46281e-008,1.2300
7.46740e-008,1.2308
7.47200e-008,1.2309
7.47659e-008,1.2303
7.48118e-008,1.2298
7.48578e-008,1.2298
7.49037e-008,1.2305
7.49496e-008,1.2314
7.49955e-008,1.2316
7.50414e-008,1.2309
7.50874e-008,1.2295
7.51333e-008,1.2284
7.51792e-008,1.2283
7.52252e-008,1.2294
7.52711e-008,1.2310
7.53170e-008,1.2322
7.53629e-008,1.2322
7.54088e-008,1.2085
7.54548e-008,1.0791
7.55007e-008,0.9450
7.55466e-008,0.8088
7.55926e-008,0.6593
7.56385e-008,0.5085
7.56844e-008,0.3950
7.57303e-008,0.3208
7.57762e-008,0.2833
7.58222e-008,0.2614
7.58681e-008,0.2518
7.59140e-008,0.2455
7.59600e-008,0.2434
7.60059e-008,0.2465
7.60518e-008,0.2567
7.60977e-008,0.2601
7.61436e-008,0.2696
7.61896e-008,0.2764
7.62355e-008,0.2900
7.62814e-008,0.3123
7.63274e-008,0.3397
7.63733e-008,0.3529
7.64192e-008,0.3593
7.64651e-008,0.3483
7.65110e-008,0.3278
7.65570e-008,0.3100
7.66029e-008,0.3011
7.66488e-008,0.3005
7.66947e-008,0.3062
7.67407e-008,0.3117
7.67866e-008,0.3052
7.68325e-008,0.2853
7.68785e-008,0.2603
7.69244e-008,0.2363
7.69703e-008,0.2209
7.70162e-008,0.2205
7.70621e-008,0.2334
7.71081e-008,0.2486
7.71540e-008,0.2612
7.71999e-008,0.2664
7.72459e-008,0.2646
7.72918e-008,0.2796
7.73377e-008,0.4276
7.73836e-008,0.5659
7.74295e-008,0.7355
7.74755e-008,0.9104
7.75214e-008,1.0473
7.75673e-008,1.1264
7.76133e-008,1.1786
7.76592e-008,1.2019
7.77051e-008,1.2187
7.77510e-008,1.2250
7.77969e-008,1.2253
7.78429e-008,1.2210
7.78888e-008,1.2121
7.79347e-008,1.1998
7.79807e-008,1.2001
7.80266e-008,1.1951
7.80725e-008,1.1960
7.81184e-008,1.1869
7.81643e-008,1.1612
7.82103e-008,1.1251
7.82562e-008,1.1040
7.83021e-008,1.0925
7.83481e-008,1.1129
7.83940e-008,1.1501
7.84399e-008,1.1800
7.84858e-008,1.1909
7.85317e-008,1.1807
7.85777e-008,1.1570
7.86236e-008,1.1403
7.86695e-008,1.1497
7.87155e-008,1.1821
7.87614e-008,1.2215
7.88073e-008,1.2533
7.88532e-008,1.2649
7.88991e-008,1.2523
7.89451e-008,1.2274
7.89910e-008,1.2078
7.90369e-008,1.1984
7.90829e-008,1.2016
7.91288e-008,1.2125
7.91747e-008,1.1746
7.92206e-008,1.0319
7.92665e-008,0.9130
7.93125e-008,0.7601
7.93584e-008,0.6066
7.94043e-008,0.4659
7.94503e-008,0.3666
7.94962e-008,0.3048
7.95421e-008,0.2710
7.95880e-008,0.2497
7.96339e-008,0.2413
7.96799e-008,0.2424
7.97258e-008,0.2517
7.97717e-008,0.2667
7.98177e-008,0.2766
7.98636e-008,0.2735
7.99095e-008,0.2711
7.99554e-008,0.2666
8.00013e-008,0.2800
8.00473e-008,0.3113
8.00932e-008,0.3476
8.01391e-008,0.3686
8.01851e-008,0.3746
8.02310e-008,0.3525
8.02769e-008,0.3211
8.03228e-008,0.2963
8.03687e-008,0.2876
8.04147e-008,0.2939
8.04606e-008,0.3089
8.05065e-008,0.3186
8.05524e-008,0.3090
8.05984e-008,0.2837
8.06443e-008,0.2532
8.06902e-008,0.2273
8.07362e-008,0.2152
8.07821e-008,0.2217
8.08280e-008,0.2384
8.08739e-008,0.2541
8.09198e-008,0.2640
8.09658e-008,0.2658
8.10117e-008,0.2618
8.10576e-008,0.3219
8.11036e-008,0.4858
8.11495e-008,0.6188
8.11954e-008,0.8003
8.12413e-008,0.9634
8.12872e-008,1.0737
8.13332e-008,1.1441
8.13791e-008,1.1860
8.14250e-008,1.2098
8.14710e-008,1.2267
8.15169e-008,1.2329
8.15628e-008,1.2281
8.16087e-008,1.2190
8.16546e-008,1.2031
8.17006e-008,1.1942
8.17465e-008,1.1954
8.17924e-008,1.1951
8.18384e-008,1.1982
8.18843e-008,1.1846
8.19302e-008,1.1512
8.19761e-008,1.1170
8.20220e-008,1.0963
8.20680e-008,1.0936
8.21139e-008,1.1240
8.21598e-008,1.1625
8.22058e-008,1.1873
8.22517e-008,1.1911
8.22976e-008,1.1736
8.23435e-008,1.1494
8.23894e-008,1.1401
8.24354e-008,1.1598
8.24813e-008,1.1967
8.25272e-008,1.2350
8.25732e-008,1.2601
8.26191e-008,1.2622
8.26650e-008,1.2425
8.27109e-008,1.2188
8.27568e-008,1.2037
8.28028e-008,1.2001
8.28487e-008,1.2071
8.28946e-008,1.2118
8.29406e-008,1.1267
8.29865e-008,0.9847
8.30324e-008,0.8607
8.30783e-008,0.7072
8.31242e-008,0.5545
8.31702e-008,0.4279
8.32161e-008,0.3436
8.32620e-008,0.2922
8.33080e-008,0.2618
8.33539e-008,0.2451
8.33998e-008,0.2393
8.34457e-008,0.2446
8.34916e-008,0.2565
8.35376e-008,0.2729
8.35835e-008,0.2765
8.36294e-008,0.2738
8.36754e-008,0.2686
8.37213e-008,0.2689
8.37672e-008,0.2888
8.38131e-008,0.3254
8.38590e-008,0.3565
8.39050e-008,0.3737
8.39509e-008,0.3692
8.39968e-008,0.3413
8.40428e-008,0.3109
8.40887e-008,0.2917
8.41346e-008,0.2890
8.41805e-008,0.2996
8.42264e-008,0.3142
8.42724e-008,0.3175
8.43183e-008,0.3008
8.43642e-008,0.2726
8.44101e-008,0.2429
8.44561e-008,0.2216
8.45020e-008,0.2163
8.45479e-008,0.2280
8.45939e-008,0.2447
8.46398e-008,0.2584
8.46857e-008,0.2649
8.47316e-008,0.2644
8.47775e-008,0.2590
8.48235e-008,0.2534
8.48694e-008,0.2486
8.49153e-008,0.2440
8.49613e-008,0.2397
8.50072e-008,0.2355
8.50531e-008,0.2337
8.50990e-008,0.2359
8.51449e-008,0.2425
8.51909e-008,0.2500
8.52368e-008,0.2537
8.52827e-008,0.2511
8.53287e-008,0.2422
8.53746e-008,0.2317
8.54205e-008,0.2260
8.54664e-008,0.2286
8.55123e-008,0.2377
8.55583e-008,0.2489
8.56042e-008,0.2559
8.56501e-008,0.2553
8.56961e-008,0.2485
8.57420e-008,0.2401
8.57879e-008,0.2345
8.58338e-008,0.2344
8.58797e-008,0.2391
8.59257e-008,0.2453
8.59716e-008,0.2497
8.60175e-008,0.2503
8.60635e-008,0.2478
8.61094e-008,0.2438
8.61553e-008,0.2408
8.62012e-008,0.2400
8.62471e-008,0.2411
8.62931e-008,0.2425
8.63390e-008,0.2434
8.63849e-008,0.2436
8.64309e-008,0.2437
8.64768e-008,0.2446
8.65227e-008,0.2462
8.65686e-008,0.2473
8.66145e-008,0.2468
8.66605e-008,0.2446
8.67064e-008,0.2415
8.67523e-008,0.2395
8.67983e-008,0.2400
8.68442e-008,0.2429
8.68901e-008,0.2465
8.69360e-008,0.2488
8.69819e-008,0.2486
8.70279e-008,0.2459
8.70738e-008,0.2425
8.71197e-008,0.2401
8.71657e-008,0.2401
8.72116e-008,0.2421
8.72575e-008,0.2450
8.73034e-008,0.2470
8.73493e-008,0.2473
8.73953e-008,0.2460
8.74412e-008,0.2440
8.74871e-008,0.2426
8.75331e-008,0.2424
8.75790e-008,0.2432
8.76249e-008,0.2443
8.76708e-008,0.2450
8.77167e-008,0.2450
8.77627e-008,0.2446
8.78086e-008,0.2443
8.78545e-008,0.2444
8.79005e-008,0.2447
8.79464e-008,0.2449
8.79923e-008,0.2446
8.80382e-008,0.2439
8.80841e-008,0.2433
8.81301e-008,0.2432
8.81760e-008,0.2439
8.82219e-008,0.2450
8.82678e-008,0.2459
8.83138e-008,0.2459
8.83597e-008,0.2451
8.84056e-008,0.2439
8.84516e-008,0.2430
8.84975e-008,0.2429
8.85434e-008,0.2702
8.85893e-008,0.4331
8.86352e-008,0.5769
8.86812e-008,0.7497
8.87271e-008,0.9220
8.87730e-008,1.0540
8.88190e-008,1.1304
8.88649e-008,1.1796
8.89108e-008,1.2000
8.89567e-008,1.2155
8.90026e-008,1.2232
8.90486e-008,1.2274
8.90945e-008,1.2291
8.91404e-008,1.2246
8.91864e-008,1.2130
8.92323e-008,1.2093
8.92782e-008,1.1974
8.93241e-008,1.1915
8.93700e-008,1.1789
8.94160e-008,1.1546
8.94619e-008,1.1245
8.95078e-008,1.1099
8.95538e-008,1.1029
8.95997e-008,1.1236
8.96456e-008,1.1561
8.96915e-008,1.1793
8.97374e-008,1.1853
8.97834e-008,1.1743
8.98293e-008,1.1540
8.98752e-008,1.1431
8.99212e-008,1.1574
8.99671e-008,1.1910
9.00130e-008,1.2281
9.00589e-008,1.2561
9.01048e-008,1.2642
9.01508e-008,1.2498
9.01967e-008,1.2254
9.02426e-008,1.2069
9.02886e-008,1.1987
9.03345e-008,1.2028
9.03804e-008,1.2144
9.04263e-008,1.1727
9.04722e-008,1.0303
9.05182e-008,0.9119
9.05641e-008,0.7570
9.06100e-008,0.6014
9.06560e-008,0.4602
9.07019e-008,0.3616
9.07478e-008,0.3021
9.07937e-008,0.2712
9.08396e-008,0.2526
9.08856e-008,0.2455
9.09315e-008,0.2464
9.09774e-008,0.2539
9.10234e-008,0.2667
9.10693e-008,0.2744
9.11152e-008,0.2714
9.11611e-008,0.2703
9.12070e-008,0.2683
9.12530e-008,0.2839
9.12989e-008,0.3159
9.13448e-008,0.3506
9.13908e-008,0.3697
9.14367e-008,0.3736
9.14826e-008,0.3507
9.15285e-008,0.3199
9.15744e-008,0.2965
9.16204e-008,0.2890
9.16663e-008,0.2959
9.17122e-008,0.3106
9.17582e-008,0.3196
9.18041e-008,0.3092
9.18500e-008,0.2836
9.18959e-008,0.2531
9.19418e-008,0.2272
9.19878e-008,0.2153
9.20337e-008,0.2222
9.20796e-008,0.2391
9.21255e-008,0.2552
9.21715e-008,0.2655
9.22174e-008,0.2674
9.22633e-008,0.2629
9.23093e-008,0.2557
9.23552e-008,0.2498
9.24011e-008,0.2443
9.24470e-008,0.2403
9.24929e-008,0.2367
9.25389e-008,0.2350
9.25848e-008,0.2364
9.26307e-008,0.2416
9.26767e-008,0.2488
9.27226e-008,0.2533
9.27685e-008,0.2524
9.28144e-008,0.2452
9.28603e-008,0.2350
9.29063e-008,0.2275
9.29522e-008,0.2277
9.29981e-008,0.2351
9.30441e-008,0.2461
9.30900e-008,0.2548
9.31359e-008,0.2567
9.31818e-008,0.2516
9.32277e-008,0.2432
9.32737e-008,0.2362
9.33196e-008,0.2340
9.33655e-008,0.2373
9.34115e-008,0.2435
9.34574e-008,0.2490
9.35033e-008,0.2513
9.35492e-008,0.2497
9.35951e-008,0.2459
9.36411e-008,0.2420
9.36870e-008,0.2401
9.37329e-008,0.2404
9.37789e-008,0.2420
9.38248e-008,0.2434
9.38707e-008,0.2442
9.39166e-008,0.2444
9.39625e-008,0.2450
9.40085e-008,0.2462
9.40544e-008,0.2473
9.41003e-008,0.2472
9.41463e-008,0.2500
9.41922e-008,0.3453
9.42381e-008,0.5091
9.42840e-008,0.6539
9.43299e-008,0.8380
9.43759e-008,1.0011
9.44218e-008,1.1021
9.44677e-008,1.1667
9.45137e-008,1.1959
9.45596e-008,1.2086
9.46055e-008,1.2158
9.46514e-008,1.2212
9.46973e-008,1.2245
9.47433e-008,1.2281
9.47892e-008,1.2204
9.48351e-008,1.2150
9.48811e-008,1.2057
9.49270e-008,1.1939
9.49729e-008,1.1850
9.50188e-008,1.1663
9.50647e-008,1.1363
9.51107e-008,1.1158
9.51566e-008,1.1042
9.52025e-008,1.1106
9.52485e-008,1.1403
9.52944e-008,1.1701
9.53403e-008,1.1848
9.53862e-008,1.1826
9.54321e-008,1.1648
9.54781e-008,1.1464
9.55240e-008,1.1463
9.55699e-008,1.1717
9.56159e-008,1.2088
9.56618e-008,1.2438
9.57077e-008,1.2639
9.57536e-008,1.2611
9.57995e-008,1.2391
9.58455e-008,1.2157
9.58914e-008,1.2006
9.59373e-008,1.1977
9.59833e-008,1.2062
9.60292e-008,1.2202
9.60751e-008,1.2310
9.61210e-008,1.2368
9.61669e-008,1.2385
9.62129e-008,1.2371
9.62588e-008,1.2359
9.63047e-008,1.2346
9.63506e-008,1.2324
9.63966e-008,1.2290
9.64425e-008,1.2257
9.64884e-008,1.2254
9.65344e-008,1.2292
9.65803e-008,1.2368
9.66262e-008,1.2449
9.66721e-008,1.2480
9.67180e-008,1.2433
9.67640e-008,1.2331
9.68099e-008,1.2218
9.68558e-008,1.2161
9.69018e-008,1.2195
9.69477e-008,1.2294
9.69936e-008,1.2399
9.70395e-008,1.2452
9.70854e-008,1.2425
9.71314e-008,1.2339
9.71773e-008,1.2251
9.72232e-008,1.2207
9.72692e-008,1.2222
9.73151e-008,1.2280
9.73610e-008,1.2344
9.74069e-008,1.2380
9.74528e-008,1.2378
9.74988e-008,1.2348
9.75447e-008,1.2313
9.75906e-008,1.2289
9.76366e-008,1.2283
9.76825e-008,1.2290
9.77284e-008,1.2297
9.77743e-008,1.2299
9.78202e-008,1.2299
9.78662e-008,1.2304
9.79121e-008,1.2318
9.79580e-008,1.2336
9.80040e-008,1.2346
9.80499e-008,1.2335
9.80958e-008,1.2306
9.81417e-008,1.2273
9.81876e-008,1.2257
9.82336e-008,1.2269
9.82795e-008,1.2304
9.83254e-008,1.2343
9.83714e-008,1.2362
