.HEADER
..NAMES
Time,V U1.U20
.DATA
4.90479e-008,0.2446
4.90938e-008,0.2446
4.91398e-008,0.2445
4.91857e-008,0.2445
4.92316e-008,0.2444
4.92775e-008,0.2444
4.93235e-008,0.2444
4.93694e-008,0.2445
4.94153e-008,0.2446
4.94612e-008,0.2447
4.95072e-008,0.2446
4.95531e-008,0.2446
4.95990e-008,0.2445
4.96449e-008,0.2444
4.96909e-008,0.2444
4.97368e-008,0.2445
4.97827e-008,0.2446
4.98286e-008,0.2446
4.98746e-008,0.2446
4.99205e-008,0.2446
4.99664e-008,0.2446
5.00123e-008,0.2445
5.00583e-008,0.2445
5.01042e-008,0.2445
5.01501e-008,0.2445
5.01960e-008,0.2446
5.02420e-008,0.2446
5.02879e-008,0.2446
5.03338e-008,0.2446
5.03797e-008,0.2446
5.04257e-008,0.2446
5.04716e-008,0.2446
5.05175e-008,0.2446
5.05634e-008,0.2445
5.06094e-008,0.2446
5.06553e-008,0.2446
5.07012e-008,0.2446
5.07471e-008,0.2446
5.07931e-008,0.2446
5.08390e-008,0.2446
5.08849e-008,0.2446
5.09308e-008,0.2446
5.09767e-008,0.2446
5.10227e-008,0.2446
5.10686e-008,0.2446
5.11145e-008,0.2446
5.11604e-008,0.2446
5.12064e-008,0.2446
5.12523e-008,0.2446
5.12982e-008,0.2446
5.13441e-008,0.2446
5.13901e-008,0.2446
5.14360e-008,0.2446
5.14819e-008,0.2446
5.15278e-008,0.2446
5.15738e-008,0.2446
5.16197e-008,0.2446
5.16656e-008,0.2446
5.17115e-008,0.2446
5.17575e-008,0.2446
5.18034e-008,0.2446
5.18493e-008,0.2446
5.18952e-008,0.2446
5.19412e-008,0.2446
5.19871e-008,0.2446
5.20330e-008,0.2447
5.20789e-008,0.2447
5.21249e-008,0.2447
5.21708e-008,0.2446
5.22167e-008,0.2446
5.22626e-008,0.2446
5.23086e-008,0.2446
5.23545e-008,0.2447
5.24004e-008,0.2447
5.24463e-008,0.2447
5.24923e-008,0.2447
5.25382e-008,0.2447
5.25841e-008,0.2447
5.26300e-008,0.2447
5.26760e-008,0.2447
5.27219e-008,0.2447
5.27678e-008,0.2447
5.28137e-008,0.2447
5.28597e-008,0.2447
5.29056e-008,0.2696
5.29515e-008,0.4120
5.29974e-008,0.5710
5.30434e-008,0.7546
5.30893e-008,0.9370
5.31352e-008,1.0991
5.31812e-008,1.1942
5.32271e-008,1.2360
5.32730e-008,1.2630
5.33189e-008,1.2724
5.33649e-008,1.2728
5.34108e-008,1.2727
5.34567e-008,1.2794
5.35026e-008,1.2801
5.35486e-008,1.2760
5.35945e-008,1.2616
5.36404e-008,1.2379
5.36863e-008,1.2019
5.37323e-008,1.1599
5.37782e-008,1.1250
5.38241e-008,1.1052
5.38700e-008,1.1079
5.39160e-008,1.1305
5.39619e-008,1.1631
5.40078e-008,1.1889
5.40537e-008,1.1971
5.40997e-008,1.1865
5.41456e-008,1.1658
5.41915e-008,1.1494
5.42374e-008,1.1509
5.42834e-008,1.1738
5.43293e-008,1.2089
5.43752e-008,1.2420
5.44211e-008,1.2593
5.44671e-008,1.2546
5.45130e-008,1.2333
5.45589e-008,1.2082
5.46048e-008,1.1905
5.46508e-008,1.1863
5.46967e-008,1.1956
5.47426e-008,1.2123
5.47885e-008,1.1773
5.48345e-008,1.0493
5.48804e-008,0.9096
5.49263e-008,0.7483
5.49722e-008,0.5772
5.50181e-008,0.4098
5.50641e-008,0.2987
5.51100e-008,0.2360
5.51559e-008,0.2042
5.52018e-008,0.1941
5.52478e-008,0.2025
5.52937e-008,0.2124
5.53396e-008,0.2108
5.53855e-008,0.2078
5.54315e-008,0.2040
5.54774e-008,0.2105
5.55233e-008,0.2298
5.55692e-008,0.2673
5.56152e-008,0.3137
5.56611e-008,0.3544
5.57070e-008,0.3764
5.57529e-008,0.3731
5.57989e-008,0.3481
5.58448e-008,0.3132
5.58907e-008,0.2864
5.59366e-008,0.2770
5.59826e-008,0.2854
5.60285e-008,0.3024
5.60744e-008,0.3154
5.61203e-008,0.3131
5.61663e-008,0.2933
5.62122e-008,0.2638
5.62581e-008,0.2359
5.63040e-008,0.2200
5.63500e-008,0.2210
5.63959e-008,0.2356
5.64418e-008,0.2555
5.64877e-008,0.2730
5.65337e-008,0.2825
5.65796e-008,0.2815
5.66255e-008,0.2713
5.66714e-008,0.2559
5.67174e-008,0.2401
5.67633e-008,0.2282
5.68092e-008,0.2237
5.68551e-008,0.2273
5.69011e-008,0.2367
5.69470e-008,0.2476
5.69929e-008,0.2550
5.70389e-008,0.2556
5.70848e-008,0.2491
5.71307e-008,0.2391
5.71766e-008,0.2309
5.72226e-008,0.2286
5.72685e-008,0.2335
5.73144e-008,0.2428
5.73603e-008,0.2520
5.74063e-008,0.2565
5.74522e-008,0.2547
5.74981e-008,0.2481
5.75440e-008,0.2405
5.75900e-008,0.2354
5.76359e-008,0.2347
5.76818e-008,0.2381
5.77277e-008,0.2433
5.77737e-008,0.2477
5.78196e-008,0.2497
5.78655e-008,0.2490
5.79114e-008,0.2465
5.79574e-008,0.2433
5.80033e-008,0.2407
5.80492e-008,0.2395
5.80951e-008,0.2399
5.81411e-008,0.2419
5.81870e-008,0.2449
5.82329e-008,0.2478
5.82788e-008,0.2495
5.83248e-008,0.2492
5.83707e-008,0.2469
5.84166e-008,0.2434
5.84625e-008,0.2403
5.85085e-008,0.2442
5.85544e-008,0.3345
5.86003e-008,0.4961
5.86462e-008,0.6701
5.86922e-008,0.8520
5.87381e-008,1.0315
5.87840e-008,1.1589
5.88299e-008,1.2158
5.88758e-008,1.2498
5.89218e-008,1.2646
5.89677e-008,1.2716
5.90136e-008,1.2714
5.90595e-008,1.2770
5.91055e-008,1.2832
5.91514e-008,1.2802
5.91973e-008,1.2705
5.92432e-008,1.2500
5.92892e-008,1.2189
5.93351e-008,1.1781
5.93810e-008,1.1389
5.94269e-008,1.1111
5.94729e-008,1.1039
5.95188e-008,1.1184
5.95647e-008,1.1485
5.96106e-008,1.1795
5.96566e-008,1.1959
5.97025e-008,1.1929
5.97484e-008,1.1745
5.97944e-008,1.1539
5.98403e-008,1.1461
5.98862e-008,1.1604
5.99321e-008,1.1922
5.99780e-008,1.2287
6.00240e-008,1.2547
6.00699e-008,1.2597
6.01158e-008,1.2439
6.01618e-008,1.2183
6.02077e-008,1.1961
6.02536e-008,1.1857
6.02995e-008,1.1898
6.03454e-008,1.2046
6.03914e-008,1.2223
6.04373e-008,1.2366
6.04832e-008,1.2451
6.05292e-008,1.2476
6.05751e-008,1.2448
6.06210e-008,1.2384
6.06669e-008,1.2304
6.07128e-008,1.2236
6.07588e-008,1.2210
6.08047e-008,1.2242
6.08506e-008,1.2324
6.08965e-008,1.2414
6.09425e-008,1.2465
6.09884e-008,1.2445
6.10343e-008,1.2360
6.10803e-008,1.2252
6.11262e-008,1.2178
6.11721e-008,1.2175
6.12180e-008,1.2243
6.12639e-008,1.2341
6.13099e-008,1.2417
6.13558e-008,1.2435
6.14017e-008,1.2391
6.14477e-008,1.2315
6.14936e-008,1.2249
6.15395e-008,1.2223
6.15854e-008,1.2243
6.16313e-008,1.2290
6.16773e-008,1.2338
6.17232e-008,1.2364
6.17691e-008,1.2363
6.18151e-008,1.2341
6.18610e-008,1.2312
6.19069e-008,1.2287
6.19528e-008,1.2270
6.19987e-008,1.2264
6.20447e-008,1.2270
6.20906e-008,1.2287
6.21365e-008,1.2313
6.21825e-008,1.2338
6.22284e-008,1.2353
6.22743e-008,1.2348
6.23202e-008,1.2323
6.23661e-008,1.2289
6.24121e-008,1.2262
6.24580e-008,1.2257
6.25039e-008,1.2276
6.25499e-008,1.2309
6.25958e-008,1.2338
6.26417e-008,1.2348
6.26876e-008,1.2335
6.27335e-008,1.2308
6.27795e-008,1.2282
6.28254e-008,1.2270
6.28713e-008,1.2276
6.29173e-008,1.2295
6.29632e-008,1.2314
6.30091e-008,1.2325
6.30550e-008,1.2324
6.31009e-008,1.2314
6.31469e-008,1.2303
6.31928e-008,1.2295
6.32387e-008,1.2292
6.32847e-008,1.2293
6.33306e-008,1.2296
6.33765e-008,1.2301
6.34224e-008,1.2305
6.34683e-008,1.2310
6.35143e-008,1.2313
6.35602e-008,1.2312
6.36061e-008,1.2306
6.36521e-008,1.2298
6.36980e-008,1.2290
6.37439e-008,1.2288
6.37898e-008,1.2293
6.38357e-008,1.2303
6.38817e-008,1.2312
6.39276e-008,1.2316
6.39735e-008,1.2313
6.40195e-008,1.2303
6.40654e-008,1.2294
6.41113e-008,1.2289
6.41572e-008,1.2291
6.42031e-008,1.2297
6.42491e-008,1.2305
6.42950e-008,1.2310
6.43409e-008,1.2309
6.43869e-008,1.2305
6.44328e-008,1.2300
6.44787e-008,1.2296
6.45246e-008,1.2296
6.45705e-008,1.2297
6.46165e-008,1.2299
6.46624e-008,1.2301
6.47083e-008,1.2302
6.47542e-008,1.2303
6.48002e-008,1.2303
6.48461e-008,1.2302
6.48920e-008,1.2301
6.49380e-008,1.2299
6.49839e-008,1.2297
6.50298e-008,1.2296
6.50757e-008,1.2297
6.51216e-008,1.2300
6.51676e-008,1.2303
6.52135e-008,1.2304
6.52594e-008,1.2303
6.53054e-008,1.2301
6.53513e-008,1.2297
6.53972e-008,1.2295
6.54431e-008,1.2296
6.54890e-008,1.2298
6.55350e-008,1.2301
6.55809e-008,1.2302
6.56268e-008,1.2302
6.56728e-008,1.2301
6.57187e-008,1.2299
6.57646e-008,1.2297
6.58105e-008,1.2297
6.58564e-008,1.2298
6.59024e-008,1.2299
6.59483e-008,1.2300
6.59942e-008,1.2300
6.60402e-008,1.2300
6.60861e-008,1.2299
6.61320e-008,1.2299
6.61779e-008,1.2299
6.62238e-008,1.2298
6.62698e-008,1.2298
6.63157e-008,1.2298
6.63616e-008,1.2298
6.64076e-008,1.2298
6.64535e-008,1.2299
6.64994e-008,1.2300
6.65453e-008,1.2299
6.65912e-008,1.2299
6.66372e-008,1.2298
6.66831e-008,1.2297
6.67290e-008,1.2297
6.67750e-008,1.2297
6.68209e-008,1.2298
6.68668e-008,1.2299
6.69127e-008,1.2299
6.69586e-008,1.2299
6.70046e-008,1.2298
6.70505e-008,1.2297
6.70964e-008,1.2297
6.71424e-008,1.2297
6.71883e-008,1.2298
6.72342e-008,1.2298
6.72801e-008,1.2298
6.73260e-008,1.2298
6.73720e-008,1.2298
6.74179e-008,1.2297
6.74638e-008,1.2297
6.75098e-008,1.2297
6.75557e-008,1.2297
6.76016e-008,1.2297
6.76475e-008,1.2297
6.76934e-008,1.2297
6.77394e-008,1.2297
6.77853e-008,1.2298
6.78312e-008,1.2298
6.78772e-008,1.2297
6.79231e-008,1.2297
6.79690e-008,1.2297
6.80149e-008,1.2297
6.80608e-008,1.2297
6.81068e-008,1.2297
6.81527e-008,1.2297
6.81986e-008,1.2297
6.82446e-008,1.2297
6.82905e-008,1.2297
6.83364e-008,1.2297
6.83823e-008,1.2296
6.84282e-008,1.2296
6.84742e-008,1.2297
6.85201e-008,1.2297
6.85660e-008,1.2297
6.86119e-008,1.2297
6.86579e-008,1.2297
6.87038e-008,1.2296
6.87497e-008,1.2296
6.87957e-008,1.2296
6.88416e-008,1.2296
6.88875e-008,1.2296
6.89334e-008,1.2296
6.89793e-008,1.2296
6.90253e-008,1.2296
6.90712e-008,1.2296
6.91171e-008,1.2296
6.91631e-008,1.2296
6.92090e-008,1.2296
6.92549e-008,1.2296
6.93008e-008,1.2296
6.93467e-008,1.2296
6.93927e-008,1.2296
6.94386e-008,1.2296
6.94845e-008,1.2296
6.95305e-008,1.2296
6.95764e-008,1.2296
6.96223e-008,1.2296
6.96682e-008,1.2296
6.97141e-008,1.2296
6.97601e-008,1.2296
6.98060e-008,1.2296
6.98519e-008,1.2296
6.98979e-008,1.2296
6.99438e-008,1.2296
6.99897e-008,1.2296
7.00356e-008,1.2296
7.00815e-008,1.2296
7.01275e-008,1.2296
7.01734e-008,1.2296
7.02193e-008,1.2296
7.02653e-008,1.2296
7.03112e-008,1.2296
7.03571e-008,1.2296
7.04030e-008,1.2296
7.04489e-008,1.2296
7.04949e-008,1.2296
7.05408e-008,1.2295
7.05867e-008,1.2295
7.06327e-008,1.2295
7.06786e-008,1.2295
7.07245e-008,1.2295
7.07704e-008,1.2295
7.08163e-008,1.2295
7.08623e-008,1.2295
7.09082e-008,1.2295
7.09541e-008,1.2295
7.10001e-008,1.2295
7.10460e-008,1.2295
7.10919e-008,1.2295
7.11378e-008,1.2295
7.11837e-008,1.2295
7.12297e-008,1.2295
7.12756e-008,1.2295
7.13215e-008,1.2295
7.13675e-008,1.2295
7.14134e-008,1.2295
7.14593e-008,1.2295
7.15052e-008,1.2295
7.15511e-008,1.2295
7.15971e-008,1.2295
7.16430e-008,1.2295
7.16889e-008,1.2295
7.17349e-008,1.2295
7.17808e-008,1.2295
7.18267e-008,1.2295
7.18726e-008,1.2295
7.19185e-008,1.2295
7.19645e-008,1.2295
7.20104e-008,1.2295
7.20563e-008,1.2295
7.21023e-008,1.2295
7.21482e-008,1.2295
7.21941e-008,1.2295
7.22400e-008,1.2295
7.22859e-008,1.2295
7.23319e-008,1.2295
7.23778e-008,1.2295
7.24237e-008,1.2295
7.24697e-008,1.2295
7.25156e-008,1.2295
7.25615e-008,1.2295
7.26074e-008,1.2295
7.26534e-008,1.2295
7.26993e-008,1.2294
7.27452e-008,1.2294
7.27911e-008,1.2294
7.28370e-008,1.2294
7.28830e-008,1.2294
7.29289e-008,1.2294
7.29748e-008,1.2294
7.30208e-008,1.2294
7.30667e-008,1.2294
7.31126e-008,1.2294
7.31585e-008,1.2294
7.32044e-008,1.2294
7.32504e-008,1.2294
7.32963e-008,1.2294
7.33422e-008,1.2294
7.33882e-008,1.2294
7.34341e-008,1.2294
7.34800e-008,1.2294
7.35259e-008,1.2294
7.35718e-008,1.2294
7.36178e-008,1.2294
7.36637e-008,1.2294
7.37096e-008,1.2294
7.37556e-008,1.2294
7.38015e-008,1.2294
7.38474e-008,1.2294
7.38933e-008,1.2294
7.39392e-008,1.2294
7.39852e-008,1.2294
7.40311e-008,1.2294
7.40770e-008,1.2294
7.41230e-008,1.2294
7.41689e-008,1.2294
7.42148e-008,1.2294
7.42607e-008,1.2294
7.43066e-008,1.2294
7.43526e-008,1.2294
7.43985e-008,1.2294
7.44444e-008,1.2294
7.44904e-008,1.2294
7.45363e-008,1.2294
7.45822e-008,1.2294
7.46281e-008,1.2294
7.46740e-008,1.2294
7.47200e-008,1.2294
7.47659e-008,1.2294
7.48118e-008,1.2294
7.48578e-008,1.2294
7.49037e-008,1.2294
7.49496e-008,1.2294
7.49955e-008,1.2294
7.50414e-008,1.2294
7.50874e-008,1.2294
7.51333e-008,1.2294
7.51792e-008,1.2294
7.52252e-008,1.2294
7.52711e-008,1.2294
7.53170e-008,1.2294
7.53629e-008,1.2294
7.54088e-008,1.1887
7.54548e-008,1.0548
7.55007e-008,0.9151
7.55466e-008,0.7601
7.55926e-008,0.5989
7.56385e-008,0.4333
7.56844e-008,0.3178
7.57303e-008,0.2527
7.57762e-008,0.2150
7.58222e-008,0.1968
7.58681e-008,0.1947
7.59140e-008,0.1977
7.59600e-008,0.1943
7.60059e-008,0.1957
7.60518e-008,0.2011
7.60977e-008,0.2164
7.61436e-008,0.2389
7.61896e-008,0.2718
7.62355e-008,0.3092
7.62814e-008,0.3409
7.63274e-008,0.3595
7.63733e-008,0.3600
7.64192e-008,0.3444
7.64651e-008,0.3191
7.65110e-008,0.2972
7.65570e-008,0.2860
7.66029e-008,0.2878
7.66488e-008,0.2974
7.66947e-008,0.3063
7.67407e-008,0.3048
7.67866e-008,0.2894
7.68325e-008,0.2652
7.68785e-008,0.2406
7.69244e-008,0.2251
7.69703e-008,0.2238
7.70162e-008,0.2354
7.70621e-008,0.2527
7.71081e-008,0.2687
7.71540e-008,0.2779
7.71999e-008,0.2773
7.72459e-008,0.2680
7.72918e-008,0.2543
7.73377e-008,0.2408
7.73836e-008,0.2311
7.74295e-008,0.2273
7.74755e-008,0.2297
7.75214e-008,0.2362
7.75673e-008,0.2436
7.76133e-008,0.2489
7.76592e-008,0.2499
7.77051e-008,0.2462
7.77510e-008,0.2397
7.77969e-008,0.2339
7.78429e-008,0.2317
7.78888e-008,0.2343
7.79347e-008,0.2407
7.79807e-008,0.2478
7.80266e-008,0.2521
7.80725e-008,0.2518
7.81184e-008,0.2474
7.81643e-008,0.2414
7.82103e-008,0.2366
7.82562e-008,0.2351
7.83021e-008,0.2373
7.83481e-008,0.2416
7.83940e-008,0.2457
7.84399e-008,0.2479
7.84858e-008,0.2475
7.85317e-008,0.2452
7.85777e-008,0.2422
7.86236e-008,0.2400
7.86695e-008,0.2392
7.87155e-008,0.2399
7.87614e-008,0.2418
7.88073e-008,0.2442
7.88532e-008,0.2463
7.88991e-008,0.2474
7.89451e-008,0.2470
7.89910e-008,0.2454
7.90369e-008,0.2429
7.90829e-008,0.2407
7.91288e-008,0.2419
7.91747e-008,0.3197
7.92206e-008,0.4778
7.92665e-008,0.6469
7.93125e-008,0.8302
7.93584e-008,1.0116
7.94043e-008,1.1476
7.94503e-008,1.2117
7.94962e-008,1.2468
7.95421e-008,1.2631
7.95880e-008,1.2708
7.96339e-008,1.2702
7.96799e-008,1.2749
7.97258e-008,1.2819
7.97717e-008,1.2796
7.98177e-008,1.2713
7.98636e-008,1.2517
7.99095e-008,1.2221
7.99554e-008,1.1820
8.00013e-008,1.1421
8.00473e-008,1.1129
8.00932e-008,1.1031
8.01391e-008,1.1151
8.01851e-008,1.1438
8.02310e-008,1.1754
8.02769e-008,1.1939
8.03228e-008,1.1933
8.03687e-008,1.1763
8.04147e-008,1.1555
8.04606e-008,1.1455
8.05065e-008,1.1571
8.05524e-008,1.1873
8.05984e-008,1.2237
8.06443e-008,1.2516
8.06902e-008,1.2593
8.07362e-008,1.2457
8.07821e-008,1.2207
8.08280e-008,1.1976
8.08739e-008,1.1855
8.09198e-008,1.1880
8.09658e-008,1.2018
8.10117e-008,1.2196
8.10576e-008,1.2345
8.11036e-008,1.2438
8.11495e-008,1.2469
8.11954e-008,1.2447
8.12413e-008,1.2385
8.12872e-008,1.2306
8.13332e-008,1.2236
8.13791e-008,1.2204
8.14250e-008,1.2229
8.14710e-008,1.2306
8.15169e-008,1.2398
8.15628e-008,1.2455
8.16087e-008,1.2444
8.16546e-008,1.2365
8.17006e-008,1.2258
8.17465e-008,1.2178
8.17924e-008,1.2166
8.18384e-008,1.2226
8.18843e-008,1.2323
8.19302e-008,1.2404
8.19761e-008,1.2429
8.20220e-008,1.2393
8.20680e-008,1.2319
8.21139e-008,1.2250
8.21598e-008,1.2218
8.22058e-008,1.2232
8.22517e-008,1.2278
8.22976e-008,1.2327
8.23435e-008,1.2356
8.23894e-008,1.2358
8.24354e-008,1.2339
8.24813e-008,1.2310
8.25272e-008,1.2283
8.25732e-008,1.2265
8.26191e-008,1.2258
8.26650e-008,1.2263
8.27109e-008,1.2279
8.27568e-008,1.2304
8.28028e-008,1.2330
8.28487e-008,1.2346
8.28946e-008,1.2143
8.29406e-008,1.1013
8.29865e-008,0.9557
8.30324e-008,0.8021
8.30783e-008,0.6482
8.31242e-008,0.4792
8.31702e-008,0.3487
8.32161e-008,0.2752
8.32620e-008,0.2286
8.33080e-008,0.2049
8.33539e-008,0.1951
8.33998e-008,0.1960
8.34457e-008,0.1925
8.34916e-008,0.1923
8.35376e-008,0.1977
8.35835e-008,0.2120
8.36294e-008,0.2336
8.36754e-008,0.2633
8.37213e-008,0.2998
8.37672e-008,0.3326
8.38131e-008,0.3552
8.38590e-008,0.3606
8.39050e-008,0.3497
8.39509e-008,0.3266
8.39968e-008,0.3032
8.40428e-008,0.2890
8.40887e-008,0.2876
8.41346e-008,0.2959
8.41805e-008,0.3057
8.42264e-008,0.3074
8.42724e-008,0.2951
8.43183e-008,0.2722
8.43642e-008,0.2466
8.44101e-008,0.2282
8.44561e-008,0.2233
8.45020e-008,0.2324
8.45479e-008,0.2491
8.45939e-008,0.2657
8.46398e-008,0.2765
8.46857e-008,0.2780
8.47316e-008,0.2706
8.47775e-008,0.2579
8.48235e-008,0.2445
8.48694e-008,0.2341
8.49153e-008,0.2289
8.49613e-008,0.2296
8.50072e-008,0.2349
8.50531e-008,0.2418
8.50990e-008,0.2476
8.51449e-008,0.2498
8.51909e-008,0.2475
8.52368e-008,0.2418
8.52827e-008,0.2356
8.53287e-008,0.2323
8.53746e-008,0.2337
8.54205e-008,0.2392
8.54664e-008,0.2463
8.55123e-008,0.2516
8.55583e-008,0.2525
8.56042e-008,0.2490
8.56501e-008,0.2431
8.56961e-008,0.2377
8.57420e-008,0.2354
8.57879e-008,0.2369
8.58338e-008,0.2409
8.58797e-008,0.2452
8.59257e-008,0.2478
8.59716e-008,0.2479
8.60175e-008,0.2459
8.60635e-008,0.2430
8.61094e-008,0.2406
8.61553e-008,0.2396
8.62012e-008,0.2401
8.62471e-008,0.2417
8.62931e-008,0.2439
8.63390e-008,0.2460
8.63849e-008,0.2472
8.64309e-008,0.2473
8.64768e-008,0.2460
8.65227e-008,0.2438
8.65686e-008,0.2416
8.66145e-008,0.2402
8.66605e-008,0.2762
8.67064e-008,0.4271
8.67523e-008,0.5884
8.67983e-008,0.7751
8.68442e-008,0.9580
8.68901e-008,1.1129
8.69360e-008,1.1990
8.69819e-008,1.2368
8.70279e-008,1.2603
8.70738e-008,1.2697
8.71197e-008,1.2707
8.71657e-008,1.2730
8.72116e-008,1.2810
8.72575e-008,1.2807
8.73034e-008,1.2754
8.73493e-008,1.2586
8.73953e-008,1.2328
8.74412e-008,1.1953
8.74871e-008,1.1538
8.75331e-008,1.1207
8.75790e-008,1.1038
8.76249e-008,1.1094
8.76708e-008,1.1340
8.77167e-008,1.1666
8.77627e-008,1.1902
8.78086e-008,1.1957
8.78545e-008,1.1829
8.79005e-008,1.1617
8.79464e-008,1.1468
8.79923e-008,1.1513
8.80382e-008,1.1768
8.80841e-008,1.2128
8.81301e-008,1.2449
8.81760e-008,1.2595
8.82219e-008,1.2520
8.82678e-008,1.2290
8.83138e-008,1.2041
8.83597e-008,1.1879
8.84056e-008,1.1859
8.84516e-008,1.1969
8.84975e-008,1.2129
8.85434e-008,1.1643
8.85893e-008,1.0332
8.86352e-008,0.8908
8.86812e-008,0.7294
8.87271e-008,0.5562
8.87730e-008,0.3924
8.88190e-008,0.2896
8.88649e-008,0.2301
8.89108e-008,0.2022
8.89567e-008,0.1938
8.90026e-008,0.2037
8.90486e-008,0.2121
8.90945e-008,0.2098
8.91404e-008,0.2064
8.91864e-008,0.2033
8.92323e-008,0.2111
8.92782e-008,0.2324
8.93241e-008,0.2719
8.93700e-008,0.3184
8.94160e-008,0.3578
8.94619e-008,0.3769
8.95078e-008,0.3707
8.95538e-008,0.3436
8.95997e-008,0.3087
8.96456e-008,0.2836
8.96915e-008,0.2765
8.97374e-008,0.2866
8.97834e-008,0.3039
8.98293e-008,0.3157
8.98752e-008,0.3111
8.99212e-008,0.2896
8.99671e-008,0.2596
9.00130e-008,0.2325
9.00589e-008,0.2186
9.01048e-008,0.2215
9.01508e-008,0.2373
9.01967e-008,0.2573
9.02426e-008,0.2741
9.02886e-008,0.2825
9.03345e-008,0.2803
9.03804e-008,0.2717
9.04263e-008,0.3370
9.04722e-008,0.4805
9.05182e-008,0.6431
9.05641e-008,0.8263
9.06100e-008,1.0133
9.06560e-008,1.1557
9.07019e-008,1.2263
9.07478e-008,1.2656
9.07937e-008,1.2782
9.08396e-008,1.2759
9.08856e-008,1.2633
9.09315e-008,1.2594
9.09774e-008,1.2644
9.10234e-008,1.2680
9.10693e-008,1.2699
9.11152e-008,1.2597
9.11611e-008,1.2333
9.12070e-008,1.1897
9.12530e-008,1.1420
9.12989e-008,1.1047
9.13448e-008,1.0910
9.13908e-008,1.1047
9.14367e-008,1.1394
9.14826e-008,1.1779
9.15285e-008,1.2009
9.15744e-008,1.2008
9.16204e-008,1.1809
9.16663e-008,1.1556
9.17122e-008,1.1420
9.17582e-008,1.1521
9.18041e-008,1.1831
9.18500e-008,1.2220
9.18959e-008,1.2527
9.19418e-008,1.2628
9.19878e-008,1.2503
9.20337e-008,1.2248
9.20796e-008,1.2000
9.21255e-008,1.1853
9.21715e-008,1.1852
9.22174e-008,1.1975
9.22633e-008,1.2026
9.23093e-008,1.1218
9.23552e-008,0.9879
9.24011e-008,0.8378
9.24470e-008,0.6779
9.24929e-008,0.4984
9.25389e-008,0.3495
9.25848e-008,0.2643
9.26307e-008,0.2120
9.26767e-008,0.1928
9.27226e-008,0.1935
9.27685e-008,0.2085
9.28144e-008,0.2146
9.28603e-008,0.2122
9.29063e-008,0.2067
9.29522e-008,0.2049
9.29981e-008,0.2149
9.30441e-008,0.2415
9.30900e-008,0.2858
9.31359e-008,0.3322
9.31818e-008,0.3676
9.32277e-008,0.3789
9.32737e-008,0.3652
9.33196e-008,0.3330
9.33655e-008,0.2990
9.34115e-008,0.2784
9.34574e-008,0.2770
9.35033e-008,0.2907
9.35492e-008,0.3079
9.35951e-008,0.3159
9.36411e-008,0.3060
9.36870e-008,0.2811
9.37329e-008,0.2508
9.37789e-008,0.2267
9.38248e-008,0.2175
9.38707e-008,0.2247
9.39166e-008,0.2426
9.39625e-008,0.2626
9.40085e-008,0.2777
9.40544e-008,0.2834
9.41003e-008,0.2784
9.41463e-008,0.2788
9.41922e-008,0.3823
9.42381e-008,0.5307
9.42840e-008,0.7066
9.43299e-008,0.8906
9.43759e-008,1.0701
9.44218e-008,1.1869
9.44677e-008,1.2409
9.45137e-008,1.2739
9.45596e-008,1.2797
9.46055e-008,1.2720
9.46514e-008,1.2608
9.46973e-008,1.2607
9.47433e-008,1.2648
9.47892e-008,1.2693
9.48351e-008,1.2673
9.48811e-008,1.2528
9.49270e-008,1.2201
9.49729e-008,1.1732
9.50188e-008,1.1280
9.50647e-008,1.0970
9.51107e-008,1.0927
9.51566e-008,1.1146
9.52025e-008,1.1528
9.52485e-008,1.1877
9.52944e-008,1.2035
9.53403e-008,1.1958
9.53862e-008,1.1723
9.54321e-008,1.1491
9.54781e-008,1.1428
9.55240e-008,1.1609
9.55699e-008,1.1960
9.56159e-008,1.2338
9.56618e-008,1.2586
9.57077e-008,1.2607
9.57536e-008,1.2424
9.57995e-008,1.2159
9.58455e-008,1.1937
9.58914e-008,1.1837
9.59373e-008,1.1883
9.59833e-008,1.2033
9.60292e-008,1.2215
9.60751e-008,1.2373
9.61210e-008,1.2477
9.61669e-008,1.2512
9.62129e-008,1.2478
9.62588e-008,1.2389
9.63047e-008,1.2278
9.63506e-008,1.2189
9.63966e-008,1.2163
9.64425e-008,1.2218
9.64884e-008,1.2330
9.65344e-008,1.2441
9.65803e-008,1.2491
9.66262e-008,1.2452
9.66721e-008,1.2342
9.67180e-008,1.2219
9.67640e-008,1.2147
9.68099e-008,1.2159
9.68558e-008,1.2244
9.69018e-008,1.2352
9.69477e-008,1.2427
9.69936e-008,1.2435
9.70395e-008,1.2382
9.70854e-008,1.2302
9.71314e-008,1.2237
9.71773e-008,1.2215
9.72232e-008,1.2237
9.72692e-008,1.2284
9.73151e-008,1.2330
9.73610e-008,1.2357
9.74069e-008,1.2359
9.74528e-008,1.2341
9.74988e-008,1.2314
9.75447e-008,1.2285
9.75906e-008,1.2261
9.76366e-008,1.2249
9.76825e-008,1.2254
9.77284e-008,1.2277
9.77743e-008,1.2311
9.78202e-008,1.2344
9.78662e-008,1.2360
9.79121e-008,1.2349
9.79580e-008,1.2315
9.80040e-008,1.2274
9.80499e-008,1.2246
9.80958e-008,1.2246
9.81417e-008,1.2273
9.81876e-008,1.2311
9.82336e-008,1.2341
9.82795e-008,1.2347
9.83254e-008,1.2329
