.HEADER
..NAMES
Time,V U1.L20
.DATA
4.91398e-008,0.2695
4.91857e-008,0.4135
4.92316e-008,0.5719
4.92775e-008,0.7543
4.93235e-008,0.9389
4.93694e-008,1.0941
4.94153e-008,1.1753
4.94612e-008,1.2268
4.95072e-008,1.2506
4.95531e-008,1.2580
4.95990e-008,1.2635
4.96449e-008,1.2739
4.96909e-008,1.2781
4.97368e-008,1.2816
4.97827e-008,1.2841
4.98286e-008,1.2842
4.98746e-008,1.2840
4.99205e-008,1.2783
4.99664e-008,1.2587
5.00123e-008,1.2277
5.00583e-008,1.1956
5.01042e-008,1.1735
5.01501e-008,1.1726
5.01960e-008,1.1921
5.02420e-008,1.2198
5.02879e-008,1.2395
5.03338e-008,1.2385
5.03797e-008,1.2167
5.04257e-008,1.1881
5.04716e-008,1.1689
5.05175e-008,1.1705
5.05634e-008,1.1933
5.06094e-008,1.2261
5.06553e-008,1.2527
5.07012e-008,1.2628
5.07471e-008,1.2558
5.07931e-008,1.2392
5.08390e-008,1.2229
5.08849e-008,1.2133
5.09308e-008,1.2115
5.09767e-008,1.2150
5.10227e-008,1.2208
5.10686e-008,1.2274
5.11145e-008,1.2343
5.11604e-008,1.2403
5.12064e-008,1.2437
5.12523e-008,1.2422
5.12982e-008,1.2359
5.13441e-008,1.2273
5.13901e-008,1.2207
5.14360e-008,1.2200
5.14819e-008,1.2258
5.15278e-008,1.2355
5.15738e-008,1.2438
5.16197e-008,1.2463
5.16656e-008,1.2417
5.17115e-008,1.2327
5.17575e-008,1.2242
5.18034e-008,1.2205
5.18493e-008,1.2231
5.18952e-008,1.2300
5.19412e-008,1.2370
5.19871e-008,1.2406
5.20330e-008,1.2394
5.20789e-008,1.2349
5.21249e-008,1.2298
5.21708e-008,1.2268
5.22167e-008,1.2266
5.22626e-008,1.2285
5.23086e-008,1.2310
5.23545e-008,1.2331
5.24004e-008,1.2343
5.24463e-008,1.2348
5.24923e-008,1.2346
5.25382e-008,1.2337
5.25841e-008,1.2320
5.26300e-008,1.2298
5.26760e-008,1.2279
5.27219e-008,1.2275
5.27678e-008,1.2289
5.28137e-008,1.2318
5.28597e-008,1.2315
5.29056e-008,1.1595
5.29515e-008,1.0183
5.29974e-008,0.8743
5.30434e-008,0.7190
5.30893e-008,0.5490
5.31352e-008,0.4073
5.31812e-008,0.3115
5.32271e-008,0.2514
5.32730e-008,0.2213
5.33189e-008,0.2123
5.33649e-008,0.2054
5.34108e-008,0.1997
5.34567e-008,0.1956
5.35026e-008,0.1935
5.35486e-008,0.1916
5.35945e-008,0.1921
5.36404e-008,0.1943
5.36863e-008,0.2064
5.37323e-008,0.2299
5.37782e-008,0.2588
5.38241e-008,0.2825
5.38700e-008,0.2943
5.39160e-008,0.2902
5.39619e-008,0.2758
5.40078e-008,0.2587
5.40537e-008,0.2485
5.40997e-008,0.2512
5.41456e-008,0.2648
5.41915e-008,0.2806
5.42374e-008,0.2900
5.42834e-008,0.2865
5.43293e-008,0.2704
5.43752e-008,0.2486
5.44211e-008,0.2305
5.44671e-008,0.2218
5.45130e-008,0.2235
5.45589e-008,0.2324
5.46048e-008,0.2439
5.46508e-008,0.2541
5.46967e-008,0.2603
5.47426e-008,0.2609
5.47885e-008,0.2564
5.48345e-008,0.2488
5.48804e-008,0.2406
5.49263e-008,0.2347
5.49722e-008,0.2328
5.50181e-008,0.2353
5.50641e-008,0.2407
5.51100e-008,0.2468
5.51559e-008,0.2508
5.52018e-008,0.2507
5.52478e-008,0.2466
5.52937e-008,0.2402
5.53396e-008,0.2348
5.53855e-008,0.2332
5.54315e-008,0.2360
5.54774e-008,0.2417
5.55233e-008,0.2471
5.55692e-008,0.2498
5.56152e-008,0.2487
5.56611e-008,0.2450
5.57070e-008,0.2409
5.57529e-008,0.2382
5.57989e-008,0.2381
5.58448e-008,0.2400
5.58907e-008,0.2427
5.59366e-008,0.2451
5.59826e-008,0.2463
5.60285e-008,0.2461
5.60744e-008,0.2449
5.61203e-008,0.2431
5.61663e-008,0.2414
5.62122e-008,0.2402
5.62581e-008,0.2399
5.63040e-008,0.2408
5.63500e-008,0.2426
5.63959e-008,0.2446
5.64418e-008,0.2460
5.64877e-008,0.2462
5.65337e-008,0.2451
5.65796e-008,0.2431
5.66255e-008,0.2413
5.66714e-008,0.2403
5.67174e-008,0.2408
5.67633e-008,0.2422
5.68092e-008,0.2440
5.68551e-008,0.2453
5.69011e-008,0.2455
5.69470e-008,0.2446
5.69929e-008,0.2433
5.70389e-008,0.2421
5.70848e-008,0.2416
5.71307e-008,0.2419
5.71766e-008,0.2427
5.72226e-008,0.2436
5.72685e-008,0.2442
5.73144e-008,0.2444
5.73603e-008,0.2441
5.74063e-008,0.2436
5.74522e-008,0.2431
5.74981e-008,0.2428
5.75440e-008,0.2426
5.75900e-008,0.2427
5.76359e-008,0.2431
5.76818e-008,0.2436
5.77277e-008,0.2440
5.77737e-008,0.2442
5.78196e-008,0.2441
5.78655e-008,0.2436
5.79114e-008,0.2431
5.79574e-008,0.2427
5.80033e-008,0.2427
5.80492e-008,0.2430
5.80951e-008,0.2436
5.81411e-008,0.2440
5.81870e-008,0.2442
5.82329e-008,0.2440
5.82788e-008,0.2436
5.83248e-008,0.2432
5.83707e-008,0.2430
5.84166e-008,0.2430
5.84625e-008,0.2432
5.85085e-008,0.2604
5.85544e-008,0.3908
5.86003e-008,0.5502
5.86462e-008,0.7295
5.86922e-008,0.9120
5.87381e-008,1.0787
5.87840e-008,1.1650
5.88299e-008,1.2211
5.88758e-008,1.2475
5.89218e-008,1.2579
5.89677e-008,1.2614
5.90136e-008,1.2730
5.90595e-008,1.2774
5.91055e-008,1.2814
5.91514e-008,1.2835
5.91973e-008,1.2842
5.92432e-008,1.2836
5.92892e-008,1.2793
5.93351e-008,1.2617
5.93810e-008,1.2322
5.94269e-008,1.1997
5.94729e-008,1.1756
5.95188e-008,1.1713
5.95647e-008,1.1884
5.96106e-008,1.2157
5.96566e-008,1.2374
5.97025e-008,1.2396
5.97484e-008,1.2202
5.97944e-008,1.1917
5.98403e-008,1.1705
5.98862e-008,1.1688
5.99321e-008,1.1891
5.99780e-008,1.2213
6.00240e-008,1.2496
6.00699e-008,1.2623
6.01158e-008,1.2573
6.01618e-008,1.2415
6.02077e-008,1.2247
6.02536e-008,1.2140
6.02995e-008,1.2112
6.03454e-008,1.2142
6.03914e-008,1.1851
6.04373e-008,1.0614
6.04832e-008,0.9284
6.05292e-008,0.7772
6.05751e-008,0.6146
6.06210e-008,0.4545
6.06669e-008,0.3399
6.07128e-008,0.2587
6.07588e-008,0.2148
6.08047e-008,0.1989
6.08506e-008,0.1994
6.08965e-008,0.2026
6.09425e-008,0.2090
6.09884e-008,0.2104
6.10343e-008,0.2055
6.10803e-008,0.1958
6.11262e-008,0.1873
6.11721e-008,0.1892
6.12180e-008,0.2099
6.12639e-008,0.2442
6.13099e-008,0.2790
6.13558e-008,0.3019
6.14017e-008,0.3045
6.14477e-008,0.2889
6.14936e-008,0.2652
6.15395e-008,0.2459
6.15854e-008,0.2417
6.16313e-008,0.2538
6.16773e-008,0.2738
6.17232e-008,0.2903
6.17691e-008,0.2941
6.18151e-008,0.2824
6.18610e-008,0.2603
6.19069e-008,0.2379
6.19528e-008,0.2231
6.19987e-008,0.2194
6.20447e-008,0.2252
6.20906e-008,0.2365
6.21365e-008,0.2490
6.21825e-008,0.2593
6.22284e-008,0.2644
6.22743e-008,0.3114
6.23202e-008,0.4530
6.23661e-008,0.6009
6.24121e-008,0.7788
6.24580e-008,0.9638
6.25039e-008,1.1045
6.25499e-008,1.1859
6.25958e-008,1.2378
6.26417e-008,1.2636
6.26876e-008,1.2691
6.27335e-008,1.2732
6.27795e-008,1.2739
6.28254e-008,1.2705
6.28713e-008,1.2694
6.29173e-008,1.2737
6.29632e-008,1.2790
6.30091e-008,1.2858
6.30550e-008,1.2824
6.31009e-008,1.2611
6.31469e-008,1.2260
6.31928e-008,1.1898
6.32387e-008,1.1658
6.32847e-008,1.1668
6.33306e-008,1.1898
6.33765e-008,1.2211
6.34224e-008,1.2421
6.34683e-008,1.2399
6.35143e-008,1.2163
6.35602e-008,1.1865
6.36061e-008,1.1674
6.36521e-008,1.1700
6.36980e-008,1.1939
6.37439e-008,1.2266
6.37898e-008,1.2525
6.38357e-008,1.2620
6.38817e-008,1.2550
6.39276e-008,1.2392
6.39735e-008,1.2236
6.40195e-008,1.2140
6.40654e-008,1.2112
6.41113e-008,1.2132
6.41572e-008,1.2182
6.42031e-008,1.2250
6.42491e-008,1.2333
6.42950e-008,1.2412
6.43409e-008,1.2456
6.43869e-008,1.2440
6.44328e-008,1.2363
6.44787e-008,1.2259
6.45246e-008,1.2183
6.45705e-008,1.2177
6.46165e-008,1.2246
6.46624e-008,1.2355
6.47083e-008,1.2445
6.47542e-008,1.2469
6.48002e-008,1.2417
6.48461e-008,1.2320
6.48920e-008,1.2231
6.49380e-008,1.2196
6.49839e-008,1.2225
6.50298e-008,1.2296
6.50757e-008,1.2367
6.51216e-008,1.2401
6.51676e-008,1.2389
6.52135e-008,1.2345
6.52594e-008,1.2297
6.53054e-008,1.2268
6.53513e-008,1.2265
6.53972e-008,1.2280
6.54431e-008,1.2302
6.54890e-008,1.2321
6.55350e-008,1.2336
6.55809e-008,1.2345
6.56268e-008,1.2348
6.56728e-008,1.2340
6.57187e-008,1.2320
6.57646e-008,1.2293
6.58105e-008,1.2271
6.58564e-008,1.2266
6.59024e-008,1.2283
6.59483e-008,1.2315
6.59942e-008,1.2237
6.60402e-008,1.1322
6.60861e-008,0.9887
6.61320e-008,0.8397
6.61779e-008,0.6848
6.62238e-008,0.5134
6.62698e-008,0.3836
6.63157e-008,0.2949
6.63616e-008,0.2429
6.64076e-008,0.2171
6.64535e-008,0.2114
6.64994e-008,0.2037
6.65453e-008,0.1992
6.65912e-008,0.1948
6.66372e-008,0.1931
6.66831e-008,0.1910
6.67290e-008,0.1918
6.67750e-008,0.1952
6.68209e-008,0.2101
6.68668e-008,0.2356
6.69127e-008,0.2645
6.69586e-008,0.2864
6.70046e-008,0.2949
6.70505e-008,0.2878
6.70964e-008,0.2718
6.71424e-008,0.2551
6.71883e-008,0.2474
6.72342e-008,0.2530
6.72801e-008,0.2681
6.73260e-008,0.2834
6.73720e-008,0.2905
6.74179e-008,0.2840
6.74638e-008,0.2658
6.75098e-008,0.2439
6.75557e-008,0.2273
6.76016e-008,0.2209
6.76475e-008,0.2246
6.76934e-008,0.2345
6.77394e-008,0.2461
6.77853e-008,0.2558
6.78312e-008,0.2608
6.78772e-008,0.2715
6.79231e-008,0.3758
6.79690e-008,0.5257
6.80149e-008,0.6956
6.80608e-008,0.8755
6.81068e-008,1.0537
6.81527e-008,1.1523
6.81986e-008,1.2173
6.82446e-008,1.2510
6.82905e-008,1.2656
6.83364e-008,1.2659
6.83823e-008,1.2726
6.84282e-008,1.2711
6.84742e-008,1.2711
6.85201e-008,1.2728
6.85660e-008,1.2780
6.86119e-008,1.2831
6.86579e-008,1.2851
6.87038e-008,1.2717
6.87497e-008,1.2419
6.87957e-008,1.2047
6.88416e-008,1.1738
6.88875e-008,1.1629
6.89334e-008,1.1775
6.89793e-008,1.2073
6.90253e-008,1.2352
6.90712e-008,1.2442
6.91171e-008,1.2285
6.91631e-008,1.1987
6.92090e-008,1.1725
6.92549e-008,1.1645
6.93008e-008,1.1800
6.93467e-008,1.2113
6.93927e-008,1.2427
6.94386e-008,1.2604
6.94845e-008,1.2600
6.95305e-008,1.2464
6.95764e-008,1.2292
6.96223e-008,1.2163
6.96682e-008,1.2108
6.97141e-008,1.2114
6.97601e-008,1.1911
6.98060e-008,1.0772
6.98519e-008,0.9445
6.98979e-008,0.7969
6.99438e-008,0.6398
6.99897e-008,0.4748
7.00356e-008,0.3554
7.00815e-008,0.2673
7.01275e-008,0.2178
7.01734e-008,0.1964
7.02193e-008,0.1964
7.02653e-008,0.1996
7.03112e-008,0.2077
7.03571e-008,0.2109
7.04030e-008,0.2080
7.04489e-008,0.1982
7.04949e-008,0.1885
7.05408e-008,0.1871
7.05867e-008,0.2045
7.06327e-008,0.2371
7.06786e-008,0.2731
7.07245e-008,0.2989
7.07704e-008,0.3054
7.08163e-008,0.2924
7.08623e-008,0.2692
7.09082e-008,0.2481
7.09541e-008,0.2408
7.10001e-008,0.2503
7.10460e-008,0.2695
7.10919e-008,0.2873
7.11378e-008,0.2937
7.11837e-008,0.2845
7.12297e-008,0.2638
7.12756e-008,0.2410
7.13215e-008,0.2247
7.13675e-008,0.2191
7.14134e-008,0.2233
7.14593e-008,0.2338
7.15052e-008,0.2463
7.15511e-008,0.2573
7.15971e-008,0.2636
7.16430e-008,0.2942
7.16889e-008,0.4315
7.17349e-008,0.5777
7.17808e-008,0.7541
7.18267e-008,0.9374
7.18726e-008,1.0894
7.19185e-008,1.1750
7.19645e-008,1.2318
7.20104e-008,1.2605
7.20563e-008,1.2690
7.21023e-008,1.2721
7.21482e-008,1.2745
7.21941e-008,1.2707
7.22400e-008,1.2691
7.22859e-008,1.2724
7.23319e-008,1.2776
7.23778e-008,1.2845
7.24237e-008,1.2834
7.24697e-008,1.2649
7.25156e-008,1.2312
7.25615e-008,1.1944
7.26074e-008,1.1677
7.26534e-008,1.1648
7.26993e-008,1.1852
7.27452e-008,1.2164
7.27911e-008,1.2399
7.28370e-008,1.2414
7.28830e-008,1.2201
7.29289e-008,1.1901
7.29748e-008,1.1686
7.30208e-008,1.1679
7.30667e-008,1.1893
7.31126e-008,1.2218
7.31585e-008,1.2494
7.32044e-008,1.2614
7.32504e-008,1.2564
7.32963e-008,1.2412
7.33422e-008,1.2252
7.33882e-008,1.2146
7.34341e-008,1.2110
7.34800e-008,1.2126
7.35259e-008,1.2171
7.35718e-008,1.2237
7.36178e-008,1.2317
7.36637e-008,1.2398
7.37096e-008,1.2450
7.37556e-008,1.2444
7.38015e-008,1.2374
7.38474e-008,1.2271
7.38933e-008,1.2188
7.39392e-008,1.2170
7.39852e-008,1.2230
7.40311e-008,1.2337
7.40770e-008,1.2433
7.41230e-008,1.2468
7.41689e-008,1.2425
7.42148e-008,1.2332
7.42607e-008,1.2239
7.43066e-008,1.2194
7.43526e-008,1.2215
7.43985e-008,1.2283
7.44444e-008,1.2356
7.44904e-008,1.2396
7.45363e-008,1.2390
7.45822e-008,1.2349
7.46281e-008,1.2301
7.46740e-008,1.2268
7.47200e-008,1.2262
7.47659e-008,1.2275
7.48118e-008,1.2296
7.48578e-008,1.2316
7.49037e-008,1.2331
7.49496e-008,1.2342
7.49955e-008,1.2346
7.50414e-008,1.2340
7.50874e-008,1.2322
7.51333e-008,1.2295
7.51792e-008,1.2271
7.52252e-008,1.2263
7.52711e-008,1.2277
7.53170e-008,1.2308
7.53629e-008,1.2285
7.54088e-008,1.1494
7.54548e-008,1.0074
7.55007e-008,0.8617
7.55466e-008,0.7066
7.55926e-008,0.5355
7.56385e-008,0.3977
7.56844e-008,0.3047
7.57303e-008,0.2475
7.57762e-008,0.2192
7.58222e-008,0.2117
7.58681e-008,0.2046
7.59140e-008,0.1994
7.59600e-008,0.1952
7.60059e-008,0.1932
7.60518e-008,0.1910
7.60977e-008,0.1915
7.61436e-008,0.1941
7.61896e-008,0.2072
7.62355e-008,0.2316
7.62814e-008,0.2607
7.63274e-008,0.2839
7.63733e-008,0.2945
7.64192e-008,0.2892
7.64651e-008,0.2741
7.65110e-008,0.2569
7.65570e-008,0.2476
7.66029e-008,0.2513
7.66488e-008,0.2656
7.66947e-008,0.2814
7.67407e-008,0.2901
7.67866e-008,0.2855
7.68325e-008,0.2685
7.68785e-008,0.2466
7.69244e-008,0.2289
7.69703e-008,0.2210
7.70162e-008,0.2235
7.70621e-008,0.2328
7.71081e-008,0.2444
7.71540e-008,0.2545
7.71999e-008,0.2603
7.72459e-008,0.2605
7.72918e-008,0.2556
7.73377e-008,0.2478
7.73836e-008,0.2397
7.74295e-008,0.2340
7.74755e-008,0.2325
7.75214e-008,0.2352
7.75673e-008,0.2409
7.76133e-008,0.2470
7.76592e-008,0.2507
7.77051e-008,0.2503
7.77510e-008,0.2458
7.77969e-008,0.2393
7.78429e-008,0.2341
7.78888e-008,0.2329
7.79347e-008,0.2361
7.79807e-008,0.2419
7.80266e-008,0.2472
7.80725e-008,0.2496
7.81184e-008,0.2483
7.81643e-008,0.2444
7.82103e-008,0.2403
7.82562e-008,0.2378
7.83021e-008,0.2378
7.83481e-008,0.2399
7.83940e-008,0.2426
7.84399e-008,0.2450
7.84858e-008,0.2460
7.85317e-008,0.2458
7.85777e-008,0.2445
7.86236e-008,0.2427
7.86695e-008,0.2410
7.87155e-008,0.2398
7.87614e-008,0.2397
7.88073e-008,0.2406
7.88532e-008,0.2425
7.88991e-008,0.2445
7.89451e-008,0.2458
7.89910e-008,0.2459
7.90369e-008,0.2447
7.90829e-008,0.2427
7.91288e-008,0.2539
7.91747e-008,0.3712
7.92206e-008,0.5319
7.92665e-008,0.7106
7.93125e-008,0.8933
7.93584e-008,1.0680
7.94043e-008,1.1592
7.94503e-008,1.2171
7.94962e-008,1.2445
7.95421e-008,1.2559
7.95880e-008,1.2580
7.96339e-008,1.2703
7.96799e-008,1.2757
7.97258e-008,1.2809
7.97717e-008,1.2835
7.98177e-008,1.2848
7.98636e-008,1.2839
7.99095e-008,1.2802
7.99554e-008,1.2635
8.00013e-008,1.2343
8.00473e-008,1.2012
8.00932e-008,1.1759
8.01391e-008,1.1697
8.01851e-008,1.1858
8.02310e-008,1.2134
8.02769e-008,1.2366
8.03228e-008,1.2407
8.03687e-008,1.2223
8.04147e-008,1.1933
8.04606e-008,1.1704
8.05065e-008,1.1667
8.05524e-008,1.1856
8.05984e-008,1.2179
8.06443e-008,1.2476
8.06902e-008,1.2621
8.07362e-008,1.2583
8.07821e-008,1.2427
8.08280e-008,1.2253
8.08739e-008,1.2137
8.09198e-008,1.2104
8.09658e-008,1.2132
8.10117e-008,1.2189
8.10576e-008,1.2255
8.11036e-008,1.2324
8.11495e-008,1.2387
8.11954e-008,1.2427
8.12413e-008,1.2424
8.12872e-008,1.2370
8.13332e-008,1.2285
8.13791e-008,1.2211
8.14250e-008,1.2189
8.14710e-008,1.2235
8.15169e-008,1.2328
8.15628e-008,1.2419
8.16087e-008,1.2460
8.16546e-008,1.2428
8.17006e-008,1.2343
8.17465e-008,1.2251
8.17924e-008,1.2201
8.18384e-008,1.2214
8.18843e-008,1.2277
8.19302e-008,1.2353
8.19761e-008,1.2399
8.20220e-008,1.2397
8.20680e-008,1.2356
8.21139e-008,1.2303
8.21598e-008,1.2266
8.22058e-008,1.2258
8.22517e-008,1.2274
8.22976e-008,1.2300
8.23435e-008,1.2323
8.23894e-008,1.2337
8.24354e-008,1.2343
8.24813e-008,1.2343
8.25272e-008,1.2335
8.25732e-008,1.2320
8.26191e-008,1.2298
8.26650e-008,1.2278
8.27109e-008,1.2269
8.27568e-008,1.2280
8.28028e-008,1.2307
8.28487e-008,1.2337
8.28946e-008,1.2354
8.29406e-008,1.2350
8.29865e-008,1.2326
8.30324e-008,1.2295
8.30783e-008,1.2274
8.31242e-008,1.2273
8.31702e-008,1.2290
8.32161e-008,1.2315
8.32620e-008,1.2334
8.33080e-008,1.2338
8.33539e-008,1.2329
8.33998e-008,1.2312
8.34457e-008,1.2297
8.34916e-008,1.2291
8.35376e-008,1.2293
8.35835e-008,1.2302
8.36294e-008,1.2310
8.36754e-008,1.2316
8.37213e-008,1.2317
8.37672e-008,1.2317
8.38131e-008,1.2314
8.38590e-008,1.2310
8.39050e-008,1.2305
8.39509e-008,1.2300
8.39968e-008,1.2297
8.40428e-008,1.2299
8.40887e-008,1.2305
8.41346e-008,1.2313
8.41805e-008,1.2319
8.42264e-008,1.2319
8.42724e-008,1.2313
8.43183e-008,1.2304
8.43642e-008,1.2297
8.44101e-008,1.2295
8.44561e-008,1.2299
8.45020e-008,1.2306
8.45479e-008,1.2313
8.45939e-008,1.2316
8.46398e-008,1.2314
8.46857e-008,1.2308
8.47316e-008,1.2286
8.47775e-008,1.1624
8.48235e-008,1.0237
8.48694e-008,0.8844
8.49153e-008,0.7315
8.49613e-008,0.5636
8.50072e-008,0.4176
8.50531e-008,0.3169
8.50990e-008,0.2520
8.51449e-008,0.2191
8.51909e-008,0.2089
8.52368e-008,0.2033
8.52827e-008,0.1989
8.53287e-008,0.1962
8.53746e-008,0.1946
8.54205e-008,0.1927
8.54664e-008,0.1924
8.55123e-008,0.1937
8.55583e-008,0.2042
8.56042e-008,0.2265
8.56501e-008,0.2550
8.56961e-008,0.2795
8.57420e-008,0.2929
8.57879e-008,0.2908
8.58338e-008,0.2778
8.58797e-008,0.2608
8.59257e-008,0.2494
8.59716e-008,0.2500
8.60175e-008,0.2620
8.60635e-008,0.2774
8.61094e-008,0.2878
8.61553e-008,0.2863
8.62012e-008,0.2720
8.62471e-008,0.2509
8.62931e-008,0.2321
8.63390e-008,0.2220
8.63849e-008,0.2222
8.64309e-008,0.2302
8.64768e-008,0.2416
8.65227e-008,0.2524
8.65686e-008,0.2594
8.66145e-008,0.2608
8.66605e-008,0.2569
8.67064e-008,0.2494
8.67523e-008,0.2410
8.67983e-008,0.2347
8.68442e-008,0.2323
8.68901e-008,0.2342
8.69360e-008,0.2394
8.69819e-008,0.2455
8.70279e-008,0.2499
8.70738e-008,0.2505
8.71197e-008,0.2469
8.71657e-008,0.2407
8.72116e-008,0.2350
8.72575e-008,0.2328
8.73034e-008,0.2350
8.73493e-008,0.2404
8.73953e-008,0.2459
8.74412e-008,0.2491
8.74871e-008,0.2486
8.75331e-008,0.2452
8.75790e-008,0.2411
8.76249e-008,0.2382
8.76708e-008,0.2376
8.77167e-008,0.2392
8.77627e-008,0.2418
8.78086e-008,0.2443
8.78545e-008,0.2457
8.79005e-008,0.2458
8.79464e-008,0.2447
8.79923e-008,0.2430
8.80382e-008,0.2412
8.80841e-008,0.2399
8.81301e-008,0.2395
8.81760e-008,0.2403
8.82219e-008,0.2419
8.82678e-008,0.2439
8.83138e-008,0.2455
8.83597e-008,0.2459
8.84056e-008,0.2449
8.84516e-008,0.2430
8.84975e-008,0.2500
8.85434e-008,0.3510
8.85893e-008,0.5109
8.86352e-008,0.6851
8.86812e-008,0.8668
8.87271e-008,1.0484
8.87730e-008,1.1494
8.88190e-008,1.2108
8.88649e-008,1.2418
8.89108e-008,1.2555
8.89567e-008,1.2568
8.90026e-008,1.2688
8.90486e-008,1.2748
8.90945e-008,1.2802
8.91404e-008,1.2828
8.91864e-008,1.2849
8.92323e-008,1.2838
8.92782e-008,1.2812
8.93241e-008,1.2665
8.93700e-008,1.2388
8.94160e-008,1.2054
8.94619e-008,1.1784
8.95078e-008,1.1691
8.95538e-008,1.1826
8.95997e-008,1.2094
8.96456e-008,1.2341
8.96915e-008,1.2414
8.97374e-008,1.2258
8.97834e-008,1.1972
8.98293e-008,1.1726
8.98752e-008,1.1658
8.99212e-008,1.1818
8.99671e-008,1.2131
9.00130e-008,1.2441
9.00589e-008,1.2610
9.01048e-008,1.2596
9.01508e-008,1.2451
9.01967e-008,1.2274
9.02426e-008,1.2148
9.02886e-008,1.2103
9.03345e-008,1.2124
9.03804e-008,1.1981
9.04263e-008,1.0933
9.04722e-008,0.9588
9.05182e-008,0.8112
9.05641e-008,0.6553
9.06100e-008,0.4863
9.06560e-008,0.3636
9.07019e-008,0.2733
9.07478e-008,0.2222
9.07937e-008,0.1989
9.08396e-008,0.1990
9.08856e-008,0.2010
9.09315e-008,0.2079
9.09774e-008,0.2102
9.10234e-008,0.2072
9.10693e-008,0.1975
9.11152e-008,0.1883
9.11611e-008,0.1864
9.12070e-008,0.2030
9.12530e-008,0.2351
9.12989e-008,0.2714
9.13448e-008,0.2980
9.13908e-008,0.3057
9.14367e-008,0.2934
9.14826e-008,0.2704
9.15285e-008,0.2487
9.15744e-008,0.2405
9.16204e-008,0.2494
9.16663e-008,0.2687
9.17122e-008,0.2870
9.17582e-008,0.2944
9.18041e-008,0.2860
9.18500e-008,0.2655
9.18959e-008,0.2423
9.19418e-008,0.2252
9.19878e-008,0.2189
9.20337e-008,0.2228
9.20796e-008,0.2332
9.21255e-008,0.2458
9.21715e-008,0.2569
9.22174e-008,0.2635
9.22633e-008,0.2638
9.23093e-008,0.2579
9.23552e-008,0.2479
9.24011e-008,0.2374
9.24470e-008,0.2302
9.24929e-008,0.2289
9.25389e-008,0.2338
9.25848e-008,0.2424
9.26307e-008,0.2508
9.26767e-008,0.2548
9.27226e-008,0.2527
9.27685e-008,0.2455
9.28144e-008,0.2369
9.28603e-008,0.2314
9.29063e-008,0.2314
9.29522e-008,0.2366
9.29981e-008,0.2438
9.30441e-008,0.2495
9.30900e-008,0.2512
9.31359e-008,0.2487
9.31818e-008,0.2440
9.32277e-008,0.2396
9.32737e-008,0.2374
9.33196e-008,0.2377
9.33655e-008,0.2400
9.34115e-008,0.2429
9.34574e-008,0.2453
9.35033e-008,0.2466
9.35492e-008,0.2466
9.35951e-008,0.2453
9.36411e-008,0.2432
9.36870e-008,0.2409
9.37329e-008,0.2392
9.37789e-008,0.2389
9.38248e-008,0.2403
9.38707e-008,0.2428
9.39166e-008,0.2455
9.39625e-008,0.2471
9.40085e-008,0.2469
9.40544e-008,0.2449
9.41003e-008,0.2422
9.41463e-008,0.2815
9.41922e-008,0.4331
9.42381e-008,0.5928
9.42840e-008,0.7791
9.43299e-008,0.9667
9.43759e-008,1.1101
9.44218e-008,1.1859
9.44677e-008,1.2311
9.45137e-008,1.2511
9.45596e-008,1.2554
9.46055e-008,1.2628
9.46514e-008,1.2727
9.46973e-008,1.2778
9.47433e-008,1.2816
9.47892e-008,1.2848
9.48351e-008,1.2845
9.48811e-008,1.2841
9.49270e-008,1.2760
9.49729e-008,1.2539
9.50188e-008,1.2214
9.50647e-008,1.1898
9.51107e-008,1.1704
9.51566e-008,1.1735
9.52025e-008,1.1959
9.52485e-008,1.2242
9.52944e-008,1.2414
9.53403e-008,1.2364
9.53862e-008,1.2117
9.54321e-008,1.1829
9.54781e-008,1.1660
9.55240e-008,1.1713
9.55699e-008,1.1972
9.56159e-008,1.2307
9.56618e-008,1.2556
9.57077e-008,1.2629
9.57536e-008,1.2534
9.57995e-008,1.2358
9.58455e-008,1.2199
9.58914e-008,1.2115
9.59373e-008,1.2109
9.59833e-008,1.2152
9.60292e-008,1.2214
9.60751e-008,1.2283
9.61210e-008,1.2351
9.61669e-008,1.2408
9.62129e-008,1.2434
9.62588e-008,1.2410
9.63047e-008,1.2339
9.63506e-008,1.2252
9.63966e-008,1.2194
9.64425e-008,1.2199
9.64884e-008,1.2268
9.65344e-008,1.2367
9.65803e-008,1.2445
9.66262e-008,1.2458
9.66721e-008,1.2401
9.67180e-008,1.2307
9.67640e-008,1.2225
9.68099e-008,1.2198
9.68558e-008,1.2234
9.69018e-008,1.2308
9.69477e-008,1.2377
9.69936e-008,1.2405
9.70395e-008,1.2386
9.70854e-008,1.2336
9.71314e-008,1.2286
9.71773e-008,1.2260
9.72232e-008,1.2262
9.72692e-008,1.2284
9.73151e-008,1.2310
9.73610e-008,1.2330
9.74069e-008,1.2341
9.74528e-008,1.2345
9.74988e-008,1.2342
9.75447e-008,1.2331
9.75906e-008,1.2313
9.76366e-008,1.2290
9.76825e-008,1.2273
9.77284e-008,1.2271
9.77743e-008,1.2289
9.78202e-008,1.2319
9.78662e-008,1.2347
9.79121e-008,1.2356
9.79580e-008,1.2343
9.80040e-008,1.2314
9.80499e-008,1.2285
9.80958e-008,1.2271
9.81417e-008,1.2278
9.81876e-008,1.2300
9.82336e-008,1.2324
9.82795e-008,1.2338
9.83254e-008,1.2337
9.83714e-008,1.2323
9.84173e-008,1.2306
