.HEADER
..NAMES
Time,V U1.N24
.DATA
4.53099e-008,1.2620
4.53523e-008,1.2598
4.53947e-008,1.2259
4.54372e-008,1.0126
4.54796e-008,0.7834
4.55220e-008,0.6108
4.55645e-008,0.4595
4.56069e-008,0.3612
4.56493e-008,0.3184
4.56917e-008,0.2868
4.57342e-008,0.2725
4.57766e-008,0.2511
4.58190e-008,0.2378
4.58614e-008,0.2346
4.59038e-008,0.2503
4.59463e-008,0.2767
4.59887e-008,0.3056
4.60311e-008,0.3309
4.60735e-008,0.3205
4.61160e-008,0.2851
4.61584e-008,0.2531
4.62008e-008,0.2189
4.62433e-008,0.2039
4.62857e-008,0.2137
4.63281e-008,0.2189
4.63705e-008,0.2208
4.64129e-008,0.2220
4.64554e-008,0.2182
4.64978e-008,0.2162
4.65402e-008,0.2168
4.65826e-008,0.2191
4.66251e-008,0.2231
4.66675e-008,0.2248
4.67099e-008,0.2227
4.67524e-008,0.2177
4.67948e-008,0.2120
4.68372e-008,0.2071
4.68796e-008,0.2065
4.69221e-008,0.2113
4.69645e-008,0.2160
4.70069e-008,0.2190
4.70493e-008,0.2208
4.70917e-008,0.2188
4.71342e-008,0.2162
4.71766e-008,0.2161
4.72190e-008,0.2164
4.72615e-008,0.2171
4.73039e-008,0.2178
4.73463e-008,0.2175
4.73887e-008,0.2168
4.74312e-008,0.2159
4.74736e-008,0.2152
4.75160e-008,0.2153
4.75584e-008,0.2161
4.76008e-008,0.2171
4.76433e-008,0.2179
4.76857e-008,0.2181
4.77281e-008,0.2174
4.77705e-008,0.2165
4.78130e-008,0.2162
4.78554e-008,0.2161
4.78978e-008,0.2164
4.79403e-008,0.2169
4.79827e-008,0.2170
4.80251e-008,0.2168
4.80675e-008,0.2166
4.81099e-008,0.2164
4.81524e-008,0.2165
4.81948e-008,0.2166
4.82372e-008,0.2168
4.82796e-008,0.2170
4.83221e-008,0.2170
4.83645e-008,0.2168
4.84069e-008,0.2167
4.84494e-008,0.2165
4.84918e-008,0.2165
4.85342e-008,0.2166
4.85766e-008,0.2168
4.86191e-008,0.2168
4.86615e-008,0.2168
4.87039e-008,0.2168
4.87463e-008,0.2167
4.87887e-008,0.2166
4.88312e-008,0.2167
4.88736e-008,0.2168
4.89160e-008,0.2168
4.89585e-008,0.2168
4.90009e-008,0.2168
4.90433e-008,0.2167
4.90857e-008,0.2167
4.91282e-008,0.2167
4.91706e-008,0.2856
4.92130e-008,0.4594
4.92554e-008,0.6359
4.92978e-008,0.8495
4.93403e-008,0.9957
4.93827e-008,1.0815
4.94251e-008,1.1343
4.94676e-008,1.1619
4.95100e-008,1.1884
4.95524e-008,1.2104
4.95948e-008,1.2289
4.96373e-008,1.2360
4.96797e-008,1.2282
4.97221e-008,1.2059
4.97645e-008,1.1753
4.98069e-008,1.1548
4.98494e-008,1.1628
4.98918e-008,1.1853
4.99342e-008,1.2213
4.99766e-008,1.2533
5.00191e-008,1.2622
5.00615e-008,1.2540
5.01039e-008,1.1355
5.01464e-008,0.8775
5.01888e-008,0.6967
5.02312e-008,0.5243
5.02736e-008,0.4011
5.03160e-008,0.3397
5.03585e-008,0.3027
5.04009e-008,0.2793
5.04433e-008,0.2600
5.04857e-008,0.2413
5.05282e-008,0.2319
5.05706e-008,0.2395
5.06130e-008,0.2628
5.06555e-008,0.2927
5.06979e-008,0.3223
5.07403e-008,0.3325
5.07827e-008,0.3027
5.08252e-008,0.2683
5.08676e-008,0.2347
5.09100e-008,0.2066
5.09524e-008,0.2081
5.09948e-008,0.2181
5.10373e-008,0.2730
5.10797e-008,0.4638
5.11221e-008,0.6405
5.11646e-008,0.8491
5.12070e-008,0.9942
5.12494e-008,1.0814
5.12918e-008,1.1367
5.13343e-008,1.1702
5.13767e-008,1.1932
5.14191e-008,1.2134
5.14615e-008,1.2264
5.15039e-008,1.2289
5.15464e-008,1.2179
5.15888e-008,1.1982
5.16312e-008,1.1731
5.16736e-008,1.1533
5.17161e-008,1.1652
5.17585e-008,1.1888
5.18009e-008,1.2205
5.18434e-008,1.2532
5.18858e-008,1.2624
5.19282e-008,1.2577
5.19706e-008,1.1793
5.20130e-008,0.9275
5.20555e-008,0.7324
5.20979e-008,0.5562
5.21403e-008,0.4216
5.21827e-008,0.3458
5.22252e-008,0.3081
5.22676e-008,0.2814
5.23100e-008,0.2657
5.23525e-008,0.2462
5.23949e-008,0.2349
5.24373e-008,0.2376
5.24797e-008,0.2577
5.25222e-008,0.2859
5.25646e-008,0.3150
5.26070e-008,0.3328
5.26494e-008,0.3097
5.26918e-008,0.2749
5.27343e-008,0.2424
5.27767e-008,0.2106
5.28191e-008,0.2058
5.28616e-008,0.2165
5.29040e-008,0.2441
5.29464e-008,0.4236
5.29888e-008,0.6084
5.30313e-008,0.8124
5.30737e-008,0.9696
5.31161e-008,1.0690
5.31585e-008,1.1274
5.32009e-008,1.1658
5.32434e-008,1.1872
5.32858e-008,1.2104
5.33282e-008,1.2244
5.33707e-008,1.2300
5.34131e-008,1.2210
5.34555e-008,1.2023
5.34979e-008,1.1785
5.35404e-008,1.1547
5.35828e-008,1.1610
5.36252e-008,1.1838
5.36676e-008,1.2135
5.37100e-008,1.2482
5.37525e-008,1.2624
5.37949e-008,1.2592
5.38373e-008,1.2554
5.38797e-008,1.2508
5.39222e-008,1.2516
5.39646e-008,1.2567
5.40070e-008,1.2591
5.40495e-008,1.2602
5.40919e-008,1.2586
5.41343e-008,1.2558
5.41767e-008,1.2549
5.42192e-008,1.2565
5.42616e-008,1.2606
5.43040e-008,1.2655
5.43464e-008,1.2702
5.43888e-008,1.2711
5.44313e-008,1.2675
5.44737e-008,1.2636
5.45161e-008,1.2599
5.45586e-008,1.2581
5.46010e-008,1.2599
5.46434e-008,1.2620
5.46858e-008,1.2628
5.47283e-008,1.2628
5.47707e-008,1.2618
5.48131e-008,1.2612
5.48555e-008,1.2614
5.48979e-008,1.2620
5.49404e-008,1.2629
5.49828e-008,1.2634
5.50252e-008,1.2633
5.50677e-008,1.2627
5.51101e-008,1.2619
5.51525e-008,1.2611
5.51949e-008,1.2609
5.52374e-008,1.2615
5.52798e-008,1.2622
5.53222e-008,1.2626
5.53646e-008,1.2628
5.54070e-008,1.2625
5.54495e-008,1.2620
5.54919e-008,1.2619
5.55343e-008,1.2620
5.55767e-008,1.2622
5.56192e-008,1.2624
5.56616e-008,1.2624
5.57040e-008,1.2622
5.57465e-008,1.2620
5.57889e-008,1.2619
5.58313e-008,1.2619
5.58737e-008,1.2620
5.59161e-008,1.2622
5.59586e-008,1.2623
5.60010e-008,1.2623
5.60434e-008,1.2622
5.60858e-008,1.2621
5.61283e-008,1.2620
5.61707e-008,1.2620
5.62131e-008,1.2621
5.62556e-008,1.2622
5.62980e-008,1.2622
5.63404e-008,1.2622
5.63828e-008,1.2621
5.64253e-008,1.2621
5.64677e-008,1.2621
5.65101e-008,1.2621
5.65525e-008,1.2621
5.65949e-008,1.2621
5.66374e-008,1.2514
5.66798e-008,1.1066
5.67222e-008,0.8765
5.67647e-008,0.6978
5.68071e-008,0.5208
5.68495e-008,0.3926
5.68919e-008,0.3350
5.69344e-008,0.3006
5.69768e-008,0.2856
5.70192e-008,0.2649
5.70616e-008,0.2466
5.71040e-008,0.2338
5.71465e-008,0.2377
5.71889e-008,0.2566
5.72313e-008,0.2861
5.72738e-008,0.3187
5.73162e-008,0.3265
5.73586e-008,0.3015
5.74010e-008,0.2711
5.74435e-008,0.2337
5.74859e-008,0.2069
5.75283e-008,0.2089
5.75707e-008,0.2155
5.76131e-008,0.3257
5.76556e-008,0.5282
5.76980e-008,0.7102
5.77404e-008,0.9034
5.77828e-008,1.0296
5.78253e-008,1.0992
5.78677e-008,1.1490
5.79101e-008,1.1748
5.79526e-008,1.2026
5.79950e-008,1.2202
5.80374e-008,1.2314
5.80798e-008,1.2280
5.81223e-008,1.2119
5.81647e-008,1.1892
5.82071e-008,1.1619
5.82495e-008,1.1522
5.82919e-008,1.1721
5.83344e-008,1.1986
5.83768e-008,1.2331
5.84192e-008,1.2593
5.84617e-008,1.2609
5.85041e-008,1.2458
5.85465e-008,1.1062
5.85889e-008,0.8525
5.86314e-008,0.6789
5.86738e-008,0.5095
5.87162e-008,0.3897
5.87586e-008,0.3334
5.88010e-008,0.2967
5.88435e-008,0.2771
5.88859e-008,0.2579
5.89283e-008,0.2419
5.89708e-008,0.2339
5.90132e-008,0.2430
5.90556e-008,0.2662
5.90980e-008,0.2947
5.91405e-008,0.3232
5.91829e-008,0.3293
5.92253e-008,0.2979
5.92677e-008,0.2649
5.93101e-008,0.2312
5.93526e-008,0.2054
5.93950e-008,0.2092
5.94374e-008,0.2179
5.94798e-008,0.2196
5.95223e-008,0.2221
5.95647e-008,0.2198
5.96071e-008,0.2165
5.96496e-008,0.2165
5.96920e-008,0.2179
5.97344e-008,0.2216
5.97768e-008,0.2244
5.98192e-008,0.2237
5.98617e-008,0.2196
5.99041e-008,0.2140
5.99465e-008,0.2086
5.99889e-008,0.2059
6.00314e-008,0.2092
6.00738e-008,0.2145
6.01162e-008,0.2178
6.01586e-008,0.2204
6.02011e-008,0.2198
6.02435e-008,0.2168
6.02859e-008,0.2159
6.03283e-008,0.2162
6.03708e-008,0.2167
6.04132e-008,0.2621
6.04556e-008,0.4282
6.04981e-008,0.6003
6.05405e-008,0.8177
6.05829e-008,0.9725
6.06253e-008,1.0686
6.06678e-008,1.1257
6.07102e-008,1.1590
6.07526e-008,1.1839
6.07950e-008,1.2082
6.08375e-008,1.2270
6.08799e-008,1.2360
6.09223e-008,1.2303
6.09647e-008,1.2098
6.10071e-008,1.1803
6.10496e-008,1.1560
6.10920e-008,1.1602
6.11344e-008,1.1803
6.11768e-008,1.2141
6.12193e-008,1.2490
6.12617e-008,1.2617
6.13041e-008,1.2593
6.13465e-008,1.1753
6.13890e-008,0.9201
6.14314e-008,0.7257
6.14738e-008,0.5501
6.15163e-008,0.4186
6.15587e-008,0.3458
6.16011e-008,0.3083
6.16435e-008,0.2813
6.16860e-008,0.2642
6.17284e-008,0.2437
6.17708e-008,0.2325
6.18132e-008,0.2365
6.18557e-008,0.2579
6.18981e-008,0.2874
6.19405e-008,0.3173
6.19829e-008,0.3340
6.20254e-008,0.3092
6.20678e-008,0.2738
6.21102e-008,0.2407
6.21526e-008,0.2094
6.21950e-008,0.2060
6.22375e-008,0.2169
6.22799e-008,0.2463
6.23223e-008,0.4278
6.23647e-008,0.6112
6.24072e-008,0.8159
6.24496e-008,0.9720
6.24920e-008,1.0704
6.25344e-008,1.1285
6.25769e-008,1.1666
6.26193e-008,1.1879
6.26617e-008,1.2106
6.27042e-008,1.2244
6.27466e-008,1.2296
6.27890e-008,1.2205
6.28314e-008,1.2018
6.28739e-008,1.1780
6.29163e-008,1.1544
6.29587e-008,1.1614
6.30011e-008,1.1842
6.30436e-008,1.2140
6.30860e-008,1.2487
6.31284e-008,1.2624
6.31708e-008,1.2591
6.32132e-008,1.2103
6.32557e-008,0.9735
6.32981e-008,0.7600
6.33405e-008,0.5853
6.33829e-008,0.4418
6.34254e-008,0.3533
6.34678e-008,0.3134
6.35102e-008,0.2840
6.35526e-008,0.2696
6.35951e-008,0.2487
6.36375e-008,0.2363
6.36799e-008,0.2356
6.37224e-008,0.2534
6.37648e-008,0.2808
6.38072e-008,0.3098
6.38496e-008,0.3323
6.38921e-008,0.3158
6.39345e-008,0.2804
6.39769e-008,0.2483
6.40193e-008,0.2147
6.40618e-008,0.2044
6.41042e-008,0.2151
6.41466e-008,0.2270
6.41890e-008,0.3863
6.42315e-008,0.5795
6.42739e-008,0.7751
6.43163e-008,0.9460
6.43587e-008,1.0566
6.44011e-008,1.1188
6.44436e-008,1.1612
6.44860e-008,1.1822
6.45284e-008,1.2075
6.45708e-008,1.2219
6.46133e-008,1.2300
6.46557e-008,1.2232
6.46981e-008,1.2059
6.47405e-008,1.1833
6.47830e-008,1.1572
6.48254e-008,1.1576
6.48678e-008,1.1795
6.49103e-008,1.2074
6.49527e-008,1.2429
6.49951e-008,1.2619
6.50375e-008,1.2599
6.50800e-008,1.2302
6.51224e-008,1.0271
6.51648e-008,0.7924
6.52072e-008,0.6206
6.52497e-008,0.4664
6.52921e-008,0.3647
6.53345e-008,0.3204
6.53769e-008,0.2879
6.54193e-008,0.2733
6.54618e-008,0.2520
6.55042e-008,0.2383
6.55466e-008,0.2343
6.55890e-008,0.2491
6.56315e-008,0.2751
6.56739e-008,0.3040
6.57163e-008,0.3301
6.57587e-008,0.3221
6.58012e-008,0.2869
6.58436e-008,0.2549
6.58860e-008,0.2205
6.59284e-008,0.2038
6.59709e-008,0.2131
6.60133e-008,0.2188
6.60557e-008,0.2206
6.60982e-008,0.2221
6.61406e-008,0.2184
6.61830e-008,0.2162
6.62254e-008,0.2167
6.62679e-008,0.2189
6.63103e-008,0.2229
6.63527e-008,0.2248
6.63951e-008,0.2229
6.64376e-008,0.2180
6.64800e-008,0.2122
6.65224e-008,0.2072
6.65648e-008,0.2063
6.66072e-008,0.2110
6.66497e-008,0.2158
6.66921e-008,0.2188
6.67345e-008,0.2208
6.67769e-008,0.2189
6.68194e-008,0.2162
6.68618e-008,0.2160
6.69042e-008,0.2164
6.69466e-008,0.2171
6.69891e-008,0.3065
6.70315e-008,0.4848
6.70739e-008,0.6679
6.71164e-008,0.8721
6.71588e-008,1.0104
6.72012e-008,1.0894
6.72436e-008,1.1396
6.72861e-008,1.1648
6.73285e-008,1.1933
6.73709e-008,1.2143
6.74133e-008,1.2314
6.74558e-008,1.2356
6.74982e-008,1.2252
6.75406e-008,1.2016
6.75830e-008,1.1705
6.76255e-008,1.1545
6.76679e-008,1.1653
6.77103e-008,1.1895
6.77527e-008,1.2265
6.77951e-008,1.2557
6.78376e-008,1.2619
6.78800e-008,1.2593
6.79224e-008,1.2531
6.79648e-008,1.2496
6.80073e-008,1.2535
6.80497e-008,1.2582
6.80921e-008,1.2611
6.81345e-008,1.2613
6.81770e-008,1.2580
6.82194e-008,1.2551
6.82618e-008,1.2543
6.83043e-008,1.2565
6.83467e-008,1.2613
6.83891e-008,1.2672
6.84315e-008,1.2713
6.84740e-008,1.2705
6.85164e-008,1.2667
6.85588e-008,1.2623
6.86012e-008,1.2586
6.86437e-008,1.2585
6.86861e-008,1.2607
6.87285e-008,1.2624
6.87709e-008,1.2632
6.88133e-008,1.2588
6.88558e-008,1.1633
6.88982e-008,0.9306
6.89406e-008,0.7498
6.89830e-008,0.5638
6.90255e-008,0.4218
6.90679e-008,0.3490
6.91103e-008,0.3105
6.91527e-008,0.2889
6.91952e-008,0.2704
6.92376e-008,0.2500
6.92800e-008,0.2348
6.93225e-008,0.2344
6.93649e-008,0.2502
6.94073e-008,0.2783
6.94497e-008,0.3112
6.94922e-008,0.3291
6.95346e-008,0.3094
6.95770e-008,0.2797
6.96194e-008,0.2443
6.96619e-008,0.2114
6.97043e-008,0.2070
6.97467e-008,0.2147
6.97891e-008,0.2183
6.98316e-008,0.2227
6.98740e-008,0.2218
6.99164e-008,0.2173
6.99588e-008,0.2155
7.00012e-008,0.2159
7.00437e-008,0.2195
7.00861e-008,0.2236
7.01285e-008,0.2247
7.01709e-008,0.2221
7.02134e-008,0.2169
7.02558e-008,0.2108
7.02982e-008,0.2063
7.03406e-008,0.2077
7.03831e-008,0.2124
7.04255e-008,0.2163
7.04679e-008,0.2199
7.05104e-008,0.2205
7.05528e-008,0.2178
7.05952e-008,0.2162
7.06376e-008,0.2160
7.06801e-008,0.2163
7.07225e-008,0.2173
7.07649e-008,0.2178
7.08073e-008,0.2175
7.08498e-008,0.2167
7.08922e-008,0.2156
7.09346e-008,0.2151
7.09770e-008,0.2154
7.10194e-008,0.2162
7.10619e-008,0.2172
7.11043e-008,0.2180
7.11467e-008,0.2179
7.11891e-008,0.2171
7.12316e-008,0.2165
7.12740e-008,0.2161
7.13164e-008,0.2161
7.13588e-008,0.2165
7.14013e-008,0.2170
7.14437e-008,0.2169
7.14861e-008,0.2168
7.15286e-008,0.2165
7.15710e-008,0.2164
7.16134e-008,0.2165
7.16558e-008,0.2390
7.16983e-008,0.3951
7.17407e-008,0.5701
7.17831e-008,0.7841
7.18255e-008,0.9502
7.18680e-008,1.0578
7.19104e-008,1.1185
7.19528e-008,1.1553
7.19952e-008,1.1776
7.20377e-008,1.2034
7.20801e-008,1.2232
7.21225e-008,1.2356
7.21649e-008,1.2328
7.22073e-008,1.2146
7.22498e-008,1.1865
7.22922e-008,1.1584
7.23346e-008,1.1577
7.23770e-008,1.1758
7.24195e-008,1.2076
7.24619e-008,1.2445
7.25043e-008,1.2614
7.25467e-008,1.2611
7.25892e-008,1.2563
7.26316e-008,1.2503
7.26740e-008,1.2507
7.27165e-008,1.2561
7.27589e-008,1.2599
7.28013e-008,1.2619
7.28437e-008,1.2600
7.28862e-008,1.2565
7.29286e-008,1.2544
7.29710e-008,1.2549
7.30134e-008,1.2586
7.30559e-008,1.2643
7.30983e-008,1.2699
7.31407e-008,1.2716
7.31831e-008,1.2688
7.32256e-008,1.2646
7.32680e-008,1.2601
7.33104e-008,1.2580
7.33528e-008,1.2596
7.33952e-008,1.2618
7.34377e-008,1.2630
7.34801e-008,1.2632
7.35225e-008,1.2412
7.35649e-008,1.0487
7.36074e-008,0.8338
7.36498e-008,0.6506
7.36922e-008,0.4859
7.37346e-008,0.3744
7.37771e-008,0.3267
7.38195e-008,0.2959
7.38619e-008,0.2818
7.39044e-008,0.2593
7.39468e-008,0.2413
7.39892e-008,0.2321
7.40316e-008,0.2408
7.40741e-008,0.2637
7.41165e-008,0.2948
7.41589e-008,0.3250
7.42013e-008,0.3224
7.42438e-008,0.2944
7.42862e-008,0.2628
7.43286e-008,0.2251
7.43710e-008,0.2056
7.44134e-008,0.2114
7.44559e-008,0.2194
7.44983e-008,0.3712
7.45407e-008,0.5705
7.45831e-008,0.7631
7.46256e-008,0.9379
7.46680e-008,1.0510
7.47104e-008,1.1137
7.47528e-008,1.1582
7.47953e-008,1.1805
7.48377e-008,1.2080
7.48801e-008,1.2236
7.49226e-008,1.2323
7.49650e-008,1.2253
7.50074e-008,1.2068
7.50498e-008,1.1834
7.50923e-008,1.1565
7.51347e-008,1.1553
7.51771e-008,1.1779
7.52195e-008,1.2062
7.52620e-008,1.2415
7.53044e-008,1.2618
7.53468e-008,1.2599
7.53892e-008,1.2334
7.54317e-008,1.0468
7.54741e-008,0.8059
7.55165e-008,0.6351
7.55589e-008,0.4769
7.56013e-008,0.3701
7.56438e-008,0.3233
7.56862e-008,0.2894
7.57286e-008,0.2741
7.57710e-008,0.2532
7.58135e-008,0.2393
7.58559e-008,0.2344
7.58983e-008,0.2479
7.59407e-008,0.2731
7.59832e-008,0.3017
7.60256e-008,0.3285
7.60680e-008,0.3240
7.61105e-008,0.2895
7.61529e-008,0.2574
7.61953e-008,0.2231
7.62377e-008,0.2040
7.62802e-008,0.2122
7.63226e-008,0.2186
7.63650e-008,0.3324
7.64074e-008,0.5318
7.64499e-008,0.7146
7.64923e-008,0.9068
7.65347e-008,1.0334
7.65771e-008,1.1027
7.66195e-008,1.1519
7.66620e-008,1.1757
7.67044e-008,1.2022
7.67468e-008,1.2182
7.67892e-008,1.2292
7.68317e-008,1.2263
7.68741e-008,1.2116
7.69165e-008,1.1903
7.69589e-008,1.1631
7.70014e-008,1.1538
7.70438e-008,1.1730
7.70862e-008,1.1988
7.71287e-008,1.2335
7.71711e-008,1.2596
7.72135e-008,1.2611
7.72559e-008,1.2571
7.72984e-008,1.2526
7.73408e-008,1.2501
7.73832e-008,1.2544
7.74256e-008,1.2583
7.74681e-008,1.2599
7.75105e-008,1.2597
7.75529e-008,1.2569
7.75953e-008,1.2550
7.76378e-008,1.2554
7.76802e-008,1.2585
7.77226e-008,1.2632
7.77650e-008,1.2682
7.78074e-008,1.2714
7.78499e-008,1.2694
7.78923e-008,1.2652
7.79347e-008,1.2615
7.79771e-008,1.2584
7.80196e-008,1.2588
7.80620e-008,1.2612
7.81044e-008,1.2625
7.81468e-008,1.2629
7.81893e-008,1.2623
7.82317e-008,1.2613
7.82741e-008,1.2612
7.83166e-008,1.2616
7.83590e-008,1.2624
7.84014e-008,1.2633
7.84438e-008,1.2634
7.84863e-008,1.2630
7.85287e-008,1.2622
7.85711e-008,1.2614
7.86135e-008,1.2609
7.86560e-008,1.2611
7.86984e-008,1.2619
7.87408e-008,1.2624
7.87832e-008,1.2627
7.88257e-008,1.2627
7.88681e-008,1.2622
7.89105e-008,1.2619
7.89529e-008,1.2619
7.89953e-008,1.2621
7.90378e-008,1.2623
7.90802e-008,1.2624
7.91226e-008,1.2598
7.91650e-008,1.1788
7.92075e-008,0.9485
7.92499e-008,0.7643
7.92923e-008,0.5761
7.93347e-008,0.4298
7.93772e-008,0.3512
7.94196e-008,0.3121
7.94620e-008,0.2894
7.95045e-008,0.2727
7.95469e-008,0.2525
7.95893e-008,0.2366
7.96317e-008,0.2342
7.96742e-008,0.2483
7.97166e-008,0.2754
7.97590e-008,0.3080
7.98014e-008,0.3288
7.98439e-008,0.3116
7.98863e-008,0.2821
7.99287e-008,0.2473
7.99711e-008,0.2129
8.00135e-008,0.2062
8.00560e-008,0.2140
8.00984e-008,0.2670
8.01408e-008,0.4602
8.01832e-008,0.6405
8.02257e-008,0.8477
8.02681e-008,0.9917
8.03105e-008,1.0787
8.03529e-008,1.1335
8.03954e-008,1.1685
8.04378e-008,1.1928
8.04802e-008,1.2151
8.05227e-008,1.2289
8.05651e-008,1.2311
8.06075e-008,1.2187
8.06499e-008,1.1972
8.06924e-008,1.1714
8.07348e-008,1.1515
8.07772e-008,1.1639
8.08196e-008,1.1888
8.08621e-008,1.2206
8.09045e-008,1.2531
8.09469e-008,1.2621
8.09893e-008,1.2572
8.10318e-008,1.1853
8.10742e-008,0.9356
8.11166e-008,0.7378
8.11590e-008,0.5618
8.12014e-008,0.4254
8.12439e-008,0.3468
8.12863e-008,0.3085
8.13287e-008,0.2812
8.13711e-008,0.2660
8.14136e-008,0.2464
8.14560e-008,0.2353
8.14984e-008,0.2375
8.15408e-008,0.2571
8.15833e-008,0.2849
8.16257e-008,0.3137
8.16681e-008,0.3324
8.17106e-008,0.3106
8.17530e-008,0.2759
8.17954e-008,0.2435
8.18378e-008,0.2113
8.18803e-008,0.2054
8.19227e-008,0.2160
8.19651e-008,0.2410
8.20075e-008,0.4169
8.20500e-008,0.6032
8.20924e-008,0.8057
8.21348e-008,0.9652
8.21772e-008,1.0668
8.22196e-008,1.1258
8.22621e-008,1.1648
8.23045e-008,1.1861
8.23469e-008,1.2097
8.23893e-008,1.2238
8.24318e-008,1.2299
8.24742e-008,1.2213
8.25166e-008,1.2028
8.25590e-008,1.1793
8.26015e-008,1.1550
8.26439e-008,1.1603
8.26863e-008,1.1830
8.27288e-008,1.2123
8.27712e-008,1.2472
8.28136e-008,1.2622
8.28560e-008,1.2592
8.28985e-008,1.2554
8.29409e-008,1.2508
8.29833e-008,1.2514
8.30257e-008,1.2564
8.30682e-008,1.2590
8.31106e-008,1.2601
8.31530e-008,1.2586
8.31954e-008,1.2557
8.32379e-008,1.2548
8.32803e-008,1.2563
8.33227e-008,1.2603
8.33651e-008,1.2652
8.34075e-008,1.2700
8.34500e-008,1.2710
8.34924e-008,1.2675
8.35348e-008,1.2636
8.35772e-008,1.2599
8.36197e-008,1.2580
8.36621e-008,1.2598
8.37045e-008,1.2619
8.37469e-008,1.2627
8.37894e-008,1.2628
8.38318e-008,1.2455
8.38742e-008,1.0674
8.39167e-008,0.8468
8.39591e-008,0.6655
8.40015e-008,0.4969
8.40439e-008,0.3798
8.40864e-008,0.3291
8.41288e-008,0.2970
8.41712e-008,0.2828
8.42136e-008,0.2606
8.42561e-008,0.2426
8.42985e-008,0.2323
8.43409e-008,0.2398
8.43833e-008,0.2615
8.44257e-008,0.2921
8.44682e-008,0.3232
8.45106e-008,0.3238
8.45530e-008,0.2965
8.45954e-008,0.2655
8.46379e-008,0.2277
8.46803e-008,0.2058
8.47227e-008,0.2106
8.47651e-008,0.2188
8.48076e-008,0.3573
8.48500e-008,0.5580
8.48924e-008,0.7468
8.49349e-008,0.9274
8.49773e-008,1.0445
8.50197e-008,1.1095
8.50621e-008,1.1555
8.51046e-008,1.1786
8.51470e-008,1.2064
8.51894e-008,1.2225
8.52318e-008,1.2320
8.52743e-008,1.2260
8.53167e-008,1.2083
8.53591e-008,1.1851
8.54015e-008,1.1581
8.54440e-008,1.1544
8.54864e-008,1.1761
8.55288e-008,1.2038
8.55712e-008,1.2389
8.56136e-008,1.2610
8.56561e-008,1.2601
8.56985e-008,1.2560
8.57409e-008,1.2517
8.57833e-008,1.2506
8.58258e-008,1.2555
8.58682e-008,1.2589
8.59106e-008,1.2600
8.59530e-008,1.2591
8.59955e-008,1.2560
8.60379e-008,1.2544
8.60803e-008,1.2554
8.61228e-008,1.2591
8.61652e-008,1.2641
8.62076e-008,1.2691
8.62500e-008,1.2715
8.62925e-008,1.2687
8.63349e-008,1.2644
8.63773e-008,1.2607
8.64197e-008,1.2581
8.64622e-008,1.2591
8.65046e-008,1.2615
8.65470e-008,1.2626
8.65894e-008,1.2628
8.66319e-008,1.2620
8.66743e-008,1.2611
8.67167e-008,1.2612
8.67591e-008,1.2617
8.68015e-008,1.2626
8.68440e-008,1.2633
8.68864e-008,1.2633
8.69288e-008,1.2628
8.69712e-008,1.2620
8.70137e-008,1.2612
8.70561e-008,1.2608
8.70985e-008,1.2611
8.71409e-008,1.2619
8.71834e-008,1.2625
8.72258e-008,1.2627
8.72682e-008,1.2626
8.73107e-008,1.2621
8.73531e-008,1.2618
8.73955e-008,1.2619
8.74379e-008,1.2621
8.74804e-008,1.2623
8.75228e-008,1.2623
8.75652e-008,1.2572
8.76076e-008,1.1549
8.76501e-008,0.9219
8.76925e-008,0.7421
8.77349e-008,0.5565
8.77773e-008,0.4159
8.78197e-008,0.3457
8.78622e-008,0.3079
8.79046e-008,0.2882
8.79470e-008,0.2699
8.79894e-008,0.2503
8.80319e-008,0.2353
8.80743e-008,0.2352
8.81167e-008,0.2509
8.81591e-008,0.2790
8.82016e-008,0.3118
8.82440e-008,0.3286
8.82864e-008,0.3081
8.83289e-008,0.2784
8.83713e-008,0.2425
8.84137e-008,0.2103
8.84561e-008,0.2070
8.84986e-008,0.2146
8.85410e-008,0.2863
8.85834e-008,0.4842
8.86258e-008,0.6623
8.86683e-008,0.8678
8.87107e-008,1.0056
8.87531e-008,1.0855
8.87955e-008,1.1388
8.88380e-008,1.1707
8.88804e-008,1.1964
8.89228e-008,1.2169
8.89652e-008,1.2300
8.90076e-008,1.2302
8.90501e-008,1.2165
8.90925e-008,1.1945
8.91349e-008,1.1680
8.91773e-008,1.1512
8.92198e-008,1.1666
8.92622e-008,1.1920
8.93046e-008,1.2249
8.93470e-008,1.2556
8.93895e-008,1.2618
8.94319e-008,1.2574
8.94743e-008,1.2534
8.95168e-008,1.2501
8.95592e-008,1.2534
8.96016e-008,1.2580
8.96440e-008,1.2596
8.96865e-008,1.2598
8.97289e-008,1.2572
8.97713e-008,1.2547
8.98137e-008,1.2546
8.98562e-008,1.2573
8.98986e-008,1.2621
8.99410e-008,1.2672
8.99834e-008,1.2711
9.00258e-008,1.2702
9.00683e-008,1.2660
9.01107e-008,1.2621
9.01531e-008,1.2588
9.01955e-008,1.2583
9.02380e-008,1.2606
9.02804e-008,1.2623
9.03228e-008,1.2628
9.03652e-008,1.2624
9.04077e-008,1.2613
9.04501e-008,1.2610
9.04925e-008,1.2614
9.05350e-008,1.2622
9.05774e-008,1.2631
9.06198e-008,1.2634
9.06622e-008,1.2630
9.07047e-008,1.2623
9.07471e-008,1.2614
9.07895e-008,1.2608
9.08319e-008,1.2609
