.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
4.53968e-008,1.2393
4.54393e-008,1.1085
4.54817e-008,0.8844
4.55241e-008,0.6823
4.55665e-008,0.5100
4.56089e-008,0.3836
4.56514e-008,0.3031
4.56938e-008,0.2655
4.57362e-008,0.2685
4.57786e-008,0.2837
4.58211e-008,0.3132
4.58635e-008,0.3409
4.59059e-008,0.3341
4.59484e-008,0.3100
4.59908e-008,0.2892
4.60332e-008,0.2874
4.60756e-008,0.2895
4.61180e-008,0.2906
4.61605e-008,0.2904
4.62029e-008,0.2781
4.62453e-008,0.2450
4.62877e-008,0.2177
4.63302e-008,0.2136
4.63726e-008,0.3047
4.64150e-008,0.4818
4.64575e-008,0.6641
4.64999e-008,0.8596
4.65423e-008,1.0050
4.65847e-008,1.1015
4.66272e-008,1.1550
4.66696e-008,1.1680
4.67120e-008,1.1710
4.67544e-008,1.1535
4.67968e-008,1.1328
4.68393e-008,1.1352
4.68817e-008,1.1495
4.69241e-008,1.1747
4.69666e-008,1.1882
4.70090e-008,1.1918
4.70514e-008,1.1894
4.70938e-008,1.1876
4.71363e-008,1.1978
4.71787e-008,1.2237
4.72211e-008,1.2417
4.72635e-008,1.2445
4.73059e-008,1.1451
4.73484e-008,0.9264
4.73908e-008,0.7246
4.74332e-008,0.5394
4.74757e-008,0.4038
4.75181e-008,0.3165
4.75605e-008,0.2692
4.76029e-008,0.2667
4.76454e-008,0.2794
4.76878e-008,0.3065
4.77302e-008,0.3379
4.77726e-008,0.3376
4.78150e-008,0.3154
4.78575e-008,0.2916
4.78999e-008,0.2870
4.79423e-008,0.2891
4.79847e-008,0.2905
4.80272e-008,0.2907
4.80696e-008,0.2825
4.81120e-008,0.2520
4.81545e-008,0.2214
4.81969e-008,0.2123
4.82393e-008,0.2765
4.82817e-008,0.4465
4.83242e-008,0.6238
4.83666e-008,0.8269
4.84090e-008,0.9809
4.84514e-008,1.0849
4.84938e-008,1.1482
4.85363e-008,1.1664
4.85787e-008,1.1718
4.86211e-008,1.1582
4.86636e-008,1.1354
4.87060e-008,1.1334
4.87484e-008,1.1457
4.87908e-008,1.1701
4.88333e-008,1.1867
4.88757e-008,1.1917
4.89181e-008,1.1900
4.89605e-008,1.1875
4.90029e-008,1.1941
4.90454e-008,1.2184
4.90878e-008,1.2394
4.91302e-008,1.2467
4.91727e-008,1.1803
4.92151e-008,0.9703
4.92575e-008,0.7657
4.92999e-008,0.5695
4.93424e-008,0.4263
4.93848e-008,0.3306
4.94272e-008,0.2744
4.94696e-008,0.2651
4.95120e-008,0.2759
4.95545e-008,0.3003
4.95969e-008,0.3331
4.96393e-008,0.3402
4.96817e-008,0.3205
4.97242e-008,0.2950
4.97666e-008,0.2869
4.98090e-008,0.2887
4.98515e-008,0.2903
4.98939e-008,0.2907
4.99363e-008,0.2858
4.99787e-008,0.2590
5.00211e-008,0.2260
5.00636e-008,0.2113
5.01060e-008,0.2465
5.01484e-008,0.4105
5.01908e-008,0.5877
5.02333e-008,0.7919
5.02757e-008,0.9543
5.03181e-008,1.0683
5.03606e-008,1.1400
5.04030e-008,1.1646
5.04454e-008,1.1717
5.04878e-008,1.1623
5.05303e-008,1.1390
5.05727e-008,1.1321
5.06151e-008,1.1424
5.06575e-008,1.1650
5.06999e-008,1.1847
5.07424e-008,1.1913
5.07848e-008,1.1906
5.08272e-008,1.1878
5.08697e-008,1.1913
5.09121e-008,1.2130
5.09545e-008,1.2365
5.09969e-008,1.2466
5.10394e-008,1.2111
5.10818e-008,1.0162
5.11242e-008,0.8036
5.11666e-008,0.6024
5.12090e-008,0.4514
5.12515e-008,0.3459
5.12939e-008,0.2809
5.13363e-008,0.2642
5.13788e-008,0.2729
5.14212e-008,0.2945
5.14636e-008,0.3272
5.15060e-008,0.3418
5.15485e-008,0.3253
5.15909e-008,0.2993
5.16333e-008,0.2871
5.16757e-008,0.2883
5.17181e-008,0.2901
5.17606e-008,0.2906
5.18030e-008,0.2881
5.18454e-008,0.2658
5.18878e-008,0.2313
5.19303e-008,0.2124
5.19727e-008,0.2228
5.20151e-008,0.3732
5.20576e-008,0.5531
5.21000e-008,0.7532
5.21424e-008,0.9253
5.21848e-008,1.0501
5.22273e-008,1.1306
5.22697e-008,1.1626
5.23121e-008,1.1710
5.23545e-008,1.1659
5.23969e-008,1.1432
5.24394e-008,1.1313
5.24818e-008,1.1398
5.25242e-008,1.1597
5.25667e-008,1.1823
5.26091e-008,1.1907
5.26515e-008,1.1912
5.26939e-008,1.1882
5.27364e-008,1.1894
5.27788e-008,1.2077
5.28212e-008,1.2330
5.28636e-008,1.2453
5.29060e-008,1.2301
5.29485e-008,1.0625
5.29909e-008,0.8411
5.30333e-008,0.6389
5.30758e-008,0.4783
5.31182e-008,0.3629
5.31606e-008,0.2899
5.32030e-008,0.2640
5.32455e-008,0.2705
5.32879e-008,0.2891
5.33303e-008,0.3208
5.33727e-008,0.3422
5.34151e-008,0.3297
5.34576e-008,0.3042
5.35000e-008,0.2877
5.35424e-008,0.2878
5.35848e-008,0.2899
5.36273e-008,0.2906
5.36697e-008,0.2896
5.37121e-008,0.2721
5.37546e-008,0.2375
5.37970e-008,0.2145
5.38394e-008,0.2144
5.38818e-008,0.3379
5.39242e-008,0.5191
5.39667e-008,0.7114
5.40091e-008,0.8947
5.40515e-008,1.0296
5.40939e-008,1.1184
5.41364e-008,1.1600
5.41788e-008,1.1698
5.42212e-008,1.1688
5.42637e-008,1.1480
5.43061e-008,1.1313
5.43485e-008,1.1374
5.43909e-008,1.1545
5.44334e-008,1.1791
5.44758e-008,1.1897
5.45182e-008,1.1916
5.45606e-008,1.1887
5.46030e-008,1.1882
5.46455e-008,1.2026
5.46879e-008,1.2288
5.47303e-008,1.2437
5.47728e-008,1.2383
5.48152e-008,1.1040
5.48576e-008,0.8799
5.49000e-008,0.6777
5.49425e-008,0.5067
5.49849e-008,0.3814
5.50273e-008,0.3016
5.50697e-008,0.2652
5.51121e-008,0.2686
5.51546e-008,0.2842
5.51970e-008,0.3140
5.52394e-008,0.3411
5.52818e-008,0.3337
5.53243e-008,0.3095
5.53667e-008,0.2890
5.54091e-008,0.2874
5.54516e-008,0.2895
5.54940e-008,0.2906
5.55364e-008,0.2904
5.55788e-008,0.2775
5.56212e-008,0.2442
5.56637e-008,0.2173
5.57061e-008,0.2137
5.57485e-008,0.3073
5.57909e-008,0.4851
5.58334e-008,0.6686
5.58758e-008,0.8629
5.59182e-008,1.0074
5.59607e-008,1.1031
5.60031e-008,1.1556
5.60455e-008,1.1682
5.60879e-008,1.1708
5.61304e-008,1.1531
5.61728e-008,1.1326
5.62152e-008,1.1353
5.62576e-008,1.1499
5.63000e-008,1.1752
5.63425e-008,1.1884
5.63849e-008,1.1918
5.64273e-008,1.1893
5.64698e-008,1.1876
5.65122e-008,1.1982
5.65546e-008,1.2241
5.65970e-008,1.2419
5.66395e-008,1.2436
5.66819e-008,1.1409
5.67243e-008,0.9215
5.67667e-008,0.7197
5.68091e-008,0.5360
5.68516e-008,0.4013
5.68940e-008,0.3149
5.69364e-008,0.2686
5.69789e-008,0.2668
5.70213e-008,0.2798
5.70637e-008,0.3072
5.71061e-008,0.3383
5.71486e-008,0.3372
5.71910e-008,0.3148
5.72334e-008,0.2913
5.72758e-008,0.2870
5.73182e-008,0.2891
5.73607e-008,0.2905
5.74031e-008,0.2907
5.74455e-008,0.2820
5.74879e-008,0.2512
5.75304e-008,0.2209
5.75728e-008,0.2124
5.76152e-008,0.2790
5.76577e-008,0.4499
5.77001e-008,0.6276
5.77425e-008,0.8304
5.77849e-008,0.9836
5.78274e-008,1.0866
5.78698e-008,1.1490
5.79122e-008,1.1666
5.79546e-008,1.1718
5.79970e-008,1.1578
5.80395e-008,1.1351
5.80819e-008,1.1335
5.81243e-008,1.1460
5.81668e-008,1.1706
5.82092e-008,1.1869
5.82516e-008,1.1918
5.82940e-008,1.1899
5.83365e-008,1.1875
5.83789e-008,1.1944
5.84213e-008,1.2189
5.84637e-008,1.2396
5.85061e-008,1.2466
5.85486e-008,1.1766
5.85910e-008,0.9654
5.86334e-008,0.7613
5.86759e-008,0.5660
5.87183e-008,0.4236
5.87607e-008,0.3289
5.88031e-008,0.2736
5.88456e-008,0.2652
5.88880e-008,0.2762
5.89304e-008,0.3009
5.89728e-008,0.3337
5.90152e-008,0.3400
5.90577e-008,0.3200
5.91001e-008,0.2946
5.91425e-008,0.2869
5.91849e-008,0.2887
5.92274e-008,0.2903
5.92698e-008,0.2907
5.93122e-008,0.2855
5.93547e-008,0.2583
5.93971e-008,0.2254
5.94395e-008,0.2113
5.94819e-008,0.2516
5.95243e-008,0.4158
5.95668e-008,0.5925
5.96092e-008,0.7967
5.96516e-008,0.9578
5.96941e-008,1.0705
5.97365e-008,1.1410
5.97789e-008,1.1647
5.98213e-008,1.1717
5.98638e-008,1.1616
5.99062e-008,1.1384
5.99486e-008,1.1324
5.99910e-008,1.1429
6.00335e-008,1.1656
6.00759e-008,1.1848
6.01183e-008,1.1913
6.01607e-008,1.1905
6.02031e-008,1.1876
6.02456e-008,1.1916
6.02880e-008,1.2138
6.03304e-008,1.2370
6.03728e-008,1.2468
6.04153e-008,1.2084
6.04577e-008,1.0111
6.05001e-008,0.7997
6.05425e-008,0.5987
6.05850e-008,0.4486
6.06274e-008,0.3440
6.06698e-008,0.2803
6.07123e-008,0.2643
6.07547e-008,0.2733
6.07971e-008,0.2952
6.08395e-008,0.3278
6.08820e-008,0.3417
6.09244e-008,0.3248
6.09668e-008,0.2988
6.10092e-008,0.2870
6.10517e-008,0.2883
6.10941e-008,0.2901
6.11365e-008,0.2906
6.11789e-008,0.2878
6.12213e-008,0.2650
6.12638e-008,0.2309
6.13062e-008,0.2123
6.13486e-008,0.2272
6.13910e-008,0.3787
6.14335e-008,0.5580
6.14759e-008,0.7584
6.15183e-008,0.9290
6.15607e-008,1.0525
6.16032e-008,1.1319
6.16456e-008,1.1627
6.16880e-008,1.1711
6.17305e-008,1.1653
6.17729e-008,1.1425
6.18153e-008,1.1315
6.18577e-008,1.1402
6.19002e-008,1.1603
6.19426e-008,1.1824
6.19850e-008,1.1906
6.20274e-008,1.1911
6.20699e-008,1.1881
6.21123e-008,1.1896
6.21547e-008,1.2084
6.21971e-008,1.2335
6.22396e-008,1.2454
6.22820e-008,1.2270
6.23244e-008,1.0575
6.23668e-008,0.8371
6.24092e-008,0.6349
6.24517e-008,0.4753
6.24941e-008,0.3610
6.25365e-008,0.2889
6.25789e-008,0.2640
6.26214e-008,0.2708
6.26638e-008,0.2898
6.27062e-008,0.3214
6.27486e-008,0.3422
6.27911e-008,0.3292
6.28335e-008,0.3036
6.28759e-008,0.2876
6.29184e-008,0.2878
6.29608e-008,0.2898
6.30032e-008,0.2905
6.30456e-008,0.2893
6.30881e-008,0.2713
6.31305e-008,0.2369
6.31729e-008,0.2143
6.32153e-008,0.2162
6.32578e-008,0.3430
6.33002e-008,0.5240
6.33426e-008,0.7170
6.33850e-008,0.8986
6.34274e-008,1.0322
6.34699e-008,1.1202
6.35123e-008,1.1603
6.35547e-008,1.1699
6.35971e-008,1.1684
6.36396e-008,1.1472
6.36820e-008,1.1314
6.37244e-008,1.1379
6.37668e-008,1.1552
6.38093e-008,1.1794
6.38517e-008,1.1897
6.38941e-008,1.1915
6.39365e-008,1.1887
6.39790e-008,1.1883
6.40214e-008,1.2033
6.40638e-008,1.2295
6.41063e-008,1.2439
6.41487e-008,1.2376
6.41911e-008,1.0996
6.42335e-008,0.8756
6.42760e-008,0.6734
6.43184e-008,0.5036
6.43608e-008,0.3793
6.44032e-008,0.3004
6.44457e-008,0.2650
6.44881e-008,0.2689
6.45305e-008,0.2848
6.45729e-008,0.3147
6.46153e-008,0.3412
6.46578e-008,0.3333
6.47002e-008,0.3088
6.47426e-008,0.2888
6.47850e-008,0.2874
6.48275e-008,0.2895
6.48699e-008,0.2905
6.49123e-008,0.2902
6.49547e-008,0.2768
6.49972e-008,0.2435
6.50396e-008,0.2171
6.50820e-008,0.2138
6.51245e-008,0.3120
6.51669e-008,0.4902
6.52093e-008,0.6742
6.52517e-008,0.8670
6.52942e-008,1.0102
6.53366e-008,1.1052
6.53790e-008,1.1562
6.54214e-008,1.1683
6.54639e-008,1.1706
6.55063e-008,1.1523
6.55487e-008,1.1324
6.55911e-008,1.1357
6.56336e-008,1.1505
6.56760e-008,1.1756
6.57184e-008,1.1884
6.57608e-008,1.1917
6.58032e-008,1.1893
6.58457e-008,1.1876
6.58881e-008,1.1988
6.59305e-008,1.2249
6.59729e-008,1.2421
6.60154e-008,1.2431
6.60578e-008,1.1369
6.61002e-008,0.9168
6.61426e-008,0.7152
6.61851e-008,0.5328
6.62275e-008,0.3990
6.62699e-008,0.3135
6.63124e-008,0.2682
6.63548e-008,0.2671
6.63972e-008,0.2803
6.64396e-008,0.3079
6.64821e-008,0.3386
6.65245e-008,0.3369
6.65669e-008,0.3142
6.66093e-008,0.2910
6.66518e-008,0.2870
6.66942e-008,0.2891
6.67366e-008,0.2905
6.67790e-008,0.2905
6.68214e-008,0.2814
6.68639e-008,0.2504
6.69063e-008,0.2206
6.69487e-008,0.2126
6.69911e-008,0.2837
6.70336e-008,0.4552
6.70760e-008,0.6329
6.71184e-008,0.8346
6.71608e-008,0.9866
6.72033e-008,1.0888
6.72457e-008,1.1498
6.72881e-008,1.1666
6.73306e-008,1.1717
6.73730e-008,1.1570
6.74154e-008,1.1348
6.74578e-008,1.1339
6.75003e-008,1.1466
6.75427e-008,1.1711
6.75851e-008,1.1869
6.76275e-008,1.1917
6.76700e-008,1.1899
6.77124e-008,1.1874
6.77548e-008,1.1949
6.77972e-008,1.2197
6.78397e-008,1.2399
6.78821e-008,1.2465
6.79245e-008,1.1727
6.79669e-008,0.9605
6.80093e-008,0.7571
6.80518e-008,0.5627
6.80942e-008,0.4211
6.81366e-008,0.3273
6.81790e-008,0.2732
6.82215e-008,0.2654
6.82639e-008,0.2766
6.83063e-008,0.3016
6.83487e-008,0.3342
6.83912e-008,0.3397
6.84336e-008,0.3194
6.84760e-008,0.2942
6.85185e-008,0.2868
6.85609e-008,0.2887
6.86033e-008,0.2903
6.86457e-008,0.2906
6.86882e-008,0.2850
6.87306e-008,0.2575
6.87730e-008,0.2250
6.88154e-008,0.2113
6.88579e-008,0.2545
6.89003e-008,0.4194
6.89427e-008,0.5959
6.89851e-008,0.8005
6.90275e-008,0.9607
6.90700e-008,1.0723
6.91124e-008,1.1419
6.91548e-008,1.1649
6.91972e-008,1.1717
6.92397e-008,1.1612
6.92821e-008,1.1381
6.93245e-008,1.1325
6.93669e-008,1.1432
6.94094e-008,1.1661
6.94518e-008,1.1851
6.94942e-008,1.1914
6.95367e-008,1.1905
6.95791e-008,1.1876
6.96215e-008,1.1919
6.96639e-008,1.2144
6.97064e-008,1.2372
6.97488e-008,1.2469
6.97912e-008,1.2053
6.98336e-008,1.0060
6.98761e-008,0.7955
6.99185e-008,0.5948
6.99609e-008,0.4457
7.00033e-008,0.3423
7.00458e-008,0.2795
7.00882e-008,0.2644
7.01306e-008,0.2735
7.01730e-008,0.2958
7.02154e-008,0.3285
7.02579e-008,0.3415
7.03003e-008,0.3243
7.03427e-008,0.2983
7.03851e-008,0.2869
7.04276e-008,0.2883
7.04700e-008,0.2901
7.05124e-008,0.2906
7.05548e-008,0.2876
7.05973e-008,0.2643
7.06397e-008,0.2302
7.06821e-008,0.2121
7.07246e-008,0.2289
7.07670e-008,0.3826
7.08094e-008,0.5616
7.08518e-008,0.7627
7.08943e-008,0.9322
7.09367e-008,1.0546
7.09791e-008,1.1329
7.10215e-008,1.1630
7.10640e-008,1.1712
7.11064e-008,1.1650
7.11488e-008,1.1421
7.11912e-008,1.1315
7.12337e-008,1.1404
7.12761e-008,1.1609
7.13185e-008,1.1827
7.13609e-008,1.1907
7.14033e-008,1.1911
7.14458e-008,1.1881
7.14882e-008,1.1897
7.15306e-008,1.2090
7.15730e-008,1.2339
7.16155e-008,1.2456
7.16579e-008,1.2255
7.17003e-008,1.0526
7.17427e-008,0.8328
7.17852e-008,0.6307
7.18276e-008,0.4722
7.18700e-008,0.3590
7.19125e-008,0.2877
7.19549e-008,0.2640
7.19973e-008,0.2710
7.20397e-008,0.2903
7.20822e-008,0.3222
7.21246e-008,0.3422
7.21670e-008,0.3287
7.22094e-008,0.3030
7.22519e-008,0.2875
7.22943e-008,0.2879
7.23367e-008,0.2899
7.23791e-008,0.2906
7.24215e-008,0.2892
7.24640e-008,0.2707
7.25064e-008,0.2361
7.25488e-008,0.2140
7.25912e-008,0.2164
7.26337e-008,0.3464
7.26761e-008,0.5274
7.27185e-008,0.7215
7.27609e-008,0.9020
7.28034e-008,1.0345
7.28458e-008,1.1216
7.28882e-008,1.1606
7.29307e-008,1.1701
7.29731e-008,1.1681
7.30155e-008,1.1467
7.30579e-008,1.1313
7.31004e-008,1.1381
7.31428e-008,1.1557
7.31852e-008,1.1798
7.32276e-008,1.1898
7.32701e-008,1.1915
7.33125e-008,1.1886
7.33549e-008,1.1883
7.33973e-008,1.2038
7.34398e-008,1.2299
7.34822e-008,1.2441
7.35246e-008,1.2371
7.35670e-008,1.0952
7.36094e-008,0.8711
7.36519e-008,0.6688
7.36943e-008,0.5003
7.37367e-008,0.3772
7.37791e-008,0.2989
7.38216e-008,0.2648
7.38640e-008,0.2691
7.39064e-008,0.2853
7.39488e-008,0.3155
7.39913e-008,0.3414
7.40337e-008,0.3328
7.40761e-008,0.3082
7.41186e-008,0.2886
7.41610e-008,0.2874
7.42034e-008,0.2895
7.42458e-008,0.2905
7.42883e-008,0.2901
7.43307e-008,0.2763
7.43731e-008,0.2427
7.44155e-008,0.2167
7.44580e-008,0.2138
7.45004e-008,0.3148
7.45428e-008,0.4937
7.45852e-008,0.6788
7.46276e-008,0.8705
7.46701e-008,1.0127
7.47125e-008,1.1069
7.47549e-008,1.1567
7.47973e-008,1.1685
7.48398e-008,1.1704
7.48822e-008,1.1517
7.49246e-008,1.1322
7.49670e-008,1.1359
7.50095e-008,1.1510
7.50519e-008,1.1761
7.50943e-008,1.1886
7.51368e-008,1.1917
7.51792e-008,1.1892
7.52216e-008,1.1876
7.52640e-008,1.1992
7.53065e-008,1.2253
7.53489e-008,1.2423
7.53913e-008,1.2427
7.54337e-008,1.1329
7.54762e-008,0.9120
7.55186e-008,0.7104
7.55610e-008,0.5295
7.56034e-008,0.3967
7.56459e-008,0.3119
7.56883e-008,0.2677
7.57307e-008,0.2673
7.57731e-008,0.2808
7.58155e-008,0.3087
7.58580e-008,0.3390
7.59004e-008,0.3365
7.59428e-008,0.3136
7.59852e-008,0.2907
7.60277e-008,0.2871
7.60701e-008,0.2891
7.61125e-008,0.2905
7.61549e-008,0.2905
7.61974e-008,0.2810
7.62398e-008,0.2496
7.62822e-008,0.2201
7.63247e-008,0.2128
7.63671e-008,0.2864
7.64095e-008,0.4589
7.64519e-008,0.6369
7.64944e-008,0.8381
7.65368e-008,0.9892
7.65792e-008,1.0906
7.66216e-008,1.1506
7.66641e-008,1.1668
7.67065e-008,1.1716
7.67489e-008,1.1566
7.67913e-008,1.1344
7.68338e-008,1.1340
7.68762e-008,1.1469
7.69186e-008,1.1716
7.69610e-008,1.1871
7.70034e-008,1.1917
7.70459e-008,1.1898
7.70883e-008,1.1874
7.71307e-008,1.1953
7.71731e-008,1.2203
7.72156e-008,1.2402
7.72580e-008,1.2464
7.73004e-008,1.1688
7.73428e-008,0.9555
7.73853e-008,0.7526
7.74277e-008,0.5593
7.74701e-008,0.4185
7.75126e-008,0.3257
7.75550e-008,0.2725
7.75974e-008,0.2655
7.76398e-008,0.2770
7.76823e-008,0.3023
7.77247e-008,0.3348
7.77671e-008,0.3394
7.78095e-008,0.3188
7.78520e-008,0.2938
7.78944e-008,0.2868
7.79368e-008,0.2888
7.79792e-008,0.2903
7.80216e-008,0.2906
7.80641e-008,0.2847
7.81065e-008,0.2567
7.81489e-008,0.2244
7.81913e-008,0.2113
7.82338e-008,0.2574
7.82762e-008,0.4231
7.83186e-008,0.5995
7.83610e-008,0.8043
7.84035e-008,0.9636
7.84459e-008,1.0741
7.84883e-008,1.1428
7.85308e-008,1.1651
7.85732e-008,1.1718
7.86156e-008,1.1608
7.86580e-008,1.1376
7.87005e-008,1.1326
7.87429e-008,1.1435
7.87853e-008,1.1667
7.88277e-008,1.1853
7.88702e-008,1.1914
7.89126e-008,1.1904
7.89550e-008,1.1876
7.89974e-008,1.1921
7.90399e-008,1.2149
7.90823e-008,1.2375
7.91247e-008,1.2470
7.91671e-008,1.2023
7.92095e-008,1.0008
7.92520e-008,0.7913
7.92944e-008,0.5911
7.93368e-008,0.4428
7.93792e-008,0.3406
7.94217e-008,0.2786
7.94641e-008,0.2644
7.95065e-008,0.2738
7.95489e-008,0.2964
7.95914e-008,0.3292
7.96338e-008,0.3414
7.96762e-008,0.3237
7.97187e-008,0.2977
7.97611e-008,0.2869
7.98035e-008,0.2884
7.98459e-008,0.2902
7.98884e-008,0.2906
7.99308e-008,0.2874
7.99732e-008,0.2636
8.00156e-008,0.2295
8.00581e-008,0.2119
8.01005e-008,0.2307
8.01429e-008,0.3865
8.01853e-008,0.5652
8.02277e-008,0.7668
8.02702e-008,0.9353
8.03126e-008,1.0565
8.03550e-008,1.1340
8.03974e-008,1.1632
8.04399e-008,1.1712
8.04823e-008,1.1646
8.05247e-008,1.1416
8.05671e-008,1.1315
8.06096e-008,1.1407
8.06520e-008,1.1614
8.06944e-008,1.1830
8.07369e-008,1.1908
8.07793e-008,1.1910
8.08217e-008,1.1880
8.08641e-008,1.1899
8.09066e-008,1.2095
8.09490e-008,1.2343
8.09914e-008,1.2457
8.10338e-008,1.2240
8.10763e-008,1.0475
8.11187e-008,0.8286
8.11611e-008,0.6265
8.12035e-008,0.4692
8.12460e-008,0.3571
8.12884e-008,0.2866
8.13308e-008,0.2640
8.13732e-008,0.2713
8.14156e-008,0.2909
8.14581e-008,0.3229
8.15005e-008,0.3422
8.15429e-008,0.3282
8.15853e-008,0.3024
8.16278e-008,0.2874
8.16702e-008,0.2879
8.17126e-008,0.2899
8.17550e-008,0.2905
8.17975e-008,0.2891
8.18399e-008,0.2700
8.18823e-008,0.2354
8.19248e-008,0.2137
8.19672e-008,0.2166
8.20096e-008,0.3499
8.20520e-008,0.5309
8.20945e-008,0.7259
8.21369e-008,0.9052
8.21793e-008,1.0367
8.22217e-008,1.1229
8.22642e-008,1.1610
8.23066e-008,1.1702
8.23490e-008,1.1678
8.23914e-008,1.1462
8.24338e-008,1.1312
8.24763e-008,1.1382
8.25187e-008,1.1562
8.25611e-008,1.1802
8.26035e-008,1.1899
8.26460e-008,1.1914
8.26884e-008,1.1885
8.27308e-008,1.1884
8.27732e-008,1.2043
8.28157e-008,1.2304
8.28581e-008,1.2442
8.29005e-008,1.2365
8.29430e-008,1.0908
8.29854e-008,0.8666
8.30278e-008,0.6644
8.30702e-008,0.4971
8.31127e-008,0.3751
8.31551e-008,0.2974
8.31975e-008,0.2646
8.32399e-008,0.2693
8.32824e-008,0.2857
8.33248e-008,0.3162
8.33672e-008,0.3416
8.34096e-008,0.3324
8.34521e-008,0.3076
8.34945e-008,0.2884
8.35369e-008,0.2875
8.35793e-008,0.2896
8.36217e-008,0.2905
8.36642e-008,0.2901
8.37066e-008,0.2757
8.37490e-008,0.2419
8.37914e-008,0.2163
8.38339e-008,0.2138
8.38763e-008,0.3176
8.39187e-008,0.4972
8.39611e-008,0.6833
8.40036e-008,0.8739
8.40460e-008,1.0151
8.40884e-008,1.1085
8.41309e-008,1.1573
8.41733e-008,1.1687
8.42157e-008,1.1702
8.42581e-008,1.1512
8.43006e-008,1.1320
8.43430e-008,1.1361
8.43854e-008,1.1514
8.44278e-008,1.1765
8.44703e-008,1.1888
8.45127e-008,1.1917
8.45551e-008,1.1891
8.45975e-008,1.1877
8.46400e-008,1.1996
8.46824e-008,1.2258
8.47248e-008,1.2425
8.47672e-008,1.2423
8.48096e-008,1.1288
8.48521e-008,0.9072
8.48945e-008,0.7056
8.49369e-008,0.5261
8.49793e-008,0.3945
8.50218e-008,0.3104
8.50642e-008,0.2672
8.51066e-008,0.2675
8.51490e-008,0.2812
8.51915e-008,0.3094
8.52339e-008,0.3394
8.52763e-008,0.3361
8.53188e-008,0.3130
8.53612e-008,0.2904
8.54036e-008,0.2871
8.54460e-008,0.2892
8.54885e-008,0.2905
8.55309e-008,0.2905
8.55733e-008,0.2805
8.56157e-008,0.2488
8.56582e-008,0.2196
8.57006e-008,0.2130
8.57430e-008,0.2891
8.57854e-008,0.4625
8.58278e-008,0.6412
8.58703e-008,0.8416
8.59127e-008,0.9918
8.59551e-008,1.0924
8.59975e-008,1.1514
8.60400e-008,1.1670
8.60824e-008,1.1715
8.61248e-008,1.1561
8.61672e-008,1.1341
8.62097e-008,1.1341
8.62521e-008,1.1473
8.62945e-008,1.1722
8.63370e-008,1.1873
8.63794e-008,1.1917
8.64218e-008,1.1897
8.64642e-008,1.1874
8.65067e-008,1.1956
8.65491e-008,1.2208
8.65915e-008,1.2404
8.66339e-008,1.2463
8.66764e-008,1.1649
8.67188e-008,0.9505
8.67612e-008,0.7478
8.68036e-008,0.5558
8.68461e-008,0.4159
8.68885e-008,0.3242
8.69309e-008,0.2718
8.69733e-008,0.2657
8.70157e-008,0.2773
8.70582e-008,0.3029
8.71006e-008,0.3354
8.71430e-008,0.3392
8.71854e-008,0.3182
8.72279e-008,0.2934
8.72703e-008,0.2869
8.73127e-008,0.2888
8.73551e-008,0.2904
8.73976e-008,0.2906
8.74400e-008,0.2844
8.74824e-008,0.2559
8.75249e-008,0.2238
8.75673e-008,0.2113
8.76097e-008,0.2604
8.76521e-008,0.4268
8.76946e-008,0.6033
8.77370e-008,0.8080
8.77794e-008,0.9665
8.78218e-008,1.0759
8.78643e-008,1.1437
8.79067e-008,1.1653
8.79491e-008,1.1718
8.79915e-008,1.1604
8.80339e-008,1.1372
8.80764e-008,1.1326
8.81188e-008,1.1438
8.81612e-008,1.1672
8.82036e-008,1.1856
8.82461e-008,1.1915
8.82885e-008,1.1903
8.83309e-008,1.1875
8.83733e-008,1.1924
8.84158e-008,1.2154
8.84582e-008,1.2378
8.85006e-008,1.2471
8.85431e-008,1.1992
8.85855e-008,0.9956
8.86279e-008,0.7870
8.86703e-008,0.5873
8.87128e-008,0.4399
8.87552e-008,0.3389
8.87976e-008,0.2778
8.88400e-008,0.2645
8.88825e-008,0.2741
8.89249e-008,0.2970
8.89673e-008,0.3299
8.90097e-008,0.3413
8.90522e-008,0.3232
8.90946e-008,0.2972
8.91370e-008,0.2869
8.91794e-008,0.2884
8.92218e-008,0.2902
8.92643e-008,0.2906
8.93067e-008,0.2872
8.93491e-008,0.2628
8.93915e-008,0.2288
8.94340e-008,0.2116
8.94764e-008,0.2324
8.95188e-008,0.3903
8.95612e-008,0.5687
8.96037e-008,0.7710
8.96461e-008,0.9384
8.96885e-008,1.0585
8.97310e-008,1.1350
8.97734e-008,1.1634
8.98158e-008,1.1713
8.98582e-008,1.1643
8.99007e-008,1.1412
8.99431e-008,1.1316
8.99855e-008,1.1409
9.00279e-008,1.1620
9.00704e-008,1.1834
9.01128e-008,1.1909
9.01552e-008,1.1909
9.01976e-008,1.1879
9.02401e-008,1.1901
9.02825e-008,1.2100
9.03249e-008,1.2346
9.03673e-008,1.2458
9.04097e-008,1.2225
9.04522e-008,1.0425
9.04946e-008,0.8243
9.05370e-008,0.6223
9.05794e-008,0.4661
9.06219e-008,0.3551
9.06643e-008,0.2855
9.07067e-008,0.2640
9.07491e-008,0.2715
9.07916e-008,0.2914
9.08340e-008,0.3237
9.08764e-008,0.3422
9.09189e-008,0.3278
