.HEADER
..NAMES
Time,V U1.P24
.DATA
4.52251e-008,1.2690
4.52675e-008,1.2716
4.53099e-008,1.2703
4.53523e-008,1.2664
4.53947e-008,1.2619
4.54372e-008,1.2589
4.54796e-008,1.2587
4.55220e-008,1.2607
4.55645e-008,1.2633
4.56069e-008,1.2649
4.56493e-008,1.2647
4.56917e-008,1.2635
4.57342e-008,1.2622
4.57766e-008,1.2615
4.58190e-008,1.2617
4.58614e-008,1.2623
4.59038e-008,1.2628
4.59463e-008,1.2631
4.59887e-008,1.2634
4.60311e-008,1.2635
4.60735e-008,1.2634
4.61160e-008,1.2629
4.61584e-008,1.2623
4.62008e-008,1.2618
4.62433e-008,1.2617
4.62857e-008,1.2622
4.63281e-008,1.2476
4.63705e-008,1.0725
4.64129e-008,0.8385
4.64554e-008,0.6380
4.64978e-008,0.4558
4.65402e-008,0.3432
4.65826e-008,0.2969
4.66251e-008,0.2709
4.66675e-008,0.2761
4.67099e-008,0.2668
4.67524e-008,0.2627
4.67948e-008,0.2615
4.68372e-008,0.2479
4.68796e-008,0.2363
4.69221e-008,0.2286
4.69645e-008,0.2339
4.70069e-008,0.2510
4.70493e-008,0.2738
4.70917e-008,0.3008
4.71342e-008,0.3136
4.71766e-008,0.2989
4.72190e-008,0.2737
4.72615e-008,0.2407
4.73039e-008,0.3437
4.73463e-008,0.5543
4.73887e-008,0.7812
4.74312e-008,0.9982
4.74736e-008,1.1186
4.75160e-008,1.1677
4.75584e-008,1.1912
4.76008e-008,1.1877
4.76433e-008,1.2029
4.76857e-008,1.2088
4.77281e-008,1.2132
4.77705e-008,1.2245
4.78130e-008,1.2368
4.78554e-008,1.2501
4.78978e-008,1.2503
4.79403e-008,1.2340
4.79827e-008,1.2081
4.80251e-008,1.1773
4.80675e-008,1.1582
4.81099e-008,1.1671
4.81524e-008,1.1923
4.81948e-008,1.2297
4.82372e-008,1.2605
4.82796e-008,1.2693
4.83221e-008,1.2634
4.83645e-008,1.2499
4.84069e-008,1.2421
4.84494e-008,1.2449
4.84918e-008,1.2524
4.85342e-008,1.2601
4.85766e-008,1.2644
4.86191e-008,1.2643
4.86615e-008,1.2633
4.87039e-008,1.2622
4.87463e-008,1.2605
4.87887e-008,1.2587
4.88312e-008,1.2572
4.88736e-008,1.2586
4.89160e-008,1.2624
4.89585e-008,1.2669
4.90009e-008,1.2707
4.90433e-008,1.2710
4.90857e-008,1.2680
4.91282e-008,1.2637
4.91706e-008,1.2599
4.92130e-008,1.2585
4.92554e-008,1.2597
4.92978e-008,1.2621
4.93403e-008,1.2643
4.93827e-008,1.2648
4.94251e-008,1.2639
4.94676e-008,1.2626
4.95100e-008,1.2617
4.95524e-008,1.2615
4.95948e-008,1.2620
4.96373e-008,1.2625
4.96797e-008,1.2629
4.97221e-008,1.2631
4.97645e-008,1.2634
4.98069e-008,1.2634
4.98494e-008,1.2630
4.98918e-008,1.2624
4.99342e-008,1.2618
4.99766e-008,1.2616
5.00191e-008,1.2619
5.00615e-008,1.2584
5.01039e-008,1.1604
5.01464e-008,0.9189
5.01888e-008,0.7232
5.02312e-008,0.5177
5.02736e-008,0.3766
5.03160e-008,0.3131
5.03585e-008,0.2773
5.04009e-008,0.2748
5.04433e-008,0.2700
5.04857e-008,0.2642
5.05282e-008,0.2619
5.05706e-008,0.2551
5.06130e-008,0.2391
5.06555e-008,0.2314
5.06979e-008,0.2296
5.07403e-008,0.2433
5.07827e-008,0.2643
5.08252e-008,0.2900
5.08676e-008,0.3124
5.09100e-008,0.3064
5.09524e-008,0.2847
5.09948e-008,0.2536
5.10373e-008,0.2814
5.10797e-008,0.4715
5.11221e-008,0.6794
5.11646e-008,0.9288
5.12070e-008,1.0820
5.12494e-008,1.1521
5.12918e-008,1.1847
5.13343e-008,1.1883
5.13767e-008,1.1972
5.14191e-008,1.2064
5.14615e-008,1.2120
5.15039e-008,1.2184
5.15464e-008,1.2331
5.15888e-008,1.2441
5.16312e-008,1.2530
5.16736e-008,1.2418
5.17161e-008,1.2190
5.17585e-008,1.1896
5.18009e-008,1.1620
5.18434e-008,1.1613
5.18858e-008,1.1804
5.19282e-008,1.2145
5.19706e-008,1.2506
5.20130e-008,1.2683
5.20555e-008,1.2669
5.20979e-008,1.2553
5.21403e-008,1.2437
5.21827e-008,1.2428
5.22252e-008,1.2493
5.22676e-008,1.2571
5.23100e-008,1.2634
5.23525e-008,1.2645
5.23949e-008,1.2636
5.24373e-008,1.2626
5.24797e-008,1.2612
5.25222e-008,1.2594
5.25646e-008,1.2575
5.26070e-008,1.2576
5.26494e-008,1.2607
5.26918e-008,1.2651
5.27343e-008,1.2694
5.27767e-008,1.2713
5.28191e-008,1.2694
5.28616e-008,1.2654
5.29040e-008,1.2611
5.29464e-008,1.2586
5.29888e-008,1.2589
5.30313e-008,1.2610
5.30737e-008,1.2635
5.31161e-008,1.2648
5.31585e-008,1.2643
5.32009e-008,1.2631
5.32434e-008,1.2619
5.32858e-008,1.2614
5.33282e-008,1.2617
5.33707e-008,1.2622
5.34131e-008,1.2627
5.34555e-008,1.2630
5.34979e-008,1.2632
5.35404e-008,1.2634
5.35828e-008,1.2632
5.36252e-008,1.2626
5.36676e-008,1.2620
5.37100e-008,1.2616
5.37525e-008,1.2617
5.37949e-008,1.2622
5.38373e-008,1.2309
5.38797e-008,1.0159
5.39222e-008,0.7983
5.39646e-008,0.5912
5.40070e-008,0.4247
5.40495e-008,0.3300
5.40919e-008,0.2888
5.41343e-008,0.2711
5.41767e-008,0.2745
5.42192e-008,0.2657
5.42616e-008,0.2619
5.43040e-008,0.2600
5.43464e-008,0.2440
5.43888e-008,0.2346
5.44313e-008,0.2280
5.44737e-008,0.2368
5.45161e-008,0.2555
5.45586e-008,0.2793
5.46010e-008,0.3060
5.46434e-008,0.3119
5.46858e-008,0.2941
5.47283e-008,0.2668
5.47707e-008,0.2423
5.48131e-008,0.3858
5.48555e-008,0.5980
5.48979e-008,0.8385
5.49404e-008,1.0310
5.49828e-008,1.1330
5.50252e-008,1.1752
5.50677e-008,1.1914
5.51101e-008,1.1900
5.51525e-008,1.2043
5.51949e-008,1.2102
5.52374e-008,1.2144
5.52798e-008,1.2279
5.53222e-008,1.2388
5.53646e-008,1.2521
5.54070e-008,1.2477
5.54495e-008,1.2289
5.54919e-008,1.2017
5.55343e-008,1.1709
5.55767e-008,1.1581
5.56192e-008,1.1711
5.56616e-008,1.1996
5.57040e-008,1.2147
5.57465e-008,1.0351
5.57889e-008,0.7852
5.58313e-008,0.5656
5.58737e-008,0.3850
5.59161e-008,0.2964
5.59586e-008,0.2732
5.60010e-008,0.2625
5.60434e-008,0.2759
5.60858e-008,0.2674
5.61283e-008,0.2629
5.61707e-008,0.2609
5.62131e-008,0.2448
5.62556e-008,0.2311
5.62980e-008,0.2214
5.63404e-008,0.2289
5.63828e-008,0.2521
5.64253e-008,0.2815
5.64677e-008,0.3132
5.65101e-008,0.3245
5.65525e-008,0.3033
5.65949e-008,0.2696
5.66374e-008,0.2292
5.66798e-008,0.2024
5.67222e-008,0.2023
5.67647e-008,0.2139
5.68071e-008,0.2278
5.68495e-008,0.2334
5.68919e-008,0.2286
5.69344e-008,0.2221
5.69768e-008,0.2161
5.70192e-008,0.2130
5.70616e-008,0.2140
5.71040e-008,0.2151
5.71465e-008,0.2165
5.71889e-008,0.2190
5.72313e-008,0.2215
5.72738e-008,0.2224
5.73162e-008,0.2197
5.73586e-008,0.2153
5.74010e-008,0.2107
5.74435e-008,0.2075
5.74859e-008,0.2083
5.75283e-008,0.2121
5.75707e-008,0.2167
5.76131e-008,0.2202
5.76556e-008,0.2208
5.76980e-008,0.2190
5.77404e-008,0.2164
5.77828e-008,0.2146
5.78253e-008,0.2146
5.78677e-008,0.2157
5.79101e-008,0.2169
5.79526e-008,0.2176
5.79950e-008,0.2176
5.80374e-008,0.2171
5.80798e-008,0.2167
5.81223e-008,0.2163
5.81647e-008,0.2160
5.82071e-008,0.2157
5.82495e-008,0.2158
5.82919e-008,0.2163
5.83344e-008,0.2170
5.83768e-008,0.2175
5.84192e-008,0.2176
5.84617e-008,0.2173
5.85041e-008,0.2167
5.85465e-008,0.2978
5.85889e-008,0.4809
5.86314e-008,0.6742
5.86738e-008,0.9009
5.87162e-008,1.0463
5.87586e-008,1.1248
5.88010e-008,1.1701
5.88435e-008,1.1796
5.88859e-008,1.1987
5.89283e-008,1.2063
5.89708e-008,1.2118
5.90132e-008,1.2202
5.90556e-008,1.2312
5.90980e-008,1.2408
5.91405e-008,1.2455
5.91829e-008,1.2366
5.92253e-008,1.2185
5.92677e-008,1.1934
5.93101e-008,1.1721
5.93526e-008,1.1729
5.93950e-008,1.1873
5.94374e-008,1.2163
5.94798e-008,1.2461
5.95223e-008,1.2608
5.95647e-008,1.2625
5.96071e-008,1.2545
5.96496e-008,1.2466
5.96920e-008,1.2462
5.97344e-008,1.2507
5.97768e-008,1.2570
5.98192e-008,1.2621
5.98617e-008,1.2631
5.99041e-008,1.2630
5.99465e-008,1.2625
5.99889e-008,1.2613
6.00314e-008,1.2599
6.00738e-008,1.2584
6.01162e-008,1.2589
6.01586e-008,1.2613
6.02011e-008,1.2648
6.02435e-008,1.2684
6.02859e-008,1.2698
6.03283e-008,1.2684
6.03708e-008,1.2628
6.04132e-008,1.1748
6.04556e-008,0.9338
6.04981e-008,0.7377
6.05405e-008,0.5325
6.05829e-008,0.3883
6.06253e-008,0.3193
6.06678e-008,0.2813
6.07102e-008,0.2745
6.07526e-008,0.2703
6.07950e-008,0.2635
6.08375e-008,0.2612
6.08799e-008,0.2560
6.09223e-008,0.2401
6.09647e-008,0.2326
6.10071e-008,0.2299
6.10496e-008,0.2429
6.10920e-008,0.2630
6.11344e-008,0.2877
6.11768e-008,0.3108
6.12193e-008,0.3066
6.12617e-008,0.2858
6.13041e-008,0.2562
6.13465e-008,0.2710
6.13890e-008,0.4557
6.14314e-008,0.6628
6.14738e-008,0.9131
6.15163e-008,1.0727
6.15587e-008,1.1485
6.16011e-008,1.1828
6.16435e-008,1.1891
6.16860e-008,1.1959
6.17284e-008,1.2062
6.17708e-008,1.2120
6.18132e-008,1.2175
6.18557e-008,1.2324
6.18981e-008,1.2430
6.19405e-008,1.2531
6.19829e-008,1.2430
6.20254e-008,1.2210
6.20678e-008,1.1921
6.21102e-008,1.1635
6.21526e-008,1.1606
6.21950e-008,1.1785
6.22375e-008,1.2115
6.22799e-008,1.2483
6.23223e-008,1.2677
6.23647e-008,1.2673
6.24072e-008,1.2564
6.24496e-008,1.2443
6.24920e-008,1.2426
6.25344e-008,1.2488
6.25769e-008,1.2565
6.26193e-008,1.2631
6.26617e-008,1.2646
6.27042e-008,1.2637
6.27466e-008,1.2627
6.27890e-008,1.2613
6.28314e-008,1.2596
6.28739e-008,1.2577
6.29163e-008,1.2575
6.29587e-008,1.2604
6.30011e-008,1.2647
6.30436e-008,1.2692
6.30860e-008,1.2713
6.31284e-008,1.2696
6.31708e-008,1.2658
6.32132e-008,1.2268
6.32557e-008,1.0063
6.32981e-008,0.7923
6.33405e-008,0.5884
6.33829e-008,0.4258
6.34254e-008,0.3331
6.34678e-008,0.2907
6.35102e-008,0.2720
6.35526e-008,0.2736
6.35951e-008,0.2644
6.36375e-008,0.2609
6.36799e-008,0.2594
6.37224e-008,0.2438
6.37648e-008,0.2351
6.38072e-008,0.2290
6.38496e-008,0.2382
6.38921e-008,0.2566
6.39345e-008,0.2797
6.39769e-008,0.3056
6.40193e-008,0.3104
6.40618e-008,0.2926
6.41042e-008,0.2659
6.41466e-008,0.2327
6.41890e-008,0.2113
6.42315e-008,0.2099
6.42739e-008,0.2161
6.43163e-008,0.2254
6.43587e-008,0.2288
6.44011e-008,0.2259
6.44436e-008,0.2221
6.44860e-008,0.2173
6.45284e-008,0.2147
6.45708e-008,0.2152
6.46133e-008,0.2155
6.46557e-008,0.2166
6.46981e-008,0.2189
6.47405e-008,0.2208
6.47830e-008,0.2210
6.48254e-008,0.2185
6.48678e-008,0.2151
6.49103e-008,0.2115
6.49527e-008,0.2090
6.49951e-008,0.2099
6.50375e-008,0.2129
6.50800e-008,0.2164
6.51224e-008,0.2191
6.51648e-008,0.2196
6.52072e-008,0.2184
6.52497e-008,0.2166
6.52921e-008,0.2152
6.53345e-008,0.2153
6.53769e-008,0.2160
6.54193e-008,0.2167
6.54618e-008,0.2173
6.55042e-008,0.2173
6.55466e-008,0.2170
6.55890e-008,0.2167
6.56315e-008,0.2164
6.56739e-008,0.2161
6.57163e-008,0.2159
6.57587e-008,0.2160
6.58012e-008,0.2164
6.58436e-008,0.2169
6.58860e-008,0.2173
6.59284e-008,0.2174
6.59709e-008,0.2171
6.60133e-008,0.2167
6.60557e-008,0.2163
6.60982e-008,0.2162
6.61406e-008,0.2163
6.61830e-008,0.2166
6.62254e-008,0.2168
6.62679e-008,0.2169
6.63103e-008,0.2168
6.63527e-008,0.2167
6.63951e-008,0.2165
6.64376e-008,0.2165
6.64800e-008,0.2165
6.65224e-008,0.2166
6.65648e-008,0.2167
6.66072e-008,0.2167
6.66497e-008,0.2167
6.66921e-008,0.2167
6.67345e-008,0.2167
6.67769e-008,0.2166
6.68194e-008,0.2166
6.68618e-008,0.2166
6.69042e-008,0.2166
6.69466e-008,0.2166
6.69891e-008,0.2167
6.70315e-008,0.2167
6.70739e-008,0.2167
6.71164e-008,0.2167
6.71588e-008,0.2166
6.72012e-008,0.2166
6.72436e-008,0.2166
6.72861e-008,0.2167
6.73285e-008,0.2167
6.73709e-008,0.2167
6.74133e-008,0.2167
6.74558e-008,0.2167
6.74982e-008,0.2167
6.75406e-008,0.2167
6.75830e-008,0.2167
6.76255e-008,0.2167
6.76679e-008,0.2167
6.77103e-008,0.2167
6.77527e-008,0.2167
6.77951e-008,0.2167
6.78376e-008,0.2167
6.78800e-008,0.2167
6.79224e-008,0.3013
6.79648e-008,0.4854
6.80073e-008,0.6800
6.80497e-008,0.9046
6.80921e-008,1.0484
6.81345e-008,1.1256
6.81770e-008,1.1706
6.82194e-008,1.1798
6.82618e-008,1.1993
6.83043e-008,1.2067
6.83467e-008,1.2120
6.83891e-008,1.2206
6.84315e-008,1.2313
6.84740e-008,1.2411
6.85164e-008,1.2454
6.85588e-008,1.2362
6.86012e-008,1.2180
6.86437e-008,1.1930
6.86861e-008,1.1721
6.87285e-008,1.1733
6.87709e-008,1.1879
6.88133e-008,1.2170
6.88558e-008,1.2466
6.88982e-008,1.2609
6.89406e-008,1.2624
6.89830e-008,1.2543
6.90255e-008,1.2466
6.90679e-008,1.2464
6.91103e-008,1.2509
6.91527e-008,1.2572
6.91952e-008,1.2622
6.92376e-008,1.2631
6.92800e-008,1.2630
6.93225e-008,1.2625
6.93649e-008,1.2613
6.94073e-008,1.2599
6.94497e-008,1.2585
6.94922e-008,1.2590
6.95346e-008,1.2614
6.95770e-008,1.2649
6.96194e-008,1.2686
6.96619e-008,1.2698
6.97043e-008,1.2684
6.97467e-008,1.2653
6.97891e-008,1.2618
6.98316e-008,1.2598
6.98740e-008,1.2599
6.99164e-008,1.2614
6.99588e-008,1.2633
7.00012e-008,1.2643
7.00437e-008,1.2640
7.00861e-008,1.2631
7.01285e-008,1.2622
7.01709e-008,1.2618
7.02134e-008,1.2620
7.02558e-008,1.2624
7.02982e-008,1.2628
7.03406e-008,1.2630
7.03831e-008,1.2632
7.04255e-008,1.2633
7.04679e-008,1.2631
7.05104e-008,1.2627
7.05528e-008,1.2622
7.05952e-008,1.2619
7.06376e-008,1.2620
7.06801e-008,1.2623
7.07225e-008,1.2628
7.07649e-008,1.2631
7.08073e-008,1.2632
7.08498e-008,1.2629
7.08922e-008,1.2626
7.09346e-008,1.2624
7.09770e-008,1.2624
7.10194e-008,1.2626
7.10619e-008,1.2627
7.11043e-008,1.2628
7.11467e-008,1.2628
7.11891e-008,1.2627
7.12316e-008,1.2627
7.12740e-008,1.2626
7.13164e-008,1.2626
7.13588e-008,1.2626
7.14013e-008,1.2626
7.14437e-008,1.2626
7.14861e-008,1.2627
7.15286e-008,1.2627
7.15710e-008,1.2628
7.16134e-008,1.2627
7.16558e-008,1.2626
7.16983e-008,1.2626
7.17407e-008,1.2626
7.17831e-008,1.2626
7.18255e-008,1.2626
7.18680e-008,1.2627
7.19104e-008,1.2627
7.19528e-008,1.2627
7.19952e-008,1.2626
7.20377e-008,1.2626
7.20801e-008,1.2626
7.21225e-008,1.2626
7.21649e-008,1.2626
7.22073e-008,1.2626
7.22498e-008,1.2626
7.22922e-008,1.2626
7.23346e-008,1.2626
7.23770e-008,1.2626
7.24195e-008,1.2626
7.24619e-008,1.2626
7.25043e-008,1.2626
7.25467e-008,1.2626
7.25892e-008,1.2254
7.26316e-008,1.0037
7.26740e-008,0.7898
7.27165e-008,0.5822
7.27589e-008,0.4191
7.28013e-008,0.3283
7.28437e-008,0.2878
7.28862e-008,0.2716
7.29286e-008,0.2740
7.29710e-008,0.2654
7.30134e-008,0.2617
7.30559e-008,0.2595
7.30983e-008,0.2433
7.31407e-008,0.2344
7.31831e-008,0.2281
7.32256e-008,0.2376
7.32680e-008,0.2565
7.33104e-008,0.2804
7.33528e-008,0.3069
7.33952e-008,0.3113
7.34377e-008,0.2930
7.34801e-008,0.2653
7.35225e-008,0.2428
7.35649e-008,0.3946
7.36074e-008,0.6063
7.36498e-008,0.8495
7.36922e-008,1.0371
7.37346e-008,1.1355
7.37771e-008,1.1764
7.38195e-008,1.1912
7.38619e-008,1.1907
7.39044e-008,1.2045
7.39468e-008,1.2106
7.39892e-008,1.2146
7.40316e-008,1.2286
7.40741e-008,1.2393
7.41165e-008,1.2525
7.41589e-008,1.2472
7.42013e-008,1.2279
7.42438e-008,1.2005
7.42862e-008,1.1697
7.43286e-008,1.1582
7.43710e-008,1.1719
7.44134e-008,1.2011
7.44559e-008,1.2136
7.44983e-008,1.0236
7.45407e-008,0.7764
7.45831e-008,0.5555
7.46256e-008,0.3793
7.46680e-008,0.2946
7.47104e-008,0.2723
7.47528e-008,0.2630
7.47953e-008,0.2758
7.48377e-008,0.2672
7.48801e-008,0.2627
7.49226e-008,0.2607
7.49650e-008,0.2439
7.50074e-008,0.2307
7.50498e-008,0.2212
7.50923e-008,0.2296
7.51347e-008,0.2533
7.51771e-008,0.2829
7.52195e-008,0.3144
7.52620e-008,0.3241
7.53044e-008,0.3020
7.53468e-008,0.2679
7.53892e-008,0.2276
7.54317e-008,0.2018
7.54741e-008,0.2027
7.55165e-008,0.2145
7.55589e-008,0.2283
7.56013e-008,0.2333
7.56438e-008,0.2283
7.56862e-008,0.2218
7.57286e-008,0.2159
7.57710e-008,0.2129
7.58135e-008,0.2140
7.58559e-008,0.2151
7.58983e-008,0.2165
7.59407e-008,0.2191
7.59832e-008,0.2216
7.60256e-008,0.2223
7.60680e-008,0.2196
7.61105e-008,0.2150
7.61529e-008,0.2105
7.61953e-008,0.2074
7.62377e-008,0.2084
7.62802e-008,0.2123
7.63226e-008,0.2168
7.63650e-008,0.2203
7.64074e-008,0.2207
7.64499e-008,0.2189
7.64923e-008,0.2163
7.65347e-008,0.2145
7.65771e-008,0.2146
7.66195e-008,0.2158
7.66620e-008,0.2169
7.67044e-008,0.2176
7.67468e-008,0.2176
7.67892e-008,0.2171
7.68317e-008,0.2167
7.68741e-008,0.2163
7.69165e-008,0.2160
7.69589e-008,0.2157
7.70014e-008,0.2158
7.70438e-008,0.2163
7.70862e-008,0.2170
7.71287e-008,0.2175
7.71711e-008,0.2176
7.72135e-008,0.2172
7.72559e-008,0.2166
7.72984e-008,0.3036
7.73408e-008,0.4884
7.73832e-008,0.6850
7.74256e-008,0.9083
7.74681e-008,1.0511
7.75105e-008,1.1272
7.75529e-008,1.1714
7.75953e-008,1.1799
7.76378e-008,1.1994
7.76802e-008,1.2065
7.77226e-008,1.2119
7.77650e-008,1.2208
7.78074e-008,1.2314
7.78499e-008,1.2414
7.78923e-008,1.2454
7.79347e-008,1.2360
7.79771e-008,1.2175
7.80196e-008,1.1923
7.80620e-008,1.1716
7.81044e-008,1.1732
7.81468e-008,1.1882
7.81893e-008,1.2176
7.82317e-008,1.2471
7.82741e-008,1.2611
7.83166e-008,1.2623
7.83590e-008,1.2540
7.84014e-008,1.2464
7.84438e-008,1.2463
7.84863e-008,1.2509
7.85287e-008,1.2572
7.85711e-008,1.2622
7.86135e-008,1.2631
7.86560e-008,1.2630
7.86984e-008,1.2624
7.87408e-008,1.2612
7.87832e-008,1.2598
7.88257e-008,1.2584
7.88681e-008,1.2589
7.89105e-008,1.2614
7.89529e-008,1.2650
7.89953e-008,1.2686
7.90378e-008,1.2698
7.90802e-008,1.2683
7.91226e-008,1.2651
7.91650e-008,1.2616
7.92075e-008,1.2597
7.92499e-008,1.2599
7.92923e-008,1.2614
7.93347e-008,1.2633
7.93772e-008,1.2642
7.94196e-008,1.2639
7.94620e-008,1.2630
7.95045e-008,1.2621
7.95469e-008,1.2618
7.95893e-008,1.2620
7.96317e-008,1.2624
7.96742e-008,1.2627
7.97166e-008,1.2630
7.97590e-008,1.2632
7.98014e-008,1.2633
7.98439e-008,1.2631
7.98863e-008,1.2626
7.99287e-008,1.2621
7.99711e-008,1.2618
8.00135e-008,1.2619
8.00560e-008,1.2623
8.00984e-008,1.2628
8.01408e-008,1.2631
8.01832e-008,1.2631
8.02257e-008,1.2629
8.02681e-008,1.2626
8.03105e-008,1.2624
8.03529e-008,1.2624
8.03954e-008,1.2625
8.04378e-008,1.2627
8.04802e-008,1.2628
8.05227e-008,1.2628
8.05651e-008,1.2627
8.06075e-008,1.2626
8.06499e-008,1.2626
8.06924e-008,1.2625
8.07348e-008,1.2625
8.07772e-008,1.2625
8.08196e-008,1.2626
8.08621e-008,1.2626
8.09045e-008,1.2627
8.09469e-008,1.2627
8.09893e-008,1.2621
8.10318e-008,1.2058
8.10742e-008,0.9730
8.11166e-008,0.7677
8.11590e-008,0.5586
8.12014e-008,0.4035
8.12439e-008,0.3227
8.12863e-008,0.2842
8.13287e-008,0.2727
8.13711e-008,0.2726
8.14136e-008,0.2649
8.14560e-008,0.2616
8.14984e-008,0.2582
8.15408e-008,0.2417
8.15833e-008,0.2334
8.16257e-008,0.2284
8.16681e-008,0.2395
8.17106e-008,0.2592
8.17530e-008,0.2836
8.17954e-008,0.3091
8.18378e-008,0.3098
8.18803e-008,0.2902
8.19227e-008,0.2613
8.19651e-008,0.2277
8.20075e-008,0.2091
8.20500e-008,0.2097
8.20924e-008,0.2172
8.21348e-008,0.2266
8.21772e-008,0.2290
8.22196e-008,0.2256
8.22621e-008,0.2215
8.23045e-008,0.2165
8.23469e-008,0.2145
8.23893e-008,0.2150
8.24318e-008,0.2155
8.24742e-008,0.2169
8.25166e-008,0.2192
8.25590e-008,0.2210
8.26015e-008,0.2209
8.26439e-008,0.2181
8.26863e-008,0.2145
8.27288e-008,0.2109
8.27712e-008,0.2087
8.28136e-008,0.2101
8.28560e-008,0.2133
8.28985e-008,0.2169
8.29409e-008,0.2194
8.29833e-008,0.2196
8.30257e-008,0.2182
8.30682e-008,0.2163
8.31106e-008,0.2150
8.31530e-008,0.2152
8.31954e-008,0.2160
8.32379e-008,0.2168
8.32803e-008,0.2173
8.33227e-008,0.2173
8.33651e-008,0.2170
8.34075e-008,0.2166
8.34500e-008,0.2163
8.34924e-008,0.2160
8.35348e-008,0.2158
8.35772e-008,0.2160
8.36197e-008,0.2165
8.36621e-008,0.2170
8.37045e-008,0.2174
8.37469e-008,0.2174
8.37894e-008,0.2171
8.38318e-008,0.2232
8.38742e-008,0.3583
8.39167e-008,0.5463
8.39591e-008,0.7654
8.40015e-008,0.9599
8.40439e-008,1.0807
8.40864e-008,1.1452
8.41288e-008,1.1773
8.41712e-008,1.1848
8.42136e-008,1.2028
8.42561e-008,1.2086
8.42985e-008,1.2137
8.43409e-008,1.2252
8.43833e-008,1.2334
8.44257e-008,1.2447
8.44682e-008,1.2431
8.45106e-008,1.2310
8.45530e-008,1.2101
8.45954e-008,1.1839
8.46379e-008,1.1703
8.46803e-008,1.1765
8.47227e-008,1.1964
8.47651e-008,1.2068
8.48076e-008,1.0357
8.48500e-008,0.7900
8.48924e-008,0.5776
8.49349e-008,0.3961
8.49773e-008,0.3026
8.50197e-008,0.2753
8.50621e-008,0.2612
8.51046e-008,0.2741
8.51470e-008,0.2661
8.51894e-008,0.2623
8.52318e-008,0.2610
8.52743e-008,0.2459
8.53167e-008,0.2323
8.53591e-008,0.2230
8.54015e-008,0.2294
8.54440e-008,0.2513
8.54864e-008,0.2794
8.55288e-008,0.3103
8.55712e-008,0.3230
8.56136e-008,0.3035
8.56561e-008,0.2716
8.56985e-008,0.2329
8.57409e-008,0.3345
8.57833e-008,0.5507
8.58258e-008,0.7824
8.58682e-008,1.0028
8.59106e-008,1.1222
8.59530e-008,1.1681
8.59955e-008,1.1896
8.60379e-008,1.1856
8.60803e-008,1.2012
8.61228e-008,1.2081
8.61652e-008,1.2130
8.62076e-008,1.2244
8.62500e-008,1.2372
8.62925e-008,1.2508
8.63349e-008,1.2512
8.63773e-008,1.2343
8.64197e-008,1.2074
8.64622e-008,1.1760
8.65046e-008,1.1566
8.65470e-008,1.1663
8.65894e-008,1.1925
8.66319e-008,1.2308
8.66743e-008,1.2618
8.67167e-008,1.2701
8.67591e-008,1.2633
8.68015e-008,1.2492
8.68440e-008,1.2412
8.68864e-008,1.2445
8.69288e-008,1.2525
8.69712e-008,1.2604
8.70137e-008,1.2648
8.70561e-008,1.2644
8.70985e-008,1.2632
8.71409e-008,1.2621
8.71834e-008,1.2604
8.72258e-008,1.2585
8.72682e-008,1.2571
8.73107e-008,1.2585
8.73531e-008,1.2624
8.73955e-008,1.2671
8.74379e-008,1.2708
8.74804e-008,1.2711
8.75228e-008,1.2680
8.75652e-008,1.2636
8.76076e-008,1.2597
8.76501e-008,1.2583
8.76925e-008,1.2596
8.77349e-008,1.2621
8.77773e-008,1.2644
8.78197e-008,1.2649
8.78622e-008,1.2639
8.79046e-008,1.2625
8.79470e-008,1.2616
8.79894e-008,1.2615
8.80319e-008,1.2620
8.80743e-008,1.2625
8.81167e-008,1.2629
8.81591e-008,1.2631
8.82016e-008,1.2634
8.82440e-008,1.2634
8.82864e-008,1.2630
8.83289e-008,1.2624
8.83713e-008,1.2618
8.84137e-008,1.2616
8.84561e-008,1.2618
8.84986e-008,1.2624
8.85410e-008,1.2630
8.85834e-008,1.2633
8.86258e-008,1.2631
8.86683e-008,1.2627
8.87107e-008,1.2624
8.87531e-008,1.2622
8.87955e-008,1.2623
8.88380e-008,1.2625
8.88804e-008,1.2627
8.89228e-008,1.2628
8.89652e-008,1.2628
8.90076e-008,1.2626
8.90501e-008,1.2625
8.90925e-008,1.2625
8.91349e-008,1.2625
8.91773e-008,1.2625
8.92198e-008,1.2625
8.92622e-008,1.2626
8.93046e-008,1.2627
8.93470e-008,1.2627
8.93895e-008,1.2627
8.94319e-008,1.2626
8.94743e-008,1.2625
8.95168e-008,1.2625
8.95592e-008,1.2625
8.96016e-008,1.2625
8.96440e-008,1.2626
8.96865e-008,1.2626
8.97289e-008,1.2626
8.97713e-008,1.2626
8.98137e-008,1.2625
8.98562e-008,1.2625
8.98986e-008,1.2625
8.99410e-008,1.2625
8.99834e-008,1.2626
9.00258e-008,1.2626
9.00683e-008,1.2626
9.01107e-008,1.2626
9.01531e-008,1.2626
9.01955e-008,1.2626
9.02380e-008,1.2625
9.02804e-008,1.2625
9.03228e-008,1.2625
9.03652e-008,1.2625
9.04077e-008,1.2625
9.04501e-008,1.2626
9.04925e-008,1.2626
9.05350e-008,1.2625
9.05774e-008,1.2625
9.06198e-008,1.2625
9.06622e-008,1.2625
9.07047e-008,1.2625
9.07471e-008,1.2625
