.HEADER
..NAMES
Time,V U1.V24
.DATA
1.63761e-008,0.2159
1.64185e-008,0.2149
1.64609e-008,0.2142
1.65033e-008,0.2148
1.65457e-008,0.2161
1.65882e-008,0.2154
1.66306e-008,0.2143
1.66730e-008,0.2157
1.67155e-008,0.2164
1.67579e-008,0.2154
1.68003e-008,0.2159
1.68427e-008,0.2161
1.68851e-008,0.2140
1.69276e-008,0.2140
1.69700e-008,0.2162
1.70124e-008,0.2163
1.70548e-008,0.2160
1.70973e-008,0.2161
1.71397e-008,0.2153
1.71821e-008,0.2147
1.72246e-008,0.2151
1.72670e-008,0.2153
1.73094e-008,0.2158
1.73518e-008,0.2159
1.73942e-008,0.2153
1.74367e-008,0.2153
1.74791e-008,0.2157
1.75215e-008,0.2155
1.75640e-008,0.2154
1.76064e-008,0.2157
1.76488e-008,0.2155
1.76912e-008,0.2150
1.77336e-008,0.2155
1.77761e-008,0.2159
1.78185e-008,0.2156
1.78609e-008,0.2155
1.79033e-008,0.2155
1.79458e-008,0.2153
1.79882e-008,0.2154
1.80306e-008,0.2156
1.80731e-008,0.2156
1.81155e-008,0.2157
1.81579e-008,0.2156
1.82003e-008,0.2154
1.82427e-008,0.2874
1.82852e-008,0.4602
1.83276e-008,0.6379
1.83700e-008,0.8500
1.84125e-008,0.9955
1.84549e-008,1.0851
1.84973e-008,1.1348
1.85397e-008,1.1663
1.85822e-008,1.1818
1.86246e-008,1.1941
1.86670e-008,1.1999
1.87094e-008,1.2022
1.87518e-008,1.2098
1.87943e-008,1.2283
1.88367e-008,1.2308
1.88791e-008,1.2161
1.89216e-008,1.2036
1.89640e-008,1.1846
1.90064e-008,1.1805
1.90488e-008,1.2086
1.90912e-008,1.2425
1.91337e-008,1.2573
1.91761e-008,1.1591
1.92185e-008,0.9017
1.92610e-008,0.7017
1.93034e-008,0.5160
1.93458e-008,0.3915
1.93882e-008,0.3292
1.94307e-008,0.3058
1.94731e-008,0.2831
1.95155e-008,0.2764
1.95579e-008,0.2733
1.96003e-008,0.2734
1.96428e-008,0.2698
1.96852e-008,0.2579
1.97276e-008,0.2321
1.97701e-008,0.2349
1.98125e-008,0.2713
1.98549e-008,0.2902
1.98973e-008,0.3008
1.99397e-008,0.2982
1.99822e-008,0.2527
2.00246e-008,0.2043
2.00670e-008,0.1965
2.01095e-008,0.2527
2.01519e-008,0.4535
2.01943e-008,0.6517
2.02367e-008,0.8692
2.02792e-008,1.0067
2.03216e-008,1.0934
2.03640e-008,1.1360
2.04064e-008,1.1679
2.04488e-008,1.1832
2.04913e-008,1.1916
2.05337e-008,1.1927
2.05761e-008,1.2010
2.06186e-008,1.2128
2.06610e-008,1.2319
2.07034e-008,1.2385
2.07458e-008,1.2156
2.07882e-008,1.1908
2.08307e-008,1.1745
2.08731e-008,1.1767
2.09155e-008,1.2084
2.09580e-008,1.2506
2.10004e-008,1.2698
2.10428e-008,1.2768
2.10852e-008,1.2680
2.11277e-008,1.2574
2.11701e-008,1.2532
2.12125e-008,1.2560
2.12549e-008,1.2581
2.12973e-008,1.2602
2.13398e-008,1.2603
2.13822e-008,1.2615
2.14246e-008,1.2640
2.14671e-008,1.2674
2.15095e-008,1.2652
2.15519e-008,1.2601
2.15943e-008,1.2584
2.16367e-008,1.2591
2.16792e-008,1.2627
2.17216e-008,1.2698
2.17640e-008,1.2714
2.18064e-008,1.2667
2.18489e-008,1.2624
2.18913e-008,1.2589
2.19337e-008,1.2586
2.19762e-008,1.2614
2.20186e-008,1.2637
2.20610e-008,1.2641
2.21034e-008,1.2637
2.21458e-008,1.2627
2.21883e-008,1.2626
2.22307e-008,1.2634
2.22731e-008,1.2637
2.23156e-008,1.2626
2.23580e-008,1.2620
2.24004e-008,1.2622
2.24428e-008,1.2626
2.24852e-008,1.2636
2.25277e-008,1.2645
2.25701e-008,1.2634
2.26125e-008,1.2620
2.26549e-008,1.2618
2.26974e-008,1.2620
2.27398e-008,1.2629
2.27822e-008,1.2637
2.28247e-008,1.2636
2.28671e-008,1.2631
2.29095e-008,1.2337
2.29519e-008,1.0311
2.29943e-008,0.8249
2.30368e-008,0.6380
2.30792e-008,0.4762
2.31216e-008,0.3668
2.31641e-008,0.3224
2.32065e-008,0.2957
2.32489e-008,0.2829
2.32913e-008,0.2760
2.33338e-008,0.2718
2.33762e-008,0.2685
2.34186e-008,0.2658
2.34610e-008,0.2466
2.35034e-008,0.2336
2.35459e-008,0.2575
2.35883e-008,0.2775
2.36307e-008,0.2845
2.36732e-008,0.2968
2.37156e-008,0.2785
2.37580e-008,0.2293
2.38004e-008,0.2078
2.38428e-008,0.2088
2.38853e-008,0.3624
2.39277e-008,0.5704
2.39701e-008,0.7873
2.40126e-008,0.9593
2.40550e-008,1.0695
2.40974e-008,1.1235
2.41398e-008,1.1563
2.41823e-008,1.1784
2.42247e-008,1.1907
2.42671e-008,1.1926
2.43095e-008,1.1984
2.43519e-008,1.2066
2.43944e-008,1.2212
2.44368e-008,1.2382
2.44792e-008,1.2279
2.45217e-008,1.2015
2.45641e-008,1.1815
2.46065e-008,1.1728
2.46489e-008,1.1900
2.46913e-008,1.2335
2.47338e-008,1.2634
2.47762e-008,1.2765
2.48186e-008,1.2738
2.48611e-008,1.2619
2.49035e-008,1.2533
2.49459e-008,1.2539
2.49883e-008,1.2569
2.50308e-008,1.2597
2.50732e-008,1.2604
2.51156e-008,1.2610
2.51580e-008,1.2623
2.52004e-008,1.2658
2.52429e-008,1.2668
2.52853e-008,1.2624
2.53277e-008,1.2588
2.53702e-008,1.2586
2.54126e-008,1.2602
2.54550e-008,1.2664
2.54974e-008,1.2716
2.55398e-008,1.2690
2.55823e-008,1.2643
2.56247e-008,1.2601
2.56671e-008,1.2580
2.57096e-008,1.2486
2.57520e-008,1.1044
2.57944e-008,0.8793
2.58368e-008,0.6981
2.58793e-008,0.5202
2.59217e-008,0.3923
2.59641e-008,0.3326
2.60065e-008,0.3040
2.60489e-008,0.2848
2.60914e-008,0.2770
2.61338e-008,0.2718
2.61762e-008,0.2684
2.62187e-008,0.2681
2.62611e-008,0.2556
2.63035e-008,0.2350
2.63459e-008,0.2474
2.63883e-008,0.2729
2.64308e-008,0.2800
2.64732e-008,0.2939
2.65156e-008,0.2899
2.65580e-008,0.2445
2.66005e-008,0.2111
2.66429e-008,0.2030
2.66853e-008,0.3044
2.67278e-008,0.5123
2.67702e-008,0.7181
2.68126e-008,0.9182
2.68550e-008,1.0420
2.68974e-008,1.1100
2.69399e-008,1.1473
2.69823e-008,1.1743
2.70247e-008,1.1879
2.70672e-008,1.1928
2.71096e-008,1.1960
2.71520e-008,1.2034
2.71944e-008,1.2155
2.72368e-008,1.2352
2.72793e-008,1.2342
2.73217e-008,1.2091
2.73641e-008,1.1871
2.74065e-008,1.1729
2.74490e-008,1.1810
2.74914e-008,1.2201
2.75338e-008,1.2575
2.75763e-008,1.2738
2.76187e-008,1.2766
2.76611e-008,1.2653
2.77035e-008,1.2548
2.77459e-008,1.2529
2.77884e-008,1.2562
2.78308e-008,1.2589
2.78732e-008,1.2604
2.79157e-008,1.2606
2.79581e-008,1.2616
2.80005e-008,1.2645
2.80429e-008,1.2673
2.80854e-008,1.2639
2.81278e-008,1.2595
2.81702e-008,1.2584
2.82126e-008,1.2592
2.82550e-008,1.2641
2.82975e-008,1.2708
2.83399e-008,1.2703
2.83823e-008,1.2656
2.84248e-008,1.2613
2.84672e-008,1.2581
2.85096e-008,1.2548
2.85520e-008,1.1642
2.85944e-008,0.9377
2.86369e-008,0.7559
2.86793e-008,0.5667
2.87217e-008,0.4226
2.87642e-008,0.3444
2.88066e-008,0.3122
2.88490e-008,0.2881
2.88914e-008,0.2797
2.89339e-008,0.2729
2.89763e-008,0.2694
2.90187e-008,0.2683
2.90611e-008,0.2615
2.91035e-008,0.2391
2.91460e-008,0.2398
2.91884e-008,0.2676
2.92308e-008,0.2779
2.92733e-008,0.2896
2.93157e-008,0.2957
2.93581e-008,0.2598
2.94005e-008,0.2166
2.94429e-008,0.2053
2.94854e-008,0.2558
2.95278e-008,0.4510
2.95702e-008,0.6499
2.96127e-008,0.8712
2.96551e-008,1.0109
2.96975e-008,1.0965
2.97399e-008,1.1372
2.97824e-008,1.1678
2.98248e-008,1.1836
2.98672e-008,1.1927
2.99096e-008,1.1941
2.99521e-008,1.2011
2.99945e-008,1.2111
3.00369e-008,1.2298
3.00793e-008,1.2379
3.01218e-008,1.2172
3.01642e-008,1.1930
3.02066e-008,1.1752
3.02490e-008,1.1755
3.02914e-008,1.2065
3.03339e-008,1.2492
3.03763e-008,1.2701
3.04187e-008,1.2780
3.04612e-008,1.2688
3.05036e-008,1.2573
3.05460e-008,1.2525
3.05884e-008,1.2554
3.06309e-008,1.2580
3.06733e-008,1.2604
3.07157e-008,1.2604
3.07581e-008,1.2612
3.08005e-008,1.2634
3.08430e-008,1.2670
3.08854e-008,1.2654
3.09278e-008,1.2605
3.09702e-008,1.2585
3.10127e-008,1.2587
3.10551e-008,1.2621
3.10975e-008,1.2693
3.11400e-008,1.2713
3.11824e-008,1.2670
3.12248e-008,1.2625
3.12672e-008,1.2587
3.13096e-008,1.2581
3.13521e-008,1.2172
3.13945e-008,1.0049
3.14369e-008,0.8083
3.14793e-008,0.6176
3.15218e-008,0.4596
3.15642e-008,0.3583
3.16066e-008,0.3198
3.16491e-008,0.2938
3.16915e-008,0.2820
3.17339e-008,0.2742
3.17763e-008,0.2704
3.18188e-008,0.2683
3.18612e-008,0.2655
3.19036e-008,0.2456
3.19460e-008,0.2352
3.19884e-008,0.2598
3.20309e-008,0.2765
3.20733e-008,0.2850
3.21157e-008,0.2971
3.21582e-008,0.2744
3.22006e-008,0.2258
3.22430e-008,0.2073
3.22854e-008,0.1996
3.23279e-008,0.1991
3.23703e-008,0.2109
3.24127e-008,0.2206
3.24551e-008,0.2203
3.24975e-008,0.2196
3.25400e-008,0.2166
3.25824e-008,0.2156
3.26248e-008,0.2170
3.26672e-008,0.2151
3.27097e-008,0.2101
3.27521e-008,0.2128
3.27945e-008,0.2182
3.28370e-008,0.2170
3.28794e-008,0.2177
3.29218e-008,0.2188
3.29642e-008,0.2105
3.30066e-008,0.2061
3.30491e-008,0.2117
3.30915e-008,0.2148
3.31339e-008,0.2169
3.31763e-008,0.2195
3.32188e-008,0.2182
3.32612e-008,0.2155
3.33036e-008,0.2147
3.33461e-008,0.2142
3.33885e-008,0.2153
3.34309e-008,0.2162
3.34733e-008,0.2150
3.35158e-008,0.2145
3.35582e-008,0.2161
3.36006e-008,0.2162
3.36430e-008,0.2154
3.36854e-008,0.2162
3.37279e-008,0.2158
3.37703e-008,0.2136
3.38127e-008,0.2145
3.38552e-008,0.2164
3.38976e-008,0.2162
3.39400e-008,0.2161
3.39824e-008,0.2161
3.40249e-008,0.2151
3.40673e-008,0.2148
3.41097e-008,0.2151
3.41521e-008,0.2154
3.41945e-008,0.2159
3.42370e-008,0.2158
3.42794e-008,0.2152
3.43218e-008,0.2154
3.43643e-008,0.2158
3.44067e-008,0.2155
3.44491e-008,0.2155
3.44915e-008,0.2158
3.45340e-008,0.2154
3.45764e-008,0.2151
3.46188e-008,0.2157
3.46612e-008,0.2159
3.47036e-008,0.2156
3.47461e-008,0.2156
3.47885e-008,0.2155
3.48309e-008,0.2153
3.48733e-008,0.2155
3.49158e-008,0.2156
3.49582e-008,0.2157
3.50006e-008,0.2157
3.50431e-008,0.2155
3.50855e-008,0.2154
3.51279e-008,0.2156
3.51703e-008,0.2156
3.52128e-008,0.2155
3.52552e-008,0.2156
3.52976e-008,0.2157
3.53400e-008,0.2155
3.53824e-008,0.2155
3.54249e-008,0.2157
3.54673e-008,0.2157
3.55097e-008,0.2156
3.55522e-008,0.2156
3.55946e-008,0.2156
3.56370e-008,0.2156
3.56794e-008,0.2156
3.57219e-008,0.2157
3.57643e-008,0.2157
3.58067e-008,0.2156
3.58491e-008,0.2156
3.58915e-008,0.2156
3.59340e-008,0.2157
3.59764e-008,0.2156
3.60188e-008,0.2156
3.60613e-008,0.2157
3.61037e-008,0.2156
3.61461e-008,0.2156
3.61885e-008,0.2157
3.62310e-008,0.2157
3.62734e-008,0.2157
3.63158e-008,0.2157
3.63582e-008,0.2157
3.64006e-008,0.2157
3.64431e-008,0.2157
3.64855e-008,0.2157
3.65279e-008,0.2157
3.65703e-008,0.2157
3.66128e-008,0.2157
3.66552e-008,0.2157
3.66976e-008,0.2157
3.67401e-008,0.2157
3.67825e-008,0.2157
3.68249e-008,0.2157
3.68673e-008,0.2157
3.69097e-008,0.2157
3.69522e-008,0.2157
3.69946e-008,0.2945
3.70370e-008,0.4685
3.70794e-008,0.6487
3.71219e-008,0.8579
3.71643e-008,1.0010
3.72067e-008,1.0882
3.72492e-008,1.1369
3.72916e-008,1.1673
3.73340e-008,1.1827
3.73764e-008,1.1946
3.74189e-008,1.2003
3.74613e-008,1.2025
3.75037e-008,1.2107
3.75461e-008,1.2291
3.75885e-008,1.2303
3.76310e-008,1.2157
3.76734e-008,1.2031
3.77158e-008,1.1842
3.77583e-008,1.1815
3.78007e-008,1.2105
3.78431e-008,1.2438
3.78855e-008,1.2566
3.79280e-008,1.1495
3.79704e-008,0.8916
3.80128e-008,0.6934
3.80552e-008,0.5099
3.80976e-008,0.3876
3.81401e-008,0.3282
3.81825e-008,0.3049
3.82249e-008,0.2827
3.82673e-008,0.2763
3.83098e-008,0.2735
3.83522e-008,0.2733
3.83946e-008,0.2697
3.84371e-008,0.2570
3.84795e-008,0.2314
3.85219e-008,0.2363
3.85643e-008,0.2728
3.86067e-008,0.2907
3.86492e-008,0.3013
3.86916e-008,0.2973
3.87340e-008,0.2502
3.87764e-008,0.2035
3.88189e-008,0.1966
3.88613e-008,0.2613
3.89037e-008,0.4637
3.89462e-008,0.6616
3.89886e-008,0.8770
3.90310e-008,1.0120
3.90734e-008,1.0958
3.91159e-008,1.1379
3.91583e-008,1.1692
3.92007e-008,1.1840
3.92431e-008,1.1918
3.92855e-008,1.1932
3.93280e-008,1.2016
3.93704e-008,1.2137
3.94128e-008,1.2330
3.94553e-008,1.2379
3.94977e-008,1.2145
3.95401e-008,1.1901
3.95825e-008,1.1743
3.96250e-008,1.1777
3.96674e-008,1.2108
3.97098e-008,1.2520
3.97522e-008,1.2683
3.97946e-008,1.1913
3.98371e-008,0.9333
3.98795e-008,0.7251
3.99219e-008,0.5370
3.99644e-008,0.4081
4.00068e-008,0.3351
4.00492e-008,0.3088
4.00916e-008,0.2850
4.01341e-008,0.2784
4.01765e-008,0.2746
4.02189e-008,0.2750
4.02613e-008,0.2709
4.03037e-008,0.2588
4.03462e-008,0.2325
4.03886e-008,0.2317
4.04310e-008,0.2689
4.04734e-008,0.2914
4.05159e-008,0.3007
4.05583e-008,0.2998
4.06007e-008,0.2590
4.06432e-008,0.2071
4.06856e-008,0.1967
4.07280e-008,0.2319
4.07704e-008,0.4223
4.08128e-008,0.6226
4.08553e-008,0.8410
4.08977e-008,0.9887
