.HEADER
..NAMES
Time,V U1.K26
5.5577e-009,0.2147
5.6001e-009,0.3746
5.6425e-009,0.5753
5.6849e-009,0.7794
5.7274e-009,0.9637
5.7698e-009,1.0795
5.8122e-009,1.1453
5.8547e-009,1.1792
5.8971e-009,1.2031
5.9395e-009,1.2160
5.9819e-009,1.2362
6.0243e-009,1.2412
6.0668e-009,1.2318
6.1092e-009,1.2134
6.1516e-009,1.1891
6.1941e-009,1.1620
6.2365e-009,1.1601
6.2789e-009,1.1791
6.3213e-009,1.2072
6.3637e-009,1.2419
6.4062e-009,1.2664
6.4486e-009,1.2688
6.4910e-009,1.2392
6.5335e-009,1.0418
6.5759e-009,0.8051
6.6183e-009,0.6184
6.6607e-009,0.4461
6.7032e-009,0.3391
6.7456e-009,0.2910
6.7880e-009,0.2672
6.8304e-009,0.2511
6.8728e-009,0.2471
6.9153e-009,0.2282
6.9577e-009,0.2267
7.0001e-009,0.2452
7.0426e-009,0.2681
7.0850e-009,0.2937
7.1274e-009,0.3237
7.1698e-009,0.3212
7.2122e-009,0.2912
7.2547e-009,0.2591
7.2971e-009,0.2233
7.3395e-009,0.1982
7.3820e-009,0.2013
7.4244e-009,0.2096
7.4668e-009,0.2181
7.5092e-009,0.2258
7.5516e-009,0.2250
7.5941e-009,0.2211
7.6365e-009,0.2201
7.6789e-009,0.2181
7.7213e-009,0.2188
7.7638e-009,0.2229
7.8062e-009,0.2231
7.8486e-009,0.2193
7.8910e-009,0.2161
7.9335e-009,0.2113
7.9759e-009,0.2072
8.0183e-009,0.2088
8.0608e-009,0.2129
8.1032e-009,0.2168
8.1456e-009,0.2207
8.1880e-009,0.2215
8.2305e-009,0.2195
8.2729e-009,0.2178
8.3153e-009,0.2163
8.3577e-009,0.2156
8.4001e-009,0.3014
8.4426e-009,0.4736
8.4850e-009,0.6598
8.5274e-009,0.8735
8.5698e-009,1.0242
8.6123e-009,1.1143
8.6547e-009,1.1641
8.6971e-009,1.1917
8.7396e-009,1.2039
8.7820e-009,1.2249
8.8244e-009,1.2373
8.8668e-009,1.2412
8.9093e-009,1.2308
8.9517e-009,1.2110
8.9941e-009,1.1798
9.0365e-009,1.1626
9.0790e-009,1.1679
9.1214e-009,1.1875
9.1638e-009,1.2217
9.2062e-009,1.2547
9.2486e-009,1.2682
9.2911e-009,1.2695
9.3335e-009,1.2617
9.3759e-009,1.2520
9.4183e-009,1.2492
9.4608e-009,1.2516
9.5032e-009,1.2550
9.5456e-009,1.2587
9.5881e-009,1.2600
9.6305e-009,1.2576
9.6729e-009,1.2560
9.7153e-009,1.2567
9.7578e-009,1.2587
9.8002e-009,1.2631
9.8426e-009,1.2680
9.8850e-009,1.2696
9.9274e-009,1.2683
9.9699e-009,1.2649
1.00123e-008,1.2604
1.00547e-008,1.2576
1.00971e-008,1.2577
1.01396e-008,1.2592
1.01820e-008,1.2613
1.02244e-008,1.2588
1.02668e-008,1.1668
1.03093e-008,0.9458
1.03517e-008,0.7587
1.03941e-008,0.5590
1.04366e-008,0.4013
1.04790e-008,0.3222
1.05214e-008,0.2835
1.05638e-008,0.2617
1.06063e-008,0.2586
1.06487e-008,0.2431
1.06911e-008,0.2280
1.07335e-008,0.2303
1.07759e-008,0.2476
1.08184e-008,0.2672
1.08608e-008,0.3011
1.09032e-008,0.3231
1.09456e-008,0.3098
1.09881e-008,0.2843
1.10305e-008,0.2504
1.10729e-008,0.2130
1.11154e-008,0.1992
1.11578e-008,0.2031
1.12002e-008,0.2104
1.12426e-008,0.2212
1.12851e-008,0.2265
1.13275e-008,0.2238
1.13699e-008,0.2213
1.14123e-008,0.2189
1.14548e-008,0.2168
1.14972e-008,0.2201
1.15396e-008,0.2232
1.15820e-008,0.2218
1.16244e-008,0.2193
1.16669e-008,0.2157
1.17093e-008,0.2099
1.17517e-008,0.2077
1.17941e-008,0.2101
1.18366e-008,0.2135
1.18790e-008,0.2179
1.19214e-008,0.2213
1.19639e-008,0.2209
1.20063e-008,0.2192
1.20487e-008,0.2175
1.20911e-008,0.2158
1.21336e-008,0.2159
1.21760e-008,0.2168
1.22184e-008,0.2171
1.22608e-008,0.2175
1.23032e-008,0.2175
1.23457e-008,0.2166
1.23881e-008,0.2160
1.24305e-008,0.2162
1.24729e-008,0.2166
1.25154e-008,0.2173
1.25578e-008,0.2181
1.26002e-008,0.2181
1.26427e-008,0.2177
1.26851e-008,0.2172
1.27275e-008,0.2166
1.27699e-008,0.2164
1.28124e-008,0.2166
1.28548e-008,0.2169
1.28972e-008,0.2172
1.29396e-008,0.2174
1.29821e-008,0.2172
1.30245e-008,0.2170
1.30669e-008,0.2170
1.31093e-008,0.2169
1.31517e-008,0.2170
1.31942e-008,0.2172
1.32366e-008,0.2172
1.32790e-008,0.2172
1.33214e-008,0.2171
1.33639e-008,0.2170
1.34063e-008,0.2169
1.34487e-008,0.2170
1.34912e-008,0.2170
1.35336e-008,0.2171
1.35760e-008,0.2172
1.36184e-008,0.2172
1.36609e-008,0.2171
1.37033e-008,0.2171
1.37457e-008,0.2171
1.37881e-008,0.2170
1.38306e-008,0.2171
1.38730e-008,0.2171
1.39154e-008,0.2171
1.39578e-008,0.2171
1.40002e-008,0.2306
1.40427e-008,0.3688
1.40851e-008,0.5433
1.41275e-008,0.7547
1.41699e-008,0.9434
1.42124e-008,1.0676
1.42548e-008,1.1425
1.42972e-008,1.1774
1.43397e-008,1.1970
1.43821e-008,1.2106
1.44245e-008,1.2318
1.44669e-008,1.2398
1.45094e-008,1.2372
1.45518e-008,1.2248
1.45942e-008,1.1991
1.46366e-008,1.1705
1.46790e-008,1.1632
1.47215e-008,1.1742
1.47639e-008,1.2005
1.48063e-008,1.2365
1.48487e-008,1.2627
1.48912e-008,1.2699
1.49336e-008,1.2676
1.49760e-008,1.2575
1.50185e-008,1.2500
1.50609e-008,1.2500
1.51033e-008,1.2529
1.51457e-008,1.2565
1.51881e-008,1.2599
1.52306e-008,1.2594
1.52730e-008,1.2570
1.53154e-008,1.2563
1.53579e-008,1.2575
1.54003e-008,1.2602
1.54427e-008,1.2653
1.54851e-008,1.2692
1.55276e-008,1.2694
1.55700e-008,1.2673
1.56124e-008,1.2632
1.56548e-008,1.2590
1.56972e-008,1.2575
1.57397e-008,1.2583
1.57821e-008,1.2601
1.58245e-008,1.2622
1.58670e-008,1.2483
1.59094e-008,1.0835
1.59518e-008,0.8657
1.59942e-008,0.6753
1.60366e-008,0.4867
1.60791e-008,0.3609
1.61215e-008,0.3005
1.61639e-008,0.2735
1.62064e-008,0.2585
1.62488e-008,0.2551
1.62912e-008,0.2340
1.63336e-008,0.2269
1.63761e-008,0.2373
1.64185e-008,0.2545
1.64609e-008,0.2799
1.65033e-008,0.3143
1.65457e-008,0.3208
1.65882e-008,0.3000
1.66306e-008,0.2717
1.66730e-008,0.2343
1.67155e-008,0.2036
1.67579e-008,0.2002
1.68003e-008,0.2079
1.68427e-008,0.3416
1.68851e-008,0.5448
1.69276e-008,0.7417
1.69700e-008,0.9373
1.70124e-008,1.0644
1.70548e-008,1.1361
1.70973e-008,1.1743
1.71397e-008,1.2012
1.71821e-008,1.2135
1.72246e-008,1.2335
1.72670e-008,1.2407
1.73094e-008,1.2350
1.73518e-008,1.2165
1.73942e-008,1.1941
1.74367e-008,1.1657
1.74791e-008,1.1588
1.75215e-008,1.1756
1.75640e-008,1.2019
1.76064e-008,1.2363
1.76488e-008,1.2641
1.76912e-008,1.2693
1.77336e-008,1.2485
1.77761e-008,1.0850
1.78185e-008,0.8387
1.78609e-008,0.6523
1.79033e-008,0.4726
1.79458e-008,0.3519
1.79882e-008,0.2985
1.80306e-008,0.2713
1.80731e-008,0.2521
1.81155e-008,0.2493
1.81579e-008,0.2312
1.82003e-008,0.2259
1.82427e-008,0.2407
1.82852e-008,0.2647
1.83276e-008,0.2884
1.83700e-008,0.3199
1.84125e-008,0.3248
1.84549e-008,0.2970
1.84973e-008,0.2651
1.85397e-008,0.2298
1.85822e-008,0.2005
1.86246e-008,0.1998
1.86670e-008,0.2084
1.87094e-008,0.3105
1.87518e-008,0.5070
1.87943e-008,0.6930
1.88367e-008,0.8999
1.88791e-008,1.0419
1.89216e-008,1.1223
1.89640e-008,1.1685
1.90064e-008,1.1987
1.90488e-008,1.2108
1.90912e-008,1.2282
1.91337e-008,1.2379
1.91761e-008,1.2358
1.92185e-008,1.2190
1.92610e-008,1.2001
1.93034e-008,1.1723
1.93458e-008,1.1598
1.93882e-008,1.1726
1.94307e-008,1.1957
1.94731e-008,1.2282
1.95155e-008,1.2590
1.95579e-008,1.2687
1.96003e-008,1.2666
1.96428e-008,1.2596
1.96852e-008,1.2511
1.97276e-008,1.2492
1.97701e-008,1.2526
1.98125e-008,1.2555
1.98549e-008,1.2580
1.98973e-008,1.2592
1.99397e-008,1.2571
1.99822e-008,1.2560
2.00246e-008,1.2577
2.00670e-008,1.2605
2.01095e-008,1.2644
2.01519e-008,1.2688
2.01943e-008,1.2696
2.02367e-008,1.2672
2.02792e-008,1.2638
2.03216e-008,1.2598
2.03640e-008,1.2574
2.04064e-008,1.2582
2.04488e-008,1.2598
2.04913e-008,1.2616
2.05337e-008,1.2603
2.05761e-008,1.1807
2.06186e-008,0.9621
2.06610e-008,0.7735
2.07034e-008,0.5735
2.07458e-008,0.4107
2.07882e-008,0.3266
2.08307e-008,0.2856
2.08731e-008,0.2629
2.09155e-008,0.2587
2.09580e-008,0.2448
2.10004e-008,0.2284
2.10428e-008,0.2296
2.10852e-008,0.2467
2.11277e-008,0.2654
2.11701e-008,0.2984
2.12125e-008,0.3228
2.12549e-008,0.3114
2.12973e-008,0.2864
2.13398e-008,0.2533
2.13822e-008,0.2154
2.14246e-008,0.1994
2.14671e-008,0.2028
2.15095e-008,0.2097
2.15519e-008,0.2204
2.15943e-008,0.2264
2.16367e-008,0.2240
2.16792e-008,0.2215
2.17216e-008,0.2193
2.17640e-008,0.2168
2.18064e-008,0.2198
2.18489e-008,0.2232
2.18913e-008,0.2220
2.19337e-008,0.2195
2.19762e-008,0.2161
2.20186e-008,0.2103
2.20610e-008,0.2077
2.21034e-008,0.2099
2.21458e-008,0.2133
2.21883e-008,0.2176
2.22307e-008,0.2212
2.22731e-008,0.2210
2.23156e-008,0.2194
2.23580e-008,0.2177
2.24004e-008,0.2160
2.24428e-008,0.2158
2.24852e-008,0.2168
2.25277e-008,0.2171
2.25701e-008,0.2175
2.26125e-008,0.2176
2.26549e-008,0.2167
2.26974e-008,0.2160
2.27398e-008,0.2163
2.27822e-008,0.2166
2.28247e-008,0.2173
2.28671e-008,0.2181
2.29095e-008,0.2182
2.29519e-008,0.2178
2.29943e-008,0.2173
2.30368e-008,0.2167
2.30792e-008,0.2164
2.31216e-008,0.2167
2.31641e-008,0.2169
2.32065e-008,0.2172
2.32489e-008,0.2174
2.32913e-008,0.2173
2.33338e-008,0.2171
2.33762e-008,0.2341
2.34186e-008,0.3736
2.34610e-008,0.5475
2.35034e-008,0.7605
2.35459e-008,0.9472
2.35883e-008,1.0697
2.36307e-008,1.1436
2.36732e-008,1.1780
2.37156e-008,1.1971
2.37580e-008,1.2110
2.38004e-008,1.2320
2.38428e-008,1.2399
2.38853e-008,1.2371
2.39277e-008,1.2244
2.39701e-008,1.1983
2.40126e-008,1.1702
2.40550e-008,1.1635
2.40974e-008,1.1747
2.41398e-008,1.2014
2.41823e-008,1.2373
2.42247e-008,1.2630
2.42671e-008,1.2699
2.43095e-008,1.2674
2.43519e-008,1.2572
2.43944e-008,1.2500
2.44368e-008,1.2500
2.44792e-008,1.2529
2.45217e-008,1.2566
2.45641e-008,1.2600
2.46065e-008,1.2593
2.46489e-008,1.2570
2.46913e-008,1.2563
2.47338e-008,1.2575
2.47762e-008,1.2603
2.48186e-008,1.2654
2.48611e-008,1.2692
2.49035e-008,1.2694
2.49459e-008,1.2672
2.49883e-008,1.2631
2.50308e-008,1.2589
2.50732e-008,1.2575
2.51156e-008,1.2583
2.51580e-008,1.2602
2.52004e-008,1.2623
2.52429e-008,1.2472
2.52853e-008,1.0784
2.53277e-008,0.8618
2.53702e-008,0.6709
2.54126e-008,0.4832
2.54550e-008,0.3591
2.54974e-008,0.2996
2.55398e-008,0.2730
2.55823e-008,0.2585
2.56247e-008,0.2548
2.56671e-008,0.2336
2.57096e-008,0.2269
2.57520e-008,0.2377
2.57944e-008,0.2549
2.58368e-008,0.2806
2.58793e-008,0.3148
2.59217e-008,0.3205
2.59641e-008,0.2994
2.60065e-008,0.2709
2.60489e-008,0.2334
2.60914e-008,0.2032
2.61338e-008,0.2003
2.61762e-008,0.2081
2.62187e-008,0.3454
2.62611e-008,0.5486
2.63035e-008,0.7465
2.63459e-008,0.9407
2.63883e-008,1.0665
2.64308e-008,1.1374
2.64732e-008,1.1749
2.65156e-008,1.2016
2.65580e-008,1.2138
2.66005e-008,1.2340
2.66429e-008,1.2409
2.66853e-008,1.2346
2.67278e-008,1.2162
2.67702e-008,1.1935
2.68126e-008,1.1652
2.68550e-008,1.1589
2.68974e-008,1.1760
2.69399e-008,1.2026
2.69823e-008,1.2370
2.70247e-008,1.2645
2.70672e-008,1.2693
2.71096e-008,1.2475
2.71520e-008,1.0799
2.71944e-008,0.8344
2.72368e-008,0.6480
2.72793e-008,0.4693
2.73217e-008,0.3503
2.73641e-008,0.2975
2.74065e-008,0.2708
2.74490e-008,0.2519
2.74914e-008,0.2491
2.75338e-008,0.2308
2.75763e-008,0.2261
2.76187e-008,0.2413
2.76611e-008,0.2652
2.77035e-008,0.2891
2.77459e-008,0.3205
2.77884e-008,0.3245
2.78308e-008,0.2963
2.78732e-008,0.2644
2.79157e-008,0.2290
2.79581e-008,0.2002
2.80005e-008,0.2000
2.80429e-008,0.2086
2.80854e-008,0.2168
2.81278e-008,0.2252
2.81702e-008,0.2257
2.82126e-008,0.2217
2.82550e-008,0.2204
2.82975e-008,0.2186
2.83399e-008,0.2185
2.83823e-008,0.2225
2.84248e-008,0.2236
2.84672e-008,0.2201
2.85096e-008,0.2167
2.85520e-008,0.2123
2.85944e-008,0.2077
2.86369e-008,0.2084
2.86793e-008,0.2124
2.87217e-008,0.2163
2.87642e-008,0.2203
2.88066e-008,0.2218
2.88490e-008,0.2199
2.88914e-008,0.2181
2.89339e-008,0.2167
2.89763e-008,0.2157
2.90187e-008,0.2165
2.90611e-008,0.2173
2.91035e-008,0.2173
2.91460e-008,0.2175
2.91884e-008,0.2171
2.92308e-008,0.2162
2.92733e-008,0.2161
2.93157e-008,0.2166
2.93581e-008,0.2171
2.94005e-008,0.2179
2.94429e-008,0.2184
2.94854e-008,0.2180
2.95278e-008,0.2175
2.95702e-008,0.2169
2.96127e-008,0.2164
2.96551e-008,0.2166
2.96975e-008,0.2169
2.97399e-008,0.2172
2.97824e-008,0.2174
2.98248e-008,0.2174
2.98672e-008,0.2172
2.99096e-008,0.2170
2.99521e-008,0.2702
2.99945e-008,0.4302
3.00369e-008,0.6040
3.00793e-008,0.8264
3.01218e-008,0.9935
3.01642e-008,1.0957
3.02066e-008,1.1562
3.02490e-008,1.1866
3.02914e-008,1.2005
3.03339e-008,1.2183
3.03763e-008,1.2346
3.04187e-008,1.2413
3.04612e-008,1.2338
3.05036e-008,1.2179
3.05460e-008,1.1882
3.05884e-008,1.1654
3.06309e-008,1.1656
3.06733e-008,1.1812
3.07157e-008,1.2127
3.07581e-008,1.2477
3.08005e-008,1.2666
3.08430e-008,1.2702
3.08854e-008,1.2646
3.09278e-008,1.2542
3.09702e-008,1.2493
3.10127e-008,1.2509
3.10551e-008,1.2541
3.10975e-008,1.2579
3.11400e-008,1.2603
3.11824e-008,1.2585
3.12248e-008,1.2566
3.12672e-008,1.2566
3.13096e-008,1.2582
3.13521e-008,1.2618
3.13945e-008,1.2670
3.14369e-008,1.2697
3.14793e-008,1.2690
3.15218e-008,1.2661
3.15642e-008,1.2617
3.16066e-008,1.2582
3.16491e-008,1.2577
3.16915e-008,1.2588
3.17339e-008,1.2609
3.17763e-008,1.2627
3.18188e-008,1.2630
3.18612e-008,1.2623
3.19036e-008,1.2617
3.19460e-008,1.2612
3.19884e-008,1.2612
3.20309e-008,1.2619
3.20733e-008,1.2624
3.21157e-008,1.2625
3.21582e-008,1.2622
3.22006e-008,1.2615
3.22430e-008,1.2608
3.22854e-008,1.2607
3.23279e-008,1.2609
3.23703e-008,1.2614
3.24127e-008,1.2621
3.24551e-008,1.2624
3.24975e-008,1.2622
3.25400e-008,1.2619
3.25824e-008,1.2616
3.26248e-008,1.2614
3.26672e-008,1.2615
3.27097e-008,1.2617
3.27521e-008,1.2618
3.27945e-008,1.2618
3.28370e-008,1.2617
3.28794e-008,1.2616
3.29218e-008,1.2615
3.29642e-008,1.2615
3.30066e-008,1.2616
3.30491e-008,1.2617
3.30915e-008,1.2618
3.31339e-008,1.2618
3.31763e-008,1.2617
3.32188e-008,1.2616
3.32612e-008,1.2616
3.33036e-008,1.2616
3.33461e-008,1.2616
3.33885e-008,1.2617
3.34309e-008,1.2617
3.34733e-008,1.2617
3.35158e-008,1.2617
3.35582e-008,1.2616
3.36006e-008,1.2616
3.36430e-008,1.2616
3.36854e-008,1.2369
3.37279e-008,1.0484
3.37703e-008,0.8403
3.38127e-008,0.6472
3.38552e-008,0.4646
3.38976e-008,0.3497
3.39400e-008,0.2945
3.39824e-008,0.2697
3.40249e-008,0.2581
3.40673e-008,0.2529
3.41097e-008,0.2325
3.41521e-008,0.2281
3.41945e-008,0.2409
3.42370e-008,0.2574
3.42794e-008,0.2845
3.43218e-008,0.3169
3.43643e-008,0.3180
3.44067e-008,0.2960
3.44491e-008,0.2668
3.44915e-008,0.2290
3.45340e-008,0.2019
3.45764e-008,0.2010
3.46188e-008,0.2137
3.46612e-008,0.3685
3.47036e-008,0.5699
3.47461e-008,0.7729
3.47885e-008,0.9593
3.48309e-008,1.0771
3.48733e-008,1.1440
3.49158e-008,1.1784
3.49582e-008,1.2028
3.50006e-008,1.2155
3.50431e-008,1.2358
3.50855e-008,1.2412
3.51279e-008,1.2326
3.51703e-008,1.2142
3.52128e-008,1.1902
3.52552e-008,1.1628
3.52976e-008,1.1600
3.53400e-008,1.1785
3.53824e-008,1.2063
3.54249e-008,1.2410
3.54673e-008,1.2662
3.55097e-008,1.2690
3.55522e-008,1.2647
3.55946e-008,1.2558
3.56370e-008,1.2491
3.56794e-008,1.2501
3.57219e-008,1.2540
3.57643e-008,1.2566
3.58067e-008,1.2590
3.58491e-008,1.2586
3.58915e-008,1.2561
3.59340e-008,1.2558
3.59764e-008,1.2584
3.60188e-008,1.2616
3.60613e-008,1.2663
3.61037e-008,1.2699
3.61461e-008,1.2692
3.61885e-008,1.2662
3.62310e-008,1.2623
3.62734e-008,1.2584
3.63158e-008,1.2573
3.63582e-008,1.2587
3.64006e-008,1.2605
3.64431e-008,1.2623
3.64855e-008,1.2630
3.65279e-008,1.2623
3.65703e-008,1.2616
3.66128e-008,1.2613
3.66552e-008,1.2612
3.66976e-008,1.2617
3.67401e-008,1.2624
3.67825e-008,1.2624
3.68249e-008,1.2621
3.68673e-008,1.2615
3.69097e-008,1.2608
3.69522e-008,1.2605
3.69946e-008,1.2608
3.70370e-008,1.2613
3.70794e-008,1.2619
3.71219e-008,1.2623
3.71643e-008,1.2622
3.72067e-008,1.2618
3.72492e-008,1.2615
3.72916e-008,1.2613
3.73340e-008,1.2614
3.73764e-008,1.2616
3.74189e-008,1.2617
3.74613e-008,1.2617
3.75037e-008,1.2617
3.75461e-008,1.2615
3.75885e-008,1.2614
3.76310e-008,1.2615
3.76734e-008,1.2615
3.77158e-008,1.2616
3.77583e-008,1.2617
3.78007e-008,1.2617
3.78431e-008,1.2617
3.78855e-008,1.2616
3.79280e-008,1.2615
3.79704e-008,1.2615
3.80128e-008,1.2615
3.80552e-008,1.2616
3.80976e-008,1.2616
3.81401e-008,1.2616
3.81825e-008,1.2616
3.82249e-008,1.2616
3.82673e-008,1.2615
3.83098e-008,1.2615
3.83522e-008,1.2560
3.83946e-008,1.1530
3.84371e-008,0.9313
3.84795e-008,0.7460
3.85219e-008,0.5478
3.85643e-008,0.3945
3.86067e-008,0.3183
3.86492e-008,0.2810
3.86916e-008,0.2600
3.87340e-008,0.2579
3.87764e-008,0.2419
3.88189e-008,0.2287
3.88613e-008,0.2323
3.89037e-008,0.2494
3.89462e-008,0.2691
3.89886e-008,0.3029
3.90310e-008,0.3224
3.90734e-008,0.3077
3.91159e-008,0.2823
3.91583e-008,0.2481
3.92007e-008,0.2115
3.92431e-008,0.1994
3.92855e-008,0.2035
3.93280e-008,0.2109
3.93704e-008,0.2217
3.94128e-008,0.2264
3.94553e-008,0.2236
3.94977e-008,0.2214
3.95401e-008,0.2188
3.95825e-008,0.2169
3.96250e-008,0.2203
3.96674e-008,0.2231
3.97098e-008,0.2215
3.97522e-008,0.2191
3.97946e-008,0.2154
3.98371e-008,0.2097
3.98795e-008,0.2079
3.99219e-008,0.2103
3.99644e-008,0.2137
4.00068e-008,0.2182
4.00492e-008,0.2213
4.00916e-008,0.2208
4.01341e-008,0.2192
4.01765e-008,0.2174
4.02189e-008,0.2158
4.02613e-008,0.2159
4.03037e-008,0.2168
4.03462e-008,0.2171
4.03886e-008,0.2175
4.04310e-008,0.2175
4.04734e-008,0.2165
4.05159e-008,0.2160
4.05583e-008,0.2163
4.06007e-008,0.2166
4.06432e-008,0.2173
4.06856e-008,0.2181
4.07280e-008,0.2181
4.07704e-008,0.2177
4.08128e-008,0.2172
4.08553e-008,0.2166
4.08977e-008,0.2164
4.09401e-008,0.2167
4.09825e-008,0.2169
4.10250e-008,0.2172
4.10674e-008,0.2174
4.11098e-008,0.2172
4.11523e-008,0.2170
4.11947e-008,0.2481
4.12371e-008,0.3989
4.12795e-008,0.5709
4.13220e-008,0.7908
4.13644e-008,0.9688
4.14068e-008,1.0819
4.14492e-008,1.1494
4.14916e-008,1.1819
4.15341e-008,1.1984
4.15765e-008,1.2140
4.16189e-008,1.2334
4.16614e-008,1.2407
4.17038e-008,1.2357
4.17462e-008,1.2218
4.17886e-008,1.1938
4.18311e-008,1.1676
4.18735e-008,1.1641
4.19159e-008,1.1773
4.19583e-008,1.2063
4.20007e-008,1.2421
4.20432e-008,1.2648
4.20856e-008,1.2701
4.21280e-008,1.2662
4.21704e-008,1.2558
4.22129e-008,1.2495
4.22553e-008,1.2504
4.22977e-008,1.2534
4.23402e-008,1.2571
4.23826e-008,1.2602
4.24250e-008,1.2589
4.24674e-008,1.2568
4.25098e-008,1.2563
4.25523e-008,1.2577
4.25947e-008,1.2609
4.26371e-008,1.2661
4.26795e-008,1.2694
4.27220e-008,1.2692
4.27644e-008,1.2667
4.28068e-008,1.2624
4.28493e-008,1.2585
4.28917e-008,1.2575
4.29341e-008,1.2585
4.29765e-008,1.2605
4.30190e-008,1.2625
4.30614e-008,1.2630
4.31038e-008,1.2624
4.31462e-008,1.2618
4.31886e-008,1.2612
4.32311e-008,1.2611
4.32735e-008,1.2617
4.33159e-008,1.2624
4.33584e-008,1.2625
4.34008e-008,1.2623
4.34432e-008,1.2616
4.34856e-008,1.2609
4.35281e-008,1.2606
4.35705e-008,1.2608
4.36129e-008,1.2613
4.36553e-008,1.2619
4.36977e-008,1.2623
4.37402e-008,1.2622
4.37826e-008,1.2619
4.38250e-008,1.2616
4.38675e-008,1.2613
4.39099e-008,1.2614
4.39523e-008,1.2616
4.39947e-008,1.2433
4.40372e-008,1.0671
4.40796e-008,0.8537
4.41220e-008,0.6625
4.41644e-008,0.4767
4.42068e-008,0.3555
4.42493e-008,0.2972
4.42917e-008,0.2713
4.43341e-008,0.2581
4.43765e-008,0.2542
4.44190e-008,0.2337
4.44614e-008,0.2280
4.45038e-008,0.2394
4.45463e-008,0.2560
4.45887e-008,0.2818
4.46311e-008,0.3152
4.46735e-008,0.3192
4.47160e-008,0.2979
4.47584e-008,0.2694
4.48008e-008,0.2319
4.48432e-008,0.2028
4.48856e-008,0.2006
4.49281e-008,0.2085
4.49705e-008,0.3527
4.50129e-008,0.5559
4.50554e-008,0.7556
4.50978e-008,0.9475
4.51402e-008,1.0704
4.51826e-008,1.1399
4.52251e-008,1.1761
4.52675e-008,1.2020
4.53099e-008,1.2142
4.53523e-008,1.2346
4.53947e-008,1.2411
4.54372e-008,1.2340
4.54796e-008,1.2156
4.55220e-008,1.1924
4.55645e-008,1.1642
