.HEADER
..NAMES
Time,V U1.Y23
.DATA
4.90938e-008,1.2096
4.91398e-008,1.2206
4.91857e-008,1.2328
4.92316e-008,1.2386
4.92775e-008,1.2366
4.93235e-008,1.2324
4.93694e-008,1.2313
4.94153e-008,1.2339
4.94612e-008,1.2372
4.95072e-008,1.2374
4.95531e-008,1.2336
4.95990e-008,1.2275
4.96449e-008,1.2226
4.96909e-008,1.2231
4.97368e-008,1.2290
4.97827e-008,1.2366
4.98286e-008,1.2420
4.98746e-008,1.2420
4.99205e-008,1.2363
4.99664e-008,1.2272
5.00123e-008,1.2198
5.00583e-008,1.2190
5.01042e-008,1.2253
5.01501e-008,1.2344
5.01960e-008,1.2404
5.02420e-008,1.2403
5.02879e-008,1.2349
5.03338e-008,1.2278
5.03797e-008,1.2231
5.04257e-008,1.2236
5.04716e-008,1.2285
5.05175e-008,1.2337
5.05634e-008,1.2360
5.06094e-008,1.2347
5.06553e-008,1.2314
5.07012e-008,1.2283
5.07471e-008,1.2272
5.07931e-008,1.2283
5.08390e-008,1.2307
5.08849e-008,1.2325
5.09308e-008,1.2323
5.09767e-008,1.2304
5.10227e-008,1.2235
5.10686e-008,1.1412
5.11145e-008,0.9979
5.11604e-008,0.8571
5.12064e-008,0.6969
5.12523e-008,0.5246
5.12982e-008,0.3669
5.13441e-008,0.2553
5.13901e-008,0.2034
5.14360e-008,0.1770
5.14819e-008,0.1698
5.15278e-008,0.1699
5.15738e-008,0.1802
5.16197e-008,0.1942
5.16656e-008,0.2041
5.17115e-008,0.2098
5.17575e-008,0.2138
5.18034e-008,0.2129
5.18493e-008,0.2142
5.18952e-008,0.2297
5.19412e-008,0.2515
5.19871e-008,0.2708
5.20330e-008,0.2811
5.20789e-008,0.2835
5.21249e-008,0.2773
5.21708e-008,0.2618
5.22167e-008,0.2469
5.22626e-008,0.2409
5.23086e-008,0.2452
5.23545e-008,0.2524
5.24004e-008,0.2555
5.24463e-008,0.2541
5.24923e-008,0.2474
5.25382e-008,0.2332
5.25841e-008,0.2163
5.26300e-008,0.2113
5.26760e-008,0.2211
5.27219e-008,0.2361
5.27678e-008,0.2487
5.28137e-008,0.2556
5.28597e-008,0.2574
5.29056e-008,0.2604
5.29515e-008,0.3495
5.29974e-008,0.5034
5.30434e-008,0.6735
5.30893e-008,0.8649
5.31352e-008,1.0471
5.31812e-008,1.1715
5.32271e-008,1.2516
5.32730e-008,1.2802
5.33189e-008,1.2994
5.33649e-008,1.3038
5.34108e-008,1.3036
5.34567e-008,1.2947
5.35026e-008,1.2786
5.35486e-008,1.2632
5.35945e-008,1.2504
5.36404e-008,1.2466
5.36863e-008,1.2566
5.37323e-008,1.2691
5.37782e-008,1.2598
5.38241e-008,1.2343
5.38700e-008,1.2004
5.39160e-008,1.1764
5.39619e-008,1.1724
5.40078e-008,1.1909
5.40537e-008,1.2218
5.40997e-008,1.2447
5.41456e-008,1.2468
5.41915e-008,1.2304
5.42374e-008,1.2097
5.42834e-008,1.2001
5.43293e-008,1.2054
5.43752e-008,1.2235
5.44211e-008,1.2484
5.44671e-008,1.2682
5.45130e-008,1.2675
5.45589e-008,1.2488
5.46048e-008,1.2256
5.46508e-008,1.2082
5.46967e-008,1.2043
5.47426e-008,1.2129
5.47885e-008,1.2095
5.48345e-008,1.1101
5.48804e-008,0.9683
5.49263e-008,0.8051
5.49722e-008,0.6348
5.50181e-008,0.4628
5.50641e-008,0.3276
5.51100e-008,0.2432
5.51559e-008,0.2031
5.52018e-008,0.1754
5.52478e-008,0.1624
5.52937e-008,0.1596
5.53396e-008,0.1732
5.53855e-008,0.1954
5.54315e-008,0.2145
5.54774e-008,0.2275
5.55233e-008,0.2285
5.55692e-008,0.2180
5.56152e-008,0.2099
5.56611e-008,0.2204
5.57070e-008,0.2435
5.57529e-008,0.2716
5.57989e-008,0.2914
5.58448e-008,0.2978
5.58907e-008,0.2845
5.59366e-008,0.2582
5.59826e-008,0.2359
5.60285e-008,0.2301
5.60744e-008,0.2407
5.61203e-008,0.2557
5.61663e-008,0.2637
5.62122e-008,0.2613
5.62581e-008,0.2477
5.63040e-008,0.2256
5.63500e-008,0.2074
5.63959e-008,0.2079
5.64418e-008,0.2239
5.64877e-008,0.2434
5.65337e-008,0.2571
5.65796e-008,0.2610
5.66255e-008,0.2569
5.66714e-008,0.2481
5.67174e-008,0.2409
5.67633e-008,0.2391
5.68092e-008,0.2415
5.68551e-008,0.2432
5.69011e-008,0.2418
5.69470e-008,0.2379
5.69929e-008,0.2349
5.70389e-008,0.2352
5.70848e-008,0.2395
5.71307e-008,0.2462
5.71766e-008,0.2508
5.72226e-008,0.2499
5.72685e-008,0.2438
5.73144e-008,0.2360
5.73603e-008,0.2310
5.74063e-008,0.2318
5.74522e-008,0.2386
5.74981e-008,0.2477
5.75440e-008,0.2532
5.75900e-008,0.2517
5.76359e-008,0.2451
5.76818e-008,0.2380
5.77277e-008,0.2344
5.77737e-008,0.2355
5.78196e-008,0.2402
5.78655e-008,0.2456
5.79114e-008,0.2486
5.79574e-008,0.2473
5.80033e-008,0.2430
5.80492e-008,0.2392
5.80951e-008,0.2380
5.81411e-008,0.2396
5.81870e-008,0.2427
5.82329e-008,0.2451
5.82788e-008,0.2455
5.83248e-008,0.2437
5.83707e-008,0.2412
5.84166e-008,0.2400
5.84625e-008,0.2411
5.85085e-008,0.2436
5.85544e-008,0.2806
5.86003e-008,0.4363
5.86462e-008,0.5920
5.86922e-008,0.7821
5.87381e-008,0.9700
5.87840e-008,1.1218
5.88299e-008,1.2271
5.88758e-008,1.2747
5.89218e-008,1.2947
5.89677e-008,1.3035
5.90136e-008,1.3022
5.90595e-008,1.2937
5.91055e-008,1.2830
5.91514e-008,1.2700
5.91973e-008,1.2631
5.92432e-008,1.2569
5.92892e-008,1.2603
5.93351e-008,1.2679
5.93810e-008,1.2616
5.94269e-008,1.2380
5.94729e-008,1.2091
5.95188e-008,1.1850
5.95647e-008,1.1778
5.96106e-008,1.1884
5.96566e-008,1.2139
5.97025e-008,1.2385
5.97484e-008,1.2459
5.97944e-008,1.2345
5.98403e-008,1.2152
5.98862e-008,1.2034
5.99321e-008,1.2055
5.99780e-008,1.2191
6.00240e-008,1.2402
6.00699e-008,1.2618
6.01158e-008,1.2692
6.01618e-008,1.2565
6.02077e-008,1.2353
6.02536e-008,1.2166
6.02995e-008,1.2075
6.03454e-008,1.2103
6.03914e-008,1.2205
6.04373e-008,1.2317
6.04832e-008,1.2371
6.05292e-008,1.2356
6.05751e-008,1.2325
6.06210e-008,1.2322
6.06669e-008,1.2347
6.07128e-008,1.2373
6.07588e-008,1.2365
6.08047e-008,1.2323
6.08506e-008,1.2264
6.08965e-008,1.2222
6.09425e-008,1.2235
6.09884e-008,1.2297
6.10343e-008,1.2371
6.10803e-008,1.2418
6.11262e-008,1.2412
6.11721e-008,1.2353
6.12180e-008,1.2264
6.12639e-008,1.2196
6.13099e-008,1.2195
6.13558e-008,1.2259
6.14017e-008,1.2345
6.14477e-008,1.2399
6.14936e-008,1.2395
6.15395e-008,1.2342
6.15854e-008,1.2275
6.16313e-008,1.2233
6.16773e-008,1.2240
6.17232e-008,1.2286
6.17691e-008,1.2334
6.18151e-008,1.2353
6.18610e-008,1.2340
6.19069e-008,1.2310
6.19528e-008,1.2283
6.19987e-008,1.2274
6.20447e-008,1.2285
6.20906e-008,1.2306
6.21365e-008,1.2321
6.21825e-008,1.2318
6.22284e-008,1.2299
6.22743e-008,1.2221
6.23202e-008,1.1361
6.23661e-008,0.9928
6.24121e-008,0.8508
6.24580e-008,0.6906
6.25039e-008,0.5178
6.25499e-008,0.3614
6.25958e-008,0.2523
6.26417e-008,0.2022
6.26876e-008,0.1764
6.27335e-008,0.1697
6.27795e-008,0.1700
6.28254e-008,0.1804
6.28713e-008,0.1945
6.29173e-008,0.2041
6.29632e-008,0.2100
6.30091e-008,0.2139
6.30550e-008,0.2129
6.31009e-008,0.2144
6.31469e-008,0.2303
6.31928e-008,0.2521
6.32387e-008,0.2711
6.32847e-008,0.2812
6.33306e-008,0.2835
6.33765e-008,0.2769
6.34224e-008,0.2612
6.34683e-008,0.2463
6.35143e-008,0.2407
6.35602e-008,0.2452
6.36061e-008,0.2525
6.36521e-008,0.2555
6.36980e-008,0.2540
6.37439e-008,0.2470
6.37898e-008,0.2325
6.38357e-008,0.2156
6.38817e-008,0.2112
6.39276e-008,0.2215
6.39735e-008,0.2366
6.40195e-008,0.2490
6.40654e-008,0.2558
6.41113e-008,0.2573
6.41572e-008,0.2609
6.42031e-008,0.3544
6.42491e-008,0.5085
6.42950e-008,0.6806
6.43409e-008,0.8717
6.43869e-008,1.0528
6.44328e-008,1.1751
6.44787e-008,1.2531
6.45246e-008,1.2808
6.45705e-008,1.2997
6.46165e-008,1.3038
6.46624e-008,1.3034
6.47083e-008,1.2943
6.47542e-008,1.2779
6.48002e-008,1.2627
6.48461e-008,1.2499
6.48920e-008,1.2467
6.49380e-008,1.2571
6.49839e-008,1.2692
6.50298e-008,1.2591
6.50757e-008,1.2332
6.51216e-008,1.1992
6.51676e-008,1.1758
6.52135e-008,1.1726
6.52594e-008,1.1918
6.53054e-008,1.2228
6.53513e-008,1.2451
6.53972e-008,1.2464
6.54431e-008,1.2296
6.54890e-008,1.2091
6.55350e-008,1.1999
6.55809e-008,1.2058
6.56268e-008,1.2243
6.56728e-008,1.2493
6.57187e-008,1.2685
6.57646e-008,1.2670
6.58105e-008,1.2480
6.58564e-008,1.2248
6.59024e-008,1.2077
6.59483e-008,1.2044
6.59942e-008,1.2133
6.60402e-008,1.2273
6.60861e-008,1.2372
6.61320e-008,1.2376
6.61779e-008,1.2322
6.62238e-008,1.2285
6.62698e-008,1.2299
6.63157e-008,1.2349
6.63616e-008,1.2383
6.64076e-008,1.2370
6.64535e-008,1.2313
6.64994e-008,1.2239
6.65453e-008,1.2199
6.65912e-008,1.2227
6.66372e-008,1.2304
6.66831e-008,1.2388
6.67290e-008,1.2431
6.67750e-008,1.2408
6.68209e-008,1.2325
6.68668e-008,1.2223
6.69127e-008,1.2167
6.69586e-008,1.2192
6.70046e-008,1.2281
6.70505e-008,1.2374
6.70964e-008,1.2415
6.71424e-008,1.2385
6.71883e-008,1.2310
6.72342e-008,1.2238
6.72801e-008,1.2213
6.73260e-008,1.2246
6.73720e-008,1.2307
6.74179e-008,1.2351
6.74638e-008,1.2356
6.75098e-008,1.2327
6.75557e-008,1.2288
6.76016e-008,1.2263
6.76475e-008,1.2264
6.76934e-008,1.2288
6.77394e-008,1.2316
6.77853e-008,1.2328
6.78312e-008,1.2315
6.78772e-008,1.2286
6.79231e-008,1.1945
6.79690e-008,1.0607
6.80149e-008,0.9224
6.80608e-008,0.7659
6.81068e-008,0.6022
6.81527e-008,0.4343
6.81986e-008,0.2985
6.82446e-008,0.2205
6.82905e-008,0.1859
6.83364e-008,0.1697
6.83823e-008,0.1678
6.84282e-008,0.1747
6.84742e-008,0.1880
6.85201e-008,0.2007
6.85660e-008,0.2072
6.86119e-008,0.2122
6.86579e-008,0.2128
6.87038e-008,0.2118
6.87497e-008,0.2206
6.87957e-008,0.2417
6.88416e-008,0.2629
6.88875e-008,0.2778
6.89334e-008,0.2827
6.89793e-008,0.2809
6.90253e-008,0.2686
6.90712e-008,0.2523
6.91171e-008,0.2419
6.91631e-008,0.2424
6.92090e-008,0.2494
6.92549e-008,0.2544
6.93008e-008,0.2546
6.93467e-008,0.2505
6.93927e-008,0.2399
6.94386e-008,0.2230
6.94845e-008,0.2113
6.95305e-008,0.2154
6.95764e-008,0.2292
6.96223e-008,0.2433
6.96682e-008,0.2527
6.97141e-008,0.2566
6.97601e-008,0.2558
6.98060e-008,0.2874
6.98519e-008,0.4340
6.98979e-008,0.5866
6.99438e-008,0.7796
6.99897e-008,0.9699
7.00356e-008,1.1202
7.00815e-008,1.2238
7.01275e-008,1.2699
7.01734e-008,1.2912
7.02193e-008,1.3022
7.02653e-008,1.3049
7.03112e-008,1.2987
7.03571e-008,1.2866
7.04030e-008,1.2688
7.04489e-008,1.2557
7.04949e-008,1.2460
7.05408e-008,1.2509
7.05867e-008,1.2650
7.06327e-008,1.2664
7.06786e-008,1.2469
7.07245e-008,1.2153
7.07704e-008,1.1845
7.08163e-008,1.1713
7.08623e-008,1.1800
7.09082e-008,1.2076
7.09541e-008,1.2364
7.10001e-008,1.2483
7.10460e-008,1.2389
7.10919e-008,1.2180
7.11378e-008,1.2023
7.11837e-008,1.2011
7.12297e-008,1.2140
7.12756e-008,1.2368
7.13215e-008,1.2609
7.13675e-008,1.2703
7.14134e-008,1.2582
7.14593e-008,1.2356
7.15052e-008,1.2145
7.15511e-008,1.2041
7.15971e-008,1.2079
7.16430e-008,1.2204
7.16889e-008,1.2333
7.17349e-008,1.2383
7.17808e-008,1.2348
7.18267e-008,1.2295
7.18726e-008,1.2285
7.19185e-008,1.2322
7.19645e-008,1.2371
7.20104e-008,1.2381
7.20563e-008,1.2342
7.21023e-008,1.2271
7.21482e-008,1.2209
7.21941e-008,1.2204
7.22400e-008,1.2262
7.22859e-008,1.2349
7.23319e-008,1.2416
7.23778e-008,1.2426
7.24237e-008,1.2369
7.24697e-008,1.2269
7.25156e-008,1.2184
7.25615e-008,1.2168
7.26074e-008,1.2233
7.26534e-008,1.2332
7.26993e-008,1.2402
7.27452e-008,1.2405
7.27911e-008,1.2347
7.28370e-008,1.2268
7.28830e-008,1.2217
7.29289e-008,1.2223
7.29748e-008,1.2276
7.30208e-008,1.2333
7.30667e-008,1.2357
7.31126e-008,1.2342
7.31585e-008,1.2305
7.32044e-008,1.2271
7.32504e-008,1.2259
7.32963e-008,1.2273
7.33422e-008,1.2302
7.33882e-008,1.2324
7.34341e-008,1.2322
7.34800e-008,1.2299
7.35259e-008,1.2271
7.35718e-008,1.2260
7.36178e-008,1.2276
7.36637e-008,1.2309
7.37096e-008,1.2336
7.37556e-008,1.2335
7.38015e-008,1.2306
7.38474e-008,1.2269
7.38933e-008,1.2249
7.39392e-008,1.2257
7.39852e-008,1.2288
7.40311e-008,1.2321
7.40770e-008,1.2336
7.41230e-008,1.2324
7.41689e-008,1.2296
7.42148e-008,1.2269
7.42607e-008,1.2259
7.43066e-008,1.2269
7.43526e-008,1.2291
7.43985e-008,1.2313
7.44444e-008,1.2321
7.44904e-008,1.2310
7.45363e-008,1.2289
7.45822e-008,1.2272
7.46281e-008,1.2270
7.46740e-008,1.2283
7.47200e-008,1.2301
7.47659e-008,1.2311
7.48118e-008,1.2306
7.48578e-008,1.2291
7.49037e-008,1.2277
7.49496e-008,1.2275
7.49955e-008,1.2284
7.50414e-008,1.2298
7.50874e-008,1.2306
7.51333e-008,1.2304
7.51792e-008,1.2293
7.52252e-008,1.2281
7.52711e-008,1.2275
7.53170e-008,1.2280
7.53629e-008,1.2291
7.54088e-008,1.2151
7.54548e-008,1.1097
7.55007e-008,0.9641
7.55466e-008,0.8109
7.55926e-008,0.6480
7.56385e-008,0.4758
7.56844e-008,0.3323
7.57303e-008,0.2404
7.57762e-008,0.1999
7.58222e-008,0.1757
7.58681e-008,0.1682
7.59140e-008,0.1673
7.59600e-008,0.1780
7.60059e-008,0.1935
7.60518e-008,0.2052
7.60977e-008,0.2137
7.61436e-008,0.2169
7.61896e-008,0.2139
7.62355e-008,0.2151
7.62814e-008,0.2316
7.63274e-008,0.2531
7.63733e-008,0.2725
7.64192e-008,0.2826
7.64651e-008,0.2849
7.65110e-008,0.2753
7.65570e-008,0.2570
7.66029e-008,0.2418
7.66488e-008,0.2382
7.66947e-008,0.2451
7.67407e-008,0.2536
7.67866e-008,0.2568
7.68325e-008,0.2541
7.68785e-008,0.2442
7.69244e-008,0.2268
7.69703e-008,0.2107
7.70162e-008,0.2105
7.70621e-008,0.2241
7.71081e-008,0.2405
7.71540e-008,0.2523
7.71999e-008,0.2571
7.72459e-008,0.2562
7.72918e-008,0.2506
7.73377e-008,0.2441
7.73836e-008,0.2400
7.74295e-008,0.2386
7.74755e-008,0.2381
7.75214e-008,0.2376
7.75673e-008,0.2371
7.76133e-008,0.2376
7.76592e-008,0.2390
7.77051e-008,0.2413
7.77510e-008,0.2446
7.77969e-008,0.2466
7.78429e-008,0.2453
7.78888e-008,0.2413
7.79347e-008,0.2364
7.79807e-008,0.2334
7.80266e-008,0.2342
7.80725e-008,0.2393
7.81184e-008,0.2461
7.81643e-008,0.2500
7.82103e-008,0.2485
7.82562e-008,0.2433
7.83021e-008,0.2385
7.83481e-008,0.2363
7.83940e-008,0.2371
7.84399e-008,0.2398
7.84858e-008,0.2434
7.85317e-008,0.2458
7.85777e-008,0.2456
7.86236e-008,0.2431
7.86695e-008,0.2404
7.87155e-008,0.2390
7.87614e-008,0.2394
7.88073e-008,0.2411
7.88532e-008,0.2429
7.88991e-008,0.2439
7.89451e-008,0.2433
7.89910e-008,0.2418
7.90369e-008,0.2409
7.90829e-008,0.2414
7.91288e-008,0.2428
7.91747e-008,0.2687
7.92206e-008,0.4170
7.92665e-008,0.5742
7.93125e-008,0.7627
7.93584e-008,0.9519
7.94043e-008,1.1106
7.94503e-008,1.2178
7.94962e-008,1.2708
7.95421e-008,1.2909
7.95880e-008,1.3019
7.96339e-008,1.3017
7.96799e-008,1.2949
7.97258e-008,1.2851
7.97717e-008,1.2714
7.98177e-008,1.2635
7.98636e-008,1.2561
7.99095e-008,1.2584
7.99554e-008,1.2663
8.00013e-008,1.2632
8.00473e-008,1.2410
8.00932e-008,1.2125
8.01391e-008,1.1866
8.01851e-008,1.1771
8.02310e-008,1.1854
8.02769e-008,1.2100
8.03228e-008,1.2361
8.03687e-008,1.2462
8.04147e-008,1.2366
8.04606e-008,1.2172
8.05065e-008,1.2035
8.05524e-008,1.2037
8.05984e-008,1.2163
8.06443e-008,1.2372
8.06902e-008,1.2598
8.07362e-008,1.2697
8.07821e-008,1.2585
8.08280e-008,1.2372
8.08739e-008,1.2175
8.09198e-008,1.2069
8.09658e-008,1.2088
8.10117e-008,1.2189
8.10576e-008,1.1826
8.11036e-008,1.0498
8.11495e-008,0.9084
8.11954e-008,0.7377
8.12413e-008,0.5644
8.12872e-008,0.4047
8.13332e-008,0.2844
8.13791e-008,0.2219
8.14250e-008,0.1878
8.14710e-008,0.1684
8.15169e-008,0.1593
8.15628e-008,0.1658
8.16087e-008,0.1849
8.16546e-008,0.2061
8.17006e-008,0.2209
8.17465e-008,0.2283
8.17924e-008,0.2230
8.18384e-008,0.2115
8.18843e-008,0.2124
8.19302e-008,0.2306
8.19761e-008,0.2576
8.20220e-008,0.2825
8.20680e-008,0.2957
8.21139e-008,0.2934
8.21598e-008,0.2731
8.22058e-008,0.2476
8.22517e-008,0.2321
8.22976e-008,0.2343
8.23435e-008,0.2480
8.23894e-008,0.2601
8.24354e-008,0.2635
8.24813e-008,0.2564
8.25272e-008,0.2391
8.25732e-008,0.2171
8.26191e-008,0.2061
8.26650e-008,0.2142
8.27109e-008,0.2325
8.27568e-008,0.2497
8.28028e-008,0.2590
8.28487e-008,0.2596
8.28946e-008,0.2546
8.29406e-008,0.3122
8.29865e-008,0.4645
8.30324e-008,0.6268
8.30783e-008,0.8252
8.31242e-008,1.0139
8.31702e-008,1.1488
8.32161e-008,1.2377
8.32620e-008,1.2702
8.33080e-008,1.2908
8.33539e-008,1.3016
8.33998e-008,1.3076
8.34457e-008,1.3023
8.34916e-008,1.2875
8.35376e-008,1.2675
8.35835e-008,1.2511
8.36294e-008,1.2420
8.36754e-008,1.2504
8.37213e-008,1.2670
8.37672e-008,1.2660
8.38131e-008,1.2451
8.38590e-008,1.2112
8.39050e-008,1.1806
8.39509e-008,1.1692
8.39968e-008,1.1820
8.40428e-008,1.2132
8.40887e-008,1.2420
8.41346e-008,1.2509
8.41805e-008,1.2377
8.42264e-008,1.2145
8.42724e-008,1.1997
8.43183e-008,1.2009
8.43642e-008,1.2173
8.44101e-008,1.2431
8.44561e-008,1.2669
8.45020e-008,1.2717
8.45479e-008,1.2549
8.45939e-008,1.2302
8.46398e-008,1.2096
8.46857e-008,1.2025
8.47316e-008,1.2099
8.47775e-008,1.2248
8.48235e-008,1.2374
8.48694e-008,1.2400
8.49153e-008,1.2341
8.49613e-008,1.2279
8.50072e-008,1.2273
8.50531e-008,1.2324
8.50990e-008,1.2382
8.51449e-008,1.2394
8.51909e-008,1.2349
8.52368e-008,1.2266
8.52827e-008,1.2200
8.53287e-008,1.2202
8.53746e-008,1.2271
8.54205e-008,1.2366
8.54664e-008,1.2434
8.55123e-008,1.2433
8.55583e-008,1.2360
8.56042e-008,1.2250
8.56501e-008,1.2169
8.56961e-008,1.2170
8.57420e-008,1.2250
8.57879e-008,1.2355
8.58338e-008,1.2419
8.58797e-008,1.2408
8.59257e-008,1.2336
8.59716e-008,1.2252
8.60175e-008,1.2207
8.60635e-008,1.2227
8.61094e-008,1.2291
8.61553e-008,1.2350
8.62012e-008,1.2368
8.62471e-008,1.2343
8.62931e-008,1.2298
8.63390e-008,1.2262
8.63849e-008,1.2255
8.64309e-008,1.2279
8.64768e-008,1.2314
8.65227e-008,1.2334
8.65686e-008,1.2327
8.66145e-008,1.2296
8.66605e-008,1.2100
8.67064e-008,1.1004
8.67523e-008,0.9585
8.67983e-008,0.8098
8.68442e-008,0.6508
8.68901e-008,0.4780
8.69360e-008,0.3312
8.69819e-008,0.2357
8.70279e-008,0.1934
8.70738e-008,0.1710
8.71197e-008,0.1680
8.71657e-008,0.1719
8.72116e-008,0.1845
8.72575e-008,0.1983
8.73034e-008,0.2059
8.73493e-008,0.2108
8.73953e-008,0.2128
8.74412e-008,0.2116
8.74871e-008,0.2165
8.75331e-008,0.2359
8.75790e-008,0.2577
8.76249e-008,0.2749
8.76708e-008,0.2820
8.77167e-008,0.2822
8.77627e-008,0.2728
8.78086e-008,0.2566
8.78545e-008,0.2440
8.79005e-008,0.2416
8.79464e-008,0.2475
8.79923e-008,0.2536
8.80382e-008,0.2549
8.80841e-008,0.2520
8.81301e-008,0.2435
8.81760e-008,0.2280
8.82219e-008,0.2133
8.82678e-008,0.2131
8.83138e-008,0.2252
8.83597e-008,0.2397
8.84056e-008,0.2506
8.84516e-008,0.2559
8.84975e-008,0.2566
8.85434e-008,0.2525
8.85893e-008,0.2465
8.86352e-008,0.2416
8.86812e-008,0.2386
8.87271e-008,0.2367
8.87730e-008,0.2360
8.88190e-008,0.2366
8.88649e-008,0.2386
8.89108e-008,0.2410
8.89567e-008,0.2432
8.90026e-008,0.2454
8.90486e-008,0.2460
8.90945e-008,0.2441
8.91404e-008,0.2405
8.91864e-008,0.2367
8.92323e-008,0.2347
8.92782e-008,0.2358
8.93241e-008,0.2404
8.93700e-008,0.2463
8.94160e-008,0.2493
8.94619e-008,0.2477
8.95078e-008,0.2432
8.95538e-008,0.2392
8.95997e-008,0.2376
8.96456e-008,0.2382
8.96915e-008,0.2403
8.97374e-008,0.2431
8.97834e-008,0.2452
8.98293e-008,0.2452
8.98752e-008,0.2435
8.99212e-008,0.2414
8.99671e-008,0.2402
9.00130e-008,0.2401
9.00589e-008,0.2411
9.01048e-008,0.2425
9.01508e-008,0.2435
9.01967e-008,0.2434
9.02426e-008,0.2425
9.02886e-008,0.2419
9.03345e-008,0.2422
9.03804e-008,0.2431
9.04263e-008,0.2716
9.04722e-008,0.4227
9.05182e-008,0.5800
9.05641e-008,0.7702
9.06100e-008,0.9597
9.06560e-008,1.1158
9.07019e-008,1.2219
9.07478e-008,1.2719
9.07937e-008,1.2914
9.08396e-008,1.3017
9.08856e-008,1.3018
9.09315e-008,1.2951
9.09774e-008,1.2854
9.10234e-008,1.2715
9.10693e-008,1.2633
9.11152e-008,1.2558
9.11611e-008,1.2585
9.12070e-008,1.2667
9.12530e-008,1.2630
9.12989e-008,1.2406
9.13448e-008,1.2118
9.13908e-008,1.1862
9.14367e-008,1.1770
9.14826e-008,1.1860
9.15285e-008,1.2111
9.15744e-008,1.2371
9.16204e-008,1.2466
9.16663e-008,1.2365
9.17122e-008,1.2168
9.17582e-008,1.2033
9.18041e-008,1.2039
9.18500e-008,1.2169
9.18959e-008,1.2382
9.19418e-008,1.2609
9.19878e-008,1.2701
9.20337e-008,1.2583
9.20796e-008,1.2366
9.21255e-008,1.2170
9.21715e-008,1.2068
9.22174e-008,1.2092
9.22633e-008,1.2196
9.23093e-008,1.2315
9.23552e-008,1.2375
9.24011e-008,1.2361
9.24470e-008,1.2324
9.24929e-008,1.2315
9.25389e-008,1.2339
9.25848e-008,1.2369
9.26307e-008,1.2368
9.26767e-008,1.2330
9.27226e-008,1.2271
9.27685e-008,1.2223
9.28144e-008,1.2228
9.28603e-008,1.2286
9.29063e-008,1.2362
9.29522e-008,1.2416
9.29981e-008,1.2417
9.30441e-008,1.2361
9.30900e-008,1.2270
9.31359e-008,1.2196
9.31818e-008,1.2188
9.32277e-008,1.2249
9.32737e-008,1.2338
9.33196e-008,1.2399
9.33655e-008,1.2399
9.34115e-008,1.2347
9.34574e-008,1.2278
9.35033e-008,1.2231
9.35492e-008,1.2234
9.35951e-008,1.2280
9.36411e-008,1.2331
9.36870e-008,1.2355
9.37329e-008,1.2344
9.37789e-008,1.2312
9.38248e-008,1.2283
9.38707e-008,1.2271
9.39166e-008,1.2281
9.39625e-008,1.2304
9.40085e-008,1.2321
9.40544e-008,1.2320
9.41003e-008,1.2301
9.41463e-008,1.2279
9.41922e-008,1.2272
9.42381e-008,1.2287
9.42840e-008,1.2314
9.43299e-008,1.2335
9.43759e-008,1.2332
9.44218e-008,1.2306
9.44677e-008,1.2275
9.45137e-008,1.2258
9.45596e-008,1.2267
9.46055e-008,1.2294
9.46514e-008,1.2323
9.46973e-008,1.2335
9.47433e-008,1.2324
9.47892e-008,1.2299
9.48351e-008,1.2275
9.48811e-008,1.2266
9.49270e-008,1.2275
9.49729e-008,1.2295
9.50188e-008,1.2314
9.50647e-008,1.2321
9.51107e-008,1.2312
9.51566e-008,1.2294
9.52025e-008,1.2279
9.52485e-008,1.2277
9.52944e-008,1.2288
9.53403e-008,1.2303
9.53862e-008,1.2310
9.54321e-008,1.2306
9.54781e-008,1.2294
9.55240e-008,1.2283
9.55699e-008,1.2281
9.56159e-008,1.2289
9.56618e-008,1.2300
9.57077e-008,1.2307
9.57536e-008,1.2304
9.57995e-008,1.2295
9.58455e-008,1.2285
9.58914e-008,1.2280
9.59373e-008,1.2284
9.59833e-008,1.2294
9.60292e-008,1.2303
9.60751e-008,1.2306
9.61210e-008,1.2301
9.61669e-008,1.2291
9.62129e-008,1.2282
9.62588e-008,1.2280
9.63047e-008,1.2286
9.63506e-008,1.2296
9.63966e-008,1.2303
9.64425e-008,1.2302
9.64884e-008,1.2295
9.65344e-008,1.2287
9.65803e-008,1.2283
9.66262e-008,1.2285
9.66721e-008,1.2291
9.67180e-008,1.2297
9.67640e-008,1.2299
9.68099e-008,1.2295
9.68558e-008,1.2290
9.69018e-008,1.2286
9.69477e-008,1.2286
9.69936e-008,1.2289
9.70395e-008,1.2293
9.70854e-008,1.2296
9.71314e-008,1.2295
9.71773e-008,1.2291
9.72232e-008,1.2287
9.72692e-008,1.2285
9.73151e-008,1.2287
9.73610e-008,1.2291
9.74069e-008,1.2295
9.74528e-008,1.2295
9.74988e-008,1.2292
9.75447e-008,1.2288
9.75906e-008,1.2285
9.76366e-008,1.2286
9.76825e-008,1.2289
9.77284e-008,1.2293
9.77743e-008,1.2294
9.78202e-008,1.2293
9.78662e-008,1.2290
9.79121e-008,1.2101
9.79580e-008,1.0975
9.80040e-008,0.9534
9.80499e-008,0.7994
9.80958e-008,0.6376
9.81417e-008,0.4663
9.81876e-008,0.3249
9.82336e-008,0.2357
9.82795e-008,0.1962
9.83254e-008,0.1733
9.83714e-008,0.1673
