.HEADER
..NAMES
Time,V U1.R26
7.6365e-009,1.2619
7.6789e-009,1.2623
7.7213e-009,1.2613
7.7638e-009,1.2596
7.8062e-009,1.2599
7.8486e-009,1.2610
7.8910e-009,1.2614
7.9335e-009,1.2623
7.9759e-009,1.2626
8.0183e-009,1.2612
8.0608e-009,1.2605
8.1032e-009,1.2604
8.1456e-009,1.2605
8.1880e-009,1.2614
8.2305e-009,1.2619
8.2729e-009,1.2616
8.3153e-009,1.2615
8.3577e-009,1.2571
8.4001e-009,1.1631
8.4426e-009,0.9433
8.4850e-009,0.7576
8.5274e-009,0.5595
8.5698e-009,0.4047
8.6123e-009,0.3245
8.6547e-009,0.2876
8.6971e-009,0.2761
8.7396e-009,0.2829
8.7820e-009,0.2856
8.8244e-009,0.2779
8.8668e-009,0.2752
8.9093e-009,0.2555
8.9517e-009,0.2378
8.9941e-009,0.2589
9.0365e-009,0.2846
9.0790e-009,0.2885
9.1214e-009,0.2984
9.1638e-009,0.2899
9.2062e-009,0.2463
9.2486e-009,0.2128
9.2911e-009,0.2027
9.3335e-009,0.2556
9.3759e-009,0.4494
9.4183e-009,0.6476
9.4608e-009,0.8737
9.5032e-009,1.0321
9.5456e-009,1.1203
9.5881e-009,1.1630
9.6305e-009,1.1795
9.6729e-009,1.1800
9.7153e-009,1.1742
9.7578e-009,1.1866
9.8002e-009,1.1968
9.8426e-009,1.2150
9.8850e-009,1.2333
9.9274e-009,1.2243
9.9699e-009,1.1952
1.00123e-008,1.1780
1.00547e-008,1.1694
1.00971e-008,1.1804
1.01396e-008,1.2195
1.01820e-008,1.2560
1.02244e-008,1.2694
1.02668e-008,1.1953
1.03093e-008,0.9447
1.03517e-008,0.7304
1.03941e-008,0.5309
1.04366e-008,0.3819
1.04790e-008,0.3070
1.05214e-008,0.2795
1.05638e-008,0.2754
1.06063e-008,0.2833
1.06487e-008,0.2938
1.06911e-008,0.2831
1.07335e-008,0.2737
1.07759e-008,0.2514
1.08184e-008,0.2315
1.08608e-008,0.2528
1.09032e-008,0.2918
1.09456e-008,0.3012
1.09881e-008,0.3041
1.10305e-008,0.2923
1.10729e-008,0.2443
1.11154e-008,0.2027
1.11578e-008,0.1965
1.12002e-008,0.2262
1.12426e-008,0.4123
1.12851e-008,0.6139
1.13275e-008,0.8358
1.13699e-008,1.0059
1.14123e-008,1.1066
1.14548e-008,1.1574
1.14972e-008,1.1740
1.15396e-008,1.1799
1.15820e-008,1.1720
1.16244e-008,1.1842
1.16669e-008,1.1961
1.17093e-008,1.2140
1.17517e-008,1.2315
1.17941e-008,1.2270
1.18366e-008,1.1978
1.18790e-008,1.1787
1.19214e-008,1.1701
1.19639e-008,1.1781
1.20063e-008,1.2128
1.20487e-008,1.2517
1.20911e-008,1.2684
1.21336e-008,1.2309
1.21760e-008,0.9971
1.22184e-008,0.7684
1.22608e-008,0.5686
1.23032e-008,0.4062
1.23457e-008,0.3166
1.23881e-008,0.2811
1.24305e-008,0.2764
1.24729e-008,0.2798
1.25154e-008,0.2936
1.25578e-008,0.2848
1.26002e-008,0.2757
1.26427e-008,0.2563
1.26851e-008,0.2335
1.27275e-008,0.2461
1.27699e-008,0.2865
1.28124e-008,0.3008
1.28548e-008,0.3034
1.28972e-008,0.2970
1.29396e-008,0.2554
1.29821e-008,0.2078
1.30245e-008,0.1971
1.30669e-008,0.1953
1.31093e-008,0.2038
1.31517e-008,0.2186
1.31942e-008,0.2250
1.32366e-008,0.2277
1.32790e-008,0.2285
1.33214e-008,0.2231
1.33639e-008,0.2170
1.34063e-008,0.2153
1.34487e-008,0.2087
1.34912e-008,0.2097
1.35336e-008,0.2198
1.35760e-008,0.2231
1.36184e-008,0.2189
1.36609e-008,0.2187
1.37033e-008,0.2147
1.37457e-008,0.2076
1.37881e-008,0.2102
1.38306e-008,0.2163
1.38730e-008,0.2190
1.39154e-008,0.2214
1.39578e-008,0.2206
1.40002e-008,0.2181
1.40427e-008,0.2177
1.40851e-008,0.2166
1.41275e-008,0.2152
1.41699e-008,0.2164
1.42124e-008,0.2162
1.42548e-008,0.2156
1.42972e-008,0.2183
1.43397e-008,0.2196
1.43821e-008,0.2176
1.44245e-008,0.2169
1.44669e-008,0.2171
1.45094e-008,0.2157
1.45518e-008,0.2160
1.45942e-008,0.2179
1.46366e-008,0.2182
1.46790e-008,0.2180
1.47215e-008,0.2175
1.47639e-008,0.2166
1.48063e-008,0.2167
1.48487e-008,0.2171
1.48912e-008,0.2167
1.49336e-008,0.2172
1.49760e-008,0.3205
1.50185e-008,0.4944
1.50609e-008,0.6884
1.51033e-008,0.8938
1.51457e-008,1.0350
1.51881e-008,1.1216
1.52306e-008,1.1631
1.52730e-008,1.1813
1.53154e-008,1.1817
1.53579e-008,1.1867
1.54003e-008,1.1904
1.54427e-008,1.1985
1.54851e-008,1.2181
1.55276e-008,1.2285
1.55700e-008,1.2149
1.56124e-008,1.1995
1.56548e-008,1.1847
1.56972e-008,1.1751
1.57397e-008,1.1909
1.57821e-008,1.2257
1.58245e-008,1.2524
1.58670e-008,1.2713
1.59094e-008,1.2744
1.59518e-008,1.2640
1.59942e-008,1.2563
1.60366e-008,1.2505
1.60791e-008,1.2489
1.61215e-008,1.2519
1.61639e-008,1.2566
1.62064e-008,1.2581
1.62488e-008,1.2638
1.62912e-008,1.2673
1.63336e-008,1.2639
1.63761e-008,1.2602
1.64185e-008,1.2592
1.64609e-008,1.2579
1.65033e-008,1.2599
1.65457e-008,1.2657
1.65882e-008,1.2676
1.66306e-008,1.2659
1.66730e-008,1.2633
1.67155e-008,1.2590
1.67579e-008,1.2575
1.68003e-008,1.2520
1.68427e-008,1.1410
1.68851e-008,0.9210
1.69276e-008,0.7371
1.69700e-008,0.5409
1.70124e-008,0.3933
1.70548e-008,0.3192
1.70973e-008,0.2853
1.71397e-008,0.2746
1.71821e-008,0.2832
1.72246e-008,0.2842
1.72670e-008,0.2779
1.73094e-008,0.2749
1.73518e-008,0.2540
1.73942e-008,0.2387
1.74367e-008,0.2624
1.74791e-008,0.2847
1.75215e-008,0.2886
1.75640e-008,0.2993
1.76064e-008,0.2871
1.76488e-008,0.2416
1.76912e-008,0.2119
1.77336e-008,0.2018
1.77761e-008,0.1965
1.78185e-008,0.2077
1.78609e-008,0.2189
1.79033e-008,0.2239
1.79458e-008,0.2278
1.79882e-008,0.2266
1.80306e-008,0.2201
1.80731e-008,0.2190
1.81155e-008,0.2150
1.81579e-008,0.2086
1.82003e-008,0.2136
1.82427e-008,0.2206
1.82852e-008,0.2189
1.83276e-008,0.2187
1.83700e-008,0.2198
1.84125e-008,0.2128
1.84549e-008,0.2090
1.84973e-008,0.2131
1.85397e-008,0.2160
1.85822e-008,0.2189
1.86246e-008,0.2212
1.86670e-008,0.2196
1.87094e-008,0.2185
1.87518e-008,0.2179
1.87943e-008,0.2158
1.88367e-008,0.2159
1.88791e-008,0.2170
1.89216e-008,0.2155
1.89640e-008,0.2164
1.90064e-008,0.2190
1.90488e-008,0.2184
1.90912e-008,0.2171
1.91337e-008,0.2178
1.91761e-008,0.2169
1.92185e-008,0.2156
1.92610e-008,0.2168
1.93034e-008,0.2178
1.93458e-008,0.2179
1.93882e-008,0.2180
1.94307e-008,0.2173
1.94731e-008,0.2167
1.95155e-008,0.2171
1.95579e-008,0.2169
1.96003e-008,0.2168
1.96428e-008,0.2571
1.96852e-008,0.4105
1.97276e-008,0.5816
1.97701e-008,0.8034
1.98125e-008,0.9750
1.98549e-008,1.0835
1.98973e-008,1.1478
1.99397e-008,1.1737
1.99822e-008,1.1822
2.00246e-008,1.1831
2.00670e-008,1.1907
2.01095e-008,1.1919
2.01519e-008,1.2082
2.01943e-008,1.2269
2.02367e-008,1.2231
2.02792e-008,1.2061
2.03216e-008,1.1931
2.03640e-008,1.1774
2.04064e-008,1.1795
2.04488e-008,1.2086
2.04913e-008,1.2414
2.05337e-008,1.2625
2.05761e-008,1.2758
2.06186e-008,1.2694
2.06610e-008,1.2595
2.07034e-008,1.2532
2.07458e-008,1.2491
2.07882e-008,1.2500
2.08307e-008,1.2545
2.08731e-008,1.2575
2.09155e-008,1.2606
2.09580e-008,1.2665
2.10004e-008,1.2661
2.10428e-008,1.2617
2.10852e-008,1.2596
2.11277e-008,1.2586
2.11701e-008,1.2583
2.12125e-008,1.2630
2.12549e-008,1.2674
2.12973e-008,1.2669
2.13398e-008,1.2648
2.13822e-008,1.2611
2.14246e-008,1.2578
2.14671e-008,1.2582
2.15095e-008,1.2260
2.15519e-008,1.0289
2.15943e-008,0.8289
2.16367e-008,0.6338
2.16792e-008,0.4563
2.17216e-008,0.3483
2.17640e-008,0.2965
2.18064e-008,0.2779
2.18489e-008,0.2762
2.18913e-008,0.2860
2.19337e-008,0.2794
2.19762e-008,0.2783
2.20186e-008,0.2662
2.20610e-008,0.2421
2.21034e-008,0.2474
2.21458e-008,0.2776
2.21883e-008,0.2865
2.22307e-008,0.2946
2.22731e-008,0.2984
2.23156e-008,0.2654
2.23580e-008,0.2220
2.24004e-008,0.2068
2.24428e-008,0.2107
2.24852e-008,0.3699
2.25277e-008,0.5776
2.25701e-008,0.7959
2.26125e-008,0.9818
2.26549e-008,1.0957
2.26974e-008,1.1549
2.27398e-008,1.1743
2.27822e-008,1.1848
2.28247e-008,1.1750
2.28671e-008,1.1812
2.29095e-008,1.1920
2.29519e-008,1.2084
2.29943e-008,1.2279
2.30368e-008,1.2315
2.30792e-008,1.2061
2.31216e-008,1.1832
2.31641e-008,1.1710
2.32065e-008,1.1737
2.32489e-008,1.2035
2.32913e-008,1.2455
2.33338e-008,1.2669
2.33762e-008,1.2507
2.34186e-008,1.0466
2.34610e-008,0.8023
2.35034e-008,0.6033
2.35459e-008,0.4302
2.35883e-008,0.3277
2.36307e-008,0.2839
2.36732e-008,0.2765
2.37156e-008,0.2775
2.37580e-008,0.2929
2.38004e-008,0.2878
2.38428e-008,0.2782
2.38853e-008,0.2611
2.39277e-008,0.2361
2.39701e-008,0.2400
2.40126e-008,0.2800
2.40550e-008,0.3005
2.40974e-008,0.3033
2.41398e-008,0.3007
2.41823e-008,0.2652
2.42247e-008,0.2136
2.42671e-008,0.1974
2.43095e-008,0.1953
2.43519e-008,0.2016
2.43944e-008,0.2167
2.44368e-008,0.2244
2.44792e-008,0.2275
2.45217e-008,0.2288
2.45641e-008,0.2247
2.46065e-008,0.2178
2.46489e-008,0.2161
2.46913e-008,0.2098
2.47338e-008,0.2085
2.47762e-008,0.2182
2.48186e-008,0.2236
2.48611e-008,0.2198
2.49035e-008,0.2188
2.49459e-008,0.2161
2.49883e-008,0.2084
2.50308e-008,0.2091
2.50732e-008,0.2156
2.51156e-008,0.2188
2.51580e-008,0.2213
2.52004e-008,0.2211
2.52429e-008,0.2185
2.52853e-008,0.3099
2.53277e-008,0.4808
2.53702e-008,0.6682
2.54126e-008,0.8784
2.54550e-008,1.0258
2.54974e-008,1.1148
2.55398e-008,1.1622
2.55823e-008,1.1832
2.56247e-008,1.1829
2.56671e-008,1.1857
2.57096e-008,1.1902
2.57520e-008,1.1960
2.57944e-008,1.2151
2.58368e-008,1.2293
2.58793e-008,1.2179
2.59217e-008,1.2016
2.59641e-008,1.1866
2.60065e-008,1.1746
2.60489e-008,1.1881
2.60914e-008,1.2228
2.61338e-008,1.2504
2.61762e-008,1.2700
2.62187e-008,1.2753
2.62611e-008,1.2649
2.63035e-008,1.2569
2.63459e-008,1.2515
2.63883e-008,1.2491
2.64308e-008,1.2512
2.64732e-008,1.2561
2.65156e-008,1.2579
2.65580e-008,1.2630
2.66005e-008,1.2675
2.66429e-008,1.2648
2.66853e-008,1.2607
2.67278e-008,1.2592
2.67702e-008,1.2578
2.68126e-008,1.2593
2.68550e-008,1.2655
2.68974e-008,1.2677
2.69399e-008,1.2661
2.69823e-008,1.2637
2.70247e-008,1.2594
2.70672e-008,1.2574
2.71096e-008,1.2589
2.71520e-008,1.2600
2.71944e-008,1.2612
2.72368e-008,1.2627
2.72793e-008,1.2624
2.73217e-008,1.2620
2.73641e-008,1.2628
2.74065e-008,1.2619
2.74490e-008,1.2604
2.74914e-008,1.2605
2.75338e-008,1.2607
2.75763e-008,1.2609
2.76187e-008,1.2622
2.76611e-008,1.2627
2.77035e-008,1.2618
2.77459e-008,1.2612
2.77884e-008,1.2607
2.78308e-008,1.2605
2.78732e-008,1.2613
2.79157e-008,1.2619
2.79581e-008,1.2618
2.80005e-008,1.2619
2.80429e-008,1.2616
2.80854e-008,1.2612
2.81278e-008,1.2615
2.81702e-008,1.2615
2.82126e-008,1.2611
2.82550e-008,1.2612
2.82975e-008,1.2614
2.83399e-008,1.2614
2.83823e-008,1.2616
2.84248e-008,1.2617
2.84672e-008,1.2614
2.85096e-008,1.2612
2.85520e-008,1.2612
2.85944e-008,1.2612
2.86369e-008,1.2614
2.86793e-008,1.2616
2.87217e-008,1.2615
2.87642e-008,1.2614
2.88066e-008,1.2614
2.88490e-008,1.2613
2.88914e-008,1.2613
2.89339e-008,1.2615
2.89763e-008,1.2599
2.90187e-008,1.1916
2.90611e-008,0.9771
2.91035e-008,0.7870
2.91460e-008,0.5881
2.91884e-008,0.4239
2.92308e-008,0.3330
2.92733e-008,0.2906
2.93157e-008,0.2767
2.93581e-008,0.2805
2.94005e-008,0.2866
2.94429e-008,0.2787
2.94854e-008,0.2769
2.95278e-008,0.2596
2.95702e-008,0.2385
2.96127e-008,0.2537
2.96551e-008,0.2826
2.96975e-008,0.2881
2.97399e-008,0.2973
2.97824e-008,0.2940
2.98248e-008,0.2539
2.98672e-008,0.2157
2.99096e-008,0.2043
2.99521e-008,0.2344
2.99945e-008,0.4176
3.00369e-008,0.6177
3.00793e-008,0.8439
3.01218e-008,1.0130
3.01642e-008,1.1112
3.02066e-008,1.1603
3.02490e-008,1.1773
3.02914e-008,1.1822
3.03339e-008,1.1740
3.03763e-008,1.1846
3.04187e-008,1.1947
3.04612e-008,1.2125
3.05036e-008,1.2315
3.05460e-008,1.2275
3.05884e-008,1.1994
3.06309e-008,1.1801
3.06733e-008,1.1697
3.07157e-008,1.1773
3.07581e-008,1.2130
3.08005e-008,1.2521
3.08430e-008,1.2696
3.08854e-008,1.2781
3.09278e-008,1.2689
3.09702e-008,1.2558
3.10127e-008,1.2499
3.10551e-008,1.2483
3.10975e-008,1.2487
3.11400e-008,1.2536
3.11824e-008,1.2597
3.12248e-008,1.2624
3.12672e-008,1.2672
3.13096e-008,1.2669
3.13521e-008,1.2608
3.13945e-008,1.2567
3.14369e-008,1.2577
3.14793e-008,1.2590
3.15218e-008,1.2640
3.15642e-008,1.2692
3.16066e-008,1.2674
3.16491e-008,1.2634
3.16915e-008,1.2599
3.17339e-008,1.2568
3.17763e-008,1.2575
3.18188e-008,1.2600
3.18612e-008,1.2610
3.19036e-008,1.2621
3.19460e-008,1.2630
3.19884e-008,1.2622
3.20309e-008,1.2622
3.20733e-008,1.2622
3.21157e-008,1.2605
3.21582e-008,1.2596
3.22006e-008,1.2604
3.22430e-008,1.2611
3.22854e-008,1.2618
3.23279e-008,1.2628
3.23703e-008,1.2622
3.24127e-008,1.2609
3.24551e-008,1.2605
3.24975e-008,1.2604
3.25400e-008,1.2609
3.25824e-008,1.2618
3.26248e-008,1.2619
3.26672e-008,1.2616
3.27097e-008,1.2616
3.27521e-008,1.2436
3.27945e-008,1.0697
3.28370e-008,0.8564
3.28794e-008,0.6657
3.29218e-008,0.4816
3.29642e-008,0.3603
3.30066e-008,0.3009
3.30491e-008,0.2804
3.30915e-008,0.2762
3.31339e-008,0.2863
3.31763e-008,0.2812
3.32188e-008,0.2780
3.32612e-008,0.2682
3.33036e-008,0.2443
3.33461e-008,0.2434
3.33885e-008,0.2739
3.34309e-008,0.2871
3.34733e-008,0.2929
3.35158e-008,0.2992
3.35582e-008,0.2726
3.36006e-008,0.2268
3.36430e-008,0.2078
3.36854e-008,0.1984
3.37279e-008,0.1990
3.37703e-008,0.2124
3.38127e-008,0.2208
3.38552e-008,0.2257
3.38976e-008,0.2282
3.39400e-008,0.2243
3.39824e-008,0.2187
3.40249e-008,0.2183
3.40673e-008,0.2118
3.41097e-008,0.2090
3.41521e-008,0.2169
3.41945e-008,0.2209
3.42370e-008,0.2181
3.42794e-008,0.2193
3.43218e-008,0.2179
3.43643e-008,0.2103
3.44067e-008,0.2099
3.44491e-008,0.2144
3.44915e-008,0.2168
3.45340e-008,0.2200
3.45764e-008,0.2208
3.46188e-008,0.2189
3.46612e-008,0.3132
3.47036e-008,0.4842
3.47461e-008,0.6726
3.47885e-008,0.8819
3.48309e-008,1.0280
3.48733e-008,1.1161
3.49158e-008,1.1622
3.49582e-008,1.1828
3.50006e-008,1.1826
3.50431e-008,1.1861
3.50855e-008,1.1905
3.51279e-008,1.1965
3.51703e-008,1.2154
3.52128e-008,1.2287
3.52552e-008,1.2169
3.52976e-008,1.2011
3.53400e-008,1.1864
3.53824e-008,1.1747
3.54249e-008,1.1887
3.54673e-008,1.2234
3.55097e-008,1.2505
3.55522e-008,1.2569
3.55946e-008,1.1174
3.56370e-008,0.8635
3.56794e-008,0.6641
3.57219e-008,0.4735
3.57643e-008,0.3478
3.58067e-008,0.2933
3.58491e-008,0.2759
3.58915e-008,0.2729
3.59340e-008,0.2881
3.59764e-008,0.2906
3.60188e-008,0.2807
3.60613e-008,0.2700
3.61037e-008,0.2445
3.61461e-008,0.2331
3.61885e-008,0.2663
3.62310e-008,0.2960
3.62734e-008,0.3006
3.63158e-008,0.3044
3.63582e-008,0.2809
3.64006e-008,0.2270
3.64431e-008,0.1992
3.64855e-008,0.1954
3.65279e-008,0.2837
3.65703e-008,0.4902
3.66128e-008,0.6889
3.66552e-008,0.9054
3.66976e-008,1.0501
3.67401e-008,1.1295
3.67825e-008,1.1651
3.68249e-008,1.1798
3.68673e-008,1.1758
3.69097e-008,1.1741
3.69522e-008,1.1888
3.69946e-008,1.2020
3.70370e-008,1.2206
3.70794e-008,1.2347
3.71219e-008,1.2184
3.71643e-008,1.1890
3.72067e-008,1.1749
3.72492e-008,1.1706
3.72916e-008,1.1874
3.73340e-008,1.2288
3.73764e-008,1.2602
3.74189e-008,1.2728
3.74613e-008,1.2758
3.75037e-008,1.2639
3.75461e-008,1.2533
3.75885e-008,1.2490
3.76310e-008,1.2484
3.76734e-008,1.2496
3.77158e-008,1.2564
3.77583e-008,1.2610
3.78007e-008,1.2644
3.78431e-008,1.2679
3.78855e-008,1.2649
3.79280e-008,1.2584
3.79704e-008,1.2566
3.80128e-008,1.2585
3.80552e-008,1.2605
3.80976e-008,1.2665
3.81401e-008,1.2693
3.81825e-008,1.2658
3.82249e-008,1.2622
3.82673e-008,1.2588
3.83098e-008,1.2568
3.83522e-008,1.2586
3.83946e-008,1.2606
3.84371e-008,1.2613
3.84795e-008,1.2626
3.85219e-008,1.2630
3.85643e-008,1.2621
3.86067e-008,1.2624
3.86492e-008,1.2618
3.86916e-008,1.2600
3.87340e-008,1.2598
3.87764e-008,1.2609
3.88189e-008,1.2614
3.88613e-008,1.2622
3.89037e-008,1.2628
3.89462e-008,1.2617
3.89886e-008,1.2607
3.90310e-008,1.2606
3.90734e-008,1.2606
3.91159e-008,1.2613
3.91583e-008,1.2620
3.92007e-008,1.2618
3.92431e-008,1.2616
3.92855e-008,1.2611
3.93280e-008,1.2051
3.93704e-008,0.9941
3.94128e-008,0.8009
3.94553e-008,0.6025
3.94977e-008,0.4338
3.95401e-008,0.3376
3.95825e-008,0.2925
3.96250e-008,0.2775
3.96674e-008,0.2796
3.97098e-008,0.2868
3.97522e-008,0.2787
3.97946e-008,0.2772
3.98371e-008,0.2614
3.98795e-008,0.2392
3.99219e-008,0.2517
3.99644e-008,0.2814
4.00068e-008,0.2878
4.00492e-008,0.2965
4.00916e-008,0.2955
4.01341e-008,0.2576
4.01765e-008,0.2174
4.02189e-008,0.2050
4.02613e-008,0.1967
4.03037e-008,0.2028
4.03462e-008,0.2161
4.03886e-008,0.2224
4.04310e-008,0.2269
4.04734e-008,0.2278
4.05159e-008,0.2221
4.05583e-008,0.2186
4.06007e-008,0.2171
4.06432e-008,0.2097
4.06856e-008,0.2108
4.07280e-008,0.2193
4.07704e-008,0.2202
4.08128e-008,0.2179
4.08553e-008,0.2199
4.08977e-008,0.2156
4.09401e-008,0.2091
4.09825e-008,0.2114
4.10250e-008,0.2154
4.10674e-008,0.2178
4.11098e-008,0.2208
4.11523e-008,0.2203
4.11947e-008,0.2186
4.12371e-008,0.2183
4.12795e-008,0.2164
4.13220e-008,0.2155
4.13644e-008,0.2169
4.14068e-008,0.2161
4.14492e-008,0.2156
4.14916e-008,0.2183
4.15341e-008,0.2189
4.15765e-008,0.2173
4.16189e-008,0.2174
4.16614e-008,0.2174
4.17038e-008,0.2158
4.17462e-008,0.2162
4.17886e-008,0.2176
4.18311e-008,0.2179
4.18735e-008,0.2180
4.19159e-008,0.2176
4.19583e-008,0.2168
4.20007e-008,0.2169
4.20432e-008,0.2170
4.20856e-008,0.2167
4.21280e-008,0.2235
4.21704e-008,0.3476
4.22129e-008,0.5224
4.22553e-008,0.7266
4.22977e-008,0.9215
4.23402e-008,1.0523
4.23826e-008,1.1324
4.24250e-008,1.1668
4.24674e-008,1.1826
4.25098e-008,1.1820
4.25523e-008,1.1881
4.25947e-008,1.1902
4.26371e-008,1.2015
4.26795e-008,1.2215
4.27220e-008,1.2272
4.27644e-008,1.2119
4.28068e-008,1.1976
4.28493e-008,1.1819
4.28917e-008,1.1757
4.29341e-008,1.1964
4.29765e-008,1.2312
4.30190e-008,1.2556
4.30614e-008,1.2735
4.31038e-008,1.2731
4.31462e-008,1.2624
4.31886e-008,1.2554
4.32311e-008,1.2499
4.32735e-008,1.2491
4.33159e-008,1.2528
4.33584e-008,1.2570
4.34008e-008,1.2587
4.34432e-008,1.2649
4.34856e-008,1.2671
4.35281e-008,1.2632
4.35705e-008,1.2600
4.36129e-008,1.2591
4.36553e-008,1.2579
4.36977e-008,1.2608
4.37402e-008,1.2665
4.37826e-008,1.2675
4.38250e-008,1.2656
4.38675e-008,1.2627
4.39099e-008,1.2585
4.39523e-008,1.2577
4.39947e-008,1.2591
4.40372e-008,1.2602
4.40796e-008,1.2618
4.41220e-008,1.2628
4.41644e-008,1.2621
4.42068e-008,1.2622
4.42493e-008,1.2628
4.42917e-008,1.2613
4.43341e-008,1.2603
4.43765e-008,1.2606
4.44190e-008,1.2608
4.44614e-008,1.2612
4.45038e-008,1.2624
4.45463e-008,1.2625
4.45887e-008,1.2617
4.46311e-008,1.2611
4.46735e-008,1.2605
4.47160e-008,1.2607
4.47584e-008,1.2616
4.48008e-008,1.2618
4.48432e-008,1.2618
4.48856e-008,1.2619
4.49281e-008,1.2528
4.49705e-008,1.1284
4.50129e-008,0.9061
4.50554e-008,0.7206
4.50978e-008,0.5272
4.51402e-008,0.3854
4.51826e-008,0.3142
4.52251e-008,0.2840
4.52675e-008,0.2759
4.53099e-008,0.2850
4.53523e-008,0.2842
4.53947e-008,0.2782
4.54372e-008,0.2730
4.54796e-008,0.2508
4.55220e-008,0.2390
4.55645e-008,0.2654
