.HEADER
..NAMES
Time,V U1.Y25
.DATA
4.50978e-008,0.2168
4.51402e-008,0.2166
4.51826e-008,0.2167
4.52251e-008,0.2170
4.52675e-008,0.2173
4.53099e-008,0.2174
4.53523e-008,0.2173
4.53947e-008,0.2172
4.54372e-008,0.2171
4.54796e-008,0.2171
4.55220e-008,0.2171
4.55645e-008,0.2171
4.56069e-008,0.2171
4.56493e-008,0.2172
4.56917e-008,0.2173
4.57342e-008,0.2173
4.57766e-008,0.2172
4.58190e-008,0.2172
4.58614e-008,0.2171
4.59038e-008,0.2170
4.59463e-008,0.2171
4.59887e-008,0.2172
4.60311e-008,0.2173
4.60735e-008,0.2173
4.61160e-008,0.2172
4.61584e-008,0.2172
4.62008e-008,0.2171
4.62433e-008,0.2171
4.62857e-008,0.2172
4.63281e-008,0.2172
4.63705e-008,0.2446
4.64129e-008,0.3974
4.64554e-008,0.5692
4.64978e-008,0.7838
4.65402e-008,0.9479
4.65826e-008,1.0586
4.66251e-008,1.1202
4.66675e-008,1.1509
4.67099e-008,1.1767
4.67524e-008,1.1868
4.67948e-008,1.2029
4.68372e-008,1.2179
4.68796e-008,1.2302
4.69221e-008,1.2319
4.69645e-008,1.2172
4.70069e-008,1.1909
4.70493e-008,1.1539
4.70917e-008,1.1391
4.71342e-008,1.1470
4.71766e-008,1.1785
4.72190e-008,1.2201
4.72615e-008,1.2606
4.73039e-008,1.2823
4.73463e-008,1.2799
4.73887e-008,1.2716
4.74312e-008,1.2604
4.74736e-008,1.2548
4.75160e-008,1.2542
4.75584e-008,1.2580
4.76008e-008,1.2613
4.76433e-008,1.2629
4.76857e-008,1.2638
4.77281e-008,1.2615
4.77705e-008,1.2574
4.78130e-008,1.2533
4.78554e-008,1.2531
4.78978e-008,1.2568
4.79403e-008,1.2639
4.79827e-008,1.2717
4.80251e-008,1.2748
4.80675e-008,1.2728
4.81099e-008,1.2670
4.81524e-008,1.2609
4.81948e-008,1.2563
4.82372e-008,1.2326
4.82796e-008,1.0460
4.83221e-008,0.8413
4.83645e-008,0.6564
4.84069e-008,0.4920
4.84494e-008,0.3794
4.84918e-008,0.3251
4.85342e-008,0.3061
4.85766e-008,0.2860
4.86191e-008,0.2786
4.86615e-008,0.2687
4.87039e-008,0.2523
4.87463e-008,0.2415
4.87887e-008,0.2432
4.88312e-008,0.2625
4.88736e-008,0.2894
4.89160e-008,0.3276
4.89585e-008,0.3418
4.90009e-008,0.3249
4.90433e-008,0.2916
4.90857e-008,0.2490
4.91282e-008,0.2071
4.91706e-008,0.1903
4.92130e-008,0.3531
4.92554e-008,0.5704
4.92978e-008,0.7861
4.93403e-008,0.9664
4.93827e-008,1.0754
4.94251e-008,1.1318
4.94676e-008,1.1513
4.95100e-008,1.1743
4.95524e-008,1.1860
4.95948e-008,1.2014
4.96373e-008,1.2224
4.96797e-008,1.2401
4.97221e-008,1.2440
4.97645e-008,1.2228
4.98069e-008,1.1888
4.98494e-008,1.1404
4.98918e-008,1.1182
4.99342e-008,1.1325
4.99766e-008,1.1721
5.00191e-008,1.2233
5.00615e-008,1.2686
5.01039e-008,1.2713
5.01464e-008,1.0692
5.01888e-008,0.8076
5.02312e-008,0.6099
5.02736e-008,0.4513
5.03160e-008,0.3578
5.03585e-008,0.3173
5.04009e-008,0.3077
5.04433e-008,0.2905
5.04857e-008,0.2811
5.05282e-008,0.2688
5.05706e-008,0.2444
5.06130e-008,0.2251
5.06555e-008,0.2264
5.06979e-008,0.2567
5.07403e-008,0.2976
5.07827e-008,0.3484
5.08252e-008,0.3671
5.08676e-008,0.3390
5.09100e-008,0.2900
5.09524e-008,0.2359
5.09948e-008,0.1918
5.10373e-008,0.1703
5.10797e-008,0.1877
5.11221e-008,0.2081
5.11646e-008,0.2174
5.12070e-008,0.2222
5.12494e-008,0.2227
5.12918e-008,0.2180
5.13343e-008,0.2125
5.13767e-008,0.2118
5.14191e-008,0.2123
5.14615e-008,0.2161
5.15039e-008,0.2238
5.15464e-008,0.2303
5.15888e-008,0.2296
5.16312e-008,0.2221
5.16736e-008,0.2121
5.17161e-008,0.2019
5.17585e-008,0.1990
5.18009e-008,0.2044
5.18434e-008,0.2133
5.18858e-008,0.2206
5.19282e-008,0.2248
5.19706e-008,0.2245
5.20130e-008,0.2984
5.20555e-008,0.4654
5.20979e-008,0.6454
5.21403e-008,0.8533
5.21827e-008,0.9964
5.22252e-008,1.0881
5.22676e-008,1.1352
5.23100e-008,1.1639
5.23525e-008,1.1836
5.23949e-008,1.1934
5.24373e-008,1.2070
5.24797e-008,1.2198
5.25222e-008,1.2303
5.25646e-008,1.2264
5.26070e-008,1.2100
5.26494e-008,1.1783
5.26918e-008,1.1477
5.27343e-008,1.1412
5.27767e-008,1.1557
5.28191e-008,1.1933
5.28616e-008,1.2350
5.29040e-008,1.2631
5.29464e-008,1.1456
5.29888e-008,0.8840
5.30313e-008,0.6824
5.30737e-008,0.4972
5.31161e-008,0.3824
5.31585e-008,0.3263
5.32009e-008,0.3086
5.32434e-008,0.2942
5.32858e-008,0.2806
5.33282e-008,0.2744
5.33707e-008,0.2551
5.34131e-008,0.2339
5.34555e-008,0.2265
5.34979e-008,0.2460
5.35404e-008,0.2805
5.35828e-008,0.3277
5.36252e-008,0.3621
5.36676e-008,0.3489
5.37100e-008,0.3091
5.37525e-008,0.2555
5.37949e-008,0.2079
5.38373e-008,0.1745
5.38797e-008,0.1795
5.39222e-008,0.2014
5.39646e-008,0.2136
5.40070e-008,0.2208
5.40495e-008,0.2230
5.40919e-008,0.2203
5.41343e-008,0.2144
5.41767e-008,0.2125
5.42192e-008,0.2125
5.42616e-008,0.2142
5.43040e-008,0.2205
5.43464e-008,0.2276
5.43888e-008,0.2300
5.44313e-008,0.2249
5.44737e-008,0.2163
5.45161e-008,0.2058
5.45586e-008,0.1997
5.46010e-008,0.2022
5.46434e-008,0.2099
5.46858e-008,0.2180
5.47283e-008,0.2234
5.47707e-008,0.2252
5.48131e-008,0.2215
5.48555e-008,0.2173
5.48979e-008,0.2159
5.49404e-008,0.2157
5.49828e-008,0.2158
5.50252e-008,0.2168
5.50677e-008,0.2183
5.51101e-008,0.2190
5.51525e-008,0.2190
5.51949e-008,0.2182
5.52374e-008,0.2163
5.52798e-008,0.2145
5.53222e-008,0.2141
5.53646e-008,0.2154
5.54070e-008,0.2174
5.54495e-008,0.2193
5.54919e-008,0.2200
5.55343e-008,0.2192
5.55767e-008,0.2175
5.56192e-008,0.2163
5.56616e-008,0.2159
5.57040e-008,0.2161
5.57465e-008,0.2169
5.57889e-008,0.2175
5.58313e-008,0.2176
5.58737e-008,0.2176
5.59161e-008,0.2175
5.59586e-008,0.2173
5.60010e-008,0.2169
5.60434e-008,0.2167
5.60858e-008,0.2167
5.61283e-008,0.2170
5.61707e-008,0.2175
5.62131e-008,0.2178
5.62556e-008,0.2178
5.62980e-008,0.2175
5.63404e-008,0.2171
5.63828e-008,0.2168
5.64253e-008,0.2167
5.64677e-008,0.2170
5.65101e-008,0.2173
5.65525e-008,0.2175
5.65949e-008,0.2174
5.66374e-008,0.2174
5.66798e-008,0.2172
5.67222e-008,0.2171
5.67647e-008,0.2172
5.68071e-008,0.2172
5.68495e-008,0.2172
5.68919e-008,0.2172
5.69344e-008,0.2173
5.69768e-008,0.2174
5.70192e-008,0.2173
5.70616e-008,0.2173
5.71040e-008,0.2172
5.71465e-008,0.2171
5.71889e-008,0.2172
5.72313e-008,0.2172
5.72738e-008,0.2173
5.73162e-008,0.2174
5.73586e-008,0.2173
5.74010e-008,0.2173
5.74435e-008,0.2172
5.74859e-008,0.2172
5.75283e-008,0.2172
5.75707e-008,0.2173
5.76131e-008,0.2283
5.76556e-008,0.3656
5.76980e-008,0.5407
5.77404e-008,0.7468
5.77828e-008,0.9232
5.78253e-008,1.0434
5.78677e-008,1.1139
5.79101e-008,1.1462
5.79526e-008,1.1729
5.79950e-008,1.1851
5.80374e-008,1.2002
5.80798e-008,1.2154
5.81223e-008,1.2282
5.81647e-008,1.2332
5.82071e-008,1.2206
5.82495e-008,1.1970
5.82919e-008,1.1594
5.83344e-008,1.1398
5.83768e-008,1.1443
5.84192e-008,1.1716
5.84617e-008,1.2129
5.85041e-008,1.2542
5.85465e-008,1.2809
5.85889e-008,1.2811
5.86314e-008,1.2734
5.86738e-008,1.2623
5.87162e-008,1.2554
5.87586e-008,1.2541
5.88010e-008,1.2573
5.88435e-008,1.2611
5.88859e-008,1.2627
5.89283e-008,1.2639
5.89708e-008,1.2621
5.90132e-008,1.2582
5.90556e-008,1.2539
5.90980e-008,1.2529
5.91405e-008,1.2560
5.91829e-008,1.2625
5.92253e-008,1.2707
5.92677e-008,1.2747
5.93101e-008,1.2736
5.93526e-008,1.2682
5.93950e-008,1.2619
5.94374e-008,1.2569
5.94798e-008,1.2428
5.95223e-008,1.0871
5.95647e-008,0.8708
5.96071e-008,0.6907
5.96496e-008,0.5176
5.96920e-008,0.3947
5.97344e-008,0.3317
5.97768e-008,0.3092
5.98192e-008,0.2894
5.98617e-008,0.2791
5.99041e-008,0.2711
5.99465e-008,0.2552
5.99889e-008,0.2427
6.00314e-008,0.2413
6.00738e-008,0.2587
6.01162e-008,0.2838
6.01586e-008,0.3215
6.02011e-008,0.3423
6.02435e-008,0.3291
6.02859e-008,0.2987
6.03283e-008,0.2564
6.03708e-008,0.2141
6.04132e-008,0.1849
6.04556e-008,0.3152
6.04981e-008,0.5360
6.05405e-008,0.7446
6.05829e-008,0.9414
6.06253e-008,1.0605
6.06678e-008,1.1246
6.07102e-008,1.1479
6.07526e-008,1.1703
6.07950e-008,1.1854
6.08375e-008,1.1979
6.08799e-008,1.2188
6.09223e-008,1.2378
6.09647e-008,1.2456
6.10071e-008,1.2276
6.10496e-008,1.1960
6.10920e-008,1.1485
6.11344e-008,1.1189
6.11768e-008,1.1282
6.12193e-008,1.1633
6.12617e-008,1.2148
6.13041e-008,1.2613
6.13465e-008,1.2927
6.13890e-008,1.2877
6.14314e-008,1.2722
6.14738e-008,1.2599
6.15163e-008,1.2525
6.15587e-008,1.2521
6.16011e-008,1.2564
6.16435e-008,1.2624
6.16860e-008,1.2643
6.17284e-008,1.2650
6.17708e-008,1.2630
6.18132e-008,1.2572
6.18557e-008,1.2511
6.18981e-008,1.2495
6.19405e-008,1.2544
6.19829e-008,1.2627
6.20254e-008,1.2731
6.20678e-008,1.2782
6.21102e-008,1.2758
6.21526e-008,1.2683
6.21950e-008,1.2604
6.22375e-008,1.2551
6.22799e-008,1.2539
6.23223e-008,1.2577
6.23647e-008,1.2614
6.24072e-008,1.2632
6.24496e-008,1.2635
6.24920e-008,1.2631
6.25344e-008,1.2618
6.25769e-008,1.2605
6.26193e-008,1.2601
6.26617e-008,1.2601
6.27042e-008,1.2610
6.27466e-008,1.2628
6.27890e-008,1.2644
6.28314e-008,1.2645
6.28739e-008,1.2633
6.29163e-008,1.2613
6.29587e-008,1.2595
6.30011e-008,1.2589
6.30436e-008,1.2599
6.30860e-008,1.2615
6.31284e-008,1.2627
6.31708e-008,1.2631
6.32132e-008,1.2628
6.32557e-008,1.2619
6.32981e-008,1.2613
6.33405e-008,1.2612
6.33829e-008,1.2613
6.34254e-008,1.2614
6.34678e-008,1.2617
6.35102e-008,1.2620
6.35526e-008,1.2622
6.35951e-008,1.2621
6.36375e-008,1.2618
6.36799e-008,1.2614
6.37224e-008,1.2610
6.37648e-008,1.2611
6.38072e-008,1.2615
6.38496e-008,1.2619
6.38921e-008,1.2622
6.39345e-008,1.2621
6.39769e-008,1.2618
6.40193e-008,1.2615
6.40618e-008,1.2614
6.41042e-008,1.2614
6.41466e-008,1.2598
6.41890e-008,1.1878
6.42315e-008,0.9656
6.42739e-008,0.7796
6.43163e-008,0.5896
6.43587e-008,0.4426
6.44011e-008,0.3550
6.44436e-008,0.3182
6.44860e-008,0.3001
6.45284e-008,0.2822
6.45708e-008,0.2770
6.46133e-008,0.2632
6.46557e-008,0.2455
6.46981e-008,0.2373
6.47405e-008,0.2467
6.47830e-008,0.2701
6.48254e-008,0.3034
6.48678e-008,0.3393
6.49103e-008,0.3402
6.49527e-008,0.3161
6.49951e-008,0.2760
6.50375e-008,0.2326
6.50800e-008,0.1935
6.51224e-008,0.1828
6.51648e-008,0.1959
6.52072e-008,0.2058
6.52497e-008,0.2147
6.52921e-008,0.2211
6.53345e-008,0.2216
6.53769e-008,0.2167
6.54193e-008,0.2140
6.54618e-008,0.2138
6.55042e-008,0.2141
6.55466e-008,0.2181
6.55890e-008,0.2237
6.56315e-008,0.2269
6.56739e-008,0.2246
6.57163e-008,0.2191
6.57587e-008,0.2110
6.58012e-008,0.2039
6.58436e-008,0.2032
6.58860e-008,0.2077
6.59284e-008,0.2141
6.59709e-008,0.2197
6.60133e-008,0.2234
6.60557e-008,0.2424
6.60982e-008,0.3857
6.61406e-008,0.5552
6.61830e-008,0.7667
6.62254e-008,0.9353
6.62679e-008,1.0512
6.63103e-008,1.1179
6.63527e-008,1.1500
6.63951e-008,1.1764
6.64376e-008,1.1868
6.64800e-008,1.2015
6.65224e-008,1.2149
6.65648e-008,1.2267
6.66072e-008,1.2303
6.66497e-008,1.2180
6.66921e-008,1.1945
6.67345e-008,1.1583
6.67769e-008,1.1413
6.68194e-008,1.1463
6.68618e-008,1.1749
6.69042e-008,1.2156
6.69466e-008,1.2565
6.69891e-008,1.2385
6.70315e-008,1.0055
6.70739e-008,0.7738
6.71164e-008,0.5738
6.71588e-008,0.4290
6.72012e-008,0.3452
6.72436e-008,0.3116
6.72861e-008,0.3022
6.73285e-008,0.2845
6.73709e-008,0.2791
6.74133e-008,0.2650
6.74558e-008,0.2426
6.74982e-008,0.2277
6.75406e-008,0.2336
6.75830e-008,0.2636
6.76255e-008,0.3040
6.76679e-008,0.3515
6.77103e-008,0.3600
6.77527e-008,0.3298
6.77951e-008,0.2805
6.78376e-008,0.2291
6.78800e-008,0.1866
6.79224e-008,0.1723
6.79648e-008,0.1919
6.80073e-008,0.2088
6.80497e-008,0.2180
6.80921e-008,0.2225
6.81345e-008,0.2222
6.81770e-008,0.2169
6.82194e-008,0.2127
6.82618e-008,0.2124
6.83043e-008,0.2128
6.83467e-008,0.2172
6.83891e-008,0.2245
6.84315e-008,0.2298
6.84740e-008,0.2279
6.85164e-008,0.2205
6.85588e-008,0.2106
6.86012e-008,0.2014
6.86437e-008,0.2001
6.86861e-008,0.2059
6.87285e-008,0.2144
6.87709e-008,0.2211
6.88133e-008,0.2250
6.88558e-008,0.2237
6.88982e-008,0.2189
6.89406e-008,0.2162
6.89830e-008,0.2157
6.90255e-008,0.2157
6.90679e-008,0.2162
6.91103e-008,0.2177
6.91527e-008,0.2188
6.91952e-008,0.2190
6.92376e-008,0.2186
6.92800e-008,0.2172
6.93225e-008,0.2152
6.93649e-008,0.2140
6.94073e-008,0.2146
6.94497e-008,0.2164
6.94922e-008,0.2184
6.95346e-008,0.2199
6.95770e-008,0.2197
6.96194e-008,0.2183
6.96619e-008,0.2168
6.97043e-008,0.2160
6.97467e-008,0.2159
6.97891e-008,0.2165
6.98316e-008,0.3189
6.98740e-008,0.4957
6.99164e-008,0.6850
6.99588e-008,0.8819
7.00012e-008,1.0157
7.00437e-008,1.0986
7.00861e-008,1.1379
7.01285e-008,1.1655
7.01709e-008,1.1828
7.02134e-008,1.1956
7.02558e-008,1.2117
7.02982e-008,1.2257
7.03406e-008,1.2342
7.03831e-008,1.2251
7.04255e-008,1.2044
7.04679e-008,1.1687
7.05104e-008,1.1417
7.05528e-008,1.1410
7.05952e-008,1.1616
7.06376e-008,1.2018
7.06801e-008,1.2433
7.07225e-008,1.2767
7.07649e-008,1.2823
7.08073e-008,1.2755
7.08498e-008,1.2652
7.08922e-008,1.2563
7.09346e-008,1.2539
7.09770e-008,1.2560
7.10194e-008,1.2603
7.10619e-008,1.2623
7.11043e-008,1.2637
7.11467e-008,1.2628
7.11891e-008,1.2592
7.12316e-008,1.2547
7.12740e-008,1.2525
7.13164e-008,1.2548
7.13588e-008,1.2604
7.14013e-008,1.2687
7.14437e-008,1.2741
7.14861e-008,1.2743
7.15286e-008,1.2697
7.15710e-008,1.2634
7.16134e-008,1.2579
7.16558e-008,1.2555
7.16983e-008,1.2573
7.17407e-008,1.2601
7.17831e-008,1.2622
7.18255e-008,1.2631
7.18680e-008,1.2630
7.19104e-008,1.2621
7.19528e-008,1.2611
7.19952e-008,1.2607
7.20377e-008,1.2605
7.20801e-008,1.2610
7.21225e-008,1.2622
7.21649e-008,1.2635
7.22073e-008,1.2640
7.22498e-008,1.2633
7.22922e-008,1.2620
7.23346e-008,1.2604
7.23770e-008,1.2596
7.24195e-008,1.2600
7.24619e-008,1.2611
7.25043e-008,1.2621
7.25467e-008,1.2628
7.25892e-008,1.2587
7.26316e-008,1.1655
7.26740e-008,0.9387
7.27165e-008,0.7568
7.27589e-008,0.5693
7.28013e-008,0.4284
7.28437e-008,0.3490
7.28862e-008,0.3167
7.29286e-008,0.2982
7.29710e-008,0.2818
7.30134e-008,0.2761
7.30559e-008,0.2609
7.30983e-008,0.2434
7.31407e-008,0.2366
7.31831e-008,0.2490
7.32256e-008,0.2735
7.32680e-008,0.3090
7.33104e-008,0.3421
7.33528e-008,0.3384
7.33952e-008,0.3121
7.34377e-008,0.2705
7.34801e-008,0.2273
7.35225e-008,0.1901
7.35649e-008,0.1839
7.36074e-008,0.1976
7.36498e-008,0.2070
7.36922e-008,0.2158
7.37346e-008,0.2216
7.37771e-008,0.2212
7.38195e-008,0.2161
7.38619e-008,0.2139
7.39044e-008,0.2138
7.39468e-008,0.2145
7.39892e-008,0.2189
7.40316e-008,0.2245
7.40741e-008,0.2271
7.41165e-008,0.2242
7.41589e-008,0.2183
7.42013e-008,0.2100
7.42438e-008,0.2035
7.42862e-008,0.2036
7.43286e-008,0.2085
7.43710e-008,0.2149
7.44134e-008,0.2204
7.44559e-008,0.2236
7.44983e-008,0.2549
7.45407e-008,0.4066
7.45831e-008,0.5750
7.46256e-008,0.7909
7.46680e-008,0.9520
7.47104e-008,1.0613
7.47528e-008,1.1222
7.47953e-008,1.1535
7.48377e-008,1.1789
7.48801e-008,1.1884
7.49226e-008,1.2032
7.49650e-008,1.2165
7.50074e-008,1.2281
7.50498e-008,1.2296
7.50923e-008,1.2160
7.51347e-008,1.1905
7.51771e-008,1.1549
7.52195e-008,1.1409
7.52620e-008,1.1482
7.53044e-008,1.1797
7.53468e-008,1.2206
7.53892e-008,1.2605
7.54317e-008,1.2202
7.54741e-008,0.9724
7.55165e-008,0.7511
7.55589e-008,0.5519
7.56013e-008,0.4157
7.56438e-008,0.3392
7.56862e-008,0.3107
7.57286e-008,0.3005
7.57710e-008,0.2831
7.58135e-008,0.2783
7.58559e-008,0.2626
7.58983e-008,0.2401
7.59407e-008,0.2270
7.59832e-008,0.2364
7.60256e-008,0.2678
7.60680e-008,0.3100
7.61105e-008,0.3553
7.61529e-008,0.3578
7.61953e-008,0.3249
7.62377e-008,0.2740
7.62802e-008,0.2236
7.63226e-008,0.1828
7.63650e-008,0.1735
7.64074e-008,0.1946
7.64499e-008,0.2101
7.64923e-008,0.2189
7.65347e-008,0.2227
7.65771e-008,0.2219
7.66195e-008,0.2162
7.66620e-008,0.2126
7.67044e-008,0.2125
7.67468e-008,0.2131
7.67892e-008,0.2180
7.68317e-008,0.2254
7.68741e-008,0.2301
7.69165e-008,0.2273
7.69589e-008,0.2195
7.70014e-008,0.2094
7.70438e-008,0.2008
7.70862e-008,0.2005
7.71287e-008,0.2069
7.71711e-008,0.2154
7.72135e-008,0.2218
7.72559e-008,0.2252
7.72984e-008,0.2295
7.73408e-008,0.3531
7.73832e-008,0.5252
7.74256e-008,0.7280
7.74681e-008,0.9101
7.75105e-008,1.0354
7.75529e-008,1.1112
7.75953e-008,1.1458
7.76378e-008,1.1730
7.76802e-008,1.1856
7.77226e-008,1.1988
7.77650e-008,1.2119
7.78074e-008,1.2240
7.78499e-008,1.2311
7.78923e-008,1.2215
7.79347e-008,1.2010
7.79771e-008,1.1648
7.80196e-008,1.1427
7.80620e-008,1.1438
7.81044e-008,1.1677
7.81468e-008,1.2081
7.81893e-008,1.2498
7.82317e-008,1.2542
7.82741e-008,1.0550
7.83166e-008,0.8077
7.83590e-008,0.6083
7.84014e-008,0.4497
7.84438e-008,0.3559
7.84863e-008,0.3148
7.85287e-008,0.3045
7.85711e-008,0.2874
7.86135e-008,0.2798
7.86560e-008,0.2686
7.86984e-008,0.2467
7.87408e-008,0.2295
7.87832e-008,0.2303
7.88257e-008,0.2576
7.88681e-008,0.2957
7.89105e-008,0.3447
7.89529e-008,0.3623
7.89953e-008,0.3368
7.90378e-008,0.2903
7.90802e-008,0.2376
7.91226e-008,0.1930
7.91650e-008,0.1716
7.92075e-008,0.3251
7.92499e-008,0.5548
7.92923e-008,0.7654
7.93347e-008,0.9526
7.93772e-008,1.0644
7.94196e-008,1.1246
7.94620e-008,1.1461
7.95045e-008,1.1693
7.95469e-008,1.1839
7.95893e-008,1.1987
7.96317e-008,1.2221
7.96742e-008,1.2423
7.97166e-008,1.2482
7.97590e-008,1.2260
7.98014e-008,1.1906
7.98439e-008,1.1409
7.98863e-008,1.1145
7.99287e-008,1.1289
7.99711e-008,1.1686
8.00135e-008,1.2211
8.00560e-008,1.2663
8.00984e-008,1.2941
8.01408e-008,1.2855
8.01832e-008,1.2694
8.02257e-008,1.2581
8.02681e-008,1.2522
8.03105e-008,1.2524
8.03529e-008,1.2571
8.03954e-008,1.2632
8.04378e-008,1.2649
8.04802e-008,1.2654
8.05227e-008,1.2625
8.05651e-008,1.2561
8.06075e-008,1.2499
8.06499e-008,1.2490
8.06924e-008,1.2550
8.07348e-008,1.2642
8.07772e-008,1.2745
8.08196e-008,1.2787
8.08621e-008,1.2752
8.09045e-008,1.2670
8.09469e-008,1.2594
8.09893e-008,1.2546
8.10318e-008,1.2541
8.10742e-008,1.2583
8.11166e-008,1.2619
8.11590e-008,1.2633
8.12014e-008,1.2635
8.12439e-008,1.2630
8.12863e-008,1.2617
8.13287e-008,1.2604
8.13711e-008,1.2599
8.14136e-008,1.2601
8.14560e-008,1.2612
8.14984e-008,1.2631
8.15408e-008,1.2647
8.15833e-008,1.2646
8.16257e-008,1.2630
8.16681e-008,1.2610
8.17106e-008,1.2592
8.17530e-008,1.2589
8.17954e-008,1.2601
8.18378e-008,1.2618
8.18803e-008,1.2628
8.19227e-008,1.2631
8.19651e-008,1.2581
8.20075e-008,1.1609
8.20500e-008,0.9336
8.20924e-008,0.7525
8.21348e-008,0.5658
8.21772e-008,0.4259
8.22196e-008,0.3479
8.22621e-008,0.3164
8.23045e-008,0.2979
8.23469e-008,0.2817
8.23893e-008,0.2757
8.24318e-008,0.2602
8.24742e-008,0.2428
8.25166e-008,0.2366
8.25590e-008,0.2496
8.26015e-008,0.2744
8.26439e-008,0.3101
8.26863e-008,0.3424
8.27288e-008,0.3378
8.27712e-008,0.3111
8.28136e-008,0.2694
8.28560e-008,0.2263
8.28985e-008,0.1896
8.29409e-008,0.2501
8.29833e-008,0.4639
8.30257e-008,0.6645
8.30682e-008,0.8862
8.31106e-008,1.0264
8.31530e-008,1.1065
8.31954e-008,1.1406
8.32379e-008,1.1611
8.32803e-008,1.1824
8.33227e-008,1.1911
8.33651e-008,1.2117
8.34075e-008,1.2327
8.34500e-008,1.2459
8.34924e-008,1.2359
8.35348e-008,1.2077
8.35772e-008,1.1652
8.36197e-008,1.1236
8.36621e-008,1.1215
8.37045e-008,1.1483
8.37469e-008,1.1976
8.37894e-008,1.2461
8.38318e-008,1.2832
8.38742e-008,1.2025
8.39167e-008,0.9308
8.39591e-008,0.7145
8.40015e-008,0.5223
8.40439e-008,0.3987
8.40864e-008,0.3331
8.41288e-008,0.3121
8.41712e-008,0.3008
8.42136e-008,0.2835
8.42561e-008,0.2776
8.42985e-008,0.2578
8.43409e-008,0.2330
8.43833e-008,0.2219
8.44257e-008,0.2386
8.44682e-008,0.2751
8.45106e-008,0.3220
8.45530e-008,0.3643
8.45954e-008,0.3574
8.46379e-008,0.3175
8.46803e-008,0.2628
8.47227e-008,0.2135
8.47651e-008,0.1765
8.48076e-008,0.1753
8.48500e-008,0.1992
8.48924e-008,0.2132
8.49349e-008,0.2203
8.49773e-008,0.2229
8.50197e-008,0.2211
8.50621e-008,0.2147
8.51046e-008,0.2117
8.51470e-008,0.2119
8.51894e-008,0.2134
8.52318e-008,0.2196
8.52743e-008,0.2274
8.53167e-008,0.2311
8.53591e-008,0.2264
8.54015e-008,0.2175
8.54440e-008,0.2067
8.54864e-008,0.1992
8.55288e-008,0.2008
8.55712e-008,0.2086
8.56136e-008,0.2172
8.56561e-008,0.2229
8.56985e-008,0.2254
8.57409e-008,0.2385
8.57833e-008,0.3744
8.58258e-008,0.5450
8.58682e-008,0.7550
8.59106e-008,0.9280
8.59530e-008,1.0470
8.59955e-008,1.1166
8.60379e-008,1.1494
8.60803e-008,1.1759
8.61228e-008,1.1865
8.61652e-008,1.2003
8.62076e-008,1.2132
8.62500e-008,1.2252
8.62925e-008,1.2306
8.63349e-008,1.2197
8.63773e-008,1.1974
8.64197e-008,1.1609
8.64622e-008,1.1419
8.65046e-008,1.1451
8.65470e-008,1.1721
8.65894e-008,1.2131
8.66319e-008,1.2545
8.66743e-008,1.2447
8.67167e-008,1.0216
8.67591e-008,0.7846
8.68015e-008,0.5844
8.68440e-008,0.4352
8.68864e-008,0.3483
8.69288e-008,0.3123
8.69712e-008,0.3029
8.70137e-008,0.2853
8.70561e-008,0.2794
8.70985e-008,0.2663
8.71409e-008,0.2440
8.71834e-008,0.2284
8.72258e-008,0.2324
8.72682e-008,0.2616
8.73107e-008,0.3012
8.73531e-008,0.3494
8.73955e-008,0.3609
8.74379e-008,0.3322
8.74804e-008,0.2837
8.75228e-008,0.2318
8.75652e-008,0.1885
8.76076e-008,0.1788
8.76501e-008,0.3544
8.76925e-008,0.5797
8.77349e-008,0.7939
8.77773e-008,0.9693
8.78197e-008,1.0743
8.78622e-008,1.1293
8.79046e-008,1.1487
8.79470e-008,1.1720
8.79894e-008,1.1845
8.80319e-008,1.2016
8.80743e-008,1.2249
8.81167e-008,1.2439
8.81591e-008,1.2465
8.82016e-008,1.2221
8.82440e-008,1.1851
8.82864e-008,1.1353
8.83289e-008,1.1148
8.83713e-008,1.1327
8.84137e-008,1.1751
8.84561e-008,1.2270
8.84986e-008,1.2712
8.85410e-008,1.2945
8.85834e-008,1.2831
8.86258e-008,1.2679
8.86683e-008,1.2569
8.87107e-008,1.2520
8.87531e-008,1.2527
8.87955e-008,1.2580
8.88380e-008,1.2635
8.88804e-008,1.2649
8.89228e-008,1.2652
8.89652e-008,1.2618
8.90076e-008,1.2552
8.90501e-008,1.2494
8.90925e-008,1.2495
8.91349e-008,1.2560
8.91773e-008,1.2655
8.92198e-008,1.2755
8.92622e-008,1.2785
8.93046e-008,1.2743
8.93470e-008,1.2659
8.93895e-008,1.2587
8.94319e-008,1.2542
8.94743e-008,1.2545
8.95168e-008,1.2588
8.95592e-008,1.2621
8.96016e-008,1.2634
8.96440e-008,1.2634
8.96865e-008,1.2628
8.97289e-008,1.2614
8.97713e-008,1.2602
8.98137e-008,1.2599
8.98562e-008,1.2601
8.98986e-008,1.2614
8.99410e-008,1.2633
8.99834e-008,1.2647
9.00258e-008,1.2644
9.00683e-008,1.2628
9.01107e-008,1.2607
9.01531e-008,1.2591
9.01955e-008,1.2590
9.02380e-008,1.2603
9.02804e-008,1.2619
9.03228e-008,1.2629
9.03652e-008,1.2631
9.04077e-008,1.2625
9.04501e-008,1.2617
9.04925e-008,1.2612
9.05350e-008,1.2612
9.05774e-008,1.2613
9.06198e-008,1.2615
