.HEADER
..NAMES
Time,V U1.K25
.DATA
2.46913e-008,0.5949
2.47338e-008,0.5873
2.47762e-008,0.5784
2.48186e-008,0.5652
2.48611e-008,0.5612
2.49035e-008,0.5769
2.49459e-008,0.5528
2.49883e-008,0.4841
2.50308e-008,0.3814
2.50732e-008,0.2236
2.51156e-008,0.0581
2.51580e-008,-0.0503
2.52004e-008,-0.1120
2.52429e-008,-0.1404
2.52853e-008,-0.1317
2.53277e-008,-0.1117
2.53702e-008,-0.1009
2.54126e-008,-0.0908
2.54550e-008,-0.0857
2.54974e-008,-0.0942
2.55398e-008,-0.1034
2.55823e-008,-0.1028
2.56247e-008,-0.0957
2.56671e-008,-0.0984
2.57096e-008,-0.1010
2.57520e-008,-0.0923
2.57944e-008,-0.0759
2.58368e-008,-0.0426
2.58793e-008,0.0074
2.59217e-008,0.0497
2.59641e-008,0.0735
2.60065e-008,0.0854
2.60489e-008,0.0822
2.60914e-008,0.0668
2.61338e-008,0.0533
2.61762e-008,0.0430
2.62187e-008,0.0350
2.62611e-008,0.0354
2.63035e-008,0.0427
2.63459e-008,0.0484
2.63883e-008,0.0474
2.64308e-008,0.0453
2.64732e-008,0.0446
2.65156e-008,0.0430
2.65580e-008,0.0406
2.66005e-008,0.0345
2.66429e-008,0.0186
2.66853e-008,-0.0026
2.67278e-008,-0.0201
2.67702e-008,-0.0327
2.68126e-008,-0.0390
2.68550e-008,-0.0361
2.68974e-008,-0.0288
2.69399e-008,-0.0218
2.69823e-008,-0.0149
2.70247e-008,-0.0109
2.70672e-008,-0.0126
2.71096e-008,-0.0175
2.71520e-008,-0.0201
2.71944e-008,0.0371
2.72368e-008,0.1558
2.72793e-008,0.3199
2.73217e-008,0.4675
2.73641e-008,0.5924
2.74065e-008,0.6922
2.74490e-008,0.7635
2.74914e-008,0.8125
2.75338e-008,0.8389
2.75763e-008,0.8560
2.76187e-008,0.8650
2.76611e-008,0.8810
2.77035e-008,0.8896
2.77459e-008,0.8936
2.77884e-008,0.9139
2.78308e-008,0.9832
2.78732e-008,1.1026
2.79157e-008,1.2486
2.79581e-008,1.3857
2.80005e-008,1.4800
2.80429e-008,1.5221
2.80854e-008,1.5358
2.81278e-008,1.5393
2.81702e-008,1.5399
2.82126e-008,1.5417
2.82550e-008,1.5484
2.82975e-008,1.5593
2.83399e-008,1.5718
2.83823e-008,1.5830
2.84248e-008,1.5848
2.84672e-008,1.5800
2.85096e-008,1.5777
2.85520e-008,1.5803
2.85944e-008,1.5758
2.86369e-008,1.5541
2.86793e-008,1.5170
2.87217e-008,1.4747
2.87642e-008,1.4424
2.88066e-008,1.4314
2.88490e-008,1.4381
2.88914e-008,1.4523
2.89339e-008,1.4667
2.89763e-008,1.4884
2.90187e-008,1.4870
2.90611e-008,1.3580
2.91035e-008,1.2081
2.91460e-008,1.0321
2.91884e-008,0.8503
2.92308e-008,0.7046
2.92733e-008,0.6215
2.93157e-008,0.5704
2.93581e-008,0.5376
2.94005e-008,0.5354
2.94429e-008,0.5421
2.94854e-008,0.5487
2.95278e-008,0.5506
2.95702e-008,0.5737
2.96127e-008,0.5751
2.96551e-008,0.5149
2.96975e-008,0.4175
2.97399e-008,0.2761
2.97824e-008,0.0978
2.98248e-008,-0.0369
2.98672e-008,-0.1100
2.99096e-008,-0.1442
2.99521e-008,-0.0572
2.99945e-008,0.1628
3.00369e-008,0.3223
3.00793e-008,0.4714
3.01218e-008,0.5717
3.01642e-008,0.6212
3.02066e-008,0.6330
3.02490e-008,0.6441
3.02914e-008,0.6560
3.03339e-008,0.6489
3.03763e-008,0.6537
3.04187e-008,0.6745
3.04612e-008,0.7039
3.05036e-008,0.7158
3.05460e-008,0.8024
3.05884e-008,0.9556
3.06309e-008,1.1187
3.06733e-008,1.2920
3.07157e-008,1.4253
3.07581e-008,1.4602
3.08005e-008,1.4618
3.08430e-008,1.4692
3.08854e-008,1.4741
3.09278e-008,1.4846
3.09702e-008,1.5150
3.10127e-008,1.5409
3.10551e-008,1.5568
3.10975e-008,1.5717
3.11400e-008,1.5762
3.11824e-008,1.5640
3.12248e-008,1.5433
3.12672e-008,1.5401
3.13096e-008,1.5362
3.13521e-008,1.5095
3.13945e-008,1.4774
3.14369e-008,1.4441
3.14793e-008,1.4129
3.15218e-008,1.4121
3.15642e-008,1.4393
3.16066e-008,1.4657
3.16491e-008,1.4858
3.16915e-008,1.5009
3.17339e-008,1.4993
3.17763e-008,1.4885
3.18188e-008,1.4879
3.18612e-008,1.3668
3.19036e-008,1.2170
3.19460e-008,1.0645
3.19884e-008,0.9114
3.20309e-008,0.7611
3.20733e-008,0.6621
3.21157e-008,0.6036
3.21582e-008,0.5733
3.22006e-008,0.5740
3.22430e-008,0.5909
3.22854e-008,0.5965
3.23279e-008,0.5804
3.23703e-008,0.5747
3.24127e-008,0.5701
3.24551e-008,0.5123
3.24975e-008,0.4241
3.25400e-008,0.3103
3.25824e-008,0.1530
3.26248e-008,0.0157
3.26672e-008,-0.0654
3.27097e-008,-0.1158
3.27521e-008,-0.1097
3.27945e-008,0.0823
3.28370e-008,0.2572
3.28794e-008,0.4167
3.29218e-008,0.5327
3.29642e-008,0.6074
3.30066e-008,0.6248
3.30491e-008,0.6359
3.30915e-008,0.6491
3.31339e-008,0.6516
3.31763e-008,0.6560
