.HEADER
..NAMES
Time,V U1.J20
.DATA
4.89560e-008,1.2304
4.90020e-008,1.2296
4.90479e-008,1.2288
4.90938e-008,1.2284
4.91398e-008,1.2286
4.91857e-008,1.2292
4.92316e-008,1.2298
4.92775e-008,1.2301
4.93235e-008,1.2300
4.93694e-008,1.2297
4.94153e-008,1.2293
4.94612e-008,1.2291
4.95072e-008,1.2291
4.95531e-008,1.2292
4.95990e-008,1.2293
4.96449e-008,1.2294
4.96909e-008,1.2294
4.97368e-008,1.2295
4.97827e-008,1.2296
4.98286e-008,1.2296
4.98746e-008,1.2295
4.99205e-008,1.2293
4.99664e-008,1.2291
5.00123e-008,1.2290
5.00583e-008,1.2291
5.01042e-008,1.2293
5.01501e-008,1.2296
5.01960e-008,1.2297
5.02420e-008,1.2296
5.02879e-008,1.2294
5.03338e-008,1.2291
5.03797e-008,1.2290
5.04257e-008,1.2290
5.04716e-008,1.2292
5.05175e-008,1.2294
5.05634e-008,1.2295
5.06094e-008,1.2295
5.06553e-008,1.2294
5.07012e-008,1.2292
5.07471e-008,1.2291
5.07931e-008,1.2291
5.08390e-008,1.2292
5.08849e-008,1.2293
5.09308e-008,1.2293
5.09767e-008,1.2293
5.10227e-008,1.1895
5.10686e-008,1.0559
5.11145e-008,0.9166
5.11604e-008,0.7623
5.12064e-008,0.5995
5.12523e-008,0.4381
5.12982e-008,0.3296
5.13441e-008,0.2582
5.13901e-008,0.2212
5.14360e-008,0.2038
5.14819e-008,0.2028
5.15278e-008,0.1974
5.15738e-008,0.1947
5.16197e-008,0.1920
5.16656e-008,0.1929
5.17115e-008,0.1965
5.17575e-008,0.2112
5.18034e-008,0.2361
5.18493e-008,0.2704
5.18952e-008,0.3052
5.19412e-008,0.3332
5.19871e-008,0.3450
5.20330e-008,0.3397
5.20789e-008,0.3222
5.21249e-008,0.3032
5.21708e-008,0.2906
5.22167e-008,0.2892
5.22626e-008,0.2967
5.23086e-008,0.3057
5.23545e-008,0.3065
5.24004e-008,0.2942
5.24463e-008,0.2717
5.24923e-008,0.2469
5.25382e-008,0.2294
5.25841e-008,0.2249
5.26300e-008,0.2323
5.26760e-008,0.2462
5.27219e-008,0.2606
5.27678e-008,0.2703
5.28137e-008,0.2721
5.28597e-008,0.2667
5.29056e-008,0.3085
5.29515e-008,0.4509
5.29974e-008,0.6051
5.30434e-008,0.7895
5.30893e-008,0.9771
5.31352e-008,1.1233
5.31812e-008,1.1990
5.32271e-008,1.2440
5.32730e-008,1.2621
5.33189e-008,1.2647
5.33649e-008,1.2607
5.34108e-008,1.2651
5.34567e-008,1.2664
5.35026e-008,1.2714
5.35486e-008,1.2766
5.35945e-008,1.2779
5.36404e-008,1.2648
5.36863e-008,1.2372
5.37323e-008,1.1946
5.37782e-008,1.1500
5.38241e-008,1.1164
5.38700e-008,1.1082
5.39160e-008,1.1259
5.39619e-008,1.1583
5.40078e-008,1.1869
5.40537e-008,1.1977
5.40997e-008,1.1864
5.41456e-008,1.1628
5.41915e-008,1.1435
5.42374e-008,1.1438
5.42834e-008,1.1669
5.43293e-008,1.2039
5.43752e-008,1.2388
5.44211e-008,1.2568
5.44671e-008,1.2524
5.45130e-008,1.2325
5.45589e-008,1.2094
5.46048e-008,1.1932
5.46508e-008,1.1898
5.46967e-008,1.1977
5.47426e-008,1.2106
5.47885e-008,1.2236
5.48345e-008,1.2343
5.48804e-008,1.2412
5.49263e-008,1.2438
5.49722e-008,1.2416
5.50181e-008,1.2349
5.50641e-008,1.2258
5.51100e-008,1.2187
5.51559e-008,1.2179
5.52018e-008,1.2245
5.52478e-008,1.2356
5.52937e-008,1.2454
5.53396e-008,1.2482
5.53855e-008,1.2422
5.54315e-008,1.2306
5.54774e-008,1.2195
5.55233e-008,1.2148
5.55692e-008,1.2183
5.56152e-008,1.2274
5.56611e-008,1.2367
5.57070e-008,1.2413
5.57529e-008,1.2396
5.57989e-008,1.2336
5.58448e-008,1.2269
5.58907e-008,1.2231
5.59366e-008,1.2234
5.59826e-008,1.2266
5.60285e-008,1.2305
5.60744e-008,1.2333
5.61203e-008,1.2341
5.61663e-008,1.2334
5.62122e-008,1.2318
5.62581e-008,1.2299
5.63040e-008,1.2280
5.63500e-008,1.2263
5.63959e-008,1.2254
5.64418e-008,1.2259
5.64877e-008,1.2280
5.65337e-008,1.2311
5.65796e-008,1.2338
5.66255e-008,1.2225
5.66714e-008,1.1263
5.67174e-008,0.9806
5.67633e-008,0.8306
5.68092e-008,0.6775
5.68551e-008,0.5070
5.69011e-008,0.3757
5.69470e-008,0.2929
5.69929e-008,0.2410
5.70389e-008,0.2130
5.70848e-008,0.2044
5.71307e-008,0.1991
5.71766e-008,0.1928
5.72226e-008,0.1907
5.72685e-008,0.1910
5.73144e-008,0.1945
5.73603e-008,0.2043
5.74063e-008,0.2249
5.74522e-008,0.2546
5.74981e-008,0.2898
5.75440e-008,0.3212
5.75900e-008,0.3412
5.76359e-008,0.3431
5.76818e-008,0.3305
5.77277e-008,0.3111
5.77737e-008,0.2955
5.78196e-008,0.2894
5.78655e-008,0.2940
5.79114e-008,0.3033
5.79574e-008,0.3085
5.80033e-008,0.3014
5.80492e-008,0.2822
5.80951e-008,0.2570
5.81411e-008,0.2356
5.81870e-008,0.2257
5.82329e-008,0.2290
5.82788e-008,0.2407
5.83248e-008,0.2552
5.83707e-008,0.2668
5.84166e-008,0.2717
5.84625e-008,0.2691
5.85085e-008,0.2732
5.85544e-008,0.3773
5.86003e-008,0.5294
5.86462e-008,0.7044
5.86922e-008,0.8867
5.87381e-008,1.0665
5.87840e-008,1.1676
5.88299e-008,1.2251
5.88758e-008,1.2553
5.89218e-008,1.2661
5.89677e-008,1.2609
5.90136e-008,1.2629
5.90595e-008,1.2658
5.91055e-008,1.2692
5.91514e-008,1.2746
5.91973e-008,1.2792
5.92432e-008,1.2734
5.92892e-008,1.2523
5.93351e-008,1.2160
5.93810e-008,1.1705
5.94269e-008,1.1299
5.94729e-008,1.1086
5.95188e-008,1.1152
5.95647e-008,1.1426
5.96106e-008,1.1753
5.96566e-008,1.1954
5.97025e-008,1.1942
5.97484e-008,1.1743
5.97944e-008,1.1509
5.98403e-008,1.1407
5.98862e-008,1.1536
5.99321e-008,1.1857
5.99780e-008,1.2237
6.00240e-008,1.2511
6.00699e-008,1.2572
6.01158e-008,1.2432
6.01618e-008,1.2202
6.02077e-008,1.1996
6.02536e-008,1.1899
6.02995e-008,1.1929
6.03454e-008,1.2043
6.03914e-008,1.2177
6.04373e-008,1.2297
6.04832e-008,1.2385
6.05292e-008,1.2432
6.05751e-008,1.2433
6.06210e-008,1.2386
6.06669e-008,1.2301
6.07128e-008,1.2215
6.07588e-008,1.2174
6.08047e-008,1.2207
6.08506e-008,1.2303
6.08965e-008,1.2415
6.09425e-008,1.2481
6.09884e-008,1.2461
6.10343e-008,1.2365
6.10803e-008,1.2243
6.11262e-008,1.2161
6.11721e-008,1.2158
6.12180e-008,1.2229
6.12639e-008,1.2327
6.13099e-008,1.2400
6.13558e-008,1.2412
6.14017e-008,1.2368
6.14477e-008,1.2299
6.14936e-008,1.2245
6.15395e-008,1.2229
6.15854e-008,1.2249
6.16313e-008,1.2288
6.16773e-008,1.2323
6.17232e-008,1.2340
6.17691e-008,1.2340
6.18151e-008,1.2327
6.18610e-008,1.2309
6.19069e-008,1.2290
6.19528e-008,1.2271
6.19987e-008,1.2258
6.20447e-008,1.2255
6.20906e-008,1.2269
6.21365e-008,1.2297
6.21825e-008,1.2328
6.22284e-008,1.2346
6.22743e-008,1.1901
6.23202e-008,1.0513
6.23661e-008,0.9083
6.24121e-008,0.7521
6.24580e-008,0.5894
6.25039e-008,0.4324
6.25499e-008,0.3289
6.25958e-008,0.2610
6.26417e-008,0.2250
6.26876e-008,0.2064
6.27335e-008,0.2027
6.27795e-008,0.1950
6.28254e-008,0.1918
6.28713e-008,0.1901
6.29173e-008,0.1928
6.29632e-008,0.1981
6.30091e-008,0.2139
6.30550e-008,0.2390
6.31009e-008,0.2730
6.31469e-008,0.3069
6.31928e-008,0.3337
6.32387e-008,0.3443
6.32847e-008,0.3381
6.33306e-008,0.3205
6.33765e-008,0.3023
6.34224e-008,0.2909
6.34683e-008,0.2908
6.35143e-008,0.2988
6.35602e-008,0.3072
6.36061e-008,0.3065
6.36521e-008,0.2927
6.36980e-008,0.2694
6.37439e-008,0.2450
6.37898e-008,0.2289
6.38357e-008,0.2260
6.38817e-008,0.2344
6.39276e-008,0.2483
6.39735e-008,0.2619
6.40195e-008,0.2703
6.40654e-008,0.2712
6.41113e-008,0.2655
6.41572e-008,0.2558
6.42031e-008,0.2451
6.42491e-008,0.2362
6.42950e-008,0.2316
6.43409e-008,0.2319
6.43869e-008,0.2360
6.44328e-008,0.2420
6.44787e-008,0.2469
6.45246e-008,0.2483
6.45705e-008,0.2452
6.46165e-008,0.2392
6.46624e-008,0.2332
6.47083e-008,0.2304
6.47542e-008,0.2324
6.48002e-008,0.2382
6.48461e-008,0.2450
6.48920e-008,0.2495
6.49380e-008,0.2499
6.49839e-008,0.2464
6.50298e-008,0.2412
6.50757e-008,0.2371
6.51216e-008,0.2358
6.51676e-008,0.2375
6.52135e-008,0.2408
6.52594e-008,0.2439
6.53054e-008,0.2453
6.53513e-008,0.2449
6.53972e-008,0.2432
6.54431e-008,0.2411
6.54890e-008,0.2396
6.55350e-008,0.2391
6.55809e-008,0.2395
6.56268e-008,0.2407
6.56728e-008,0.2424
6.57187e-008,0.2441
6.57646e-008,0.2453
6.58105e-008,0.2454
6.58564e-008,0.2443
6.59024e-008,0.2423
6.59483e-008,0.2403
6.59942e-008,0.2421
6.60402e-008,0.3223
6.60861e-008,0.4801
6.61320e-008,0.6485
6.61779e-008,0.8309
6.62238e-008,1.0157
6.62698e-008,1.1397
6.63157e-008,1.2016
6.63616e-008,1.2389
6.64076e-008,1.2556
6.64535e-008,1.2602
6.64994e-008,1.2662
6.65453e-008,1.2769
6.65912e-008,1.2811
6.66372e-008,1.2835
6.66831e-008,1.2818
6.67290e-008,1.2734
6.67750e-008,1.2528
6.68209e-008,1.2223
6.68668e-008,1.1828
6.69127e-008,1.1457
6.69586e-008,1.1210
6.70046e-008,1.1196
6.70505e-008,1.1384
6.70964e-008,1.1665
6.71424e-008,1.1876
6.71883e-008,1.1922
6.72342e-008,1.1786
6.72801e-008,1.1579
6.73260e-008,1.1451
6.73720e-008,1.1522
6.74179e-008,1.1789
6.74638e-008,1.2148
6.75098e-008,1.2445
6.75557e-008,1.2556
6.76016e-008,1.2460
6.76475e-008,1.2248
6.76934e-008,1.2039
6.77394e-008,1.1921
6.77853e-008,1.1932
6.78312e-008,1.2037
6.78772e-008,1.2169
6.79231e-008,1.2283
6.79690e-008,1.2364
6.80149e-008,1.2405
6.80608e-008,1.2410
6.81068e-008,1.2382
6.81527e-008,1.2324
6.81986e-008,1.2255
6.82446e-008,1.2211
6.82905e-008,1.2221
6.83364e-008,1.2288
6.83823e-008,1.2383
6.84282e-008,1.2454
6.84742e-008,1.2457
6.85201e-008,1.2388
6.85660e-008,1.2281
6.86119e-008,1.2194
6.86579e-008,1.2171
6.87038e-008,1.2219
6.87497e-008,1.2307
6.87957e-008,1.2384
6.88416e-008,1.2410
6.88875e-008,1.2380
6.89334e-008,1.2318
6.89793e-008,1.2260
6.90253e-008,1.2235
6.90712e-008,1.2249
6.91171e-008,1.2286
6.91631e-008,1.2324
6.92090e-008,1.2344
6.92549e-008,1.2343
6.93008e-008,1.2329
6.93467e-008,1.2310
6.93927e-008,1.2292
6.94386e-008,1.2278
6.94845e-008,1.2268
6.95305e-008,1.2266
6.95764e-008,1.2274
6.96223e-008,1.2294
6.96682e-008,1.2320
6.97141e-008,1.2339
6.97601e-008,1.2128
6.98060e-008,1.0975
6.98519e-008,0.9526
6.98979e-008,0.7996
6.99438e-008,0.6441
6.99897e-008,0.4759
7.00356e-008,0.3573
7.00815e-008,0.2790
7.01275e-008,0.2341
7.01734e-008,0.2092
7.02193e-008,0.2040
7.02653e-008,0.1976
7.03112e-008,0.1928
7.03571e-008,0.1907
7.04030e-008,0.1922
7.04489e-008,0.1960
7.04949e-008,0.2081
7.05408e-008,0.2303
7.05867e-008,0.2618
7.06327e-008,0.2967
7.06786e-008,0.3267
7.07245e-008,0.3432
7.07704e-008,0.3419
7.08163e-008,0.3272
7.08623e-008,0.3080
7.09082e-008,0.2938
7.09541e-008,0.2898
7.10001e-008,0.2958
7.10460e-008,0.3051
7.10919e-008,0.3082
7.11378e-008,0.2986
7.11837e-008,0.2777
7.12297e-008,0.2525
7.12756e-008,0.2329
7.13215e-008,0.2257
7.13675e-008,0.2310
7.14134e-008,0.2438
7.14593e-008,0.2581
7.15052e-008,0.2686
7.15511e-008,0.2720
7.15971e-008,0.2681
7.16430e-008,0.2807
7.16889e-008,0.4090
7.17349e-008,0.5612
7.17808e-008,0.7422
7.18267e-008,0.9271
7.18726e-008,1.0938
7.19185e-008,1.1823
7.19645e-008,1.2345
7.20104e-008,1.2588
7.20563e-008,1.2662
7.21023e-008,1.2606
7.21482e-008,1.2644
7.21941e-008,1.2664
7.22400e-008,1.2706
7.22859e-008,1.2758
7.23319e-008,1.2794
7.23778e-008,1.2704
7.24237e-008,1.2464
7.24697e-008,1.2070
7.25156e-008,1.1616
7.25615e-008,1.1236
7.26074e-008,1.1079
7.26534e-008,1.1197
7.26993e-008,1.1498
7.27452e-008,1.1811
7.27911e-008,1.1973
7.28370e-008,1.1914
7.28830e-008,1.1694
7.29289e-008,1.1474
7.29748e-008,1.1417
7.30208e-008,1.1593
7.30667e-008,1.1939
7.31126e-008,1.2310
7.31585e-008,1.2545
7.32044e-008,1.2558
7.32504e-008,1.2389
7.32963e-008,1.2156
7.33422e-008,1.1967
7.33882e-008,1.1897
7.34341e-008,1.1951
7.34800e-008,1.2073
7.35259e-008,1.2205
7.35718e-008,1.2320
7.36178e-008,1.2400
7.36637e-008,1.2438
7.37096e-008,1.2429
7.37556e-008,1.2373
7.38015e-008,1.2284
7.38474e-008,1.2203
7.38933e-008,1.2176
7.39392e-008,1.2224
7.39852e-008,1.2329
7.40311e-008,1.2436
7.40770e-008,1.2486
7.41230e-008,1.2448
7.41689e-008,1.2341
7.42148e-008,1.2223
7.42607e-008,1.2155
7.43066e-008,1.2170
7.43526e-008,1.2250
7.43985e-008,1.2348
7.44444e-008,1.2409
7.44904e-008,1.2408
7.45363e-008,1.2356
7.45822e-008,1.2287
7.46281e-008,1.2240
7.46740e-008,1.2232
7.47200e-008,1.2258
7.47659e-008,1.2298
7.48118e-008,1.2330
7.48578e-008,1.2343
7.49037e-008,1.2339
7.49496e-008,1.2325
7.49955e-008,1.2307
7.50414e-008,1.2287
7.50874e-008,1.2269
7.51333e-008,1.2257
7.51792e-008,1.2258
7.52252e-008,1.2275
7.52711e-008,1.2305
7.53170e-008,1.2335
7.53629e-008,1.2328
7.54088e-008,1.1633
7.54548e-008,1.0207
7.55007e-008,0.8764
7.55466e-008,0.7214
7.55926e-008,0.5539
7.56385e-008,0.4063
7.56844e-008,0.3127
7.57303e-008,0.2515
7.57762e-008,0.2198
7.58222e-008,0.2054
7.58681e-008,0.2014
7.59140e-008,0.1939
7.59600e-008,0.1916
7.60059e-008,0.1904
7.60518e-008,0.1936
7.60977e-008,0.2005
7.61436e-008,0.2185
7.61896e-008,0.2456
7.62355e-008,0.2804
7.62814e-008,0.3134
7.63274e-008,0.3376
7.63733e-008,0.3443
7.64192e-008,0.3353
7.64651e-008,0.3166
7.65110e-008,0.2993
7.65570e-008,0.2901
7.66029e-008,0.2921
7.66488e-008,0.3009
7.66947e-008,0.3082
7.67407e-008,0.3048
7.67866e-008,0.2886
7.68325e-008,0.2642
7.68785e-008,0.2409
7.69244e-008,0.2273
7.69703e-008,0.2271
7.70162e-008,0.2371
7.70621e-008,0.2515
7.71081e-008,0.2643
7.71540e-008,0.2712
7.71999e-008,0.2706
7.72459e-008,0.2639
7.72918e-008,0.2537
7.73377e-008,0.2431
7.73836e-008,0.2350
7.74295e-008,0.2314
7.74755e-008,0.2326
7.75214e-008,0.2373
7.75673e-008,0.2433
7.76133e-008,0.2477
7.76592e-008,0.2481
7.77051e-008,0.2442
7.77510e-008,0.2379
7.77969e-008,0.2324
7.78429e-008,0.2305
7.78888e-008,0.2334
7.79347e-008,0.2397
7.79807e-008,0.2463
7.80266e-008,0.2500
7.80725e-008,0.2495
7.81184e-008,0.2455
7.81643e-008,0.2403
7.82103e-008,0.2367
7.82562e-008,0.2361
7.83021e-008,0.2382
7.83481e-008,0.2416
7.83940e-008,0.2444
7.84399e-008,0.2455
7.84858e-008,0.2447
7.85317e-008,0.2428
7.85777e-008,0.2409
7.86236e-008,0.2395
7.86695e-008,0.2392
7.87155e-008,0.2398
7.87614e-008,0.2411
7.88073e-008,0.2429
7.88532e-008,0.2445
7.88991e-008,0.2455
7.89451e-008,0.2454
7.89910e-008,0.2440
7.90369e-008,0.2419
7.90829e-008,0.2400
7.91288e-008,0.2484
7.91747e-008,0.3521
7.92206e-008,0.5131
7.92665e-008,0.6887
7.93125e-008,0.8697
7.93584e-008,1.0507
7.94043e-008,1.1555
7.94503e-008,1.2114
7.94962e-008,1.2433
7.95421e-008,1.2582
7.95880e-008,1.2603
7.96339e-008,1.2689
7.96799e-008,1.2781
7.97258e-008,1.2821
7.97717e-008,1.2834
7.98177e-008,1.2811
7.98636e-008,1.2702
7.99095e-008,1.2474
7.99554e-008,1.2145
8.00013e-008,1.1746
8.00473e-008,1.1391
8.00932e-008,1.1188
8.01391e-008,1.1222
8.01851e-008,1.1441
8.02310e-008,1.1721
8.02769e-008,1.1902
8.03228e-008,1.1907
8.03687e-008,1.1745
8.04147e-008,1.1542
8.04606e-008,1.1448
8.05065e-008,1.1565
8.05524e-008,1.1862
8.05984e-008,1.2222
8.06443e-008,1.2487
8.06902e-008,1.2552
8.07362e-008,1.2422
8.07821e-008,1.2202
8.08280e-008,1.2005
8.08739e-008,1.1913
8.09198e-008,1.1949
8.09658e-008,1.2066
8.10117e-008,1.1976
8.10576e-008,1.0904
8.11036e-008,0.9512
8.11495e-008,0.7965
8.11954e-008,0.6359
8.12413e-008,0.4638
8.12872e-008,0.3432
8.13332e-008,0.2625
8.13791e-008,0.2184
8.14250e-008,0.1995
8.14710e-008,0.2048
8.15169e-008,0.2093
8.15628e-008,0.2113
8.16087e-008,0.2077
8.16546e-008,0.2000
8.17006e-008,0.1917
8.17465e-008,0.1956
8.17924e-008,0.2174
8.18384e-008,0.2564
8.18843e-008,0.3021
8.19302e-008,0.3405
8.19761e-008,0.3585
8.20220e-008,0.3517
8.20680e-008,0.3277
8.21139e-008,0.3008
8.21598e-008,0.2840
8.22058e-008,0.2832
8.22517e-008,0.2954
8.22976e-008,0.3101
8.23435e-008,0.3154
8.23894e-008,0.3043
8.24354e-008,0.2798
8.24813e-008,0.2509
8.25272e-008,0.2290
8.25732e-008,0.2213
8.26191e-008,0.2277
8.26650e-008,0.2423
8.27109e-008,0.2587
8.27568e-008,0.2711
8.28028e-008,0.2758
8.28487e-008,0.2724
8.28946e-008,0.2870
8.29406e-008,0.4159
8.29865e-008,0.5649
8.30324e-008,0.7449
8.30783e-008,0.9304
8.31242e-008,1.0966
8.31702e-008,1.1867
8.32161e-008,1.2407
8.32620e-008,1.2648
8.33080e-008,1.2697
8.33539e-008,1.2610
8.33998e-008,1.2621
8.34457e-008,1.2628
8.34916e-008,1.2681
8.35376e-008,1.2756
8.35835e-008,1.2812
8.36294e-008,1.2728
8.36754e-008,1.2479
8.37213e-008,1.2066
8.37672e-008,1.1598
8.38131e-008,1.1215
8.38590e-008,1.1067
8.39050e-008,1.1197
8.39509e-008,1.1509
8.39968e-008,1.1825
8.40428e-008,1.1985
8.40887e-008,1.1921
8.41346e-008,1.1699
8.41805e-008,1.1478
8.42264e-008,1.1423
8.42724e-008,1.1599
8.43183e-008,1.1944
8.43642e-008,1.2314
8.44101e-008,1.2548
8.44561e-008,1.2563
8.45020e-008,1.2397
8.45479e-008,1.2164
8.45939e-008,1.1973
8.46398e-008,1.1898
8.46857e-008,1.1947
8.47316e-008,1.2068
8.47775e-008,1.2204
8.48235e-008,1.2325
8.48694e-008,1.2412
8.49153e-008,1.2451
8.49613e-008,1.2439
8.50072e-008,1.2375
8.50531e-008,1.2280
8.50990e-008,1.2198
8.51449e-008,1.2173
8.51909e-008,1.2226
8.52368e-008,1.2335
8.52827e-008,1.2444
8.53287e-008,1.2492
8.53746e-008,1.2451
8.54205e-008,1.2341
8.54664e-008,1.2222
8.55123e-008,1.2156
8.55583e-008,1.2172
8.56042e-008,1.2253
8.56501e-008,1.2350
8.56961e-008,1.2411
8.57420e-008,1.2411
8.57879e-008,1.2359
8.58338e-008,1.2291
8.58797e-008,1.2244
8.59257e-008,1.2234
8.59716e-008,1.2259
8.60175e-008,1.2297
8.60635e-008,1.2330
8.61094e-008,1.2345
8.61553e-008,1.2343
8.62012e-008,1.2330
8.62471e-008,1.2311
8.62931e-008,1.2289
8.63390e-008,1.2269
8.63849e-008,1.2257
8.64309e-008,1.2258
8.64768e-008,1.2277
8.65227e-008,1.2309
8.65686e-008,1.2339
8.66145e-008,1.2324
8.66605e-008,1.1593
8.67064e-008,1.0161
8.67523e-008,0.8710
8.67983e-008,0.7164
8.68442e-008,0.5483
8.68901e-008,0.4022
8.69360e-008,0.3104
8.69819e-008,0.2503
8.70279e-008,0.2192
8.70738e-008,0.2055
8.71197e-008,0.2014
8.71657e-008,0.1940
8.72116e-008,0.1916
8.72575e-008,0.1906
8.73034e-008,0.1937
8.73493e-008,0.2010
8.73953e-008,0.2194
8.74412e-008,0.2468
8.74871e-008,0.2818
8.75331e-008,0.3146
8.75790e-008,0.3383
8.76249e-008,0.3444
8.76708e-008,0.3348
8.77167e-008,0.3160
8.77627e-008,0.2989
8.78086e-008,0.2901
8.78545e-008,0.2925
8.79005e-008,0.3015
8.79464e-008,0.3086
8.79923e-008,0.3047
8.80382e-008,0.2881
8.80841e-008,0.2635
8.81301e-008,0.2403
8.81760e-008,0.2271
8.82219e-008,0.2275
8.82678e-008,0.2377
8.83138e-008,0.2521
8.83597e-008,0.2648
8.84056e-008,0.2715
8.84516e-008,0.2706
8.84975e-008,0.2686
8.85434e-008,0.3459
8.85893e-008,0.4949
8.86352e-008,0.6606
8.86812e-008,0.8420
8.87271e-008,1.0286
8.87730e-008,1.1500
8.88190e-008,1.2137
8.88649e-008,1.2512
8.89108e-008,1.2650
8.89567e-008,1.2628
8.90026e-008,1.2620
8.90486e-008,1.2659
8.90945e-008,1.2681
8.91404e-008,1.2736
8.91864e-008,1.2787
8.92323e-008,1.2765
8.92782e-008,1.2587
8.93241e-008,1.2263
8.93700e-008,1.1815
8.94160e-008,1.1388
8.94619e-008,1.1115
8.95078e-008,1.1116
8.95538e-008,1.1351
8.95997e-008,1.1684
8.96456e-008,1.1926
8.96915e-008,1.1968
8.97374e-008,1.1803
8.97834e-008,1.1562
8.98293e-008,1.1415
8.98752e-008,1.1489
8.99212e-008,1.1772
8.99671e-008,1.2153
9.00130e-008,1.2465
9.00589e-008,1.2580
9.01048e-008,1.2480
9.01508e-008,1.2261
9.01967e-008,1.2040
9.02426e-008,1.1913
9.02886e-008,1.1915
9.03345e-008,1.2015
9.03804e-008,1.1989
9.04263e-008,1.1072
9.04722e-008,0.9706
9.05182e-008,0.8203
9.05641e-008,0.6625
9.06100e-008,0.4865
9.06560e-008,0.3559
9.07019e-008,0.2698
9.07478e-008,0.2193
9.07937e-008,0.1974
9.08396e-008,0.2019
9.08856e-008,0.2093
9.09315e-008,0.2128
9.09774e-008,0.2109
9.10234e-008,0.2025
9.10693e-008,0.1925
9.11152e-008,0.1927
9.11611e-008,0.2115
9.12070e-008,0.2485
9.12530e-008,0.2952
9.12989e-008,0.3362
9.13448e-008,0.3585
9.13908e-008,0.3549
9.14367e-008,0.3324
9.14826e-008,0.3042
9.15285e-008,0.2849
9.15744e-008,0.2813
9.16204e-008,0.2922
9.16663e-008,0.3075
9.17122e-008,0.3152
9.17582e-008,0.3070
9.18041e-008,0.2842
9.18500e-008,0.2553
9.18959e-008,0.2315
9.19418e-008,0.2211
9.19878e-008,0.2253
9.20337e-008,0.2390
9.20796e-008,0.2557
9.21255e-008,0.2694
9.21715e-008,0.2758
9.22174e-008,0.2739
9.22633e-008,0.2650
9.23093e-008,0.2518
9.23552e-008,0.2382
9.24011e-008,0.2286
9.24470e-008,0.2259
9.24929e-008,0.2304
9.25389e-008,0.2396
9.25848e-008,0.2491
9.26307e-008,0.2540
9.26767e-008,0.2517
9.27226e-008,0.2436
9.27685e-008,0.2338
9.28144e-008,0.2274
9.28603e-008,0.2276
9.29063e-008,0.2342
9.29522e-008,0.2435
9.29981e-008,0.2510
9.30441e-008,0.2533
9.30900e-008,0.2501
9.31359e-008,0.2439
9.31818e-008,0.2380
9.32277e-008,0.2350
9.32737e-008,0.2357
9.33196e-008,0.2389
9.33655e-008,0.2428
9.34115e-008,0.2456
9.34574e-008,0.2464
9.35033e-008,0.2454
9.35492e-008,0.2434
9.35951e-008,0.2411
9.36411e-008,0.2392
9.36870e-008,0.2384
9.37329e-008,0.2390
9.37789e-008,0.2409
9.38248e-008,0.2437
9.38707e-008,0.2462
9.39166e-008,0.2474
9.39625e-008,0.2465
9.40085e-008,0.2439
9.40544e-008,0.2407
9.41003e-008,0.2385
9.41463e-008,0.2383
9.41922e-008,0.2402
9.42381e-008,0.2431
9.42840e-008,0.2455
9.43299e-008,0.2464
9.43759e-008,0.2453
9.44218e-008,0.2432
9.44677e-008,0.2411
9.45137e-008,0.2401
9.45596e-008,0.2404
9.46055e-008,0.2417
9.46514e-008,0.2432
9.46973e-008,0.2443
9.47433e-008,0.2445
9.47892e-008,0.2441
9.48351e-008,0.2433
9.48811e-008,0.2425
9.49270e-008,0.2419
9.49729e-008,0.2417
9.50188e-008,0.2418
9.50647e-008,0.2423
9.51107e-008,0.2430
9.51566e-008,0.2436
9.52025e-008,0.2440
9.52485e-008,0.2439
9.52944e-008,0.2433
9.53403e-008,0.2425
9.53862e-008,0.2418
9.54321e-008,0.2417
9.54781e-008,0.2422
9.55240e-008,0.2430
9.55699e-008,0.2438
9.56159e-008,0.2441
9.56618e-008,0.2438
9.57077e-008,0.2431
9.57536e-008,0.2424
9.57995e-008,0.2421
9.58455e-008,0.2422
9.58914e-008,0.2426
9.59373e-008,0.2432
9.59833e-008,0.2435
9.60292e-008,0.2436
9.60751e-008,0.2434
9.61210e-008,0.2431
9.61669e-008,0.2428
9.62129e-008,0.2427
9.62588e-008,0.2427
9.63047e-008,0.2428
9.63506e-008,0.2429
9.63966e-008,0.2431
9.64425e-008,0.2433
9.64884e-008,0.2434
9.65344e-008,0.2433
9.65803e-008,0.2432
9.66262e-008,0.2430
9.66721e-008,0.2428
9.67180e-008,0.2427
9.67640e-008,0.2428
9.68099e-008,0.2431
9.68558e-008,0.2433
9.69018e-008,0.2434
9.69477e-008,0.2434
9.69936e-008,0.2432
9.70395e-008,0.2430
9.70854e-008,0.2428
9.71314e-008,0.2429
9.71773e-008,0.2430
9.72232e-008,0.2432
9.72692e-008,0.2433
9.73151e-008,0.2433
9.73610e-008,0.2433
9.74069e-008,0.2432
9.74528e-008,0.2431
9.74988e-008,0.2430
9.75447e-008,0.2431
9.75906e-008,0.2431
9.76366e-008,0.2432
9.76825e-008,0.2432
9.77284e-008,0.2432
9.77743e-008,0.2433
9.78202e-008,0.2433
9.78662e-008,0.2441
9.79121e-008,0.3162
9.79580e-008,0.4709
9.80040e-008,0.6349
9.80499e-008,0.8175
9.80958e-008,1.0031
9.81417e-008,1.1343
9.81876e-008,1.2005
9.82336e-008,1.2405
